시디즈(134790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-07,12350,12500,12050,12400,6642,24800.0,2000000.0
2014-07-08,12550,12700,12050,12150,4738,24300.0,2000000.0
2014-07-09,12150,12500,12100,12250,4167,24500.0,2000000.0
2014-07-10,12250,13900,12250,12550,32280,25100.0,2000000.0
2014-07-11,12650,13900,12450,13250,29140,26500.0,2000000.0
2014-07-14,13700,14900,13350,14300,34330,28600.0,2000000.0
2014-07-15,14250,14800,13800,13850,9771,27700.0,2000000.0
2014-07-16,13750,14400,13750,14100,3681,28200.0,2000000.0
2014-07-17,13950,14800,13950,14300,12443,28600.0,2000000.0
2014-07-18,14250,15200,14000,14300,19525,28600.0,2000000.0
2014-07-21,14300,14800,14250,14250,8967,28500.0,2000000.0
2014-07-22,14250,14400,13200,13200,24028,26400.0,2000000.0
2014-07-23,13200,13400,13000,13100,6907,26200.0,2000000.0
2014-07-24,13100,13350,13000,13150,5020,26300.0,2000000.0
2014-07-25,13100,13800,12850,13350,16664,26700.0,2000000.0
2014-07-28,13500,13650,13250,13550,3245,27100.0,2000000.0
2014-07-29,13900,13900,13300,13550,4082,27100.0,2000000.0
2014-07-30,13750,13750,12850,12850,5308,25700.0,2000000.0
2014-07-31,12750,12850,12200,12500,10195,25000.0,2000000.0
2014-08-01,12500,12700,12350,12500,1585,25000.0,2000000.0
2014-08-04,12700,12800,12350,12600,1116,25200.0,2000000.0
2014-08-05,12700,13250,12650,13150,5473,26300.0,2000000.0
2014-08-06,13100,13100,12750,12850,5064,25700.0,2000000.0
2014-08-07,13250,13250,12600,12600,2003,25200.0,2000000.0
2014-08-08,12700,12700,12300,12600,4662,25200.0,2000000.0
2014-08-11,12700,12700,12150,12200,7378,24400.0,2000000.0
2014-08-12,12300,12400,12200,12400,1535,24800.0,2000000.0
2014-08-13,12300,12450,12150,12150,5511,24300.0,2000000.0
2014-08-14,12300,12400,12150,12300,1087,24600.0,2000000.0
2014-08-18,12400,12400,12200,12300,1170,24600.0,2000000.0
2014-08-19,12400,12400,12100,12100,2020,24200.0,2000000.0
2014-08-20,12100,12600,12100,12200,5428,24400.0,2000000.0
2014-08-21,12300,12700,12200,12350,3631,24700.0,2000000.0
2014-08-22,12750,12750,12200,12200,1644,24400.0,2000000.0
2014-08-25,12300,12350,12050,12100,2597,24200.0,2000000.0
2014-08-26,12000,12250,12000,12000,3254,24000.0,2000000.0
2014-08-27,12050,12650,12000,12500,10677,25000.0,2000000.0
2014-08-28,12500,12500,12250,12350,430,24700.0,2000000.0
2014-08-29,12400,12400,12100,12400,1294,24800.0,2000000.0
2014-09-01,12250,12450,12000,12050,1653,24100.0,2000000.0
2014-09-02,12150,12150,11900,11900,1060,23800.0,2000000.0
2014-09-03,11900,12000,11400,11600,7927,23200.0,2000000.0
2014-09-04,11700,12400,11700,11800,2971,23600.0,2000000.0
2014-09-05,11950,12150,11800,11800,469,23600.0,2000000.0
2014-09-11,11950,12250,11700,11700,1495,23400.0,2000000.0
2014-09-12,11600,11800,11600,11700,1779,23400.0,2000000.0
2014-09-15,11650,12200,11600,12100,4497,24200.0,2000000.0
2014-09-16,12300,12300,11750,11950,5435,23900.0,2000000.0
2014-09-17,11950,12000,11700,11750,1716,23500.0,2000000.0
2014-09-18,11700,12350,11650,11800,7487,23600.0,2000000.0
2014-09-19,11850,12200,11750,12050,6043,24100.0,2000000.0
2014-09-22,12000,12450,11850,12450,8985,24900.0,2000000.0
2014-09-23,12350,12400,12150,12350,1078,24700.0,2000000.0
2014-09-24,12450,12500,12000,12200,11059,24400.0,2000000.0
2014-09-25,12200,12400,12050,12150,1596,24300.0,2000000.0
2014-09-26,12000,12200,11850,12100,2766,24200.0,2000000.0
2014-09-29,12000,12200,11900,11900,2461,23800.0,2000000.0
2014-09-30,11800,12050,11800,11950,645,23900.0,2000000.0
2014-10-01,11650,12100,11650,11800,1926,23600.0,2000000.0
2014-10-02,11700,12050,11600,11850,16110,23700.0,2000000.0
2014-10-06,12100,12800,12000,12100,14642,24200.0,2000000.0
2014-10-07,12600,12600,11900,12250,5864,24500.0,2000000.0
2014-10-08,12500,12500,12000,12150,3335,24300.0,2000000.0
2014-10-10,12000,12400,11800,12000,3049,24000.0,2000000.0
2014-10-13,11800,12100,11800,12100,3705,24200.0,2000000.0
2014-10-14,12350,12350,12000,12100,1331,24200.0,2000000.0
2014-10-15,12050,12150,11800,12000,2968,24000.0,2000000.0
2014-10-16,12050,12100,11800,11950,812,23900.0,2000000.0
2014-10-17,12000,12200,11900,11900,894,23800.0,2000000.0
2014-10-20,12150,12150,11850,11900,1454,23800.0,2000000.0
2014-10-21,12050,12200,11800,12050,1961,24100.0,2000000.0
2014-10-22,12000,12450,12000,12150,7421,24300.0,2000000.0
2014-10-23,12250,12450,12050,12200,2384,24400.0,2000000.0
2014-10-24,12250,12550,12100,12150,3318,24300.0,2000000.0
2014-10-27,12000,12350,12000,12150,14027,24300.0,2000000.0
2014-10-28,12000,12150,12000,12150,4378,24300.0,2000000.0
2014-10-29,12150,12300,12050,12250,2570,24500.0,2000000.0
2014-10-30,12200,12300,12150,12150,917,24300.0,2000000.0
2014-10-31,12200,12350,12000,12200,1475,24400.0,2000000.0
2014-11-03,12550,12550,12050,12050,1614,24100.0,2000000.0
2014-11-04,12000,12150,11850,12050,2351,24100.0,2000000.0
2014-11-05,12100,12200,11950,12150,198,24300.0,2000000.0
2014-11-06,12200,12800,12000,12200,3324,24400.0,2000000.0
2014-11-07,12200,12950,12100,12700,7870,25400.0,2000000.0
2014-11-10,13000,13550,12650,12750,15695,25500.0,2000000.0
2014-11-11,13250,13250,12450,13000,4782,26000.0,2000000.0
2014-11-12,13000,13000,12300,12550,4469,25100.0,2000000.0
2014-11-13,12550,12550,12000,12250,6558,24500.0,2000000.0
2014-11-14,12300,12500,12100,12200,3729,24400.0,2000000.0
2014-11-17,12200,12700,12150,12300,6932,24600.0,2000000.0
2014-11-18,12250,12800,12250,12450,1875,24900.0,2000000.0
2014-11-19,12450,12950,12200,12450,14568,24900.0,2000000.0
2014-11-20,12400,12700,12400,12450,930,24900.0,2000000.0
2014-11-21,12500,13700,12450,13700,8831,27400.0,2000000.0
2014-11-24,13850,13900,13000,13000,7724,26000.0,2000000.0
2014-11-25,13200,13500,12850,13200,3380,26400.0,2000000.0
2014-11-26,13200,13300,12900,12950,379,25900.0,2000000.0
2014-11-27,12650,12850,12400,12550,3809,25100.0,2000000.0
2014-11-28,12450,12800,12300,12450,3335,24900.0,2000000.0
2014-12-01,12550,12700,12350,12600,1595,25200.0,2000000.0
2014-12-02,12400,12600,12400,12600,481,25200.0,2000000.0
2014-12-03,12500,12600,12400,12450,1114,24900.0,2000000.0
2014-12-04,12350,12600,12350,12400,1099,24800.0,2000000.0
2014-12-05,12550,12550,12300,12500,255,25000.0,2000000.0
2014-12-08,12850,12850,12350,12450,204,24900.0,2000000.0
2014-12-09,12400,12450,12150,12250,1378,24500.0,2000000.0
2014-12-10,12250,12400,12150,12350,1676,24700.0,2000000.0
2014-12-11,12200,12400,12200,12350,738,24700.0,2000000.0
2014-12-12,12250,12400,12250,12350,409,24700.0,2000000.0
2014-12-15,12500,12550,12200,12400,735,24800.0,2000000.0
2014-12-16,12550,12600,12450,12500,2671,25000.0,2000000.0
2014-12-17,12300,12500,12250,12250,582,24500.0,2000000.0
2014-12-18,12250,12500,12200,12300,1048,24600.0,2000000.0
2014-12-19,12200,12450,12100,12200,795,24400.0,2000000.0
2014-12-22,12150,12600,12150,12600,1781,25200.0,2000000.0
2014-12-23,12450,12550,12400,12400,120,24800.0,2000000.0
2014-12-24,12500,12600,12300,12500,2085,25000.0,2000000.0
2014-12-26,12650,12850,12200,12500,2078,25000.0,2000000.0
2014-12-29,12700,12700,12350,12700,2405,25400.0,2000000.0
2014-12-30,12800,12800,12500,12500,56,25000.0,2000000.0
2015-01-02,12800,12800,12250,12300,1075,24600.0,2000000.0
2015-01-05,12550,12550,12200,12500,547,25000.0,2000000.0
2015-01-06,12250,12500,12200,12400,1946,24800.0,2000000.0
2015-01-07,12400,12400,12250,12400,2135,24800.0,2000000.0
2015-01-08,12600,12600,12300,12300,386,24600.0,2000000.0
2015-01-09,12300,12600,12250,12500,2248,25000.0,2000000.0
2015-01-12,12800,12800,12350,12600,1302,25200.0,2000000.0
2015-01-13,12600,12900,12600,12750,422,25500.0,2000000.0
2015-01-14,12750,12900,12450,12900,1449,25800.0,2000000.0
2015-01-15,12900,13000,12500,12700,7251,25400.0,2000000.0
2015-01-16,12850,14600,12800,13800,70051,27600.0,2000000.0
2015-01-19,14300,15000,13300,13600,48826,27200.0,2000000.0
2015-01-20,13800,15600,13800,15600,98267,31200.0,2000000.0
2015-01-21,16000,16800,14500,14500,66108,29000.0,2000000.0
2015-01-22,14500,16300,14400,15550,68540,31100.0,2000000.0
2015-01-23,15600,15750,14800,14850,24806,29700.0,2000000.0
2015-01-26,15050,15400,14150,14350,26025,28700.0,2000000.0
2015-01-27,14500,14700,14000,14000,19190,28000.0,2000000.0
2015-01-28,13800,13950,13250,13500,26696,27000.0,2000000.0
2015-01-29,13400,13450,13000,13200,16348,26400.0,2000000.0
2015-01-30,13350,13700,13200,13500,6091,27000.0,2000000.0
2015-02-02,13600,13600,13050,13250,13633,26500.0,2000000.0
2015-02-03,13050,13300,12850,13100,9923,26200.0,2000000.0
2015-02-04,13250,13400,13100,13300,7242,26600.0,2000000.0
2015-02-05,13450,13600,13150,13200,7144,26400.0,2000000.0
2015-02-06,13550,13550,13100,13250,3492,26500.0,2000000.0
2015-02-09,13550,13550,13000,13000,5914,26000.0,2000000.0
2015-02-10,13050,14950,12950,14950,57846,29900.0,2000000.0
2015-02-11,15400,15800,14200,15250,56198,30500.0,2000000.0
2015-02-12,15400,15400,14300,14300,17370,28600.0,2000000.0
2015-02-13,14300,14950,14100,14100,18004,28200.0,2000000.0
2015-02-16,14400,16200,14100,16200,44872,32400.0,2000000.0
2015-02-17,17350,18600,16800,17700,130434,35400.0,2000000.0
2015-02-23,17050,17300,15800,16150,59247,32300.0,2000000.0
2015-02-24,16250,16400,15650,16200,15885,32400.0,2000000.0
2015-02-25,16200,16400,15200,15400,18863,30800.0,2000000.0
2015-02-26,15450,15800,14900,15800,7320,31600.0,2000000.0
2015-02-27,15350,15900,15200,15650,6747,31300.0,2000000.0
2015-03-02,15700,16000,14600,15000,14887,30000.0,2000000.0
2015-03-03,14900,15800,14750,15100,11780,30200.0,2000000.0
2015-03-04,15400,16200,15100,15900,12942,31800.0,2000000.0
2015-03-05,16100,16350,15750,16350,12899,32700.0,2000000.0
2015-03-06,16450,16600,15600,16000,4759,32000.0,2000000.0
2015-03-09,16200,18400,15900,18000,54023,36000.0,2000000.0
2015-03-10,17700,18300,15400,15400,43053,30800.0,2000000.0
2015-03-11,15200,15950,14200,14400,29425,28800.0,2000000.0
2015-03-12,14450,15000,14300,14750,6288,29500.0,2000000.0
2015-03-13,14750,14900,14550,14650,3528,29300.0,2000000.0
2015-03-16,14450,14750,14400,14750,3413,29500.0,2000000.0
2015-03-17,14800,15150,14450,14800,3298,29600.0,2000000.0
2015-03-18,14650,14750,14200,14350,6002,28700.0,2000000.0
2015-03-19,14350,14600,14000,14450,3472,28900.0,2000000.0
2015-03-20,14750,14750,14050,14350,2107,28700.0,2000000.0
2015-03-23,14350,14450,14100,14400,1772,28800.0,2000000.0
2015-03-24,14300,14500,14200,14350,1388,28700.0,2000000.0
2015-03-25,14350,15050,14250,14650,3049,29300.0,2000000.0
2015-03-26,14900,15550,14600,15050,6195,30100.0,2000000.0
2015-03-27,14950,15500,14850,15000,3153,30000.0,2000000.0
2015-03-30,15350,15350,14950,15200,1589,30400.0,2000000.0
2015-03-31,15200,15200,14800,15000,1392,30000.0,2000000.0
2015-04-01,15100,15100,14500,14700,3340,29400.0,2000000.0
2015-04-02,14700,14700,13850,13850,16239,27700.0,2000000.0
2015-04-03,13850,14300,13500,13900,23281,27800.0,2000000.0
2015-04-06,13900,13900,13600,13800,15748,27600.0,2000000.0
2015-04-07,13900,14000,13600,13800,4657,27600.0,2000000.0
2015-04-08,13900,14100,13700,13750,12787,27500.0,2000000.0
2015-04-09,13950,14150,13700,13750,11080,27500.0,2000000.0
2015-04-10,13750,14100,13650,14000,3184,28000.0,2000000.0
2015-04-13,14250,14300,13800,13900,4258,27800.0,2000000.0
2015-04-14,14050,14350,13900,14050,3561,28100.0,2000000.0
2015-04-15,14300,14400,14000,14000,4690,28000.0,2000000.0
2015-04-16,14150,14350,13950,14100,6426,28200.0,2000000.0
2015-04-17,14350,15400,14150,15000,12160,30000.0,2000000.0
2015-04-20,15150,15150,14500,14750,5340,29500.0,2000000.0
2015-04-21,14750,14900,14400,14800,4774,29600.0,2000000.0
2015-04-22,14800,14800,14100,14100,4990,28200.0,2000000.0
2015-04-23,14100,14350,13600,13850,3993,27700.0,2000000.0
2015-04-24,13800,13850,13300,13400,6343,26800.0,2000000.0
2015-04-27,13400,13650,13200,13450,2835,26900.0,2000000.0
2015-04-28,13350,13600,13350,13500,1100,27000.0,2000000.0
2015-04-29,13550,13550,13100,13300,3187,26600.0,2000000.0
2015-04-30,13250,13250,13000,13200,4507,26400.0,2000000.0
2015-05-04,13250,13700,13200,13400,1934,26800.0,2000000.0
2015-05-06,13250,13600,13200,13200,1151,26400.0,2000000.0
2015-05-07,13100,13700,13100,13700,384,27400.0,2000000.0
2015-05-08,13400,13600,13400,13600,1629,27200.0,2000000.0
2015-05-11,13600,14800,13500,14050,5866,28100.0,2000000.0
2015-05-12,14200,14350,13500,13600,4075,27200.0,2000000.0
2015-05-13,13850,14150,13600,14100,631,28200.0,2000000.0
2015-05-14,13850,14150,13700,14050,2816,28100.0,2000000.0
2015-05-15,14050,14200,13850,14000,719,28000.0,2000000.0
2015-05-18,14350,14350,13650,13850,2074,27700.0,2000000.0
2015-05-19,13850,13850,13400,13850,1468,27700.0,2000000.0
2015-05-20,13750,13850,13550,13700,1325,27400.0,2000000.0
2015-05-21,13700,13750,13350,13350,1793,26700.0,2000000.0
2015-05-22,13450,13450,13050,13200,3733,26400.0,2000000.0
2015-05-26,13200,13350,13000,13100,5862,26200.0,2000000.0
2015-05-27,13200,13200,12900,13150,1881,26300.0,2000000.0
2015-05-28,13200,13800,13150,13350,1640,26700.0,2000000.0
2015-05-29,13450,13600,13350,13350,968,26700.0,2000000.0
2015-06-01,13350,13700,13100,13350,1351,26700.0,2000000.0
2015-06-02,13300,13750,13050,13300,1768,26600.0,2000000.0
2015-06-03,13250,13750,13000,13150,2518,26300.0,2000000.0
2015-06-04,13150,13250,12900,13200,1834,26400.0,2000000.0
2015-06-05,12900,13450,12900,12900,2853,25800.0,2000000.0
2015-06-08,12900,14400,12850,13850,9972,27700.0,2000000.0
2015-06-09,13900,14200,13200,13700,5184,27400.0,2000000.0
2015-06-10,13700,13700,13200,13500,3722,27000.0,2000000.0
2015-06-11,13500,13850,13350,13800,2258,27600.0,2000000.0
2015-06-12,14000,15750,13950,14650,44736,29300.0,2000000.0
2015-06-15,14450,15250,14000,14750,7253,29500.0,2000000.0
2015-06-16,14750,15500,14250,14350,7556,28700.0,2000000.0
2015-06-17,14200,14700,13500,14700,7036,29400.0,2000000.0
2015-06-18,14600,14650,13900,13900,6709,27800.0,2000000.0
2015-06-19,14250,18050,14200,18050,145822,36100.0,2000000.0
2015-06-22,23450,23450,23450,23450,15612,46900.0,2000000.0
2015-06-23,24500,29950,22900,23750,592024,47500.0,2000000.0
2015-06-24,0,0,0,23750,0,47500.0,2000000.0
2015-06-25,23750,23750,19900,19900,94662,39800.0,2000000.0
2015-06-26,21050,21050,19300,19950,62835,39900.0,2000000.0
2015-06-29,20400,21650,19600,20200,84143,40400.0,2000000.0
2015-06-30,19700,20650,18050,18600,138687,37200.0,2000000.0
2015-07-01,19600,21250,18600,18700,141445,37400.0,2000000.0
2015-07-02,19600,22000,19000,20150,274321,40300.0,2000000.0
2015-07-03,20650,21800,19000,19000,117806,38000.0,2000000.0
2015-07-06,19000,19250,18150,18550,49803,37100.0,2000000.0
2015-07-07,18900,21350,18500,19700,165294,39400.0,2000000.0
2015-07-08,20200,21450,18600,18900,78285,37800.0,2000000.0
2015-07-09,18450,19200,17200,18050,64959,36100.0,2000000.0
2015-07-10,18750,20050,17700,17800,104700,35600.0,2000000.0
2015-07-13,17500,18000,17150,17800,33451,35600.0,2000000.0
2015-07-14,17900,18750,17450,18150,46612,36300.0,2000000.0
2015-07-15,18550,18700,17800,18100,29574,36200.0,2000000.0
2015-07-16,17800,19000,17600,18450,41062,36900.0,2000000.0
2015-07-17,18500,18750,18200,18600,23936,37200.0,2000000.0
2015-07-20,18750,18750,18050,18150,20989,36300.0,2000000.0
2015-07-21,18500,19400,17700,18000,60979,36000.0,2000000.0
2015-07-22,18250,19800,17800,17850,105984,35700.0,2000000.0
2015-07-23,17850,18000,17150,17600,14415,35200.0,2000000.0
2015-07-24,17600,17900,16600,16850,19688,33700.0,2000000.0
2015-07-27,17000,17000,16550,16650,19024,33300.0,2000000.0
2015-07-28,16700,17800,15750,16050,53149,32100.0,2000000.0
2015-07-29,16500,17500,16150,16400,62971,32800.0,2000000.0
2015-07-30,16100,16450,15400,15400,15361,30800.0,2000000.0
2015-07-31,15400,15850,15100,15650,8642,31300.0,2000000.0
2015-08-03,15500,16100,15300,15300,3144,30600.0,2000000.0
2015-08-04,15000,15700,15000,15350,7890,30700.0,2000000.0
2015-08-05,15950,16300,15300,15900,13919,31800.0,2000000.0
2015-08-06,15750,16300,15600,15850,7624,31700.0,2000000.0
2015-08-07,15850,16200,15650,16150,7983,32300.0,2000000.0
2015-08-10,16600,17600,15950,16000,37893,32000.0,2000000.0
2015-08-11,16100,18100,16100,16450,84248,32900.0,2000000.0
2015-08-12,16600,17650,16100,16150,59675,32300.0,2000000.0
2015-08-13,16450,16750,16150,16400,13714,32800.0,2000000.0
2015-08-17,16700,16700,16100,16400,6969,32800.0,2000000.0
2015-08-18,16250,17550,15600,15600,66039,31200.0,2000000.0
2015-08-19,15800,15800,14300,14700,18224,29400.0,2000000.0
2015-08-20,14500,15000,14300,14450,8692,28900.0,2000000.0
2015-08-21,13500,14200,12900,13100,17715,26200.0,2000000.0
2015-08-24,12750,15850,12750,13000,116891,26000.0,2000000.0
2015-08-25,13400,15200,13200,14150,109696,28300.0,2000000.0
2015-08-26,14100,14700,13750,14250,17280,28500.0,2000000.0
2015-08-27,14600,15000,14200,14350,16853,28700.0,2000000.0
2015-08-28,14350,14800,14200,14250,12072,28500.0,2000000.0
2015-08-31,14350,15000,14250,14600,12256,29200.0,2000000.0
2015-09-01,14850,14850,14200,14250,4388,28500.0,2000000.0
2015-09-02,14050,14250,13800,14250,5765,28500.0,2000000.0
2015-09-03,14500,14500,14150,14350,3943,28700.0,2000000.0
2015-09-04,14500,14550,13200,13450,7672,26900.0,2000000.0
2015-09-07,13500,13950,13100,13600,3995,27200.0,2000000.0
2015-09-08,13750,14750,13550,14100,6784,28200.0,2000000.0
2015-09-09,14350,14600,14000,14100,5027,28200.0,2000000.0
2015-09-10,14350,14350,13700,14000,2371,28000.0,2000000.0
2015-09-11,13800,15150,13800,14350,8639,28700.0,2000000.0
2015-09-14,14500,14600,14250,14500,2075,29000.0,2000000.0
2015-09-15,14550,15050,14250,14600,3840,29200.0,2000000.0
2015-09-16,15000,15650,14700,14900,6369,29800.0,2000000.0
2015-09-17,15100,15100,14450,14650,2739,29300.0,2000000.0
2015-09-18,14650,14700,14400,14550,2117,29100.0,2000000.0
2015-09-21,14550,14550,13950,14000,9461,28000.0,2000000.0
2015-09-22,14150,14350,13800,14300,4325,28600.0,2000000.0
2015-09-23,14300,14300,13700,13700,7879,27400.0,2000000.0
2015-09-24,13950,14100,13600,14100,3915,28200.0,2000000.0
2015-09-25,14100,14100,13750,14000,2080,28000.0,2000000.0
2015-09-30,13900,14100,13700,13950,3401,27900.0,2000000.0
2015-10-01,13850,15950,13800,14800,56778,29600.0,2000000.0
2015-10-02,14950,15550,14550,15300,38691,30600.0,2000000.0
2015-10-05,15550,17400,15550,15750,60178,31500.0,2000000.0
2015-10-06,16100,16350,15100,15100,11864,30200.0,2000000.0
2015-10-07,15300,15500,14700,15400,11082,30800.0,2000000.0
2015-10-08,15500,16500,15100,15200,11084,30400.0,2000000.0
2015-10-12,15250,15850,15050,15200,6116,30400.0,2000000.0
2015-10-13,15500,16200,15050,15750,11630,31500.0,2000000.0
2015-10-14,15750,19700,15500,16900,180464,33800.0,2000000.0
2015-10-15,17300,17350,16200,16800,47744,33600.0,2000000.0
2015-10-16,16900,17350,16200,16450,22330,32900.0,2000000.0
2015-10-19,16150,16200,15500,15650,33088,31300.0,2000000.0
2015-10-20,15700,16050,15450,15500,11826,31000.0,2000000.0
2015-10-21,15650,16300,15250,15850,22675,31700.0,2000000.0
2015-10-22,16000,17400,15700,16500,32669,33000.0,2000000.0
2015-10-23,16650,16800,16000,16150,17852,32300.0,2000000.0
2015-10-26,16350,18050,15950,17250,47366,34500.0,2000000.0
2015-10-27,17450,17950,16600,16800,19597,33600.0,2000000.0
2015-10-28,16800,17150,16150,16800,19235,33600.0,2000000.0
2015-10-29,16900,17200,16300,17000,12331,34000.0,2000000.0
2015-10-30,17000,17400,16300,16700,8830,33400.0,2000000.0
2015-11-02,16300,16450,15600,15600,25010,31200.0,2000000.0
2015-11-03,15300,15800,15300,15800,10671,31600.0,2000000.0
2015-11-04,15800,16250,15300,16050,11191,32100.0,2000000.0
2015-11-05,16200,17350,15950,17000,46354,34000.0,2000000.0
2015-11-06,16600,17500,16450,17350,24303,34700.0,2000000.0
2015-11-09,17450,17550,16150,16150,10416,32300.0,2000000.0
2015-11-10,15800,16150,15300,15550,11345,31100.0,2000000.0
2015-11-11,15050,15700,15050,15700,11651,31400.0,2000000.0
2015-11-12,15700,15900,15350,15400,6011,30800.0,2000000.0
2015-11-13,15450,15700,14500,15400,10781,30800.0,2000000.0
2015-11-16,14650,15450,14600,15000,8696,30000.0,2000000.0
2015-11-17,15150,15600,15000,15150,4330,30300.0,2000000.0
2015-11-18,15150,15450,15000,15150,1578,30300.0,2000000.0
2015-11-19,15200,15550,15000,15500,9414,31000.0,2000000.0
2015-11-20,15250,15700,15250,15550,1837,31100.0,2000000.0
2015-11-23,15300,15700,15300,15500,3972,31000.0,2000000.0
2015-11-24,15300,16350,15100,16350,12506,32700.0,2000000.0
2015-11-25,16150,16800,16000,16650,12101,33300.0,2000000.0
2015-11-26,16300,17000,16050,16600,10172,33200.0,2000000.0
2015-11-27,17200,18900,16500,16500,69254,33000.0,2000000.0
2015-11-30,17000,17000,15750,16200,10274,32400.0,2000000.0
2015-12-01,16100,16250,15900,16000,5399,32000.0,2000000.0
2015-12-02,15700,16200,15650,15900,7371,31800.0,2000000.0
2015-12-03,16200,17150,16050,16500,11037,33000.0,2000000.0
2015-12-04,16200,16550,16050,16450,4341,32900.0,2000000.0
2015-12-07,16500,17000,16400,16450,6256,32900.0,2000000.0
2015-12-08,16750,16900,15950,15950,5442,31900.0,2000000.0
2015-12-09,15950,17100,15950,17100,11285,34200.0,2000000.0
2015-12-10,16900,17900,16200,17650,36990,35300.0,2000000.0
2015-12-11,17850,18200,16850,17000,17601,34000.0,2000000.0
2015-12-14,16800,16850,16300,16500,3906,33000.0,2000000.0
2015-12-15,16800,17150,15900,16050,9817,32100.0,2000000.0
2015-12-16,16300,16600,16100,16100,4085,32200.0,2000000.0
2015-12-17,16000,16700,15950,16600,4069,33200.0,2000000.0
2015-12-18,16600,16900,16400,16900,3749,33800.0,2000000.0
2015-12-21,16900,17250,16050,16250,7795,32500.0,2000000.0
2015-12-22,16350,16850,15600,16250,9859,32500.0,2000000.0
2015-12-23,16550,17000,16150,17000,7163,34000.0,2000000.0
2015-12-24,17000,17500,16550,17350,5111,34700.0,2000000.0
2015-12-28,17400,17700,16600,17350,4107,34700.0,2000000.0
2015-12-29,17500,17500,16800,17300,4887,34600.0,2000000.0
2015-12-30,17250,17250,16600,16800,6273,33600.0,2000000.0
2016-01-04,16700,16700,16000,16000,4760,32000.0,2000000.0
2016-01-05,16000,16400,15800,16250,3266,32500.0,2000000.0
2016-01-06,16300,16350,15750,15900,6727,31800.0,2000000.0
2016-01-07,15900,16100,15450,15450,4815,30900.0,2000000.0
2016-01-08,15450,15550,14600,15550,6285,31100.0,2000000.0
2016-01-11,16050,16050,14800,15700,7432,31400.0,2000000.0
2016-01-12,15800,15800,15150,15650,3195,31300.0,2000000.0
2016-01-13,15500,16700,15400,15850,14921,31700.0,2000000.0
2016-01-14,15550,17650,15550,15800,166412,31600.0,2000000.0
2016-01-15,16050,18200,15800,17000,113469,34000.0,2000000.0
2016-01-18,17000,17650,16300,16300,16218,32600.0,2000000.0
2016-01-19,16200,16300,15650,15650,14745,31300.0,2000000.0
2016-01-20,15800,16000,15100,15600,12823,31200.0,2000000.0
2016-01-21,15350,15700,15050,15150,8074,30300.0,2000000.0
2016-01-22,15350,15600,15100,15550,5418,31100.0,2000000.0
2016-01-25,15550,15700,15300,15700,2216,31400.0,2000000.0
2016-01-26,15700,15700,15400,15600,2043,31200.0,2000000.0
2016-01-27,15500,15750,15250,15550,6086,31100.0,2000000.0
2016-01-28,15650,15650,15000,15300,3902,30600.0,2000000.0
2016-01-29,15250,15500,15050,15300,2599,30600.0,2000000.0
2016-02-01,15450,15450,15150,15150,1572,30300.0,2000000.0
2016-02-02,15000,15300,15000,15250,967,30500.0,2000000.0
2016-02-03,15400,15500,14900,15100,1363,30200.0,2000000.0
2016-02-04,15100,15500,15100,15450,1657,30900.0,2000000.0
2016-02-05,15500,15500,15050,15350,1608,30700.0,2000000.0
2016-02-11,14800,15150,14750,15150,2941,30300.0,2000000.0
2016-02-12,15000,15500,14150,15500,16116,31000.0,2000000.0
2016-02-15,15600,15600,15300,15500,1587,31000.0,2000000.0
2016-02-16,15500,15500,15200,15350,3598,30700.0,2000000.0
2016-02-17,15150,15400,15050,15150,1410,30300.0,2000000.0
2016-02-18,15050,15250,15050,15050,831,30100.0,2000000.0
2016-02-19,15300,15300,15000,15150,568,30300.0,2000000.0
2016-02-22,15150,15150,14650,14850,4858,29700.0,2000000.0
2016-02-23,14850,14900,14600,14900,1501,29800.0,2000000.0
2016-02-24,14900,14950,14750,14800,2381,29600.0,2000000.0
2016-02-25,14950,15150,14800,15050,2888,30100.0,2000000.0
2016-02-26,15250,15300,14950,15050,3107,30100.0,2000000.0
2016-02-29,14900,15200,14900,15050,901,30100.0,2000000.0
2016-03-02,14800,15050,14800,14900,3575,29800.0,2000000.0
2016-03-03,15000,15000,14850,14950,1277,29900.0,2000000.0
2016-03-04,15000,15000,14800,14800,1287,29600.0,2000000.0
2016-03-07,14750,15000,14750,15000,3420,30000.0,2000000.0
2016-03-08,15100,15100,14800,15000,1512,30000.0,2000000.0
2016-03-09,14850,15250,14850,15250,3059,30500.0,2000000.0
2016-03-10,15300,15300,14850,15100,450,30200.0,2000000.0
2016-03-11,15200,15550,14750,15150,2640,30300.0,2000000.0
2016-03-14,15050,16500,15000,15650,19762,31300.0,2000000.0
2016-03-15,16100,20300,16000,20300,543240,40600.0,2000000.0
2016-03-16,18400,19400,16950,16950,525080,33900.0,2000000.0
2016-03-17,17300,22000,16600,22000,655416,44000.0,2000000.0
2016-03-18,27500,28600,25500,28600,561594,57200.0,2000000.0
2016-03-21,29700,29900,26500,27800,146427,55600.0,2000000.0
2016-03-22,27000,27000,23500,23700,153493,47400.0,2000000.0
2016-03-23,24400,25250,23350,23900,116254,47800.0,2000000.0
2016-03-24,24000,31050,22600,31050,797599,62100.0,2000000.0
2016-03-25,32850,39800,30150,30450,896370,60900.0,2000000.0
