두산중공업(034020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-21,71617,72049,69115,69374,1210986,8507644.0,105816467.0
2011-01-24,69633,70495,69029,70151,548827,8602879.0,105816467.0
2011-01-25,70323,70754,69374,69892,558370,8571134.0,105816467.0
2011-01-26,69546,70409,69546,70237,352068,8613460.0,105816467.0
2011-01-27,70150,71876,70064,71014,727146,8708695.0,105816467.0
2011-01-28,71013,71272,69546,71014,719613,8708695.0,105816467.0
2011-01-31,70150,70668,66181,67994,1148073,8338338.0,105816467.0
2011-02-01,68166,68511,65577,66441,1201105,8147868.0,105816467.0
2011-02-07,67217,67993,66699,67217,575188,8243103.0,105816467.0
2011-02-08,67821,68079,66440,66613,464043,8169031.0,105816467.0
2011-02-09,66440,66871,64887,65233,616224,7999725.0,105816467.0
2011-02-10,64801,65232,63247,63248,744803,7756347.0,105816467.0
2011-02-11,62989,63938,62298,62471,496710,7661112.0,105816467.0
2011-02-14,63161,63334,61263,61608,593191,7555296.0,105816467.0
2011-02-15,61608,62298,60400,61004,719911,7481224.0,105816467.0
2011-02-16,60831,62643,60831,61608,591627,7555296.0,105816467.0
2011-02-17,62039,62471,59019,59969,767726,7354244.0,105816467.0
2011-02-18,60400,61694,59969,61177,482059,7502388.0,105816467.0
2011-02-21,61349,61522,60573,61263,360977,7512969.0,105816467.0
2011-02-22,60573,60659,58243,59020,656700,7237846.0,105816467.0
2011-02-23,58243,59451,57294,57380,587143,7036795.0,105816467.0
2011-02-24,57380,59192,57380,57984,481755,7110867.0,105816467.0
2011-02-25,58415,60659,58415,59796,438311,7333081.0,105816467.0
2011-02-28,59796,59796,58674,59451,348494,7290755.0,105816467.0
2011-03-02,58674,59969,58243,58847,267478,7216683.0,105816467.0
2011-03-03,59365,59537,58329,59451,473782,7290755.0,105816467.0
2011-03-04,60055,60659,58933,59279,583406,7269591.0,105816467.0
2011-03-07,59710,61177,59537,60228,669011,7385989.0,105816467.0
2011-03-08,60141,60486,59106,59883,352345,7343663.0,105816467.0
2011-03-09,59451,59537,57639,57726,1302428,7079122.0,105816467.0
2011-03-10,57984,58502,57725,57812,624911,7089703.0,105816467.0
2011-03-11,56862,57121,55913,56086,780621,6878070.0,105816467.0
2011-03-14,52893,53411,48147,50046,2789646,6137355.0,105816467.0
2011-03-15,50391,51340,45904,47975,2367705,5883396.0,105816467.0
2011-03-16,49010,50650,48579,50650,1461833,6211427.0,105816467.0
2011-03-17,49183,51254,49096,50564,1084000,6200845.0,105816467.0
2011-03-18,51685,53756,51426,53066,1290798,6507713.0,105816467.0
2011-03-21,53929,56431,53929,56086,1339453,6878070.0,105816467.0
2011-03-22,57294,57811,55568,55568,1249196,6814580.0,105816467.0
2011-03-23,56258,57294,55827,56604,564741,6941560.0,105816467.0
2011-03-24,57207,57553,56172,56690,593471,6952142.0,105816467.0
2011-03-25,56862,57207,55395,55741,783223,6835744.0,105816467.0
2011-03-28,55395,55568,53411,53584,915425,6571203.0,105816467.0
2011-03-29,53583,56345,53583,56172,882024,6888652.0,105816467.0
2011-03-30,56431,58761,56431,58761,1218189,7206101.0,105816467.0
2011-03-31,59365,61263,58933,60573,1416767,7428316.0,105816467.0
2011-04-01,60659,60831,59192,60659,560260,7438898.0,105816467.0
2011-04-04,60745,60831,59278,59796,539056,7333081.0,105816467.0
2011-04-05,60055,60659,59882,60142,390461,7375408.0,105816467.0
2011-04-06,60141,60227,59278,59710,527243,7322500.0,105816467.0
2011-04-07,60400,60573,58329,59106,642244,7248428.0,105816467.0
2011-04-08,58674,59623,58157,58330,755548,7153193.0,105816467.0
2011-04-11,58329,59192,57380,57898,468837,7100285.0,105816467.0
2011-04-12,57639,57811,56345,57035,445004,6994468.0,105816467.0
2011-04-13,56517,56949,55827,56604,709409,6941560.0,105816467.0
2011-04-14,56949,58070,56690,57294,586152,7026213.0,105816467.0
2011-04-15,57207,57725,55913,56345,463861,6909815.0,105816467.0
2011-04-18,56258,56345,53670,53843,1059863,6602948.0,105816467.0
2011-04-19,53583,54619,52807,54102,529335,6634692.0,105816467.0
2011-04-20,54446,54705,53756,54706,577803,6708764.0,105816467.0
2011-04-21,54878,55223,53583,54102,705932,6634692.0,105816467.0
2011-04-22,54360,54446,53238,53843,489042,6602948.0,105816467.0
2011-04-25,54101,55827,53756,55051,747094,6751091.0,105816467.0
2011-04-26,55654,55827,53583,54533,442581,6687601.0,105816467.0
2011-04-27,55137,55654,54533,54533,504722,6689244.0,105842467.0
2011-04-28,54878,55223,53238,53584,516312,6572817.0,105842467.0
2011-04-29,53583,54360,50995,51599,1421092,6329380.0,105842467.0
2011-05-02,52289,55050,52289,55051,1031232,6752749.0,105842467.0
2011-05-03,54964,55309,52720,54015,738263,6625738.0,105842467.0
2011-05-04,56172,58243,55654,57467,2000853,7049108.0,105842467.0
2011-05-06,57466,58070,56603,57380,701002,7038524.0,105842467.0
2011-05-09,58157,58243,55654,56172,591776,6890345.0,105842467.0
2011-05-11,56172,57380,54101,56259,666134,6900929.0,105842467.0
2011-05-12,55654,56776,55309,55396,361201,6795086.0,105842467.0
2011-05-13,55482,55741,54187,54706,369340,6710412.0,105842467.0
2011-05-16,54791,54878,53497,53498,426400,6562233.0,105842467.0
2011-05-17,53066,54360,53066,53239,381807,6530480.0,105842467.0
2011-05-18,53325,54619,53325,53411,461153,6551649.0,105842467.0
2011-05-19,53670,54187,51944,52462,454023,6435222.0,105842467.0
2011-05-20,52462,52979,51858,52031,335267,6382301.0,105842467.0
2011-05-23,51599,52289,51167,51340,357125,6297627.0,105842467.0
2011-05-24,50822,51944,50822,51513,315513,6318795.0,105842467.0
2011-05-25,51512,52030,50563,51340,446391,6297627.0,105842467.0
2011-05-26,51340,53583,50650,52807,583878,6477559.0,105842467.0
2011-05-27,52807,53842,51254,51686,440214,6339964.0,105842467.0
2011-05-30,52030,52289,49873,50132,633194,6149447.0,105842467.0
2011-05-31,50046,50132,47371,49011,1409449,6011852.0,105842467.0
2011-06-01,48838,50650,48838,50391,645045,6181200.0,105842467.0
2011-06-02,49700,51081,49269,49787,393212,6107110.0,105842467.0
2011-06-03,50218,50391,48234,48493,549984,5948347.0,105842467.0
2011-06-07,48147,49355,47888,48924,380755,6001268.0,105842467.0
2011-06-08,49269,49614,48061,48493,263529,5948347.0,105842467.0
2011-06-09,48234,49355,48234,48234,461010,5916594.0,105842467.0
2011-06-10,48579,48751,47198,47199,415581,5789583.0,105842467.0
2011-06-13,45990,46767,43833,44696,1235576,5482640.0,105842467.0
2011-06-14,44006,45127,43919,44783,650378,5493224.0,105842467.0
2011-06-15,45300,45818,44868,45387,463286,5567314.0,105842467.0
2011-06-16,45041,45818,44437,44438,374072,5450887.0,105842467.0
2011-06-17,44523,46939,44523,45991,782594,5641403.0,105842467.0
2011-06-20,47026,47284,46163,46163,415231,5662572.0,105842467.0
2011-06-21,46594,47457,46076,47026,386850,5768414.0,105842467.0
2011-06-22,47802,48234,47026,47630,328853,5842504.0,105842467.0
2011-06-23,47284,48406,46594,47716,498022,5853088.0,105842467.0
2011-06-24,48061,49269,47630,48579,453493,5958931.0,105842467.0
2011-06-27,48924,49269,48234,48579,304035,5958931.0,105842467.0
2011-06-28,49183,49528,47716,47975,278305,5884841.0,105842467.0
2011-06-29,48234,49096,48234,48666,337590,5969572.0,105843467.0
2011-06-30,48838,49442,48406,48752,424046,5980156.0,105843467.0
2011-07-01,49096,52720,49096,52203,1584112,6403530.0,105843467.0
2011-07-04,52807,53929,52634,53411,723529,6551711.0,105843467.0
2011-07-05,53756,54360,53066,53843,673974,6604632.0,105843467.0
2011-07-06,53670,55482,53152,55051,670870,6752813.0,105843467.0
2011-07-07,55137,55741,53238,54447,790781,6678723.0,105843467.0
2011-07-08,54533,55827,53842,55051,646082,6752813.0,105843467.0
2011-07-11,54964,55827,54446,55137,377278,6763398.0,105843467.0
2011-07-12,54187,54878,53066,53325,408068,6541126.0,105843467.0
2011-07-13,53497,54187,52634,53325,536706,6541126.0,105843467.0
2011-07-14,53325,55827,52720,55223,777311,6773982.0,105843467.0
2011-07-15,55654,57380,55395,56863,827733,6975084.0,105843467.0
2011-07-18,56862,57984,56172,57294,819551,7028006.0,105843467.0
2011-07-19,56862,57380,56431,56776,377739,6964500.0,105843467.0
2011-07-20,57811,58415,57207,57984,659279,7112681.0,105843467.0
2011-07-21,58329,58415,57294,58243,367424,7144434.0,105843467.0
2011-07-22,58588,58847,57553,58588,471412,7186771.0,105843467.0
2011-07-25,59019,59796,58157,59020,582467,7239693.0,105843467.0
2011-07-26,59537,60314,57294,57898,825853,7102097.0,105843467.0
2011-07-27,57898,59796,57466,58847,427437,7218524.0,105843467.0
2011-07-28,57811,59537,57639,59020,435769,7239693.0,105843467.0
2011-07-29,59019,59623,57984,58330,283641,7155018.0,105843467.0
2011-08-01,58243,58674,57035,57984,697619,7112681.0,105843467.0
2011-08-02,57466,58588,55741,56431,652429,6922163.0,105843467.0
2011-08-03,55223,55913,54015,54792,537843,6721060.0,105843467.0
2011-08-04,55309,55741,52462,53498,550374,6562295.0,105843467.0
2011-08-05,50995,51685,49355,51599,763558,6329439.0,105843467.0
2011-08-08,50736,51858,47543,49787,758562,6107168.0,105843467.0
2011-08-09,47888,48147,43660,47803,1219544,5863728.0,105843467.0
2011-08-10,50477,50822,47630,47630,681628,5842559.0,105843467.0
2011-08-11,45127,47888,45127,46767,1117412,5736716.0,105843467.0
2011-08-12,47975,48061,46680,47285,594963,5800222.0,105843467.0
2011-08-16,49614,49873,47802,48320,757114,5927234.0,105843467.0
2011-08-17,47888,49269,47457,48493,634367,5948403.0,105843467.0
2011-08-18,48579,48751,46249,46250,680160,5673210.0,105843467.0
2011-08-19,44178,45041,43143,43488,658441,5334511.0,105843467.0
2011-08-22,43488,44351,42884,43747,417594,5366264.0,105843467.0
2011-08-23,43833,45731,43747,45559,573603,5588535.0,105843467.0
2011-08-24,46680,46680,44868,44869,349029,5503860.0,105843467.0
2011-08-25,45645,45990,45300,45300,206625,5556782.0,105843467.0
2011-08-26,45300,46076,45041,45646,251576,5599119.0,105843467.0
2011-08-29,46249,48061,45990,47716,500613,5853144.0,105843467.0
2011-08-30,48320,48492,46767,47285,514660,5800222.0,105843467.0
2011-08-31,47198,47457,46076,47285,581930,5800222.0,105843467.0
2011-09-01,48234,49355,47457,47458,802522,5821391.0,105843467.0
2011-09-02,47802,48579,47371,47716,398803,5853144.0,105843467.0
2011-09-05,46939,47284,45127,45559,410156,5588535.0,105843467.0
2011-09-06,44696,45472,43747,44265,500646,5429770.0,105843467.0
2011-09-07,45300,46680,44955,46681,392012,5726132.0,105843467.0
2011-09-08,47112,47543,45645,46250,403901,5673210.0,105843467.0
2011-09-09,45559,45990,44868,45128,305802,5535613.0,105843467.0
2011-09-14,45214,45731,43402,43747,498674,5366264.0,105843467.0
2011-09-15,45127,45127,43315,43747,500911,5366264.0,105843467.0
2011-09-16,45300,46594,45127,46336,648084,5683794.0,105843467.0
2011-09-19,46249,47198,45559,46595,461781,5715547.0,105843467.0
2011-09-20,46249,47630,45472,47458,431992,5821391.0,105843467.0
2011-09-21,48061,48924,47198,48407,603352,5937818.0,105843467.0
2011-09-22,47284,49010,46853,48320,750325,5927234.0,105843467.0
2011-09-23,45818,46767,44955,44955,559514,5514445.0,105843467.0
2011-09-26,45300,45731,42754,44006,520072,5398017.0,105843467.0
2011-09-27,44868,45731,44782,45473,389400,5577951.0,105843467.0
2011-09-28,45818,47284,45472,46077,569688,5652041.0,105843467.0
2011-09-29,45645,49010,45127,48407,732706,5937818.0,105843467.0
2011-09-30,48061,49010,47371,48493,406691,5948403.0,105843467.0
2011-10-04,45645,46508,44006,46508,549282,5704963.0,105843467.0
2011-10-05,47026,47112,43919,44696,622593,5482692.0,105843467.0
2011-10-06,46163,46939,45559,46595,432365,5715547.0,105843467.0
2011-10-07,47716,48751,47457,48579,707111,5958987.0,105843467.0
2011-10-10,48579,49873,48492,48924,463583,6001325.0,105843467.0
2011-10-11,50304,50391,48924,49011,587243,6011909.0,105843467.0
2011-10-12,49183,49873,48061,49183,543282,6033078.0,105843467.0
2011-10-13,50046,50218,48234,48752,620370,5980156.0,105843467.0
2011-10-14,49010,50218,47975,50046,361059,6138921.0,105843467.0
2011-10-17,50650,50822,49528,49615,374722,6085999.0,105843467.0
2011-10-18,48320,48579,47630,48234,440596,5916650.0,105843467.0
2011-10-19,48751,48751,47630,47716,312213,5853144.0,105843467.0
2011-10-20,47975,49355,46594,47112,500346,5779053.0,105843467.0
2011-10-21,48061,48061,46508,47889,462949,5874312.0,105843467.0
2011-10-24,48406,49959,48147,49442,566773,6064831.0,105843467.0
2011-10-25,50046,51685,49700,50046,737319,6138921.0,105843467.0
2011-10-26,49787,50736,49355,50391,342785,6181258.0,105843467.0
2011-10-27,50908,51512,50563,50823,664955,6234180.0,105843467.0
2011-10-28,51858,52634,51599,52031,914660,6382361.0,105843467.0
2011-10-31,52203,52893,51512,51772,391905,6350608.0,105843467.0
2011-11-01,50563,51426,49959,50736,613563,6223596.0,105843467.0
2011-11-02,49183,53929,48751,51686,1112533,6340024.0,105843467.0
2011-11-03,52116,53583,51081,52031,867770,6382361.0,105843467.0
2011-11-04,53583,55050,53325,54447,801183,6678723.0,105843467.0
2011-11-07,56431,59106,56431,57380,1590003,7038591.0,105843467.0
2011-11-08,57380,57639,55827,57208,442828,7017422.0,105843467.0
2011-11-09,57466,57898,54533,55568,824194,6816319.0,105843467.0
2011-11-10,53324,53842,52030,52635,698664,6456451.0,105843467.0
2011-11-11,53756,54360,53152,53498,381790,6562295.0,105843467.0
2011-11-14,54101,56949,54101,56086,648892,6879825.0,105843467.0
2011-11-15,55482,56517,55223,55655,369085,6826904.0,105843467.0
2011-11-16,56258,56862,54705,55051,363525,6752813.0,105843467.0
2011-11-17,55137,56862,54360,56431,409961,6922163.0,105843467.0
2011-11-18,55568,56086,54791,55914,251735,6858657.0,105843467.0
2011-11-21,56517,56517,54533,54706,224275,6710476.0,105843467.0
2011-11-22,54274,55999,54274,55827,292019,6848072.0,105843467.0
2011-11-23,56258,56258,53583,54188,279057,6646970.0,105843467.0
2011-11-24,53325,54015,52720,53325,306481,6541126.0,105843467.0
2011-11-25,53238,53929,51340,53239,387540,6530542.0,105843467.0
2011-11-28,53497,54619,53325,54015,178141,6625801.0,105843467.0
2011-11-29,54878,55223,54274,54792,272940,6721060.0,105843467.0
2011-11-30,54878,56603,54619,56172,538116,6890410.0,105843467.0
2011-12-01,58157,58243,57294,57553,705627,7059759.0,105843467.0
2011-12-02,57553,58157,57121,57984,340231,7112681.0,105843467.0
2011-12-05,57898,57898,56776,57726,227524,7080928.0,105843467.0
2011-12-06,57466,57725,55913,56690,232574,6953916.0,105843467.0
2011-12-07,56776,57984,56345,57898,305739,7102097.0,105843467.0
2011-12-08,57984,58243,56690,57467,275080,7049175.0,105843467.0
2011-12-09,56776,57121,55999,56345,256215,6911578.0,105843467.0
2011-12-12,57035,59796,56431,59538,922013,7303199.0,105843467.0
2011-12-13,58847,60400,58761,59883,767025,7345537.0,105843467.0
2011-12-14,59710,61522,58761,60832,667504,7461964.0,105843467.0
2011-12-15,60400,61953,60314,60487,641272,7419627.0,105843467.0
2011-12-16,61090,61522,60227,61004,445995,7483133.0,105843467.0
2011-12-19,60918,61004,56086,57812,668938,7091512.0,105843467.0
2011-12-20,58329,59710,57898,58847,226627,7218524.0,105843467.0
2011-12-21,60400,60400,59365,59538,221819,7303199.0,105843467.0
2011-12-22,59537,59796,58070,58934,199383,7229109.0,105843467.0
2011-12-23,59365,59537,58157,58416,282252,7165603.0,105843467.0
2011-12-26,58070,58502,57121,57553,242113,7059759.0,105843467.0
2011-12-27,57035,58243,56517,56690,222903,6953916.0,105843467.0
2011-12-28,56690,57984,56690,57380,152746,7038591.0,105843467.0
2011-12-29,57380,57466,55913,56172,301353,6890410.0,105843467.0
2012-01-02,56431,56949,55050,55568,258681,6816319.0,105843467.0
2012-01-03,55827,57294,55827,56690,311707,6953916.0,105843467.0
2012-01-04,56690,57035,55482,56000,361327,6869241.0,105843467.0
2012-01-05,56345,57035,55913,56000,228778,6869241.0,105843467.0
2012-01-06,55999,56517,55137,55655,173518,6826904.0,105843467.0
2012-01-09,55482,55654,53929,54360,322256,6668138.0,105843467.0
2012-01-10,55223,57207,55137,56604,436194,6943331.0,105843467.0
2012-01-11,57035,58070,56345,57122,440067,7006838.0,105843467.0
2012-01-12,57294,57898,56345,57812,219694,7091512.0,105843467.0
2012-01-13,57294,57898,57294,57726,167730,7080928.0,105843467.0
2012-01-16,56690,56862,55654,56172,234992,6890410.0,105843467.0
2012-01-17,56517,57035,55827,56259,288105,6900994.0,105843467.0
2012-01-18,56258,56862,55827,56863,257875,6975084.0,105843467.0
2012-01-19,57294,59278,56862,58416,556430,7165603.0,105843467.0
2012-01-20,58415,59451,58329,59106,397955,7250277.0,105843467.0
2012-01-25,59106,59537,57466,57812,371314,7091512.0,105843467.0
2012-01-26,57466,58933,57466,58588,270423,7186771.0,105843467.0
2012-01-27,58588,58761,57725,58416,216172,7165603.0,105843467.0
2012-01-30,57898,58329,56862,57639,304364,7070344.0,105843467.0
2012-01-31,57811,58415,57466,58243,272869,7144434.0,105843467.0
2012-02-01,58674,60486,58329,60142,780608,7377290.0,105843467.0
2012-02-02,61263,62126,60659,61867,965041,7588977.0,105843467.0
2012-02-03,62471,62730,61522,62471,510300,7663067.0,105843467.0
2012-02-06,64542,66095,64283,64715,1298495,7938260.0,105843467.0
2012-02-07,64542,65232,63506,64025,364090,7853585.0,105843467.0
2012-02-08,64283,65663,63247,65146,622989,7991182.0,105843467.0
2012-02-09,65232,66526,64628,66182,514165,8118194.0,105843467.0
2012-02-10,66526,67562,66181,66527,640426,8160531.0,105843467.0
2012-02-13,67303,67475,65577,66009,346034,8097025.0,105843467.0
2012-02-14,66181,66613,64714,65837,302434,8075857.0,105843467.0
2012-02-15,66009,67044,65146,66009,237877,8097025.0,105843467.0
2012-02-16,64973,65577,62730,63766,492643,7821832.0,105843467.0
2012-02-17,62557,63506,59882,59883,2710147,7345537.0,105843467.0
2012-02-20,59969,61349,59796,60918,892354,7472549.0,105843467.0
2012-02-21,61004,61263,59623,60314,364732,7398458.0,105843467.0
2012-02-22,59623,60055,59192,59538,377316,7303199.0,105843467.0
2012-02-23,59623,60055,59192,59538,365944,7303199.0,105843467.0
2012-02-24,60141,61694,59623,61522,595427,7546639.0,105843467.0
2012-02-27,61177,61781,60400,60487,437815,7419627.0,105843467.0
2012-02-28,60745,62298,60486,61695,473185,7567808.0,105843467.0
2012-02-29,61781,62385,60659,60918,447791,7472549.0,105843467.0
2012-03-02,61694,62212,61177,61954,382892,7599561.0,105843467.0
2012-03-05,61694,61781,60486,60573,312310,7430211.0,105843467.0
2012-03-06,61004,62471,60918,61177,443261,7504302.0,105843467.0
2012-03-07,60400,61177,59969,60314,328472,7398458.0,105843467.0
2012-03-08,61090,61953,60486,61522,335394,7546639.0,105843467.0
2012-03-09,62039,62298,61090,61867,239747,7588977.0,105843467.0
2012-03-12,61522,61522,58329,58847,818336,7218524.0,105843467.0
2012-03-13,59106,59365,56949,57639,1179083,7070344.0,105843467.0
2012-03-14,57984,58329,57207,57208,657812,7017422.0,105843467.0
2012-03-15,57207,57898,57121,57294,263215,7028006.0,105843467.0
2012-03-16,57725,57811,57207,57553,193348,7059759.0,105843467.0
2012-03-19,57811,58674,56517,57294,430436,7028006.0,105843467.0
2012-03-20,57207,57207,54705,55482,877337,6805735.0,105843467.0
2012-03-21,55741,55741,54533,55137,429539,6763398.0,105843467.0
2012-03-22,55137,55309,54101,54533,351373,6689307.0,105843467.0
2012-03-23,54015,56431,54015,55482,533278,6805735.0,105843467.0
2012-03-26,55913,56345,54101,54274,336970,6657554.0,105843467.0
2012-03-27,55223,56431,54964,55310,481781,6784566.0,105843467.0
2012-03-28,55395,56431,54619,55051,321212,6752813.0,105843467.0
2012-03-29,56086,56345,54101,54447,423591,6678723.0,105843467.0
2012-03-30,54446,55223,54101,55051,233775,6752813.0,105843467.0
2012-04-02,55050,55395,54533,54792,225052,6721060.0,105843467.0
2012-04-03,54705,54964,52807,53239,861707,6530542.0,105843467.0
2012-04-04,53411,53497,51771,52117,439842,6392945.0,105843467.0
2012-04-05,51771,52634,51685,52462,260644,6435283.0,105843467.0
2012-04-06,52116,52979,51512,51944,270035,6371777.0,105843467.0
2012-04-09,51599,51599,49528,49874,570932,6117752.0,105843467.0
2012-04-10,49959,50304,48838,49356,438436,6054246.0,105843467.0
2012-04-12,48838,50477,48838,49787,249615,6107168.0,105843467.0
2012-04-13,50391,51340,50132,50391,331162,6181258.0,105843467.0
2012-04-16,49700,49787,49183,49787,196258,6107168.0,105843467.0
2012-04-17,50046,50391,49183,50046,210167,6138921.0,105843467.0
2012-04-18,50563,50908,49700,50305,266282,6170674.0,105843467.0
2012-04-19,49700,50563,48924,49183,318461,6033078.0,105843467.0
2012-04-20,48751,48751,47026,47630,578928,5842559.0,105843467.0
2012-04-23,47802,48492,47802,47975,240396,5884897.0,105843467.0
2012-04-24,47457,47802,47026,47371,307606,5810806.0,105843467.0
2012-04-25,47716,48061,45818,46250,596470,5673210.0,105843467.0
2012-04-26,46680,47543,44868,45646,469541,5599119.0,105843467.0
2012-04-27,46335,47543,46249,47112,580363,5779053.0,105843467.0
2012-04-30,47284,47716,45300,45991,486390,5641457.0,105843467.0
2012-05-02,46508,47802,46249,47285,417916,5800222.0,105843467.0
2012-05-03,47026,47198,46249,46940,255278,5757885.0,105843467.0
2012-05-04,46853,47802,46767,47458,265166,5821391.0,105843467.0
2012-05-07,46939,48061,46508,47975,361615,5884897.0,105843467.0
2012-05-08,48406,48492,47371,47889,275791,5874312.0,105843467.0
2012-05-09,47975,48147,46422,46940,382381,5757885.0,105843467.0
2012-05-10,46335,46853,45472,46508,313680,5704963.0,105843467.0
2012-05-11,46335,46680,45041,45214,390783,5546198.0,105843467.0
2012-05-14,45041,45731,44868,45387,177298,5567366.0,105843467.0
2012-05-15,44523,45041,44006,44438,375398,5450939.0,105843467.0
2012-05-16,44437,45300,44178,44179,297768,5419186.0,105843467.0
2012-05-17,44006,45559,43919,45128,246691,5535613.0,105843467.0
2012-05-18,44264,45041,43574,43920,325875,5387432.0,105843467.0
2012-05-21,43919,44523,43100,43316,245165,5313342.0,105843467.0
2012-05-22,43919,44523,43229,44524,404417,5461523.0,105843467.0
2012-05-23,44092,44351,43574,43661,186429,5355679.0,105843467.0
2012-05-24,43833,45818,43488,45559,396434,5588535.0,105843467.0
2012-05-25,45645,46422,45214,45904,292233,5630872.0,105843467.0
2012-05-29,45904,46594,45127,46336,280609,5683794.0,105843467.0
2012-05-30,46335,46422,45472,45991,159364,5641457.0,105843467.0
2012-05-31,44955,46594,44610,46595,560579,5715547.0,105843467.0
2012-06-01,45990,46163,44955,45646,287931,5599119.0,105843467.0
2012-06-04,43660,44523,43402,43747,422487,5366264.0,105843467.0
2012-06-05,43833,44437,43833,44438,158663,5450939.0,105843467.0
2012-06-07,45214,45731,45127,45214,223660,5546198.0,105843467.0
2012-06-08,45300,45731,45300,45300,154498,5556782.0,105843467.0
2012-06-11,46163,46767,45904,46595,350364,5715547.0,105843467.0
2012-06-12,45645,46939,45645,46854,189923,5747300.0,105843467.0
2012-06-13,46853,47630,46594,47026,315442,5768469.0,105843467.0
2012-06-14,46767,47888,46767,47716,320978,5853144.0,105843467.0
2012-06-15,47630,47630,46422,46940,188888,5757885.0,105843467.0
2012-06-18,47975,48234,47630,47716,263591,5853144.0,105843467.0
2012-06-19,47284,47802,47026,47716,175535,5853144.0,105843467.0
2012-06-20,48147,49010,47716,48579,328194,5958987.0,105843467.0
2012-06-21,48751,49442,48406,48666,250123,5969572.0,105843467.0
2012-06-22,48061,48061,47371,47716,211476,5853481.0,105849567.0
2012-06-25,47888,48147,46853,47803,154840,5864066.0,105849567.0
2012-06-26,47284,47888,47026,47199,157019,5789971.0,105849567.0
2012-06-27,47284,47457,46422,47199,161128,5789971.0,105849567.0
2012-06-28,48234,48924,47888,48148,328109,5906406.0,105849567.0
2012-06-29,47975,49959,47888,49615,500678,6086350.0,105849567.0
2012-07-02,50736,51512,50046,50305,490494,6171030.0,105849567.0
2012-07-03,50822,52634,50650,52031,657752,6382729.0,105849567.0
2012-07-04,51771,52462,51081,51944,369968,6372144.0,105849567.0
2012-07-05,52375,52807,51771,52290,298896,6414484.0,105849567.0
2012-07-06,52634,52634,51426,51686,174068,6340389.0,105849567.0
2012-07-09,51512,52203,51167,51168,209710,6276879.0,105849567.0
2012-07-10,51512,51858,50908,51513,172979,6319219.0,105849567.0
2012-07-11,51167,51512,49442,50391,427854,6181615.0,105849567.0
2012-07-12,50046,50563,48061,48407,469182,5938161.0,105849567.0
2012-07-13,48751,49787,47543,49356,329369,6054595.0,105849567.0
2012-07-16,49700,50650,49614,50305,245512,6171030.0,105849567.0
2012-07-17,50132,50477,49442,49787,197430,6107520.0,105849567.0
2012-07-18,49614,49959,48492,48924,195372,6001670.0,105849567.0
2012-07-19,50046,51426,49614,50564,442480,6202785.0,105849567.0
2012-07-20,50822,51512,50650,50650,217790,6213370.0,105849567.0
2012-07-23,50046,50132,49269,50132,170237,6149860.0,105849567.0
2012-07-24,49183,50304,49010,49442,250115,6065180.0,105849567.0
2012-07-25,48492,49183,48061,49097,177348,6022840.0,105849567.0
2012-07-26,48838,50650,48838,49960,321359,6128690.0,105849567.0
2012-07-27,51254,51771,50563,51513,446307,6319219.0,105849567.0
2012-07-30,51944,52030,50995,51340,188022,6298049.0,105849567.0
2012-07-31,51254,52634,51167,52376,357535,6425069.0,105849567.0
2012-08-01,52116,52979,51944,52290,161124,6414484.0,105849567.0
2012-08-02,52807,54619,52289,53929,721740,6615598.0,105849567.0
2012-08-03,53325,54619,53152,53498,403759,6562673.0,105849567.0
2012-08-06,54619,54705,53756,53929,279344,6615598.0,105849567.0
2012-08-07,54360,54878,54187,54447,251791,6679108.0,105849567.0
2012-08-08,54791,55395,54101,54274,357058,6657938.0,105849567.0
2012-08-09,54274,55223,54187,54878,332821,6732032.0,105849567.0
2012-08-10,55223,55827,54187,54447,315354,6679108.0,105849567.0
2012-08-13,54360,54705,54015,54360,193460,6668523.0,105849567.0
2012-08-14,54705,55999,54446,55741,462632,6837882.0,105849567.0
2012-08-16,55913,56258,55395,55482,235326,6806127.0,105849567.0
2012-08-17,55654,55913,54619,55568,329299,6816712.0,105849567.0
2012-08-20,55137,55999,54705,55137,232907,6763787.0,105849567.0
2012-08-21,55137,55654,54360,54964,227851,6742617.0,105849567.0
2012-08-22,54964,55050,53238,54102,413327,6636768.0,105849567.0
2012-08-23,53670,54015,51685,51944,1073605,6372144.0,105849567.0
2012-08-24,51340,52375,50908,51686,448887,6340389.0,105849567.0
2012-08-27,52030,52634,51944,52462,226786,6435654.0,105849567.0
2012-08-28,52548,53152,51858,52290,179575,6414484.0,105849567.0
2012-08-29,52289,52807,51512,51858,333194,6361559.0,105849567.0
2012-08-30,51771,51858,50304,50823,422964,6234539.0,105849567.0
2012-08-31,50563,51167,50304,51082,225796,6266294.0,105849567.0
2012-09-03,51081,51599,50046,50995,222558,6255709.0,105849567.0
2012-09-04,50736,52030,50736,51772,287090,6350974.0,105849567.0
2012-09-05,51167,51599,50304,51168,235501,6276879.0,105849567.0
2012-09-06,51081,51340,50304,50909,204550,6245124.0,105849567.0
2012-09-07,52203,52289,51512,51772,350783,6350974.0,105849567.0
2012-09-10,52030,52807,51771,51944,245474,6372144.0,105849567.0
2012-09-11,51685,51685,50908,51254,247367,6287464.0,105849567.0
2012-09-12,51512,52116,50995,51772,325731,6350974.0,105849567.0
