일진머티리얼즈(020150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-05,9410,9546,9149,9207,134301,372792.0,39200000.0
2012-11-06,9371,9449,9149,9391,84278,380240.0,39200000.0
2012-11-07,9439,9478,9246,9469,99187,383376.0,39200000.0
2012-11-08,9284,9565,9255,9566,121652,387296.0,39200000.0
2012-11-09,9546,9923,9420,9924,201241,401800.0,39200000.0
2012-11-12,9536,9623,8471,8471,874464,343000.0,39200000.0
2012-11-13,8529,8674,8374,8423,252413,341040.0,39200000.0
2012-11-14,8287,8471,8045,8045,251672,325752.0,39200000.0
2012-11-15,7851,7909,7716,7726,239137,312816.0,39200000.0
2012-11-16,7600,7745,7522,7668,161142,310464.0,39200000.0
2012-11-19,7667,8181,7667,8142,135911,329672.0,39200000.0
2012-11-20,8229,8355,8016,8045,122832,325752.0,39200000.0
2012-11-21,7987,8084,7871,7871,60458,318696.0,39200000.0
2012-11-22,8035,8093,7909,8036,62626,325360.0,39200000.0
2012-11-23,8064,8258,7938,8200,82785,332024.0,39200000.0
2012-11-26,8219,8239,8035,8065,100102,326536.0,39200000.0
2012-11-27,8035,8151,7997,8036,104129,325360.0,39200000.0
2012-11-28,7948,8064,7948,8065,55274,326536.0,39200000.0
2012-11-29,8122,8181,8035,8152,111720,330064.0,39200000.0
2012-11-30,8210,8210,8045,8123,59948,328888.0,39200000.0
2012-12-03,8055,8132,8045,8065,70393,326536.0,39200000.0
2012-12-04,8064,8064,7919,7939,89448,321440.0,39200000.0
2012-12-05,7938,8006,7861,7939,124321,321440.0,39200000.0
2012-12-06,7900,8084,7900,7987,79637,323400.0,39200000.0
2012-12-07,8026,8210,8016,8200,81768,332024.0,39200000.0
2012-12-10,8045,8093,7019,7542,648348,305368.0,39200000.0
2012-12-11,7571,7832,7551,7716,181635,312424.0,39200000.0
2012-12-12,7745,8713,7745,8452,446957,342216.0,39200000.0
2012-12-13,8490,8907,8355,8733,278251,353584.0,39200000.0
2012-12-14,8694,8858,8510,8704,139225,352408.0,39200000.0
2012-12-17,8761,8955,8761,8878,135133,359464.0,39200000.0
2012-12-18,8878,8945,8674,8694,157499,352016.0,39200000.0
2012-12-20,8636,8742,8568,8568,82097,346920.0,39200000.0
2012-12-21,8607,8829,8413,8413,114549,340648.0,39200000.0
2012-12-24,8500,8694,8335,8462,87214,342608.0,39200000.0
2012-12-26,8355,8558,8345,8462,177931,342608.0,39200000.0
2012-12-27,8481,8771,8355,8714,106003,352800.0,39200000.0
2012-12-28,8810,8829,8645,8714,80297,352800.0,39200000.0
2013-01-02,8800,8984,8790,8907,106966,360640.0,39200000.0
2013-01-03,8936,9052,8887,8985,106486,363776.0,39200000.0
2013-01-04,8907,9042,8829,8965,148090,362992.0,39200000.0
2013-01-07,9042,9052,8907,8936,91660,361816.0,39200000.0
2013-01-08,8878,8984,8752,8762,111812,354760.0,39200000.0
2013-01-09,8849,8849,8616,8704,138609,352408.0,39200000.0
2013-01-10,8703,9120,8674,9072,236976,367304.0,39200000.0
2013-01-11,9071,9100,8907,9014,132551,364952.0,39200000.0
2013-01-14,9013,9023,8781,8839,98486,357896.0,39200000.0
2013-01-15,8849,8897,8326,8326,305544,337120.0,39200000.0
2013-01-16,8268,8364,7997,8104,165785,328104.0,39200000.0
2013-01-17,8229,8268,7938,8045,90788,325752.0,39200000.0
2013-01-18,8132,8219,8055,8162,65322,330456.0,39200000.0
2013-01-21,8084,8326,8064,8239,50622,333592.0,39200000.0
2013-01-22,8297,8297,8132,8162,64911,330456.0,39200000.0
2013-01-23,8161,8268,8084,8152,40481,330064.0,39200000.0
2013-01-24,8132,8161,8035,8094,61161,327712.0,39200000.0
2013-01-25,8093,8093,7832,7929,127582,321048.0,39200000.0
2013-01-28,7977,7977,7725,7755,102092,313992.0,39200000.0
2013-01-29,7696,7871,7696,7794,57497,315560.0,39200000.0
2013-01-30,7803,7919,7745,7765,50054,314384.0,39200000.0
2013-01-31,7745,7832,7638,7745,88603,313600.0,39200000.0
2013-02-01,7745,7745,7600,7678,57972,310856.0,39200000.0
2013-02-04,7677,7696,7580,7581,77384,306936.0,39200000.0
2013-02-05,7522,7532,7203,7261,177609,294000.0,39200000.0
2013-02-06,7212,7358,7203,7232,123567,292824.0,39200000.0
2013-02-07,7290,7667,7290,7639,190863,309288.0,39200000.0
2013-02-08,7638,7658,7406,7445,120926,301448.0,39200000.0
2013-02-12,7435,7619,7425,7552,72671,305760.0,39200000.0
2013-02-13,7522,7774,7522,7755,83963,313992.0,39200000.0
2013-02-14,7629,7774,7619,7755,67263,313992.0,39200000.0
2013-02-15,7745,8558,7735,8288,412976,335552.0,39200000.0
2013-02-18,8364,8597,8287,8568,253534,346920.0,39200000.0
2013-02-19,8519,8626,8423,8578,163035,347312.0,39200000.0
2013-02-20,8645,8645,8481,8510,169621,344568.0,39200000.0
2013-02-21,8558,9033,8529,8936,438143,361816.0,39200000.0
2013-02-22,8926,9149,8839,8975,237876,363384.0,39200000.0
2013-02-25,8955,8984,8820,8820,114467,357112.0,39200000.0
2013-02-26,8694,8790,8529,8675,205241,351232.0,39200000.0
2013-02-27,8800,8878,8636,8859,132749,358680.0,39200000.0
2013-02-28,8984,8984,8829,8927,140661,361424.0,39200000.0
2013-03-04,8936,9178,8907,8917,302461,361032.0,39200000.0
2013-03-05,8955,9071,8945,8994,138979,364168.0,39200000.0
2013-03-06,9139,9139,8849,8859,165266,358680.0,39200000.0
2013-03-07,8916,8945,8587,8588,167631,347704.0,39200000.0
2013-03-08,8636,8878,8626,8801,105876,356328.0,39200000.0
2013-03-11,8790,8790,8558,8694,77061,352016.0,39200000.0
2013-03-12,8703,8897,8703,8820,96920,357112.0,39200000.0
2013-03-13,8810,9178,8810,9110,300800,368872.0,39200000.0
2013-03-14,9120,9139,9013,9120,124232,369264.0,39200000.0
2013-03-15,9120,9226,9052,9169,209047,371224.0,39200000.0
2013-03-18,9168,9168,8916,8917,174487,361032.0,39200000.0
2013-03-19,8955,9129,8926,9120,198700,369264.0,39200000.0
2013-03-20,9129,9129,8916,9033,154968,365736.0,39200000.0
2013-03-21,9071,9778,9052,9536,592698,386120.0,39200000.0
2013-03-22,9536,10940,9410,10940,1758891,442960.0,39200000.0
2013-03-25,11375,11618,10843,11134,1540907,450800.0,39200000.0
2013-03-26,11037,11182,10843,10892,1107506,441000.0,39200000.0
2013-03-27,10891,11133,10649,10698,1196780,433160.0,39200000.0
2013-03-28,10649,10843,10359,10844,641238,439040.0,39200000.0
2013-03-29,10988,11182,10407,10408,750204,421400.0,39200000.0
2013-04-01,10456,11037,10456,10844,975312,439040.0,39200000.0
2013-04-02,10988,11279,10746,10940,861164,442960.0,39200000.0
2013-04-03,11133,11133,10649,10844,370217,439040.0,39200000.0
2013-04-04,10698,10698,10165,10408,574225,421400.0,39200000.0
2013-04-05,10407,10601,10068,10311,435544,417480.0,39200000.0
2013-04-08,10359,10456,10020,10021,325547,405720.0,39200000.0
2013-04-09,9730,10068,9584,9779,455999,395920.0,39200000.0
2013-04-10,9923,10407,9826,10408,307042,421400.0,39200000.0
2013-04-11,10553,10553,10068,10311,447544,417480.0,39200000.0
2013-04-12,10311,10311,9826,9827,365782,397880.0,39200000.0
2013-04-15,9730,10068,9662,9972,203189,403760.0,39200000.0
2013-04-16,9778,10601,9778,10553,599489,427280.0,39200000.0
2013-04-17,10649,10649,10165,10263,326339,415520.0,39200000.0
2013-04-18,10068,10311,10020,10069,226702,407680.0,39200000.0
2013-04-19,10068,10504,9875,10505,311824,425320.0,39200000.0
2013-04-22,10553,10553,9778,9875,599121,399840.0,39200000.0
2013-04-23,9875,10165,9826,9972,263429,403760.0,39200000.0
2013-04-24,10165,10214,10020,10069,200544,407680.0,39200000.0
2013-04-25,10020,10068,9662,9779,459429,395920.0,39200000.0
2013-04-26,9875,10117,9826,10021,254000,405720.0,39200000.0
2013-04-29,10117,10407,9923,10311,357343,417480.0,39200000.0
2013-04-30,10407,10746,10262,10311,523252,417480.0,39200000.0
2013-05-02,10311,10601,10311,10408,212622,421400.0,39200000.0
2013-05-03,10504,10553,10165,10263,189791,415520.0,39200000.0
2013-05-06,10311,10698,10262,10650,512143,431200.0,39200000.0
2013-05-07,10649,10649,10359,10505,273057,425320.0,39200000.0
2013-05-08,10504,10553,10311,10505,178608,425320.0,39200000.0
2013-05-09,10456,10746,10359,10601,269806,429240.0,39200000.0
2013-05-10,10649,10649,10068,10117,361993,409640.0,39200000.0
2013-05-13,10068,10262,9875,10021,184885,405720.0,39200000.0
2013-05-14,10020,10456,9875,10456,331598,423360.0,39200000.0
2013-05-15,10407,10649,10262,10263,238796,415520.0,39200000.0
2013-05-16,10311,10504,10214,10408,252923,421400.0,39200000.0
2013-05-20,10504,10553,10262,10359,167735,419440.0,39200000.0
2013-05-21,10456,10843,10407,10844,494142,439040.0,39200000.0
2013-05-22,10891,10891,10553,10650,410460,431200.0,39200000.0
2013-05-23,10553,10553,10214,10214,390137,413560.0,39200000.0
2013-05-24,10214,10359,10214,10311,141565,417480.0,39200000.0
2013-05-27,10262,10456,10214,10311,141722,417480.0,39200000.0
2013-05-28,10359,10407,10262,10311,177208,417480.0,39200000.0
2013-05-29,10359,10456,10117,10408,278513,421400.0,39200000.0
2013-05-30,10359,10649,10262,10408,297421,421400.0,39200000.0
2013-05-31,10456,10553,10214,10359,216949,419440.0,39200000.0
2013-06-03,10311,10456,10214,10408,154492,421400.0,39200000.0
2013-06-04,10504,11037,10407,10844,1008759,439040.0,39200000.0
2013-06-05,10746,11133,10407,10408,793598,421400.0,39200000.0
2013-06-07,10407,10553,9517,9595,709735,388472.0,39200000.0
2013-06-10,9875,10020,9778,9827,231697,397880.0,39200000.0
2013-06-11,9826,9923,9536,9682,279619,392000.0,39200000.0
2013-06-12,9633,9875,9594,9604,201532,388864.0,39200000.0
2013-06-13,9584,9642,9197,9207,326215,372792.0,39200000.0
2013-06-14,9313,9391,9197,9256,131042,374752.0,39200000.0
2013-06-17,9236,9284,8665,8762,347145,354760.0,39200000.0
2013-06-18,8800,8916,8752,8820,201899,357112.0,39200000.0
2013-06-19,8820,9226,8820,9120,218897,369264.0,39200000.0
2013-06-20,9003,10117,8984,9827,900111,397880.0,39200000.0
2013-06-21,9604,10553,9507,9875,770930,399840.0,39200000.0
2013-06-24,10020,10262,9778,9875,305744,399840.0,39200000.0
2013-06-25,9778,9923,9255,9517,351586,385336.0,39200000.0
2013-06-26,9681,9778,9323,9517,220890,385336.0,39200000.0
2013-06-27,9681,10020,9633,9875,246063,399840.0,39200000.0
2013-06-28,9875,10214,9875,9972,307740,403760.0,39200000.0
2013-07-01,10020,10649,9972,10553,634842,427280.0,39200000.0
2013-07-02,10649,11230,10553,11086,1096124,448840.0,39200000.0
2013-07-03,11085,11618,11037,11473,1172923,464520.0,39200000.0
2013-07-04,11472,11666,11327,11521,620099,466480.0,39200000.0
2013-07-05,11618,12295,11472,12296,996373,497840.0,39200000.0
2013-07-08,12392,12537,12005,12054,620617,488040.0,39200000.0
2013-07-09,12247,13844,12150,13458,2049235,544880.0,39200000.0
2013-07-10,13505,13893,13263,13458,988981,544880.0,39200000.0
2013-07-11,13796,14232,13602,13845,979995,560560.0,39200000.0
2013-07-12,13990,14812,13748,14426,1211138,584080.0,39200000.0
2013-07-15,14619,16458,14570,15588,2549071,631120.0,39200000.0
2013-07-16,15684,15877,14764,15588,1730636,631120.0,39200000.0
2013-07-17,14764,15248,14377,14765,2866097,597800.0,39200000.0
2013-07-18,15151,15587,14861,14861,1718930,601720.0,39200000.0
2013-07-19,15103,15393,14377,14813,1185262,599760.0,39200000.0
2013-07-22,14812,15055,14183,14281,829176,578200.0,39200000.0
2013-07-23,14425,15442,14377,15442,1473222,625240.0,39200000.0
2013-07-24,15297,15877,15103,15491,1266808,627200.0,39200000.0
2013-07-25,15732,16120,15200,15200,1077122,615440.0,39200000.0
2013-07-26,15345,15635,14909,15442,622081,625240.0,39200000.0
2013-07-29,15684,16362,15248,16265,1242862,658560.0,39200000.0
2013-07-30,16313,16458,15684,15684,891459,635040.0,39200000.0
2013-07-31,15829,15877,15151,15297,809789,619360.0,39200000.0
2013-08-01,15490,15732,15200,15297,594079,619360.0,39200000.0
2013-08-02,15539,15974,15345,15491,920759,627200.0,39200000.0
2013-08-05,15635,15635,15297,15442,310789,625240.0,39200000.0
2013-08-06,15732,16410,15684,15926,1270508,644840.0,39200000.0
2013-08-07,15974,15974,15248,15297,644244,619360.0,39200000.0
2013-08-08,16071,17427,15877,16846,3025453,682080.0,39200000.0
2013-08-09,17088,17281,16604,16798,745398,680120.0,39200000.0
2013-08-12,16797,16894,16168,16507,671378,668360.0,39200000.0
2013-08-13,16216,16265,14716,15007,2240023,607600.0,39200000.0
2013-08-14,15151,15539,15006,15200,812207,615440.0,39200000.0
2013-08-16,14861,15393,14619,15055,401983,609560.0,39200000.0
2013-08-19,15297,15877,15248,15539,654179,629160.0,39200000.0
2013-08-20,15345,15684,14619,14765,686831,597800.0,39200000.0
2013-08-21,14764,14909,13748,14571,1037312,589960.0,39200000.0
2013-08-22,14183,14425,13651,13748,578883,556640.0,39200000.0
2013-08-23,14232,15103,14232,14426,1426656,584080.0,39200000.0
2013-08-26,14764,15393,14619,14958,902997,605640.0,39200000.0
2013-08-27,14909,15248,14474,14765,524619,597800.0,39200000.0
2013-08-28,14377,14716,14135,14619,426730,591920.0,39200000.0
2013-08-29,14764,15248,14570,14668,452769,593880.0,39200000.0
2013-08-30,14764,14909,13941,14232,621352,576240.0,39200000.0
2013-09-02,14328,14474,14038,14426,305137,584080.0,39200000.0
2013-09-03,14619,14667,14328,14426,273143,584080.0,39200000.0
2013-09-04,14377,15006,14135,14765,625103,597800.0,39200000.0
2013-09-05,14861,14861,14377,14474,417725,586040.0,39200000.0
2013-09-06,14522,14716,14086,14571,512989,589960.0,39200000.0
2013-09-09,14619,14667,13893,14038,677168,568400.0,39200000.0
2013-09-10,14038,14377,13844,13990,618195,566440.0,39200000.0
2013-09-11,14183,14232,13554,13845,525138,560560.0,39200000.0
2013-09-12,13893,14280,13844,13990,403129,566440.0,39200000.0
2013-09-13,14086,15103,14086,14619,1564261,591920.0,39200000.0
2013-09-16,14619,14861,14377,14474,679222,586040.0,39200000.0
2013-09-17,14619,14764,14425,14426,408421,584080.0,39200000.0
2013-09-23,15055,15635,14909,14910,1605151,603680.0,39200000.0
2013-09-24,14958,15055,14619,14958,429799,605640.0,39200000.0
2013-09-25,15103,15829,14958,15588,1509229,631120.0,39200000.0
2013-09-26,15781,16120,15587,15636,794740,633080.0,39200000.0
2013-09-27,15781,16023,15490,15588,573223,631120.0,39200000.0
2013-09-30,15539,15587,15200,15200,453996,615440.0,39200000.0
2013-10-01,15345,15732,15103,15200,710185,615440.0,39200000.0
2013-10-02,15345,15539,15151,15394,343283,623280.0,39200000.0
2013-10-04,14812,14909,14183,14668,881141,593880.0,39200000.0
2013-10-07,14861,14909,14086,14135,526950,572320.0,39200000.0
2013-10-08,14135,14474,14038,14377,333190,582120.0,39200000.0
2013-10-10,14135,14377,14038,14135,338200,572320.0,39200000.0
2013-10-11,14377,14570,14135,14184,363717,574280.0,39200000.0
2013-10-14,14183,14377,13941,13990,236090,566440.0,39200000.0
2013-10-15,14135,14135,13651,13748,317208,556640.0,39200000.0
2013-10-16,13990,14570,13941,14038,516704,568400.0,39200000.0
2013-10-17,14425,14474,14038,14232,392763,576240.0,39200000.0
2013-10-18,14086,14328,13796,14184,505217,574280.0,39200000.0
2013-10-21,14183,14377,14038,14087,185860,570360.0,39200000.0
2013-10-22,13844,13941,13215,13409,730781,542920.0,39200000.0
2013-10-23,13312,13312,12537,12635,840287,511560.0,39200000.0
2013-10-24,12634,12876,12295,12828,579178,519400.0,39200000.0
2013-10-25,13021,13070,12586,12683,469491,513520.0,39200000.0
2013-10-28,12586,12586,11956,12199,785045,493920.0,39200000.0
2013-10-29,12053,12295,11956,12247,747242,495880.0,39200000.0
2013-10-30,12295,12828,12102,12586,906163,509600.0,39200000.0
2013-10-31,12295,12392,11714,11812,665063,478240.0,39200000.0
2013-11-01,11908,12102,11472,11618,651440,470400.0,39200000.0
2013-11-04,11521,11618,11279,11328,542207,458640.0,39200000.0
2013-11-05,11714,11860,11279,11328,1009122,458640.0,39200000.0
2013-11-06,11182,11327,10891,11182,637588,452760.0,39200000.0
2013-11-07,11230,11424,10843,11134,633424,450800.0,39200000.0
2013-11-08,10746,10891,10407,10505,796286,425320.0,39200000.0
2013-11-11,10601,10795,10311,10553,482112,427280.0,39200000.0
2013-11-12,10504,10891,10504,10844,717150,439040.0,39200000.0
2013-11-13,10649,10746,10359,10408,478936,421400.0,39200000.0
2013-11-14,10553,10843,10456,10747,731633,435120.0,39200000.0
2013-11-15,10795,11037,10649,10795,693738,437080.0,39200000.0
2013-11-18,10843,10988,10601,10650,470223,431200.0,39200000.0
2013-11-19,10407,10407,9778,9875,1161984,399840.0,39200000.0
2013-11-20,10020,10117,9923,9972,477571,403760.0,39200000.0
2013-11-21,9972,10456,9778,10408,819729,421400.0,39200000.0
2013-11-22,10262,10504,10117,10359,499929,419440.0,39200000.0
2013-11-25,10407,10504,10214,10456,346846,423360.0,39200000.0
2013-11-26,10456,10553,10311,10359,372956,419440.0,39200000.0
2013-11-27,10456,10649,10359,10601,477121,429240.0,39200000.0
2013-11-28,10843,11037,10698,10844,582144,439040.0,39200000.0
2013-11-29,10940,10988,10601,10650,295577,431200.0,39200000.0
2013-12-02,10698,10795,10311,10359,365447,419440.0,39200000.0
2013-12-03,10359,10359,10068,10214,232047,413560.0,39200000.0
2013-12-04,10553,10746,10311,10311,640449,417480.0,39200000.0
2013-12-05,10214,10359,9875,10021,379977,405720.0,39200000.0
2013-12-06,10020,10165,9923,10069,192059,407680.0,39200000.0
2013-12-09,10214,10311,9826,9875,299294,399840.0,39200000.0
2013-12-10,9875,10020,9623,9827,405809,397880.0,39200000.0
2013-12-11,9875,9972,9449,9469,494666,383376.0,39200000.0
2013-12-12,9294,9604,9226,9604,204944,388864.0,39200000.0
2013-12-13,9594,9633,9449,9507,188981,384944.0,39200000.0
2013-12-16,9517,9594,9362,9362,146334,379064.0,39200000.0
2013-12-17,9439,9575,9439,9536,193961,386120.0,39200000.0
2013-12-18,9584,10117,9546,10021,481828,405720.0,39200000.0
2013-12-19,10068,10214,9681,9730,329898,393960.0,39200000.0
2013-12-20,9730,9923,9662,9827,150562,397880.0,39200000.0
2013-12-23,9826,10311,9826,10214,365085,413560.0,39200000.0
2013-12-24,10165,10214,9972,10069,196579,407680.0,39200000.0
2013-12-26,10214,10407,9826,9827,348353,397880.0,39200000.0
2013-12-27,9875,10117,9875,10021,139290,405720.0,39200000.0
2013-12-30,10068,10359,10020,10311,237077,417480.0,39200000.0
2014-01-02,10311,10359,9972,10021,197141,405720.0,39200000.0
2014-01-03,9972,10214,9923,10069,161672,407680.0,39200000.0
2014-01-06,10068,10214,9923,10069,221630,407680.0,39200000.0
2014-01-07,10068,10407,10020,10408,360396,421400.0,39200000.0
2014-01-08,10407,10456,10165,10311,187699,417480.0,39200000.0
2014-01-09,10359,10504,10214,10456,215695,423360.0,39200000.0
2014-01-10,10359,10553,10165,10311,198172,417480.0,39200000.0
2014-01-13,10456,10553,10214,10214,228951,413560.0,39200000.0
2014-01-14,10165,10553,10068,10553,389064,427280.0,39200000.0
2014-01-15,10891,11037,10456,10456,925295,423360.0,39200000.0
2014-01-16,10553,10601,10407,10408,229736,421400.0,39200000.0
2014-01-17,10504,10649,10262,10311,232455,417480.0,39200000.0
2014-01-20,10311,10407,10214,10311,168609,417480.0,39200000.0
2014-01-21,10407,10843,10407,10844,556056,439040.0,39200000.0
2014-01-22,10891,11037,10698,10844,322930,439040.0,39200000.0
2014-01-23,10891,11230,10795,10989,505518,444920.0,39200000.0
2014-01-24,10940,11037,10649,10795,314621,437080.0,39200000.0
2014-01-27,10407,10553,10359,10359,347903,419440.0,39200000.0
2014-01-28,10359,10456,10117,10214,241924,413560.0,39200000.0
2014-01-29,10359,10456,10262,10359,197024,419440.0,39200000.0
2014-02-03,10262,10359,9923,10021,292794,405720.0,39200000.0
2014-02-04,9826,10020,9681,9730,293799,393960.0,39200000.0
2014-02-05,9778,10020,9730,9779,206930,395920.0,39200000.0
2014-02-06,9923,9972,9730,9827,159350,397880.0,39200000.0
2014-02-07,9972,10165,9875,10069,218145,407680.0,39200000.0
2014-02-10,10214,10262,9923,9972,204578,403760.0,39200000.0
2014-02-11,10165,10940,10165,10844,980896,439040.0,39200000.0
2014-02-12,10891,10940,10601,10698,533275,433160.0,39200000.0
2014-02-13,10746,11375,10746,11182,751437,452760.0,39200000.0
2014-02-14,11037,11569,11037,11376,598754,460600.0,39200000.0
2014-02-17,11521,11618,11279,11376,315205,460600.0,39200000.0
2014-02-18,11327,11521,11279,11424,280009,462560.0,39200000.0
2014-02-19,11618,12005,11472,12005,882034,486080.0,39200000.0
2014-02-20,12102,12440,11956,12005,1156083,486080.0,39200000.0
2014-02-21,12247,12295,11860,12005,515999,486080.0,39200000.0
2014-02-24,12005,12392,11908,11908,408068,482160.0,39200000.0
2014-02-25,12102,12247,11908,12005,444194,486080.0,39200000.0
2014-02-26,12392,12683,12295,12296,957618,497840.0,39200000.0
2014-02-27,12344,12392,12005,12199,375620,493920.0,39200000.0
2014-02-28,12489,12731,12440,12441,675589,503720.0,39200000.0
2014-03-03,12344,12828,12295,12780,547234,517440.0,39200000.0
2014-03-04,12683,12828,12295,12441,554554,503720.0,39200000.0
2014-03-05,12634,12634,12053,12199,687980,493920.0,39200000.0
2014-03-06,12344,12537,12102,12489,357683,505680.0,39200000.0
2014-03-07,12586,12731,12295,12344,453763,499800.0,39200000.0
2014-03-10,12392,12537,12150,12489,292256,505680.0,39200000.0
2014-03-11,12586,13360,12537,13022,1265667,527240.0,39200000.0
2014-03-12,12876,12925,12489,12731,581449,515480.0,39200000.0
2014-03-13,12925,13167,12828,12973,564903,525280.0,39200000.0
2014-03-14,12683,13070,12634,13070,350818,529200.0,39200000.0
2014-03-17,13070,13167,11956,12054,791530,488040.0,39200000.0
2014-03-18,12295,12440,11763,12393,596104,501760.0,39200000.0
2014-03-19,12537,12537,12005,12199,344811,493920.0,39200000.0
2014-03-20,12102,12150,11860,11957,275039,484120.0,39200000.0
2014-03-21,12102,12344,12053,12199,212611,493920.0,39200000.0
2014-03-24,12295,12295,11618,11666,545829,472360.0,39200000.0
2014-03-25,11763,11811,11521,11666,277824,472360.0,39200000.0
2014-03-26,11811,11956,11618,11763,221177,476280.0,39200000.0
2014-03-27,11618,11714,11375,11666,227223,472360.0,39200000.0
2014-03-28,11618,11666,11472,11618,128752,470400.0,39200000.0
2014-03-31,11666,12005,11521,11908,364921,482160.0,39200000.0
2014-04-01,12005,12053,11763,12005,225361,486080.0,39200000.0
2014-04-02,12005,12053,11763,11908,270163,482160.0,39200000.0
2014-04-03,12053,12247,11860,11860,425708,480200.0,39200000.0
2014-04-04,11811,11860,11569,11715,240681,474320.0,39200000.0
2014-04-07,11569,11666,11375,11424,297167,462560.0,39200000.0
2014-04-08,11327,11424,11133,11279,273855,456680.0,39200000.0
2014-04-09,11327,11424,11230,11231,181113,454720.0,39200000.0
2014-04-10,11375,11424,11230,11328,191238,458640.0,39200000.0
2014-04-11,11182,11327,11037,11328,183437,458640.0,39200000.0
2014-04-14,11279,11472,11182,11424,141839,462560.0,39200000.0
2014-04-15,11424,11424,11085,11086,232033,448840.0,39200000.0
2014-04-16,11085,11182,10843,11182,354669,452760.0,39200000.0
2014-04-17,11279,11279,11085,11134,134822,450800.0,39200000.0
2014-04-18,11133,11230,11085,11182,120571,452760.0,39200000.0
2014-04-21,11230,11763,11182,11618,470466,470400.0,39200000.0
2014-04-22,11666,12005,11472,11957,453462,484120.0,39200000.0
2014-04-23,12053,12198,11811,11860,459774,480200.0,39200000.0
2014-04-24,11860,11956,11521,11715,223698,474320.0,39200000.0
2014-04-25,11666,12053,11569,11763,176704,476280.0,39200000.0
2014-04-28,11521,11618,11037,11182,509783,452760.0,39200000.0
2014-04-29,11182,11230,10553,10844,412282,439040.0,39200000.0
2014-04-30,11037,11037,10746,10747,148361,435120.0,39200000.0
2014-05-02,10795,10940,10746,10892,118125,441000.0,39200000.0
2014-05-07,10843,11037,10795,10892,131877,441000.0,39200000.0
2014-05-08,11085,11133,10795,10892,147564,441000.0,39200000.0
2014-05-09,10795,10940,10601,10747,189275,435120.0,39200000.0
2014-05-12,10746,10795,10068,10117,343218,409640.0,39200000.0
2014-05-13,10117,10311,10020,10214,192945,413560.0,39200000.0
2014-05-14,10214,10359,10214,10214,111386,413560.0,39200000.0
2014-05-15,10165,10311,10117,10214,94010,413560.0,39200000.0
2014-05-16,10165,10262,10068,10214,113582,413560.0,39200000.0
2014-05-19,10262,10262,9584,9614,482702,389256.0,39200000.0
2014-05-20,9546,9826,9546,9730,171416,393960.0,39200000.0
2014-05-21,9652,9923,9652,9827,117047,397880.0,39200000.0
2014-05-22,9826,9972,9778,9827,81501,397880.0,39200000.0
2014-05-23,9923,9923,9672,9730,101855,393960.0,39200000.0
2014-05-26,9681,9826,9672,9730,106866,393960.0,39200000.0
2014-05-27,9730,9875,9652,9730,109313,393960.0,39200000.0
2014-05-28,9730,9875,9672,9779,80293,395920.0,39200000.0
2014-05-29,9826,9875,9681,9875,72561,399840.0,39200000.0
2014-05-30,9875,10117,9778,9972,144772,403760.0,39200000.0
2014-06-02,9972,9972,9672,9779,116783,395920.0,39200000.0
2014-06-03,9730,9826,9662,9682,97631,392000.0,39200000.0
2014-06-05,9652,9730,9536,9536,168923,386120.0,39200000.0
2014-06-09,9526,9652,9042,9043,311675,366128.0,39200000.0
2014-06-10,8936,9168,8936,9130,238975,369656.0,39200000.0
2014-06-11,9129,9323,9129,9265,116452,375144.0,39200000.0
2014-06-12,9168,9333,9168,9275,101009,375536.0,39200000.0
2014-06-13,9323,9391,9197,9343,96913,378280.0,39200000.0
2014-06-16,9294,9517,9294,9362,74817,379064.0,39200000.0
2014-06-17,9584,10746,9584,10747,1368522,435120.0,39200000.0
2014-06-18,10988,10988,10311,10408,1128050,421400.0,39200000.0
2014-06-19,10504,10649,10262,10650,422291,431200.0,39200000.0
2014-06-20,10698,10891,10553,10650,351679,431200.0,39200000.0
2014-06-23,10795,11375,10407,10408,961826,421400.0,39200000.0
2014-06-24,10359,10553,10165,10456,228864,423360.0,39200000.0
2014-06-25,10407,10456,9875,9972,293667,403760.0,39200000.0
2014-06-26,10068,10311,10020,10069,143054,407680.0,39200000.0
2014-06-27,10214,10553,10165,10408,197273,421400.0,39200000.0
2014-06-30,10553,10843,10504,10553,274224,427280.0,39200000.0
2014-07-01,10601,11037,10504,10553,300717,427280.0,39200000.0
2014-07-02,10601,10746,10407,10650,174524,431200.0,39200000.0
2014-07-03,10698,10698,10359,10408,158958,421400.0,39200000.0
2014-07-04,10359,11182,10214,11182,694638,452760.0,39200000.0
2014-07-07,11182,11424,10988,11279,568973,456680.0,39200000.0
2014-07-08,11133,11279,10988,11279,283875,456680.0,39200000.0
2014-07-09,11182,11230,10988,10989,218625,444920.0,39200000.0
2014-07-10,11085,11327,10940,11134,317356,450800.0,39200000.0
2014-07-11,11133,11327,10940,11037,173460,446880.0,39200000.0
2014-07-14,11182,11860,11133,11570,1196016,468440.0,39200000.0
2014-07-15,11666,11811,11375,11473,354914,464520.0,39200000.0
2014-07-16,11521,12102,11182,11328,846927,458640.0,39200000.0
2014-07-17,11424,11618,10988,11086,334554,448840.0,39200000.0
2014-07-18,10988,11230,10891,11086,153999,448840.0,39200000.0
2014-07-21,11133,11279,10988,11086,123991,448840.0,39200000.0
