LG(003550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-12-04,6645,6674,6412,6411,2762477,2333503.0,265472509.0
2003-12-05,6419,6455,6317,6382,998920,2322884.0,265472509.0
2003-12-08,6288,6331,6098,6127,3163209,2229969.0,265472509.0
2003-12-09,6134,6280,6134,6272,6769911,2283064.0,265472509.0
2003-12-10,6164,6448,6142,6426,2156966,2338813.0,265472509.0
2003-12-11,6397,6645,6360,6499,2786650,2365360.0,265472509.0
2003-12-12,6638,6645,6514,6593,1248049,2399871.0,265472509.0
2003-12-15,6703,6937,6703,6783,2021814,2468894.0,265472509.0
2003-12-16,6550,6608,6032,6200,3342438,2256516.0,265472509.0
2003-12-17,6309,6346,5646,5784,4081354,2105197.0,265472509.0
2003-12-18,5901,6258,5821,6178,3294440,2248552.0,265472509.0
2003-12-19,6229,6455,6222,6294,1813233,2291028.0,265472509.0
2003-12-22,6273,6404,6127,6127,1113145,2229969.0,265472509.0
2003-12-23,6178,6324,6127,6127,4147217,2229969.0,265472509.0
2003-12-24,6156,6266,6120,6156,899417,2240588.0,265472509.0
2003-12-26,5988,6091,5886,5995,3448050,2182184.0,265472509.0
2003-12-29,5843,6018,5799,5900,553850,2147673.0,265472509.0
2003-12-30,5988,6149,5952,6046,602945,2200767.0,265472509.0
2004-01-02,6236,6324,6149,6251,842090,2275099.0,265472509.0
2004-01-05,6061,6346,6054,6272,1023734,2283064.0,265472509.0
2004-01-06,6441,6623,6309,6455,2143939,2349432.0,265472509.0
2004-01-07,6506,6565,6448,6513,952751,2370670.0,265472509.0
2004-01-08,6360,6477,6273,6455,2021800,2349432.0,265472509.0
2004-01-09,6499,6820,6433,6688,1903408,2434383.0,265472509.0
2004-01-12,6915,7659,6878,7549,6226699,2747640.0,265472509.0
2004-01-13,7549,7586,7294,7294,1633345,2654725.0,265472509.0
2004-01-14,7404,7622,7265,7585,1230000,2760914.0,265472509.0
2004-01-15,7513,7695,7294,7658,2084312,2787461.0,265472509.0
2004-01-16,7695,7951,7622,7658,1333831,2787461.0,265472509.0
2004-01-19,7659,7878,7659,7731,1280972,2814009.0,265472509.0
2004-01-20,7732,7987,7659,7731,1164313,2814009.0,265472509.0
2004-01-26,7878,7914,7695,7768,1599191,2827282.0,265472509.0
2004-01-27,7805,7841,7367,7403,1393237,2694546.0,265472509.0
2004-01-28,7440,7622,7294,7440,1182212,2707820.0,265472509.0
2004-01-29,7294,7367,7199,7243,1071080,2636142.0,265472509.0
2004-01-30,7199,7221,6871,7038,1340902,2561810.0,265472509.0
2004-02-02,7053,7170,7017,7031,421144,2559155.0,265472509.0
2004-02-03,7024,7032,6893,6944,885756,2527298.0,265472509.0
2004-02-04,6849,6856,6754,6812,749400,2479513.0,265472509.0
2004-02-05,6784,6922,6762,6820,1258420,2482168.0,265472509.0
2004-02-06,6900,6973,6849,6965,1861058,2535262.0,265472509.0
2004-02-09,7097,7294,7032,7235,1116998,2633487.0,265472509.0
2004-02-10,7294,7440,7192,7243,714519,2636142.0,265472509.0
2004-02-11,7294,7404,7265,7294,903391,2654725.0,265472509.0
2004-02-12,7440,7440,7294,7403,824659,2694546.0,265472509.0
2004-02-13,7440,7476,7287,7440,1331812,2707820.0,265472509.0
2004-02-16,7586,8534,7549,8060,7507206,2933471.0,265472509.0
2004-02-17,8024,8169,7805,8169,1795024,2973292.0,265472509.0
2004-02-18,8206,8242,7695,7695,1401683,2800735.0,265472509.0
2004-02-19,7732,7805,7586,7658,1141991,2787461.0,265472509.0
2004-02-20,7659,7732,7513,7585,951477,2760914.0,265472509.0
2004-02-23,7622,8024,7476,7950,1384173,2893650.0,265472509.0
2004-02-24,7805,7987,7695,7731,857883,2814009.0,265472509.0
2004-02-25,7805,8060,7768,7914,5606359,2880377.0,265472509.0
2004-02-26,8024,8315,7987,8023,1591270,2920198.0,265472509.0
2004-02-27,8169,8279,8024,8096,3240389,2946745.0,265472509.0
2004-03-02,8169,8680,8024,8388,7129397,3052934.0,265472509.0
2004-03-03,8388,8753,8315,8388,3046474,3052934.0,265472509.0
2004-03-04,8571,8935,8498,8935,4729605,3252038.0,265472509.0
2004-03-05,9191,10212,8972,9628,9055564,3504237.0,265472509.0
2004-03-08,9884,10248,9811,10211,4113330,3716615.0,265472509.0
2004-03-09,9956,9993,9592,9774,4201330,3557332.0,265472509.0
2004-03-10,9555,9628,9118,9263,2259070,3371501.0,265472509.0
2004-03-11,8935,9519,8935,9482,2957518,3451143.0,265472509.0
2004-03-12,9336,9519,8644,9117,3734310,3318406.0,265472509.0
2004-03-15,9300,9409,9081,9081,1513011,3305133.0,265472509.0
2004-03-16,8935,9008,8716,8825,2638119,3212217.0,265472509.0
2004-03-17,8935,9118,8826,9008,2288700,3278585.0,265472509.0
2004-03-18,9154,9373,8972,9227,1662611,3358227.0,265472509.0
2004-03-19,9227,9774,9191,9701,2135506,3530784.0,265472509.0
2004-03-22,9701,9738,9118,9117,1998927,3318406.0,265472509.0
2004-03-23,9045,9519,8899,9482,2949037,3451143.0,265472509.0
2004-03-24,9482,9738,9227,9518,1736405,3464416.0,265472509.0
2004-03-25,9592,9701,9191,9372,1848932,3411322.0,265472509.0
2004-03-26,9628,9701,9300,9300,1094256,3384774.0,265472509.0
2004-03-29,9300,9628,9300,9482,924413,3451143.0,265472509.0
2004-03-30,9592,9774,9519,9555,848168,3477690.0,265472509.0
2004-03-31,9738,9811,9446,9518,1076260,3464416.0,265472509.0
2004-04-01,9628,9628,9191,9336,1911218,3398048.0,265472509.0
2004-04-02,9336,9409,9118,9409,1344923,3424595.0,265472509.0
2004-04-06,9555,10066,9482,9847,2888561,3583879.0,265472509.0
2004-04-07,9993,10066,9847,9847,1099244,3583879.0,265472509.0
2004-04-08,9993,10394,9884,10321,2366324,3756436.0,265472509.0
2004-04-09,10139,10139,9956,10065,895142,3663521.0,265472509.0
2004-04-12,9993,10905,9993,10722,2501060,3902446.0,265472509.0
2004-04-13,11233,12108,11124,11597,7118247,4221013.0,265472509.0
2004-04-14,11962,12108,11051,11269,7764311,4101550.0,265472509.0
2004-04-16,11598,11999,11415,11852,4736671,4313928.0,265472509.0
2004-04-19,11999,12911,11926,12618,3633440,4592674.0,265472509.0
2004-04-20,12874,13567,12619,13457,5033749,4897968.0,265472509.0
2004-04-21,13129,13239,12765,13238,3716670,4818326.0,265472509.0
2004-04-22,13275,14005,12911,13384,3043474,4871421.0,265472509.0
2004-04-23,13713,13786,12801,13275,2508176,4831600.0,265472509.0
2004-04-26,12984,13458,12765,12837,1649672,4672316.0,265472509.0
2004-04-27,12655,13093,12655,12983,1344389,4725411.0,265472509.0
2004-04-28,12874,13056,12327,12509,4632022,4552854.0,265472509.0
2004-04-29,12291,12582,11671,12254,3139129,4459938.0,265472509.0
2004-04-30,11926,12582,11816,12363,3125172,4499759.0,265472509.0
2004-05-03,12436,13093,12400,12947,1814937,4712137.0,265472509.0
2004-05-04,13166,13494,13093,13238,3358206,4818326.0,265472509.0
2004-05-06,13093,13093,12327,12472,2927200,4539580.0,265472509.0
2004-05-07,12108,12108,11488,11816,3837143,4300655.0,265472509.0
2004-05-10,11671,11671,10139,10795,3432439,3928993.0,265472509.0
2004-05-11,10795,11488,10175,11269,2801398,4101550.0,265472509.0
2004-05-12,11379,11744,11379,11561,1683250,4207739.0,265472509.0
2004-05-13,11525,11561,10941,11160,2308252,4061729.0,265472509.0
2004-05-14,11379,11452,10358,10685,2730310,3889172.0,265472509.0
2004-05-17,10467,10613,9264,9445,3445453,3437869.0,265472509.0
2004-05-18,9482,9993,9191,9810,2748317,3570605.0,265472509.0
2004-05-19,9956,11269,9920,10941,2845991,3982088.0,265472509.0
2004-05-20,10649,11124,10321,10758,2591683,3915720.0,265472509.0
2004-05-21,10905,11233,10504,11160,1699027,4061729.0,265472509.0
2004-05-24,11342,11379,10868,11196,1567588,4075003.0,265472509.0
2004-05-25,10905,11379,10795,11378,1824524,4141371.0,265472509.0
2004-05-27,11744,11962,11525,11597,3128438,4221013.0,265472509.0
2004-05-28,11744,11889,11452,11634,1830306,4234287.0,265472509.0
2004-05-31,11525,11671,11196,11561,1241258,4207739.0,265472509.0
2004-06-01,11598,11999,11561,11816,2063277,4300655.0,265472509.0
2004-06-02,11671,11744,11488,11597,1187015,4221013.0,265472509.0
2004-06-03,11780,11853,10686,10831,2099665,3942267.0,265472509.0
2004-06-04,11014,11124,10759,11087,1814016,4035182.0,265472509.0
2004-06-07,11306,11889,11196,11816,1550731,4300655.0,265472509.0
2004-06-08,11962,12035,11525,11634,923410,4234287.0,265472509.0
2004-06-09,11962,12291,11780,11962,3477490,4353749.0,265472509.0
2004-06-10,11780,11999,11707,11816,2248801,4300655.0,265472509.0
2004-06-11,11889,11962,11379,11451,1551823,4167918.0,265472509.0
2004-06-14,11233,11671,11160,11451,1324024,4167918.0,265472509.0
2004-06-15,11598,11780,11124,11670,1813099,4247560.0,265472509.0
2004-06-16,11598,12035,11598,11780,1748539,4287381.0,265472509.0
2004-06-17,11780,11889,11415,11634,15036318,4234287.0,265472509.0
2004-06-18,11744,11889,11233,11342,1889725,4128098.0,265472509.0
2004-06-21,11561,11671,11306,11561,3561256,4207739.0,265472509.0
2004-06-22,11525,11816,11452,11670,1632262,4247560.0,265472509.0
2004-06-23,11671,11889,11598,11597,2725967,4221013.0,265472509.0
2004-06-24,11744,12291,11707,12290,2689908,4473212.0,265472509.0
2004-06-25,12291,12947,12218,12691,3353317,4619222.0,265472509.0
2004-06-28,12728,13020,12327,12400,3495438,4513033.0,265472509.0
2004-06-29,12400,12400,12400,12400,0,4513033.0,265472509.0
2004-06-30,12400,12400,12400,12400,0,,
2004-07-01,12400,12400,12400,12400,0,,
2004-07-02,12400,12400,12400,12400,0,,
2004-07-05,12400,12400,12400,12400,0,,
2004-07-06,12400,12400,12400,12400,0,,
2004-07-07,12400,12400,12400,12400,0,,
2004-07-08,12400,12400,12400,12400,0,,
2004-07-09,12400,12400,12400,12400,0,,
2004-07-12,12400,12400,12400,12400,0,,
2004-07-13,12400,12400,12400,12400,0,,
2004-07-14,12400,12400,12400,12400,0,,
2004-07-15,12400,12400,12400,12400,0,,
2004-07-16,12400,12400,12400,12400,0,,
2004-07-19,12400,12400,12400,12400,0,,
2004-07-20,12400,12400,12400,12400,0,,
2004-07-21,12400,12400,12400,12400,0,,
2004-07-22,12400,12400,12400,12400,0,,
2004-07-23,12400,12400,12400,12400,0,,
2004-07-26,12400,12400,12400,12400,0,,
2004-07-27,12400,12400,12400,12400,0,,
2004-07-28,12400,12400,12400,12400,0,,
2004-07-29,12400,12400,12400,12400,0,,
2004-07-30,12400,12400,12400,12400,0,,
2004-08-02,12400,12400,12400,12400,0,,
2004-08-03,12400,12400,12400,12400,0,,
2004-08-04,12400,12400,12400,12400,0,,
2004-08-05,12400,12700,11050,12500,5651894,2156964.0,172557131.0
2004-08-06,12500,13500,12400,13050,4060810,2251871.0,172557131.0
2004-08-09,13000,13250,12800,13100,1156057,2260498.0,172557131.0
2004-08-10,13000,13200,12850,13100,11948393,2260498.0,172557131.0
2004-08-11,13100,13300,12800,12850,9796893,2217359.0,172557131.0
2004-08-12,12750,13000,12700,12800,1529898,2208731.0,172557131.0
2004-08-13,12850,13300,12650,13000,2196031,2243243.0,172557131.0
2004-08-16,13100,13150,12900,12950,1002576,2234615.0,172557131.0
2004-08-17,13100,13600,13050,13250,1702886,2286382.0,172557131.0
2004-08-18,13400,13600,13350,13500,1328661,2329521.0,172557131.0
2004-08-19,13600,13800,13450,13600,1888423,2346777.0,172557131.0
2004-08-20,13500,13650,13450,13500,489229,2329521.0,172557131.0
2004-08-23,13600,13700,13500,13650,642100,2355405.0,172557131.0
2004-08-24,13750,14050,13600,14050,1044473,2424428.0,172557131.0
2004-08-25,14150,14800,14100,14650,2868857,2527962.0,172557131.0
2004-08-26,14750,15050,14400,15000,1999486,2588357.0,172557131.0
2004-08-27,15000,15550,15000,15200,2218831,2622868.0,172557131.0
2004-08-30,15250,15350,14700,14700,1304889,2536590.0,172557131.0
2004-08-31,14850,15250,14800,15200,978049,2622868.0,172557131.0
2004-09-01,15300,15300,15000,15300,866634,2640124.0,172557131.0
2004-09-02,15450,16000,15350,15800,1322650,2726403.0,172557131.0
2004-09-03,15800,15900,15400,15700,788350,2709147.0,172557131.0
2004-09-06,15500,15700,15150,15300,919447,2640124.0,172557131.0
2004-09-07,15150,15300,14850,15050,501479,2596985.0,172557131.0
2004-09-08,15200,15450,15050,15050,575370,2596985.0,172557131.0
2004-09-09,15000,15150,14550,15050,1257827,2596985.0,172557131.0
2004-09-10,15200,16100,15100,15700,2316382,2709147.0,172557131.0
2004-09-13,15900,16400,15650,16250,1251939,2804053.0,172557131.0
2004-09-14,16400,16500,15950,15950,747994,2752286.0,172557131.0
2004-09-15,15750,15900,15550,15750,638124,2717775.0,172557131.0
2004-09-16,15600,16200,15600,15900,619604,2743658.0,172557131.0
2004-09-17,15800,16100,15500,15750,610805,2717775.0,172557131.0
2004-09-20,16000,16200,15700,15850,942043,2735031.0,172557131.0
2004-09-21,15850,15950,15200,15300,11711678,2640124.0,172557131.0
2004-09-22,15500,15600,14400,14400,2241456,2484823.0,172557131.0
2004-09-23,14250,14800,13950,14600,1755702,2519334.0,172557131.0
2004-09-24,14500,14900,14500,14750,865818,2545218.0,172557131.0
2004-09-30,14900,15250,14850,15250,865207,2631496.0,172557131.0
2004-10-01,15350,15350,15050,15200,630993,2622868.0,172557131.0
2004-10-04,15450,15600,15350,15550,1493746,2683263.0,172557131.0
2004-10-05,15600,15650,15250,15500,1052012,2674636.0,172557131.0
2004-10-06,15500,15550,15200,15400,772344,2657380.0,172557131.0
2004-10-07,15300,15500,15150,15450,734302,2666008.0,172557131.0
2004-10-08,15300,16050,15300,15600,1209585,2691891.0,172557131.0
2004-10-11,15550,15850,15450,15750,551551,2717775.0,172557131.0
2004-10-12,15750,16000,15250,15250,1488263,2631496.0,172557131.0
2004-10-13,15350,15550,14900,15000,785288,2588357.0,172557131.0
2004-10-14,15000,15200,14700,14900,710532,2571101.0,172557131.0
2004-10-15,14600,15100,14400,15000,702060,2588357.0,172557131.0
2004-10-18,15100,15350,15000,15350,494990,2648752.0,172557131.0
2004-10-19,15550,15600,15000,15200,639305,2622868.0,172557131.0
2004-10-20,15100,15500,14900,15100,1177914,2605613.0,172557131.0
2004-10-21,15150,15300,14800,14900,1053189,2571101.0,172557131.0
2004-10-22,14800,15000,14600,14600,774309,2519334.0,172557131.0
2004-10-25,14400,14550,13750,14200,1096868,2450311.0,172557131.0
2004-10-26,14250,14450,14100,14200,509406,2450311.0,172557131.0
2004-10-27,14400,14650,14150,14200,2315406,2450311.0,172557131.0
2004-10-28,14500,14600,14300,14550,707998,2510706.0,172557131.0
2004-10-29,14450,15000,14400,14900,790885,2571101.0,172557131.0
2004-11-01,14900,15100,14650,14900,381694,2571101.0,172557131.0
2004-11-02,15100,15300,15000,15200,595662,2622868.0,172557131.0
2004-11-03,15200,15300,15000,15300,374381,2640124.0,172557131.0
2004-11-04,15200,15800,15200,15550,1441016,2683263.0,172557131.0
2004-11-05,15950,16350,15700,16200,2311735,2795426.0,172557131.0
2004-11-08,16300,16450,16100,16200,812531,2795426.0,172557131.0
2004-11-09,16200,16450,16050,16400,828626,2829937.0,172557131.0
2004-11-10,16500,17100,16500,17000,1564277,2933471.0,172557131.0
2004-11-11,17100,17150,16750,16950,762177,2924843.0,172557131.0
2004-11-12,17050,17350,16900,17050,461265,2942099.0,172557131.0
2004-11-15,16850,17150,16650,16650,520777,2873076.0,172557131.0
2004-11-16,16600,16950,16300,16300,414317,2812681.0,172557131.0
2004-11-17,16450,17150,16450,16900,987796,2916216.0,172557131.0
2004-11-18,16500,16850,15800,15800,870640,2726403.0,172557131.0
2004-11-19,16100,16450,16000,16150,571930,2786798.0,172557131.0
2004-11-22,16100,16100,15550,16000,466631,2760914.0,172557131.0
2004-11-23,15950,16200,15550,16000,553960,2760914.0,172557131.0
2004-11-24,16000,16350,15600,16350,754549,2821309.0,172557131.0
2004-11-25,16350,16500,15900,15950,3687916,2752286.0,172557131.0
2004-11-26,16150,16400,15450,15450,7432268,2666008.0,172557131.0
2004-11-29,15400,15650,15300,15600,5089337,2691891.0,172557131.0
2004-11-30,15700,16350,15500,16050,912940,2769542.0,172557131.0
2004-12-01,16200,16900,16200,16500,2266628,2847193.0,172557131.0
2004-12-02,16900,17150,16700,17000,958303,2933471.0,172557131.0
2004-12-03,17400,17800,16650,17000,1110645,2933471.0,172557131.0
2004-12-06,17000,17000,16500,16550,369090,2855821.0,172557131.0
2004-12-07,16850,16900,16200,16200,400119,2795426.0,172557131.0
2004-12-08,16200,16550,16200,16200,1000131,2795426.0,172557131.0
2004-12-09,16400,16600,16200,16200,1128265,2795426.0,172557131.0
2004-12-10,16300,16700,15200,15650,1259722,2700519.0,172557131.0
2004-12-13,15650,15800,15300,15450,341826,2666008.0,172557131.0
2004-12-14,15300,15550,14750,15550,754702,2683263.0,172557131.0
2004-12-15,15400,16200,15350,16000,4535479,2760914.0,172557131.0
2004-12-16,16000,16950,15850,16800,1004095,2898960.0,172557131.0
2004-12-17,16850,17200,16250,16950,680950,2924843.0,172557131.0
2004-12-20,16700,17150,16350,16500,679316,2847193.0,172557131.0
2004-12-21,16500,16800,16300,16500,289230,2847193.0,172557131.0
2004-12-22,16500,16600,16150,16200,363630,2795426.0,172557131.0
2004-12-23,16200,16350,15850,16100,336980,2778170.0,172557131.0
2004-12-24,16300,16500,16100,16250,1816998,2804053.0,172557131.0
2004-12-27,16050,16450,16050,16450,222638,2838565.0,172557131.0
2004-12-28,16300,16650,16200,16650,308087,2873076.0,172557131.0
2004-12-29,16200,16750,16200,16500,395954,2847193.0,172557131.0
2004-12-30,16700,17050,16500,16900,406769,2916216.0,172557131.0
2005-01-03,17450,18000,17350,17650,810248,3045633.0,172557131.0
2005-01-04,17600,18200,17400,17950,1680526,3097401.0,172557131.0
2005-01-05,17850,18950,17700,18500,1574003,3192307.0,172557131.0
2005-01-06,18300,18700,17750,17750,1567278,3062889.0,172557131.0
2005-01-07,17800,18150,17650,18000,776575,3106028.0,172557131.0
2005-01-10,18300,19000,17800,18900,1437715,3261330.0,172557131.0
2005-01-11,18950,19400,18700,19000,1177185,3278585.0,172557131.0
2005-01-12,19200,19500,18750,19000,1055320,3278585.0,172557131.0
2005-01-13,19200,19350,18700,19250,3828314,3321725.0,172557131.0
2005-01-14,19250,20150,19050,20000,750615,3451143.0,172557131.0
2005-01-17,20100,20550,19750,20100,815264,3468398.0,172557131.0
2005-01-18,20200,21700,20000,21500,1718726,3709978.0,172557131.0
2005-01-19,21450,21450,20550,20650,949319,3563305.0,172557131.0
2005-01-20,20350,20400,19650,19850,1429110,3425259.0,172557131.0
2005-01-21,19850,20100,19450,20000,725406,3451143.0,172557131.0
2005-01-24,19600,20000,19500,19700,502025,3399375.0,172557131.0
2005-01-25,19550,19700,18850,18850,598565,3252702.0,172557131.0
2005-01-26,18850,19450,18850,19000,614181,3278585.0,172557131.0
2005-01-27,19250,19550,19100,19250,492716,3321725.0,172557131.0
2005-01-28,19550,20350,19550,19900,651373,3433887.0,172557131.0
2005-01-31,20000,20100,19700,20000,628780,3451143.0,172557131.0
2005-02-01,19950,20200,19450,19450,366896,3356236.0,172557131.0
2005-02-02,19400,19850,19400,19700,507403,3399375.0,172557131.0
2005-02-03,19700,19950,19400,19600,412466,3382120.0,172557131.0
2005-02-04,19550,20000,19250,19950,438241,3442515.0,172557131.0
2005-02-07,20150,20750,20050,20500,745623,3537421.0,172557131.0
2005-02-11,20500,20850,20150,20700,668129,3571933.0,172557131.0
2005-02-14,20800,21600,20800,21150,855989,3649583.0,172557131.0
2005-02-15,21000,22000,20650,21750,964639,3753118.0,172557131.0
2005-02-16,21900,23050,21850,23000,1157382,3968814.0,172557131.0
2005-02-17,23000,24150,22900,23500,1586698,4055093.0,172557131.0
2005-02-18,23900,25200,23200,25200,1718963,4348440.0,172557131.0
2005-02-21,28950,28950,28200,28950,4618358,4995529.0,172557131.0
2005-02-22,29500,30700,27650,29000,4662478,5004157.0,172557131.0
2005-02-23,28000,28500,25800,26000,2658574,4486485.0,172557131.0
2005-02-24,26250,27200,25800,26500,2396725,4572764.0,172557131.0
2005-02-25,26100,27200,26100,26850,1932067,4633159.0,172557131.0
2005-02-28,27500,28350,27500,28000,1912705,4831600.0,172557131.0
2005-03-02,27900,28000,27000,27350,1603150,4719438.0,172557131.0
2005-03-03,27350,28100,27350,27800,1100500,4797088.0,172557131.0
2005-03-04,27500,27750,26300,26700,2072319,4607275.0,172557131.0
2005-03-07,26350,27000,25600,26050,1608786,4495113.0,172557131.0
2005-03-08,26350,26500,25450,25450,988673,4391579.0,172557131.0
2005-03-09,25000,27450,24700,26800,1782522,4624531.0,172557131.0
2005-03-10,26400,26800,25750,25750,1188142,4443346.0,172557131.0
2005-03-11,26000,26900,26000,26500,1211817,4572764.0,172557131.0
2005-03-14,26100,26300,25450,25700,985247,4434718.0,172557131.0
2005-03-15,25650,25900,24650,24650,2196598,4253533.0,172557131.0
2005-03-16,24000,24300,23100,23600,6513348,4072348.0,172557131.0
2005-03-17,23150,23700,22800,23300,1000986,4020581.0,172557131.0
2005-03-18,23100,24050,23100,23400,1128519,4037837.0,172557131.0
2005-03-21,23500,24200,23100,24050,1203245,4149999.0,172557131.0
2005-03-22,24300,24300,23650,23800,677856,4106860.0,172557131.0
2005-03-23,23500,23550,22700,22900,638515,3951558.0,172557131.0
2005-03-24,23100,23350,22200,22600,611436,3899791.0,172557131.0
2005-03-25,22650,24400,22400,24400,1074692,4210394.0,172557131.0
2005-03-28,24000,24600,23750,24150,618601,4167255.0,172557131.0
2005-03-29,24150,24300,23200,23500,504592,4055093.0,172557131.0
2005-03-30,23050,23900,22850,23800,774263,4106860.0,172557131.0
2005-03-31,24450,24950,24300,24400,983659,4210394.0,172557131.0
2005-04-01,24400,24900,24200,24750,593777,4270789.0,172557131.0
2005-04-04,25000,25000,23950,24250,561939,4184510.0,172557131.0
2005-04-06,24250,24450,23400,23550,1152942,4063720.0,172557131.0
2005-04-07,23750,24000,23600,23750,635973,4098232.0,172557131.0
2005-04-08,24050,24950,23700,24850,1362167,4288045.0,172557131.0
2005-04-11,24800,24900,24450,24750,811385,4270789.0,172557131.0
2005-04-12,24650,24700,24050,24100,547675,4158627.0,172557131.0
2005-04-13,24350,24450,23700,24050,561748,4149999.0,172557131.0
2005-04-14,23550,23850,22900,22900,905304,3951558.0,172557131.0
2005-04-15,22950,23000,21900,22300,761450,3848024.0,172557131.0
2005-04-18,21650,21800,20750,21400,1124993,3692723.0,172557131.0
2005-04-19,21550,22000,21450,21550,920988,3718606.0,172557131.0
2005-04-20,21700,22200,21450,21550,971962,3718606.0,172557131.0
2005-04-21,21050,22450,20900,22250,940407,3839396.0,172557131.0
2005-04-22,22800,22900,21900,22000,784003,3796257.0,172557131.0
2005-04-25,21700,22850,21700,22600,678429,3899791.0,172557131.0
2005-04-26,22600,23000,22350,22800,456367,3934303.0,172557131.0
2005-04-27,22300,22500,21600,21900,604010,3779001.0,172557131.0
2005-04-28,22200,22850,22200,22500,933370,3882535.0,172557131.0
2005-04-29,22450,23300,22400,23000,1402876,3968814.0,172557131.0
2005-05-02,23300,23700,23050,23500,754508,4055093.0,172557131.0
2005-05-03,23750,24050,23500,23600,892830,4072348.0,172557131.0
2005-05-04,24000,24850,23950,24500,1459361,4227650.0,172557131.0
2005-05-06,24600,24750,24200,24500,1471598,4227650.0,172557131.0
2005-05-09,24500,24800,24000,24600,1589798,4244905.0,172557131.0
2005-05-10,24900,25250,24650,25000,1289392,4313928.0,172557131.0
2005-05-11,24850,25250,24100,24850,1268155,4288045.0,172557131.0
2005-05-12,25000,25000,24200,24200,882464,4175883.0,172557131.0
2005-05-13,24000,24400,23550,24150,1129024,4167255.0,172557131.0
2005-05-16,23950,24450,23900,24100,1414380,4158627.0,172557131.0
2005-05-17,24400,24550,23250,23650,690481,4080976.0,172557131.0
2005-05-18,23700,23900,23350,23500,493198,4055093.0,172557131.0
2005-05-19,23900,25500,23800,25500,1148351,4400207.0,172557131.0
2005-05-20,25500,25750,25000,25700,644937,4434718.0,172557131.0
2005-05-23,26000,26400,25600,26350,886364,4546880.0,172557131.0
2005-05-24,26350,26450,25950,26150,830541,4512369.0,172557131.0
2005-05-25,26000,26200,25100,25400,567883,4382951.0,172557131.0
2005-05-26,25250,25950,25250,25950,396326,4477858.0,172557131.0
2005-05-27,26100,26200,25700,26150,833483,4512369.0,172557131.0
2005-05-30,26000,26100,25800,26050,240885,4495113.0,172557131.0
2005-05-31,26000,26150,25450,26100,384346,4503741.0,172557131.0
2005-06-01,25900,26650,25750,26550,662739,4581392.0,172557131.0
2005-06-02,26750,26950,25950,26450,684337,4564136.0,172557131.0
2005-06-03,26500,26600,26050,26150,259293,4512369.0,172557131.0
2005-06-07,26300,26500,25800,26450,312216,4564136.0,172557131.0
2005-06-08,26450,26500,25850,26250,754412,4529625.0,172557131.0
2005-06-09,25900,26200,25400,26200,900552,4520997.0,172557131.0
2005-06-10,26200,26500,25800,25850,492423,4460602.0,172557131.0
2005-06-13,25650,26200,25500,25500,438715,4400207.0,172557131.0
2005-06-14,25150,25750,25000,25100,436474,4331184.0,172557131.0
2005-06-15,25150,26500,25100,26500,1070500,4572764.0,172557131.0
2005-06-16,26500,26700,26000,26700,464121,4607275.0,172557131.0
2005-06-17,27000,27200,26200,26200,755417,4520997.0,172557131.0
2005-06-20,26300,26450,25250,25600,684603,4417463.0,172557131.0
2005-06-21,25400,25700,24500,24500,1262626,4227650.0,172557131.0
2005-06-22,24300,25000,24000,25000,1124830,4313928.0,172557131.0
2005-06-23,25000,25400,24800,25250,687717,4357068.0,172557131.0
2005-06-24,24850,25350,24750,25100,459869,4331184.0,172557131.0
2005-06-27,24800,25100,24600,24650,490158,4253533.0,172557131.0
2005-06-28,24450,24950,24450,24700,275078,4262161.0,172557131.0
2005-06-29,25100,26200,25000,26200,805590,4520997.0,172557131.0
2005-06-30,25950,26300,25700,26300,383666,4538253.0,172557131.0
2005-07-01,26000,26150,25750,25950,1697205,4477858.0,172557131.0
2005-07-04,26150,26150,25800,26050,405907,4495113.0,172557131.0
2005-07-05,25900,26350,25750,25900,322911,4469230.0,172557131.0
2005-07-06,26000,26200,25150,26000,500779,4486485.0,172557131.0
2005-07-07,25600,25950,25450,25950,512204,4477858.0,172557131.0
2005-07-08,25750,26050,25600,25650,324500,4426090.0,172557131.0
2005-07-11,25950,26550,25800,26500,819667,4572764.0,172557131.0
2005-07-12,26550,26650,25750,25950,541872,4477858.0,172557131.0
2005-07-13,25900,26400,25550,26400,623414,4555508.0,172557131.0
2005-07-14,26450,26800,26250,26600,861554,4590020.0,172557131.0
2005-07-15,26650,28050,26500,27500,2087155,4745321.0,172557131.0
2005-07-18,27800,28450,27550,27650,845540,4771205.0,172557131.0
2005-07-19,27700,28200,27350,28200,1126258,4866111.0,172557131.0
2005-07-20,28200,29000,28050,28050,987497,4840228.0,172557131.0
2005-07-21,28250,28600,27350,28300,1788252,4883367.0,172557131.0
2005-07-22,27800,28450,27700,28200,914867,4866111.0,172557131.0
2005-07-25,28400,28400,27800,28250,692937,4874739.0,172557131.0
2005-07-26,28000,28500,27750,28500,466395,4917878.0,172557131.0
2005-07-27,28500,29100,27850,28750,1077251,4961018.0,172557131.0
2005-07-28,28400,29050,27800,27800,1264720,4797088.0,172557131.0
2005-07-29,28050,28300,27650,28050,1284313,4840228.0,172557131.0
2005-08-01,27950,28400,27450,27900,528134,4814344.0,172557131.0
2005-08-02,27900,28500,27550,28000,551708,4831600.0,172557131.0
