KC코트렐(119650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-10,8140,8620,8140,8423,19677,91188.0,6120000.0
2011-10-11,8676,8790,8394,8451,33883,91494.0,6120000.0
2011-10-12,8648,8648,8253,8593,10870,93024.0,6120000.0
2011-10-13,8761,8902,8535,8875,24100,96084.0,6120000.0
2011-10-14,8733,9044,8592,8819,17840,95472.0,6120000.0
2011-10-17,8818,9157,8818,9045,21767,97920.0,6120000.0
2011-10-18,8761,9128,8761,9130,18852,98838.0,6120000.0
2011-10-19,9072,9553,9016,9526,34677,103122.0,6120000.0
2011-10-20,9609,9609,9157,9158,15027,99144.0,6120000.0
2011-10-21,9553,9553,9383,9469,8705,102510.0,6120000.0
2011-10-24,9468,9609,9439,9553,15691,103428.0,6120000.0
2011-10-25,9524,9666,9383,9385,9524,101592.0,6120000.0
2011-10-26,9298,9327,9072,9242,11041,100062.0,6120000.0
2011-10-27,9242,9524,9101,9271,13462,100368.0,6120000.0
2011-10-28,9439,9524,9271,9271,13065,100368.0,6120000.0
2011-10-31,9271,9383,8987,9327,14734,100980.0,6120000.0
2011-11-01,9101,9439,9072,9300,11765,100674.0,6120000.0
2011-11-02,8931,9101,8818,9045,13118,97920.0,6120000.0
2011-11-03,9213,9213,8648,8649,11816,93636.0,6120000.0
2011-11-04,8846,9128,8846,8989,13007,97308.0,6120000.0
2011-11-07,8987,9213,8931,9045,8186,97920.0,6120000.0
2011-11-08,9072,9271,9044,9045,10751,97920.0,6120000.0
2011-11-09,9128,9128,9044,9045,4920,97920.0,6120000.0
2011-11-10,8818,8875,8620,8621,8219,93330.0,6120000.0
2011-11-11,8705,9213,8705,9158,8152,99144.0,6120000.0
2011-11-14,9213,9213,8987,9101,13180,98532.0,6120000.0
2011-11-15,9072,9439,9072,9186,20632,99450.0,6120000.0
2011-11-16,9186,9298,9044,9186,10085,99450.0,6120000.0
2011-11-17,9157,9807,9157,9808,28006,106182.0,6120000.0
2011-11-18,9553,9807,9468,9723,19031,105264.0,6120000.0
2011-11-21,9553,9723,9355,9695,10642,104958.0,6120000.0
2011-11-22,9355,9723,9355,9695,8560,104958.0,6120000.0
2011-11-23,9835,9835,9439,9553,17695,103428.0,6120000.0
2011-11-24,9638,9638,9327,9497,8563,102816.0,6120000.0
2011-11-25,9468,9497,9157,9271,13214,100368.0,6120000.0
2011-11-28,9271,9439,9128,9215,12460,99756.0,6120000.0
2011-11-29,9128,9355,9128,9271,11902,100368.0,6120000.0
2011-11-30,9213,9412,9128,9215,2855,99756.0,6120000.0
2011-12-01,9383,9497,9271,9327,22083,100980.0,6120000.0
2011-12-02,9271,9581,9128,9356,12856,101286.0,6120000.0
2011-12-05,9298,9412,9213,9327,10130,100980.0,6120000.0
2011-12-06,9327,9468,9271,9356,12730,101286.0,6120000.0
2011-12-07,9355,9497,9271,9497,15360,102816.0,6120000.0
2011-12-08,9439,9892,9383,9780,27132,105876.0,6120000.0
2011-12-09,9666,10090,9609,9837,25271,106488.0,6120000.0
2011-12-12,9835,10005,9666,9837,14901,106488.0,6120000.0
2011-12-13,9638,9892,9581,9582,11036,103734.0,6120000.0
2011-12-14,9609,9864,9609,9723,23020,105264.0,6120000.0
2011-12-15,9581,9835,9581,9695,10882,104958.0,6120000.0
2011-12-16,9835,10288,9779,10006,29978,108324.0,6120000.0
2011-12-19,10146,10175,9524,9752,44412,105570.0,6120000.0
2011-12-20,9750,10288,9750,10176,17460,110160.0,6120000.0
2011-12-21,10203,10457,10005,10176,15011,110160.0,6120000.0
2011-12-22,10175,10316,9977,10147,3516,109854.0,6120000.0
2011-12-23,10118,10231,10090,10232,10530,110772.0,6120000.0
2011-12-26,10231,10344,10118,10176,6722,110160.0,6120000.0
2011-12-27,10175,10175,9609,9667,62183,104652.0,6120000.0
2011-12-28,9497,9609,9213,9385,48492,101592.0,6120000.0
2011-12-29,9327,9468,9298,9327,21150,100980.0,6120000.0
2012-01-02,9271,9468,9157,9327,27060,100980.0,6120000.0
2012-01-03,9497,9497,9186,9271,20960,100368.0,6120000.0
2012-01-04,9327,9412,9016,9074,21540,98226.0,6120000.0
2012-01-05,9044,9271,8959,9242,43228,100062.0,6120000.0
2012-01-06,9186,9327,9128,9327,13550,100980.0,6120000.0
2012-01-09,9383,9383,9072,9327,9500,100980.0,6120000.0
2012-01-10,9213,9412,9213,9356,11697,101286.0,6120000.0
2012-01-11,9298,9355,9213,9215,7480,99756.0,6120000.0
2012-01-12,9186,9383,9101,9158,12010,99144.0,6120000.0
2012-01-13,9186,9298,9044,9130,4352,98838.0,6120000.0
2012-01-16,9072,9128,8846,9130,20360,98838.0,6120000.0
2012-01-17,9072,9128,8875,9045,27322,97920.0,6120000.0
2012-01-18,9101,9157,9016,9045,8780,97920.0,6120000.0
2012-01-19,9072,9157,8959,8989,20956,97308.0,6120000.0
2012-01-20,9016,9072,8705,8734,30085,94554.0,6120000.0
2012-01-25,8733,8902,8733,8790,15281,95166.0,6120000.0
2012-01-26,8790,8987,8790,8875,12982,96084.0,6120000.0
2012-01-27,8931,8959,8846,8960,11454,97002.0,6120000.0
2012-01-30,8931,8987,8846,8932,5780,96696.0,6120000.0
2012-01-31,8902,9044,8902,9045,7800,97920.0,6120000.0
2012-02-01,9101,9271,9101,9215,19910,99756.0,6120000.0
2012-02-02,9327,9327,9016,9074,11759,98226.0,6120000.0
2012-02-03,9044,9101,8987,9016,10978,97614.0,6120000.0
2012-02-06,9383,9524,9044,9186,49522,99450.0,6120000.0
2012-02-07,9157,9439,9044,9356,22461,101286.0,6120000.0
2012-02-08,9271,9609,9186,9412,22720,101898.0,6120000.0
2012-02-09,9581,9666,9242,9497,27760,102816.0,6120000.0
2012-02-10,9497,9497,9213,9300,28235,100674.0,6120000.0
2012-02-13,9213,9638,9213,9638,41701,104346.0,6120000.0
2012-02-14,9666,9892,9638,9695,33605,104958.0,6120000.0
2012-02-15,9779,10033,9723,9893,43761,107100.0,6120000.0
2012-02-16,9892,10033,9807,9949,29290,107712.0,6120000.0
2012-02-17,10033,10910,9835,10741,103080,116280.0,6120000.0
2012-02-20,10684,10881,10485,10713,51835,115974.0,6120000.0
2012-02-21,10711,10910,10599,10769,49076,116586.0,6120000.0
2012-02-22,10796,11758,10796,11420,118333,123624.0,6120000.0
2012-02-23,11306,11842,11192,11673,52651,126378.0,6120000.0
2012-02-24,11729,11729,10937,11476,83264,124236.0,6120000.0
2012-02-27,11306,11475,11079,11306,42625,122400.0,6120000.0
2012-02-28,11532,11532,11136,11306,19958,122400.0,6120000.0
2012-02-29,11418,11532,11107,11165,21519,120870.0,6120000.0
2012-03-02,11107,11192,10740,11194,26971,121176.0,6120000.0
2012-03-05,11248,11248,10881,10910,23770,118116.0,6120000.0
2012-03-06,10825,10910,10203,10317,50573,111690.0,6120000.0
2012-03-07,10146,10655,10146,10430,18106,112914.0,6120000.0
2012-03-08,10684,10796,10175,10345,56035,111996.0,6120000.0
2012-03-09,10627,10627,10231,10515,33560,113832.0,6120000.0
2012-03-12,10514,10684,10373,10656,10021,115362.0,6120000.0
2012-03-13,10711,10740,10429,10628,14002,115056.0,6120000.0
2012-03-14,10599,10655,10344,10345,18480,111996.0,6120000.0
2012-03-15,10259,10401,10061,10063,17714,108936.0,6120000.0
2012-03-16,10033,10259,9892,10204,10656,110466.0,6120000.0
2012-03-19,10231,10259,10118,10204,13610,110466.0,6120000.0
2012-03-20,10203,10373,10118,10289,11282,111384.0,6120000.0
2012-03-21,10373,10373,10005,10006,16726,108324.0,6120000.0
2012-03-22,10118,10175,9949,10006,8150,108324.0,6120000.0
2012-03-23,9977,10175,9977,10147,7261,109854.0,6120000.0
2012-03-26,10005,10259,9949,10006,8241,108324.0,6120000.0
2012-03-27,10146,10175,9723,9893,11975,107100.0,6120000.0
2012-03-28,10005,10005,9666,9723,14447,105264.0,6120000.0
2012-03-29,9666,9723,9439,9667,10351,104652.0,6120000.0
2012-03-30,9666,9779,9439,9723,7224,105264.0,6120000.0
2012-04-02,9638,10090,9638,9978,11092,108018.0,6120000.0
2012-04-03,9835,10033,9553,9921,14191,107406.0,6120000.0
2012-04-04,10005,10005,9666,10006,17911,108324.0,6120000.0
2012-04-05,10118,11306,10033,10091,149231,109242.0,6120000.0
2012-04-06,10061,10118,9723,9752,51972,105570.0,6120000.0
2012-04-09,9750,9779,9271,9271,31502,100368.0,6120000.0
2012-04-10,9044,9439,9044,9271,14294,100368.0,6120000.0
2012-04-12,9157,9271,9044,9101,7831,98532.0,6120000.0
2012-04-13,9213,9439,9213,9385,5908,101592.0,6120000.0
2012-04-16,9271,9497,9213,9271,6510,100368.0,6120000.0
2012-04-17,9298,9412,9128,9327,7720,100980.0,6120000.0
2012-04-18,9271,9383,9271,9356,6368,101286.0,6120000.0
2012-04-19,9355,9355,9242,9271,6350,100368.0,6120000.0
2012-04-20,9186,9270,9128,9158,4240,99144.0,6120000.0
2012-04-23,9157,9298,9157,9300,4841,100674.0,6120000.0
2012-04-24,9072,9213,9072,9158,2605,99144.0,6120000.0
2012-04-25,9327,9497,9157,9186,9931,99450.0,6120000.0
2012-04-26,9186,9242,8846,8875,10347,96084.0,6120000.0
2012-04-27,8846,8931,8790,8904,9865,96390.0,6120000.0
2012-04-30,8875,9072,8648,8706,9652,94248.0,6120000.0
2012-05-02,8676,8931,8676,8790,8074,95166.0,6120000.0
2012-05-03,9016,9128,8761,8960,8860,97002.0,6120000.0
2012-05-04,8875,9327,8790,9101,9400,98532.0,6120000.0
2012-05-07,9044,9271,8987,9101,3260,98532.0,6120000.0
2012-05-08,9298,9327,9128,9271,4487,100368.0,6120000.0
2012-05-09,9355,9355,9101,9130,4751,98838.0,6120000.0
2012-05-10,9044,9128,7800,8960,11288,97002.0,6120000.0
2012-05-11,8902,9072,8761,8960,7070,97002.0,6120000.0
2012-05-14,9157,9157,8676,8706,7798,94248.0,6120000.0
2012-05-15,8705,8705,8083,8254,69060,89352.0,6120000.0
2012-05-16,8196,8281,8026,8169,17432,88434.0,6120000.0
2012-05-17,8083,8196,7659,7688,52566,83232.0,6120000.0
2012-05-18,7348,7744,7263,7688,21370,83232.0,6120000.0
2012-05-21,7546,7772,7489,7603,10180,82314.0,6120000.0
2012-05-22,7630,7829,7630,7744,6006,83844.0,6120000.0
2012-05-23,7715,7715,7574,7576,2844,82008.0,6120000.0
2012-05-24,7489,7688,7489,7660,6801,82926.0,6120000.0
2012-05-25,7688,7772,7603,7632,3850,82620.0,6120000.0
2012-05-29,7574,7744,7546,7688,5560,83232.0,6120000.0
2012-05-30,7715,7744,7574,7632,11116,82620.0,6120000.0
2012-05-31,7518,7688,7518,7688,8526,83232.0,6120000.0
2012-06-01,7688,7829,7546,7829,39280,84762.0,6120000.0
2012-06-04,7574,7715,7546,7660,19640,82926.0,6120000.0
2012-06-05,7659,7715,7574,7576,7196,82008.0,6120000.0
2012-06-07,7659,7715,7574,7632,13510,82620.0,6120000.0
2012-06-08,7659,7715,7518,7688,8750,83232.0,6120000.0
2012-06-11,7518,7744,7518,7744,12236,83844.0,6120000.0
2012-06-12,7603,7970,7603,7914,14551,85680.0,6120000.0
2012-06-13,7970,7970,7800,7802,6995,84456.0,6120000.0
2012-06-14,7744,7772,7518,7632,31310,82620.0,6120000.0
2012-06-15,7688,7829,7630,7773,15590,84150.0,6120000.0
2012-06-18,7857,8026,7857,8028,22080,86904.0,6120000.0
2012-06-19,7941,8055,7715,7971,44330,86292.0,6120000.0
2012-06-20,7970,7998,7885,7886,7570,85374.0,6120000.0
2012-06-21,7914,8026,7772,7802,14810,84456.0,6120000.0
2012-06-22,7744,7941,7659,7943,14310,85986.0,6120000.0
2012-06-25,7829,7885,7518,7576,54090,82008.0,6120000.0
2012-06-26,7630,7800,7489,7660,21541,82926.0,6120000.0
2012-06-27,7603,7829,7518,7688,18659,83232.0,6120000.0
2012-06-28,7688,7857,7688,7773,8083,84150.0,6120000.0
2012-06-29,7744,8168,7659,8169,34144,88434.0,6120000.0
2012-07-02,8168,8592,8168,8451,38123,91494.0,6120000.0
2012-07-03,8281,8564,8281,8480,28480,91800.0,6120000.0
2012-07-04,8479,8761,8394,8762,19379,94860.0,6120000.0
2012-07-05,8818,8846,8564,8762,11008,94860.0,6120000.0
2012-07-06,8761,8761,8564,8762,6600,94860.0,6120000.0
2012-07-09,8676,8733,8479,8480,15120,91800.0,6120000.0
2012-07-10,8479,8676,8366,8395,6130,90882.0,6120000.0
2012-07-11,8394,8394,8253,8367,13081,90576.0,6120000.0
2012-07-12,8422,8479,8224,8338,12820,90270.0,6120000.0
2012-07-13,8253,8676,8140,8649,21995,93636.0,6120000.0
2012-07-16,8705,8761,8591,8762,11601,94860.0,6120000.0
2012-07-17,8790,9044,8535,8960,17470,97002.0,6120000.0
2012-07-18,8846,9044,8733,8762,23282,94860.0,6120000.0
2012-07-19,8761,8902,8535,8536,22047,92412.0,6120000.0
2012-07-20,8535,8902,8535,8847,18630,95778.0,6120000.0
2012-07-23,8761,8846,8564,8734,13070,94554.0,6120000.0
2012-07-24,8620,8818,8450,8706,28222,94248.0,6120000.0
2012-07-25,8620,8733,8507,8536,14358,92412.0,6120000.0
2012-07-26,8479,8733,8479,8706,11000,94248.0,6120000.0
2012-07-27,8761,9496,8620,9101,27235,98532.0,6120000.0
2012-07-30,9101,9271,8987,9130,15242,98838.0,6120000.0
2012-07-31,9157,9271,8931,9130,17030,98838.0,6120000.0
2012-08-01,9128,9128,8931,9045,19790,97920.0,6120000.0
2012-08-02,8846,9072,8846,8960,13840,97002.0,6120000.0
2012-08-03,9044,9044,8931,9016,2780,97614.0,6120000.0
2012-08-06,9016,9044,8733,8790,22118,95166.0,6120000.0
2012-08-07,8931,8931,8790,8875,3323,96084.0,6120000.0
2012-08-08,8818,8959,8705,8960,6980,97002.0,6120000.0
2012-08-09,8959,9044,8761,9045,14533,97920.0,6120000.0
2012-08-10,9044,9101,8761,8762,29280,94860.0,6120000.0
2012-08-13,8761,8818,8676,8678,5220,93942.0,6120000.0
2012-08-14,8592,8761,8479,8480,22803,91800.0,6120000.0
2012-08-16,8620,8620,8394,8480,14438,91800.0,6120000.0
2012-08-17,8648,8648,8479,8593,9540,93024.0,6120000.0
2012-08-20,8592,8620,8450,8564,7080,92718.0,6120000.0
2012-08-21,8535,8648,8479,8564,5440,92718.0,6120000.0
2012-08-22,8479,8620,8450,8564,10651,92718.0,6120000.0
2012-08-23,8479,8535,8281,8480,45305,91800.0,6120000.0
2012-08-24,8337,8450,8337,8367,6600,90576.0,6120000.0
2012-08-27,8337,8479,8337,8480,5265,91800.0,6120000.0
2012-08-28,8394,8648,8394,8649,12430,93636.0,6120000.0
2012-08-29,8733,8818,8564,8734,21280,94554.0,6120000.0
2012-08-30,8705,8705,8366,8480,22001,91800.0,6120000.0
2012-08-31,8479,8564,8366,8508,17561,92106.0,6120000.0
2012-09-03,8479,8507,8253,8451,21347,91494.0,6120000.0
2012-09-04,8507,8733,8309,8649,44377,93636.0,6120000.0
2012-09-05,8648,8790,8366,8480,32706,91800.0,6120000.0
2012-09-06,8507,8507,8337,8338,23097,90270.0,6120000.0
2012-09-07,8450,8535,8422,8536,10475,92412.0,6120000.0
2012-09-10,8535,8564,8394,8508,5605,92106.0,6120000.0
2012-09-11,8479,8592,8422,8480,13301,91800.0,6120000.0
2012-09-12,8422,8479,8253,8451,29910,91494.0,6120000.0
2012-09-13,8394,8507,8366,8423,18929,91188.0,6120000.0
2012-09-14,8591,8875,8479,8762,55839,94860.0,6120000.0
2012-09-17,8987,8987,8648,8875,26052,96084.0,6120000.0
2012-09-18,8875,8875,8620,8678,29550,93942.0,6120000.0
2012-09-19,8705,8705,8422,8536,33451,92412.0,6120000.0
2012-09-20,8479,8592,8224,8254,58823,89352.0,6120000.0
2012-09-21,8253,8394,8224,8367,24146,90576.0,6120000.0
2012-09-24,8366,8705,8337,8423,23280,91188.0,6120000.0
2012-09-25,8366,8394,8253,8367,13000,90576.0,6120000.0
2012-09-26,8309,8366,8111,8338,29620,90270.0,6120000.0
2012-09-27,8224,8535,8224,8508,27690,92106.0,6120000.0
2012-09-28,8592,8705,8422,8423,6942,91188.0,6120000.0
2012-10-02,8394,8394,8253,8310,9360,89964.0,6120000.0
2012-10-04,8394,8394,8253,8310,8180,89964.0,6120000.0
2012-10-05,8394,8394,8224,8310,9590,89964.0,6120000.0
2012-10-08,8309,8309,8026,8055,30682,87210.0,6120000.0
2012-10-09,7998,8026,7800,7858,37800,85068.0,6120000.0
2012-10-10,7744,8055,7744,8055,38517,87210.0,6120000.0
2012-10-11,7998,8083,7829,7829,11248,84762.0,6120000.0
2012-10-12,7857,8026,7744,8028,13016,86904.0,6120000.0
2012-10-15,8083,8168,7914,7999,15594,86598.0,6120000.0
2012-10-16,7970,8140,7941,8112,11070,87822.0,6120000.0
2012-10-17,8111,8281,8111,8197,13552,88740.0,6120000.0
2012-10-18,8196,8253,8055,8169,9380,88434.0,6120000.0
2012-10-19,8026,8111,7914,7943,9063,85986.0,6120000.0
2012-10-22,8818,9128,8111,8169,148909,88434.0,6120000.0
2012-10-23,8168,8168,7829,7829,45928,84762.0,6120000.0
2012-10-24,7800,7941,7630,7773,20750,84150.0,6120000.0
2012-10-25,7800,8366,7772,8140,46084,88128.0,6120000.0
2012-10-26,8253,8253,7970,8055,15228,87210.0,6120000.0
2012-10-29,8055,8111,7857,7858,9271,85068.0,6120000.0
2012-10-30,7857,7998,7772,7886,26442,85374.0,6120000.0
2012-10-31,7914,7970,7772,7914,23020,85680.0,6120000.0
2012-11-01,7800,7885,7688,7829,11771,84762.0,6120000.0
2012-11-02,7829,7914,7715,7858,17916,85068.0,6120000.0
2012-11-05,7688,7998,7688,7971,15550,86292.0,6120000.0
2012-11-06,8479,8592,8253,8254,93334,89352.0,6120000.0
2012-11-07,8111,8366,8111,8310,22694,89964.0,6120000.0
2012-11-08,8168,8309,8140,8310,9836,89964.0,6120000.0
2012-11-09,8394,8394,8111,8310,31451,89964.0,6120000.0
2012-11-12,8479,8479,8168,8395,29670,90882.0,6120000.0
2012-11-13,8281,8507,8168,8480,37221,91800.0,6120000.0
2012-11-14,8479,8592,8309,8480,27474,91800.0,6120000.0
2012-11-15,8479,8705,8309,8564,29070,92718.0,6120000.0
2012-11-16,8705,8761,8394,8395,39053,90882.0,6120000.0
2012-11-19,8196,8705,8196,8593,82741,93024.0,6120000.0
2012-11-20,8832,9875,8177,8279,422629,54896.0,6120000.0
2012-11-21,8269,8371,8131,8214,64641,54468.0,6120000.0
2012-11-22,8214,8352,8075,8113,26299,53795.0,6120000.0
2012-11-23,8048,8112,7854,8113,39341,53795.0,6120000.0
2012-11-26,8112,8315,8048,8187,13456,54284.0,6120000.0
2012-11-27,8075,8205,8029,8187,26260,54284.0,6120000.0
2012-11-28,8186,8260,8112,8168,4791,54162.0,6120000.0
2012-11-29,8186,8241,8048,8242,24903,54652.0,6120000.0
2012-11-30,8251,8334,8131,8233,5493,54590.0,6120000.0
2012-12-03,8306,8343,8205,8214,3113,54468.0,6120000.0
2012-12-04,8140,8297,8140,8214,20823,54468.0,6120000.0
2012-12-05,8297,8454,8121,8362,20755,55447.0,6120000.0
2012-12-06,8361,8444,8306,8380,15607,55570.0,6120000.0
2012-12-07,8315,8435,8251,8270,24453,54835.0,6120000.0
2012-12-10,8297,8297,7965,8205,82135,88900.0,10000000.0
2012-12-11,8205,8315,8038,8196,41769,88800.0,10000000.0
2012-12-12,8195,8352,8186,8343,29585,90400.0,10000000.0
2012-12-13,8306,8426,8269,8343,18662,90400.0,10000000.0
2012-12-14,8205,8352,8205,8242,20550,89300.0,10000000.0
2012-12-17,8241,8555,8241,8482,49050,91900.0,10000000.0
2012-12-18,8426,8537,8371,8371,12843,90700.0,10000000.0
2012-12-20,8324,8481,8324,8325,13420,90200.0,10000000.0
2012-12-21,8334,8481,8232,8325,23503,90200.0,10000000.0
2012-12-24,8278,8408,8251,8334,23734,90300.0,10000000.0
2012-12-26,8518,8721,8463,8463,54247,91700.0,10000000.0
2012-12-27,8426,8583,8380,8380,25239,90800.0,10000000.0
2012-12-28,8444,8648,8343,8556,38724,92700.0,10000000.0
2013-01-02,8555,8758,8555,8694,30869,94200.0,10000000.0
2013-01-03,8694,8924,8620,8860,43647,96000.0,10000000.0
2013-01-04,8952,9367,8878,9202,100368,99700.0,10000000.0
2013-01-07,9192,9414,9063,9193,48156,99600.0,10000000.0
2013-01-08,9183,9367,9137,9368,36902,101500.0,10000000.0
2013-01-09,9414,9414,9201,9368,37931,101500.0,10000000.0
2013-01-10,9367,9367,9192,9220,26319,99900.0,10000000.0
2013-01-11,9275,9275,8897,8925,99101,96700.0,10000000.0
2013-01-14,8980,9026,8814,8953,30723,97000.0,10000000.0
2013-01-15,8915,9026,8841,8906,19233,96500.0,10000000.0
2013-01-16,8906,9137,8712,9109,64586,98700.0,10000000.0
2013-01-17,9137,9137,8906,8990,24258,97400.0,10000000.0
2013-01-18,8989,9063,8860,8999,35618,97500.0,10000000.0
2013-01-21,9137,9783,9137,9599,219852,104000.0,10000000.0
2013-01-22,9737,10060,9644,9968,166395,108000.0,10000000.0
2013-01-23,10152,10383,9967,10199,134293,110500.0,10000000.0
2013-01-24,10198,10567,9967,10429,109514,113000.0,10000000.0
2013-01-25,10429,10567,10060,10152,105792,110000.0,10000000.0
2013-01-28,10152,10290,9967,10152,95329,110000.0,10000000.0
2013-01-29,10198,10752,10060,10106,117547,109500.0,10000000.0
2013-01-30,10106,10475,10013,10245,59808,111000.0,10000000.0
2013-01-31,10429,10567,10244,10522,43947,114000.0,10000000.0
2013-02-01,10613,10613,10244,10383,46506,112500.0,10000000.0
2013-02-04,10429,10752,10337,10429,33171,113000.0,10000000.0
2013-02-05,10337,10521,10060,10337,51201,112000.0,10000000.0
2013-02-06,10521,10521,10060,10060,55016,109000.0,10000000.0
2013-02-07,9967,10198,9921,9968,69681,108000.0,10000000.0
2013-02-08,9967,10844,9967,10614,132099,115000.0,10000000.0
2013-02-12,10613,11075,10521,10891,87131,118000.0,10000000.0
2013-02-13,10890,11075,10706,10706,66217,116000.0,10000000.0
2013-02-14,10798,10890,10613,10752,37185,116500.0,10000000.0
2013-02-15,10752,10983,10660,10845,35695,117500.0,10000000.0
2013-02-18,10936,10936,10521,10568,56075,114500.0,10000000.0
2013-02-19,10660,11352,10613,11214,90200,121500.0,10000000.0
2013-02-20,11259,11398,11075,11214,52312,121500.0,10000000.0
2013-02-21,11075,11213,10706,10891,75081,118000.0,10000000.0
2013-02-22,10752,10983,10660,10983,60039,119000.0,10000000.0
2013-02-25,11167,11167,10798,10891,29161,118000.0,10000000.0
2013-02-26,10936,11121,10660,11075,43224,120000.0,10000000.0
2013-02-27,11167,11629,11029,11537,90067,125000.0,10000000.0
2013-02-28,11536,11813,11259,11768,71283,127500.0,10000000.0
2013-03-04,11859,11906,11582,11583,33653,125500.0,10000000.0
2013-03-05,11582,11767,11536,11629,28500,126000.0,10000000.0
2013-03-06,11721,11767,11490,11629,38484,126000.0,10000000.0
2013-03-07,11767,11813,11352,11398,39314,123500.0,10000000.0
2013-03-08,11398,11767,11398,11537,66003,125000.0,10000000.0
2013-03-11,11582,11582,11259,11352,38478,123000.0,10000000.0
2013-03-12,11306,11582,11213,11352,42566,123000.0,10000000.0
2013-03-13,11352,12044,11352,11906,112133,129000.0,10000000.0
2013-03-14,11859,12044,11629,11998,48625,130000.0,10000000.0
2013-03-15,12044,12367,11906,12321,79924,133500.0,10000000.0
2013-03-18,12321,12644,12229,12460,136616,135000.0,10000000.0
2013-03-19,12459,12644,12229,12598,58812,136500.0,10000000.0
2013-03-20,12459,12828,12413,12783,48865,138500.0,10000000.0
2013-03-21,12552,12782,12229,12321,65214,133500.0,10000000.0
2013-03-22,12275,12552,12275,12506,22839,135500.0,10000000.0
2013-03-25,12552,12782,12229,12321,39241,133500.0,10000000.0
2013-03-26,12367,12644,12229,12506,45342,135500.0,10000000.0
2013-03-27,12644,12644,12044,12044,78783,130500.0,10000000.0
2013-03-28,12044,12459,12044,12414,42002,134500.0,10000000.0
2013-03-29,12275,12505,12275,12321,25079,133500.0,10000000.0
2013-04-01,12413,12459,12090,12183,21467,132000.0,10000000.0
2013-04-02,12090,12644,12090,12552,30295,136000.0,10000000.0
2013-04-03,12505,13152,12505,13060,79758,141500.0,10000000.0
2013-04-04,12921,13059,12459,12691,49843,137500.0,10000000.0
2013-04-05,12598,12875,12552,12691,31550,137500.0,10000000.0
2013-04-08,12644,12782,12275,12275,24022,133000.0,10000000.0
2013-04-09,12275,12413,11306,11583,138269,125500.0,10000000.0
2013-04-10,11721,12090,11629,11952,37310,129500.0,10000000.0
2013-04-11,12136,12367,11952,12321,43620,133500.0,10000000.0
2013-04-12,12321,12875,12275,12875,135701,139500.0,10000000.0
2013-04-15,12921,13013,12736,12829,40735,139000.0,10000000.0
2013-04-16,12828,13290,12736,13198,44722,143000.0,10000000.0
2013-04-17,13336,13428,13105,13152,23749,142500.0,10000000.0
2013-04-18,13152,13290,12736,13060,25351,141500.0,10000000.0
2013-04-19,13105,13152,12598,12829,30276,139000.0,10000000.0
2013-04-22,12828,13152,12828,13106,18803,142000.0,10000000.0
2013-04-23,13152,13336,13152,13290,20844,144000.0,10000000.0
2013-04-24,13382,13521,13290,13429,23392,145500.0,10000000.0
2013-04-25,13382,13382,13059,13152,22359,142500.0,10000000.0
2013-04-26,13244,13244,12875,13014,33834,141000.0,10000000.0
2013-04-29,13013,13336,12828,13290,46049,144000.0,10000000.0
2013-04-30,13198,13428,12967,13244,62206,143500.0,10000000.0
2013-05-02,13152,13382,12875,13337,41770,144500.0,10000000.0
2013-05-03,13382,13382,13105,13290,25516,144000.0,10000000.0
2013-05-06,13428,13428,13013,13152,12281,142500.0,10000000.0
2013-05-07,13059,13105,12828,12875,30985,139500.0,10000000.0
2013-05-08,12967,13059,12828,12967,20874,140500.0,10000000.0
2013-05-09,12967,13059,12690,12829,36869,139000.0,10000000.0
2013-05-10,12736,12782,12459,12506,31589,135500.0,10000000.0
2013-05-13,12598,12598,12321,12506,13879,135500.0,10000000.0
2013-05-14,12367,12552,11998,12137,32557,131500.0,10000000.0
2013-05-15,12182,12505,12090,12506,24894,135500.0,10000000.0
2013-05-16,12505,12828,12367,12460,22147,135000.0,10000000.0
2013-05-20,12736,12736,12136,12275,25108,133000.0,10000000.0
2013-05-21,12321,12413,12229,12368,7106,134000.0,10000000.0
2013-05-22,12229,12367,11813,12091,86818,131000.0,10000000.0
2013-05-23,11952,12182,11767,12044,33700,130500.0,10000000.0
2013-05-24,11998,12136,11721,11721,26782,127000.0,10000000.0
2013-05-27,11767,11906,11629,11906,13561,129000.0,10000000.0
2013-05-28,11906,12459,11582,12460,54114,135000.0,10000000.0
2013-05-29,12552,12690,12367,12552,23022,136000.0,10000000.0
2013-05-30,12459,12552,11998,12275,23820,133000.0,10000000.0
2013-05-31,12136,12413,11859,12183,27735,132000.0,10000000.0
2013-06-03,12044,12044,11859,11860,22501,128500.0,10000000.0
2013-06-04,11813,11906,11490,11537,31929,125000.0,10000000.0
2013-06-05,11490,11490,10613,10614,108801,115000.0,10000000.0
2013-06-07,10660,11213,10660,11075,48672,120000.0,10000000.0
2013-06-10,11259,12090,10936,11629,57805,126000.0,10000000.0
2013-06-11,11721,11906,11259,11814,21488,128000.0,10000000.0
2013-06-12,11813,11813,11536,11537,9626,125000.0,10000000.0
2013-06-13,11629,11998,11490,11860,20211,128500.0,10000000.0
2013-06-14,11998,11998,11398,11721,31797,127000.0,10000000.0
2013-06-17,11629,11813,11352,11583,23204,125500.0,10000000.0
2013-06-18,11490,11767,11213,11768,43982,127500.0,10000000.0
