남광토건(001260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-14,1900150,1907924,1824049,1854611,914380,48432.0,19849266.0
2003-03-17,1823751,1823751,1660483,1661042,673651,43371.0,19849266.0
2003-03-18,1785756,1831868,1740773,1805212,824159,47142.0,19849266.0
2003-03-19,1770651,2074469,1770651,2075027,6171819,54188.0,19849266.0
2003-03-20,2165793,2336835,2150242,2310746,7614270,60342.0,19849266.0
2003-03-21,2349456,2349456,2211709,2307256,3684900,60243.0,19849266.0
2003-03-24,2341337,2539047,2249713,2341352,7450743,61136.0,19849266.0
2003-03-25,2197120,2337628,2155452,2166576,3297330,56570.0,19849266.0
2003-03-26,2280200,2310189,2120264,2196914,2184910,57364.0,19849266.0
2003-03-27,2158036,2500133,2154149,2326317,6895820,60739.0,19849266.0
2003-03-28,2344845,2387053,2234867,2295980,2781130,59945.0,19849266.0
2003-03-31,2287121,2386544,2188817,2189396,2679196,57166.0,19849266.0
2003-04-01,2151169,2516631,2151169,2508879,4393293,65503.0,19849266.0
2003-04-02,2493200,2728693,2382668,2447667,10627260,63915.0,19849266.0
2003-04-03,2584281,2599277,2363784,2447667,4011921,63915.0,19849266.0
2003-04-04,2432084,2588701,2398211,2512638,5697195,65602.0,19849266.0
2003-04-07,2598573,2887366,2583580,2888500,7120119,75427.0,19849266.0
2003-04-08,2857145,3268093,2827169,3033207,23844663,79199.0,19849266.0
2003-04-09,2994964,3093819,2743948,2771177,6633938,72351.0,19849266.0
2003-04-10,2827621,2880952,2592128,2736544,3726236,71457.0,19849266.0
2003-04-11,2751617,3002633,2751617,2839369,7635678,74137.0,19849266.0
2003-04-14,2820036,2888343,2747834,2771177,3078817,72351.0,19849266.0
2003-04-15,2850579,2880569,2751722,2771177,2685323,72351.0,19849266.0
2003-04-16,2842724,3180917,2774413,3154825,10168148,82374.0,19849266.0
2003-04-17,3108221,3139322,2929956,2934408,5306270,76618.0,19849266.0
2003-04-18,3002053,3044261,2903764,2953202,2204750,77114.0,19849266.0
2003-04-21,2915325,2934205,2828117,2843128,1479550,74236.0,19849266.0
2003-04-22,2800887,2960292,2800887,2835342,3388543,74038.0,19849266.0
2003-04-23,2895391,2911496,2724879,2736544,1609811,71457.0,19849266.0
2003-04-24,2774358,2812107,2629973,2645532,1369651,69075.0,19849266.0
2003-04-25,2542356,2584550,2268573,2398537,2054270,62624.0,19849266.0
2003-04-28,2318774,2562027,2318774,2432633,2178037,63518.0,19849266.0
2003-04-29,2546976,2562526,2493658,2539216,1528466,66297.0,19849266.0
2003-04-30,2538491,2584031,2466304,2470756,1151188,64510.0,19849266.0
2003-05-02,2545204,2552977,2454677,2550224,1032380,66594.0,19849266.0
2003-05-06,2625211,2705743,2591334,2622443,1716490,68480.0,19849266.0
2003-05-07,2660649,2691193,2637879,2641773,1088330,68976.0,19849266.0
2003-05-09,2755148,2963970,2755148,2873465,5291310,75030.0,19849266.0
2003-05-12,2993998,3017322,2864596,2888500,3763230,75427.0,19849266.0
2003-05-13,2910978,2918755,2751573,2759364,1884250,72053.0,19849266.0
2003-05-14,2744255,2843113,2744255,2843128,1265515,74236.0,19849266.0
2003-05-15,2827463,2857452,2766371,2797487,1474370,73045.0,19849266.0
2003-05-16,2812701,2842680,2698295,2717751,1069820,70961.0,19849266.0
2003-05-19,2691602,2713817,2508858,2508879,858860,65503.0,19849266.0
2003-05-20,2443413,2648317,2443413,2596133,953780,67785.0,19849266.0
2003-05-21,2550451,2588771,2531013,2535458,788882,66197.0,19849266.0
2003-05-22,2516845,2585159,2478527,2478542,683670,64709.0,19849266.0
2003-05-23,2546459,2573116,2508693,2554251,685252,66694.0,19849266.0
2003-05-26,2546428,2626399,2516435,2603650,919267,67984.0,19849266.0
2003-05-27,2660347,2755315,2622026,2698689,1811470,70465.0,19849266.0
2003-05-28,2774335,2789331,2682700,2687145,1591670,70167.0,19849266.0
2003-05-29,2747686,2816010,2682708,2759364,1875331,72053.0,19849266.0
2003-05-30,2751722,2911117,2740061,2771177,4199346,72351.0,19849266.0
2003-06-02,2811836,2887366,2781293,2888500,1627861,75427.0,19849266.0
2003-06-03,2934295,2957079,2778222,2824335,1959930,73740.0,19849266.0
2003-06-04,2861057,2933816,2834414,2918837,2674890,76221.0,19849266.0
2003-06-05,2941721,2941721,2546310,2607409,3856240,68083.0,19849266.0
2003-06-09,2598935,2637242,2469533,2546734,1811287,66495.0,19849266.0
2003-06-10,2560755,2606849,2537984,2550224,891132,66594.0,19849266.0
2003-06-11,2554612,2577382,2478527,2478542,1164390,64709.0,19849266.0
2003-06-12,2485084,2572832,2455095,2546734,1446392,66495.0,19849266.0
2003-06-13,2568532,2595189,2469674,2550224,897950,66594.0,19849266.0
2003-06-16,2606998,2618662,2557571,2562037,861822,66892.0,19849266.0
2003-06-17,2618479,2682903,2565162,2656808,2527222,69373.0,19849266.0
2003-06-18,2721550,2770977,2573251,2614926,2067824,68281.0,19849266.0
2003-06-19,2622604,2660367,2562067,2577071,830780,67289.0,19849266.0
2003-06-20,2520187,2596275,2520187,2542975,692501,66396.0,19849266.0
2003-06-23,2501014,2562105,2402714,2406054,715834,62823.0,19849266.0
2003-06-24,2355887,2401431,2355887,2386992,570964,62327.0,19849266.0
2003-06-25,2386164,2420040,2386164,2394510,518514,62525.0,19849266.0
2003-06-26,2394099,2447417,2344672,2349138,609420,61334.0,19849266.0
2003-06-27,2371786,2382896,2280706,2303497,1144491,60143.0,19849266.0
2003-06-30,2303874,2383304,2303874,2356655,937400,61533.0,19849266.0
2003-07-01,2326355,2425195,2314137,2341352,988220,61136.0,19849266.0
2003-07-02,2378944,2393938,2340637,2394510,591203,62525.0,19849266.0
2003-07-03,2432418,2432418,2341337,2341352,645253,61136.0,19849266.0
2003-07-04,2325343,2431975,2325343,2386992,998860,62327.0,19849266.0
2003-07-07,2417739,2417739,2318870,2356655,737767,61533.0,19849266.0
2003-07-08,2379144,2469670,2333049,2364172,1639807,61731.0,19849266.0
2003-07-09,2374598,2382375,2306287,2310746,699525,60342.0,19849266.0
2003-07-10,2310903,2420867,2310903,2329808,1250395,60838.0,19849266.0
2003-07-11,2306689,2345007,2299466,2299470,518955,60044.0,19849266.0
2003-07-14,2306689,2326127,2299466,2299470,545284,60044.0,19849266.0
2003-07-15,2299235,2348662,2253694,2257588,699181,58952.0,19849266.0
2003-07-16,2272454,2272454,2116406,2147515,1021083,56074.0,19849266.0
2003-07-18,2093628,2128062,2021434,2025896,504120,52898.0,19849266.0
2003-07-21,2021636,2067734,1919449,1923340,458890,50219.0,19849266.0
2003-07-22,1854436,1922747,1834999,1907768,638400,49822.0,19849266.0
2003-07-23,1900430,2067595,1900430,1991532,997540,52005.0,19849266.0
2003-07-24,1972343,2048431,1969014,1984014,401880,51807.0,19849266.0
2003-07-25,1938383,2105565,1938383,2018379,770019,52700.0,19849266.0
2003-07-28,2040802,2093562,2040802,2060261,504340,53792.0,19849266.0
2003-07-29,2074331,2097101,2009907,2014352,252450,52601.0,19849266.0
2003-07-30,1976447,2029747,1953677,1953677,308980,51013.0,19849266.0
2003-07-31,1945330,2014194,1945330,1945891,237790,50814.0,19849266.0
2003-08-01,1956994,2014194,1930333,1945891,251210,50814.0,19849266.0
2003-08-04,1914973,1937740,1899977,1907768,228850,49822.0,19849266.0
2003-08-05,1922515,2078560,1922515,2052475,763150,53593.0,19849266.0
2003-08-06,2036957,2204112,2025297,2196914,2413220,57364.0,19849266.0
2003-08-07,2212113,2216557,2094361,2166576,889661,56570.0,19849266.0
2003-08-08,2197317,2357294,2113456,2128453,3401240,55578.0,19849266.0
2003-08-11,2181685,2242232,2132254,2155032,1095971,56273.0,19849266.0
2003-08-12,2181675,2189452,2067810,2090598,730000,54585.0,19849266.0
2003-08-13,2075064,2151152,2075064,2105633,860770,54982.0,19849266.0
2003-08-14,2136081,2143858,2059993,2067778,981809,53990.0,19849266.0
2003-08-18,2074069,2150143,2055740,2151273,649742,56173.0,19849266.0
2003-08-19,2196678,2234441,2143918,2155032,956010,56273.0,19849266.0
2003-08-20,2158059,2272454,2146395,2147515,1146660,56074.0,19849266.0
2003-08-21,2158783,2310969,2151006,2295980,1109587,59945.0,19849266.0
2003-08-22,2295032,2367801,2211725,2250071,1287573,58754.0,19849266.0
2003-08-25,2250222,2295762,2200794,2204699,551710,57563.0,19849266.0
2003-08-26,2189013,2245660,2143483,2143487,712839,55975.0,19849266.0
2003-08-27,2167113,2201006,2140455,2166576,487652,56570.0,19849266.0
2003-08-28,2181675,2204445,2090580,2090598,410180,54585.0,19849266.0
2003-08-29,2090541,2113311,2022216,2067778,479620,53990.0,19849266.0
2003-09-01,2082561,2097557,2052017,2098116,441980,54784.0,19849266.0
2003-09-02,2113297,2261042,2105524,2253830,1639071,58853.0,19849266.0
2003-09-03,2295003,2295003,2158368,2227251,826440,58158.0,19849266.0
2003-09-04,2272645,2390397,2208222,2231010,2814100,58258.0,19849266.0
2003-09-05,2280465,2287684,2158826,2181611,866911,56967.0,19849266.0
2003-09-08,2158330,2184991,2074469,2075027,744930,54188.0,19849266.0
2003-09-09,2060591,2106131,2060591,2090598,583369,54585.0,19849266.0
2003-09-15,2265005,2333329,2181698,2235037,1713580,58357.0,19849266.0
2003-09-16,2265005,2268892,2170037,2235037,1242501,58357.0,19849266.0
2003-09-17,2268535,2268535,2193019,2196914,522519,57364.0,19849266.0
2003-09-18,2143280,2219365,2135503,2189396,728726,57166.0,19849266.0
2003-09-19,2189013,2215670,2105166,2143487,640610,55975.0,19849266.0
2003-09-22,2093557,2150203,2036366,2052475,457200,53593.0,19849266.0
2003-09-23,2017955,2078489,1998532,2079054,494204,54288.0,19849266.0
2003-09-24,2051903,2093557,2051903,2052475,551100,53593.0,19849266.0
2003-09-25,1990826,2051903,1975833,2052475,495060,53593.0,19849266.0
2003-09-26,2014551,2052318,1984007,1984014,324590,51807.0,19849266.0
2003-09-29,1934239,1976447,1934239,1953677,350140,51013.0,19849266.0
2003-09-30,1930583,2006681,1930583,1938374,409000,50616.0,19849266.0
2003-10-01,1904126,2029624,1904126,1965221,601710,51310.0,19849266.0
2003-10-02,1995354,2007015,1964821,1968712,393830,51410.0,19849266.0
2003-10-06,1987970,1991857,1957427,1965221,370570,51310.0,19849266.0
2003-10-07,1980674,2014551,1942340,1984014,406740,51807.0,19849266.0
2003-10-08,1980024,1998349,1937802,1938374,325920,50616.0,19849266.0
2003-10-09,1923065,1957500,1923065,1930857,165030,50417.0,19849266.0
2003-10-10,1930974,1991510,1930974,1991532,419950,52005.0,19849266.0
2003-10-13,1976173,1976173,1937852,1961194,257659,51211.0,19849266.0
2003-10-14,1976173,1998389,1957290,1961194,330910,51211.0,19849266.0
2003-10-15,1976471,2010347,1960934,1968712,218204,51410.0,19849266.0
2003-10-16,1964783,1983666,1949790,1953677,347121,51013.0,19849266.0
2003-10-17,1968670,1968670,1927016,1953677,331380,51013.0,19849266.0
2003-10-20,2018174,2124237,2014287,2056502,1577360,53692.0,19849266.0
2003-10-21,2056208,2060095,1976788,1984014,587324,51807.0,19849266.0
2003-10-22,1983666,2010309,1945899,1953677,427500,51013.0,19849266.0
2003-10-23,1922409,1934074,1876852,1877431,291730,49028.0,19849266.0
2003-10-24,1801639,1873840,1801639,1828300,211342,47737.0,19849266.0
2003-10-27,1828433,1870087,1824546,1832327,171000,47837.0,19849266.0
2003-10-28,1839018,1865678,1827912,1839576,221440,48035.0,19849266.0
2003-10-29,1846824,1869594,1824054,1862396,331070,48631.0,19849266.0
2003-10-30,1877192,1945502,1595604,1649497,1772530,43073.0,19849266.0
2003-10-31,1687885,1698995,1642331,1687889,472963,44065.0,19849266.0
2003-11-03,1703071,1703071,1656990,1657551,284550,43271.0,19849266.0
2003-11-04,1660289,1732473,1656399,1699165,749109,44363.0,19849266.0
2003-11-05,1715029,1718919,1596737,1665069,405170,43470.0,19849266.0
2003-11-06,1679722,1687499,1638072,1641980,347528,42874.0,19849266.0
2003-11-07,1622685,1645455,1581031,1588822,586832,41485.0,19849266.0
2003-11-10,1558373,1581129,1505055,1505059,676858,39302.0,19849266.0
2003-11-11,1505216,1561876,1496884,1524120,470389,39798.0,19849266.0
2003-11-12,1527473,1546353,1527473,1539155,347230,40195.0,19849266.0
2003-11-13,1543567,1631333,1535794,1604125,633780,41882.0,19849266.0
2003-11-14,1634247,1843596,1630360,1843603,3737230,48134.0,19849266.0
2003-11-17,1953843,2021600,1752244,1778901,3787478,46447.0,19849266.0
2003-11-18,1794293,1794293,1676011,1718226,1176046,44859.0,19849266.0
2003-11-19,1702282,1786157,1652854,1737288,1615880,45356.0,19849266.0
2003-11-20,1709716,1789677,1679169,1699165,940570,44363.0,19849266.0
2003-11-21,1648975,1710067,1648975,1672318,506860,43668.0,19849266.0
2003-11-24,1657430,1672437,1592449,1596340,392769,41683.0,19849266.0
2003-11-25,1610601,1690586,1610601,1649497,727593,43073.0,19849266.0
2003-11-26,1665269,1695258,1646372,1691379,307316,44165.0,19849266.0
2003-11-27,1702289,1706180,1648975,1672318,231050,43668.0,19849266.0
2003-11-28,1687458,1763556,1672462,1748564,420340,45653.0,19849266.0
2003-12-01,1782724,1782724,1744957,1756081,310360,45852.0,19849266.0
2003-12-02,1786075,1786075,1725538,1763867,299015,46050.0,19849266.0
2003-12-03,1763728,1779268,1740957,1767625,359391,46150.0,19849266.0
2003-12-04,1778938,1782270,1728939,1737288,315260,45356.0,19849266.0
2003-12-05,1721552,1729329,1706558,1718226,167940,44859.0,19849266.0
2003-12-08,1687675,1725438,1687675,1718226,163570,44859.0,19849266.0
2003-12-09,1721632,1756063,1718300,1756081,206370,45852.0,19849266.0
2003-12-10,1736511,1763168,1728738,1759840,177871,45951.0,19849266.0
2003-12-11,1773691,1777581,1739814,1752054,215670,45753.0,19849266.0
2003-12-12,1763556,1774663,1748006,1748564,244850,45653.0,19849266.0
2003-12-15,1991155,2010035,1949502,2010593,3656958,52501.0,19849266.0
2003-12-16,1900626,1923396,1793994,1824542,1678150,47638.0,19849266.0
2003-12-17,1854973,1858306,1767225,1771116,680633,46249.0,19849266.0
2003-12-18,1748309,1805513,1741089,1763867,485130,46050.0,19849266.0
2003-12-19,1767443,1786327,1748006,1748564,335480,45653.0,19849266.0
2003-12-22,1725055,1741171,1683402,1737288,427830,45356.0,19849266.0
2003-12-23,1710225,1778553,1710225,1748564,367220,45653.0,19849266.0
2003-12-24,1748656,1930804,1744769,1794204,2389920,46844.0,19849266.0
2003-12-26,1808878,1835535,1740568,1771116,720930,46249.0,19849266.0
2003-12-29,1759415,1786075,1732758,1763867,354860,46050.0,19849266.0
2003-12-30,1767555,1805876,1763668,1801990,356570,47043.0,19849266.0
2004-01-02,1839642,1847419,1785756,1805212,250030,47142.0,19849266.0
2004-01-05,1809098,1854638,1801321,1805212,355441,47142.0,19849266.0
2004-01-06,1823581,2013492,1793033,1885216,1933483,49226.0,19849266.0
2004-01-07,1937601,2105324,1907053,1976497,3379873,51608.0,19849266.0
2004-01-08,2006501,2029268,1873766,1927098,1001116,50318.0,19849266.0
2004-01-09,1935076,1984517,1901200,1904547,734650,49722.0,19849266.0
2004-01-12,1880875,2059122,1880875,2052475,2005464,53593.0,19849266.0
2004-01-13,2044612,2052389,1945757,1957436,1533890,51112.0,19849266.0
2004-01-14,1957074,1979840,1911530,1927098,667760,50318.0,19849266.0
2004-01-15,1953609,2006927,1930839,1930857,1050222,50417.0,19849266.0
2004-01-16,1930583,1957253,1907258,1938374,401590,50616.0,19849266.0
2004-01-19,1922859,1980063,1922859,1961194,548640,51211.0,19849266.0
2004-01-20,2044143,2203521,2025260,2052475,4069430,53593.0,19849266.0
2004-01-26,2029785,2033118,1968711,1968712,748024,51410.0,19849266.0
2004-01-27,2003173,2003173,1934305,1934884,622315,50516.0,19849266.0
2004-01-28,1934239,1976447,1934239,1953677,374960,51013.0,19849266.0
2004-01-29,1915426,1991510,1915426,1991532,485061,52005.0,19849266.0
2004-01-30,1968931,2025591,1968931,2018379,473020,52700.0,19849266.0
2004-02-02,2018799,2041569,1995475,2029923,395850,52998.0,19849266.0
2004-02-03,2030463,2068230,1984365,2029923,537990,52998.0,19849266.0
2004-02-04,2021013,2039897,1990469,2014352,395340,52601.0,19849266.0
2004-02-05,2006304,2059060,1998527,2021869,573138,52799.0,19849266.0
2004-02-06,2014112,2044105,1998561,2037441,428210,53196.0,19849266.0
2004-02-09,2086129,2112790,2036702,2075027,631535,54188.0,19849266.0
2004-02-10,2051903,2081893,2044143,2052475,272790,53593.0,19849266.0
2004-02-11,2052016,2059793,2040355,2040931,253920,53295.0,19849266.0
2004-02-12,2037683,2060453,2018799,2029923,473240,52998.0,19849266.0
2004-02-13,2018167,2033164,1953747,1991532,402310,52005.0,19849266.0
2004-02-16,2040941,2056488,1987624,1991532,386790,52005.0,19849266.0
2004-02-17,1969090,1999077,1965200,1965221,258923,51310.0,19849266.0
2004-02-18,1953546,1964652,1824158,1843603,1229880,48134.0,19849266.0
2004-02-19,1843189,1899839,1835415,1847093,334560,48234.0,19849266.0
2004-02-20,1847373,1877377,1847373,1854611,215620,48432.0,19849266.0
2004-02-23,1839460,1923339,1839460,1923340,529950,50219.0,19849266.0
2004-02-24,1919373,1938256,1884942,1892734,283430,49425.0,19849266.0
2004-02-25,1870164,1961259,1870164,1870182,1114830,48829.0,19849266.0
2004-02-26,1892857,1900631,1817327,1832327,458570,47837.0,19849266.0
2004-02-27,1832320,1847316,1786211,1832327,442770,47837.0,19849266.0
2004-03-02,1839658,1855205,1744673,1748564,1050330,45653.0,19849266.0
2004-03-03,1737102,1881487,1718219,1718226,2652970,44859.0,19849266.0
2004-03-04,1462870,1462870,1462870,1463446,191490,38210.0,19849266.0
2004-03-05,1352412,1402411,1318535,1364648,3779171,35629.0,19849266.0
2004-03-08,1390646,1417857,1368430,1383441,1609190,36126.0,19849266.0
2004-03-09,1374896,1484832,1359345,1413778,2633760,36920.0,19849266.0
2004-03-10,1398798,1467095,1398798,1429350,1295860,37317.0,19849266.0
2004-03-11,1433001,1436333,1379673,1387468,679690,36225.0,19849266.0
2004-03-12,1371536,1382645,1268808,1349345,855010,35232.0,19849266.0
2004-03-15,1329900,1355988,1314349,1349345,315330,35232.0,19849266.0
2004-03-16,1318648,1352524,1318648,1353103,421510,35332.0,19849266.0
2004-03-17,1341731,1368388,1333958,1368406,425670,35729.0,19849266.0
2004-03-18,1398996,1398996,1364562,1391226,309830,36324.0,19849266.0
2004-03-19,1380113,1391219,1372336,1391226,202690,36324.0,19849266.0
2004-03-22,1390646,1398419,1368430,1383441,205300,36126.0,19849266.0
2004-03-23,1359943,1371607,1352723,1372165,183240,35828.0,19849266.0
2004-03-24,1367649,1375426,1344879,1349345,136430,35232.0,19849266.0
2004-03-25,1330028,1368349,1315031,1345586,235780,35133.0,19849266.0
2004-03-26,1345305,1352524,1333644,1353103,150930,35332.0,19849266.0
2004-03-29,1353424,1353424,1319547,1319007,127934,34438.0,19849266.0
2004-03-30,1326569,1360445,1322696,1357130,365670,35431.0,19849266.0
2004-03-31,1352836,1394476,1345062,1360621,695710,35530.0,19849266.0
2004-04-01,1375649,1466730,1371762,1383441,3017877,36126.0,19849266.0
2004-04-02,1398196,1398196,1344879,1349345,489400,35232.0,19849266.0
2004-04-06,1352926,1368477,1326269,1341827,287080,35034.0,19849266.0
2004-04-07,1330653,1342317,1315660,1319007,393760,34438.0,19849266.0
2004-04-08,1322880,1330653,1300109,1319007,314890,34438.0,19849266.0
2004-04-09,1307883,1330653,1307883,1319007,179251,34438.0,19849266.0
2004-04-12,1314690,1348567,1310803,1315249,294870,34339.0,19849266.0
2004-04-13,1330265,1338056,1319159,1330283,260730,34736.0,19849266.0
2004-04-14,1344959,1519333,1341072,1436598,1591984,37515.0,19849266.0
2004-04-16,1496930,1500817,1428605,1474721,1074100,38508.0,19849266.0
2004-04-19,1474146,1474146,1474146,1474721,0,38508.0,19849266.0
2004-04-20,1474146,1474146,1474146,1474721,0,,
2004-04-21,1474146,1474146,1474146,1474721,0,,
2004-04-22,1474146,1474146,1474146,1474721,0,,
2004-04-23,1474146,1474146,1474146,1474721,0,,
2004-04-26,1474146,1474146,1474146,1474721,0,,
2004-04-27,1474146,1474146,1474146,1474721,0,,
2004-04-28,1474146,1474146,1474146,1474721,0,,
2004-04-29,1474146,1474146,1474146,1474721,0,,
2004-04-30,1474146,1474146,1474146,1474721,0,,
2004-05-03,1474146,1474146,1474146,1474721,0,,
2004-05-04,1474146,1474146,1474146,1474721,0,,
2004-05-06,1473954,1612242,1383982,1407872,986354,40426.0,6616422.0
2004-05-07,1381912,1384133,1248609,1274172,237845,36589.0,6616422.0
2004-05-10,1243162,1265932,1092144,1108256,228527,31825.0,6616422.0
2004-05-11,1133078,1273600,1133078,1274172,369383,36589.0,6616422.0
2004-05-12,1382349,1462878,1290142,1399012,1164767,40162.0,6616422.0
2004-05-13,1427904,1607845,1405120,1608421,1861258,46183.0,6616422.0
2004-05-14,1659076,1693513,1500228,1612985,712092,46315.0,6616422.0
2004-05-17,1647888,1657332,1410174,1470157,412155,42213.0,6616422.0
2004-05-18,1384377,1518206,1336072,1428813,273002,41022.0,6616422.0
2004-05-19,1428635,1506957,1428635,1465862,307911,42080.0,6616422.0
2004-05-20,1450677,1474001,1349598,1382367,185329,39699.0,6616422.0
2004-05-21,1444004,1552859,1386789,1495662,475980,42941.0,6616422.0
2004-05-24,1497872,1516201,1456208,1479554,173349,42477.0,6616422.0
2004-05-25,1474701,1479142,1409722,1442505,118210,41419.0,6616422.0
2004-05-27,1442063,1462612,1405408,1447069,83930,41551.0,6616422.0
2004-05-28,1437137,1451021,1412146,1428813,53010,41022.0,6616422.0
2004-05-31,1402858,1467282,1402858,1440089,89039,41353.0,6616422.0
2004-06-01,1416497,1451486,1414277,1414852,75006,40625.0,6616422.0
2004-06-02,1430826,1608571,1428606,1442505,268589,41419.0,6616422.0
2004-06-03,1444563,1453449,1366254,1366258,137419,39235.0,6616422.0
2004-06-04,1384978,1417192,1364428,1403308,114353,40294.0,6616422.0
2004-06-07,1393853,1423289,1393853,1419416,80863,40757.0,6616422.0
2004-06-08,1418884,1432768,1393339,1410020,35504,40493.0,6616422.0
2004-06-09,1407824,1435025,1398384,1417268,57240,40691.0,6616422.0
2004-06-10,1447061,1497587,1437618,1447069,230855,41551.0,6616422.0
2004-06-11,1438763,1459867,1381573,1405455,73361,40360.0,6616422.0
2004-06-14,1361438,1403646,1319774,1320350,54741,37912.0,6616422.0
2004-06-15,1322552,1369218,1313666,1336458,64815,38375.0,6616422.0
2004-06-16,1357109,1359330,1301585,1324914,72975,38044.0,6616422.0
2004-06-17,1327193,1359403,1314974,1322766,39986,37978.0,6616422.0
2004-06-18,1306643,1322194,1285539,1322766,37447,37978.0,6616422.0
2004-06-21,1280580,1312794,1280580,1313369,44830,37714.0,6616422.0
2004-06-22,1324595,1324595,1290160,1301825,47970,37383.0,6616422.0
2004-06-23,1280454,1312668,1275455,1276589,39663,36655.0,6616422.0
2004-06-24,1290160,1301824,1269611,1301825,47801,37383.0,6616422.0
2004-06-25,1280717,1308486,1276276,1301825,38400,37383.0,6616422.0
2004-06-28,1281009,1288228,1257684,1260480,48140,36192.0,6616422.0
2004-06-29,1246223,1278433,1246223,1279005,46629,36721.0,6616422.0
2004-06-30,1271897,1290227,1271897,1283569,43842,36853.0,6616422.0
2004-07-01,1290024,1312794,1280580,1313369,33300,37714.0,6616422.0
2004-07-02,1289440,1307765,1289440,1306657,19490,37515.0,6616422.0
2004-07-05,1299590,1311254,1266809,1269608,33761,36456.0,6616422.0
2004-07-06,1271897,1288560,1265236,1283569,37370,36853.0,6616422.0
2004-07-07,1255659,1295092,1255659,1295113,25520,37184.0,6616422.0
2004-07-08,1290160,1320150,1290160,1301825,70499,37383.0,6616422.0
2004-07-09,1301028,1323784,1284922,1308805,19411,37581.0,6616422.0
2004-07-12,1313319,1313319,1271665,1290549,79747,37052.0,6616422.0
2004-07-13,1301456,1301456,1278689,1288133,29343,36986.0,6616422.0
2004-07-14,1289948,1289948,1266620,1267192,50115,36390.0,6616422.0
2004-07-15,1254973,1278284,1248862,1267192,30690,36390.0,6616422.0
2004-07-16,1266709,1414426,1266709,1313369,253905,37714.0,6616422.0
2004-07-19,1324595,1336259,1294602,1301825,61684,37383.0,6616422.0
2004-07-20,1280428,1327066,1271542,1318202,25490,37846.0,6616422.0
2004-07-21,1301389,1393579,1301389,1338606,198382,38441.0,6616422.0
2004-07-22,1336596,1336596,1303832,1332162,30260,38243.0,6616422.0
2004-07-23,1312496,1347484,1289725,1338606,57920,38441.0,6616422.0
2004-07-26,1302398,1327392,1279073,1292965,49310,37118.0,6616422.0
2004-07-27,1289991,1301655,1267221,1290549,51080,37052.0,6616422.0
2004-07-28,1278490,1296815,1275711,1285717,17750,36920.0,6616422.0
2004-07-29,1271619,1271619,1243864,1267192,36760,36390.0,6616422.0
2004-07-30,1288136,1288136,1223141,1223699,13330,35133.0,6616422.0
2004-08-02,1198376,1248915,1179492,1216719,32180,34935.0,6616422.0
2004-08-03,1151853,1221276,1151853,1221283,33590,35067.0,6616422.0
2004-08-04,1186450,1209220,1148115,1200342,73790,34472.0,6616422.0
2004-08-05,1200600,1221146,1158960,1216719,22800,34935.0,6616422.0
2004-08-06,1204576,1230121,1177361,1230680,69850,35332.0,6616422.0
2004-08-09,1209502,1255597,1209502,1248936,42950,35861.0,6616422.0
2004-08-10,1244169,1248610,1209167,1209739,15955,34736.0,6616422.0
2004-08-11,1208869,1236638,1197205,1218867,63930,35001.0,6616422.0
2004-08-12,1212158,1302112,1212158,1260480,80590,36192.0,6616422.0
2004-08-13,1251906,1298000,1246907,1283569,81247,36853.0,6616422.0
2004-08-16,1283514,1382382,1271850,1357399,143480,38971.0,6616422.0
2004-08-17,1350411,1370947,1324863,1350419,36430,38772.0,6616422.0
2004-08-18,1327210,1354410,1312771,1354983,45930,38905.0,6616422.0
2004-08-19,1339048,1371276,1339048,1357399,74700,38971.0,6616422.0
2004-08-20,1366154,1405583,1347825,1385052,151784,39765.0,6616422.0
2004-08-23,1453892,1592720,1453892,1523315,1102951,43735.0,6616422.0
2004-08-24,1523224,1529890,1476572,1525463,201768,43801.0,6616422.0
2004-08-25,1543090,1566418,1490344,1520899,212230,43668.0,6616422.0
2004-08-26,1504279,1591459,1490394,1511502,564620,43404.0,6616422.0
2004-08-27,1511757,1520642,1479547,1479554,192860,42477.0,6616422.0
2004-08-30,1460059,1485608,1432848,1440089,93873,41353.0,6616422.0
2004-08-31,1442487,1504700,1440266,1458613,117330,41882.0,6616422.0
2004-09-01,1453556,1501875,1453556,1484118,148250,42610.0,6616422.0
2004-09-02,1502058,1570909,1502058,1511502,264621,43404.0,6616422.0
2004-09-03,1534440,1537219,1481126,1481702,99371,42544.0,6616422.0
2004-09-06,1499705,1499705,1441932,1474721,67940,42345.0,6616422.0
2004-09-07,1462884,1486212,1461217,1479554,70720,42477.0,6616422.0
2004-09-08,1485786,1631307,1485786,1596877,460914,45852.0,6616422.0
2004-09-09,1587824,1714447,1557831,1633926,1327060,46910.0,6616422.0
2004-09-10,1633274,1644935,1564420,1619965,288890,46513.0,6616422.0
2004-09-13,1637337,1690651,1593463,1679566,406995,48234.0,6616422.0
2004-09-14,1705037,1778901,1663369,1778901,695075,51079.0,6616422.0
2004-09-15,1767747,1824952,1739424,1820515,282311,52270.0,6616422.0
2004-09-16,1806268,1887351,1741831,1741852,522462,50020.0,6616422.0
2004-09-17,1716104,1817737,1681670,1707219,349075,49028.0,6616422.0
2004-09-20,1785373,1935311,1762048,1840918,1291832,52865.0,6616422.0
2004-09-21,1865294,1874737,1810313,1850315,344125,53130.0,6616422.0
