한올바이오파마(009420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-27,3690,3705,3350,3395,568986,125615.0,37000000.0
2009-03-30,3395,3435,3250,3260,358240,120620.0,37000000.0
2009-03-31,3300,3400,3290,3390,222950,125430.0,37000000.0
2009-04-01,3360,3550,3360,3500,348404,129500.0,37000000.0
2009-04-02,3550,3660,3515,3605,512959,133385.0,37000000.0
2009-04-03,3620,3735,3520,3665,385502,135605.0,37000000.0
2009-04-06,3680,3780,3610,3700,481591,136900.0,37000000.0
2009-04-07,3700,4180,3630,4000,1112803,148000.0,37000000.0
2009-04-08,3950,4375,3880,4325,988830,160025.0,37000000.0
2009-04-09,4300,4645,4290,4540,852474,167980.0,37000000.0
2009-04-10,4600,4750,4300,4600,671737,170200.0,37000000.0
2009-04-13,4600,5250,4590,5200,1707523,192400.0,37000000.0
2009-04-14,5500,5500,4880,5310,2681728,196470.0,37000000.0
2009-04-15,5180,5300,4600,4980,1649537,184260.0,37000000.0
2009-04-16,5480,5480,4550,4570,2822879,169090.0,37000000.0
2009-04-17,4700,4890,4050,4400,1396810,162800.0,37000000.0
2009-04-20,4420,4750,4160,4720,966267,174640.0,37000000.0
2009-04-21,4600,5420,4520,5420,4870434,200540.0,37000000.0
2009-04-22,5890,5970,5400,5530,3814530,204610.0,37000000.0
2009-04-23,5590,5590,5250,5300,1513862,196100.0,37000000.0
2009-04-24,5320,5450,4950,5280,961270,195360.0,37000000.0
2009-04-27,5320,6070,5250,6070,4485381,224590.0,37000000.0
2009-04-28,6390,6750,5180,5250,4907619,194250.0,37000000.0
2009-04-29,5350,5380,4930,5350,1178850,197950.0,37000000.0
2009-04-30,5470,5500,5180,5430,892676,200910.0,37000000.0
2009-05-04,5350,5520,5260,5450,766447,201650.0,37000000.0
2009-05-06,5400,5500,5280,5440,652694,201280.0,37000000.0
2009-05-07,5500,5850,5480,5650,1122668,209050.0,37000000.0
2009-05-08,5610,5720,5540,5650,437113,209050.0,37000000.0
2009-05-11,5750,5860,5570,5570,1600954,206090.0,37000000.0
2009-05-12,5560,5600,5350,5360,549280,198320.0,37000000.0
2009-05-13,5360,5400,5010,5190,838911,192030.0,37000000.0
2009-05-14,5090,5540,5020,5300,1682700,196100.0,37000000.0
2009-05-15,5290,5350,5140,5200,463387,192400.0,37000000.0
2009-05-18,5200,5280,5080,5110,399011,189070.0,37000000.0
2009-05-19,5130,5290,5050,5210,491510,192770.0,37000000.0
2009-05-20,5200,5200,5010,5010,643730,185370.0,37000000.0
2009-05-21,5060,5280,4950,5100,1351045,188700.0,37000000.0
2009-05-22,5100,5410,4985,5000,2465395,185000.0,37000000.0
2009-05-25,5030,5050,4250,4635,928503,171495.0,37000000.0
2009-05-26,4625,4900,4400,4585,1451521,169645.0,37000000.0
2009-05-27,4585,4720,4400,4560,398918,168720.0,37000000.0
2009-05-28,4550,4590,4015,4155,1201030,153735.0,37000000.0
2009-05-29,4155,4310,4025,4200,637182,155400.0,37000000.0
2009-06-01,4210,4265,4135,4200,380546,155400.0,37000000.0
2009-06-02,4235,4360,4200,4210,531953,155770.0,37000000.0
2009-06-03,4300,4370,4220,4350,385030,160950.0,37000000.0
2009-06-04,4380,4395,4130,4140,292276,153180.0,37000000.0
2009-06-05,4145,4215,3950,4000,349702,148000.0,37000000.0
2009-06-08,4010,4080,3760,3800,530874,140600.0,37000000.0
2009-06-09,3890,3890,3620,3690,447135,136530.0,37000000.0
2009-06-10,3700,3975,3700,3935,522035,145595.0,37000000.0
2009-06-11,3930,4375,3700,4155,1480301,153735.0,37000000.0
2009-06-12,4170,4335,4110,4240,406379,156880.0,37000000.0
2009-06-15,4200,4345,4110,4210,319996,155770.0,37000000.0
2009-06-16,4120,4390,4110,4190,1017186,155030.0,37000000.0
2009-06-17,4185,4210,3565,3960,316467,146520.0,37000000.0
2009-06-18,3915,4050,3605,3880,275580,143560.0,37000000.0
2009-06-19,3880,3995,3850,3930,226050,145410.0,37000000.0
2009-06-22,3930,4020,3850,3930,167434,145410.0,37000000.0
2009-06-23,3860,3860,3750,3790,225066,140230.0,37000000.0
2009-06-24,3760,4355,3760,4355,1446034,161135.0,37000000.0
2009-06-25,4480,4780,4330,4600,3563049,170200.0,37000000.0
2009-06-26,4650,4760,4250,4255,1477779,157435.0,37000000.0
2009-06-29,4220,4590,4220,4535,1387922,167795.0,37000000.0
2009-06-30,4495,4555,4235,4470,814892,165390.0,37000000.0
2009-07-01,4470,4670,4420,4620,1367012,170940.0,37000000.0
2009-07-02,4600,4665,3930,4345,872282,160765.0,37000000.0
2009-07-03,4250,4530,4250,4440,473618,164280.0,37000000.0
2009-07-06,4600,5070,4580,5020,2753511,185740.0,37000000.0
2009-07-07,4975,5230,4850,5150,1652930,190550.0,37000000.0
2009-07-08,5230,5800,5160,5400,9933829,199800.0,37000000.0
2009-07-09,5450,5550,5080,5140,2241525,190180.0,37000000.0
2009-07-10,5230,5720,4870,5620,2375051,207940.0,37000000.0
2009-07-13,5610,5650,5160,5200,1434980,192400.0,37000000.0
2009-07-14,5260,5710,5100,5570,2967770,206090.0,37000000.0
2009-07-15,5640,5690,5400,5510,2345493,203870.0,37000000.0
2009-07-16,5570,5640,5090,5170,2508784,191290.0,37000000.0
2009-07-17,5170,5370,5120,5300,1244485,196100.0,37000000.0
2009-07-20,5350,5440,5210,5320,928919,196840.0,37000000.0
2009-07-21,5410,5780,5150,5260,4837991,194620.0,37000000.0
2009-07-22,5320,5330,5120,5250,830784,194250.0,37000000.0
2009-07-23,5250,5250,5140,5220,526589,193140.0,37000000.0
2009-07-24,5260,5480,5160,5450,1451529,201650.0,37000000.0
2009-07-27,5490,5800,5390,5790,2235102,214230.0,37000000.0
2009-07-28,5790,5890,5450,5510,1762553,203870.0,37000000.0
2009-07-29,5570,5650,5500,5640,686071,208680.0,37000000.0
2009-07-30,5660,5730,5470,5540,1703960,204980.0,37000000.0
2009-07-31,5650,5750,5500,5500,869191,203500.0,37000000.0
2009-08-03,5660,6000,5620,5870,2891665,217190.0,37000000.0
2009-08-04,5920,5950,5730,5910,1278134,218670.0,37000000.0
2009-08-05,5950,6020,5570,5600,1212047,207200.0,37000000.0
2009-08-06,5540,5680,5490,5600,636820,207200.0,37000000.0
2009-08-07,5600,5650,5520,5620,476611,207940.0,37000000.0
2009-08-10,5620,5660,5450,5460,690416,202020.0,37000000.0
2009-08-11,5490,5590,5410,5460,691252,202020.0,37000000.0
2009-08-12,5470,5470,5240,5390,694618,199430.0,37000000.0
2009-08-13,5390,5460,5280,5300,658387,196100.0,37000000.0
2009-08-14,5420,5560,5340,5530,1358389,204610.0,37000000.0
2009-08-17,5640,5750,5360,5390,1467116,199430.0,37000000.0
2009-08-18,5380,5650,5300,5490,1339762,203130.0,37000000.0
2009-08-19,5560,5960,5490,5830,2459099,215710.0,37000000.0
2009-08-20,5970,6220,5850,5870,2995316,217190.0,37000000.0
2009-08-21,5900,6310,5870,6100,4980624,225700.0,37000000.0
2009-08-24,6200,6360,5970,6050,2622329,223850.0,37000000.0
2009-08-25,6000,6000,5650,5720,1135049,211640.0,37000000.0
2009-08-26,5740,5930,5690,5800,668477,214600.0,37000000.0
2009-08-27,5820,6090,5820,6090,1249136,225330.0,37000000.0
2009-08-28,6100,6270,6000,6130,1466784,226810.0,37000000.0
2009-08-31,6250,6350,5860,5980,1205058,221260.0,37000000.0
2009-09-01,6060,6290,5800,5840,3048250,216080.0,37000000.0
2009-09-02,5720,5850,5410,5420,1281222,200540.0,37000000.0
2009-09-03,5420,5600,5310,5550,762825,205350.0,37000000.0
2009-09-04,5600,5640,5460,5510,442727,203870.0,37000000.0
2009-09-07,5490,5510,5290,5320,473200,196840.0,37000000.0
2009-09-08,5330,5450,5060,5140,552095,190180.0,37000000.0
2009-09-09,5140,5210,4980,5010,553676,185370.0,37000000.0
2009-09-10,5080,5210,5000,5100,417119,188700.0,37000000.0
2009-09-11,5100,5400,5100,5270,426320,194990.0,37000000.0
2009-09-14,5240,5350,5140,5160,221855,190920.0,37000000.0
2009-09-15,5170,5280,5140,5170,227247,191290.0,37000000.0
2009-09-16,5170,5230,5020,5060,448298,187220.0,37000000.0
2009-09-17,5070,5080,4715,4850,730246,179450.0,37000000.0
2009-09-18,4850,4900,4690,4730,435971,175010.0,37000000.0
2009-09-21,4705,4985,4705,4935,387407,182595.0,37000000.0
2009-09-22,4905,5060,4875,4910,262520,181670.0,37000000.0
2009-09-23,4990,5060,4930,5040,361900,186480.0,37000000.0
2009-09-24,4965,5590,4950,5050,3244406,186850.0,37000000.0
2009-09-25,5000,5070,4780,4900,584528,181300.0,37000000.0
2009-09-28,4770,5000,4765,4875,284964,180375.0,37000000.0
2009-09-29,4820,5040,4810,5030,254137,186110.0,37000000.0
2009-09-30,5140,5140,4950,5000,278442,185000.0,37000000.0
2009-10-01,4910,5000,4840,4930,229024,182410.0,37000000.0
2009-10-05,4870,4945,4850,4885,132031,180745.0,37000000.0
2009-10-06,4880,4940,4720,4730,240499,175010.0,37000000.0
2009-10-07,4765,4850,4490,4600,398056,170200.0,37000000.0
2009-10-08,4555,4685,4555,4670,195203,172790.0,37000000.0
2009-10-09,4700,4850,4675,4850,292428,179450.0,37000000.0
2009-10-12,4900,4935,4790,4870,205688,180190.0,37000000.0
2009-10-13,4900,5010,4770,4990,319568,184630.0,37000000.0
2009-10-14,5000,5190,4940,5160,424250,190920.0,37000000.0
2009-10-15,5180,5270,5020,5100,344503,188700.0,37000000.0
2009-10-16,5100,5180,5030,5050,179261,186850.0,37000000.0
2009-10-19,5060,5190,4950,5160,216959,190920.0,37000000.0
2009-10-20,5200,5250,4975,5020,1020685,185740.0,37000000.0
2009-10-21,5000,5180,4810,4810,1595198,177970.0,37000000.0
2009-10-22,4845,4975,4800,4800,630517,177600.0,37000000.0
2009-10-23,4820,4880,4720,4720,257573,174640.0,37000000.0
2009-10-26,4820,4950,4780,4910,495840,181670.0,37000000.0
2009-10-27,4910,4935,4770,4910,362184,181670.0,37000000.0
2009-10-28,4935,4935,4740,4770,153219,176490.0,37000000.0
2009-10-29,4700,4700,4510,4635,186455,171495.0,37000000.0
2009-10-30,4640,4740,4640,4720,117680,174640.0,37000000.0
2009-11-02,4535,4715,4535,4680,100010,173160.0,37000000.0
2009-11-03,4635,4700,4595,4650,110459,172050.0,37000000.0
2009-11-04,4615,4745,4600,4640,122225,171680.0,37000000.0
2009-11-05,4640,4705,4570,4615,157330,170755.0,37000000.0
2009-11-06,4650,4650,4555,4600,98933,170200.0,37000000.0
2009-11-09,4605,4615,4485,4550,189798,168350.0,37000000.0
2009-11-10,4565,4630,4515,4550,195544,168350.0,37000000.0
2009-11-11,4550,4825,4530,4605,513644,170385.0,37000000.0
2009-11-12,4620,4620,4480,4480,221132,165760.0,37000000.0
2009-11-13,4500,4530,4320,4330,192072,160210.0,37000000.0
2009-11-16,4320,4350,3900,4120,298256,152440.0,37000000.0
2009-11-17,4095,4160,4015,4105,201197,151885.0,37000000.0
2009-11-18,4080,4200,4060,4130,143921,152810.0,37000000.0
2009-11-19,4140,4140,4090,4090,154855,151330.0,37000000.0
2009-11-20,4050,4330,4050,4290,283530,158730.0,37000000.0
2009-11-23,4300,4300,4200,4280,110751,158360.0,37000000.0
2009-11-24,4240,4315,4200,4270,128652,157990.0,37000000.0
2009-11-25,4290,4560,4290,4545,904989,168165.0,37000000.0
2009-11-26,4550,4575,4500,4505,265651,166685.0,37000000.0
2009-11-27,4470,4585,4360,4500,404656,166500.0,37000000.0
2009-11-30,4550,4670,4540,4640,372852,171680.0,37000000.0
2009-12-01,4560,4650,4010,4640,597907,171680.0,37000000.0
2009-12-02,4640,4730,4570,4635,592854,171495.0,37000000.0
2009-12-03,4580,4650,4560,4650,231530,172050.0,37000000.0
2009-12-04,4650,4855,4575,4820,345722,178340.0,37000000.0
2009-12-07,4825,4925,4825,4875,247254,180375.0,37000000.0
2009-12-08,4830,4890,4790,4875,187093,180375.0,37000000.0
2009-12-09,4845,4875,4760,4875,195741,180375.0,37000000.0
2009-12-10,4890,5000,4855,4925,308963,182225.0,37000000.0
2009-12-11,4925,5000,4925,5000,277291,185000.0,37000000.0
2009-12-14,5050,5330,4730,4815,1642008,178155.0,37000000.0
2009-12-15,4860,4865,4720,4770,287782,176490.0,37000000.0
2009-12-16,4820,4870,4725,4780,174885,176860.0,37000000.0
2009-12-17,4800,4800,4680,4700,215962,173900.0,37000000.0
2009-12-18,4670,4710,4485,4700,333598,173900.0,37000000.0
2009-12-21,4720,4850,4710,4805,381570,177785.0,37000000.0
2009-12-22,4810,4850,4735,4810,266790,177970.0,37000000.0
2009-12-23,4800,4860,4725,4730,343382,175010.0,37000000.0
2009-12-24,4780,4780,4610,4670,222200,172790.0,37000000.0
2009-12-28,4570,4650,4455,4500,326983,166500.0,37000000.0
2009-12-29,4480,4570,4405,4470,182385,165390.0,37000000.0
2009-12-30,4500,4500,4400,4420,212050,163540.0,37000000.0
2010-01-04,4430,4570,4350,4505,365736,166685.0,37000000.0
2010-01-05,4510,4600,4480,4570,333182,169090.0,37000000.0
2010-01-06,4570,4845,4500,4820,1025764,178340.0,37000000.0
2010-01-07,4780,4800,4620,4620,352235,170940.0,37000000.0
2010-01-08,4675,4700,4540,4635,262151,171495.0,37000000.0
2010-01-11,4750,4995,4730,4990,1902925,184630.0,37000000.0
2010-01-12,4950,5350,4880,5250,1413481,194250.0,37000000.0
2010-01-13,5270,5270,4710,4960,1345016,183520.0,37000000.0
2010-01-14,5020,5060,4820,4820,914573,178340.0,37000000.0
2010-01-15,4865,4955,4850,4900,713247,181300.0,37000000.0
2010-01-18,4920,4965,4840,4900,546336,181300.0,37000000.0
2010-01-19,4900,4900,4680,4680,536837,173160.0,37000000.0
2010-01-20,4630,4810,4630,4690,367310,173530.0,37000000.0
2010-01-21,4700,4900,4550,4855,322850,179635.0,37000000.0
2010-01-22,4790,4800,4680,4765,218911,176305.0,37000000.0
2010-01-25,4675,4690,4575,4625,417240,171125.0,37000000.0
2010-01-26,4625,4670,4515,4580,846682,169460.0,37000000.0
2010-01-27,4625,5080,4625,5060,2258479,187220.0,37000000.0
2010-01-28,4995,4995,4630,4870,1420338,180190.0,37000000.0
2010-01-29,4800,4810,4605,4605,427851,170385.0,37000000.0
2010-02-01,4640,4790,4640,4730,243104,175010.0,37000000.0
2010-02-02,4790,4875,4690,4740,325166,175380.0,37000000.0
2010-02-03,4810,4855,4720,4855,365652,179635.0,37000000.0
2010-02-04,4855,4855,4755,4820,207725,178340.0,37000000.0
2010-02-05,4640,4700,4540,4690,381876,173530.0,37000000.0
2010-02-08,4735,4800,4615,4615,331298,170755.0,37000000.0
2010-02-09,4530,4700,4530,4655,280017,172235.0,37000000.0
2010-02-10,4670,4700,4605,4605,155120,170385.0,37000000.0
2010-02-11,4580,4630,4530,4630,236750,171310.0,37000000.0
2010-02-12,4670,4800,4610,4780,418780,176860.0,37000000.0
2010-02-16,4785,4970,4775,4970,813554,183890.0,37000000.0
2010-02-17,5010,5040,4880,4960,655901,183520.0,37000000.0
2010-02-18,4980,5150,4965,5090,1104194,188330.0,37000000.0
2010-02-19,5110,5330,4950,5000,1370005,185000.0,37000000.0
2010-02-22,5060,5090,4925,5070,541850,187590.0,37000000.0
2010-02-23,5040,5170,5010,5150,606062,190550.0,37000000.0
2010-02-24,5250,5310,5120,5210,1160053,192770.0,37000000.0
2010-02-25,5270,5300,4985,5080,629055,187960.0,37000000.0
2010-02-26,5170,5170,4985,5150,297249,190550.0,37000000.0
2010-03-02,5150,5180,5080,5080,317326,187960.0,37000000.0
2010-03-03,5050,5120,4985,5100,325010,188700.0,37000000.0
2010-03-04,5080,5140,4985,5060,463534,187220.0,37000000.0
2010-03-05,5040,5110,4995,5100,493644,188700.0,37000000.0
2010-03-08,5140,5240,5050,5140,663832,190180.0,37000000.0
2010-03-09,5180,5430,5110,5380,1565149,199060.0,37000000.0
2010-03-10,5420,5420,5280,5370,628695,198690.0,37000000.0
2010-03-11,5410,5450,5310,5410,670240,200170.0,37000000.0
2010-03-12,5440,5450,5260,5370,558264,198690.0,37000000.0
2010-03-15,5370,5380,5150,5160,477733,190920.0,37000000.0
2010-03-16,5100,5230,5050,5150,356135,190550.0,37000000.0
2010-03-17,5180,5230,5120,5130,254120,189810.0,37000000.0
2010-03-18,5110,5280,5080,5160,767475,190920.0,37000000.0
2010-03-19,5230,5250,5090,5090,352872,188330.0,37000000.0
2010-03-22,5080,5130,5000,5090,293180,188330.0,37000000.0
2010-03-23,5150,5280,5130,5180,541621,191660.0,37000000.0
2010-03-24,5220,5220,4985,4990,635442,184630.0,37000000.0
2010-03-25,4950,5020,4850,4985,354331,184445.0,37000000.0
2010-03-26,4915,5040,4915,5040,192380,186480.0,37000000.0
2010-03-29,4950,5070,4930,5070,237232,187590.0,37000000.0
2010-03-30,5090,5090,5020,5030,231460,186110.0,37000000.0
2010-03-31,5060,5150,4965,5150,221447,190550.0,37000000.0
2010-04-01,5130,5150,5080,5090,225331,188330.0,37000000.0
2010-04-02,5090,5090,4985,5030,263220,186110.0,37000000.0
2010-04-05,5000,5000,4745,4835,257996,178895.0,37000000.0
2010-04-06,4940,4940,4815,4855,137160,179635.0,37000000.0
2010-04-07,4900,4900,4820,4870,100409,180190.0,37000000.0
2010-04-08,4840,4950,4830,4935,153952,182595.0,37000000.0
2010-04-09,4970,4970,4875,4950,170090,183150.0,37000000.0
2010-04-12,4985,4985,4835,4850,185970,179450.0,37000000.0
2010-04-13,4830,4890,4775,4880,197781,180560.0,37000000.0
2010-04-14,4880,4945,4845,4845,375437,179265.0,37000000.0
2010-04-15,4875,4875,4800,4860,215247,179820.0,37000000.0
2010-04-16,4845,4880,4745,4820,223400,178340.0,37000000.0
2010-04-19,4750,4820,4715,4750,145078,175750.0,37000000.0
2010-04-20,4750,4800,4700,4770,227968,176490.0,37000000.0
2010-04-21,4790,4790,4705,4705,246702,174085.0,37000000.0
2010-04-22,4740,4810,4690,4800,271881,177600.0,37000000.0
2010-04-23,4800,4920,4740,4815,487613,178155.0,37000000.0
2010-04-26,4840,4840,4680,4705,501908,174085.0,37000000.0
2010-04-27,4680,4680,4465,4620,1035713,170940.0,37000000.0
2010-04-28,4520,4565,4490,4500,209131,166500.0,37000000.0
2010-04-29,4590,4785,4490,4735,703605,175195.0,37000000.0
2010-04-30,4685,4770,4640,4735,228166,175195.0,37000000.0
2010-05-03,4705,4780,4680,4735,208800,175195.0,37000000.0
2010-05-04,4710,4850,4710,4845,456363,179265.0,37000000.0
2010-05-06,4850,4945,4595,4600,991077,170200.0,37000000.0
2010-05-07,4360,4400,4240,4345,487920,160765.0,37000000.0
2010-05-10,4330,4430,4325,4405,215692,162985.0,37000000.0
2010-05-11,4405,4570,4395,4420,249001,163540.0,37000000.0
2010-05-12,4420,4470,4340,4465,296269,165205.0,37000000.0
2010-05-13,4480,4500,4390,4500,259316,166500.0,37000000.0
2010-05-14,4500,4550,4425,4495,137661,166315.0,37000000.0
2010-05-17,4400,4460,4365,4365,158543,161505.0,37000000.0
2010-05-18,4365,4420,4245,4340,264313,160580.0,37000000.0
2010-05-19,4260,4340,4230,4270,183283,157990.0,37000000.0
2010-05-20,4250,4280,3940,4120,237287,152440.0,37000000.0
2010-05-24,4000,4110,4000,4075,194211,150775.0,37000000.0
2010-05-25,3980,4100,3700,4100,479416,151700.0,37000000.0
2010-05-26,4040,4090,3990,4090,139849,151330.0,37000000.0
2010-05-27,4050,4100,3970,4100,357418,151700.0,37000000.0
2010-05-28,4140,4290,4140,4260,422136,157620.0,37000000.0
2010-05-31,4300,4360,4210,4360,176114,161320.0,37000000.0
2010-06-01,4300,4420,4300,4400,130631,162800.0,37000000.0
2010-06-03,4400,4585,4375,4500,449652,166500.0,37000000.0
2010-06-04,4500,4560,4440,4500,287002,166500.0,37000000.0
2010-06-07,4350,4445,4290,4420,242920,163540.0,37000000.0
2010-06-08,4330,4480,4330,4450,175950,164650.0,37000000.0
2010-06-09,4405,4675,4390,4470,658864,165390.0,37000000.0
2010-06-10,4450,4510,4340,4430,253359,163910.0,37000000.0
2010-06-11,4500,4500,4340,4440,232210,164280.0,37000000.0
2010-06-14,4490,4535,4380,4535,183309,167795.0,37000000.0
2010-06-15,4580,4615,4505,4570,249906,169090.0,37000000.0
2010-06-16,4540,4590,4535,4590,172084,169830.0,37000000.0
2010-06-17,4560,4635,4520,4600,216110,170200.0,37000000.0
2010-06-18,4600,4640,4540,4590,134140,169830.0,37000000.0
2010-06-21,4550,4700,4540,4700,293905,173900.0,37000000.0
2010-06-22,4700,4845,4640,4805,453486,177785.0,37000000.0
2010-06-23,4840,4840,4730,4790,143952,177230.0,37000000.0
2010-06-24,4705,4905,4695,4870,300767,180190.0,37000000.0
2010-06-25,4850,4980,4790,4950,334370,183150.0,37000000.0
2010-06-28,4950,5030,4910,4990,286615,184630.0,37000000.0
2010-06-29,5010,5010,4820,4850,244398,179450.0,37000000.0
2010-06-30,4750,4965,4670,4965,299723,183705.0,37000000.0
2010-07-01,4990,5010,4880,5010,237705,185370.0,37000000.0
2010-07-02,5000,5320,4985,5190,655990,192030.0,37000000.0
2010-07-05,5150,5290,5090,5280,249172,195360.0,37000000.0
2010-07-06,5280,5320,5230,5270,195597,194990.0,37000000.0
2010-07-07,5270,5400,5250,5260,313120,194620.0,37000000.0
2010-07-08,5300,5300,5130,5230,289161,193510.0,37000000.0
2010-07-09,5240,5260,5030,5210,561510,192770.0,37000000.0
2010-07-12,5220,5220,5050,5090,298415,188330.0,37000000.0
2010-07-13,5090,5120,5000,5100,354352,188700.0,37000000.0
2010-07-14,5150,5160,5040,5100,317820,188700.0,37000000.0
2010-07-15,5100,5130,4930,4955,376213,183335.0,37000000.0
2010-07-16,4890,4995,4725,4835,402039,178895.0,37000000.0
2010-07-19,4750,4840,4750,4820,169958,178340.0,37000000.0
2010-07-20,4800,5060,4760,5050,199430,186850.0,37000000.0
2010-07-21,4995,5070,4900,4975,203852,184075.0,37000000.0
2010-07-22,4930,4985,4850,4955,205699,183335.0,37000000.0
2010-07-23,5000,5000,4880,4960,120054,183520.0,37000000.0
2010-07-26,4940,4995,4835,4915,259577,181855.0,37000000.0
2010-07-27,4900,4910,4815,4875,154077,180375.0,37000000.0
2010-07-28,4835,4880,4820,4875,110908,180375.0,37000000.0
2010-07-29,4875,4910,4840,4855,135382,179635.0,37000000.0
2010-07-30,4850,4850,4570,4585,491383,169645.0,37000000.0
2010-08-02,4455,4530,4350,4400,434603,162800.0,37000000.0
2010-08-03,4425,4470,4235,4300,339853,159100.0,37000000.0
2010-08-04,4240,4520,4230,4430,374773,163910.0,37000000.0
2010-08-05,4435,4435,4310,4340,195881,160580.0,37000000.0
2010-08-06,4330,4465,4315,4415,128120,163355.0,37000000.0
2010-08-09,4400,4620,4400,4600,266368,170200.0,37000000.0
2010-08-10,4580,4600,4500,4590,117030,169830.0,37000000.0
2010-08-11,4590,4590,4490,4515,107950,167055.0,37000000.0
2010-08-12,4430,4545,4400,4515,97200,167055.0,37000000.0
2010-08-13,4545,4730,4500,4705,263520,174085.0,37000000.0
2010-08-16,4730,4800,4640,4800,139200,177600.0,37000000.0
2010-08-17,4800,4920,4800,4910,243210,181670.0,37000000.0
2010-08-18,4910,4930,4860,4910,111571,181670.0,37000000.0
2010-08-19,4970,4970,4730,4865,200856,180005.0,37000000.0
2010-08-20,4840,4875,4745,4865,98760,180005.0,37000000.0
2010-08-23,4775,4865,4775,4850,142770,179450.0,37000000.0
2010-08-24,4800,4890,4760,4865,94753,180005.0,37000000.0
2010-08-25,4775,4880,4730,4825,93796,178525.0,37000000.0
2010-08-26,4800,4900,4550,4600,250764,170200.0,37000000.0
2010-08-27,4600,4785,4460,4775,135264,176675.0,37000000.0
2010-08-30,4780,4780,4645,4685,144937,173345.0,37000000.0
2010-08-31,4685,4720,4590,4720,141230,174640.0,37000000.0
2010-09-01,4670,4750,4650,4700,57417,173900.0,37000000.0
2010-09-02,4775,4775,4600,4600,109463,170200.0,37000000.0
2010-09-03,4600,4655,4560,4600,90283,170200.0,37000000.0
2010-09-06,4535,4635,4535,4580,104899,169460.0,37000000.0
2010-09-07,4590,4670,4550,4635,122489,171495.0,37000000.0
2010-09-08,4605,4695,4550,4600,210030,170200.0,37000000.0
2010-09-09,4605,4670,4555,4610,153678,170570.0,37000000.0
2010-09-10,4630,4630,4490,4610,334149,170570.0,37000000.0
2010-09-13,4640,4640,4540,4540,87240,167980.0,37000000.0
2010-09-14,4545,4640,4485,4535,93480,167795.0,37000000.0
2010-09-15,4535,4595,4490,4535,168030,167795.0,37000000.0
2010-09-16,4600,4600,4500,4540,107010,167980.0,37000000.0
2010-09-17,4525,4630,4520,4590,229303,169830.0,37000000.0
2010-09-20,4635,4700,4625,4640,192470,171680.0,37000000.0
2010-09-24,4640,4670,4600,4625,94411,171125.0,37000000.0
2010-09-27,4630,4640,4550,4620,135109,170940.0,37000000.0
2010-09-28,4570,4625,4565,4575,92721,169275.0,37000000.0
2010-09-29,4600,4625,4565,4570,120399,169090.0,37000000.0
2010-09-30,4600,4615,4540,4565,69730,168905.0,37000000.0
2010-10-01,4585,4595,4560,4585,128274,169645.0,37000000.0
2010-10-04,4595,5030,4550,4990,929325,184630.0,37000000.0
2010-10-05,5020,5210,4970,5190,964178,192030.0,37000000.0
2010-10-06,5150,5260,5090,5190,379414,192030.0,37000000.0
2010-10-07,5240,5240,5020,5170,425851,191290.0,37000000.0
2010-10-08,5180,5190,4995,5090,291879,188330.0,37000000.0
2010-10-11,5090,5100,4905,5010,338300,185370.0,37000000.0
2010-10-12,4990,5090,4905,5000,334282,185000.0,37000000.0
2010-10-13,5080,5240,5000,5010,508355,185370.0,37000000.0
2010-10-14,5060,5120,4995,5010,251793,185370.0,37000000.0
2010-10-15,5010,5050,4850,4960,457586,183520.0,37000000.0
2010-10-18,4990,5250,4950,5230,801260,193510.0,37000000.0
2010-10-19,5270,5440,5100,5170,762438,191290.0,37000000.0
2010-10-20,5150,5750,5110,5640,1842902,208680.0,37000000.0
2010-10-21,5700,5970,5600,5890,1268497,217930.0,37000000.0
2010-10-22,5890,5970,5640,5870,910561,217190.0,37000000.0
2010-10-25,5970,6180,5920,6130,1050652,226810.0,37000000.0
2010-10-26,6190,6250,6010,6180,544261,228660.0,37000000.0
2010-10-27,6150,6390,6030,6350,768480,234950.0,37000000.0
2010-10-28,6300,6380,5970,6150,790091,227550.0,37000000.0
2010-10-29,6110,6130,5860,5950,742431,220150.0,37000000.0
2010-11-01,6080,6490,5990,6490,859783,240130.0,37000000.0
2010-11-02,6490,6500,6300,6360,404673,235320.0,37000000.0
2010-11-03,6420,6490,6230,6480,775245,239760.0,37000000.0
2010-11-04,6510,7180,6400,6800,2528893,251600.0,37000000.0
2010-11-05,6870,7160,6800,7000,1276030,259000.0,37000000.0
2010-11-08,6980,7090,6860,7020,470995,259740.0,37000000.0
2010-11-09,6940,7450,6920,7260,836635,268620.0,37000000.0
2010-11-10,7150,7360,7120,7260,379904,268620.0,37000000.0
2010-11-11,7340,7370,7100,7250,364281,268250.0,37000000.0
2010-11-12,7290,7320,6760,6970,692931,257890.0,37000000.0
2010-11-15,6870,7000,6560,6750,459850,249750.0,37000000.0
2010-11-16,6810,7150,6760,7050,739450,260850.0,37000000.0
2010-11-17,7070,7290,6950,7160,333954,264920.0,37000000.0
2010-11-18,7180,7280,7000,7210,299424,266770.0,37000000.0
2010-11-19,7220,7240,7100,7140,238439,264180.0,37000000.0
2010-11-22,7210,7280,6960,6960,435960,257520.0,37000000.0
2010-11-23,6870,6960,6590,6590,645758,243830.0,37000000.0
2010-11-24,6190,6480,6010,6440,509051,238280.0,37000000.0
