NAVER(035420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-31,61525,62466,60583,61682,335279,9457094.0,48127704.0
2010-09-01,62152,62466,59955,60897,245635,9336775.0,48127704.0
2010-09-02,61211,61525,59170,59642,254842,9144264.0,48127704.0
2010-09-03,60112,61211,59955,60897,171623,9336775.0,48127704.0
2010-09-06,60583,61368,59955,60112,147502,9216455.0,48127704.0
2010-09-07,60583,60740,59484,59642,86479,9144264.0,48127704.0
2010-09-08,59955,61681,59641,61368,212823,9408966.0,48127704.0
2010-09-09,61368,62466,60426,62467,235451,9577413.0,48127704.0
2010-09-10,62152,63565,61681,62781,320890,9625541.0,48127704.0
2010-09-13,62780,63565,61838,62624,141182,9601477.0,48127704.0
2010-09-14,62309,62623,60583,61211,172295,9384902.0,48127704.0
2010-09-15,61211,61838,60583,61368,141766,9408966.0,48127704.0
2010-09-16,61368,61525,60112,60583,174730,9288647.0,48127704.0
2010-09-17,61054,62780,60740,61839,219099,9481158.0,48127704.0
2010-09-20,62152,62780,61525,61996,87056,9505222.0,48127704.0
2010-09-24,62466,63565,62152,63252,284966,9697732.0,48127704.0
2010-09-27,63408,65919,62780,65763,269653,10082754.0,48127704.0
2010-09-28,65291,67175,65291,66391,271366,10179009.0,48127704.0
2010-09-29,66076,66390,63879,63879,218003,9793988.0,48127704.0
2010-09-30,63565,64193,60897,61525,379212,9433030.0,48127704.0
2010-10-01,62152,63408,61838,62938,309326,9649605.0,48127704.0
2010-10-04,63408,65448,62937,64978,231113,9962435.0,48127704.0
2010-10-05,65605,67175,64820,67175,283465,10299329.0,48127704.0
2010-10-06,67018,67332,66076,67332,210210,10323393.0,48127704.0
2010-10-07,66704,67332,66704,67332,101976,10323393.0,48127704.0
2010-10-08,67332,67489,65291,66548,175579,10203073.0,48127704.0
2010-10-11,67489,68744,66704,67175,147114,10299329.0,48127704.0
2010-10-12,67489,67802,64977,67018,148940,10275265.0,48127704.0
2010-10-13,67332,67489,65134,65449,82928,10034626.0,48127704.0
2010-10-14,65448,66233,62780,64664,288898,9914307.0,48127704.0
2010-10-15,65291,65291,63879,64193,163925,9842115.0,48127704.0
2010-10-18,64506,66233,63565,63565,210010,9745860.0,48127704.0
2010-10-19,64350,67489,63879,65292,237518,10010562.0,48127704.0
2010-10-20,65919,65919,64507,65449,230187,10034626.0,48127704.0
2010-10-21,65762,65919,63408,63879,408922,9793988.0,48127704.0
2010-10-22,64664,64820,63722,64036,124759,9818052.0,48127704.0
2010-10-25,63879,64664,63408,64507,179388,9890243.0,48127704.0
2010-10-26,64193,65448,64036,65135,186750,9986499.0,48127704.0
2010-10-27,65605,65605,64193,64507,155824,9890243.0,48127704.0
2010-10-28,64036,65291,63879,65135,83710,9986499.0,48127704.0
2010-10-29,65448,65448,62466,62624,240704,9601477.0,48127704.0
2010-11-01,62466,62623,59798,60583,409762,9288647.0,48127704.0
2010-11-02,60897,62466,60740,61996,256608,9505222.0,48127704.0
2010-11-03,62780,63251,61211,61839,221294,9481158.0,48127704.0
2010-11-04,61838,62152,60740,60897,182018,9336775.0,48127704.0
2010-11-05,61681,63722,61368,63409,228493,9721796.0,48127704.0
2010-11-08,62937,63565,61211,61525,154068,9433030.0,48127704.0
2010-11-09,61838,62309,61054,61368,110564,9408966.0,48127704.0
2010-11-10,61525,62152,60426,61054,193577,9360838.0,48127704.0
2010-11-11,61368,61995,58386,58386,351680,8951753.0,48127704.0
2010-11-12,59641,60740,58699,59171,268772,9072072.0,48127704.0
2010-11-15,59641,61211,59327,60583,127355,9288647.0,48127704.0
2010-11-16,61525,61838,60269,61054,191523,9360838.0,48127704.0
2010-11-17,60269,60897,59955,60112,98812,9216455.0,48127704.0
2010-11-18,60269,61211,59641,59799,157528,9168328.0,48127704.0
2010-11-19,59955,60583,59641,60583,121232,9288647.0,48127704.0
2010-11-22,60897,61525,59955,60427,143175,9264583.0,48127704.0
2010-11-23,60740,62623,60112,62467,260532,9577413.0,48127704.0
2010-11-24,61054,61681,60426,61211,180093,9384902.0,48127704.0
2010-11-25,61211,61681,60269,60740,133807,9312711.0,48127704.0
2010-11-26,60740,61368,59013,59171,125628,9072072.0,48127704.0
2010-11-29,59484,61211,59327,59956,170366,9192391.0,48127704.0
2010-11-30,60426,62623,59955,61525,268198,9433030.0,48127704.0
2010-12-01,62152,62152,60269,60740,134485,9312711.0,48127704.0
2010-12-02,60897,61368,59798,60583,213000,9288647.0,48127704.0
2010-12-03,60740,60740,59013,59485,297700,9120200.0,48127704.0
2010-12-06,59327,59484,58071,58386,161280,8951753.0,48127704.0
2010-12-07,58386,59327,58386,59171,146849,9072072.0,48127704.0
2010-12-08,59484,60269,59170,59642,183270,9144264.0,48127704.0
2010-12-09,59955,60426,59484,60427,201198,9264583.0,48127704.0
2010-12-10,60426,60583,59641,59956,91295,9192391.0,48127704.0
2010-12-13,60269,60269,59641,59799,91252,9168328.0,48127704.0
2010-12-14,60897,61368,60269,60583,202834,9288647.0,48127704.0
2010-12-15,60897,60897,59798,60740,257767,9312711.0,48127704.0
2010-12-16,60740,61995,60426,61996,174787,9505222.0,48127704.0
2010-12-17,62466,64507,62309,63879,353285,9793988.0,48127704.0
2010-12-20,64036,66233,63722,65920,386551,10106818.0,48127704.0
2010-12-21,66861,66861,64036,64350,212761,9866179.0,48127704.0
2010-12-22,64350,65762,63879,65606,162684,10058690.0,48127704.0
2010-12-23,65919,66390,65134,65920,117543,10106818.0,48127704.0
2010-12-24,66233,66861,63879,64350,99488,9866179.0,48127704.0
2010-12-27,64036,64664,63094,64507,70970,9890243.0,48127704.0
2010-12-28,64977,68117,64664,66391,155763,10179009.0,48127704.0
2010-12-29,66233,68587,66076,68431,138719,10491839.0,48127704.0
2010-12-30,69058,71883,68901,71256,289646,10924989.0,48127704.0
2011-01-03,71883,72040,69058,69530,152703,10660286.0,48127704.0
2011-01-04,70157,70785,68117,69530,152706,10660286.0,48127704.0
2011-01-05,68744,71412,68744,69843,187526,10708414.0,48127704.0
2011-01-06,70471,70785,68901,69530,191166,10660286.0,48127704.0
2011-01-07,69529,71412,69529,70628,202713,10828733.0,48127704.0
2011-01-10,70628,70942,67175,67489,261149,10347456.0,48127704.0
2011-01-11,68117,68117,65919,66391,321179,10179009.0,48127704.0
2011-01-12,67018,67332,64507,65449,473088,10034626.0,48127704.0
2011-01-13,65605,65762,62623,63565,800692,9745860.0,48127704.0
2011-01-14,63879,65134,63565,64978,402728,9962435.0,48127704.0
2011-01-17,65762,67332,65605,66234,517096,10154946.0,48127704.0
2011-01-18,66547,66704,63879,64664,430765,9914307.0,48127704.0
2011-01-19,63879,64350,62152,62624,479079,9601477.0,48127704.0
2011-01-20,63094,64507,63094,64036,312544,9818052.0,48127704.0
2011-01-21,64350,64820,63565,64350,225386,9866179.0,48127704.0
2011-01-24,65762,67802,65134,65920,463817,10106818.0,48127704.0
2011-01-25,65134,65762,64036,64664,271682,9914307.0,48127704.0
2011-01-26,65291,65919,64193,64350,146421,9866179.0,48127704.0
2011-01-27,63879,65291,63251,64036,278334,9818052.0,48127704.0
2011-01-28,64507,64664,63565,63722,145779,9769924.0,48127704.0
2011-01-31,63408,63408,60740,62781,226631,9625541.0,48127704.0
2011-02-01,63094,64350,61681,61839,198378,9481158.0,48127704.0
2011-02-07,63722,64350,63094,64036,247717,9818052.0,48127704.0
2011-02-08,64507,64664,63722,63879,131908,9793988.0,48127704.0
2011-02-09,63408,65605,63094,64821,342192,9938371.0,48127704.0
2011-02-10,64036,64507,62623,62781,232042,9625541.0,48127704.0
2011-02-11,63565,63565,58699,58700,468496,8999881.0,48127704.0
2011-02-14,59170,60269,58856,59485,238795,9120200.0,48127704.0
2011-02-15,59955,59955,58386,58700,297839,8999881.0,48127704.0
2011-02-16,58071,59484,58071,58700,185081,8999881.0,48127704.0
2011-02-17,59641,60740,59170,60269,167185,9240519.0,48127704.0
2011-02-18,60740,61211,58386,60740,344578,9312711.0,48127704.0
2011-02-21,61368,61368,57601,58229,421950,8927689.0,48127704.0
2011-02-22,57915,58856,56816,56973,260063,8735178.0,48127704.0
2011-02-23,57444,59798,57287,59485,211628,9120200.0,48127704.0
2011-02-24,59484,59484,58071,58386,97955,8951753.0,48127704.0
2011-02-25,58228,58699,58071,58386,79755,8951753.0,48127704.0
2011-02-28,58856,59641,58542,59485,188785,9120200.0,48127704.0
2011-03-02,59170,59484,58071,59328,123462,9096136.0,48127704.0
2011-03-03,59798,59955,59170,59799,94488,9168328.0,48127704.0
2011-03-04,59798,60426,59170,60427,132316,9264583.0,48127704.0
2011-03-07,60426,60740,58071,58386,178373,8951753.0,48127704.0
2011-03-08,58071,59484,58071,58857,86452,9023944.0,48127704.0
2011-03-09,58856,59327,58386,59014,110556,9048008.0,48127704.0
2011-03-10,58699,59484,58542,59328,184535,9096136.0,48127704.0
2011-03-11,59327,59484,58071,58072,164567,8903625.0,48127704.0
2011-03-14,58386,58386,55246,58072,210235,8903625.0,48127704.0
2011-03-15,58228,58542,56345,57130,202408,8759242.0,48127704.0
2011-03-16,58071,59327,57758,59014,157340,9048008.0,48127704.0
2011-03-17,58856,58856,56816,58700,206776,8999881.0,48127704.0
2011-03-18,58228,59170,57601,58857,175125,9023944.0,48127704.0
2011-03-21,58699,60112,58386,60112,122143,9216455.0,48127704.0
2011-03-22,59641,60269,59327,59799,96457,9168328.0,48127704.0
2011-03-23,60269,61211,59798,61054,204444,9360838.0,48127704.0
2011-03-24,61054,61211,60426,60740,114138,9312711.0,48127704.0
2011-03-25,60740,61054,58699,59014,335332,9048008.0,48127704.0
2011-03-28,59641,59641,57758,58229,200632,8927689.0,48127704.0
2011-03-29,58228,58856,57915,58700,177593,8999881.0,48127704.0
2011-03-30,57915,59798,57915,59799,242675,9168328.0,48127704.0
2011-03-31,59484,60583,59327,60112,219098,9216455.0,48127704.0
2011-04-01,60897,64350,60740,64193,451088,9842115.0,48127704.0
2011-04-04,64193,65448,63565,64350,174605,9866179.0,48127704.0
2011-04-05,63251,64664,62623,64507,136789,9890243.0,48127704.0
2011-04-06,64350,64507,63251,64507,141508,9890243.0,48127704.0
2011-04-07,63879,64193,62937,63252,104452,9697732.0,48127704.0
2011-04-08,62937,63722,61995,61996,186318,9505222.0,48127704.0
2011-04-11,62780,64193,62623,64036,305119,9818052.0,48127704.0
2011-04-12,64036,64193,61211,61368,175439,9408966.0,48127704.0
2011-04-13,61368,62309,60740,61525,174851,9433030.0,48127704.0
2011-04-14,61368,62309,60583,62153,164220,9529285.0,48127704.0
2011-04-15,61838,62780,61681,62781,183172,9625541.0,48127704.0
2011-04-18,63094,63094,59641,60583,241477,9288647.0,48127704.0
2011-04-19,60740,62780,60740,62310,205010,9553349.0,48127704.0
2011-04-20,62623,64036,62309,64036,191773,9818052.0,48127704.0
2011-04-21,64350,65448,64350,65135,174527,9986499.0,48127704.0
2011-04-22,64507,65134,63565,64978,89315,9962435.0,48127704.0
2011-04-25,64507,64820,63565,63722,86102,9769924.0,48127704.0
2011-04-26,64820,65448,64350,65449,156463,10034626.0,48127704.0
2011-04-27,65605,67175,65605,67175,259525,10299329.0,48127704.0
2011-04-28,67489,67802,65919,65920,204291,10106818.0,48127704.0
2011-04-29,65919,66704,64977,66704,182199,10227137.0,48127704.0
2011-05-02,66704,68587,66704,68588,193071,10515903.0,48127704.0
2011-05-03,67646,68744,67489,68117,104521,10443712.0,48127704.0
2011-05-04,68587,68587,65762,66704,251923,10227137.0,48127704.0
2011-05-06,65762,66704,65448,66077,124636,10130882.0,48127704.0
2011-05-09,65919,66547,65134,65292,143670,10010562.0,48127704.0
2011-05-11,66861,66861,65448,65763,138038,10082754.0,48127704.0
2011-05-12,64977,64977,62780,62781,282943,9625541.0,48127704.0
2011-05-13,62937,63565,62780,62781,72458,9625541.0,48127704.0
2011-05-16,62780,63722,62780,62938,118958,9649605.0,48127704.0
2011-05-17,63408,64350,63094,63252,156288,9697732.0,48127704.0
2011-05-18,63251,63408,60112,60427,451657,9264583.0,48127704.0
2011-05-19,61211,61368,60269,61211,274035,9384902.0,48127704.0
2011-05-20,60583,61368,60583,60897,123520,9336775.0,48127704.0
2011-05-23,60269,60583,59013,59328,100775,9096136.0,48127704.0
2011-05-24,60112,60269,59170,59171,92062,9072072.0,48127704.0
2011-05-25,59170,60426,58542,60269,172296,9240519.0,48127704.0
2011-05-26,60897,61054,59170,59328,116199,9096136.0,48127704.0
2011-05-27,59013,60112,59013,59328,70220,9096136.0,48127704.0
2011-05-30,59484,59955,58856,59171,111053,9072072.0,48127704.0
2011-05-31,59170,61054,59170,60269,206513,9240519.0,48127704.0
2011-06-01,60740,60740,59327,60740,120291,9312711.0,48127704.0
2011-06-02,60269,60426,59327,59642,130305,9144264.0,48127704.0
2011-06-03,59798,60583,59327,60112,145230,9216455.0,48127704.0
2011-06-07,59641,60740,58386,60427,253854,9264583.0,48127704.0
2011-06-08,61054,61525,60426,61211,180629,9384902.0,48127704.0
2011-06-09,61838,61838,59327,59485,214576,9120200.0,48127704.0
2011-06-10,59798,60112,58699,59014,122332,9048008.0,48127704.0
2011-06-13,59327,62780,58856,62781,364278,9625541.0,48127704.0
2011-06-14,62780,63251,61838,62781,195542,9625541.0,48127704.0
2011-06-15,62937,62937,60269,61525,187243,9433030.0,48127704.0
2011-06-16,61211,61211,60112,60583,91467,9288647.0,48127704.0
2011-06-17,60583,61368,60269,60583,104411,9288647.0,48127704.0
2011-06-20,60426,62466,60112,61996,116442,9505222.0,48127704.0
2011-06-21,62152,62780,61368,61996,75490,9505222.0,48127704.0
2011-06-22,62623,62623,61838,62624,106796,9601477.0,48127704.0
2011-06-23,61681,62466,60112,60112,193547,9216455.0,48127704.0
2011-06-24,59955,60740,59641,60583,166916,9288647.0,48127704.0
2011-06-27,60426,60426,59170,59642,111364,9144264.0,48127704.0
2011-06-28,59955,60426,59641,60112,75791,9216455.0,48127704.0
2011-06-29,60426,60583,59170,60269,133973,9240519.0,48127704.0
2011-06-30,59955,60426,59327,59328,112433,9096136.0,48127704.0
2011-07-01,60269,60426,59327,59328,132917,9096136.0,48127704.0
2011-07-04,59798,59955,58228,58857,313952,9023944.0,48127704.0
2011-07-05,59013,59641,58699,59485,178319,9120200.0,48127704.0
2011-07-06,59641,60112,59013,59328,163703,9096136.0,48127704.0
2011-07-07,59484,59955,59013,59956,223799,9192391.0,48127704.0
2011-07-08,60426,60583,59955,60269,145329,9240519.0,48127704.0
2011-07-11,60426,60426,59170,59799,102836,9168328.0,48127704.0
2011-07-12,59327,59955,58228,58229,119131,8927689.0,48127704.0
2011-07-13,58542,59798,58228,59014,177077,9048008.0,48127704.0
2011-07-14,59013,59327,57130,57915,254678,8879561.0,48127704.0
2011-07-15,57915,59327,57915,58857,243039,9023944.0,48127704.0
2011-07-18,59484,61525,59170,61368,418584,9408966.0,48127704.0
2011-07-19,61525,64820,61368,63409,663244,9721796.0,48127704.0
2011-07-20,63408,65448,62780,63095,395154,9673669.0,48127704.0
2011-07-21,64193,66076,63722,65920,386279,10106818.0,48127704.0
2011-07-22,65762,66861,64664,65763,229664,10082754.0,48127704.0
2011-07-25,64977,65291,63722,64821,115200,9938371.0,48127704.0
2011-07-26,64664,67489,63722,66704,289527,10227137.0,48127704.0
2011-07-27,66861,68901,64977,68431,207490,10491839.0,48127704.0
2011-07-28,67332,69215,67018,67175,393425,10299329.0,48127704.0
2011-07-29,67175,67646,65919,65920,197961,10106818.0,48127704.0
2011-08-01,66076,68430,66076,66861,300776,10251201.0,48127704.0
2011-08-02,66861,68273,65919,67018,157102,10275265.0,48127704.0
2011-08-03,66233,68273,65134,66391,257154,10179009.0,48127704.0
2011-08-04,66076,68117,64350,65135,290952,9986499.0,48127704.0
2011-08-05,64664,64664,59641,62624,340544,9601477.0,48127704.0
2011-08-08,60897,63722,59327,59642,303098,9144264.0,48127704.0
2011-08-09,59013,59327,52892,54933,494989,8422348.0,48127704.0
2011-08-10,57130,60740,56502,60112,496221,9216455.0,48127704.0
2011-08-11,55874,63408,55874,59485,597551,9120200.0,48127704.0
2011-08-12,59641,60112,55560,55718,672863,8542667.0,48127704.0
2011-08-16,57130,57287,55403,55718,435994,8542667.0,48127704.0
2011-08-17,55717,57444,54305,55875,437045,8566731.0,48127704.0
2011-08-18,56659,60269,56345,59799,566531,9168328.0,48127704.0
2011-08-19,59170,62623,58228,58543,463015,8975817.0,48127704.0
2011-08-22,59013,61681,56188,59956,234153,9192391.0,48127704.0
2011-08-23,61211,61995,59327,60897,266376,9336775.0,48127704.0
2011-08-24,60897,64193,59013,62781,267083,9625541.0,48127704.0
2011-08-25,62152,64350,61838,62153,197422,9529285.0,48127704.0
2011-08-26,61054,61838,59484,60583,200691,9288647.0,48127704.0
2011-08-29,60897,61211,59484,59642,191361,9144264.0,48127704.0
2011-08-30,59955,62466,59641,61211,186749,9384902.0,48127704.0
2011-08-31,61838,65919,61211,65292,273365,10010562.0,48127704.0
2011-09-01,65448,68273,64664,65135,315034,9986499.0,48127704.0
2011-09-02,64664,68430,64350,66077,267845,10130882.0,48127704.0
2011-09-05,65919,68117,64820,66704,240783,10227137.0,48127704.0
2011-09-06,66076,69843,65919,67803,490826,10395584.0,48127704.0
2011-09-07,68744,69058,67018,68902,281634,10564031.0,48127704.0
2011-09-08,68273,68744,65291,66548,311114,10203073.0,48127704.0
2011-09-09,65605,66390,64193,65135,176060,9986499.0,48127704.0
2011-09-14,65291,65291,62466,63879,218452,9793988.0,48127704.0
2011-09-15,65134,66233,63565,64350,151949,9866179.0,48127704.0
2011-09-16,65291,66861,64507,64664,195020,9914307.0,48127704.0
2011-09-19,65448,66861,64664,66077,165048,10130882.0,48127704.0
2011-09-20,66076,68901,65448,68274,174872,10467776.0,48127704.0
2011-09-21,67646,71569,67018,70628,292262,10828733.0,48127704.0
2011-09-22,69843,72040,69215,70628,190162,10828733.0,48127704.0
2011-09-23,69372,71099,67018,67646,272879,10371520.0,48127704.0
2011-09-26,68117,69529,63879,66704,315546,10227137.0,48127704.0
2011-09-27,67332,68901,64820,67803,268685,10395584.0,48127704.0
2011-09-28,67489,69372,66390,68274,150112,10467776.0,48127704.0
2011-09-29,68273,71099,67332,69373,162044,10636223.0,48127704.0
2011-09-30,69372,75493,68430,71256,280385,10924989.0,48127704.0
2011-10-04,70157,73453,70000,71256,344050,10924989.0,48127704.0
2011-10-05,72668,75964,70785,72826,384466,11165627.0,48127704.0
2011-10-06,75022,75022,72668,74238,256821,11382202.0,48127704.0
2011-10-07,73453,75336,69058,69530,480872,10660286.0,48127704.0
2011-10-10,68587,71256,68587,70628,150392,10828733.0,48127704.0
2011-10-11,70785,72197,68901,70628,296326,10828733.0,48127704.0
2011-10-12,70471,73296,70314,72669,165013,11141563.0,48127704.0
2011-10-13,72511,75807,72197,72198,269114,11069372.0,48127704.0
2011-10-14,73296,78475,72825,76906,392761,11791287.0,48127704.0
2011-10-17,77533,80830,76749,78319,311362,12007862.0,48127704.0
2011-10-18,77533,80359,76749,77220,238269,11839415.0,48127704.0
2011-10-19,77533,81771,75964,80045,282482,12272565.0,48127704.0
2011-10-20,79731,80202,74081,74552,370109,11430330.0,48127704.0
2011-10-21,74551,75964,72668,73453,386370,11261883.0,48127704.0
2011-10-24,74395,75650,73139,75651,251778,11598777.0,48127704.0
2011-10-25,75336,76906,73924,75494,180996,11574713.0,48127704.0
2011-10-26,75493,76121,73453,74238,179779,11382202.0,48127704.0
2011-10-27,74865,76906,74551,74552,253139,11430330.0,48127704.0
2011-10-28,74395,75022,70157,72669,433472,11141563.0,48127704.0
2011-10-31,71726,73139,70942,73140,141654,11213755.0,48127704.0
2011-11-01,73610,73767,71726,72198,123388,11069372.0,48127704.0
2011-11-02,71883,73924,71569,73140,146727,11213755.0,48127704.0
2011-11-03,72982,73296,71256,71570,133863,10973117.0,48127704.0
2011-11-04,73453,73453,72040,73297,115356,11237819.0,48127704.0
2011-11-07,74081,75650,71099,71884,162076,11021244.0,48127704.0
2011-11-08,72040,73610,71412,72669,81344,11141563.0,48127704.0
2011-11-09,72982,76278,72982,76279,185749,11695032.0,48127704.0
2011-11-10,73924,76435,72511,72512,278982,11117500.0,48127704.0
2011-11-11,73296,75650,72040,74395,147677,11406266.0,48127704.0
2011-11-14,75336,76592,75179,75651,120736,11598777.0,48127704.0
2011-11-15,76121,78789,75964,77691,194237,11911607.0,48127704.0
2011-11-16,78946,79417,75336,75965,148078,11646904.0,48127704.0
2011-11-17,76906,77533,75022,77534,88217,11887543.0,48127704.0
2011-11-18,75650,76592,74551,74552,157643,11430330.0,48127704.0
2011-11-21,75179,75179,72197,73140,108347,11213755.0,48127704.0
2011-11-22,71883,77063,71883,76122,131770,11670968.0,48127704.0
2011-11-23,77063,77063,73139,73610,122180,11285947.0,48127704.0
2011-11-24,74395,76592,73610,74709,93190,11454394.0,48127704.0
2011-11-25,75336,77533,74238,77063,134707,11815351.0,48127704.0
2011-11-28,78004,79103,75964,77691,112216,11911607.0,48127704.0
2011-11-29,77691,80045,77220,78947,227117,12104118.0,48127704.0
2011-11-30,77848,78946,77377,77848,167708,11935671.0,48127704.0
2011-12-01,79731,79731,68901,71256,977618,10924989.0,48127704.0
2011-12-02,71256,72197,70628,71884,361629,11021244.0,48127704.0
2011-12-05,72354,72825,71256,72669,168461,11141563.0,48127704.0
2011-12-06,72197,73453,72040,72669,234037,11141563.0,48127704.0
2011-12-07,72668,73139,69215,69687,350308,10684350.0,48127704.0
2011-12-08,69372,71256,69372,70628,210300,10828733.0,48127704.0
2011-12-09,69686,70000,67489,67803,235187,10395584.0,48127704.0
2011-12-12,68744,71569,68273,71256,162324,10924989.0,48127704.0
2011-12-13,70628,71883,70000,71413,108289,10949053.0,48127704.0
2011-12-14,71412,71412,68273,68431,142955,10491839.0,48127704.0
2011-12-15,68430,70000,67802,67803,122375,10395584.0,48127704.0
2011-12-16,68117,69215,66233,68274,165760,10467776.0,48127704.0
2011-12-19,67960,68587,62309,65763,283702,10082754.0,48127704.0
2011-12-20,67175,67175,63251,63409,282800,9721796.0,48127704.0
2011-12-21,64977,69686,64820,69687,248751,10684350.0,48127704.0
2011-12-22,69686,70314,67960,69373,68256,10636223.0,48127704.0
2011-12-23,69372,70157,68117,68902,146138,10564031.0,48127704.0
2011-12-26,69686,69686,67489,67646,61245,10371520.0,48127704.0
2011-12-27,67646,69529,66547,68117,100446,10443712.0,48127704.0
2011-12-28,69058,69058,65605,65920,147371,10106818.0,48127704.0
2011-12-29,65605,67018,64977,66234,123074,10154946.0,48127704.0
2012-01-02,65605,67175,65134,65606,79684,10058690.0,48127704.0
2012-01-03,65762,68901,65762,68902,129258,10564031.0,48127704.0
2012-01-04,70157,70157,68117,68902,114888,10564031.0,48127704.0
2012-01-05,69058,69529,67959,67960,122556,10419648.0,48127704.0
2012-01-06,69215,69529,66861,67960,118049,10419648.0,48127704.0
2012-01-09,67332,69058,66390,67803,99677,10395584.0,48127704.0
2012-01-10,68587,69372,67802,67803,123542,10395584.0,48127704.0
2012-01-11,67960,69372,67802,69059,119629,10588095.0,48127704.0
2012-01-12,69529,69686,68587,69687,130738,10684350.0,48127704.0
2012-01-13,69843,70314,68901,69687,115876,10684350.0,48127704.0
2012-01-16,70157,70314,67175,69059,115326,10588095.0,48127704.0
2012-01-17,69686,70471,69215,70314,122416,10780606.0,48127704.0
2012-01-18,70785,71412,70314,71413,186983,10949053.0,48127704.0
2012-01-19,72040,72354,71099,72041,149931,11045308.0,48127704.0
2012-01-20,71569,71726,69372,70158,254618,10756542.0,48127704.0
2012-01-25,70471,70628,68117,68117,251599,10443712.0,48127704.0
2012-01-26,68430,69529,67489,69059,250196,10588095.0,48127704.0
2012-01-27,69372,69372,67175,67960,182344,10419648.0,48127704.0
2012-01-30,68117,68901,66076,66234,239064,10154946.0,48127704.0
2012-01-31,67646,67960,65291,66548,227379,10203073.0,48127704.0
2012-02-01,66704,67802,65291,65920,260649,10106818.0,48127704.0
2012-02-02,66233,67332,65605,66077,232166,10130882.0,48127704.0
2012-02-03,67018,68430,66547,68274,220172,10467776.0,48127704.0
2012-02-06,68587,69372,68117,69216,194170,10612159.0,48127704.0
2012-02-07,69215,69215,67175,68588,175851,10515903.0,48127704.0
2012-02-08,68117,68744,66547,66861,218586,10251201.0,48127704.0
2012-02-09,67489,68117,65605,66704,251293,10227137.0,48127704.0
2012-02-10,66233,68901,65291,68274,298134,10467776.0,48127704.0
2012-02-13,68273,69372,67489,68274,132240,10467776.0,48127704.0
2012-02-14,68117,69215,67332,68745,139635,10539967.0,48127704.0
2012-02-15,69686,70628,68744,70628,168743,10828733.0,48127704.0
2012-02-16,70157,71256,69215,69373,131790,10636223.0,48127704.0
2012-02-17,70157,70628,68901,68902,143925,10564031.0,48127704.0
2012-02-20,68901,69529,67802,67960,126546,10419648.0,48127704.0
2012-02-21,67960,70000,67960,70000,126435,10732478.0,48127704.0
2012-02-22,70314,74238,69843,72512,346242,11117500.0,48127704.0
2012-02-23,73296,75336,72668,75337,386376,11550649.0,48127704.0
2012-02-24,73924,75336,72982,74552,232982,11430330.0,48127704.0
2012-02-27,75336,75336,72354,74709,226265,11454394.0,48127704.0
2012-02-28,73767,74708,72354,72983,177332,11189691.0,48127704.0
2012-02-29,72511,73610,71569,73297,175229,11237819.0,48127704.0
2012-03-02,73610,74708,71099,74552,268744,11430330.0,48127704.0
2012-03-05,73296,73767,72354,72983,103146,11189691.0,48127704.0
2012-03-06,73453,74081,71412,73140,149264,11213755.0,48127704.0
2012-03-07,73453,74081,72511,73924,116610,11334074.0,48127704.0
2012-03-08,73924,74081,71256,71256,213742,10924989.0,48127704.0
2012-03-09,71883,73767,71569,73140,165313,11213755.0,48127704.0
2012-03-12,72825,75964,72668,75808,152464,11622841.0,48127704.0
2012-03-13,76121,77220,74865,74866,147993,11478457.0,48127704.0
2012-03-14,74865,76121,73924,74081,150100,11358138.0,48127704.0
2012-03-15,74081,75179,73767,74395,102523,11406266.0,48127704.0
2012-03-16,74395,75022,73767,73767,112125,11310010.0,48127704.0
2012-03-19,73767,75493,73767,74866,110405,11478457.0,48127704.0
2012-03-20,74708,77063,74395,75023,197828,11502521.0,48127704.0
2012-03-21,75493,78318,75022,78319,190475,12007862.0,48127704.0
2012-03-22,78632,78789,73767,76749,212445,11767224.0,48127704.0
2012-03-23,75964,78789,75807,77377,152952,11863479.0,48127704.0
2012-03-26,78475,80830,65919,78790,248607,12080054.0,48127704.0
2012-03-27,80830,83812,80045,83341,252966,12777905.0,48127704.0
2012-03-28,83184,83184,80202,82086,224585,12585395.0,48127704.0
2012-03-29,82085,82085,79103,79574,148910,12200373.0,48127704.0
2012-03-30,81143,82242,79574,81615,125034,12513203.0,48127704.0
2012-04-02,83184,83812,80359,81301,147065,12465075.0,48127704.0
2012-04-03,81300,84282,80830,81929,167612,12561331.0,48127704.0
2012-04-04,82399,82870,79260,79574,137961,12200373.0,48127704.0
2012-04-05,80987,86009,80359,86010,241214,13186991.0,48127704.0
2012-04-06,86009,86009,83498,85382,117882,13090735.0,48127704.0
2012-04-09,85381,85538,83655,84283,92527,12922289.0,48127704.0
2012-04-10,84126,86323,81771,83184,124947,12753842.0,48127704.0
2012-04-12,81614,83184,79417,83028,238583,12729778.0,48127704.0
2012-04-13,83184,83341,80673,82243,171226,12609458.0,48127704.0
2012-04-16,81300,82085,79888,81301,94603,12465075.0,48127704.0
2012-04-17,81143,82870,80987,82400,90130,12633522.0,48127704.0
2012-04-18,82870,83341,81457,82714,125850,12681650.0,48127704.0
2012-04-19,83027,85067,82713,84440,136354,12946352.0,48127704.0
2012-04-20,84597,84753,83498,83812,64035,12850097.0,48127704.0
2012-04-23,84597,85224,80673,82243,123383,12609458.0,48127704.0
