현대종합상사(011760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-05-12,30586,30586,27882,28713,12900600,50775.0,73586866.0
2003-05-13,28505,28921,26632,26633,6758122,47096.0,73586866.0
2003-05-14,27049,28505,26009,28297,5947830,50039.0,73586866.0
2003-05-15,27882,28298,27049,27257,4860500,48199.0,73586866.0
2003-05-16,27257,29962,27257,27465,13479645,48567.0,73586866.0
2003-05-19,27048,28089,25592,26008,4593758,45992.0,73586866.0
2003-05-20,25384,29130,24968,26841,11434742,47464.0,73586866.0
2003-05-21,27673,27881,26008,26217,4354280,46360.0,73586866.0
2003-05-22,26216,27464,25591,25800,4679600,45624.0,73586866.0
2003-05-23,26216,27673,25800,26425,8694249,46728.0,73586866.0
2003-05-26,26425,26632,25384,25592,4808314,45256.0,73586866.0
2003-05-27,25800,26632,25176,25592,4597964,45256.0,73586866.0
2003-05-28,26009,26425,25176,25384,5656609,44888.0,73586866.0
2003-05-29,25592,25592,24968,25176,2685739,44520.0,73586866.0
2003-05-30,25176,25592,24760,24968,2511948,44152.0,73586866.0
2003-06-02,24760,25176,24344,24552,3319430,43416.0,73586866.0
2003-06-03,24552,26632,24344,25176,9401730,44520.0,73586866.0
2003-06-04,25384,25592,24344,24552,2521570,43416.0,73586866.0
2003-06-05,24552,24760,23095,23304,3680152,41209.0,73586866.0
2003-06-09,22887,23303,21847,22263,3168683,39369.0,73586866.0
2003-06-10,21847,22055,21015,21223,3027267,37529.0,73586866.0
2003-06-11,20807,24344,19766,22887,10703023,40473.0,73586866.0
2003-06-12,21847,23304,21223,21639,5465710,38265.0,73586866.0
2003-06-13,22055,22472,21015,21639,3166444,38265.0,73586866.0
2003-06-16,24136,24760,24136,24760,4781770,43784.0,73586866.0
2003-06-17,28298,28298,28298,28297,916398,50039.0,73586866.0
2003-06-18,32459,32459,26216,27465,24208372,48567.0,73586866.0
2003-06-19,27464,27881,26009,27049,7927080,47831.0,73586866.0
2003-06-20,27048,27256,25800,25800,4634218,45624.0,73586866.0
2003-06-23,25800,28713,25800,26217,12551020,46360.0,73586866.0
2003-06-24,26009,27257,25592,27049,5008156,47831.0,73586866.0
2003-06-25,27049,31002,26217,31002,28718287,54822.0,73586866.0
2003-06-26,26425,28505,26425,26425,28757789,46728.0,73586866.0
2003-06-27,25176,26633,23304,23512,26199190,41577.0,73586866.0
2003-06-30,23928,24136,22264,22679,6103921,40105.0,73586866.0
2003-07-01,22471,23095,22263,22887,3460825,40473.0,73586866.0
2003-07-02,23095,23303,22471,22471,3338183,39737.0,73586866.0
2003-07-03,22680,23096,21847,21847,3135287,38633.0,73586866.0
2003-07-04,21639,22055,21015,21847,5644121,38633.0,73586866.0
2003-07-07,22055,23719,21431,22263,8814103,39369.0,73586866.0
2003-07-08,22472,22680,21223,21639,3533124,38265.0,73586866.0
2003-07-09,21639,21639,21015,21223,2928894,37529.0,73586866.0
2003-07-10,20807,21430,20598,21015,5412275,37161.0,73586866.0
2003-07-11,20807,21847,20599,20807,9104208,36793.0,73586866.0
2003-07-14,20807,21223,20599,20807,4600325,36793.0,73586866.0
2003-07-15,20807,20807,19351,19766,4797412,34954.0,73586866.0
2003-07-16,19351,20391,18519,19766,4532532,34954.0,73586866.0
2003-07-18,19142,19767,18726,18934,2074471,33482.0,73586866.0
2003-07-21,18726,19142,17269,17270,2939889,30539.0,73586866.0
2003-07-22,17062,17894,16646,17478,3363861,30906.0,73586866.0
2003-07-23,17685,19974,17062,19974,10868520,35322.0,73586866.0
2003-07-24,21014,21014,18518,18726,6680626,33114.0,73586866.0
2003-07-25,18310,18518,17478,17686,2550828,31274.0,73586866.0
2003-07-28,17686,18310,17478,17894,2174541,31642.0,73586866.0
2003-07-29,17894,18102,17478,17478,1216280,30906.0,73586866.0
2003-07-30,17269,17685,17062,17270,1435266,30539.0,73586866.0
2003-07-31,17062,17686,16853,17062,1965948,30171.0,73586866.0
2003-08-01,17270,17686,17062,17478,1517291,30906.0,73586866.0
2003-08-04,16438,16854,15813,16021,4007455,28331.0,73586866.0
2003-08-05,16437,16853,16021,16645,2390008,29435.0,73586866.0
2003-08-06,16229,16438,15397,15605,2205733,27595.0,73586866.0
2003-08-07,15397,15605,14981,15189,1706065,26859.0,73586866.0
2003-08-08,15189,17270,15189,17062,11039537,30171.0,73586866.0
2003-08-11,17062,17062,15189,15397,3822842,27227.0,73586866.0
2003-08-12,15189,16229,15189,15397,2371980,27227.0,73586866.0
2003-08-13,15397,17062,14981,15605,7834090,27595.0,73586866.0
2003-08-14,16229,17894,15813,17894,11449789,31642.0,73586866.0
2003-08-18,19974,20391,18726,20391,2514009,36058.0,73586866.0
2003-08-19,23095,23303,18101,18726,36822271,33114.0,73586866.0
2003-08-20,18726,21015,17478,18310,17770918,32378.0,73586866.0
2003-08-21,18726,19351,17686,18310,7093231,32378.0,73586866.0
2003-08-22,18310,18310,18310,18310,0,32378.0,73586866.0
2003-08-25,18310,18310,18310,18310,0,,
2003-08-26,18310,18310,18310,18310,0,,
2003-08-27,18310,18310,18310,18310,0,,
2003-08-28,18310,18310,18310,18310,0,,
2003-08-29,18310,18310,18310,18310,0,,
2003-09-01,18310,18310,18310,18310,0,,
2003-09-02,18310,18310,18310,18310,0,,
2003-09-03,18310,18310,18310,18310,0,,
2003-09-04,18310,18310,18310,18310,0,,
2003-09-05,18310,18310,18310,18310,0,,
2003-09-08,18310,18310,18310,18310,0,,
2003-09-09,18310,21046,18310,21046,240214,40024.0,7652806.0
2003-09-15,22133,22938,18753,19638,1958715,37346.0,7652806.0
2003-09-16,19316,19518,16941,17244,768453,32792.0,7652806.0
2003-09-17,17505,19517,16700,18109,1436157,34438.0,7652806.0
2003-09-18,17706,18149,16901,17143,414009,32601.0,7652806.0
2003-09-19,16982,17686,15614,16097,420599,30611.0,7652806.0
2003-09-22,15694,15896,13742,14467,365589,82535.0,22958206.0
2003-09-23,13763,14004,12697,13682,355941,78058.0,22958206.0
2003-09-24,13481,14286,13481,13622,196760,77714.0,22958206.0
2003-09-25,13279,13400,12575,13280,337083,75762.0,22958206.0
2003-09-26,13038,13460,12736,12797,211206,73007.0,22958206.0
2003-09-29,12475,12677,11992,11992,268784,68415.0,22958206.0
2003-09-30,12355,12355,11670,11831,243072,67497.0,22958206.0
2003-10-01,11509,12153,11308,11871,146362,67727.0,22958206.0
2003-10-02,11911,13642,11911,12877,1003972,73466.0,22958206.0
2003-10-06,12878,12958,12173,12213,278554,69678.0,22958206.0
2003-10-07,12354,12354,11549,11771,273921,67153.0,22958206.0
2003-10-08,11771,11972,11610,11670,174320,66579.0,22958206.0
2003-10-09,11489,11610,11389,11549,206837,65890.0,22958206.0
2003-10-10,12193,12193,11589,11730,148263,66923.0,22958206.0
2003-10-13,11509,11589,11267,11268,194580,64283.0,22958206.0
2003-10-14,11227,12273,11147,11449,463222,65316.0,22958206.0
2003-10-15,11509,11670,11267,11288,216414,64398.0,22958206.0
2003-10-16,11469,12596,11228,11710,699111,66808.0,22958206.0
2003-10-17,11871,12395,11710,11952,327544,68186.0,22958206.0
2003-10-20,12395,13742,12374,13079,1049688,74614.0,22958206.0
2003-10-21,12837,13400,12072,12515,363656,71400.0,22958206.0
2003-10-22,12516,13058,12435,12676,316174,72318.0,22958206.0
2003-10-23,12676,12676,11469,11590,257520,66120.0,22958206.0
2003-10-24,11589,11871,11187,11268,169087,64283.0,22958206.0
2003-10-27,11106,11529,11106,11429,134117,65201.0,22958206.0
2003-10-28,11409,11428,11187,11268,177482,64283.0,22958206.0
2003-10-29,11267,12153,11187,11429,354445,65201.0,22958206.0
2003-10-30,11750,11750,11267,11288,113713,64398.0,22958206.0
2003-10-31,11428,11428,10945,10986,134042,62676.0,22958206.0
2003-11-03,10664,10985,10664,10825,124207,61758.0,22958206.0
2003-11-04,10824,11026,10100,10201,165015,58199.0,22958206.0
2003-11-05,10201,10201,9698,9779,189673,55788.0,22958206.0
2003-11-06,9859,11228,9779,11227,371507,64053.0,22958206.0
2003-11-07,11469,12777,10825,11268,1185262,64283.0,22958206.0
2003-11-10,11067,11067,10101,10221,326633,58314.0,22958206.0
2003-11-11,10060,11106,9980,11087,307020,63250.0,22958206.0
2003-11-12,11308,12736,10523,12736,987766,72663.0,22958206.0
2003-11-13,13683,14628,13280,14628,683097,83453.0,22958206.0
2003-11-14,16741,16821,14728,16097,3121836,91833.0,22958206.0
2003-11-17,15332,16016,14547,14789,921171,84371.0,22958206.0
2003-11-18,14488,14688,12676,13481,767969,76910.0,22958206.0
2003-11-19,13279,14567,12434,12918,1208744,73696.0,22958206.0
2003-11-20,13119,13300,12395,12696,384364,72433.0,22958206.0
2003-11-21,12636,14386,12616,13521,1092071,77140.0,22958206.0
2003-11-24,13521,13923,12112,12958,379393,73925.0,22958206.0
2003-11-25,13118,13682,12676,13079,468146,74614.0,22958206.0
2003-11-26,13119,13421,12777,12998,386688,74155.0,22958206.0
2003-11-27,13039,13159,12092,12093,328037,68989.0,22958206.0
2003-11-28,11871,12595,11670,12233,278937,69793.0,22958206.0
2003-12-01,12092,12595,11911,12415,229653,70826.0,22958206.0
2003-12-02,12475,14085,12395,13199,789826,75303.0,22958206.0
2003-12-03,13280,13722,12676,12998,493589,74155.0,22958206.0
2003-12-04,13279,14567,13239,13722,1234870,78287.0,22958206.0
2003-12-05,13642,13642,13078,13280,324480,75762.0,22958206.0
2003-12-08,12676,12998,12112,12475,313256,71170.0,22958206.0
2003-12-09,12555,12837,12474,12475,172138,71170.0,22958206.0
2003-12-10,12435,13240,12153,12495,315013,71285.0,22958206.0
2003-12-11,12556,12717,12375,12555,134007,71630.0,22958206.0
2003-12-12,12595,13441,12595,12877,320300,73466.0,22958206.0
2003-12-15,14286,14809,13361,14809,2151290,84486.0,22958206.0
2003-12-16,13844,14085,12878,12998,1069955,74155.0,22958206.0
2003-12-17,13200,13239,12756,13058,287123,74499.0,22958206.0
2003-12-18,12515,13038,12515,12797,165243,73007.0,22958206.0
2003-12-19,12756,13239,12595,12918,268330,73696.0,22958206.0
2003-12-22,12917,12917,12556,12555,156859,71630.0,22958206.0
2003-12-23,12475,12837,12032,12133,220256,69219.0,22958206.0
2003-12-24,11791,13119,11791,12032,290529,68645.0,22958206.0
2003-12-26,11992,12314,11750,11791,130552,67268.0,22958206.0
2003-12-29,11790,12334,11388,11771,107968,67153.0,22958206.0
2003-12-30,12254,12254,11852,12153,103952,69334.0,22958206.0
2004-01-02,12334,13078,11831,12837,349170,73237.0,22958206.0
2004-01-05,11871,12615,11871,12274,168886,70023.0,22958206.0
2004-01-06,12293,12575,12112,12274,176332,70023.0,22958206.0
2004-01-07,12475,12676,12193,12213,269275,69678.0,22958206.0
2004-01-08,12153,12354,12072,12113,188990,69104.0,22958206.0
2004-01-09,12194,12194,11872,12153,147068,69334.0,22958206.0
2004-01-12,11871,12253,11871,12133,112527,69219.0,22958206.0
2004-01-13,12113,12153,11750,11831,158056,67497.0,22958206.0
2004-01-14,11650,11831,11267,11549,270345,65890.0,22958206.0
2004-01-15,11570,11670,11267,11469,110610,65431.0,22958206.0
2004-01-16,11267,11468,11267,11328,71118,64627.0,22958206.0
2004-01-19,11267,11529,10945,11107,103870,63365.0,22958206.0
2004-01-20,11167,11811,11127,11409,166758,65087.0,22958206.0
2004-01-26,11228,11348,11147,11227,107427,64053.0,22958206.0
2004-01-27,11227,11670,11067,11449,130270,65316.0,22958206.0
2004-01-28,11066,11448,11066,11127,95010,63479.0,22958206.0
2004-01-29,11248,11429,11107,11187,94714,63824.0,22958206.0
2004-01-30,11389,11389,10945,10946,77437,62446.0,22958206.0
2004-02-02,10865,10945,10744,10825,112467,61758.0,22958206.0
2004-02-03,10765,10985,10563,10825,145410,61758.0,22958206.0
2004-02-04,10704,10825,10543,10604,117117,60495.0,22958206.0
2004-02-05,10584,11931,10482,10966,499397,62561.0,22958206.0
2004-02-06,11187,11228,10664,10724,171127,61184.0,22958206.0
2004-02-09,10745,11067,10624,10745,121505,61298.0,22958206.0
2004-02-10,11630,11630,10845,10885,132260,62102.0,22958206.0
2004-02-11,10906,11087,10765,10785,91798,61528.0,22958206.0
2004-02-12,10784,10865,10623,10664,112954,60839.0,22958206.0
2004-02-13,10865,10865,10584,10644,73136,60724.0,22958206.0
2004-02-16,10503,10784,10423,10463,101520,59691.0,22958206.0
2004-02-17,10503,10623,10423,10483,77105,59806.0,22958206.0
2004-02-18,10462,10483,10382,10463,106297,59691.0,22958206.0
2004-02-19,10382,10443,10060,10121,150441,57740.0,22958206.0
2004-02-20,10020,10061,9819,9940,106781,56707.0,22958206.0
2004-02-23,9940,10262,9900,10221,107664,58314.0,22958206.0
2004-02-24,10201,10201,10020,10040,60937,57281.0,22958206.0
2004-02-25,10000,11530,10000,11529,1098954,65775.0,22958206.0
2004-02-26,10705,10866,9819,9899,853784,56477.0,22958206.0
2004-02-27,10140,10140,9718,9980,159666,56936.0,22958206.0
2004-03-02,10302,10322,9900,9899,172440,56477.0,22958206.0
2004-03-03,10061,10061,9880,9899,86130,56477.0,22958206.0
2004-03-04,9899,10020,9819,9960,94274,56822.0,22958206.0
2004-03-05,9980,10141,9819,10060,90120,57396.0,22958206.0
2004-03-08,10141,10141,9779,10060,123500,57396.0,22958206.0
2004-03-09,10040,10101,9859,9859,84072,56248.0,22958206.0
2004-03-10,9698,9839,9578,9598,130442,54755.0,22958206.0
2004-03-11,9698,9759,9558,9598,115752,54755.0,22958206.0
2004-03-12,9779,10121,8169,9034,397251,51541.0,22958206.0
2004-03-15,8753,9215,8491,8652,176121,49360.0,22958206.0
2004-03-16,8753,8753,8331,8451,173129,48212.0,22958206.0
2004-03-17,8531,8591,8450,8571,80247,48901.0,22958206.0
2004-03-18,8572,8612,8390,8471,95039,48327.0,22958206.0
2004-03-19,8531,8551,8189,8209,166425,46835.0,22958206.0
2004-03-22,8249,8350,8008,8008,66652,45687.0,22958206.0
2004-03-23,7726,7948,7062,7465,396037,42587.0,22958206.0
2004-03-24,7244,7264,7123,7143,131110,40751.0,22958206.0
2004-03-25,7042,7223,6760,6761,188960,38570.0,22958206.0
2004-03-26,6841,6942,6640,6841,106022,39029.0,22958206.0
2004-03-29,6740,6841,6398,6459,111741,36848.0,22958206.0
2004-03-30,6478,6639,5714,6640,274657,37881.0,22958206.0
2004-03-31,6680,6841,6298,6841,129450,39029.0,22958206.0
2004-04-01,7043,7867,6358,7867,481120,44883.0,22958206.0
2004-04-02,8531,9034,8048,9034,1993684,51541.0,22958206.0
2004-04-06,9276,9417,8511,8753,601304,49934.0,22958206.0
2004-04-07,9094,9899,8068,8068,1061734,46031.0,22958206.0
2004-04-08,8451,9276,8310,9276,641817,52919.0,22958206.0
2004-04-09,9698,10482,9074,10161,1316114,57969.0,22958206.0
2004-04-12,10160,10502,9496,10040,552388,57281.0,22958206.0
2004-04-13,9719,10383,9296,9417,388759,53722.0,22958206.0
2004-04-14,10462,10824,10462,10825,383059,61758.0,22958206.0
2004-04-16,11428,11630,10060,10302,989388,58773.0,22958206.0
2004-04-19,10684,10684,9296,10121,293727,57740.0,22958206.0
2004-04-20,10261,10604,10121,10523,413500,60036.0,22958206.0
2004-04-21,10543,12072,10543,11590,1864192,66120.0,22958206.0
2004-04-22,11751,11791,11067,11187,429377,63824.0,22958206.0
2004-04-23,11469,11530,10906,11187,318866,63824.0,22958206.0
2004-04-26,11368,11368,10765,11006,342864,62791.0,22958206.0
2004-04-27,10765,11067,10503,10785,222030,61528.0,22958206.0
2004-04-28,10503,10926,10483,10543,131570,60150.0,22958206.0
2004-04-29,10463,10463,9859,10060,142500,57396.0,22958206.0
2004-04-30,9719,9800,9055,9417,176284,53722.0,22958206.0
2004-05-03,9457,9457,9014,9256,85967,52804.0,22958206.0
2004-05-04,9376,9578,9154,9477,101400,54067.0,22958206.0
2004-05-06,9657,9657,8652,8732,94350,49819.0,22958206.0
2004-05-07,8733,8853,8089,8451,98110,48212.0,22958206.0
2004-05-10,8893,8893,7706,7747,159590,44195.0,22958206.0
2004-05-11,7766,8048,7324,7887,115179,44998.0,22958206.0
2004-05-12,8209,9054,8048,9054,549607,51656.0,22958206.0
2004-05-13,9075,9075,8653,8753,214132,49934.0,22958206.0
2004-05-14,8691,9215,8088,8571,193300,48901.0,22958206.0
2004-05-17,8974,8974,7726,8008,94480,45687.0,22958206.0
2004-05-18,7404,8048,7404,7928,95640,45228.0,22958206.0
2004-05-19,8068,8410,7847,8411,109523,47983.0,22958206.0
2004-05-20,8189,8653,7887,8129,128020,46376.0,22958206.0
2004-05-21,8048,8411,8048,8290,75271,47294.0,22958206.0
2004-05-24,8571,8571,8209,8411,94179,47983.0,22958206.0
2004-05-25,8411,8411,8068,8129,73760,46376.0,22958206.0
2004-05-27,9336,9336,8934,9336,189656,53263.0,22958206.0
2004-05-28,9698,10061,8974,9256,448580,52804.0,22958206.0
2004-05-31,9256,9256,8853,8853,138810,50508.0,22958206.0
2004-06-01,9055,9195,8572,9074,183494,51771.0,22958206.0
2004-06-02,8853,9376,8753,9256,139410,52804.0,22958206.0
2004-06-03,9255,9255,8732,8732,151220,49819.0,22958206.0
2004-06-04,9376,10040,9376,9497,1333760,54181.0,22958206.0
2004-06-07,10061,10906,9819,10905,618007,62217.0,22958206.0
2004-06-08,11710,11871,10563,10624,965078,60610.0,22958206.0
2004-06-09,10462,10784,10181,10785,416393,61528.0,22958206.0
2004-06-10,10664,10986,10262,10745,214681,61298.0,22958206.0
2004-06-11,10483,10825,10061,10221,201457,58314.0,22958206.0
2004-06-14,10060,10060,9457,9497,138954,54181.0,22958206.0
2004-06-15,9738,10060,9276,9839,146992,56133.0,22958206.0
2004-06-16,10040,10221,9618,10040,102270,57281.0,22958206.0
2004-06-17,10101,10101,9657,9658,56040,55100.0,22958206.0
2004-06-18,9657,9657,8974,9014,104094,51426.0,22958206.0
2004-06-21,9014,9437,8974,8974,99789,51197.0,22958206.0
2004-06-22,8692,8974,8451,8853,83010,50508.0,22958206.0
2004-06-23,8873,8893,8652,8813,62290,50278.0,22958206.0
2004-06-24,8813,9135,8732,9054,85458,51656.0,22958206.0
2004-06-25,8893,9175,8853,9155,71541,52230.0,22958206.0
2004-06-28,8974,9154,8852,8893,61748,50738.0,22958206.0
2004-06-29,8934,10181,8893,9658,196898,55100.0,22958206.0
2004-06-30,10061,11067,9859,10382,587346,59232.0,22958206.0
2004-07-01,10502,10604,9799,9879,194661,56362.0,22958206.0
2004-07-02,9698,9899,9336,9477,92437,54067.0,22958206.0
2004-07-05,9496,9758,9457,9698,102509,55329.0,22958206.0
2004-07-06,9497,9779,9497,9638,79970,54985.0,22958206.0
2004-07-07,9477,9618,9255,9537,75483,54411.0,22958206.0
2004-07-08,9335,9537,9154,9195,142348,52460.0,22958206.0
2004-07-09,9095,9235,9014,9175,115220,52345.0,22958206.0
2004-07-12,9135,9698,9054,9477,187925,54067.0,22958206.0
2004-07-13,9457,9577,9235,9396,87173,53607.0,22958206.0
2004-07-14,9376,9396,9154,9155,85790,52230.0,22958206.0
2004-07-15,9054,9255,9054,9195,60030,52460.0,22958206.0
2004-07-16,9054,9577,9054,9175,127502,52345.0,22958206.0
2004-07-19,9215,9457,9155,9457,56760,53952.0,22958206.0
2004-07-20,9457,9557,9276,9296,61358,53033.0,22958206.0
2004-07-21,9457,9497,9276,9457,81918,53952.0,22958206.0
2004-07-22,9376,9376,9075,9256,128585,52804.0,22958206.0
2004-07-23,9457,9457,9054,9054,93545,51656.0,22958206.0
2004-07-26,8773,9075,8572,8793,82680,50164.0,22958206.0
2004-07-27,8692,8793,8451,8712,53921,49705.0,22958206.0
2004-07-28,8753,8934,8612,8612,46930,49131.0,22958206.0
2004-07-29,8511,8753,8270,8270,66889,47179.0,22958206.0
2004-07-30,8451,8612,8270,8310,35248,47409.0,22958206.0
2004-08-02,8250,8692,8068,8471,60549,48327.0,22958206.0
2004-08-03,8652,9437,8531,8652,329915,49360.0,22958206.0
2004-08-04,8290,8632,8129,8270,127136,47179.0,22958206.0
2004-08-05,8411,8612,8170,8451,52820,48212.0,22958206.0
2004-08-06,8370,8571,8249,8330,56937,47523.0,22958206.0
2004-08-09,8129,8410,8129,8370,47026,47753.0,22958206.0
2004-08-10,8370,8471,8370,8451,51567,48212.0,22958206.0
2004-08-11,8510,8591,8451,8531,66700,48671.0,22958206.0
2004-08-12,8672,9537,8672,9135,314030,52115.0,22958206.0
2004-08-13,9356,9356,8954,8974,109604,51197.0,22958206.0
2004-08-16,8993,9618,8993,9336,246680,53263.0,22958206.0
2004-08-17,9578,9639,9256,9256,86131,52804.0,22958206.0
2004-08-18,9256,9256,8894,9095,67242,51886.0,22958206.0
2004-08-19,9115,10443,9115,10443,715633,59577.0,22958206.0
2004-08-20,10443,10463,9900,10101,336466,57625.0,22958206.0
2004-08-23,10020,10382,9758,9859,152630,56248.0,22958206.0
2004-08-24,9859,10020,9698,9980,134396,56936.0,22958206.0
2004-08-25,10060,10101,9818,9819,98130,56018.0,22958206.0
2004-08-26,10101,10322,9818,10141,158609,57855.0,22958206.0
2004-08-27,9940,10060,9537,9698,232313,55329.0,22958206.0
2004-08-30,9739,9779,9417,9457,82650,53952.0,22958206.0
2004-08-31,9296,9698,9296,9578,59729,54641.0,22958206.0
2004-09-01,9497,9818,9497,9819,88460,56018.0,22958206.0
2004-09-02,9979,10140,9718,9980,100010,56936.0,22958206.0
2004-09-03,10000,10161,9879,9960,81141,56822.0,22958206.0
2004-09-06,9879,9960,9739,9940,56738,56707.0,22958206.0
2004-09-07,9979,9979,9638,9718,70601,55444.0,22958206.0
2004-09-08,9979,9979,9638,9859,67640,56248.0,22958206.0
2004-09-09,9739,9859,9638,9779,43344,55788.0,22958206.0
2004-09-10,9638,10020,9638,9779,61370,55788.0,22958206.0
2004-09-13,9799,10221,9799,10020,101770,57166.0,22958206.0
2004-09-14,10101,10101,9577,9678,79350,55214.0,22958206.0
2004-09-15,9496,9718,9496,9678,59021,55214.0,22958206.0
2004-09-16,9639,9739,9537,9578,44980,54641.0,22958206.0
2004-09-17,9618,10121,9618,9940,90030,56707.0,22958206.0
2004-09-20,9819,10342,9819,10121,211452,57740.0,22958206.0
2004-09-21,10301,10301,9859,10040,80360,57281.0,22958206.0
2004-09-22,9920,10140,9818,9819,120800,56018.0,22958206.0
2004-09-23,9698,10543,9497,9980,321415,56936.0,22958206.0
2004-09-24,10081,10201,9899,10141,81578,57855.0,22958206.0
2004-09-30,10463,10745,10262,10543,151120,60150.0,22958206.0
2004-10-01,10604,10785,10342,10543,162909,60150.0,22958206.0
2004-10-04,10604,11106,10503,10825,234780,61758.0,22958206.0
2004-10-05,10824,11066,10623,10684,129169,60954.0,22958206.0
2004-10-06,10583,10583,10262,10342,220977,59003.0,22958206.0
2004-10-07,10443,10523,10181,10423,95910,59462.0,22958206.0
2004-10-08,10342,10784,10342,10644,156640,60724.0,22958206.0
2004-10-11,10664,10664,10443,10463,92474,59691.0,22958206.0
2004-10-12,10584,10644,10301,10302,163480,58773.0,22958206.0
2004-10-13,10201,10403,10201,10302,88246,58773.0,22958206.0
2004-10-14,10301,10301,10100,10201,58913,58199.0,22958206.0
2004-10-15,10383,10604,10202,10221,116740,58314.0,22958206.0
2004-10-18,10061,10383,10061,10241,71506,58429.0,22958206.0
2004-10-19,10181,10362,10140,10302,85048,58773.0,22958206.0
2004-10-20,10181,11409,10121,10644,272470,60724.0,22958206.0
2004-10-21,10523,10784,10301,10302,122818,58773.0,22958206.0
2004-10-22,10463,10544,10181,10241,70590,58429.0,22958206.0
2004-10-25,9999,10221,9779,9859,138288,56248.0,22958206.0
2004-10-26,9698,9979,9698,9819,50239,56018.0,22958206.0
2004-10-27,9838,9999,9838,9879,48634,56362.0,22958206.0
2004-10-28,9880,10061,9880,10060,30166,57396.0,22958206.0
2004-10-29,9980,10986,9859,10382,263986,59232.0,22958206.0
2004-11-01,10564,10564,10222,10382,61110,59232.0,22958206.0
2004-11-02,10302,10544,10282,10382,24724,59232.0,22958206.0
2004-11-03,10462,10663,10282,10362,45870,59117.0,22958206.0
2004-11-04,10462,10462,10181,10181,36538,58084.0,22958206.0
2004-11-05,10262,10664,10262,10302,129700,58773.0,22958206.0
2004-11-08,10583,10583,10301,10342,37624,59003.0,22958206.0
2004-11-09,10382,10784,10201,10322,96606,58888.0,22958206.0
2004-11-10,10423,10443,10201,10402,55250,59347.0,22958206.0
2004-11-11,10362,10664,10362,10624,92077,60610.0,22958206.0
2004-11-12,10745,11409,10584,11066,342650,63135.0,22958206.0
2004-11-15,11248,11630,10945,11107,398283,63365.0,22958206.0
2004-11-16,11106,11811,10945,11469,531200,65431.0,22958206.0
2004-11-17,11589,11891,11368,11791,366135,67268.0,22958206.0
2004-11-18,11971,11971,11287,11469,245055,65431.0,22958206.0
2004-11-19,11328,11589,11026,11167,110022,63709.0,22958206.0
2004-11-22,11207,11207,10784,10946,134301,62446.0,22958206.0
2004-11-23,11208,11428,11026,11388,135622,64972.0,22958206.0
2004-11-24,11468,12475,11468,12113,445315,69104.0,22958206.0
2004-11-25,12112,12475,11871,12274,172968,70023.0,22958206.0
2004-11-26,12153,12434,12012,12213,174969,69678.0,22958206.0
2004-11-29,12314,14044,12314,14044,828652,80124.0,22958206.0
2004-11-30,13843,15855,13279,14889,767701,84945.0,22958206.0
2004-12-01,15009,16136,14527,15694,625930,89537.0,22958206.0
2004-12-02,15814,16016,14889,15493,449280,88389.0,22958206.0
2004-12-03,15292,15493,14286,14447,388470,82420.0,22958206.0
2004-12-06,14085,15030,13722,14608,281515,83338.0,22958206.0
2004-12-07,14729,15493,14729,15091,295381,86093.0,22958206.0
2004-12-08,14889,15855,14648,15694,283531,89537.0,22958206.0
2004-12-09,15533,16057,15453,15614,188654,89078.0,22958206.0
2004-12-10,15332,15855,14084,14185,219320,80928.0,22958206.0
2004-12-13,14004,14628,13682,14407,143784,82190.0,22958206.0
2004-12-14,14184,14386,13682,13924,129751,79435.0,22958206.0
2004-12-15,13722,14386,13722,14145,147371,80698.0,22958206.0
2004-12-16,14044,14266,13883,13984,93133,79780.0,22958206.0
2004-12-17,14205,14487,14064,14205,115745,81042.0,22958206.0
2004-12-20,14205,14849,14105,14205,108838,81042.0,22958206.0
2004-12-21,13944,14245,13279,13400,173606,76451.0,22958206.0
2004-12-22,12998,13642,12998,13119,80954,74844.0,22958206.0
2004-12-23,13320,13602,13159,13481,102740,76910.0,22958206.0
2004-12-24,13159,13683,13159,13481,52845,76910.0,22958206.0
2004-12-27,13481,14165,13461,13883,89239,79206.0,22958206.0
2004-12-28,13883,13883,13460,13602,38140,77599.0,22958206.0
2004-12-29,13280,13964,13280,13682,59453,78058.0,22958206.0
2004-12-30,13964,13964,13722,13843,32152,78976.0,22958206.0
2005-01-03,13944,14728,13923,14688,108315,83797.0,22958206.0
2005-01-04,14608,15171,14387,14910,140680,85060.0,22958206.0
2005-01-05,14889,15111,14688,14970,121740,85405.0,22958206.0
2005-01-06,14970,15091,14527,14849,113750,84716.0,22958206.0
2005-01-07,14849,15373,14810,15231,134748,86897.0,22958206.0
2005-01-10,15091,15975,14889,15815,191188,90226.0,22958206.0
2005-01-11,15855,16902,15855,16580,221450,94588.0,22958206.0
2005-01-12,16902,16902,15936,15936,182176,90914.0,22958206.0
2005-01-13,15895,15995,15492,15875,121173,90570.0,22958206.0
2005-01-14,15694,16458,15614,15956,130631,91029.0,22958206.0
2005-01-17,16097,16097,15513,15694,149306,89537.0,22958206.0
2005-01-18,15694,15694,14567,15372,205732,87700.0,22958206.0
2005-01-19,15292,15473,15050,15473,125995,88274.0,22958206.0
2005-01-20,15694,15815,15091,15634,99410,89193.0,22958206.0
2005-01-21,15635,15694,15252,15574,84367,88848.0,22958206.0
