세아베스틸(001430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-04-09,32769,34482,32340,32875,493231,51962.0,33851447.0
2002-04-10,32340,32340,30413,30626,315680,49980.0,34950711.0
2002-04-11,31055,32126,30734,32018,238396,52251.0,34950711.0
2002-04-12,31805,32126,31162,32125,149010,52426.0,34950711.0
2002-04-15,32233,32661,31912,32125,164468,52426.0,34950711.0
2002-04-16,32126,32447,31269,32447,163940,52950.0,34950711.0
2002-04-17,31698,32447,31698,31911,182100,53103.0,35639781.0
2002-04-18,31912,33625,31912,33196,253820,55242.0,35639781.0
2002-04-19,33197,33197,32126,32554,209431,54172.0,35639781.0
2002-04-22,32126,33625,32126,33518,332024,55776.0,35639781.0
2002-04-23,33732,36409,33732,34267,985210,57024.0,35639781.0
2002-04-24,35231,35231,33732,34267,652580,57024.0,35639781.0
2002-04-25,35446,35446,32661,32661,419669,54351.0,35639781.0
2002-04-26,31912,33625,31055,32125,406850,53460.0,35639781.0
2002-04-29,32126,32340,31055,31055,473009,51678.0,35639781.0
2002-04-30,31162,31912,29556,29555,377690,49183.0,35639781.0
2002-05-02,29770,31055,29770,30840,189542,51321.0,35639781.0
2002-05-03,30627,30627,30091,30091,115080,50074.0,35639781.0
2002-05-06,29984,31055,29984,30091,188300,50074.0,35639781.0
2002-05-07,29770,29984,29342,29984,171170,49896.0,35639781.0
2002-05-08,30413,30413,29770,29984,67660,49896.0,35639781.0
2002-05-09,29984,29984,29556,29877,98730,49717.0,35639781.0
2002-05-10,29770,30091,29020,29662,114532,49361.0,35639781.0
2002-05-13,28913,29877,28913,29127,111650,48470.0,35639781.0
2002-05-14,29235,29984,29128,29127,120125,48470.0,35639781.0
2002-05-15,29342,29984,29342,29555,155895,49183.0,35639781.0
2002-05-16,29556,29984,29556,29770,72300,49539.0,35639781.0
2002-05-17,29984,30413,29984,30091,102548,50074.0,35639781.0
2002-05-20,30198,31912,30091,30091,273968,50074.0,35639781.0
2002-05-21,30413,30413,29449,29448,199860,49005.0,35639781.0
2002-05-22,29128,29984,29128,29555,113660,49183.0,35639781.0
2002-05-23,29663,30520,29663,30519,205631,50787.0,35639781.0
2002-05-24,30734,33090,30413,30412,877270,50608.0,35639781.0
2002-05-27,31591,32126,31055,32125,984070,53460.0,35639781.0
2002-05-28,33197,33197,31483,32125,964581,53460.0,35639781.0
2002-05-29,33411,33411,31698,32125,952330,53460.0,35639781.0
2002-05-30,32126,32126,31912,31911,444490,53103.0,35639781.0
2002-05-31,32126,36409,32126,33839,1509620,56311.0,35639781.0
2002-06-03,32983,32983,29984,31055,577620,51678.0,35639781.0
2002-06-04,29984,32126,29984,32125,257630,53460.0,35639781.0
2002-06-05,31483,32983,31483,32982,244580,54885.0,35639781.0
2002-06-07,32126,32340,31269,31269,174000,52034.0,35639781.0
2002-06-10,31269,32126,31269,32125,221770,53535.0,35690153.0
2002-06-11,32126,32126,31483,32018,151573,53357.0,35690153.0
2002-06-12,31055,31805,31055,31376,173574,52286.0,35690153.0
2002-06-14,34268,34268,32554,33839,594535,56390.0,35690153.0
2002-06-17,34054,34268,33197,34267,586936,57104.0,35690153.0
2002-06-18,33197,34268,32019,32018,590130,53357.0,35690153.0
2002-06-19,31698,31698,29770,29877,361900,49788.0,35690153.0
2002-06-20,29449,31698,29449,30626,225952,51037.0,35690153.0
2002-06-21,30627,31269,30091,31055,207310,52223.0,36016067.0
2002-06-24,30306,30413,29770,29770,245720,50062.0,36016067.0
2002-06-25,29449,29984,29342,29341,150150,49342.0,36016067.0
2002-06-26,29128,29128,25272,26557,158180,44660.0,36016067.0
2002-06-27,26986,28485,26986,28485,198330,47901.0,36016067.0
2002-06-28,28485,30413,28485,30305,163040,50963.0,36016067.0
2002-07-02,29020,33411,26129,32340,527970,54384.0,36016067.0
2002-07-03,31698,32983,31483,31804,290800,53484.0,36016067.0
2002-07-04,32340,33411,31912,32125,482350,54024.0,36016067.0
2002-07-05,32769,36409,32447,36195,1901913,60867.0,36016067.0
2002-07-08,37480,39301,35017,35874,2038085,60327.0,36016067.0
2002-07-09,35446,40479,33839,35981,2908193,60507.0,36016067.0
2002-07-10,34696,35767,33090,33196,1189762,55825.0,36016067.0
2002-07-11,38123,38123,37266,38122,3275082,64109.0,36016067.0
2002-07-12,42406,43691,34910,35766,7583451,60147.0,36016067.0
2002-07-15,35874,37480,34910,36516,1949291,61407.0,36016067.0
2002-07-16,36624,36838,34268,35124,888307,59066.0,36016067.0
2002-07-18,40372,40372,39622,40371,1604282,67890.0,36016067.0
2002-07-19,42299,46369,40907,46368,10577462,77975.0,36016067.0
2002-07-22,44976,53222,44120,53222,9253484,89500.0,36016067.0
2002-07-23,54614,61146,54400,61146,5816677,102826.0,36016067.0
2002-07-24,70249,70249,67572,70248,2036306,118133.0,36016067.0
2002-07-25,77959,80743,74961,80743,1392606,135781.0,36016067.0
2002-07-26,92844,92844,68643,68642,20209234,115431.0,36016067.0
2002-07-29,63395,68428,58362,58362,16618015,98144.0,36016067.0
2002-07-30,60611,67036,55578,67036,14994548,112730.0,36016067.0
2002-07-31,67036,75175,57077,57184,16408894,96163.0,36016067.0
2002-08-01,57827,60825,50545,59968,9633953,100845.0,36016067.0
2002-08-02,59754,63181,56542,59433,7451220,99945.0,36016067.0
2002-08-05,57827,62324,53650,55685,8747097,93642.0,36016067.0
2002-08-06,53865,58041,53757,57184,5658907,96163.0,36016067.0
2002-08-07,58683,63181,56649,63181,6495561,106247.0,36016067.0
2002-08-08,64359,71748,61146,64251,15732128,108048.0,36016067.0
2002-08-09,64252,67465,57827,59968,7860323,101663.0,36308249.0
2002-08-12,61146,61254,57291,58897,3048988,99848.0,36308249.0
2002-08-13,59754,59969,55257,56113,3703969,95128.0,36308249.0
2002-08-14,53972,55257,47761,51294,5629123,86958.0,36308249.0
2002-08-16,51402,56756,48296,53114,7628619,91061.0,36717971.0
2002-08-19,52580,58898,51830,56970,6531416,97670.0,36717971.0
2002-08-20,57827,59647,55257,55256,3939910,94732.0,36717971.0
2002-08-21,54614,54935,48724,49795,5080070,85369.0,36717971.0
2002-08-22,42406,52472,42406,47118,11485984,80780.0,36717971.0
2002-08-23,46690,51616,44548,47332,13233568,81480.0,36868745.0
2002-08-26,40265,47546,40265,40264,12738900,69313.0,36868745.0
2002-08-27,40693,41764,35017,36944,11378780,63599.0,36868745.0
2002-08-28,36088,38658,35124,35981,12153566,61939.0,36868745.0
2002-08-29,36945,37373,35017,35552,3876510,61202.0,36868745.0
2002-08-30,35446,36302,33518,34053,4872709,58621.0,36868745.0
2002-09-02,32983,35124,32340,32982,5338533,56778.0,36868745.0
2002-09-03,34268,35017,33411,33411,4446297,57520.0,36871551.0
2002-09-04,32769,33304,31055,31269,2373539,53832.0,36871551.0
2002-09-05,31698,31698,29449,29877,3218490,51436.0,36871551.0
2002-09-06,28699,29128,26665,27414,3418490,47196.0,36871551.0
2002-09-09,28271,31483,27843,31483,5842839,54201.0,36871551.0
2002-09-10,32554,36195,32554,36195,8387869,62313.0,36871551.0
2002-09-11,40265,41550,31055,32340,20514269,55676.0,36871551.0
2002-09-12,32876,37052,30948,35338,13585545,60838.0,36871551.0
2002-09-13,34054,36838,32983,34267,6196115,58994.0,36871551.0
2002-09-16,34375,36517,33946,35017,5765637,60285.0,36871551.0
2002-09-17,35124,37480,34910,35766,7091995,61575.0,36871551.0
2002-09-18,35767,38230,34375,34374,10869777,59179.0,36871551.0
2002-09-19,34482,35553,32019,32554,3964134,56045.0,36871551.0
2002-09-23,33411,37373,33304,37373,6432040,64341.0,36871551.0
2002-09-24,38551,40693,31805,31804,13777516,54754.0,36871551.0
2002-09-25,33946,34054,27414,29877,5639074,51436.0,36871551.0
2002-09-26,30413,31483,28378,29127,2821933,50145.0,36871551.0
2002-09-27,29128,29663,27521,28056,2146780,48302.0,36871551.0
2002-09-30,26129,26772,24094,24415,2099010,42034.0,36871551.0
2002-10-01,23559,26129,22488,25486,2620035,43877.0,36871551.0
2002-10-02,27307,27414,24844,25058,1778041,43140.0,36871551.0
2002-10-04,24737,24844,23345,23880,1442520,41112.0,36871551.0
2002-10-07,23131,24523,22917,23559,1140454,40559.0,36871551.0
2002-10-08,23345,26129,23345,24951,5081153,42955.0,36871551.0
2002-10-09,26129,26236,23987,24201,2276081,41665.0,36871551.0
2002-10-10,23880,23880,21417,22059,1803056,37978.0,36871551.0
2002-10-11,22917,23773,21846,22274,2026651,38346.0,36871551.0
2002-10-14,22702,23559,22702,23023,1637596,39637.0,36871551.0
2002-10-15,23452,26450,23345,26450,5790622,45536.0,36871551.0
2002-10-16,27843,29556,25058,25058,6996130,43140.0,36871551.0
2002-10-17,24630,26236,24416,25486,2990975,43877.0,36871551.0
2002-10-18,26129,28164,25915,26878,4816405,46274.0,36871551.0
2002-10-21,27414,27628,25272,25272,2291149,43508.0,36871551.0
2002-10-22,25915,29020,25380,29020,10751972,49961.0,36871551.0
2002-10-23,31055,31055,27843,28806,6080660,49592.0,36871551.0
2002-10-24,29128,31269,28378,28913,5526910,49777.0,36871551.0
2002-10-25,28806,33197,27950,33196,7752450,57151.0,36871551.0
2002-10-28,34268,37159,32554,33839,10246915,58257.0,36871551.0
2002-10-29,33946,35767,32233,32661,4748800,56229.0,36871551.0
2002-10-30,32661,34482,30413,32982,3592285,56782.0,36871551.0
2002-10-31,32447,34054,32233,32233,2276145,55492.0,36871551.0
2002-11-01,31269,32126,29020,29770,2268860,51251.0,36871551.0
2002-11-04,31055,33946,30413,32340,6228920,55676.0,36871551.0
2002-11-05,32983,33625,31269,32982,2885235,56782.0,36871551.0
2002-11-06,34268,36945,32447,33196,11882362,57151.0,36871551.0
2002-11-07,33839,34482,32876,33196,3455370,57151.0,36871551.0
2002-11-08,32983,36302,31055,31055,12333348,53464.0,36871551.0
2002-11-11,30627,31055,26986,29341,6019418,50514.0,36871551.0
2002-11-12,28485,31162,28271,29234,7111830,50330.0,36871551.0
2002-11-13,29235,29770,27628,27628,2162972,47564.0,36871551.0
2002-11-14,27200,28271,25915,26450,2260430,45536.0,36871551.0
2002-11-15,26986,27200,26236,26771,1461778,46089.0,36871551.0
2002-11-18,26772,26879,25808,25914,1106170,45063.0,37242387.0
2002-11-19,25701,27200,25701,27092,2120287,47112.0,37242387.0
2002-11-20,27200,27950,26557,26664,1703100,46367.0,37242387.0
2002-11-21,27200,27307,26129,26664,1407241,46367.0,37242387.0
2002-11-22,26986,27843,26343,26771,2704861,46553.0,37242387.0
2002-11-25,27521,27521,26450,26664,1383780,46367.0,37242387.0
2002-11-26,26879,26879,25594,25807,1597990,44877.0,37242387.0
2002-11-27,25487,25808,25058,25486,1068130,44318.0,37242387.0
2002-11-28,26022,26022,25380,25593,1008081,44505.0,37242387.0
2002-11-29,25915,26879,25487,26236,2013850,45622.0,37242387.0
2002-12-02,26236,26986,26022,26771,1187779,46553.0,37242387.0
2002-12-03,26772,26986,26343,26450,1062650,45994.0,37242387.0
2002-12-04,26129,26450,25487,25700,915810,44691.0,37242387.0
2002-12-05,25701,26236,25487,25914,558624,45063.0,37242387.0
2002-12-06,26022,26129,25380,25700,821479,44691.0,37242387.0
2002-12-09,26129,26129,25487,25593,910640,44505.0,37242387.0
2002-12-10,25487,25487,23559,24308,1091214,42270.0,37242387.0
2002-12-11,24737,24737,24202,24201,590670,42084.0,37242387.0
2002-12-12,23987,26772,23880,26129,2896896,45436.0,37242387.0
2002-12-13,26772,29235,25165,27949,3944887,48601.0,37242387.0
2002-12-16,28164,28913,25701,25700,2333796,44691.0,37242387.0
2002-12-17,26022,26450,25487,25914,821926,45063.0,37242387.0
2002-12-18,25165,26129,25165,25700,701340,44691.0,37242387.0
2002-12-20,25701,27093,25487,26771,1001386,46553.0,37242387.0
2002-12-23,27200,27521,25058,25058,1765520,43574.0,37242387.0
2002-12-24,23773,25058,21417,21738,1714185,37801.0,37242387.0
2002-12-26,20561,21739,20346,21203,793570,36870.0,37242387.0
2002-12-27,20454,21739,20454,21310,418934,37056.0,37242387.0
2002-12-30,21846,21846,19061,20667,540190,35939.0,37242387.0
2003-01-02,22488,23452,21631,23237,901980,40408.0,37242387.0
2003-01-03,24523,24523,23452,24308,1633956,42270.0,37242387.0
2003-01-06,24202,24951,22488,23987,3102870,41711.0,37242387.0
2003-01-07,24309,24416,22702,22702,923726,39477.0,37242387.0
2003-01-08,23131,23131,22060,22059,500230,38360.0,37242387.0
2003-01-09,21631,22917,21524,21738,485390,37801.0,37242387.0
2003-01-10,21846,22274,19276,21310,974080,37056.0,37242387.0
2003-01-13,20775,21846,20775,21417,509700,37242.0,37242387.0
2003-01-14,21631,22274,21417,21631,625030,37615.0,37242387.0
2003-01-15,21846,23131,21524,22809,837150,39663.0,37242387.0
2003-01-16,23559,23773,21846,21845,639982,37987.0,37242387.0
2003-01-17,21739,22488,21417,21417,571355,37242.0,37242387.0
2003-01-20,20561,21631,20239,20346,785305,35380.0,37242387.0
2003-01-21,20346,20775,20025,20346,487255,35380.0,37242387.0
2003-01-22,20346,23345,19383,20667,1941812,35939.0,37242387.0
2003-01-23,20132,22381,20132,21524,1731831,37429.0,37242387.0
2003-01-24,21524,21631,20346,20774,547960,36125.0,37242387.0
2003-01-27,20132,20346,19276,19382,470420,33704.0,37242387.0
2003-01-28,18847,19597,18847,19382,366824,33704.0,37242387.0
2003-01-29,19276,19811,18847,18954,429010,32960.0,37242387.0
2003-01-30,18847,19276,18847,19168,234695,33332.0,37242387.0
2003-02-03,19597,20132,19169,19811,556460,34449.0,37242387.0
2003-02-04,19811,20025,19597,19811,388950,34449.0,37242387.0
2003-02-05,19811,22381,19704,21310,3254542,37056.0,37242387.0
2003-02-06,21096,21631,20132,20346,686541,35380.0,37242387.0
2003-02-07,20561,21846,20346,21524,1371181,37429.0,37242387.0
2003-02-10,21203,22274,21203,21310,1058125,37056.0,37242387.0
2003-02-11,21631,21846,19383,20560,1065643,35753.0,37242387.0
2003-02-12,20132,20775,20132,20453,453120,35566.0,37242387.0
2003-02-13,20989,21096,20561,20560,424110,35753.0,37242387.0
2003-02-14,20346,20775,19918,19918,355150,34635.0,37242387.0
2003-02-17,17883,19811,17883,19382,2597730,33704.0,37242387.0
2003-02-18,19169,19383,18633,18954,729750,32960.0,37242387.0
2003-02-19,19276,19383,18633,18740,816710,32587.0,37242387.0
2003-02-20,18847,19061,18526,19061,606640,33146.0,37242387.0
2003-02-21,19383,21846,19276,20453,5036150,35566.0,37242387.0
2003-02-24,20454,20668,19918,19918,1054350,34635.0,37242387.0
2003-02-25,19918,20454,19383,19382,799020,33704.0,37242387.0
2003-02-26,19383,19704,18847,19168,902840,33332.0,37242387.0
2003-02-27,18954,19169,18526,18847,537402,32773.0,37242387.0
2003-02-28,19169,19169,18633,18847,317520,32773.0,37242387.0
2003-03-03,18633,19169,18633,19168,458980,33332.0,37242387.0
2003-03-04,18954,19061,18740,18847,361968,32773.0,37242387.0
2003-03-05,18740,18740,17348,17562,948960,30539.0,37242387.0
2003-03-06,17562,18312,16491,17776,1275180,30911.0,37242387.0
2003-03-07,17669,18312,15206,15848,1633720,27559.0,37242387.0
2003-03-10,15420,15635,14135,14135,519370,24580.0,37242387.0
2003-03-11,13172,13279,12422,12636,872775,21973.0,37242387.0
2003-03-12,12850,13600,12529,13278,677460,23090.0,37242387.0
2003-03-13,13279,13707,12957,13492,549230,23463.0,37242387.0
2003-03-14,14243,14671,13707,14028,462425,24394.0,37242387.0
2003-03-17,14135,14135,12636,13171,445110,22904.0,37242387.0
2003-03-18,13600,14243,13279,13814,1466120,24021.0,37242387.0
2003-03-19,14135,14243,13600,13707,514246,23835.0,37242387.0
2003-03-20,13707,14778,13707,14777,837160,25697.0,37242387.0
2003-03-21,15420,15849,14885,15634,506307,27187.0,37242387.0
2003-03-24,15956,17241,15206,16705,940740,29049.0,37242387.0
2003-03-25,15528,17562,15420,15741,1342630,27373.0,37242387.0
2003-03-26,16063,16920,15849,15848,552800,27559.0,37242387.0
2003-03-27,16491,16706,15420,16598,599530,28863.0,37242387.0
2003-03-28,17134,17134,16170,16384,523170,28490.0,37242387.0
2003-03-31,16384,16920,16063,16491,522090,28677.0,37242387.0
2003-04-01,16063,17348,16063,17026,787030,29608.0,37242387.0
2003-04-02,18205,19490,18205,19489,434930,33891.0,37242387.0
2003-04-03,22381,22381,22381,22381,453840,38918.0,37242387.0
2003-04-04,25701,25701,21417,22916,5644790,39849.0,37242387.0
2003-04-07,23452,24416,21417,23559,2994330,40967.0,37242387.0
2003-04-08,23987,27093,22809,27092,3184659,47112.0,37242387.0
2003-04-09,28913,30841,26343,28592,6642620,49719.0,37242387.0
2003-04-10,27521,30841,27414,28699,3263599,49905.0,37242387.0
2003-04-11,28913,29342,25701,25807,2247610,44877.0,37242387.0
2003-04-14,25808,28378,25165,27949,2469089,48601.0,37242387.0
2003-04-15,28699,29984,27521,29127,2349250,50650.0,37242387.0
2003-04-16,31698,32126,29984,31055,2161730,54001.0,37242387.0
2003-04-17,31269,31269,29128,29662,1166260,51581.0,37242387.0
2003-04-18,29984,31698,29663,31162,1482754,54188.0,37242387.0
2003-04-21,31483,32661,29556,30626,2034360,53257.0,37242387.0
2003-04-22,31055,31483,26772,27521,2393350,47856.0,37242387.0
2003-04-23,27628,28271,24844,25700,2082920,44691.0,37242387.0
2003-04-24,25915,25915,22917,23237,1557780,40408.0,37242387.0
2003-04-25,22702,22702,20775,21417,1230200,37242.0,37242387.0
2003-04-28,20346,24630,20346,24629,2087090,42829.0,37242387.0
2003-04-29,25058,26986,24737,25700,1798722,44691.0,37242387.0
2003-04-30,26665,26665,24844,25272,720000,43946.0,37242387.0
2003-05-02,25165,25487,24309,24951,684850,43387.0,37242387.0
2003-05-06,24737,25808,24630,25272,859870,43946.0,37242387.0
2003-05-07,25058,26879,25058,26129,1729970,45436.0,37242387.0
2003-05-09,26129,27200,25808,26450,1099130,45994.0,37242387.0
2003-05-12,28806,30413,28485,30412,1230460,52884.0,37242387.0
2003-05-13,30413,30948,26129,26878,4457779,46739.0,37242387.0
2003-05-14,26022,26879,24951,26878,1576321,46739.0,37242387.0
2003-05-15,26236,28057,26236,27200,1120743,47298.0,37242387.0
2003-05-16,27200,28806,27200,28592,1578250,49719.0,37242387.0
2003-05-19,29556,31162,27950,29877,3019994,51953.0,37242387.0
2003-05-20,34268,34268,34268,34267,937701,59588.0,37242387.0
2003-05-21,37480,37480,30841,32018,7261869,55677.0,37242387.0
2003-05-22,33090,33518,30520,30948,2561561,53815.0,37242387.0
2003-05-23,31912,34161,31269,33518,3965262,58284.0,37242387.0
2003-05-26,34054,34054,32447,32982,1720105,57353.0,37242387.0
2003-05-27,33090,33411,30198,31697,1622791,55119.0,37242387.0
2003-05-28,31698,32554,30627,30733,1294400,53443.0,37242387.0
2003-05-29,30948,31698,30413,31376,920530,54560.0,37242387.0
2003-05-30,31376,31591,29449,30626,1170490,53257.0,37242387.0
2003-06-02,29984,30841,29770,30626,888986,53257.0,37242387.0
2003-06-03,30841,33304,30734,31162,2324030,54188.0,37242387.0
2003-06-04,31162,31483,30198,30840,680987,53629.0,37242387.0
2003-06-05,30841,31912,30520,31376,977790,54560.0,37242387.0
2003-06-09,30413,31591,30413,30840,606363,53629.0,37242387.0
2003-06-10,31162,31162,28913,29770,1001993,51767.0,37242387.0
2003-06-11,29984,29984,27843,28485,1506855,49532.0,37242387.0
2003-06-12,28913,29020,27843,28699,981795,49905.0,37242387.0
2003-06-13,28806,30413,28057,29770,1718165,51767.0,37242387.0
2003-06-16,29663,30413,29020,29127,824309,50650.0,37242387.0
2003-06-17,28913,29663,28806,29127,1200490,50650.0,37242387.0
2003-06-18,28699,29449,28485,28592,948850,49719.0,37242387.0
2003-06-19,28699,28806,27093,27628,1811372,48043.0,37242387.0
2003-06-20,25272,29020,23559,27092,3449110,47112.0,37242387.0
2003-06-23,27843,28913,26343,26450,1243100,45994.0,37242387.0
2003-06-24,26236,26236,25165,25165,903110,43760.0,37242387.0
2003-06-25,24523,25594,24523,25486,740500,44318.0,37242387.0
2003-06-26,25915,28485,24844,27200,2461590,47298.0,37242387.0
2003-06-27,26557,27200,26022,26450,646790,45994.0,37242387.0
2003-06-30,26665,27414,25701,26236,399431,45622.0,37242387.0
2003-07-01,25808,26772,25808,26343,364734,45808.0,37242387.0
2003-07-02,26343,26879,26129,26450,479001,45994.0,37242387.0
2003-07-03,26557,26772,26022,26129,665210,45436.0,37242387.0
2003-07-04,26343,26343,25701,26129,431980,45436.0,37242387.0
2003-07-07,26450,26986,25915,26664,729874,46367.0,37242387.0
2003-07-08,26879,26986,26236,26664,671037,46367.0,37242387.0
2003-07-09,27093,30627,27093,30626,5400257,53257.0,37242387.0
2003-07-10,30413,30413,27735,28806,3508734,50091.0,37242387.0
2003-07-11,29128,31698,28057,28056,5921200,48788.0,37242387.0
2003-07-14,27414,28699,26236,26236,1966354,45622.0,37242387.0
2003-07-15,25058,25058,22381,22381,5284200,38918.0,37242387.0
2003-07-16,20989,21846,19276,20132,3477214,35008.0,37242387.0
2003-07-18,21203,23131,20989,23130,4377319,40222.0,37242387.0
2003-07-21,23452,23452,21524,22166,1877950,38546.0,37242387.0
2003-07-22,21417,22167,20346,21203,1156270,36870.0,37242387.0
2003-07-23,20561,23345,20561,21524,991923,37429.0,37242387.0
2003-07-24,21417,22274,21310,22059,617070,38360.0,37242387.0
2003-07-25,21631,22167,21524,21845,390200,37987.0,37242387.0
2003-07-28,22274,22274,21203,21524,699392,37429.0,37242387.0
2003-07-29,21846,21846,21096,21417,537530,37242.0,37242387.0
2003-07-30,21096,21739,21096,21524,506007,37429.0,37242387.0
2003-07-31,21417,21739,21310,21417,295256,37242.0,37242387.0
2003-08-01,21417,21846,21310,21631,411340,37615.0,37242387.0
2003-08-04,21524,21631,20989,21096,245659,36684.0,37242387.0
2003-08-05,20989,22274,20989,21738,739486,37801.0,37242387.0
2003-08-06,21417,21631,21203,21524,271560,37429.0,37242387.0
2003-08-07,21203,21739,21096,21203,334851,36870.0,37242387.0
2003-08-08,20989,21631,20989,21417,384280,37242.0,37242387.0
2003-08-11,21203,21631,21203,21203,294580,36870.0,37242387.0
2003-08-12,20882,20989,19811,20560,592460,35753.0,37242387.0
2003-08-13,21417,21846,20775,21096,559490,36684.0,37242387.0
2003-08-14,20989,21310,20346,20560,392490,35753.0,37242387.0
2003-08-18,20882,20989,20239,20346,514321,35380.0,37242387.0
2003-08-19,20132,20561,19704,19918,566010,34635.0,37242387.0
2003-08-20,19704,21310,19597,20132,483440,35008.0,37242387.0
2003-08-21,20132,20454,19704,19703,440257,34263.0,37242387.0
2003-08-22,19597,19918,19276,19596,528070,34077.0,37242387.0
2003-08-25,19490,22488,18740,21631,2755810,37615.0,37242387.0
2003-08-26,21846,22702,20561,20881,765780,36311.0,37242387.0
2003-08-27,21096,21203,20025,20132,663327,35008.0,37242387.0
2003-08-28,19811,20882,19811,20453,364820,35566.0,37242387.0
2003-08-29,20132,22060,20132,21310,719016,37056.0,37242387.0
2003-09-01,21310,21524,20454,20774,333086,36125.0,37242387.0
2003-09-02,20775,21310,20668,20881,312540,36311.0,37242387.0
2003-09-03,20668,21310,20668,20667,396590,35939.0,37242387.0
2003-09-04,20668,23024,20668,22166,1141118,38546.0,37242387.0
2003-09-05,22274,25487,21310,25486,5317259,44318.0,37242387.0
2003-09-08,23131,23559,21739,21738,418264,37801.0,37242387.0
2003-09-09,18526,18526,18526,18525,357480,32215.0,37242387.0
2003-09-15,17134,19597,16920,18204,4293757,31656.0,37242387.0
2003-09-16,18954,20882,18954,20774,4604038,36125.0,37242387.0
2003-09-17,20346,21846,19383,20025,3517661,34822.0,37242387.0
2003-09-18,20346,20775,19383,19489,1262370,33891.0,37242387.0
2003-09-19,19597,20132,18847,19061,896571,33146.0,37242387.0
2003-09-22,18526,19276,17562,17776,686954,30911.0,37242387.0
2003-09-23,16920,18633,16920,18204,551690,31656.0,37242387.0
2003-09-24,17883,18740,17883,17883,479480,31097.0,37242387.0
2003-09-25,16491,17562,16491,17133,532351,29794.0,37242387.0
2003-09-26,16920,17455,16706,16919,435110,29421.0,37242387.0
2003-09-29,17134,17348,16706,16812,354201,29235.0,37242387.0
2003-09-30,17027,17241,16598,17026,563320,29608.0,37242387.0
2003-10-01,16920,17027,16063,16598,350690,28863.0,37242387.0
2003-10-02,16920,17027,16491,16705,430171,29049.0,37242387.0
2003-10-06,16706,17776,16491,17776,579110,30911.0,37242387.0
2003-10-07,17883,20346,17776,19061,3667970,33146.0,37242387.0
2003-10-08,20132,21524,19061,21203,4165113,36870.0,37242387.0
2003-10-09,20989,21203,19383,21203,1929460,36870.0,37242387.0
2003-10-10,20239,20989,19597,19596,965450,34077.0,37242387.0
2003-10-13,19061,19704,19061,19275,506130,33518.0,37242387.0
2003-10-14,19383,19704,19169,19703,566601,34263.0,37242387.0
2003-10-15,19597,20346,19061,20346,1117420,35380.0,37242387.0
2003-10-16,19918,21631,19169,21631,2418470,37615.0,37242387.0
2003-10-17,20346,21310,19597,19703,1961770,34263.0,37242387.0
2003-10-20,19383,19918,19276,19275,570610,33518.0,37242387.0
2003-10-21,19169,19811,19061,19168,549962,33332.0,37242387.0
2003-10-22,19061,19490,18847,18954,488782,32960.0,37242387.0
2003-10-23,19061,19490,18847,19168,778266,33332.0,37242387.0
2003-10-24,19490,19490,18633,18740,480266,32587.0,37242387.0
2003-10-27,18740,18740,15956,17240,919328,29980.0,37242387.0
2003-10-28,17241,17991,17027,17562,535340,30539.0,37242387.0
2003-10-29,14992,14992,14992,14992,217840,26070.0,37242387.0
2003-10-30,12743,12743,12743,12743,120820,22159.0,37242387.0
2003-10-31,11780,12743,11030,11458,9691790,19925.0,37242387.0
2003-11-03,11458,11458,10816,10922,1332692,18994.0,37242387.0
2003-11-04,10923,11030,9638,9637,2095652,16759.0,37242387.0
2003-11-05,9424,11030,9317,11029,2080419,19180.0,37242387.0
2003-11-06,11780,12636,11458,12636,2204209,21973.0,37242387.0
2003-11-07,13279,14135,11458,11672,4623669,20297.0,37242387.0
2003-11-10,11672,13279,10709,12636,2443090,21973.0,37242387.0
2003-11-11,11351,11780,10816,10815,3722570,18807.0,37242387.0
2003-11-12,10494,11244,10494,10815,909069,18807.0,37242387.0
2003-11-13,10709,10923,10173,10815,1398880,18807.0,37242387.0
2003-11-14,11137,11351,10709,11244,966305,19552.0,37242387.0
2003-11-17,11565,12636,11030,11458,1897530,19925.0,37242387.0
2003-11-18,11351,11887,11030,11029,1221233,19180.0,37242387.0
2003-11-19,11137,11351,10816,10922,621653,18994.0,37242387.0
2003-11-20,11030,11137,10709,10922,808390,18994.0,37242387.0
2003-11-21,11887,12529,11887,12529,1361880,21787.0,37242387.0
2003-11-24,14350,14350,10816,11565,9357783,20111.0,37242387.0
2003-11-25,12101,12315,10602,11137,3547587,19366.0,37242387.0
2003-11-26,11137,11351,10280,10601,2036429,18435.0,37242387.0
2003-11-27,10387,11351,10280,10815,1279750,18807.0,37242387.0
2003-11-28,10709,10816,10387,10494,1262578,18249.0,37242387.0
2003-12-01,10602,10602,10173,10387,1129180,18063.0,37242387.0
2003-12-02,10387,11137,10280,11029,1363315,19180.0,37242387.0
2003-12-03,10816,11672,10602,11244,1380618,19552.0,37242387.0
2003-12-04,12850,12850,12208,12850,4681341,22345.0,37242387.0
2003-12-05,14135,14778,13814,14777,11534982,25697.0,37242387.0
2003-12-08,13921,15742,13493,13600,6314160,23649.0,37242387.0
2003-12-09,13600,13600,13600,13600,0,23649.0,37242387.0
2003-12-10,13600,13600,13600,13600,0,,
2003-12-11,13600,13600,13600,13600,0,,
2003-12-12,13600,13600,13600,13600,0,,
2003-12-15,13600,13600,13600,13600,0,,
2003-12-16,13600,13600,13600,13600,0,,
