대성홀딩스(016710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-02-23,7680,7680,7530,7530,38780,121154.0,16089459.0
2010-02-24,7500,7640,7480,7500,15576,120671.0,16089459.0
2010-02-25,7600,7880,7500,7600,31240,122280.0,16089459.0
2010-02-26,7560,7650,7520,7520,6831,120993.0,16089459.0
2010-03-02,7510,7640,7510,7530,12021,121154.0,16089459.0
2010-03-03,7600,7980,7490,7800,32161,125498.0,16089459.0
2010-03-04,7650,8190,7650,7810,48966,125659.0,16089459.0
2010-03-05,8000,8000,7760,7760,8381,124854.0,16089459.0
2010-03-08,7730,8070,7730,8050,31960,129520.0,16089459.0
2010-03-09,8050,8050,7860,7980,5271,128394.0,16089459.0
2010-03-10,7850,7900,7700,7750,26570,124693.0,16089459.0
2010-03-11,7790,7790,7710,7740,4940,124532.0,16089459.0
2010-03-12,7710,7800,7710,7800,4780,125498.0,16089459.0
2010-03-15,7710,7840,7600,7670,13850,123406.0,16089459.0
2010-03-16,7580,7720,7550,7710,8170,124050.0,16089459.0
2010-03-17,7660,7780,7640,7760,5063,124854.0,16089459.0
2010-03-18,7710,7800,7610,7610,6880,122441.0,16089459.0
2010-03-19,7600,7770,7530,7580,16010,121958.0,16089459.0
2010-03-22,7530,7700,7500,7660,10371,123245.0,16089459.0
2010-03-23,7560,7690,7510,7530,16190,121154.0,16089459.0
2010-03-24,7540,7650,7540,7580,4600,121958.0,16089459.0
2010-03-25,7620,7740,7520,7620,13250,122602.0,16089459.0
2010-03-26,7670,7780,7600,7770,22987,125015.0,16089459.0
2010-03-29,7680,8000,7680,7680,6430,123567.0,16089459.0
2010-03-30,7900,8090,7690,7980,62013,128394.0,16089459.0
2010-03-31,8000,8300,7840,7850,19091,126302.0,16089459.0
2010-04-01,7950,8090,7770,8050,57149,129520.0,16089459.0
2010-04-02,7950,8290,7900,7960,33189,128072.0,16089459.0
2010-04-05,8010,8180,7850,8120,29212,130646.0,16089459.0
2010-04-06,8150,8500,7960,8160,120230,131290.0,16089459.0
2010-04-07,8160,9200,8130,8720,350733,140300.0,16089459.0
2010-04-08,8600,9070,8240,8340,242278,134186.0,16089459.0
2010-04-09,8350,8680,7880,8080,180332,130003.0,16089459.0
2010-04-12,8150,8190,7880,7890,67842,126946.0,16089459.0
2010-04-13,7850,8000,7830,7970,33090,128233.0,16089459.0
2010-04-14,8040,8180,7880,8090,53811,130164.0,16089459.0
2010-04-15,8010,8190,7850,7900,70312,127107.0,16089459.0
2010-04-16,7950,8110,7880,8060,53531,129681.0,16089459.0
2010-04-19,8050,9060,7880,8490,490704,136600.0,16089459.0
2010-04-20,9300,9760,8900,9760,423589,157033.0,16089459.0
2010-04-21,10700,11200,9350,9580,1508868,154137.0,16089459.0
2010-04-22,9770,10200,9500,9700,668432,156068.0,16089459.0
2010-04-23,9990,10350,9550,9550,444266,153654.0,16089459.0
2010-04-26,9500,9500,8950,9150,319608,147219.0,16089459.0
2010-04-27,9290,9310,9000,9230,192228,148506.0,16089459.0
2010-04-28,9030,9200,8770,8880,215279,142874.0,16089459.0
2010-04-29,8910,8950,8700,8830,132093,142070.0,16089459.0
2010-04-30,8920,9020,8840,8910,77921,143357.0,16089459.0
2010-05-03,8660,8830,8360,8360,156919,134508.0,16089459.0
2010-05-04,8450,8550,8150,8200,118977,131934.0,16089459.0
2010-05-06,8110,8200,8040,8160,81874,131290.0,16089459.0
2010-05-07,8010,8010,7770,7900,84776,127107.0,16089459.0
2010-05-10,7950,8210,7870,8110,58481,130486.0,16089459.0
2010-05-11,8210,8300,8110,8130,71057,130807.0,16089459.0
2010-05-12,8060,8130,7810,7900,93060,127107.0,16089459.0
2010-05-13,7950,8260,7850,8240,78930,132577.0,16089459.0
2010-05-14,8110,8230,8070,8120,60981,130646.0,16089459.0
2010-05-17,8100,8100,7630,7700,83127,123889.0,16089459.0
2010-05-18,7770,7770,7500,7580,73695,121958.0,16089459.0
2010-05-19,7520,7790,7480,7730,32141,124372.0,16089459.0
2010-05-20,7720,7920,7500,7570,55168,121797.0,16089459.0
2010-05-24,7540,7610,7390,7520,28484,120993.0,16089459.0
2010-05-25,7390,7490,6650,6840,78746,110052.0,16089459.0
2010-05-26,6830,6980,6700,6900,69874,111017.0,16089459.0
2010-05-27,6830,7120,6790,7050,50800,113431.0,16089459.0
2010-05-28,7140,7350,7050,7230,75050,116327.0,16089459.0
2010-05-31,7190,7330,7140,7300,23568,117453.0,16089459.0
2010-06-01,7260,7430,7180,7320,34874,117775.0,16089459.0
2010-06-03,7380,7530,7330,7370,26105,118579.0,16089459.0
2010-06-04,7340,7420,7190,7230,36031,116327.0,16089459.0
2010-06-07,7010,7160,6980,7160,29260,115201.0,16089459.0
2010-06-08,7170,7270,7050,7210,16195,116005.0,16089459.0
2010-06-09,7200,7240,7050,7150,31520,115040.0,16089459.0
2010-06-10,7240,7270,7100,7150,15290,115040.0,16089459.0
2010-06-11,7240,7270,7130,7210,19701,116005.0,16089459.0
2010-06-14,7270,7440,7240,7350,32120,118258.0,16089459.0
2010-06-15,7430,7430,7230,7240,13155,116488.0,16089459.0
2010-06-16,7250,7350,7170,7290,26880,117292.0,16089459.0
2010-06-17,7250,7310,7200,7270,16830,116970.0,16089459.0
2010-06-18,7310,7460,7310,7450,24590,119866.0,16089459.0
2010-06-21,7450,7490,7380,7490,19410,120510.0,16089459.0
2010-06-22,7490,7510,7380,7490,19230,120510.0,16089459.0
2010-06-23,7400,7430,7320,7360,19740,118418.0,16089459.0
2010-06-24,7360,7440,7320,7400,7740,119062.0,16089459.0
2010-06-25,7350,7350,7170,7200,29053,115844.0,16089459.0
2010-06-28,7230,7710,7230,7430,110050,119545.0,16089459.0
2010-06-29,7480,7670,7340,7340,74953,118097.0,16089459.0
2010-06-30,7230,7580,7200,7530,62120,121154.0,16089459.0
2010-07-01,7520,7920,7520,7870,141974,126624.0,16089459.0
2010-07-02,8010,8250,7800,7820,150899,125820.0,16089459.0
2010-07-05,7900,7900,7670,7790,60291,125337.0,16089459.0
2010-07-06,7700,7790,7540,7760,54022,124854.0,16089459.0
2010-07-07,7850,7850,7590,7650,34213,123084.0,16089459.0
2010-07-08,7750,7750,7550,7640,37081,122923.0,16089459.0
2010-07-09,7670,7730,7530,7680,64440,123567.0,16089459.0
2010-07-12,7780,8350,7770,8080,149466,130003.0,16089459.0
2010-07-13,8120,8250,8040,8170,61920,131451.0,16089459.0
2010-07-14,8260,8450,8120,8430,95801,135634.0,16089459.0
2010-07-15,8350,8730,8260,8510,91094,136921.0,16089459.0
2010-07-16,8510,8540,8260,8400,44960,135151.0,16089459.0
2010-07-19,8220,8460,8210,8440,36010,135795.0,16089459.0
2010-07-20,8490,8650,8340,8520,42091,137082.0,16089459.0
2010-07-21,8510,8820,8460,8550,58783,137565.0,16089459.0
2010-07-22,8450,8700,8420,8620,55690,138691.0,16089459.0
2010-07-23,8650,8830,8440,8500,47070,136760.0,16089459.0
2010-07-26,8580,8730,8490,8720,69350,140300.0,16089459.0
2010-07-27,8740,9200,8720,9090,87351,146253.0,16089459.0
2010-07-28,9150,9190,8420,8580,127125,138048.0,16089459.0
2010-07-29,8500,8850,8370,8560,80589,137726.0,16089459.0
2010-07-30,8390,8490,8010,8220,140537,132255.0,16089459.0
2010-08-02,8300,8300,8010,8100,34674,130325.0,16089459.0
2010-08-03,8100,8270,8100,8130,34387,130807.0,16089459.0
2010-08-04,8120,8240,8050,8110,32539,130486.0,16089459.0
2010-08-05,8120,8230,7950,8010,20886,128877.0,16089459.0
2010-08-06,8090,8250,7800,8250,20040,132738.0,16089459.0
2010-08-09,8250,8290,8160,8290,17070,133382.0,16089459.0
2010-08-10,8290,8480,8210,8360,28490,134508.0,16089459.0
2010-08-11,8320,8450,8230,8370,28200,134669.0,16089459.0
2010-08-12,8370,8400,8150,8270,18150,133060.0,16089459.0
2010-08-13,8290,8390,8220,8320,18800,133864.0,16089459.0
2010-08-16,8200,8200,7940,7970,43617,128233.0,16089459.0
2010-08-17,7940,8050,7940,8030,11201,129198.0,16089459.0
2010-08-18,7960,8140,7960,8000,12639,128716.0,16089459.0
2010-08-19,7960,8150,7960,8100,8390,130325.0,16089459.0
2010-08-20,8150,8150,7970,8020,15550,129037.0,16089459.0
2010-08-23,7980,8080,7960,8010,14590,128877.0,16089459.0
2010-08-24,8000,8010,7740,7800,30181,125498.0,16089459.0
2010-08-25,7700,7760,7320,7470,49340,120188.0,16089459.0
2010-08-26,7490,7540,7320,7320,8591,117775.0,16089459.0
2010-08-27,7350,7390,7300,7320,10958,117775.0,16089459.0
2010-08-30,7330,7500,7300,7500,8070,120671.0,16089459.0
2010-08-31,7540,7800,7540,7720,22998,124211.0,16089459.0
2010-09-01,7870,7870,7660,7680,10386,123567.0,16089459.0
2010-09-02,7620,7790,7590,7680,21281,123567.0,16089459.0
2010-09-03,7860,7860,7580,7750,13920,124693.0,16089459.0
2010-09-06,7800,7800,7690,7790,5111,125337.0,16089459.0
2010-09-07,7700,7780,7580,7630,11358,122763.0,16089459.0
2010-09-08,7560,7690,7520,7680,8142,123567.0,16089459.0
2010-09-09,8150,8830,8100,8830,127142,142070.0,16089459.0
2010-09-10,9500,9700,8300,8300,467057,133543.0,16089459.0
2010-09-13,8330,8650,8150,8290,100586,133382.0,16089459.0
2010-09-14,8410,8590,8150,8150,54610,131129.0,16089459.0
2010-09-15,8190,8230,8020,8050,37030,129520.0,16089459.0
2010-09-16,8100,8280,8100,8170,28969,131451.0,16089459.0
2010-09-17,8120,8250,8080,8120,27870,130646.0,16089459.0
2010-09-20,8130,8190,8030,8120,18351,130646.0,16089459.0
2010-09-24,8110,8450,8110,8300,32083,133543.0,16089459.0
2010-09-27,8410,8700,8300,8360,54736,134508.0,16089459.0
2010-09-28,8480,8480,8250,8350,23950,134347.0,16089459.0
2010-09-29,8360,8680,8300,8630,41600,138852.0,16089459.0
2010-09-30,8630,8900,8630,8820,57594,141909.0,16089459.0
2010-10-01,8900,8960,8410,8430,112715,135634.0,16089459.0
2010-10-04,8560,8560,8190,8300,52005,133543.0,16089459.0
2010-10-05,8240,8630,8240,8580,51222,138048.0,16089459.0
2010-10-06,8600,8780,8590,8700,61122,139978.0,16089459.0
2010-10-07,8760,8900,8510,8790,48033,141426.0,16089459.0
2010-10-08,8830,8850,8690,8830,22110,142070.0,16089459.0
2010-10-11,8850,9300,8850,8920,59677,143518.0,16089459.0
2010-10-12,8950,9100,8850,9050,50941,145610.0,16089459.0
2010-10-13,9150,9150,8920,9060,28631,145770.0,16089459.0
2010-10-14,9100,9150,8980,9020,25572,145127.0,16089459.0
2010-10-15,9020,9200,9020,9050,22750,145610.0,16089459.0
2010-10-18,8960,9200,8900,9200,35875,148023.0,16089459.0
2010-10-19,9210,9350,9110,9200,43670,148023.0,16089459.0
2010-10-20,9190,9200,9040,9170,27540,147540.0,16089459.0
2010-10-21,9170,9180,9020,9060,31112,145770.0,16089459.0
2010-10-22,9130,9130,8900,9000,34017,144805.0,16089459.0
2010-10-25,9040,9120,8920,9000,29110,144805.0,16089459.0
2010-10-26,9000,9040,8760,8850,46165,142392.0,16089459.0
2010-10-27,8710,8890,8710,8730,31343,140461.0,16089459.0
2010-10-28,8620,8750,8500,8630,35553,138852.0,16089459.0
2010-10-29,8550,8770,8550,8700,22840,139978.0,16089459.0
2010-11-01,8650,8840,8650,8760,18712,140944.0,16089459.0
2010-11-02,8740,8830,8550,8760,38880,140944.0,16089459.0
2010-11-03,8800,8850,8730,8790,17057,141426.0,16089459.0
2010-11-04,8800,8840,8750,8830,11514,142070.0,16089459.0
2010-11-05,8870,9140,8830,9010,32064,144966.0,16089459.0
2010-11-08,9110,9110,8960,8990,19117,144644.0,16089459.0
2010-11-09,8940,8950,8830,8880,15390,142874.0,16089459.0
2010-11-10,8970,8970,8610,8810,23630,141748.0,16089459.0
2010-11-11,8890,8890,8540,8660,30270,139335.0,16089459.0
2010-11-12,8690,8740,8310,8350,43625,134347.0,16089459.0
2010-11-15,8120,8370,8120,8250,31809,132738.0,16089459.0
2010-11-16,8210,8380,8210,8250,21548,132738.0,16089459.0
2010-11-17,8170,8280,8080,8270,11190,133060.0,16089459.0
2010-11-18,8270,8540,8180,8540,12270,137404.0,16089459.0
2010-11-19,8340,8590,8340,8450,19650,135956.0,16089459.0
2010-11-22,8530,8550,8440,8550,14200,137565.0,16089459.0
2010-11-23,8410,8550,8300,8550,15660,137565.0,16089459.0
2010-11-24,8200,8380,8000,8300,52010,133543.0,16089459.0
2010-11-25,8390,8450,8250,8360,9388,134508.0,16089459.0
2010-11-26,8420,8430,8100,8170,29521,131451.0,16089459.0
2010-11-29,8180,8280,8150,8260,18750,132899.0,16089459.0
2010-11-30,8300,8340,8150,8250,25280,132738.0,16089459.0
2010-12-01,8280,8360,8190,8360,11620,134508.0,16089459.0
2010-12-02,8400,8780,8400,8680,41975,139657.0,16089459.0
2010-12-03,8740,8780,8550,8740,19770,140622.0,16089459.0
2010-12-06,8740,8740,8550,8600,22967,138369.0,16089459.0
2010-12-07,8600,8730,8560,8640,20590,139013.0,16089459.0
2010-12-08,8710,8710,8510,8580,21020,138048.0,16089459.0
2010-12-09,8520,8600,8480,8600,14919,138369.0,16089459.0
2010-12-10,8550,8640,8490,8580,17417,138048.0,16089459.0
2010-12-13,8650,8750,8550,8750,30311,140783.0,16089459.0
2010-12-14,8740,8810,8600,8740,20480,140622.0,16089459.0
2010-12-15,8560,8730,8530,8630,29519,138852.0,16089459.0
2010-12-16,8700,8740,8580,8730,12813,140461.0,16089459.0
2010-12-17,8730,8790,8590,8630,7671,138852.0,16089459.0
2010-12-20,8550,8570,8330,8330,37450,134025.0,16089459.0
2010-12-21,8550,8670,8500,8570,19980,137887.0,16089459.0
2010-12-22,8590,8700,8530,8690,17527,139817.0,16089459.0
2010-12-23,8740,9230,8740,9090,85570,146253.0,16089459.0
2010-12-24,9050,9100,8550,8600,95235,138369.0,16089459.0
2010-12-27,8600,8860,8500,8500,34362,136760.0,16089459.0
2010-12-28,8700,9430,8700,8880,237291,142874.0,16089459.0
2010-12-29,9060,9180,8530,8580,124320,138048.0,16089459.0
2010-12-30,8590,8750,8430,8600,57850,138369.0,16089459.0
2011-01-03,8780,9890,8600,9890,335444,159125.0,16089459.0
2011-01-04,11350,11350,10900,11350,485020,182615.0,16089459.0
2011-01-05,11600,11800,9930,10350,1477895,166526.0,16089459.0
2011-01-06,10400,10500,9020,9090,634658,146253.0,16089459.0
2011-01-07,9150,10450,9020,10450,1082899,168135.0,16089459.0
2011-01-10,10450,11850,10100,10450,1799962,168135.0,16089459.0
2011-01-11,10550,11150,10250,10600,515055,170548.0,16089459.0
2011-01-12,10900,12150,10800,12150,1416596,195487.0,16089459.0
2011-01-13,12950,13950,12500,13950,564158,224448.0,16089459.0
2011-01-14,14800,15350,13350,13650,1508007,219621.0,16089459.0
2011-01-17,13700,15650,13000,15650,1380914,251800.0,16089459.0
2011-01-18,16450,17300,13350,13650,2561644,219621.0,16089459.0
2011-01-19,13700,15400,13200,14650,1888039,235711.0,16089459.0
2011-01-20,14650,15850,14600,14850,736840,238928.0,16089459.0
2011-01-21,14850,15650,14550,14900,385590,239733.0,16089459.0
2011-01-24,15050,15150,14000,14050,311205,226057.0,16089459.0
2011-01-25,14100,16150,14100,16150,857935,259845.0,16089459.0
2011-01-26,15850,16400,14850,15200,537774,244560.0,16089459.0
2011-01-27,15450,15950,15050,15300,239707,246169.0,16089459.0
2011-01-28,15400,15700,14950,15050,142700,242146.0,16089459.0
2011-01-31,14750,15700,14500,15000,125601,241342.0,16089459.0
2011-02-01,15000,15450,14550,14600,122855,234906.0,16089459.0
2011-02-07,14900,15100,14550,14600,106962,234906.0,16089459.0
2011-02-08,14600,15250,14600,15250,78322,245364.0,16089459.0
2011-02-09,15300,15750,14950,15250,118023,245364.0,16089459.0
2011-02-10,15250,15400,14950,15150,75490,243755.0,16089459.0
2011-02-11,15200,15500,14500,14500,135181,233297.0,16089459.0
2011-02-14,14550,14650,13800,13900,115424,223643.0,16089459.0
2011-02-15,14000,14900,13650,13900,82360,223643.0,16089459.0
2011-02-16,13750,14100,13300,13300,95272,213990.0,16089459.0
2011-02-17,13100,14200,13100,13500,92255,217208.0,16089459.0
2011-02-18,13950,14850,13850,14350,186985,230884.0,16089459.0
2011-02-21,14400,14500,13750,13750,63640,221230.0,16089459.0
2011-02-22,13800,14000,13400,13600,43980,218817.0,16089459.0
2011-02-23,13550,13850,13000,13000,73841,209163.0,16089459.0
2011-02-24,13000,14100,12150,12550,142146,201923.0,16089459.0
2011-02-25,12550,13200,12500,13150,44210,211576.0,16089459.0
2011-02-28,13350,13350,12550,12600,39555,202727.0,16089459.0
2011-03-02,12150,12750,12150,12450,52932,200314.0,16089459.0
2011-03-03,12450,13200,12450,12700,35967,204336.0,16089459.0
2011-03-04,12900,13000,12700,12800,42553,205945.0,16089459.0
2011-03-07,12700,13200,12650,12800,40242,205945.0,16089459.0
2011-03-08,12900,13250,12750,12950,28750,208358.0,16089459.0
2011-03-09,13000,13800,12850,13100,126712,210772.0,16089459.0
2011-03-10,13000,13500,13000,13100,42392,210772.0,16089459.0
2011-03-11,13050,13150,12700,12700,34498,204336.0,16089459.0
2011-03-14,12550,12850,11800,12000,72611,193074.0,16089459.0
2011-03-15,11800,12450,10650,11200,94985,180202.0,16089459.0
2011-03-16,11250,11700,11250,11550,42705,185833.0,16089459.0
2011-03-17,11100,11600,11100,11600,23360,186638.0,16089459.0
2011-03-18,11650,12550,11600,12150,32864,195487.0,16089459.0
2011-03-21,12150,13000,12000,12600,93899,202727.0,16089459.0
2011-03-22,12850,13000,12450,12450,52462,200314.0,16089459.0
2011-03-23,12600,12900,12450,12700,19558,204336.0,16089459.0
2011-03-24,12700,13100,12650,12850,29870,206750.0,16089459.0
2011-03-25,12850,13600,12850,13250,45211,213185.0,16089459.0
2011-03-28,13300,13450,12800,12950,35071,208358.0,16089459.0
2011-03-29,13000,13300,12900,12950,29440,208358.0,16089459.0
2011-03-30,13150,13500,12750,13000,67372,209163.0,16089459.0
2011-03-31,12950,13050,12850,12900,18275,207554.0,16089459.0
2011-04-01,12900,12900,12700,12700,37460,204336.0,16089459.0
2011-04-04,12550,12550,12250,12350,58940,198705.0,16089459.0
2011-04-05,12400,12400,12100,12250,34126,197096.0,16089459.0
2011-04-06,12250,12500,12050,12050,38240,193878.0,16089459.0
2011-04-07,12100,12300,11950,12200,44651,196291.0,16089459.0
2011-04-08,12250,13300,12250,12500,161069,201118.0,16089459.0
2011-04-11,12800,12800,12350,12550,33470,201923.0,16089459.0
2011-04-12,12400,12700,12350,12700,16530,204336.0,16089459.0
2011-04-13,12700,12900,12450,12750,24030,205141.0,16089459.0
2011-04-14,12750,12750,12350,12350,36930,198705.0,16089459.0
2011-04-15,12350,12500,12200,12500,25909,201118.0,16089459.0
2011-04-18,12350,12500,12150,12150,36331,195487.0,16089459.0
2011-04-19,12150,12150,11800,11850,26195,190660.0,16089459.0
2011-04-20,11850,12150,11600,11600,48155,186638.0,16089459.0
2011-04-21,11550,11850,11450,11750,39250,189051.0,16089459.0
2011-04-22,11750,11900,11450,11450,37300,184224.0,16089459.0
2011-04-25,11450,11800,11300,11300,54438,181811.0,16089459.0
2011-04-26,11050,11500,10650,11500,82054,185029.0,16089459.0
2011-04-27,11500,11550,11150,11200,25090,180202.0,16089459.0
2011-04-28,11050,11300,10750,10800,39331,173766.0,16089459.0
2011-04-29,10600,10750,10100,10100,66096,162504.0,16089459.0
2011-05-02,10250,10950,10250,10650,22196,171353.0,16089459.0
2011-05-03,10500,11200,10500,10850,20314,174571.0,16089459.0
2011-05-04,11000,11050,10250,10550,52145,169744.0,16089459.0
2011-05-06,10350,10750,10350,10500,12491,168939.0,16089459.0
2011-05-09,10500,10600,10100,10150,31700,163308.0,16089459.0
2011-05-11,10200,10450,10050,10200,28832,164112.0,16089459.0
2011-05-12,10100,10850,10100,10350,24618,166526.0,16089459.0
2011-05-13,10300,10700,10200,10400,17667,167330.0,16089459.0
2011-05-16,10400,10400,10100,10100,20591,162504.0,16089459.0
2011-05-17,10100,10250,9900,9970,20403,160412.0,16089459.0
2011-05-18,9920,10050,9900,10000,16695,160895.0,16089459.0
2011-05-19,9960,10100,9750,9800,18589,157677.0,16089459.0
2011-05-20,9660,9880,9090,9150,75680,147219.0,16089459.0
2011-05-23,9080,9150,8560,8560,43395,137726.0,16089459.0
2011-05-24,8570,8890,8570,8740,29258,140622.0,16089459.0
2011-05-25,8680,9200,8680,8740,16877,140622.0,16089459.0
2011-05-26,8760,9100,8760,9060,9913,145770.0,16089459.0
2011-05-27,9340,9340,9000,9070,11480,145931.0,16089459.0
2011-05-30,9080,9170,8850,8890,11422,143035.0,16089459.0
2011-05-31,8710,8930,8710,8770,12541,141105.0,16089459.0
2011-06-01,8710,8870,8710,8870,10952,142714.0,16089459.0
2011-06-02,8720,8870,8690,8740,9443,140622.0,16089459.0
2011-06-03,8900,8900,8700,8700,7342,139978.0,16089459.0
2011-06-07,8800,8830,8560,8580,9050,138048.0,16089459.0
2011-06-08,8550,8720,8430,8480,10200,136439.0,16089459.0
2011-06-09,8450,8520,8200,8230,14672,132416.0,16089459.0
2011-06-10,8230,8690,8230,8230,18040,132416.0,16089459.0
2011-06-13,8130,8590,8130,8180,25917,131612.0,16089459.0
2011-06-14,8240,8330,8210,8270,11180,133060.0,16089459.0
2011-06-15,8290,8300,8250,8300,8120,133543.0,16089459.0
2011-06-16,8290,8580,8290,8490,13992,136600.0,16089459.0
2011-06-17,8490,8740,8440,8440,16750,135795.0,16089459.0
2011-06-20,8680,8680,8410,8410,7071,135312.0,16089459.0
2011-06-21,8470,8610,8400,8610,7081,138530.0,16089459.0
2011-06-22,8790,9300,8600,9270,27140,149149.0,16089459.0
2011-06-23,9300,10650,9110,10650,121181,171353.0,16089459.0
2011-06-24,10900,11350,10400,11050,140205,177789.0,16089459.0
2011-06-27,10900,11400,10850,11300,51775,181811.0,16089459.0
2011-06-28,11500,11550,11100,11200,30232,180202.0,16089459.0
2011-06-29,11100,11600,10900,11600,36645,186638.0,16089459.0
2011-06-30,11450,13300,11450,13300,67070,213990.0,16089459.0
2011-07-01,14500,15250,12900,13400,624164,215599.0,16089459.0
2011-07-04,13400,13950,13100,13350,138537,214794.0,16089459.0
2011-07-05,13350,13700,13200,13250,79281,213185.0,16089459.0
2011-07-06,13250,13250,12500,12750,87619,205141.0,16089459.0
2011-07-07,12750,13200,12500,12500,39870,201118.0,16089459.0
2011-07-08,12650,12850,12100,12150,46992,195487.0,16089459.0
2011-07-11,12200,12250,11900,12100,31631,194682.0,16089459.0
2011-07-12,11900,11900,11350,11350,60024,182615.0,16089459.0
2011-07-13,11400,11850,11200,11750,57464,189051.0,16089459.0
2011-07-14,11800,13450,11800,12400,145762,199509.0,16089459.0
2011-07-15,12750,12750,12200,12550,36342,201923.0,16089459.0
2011-07-18,12550,12550,12050,12300,45256,197900.0,16089459.0
2011-07-19,12150,12750,12100,12450,32560,200314.0,16089459.0
2011-07-20,12750,12750,11900,12100,52431,194682.0,16089459.0
2011-07-21,12200,12200,11400,11500,55850,185029.0,16089459.0
2011-07-22,11550,11950,11550,11650,23378,187442.0,16089459.0
2011-07-25,11600,11800,11200,11650,33140,187442.0,16089459.0
2011-07-26,11450,12200,11450,11650,30720,187442.0,16089459.0
2011-07-27,11800,11800,11500,11750,13612,189051.0,16089459.0
2011-07-28,11650,11650,11400,11500,20492,185029.0,16089459.0
2011-07-29,11750,11750,11200,11250,30957,181006.0,16089459.0
2011-08-01,11300,11700,11300,11450,30260,184224.0,16089459.0
2011-08-02,11350,11600,11350,11400,21195,183420.0,16089459.0
2011-08-03,11150,11150,10550,10600,29264,170548.0,16089459.0
2011-08-04,10750,10900,9560,9560,97920,153815.0,16089459.0
2011-08-05,8620,9280,8620,8940,47211,143840.0,16089459.0
2011-08-08,8700,9050,8000,8330,68232,134025.0,16089459.0
2011-08-09,7710,8270,7090,7550,131340,121475.0,16089459.0
2011-08-10,7900,8550,7850,8420,58533,135473.0,16089459.0
2011-08-11,8180,8930,7920,8530,40165,137243.0,16089459.0
2011-08-12,8750,8880,8360,8550,43611,137565.0,16089459.0
2011-08-16,8890,8950,8720,8720,27160,140300.0,16089459.0
2011-08-17,8680,9210,8590,9030,43631,145288.0,16089459.0
2011-08-18,9010,9300,8710,8830,38170,142070.0,16089459.0
2011-08-19,8310,8570,8310,8340,56510,134186.0,16089459.0
2011-08-22,8310,8750,8120,8200,21430,131934.0,16089459.0
2011-08-23,8200,9150,8200,8570,31530,137887.0,16089459.0
2011-08-24,8780,8860,8320,8440,28101,135795.0,16089459.0
2011-08-25,8750,8780,8330,8360,15940,134508.0,16089459.0
2011-08-26,8500,8550,8300,8420,10025,135473.0,16089459.0
2011-08-29,8430,8770,8420,8630,18750,138852.0,16089459.0
2011-08-30,8800,8870,8630,8630,19027,138852.0,16089459.0
2011-08-31,8630,8890,8620,8750,20042,140783.0,16089459.0
2011-09-01,8860,9800,8860,9240,89806,148667.0,16089459.0
2011-09-02,9400,9400,8960,9050,22416,145610.0,16089459.0
2011-09-05,9030,9030,8640,8640,30465,139013.0,16089459.0
2011-09-06,8430,8570,8110,8210,20611,132094.0,16089459.0
2011-09-07,8230,8670,8230,8670,10360,139496.0,16089459.0
2011-09-08,8970,8970,8410,8640,17900,139013.0,16089459.0
2011-09-09,8550,8700,8350,8430,17730,135634.0,16089459.0
2011-09-14,8350,8480,8000,8000,12590,128716.0,16089459.0
2011-09-15,8160,8480,7800,7950,25872,127911.0,16089459.0
2011-09-16,8100,8220,8050,8080,19170,130003.0,16089459.0
2011-09-19,8060,8240,8030,8030,7970,129198.0,16089459.0
2011-09-20,7950,8070,7830,7840,23300,126141.0,16089459.0
2011-09-21,8120,8120,7880,8000,7550,128716.0,16089459.0
2011-09-22,7800,8040,7800,7810,9780,125659.0,16089459.0
2011-09-23,7510,7700,7280,7310,33333,117614.0,16089459.0
2011-09-26,7270,7270,6220,6270,53890,100881.0,16089459.0
2011-09-27,6220,6640,6220,6550,44215,105386.0,16089459.0
2011-09-28,6600,7090,6600,6750,17124,108604.0,16089459.0
2011-09-29,6520,6900,6520,6900,15420,111017.0,16089459.0
2011-09-30,6950,7080,6760,6920,22113,111339.0,16089459.0
2011-10-04,6610,6610,6400,6460,21340,103938.0,16089459.0
2011-10-05,6900,6900,6370,6370,7619,102490.0,16089459.0
2011-10-06,6500,6850,6470,6550,12848,105386.0,16089459.0
2011-10-07,6580,6900,6560,6710,23264,107960.0,16089459.0
2011-10-10,6750,7300,6750,7170,18450,115361.0,16089459.0
2011-10-11,7300,7340,7080,7080,10606,113913.0,16089459.0
2011-10-12,7300,7300,6900,7090,12140,114074.0,16089459.0
2011-10-13,7320,7350,7190,7190,22263,115683.0,16089459.0
2011-10-14,7190,7220,7050,7200,7890,115844.0,16089459.0
2011-10-17,7170,7340,7160,7250,10090,116649.0,16089459.0
2011-10-18,7100,7180,7000,7060,11697,113592.0,16089459.0
2011-10-19,7160,7160,6850,7000,26662,112626.0,16089459.0
2011-10-20,6950,7040,6830,6830,16498,109891.0,16089459.0
2011-10-21,6940,6940,6750,6850,17307,110213.0,16089459.0
2011-10-24,7000,7600,7000,7500,33729,120671.0,16089459.0
2011-10-25,7410,7510,7250,7290,13350,117292.0,16089459.0
2011-10-26,7100,7240,7100,7140,10009,114879.0,16089459.0
2011-10-27,7330,7400,7180,7310,14582,117614.0,16089459.0
2011-10-28,7490,7580,7330,7550,15900,121475.0,16089459.0
2011-10-31,7420,7650,7280,7280,15823,117131.0,16089459.0
2011-11-01,7280,7280,7120,7190,6000,115683.0,16089459.0
