한샘(009240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-06-04,7580,7580,7220,7390,147828,173916.0,23533928.0
2007-06-05,7390,7390,7200,7240,124430,170386.0,23533928.0
2007-06-07,7230,7820,7200,7800,280368,183565.0,23533928.0
2007-06-08,7620,7770,7610,7770,67320,182859.0,23533928.0
2007-06-11,7810,7880,7660,7670,98587,180505.0,23533928.0
2007-06-12,7700,7950,7670,7840,78246,184506.0,23533928.0
2007-06-13,7800,8130,7770,8000,202669,188271.0,23533928.0
2007-06-14,8100,8170,7900,7910,105000,186153.0,23533928.0
2007-06-15,7960,8000,7830,7930,70591,186624.0,23533928.0
2007-06-18,8010,8050,7770,7790,156170,183329.0,23533928.0
2007-06-19,7800,7920,7740,7860,94078,184977.0,23533928.0
2007-06-20,7970,8100,7820,7940,186795,186859.0,23533928.0
2007-06-21,7930,8000,7780,7850,79874,184741.0,23533928.0
2007-06-22,7850,7950,7550,7700,135410,181211.0,23533928.0
2007-06-25,7690,7690,7450,7460,86965,175563.0,23533928.0
2007-06-26,7480,7540,7250,7250,142598,170621.0,23533928.0
2007-06-27,7250,7390,7210,7210,46580,169680.0,23533928.0
2007-06-28,7210,7450,7210,7410,40390,174386.0,23533928.0
2007-06-29,7420,7490,7320,7410,36517,174386.0,23533928.0
2007-07-02,7500,7520,7370,7370,49757,173445.0,23533928.0
2007-07-03,7400,7540,7380,7470,43841,175798.0,23533928.0
2007-07-04,7470,7470,7290,7410,132048,174386.0,23533928.0
2007-07-05,7410,7600,7360,7410,124669,174386.0,23533928.0
2007-07-06,7420,7420,7240,7240,113219,170386.0,23533928.0
2007-07-09,7250,7350,7200,7260,99225,170856.0,23533928.0
2007-07-10,7260,7300,7230,7240,75587,170386.0,23533928.0
2007-07-11,7250,7350,7180,7180,187011,168974.0,23533928.0
2007-07-12,7260,7260,7000,7090,227997,166856.0,23533928.0
2007-07-13,7130,7160,7000,7010,172142,164973.0,23533928.0
2007-07-16,7070,7080,6950,7000,114970,164737.0,23533928.0
2007-07-18,7040,7150,7040,7140,76370,168032.0,23533928.0
2007-07-19,7110,7110,6960,7070,157973,166385.0,23533928.0
2007-07-20,7030,7070,6980,7000,104166,164737.0,23533928.0
2007-07-23,7010,7130,7010,7030,91350,165444.0,23533928.0
2007-07-24,7090,7130,7050,7060,113513,166150.0,23533928.0
2007-07-25,7060,7100,6900,6930,112867,163090.0,23533928.0
2007-07-26,6950,7010,6830,6830,110677,160737.0,23533928.0
2007-07-27,6790,6790,6400,6690,154975,157442.0,23533928.0
2007-07-30,6670,6670,6480,6510,43880,153206.0,23533928.0
2007-07-31,6530,6640,6500,6590,112186,155089.0,23533928.0
2007-08-01,6590,6590,6370,6370,67030,149911.0,23533928.0
2007-08-02,6450,6450,6030,6170,164440,145204.0,23533928.0
2007-08-03,6160,6160,6050,6060,112847,142616.0,23533928.0
2007-08-06,6060,6170,6000,6130,66280,144263.0,23533928.0
2007-08-07,6220,6230,6140,6180,48170,145440.0,23533928.0
2007-08-08,6230,6420,6220,6410,65974,150852.0,23533928.0
2007-08-09,6460,6520,6300,6400,85563,150617.0,23533928.0
2007-08-10,6400,6490,6260,6420,85930,151088.0,23533928.0
2007-08-13,6460,6620,6420,6550,54761,154147.0,23533928.0
2007-08-14,6600,6600,6300,6370,42930,149911.0,23533928.0
2007-08-16,6290,6290,5920,6000,124290,141204.0,23533928.0
2007-08-17,6050,6160,5840,5950,73636,140027.0,23533928.0
2007-08-20,6100,6160,5990,6100,50169,143557.0,23533928.0
2007-08-21,6110,6130,6000,6100,31820,143557.0,23533928.0
2007-08-22,6100,6240,6020,6240,45382,146852.0,23533928.0
2007-08-23,6290,6320,6200,6320,55996,148734.0,23533928.0
2007-08-24,6350,6350,6250,6250,51480,147087.0,23533928.0
2007-08-27,6310,6350,6200,6200,55600,145910.0,23533928.0
2007-08-28,6280,6320,6200,6310,37527,148499.0,23533928.0
2007-08-29,6240,6520,6130,6510,54190,153206.0,23533928.0
2007-08-30,6600,6630,6480,6550,39062,154147.0,23533928.0
2007-08-31,6480,6570,6430,6500,40931,152971.0,23533928.0
2007-09-03,6590,6600,6450,6510,27428,153206.0,23533928.0
2007-09-04,6520,6670,6440,6670,42280,156971.0,23533928.0
2007-09-05,6670,6670,6490,6500,58460,152971.0,23533928.0
2007-09-06,6490,6600,6410,6600,27432,155324.0,23533928.0
2007-09-07,6540,6640,6360,6430,49750,151323.0,23533928.0
2007-09-10,6420,6420,6250,6300,112680,148264.0,23533928.0
2007-09-11,6390,6390,6300,6350,14310,149440.0,23533928.0
2007-09-12,6300,6480,6240,6250,33791,147087.0,23533928.0
2007-09-13,6360,6360,6270,6320,21540,148734.0,23533928.0
2007-09-14,6380,6590,6380,6560,86026,154383.0,23533928.0
2007-09-17,6650,6970,6600,6900,142020,162384.0,23533928.0
2007-09-18,6800,6960,6700,6960,68690,163796.0,23533928.0
2007-09-19,7000,7030,6780,6850,77900,161207.0,23533928.0
2007-09-20,6850,6860,6680,6820,26840,160501.0,23533928.0
2007-09-21,7000,7050,6800,6930,105862,163090.0,23533928.0
2007-09-27,6950,7090,6950,7000,40880,164737.0,23533928.0
2007-09-28,7050,7050,6910,6980,15391,164267.0,23533928.0
2007-10-01,6980,7000,6740,6970,59380,164031.0,23533928.0
2007-10-02,6890,7010,6890,7000,62750,164737.0,23533928.0
2007-10-04,6950,6980,6690,6730,57580,158383.0,23533928.0
2007-10-05,6730,6810,6450,6590,76530,155089.0,23533928.0
2007-10-08,6520,6580,6220,6410,84930,150852.0,23533928.0
2007-10-09,6320,6670,6260,6670,90458,156971.0,23533928.0
2007-10-10,6710,6810,6580,6810,82640,160266.0,23533928.0
2007-10-11,6680,6800,6600,6790,53316,159795.0,23533928.0
2007-10-12,6680,6790,6520,6790,36720,159795.0,23533928.0
2007-10-15,6790,6790,6580,6580,14366,154853.0,23533928.0
2007-10-16,6360,6510,6300,6400,50080,150617.0,23533928.0
2007-10-17,6240,6590,6200,6590,36254,155089.0,23533928.0
2007-10-18,6510,6590,6410,6580,14746,154853.0,23533928.0
2007-10-19,6420,6600,6280,6600,43400,155324.0,23533928.0
2007-10-22,6410,6590,6310,6440,20640,151558.0,23533928.0
2007-10-23,6600,6660,6150,6150,36270,144734.0,23533928.0
2007-10-24,6240,6320,6100,6150,47110,144734.0,23533928.0
2007-10-25,6060,6270,6060,6180,32186,145440.0,23533928.0
2007-10-26,6230,6330,6160,6250,30786,147087.0,23533928.0
2007-10-29,6250,6400,6210,6210,36360,146146.0,23533928.0
2007-10-30,6280,6340,6140,6180,47991,145440.0,23533928.0
2007-10-31,6190,6400,6170,6400,49832,150617.0,23533928.0
2007-11-01,6410,6410,6230,6340,39238,149205.0,23533928.0
2007-11-02,6210,6340,6130,6340,47050,149205.0,23533928.0
2007-11-05,6310,6310,6120,6250,34310,147087.0,23533928.0
2007-11-06,6250,6370,6130,6150,24777,144734.0,23533928.0
2007-11-07,6150,6150,5910,5910,237587,139086.0,23533928.0
2007-11-08,5910,6000,5660,5670,217272,133437.0,23533928.0
2007-11-09,5740,5900,5740,5830,24420,137203.0,23533928.0
2007-11-12,5840,5840,5700,5700,44861,134143.0,23533928.0
2007-11-13,5850,5950,5750,5890,27270,138615.0,23533928.0
2007-11-14,5850,5960,5810,5830,53451,137203.0,23533928.0
2007-11-15,5850,5950,5710,5950,120401,140027.0,23533928.0
2007-11-16,5830,5950,5830,5920,15081,139321.0,23533928.0
2007-11-19,5830,5970,5830,5860,50040,137909.0,23533928.0
2007-11-20,5820,6040,5800,6020,54428,141674.0,23533928.0
2007-11-21,6140,6140,5970,6000,81390,141204.0,23533928.0
2007-11-22,5830,6040,5830,6020,29250,141674.0,23533928.0
2007-11-23,5940,6020,5940,6010,33430,141439.0,23533928.0
2007-11-26,5910,6050,5910,6010,53211,141439.0,23533928.0
2007-11-27,5870,6010,5860,6010,110590,141439.0,23533928.0
2007-11-28,6090,6090,5910,5990,554680,140968.0,23533928.0
2007-11-29,6000,6090,5990,6000,109550,141204.0,23533928.0
2007-11-30,6080,6100,6000,6010,68440,141439.0,23533928.0
2007-12-03,6060,6350,6020,6330,44620,148970.0,23533928.0
2007-12-04,6440,6540,6330,6500,65381,152971.0,23533928.0
2007-12-05,6310,6600,6280,6280,35490,147793.0,23533928.0
2007-12-06,6310,6470,6300,6470,57626,152265.0,23533928.0
2007-12-07,6500,6540,6350,6520,28620,153441.0,23533928.0
2007-12-10,6520,6520,6310,6410,23210,150852.0,23533928.0
2007-12-11,6320,6530,6320,6400,36930,150617.0,23533928.0
2007-12-12,6400,6510,6400,6460,70520,152029.0,23533928.0
2007-12-13,6460,6540,6460,6530,32100,153677.0,23533928.0
2007-12-14,6530,6620,6440,6620,31888,155795.0,23533928.0
2007-12-17,6500,6600,6480,6580,15910,154853.0,23533928.0
2007-12-18,6500,6570,6450,6500,22720,152971.0,23533928.0
2007-12-20,7000,7200,6600,6730,155069,158383.0,23533928.0
2007-12-21,6800,6930,6650,6690,82164,157442.0,23533928.0
2007-12-24,6910,6910,6610,6740,47750,158619.0,23533928.0
2007-12-26,6750,6940,6730,6840,73037,160972.0,23533928.0
2007-12-27,6840,6840,6650,6660,23150,156736.0,23533928.0
2007-12-28,6560,6830,6490,6700,55200,157677.0,23533928.0
2008-01-02,6780,6780,6500,6500,25930,152971.0,23533928.0
2008-01-03,6310,6500,6310,6450,14000,151794.0,23533928.0
2008-01-04,6450,6550,6370,6450,32970,151794.0,23533928.0
2008-01-07,6450,6520,6390,6450,90430,151794.0,23533928.0
2008-01-08,6560,6560,6400,6450,34790,151794.0,23533928.0
2008-01-09,6450,6620,6450,6620,53930,155795.0,23533928.0
2008-01-10,6660,6760,6500,6760,38300,159089.0,23533928.0
2008-01-11,6800,6800,6600,6600,4090,155324.0,23533928.0
2008-01-14,6730,6730,6440,6610,8530,155559.0,23533928.0
2008-01-15,6690,6690,6460,6520,45270,153441.0,23533928.0
2008-01-16,6440,6610,6420,6610,53900,155559.0,23533928.0
2008-01-17,6510,6630,6510,6620,37480,155795.0,23533928.0
2008-01-18,6620,6620,6560,6600,29030,155324.0,23533928.0
2008-01-21,6510,6580,6460,6460,39557,152029.0,23533928.0
2008-01-22,6500,6510,5500,6390,78390,150382.0,23533928.0
2008-01-23,6240,6480,6240,6310,10150,148499.0,23533928.0
2008-01-24,6330,6350,6220,6290,30630,148028.0,23533928.0
2008-01-25,6640,6640,6250,6500,19250,152971.0,23533928.0
2008-01-28,6650,6650,6350,6370,8060,149911.0,23533928.0
2008-01-29,6400,6460,6250,6460,33800,152029.0,23533928.0
2008-01-30,6460,6510,6370,6450,40220,151794.0,23533928.0
2008-01-31,6500,6610,6440,6590,148680,155089.0,23533928.0
2008-02-01,6600,6750,6550,6590,72190,155089.0,23533928.0
2008-02-04,6580,6790,6560,6720,58680,158148.0,23533928.0
2008-02-05,6800,7080,6790,7040,149237,165679.0,23533928.0
2008-02-11,7050,7150,6920,7040,45080,165679.0,23533928.0
2008-02-12,7100,7130,6800,7120,64894,167562.0,23533928.0
2008-02-13,7140,7150,6960,7000,66616,164737.0,23533928.0
2008-02-14,7040,7450,7040,7290,208266,171562.0,23533928.0
2008-02-15,7290,7300,7150,7160,42278,168503.0,23533928.0
2008-02-18,7150,7460,7150,7340,47440,172739.0,23533928.0
2008-02-19,7460,7460,7240,7300,31615,171798.0,23533928.0
2008-02-20,7310,7450,7260,7400,87930,174151.0,23533928.0
2008-02-21,7420,7440,7300,7380,54320,173680.0,23533928.0
2008-02-22,7400,7440,7110,7140,88110,168032.0,23533928.0
2008-02-25,7370,7370,7100,7100,57237,167091.0,23533928.0
2008-02-26,7180,7180,6970,7100,61160,167091.0,23533928.0
2008-02-27,7040,7140,7010,7070,20858,166385.0,23533928.0
2008-02-28,7050,7500,6900,7360,285189,173210.0,23533928.0
2008-02-29,7420,7490,7250,7490,49976,176269.0,23533928.0
2008-03-03,7390,7400,7270,7340,13539,172739.0,23533928.0
2008-03-04,7450,7450,7270,7280,22275,171327.0,23533928.0
2008-03-05,7300,7600,7290,7500,89202,176504.0,23533928.0
2008-03-06,7520,7690,7400,7500,119542,176504.0,23533928.0
2008-03-07,7580,7580,7300,7470,42840,175798.0,23533928.0
2008-03-10,7400,7450,7210,7450,21140,175328.0,23533928.0
2008-03-11,7410,7630,7350,7500,22940,176504.0,23533928.0
2008-03-12,7620,7670,7520,7520,26110,176975.0,23533928.0
2008-03-13,7620,7880,7500,7730,130770,181917.0,23533928.0
2008-03-14,7850,7850,7700,7800,31350,183565.0,23533928.0
2008-03-17,7770,7770,7300,7500,66090,176504.0,23533928.0
2008-03-18,7430,7650,7430,7600,66381,178858.0,23533928.0
2008-03-19,7650,7850,7650,7720,37930,181682.0,23533928.0
2008-03-20,7700,7800,7650,7790,34081,183329.0,23533928.0
2008-03-21,7840,7840,7300,7460,82715,175563.0,23533928.0
2008-03-24,7470,7580,7270,7330,35367,172504.0,23533928.0
2008-03-25,7300,7380,7170,7230,41029,170150.0,23533928.0
2008-03-26,7220,7510,7190,7510,115448,176740.0,23533928.0
2008-03-27,7600,7660,7480,7660,57560,180270.0,23533928.0
2008-03-28,7750,7750,7570,7630,34630,179564.0,23533928.0
2008-03-31,7600,7700,7550,7600,30400,178858.0,23533928.0
2008-04-01,7540,7640,7530,7640,25104,179799.0,23533928.0
2008-04-02,7640,7750,7620,7700,42620,181211.0,23533928.0
2008-04-03,7570,7800,7570,7790,116880,183329.0,23533928.0
2008-04-04,7630,7780,7500,7520,77425,176975.0,23533928.0
2008-04-07,7340,7700,7340,7520,51460,176975.0,23533928.0
2008-04-08,7690,7830,7520,7750,76790,182388.0,23533928.0
2008-04-10,7750,8010,7750,7920,111160,186389.0,23533928.0
2008-04-11,7920,8090,7920,8040,75980,189213.0,23533928.0
2008-04-14,8100,8180,7920,8030,69400,188977.0,23533928.0
2008-04-15,8020,8070,7800,8050,48170,189448.0,23533928.0
2008-04-16,8150,8220,8070,8180,26522,192508.0,23533928.0
2008-04-17,8290,8290,8100,8120,28383,191095.0,23533928.0
2008-04-18,8020,8240,7950,7970,20630,187565.0,23533928.0
2008-04-21,7920,8040,7910,7950,24136,187095.0,23533928.0
2008-04-22,7910,8110,7900,7950,12589,187095.0,23533928.0
2008-04-23,7950,8180,7910,8180,41060,192508.0,23533928.0
2008-04-24,8250,8250,7980,8010,38587,188507.0,23533928.0
2008-04-25,8230,8350,7950,8350,71072,196508.0,23533928.0
2008-04-28,8370,8380,8020,8150,67710,191802.0,23533928.0
2008-04-29,8010,8540,8000,8450,73940,198862.0,23533928.0
2008-04-30,8450,9000,8450,8830,161350,207805.0,23533928.0
2008-05-02,9000,9000,8700,8700,63385,204745.0,23533928.0
2008-05-06,8700,8790,8470,8530,47370,200744.0,23533928.0
2008-05-07,8470,8950,8470,8840,56974,208040.0,23533928.0
2008-05-08,8750,8750,8500,8740,38580,205687.0,23533928.0
2008-05-09,8730,8730,8510,8510,25749,200274.0,23533928.0
2008-05-13,8600,8970,8560,8680,44410,204274.0,23533928.0
2008-05-14,8720,9040,8650,8990,114764,211570.0,23533928.0
2008-05-15,8990,9180,8790,9070,56320,213453.0,23533928.0
2008-05-16,9000,9070,8690,8690,57859,204510.0,23533928.0
2008-05-19,8750,8960,8550,8960,70158,210864.0,23533928.0
2008-05-20,8840,8910,8670,8760,29330,206157.0,23533928.0
2008-05-21,8760,8880,8650,8710,22093,204981.0,23533928.0
2008-05-22,8530,8580,8260,8450,63950,198862.0,23533928.0
2008-05-23,8330,8530,8300,8360,10950,196744.0,23533928.0
2008-05-26,8360,8360,8050,8100,31960,190625.0,23533928.0
2008-05-27,8150,8290,8030,8200,50601,192978.0,23533928.0
2008-05-28,8110,8480,8110,8350,37103,196508.0,23533928.0
2008-05-29,8250,8530,8250,8360,29451,196744.0,23533928.0
2008-05-30,8560,8560,8350,8450,66730,198862.0,23533928.0
2008-06-02,8450,8490,8330,8450,39975,198862.0,23533928.0
2008-06-03,8450,8600,8430,8500,24665,200038.0,23533928.0
2008-06-04,8500,8560,8430,8500,40925,200038.0,23533928.0
2008-06-05,8470,8780,8470,8500,16140,200038.0,23533928.0
2008-06-09,8450,8890,8450,8880,67282,208981.0,23533928.0
2008-06-10,8990,9070,8850,9000,128520,211805.0,23533928.0
2008-06-11,9010,9100,8660,8830,129503,207805.0,23533928.0
2008-06-12,8620,9020,8620,9000,55274,211805.0,23533928.0
2008-06-13,9200,9230,8740,8950,48669,210629.0,23533928.0
2008-06-16,8950,8990,8400,8600,158880,202392.0,23533928.0
2008-06-17,8600,8600,8390,8550,18300,201215.0,23533928.0
2008-06-18,8500,8790,8380,8650,146894,203568.0,23533928.0
2008-06-19,8650,8650,8430,8490,32570,199803.0,23533928.0
2008-06-20,8500,8500,8300,8300,39860,195332.0,23533928.0
2008-06-23,8250,8600,8150,8450,29210,198862.0,23533928.0
2008-06-24,8450,8450,8280,8420,80422,198156.0,23533928.0
2008-06-25,8350,8600,8350,8440,131010,198626.0,23533928.0
2008-06-26,8440,8460,8350,8450,115380,198862.0,23533928.0
2008-06-27,8370,8440,8330,8380,21121,197214.0,23533928.0
2008-06-30,8380,8670,8380,8500,450072,200038.0,23533928.0
2008-07-01,8590,8780,8300,8600,79621,202392.0,23533928.0
2008-07-02,8600,8880,8400,8570,112880,201686.0,23533928.0
2008-07-03,8550,8640,8100,8600,109771,202392.0,23533928.0
2008-07-04,8600,8840,8500,8750,302165,205922.0,23533928.0
2008-07-07,8790,8800,8440,8800,54883,207099.0,23533928.0
2008-07-08,8800,8800,8410,8550,37900,201215.0,23533928.0
2008-07-09,8550,8560,8320,8500,41543,200038.0,23533928.0
2008-07-10,8500,8700,8290,8690,75150,204510.0,23533928.0
2008-07-11,8690,8800,8370,8750,55350,205922.0,23533928.0
2008-07-14,8690,8900,8550,8900,47842,209452.0,23533928.0
2008-07-15,8900,9200,8750,8840,60380,208040.0,23533928.0
2008-07-16,8760,9190,8710,9150,166352,215335.0,23533928.0
2008-07-17,9200,9600,9200,9450,230595,222396.0,23533928.0
2008-07-18,9600,9700,9150,9250,138670,217689.0,23533928.0
2008-07-21,9250,9450,9060,9200,83560,216512.0,23533928.0
2008-07-22,9150,9300,8990,9240,77971,217453.0,23533928.0
2008-07-23,9240,9260,9010,9050,92978,212982.0,23533928.0
2008-07-24,9060,9200,8910,9050,131220,212982.0,23533928.0
2008-07-25,9050,9050,8860,8990,26785,211570.0,23533928.0
2008-07-28,8960,9150,8890,9060,49086,213217.0,23533928.0
2008-07-29,8850,9190,8670,9190,85430,216277.0,23533928.0
2008-07-30,9220,9280,9080,9200,32960,216512.0,23533928.0
2008-07-31,9100,9480,9100,9300,57906,218866.0,23533928.0
2008-08-01,9220,9480,8930,8930,60756,210158.0,23533928.0
2008-08-04,8860,8880,8500,8700,76626,204745.0,23533928.0
2008-08-05,8700,8880,8600,8750,36230,205922.0,23533928.0
2008-08-06,8800,8980,8670,8900,19670,209452.0,23533928.0
2008-08-07,8900,9330,8860,9200,79424,216512.0,23533928.0
2008-08-08,9070,9200,9000,9060,32316,213217.0,23533928.0
2008-08-11,9290,9290,8900,9200,24126,216512.0,23533928.0
2008-08-12,9290,9290,8910,9050,26667,212982.0,23533928.0
2008-08-13,8930,9050,8930,9010,9722,212041.0,23533928.0
2008-08-14,8810,9140,8810,9140,20450,215100.0,23533928.0
2008-08-18,9140,9140,8890,9020,17540,212276.0,23533928.0
2008-08-19,8890,9020,8800,8930,28851,210158.0,23533928.0
2008-08-20,8810,8930,8760,8900,32910,209452.0,23533928.0
2008-08-21,8980,9280,8850,9030,40977,212511.0,23533928.0
2008-08-22,9030,9200,8860,9200,23350,216512.0,23533928.0
2008-08-25,9100,9240,8990,9100,28051,214159.0,23533928.0
2008-08-26,8920,9130,8920,8970,10311,211099.0,23533928.0
2008-08-27,8890,9150,8640,9150,82300,215335.0,23533928.0
2008-08-28,9200,9300,9050,9300,27190,218866.0,23533928.0
2008-08-29,9340,9340,9100,9320,55811,219336.0,23533928.0
2008-09-01,9250,9250,8850,9020,39121,212276.0,23533928.0
2008-09-02,8900,9000,8610,8790,41529,206863.0,23533928.0
2008-09-03,8790,9000,8570,9000,42940,211805.0,23533928.0
2008-09-04,9000,9000,8780,8970,17850,211099.0,23533928.0
2008-09-05,8800,8950,8620,8950,23894,210629.0,23533928.0
2008-09-08,8830,9040,8750,9010,47673,212041.0,23533928.0
2008-09-09,8840,9010,8800,8830,43078,207805.0,23533928.0
2008-09-10,8820,8930,8300,8450,89430,198862.0,23533928.0
2008-09-11,8550,8670,8180,8430,82377,198391.0,23533928.0
2008-09-12,8510,8760,8330,8760,69828,206157.0,23533928.0
2008-09-16,7720,8300,7720,8100,61134,190625.0,23533928.0
2008-09-17,8150,8600,8110,8510,47870,200274.0,23533928.0
2008-09-18,8290,8490,8290,8480,49383,199568.0,23533928.0
2008-09-19,8740,8900,8520,8720,71010,205216.0,23533928.0
2008-09-22,8900,8900,8320,8720,44410,205216.0,23533928.0
2008-09-23,8670,9000,8540,9000,46960,211805.0,23533928.0
2008-09-24,8820,9000,8700,8800,40035,207099.0,23533928.0
2008-09-25,8630,8700,8560,8600,33581,202392.0,23533928.0
2008-09-26,8610,8750,8500,8740,28710,205687.0,23533928.0
2008-09-29,8600,8870,8590,8870,39870,208746.0,23533928.0
2008-09-30,8530,8800,8500,8780,34120,206628.0,23533928.0
2008-10-01,8800,8800,8550,8600,23876,202392.0,23533928.0
2008-10-02,8620,8630,8270,8340,16839,196273.0,23533928.0
2008-10-06,8340,8340,7910,8030,25574,188977.0,23533928.0
2008-10-07,7900,8010,7600,7700,37930,181211.0,23533928.0
2008-10-08,7600,7600,6800,6820,74027,160501.0,23533928.0
2008-10-09,6830,7280,6830,7200,62870,169444.0,23533928.0
2008-10-10,6730,7300,6730,7180,56765,168974.0,23533928.0
2008-10-13,7200,7500,7120,7160,91500,168503.0,23533928.0
2008-10-14,7640,7690,7450,7690,86815,180976.0,23533928.0
2008-10-15,7700,8000,7460,7500,24975,176504.0,23533928.0
2008-10-16,7200,7740,7050,7720,95166,181682.0,23533928.0
2008-10-17,7610,7860,7440,7440,34515,175092.0,23533928.0
2008-10-20,7260,7770,7130,7340,22210,172739.0,23533928.0
2008-10-21,7640,7640,7200,7210,86420,169680.0,23533928.0
2008-10-22,7210,7470,6490,6490,107614,152735.0,23533928.0
2008-10-23,5920,6950,5920,6500,96362,152971.0,23533928.0
2008-10-24,6050,6950,6050,6700,109980,157677.0,23533928.0
2008-10-27,6500,6790,6310,6700,110130,157677.0,23533928.0
2008-10-28,6400,6780,6400,6770,61850,159325.0,23533928.0
2008-10-29,7000,7290,6640,6990,120650,164502.0,23533928.0
2008-10-30,7190,7700,7180,7680,66201,180741.0,23533928.0
2008-10-31,7680,7930,7440,7900,22552,185918.0,23533928.0
2008-11-03,7610,8000,7610,7890,25178,185683.0,23533928.0
2008-11-04,7950,7950,7330,7700,62918,181211.0,23533928.0
2008-11-05,7720,7800,7230,7500,69790,176504.0,23533928.0
2008-11-06,7490,7490,7180,7300,26260,171798.0,23533928.0
2008-11-07,6960,7550,6960,7490,32450,176269.0,23533928.0
2008-11-10,7340,7540,7340,7380,18410,173680.0,23533928.0
2008-11-11,7770,7770,7000,7000,34503,164737.0,23533928.0
2008-11-12,7000,7200,6890,7050,57510,165914.0,23533928.0
2008-11-13,6820,7150,6810,7100,54140,167091.0,23533928.0
2008-11-14,7100,7430,7070,7430,69265,174857.0,23533928.0
2008-11-17,7360,7360,7000,7290,9618,171562.0,23533928.0
2008-11-18,7390,7400,7170,7290,76964,171562.0,23533928.0
2008-11-19,7280,7330,6930,7000,20190,164737.0,23533928.0
2008-11-20,6700,7180,6510,6890,11230,162149.0,23533928.0
2008-11-21,6800,6940,6560,6890,12661,162149.0,23533928.0
2008-11-24,6950,6960,6810,6900,4640,162384.0,23533928.0
2008-11-25,6910,7030,6900,6910,66775,162619.0,23533928.0
2008-11-26,7050,7050,6880,6920,7370,162855.0,23533928.0
2008-11-27,7330,7400,6800,7000,26547,164737.0,23533928.0
2008-11-28,7100,7100,6970,7030,10900,165444.0,23533928.0
2008-12-01,7150,7180,6980,7150,8411,168268.0,23533928.0
2008-12-02,6800,7080,6800,6820,1430,160501.0,23533928.0
2008-12-03,6870,7020,6730,6840,7090,160972.0,23533928.0
2008-12-04,6910,6920,6720,6740,6710,158619.0,23533928.0
2008-12-05,6880,6880,6680,6720,26391,158148.0,23533928.0
2008-12-08,6840,6840,6700,6750,25523,158854.0,23533928.0
2008-12-09,6850,6850,6650,6680,22701,157207.0,23533928.0
2008-12-10,6680,6830,6580,6830,37975,160737.0,23533928.0
2008-12-11,6800,6950,6660,6660,70829,156736.0,23533928.0
2008-12-12,6670,6710,6400,6610,35450,155559.0,23533928.0
2008-12-15,6550,6690,6530,6620,30967,155795.0,23533928.0
2008-12-16,6630,7000,6630,6730,79969,158383.0,23533928.0
2008-12-17,6800,7500,6800,7200,107663,169444.0,23533928.0
2008-12-18,7030,7500,6900,6990,48370,164502.0,23533928.0
2008-12-19,7000,7240,6780,7240,80790,170386.0,23533928.0
2008-12-22,7160,7240,6930,7130,58740,167797.0,23533928.0
2008-12-23,7130,7160,6930,7090,19922,166856.0,23533928.0
2008-12-24,7000,7190,6800,6800,78739,160031.0,23533928.0
2008-12-26,6750,6870,6670,6790,26690,159795.0,23533928.0
2008-12-29,6690,6850,6550,6620,69540,155795.0,23533928.0
2008-12-30,6620,7000,6560,6700,69413,157677.0,23533928.0
2009-01-02,6720,6820,6670,6780,14540,159560.0,23533928.0
2009-01-05,6820,6840,6720,6780,9630,159560.0,23533928.0
2009-01-06,6770,6800,6700,6730,17151,158383.0,23533928.0
2009-01-07,6750,6760,6690,6700,9000,157677.0,23533928.0
2009-01-08,6700,6770,6670,6730,24967,158383.0,23533928.0
2009-01-09,6750,6880,6450,6590,140021,155089.0,23533928.0
2009-01-12,6580,6630,6460,6580,32450,154853.0,23533928.0
2009-01-13,6580,6600,6350,6420,158997,151088.0,23533928.0
2009-01-14,6400,6540,6400,6440,49678,151558.0,23533928.0
2009-01-15,6320,6580,6320,6500,52055,152971.0,23533928.0
2009-01-16,6380,6640,6380,6640,60145,156265.0,23533928.0
2009-01-19,6560,6750,6500,6610,4780,155559.0,23533928.0
2009-01-20,6610,6690,6490,6490,4960,152735.0,23533928.0
2009-01-21,6520,6600,6110,6370,169950,149911.0,23533928.0
2009-01-22,6690,6690,6240,6320,23882,148734.0,23533928.0
2009-01-23,6210,6380,5810,5960,40269,140262.0,23533928.0
2009-01-28,6070,6070,5690,5730,236940,134849.0,23533928.0
2009-01-29,5780,5890,5100,5650,1458752,132967.0,23533928.0
2009-01-30,5650,6150,5410,5940,486154,139792.0,23533928.0
2009-02-02,5990,5990,5790,5910,177812,139086.0,23533928.0
2009-02-03,5850,6000,5800,5900,127931,138850.0,23533928.0
2009-02-04,5980,6220,5910,6110,178184,143792.0,23533928.0
2009-02-05,6200,6200,6010,6130,169036,144263.0,23533928.0
2009-02-06,6130,6200,5980,6020,163087,141674.0,23533928.0
2009-02-09,6120,6180,5980,6090,154882,143322.0,23533928.0
2009-02-10,6140,6180,5920,6100,124484,143557.0,23533928.0
2009-02-11,5930,6000,5880,5930,57613,139556.0,23533928.0
2009-02-12,5930,5930,5700,5700,114556,134143.0,23533928.0
2009-02-13,5700,5790,5620,5700,84370,134143.0,23533928.0
2009-02-16,5650,5820,5600,5660,75601,133202.0,23533928.0
2009-02-17,5660,5910,5550,5700,115825,134143.0,23533928.0
2009-02-18,5730,5760,5620,5750,71552,135320.0,23533928.0
2009-02-19,5800,5820,5720,5800,49955,136497.0,23533928.0
2009-02-20,5750,5810,5600,5700,28499,134143.0,23533928.0
