제일기획(030000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-05,5876,6137,5836,6017,18240,690247.0,4601649.0
2009-03-06,5997,6057,5896,5977,24753,685646.0,4601649.0
2009-03-09,6077,6378,5936,6338,29464,727061.0,4601649.0
2009-03-10,6237,6498,6237,6418,22244,736264.0,4601649.0
2009-03-11,6478,6719,6418,6719,22461,770776.0,4601649.0
2009-03-12,6719,6759,6558,6739,29436,773077.0,4601649.0
2009-03-13,6638,6739,6558,6659,16774,763874.0,4601649.0
2009-03-16,6578,6659,6358,6659,16026,763874.0,4601649.0
2009-03-17,6638,6819,6598,6779,19543,777679.0,4601649.0
2009-03-18,6837,6917,6777,6920,12700,793784.0,4601649.0
2009-03-19,6939,7100,6779,7100,22420,814492.0,4601649.0
2009-03-20,7080,7220,7020,7020,15406,805289.0,4601649.0
2009-03-23,6917,7138,6717,6880,55697,789183.0,4601649.0
2009-03-24,6859,6899,6638,6739,50113,773077.0,4601649.0
2009-03-25,6737,6777,6616,6639,30378,761573.0,4601649.0
2009-03-26,6679,6819,6659,6779,44310,777679.0,4601649.0
2009-03-27,6837,6837,6476,6499,43960,745467.0,4601649.0
2009-03-30,6556,6697,6556,6619,34501,759272.0,4601649.0
2009-03-31,6616,6657,6536,6619,15062,759272.0,4601649.0
2009-04-01,6558,6739,6538,6699,30689,768475.0,4601649.0
2009-04-02,6717,7298,6717,7241,56421,830598.0,4601649.0
2009-04-03,7298,8020,7278,7903,77920,906525.0,4601649.0
2009-04-06,7780,8201,7659,7943,52391,911127.0,4601649.0
2009-04-07,7940,8341,7880,8304,35143,952541.0,4601649.0
2009-04-08,8261,8321,7900,7983,38652,915728.0,4601649.0
2009-04-09,8020,8020,7740,7923,38437,908826.0,4601649.0
2009-04-10,7922,7982,7742,7782,35378,892720.0,4601649.0
2009-04-13,7862,7982,7742,7802,38668,895021.0,4601649.0
2009-04-14,7782,7822,7661,7782,29417,892720.0,4601649.0
2009-04-15,7679,8261,7639,7983,38859,915728.0,4601649.0
2009-04-16,8143,8223,8002,8223,35376,943338.0,4601649.0
2009-04-17,8083,8504,8083,8484,29765,973249.0,4601649.0
2009-04-20,8283,8584,8243,8484,16856,973249.0,4601649.0
2009-04-21,8462,8763,8381,8625,20586,989355.0,4601649.0
2009-04-22,8604,8765,8363,8765,22990,1005460.0,4601649.0
2009-04-23,8765,8865,7862,8865,28762,1016964.0,4601649.0
2009-04-24,8644,8925,8644,8865,12182,1016964.0,4601649.0
2009-04-27,8722,9063,8642,9066,11898,1039973.0,4601649.0
2009-04-28,8963,9184,8923,8926,18157,1023867.0,4601649.0
2009-04-29,8885,9186,8744,9186,11724,1053778.0,4601649.0
2009-04-30,9184,9785,9043,9347,25986,1072184.0,4601649.0
2009-05-04,9344,9625,8983,9026,33681,1035371.0,4601649.0
2009-05-06,8903,8903,8582,8585,32784,984753.0,4601649.0
2009-05-07,8624,8925,8504,8504,38410,975550.0,4601649.0
2009-05-08,8524,8684,8303,8524,42046,977850.0,4601649.0
2009-05-11,8424,8664,8363,8524,23407,977850.0,4601649.0
2009-05-12,8604,8905,8524,8825,31026,1012363.0,4601649.0
2009-05-13,8783,9003,8783,8946,20509,1026168.0,4601649.0
2009-05-14,8943,9264,8823,9086,24342,1042273.0,4601649.0
2009-05-15,9083,9745,9043,9447,33577,1083688.0,4601649.0
2009-05-18,9467,10088,9186,9828,19429,1127404.0,4601649.0
2009-05-19,9828,9828,9426,9828,27353,1127404.0,4601649.0
2009-05-20,9667,9868,9527,9527,26844,1092892.0,4601649.0
2009-05-21,9424,9705,9304,9628,12730,1104396.0,4601649.0
2009-05-22,9467,9988,9426,9547,11694,1095192.0,4601649.0
2009-05-25,9346,9808,8945,9467,21028,1085989.0,4601649.0
2009-05-26,9467,9567,8885,8885,20947,1019265.0,4601649.0
2009-05-27,8983,9384,8843,9006,30872,1033070.0,4601649.0
2009-05-28,9065,9386,8925,9146,30755,1049176.0,4601649.0
2009-05-29,9104,9184,8903,9046,18208,1037672.0,4601649.0
2009-06-01,9045,9045,8805,8865,16579,1016964.0,4601649.0
2009-06-02,8885,8985,8644,8805,31075,1010062.0,4601649.0
2009-06-03,8903,8983,8482,8745,35641,1003159.0,4601649.0
2009-06-04,8624,8765,8343,8424,38508,966346.0,4601649.0
2009-06-05,8422,8462,8161,8244,26773,945639.0,4601649.0
2009-06-08,8201,8562,8201,8364,30791,959444.0,4601649.0
2009-06-09,8562,8562,8341,8344,19566,957143.0,4601649.0
2009-06-10,8464,8684,8343,8564,34754,982452.0,4601649.0
2009-06-11,8642,8903,8462,8605,35637,987054.0,4601649.0
2009-06-12,8602,9043,8602,8926,34094,1023867.0,4601649.0
2009-06-15,8843,9083,8722,8946,24053,1026168.0,4601649.0
2009-06-16,9003,9083,8823,8966,21047,1028469.0,4601649.0
2009-06-17,8903,9404,8722,8986,32401,1030769.0,4601649.0
2009-06-18,9003,9124,8903,9006,8848,1033070.0,4601649.0
2009-06-19,9184,9184,9003,9066,21839,1039973.0,4601649.0
2009-06-22,8963,9264,8903,9066,17500,1039973.0,4601649.0
2009-06-23,8925,9246,8865,9146,19615,1049176.0,4601649.0
2009-06-24,9306,9306,9106,9226,13048,1058379.0,4601649.0
2009-06-25,9124,9605,9124,9307,23939,1067583.0,4601649.0
2009-06-26,9324,9424,9023,9387,14399,1076786.0,4601649.0
2009-06-29,9244,9545,9204,9447,18659,1083688.0,4601649.0
2009-06-30,9485,9625,9384,9387,20610,1076786.0,4601649.0
2009-07-01,9266,9627,9266,9547,24069,1095192.0,4601649.0
2009-07-02,9547,9687,9366,9587,28291,1099794.0,4601649.0
2009-07-03,9585,9685,9444,9447,7528,1083688.0,4601649.0
2009-07-06,9386,9467,9146,9146,18130,1049176.0,4601649.0
2009-07-07,9184,9685,9144,9628,47782,1104396.0,4601649.0
2009-07-08,9645,9765,9465,9768,19050,1120502.0,4601649.0
2009-07-09,9785,10227,9625,10029,39815,1150412.0,4601649.0
2009-07-10,10028,10309,10028,10249,32627,1175721.0,4601649.0
2009-07-13,10309,10409,10189,10289,28136,1180323.0,4601649.0
2009-07-14,10447,10467,9886,10109,27900,1159616.0,4601649.0
2009-07-15,10108,10690,10048,10550,38688,1210234.0,4601649.0
2009-07-16,10429,10550,10189,10289,21367,1180323.0,4601649.0
2009-07-17,10369,10730,10309,10570,34377,1212535.0,4601649.0
2009-07-20,10588,10889,10528,10751,27563,1233242.0,4601649.0
2009-07-21,10748,11029,10287,11032,28352,1265453.0,4601649.0
2009-07-22,10971,11011,10469,10590,29782,1214835.0,4601649.0
2009-07-23,10790,10971,10510,10550,27229,1210234.0,4601649.0
2009-07-24,10550,10670,10349,10590,20242,1214835.0,4601649.0
2009-07-27,10588,10828,10347,10350,26799,1187225.0,4601649.0
2009-07-28,10327,11189,10187,11052,35504,1267754.0,4601649.0
2009-07-29,11129,11149,10828,11052,11019,1267754.0,4601649.0
2009-07-30,11029,11149,10748,10751,7047,1233242.0,4601649.0
2009-07-31,10648,10869,10588,10831,14408,1242445.0,4601649.0
2009-08-03,10750,10991,10610,10630,12775,1219437.0,4601649.0
2009-08-04,10648,10849,10387,10430,34435,1196429.0,4601649.0
2009-08-05,10387,10608,10387,10410,11306,1194128.0,4601649.0
2009-08-06,10508,10588,10387,10390,9695,1191827.0,4601649.0
2009-08-07,10588,10889,10407,10771,31552,1235543.0,4601649.0
2009-08-10,10748,11009,10668,10811,14695,1240144.0,4601649.0
2009-08-11,10788,11591,10788,11493,44356,1318372.0,4601649.0
2009-08-12,11492,11573,11051,11232,16413,1288462.0,4601649.0
2009-08-13,11129,11390,10788,10791,17893,1237844.0,4601649.0
2009-08-14,10909,11270,10849,11072,13533,1270055.0,4601649.0
2009-08-17,11290,11310,11029,11132,12937,1276958.0,4601649.0
2009-08-18,11232,11593,11111,11312,27509,1297665.0,4601649.0
2009-08-19,11230,11450,11089,11132,15398,1276958.0,4601649.0
2009-08-20,11029,11430,11029,11192,14402,1283860.0,4601649.0
2009-08-21,11149,11330,11049,11172,10162,1281559.0,4601649.0
2009-08-24,11169,11370,10929,11092,17391,1272356.0,4601649.0
2009-08-25,11031,11532,11031,11232,21002,1288462.0,4601649.0
2009-08-26,11171,11312,11071,11272,10226,1293063.0,4601649.0
2009-08-27,11212,11392,10871,10991,14902,1260852.0,4601649.0
2009-08-28,10909,11129,10869,11052,17110,1267754.0,4601649.0
2009-08-31,10951,11252,10891,10891,7645,1249348.0,4601649.0
2009-09-01,10891,11212,10891,11212,12252,1286161.0,4601649.0
2009-09-02,11270,11290,10949,11152,10436,1279258.0,4601649.0
2009-09-03,11310,11310,11049,11172,8878,1281559.0,4601649.0
2009-09-04,11169,11270,10909,11092,17667,1272356.0,4601649.0
2009-09-07,11011,11232,10750,10891,23290,1249348.0,4601649.0
2009-09-08,10949,11290,10849,11192,20773,1283860.0,4601649.0
2009-09-09,11290,11290,10708,10771,16454,1235543.0,4601649.0
2009-09-10,10891,11232,10891,11232,51648,1288462.0,4601649.0
2009-09-11,11232,11673,11051,11633,39507,1334478.0,4601649.0
2009-09-14,11631,11891,11470,11473,25669,1316072.0,4601649.0
2009-09-15,11733,11813,11532,11593,15483,1329877.0,4601649.0
2009-09-16,11532,12014,11492,11994,22621,1375893.0,4601649.0
2009-09-17,11873,13057,11833,12656,44165,1451820.0,4601649.0
2009-09-18,12475,12636,11974,11974,36202,1373592.0,4601649.0
2009-09-21,11914,11914,11191,11553,74853,1325275.0,4601649.0
2009-09-22,11553,11713,11532,11553,19286,1325275.0,4601649.0
2009-09-23,11573,11713,11412,11553,19800,1325275.0,4601649.0
2009-09-24,11673,11673,11512,11573,14304,1327576.0,4601649.0
2009-09-25,11591,11631,11310,11393,25161,1306868.0,4601649.0
2009-09-28,11250,11350,11109,11152,17081,1279258.0,4601649.0
2009-09-29,11212,11573,11091,11332,36526,1299966.0,4601649.0
2009-09-30,11432,11954,11352,11653,33543,1336779.0,4601649.0
2009-10-01,11671,11811,11490,11533,14028,1322974.0,4601649.0
2009-10-05,11633,11773,11171,11372,13171,1304567.0,4601649.0
2009-10-06,11372,11793,11372,11673,20139,1339080.0,4601649.0
2009-10-07,11651,12273,11651,12235,24212,1403503.0,4601649.0
2009-10-08,12074,12194,11753,12014,19349,1378194.0,4601649.0
2009-10-09,12034,12194,11793,11934,12152,1368991.0,4601649.0
2009-10-12,12072,12313,11912,12155,14790,1394300.0,4601649.0
2009-10-13,12114,12395,11974,11994,17235,1375893.0,4601649.0
2009-10-14,11994,12154,11893,12034,10964,1380495.0,4601649.0
2009-10-15,11914,12034,11853,12034,9754,1380495.0,4601649.0
2009-10-16,11891,12192,11871,12175,10685,1396600.0,4601649.0
2009-10-19,12072,12253,11912,12235,12440,1403503.0,4601649.0
2009-10-20,12375,12395,12194,12355,19140,1417308.0,4601649.0
2009-10-21,12353,12413,11912,12095,11218,1387397.0,4601649.0
2009-10-22,11932,12152,11811,11894,7239,1364389.0,4601649.0
2009-10-23,11893,12756,11893,12756,27006,1463324.0,4601649.0
2009-10-26,12433,12634,12353,12456,12519,1428812.0,4601649.0
2009-10-27,12373,12553,12112,12155,14054,1394300.0,4601649.0
2009-10-28,12134,12656,12134,12355,18872,1417308.0,4601649.0
2009-10-29,12535,12555,11292,12355,41612,1417308.0,4601649.0
2009-10-30,12313,12413,11952,12235,18219,1403503.0,4601649.0
2009-11-02,11853,12395,11853,12034,14601,1380495.0,4601649.0
2009-11-03,11974,12134,11773,12054,16025,1382796.0,4601649.0
2009-11-04,12214,12214,11813,12034,8213,1380495.0,4601649.0
2009-11-05,11914,12134,11492,11633,21633,1334478.0,4601649.0
2009-11-06,11631,11952,11510,11814,16383,1355186.0,4601649.0
2009-11-09,11914,12154,11793,11974,10506,1373592.0,4601649.0
2009-11-10,12032,12353,11992,12095,16159,1387397.0,4601649.0
2009-11-11,12234,12455,12114,12355,11584,1417308.0,4601649.0
2009-11-12,12315,12435,12255,12255,9432,1405804.0,4601649.0
2009-11-13,12455,12555,12014,12034,12412,1380495.0,4601649.0
2009-11-16,12034,12214,11793,11914,18083,1366690.0,4601649.0
2009-11-17,11893,12114,11813,12034,7494,1380495.0,4601649.0
2009-11-18,12114,12555,12114,12355,23055,1417308.0,4601649.0
2009-11-19,12295,12495,12154,12255,13595,1405804.0,4601649.0
2009-11-20,12295,12415,12054,12074,15482,1385096.0,4601649.0
2009-11-23,12094,12214,11893,12034,13509,1380495.0,4601649.0
2009-11-24,12012,12112,11952,12115,8537,1389698.0,4601649.0
2009-11-25,12012,12192,12012,12175,5971,1396600.0,4601649.0
2009-11-26,12034,12355,12014,12295,14990,1410405.0,4601649.0
2009-11-27,12132,12273,11871,11874,10102,1362088.0,4601649.0
2009-11-30,12054,12094,11793,12034,24602,1380495.0,4601649.0
2009-12-01,11934,12054,11833,12014,12868,1378194.0,4601649.0
2009-12-02,11912,12433,11891,12436,19543,1426511.0,4601649.0
2009-12-03,12313,12573,12313,12556,9143,1440316.0,4601649.0
2009-12-04,12555,13077,12555,12957,26202,1486333.0,4601649.0
2009-12-07,13197,13197,12896,13017,19025,1493235.0,4601649.0
2009-12-08,13095,13215,12955,13198,15165,1513943.0,4601649.0
2009-12-09,13237,13438,13117,13358,17692,1532349.0,4601649.0
2009-12-10,13456,13516,12814,13519,36993,1550756.0,4601649.0
2009-12-11,13516,13516,12834,12837,31844,1472528.0,4601649.0
2009-12-14,12874,13075,12674,12937,20193,1484032.0,4601649.0
2009-12-15,12816,13057,12796,12957,7902,1486333.0,4601649.0
2009-12-16,13137,13157,12916,12957,15254,1486333.0,4601649.0
2009-12-17,12876,12957,12656,12756,14085,1463324.0,4601649.0
2009-12-18,12734,12975,12714,12777,10442,1465625.0,4601649.0
2009-12-21,12914,12914,12573,12777,10743,1465625.0,4601649.0
2009-12-22,12816,12816,12375,12375,17142,1419609.0,4601649.0
2009-12-23,12495,12676,12415,12676,10280,1454121.0,4601649.0
2009-12-24,12573,12834,12493,12596,29510,1444918.0,4601649.0
2009-12-28,12493,12714,12433,12516,19154,1435714.0,4601649.0
2009-12-29,12415,12656,12255,12275,17593,1408105.0,4601649.0
2009-12-30,12275,12636,12275,12636,15773,1449519.0,4601649.0
2010-01-04,12634,12634,12433,12476,6709,1431113.0,4601649.0
2010-01-05,12555,12555,12275,12275,12453,1408105.0,4601649.0
2010-01-06,12232,12453,12092,12135,20783,1391999.0,4601649.0
2010-01-07,12134,12194,11954,11994,34168,1375893.0,4601649.0
2010-01-08,12014,12114,11653,11673,21714,1339080.0,4601649.0
2010-01-11,11791,11912,11450,11473,41078,1316072.0,4601649.0
2010-01-12,11593,11934,11432,11934,25229,1368991.0,4601649.0
2010-01-13,11932,12192,11871,11874,21037,1362088.0,4601649.0
2010-01-14,11891,12232,11871,12155,23701,1394300.0,4601649.0
2010-01-15,12152,12293,12052,12235,11765,1403503.0,4601649.0
2010-01-18,12094,12094,11934,12034,14157,1380495.0,4601649.0
2010-01-19,12172,12172,11831,11894,12591,1364389.0,4601649.0
2010-01-20,11914,11974,11613,11633,17871,1334478.0,4601649.0
2010-01-21,11633,12736,11432,11633,28713,1334478.0,4601649.0
2010-01-22,11613,11753,11312,11312,18084,1297665.0,4601649.0
2010-01-25,11290,11490,11089,11493,12397,1318372.0,4601649.0
2010-01-26,11450,11571,11230,11513,14122,1320673.0,4601649.0
2010-01-27,11553,11673,11312,11312,12192,1297665.0,4601649.0
2010-01-28,11330,11330,10949,11032,35314,1265453.0,4601649.0
2010-01-29,10891,11131,10590,10590,37829,1214835.0,4601649.0
2010-02-01,10630,10851,10550,10570,24763,1212535.0,4601649.0
2010-02-02,10608,11009,10548,10831,17650,1242445.0,4601649.0
2010-02-03,10828,10828,10608,10831,23232,1242445.0,4601649.0
2010-02-04,10951,11131,10790,11011,17323,1263153.0,4601649.0
2010-02-05,10830,11392,10770,11292,22555,1295364.0,4601649.0
2010-02-08,11151,11312,11051,11252,7879,1290763.0,4601649.0
2010-02-09,11252,11252,10971,10971,14513,1258551.0,4601649.0
2010-02-10,10911,11011,10790,10971,9883,1258551.0,4601649.0
2010-02-11,11089,11310,10969,11192,16205,1283860.0,4601649.0
2010-02-12,11109,11470,11069,11413,14014,1309169.0,4601649.0
2010-02-16,11492,11773,11392,11713,14652,1343682.0,4601649.0
2010-02-17,11713,11853,11613,11713,14082,1343682.0,4601649.0
2010-02-18,11831,11871,11671,11854,9870,1359787.0,4601649.0
2010-02-19,11851,11851,11731,11774,5166,1350584.0,4601649.0
2010-02-22,11811,11972,11731,11814,12134,1355186.0,4601649.0
2010-02-23,11813,12636,11793,11954,64969,1371291.0,4601649.0
2010-02-24,12112,12493,12052,12155,29245,1394300.0,4601649.0
2010-02-25,12114,12435,12114,12335,20918,1415007.0,4601649.0
2010-02-26,12353,12473,12152,12155,21573,1394300.0,4601649.0
2010-03-02,12375,12375,12194,12255,12016,1405804.0,4601649.0
2010-03-03,12253,12273,11972,12235,26248,1403503.0,4601649.0
2010-03-04,12593,12593,12253,12436,35521,1426511.0,4601649.0
2010-03-05,12535,12716,12515,12616,14444,1447219.0,4601649.0
2010-03-08,12676,12716,12535,12636,20196,1449519.0,4601649.0
2010-03-09,12616,12636,12295,12375,16865,1419609.0,4601649.0
2010-03-10,12313,12393,12232,12235,11487,1403503.0,4601649.0
2010-03-11,12212,12393,12072,12115,32062,1389698.0,4601649.0
2010-03-12,12154,12275,11974,12034,26545,1380495.0,4601649.0
2010-03-15,12132,12212,12032,12135,11374,1391999.0,4601649.0
2010-03-16,12152,12253,12072,12175,14097,1396600.0,4601649.0
2010-03-17,12255,12736,12255,12656,30517,1451820.0,4601649.0
2010-03-18,12493,12734,12493,12536,21911,1438015.0,4601649.0
2010-03-19,12634,12995,12614,12877,32063,1477129.0,4601649.0
2010-03-22,13015,13316,12874,13158,36174,1509341.0,4601649.0
2010-03-23,13275,13596,13275,13479,26655,1546154.0,4601649.0
2010-03-24,13636,13636,13135,13238,39810,1518544.0,4601649.0
2010-03-25,13215,13356,13095,13198,13278,1513943.0,4601649.0
2010-03-26,13137,13137,12997,13037,13933,1495536.0,4601649.0
2010-03-29,12995,13336,12975,13238,18028,1518544.0,4601649.0
2010-03-30,13237,13478,13237,13398,16225,1536951.0,4601649.0
2010-03-31,13438,13518,13277,13438,17672,1541552.0,4601649.0
2010-04-01,13516,13596,13356,13519,17700,1550756.0,4601649.0
2010-04-02,13596,13596,13396,13479,15588,1546154.0,4601649.0
2010-04-05,13456,13697,13456,13639,22678,1564561.0,4601649.0
2010-04-06,13697,14138,13576,13619,28906,1562260.0,4601649.0
2010-04-07,13636,14078,13596,13840,33466,1587569.0,4601649.0
2010-04-08,13799,13879,13277,13458,37864,1543853.0,4601649.0
2010-04-09,13458,13518,13297,13358,17522,1532349.0,4601649.0
2010-04-12,13376,13496,13336,13499,17678,1548455.0,4601649.0
2010-04-13,13516,13516,13336,13519,11071,1550756.0,4601649.0
2010-04-14,13496,13977,13496,13920,20617,1596772.0,4601649.0
2010-04-15,13957,14479,13757,14281,35022,1638187.0,4601649.0
2010-04-16,14300,14300,14040,14120,16907,1619780.0,4601649.0
2010-04-19,14040,14240,13939,14040,17403,1610577.0,4601649.0
2010-04-20,14160,14160,13979,14060,19293,1612878.0,4601649.0
2010-04-21,14060,14140,13819,14000,54820,1605976.0,4601649.0
2010-04-22,0,0,0,14000,0,1605976.0,4601649.0
2010-04-23,0,0,0,14000,0,,
2010-04-26,0,0,0,14000,0,,
2010-04-27,0,0,0,14000,0,,
2010-04-28,0,0,0,14000,0,,
2010-04-29,0,0,0,14000,0,,
2010-04-30,0,0,0,14000,0,,
2010-05-03,0,0,0,14000,0,,
2010-05-04,0,0,0,14000,0,,
2010-05-06,0,0,0,14000,0,,
2010-05-07,0,0,0,14000,0,,
2010-05-10,13550,13700,13000,13150,1865102,1512792.0,115041225.0
2010-05-11,13400,13600,12750,13050,1119981,1501288.0,115041225.0
2010-05-12,13200,13500,12950,12950,598582,1489784.0,115041225.0
2010-05-13,13050,13450,12750,13200,1059284,1518544.0,115041225.0
2010-05-14,12950,13100,12550,12850,1054185,1478280.0,115041225.0
2010-05-17,12700,13300,12550,13200,734488,1518544.0,115041225.0
2010-05-18,13400,13900,12800,13350,1240790,1535800.0,115041225.0
2010-05-19,13350,13400,12950,13150,393205,1512792.0,115041225.0
2010-05-20,13050,13350,12850,13100,467080,1507040.0,115041225.0
2010-05-24,13000,13300,12750,13050,490751,1501288.0,115041225.0
2010-05-25,12800,12950,11800,12000,1370209,1380495.0,115041225.0
2010-05-26,12100,12500,11850,12400,812330,1426511.0,115041225.0
2010-05-27,12400,12550,12050,12300,914025,1415007.0,115041225.0
2010-05-28,12500,12550,11950,12000,1122030,1380495.0,115041225.0
2010-05-31,12100,13000,12100,12600,1157080,1449519.0,115041225.0
2010-06-01,12750,13100,12500,13000,754251,1495536.0,115041225.0
2010-06-03,13400,13500,13100,13200,685402,1518544.0,115041225.0
2010-06-04,13200,13200,12900,13200,476535,1518544.0,115041225.0
2010-06-07,12950,13300,12850,13200,438015,1518544.0,115041225.0
2010-06-08,13200,13400,13150,13350,551586,1535800.0,115041225.0
2010-06-09,13400,13400,13000,13250,377760,1524296.0,115041225.0
2010-06-10,13300,13350,12700,12700,775515,1461024.0,115041225.0
2010-06-11,12850,13000,12750,12900,602726,1484032.0,115041225.0
2010-06-14,13000,13250,12950,13200,412470,1518544.0,115041225.0
2010-06-15,13200,13200,12950,13050,290256,1501288.0,115041225.0
2010-06-16,13150,13200,12850,12900,413154,1484032.0,115041225.0
2010-06-17,12900,13000,12600,12800,516441,1472528.0,115041225.0
2010-06-18,13000,13300,12850,13300,915267,1530048.0,115041225.0
2010-06-21,13500,13550,13050,13200,644391,1518544.0,115041225.0
2010-06-22,13150,13150,12900,13000,428052,1495536.0,115041225.0
2010-06-23,12950,13000,12800,12850,456284,1478280.0,115041225.0
2010-06-24,12750,13000,12700,12950,332734,1489784.0,115041225.0
2010-06-25,12850,12850,12650,12700,404823,1461024.0,115041225.0
2010-06-28,12850,13000,12650,12900,361350,1484032.0,115041225.0
2010-06-29,12950,13400,12950,13200,896473,1518544.0,115041225.0
2010-06-30,13000,13250,12850,12850,660252,1478280.0,115041225.0
2010-07-01,12800,12900,12350,12650,504196,1455271.0,115041225.0
2010-07-02,12750,12750,12600,12750,207063,1466776.0,115041225.0
2010-07-05,12700,12750,12500,12500,293346,1438015.0,115041225.0
2010-07-06,12400,12500,12100,12300,360031,1415007.0,115041225.0
2010-07-07,12400,12400,12000,12100,568658,1391999.0,115041225.0
2010-07-08,12200,12550,12150,12250,357235,1409255.0,115041225.0
2010-07-09,12400,12750,12350,12750,407405,1466776.0,115041225.0
2010-07-12,12800,12850,12500,12600,347801,1449519.0,115041225.0
2010-07-13,12650,12850,12600,12750,289649,1466776.0,115041225.0
2010-07-14,12800,13100,12800,12900,448373,1484032.0,115041225.0
2010-07-15,13200,13200,12750,12750,315595,1466776.0,115041225.0
2010-07-16,12650,12950,12550,12600,372906,1449519.0,115041225.0
2010-07-19,12450,12700,12400,12650,328160,1455271.0,115041225.0
2010-07-20,12600,12650,12450,12550,292306,1443767.0,115041225.0
2010-07-21,12600,13000,12500,12550,440347,1443767.0,115041225.0
2010-07-22,12650,12750,12200,12200,417659,1403503.0,115041225.0
2010-07-23,12350,12600,12300,12350,418486,1420759.0,115041225.0
2010-07-26,12400,12500,12250,12350,321554,1420759.0,115041225.0
2010-07-27,12400,12450,12200,12300,494963,1415007.0,115041225.0
2010-07-28,12350,12400,12100,12100,336726,1391999.0,115041225.0
2010-07-29,12100,12350,12000,12250,450375,1409255.0,115041225.0
2010-07-30,12150,12250,12100,12150,283246,1397751.0,115041225.0
2010-08-02,12150,12400,12150,12250,257780,1409255.0,115041225.0
2010-08-03,12250,12250,11950,12050,880785,1386247.0,115041225.0
2010-08-04,12000,12050,11600,11850,942633,1363239.0,115041225.0
2010-08-05,11850,11850,11600,11800,391309,1357486.0,115041225.0
2010-08-06,11750,12050,11650,11900,624908,1368991.0,115041225.0
2010-08-09,11950,12200,11850,12050,313990,1386247.0,115041225.0
2010-08-10,12100,12150,11800,11900,396841,1368991.0,115041225.0
2010-08-11,11900,12000,11550,11600,529704,1334478.0,115041225.0
2010-08-12,11450,11700,11300,11400,348653,1311470.0,115041225.0
2010-08-13,11550,11700,11450,11550,311288,1328726.0,115041225.0
2010-08-16,11650,12200,11450,12050,595442,1386247.0,115041225.0
2010-08-17,12200,12200,11850,12050,337256,1386247.0,115041225.0
2010-08-18,12150,12150,11800,11900,248818,1368991.0,115041225.0
2010-08-19,11850,12300,11800,12200,493093,1403503.0,115041225.0
2010-08-20,12100,12200,11900,12050,342314,1386247.0,115041225.0
2010-08-23,12000,12150,11850,11900,325417,1368991.0,115041225.0
2010-08-24,12000,12250,11850,12200,554510,1403503.0,115041225.0
2010-08-25,12050,12300,11950,12300,333936,1415007.0,115041225.0
2010-08-26,12400,12450,12000,12200,460690,1403503.0,115041225.0
2010-08-27,12200,12500,12050,12450,694664,1432263.0,115041225.0
2010-08-30,12550,12600,12350,12450,597600,1432263.0,115041225.0
2010-08-31,12450,12450,12050,12200,594630,1403503.0,115041225.0
2010-09-01,12250,13000,12050,12800,1531228,1472528.0,115041225.0
2010-09-02,12950,13600,12800,13500,1816164,1553057.0,115041225.0
2010-09-03,13500,13950,13050,13200,1047653,1518544.0,115041225.0
2010-09-06,13350,13400,13000,13200,427651,1518544.0,115041225.0
2010-09-07,13100,13350,13050,13200,410195,1518544.0,115041225.0
2010-09-08,13100,13350,12900,13150,416863,1512792.0,115041225.0
2010-09-09,13200,13550,13150,13450,623987,1547304.0,115041225.0
2010-09-10,13550,13650,13350,13500,465841,1553057.0,115041225.0
2010-09-13,13500,13500,13100,13250,517508,1524296.0,115041225.0
2010-09-14,13200,13350,12800,13350,716532,1535800.0,115041225.0
2010-09-15,13150,13500,13150,13400,522436,1541552.0,115041225.0
2010-09-16,13400,13650,13200,13450,442204,1547304.0,115041225.0
2010-09-17,13600,13650,13150,13150,367165,1512792.0,115041225.0
2010-09-20,13000,13250,12750,13250,531901,1524296.0,115041225.0
2010-09-24,13250,13400,13150,13200,354438,1518544.0,115041225.0
2010-09-27,13200,13800,13100,13750,976638,1581817.0,115041225.0
2010-09-28,13750,13800,13550,13550,530154,1558809.0,115041225.0
2010-09-29,13550,13800,13450,13500,652182,1553057.0,115041225.0
2010-09-30,13650,13650,13250,13550,496804,1558809.0,115041225.0
2010-10-01,13500,14000,13450,13700,806490,1576065.0,115041225.0
2010-10-04,13750,13800,13300,13300,556484,1530048.0,115041225.0
2010-10-05,13300,13450,13150,13300,357258,1530048.0,115041225.0
2010-10-06,13300,13400,13150,13250,501745,1524296.0,115041225.0
2010-10-07,13300,13350,13050,13350,485022,1535800.0,115041225.0
2010-10-08,13350,13550,13100,13400,508314,1541552.0,115041225.0
2010-10-11,13400,13500,13150,13350,301418,1535800.0,115041225.0
2010-10-12,13350,13400,13200,13200,366223,1518544.0,115041225.0
2010-10-13,13350,13450,13100,13450,294678,1547304.0,115041225.0
2010-10-14,13500,13750,13300,13550,679753,1558809.0,115041225.0
2010-10-15,13550,13550,13100,13150,660282,1512792.0,115041225.0
2010-10-18,13200,13200,12800,12800,654108,1472528.0,115041225.0
2010-10-19,12800,13000,12700,12850,417351,1478280.0,115041225.0
2010-10-20,12800,13050,12700,12950,289239,1489784.0,115041225.0
2010-10-21,12900,13050,12700,13050,325704,1501288.0,115041225.0
2010-10-22,12750,12750,12350,12450,1397942,1432263.0,115041225.0
2010-10-25,12500,12550,12350,12450,736340,1432263.0,115041225.0
2010-10-26,12450,12550,12150,12250,950167,1409255.0,115041225.0
