일신방직(003200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-11,95300,95700,94700,95500,2080,229200.0,2400000.0
2010-11-12,95000,95500,92500,93000,4717,223200.0,2400000.0
2010-11-15,93000,94900,92000,92900,1381,222960.0,2400000.0
2010-11-16,92500,93000,90700,92100,5287,221040.0,2400000.0
2010-11-17,92100,95600,92100,95600,6112,229440.0,2400000.0
2010-11-18,95600,108500,95600,101000,8399,242400.0,2400000.0
2010-11-19,102000,106500,100500,106500,6194,255600.0,2400000.0
2010-11-22,110500,110500,103500,103500,1667,248400.0,2400000.0
2010-11-23,100500,101500,99100,99100,2459,237840.0,2400000.0
2010-11-24,97700,98500,95000,97100,3888,233040.0,2400000.0
2010-11-25,97500,99800,96700,99800,2143,239520.0,2400000.0
2010-11-26,99800,99800,97600,98100,5369,235440.0,2400000.0
2010-11-29,97500,100000,95500,96200,3457,230880.0,2400000.0
2010-11-30,96200,97000,95700,96400,663,231360.0,2400000.0
2010-12-01,96400,97000,95700,97000,931,232800.0,2400000.0
2010-12-02,97000,103000,96900,103000,5187,247200.0,2400000.0
2010-12-03,103000,103000,99300,99800,2708,239520.0,2400000.0
2010-12-06,99800,100500,99300,99400,1557,238560.0,2400000.0
2010-12-07,99400,99400,98100,98500,413,236400.0,2400000.0
2010-12-08,99600,99600,96800,98500,2729,236400.0,2400000.0
2010-12-09,100000,103000,97500,99000,1990,237600.0,2400000.0
2010-12-10,99000,99800,98500,98600,584,236640.0,2400000.0
2010-12-13,99500,100000,98700,99200,1164,238080.0,2400000.0
2010-12-14,99800,100500,98700,98800,785,237120.0,2400000.0
2010-12-15,98900,99000,96200,96400,3698,231360.0,2400000.0
2010-12-16,96500,98900,96400,97900,1395,234960.0,2400000.0
2010-12-17,99800,99800,97000,97700,1030,234480.0,2400000.0
2010-12-20,97400,103000,94800,96200,2541,230880.0,2400000.0
2010-12-21,99700,99700,96000,97500,1316,234000.0,2400000.0
2010-12-22,96800,99800,96000,99000,3082,237600.0,2400000.0
2010-12-23,98500,98600,98000,98200,830,235680.0,2400000.0
2010-12-24,98100,99000,97400,98400,2183,236160.0,2400000.0
2010-12-27,99500,99500,97700,99000,1359,237600.0,2400000.0
2010-12-28,100500,102000,98900,100500,2060,241200.0,2400000.0
2010-12-29,100000,101000,97400,97900,1783,234960.0,2400000.0
2010-12-30,97900,99700,96900,99200,1739,238080.0,2400000.0
2011-01-03,99200,99800,98700,99200,935,238080.0,2400000.0
2011-01-04,99600,99600,97300,97300,6167,233520.0,2400000.0
2011-01-05,98200,98500,97300,98300,2167,235920.0,2400000.0
2011-01-06,98300,98300,97600,97800,817,234720.0,2400000.0
2011-01-07,97800,99300,97000,99000,1027,237600.0,2400000.0
2011-01-10,99500,99500,97300,98900,981,237360.0,2400000.0
2011-01-11,98900,100500,97900,99600,1644,239040.0,2400000.0
2011-01-12,99600,101000,99100,99900,2262,239760.0,2400000.0
2011-01-13,100000,100000,96500,98800,3927,237120.0,2400000.0
2011-01-14,98800,99700,97000,99700,2858,239280.0,2400000.0
2011-01-17,99800,103000,98300,99600,3652,239040.0,2400000.0
2011-01-18,100000,100000,98400,99900,570,239760.0,2400000.0
2011-01-19,99000,102000,99000,99700,694,239280.0,2400000.0
2011-01-20,100000,100000,98400,99200,1391,238080.0,2400000.0
2011-01-21,99200,99200,97800,97800,734,234720.0,2400000.0
2011-01-24,97800,98200,97700,97800,966,234720.0,2400000.0
2011-01-25,97800,98400,97400,97400,2123,233760.0,2400000.0
2011-01-26,97400,98100,95500,97500,15396,234000.0,2400000.0
2011-01-27,98000,98000,95700,96700,1514,232080.0,2400000.0
2011-01-28,96700,97200,95000,96700,1315,232080.0,2400000.0
2011-01-31,99800,103000,98700,100500,12187,241200.0,2400000.0
2011-02-01,100500,100500,97800,98800,2986,237120.0,2400000.0
2011-02-07,99000,99000,97800,98400,2241,236160.0,2400000.0
2011-02-08,98000,98500,97300,98400,1227,236160.0,2400000.0
2011-02-09,98700,98700,96500,98200,1134,235680.0,2400000.0
2011-02-10,98200,99600,96200,97000,1480,232800.0,2400000.0
2011-02-11,97000,98300,96200,97300,4890,233520.0,2400000.0
2011-02-14,99500,99500,97300,97600,2211,234240.0,2400000.0
2011-02-15,97700,97700,97000,97100,306,233040.0,2400000.0
2011-02-16,96600,97600,96500,97000,1704,232800.0,2400000.0
2011-02-17,98000,98000,95700,97900,516,234960.0,2400000.0
2011-02-18,96600,97800,96200,97200,678,233280.0,2400000.0
2011-02-21,97200,97200,95100,95800,725,229920.0,2400000.0
2011-02-22,96200,96800,93000,95500,3025,229200.0,2400000.0
2011-02-23,96900,96900,94700,95500,535,229200.0,2400000.0
2011-02-24,95300,99900,94400,95300,932,228720.0,2400000.0
2011-02-25,94500,97900,94200,97700,865,234480.0,2400000.0
2011-02-28,97300,97300,94100,95200,1749,228480.0,2400000.0
2011-03-02,94500,95000,93000,94300,753,226320.0,2400000.0
2011-03-03,94500,95000,93900,94000,1148,225600.0,2400000.0
2011-03-04,94000,96000,93400,95000,1035,228000.0,2400000.0
2011-03-07,94800,94800,93800,93800,887,225120.0,2400000.0
2011-03-08,93800,95000,92700,93500,1247,224400.0,2400000.0
2011-03-09,93800,94400,93500,93500,2256,224400.0,2400000.0
2011-03-10,93000,94500,93000,93800,676,225120.0,2400000.0
2011-03-11,93800,93800,92000,93500,1688,224400.0,2400000.0
2011-03-14,94000,94000,91000,93200,2004,223680.0,2400000.0
2011-03-15,93000,93200,90500,91500,1922,219600.0,2400000.0
2011-03-16,91900,92500,90000,92000,1814,220800.0,2400000.0
2011-03-17,92200,92200,88600,90000,2169,216000.0,2400000.0
2011-03-18,89900,90400,87000,90400,5542,216960.0,2400000.0
2011-03-21,90700,91600,88700,90000,1280,216000.0,2400000.0
2011-03-22,93000,93000,88200,90000,2075,216000.0,2400000.0
2011-03-23,90000,91000,88800,90000,1200,216000.0,2400000.0
2011-03-24,90000,91400,89400,91000,3039,218400.0,2400000.0
2011-03-25,92500,92500,91000,92000,746,220800.0,2400000.0
2011-03-28,92500,94300,92500,92700,1758,222480.0,2400000.0
2011-03-29,92700,94000,92300,92500,724,222000.0,2400000.0
2011-03-30,92100,94900,91100,94000,2153,225600.0,2400000.0
2011-03-31,94000,99000,93300,93700,1798,224880.0,2400000.0
2011-04-01,95000,95000,93700,94000,3607,225600.0,2400000.0
2011-04-04,96000,96000,93000,93000,1174,223200.0,2400000.0
2011-04-05,93100,94200,93000,93800,3946,225120.0,2400000.0
2011-04-06,93800,94000,92500,93500,4028,224400.0,2400000.0
2011-04-07,93500,93700,93000,93700,1283,224880.0,2400000.0
2011-04-08,92600,92800,91400,92500,2481,222000.0,2400000.0
2011-04-11,95900,95900,91700,91900,1384,220560.0,2400000.0
2011-04-12,92400,92500,91200,92500,1749,222000.0,2400000.0
2011-04-13,92800,94200,92400,93000,1207,223200.0,2400000.0
2011-04-14,93200,94500,93200,93800,3761,225120.0,2400000.0
2011-04-15,93900,94300,92900,93800,1784,225120.0,2400000.0
2011-04-18,96200,96200,92500,93800,3270,225120.0,2400000.0
2011-04-19,93800,93800,92100,93000,902,223200.0,2400000.0
2011-04-20,92900,93400,92500,93300,597,223920.0,2400000.0
2011-04-21,94000,94000,93300,93800,2434,225120.0,2400000.0
2011-04-22,94500,96000,94000,95500,7562,229200.0,2400000.0
2011-04-25,97700,97700,95500,96300,5744,231120.0,2400000.0
2011-04-26,96500,109000,96500,99500,8959,238800.0,2400000.0
2011-04-27,99500,105000,99500,103500,13959,248400.0,2400000.0
2011-04-28,105500,105500,99100,99500,5534,238800.0,2400000.0
2011-04-29,98900,99200,95700,99200,11499,238080.0,2400000.0
2011-05-02,97900,107500,96700,104500,10263,250800.0,2400000.0
2011-05-03,105500,105500,101500,103000,1454,247200.0,2400000.0
2011-05-04,105000,105000,99400,99500,4458,238800.0,2400000.0
2011-05-06,98000,99000,95700,96700,4697,232080.0,2400000.0
2011-05-09,97500,97500,95500,95800,5395,229920.0,2400000.0
2011-05-11,96000,96000,94500,95900,9352,230160.0,2400000.0
2011-05-12,96800,96800,93900,94900,4497,227760.0,2400000.0
2011-05-13,95100,96900,95000,95600,1744,229440.0,2400000.0
2011-05-16,98500,104000,96700,99400,6595,238560.0,2400000.0
2011-05-17,102000,107000,100500,101500,10977,243600.0,2400000.0
2011-05-18,104000,104500,99900,102500,5647,246000.0,2400000.0
2011-05-19,103000,107000,102500,105500,7874,253200.0,2400000.0
2011-05-20,106000,119000,105500,110000,28593,264000.0,2400000.0
2011-05-23,108500,113500,103500,104500,8838,250800.0,2400000.0
2011-05-24,103000,105500,101500,105000,9298,252000.0,2400000.0
2011-05-25,103000,111000,103000,107500,7485,258000.0,2400000.0
2011-05-26,109500,109500,106000,108500,5057,260400.0,2400000.0
2011-05-27,106500,112000,105500,110500,5622,265200.0,2400000.0
2011-05-30,112000,118500,112000,117500,31535,282000.0,2400000.0
2011-05-31,119000,122500,115000,118000,6593,283200.0,2400000.0
2011-06-01,120000,120000,113000,117000,4453,280800.0,2400000.0
2011-06-02,113000,117000,113000,115000,3533,276000.0,2400000.0
2011-06-03,115500,118500,114000,116500,4153,279600.0,2400000.0
2011-06-07,117000,118000,113500,115500,4181,277200.0,2400000.0
2011-06-08,114000,115500,107500,111500,7686,267600.0,2400000.0
2011-06-09,111000,113000,106500,110000,4303,264000.0,2400000.0
2011-06-10,111500,115000,109000,112000,6191,268800.0,2400000.0
2011-06-13,112000,115000,108000,110000,3904,264000.0,2400000.0
2011-06-14,109000,112500,106500,107000,4358,256800.0,2400000.0
2011-06-15,107000,107500,105500,107000,4602,256800.0,2400000.0
2011-06-16,106500,106500,103000,105000,5589,252000.0,2400000.0
2011-06-17,103500,109000,101500,105000,6813,252000.0,2400000.0
2011-06-20,106500,109500,103500,106500,3098,255600.0,2400000.0
2011-06-21,108000,108000,105500,106500,1350,255600.0,2400000.0
2011-06-22,108000,108000,103000,105000,3735,252000.0,2400000.0
2011-06-23,106000,108500,105000,107000,1720,256800.0,2400000.0
2011-06-24,106500,108000,103500,108000,3279,259200.0,2400000.0
2011-06-27,109000,109000,105000,108000,1992,259200.0,2400000.0
2011-06-28,108500,113000,106500,108000,5624,259200.0,2400000.0
2011-06-29,106000,114000,106000,113000,5331,271200.0,2400000.0
2011-06-30,113500,114000,110500,113000,5303,271200.0,2400000.0
2011-07-01,113000,114000,109500,111000,2738,266400.0,2400000.0
2011-07-04,111000,112500,108500,112500,3397,270000.0,2400000.0
2011-07-05,112000,113500,110000,110500,3101,265200.0,2400000.0
2011-07-06,111000,112500,109000,110500,4335,265200.0,2400000.0
2011-07-07,111000,111000,106000,107500,9278,258000.0,2400000.0
2011-07-08,107000,107500,104000,106500,10992,255600.0,2400000.0
2011-07-11,106000,106000,102000,104500,9504,250800.0,2400000.0
2011-07-12,102500,103000,99000,100000,9732,240000.0,2400000.0
2011-07-13,101000,101000,99200,100500,5379,241200.0,2400000.0
2011-07-14,101000,101000,98300,100000,4350,240000.0,2400000.0
2011-07-15,99700,99900,97300,99900,12643,239760.0,2400000.0
2011-07-18,99900,99900,97500,99000,21806,237600.0,2400000.0
2011-07-19,99200,100000,98300,99000,7614,237600.0,2400000.0
2011-07-20,99300,101000,99000,99700,8154,239280.0,2400000.0
2011-07-21,99500,101500,99000,101500,8181,243600.0,2400000.0
2011-07-22,101500,102000,99600,101000,11400,242400.0,2400000.0
2011-07-25,101000,101000,99700,101000,3489,242400.0,2400000.0
2011-07-26,101000,101000,98900,100000,8675,240000.0,2400000.0
2011-07-27,99600,99700,97500,97700,8387,234480.0,2400000.0
2011-07-28,97800,99000,97400,98600,6479,236640.0,2400000.0
2011-07-29,99100,99900,98700,99400,4947,238560.0,2400000.0
2011-08-01,99400,100500,99000,99400,6481,238560.0,2400000.0
2011-08-02,99400,99700,98800,99400,2499,238560.0,2400000.0
2011-08-03,98700,99400,96900,98200,6561,235680.0,2400000.0
2011-08-04,99100,99500,97500,99000,2526,237600.0,2400000.0
2011-08-05,96000,96800,93000,96300,3694,231120.0,2400000.0
2011-08-08,92600,94900,82000,91000,7625,218400.0,2400000.0
2011-08-09,86400,90800,77400,82000,16307,196800.0,2400000.0
2011-08-10,84900,88000,83200,85400,5936,204960.0,2400000.0
2011-08-11,82400,88000,80500,87700,5991,210480.0,2400000.0
2011-08-12,90300,90300,88500,90000,3840,216000.0,2400000.0
2011-08-16,88800,93000,88800,92500,4387,222000.0,2400000.0
2011-08-17,90700,91700,87700,87800,9996,210720.0,2400000.0
2011-08-18,87800,88800,83500,86000,15410,206400.0,2400000.0
2011-08-19,83000,85500,81500,82800,9092,198720.0,2400000.0
2011-08-22,83500,84400,82400,83500,2646,200400.0,2400000.0
2011-08-23,83500,84700,82000,84300,7193,202320.0,2400000.0
2011-08-24,86000,86000,83000,84000,4569,201600.0,2400000.0
2011-08-25,85500,85500,83500,84600,3310,203040.0,2400000.0
2011-08-26,84000,84500,82400,84500,5896,202800.0,2400000.0
2011-08-29,84900,84900,83000,84500,3999,202800.0,2400000.0
2011-08-30,84300,86000,84000,85500,4044,205200.0,2400000.0
2011-08-31,85500,86500,83700,85900,2489,206160.0,2400000.0
2011-09-01,85900,87000,85300,86200,4042,206880.0,2400000.0
2011-09-02,86500,86500,84800,85900,3836,206160.0,2400000.0
2011-09-05,85400,85500,82400,84500,4008,202800.0,2400000.0
2011-09-06,83500,84200,81800,83600,2645,200640.0,2400000.0
2011-09-07,83600,84500,82700,84400,1781,202560.0,2400000.0
2011-09-08,85000,86000,84000,85000,1589,204000.0,2400000.0
2011-09-09,85000,86300,84100,84600,1853,203040.0,2400000.0
2011-09-14,83700,84200,81800,81800,2279,196320.0,2400000.0
2011-09-15,82100,83300,81800,82000,2884,196800.0,2400000.0
2011-09-16,83800,83800,82200,83300,2484,199920.0,2400000.0
2011-09-19,83300,83600,82500,83500,2554,200400.0,2400000.0
2011-09-20,83200,83900,83100,83700,1140,200880.0,2400000.0
2011-09-21,83700,84800,83400,84700,1327,203280.0,2400000.0
2011-09-22,83700,84200,83500,83900,806,201360.0,2400000.0
2011-09-23,83000,83200,79500,81200,4546,194880.0,2400000.0
2011-09-26,79500,81200,75900,79000,3980,189600.0,2400000.0
2011-09-27,72000,79500,72000,79500,1412,190800.0,2400000.0
2011-09-28,79100,79700,79000,79600,2661,191040.0,2400000.0
2011-09-29,79000,81000,78500,80000,1294,192000.0,2400000.0
2011-09-30,80000,81400,78600,79900,1834,191760.0,2400000.0
2011-10-04,79000,79000,76600,78300,5031,187920.0,2400000.0
2011-10-05,78800,78800,76400,77900,1559,186960.0,2400000.0
2011-10-06,79700,80500,77200,78800,621,189120.0,2400000.0
2011-10-07,80000,81300,79200,81300,671,195120.0,2400000.0
2011-10-10,79300,82800,79300,82500,781,198000.0,2400000.0
2011-10-11,83500,85800,83000,85500,2109,205200.0,2400000.0
2011-10-12,84800,86000,84800,85600,273,205440.0,2400000.0
2011-10-13,85600,86900,85300,86700,1553,208080.0,2400000.0
2011-10-14,86000,87300,85600,86900,1059,208560.0,2400000.0
2011-10-17,86200,87700,85300,85900,1493,206160.0,2400000.0
2011-10-18,85600,85900,84500,85800,1903,205920.0,2400000.0
2011-10-19,86100,86100,84600,86000,1159,206400.0,2400000.0
2011-10-20,86000,86000,84700,85400,686,204960.0,2400000.0
2011-10-21,85900,85900,84800,84800,492,203520.0,2400000.0
2011-10-24,85800,86700,85100,86700,733,208080.0,2400000.0
2011-10-25,86000,86000,85300,85800,1203,205920.0,2400000.0
2011-10-26,85100,85800,85100,85200,270,204480.0,2400000.0
2011-10-27,85500,86200,85100,85200,1487,204480.0,2400000.0
2011-10-28,86500,87200,85100,85100,823,204240.0,2400000.0
2011-10-31,85100,86400,85100,86200,578,206880.0,2400000.0
2011-11-01,86000,86800,85600,86500,526,207600.0,2400000.0
2011-11-02,86400,86400,83900,85700,1603,205680.0,2400000.0
2011-11-03,86500,86500,85000,85000,343,204000.0,2400000.0
2011-11-04,85000,85800,84600,85200,647,204480.0,2400000.0
2011-11-07,84600,85400,84600,85400,514,204960.0,2400000.0
2011-11-08,85400,85400,84400,84900,1399,203760.0,2400000.0
2011-11-09,84600,86000,84400,86000,600,206400.0,2400000.0
2011-11-10,85500,85500,84400,85100,1013,204240.0,2400000.0
2011-11-11,85200,85400,84800,85400,1222,204960.0,2400000.0
2011-11-14,85400,85400,84800,85100,1010,204240.0,2400000.0
2011-11-15,84000,84900,83600,84300,3057,202320.0,2400000.0
2011-11-16,84300,84500,82300,84300,2360,202320.0,2400000.0
2011-11-17,84300,84500,83700,84400,1959,202560.0,2400000.0
2011-11-18,83600,83700,83100,83600,544,200640.0,2400000.0
2011-11-21,82800,84000,82500,83100,2056,199440.0,2400000.0
2011-11-22,82100,83100,82100,83100,641,199440.0,2400000.0
2011-11-23,83400,83900,81900,81900,924,196560.0,2400000.0
2011-11-24,79100,84000,79100,83400,1069,200160.0,2400000.0
2011-11-25,83000,84500,82300,84500,1417,202800.0,2400000.0
2011-11-28,84500,86800,83300,86700,406,208080.0,2400000.0
2011-11-29,87900,87900,84400,86000,734,206400.0,2400000.0
2011-11-30,84300,87100,83700,84300,440,202320.0,2400000.0
2011-12-01,84300,86700,83800,85200,2764,204480.0,2400000.0
2011-12-02,84000,85300,84000,84700,195,203280.0,2400000.0
2011-12-05,84700,86500,84500,85100,831,204240.0,2400000.0
2011-12-06,85000,85000,83600,84500,1410,202800.0,2400000.0
2011-12-07,85000,85000,84000,84100,344,201840.0,2400000.0
2011-12-08,83700,84900,83200,84500,885,202800.0,2400000.0
2011-12-09,83500,84500,83100,83900,703,201360.0,2400000.0
2011-12-12,84700,84700,82800,84400,1395,202560.0,2400000.0
2011-12-13,83000,84000,82600,83600,2570,200640.0,2400000.0
2011-12-14,83600,83600,82600,82600,1315,198240.0,2400000.0
2011-12-15,82600,83400,81000,83300,729,199920.0,2400000.0
2011-12-16,83500,84000,81700,83300,330,199920.0,2400000.0
2011-12-19,82500,82700,80800,82200,3191,197280.0,2400000.0
2011-12-20,79600,82800,79600,82800,8236,198720.0,2400000.0
2011-12-21,83500,84000,81800,83400,17817,200160.0,2400000.0
2011-12-22,84000,84000,82000,82700,529,198480.0,2400000.0
2011-12-23,83500,83500,82300,83200,17370,199680.0,2400000.0
2011-12-26,83200,83900,81400,81400,1878,195360.0,2400000.0
2011-12-27,81500,83200,81300,82400,2273,197760.0,2400000.0
2011-12-28,80600,83400,80600,81900,340,196560.0,2400000.0
2011-12-29,82900,82900,80900,82000,408,196800.0,2400000.0
2012-01-02,81000,82000,80600,81700,600,196080.0,2400000.0
2012-01-03,81700,81700,80600,81700,654,196080.0,2400000.0
2012-01-04,81800,81800,80700,81400,299,195360.0,2400000.0
2012-01-05,81700,81700,80300,80800,471,193920.0,2400000.0
2012-01-06,81000,82000,79800,80000,3273,192000.0,2400000.0
2012-01-09,80000,81300,79700,80800,272,193920.0,2400000.0
2012-01-10,78600,81500,78600,80900,577,194160.0,2400000.0
2012-01-11,80500,81600,79500,80600,738,193440.0,2400000.0
2012-01-12,81600,81600,79800,81000,326,194400.0,2400000.0
2012-01-13,81600,81600,79900,80500,1387,193200.0,2400000.0
2012-01-16,80500,81700,79800,80300,259,192720.0,2400000.0
2012-01-17,79500,80900,79500,80800,682,193920.0,2400000.0
2012-01-18,80200,81000,80100,80300,263,192720.0,2400000.0
2012-01-19,80900,80900,80000,80400,610,192960.0,2400000.0
2012-01-20,79500,80400,79500,80400,549,192960.0,2400000.0
2012-01-25,79200,81500,78400,79300,2116,190320.0,2400000.0
2012-01-26,78600,80700,78600,80500,638,193200.0,2400000.0
2012-01-27,80500,80500,78600,80500,789,193200.0,2400000.0
2012-01-30,80000,80900,79500,80400,149,192960.0,2400000.0
2012-01-31,80800,80800,79100,79800,1956,191520.0,2400000.0
2012-02-01,79100,80000,79100,80000,387,192000.0,2400000.0
2012-02-02,80600,80700,79500,80000,167,192000.0,2400000.0
2012-02-03,80500,80500,79500,80000,73,192000.0,2400000.0
2012-02-06,80000,80500,79500,79700,622,191280.0,2400000.0
2012-02-07,79400,80500,79400,79900,717,191760.0,2400000.0
2012-02-08,79900,80700,79600,80400,1000,192960.0,2400000.0
2012-02-09,80400,80900,80000,80500,940,193200.0,2400000.0
2012-02-10,83400,83400,80300,81000,103,194400.0,2400000.0
2012-02-13,81000,82300,81000,81700,232,196080.0,2400000.0
2012-02-14,81000,81000,80300,80900,2752,194160.0,2400000.0
2012-02-15,82000,82000,80200,81800,9691,196320.0,2400000.0
2012-02-16,80600,81100,80400,80400,4349,192960.0,2400000.0
2012-02-17,80400,81400,80400,80600,4377,193440.0,2400000.0
2012-02-20,80600,81500,80200,80900,5354,194160.0,2400000.0
2012-02-21,80900,81500,80300,81500,2708,195600.0,2400000.0
2012-02-22,81500,81900,81000,81500,720,195600.0,2400000.0
2012-02-23,80600,81500,80400,81400,2290,195360.0,2400000.0
2012-02-24,80500,87400,80500,84500,12659,202800.0,2400000.0
2012-02-27,85000,86400,83000,83000,4260,199200.0,2400000.0
2012-02-28,83000,84900,82600,84000,1610,201600.0,2400000.0
2012-02-29,85000,85000,83400,83500,881,200400.0,2400000.0
2012-03-02,84400,84800,82700,83000,2358,199200.0,2400000.0
2012-03-05,83800,83800,82000,82800,436,198720.0,2400000.0
2012-03-06,82500,82800,81500,82100,2465,197040.0,2400000.0
2012-03-07,82400,82500,81300,82300,675,197520.0,2400000.0
2012-03-08,83500,83500,80600,83000,1213,199200.0,2400000.0
2012-03-09,83000,84000,82100,84000,676,201600.0,2400000.0
2012-03-12,84000,84000,82500,83400,476,200160.0,2400000.0
2012-03-13,82600,83900,82300,83200,782,199680.0,2400000.0
2012-03-14,83800,83800,82500,82800,1171,198720.0,2400000.0
2012-03-15,83500,83800,82500,83600,1485,200640.0,2400000.0
2012-03-16,83600,83800,83000,83600,795,200640.0,2400000.0
2012-03-19,82600,83900,82500,83600,1500,200640.0,2400000.0
2012-03-20,83600,83600,82500,82600,1509,198240.0,2400000.0
2012-03-21,82100,83400,82000,83300,1651,199920.0,2400000.0
2012-03-22,83300,83500,82500,82500,2887,198000.0,2400000.0
2012-03-23,82200,82900,82200,82900,1610,198960.0,2400000.0
2012-03-26,82900,83700,81600,83300,1145,199920.0,2400000.0
2012-03-27,82100,83400,81800,83300,821,199920.0,2400000.0
2012-03-28,83000,83100,82500,83100,758,199440.0,2400000.0
2012-03-29,83000,83100,81400,82600,1095,198240.0,2400000.0
2012-03-30,82500,83400,81600,82300,863,197520.0,2400000.0
2012-04-02,82500,83000,81600,82300,623,197520.0,2400000.0
2012-04-03,81600,82000,80800,81900,667,196560.0,2400000.0
2012-04-04,81500,81900,80300,81000,1797,194400.0,2400000.0
2012-04-05,82300,82300,79200,80900,644,194160.0,2400000.0
2012-04-06,80100,81500,80100,81300,242,195120.0,2400000.0
2012-04-09,81300,81600,81000,81500,1033,195600.0,2400000.0
2012-04-10,80500,81400,79600,81400,344,195360.0,2400000.0
2012-04-12,83400,83400,80200,81300,358,195120.0,2400000.0
2012-04-13,82000,82000,80000,81700,437,196080.0,2400000.0
2012-04-16,80200,81200,80000,81000,296,194400.0,2400000.0
2012-04-17,80200,80900,79600,80800,970,193920.0,2400000.0
2012-04-18,79800,80800,79800,80800,667,193920.0,2400000.0
2012-04-19,80200,80800,79900,80000,452,192000.0,2400000.0
2012-04-20,79500,81000,79500,81000,1383,194400.0,2400000.0
2012-04-23,80500,81000,79900,81000,81,194400.0,2400000.0
2012-04-24,80000,80500,79900,80300,281,192720.0,2400000.0
2012-04-25,80200,80800,79800,80800,553,193920.0,2400000.0
2012-04-26,79400,80900,79400,80900,628,194160.0,2400000.0
2012-04-27,79700,84000,79700,80200,1216,192480.0,2400000.0
2012-04-30,80200,80200,79200,80000,545,192000.0,2400000.0
2012-05-02,79300,80100,78500,79000,5550,189600.0,2400000.0
2012-05-03,78000,80100,76500,78500,3407,188400.0,2400000.0
2012-05-04,77400,78900,77000,77000,1705,184800.0,2400000.0
2012-05-07,76000,77500,75200,75600,6532,181440.0,2400000.0
2012-05-08,75100,76600,75100,75300,1039,180720.0,2400000.0
2012-05-09,75700,76000,75000,75200,898,180480.0,2400000.0
2012-05-10,75200,76400,74800,75800,1209,181920.0,2400000.0
2012-05-11,75100,76200,73900,75000,14304,180000.0,2400000.0
2012-05-14,73300,75500,73300,75500,1270,181200.0,2400000.0
2012-05-15,75000,75200,72800,74600,2620,179040.0,2400000.0
2012-05-16,75100,75500,73200,73800,975,177120.0,2400000.0
2012-05-17,73800,74100,72500,73800,1179,177120.0,2400000.0
2012-05-18,72000,74500,72000,74300,878,178320.0,2400000.0
2012-05-21,72500,73700,72500,73400,1466,176160.0,2400000.0
2012-05-22,73900,73900,72000,73600,560,176640.0,2400000.0
2012-05-23,71300,73300,71300,72500,1300,174000.0,2400000.0
2012-05-24,73000,73000,72100,72500,139,174000.0,2400000.0
2012-05-25,73400,73400,72300,73200,269,175680.0,2400000.0
2012-05-29,73500,73500,72300,72500,321,174000.0,2400000.0
2012-05-30,71800,73500,67800,72300,1832,173520.0,2400000.0
2012-05-31,70100,71600,70000,71600,748,171840.0,2400000.0
2012-06-01,70200,72800,70000,70600,1291,169440.0,2400000.0
2012-06-04,70600,71400,68600,68600,1779,164640.0,2400000.0
2012-06-05,68600,71300,68300,69200,2565,166080.0,2400000.0
2012-06-07,70000,70000,68000,69000,1472,165600.0,2400000.0
2012-06-08,70000,70000,68300,70000,963,168000.0,2400000.0
2012-06-11,70800,70800,70000,70400,912,168960.0,2400000.0
2012-06-12,70800,70800,69400,70300,935,168720.0,2400000.0
2012-06-13,68900,71000,68900,70900,400,170160.0,2400000.0
2012-06-14,71200,71400,69700,70000,400,168000.0,2400000.0
2012-06-15,70400,71400,70000,70600,1148,169440.0,2400000.0
2012-06-18,71400,71400,69900,71000,596,170400.0,2400000.0
2012-06-19,70200,71400,70000,70800,2084,169920.0,2400000.0
2012-06-20,71400,71500,70700,71500,5414,171600.0,2400000.0
2012-06-21,71500,72800,70700,70700,667,169680.0,2400000.0
2012-06-22,70300,72800,70300,71600,104,171840.0,2400000.0
2012-06-25,70600,72000,70400,71600,1180,171840.0,2400000.0
2012-06-26,71500,71900,68700,71900,299,172560.0,2400000.0
2012-06-27,70500,72400,70300,72000,427,172800.0,2400000.0
2012-06-28,70100,72700,70100,71700,340,172080.0,2400000.0
2012-06-29,72700,72700,71700,72200,113,173280.0,2400000.0
2012-07-02,71500,73200,71500,71900,538,172560.0,2400000.0
2012-07-03,72300,72900,71000,72000,219,172800.0,2400000.0
2012-07-04,72800,72800,71600,72200,410,173280.0,2400000.0
2012-07-05,73000,73000,71500,71800,49,172320.0,2400000.0
2012-07-06,72200,73000,72000,72300,325,173520.0,2400000.0
2012-07-09,70800,72200,70800,72000,268,172800.0,2400000.0
2012-07-10,72900,72900,71900,72000,165,172800.0,2400000.0
2012-07-11,72900,72900,71600,72300,269,173520.0,2400000.0
2012-07-12,70700,72300,70500,71000,543,170400.0,2400000.0
2012-07-13,72200,72500,70600,71500,452,171600.0,2400000.0
2012-07-16,71900,72800,70800,72000,322,172800.0,2400000.0
2012-07-17,72900,72900,70600,72200,350,173280.0,2400000.0
2012-07-18,72200,72600,70900,72200,2687,173280.0,2400000.0
2012-07-19,73000,73000,71000,71600,828,171840.0,2400000.0
2012-07-20,71600,72800,71000,71600,1624,171840.0,2400000.0
2012-07-23,72000,72000,70100,71600,183,171840.0,2400000.0
2012-07-24,68700,71500,68700,71200,689,170880.0,2400000.0
2012-07-25,71500,71500,66700,70000,904,168000.0,2400000.0
2012-07-26,71500,71500,70100,71200,188,170880.0,2400000.0
2012-07-27,71200,71700,70100,71700,532,172080.0,2400000.0
