티웨이홀딩스(004870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-10-15,45048,46550,41745,45449,1859600,23010.0,2534123.0
2002-10-16,45299,45499,40143,40143,1828500,20324.0,2534123.0
2002-10-17,42546,43046,38541,42296,405600,21413.0,2534123.0
2002-10-18,41294,43797,41294,41795,311900,21160.0,2534123.0
2002-10-21,41294,42746,41044,41545,93600,21033.0,2534123.0
2002-10-22,40794,43547,40794,42546,44100,21540.0,2534123.0
2002-10-23,42495,42495,40994,41545,10300,21033.0,2534123.0
2002-10-24,41544,44047,41544,43047,142300,21793.0,2534123.0
2002-10-25,44247,45048,40794,42446,217000,21489.0,2534123.0
2002-10-28,41795,42245,41044,41295,100600,20907.0,2534123.0
2002-10-29,40794,41845,39542,40544,85700,20526.0,2534123.0
2002-10-30,39793,40293,37891,37891,50900,19183.0,2534123.0
2002-10-31,38992,38992,37240,38842,62910,19665.0,2534123.0
2002-11-01,38241,38541,36539,37541,17600,19006.0,2534123.0
2002-11-04,37540,39793,36039,38492,22100,19487.0,2534123.0
2002-11-05,37540,39642,37290,37541,24900,19006.0,2534123.0
2002-11-06,39042,39042,36289,37691,30000,19082.0,2534123.0
2002-11-07,36889,38541,36889,37441,9400,18955.0,2534123.0
2002-11-08,36539,38141,35037,36039,131200,18246.0,2534123.0
2002-11-11,35538,37790,35538,36540,27900,18499.0,2534123.0
2002-11-12,36039,38541,36039,38542,34000,19513.0,2534123.0
2002-11-13,38541,39042,37540,38041,8200,19259.0,2534123.0
2002-11-14,38541,38541,37590,38392,36600,19437.0,2534123.0
2002-11-15,38391,42546,38291,39042,80090,19766.0,2534123.0
2002-11-18,42045,42045,39192,39293,36920,19893.0,2534123.0
2002-11-19,40043,40043,39042,39543,36100,20020.0,2534123.0
2002-11-20,38591,40043,38591,38742,65400,19614.0,2534123.0
2002-11-21,38091,39342,38091,38792,11800,19639.0,2534123.0
2002-11-22,39542,40794,39042,39993,9400,20248.0,2534123.0
2002-11-25,39542,41044,39542,40544,64100,20526.0,2534123.0
2002-11-26,39542,40794,38941,38942,116620,19715.0,2534123.0
2002-11-27,38291,41695,38291,40994,18000,20754.0,2534123.0
2002-11-28,41544,41544,40143,40294,38000,20400.0,2534123.0
2002-11-29,41595,41595,40043,40043,45160,20273.0,2534123.0
2002-12-02,41294,41294,38892,39042,22700,19766.0,2534123.0
2002-12-03,40994,40994,39042,39293,38760,19893.0,2534123.0
2002-12-04,39292,40794,38691,39242,227600,19868.0,2534123.0
2002-12-05,38541,39793,38541,39793,28300,20146.0,2534123.0
2002-12-06,40293,40293,39042,40043,398200,20273.0,2534123.0
2002-12-09,39793,40043,38941,38942,26600,19715.0,2534123.0
2002-12-10,38541,39793,38541,39493,12400,19994.0,2534123.0
2002-12-11,38591,39793,38591,38692,56350,19589.0,2534123.0
2002-12-12,39442,40043,39442,40043,18600,20273.0,2534123.0
2002-12-13,40043,40043,38691,38692,2200,19589.0,2534123.0
2002-12-16,38691,39993,38691,38842,28400,19665.0,2534123.0
2002-12-17,39042,39793,38791,38842,75020,19665.0,2534123.0
2002-12-18,41294,41294,39092,39843,620700,20172.0,2534123.0
2002-12-20,41044,41294,39142,39443,74700,19969.0,2534123.0
2002-12-23,38942,41494,38942,39293,24500,19893.0,2534123.0
2002-12-24,39042,42546,39042,40043,50400,20273.0,2534123.0
2002-12-26,40543,44047,40543,41545,49050,21033.0,2534123.0
2002-12-27,36539,40994,36539,40894,69600,20704.0,2534123.0
2002-12-30,40043,41544,40043,41545,15420,21033.0,2534123.0
2003-01-02,42546,42546,41544,41545,7900,21033.0,2534123.0
2003-01-03,40143,42546,40143,42496,23740,21515.0,2534123.0
2003-01-06,42546,42546,41795,42546,18400,21540.0,2534123.0
2003-01-07,42546,42546,41544,41545,10540,21033.0,2534123.0
2003-01-08,42045,42045,40543,41044,10500,20780.0,2534123.0
2003-01-09,40291,43396,40291,42296,7500,21413.0,2534123.0
2003-01-10,40143,42395,40143,42046,46800,21287.0,2534123.0
2003-01-13,42045,43296,40543,42046,99800,21287.0,2534123.0
2003-01-14,42495,43396,41344,42546,155430,21540.0,2534123.0
2003-01-15,42546,44047,41294,41295,90000,20907.0,2534123.0
2003-01-16,41595,42546,40694,42446,65100,21489.0,2534123.0
2003-01-17,43196,43196,41494,41745,13500,21135.0,2534123.0
2003-01-20,41745,43046,41745,42796,25200,21667.0,2534123.0
2003-01-21,42095,43447,42095,42896,34300,21717.0,2534123.0
2003-01-22,41795,46300,41795,46000,96200,23289.0,2534123.0
2003-01-23,46750,52807,46550,52807,480000,26735.0,2534123.0
2003-01-24,60565,60565,53057,55560,1347890,28129.0,2534123.0
2003-01-27,57562,59564,47301,48553,679890,24581.0,2534123.0
2003-01-28,47351,49053,47050,47551,135700,24074.0,2534123.0
2003-01-29,41544,48502,41544,44048,401200,22300.0,2534123.0
2003-01-30,43547,47050,42696,45049,131500,22807.0,2534123.0
2003-02-03,45599,46800,43697,46050,289930,23314.0,2534123.0
2003-02-04,45549,46300,45098,45099,45930,22832.0,2534123.0
2003-02-05,45098,45949,44398,44999,117040,22782.0,2534123.0
2003-02-06,45499,45499,43547,44849,70900,22706.0,2534123.0
2003-02-07,45048,45048,42596,43047,49400,21793.0,2534123.0
2003-02-10,42195,44047,41695,42046,40690,21287.0,2534123.0
2003-02-11,40794,42445,40794,42446,48700,21489.0,2534123.0
2003-02-12,42045,42495,41795,42496,16640,21515.0,2534123.0
2003-02-13,43296,43797,42045,42596,29000,21565.0,2534123.0
2003-02-14,45949,45949,42596,42646,39500,21591.0,2534123.0
2003-02-17,44548,48952,43346,44298,11900,22427.0,2534123.0
2003-02-18,44047,45048,42546,45049,1500,22807.0,2534123.0
2003-02-19,44848,45048,42045,43697,86900,22123.0,2534123.0
2003-02-20,42796,43296,42045,42997,27000,21768.0,2534123.0
2003-02-21,43747,43747,42045,42046,40900,21287.0,2534123.0
2003-02-24,44147,44147,40844,43097,11900,21819.0,2534123.0
2003-02-25,42445,43196,41294,42546,8000,21540.0,2534123.0
2003-02-26,42546,42546,40543,42296,27500,21413.0,2534123.0
2003-02-27,40093,45499,40093,42646,22500,21591.0,2534123.0
2003-02-28,44448,44798,41795,42046,13890,21287.0,2534123.0
2003-03-03,41795,44998,41795,43547,30900,22047.0,2534123.0
2003-03-04,43797,45549,43797,45549,21800,23061.0,2534123.0
2003-03-05,52306,52306,45148,49754,441400,25189.0,2534123.0
2003-03-06,49003,49253,47050,47301,51800,23947.0,2534123.0
2003-03-07,47100,49553,47100,48903,71300,24758.0,2534123.0
2003-03-10,48902,49203,47050,47602,183100,24100.0,2534123.0
2003-03-11,46300,48802,46300,48753,1700,24682.0,2534123.0
2003-03-12,48752,48752,47301,48102,9600,24353.0,2534123.0
2003-03-13,48102,49053,47551,48553,16300,24581.0,2534123.0
2003-03-14,48552,48702,47301,47301,51500,23947.0,2534123.0
2003-03-17,48052,48052,46550,48052,17100,24328.0,2534123.0
2003-03-18,48052,49253,47100,49253,14400,24936.0,2534123.0
2003-03-19,47801,50054,47551,48502,85500,24556.0,2534123.0
2003-03-20,47801,49002,46600,49003,11000,24809.0,2534123.0
2003-03-21,49002,49002,47351,48452,27900,24530.0,2534123.0
2003-03-24,48452,50804,47951,50004,84360,25316.0,2534123.0
2003-03-25,50054,52556,49403,52557,151500,26608.0,2534123.0
2003-03-26,53557,54559,49553,50054,56600,25341.0,2534123.0
2003-03-27,48402,49553,47551,48052,66300,24328.0,2534123.0
2003-03-28,46800,48252,46300,47301,50800,23947.0,2534123.0
2003-03-31,48302,49553,48302,48302,6400,24454.0,2534123.0
2003-04-01,49954,49954,49903,49954,6000,25291.0,2534123.0
2003-04-02,49203,49203,47050,47101,10000,23846.0,2534123.0
2003-04-03,47100,49453,47100,49454,2200,25037.0,2534123.0
2003-04-04,47701,49753,47701,49153,17700,24885.0,2534123.0
2003-04-07,47551,49803,47551,49804,67717,25215.0,2534123.0
2003-04-08,49803,52556,47301,50054,27760,25341.0,2534123.0
2003-04-09,50054,50054,49103,50004,860,25316.0,2534123.0
2003-04-10,50004,50554,48752,48753,16077,24682.0,2534123.0
2003-04-11,48052,49953,48052,49904,2920,25265.0,2534123.0
2003-04-14,48602,50054,48202,48853,3211,24733.0,2534123.0
2003-04-15,49553,50003,48752,48953,1160,24784.0,2534123.0
2003-04-16,49904,49904,49003,49403,1830,25012.0,2534123.0
2003-04-17,49803,50554,49403,50555,7668,25595.0,2534123.0
2003-04-18,49603,51305,49603,49854,490,25240.0,2534123.0
2003-04-21,49303,50054,49303,50054,1360,25341.0,2534123.0
2003-04-22,50054,50054,49603,50054,1127,25341.0,2534123.0
2003-04-23,50054,52056,49603,50054,6180,25341.0,2534123.0
2003-04-24,50554,53057,50054,52557,17760,26608.0,2534123.0
2003-04-25,52556,52556,50054,51556,11154,26101.0,2534123.0
2003-04-28,54558,55059,50054,52056,31578,26355.0,2534123.0
2003-04-29,52056,55059,50054,52807,52460,26735.0,2534123.0
2003-04-30,52807,52807,52807,52807,0,26735.0,2534123.0
2003-05-02,52807,52807,52807,52807,0,,
2003-05-06,51555,60565,51555,60566,945870,30663.0,25341230.0
2003-05-07,61066,61066,52306,53057,704840,26862.0,25341230.0
2003-05-09,55309,56310,52056,52056,482138,26355.0,25341230.0
2003-05-12,52056,54058,51806,53808,279692,27242.0,25341230.0
2003-05-13,53307,60565,53307,56561,425521,28636.0,25341230.0
2003-05-14,58062,61566,56561,59564,196240,30156.0,25341230.0
2003-05-15,62067,63568,58312,59314,247040,30029.0,25341230.0
2003-05-16,58563,62317,53307,55060,347800,27875.0,25341230.0
2003-05-19,56060,57312,52556,56811,589480,28762.0,25341230.0
2003-05-20,53557,57562,51555,53057,1007470,26862.0,25341230.0
2003-05-21,52056,56560,51555,55560,1075960,28129.0,25341230.0
2003-05-22,56561,56561,54308,55060,197810,27875.0,25341230.0
2003-05-23,57061,63068,54308,55560,1012540,28129.0,25341230.0
2003-05-26,56060,61066,55309,60315,509180,30536.0,25341230.0
2003-05-27,60312,63568,58563,60566,1206640,30663.0,25341230.0
2003-05-28,60065,62567,57562,60065,2212210,30409.0,25341230.0
2003-05-29,60815,69074,60315,69075,1073400,34971.0,25341230.0
2003-05-30,74578,79335,73079,79336,473340,40166.0,25341230.0
2003-06-02,90097,91098,81087,90098,3072030,45614.0,25341230.0
2003-06-03,87594,92600,83590,90598,1167970,45868.0,25341230.0
2003-06-04,97605,103361,87594,87595,1508694,44347.0,25341230.0
2003-06-05,87594,92600,85092,91099,776830,46121.0,25341230.0
2003-06-09,88595,90097,85342,86594,816760,43840.0,25341230.0
2003-06-10,83089,86093,75081,80087,1296870,40546.0,25341230.0
2003-06-11,80086,85592,80086,81338,452860,41586.0,25591230.0
2003-06-12,80086,82088,79085,80587,458770,41202.0,25591230.0
2003-06-13,80336,81838,79586,80087,303250,40946.0,25591230.0
2003-06-16,81588,92099,81087,92100,1195440,47088.0,25591230.0
2003-06-17,101609,103612,95102,98607,1032670,50415.0,25591230.0
2003-06-18,97605,105113,92099,105114,502027,53742.0,25591230.0
2003-06-19,105113,105113,98854,100859,353920,51566.0,25591230.0
2003-06-20,98606,103111,98606,100108,221010,51182.0,25591230.0
2003-06-23,102611,115124,98606,103112,715500,52718.0,25591230.0
2003-06-24,100608,101609,95603,96605,455700,49391.0,25591230.0
2003-06-25,98356,107616,96854,104613,627390,53486.0,25591230.0
2003-06-26,102611,109117,100608,104113,367750,53230.0,25591230.0
2003-06-27,102610,114874,102610,107616,570615,55021.0,25591230.0
2003-06-30,105614,107866,102610,103612,311480,52974.0,25591230.0
2003-07-01,104112,106365,98606,106115,471900,54253.0,25591230.0
2003-07-02,106114,121631,106114,116626,1237640,59628.0,25591230.0
2003-07-03,115625,121631,114623,119629,487730,61163.0,25591230.0
2003-07-04,117126,125135,115124,117878,494770,60267.0,25591230.0
2003-07-07,117877,123633,117877,119629,514300,61163.0,25591230.0
2003-07-08,121629,121629,110118,115125,271810,58860.0,25591230.0
2003-07-09,115124,115124,110869,112622,222160,58705.0,26091229.0
2003-07-10,111620,120880,111620,119880,254100,62488.0,26091229.0
2003-07-11,118127,121629,112621,115125,362160,60010.0,26091229.0
2003-07-14,115124,119379,115124,116626,156120,60793.0,26091229.0
2003-07-15,116625,121131,115625,116126,234570,60532.0,26091229.0
2003-07-16,113622,118878,113622,116876,192900,60923.0,26091229.0
2003-07-18,116876,130641,114123,128139,651761,66794.0,26091229.0
2003-07-21,132143,132143,122882,123133,349590,64184.0,26091229.0
2003-07-22,122632,131141,121631,127388,254161,66402.0,26091229.0
2003-07-23,127387,131639,126136,131142,279421,68359.0,26091229.0
2003-07-24,131141,142153,129139,140152,590520,73055.0,26091229.0
2003-07-25,142153,161174,136397,149161,1213814,77752.0,26091229.0
2003-07-28,152662,160671,150162,151414,596937,78926.0,26091229.0
2003-07-29,154917,154917,149661,151414,270320,78926.0,26091229.0
2003-07-30,149661,155668,149661,150163,159780,78274.0,26091229.0
2003-07-31,150913,153666,146405,148661,275120,77491.0,26091229.0
2003-08-01,147659,150162,140151,140152,423658,73055.0,26091229.0
2003-08-04,144156,144656,136647,140152,218303,73755.0,26341228.0
2003-08-05,140902,145157,138647,142404,165887,74941.0,26341228.0
2003-08-06,140151,152164,140151,150163,213047,79024.0,26341228.0
2003-08-07,152665,161171,150663,150663,412180,79287.0,26341228.0
2003-08-08,152164,155167,145657,150163,208359,79024.0,26341228.0
2003-08-11,149161,152164,147659,148160,171312,77970.0,26341228.0
2003-08-12,146658,151914,146658,148160,163005,77970.0,26341228.0
2003-08-13,146658,150663,146658,148160,326328,77970.0,26341228.0
2003-08-14,149161,151163,145157,148160,200235,77970.0,26341228.0
2003-08-18,151661,162676,148160,159923,374590,84160.0,26341228.0
2003-08-19,161674,171435,160173,167181,525380,87980.0,26341228.0
2003-08-20,164177,167681,159172,159172,154085,83765.0,26341228.0
2003-08-21,157670,161171,153666,154667,221600,81394.0,26341228.0
2003-08-22,153666,156917,131642,131642,603120,69277.0,26341228.0
2003-08-25,129640,137148,117627,123384,612010,64931.0,26341228.0
2003-08-26,121631,137148,121631,131642,316670,69277.0,26341228.0
2003-08-27,124134,135396,124134,125636,265680,66116.0,26341228.0
2003-08-28,123884,128388,109368,113122,541390,59531.0,26341228.0
2003-08-29,112121,117877,108117,115125,179980,60585.0,26341228.0
2003-09-01,117624,120630,115124,115125,121935,60585.0,26341228.0
2003-09-02,111120,116626,105113,107616,251260,56634.0,26341228.0
2003-09-03,106865,111620,97605,110119,488570,57951.0,26341228.0
2003-09-04,109118,117624,108617,115125,151160,60585.0,26341228.0
2003-09-05,121631,121631,113122,114874,146250,60453.0,26341228.0
2003-09-08,112371,119128,110118,119129,113820,62692.0,26341228.0
2003-09-09,119128,121381,115124,120130,115240,63219.0,26341228.0
2003-09-15,118878,122132,117877,119129,144870,62692.0,26341228.0
2003-09-16,117624,122132,117624,119129,127700,62692.0,26341228.0
2003-09-17,121131,121131,115124,117377,68440,61770.0,26341228.0
2003-09-18,117877,117877,112621,112622,116810,59268.0,26341228.0
2003-09-19,112871,114874,104112,104863,152130,55185.0,26341228.0
2003-09-22,102611,105113,96104,98106,89774,51629.0,26341228.0
2003-09-23,96104,101609,95603,97355,124140,51234.0,26341228.0
2003-09-24,99107,111871,99107,111871,340140,58873.0,26341228.0
2003-09-25,111370,111370,105614,108117,155754,56897.0,26341228.0
2003-09-26,108617,120129,108617,115125,192850,60585.0,26341228.0
2003-09-29,120630,120630,111870,115625,112880,60848.0,26341228.0
2003-09-30,115374,119128,113372,119129,151470,62692.0,26341228.0
2003-10-01,115625,122632,115122,117627,97230,62098.0,26424561.0
2003-10-02,116626,119877,116626,118378,84350,62494.0,26424561.0
2003-10-06,120630,120630,111370,116626,52090,61569.0,26424561.0
2003-10-07,114123,117627,112121,114124,44010,60248.0,26424561.0
2003-10-08,113122,114624,111871,111871,15890,59059.0,26424561.0
2003-10-09,110619,113873,109618,109619,48250,57870.0,26424561.0
2003-10-10,108117,114123,107616,109118,41260,57606.0,26424561.0
2003-10-13,108117,114624,107616,110870,46300,58530.0,26424561.0
2003-10-14,111620,112621,108116,109619,51740,57870.0,26424561.0
2003-10-15,108367,117877,108367,117627,217390,62098.0,26424561.0
2003-10-16,120130,120630,114123,118128,95914,62362.0,26424561.0
2003-10-17,118127,121381,116125,116126,64020,61305.0,26424561.0
2003-10-20,115625,121130,115625,119629,137344,63155.0,26424561.0
2003-10-21,120630,124134,118127,122382,182800,64608.0,26424561.0
2003-10-22,124134,124134,120630,120631,134690,63683.0,26424561.0
2003-10-23,117877,120880,115625,115625,37880,61041.0,26424561.0
2003-10-24,119626,119626,114123,115125,60230,60776.0,26424561.0
2003-10-27,112621,116125,112621,114124,32560,60248.0,26424561.0
2003-10-28,113622,115124,112621,112622,80960,59455.0,26424561.0
2003-10-29,112872,116125,110619,110870,56850,58530.0,26424561.0
2003-10-30,111370,115625,108617,114624,114390,60512.0,26424561.0
2003-10-31,114373,122132,114373,120631,152634,63683.0,26424561.0
2003-11-03,122132,122132,117877,119880,162940,63287.0,26424561.0
2003-11-04,121879,124885,118628,118628,211740,62626.0,26424561.0
2003-11-05,118127,120630,115875,119129,161610,62890.0,26424561.0
2003-11-06,118127,120630,111120,113373,156670,59852.0,26424561.0
2003-11-07,111370,114123,108867,113122,67410,59720.0,26424561.0
2003-11-10,117624,129890,116125,127138,559030,67118.0,26424561.0
2003-11-11,125635,132143,124134,128889,301200,68043.0,26424561.0
2003-11-12,129640,130140,120129,122883,263770,64872.0,26424561.0
2003-11-13,125635,141150,124134,140652,1019950,74253.0,26424561.0
2003-11-14,137648,143405,135146,136147,482256,71875.0,26424561.0
2003-11-17,135646,135646,115875,115875,693410,61173.0,26424561.0
2003-11-18,105113,109618,98606,100359,880330,52981.0,26424561.0
2003-11-19,100358,104112,96604,98857,283530,52189.0,26424561.0
2003-11-20,96104,100108,84091,84592,819590,44658.0,26424561.0
2003-11-21,86093,91599,81585,91599,346520,48357.0,26424561.0
2003-11-24,90097,90097,84091,86594,116720,45714.0,26424561.0
2003-11-25,85592,88595,81838,84592,185810,44658.0,26424561.0
2003-11-26,81338,88846,81338,83090,238866,43865.0,26424561.0
2003-11-27,84091,84341,81588,81588,118240,43072.0,26424561.0
2003-11-28,80086,82339,79586,79586,145366,42015.0,26424561.0
2003-12-01,71076,78084,71076,75081,311660,39637.0,26424561.0
2003-12-02,76582,81087,74580,78835,361626,41619.0,26424561.0
2003-12-03,80086,83089,79085,80587,188840,42544.0,26424561.0
2003-12-04,81087,85592,79085,85593,191540,45186.0,26424561.0
2003-12-05,85092,87845,82088,85342,125130,45054.0,26424561.0
2003-12-08,83840,84091,72578,72579,664860,38316.0,26424561.0
2003-12-09,72828,75081,70075,72829,265540,38448.0,26424561.0
2003-12-10,73079,73329,70326,70326,140310,37127.0,26424561.0
2003-12-11,68824,69575,59814,66072,433930,34880.0,26424561.0
2003-12-12,66822,67072,61066,63068,438530,33295.0,26424561.0
2003-12-15,62567,65818,62317,65571,568420,34616.0,26424561.0
2003-12-16,64069,65320,63068,65070,262880,34352.0,26424561.0
2003-12-17,66071,74830,66071,74831,844782,39505.0,26424561.0
2003-12-18,74330,82088,74080,74831,1077402,39505.0,26424561.0
2003-12-19,76082,77333,71827,73079,341320,38580.0,26424561.0
2003-12-22,75081,76833,71827,71828,327700,37919.0,26424561.0
2003-12-23,70326,71327,66071,66072,330850,34880.0,26424561.0
2003-12-24,65070,66572,63318,65070,167140,34352.0,26424561.0
2003-12-26,65070,69575,65070,65571,664230,34616.0,26424561.0
2003-12-29,63068,68073,63068,65571,141250,34616.0,26424561.0
2003-12-30,67072,68073,64569,68074,124660,35937.0,26424561.0
2004-01-02,67573,78084,67573,78085,640274,41222.0,26424561.0
2004-01-05,77583,86093,77583,82339,908100,43468.0,26424561.0
2004-01-06,82589,82589,75581,77083,345910,40694.0,26424561.0
2004-01-07,77083,79085,74080,75081,214210,39637.0,26424561.0
2004-01-08,76332,85592,76332,80337,593670,42625.0,26557893.0
2004-01-09,82339,85342,80837,84091,521041,44617.0,26557893.0
2004-01-12,84091,84341,79586,82089,269225,43555.0,26557893.0
2004-01-13,84591,86843,77581,80837,409401,42891.0,26557893.0
2004-01-14,79085,83840,69325,73580,924971,39040.0,26557893.0
2004-01-15,73576,76082,71827,73830,194890,39173.0,26557893.0
2004-01-16,73829,76582,72578,76583,226692,40634.0,26557893.0
2004-01-19,76082,82088,75331,80087,477432,42493.0,26557893.0
2004-01-20,80837,83590,78084,81088,191646,43024.0,26557893.0
2004-01-26,82589,84091,81588,81588,86149,43289.0,26557893.0
2004-01-27,80086,81087,77834,80337,102500,42625.0,26557893.0
2004-01-28,80587,81087,77583,81088,133330,43024.0,26557893.0
2004-01-29,79586,83590,77583,81088,225250,43024.0,26557893.0
2004-01-30,81087,89096,80584,86594,340130,45945.0,26557893.0
2004-02-02,86593,87094,83340,85092,177308,45148.0,26557893.0
2004-02-03,85092,89596,72328,79836,542272,42360.0,26557893.0
2004-02-04,79085,82088,79085,81588,103010,43289.0,26557893.0
2004-02-05,80336,80587,78585,78835,60608,41829.0,26557893.0
2004-02-06,77834,80086,76833,80087,66940,42493.0,26557893.0
2004-02-09,82339,82839,79085,82589,102540,43821.0,26557893.0
2004-02-10,82088,86093,80587,83841,292680,44484.0,26557893.0
2004-02-11,85342,86593,83840,85593,59960,45414.0,26557893.0
2004-02-12,85092,94101,85092,89096,340830,47273.0,26557893.0
2004-02-13,90097,92099,88846,91599,101580,48601.0,26557893.0
2004-02-16,93849,97355,93100,96855,224615,51390.0,26557893.0
2004-02-17,98606,108867,94602,105114,487010,55772.0,26557893.0
2004-02-18,109117,109117,99357,105614,353030,56037.0,26557893.0
2004-02-19,107616,107616,102611,105114,206245,55772.0,26557893.0
2004-02-20,103111,107616,101609,106365,144650,56436.0,26557893.0
2004-02-23,102611,105614,101109,102111,223528,54178.0,26557893.0
2004-02-24,100859,105113,100859,104113,169230,55240.0,26557893.0
2004-02-25,102360,106365,102110,105114,111730,55772.0,26557893.0
2004-02-26,105113,111120,102611,111120,176540,58959.0,26557893.0
2004-02-27,112872,116626,105113,115125,252810,61083.0,26557893.0
2004-03-02,113372,114874,111370,111371,92750,59091.0,26557893.0
2004-03-03,108617,111370,102611,102611,232470,54444.0,26557893.0
2004-03-04,100608,103111,100108,101360,110540,53780.0,26557893.0
2004-03-05,102611,103862,99107,99107,118890,52585.0,26557893.0
2004-03-08,93100,98606,93100,96855,91385,51390.0,26557893.0
2004-03-09,94852,107616,94602,103362,203930,54842.0,26557893.0
2004-03-10,105113,105113,97855,99107,139280,53542.0,27041222.0
2004-03-11,97105,100108,97105,99608,34890,53812.0,27041222.0
2004-03-12,98356,98356,85842,89847,160810,48539.0,27041222.0
2004-03-15,89847,95102,89847,91599,62400,49485.0,27041222.0
2004-03-16,92600,93601,88095,90598,53660,48945.0,27041222.0
2004-03-17,89596,92600,88595,90348,31765,48809.0,27041222.0
2004-03-18,90598,93351,89096,89096,75490,48133.0,27041222.0
2004-03-19,87594,90347,85842,90348,21860,48809.0,27041222.0
2004-03-22,90598,92600,90598,90598,38010,48945.0,27041222.0
2004-03-23,88095,95603,88095,94102,66450,50837.0,27041222.0
2004-03-24,97605,98106,94602,97606,49130,52730.0,27041222.0
2004-03-25,99107,99107,92600,92600,28730,50026.0,27041222.0
2004-03-26,92847,96604,92847,94853,7080,51243.0,27041222.0
2004-03-29,93601,97605,90345,94352,77400,50973.0,27041222.0
2004-03-30,92600,94852,92099,92600,27600,50026.0,27041222.0
2004-03-31,96604,96604,91098,96605,67040,52190.0,27041222.0
2004-04-01,95102,95853,93351,94602,27680,51108.0,27041222.0
2004-04-02,94602,96604,93601,95854,42440,51784.0,27041222.0
2004-04-06,94852,96604,92600,92600,130160,50026.0,27041222.0
2004-04-07,92600,92600,85092,86594,108170,46781.0,27041222.0
2004-04-08,85092,86093,82839,84341,73270,45564.0,27041222.0
2004-04-09,82589,86343,81588,85092,77630,50291.0,29582887.0
2004-04-12,83340,85092,77583,78085,64870,46149.0,29582887.0
2004-04-13,78084,80837,78084,80087,39650,47333.0,29582887.0
2004-04-14,80086,80086,75331,77334,53820,45706.0,29582887.0
2004-04-16,75329,77331,71577,76583,151250,45262.0,29582887.0
2004-04-19,76580,76580,65320,65321,303850,38606.0,29582887.0
2004-04-20,58062,70075,58062,65321,709900,38606.0,29582887.0
2004-04-21,65570,66071,63316,64570,190770,38162.0,29582887.0
2004-04-22,64569,65570,60813,61567,215727,36387.0,29582887.0
2004-04-23,61316,67573,61066,64069,239700,37866.0,29582887.0
2004-04-26,65070,73579,63568,73580,528700,43487.0,29582887.0
2004-04-27,77583,78084,71577,74581,324680,44079.0,29582887.0
2004-04-28,76082,76082,66822,68074,115250,40233.0,29582887.0
2004-04-29,67072,75832,66071,70076,149520,41416.0,29582887.0
2004-04-30,68571,72576,66321,66322,87028,39197.0,29582887.0
2004-05-03,64569,71076,64569,70076,120620,41416.0,29582887.0
2004-05-04,67823,70576,67072,68074,73470,40233.0,29582887.0
2004-05-06,74830,74830,62567,66572,93810,39345.0,29582887.0
2004-05-07,65568,67570,61564,64820,48230,38310.0,29582887.0
2004-05-10,56561,63819,55309,55310,135290,32689.0,29582887.0
2004-05-11,52556,54809,51555,51556,176280,30470.0,29582887.0
2004-05-12,52056,55059,50804,52557,294920,31062.0,29582887.0
2004-05-13,53057,53557,51555,52056,91010,30766.0,29582887.0
2004-05-14,51806,52056,49803,50555,117190,29879.0,29582887.0
2004-05-17,49303,50054,43046,43047,364100,25441.0,29582887.0
2004-05-18,41795,42295,38041,39293,139620,23223.0,29582887.0
2004-05-19,42546,45048,41544,45049,148100,26625.0,29582887.0
2004-05-20,46550,51806,46049,51806,419270,30618.0,29582887.0
2004-05-21,54058,59564,54058,59564,1407390,35204.0,29582887.0
2004-05-24,62067,67573,59314,65070,1557840,38458.0,29582887.0
2004-05-25,65070,65070,59311,62568,841780,36979.0,29582887.0
2004-05-27,67320,67320,53307,54559,1362470,32245.0,29582887.0
2004-05-28,52056,54559,46550,46550,1592170,27512.0,29582887.0
2004-05-31,47551,53307,47551,51055,2408030,30175.0,29582887.0
2004-06-01,50053,52306,46049,48803,1328130,28843.0,29582887.0
2004-06-02,49303,52056,47551,47551,752260,28104.0,29582887.0
2004-06-03,48052,48552,44047,44548,599076,26329.0,29582887.0
2004-06-04,43296,47301,43296,45049,578680,26625.0,29582887.0
2004-06-07,46049,51806,44547,51806,2274686,30618.0,29582887.0
2004-06-08,54559,58062,46049,46050,2635216,27216.0,29582887.0
2004-06-09,47301,52807,47301,52807,2063932,31210.0,29582887.0
2004-06-10,55560,59814,49803,53308,3381676,31506.0,29582887.0
2004-06-11,53307,53808,49553,50054,794191,29583.0,29582887.0
2004-06-14,51055,56310,50554,53057,1582950,31358.0,29582887.0
2004-06-15,52056,55560,49052,50054,1383159,29583.0,29582887.0
2004-06-16,49303,50804,48052,48052,922240,28400.0,29582887.0
2004-06-17,48302,49053,45799,46300,511113,27364.0,29582887.0
2004-06-18,45549,49303,45549,47301,618080,27956.0,29582887.0
2004-06-21,47801,50554,47551,47551,1260320,28104.0,29582887.0
2004-06-22,47301,48052,43797,44298,1024780,26181.0,29582887.0
2004-06-23,44047,45299,43046,43547,395270,25737.0,29582887.0
2004-06-24,44297,45549,43547,43547,467240,25737.0,29582887.0
2004-06-25,43547,44798,43547,44048,294580,26033.0,29582887.0
2004-06-28,44047,46049,43547,45049,525340,26625.0,29582887.0
2004-06-29,45549,51805,45549,49053,3864408,28991.0,29582887.0
2004-06-30,49053,50554,46550,48553,1239190,28695.0,29582887.0
2004-07-01,50554,52807,48802,49303,2255330,29139.0,29582887.0
