국도화학(007690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-01-30,22100,22550,21400,21950,19656,127543.0,5810616.0
2008-01-31,21500,22500,21500,22150,8146,128705.0,5810616.0
2008-02-01,22850,22850,22400,22550,5640,131029.0,5810616.0
2008-02-04,22550,23400,22550,23300,7760,135387.0,5810616.0
2008-02-05,22950,23400,22950,23000,1903,133644.0,5810616.0
2008-02-11,22800,22800,22350,22350,7458,129867.0,5810616.0
2008-02-12,22650,22800,22300,22550,12065,131029.0,5810616.0
2008-02-13,22500,22900,22200,22850,8550,132773.0,5810616.0
2008-02-14,23200,23550,22750,23250,4351,135097.0,5810616.0
2008-02-15,23250,23250,22500,23100,2810,134225.0,5810616.0
2008-02-18,23300,23300,22700,22850,4350,132773.0,5810616.0
2008-02-19,23100,23100,22700,22950,7745,133354.0,5810616.0
2008-02-20,22800,22950,22600,22850,9566,132773.0,5810616.0
2008-02-21,23000,23000,22550,22600,11776,131320.0,5810616.0
2008-02-22,22300,22750,22100,22750,8790,132192.0,5810616.0
2008-02-25,22650,22850,22400,22850,17940,132773.0,5810616.0
2008-02-26,23050,23400,22450,23400,7860,135968.0,5810616.0
2008-02-27,23450,23900,23200,23500,19175,136549.0,5810616.0
2008-02-28,23500,24500,23400,24500,22550,142360.0,5810616.0
2008-02-29,24000,24900,24000,24900,12550,144684.0,5810616.0
2008-03-03,24050,24700,23850,23850,3170,138583.0,5810616.0
2008-03-04,23850,24150,23200,23500,7218,136549.0,5810616.0
2008-03-05,23500,23900,22600,23350,6830,135678.0,5810616.0
2008-03-06,23050,23650,22850,22850,14569,132773.0,5810616.0
2008-03-07,22850,23300,22600,23250,6051,135097.0,5810616.0
2008-03-10,23000,23050,22300,22600,5080,131320.0,5810616.0
2008-03-11,22100,22900,22000,22700,7830,131901.0,5810616.0
2008-03-12,22950,23000,22100,22150,7261,128705.0,5810616.0
2008-03-13,22000,22150,21850,21850,3910,126962.0,5810616.0
2008-03-14,21000,22050,20900,21500,12720,124928.0,5810616.0
2008-03-17,21050,21100,20150,20800,9265,120861.0,5810616.0
2008-03-18,20900,20950,20450,20900,4971,121442.0,5810616.0
2008-03-19,21550,21550,21000,21400,3800,124347.0,5810616.0
2008-03-20,21100,24550,20800,22500,7250,130739.0,5810616.0
2008-03-21,25850,25850,22500,23000,12691,133644.0,5810616.0
2008-03-24,23000,23250,22800,23200,3831,134806.0,5810616.0
2008-03-25,23200,23850,22650,23750,9110,138002.0,5810616.0
2008-03-26,23150,23750,23150,23700,2311,137712.0,5810616.0
2008-03-27,23200,24450,23200,24350,6534,141488.0,5810616.0
2008-03-28,24500,24900,24050,24900,4860,144684.0,5810616.0
2008-03-31,24800,24800,24000,24800,5400,144103.0,5810616.0
2008-04-01,24400,24700,24300,24700,3130,143522.0,5810616.0
2008-04-02,24600,24900,24150,24800,3420,144103.0,5810616.0
2008-04-03,24250,24400,23900,24200,12192,140617.0,5810616.0
2008-04-04,23800,24500,23450,24500,8391,142360.0,5810616.0
2008-04-07,24000,24050,23650,23650,13467,137421.0,5810616.0
2008-04-08,23750,23750,23200,23300,2141,135387.0,5810616.0
2008-04-10,23150,23950,23150,23950,6790,139164.0,5810616.0
2008-04-11,23700,23700,22950,23000,23730,133644.0,5810616.0
2008-04-14,22800,23000,22150,22200,8710,128996.0,5810616.0
2008-04-15,22050,22550,22050,22450,4900,130448.0,5810616.0
2008-04-16,22550,22850,22550,22850,3260,132773.0,5810616.0
2008-04-17,22950,23300,22950,23200,5290,134806.0,5810616.0
2008-04-18,23100,23350,22950,23200,3944,134806.0,5810616.0
2008-04-21,23300,24300,23200,24000,13900,139455.0,5810616.0
2008-04-22,24100,24700,24100,24700,12680,143522.0,5810616.0
2008-04-23,24200,25700,24100,25650,19200,149042.0,5810616.0
2008-04-24,25600,26250,25550,26000,10770,151076.0,5810616.0
2008-04-25,25700,26000,25250,26000,15689,151076.0,5810616.0
2008-04-28,26050,26050,25500,25650,6124,149042.0,5810616.0
2008-04-29,25650,26000,25350,26000,5850,151076.0,5810616.0
2008-04-30,26000,26950,25600,26750,10821,155434.0,5810616.0
2008-05-02,26800,27300,26800,27200,18379,158049.0,5810616.0
2008-05-06,27050,27100,26750,26750,2995,155434.0,5810616.0
2008-05-07,26800,26850,26350,26750,5482,155434.0,5810616.0
2008-05-08,26750,27050,26400,26750,4070,155434.0,5810616.0
2008-05-09,26550,26900,26400,26400,2622,153400.0,5810616.0
2008-05-13,26200,26350,25400,25500,5215,148171.0,5810616.0
2008-05-14,25500,25500,24900,25100,9989,145846.0,5810616.0
2008-05-15,25100,25850,25100,25850,6020,150204.0,5810616.0
2008-05-16,25850,26700,25700,26300,8710,152819.0,5810616.0
2008-05-19,26000,26600,24850,25950,4550,150785.0,5810616.0
2008-05-20,25700,26200,25150,25950,6654,150785.0,5810616.0
2008-05-21,25700,25900,25300,25900,3650,150495.0,5810616.0
2008-05-22,25700,25850,25400,25500,3890,148171.0,5810616.0
2008-05-23,25400,25500,24750,25050,4751,145556.0,5810616.0
2008-05-26,24650,25550,24250,25550,11770,148461.0,5810616.0
2008-05-27,25100,25850,25100,25500,2930,148171.0,5810616.0
2008-05-28,25850,25850,25400,25400,1242,147590.0,5810616.0
2008-05-29,25600,26300,25500,25900,5380,150495.0,5810616.0
2008-05-30,25900,25900,25300,25550,4110,148461.0,5810616.0
2008-06-02,25400,25400,24950,25050,3933,145556.0,5810616.0
2008-06-03,24850,25100,24700,25050,1900,145556.0,5810616.0
2008-06-04,25400,25400,24400,24400,11547,141779.0,5810616.0
2008-06-05,24400,24800,24200,24300,1981,141198.0,5810616.0
2008-06-09,23800,24600,23500,24500,12841,142360.0,5810616.0
2008-06-10,24800,24800,24400,24500,31320,142360.0,5810616.0
2008-06-11,24500,24800,24500,24600,12690,142941.0,5810616.0
2008-06-12,24950,24950,23800,24550,13390,142651.0,5810616.0
2008-06-13,24500,24600,24050,24500,13231,142360.0,5810616.0
2008-06-16,24900,24900,24550,24850,4241,144394.0,5810616.0
2008-06-17,24850,24950,24600,24800,2320,144103.0,5810616.0
2008-06-18,24950,25850,24900,25300,19552,147009.0,5810616.0
2008-06-19,25500,25500,24700,24900,7991,144684.0,5810616.0
2008-06-20,25050,25500,25050,25450,11720,147880.0,5810616.0
2008-06-23,25300,25550,24950,25550,6346,148461.0,5810616.0
2008-06-24,25550,27450,25200,27050,136766,157177.0,5810616.0
2008-06-25,27300,28650,26900,28650,58026,166474.0,5810616.0
2008-06-26,29000,30000,28000,29700,84563,172575.0,5810616.0
2008-06-27,28550,31150,28500,31150,81414,181001.0,5810616.0
2008-06-30,31000,31700,30300,31400,103713,182453.0,5810616.0
2008-07-01,31000,31000,28900,28900,43341,167927.0,5810616.0
2008-07-02,28600,28600,25700,25700,66768,149333.0,5810616.0
2008-07-03,25000,26000,23800,25700,96216,149333.0,5810616.0
2008-07-04,25900,25900,24550,25700,22331,149333.0,5810616.0
2008-07-07,25700,25700,24700,25350,16554,147299.0,5810616.0
2008-07-08,25000,25450,24250,24500,12095,142360.0,5810616.0
2008-07-09,25000,25000,24150,24150,13044,140326.0,5810616.0
2008-07-10,23250,24250,23100,24250,12180,140907.0,5810616.0
2008-07-11,24250,25400,24000,24850,16030,144394.0,5810616.0
2008-07-14,24500,24900,24400,24400,33997,141779.0,5810616.0
2008-07-15,24400,24450,23100,23200,21284,134806.0,5810616.0
2008-07-16,23250,23400,22000,22850,26481,132773.0,5810616.0
2008-07-17,23200,23200,22700,22850,269336,132773.0,5810616.0
2008-07-18,23200,23600,22900,23200,75520,134806.0,5810616.0
2008-07-21,23200,23750,22950,23100,43070,134225.0,5810616.0
2008-07-22,23000,23250,22700,23100,39763,134225.0,5810616.0
2008-07-23,23500,23600,23050,23150,43080,134516.0,5810616.0
2008-07-24,23200,24550,23150,23800,62050,138293.0,5810616.0
2008-07-25,23400,24000,23350,24000,30464,139455.0,5810616.0
2008-07-28,24100,24900,23200,23800,26880,138293.0,5810616.0
2008-07-29,23600,23650,23150,23400,33235,135968.0,5810616.0
2008-07-30,23700,23800,23200,23450,15004,136259.0,5810616.0
2008-07-31,23400,23850,23000,23800,26141,138293.0,5810616.0
2008-08-01,23300,24500,23300,24300,23766,141198.0,5810616.0
2008-08-04,24300,24500,23750,24300,6047,141198.0,5810616.0
2008-08-05,24300,24400,23800,24000,16321,139455.0,5810616.0
2008-08-06,24100,25100,23900,25000,30830,145265.0,5810616.0
2008-08-07,25250,25450,24650,25000,12604,145265.0,5810616.0
2008-08-08,25100,25100,24550,24950,4300,144975.0,5810616.0
2008-08-11,25050,25300,24550,25300,22126,147009.0,5810616.0
2008-08-12,25300,25500,24800,24800,4030,144103.0,5810616.0
2008-08-13,24750,24800,24400,24800,7062,144103.0,5810616.0
2008-08-14,24800,25100,24450,24950,4900,144975.0,5810616.0
2008-08-18,25000,25050,24400,24600,7447,142941.0,5810616.0
2008-08-19,24350,24450,23800,24050,13187,139745.0,5810616.0
2008-08-20,23950,23950,23400,23500,11780,136549.0,5810616.0
2008-08-21,23400,23650,23200,23500,9260,136549.0,5810616.0
2008-08-22,23200,23500,22700,23100,9860,134225.0,5810616.0
2008-08-25,23100,23300,22850,22850,5500,132773.0,5810616.0
2008-08-26,22700,22850,22350,22700,8271,131901.0,5810616.0
2008-08-27,23000,23000,22350,22800,8650,132482.0,5810616.0
2008-08-28,22900,23300,22750,23000,4910,133644.0,5810616.0
2008-08-29,23100,23600,23100,23550,11320,136840.0,5810616.0
2008-09-01,23100,23400,22400,22700,14811,131901.0,5810616.0
2008-09-02,22200,22800,22000,22250,11390,129286.0,5810616.0
2008-09-03,21750,23300,21750,22700,9420,131901.0,5810616.0
2008-09-04,22500,22950,22400,22650,4990,131610.0,5810616.0
2008-09-05,22100,23300,22000,23300,10650,135387.0,5810616.0
2008-09-08,23500,23800,23500,23650,5910,137421.0,5810616.0
2008-09-09,23650,23650,23250,23400,5276,135968.0,5810616.0
2008-09-10,23200,23500,23100,23400,3463,135968.0,5810616.0
2008-09-11,23100,23650,23100,23200,3321,134806.0,5810616.0
2008-09-12,23250,24050,23050,23950,73217,139164.0,5810616.0
2008-09-16,22900,24500,21800,24450,32140,142070.0,5810616.0
2008-09-17,24450,24650,23900,23900,20390,138874.0,5810616.0
2008-09-18,23900,23900,23400,23800,9020,138293.0,5810616.0
2008-09-19,24050,25250,24050,25000,18030,145265.0,5810616.0
2008-09-22,25500,25600,24850,25300,6872,147009.0,5810616.0
2008-09-23,24900,26600,24800,26150,17195,151948.0,5810616.0
2008-09-24,26000,26500,25850,25900,8803,150495.0,5810616.0
2008-09-25,25700,25900,25250,25450,6721,147880.0,5810616.0
2008-09-26,25800,26050,25100,26000,10961,151076.0,5810616.0
2008-09-29,25650,26100,25100,25700,5800,149333.0,5810616.0
2008-09-30,24550,25700,24500,25700,8620,149333.0,5810616.0
2008-10-01,25700,25800,25500,25600,1691,148752.0,5810616.0
2008-10-02,25450,25800,25000,25400,3840,147590.0,5810616.0
2008-10-06,25000,25000,24100,24500,12144,142360.0,5810616.0
2008-10-07,24000,24450,22950,24400,7447,141779.0,5810616.0
2008-10-08,23200,24200,22750,23150,23653,134516.0,5810616.0
2008-10-09,22800,23650,22600,22800,9481,132482.0,5810616.0
2008-10-10,21550,22400,19550,22100,24438,128415.0,5810616.0
2008-10-13,23300,23300,21800,22550,3012,131029.0,5810616.0
2008-10-14,23450,23450,22900,23050,11173,133935.0,5810616.0
2008-10-15,23050,23150,22850,23050,2890,133935.0,5810616.0
2008-10-16,22400,22400,21250,21250,5980,123476.0,5810616.0
2008-10-17,21550,21950,20550,21200,6950,123185.0,5810616.0
2008-10-20,20700,21700,19000,21700,23000,126090.0,5810616.0
2008-10-21,22100,22100,20200,21300,2780,123766.0,5810616.0
2008-10-22,20600,22500,20100,22000,13320,127834.0,5810616.0
2008-10-23,20650,22000,19550,20050,73241,116503.0,5810616.0
2008-10-24,20050,20050,17500,17500,24060,101686.0,5810616.0
2008-10-27,16200,18150,16150,17200,23461,99943.0,5810616.0
2008-10-28,14700,17200,14700,17050,36910,99071.0,5810616.0
2008-10-29,18000,18000,16200,16200,26318,94132.0,5810616.0
2008-10-30,17450,18000,16450,17700,104411,102848.0,5810616.0
2008-10-31,17550,17900,16650,17400,64120,101105.0,5810616.0
2008-11-03,17500,18400,17500,18050,55494,104882.0,5810616.0
2008-11-04,18500,18750,17750,18400,38291,106915.0,5810616.0
2008-11-05,19000,19550,18100,18600,54391,108077.0,5810616.0
2008-11-06,17500,17800,16650,17000,46070,98780.0,5810616.0
2008-11-07,16350,17200,16250,17050,28330,99071.0,5810616.0
2008-11-10,17200,17500,16800,17200,37138,99943.0,5810616.0
2008-11-11,16950,17300,16800,17000,18803,98780.0,5810616.0
2008-11-12,16900,17200,16200,16350,62120,95004.0,5810616.0
2008-11-13,15100,15600,15000,15400,88302,89483.0,5810616.0
2008-11-14,15900,16100,15300,15900,54605,92389.0,5810616.0
2008-11-17,15800,16150,15500,15900,26040,92389.0,5810616.0
2008-11-18,15850,16400,15700,16400,31200,95294.0,5810616.0
2008-11-19,16300,16350,15200,16250,64770,94423.0,5810616.0
2008-11-20,15400,15850,15250,15500,34595,90065.0,5810616.0
2008-11-21,15000,15900,15000,15600,19755,90646.0,5810616.0
2008-11-24,15700,15750,15300,15300,16345,88902.0,5810616.0
2008-11-25,15700,16100,15100,15300,39185,88902.0,5810616.0
2008-11-26,15500,15800,15450,15750,16290,91517.0,5810616.0
2008-11-27,16100,16500,15950,16300,43278,94713.0,5810616.0
2008-11-28,16450,16700,16200,16350,21960,95004.0,5810616.0
2008-12-01,16500,17100,16200,16950,11080,98490.0,5810616.0
2008-12-02,16200,16550,16100,16450,17150,95585.0,5810616.0
2008-12-03,16800,16800,15950,16000,20335,92970.0,5810616.0
2008-12-04,16200,16450,15650,16200,13490,94132.0,5810616.0
2008-12-05,16200,16400,15950,16000,15952,92970.0,5810616.0
2008-12-08,16100,16550,16050,16350,28370,95004.0,5810616.0
2008-12-09,16700,17350,16450,16950,45953,98490.0,5810616.0
2008-12-10,16900,17700,16700,17550,71430,101976.0,5810616.0
2008-12-11,17550,18000,17100,17100,41390,99362.0,5810616.0
2008-12-12,17000,17250,16100,16800,108330,97618.0,5810616.0
2008-12-15,17000,18550,16900,18300,154320,106334.0,5810616.0
2008-12-16,18350,19750,18050,19500,113469,113307.0,5810616.0
2008-12-17,20100,20250,19400,20000,60072,116212.0,5810616.0
2008-12-18,20000,20500,19750,20500,70541,119118.0,5810616.0
2008-12-19,20400,20700,20100,20400,28081,118537.0,5810616.0
2008-12-22,20400,20400,19900,20400,48430,118537.0,5810616.0
2008-12-23,20100,20400,19800,20350,27350,118246.0,5810616.0
2008-12-24,20200,20950,20000,20950,76010,121732.0,5810616.0
2008-12-26,20900,21300,20500,20500,29127,119118.0,5810616.0
2008-12-29,20300,21300,19650,21250,51660,123476.0,5810616.0
2008-12-30,21100,22000,21000,22000,44080,127834.0,5810616.0
2009-01-02,22000,22200,20600,20600,43540,119699.0,5810616.0
2009-01-05,20900,20900,19500,20250,56110,117665.0,5810616.0
2009-01-06,20500,20500,19700,20100,36120,116793.0,5810616.0
2009-01-07,20150,20400,19650,19800,23254,115050.0,5810616.0
2009-01-08,19800,20200,19400,19900,20364,115631.0,5810616.0
2009-01-09,19950,20500,19850,20250,26150,117665.0,5810616.0
2009-01-12,20100,20250,19650,20250,24110,117665.0,5810616.0
2009-01-13,20200,20200,19750,20200,8830,117374.0,5810616.0
2009-01-14,20200,20550,20000,20200,7553,117374.0,5810616.0
2009-01-15,19800,20250,19250,19800,14610,115050.0,5810616.0
2009-01-16,19650,19850,19300,19850,13480,115341.0,5810616.0
2009-01-19,19650,20750,19650,20550,13065,119408.0,5810616.0
2009-01-20,20800,20800,19850,20300,7480,117956.0,5810616.0
2009-01-21,19000,19900,19000,19900,25060,115631.0,5810616.0
2009-01-22,19750,20150,19700,20150,11240,117084.0,5810616.0
2009-01-23,19650,20000,19650,19900,4400,115631.0,5810616.0
2009-01-28,19750,20450,19750,19900,14180,115631.0,5810616.0
2009-01-29,20000,20050,19850,19900,12828,115631.0,5810616.0
2009-01-30,19550,20100,19550,20100,6730,116793.0,5810616.0
2009-02-02,20200,20550,19400,19550,53170,113598.0,5810616.0
2009-02-03,19650,19750,19250,19700,20361,114469.0,5810616.0
2009-02-04,19950,19950,19550,19850,18931,115341.0,5810616.0
2009-02-05,19550,19750,19350,19550,11652,113598.0,5810616.0
2009-02-06,19600,19600,19000,19550,49391,113598.0,5810616.0
2009-02-09,19500,20000,19400,19900,16820,115631.0,5810616.0
2009-02-10,19800,20000,19500,19650,8168,114179.0,5810616.0
2009-02-11,19400,19750,19250,19700,7010,114469.0,5810616.0
2009-02-12,19700,21550,19600,20400,77221,118537.0,5810616.0
2009-02-13,20850,22150,20600,21350,145597,124057.0,5810616.0
2009-02-16,21400,21400,20400,20950,66349,121732.0,5810616.0
2009-02-17,21000,23550,20450,23150,403450,134516.0,5810616.0
2009-02-18,22950,25500,22300,23850,242942,138583.0,5810616.0
2009-02-19,24050,24950,22650,22700,166283,131901.0,5810616.0
2009-02-20,22250,22800,21400,21500,74353,124928.0,5810616.0
2009-02-23,21500,22200,21150,22200,57863,128996.0,5810616.0
2009-02-24,21200,22350,20800,22200,72630,128996.0,5810616.0
2009-02-25,25200,25500,24500,25500,423050,148171.0,5810616.0
2009-02-26,27000,29000,24700,25900,618458,150495.0,5810616.0
2009-02-27,25900,29100,25050,28000,414753,162697.0,5810616.0
2009-03-02,27600,29500,27000,27800,292224,161535.0,5810616.0
2009-03-03,26900,28100,26500,27800,249747,161535.0,5810616.0
2009-03-04,28000,29150,27500,29000,249358,168508.0,5810616.0
2009-03-05,29400,30650,28700,29050,147770,168798.0,5810616.0
2009-03-06,28300,29500,28050,29150,115927,169379.0,5810616.0
2009-03-09,30300,30800,29600,30000,183480,174318.0,5810616.0
2009-03-10,31300,32800,30200,30600,216374,177805.0,5810616.0
2009-03-11,31000,31050,29700,30000,89018,174318.0,5810616.0
2009-03-12,29850,30450,29000,29150,116149,169379.0,5810616.0
2009-03-13,29500,30900,29250,30700,189416,178386.0,5810616.0
2009-03-16,31000,31200,30200,30250,73831,175771.0,5810616.0
2009-03-17,30450,31250,29300,29500,192514,171413.0,5810616.0
2009-03-18,29750,30550,29250,29750,110931,172866.0,5810616.0
2009-03-19,30000,30300,29450,29450,51931,171123.0,5810616.0
2009-03-20,29350,30550,28850,30350,63307,176352.0,5810616.0
2009-03-23,30450,31950,30450,31650,110292,183906.0,5810616.0
2009-03-24,32000,32650,31600,31700,63844,184197.0,5810616.0
2009-03-25,31700,33400,31300,33400,141752,194075.0,5810616.0
2009-03-26,33700,33700,32300,32950,91200,191460.0,5810616.0
2009-03-27,33400,33400,31500,32000,86283,185940.0,5810616.0
2009-03-30,31550,32450,30050,30050,106064,174609.0,5810616.0
2009-03-31,30000,31300,30000,30600,93802,177805.0,5810616.0
2009-04-01,30900,31050,29950,30200,101414,175481.0,5810616.0
2009-04-02,30700,33400,30200,32500,136355,188845.0,5810616.0
2009-04-03,32700,32850,31100,31150,89861,181001.0,5810616.0
2009-04-06,31150,31750,30650,31000,85267,180129.0,5810616.0
2009-04-07,31100,33100,30050,33100,181784,192331.0,5810616.0
2009-04-08,33550,34600,32550,33400,179760,194075.0,5810616.0
2009-04-09,33400,35000,32850,34850,141430,202500.0,5810616.0
2009-04-10,35150,35150,33550,33750,124579,196108.0,5810616.0
2009-04-13,33750,35400,33600,34200,149190,198723.0,5810616.0
2009-04-14,36000,36100,34700,34700,186452,201628.0,5810616.0
2009-04-15,34600,34950,32500,33350,114188,193784.0,5810616.0
2009-04-16,33900,35350,31900,32200,193411,187102.0,5810616.0
2009-04-17,32650,33000,30450,31200,162997,181291.0,5810616.0
2009-04-20,31250,33050,30600,32900,91753,191169.0,5810616.0
2009-04-21,32300,35700,32100,34100,225976,198142.0,5810616.0
2009-04-22,34350,35000,33650,34800,133201,202209.0,5810616.0
2009-04-23,35400,35700,34550,34650,111649,201338.0,5810616.0
2009-04-24,34750,37450,34250,36300,240976,210925.0,5810616.0
2009-04-27,36900,40300,36800,40000,385688,232425.0,5810616.0
2009-04-28,40300,40500,36550,36550,162464,212378.0,5810616.0
2009-04-29,37000,39000,36950,37700,105859,219060.0,5810616.0
2009-04-30,38350,39400,37450,38000,98584,220803.0,5810616.0
2009-05-04,38700,39800,36700,37200,126841,216155.0,5810616.0
2009-05-06,37250,37750,36300,36400,64096,211506.0,5810616.0
2009-05-07,37300,37850,36600,37800,120077,219641.0,5810616.0
2009-05-08,38100,40300,36900,38100,350553,221384.0,5810616.0
2009-05-11,38200,38500,36800,36800,99419,213831.0,5810616.0
2009-05-12,38300,39350,38050,38050,263308,221094.0,5810616.0
2009-05-13,38800,40450,38800,39750,287496,230972.0,5810616.0
2009-05-14,39000,42350,38800,41000,235332,238235.0,5810616.0
2009-05-15,42300,42300,39650,40500,152943,235330.0,5810616.0
2009-05-18,40500,40500,39000,39000,83499,226614.0,5810616.0
2009-05-19,39450,39750,38450,38500,166342,223709.0,5810616.0
2009-05-20,38700,39500,38500,38950,116984,226323.0,5810616.0
2009-05-21,39200,39700,37450,37650,139987,218770.0,5810616.0
2009-05-22,38200,40050,38000,39300,187943,228357.0,5810616.0
2009-05-25,39200,39750,35650,38200,78023,221966.0,5810616.0
2009-05-26,38500,40050,37200,37650,162887,218770.0,5810616.0
2009-05-27,38500,38700,36200,36500,88241,212087.0,5810616.0
2009-05-28,36050,36900,33400,36050,78106,209473.0,5810616.0
2009-05-29,36100,37350,35350,37300,102561,216736.0,5810616.0
2009-06-01,37350,37500,36300,36550,44941,212378.0,5810616.0
2009-06-02,36950,38350,36550,36650,116289,212959.0,5810616.0
2009-06-03,37250,37300,35600,36000,59268,209182.0,5810616.0
2009-06-04,36950,37900,36200,36300,82919,210925.0,5810616.0
2009-06-05,36600,37200,35900,36350,44135,211216.0,5810616.0
2009-06-08,36600,37100,35900,35900,43036,208601.0,5810616.0
2009-06-09,35850,36150,33350,33350,127580,193784.0,5810616.0
2009-06-10,33750,34350,33100,33350,79907,193784.0,5810616.0
2009-06-11,33650,34400,33350,33900,69725,196980.0,5810616.0
2009-06-12,33950,34450,32950,33600,96547,195237.0,5810616.0
2009-06-15,33750,34500,33500,34450,54103,200176.0,5810616.0
2009-06-16,34050,34750,33850,34350,36425,199595.0,5810616.0
2009-06-17,34250,34400,33600,34250,39762,199014.0,5810616.0
2009-06-18,34400,34750,33500,33500,27775,194656.0,5810616.0
2009-06-19,33800,33800,32300,32300,82531,187683.0,5810616.0
2009-06-22,32300,32300,31450,32050,73246,186230.0,5810616.0
2009-06-23,31550,31700,31200,31250,49367,181582.0,5810616.0
2009-06-24,31300,32250,30800,31900,73200,185359.0,5810616.0
2009-06-25,31750,33300,30500,33000,62860,191750.0,5810616.0
2009-06-26,33000,33200,31500,33000,42394,191750.0,5810616.0
2009-06-29,32650,33350,32600,32800,23099,190588.0,5810616.0
2009-06-30,32800,33550,32400,32900,36691,191169.0,5810616.0
2009-07-01,32900,35100,32800,33500,123061,194656.0,5810616.0
2009-07-02,33700,35200,33350,34950,82225,203081.0,5810616.0
2009-07-03,34150,34850,34000,34800,35235,202209.0,5810616.0
2009-07-06,34800,35550,34700,35300,42290,205115.0,5810616.0
2009-07-07,35200,35500,34250,34650,22021,201338.0,5810616.0
2009-07-08,34250,34400,33350,34000,48620,197561.0,5810616.0
2009-07-09,34000,34300,33150,33200,33359,192912.0,5810616.0
2009-07-10,33400,33950,32650,33900,20951,196980.0,5810616.0
2009-07-13,34000,34000,32650,32650,19243,189717.0,5810616.0
2009-07-14,33300,33300,31350,33000,65250,191750.0,5810616.0
2009-07-15,32950,33300,32250,32550,48880,189136.0,5810616.0
2009-07-16,32850,32900,31400,31900,47641,185359.0,5810616.0
2009-07-17,32000,32300,31300,31700,57170,184197.0,5810616.0
2009-07-20,31700,32400,31600,31850,59955,185068.0,5810616.0
2009-07-21,32450,32900,32050,32500,34849,188845.0,5810616.0
2009-07-22,32950,32950,31800,32050,27850,186230.0,5810616.0
2009-07-23,32400,32400,31700,32200,17380,187102.0,5810616.0
2009-07-24,32350,32550,32100,32500,26071,188845.0,5810616.0
2009-07-27,32700,33050,32400,32400,28145,188264.0,5810616.0
2009-07-28,32600,34500,32300,33300,190663,193494.0,5810616.0
2009-07-29,33500,34700,33300,33500,92200,194656.0,5810616.0
2009-07-30,33900,34050,31600,31900,115216,185359.0,5810616.0
2009-07-31,32050,32050,30300,30400,217714,176643.0,5810616.0
2009-08-03,30600,30900,29900,30500,103708,177224.0,5810616.0
2009-08-04,30900,31400,30600,30750,54399,178676.0,5810616.0
2009-08-05,30800,31250,30350,30650,46235,178095.0,5810616.0
2009-08-06,30800,30800,30100,30150,67110,175190.0,5810616.0
2009-08-07,30300,31050,30050,30800,69365,178967.0,5810616.0
2009-08-10,30850,30900,30550,30650,33420,178095.0,5810616.0
2009-08-11,30650,30850,30550,30600,27304,177805.0,5810616.0
2009-08-12,30600,31400,30600,30850,53760,179258.0,5810616.0
2009-08-13,31100,32150,31000,32100,109508,186521.0,5810616.0
2009-08-14,32550,32550,31650,32000,59272,185940.0,5810616.0
2009-08-17,31750,31750,30250,30400,76174,176643.0,5810616.0
2009-08-18,30100,30750,30050,30400,27341,176643.0,5810616.0
2009-08-19,30800,30800,29700,29700,63445,172575.0,5810616.0
2009-08-20,29600,30000,28950,29300,86017,170251.0,5810616.0
2009-08-21,29350,29950,29250,29600,68500,171994.0,5810616.0
2009-08-24,30300,30300,29500,29750,41060,172866.0,5810616.0
2009-08-25,30000,30100,29700,29800,37314,173156.0,5810616.0
2009-08-26,30000,31050,30000,30700,77148,178386.0,5810616.0
2009-08-27,30850,31200,29500,29500,76260,171413.0,5810616.0
2009-08-28,29950,29950,29400,29500,25038,171413.0,5810616.0
2009-08-31,29550,29900,29150,29200,21570,169670.0,5810616.0
2009-09-01,29100,29400,28800,28900,39946,167927.0,5810616.0
2009-09-02,28550,28900,28000,28450,45332,165312.0,5810616.0
2009-09-03,28350,28900,28350,28450,19412,165312.0,5810616.0
2009-09-04,28600,28900,28500,28500,11820,165603.0,5810616.0
2009-09-07,28700,28900,28300,28350,17651,164731.0,5810616.0
2009-09-08,28600,28850,28200,28200,40787,163859.0,5810616.0
2009-09-09,28250,28400,27700,27950,48994,162407.0,5810616.0
2009-09-10,28150,28900,27900,28700,122912,166765.0,5810616.0
2009-09-11,28850,29250,28400,28650,41066,166474.0,5810616.0
2009-09-14,28650,28650,28200,28650,18370,166474.0,5810616.0
2009-09-15,28600,29800,28400,29650,39984,172285.0,5810616.0
2009-09-16,29750,30200,29500,29700,52129,172575.0,5810616.0
2009-09-17,29950,30000,29050,29050,45468,168798.0,5810616.0
2009-09-18,28850,29450,28450,28950,83202,168217.0,5810616.0
2009-09-21,28950,29000,28350,28500,51890,165603.0,5810616.0
2009-09-22,28250,28700,28250,28400,54242,165021.0,5810616.0
2009-09-23,28300,28600,27550,27650,104606,160664.0,5810616.0
2009-09-24,27550,27800,26900,26900,64096,156306.0,5810616.0
2009-09-25,27000,27000,26700,27000,33555,156887.0,5810616.0
2009-09-28,26650,27100,26000,26100,73304,151657.0,5810616.0
2009-09-29,26450,26450,25500,26150,59024,151948.0,5810616.0
2009-09-30,25900,26350,25550,25600,55044,148752.0,5810616.0
2009-10-01,25500,25850,25350,25700,25055,149333.0,5810616.0
2009-10-05,25500,26500,25400,26300,31566,152819.0,5810616.0
2009-10-06,26350,26600,26100,26300,21981,152819.0,5810616.0
2009-10-07,26350,26700,26150,26700,32481,155143.0,5810616.0
2009-10-08,26800,27000,26450,26750,20464,155434.0,5810616.0
