KPX홀딩스(092230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-03-25,40000,40300,39500,39650,2510,167507.0,4224646.0
2013-03-26,39650,40000,39450,39750,2204,167930.0,4224646.0
2013-03-27,39950,40300,39750,40000,9748,168986.0,4224646.0
2013-03-28,40500,40500,39850,39850,1559,168352.0,4224646.0
2013-03-29,39950,40400,39950,40300,2000,170253.0,4224646.0
2013-04-01,40400,40400,39950,40300,1401,170253.0,4224646.0
2013-04-02,40300,40400,40000,40350,982,170464.0,4224646.0
2013-04-03,40400,40450,39850,39950,4660,168775.0,4224646.0
2013-04-04,39950,40200,39600,39700,2061,167718.0,4224646.0
2013-04-05,39750,39900,39400,39800,2990,168141.0,4224646.0
2013-04-08,39800,40000,39500,39650,1240,167507.0,4224646.0
2013-04-09,39650,40200,39500,39500,1169,166874.0,4224646.0
2013-04-10,39450,40000,39450,40000,1190,168986.0,4224646.0
2013-04-11,40050,40300,39900,40200,820,169831.0,4224646.0
2013-04-12,40200,40200,39950,40000,29628,168986.0,4224646.0
2013-04-15,40000,40300,39900,40100,4831,169408.0,4224646.0
2013-04-16,40000,40450,40000,40000,1101,168986.0,4224646.0
2013-04-17,40000,40100,39900,39900,3890,168563.0,4224646.0
2013-04-18,39800,40100,39800,40000,3461,168986.0,4224646.0
2013-04-19,40000,40050,39800,40050,601,169197.0,4224646.0
2013-04-22,40050,40300,40000,40300,1930,170253.0,4224646.0
2013-04-23,40300,40500,40050,40100,4074,169408.0,4224646.0
2013-04-24,40150,40500,40150,40400,2411,170676.0,4224646.0
2013-04-25,40200,41300,40200,40700,5581,171943.0,4224646.0
2013-04-26,41000,43500,41000,42600,17925,179970.0,4224646.0
2013-04-29,42400,43950,42300,42800,4130,180815.0,4224646.0
2013-04-30,42800,43500,42500,43450,9727,183561.0,4224646.0
2013-05-02,43450,43900,43400,43550,7780,183983.0,4224646.0
2013-05-03,43300,43750,42950,43600,8312,184195.0,4224646.0
2013-05-06,43650,44000,42950,43500,12931,183772.0,4224646.0
2013-05-07,43600,44000,42950,44000,9031,185884.0,4224646.0
2013-05-08,43400,44300,42900,43700,16990,184617.0,4224646.0
2013-05-09,43700,44150,42950,43500,40183,183772.0,4224646.0
2013-05-10,43700,43800,42950,43400,25336,183350.0,4224646.0
2013-05-13,43400,43500,43150,43450,2280,183561.0,4224646.0
2013-05-14,43550,43750,43400,43750,3930,184828.0,4224646.0
2013-05-15,43350,45950,43350,45950,9141,194122.0,4224646.0
2013-05-16,45900,47400,45050,47000,7141,198558.0,4224646.0
2013-05-20,47000,47500,45800,46450,3743,196235.0,4224646.0
2013-05-21,46450,47000,46200,46550,9750,196657.0,4224646.0
2013-05-22,46600,47500,46550,47100,7552,198981.0,4224646.0
2013-05-23,46650,47300,46650,46900,6281,198136.0,4224646.0
2013-05-24,47400,47400,46600,47300,7562,199826.0,4224646.0
2013-05-27,47300,47900,47000,47800,5743,201938.0,4224646.0
2013-05-28,47800,47900,47350,47800,3842,201938.0,4224646.0
2013-05-29,47750,51000,47750,50000,10815,211232.0,4224646.0
2013-05-30,49500,50400,49150,49850,2117,210599.0,4224646.0
2013-05-31,49350,49350,46650,48000,6900,202783.0,4224646.0
2013-06-03,47800,48400,47700,48250,5191,203839.0,4224646.0
2013-06-04,47100,48300,47050,47950,2130,202572.0,4224646.0
2013-06-05,47100,47900,46300,47250,4110,199615.0,4224646.0
2013-06-07,47550,47900,46700,47200,4622,199403.0,4224646.0
2013-06-10,47200,48700,47000,48600,4351,205318.0,4224646.0
2013-06-11,48600,48600,48350,48600,1190,205318.0,4224646.0
2013-06-12,48100,48600,48100,48300,1066,204050.0,4224646.0
2013-06-13,48000,48000,47050,47850,1340,202149.0,4224646.0
2013-06-14,48000,48500,47050,47850,1041,202149.0,4224646.0
2013-06-17,48000,48000,45750,46000,6160,194334.0,4224646.0
2013-06-18,46800,46950,45900,46100,3411,194756.0,4224646.0
2013-06-19,46000,47800,46000,47000,1950,198558.0,4224646.0
2013-06-20,46800,46850,45900,46700,1975,197291.0,4224646.0
2013-06-21,45750,46650,45700,46400,360,196024.0,4224646.0
2013-06-24,46400,46500,45950,46500,1860,196446.0,4224646.0
2013-06-25,46000,46150,44550,44900,8570,189687.0,4224646.0
2013-06-26,45300,45300,44800,45200,966,190954.0,4224646.0
2013-06-27,45000,47400,44900,45500,2576,192221.0,4224646.0
2013-06-28,45500,46000,45000,46000,810,194334.0,4224646.0
2013-07-01,46000,46100,45500,46000,280,194334.0,4224646.0
2013-07-02,46000,46000,45450,45500,970,192221.0,4224646.0
2013-07-03,45900,46000,44800,45450,970,192010.0,4224646.0
2013-07-04,45400,45400,44850,45250,850,191165.0,4224646.0
2013-07-05,45350,45500,45250,45250,1490,191165.0,4224646.0
2013-07-08,45000,45500,44700,45500,1740,192221.0,4224646.0
2013-07-09,45400,45650,45400,45600,760,192644.0,4224646.0
2013-07-10,45650,45900,45650,45900,1351,193911.0,4224646.0
2013-07-11,46000,47250,45900,47000,582,198558.0,4224646.0
2013-07-12,47200,47400,47200,47350,350,200037.0,4224646.0
2013-07-15,47350,49000,47350,47800,1990,201938.0,4224646.0
2013-07-16,47100,47800,47100,47700,550,201516.0,4224646.0
2013-07-17,47650,48100,47650,47950,932,202572.0,4224646.0
2013-07-18,47950,48100,47100,48000,1837,202783.0,4224646.0
2013-07-19,47950,47950,47350,47800,80,201938.0,4224646.0
2013-07-22,47800,48750,47800,48400,670,204473.0,4224646.0
2013-07-23,48400,48600,48400,48400,1116,204473.0,4224646.0
2013-07-24,48350,48450,47900,48250,1509,203839.0,4224646.0
2013-07-25,48200,48900,48200,48900,1420,206585.0,4224646.0
2013-07-26,48850,49100,48800,49100,2050,207430.0,4224646.0
2013-07-29,49000,49000,48000,48350,2875,204262.0,4224646.0
2013-07-30,48400,49950,48400,49750,5550,210176.0,4224646.0
2013-07-31,49000,49700,49000,49700,2950,209965.0,4224646.0
2013-08-01,49650,49800,49650,49750,937,210176.0,4224646.0
2013-08-02,49400,49800,49300,49750,1910,210176.0,4224646.0
2013-08-05,49000,49700,49000,49650,321,209754.0,4224646.0
2013-08-06,49450,49700,49400,49700,1390,209965.0,4224646.0
2013-08-07,49200,49700,49200,49700,2350,209965.0,4224646.0
2013-08-08,49700,50000,49700,50000,1680,211232.0,4224646.0
2013-08-09,50000,51000,50000,51000,4890,215457.0,4224646.0
2013-08-12,50200,51500,50200,51100,913,215879.0,4224646.0
2013-08-13,50600,51600,50600,51200,6276,216302.0,4224646.0
2013-08-14,51600,51600,50600,51000,1229,215457.0,4224646.0
2013-08-16,50600,51300,50300,51200,299,216302.0,4224646.0
2013-08-19,51000,51000,50000,51000,11738,215457.0,4224646.0
2013-08-20,50700,50700,49600,50100,3524,211655.0,4224646.0
2013-08-21,49700,50900,49500,50900,1747,215034.0,4224646.0
2013-08-22,50900,50900,49750,50900,3412,215034.0,4224646.0
2013-08-23,50900,51000,50500,50800,3351,214612.0,4224646.0
2013-08-26,50800,50900,50400,50800,6774,214612.0,4224646.0
2013-08-27,50500,50900,50200,50600,981,213767.0,4224646.0
2013-08-28,49850,50700,49850,50700,192,214190.0,4224646.0
2013-08-29,50700,50800,49900,50400,523,212922.0,4224646.0
2013-08-30,50400,51000,50400,51000,1826,215457.0,4224646.0
2013-09-02,50800,50800,50000,50300,1437,212500.0,4224646.0
2013-09-03,50300,50300,49500,49950,1050,211021.0,4224646.0
2013-09-04,49800,50200,49500,50100,1203,211655.0,4224646.0
2013-09-05,50000,50100,49750,49900,3589,210810.0,4224646.0
2013-09-06,49350,49650,48400,48600,3463,205318.0,4224646.0
2013-09-09,48950,49000,48400,49000,1820,207008.0,4224646.0
2013-09-10,49500,49500,48750,49450,1410,208909.0,4224646.0
2013-09-11,50000,50000,48750,49150,1540,207641.0,4224646.0
2013-09-12,48800,50000,48800,49850,1050,210599.0,4224646.0
2013-09-13,50000,50000,49600,49600,80,209542.0,4224646.0
2013-09-16,49550,49850,49500,49850,670,210599.0,4224646.0
2013-09-17,50600,50600,49900,50300,780,212500.0,4224646.0
2013-09-23,50800,51900,50300,51800,2179,218837.0,4224646.0
2013-09-24,52100,52100,50100,50600,1497,213767.0,4224646.0
2013-09-25,51400,51400,50500,50800,64,214612.0,4224646.0
2013-09-26,50800,51100,49900,50900,3628,215034.0,4224646.0
2013-09-27,50900,50900,50500,50900,277,215034.0,4224646.0
2013-09-30,50900,51100,50300,50700,198,214190.0,4224646.0
2013-10-01,50800,50800,50600,50800,138,214612.0,4224646.0
2013-10-02,51100,51100,50800,50900,243,215034.0,4224646.0
2013-10-04,51100,51100,50400,50800,516,214612.0,4224646.0
2013-10-07,50400,50700,49500,49650,2814,209754.0,4224646.0
2013-10-08,49900,50000,49650,49900,130,210810.0,4224646.0
2013-10-10,49900,50000,49150,49250,829,208064.0,4224646.0
2013-10-11,50200,50200,49150,49150,1294,207641.0,4224646.0
2013-10-14,49500,49500,48500,48500,1719,204895.0,4224646.0
2013-10-15,48900,48900,48350,48750,350,205951.0,4224646.0
2013-10-16,48300,48500,48050,48500,1121,204895.0,4224646.0
2013-10-17,48500,48500,47950,47950,2225,202572.0,4224646.0
2013-10-18,47600,48050,47550,47800,1091,201938.0,4224646.0
2013-10-21,48500,48600,48000,48600,1180,205318.0,4224646.0
2013-10-22,48950,48950,48500,48700,281,205740.0,4224646.0
2013-10-23,48850,48850,48050,48550,481,205107.0,4224646.0
2013-10-24,48050,48100,47600,47700,1510,201516.0,4224646.0
2013-10-25,47650,47650,47150,47650,1841,201304.0,4224646.0
2013-10-28,47650,48100,47450,48050,3457,202994.0,4224646.0
2013-10-29,47450,48050,47450,48050,450,202994.0,4224646.0
2013-10-30,48000,48000,47900,47950,280,202572.0,4224646.0
2013-10-31,47650,48050,47650,48050,1062,202994.0,4224646.0
2013-11-01,48050,48050,47650,47700,1148,201516.0,4224646.0
2013-11-04,47700,47700,47350,47400,1110,200248.0,4224646.0
2013-11-05,47200,47200,46950,47100,1440,198981.0,4224646.0
2013-11-06,47050,47050,46850,47000,1062,198558.0,4224646.0
2013-11-07,47100,47600,46900,47050,1140,198770.0,4224646.0
2013-11-08,47050,47450,47000,47400,370,200248.0,4224646.0
2013-11-11,47050,47100,46500,46500,2879,196446.0,4224646.0
2013-11-12,46950,46950,46550,46750,420,197502.0,4224646.0
2013-11-13,47050,47050,46500,46600,1210,196869.0,4224646.0
2013-11-14,46500,46800,46500,46800,110,197713.0,4224646.0
2013-11-15,46600,47500,46600,47400,520,200248.0,4224646.0
2013-11-18,47300,47300,46700,46700,370,197291.0,4224646.0
2013-11-19,46500,47050,46000,46700,2950,197291.0,4224646.0
2013-11-20,46100,46750,46100,46300,661,195601.0,4224646.0
2013-11-21,46500,46900,46300,46500,380,196446.0,4224646.0
2013-11-22,46150,46300,44700,44750,7012,189053.0,4224646.0
2013-11-25,45300,45650,45050,45350,2230,191588.0,4224646.0
2013-11-26,45300,45950,45250,45600,1881,192644.0,4224646.0
2013-11-27,45350,46950,45350,46850,880,197925.0,4224646.0
2013-11-28,46300,47050,46300,47050,568,198770.0,4224646.0
2013-11-29,47050,47400,47050,47250,572,199615.0,4224646.0
2013-12-02,47200,47200,47100,47100,250,198981.0,4224646.0
2013-12-03,47100,47250,47050,47100,2499,198981.0,4224646.0
2013-12-04,47100,47150,46250,47050,1340,198770.0,4224646.0
2013-12-05,46600,47000,46500,46500,1365,196446.0,4224646.0
2013-12-06,46900,47000,46500,46500,2410,196446.0,4224646.0
2013-12-09,46500,47000,46300,46500,12420,196446.0,4224646.0
2013-12-10,46500,46500,46300,46300,43,195601.0,4224646.0
2013-12-11,46150,46350,46100,46250,930,195390.0,4224646.0
2013-12-12,46000,46400,45400,45800,3100,193489.0,4224646.0
2013-12-13,45800,46500,44400,45450,10531,192010.0,4224646.0
2013-12-16,45450,45450,44400,44450,5258,187786.0,4224646.0
2013-12-17,44500,44700,43950,44250,3401,186941.0,4224646.0
2013-12-18,44650,44650,44250,44500,5080,187997.0,4224646.0
2013-12-19,44850,44850,44400,44500,1671,187997.0,4224646.0
2013-12-20,44200,44700,44200,44650,3440,188630.0,4224646.0
2013-12-23,44850,45100,44550,45050,4253,190320.0,4224646.0
2013-12-24,45050,46850,45050,46400,1343,196024.0,4224646.0
2013-12-26,46000,46200,45700,46100,2027,194756.0,4224646.0
2013-12-27,45350,45350,43450,44150,8070,186518.0,4224646.0
2013-12-30,44250,44550,44100,44300,520,187152.0,4224646.0
2014-01-02,44300,44750,44200,44500,1174,187997.0,4224646.0
2014-01-03,44650,44850,44150,44250,1030,186941.0,4224646.0
2014-01-06,44650,44750,44550,44750,455,189053.0,4224646.0
2014-01-07,44750,44950,44300,44950,710,189898.0,4224646.0
2014-01-08,44900,46400,44600,45850,1172,193700.0,4224646.0
2014-01-09,45800,45800,45300,45800,740,193489.0,4224646.0
2014-01-10,45300,45300,45250,45300,150,191376.0,4224646.0
2014-01-13,45300,45300,44900,45000,531,190109.0,4224646.0
2014-01-14,45000,45000,44900,44900,220,189687.0,4224646.0
2014-01-15,44950,45000,44950,44950,1080,189898.0,4224646.0
2014-01-16,44900,44950,44750,44950,266,189898.0,4224646.0
2014-01-17,44900,45300,44900,45000,163,190109.0,4224646.0
2014-01-20,45000,45300,45000,45300,172,191376.0,4224646.0
2014-01-21,45300,45500,45300,45500,365,192221.0,4224646.0
2014-01-22,45500,45600,45500,45600,190,192644.0,4224646.0
2014-01-23,45600,46000,45600,46000,300,194334.0,4224646.0
2014-01-24,45800,46000,45800,46000,400,194334.0,4224646.0
2014-01-27,46000,46000,46000,46000,0,194334.0,4224646.0
2014-01-28,45500,46500,45200,46150,823,194967.0,4224646.0
2014-01-29,45950,46500,45550,46450,760,196235.0,4224646.0
2014-02-03,46250,46450,45500,46450,520,196235.0,4224646.0
2014-02-04,46300,46300,45500,46200,841,195179.0,4224646.0
2014-02-05,46200,46300,46150,46300,271,195601.0,4224646.0
2014-02-06,46300,46350,45900,46350,1511,195812.0,4224646.0
2014-02-07,46350,46450,46300,46350,3030,195812.0,4224646.0
2014-02-10,46450,46450,46300,46350,1301,195812.0,4224646.0
2014-02-11,46350,46450,46300,46400,4631,196024.0,4224646.0
2014-02-12,46550,46750,46400,46750,2091,197502.0,4224646.0
2014-02-13,46700,46750,46350,46400,1860,196024.0,4224646.0
2014-02-14,46350,46700,46200,46550,2352,196657.0,4224646.0
2014-02-17,46550,46950,46000,46600,2571,196869.0,4224646.0
2014-02-18,46500,46600,46100,46600,360,196869.0,4224646.0
2014-02-19,46600,46700,46100,46700,661,197291.0,4224646.0
2014-02-20,46850,46850,46700,46750,1390,197502.0,4224646.0
2014-02-21,46950,48200,46500,48200,4470,203628.0,4224646.0
2014-02-24,48800,48800,47100,47600,130,201093.0,4224646.0
2014-02-25,47200,47200,47100,47200,530,199403.0,4224646.0
2014-02-26,47200,47950,47100,47850,2571,202149.0,4224646.0
2014-02-27,47300,48000,47300,48000,330,202783.0,4224646.0
2014-02-28,48000,48000,47350,47800,400,201938.0,4224646.0
2014-03-03,47150,47500,47150,47500,50,200671.0,4224646.0
2014-03-04,48100,48200,47100,47750,320,201727.0,4224646.0
2014-03-05,47250,47550,47250,47500,550,200671.0,4224646.0
2014-03-06,47500,48200,46950,47400,1500,200248.0,4224646.0
2014-03-07,47500,47500,46900,46950,1850,198347.0,4224646.0
2014-03-10,46900,47150,46700,47150,1380,199192.0,4224646.0
2014-03-11,47150,48050,47050,47500,1460,200671.0,4224646.0
2014-03-12,47400,47550,47200,47450,2023,200459.0,4224646.0
2014-03-13,47950,47950,47150,47700,560,201516.0,4224646.0
2014-03-14,47750,48000,47250,47700,1480,201516.0,4224646.0
2014-03-17,47850,47850,47450,47500,470,200671.0,4224646.0
2014-03-18,47650,48300,47600,47850,2000,202149.0,4224646.0
2014-03-19,47850,48500,47600,48400,2620,204473.0,4224646.0
2014-03-20,48400,48550,48300,48400,690,204473.0,4224646.0
2014-03-21,48550,48750,48400,48750,1780,205951.0,4224646.0
2014-03-24,48850,50200,48450,50000,3321,211232.0,4224646.0
2014-03-25,50000,50000,49200,49750,507,210176.0,4224646.0
2014-03-26,49750,49900,49550,49800,760,210387.0,4224646.0
2014-03-27,49800,49950,49800,49850,434,210599.0,4224646.0
2014-03-28,49850,51000,49150,49900,2200,210810.0,4224646.0
2014-03-31,49900,50000,49800,50000,751,211232.0,4224646.0
2014-04-01,50000,50200,49950,50000,537,211232.0,4224646.0
2014-04-02,50000,50600,50000,50600,1760,213767.0,4224646.0
2014-04-03,50800,51500,50500,50800,1024,214612.0,4224646.0
2014-04-04,50900,50900,50000,50700,698,214190.0,4224646.0
2014-04-07,50600,50700,50500,50600,934,213767.0,4224646.0
2014-04-08,50600,50600,49900,50600,1598,213767.0,4224646.0
2014-04-09,51000,51500,50600,51000,3301,215457.0,4224646.0
2014-04-10,50800,51200,50000,50800,781,214612.0,4224646.0
2014-04-11,50800,50900,50100,50800,726,214612.0,4224646.0
2014-04-14,50800,50800,50500,50700,27701,214190.0,4224646.0
2014-04-15,50600,50800,50600,50700,1165,214190.0,4224646.0
2014-04-16,50700,50900,50600,50700,1743,214190.0,4224646.0
2014-04-17,50700,50700,50500,50500,900,213345.0,4224646.0
2014-04-18,50600,50600,50200,50400,1092,212922.0,4224646.0
2014-04-21,50300,50400,49300,50400,1478,212922.0,4224646.0
2014-04-22,50400,50400,50200,50300,1518,212500.0,4224646.0
2014-04-23,50300,50300,49700,50200,1531,212077.0,4224646.0
2014-04-24,50100,50200,49950,50100,1018,211655.0,4224646.0
2014-04-25,49800,50100,49300,49400,641,208698.0,4224646.0
2014-04-28,49350,49400,49000,49350,850,208486.0,4224646.0
2014-04-29,49350,49600,49350,49600,730,209542.0,4224646.0
2014-04-30,49600,50100,49450,50100,320,211655.0,4224646.0
2014-05-02,49500,50300,49500,50100,377,211655.0,4224646.0
2014-05-07,50100,50200,49500,49950,8747,211021.0,4224646.0
2014-05-08,50000,50300,49550,50200,1030,212077.0,4224646.0
2014-05-09,50500,50500,49500,49750,227,210176.0,4224646.0
2014-05-12,49900,50000,48950,49950,1800,211021.0,4224646.0
2014-05-13,49400,51700,49400,51600,1532,217992.0,4224646.0
2014-05-14,51100,51500,50200,51500,1167,217569.0,4224646.0
2014-05-15,51500,52100,50700,52100,1938,220104.0,4224646.0
2014-05-16,52100,52100,51000,51700,508,218414.0,4224646.0
2014-05-19,51700,52000,51500,52000,394,219682.0,4224646.0
2014-05-20,52000,52000,50900,51800,221,218837.0,4224646.0
2014-05-21,51600,51600,50100,50900,424,215034.0,4224646.0
2014-05-22,51200,51500,50900,51000,245,215457.0,4224646.0
2014-05-23,51200,51500,50500,51100,50941,215879.0,4224646.0
2014-05-26,51100,53600,51100,53400,7270,225596.0,4224646.0
2014-05-27,54000,60900,54000,60000,22478,253479.0,4224646.0
2014-05-28,59300,60200,57600,60200,3951,254324.0,4224646.0
2014-05-29,59600,60600,59100,60500,3497,255591.0,4224646.0
2014-05-30,59500,60500,59500,60100,3924,253901.0,4224646.0
2014-06-02,60100,60100,59000,59900,7312,253056.0,4224646.0
2014-06-03,59400,60000,58500,59900,2801,253056.0,4224646.0
2014-06-05,59700,60100,57600,60000,6483,253479.0,4224646.0
2014-06-09,60000,60400,59900,59900,6029,253056.0,4224646.0
2014-06-10,59900,60100,59700,59700,556,252211.0,4224646.0
2014-06-11,57100,59800,57100,59700,957,252211.0,4224646.0
2014-06-12,59700,60700,59300,60400,3465,255169.0,4224646.0
2014-06-13,60000,60700,59400,60400,3320,255169.0,4224646.0
2014-06-16,61500,61500,59400,59600,2236,251789.0,4224646.0
2014-06-17,59800,60600,59800,60100,2427,253901.0,4224646.0
2014-06-18,60100,60300,59800,60200,4476,254324.0,4224646.0
2014-06-19,60200,60200,59200,60000,6763,253479.0,4224646.0
2014-06-20,60000,60100,59800,60000,2007,253479.0,4224646.0
2014-06-23,60000,61000,59900,59900,7398,253056.0,4224646.0
2014-06-24,60000,60200,59500,59600,3711,251789.0,4224646.0
2014-06-25,59900,60300,59900,60100,4181,253901.0,4224646.0
2014-06-26,60300,60300,59600,60000,10384,253479.0,4224646.0
2014-06-27,59900,60100,59700,60000,1577,253479.0,4224646.0
2014-06-30,59600,60000,59500,60000,873,253479.0,4224646.0
2014-07-01,60000,60200,59700,59700,4083,252211.0,4224646.0
2014-07-02,59700,61600,59700,61100,3411,258126.0,4224646.0
2014-07-03,61100,64100,60700,64100,7054,270800.0,4224646.0
2014-07-04,64000,64300,63700,64300,4292,271645.0,4224646.0
2014-07-07,64400,65400,64000,65400,2282,276292.0,4224646.0
2014-07-08,66000,67700,65500,66400,6168,280516.0,4224646.0
2014-07-09,67500,67700,65500,66400,2891,280516.0,4224646.0
2014-07-10,67500,67500,65500,65500,3246,276714.0,4224646.0
2014-07-11,65700,67200,64800,65800,2037,277982.0,4224646.0
2014-07-14,66400,68000,66400,68000,5012,287276.0,4224646.0
2014-07-15,68000,68000,65600,67200,6289,283896.0,4224646.0
2014-07-16,66800,68400,66800,68300,3058,288543.0,4224646.0
2014-07-17,68300,68800,66700,67900,1879,286853.0,4224646.0
2014-07-18,67900,68500,66500,66500,1592,280939.0,4224646.0
2014-07-21,65500,67100,65500,66700,984,281784.0,4224646.0
2014-07-22,66700,67000,65900,66000,912,278827.0,4224646.0
2014-07-23,65800,66500,65600,66100,887,279249.0,4224646.0
2014-07-24,66400,68000,66400,67000,1213,283051.0,4224646.0
2014-07-25,67300,67800,67100,67400,386,284741.0,4224646.0
2014-07-28,67300,68000,67100,67100,658,283474.0,4224646.0
2014-07-29,67200,67900,66900,67200,1709,283896.0,4224646.0
2014-07-30,67100,67700,66000,67200,900,283896.0,4224646.0
2014-07-31,67500,67600,67100,67600,1357,285586.0,4224646.0
2014-08-01,67700,68100,66700,68000,1788,287276.0,4224646.0
2014-08-04,67900,68700,67900,68500,324,289388.0,4224646.0
2014-08-05,68600,68600,67900,68500,1051,289388.0,4224646.0
2014-08-06,68500,72700,68500,72400,4082,305864.0,4224646.0
2014-08-07,72700,72700,71500,72000,1187,304175.0,4224646.0
2014-08-08,72000,72300,71400,71800,1517,303330.0,4224646.0
2014-08-11,72000,72000,70400,71500,510,302062.0,4224646.0
2014-08-12,70100,71600,70100,70600,858,298260.0,4224646.0
2014-08-13,72000,72000,70700,71700,176,302907.0,4224646.0
2014-08-14,71700,71900,68100,71100,3243,300372.0,4224646.0
2014-08-18,71600,71600,71000,71100,1703,300372.0,4224646.0
2014-08-19,71100,71900,71000,71700,939,302907.0,4224646.0
2014-08-20,71800,72000,71000,72000,634,304175.0,4224646.0
2014-08-21,72400,72400,70000,72100,2271,304597.0,4224646.0
2014-08-22,72100,72100,71900,72000,9362,304175.0,4224646.0
2014-08-25,72000,72400,72000,72400,1700,305864.0,4224646.0
2014-08-26,71300,72500,71100,71700,2765,302907.0,4224646.0
2014-08-27,72600,72700,71900,72700,1047,307132.0,4224646.0
2014-08-28,72700,73000,72700,72900,1655,307977.0,4224646.0
2014-08-29,73100,73200,71500,73000,1467,308399.0,4224646.0
2014-09-01,72000,72000,68700,70000,1713,295725.0,4224646.0
2014-09-02,67500,69900,67500,69600,1468,294035.0,4224646.0
2014-09-03,70900,70900,69400,69900,1611,295303.0,4224646.0
2014-09-04,69900,69900,67700,67700,2297,286009.0,4224646.0
2014-09-05,68700,69700,67700,67700,1390,286009.0,4224646.0
2014-09-11,67400,68800,66800,66800,638,282206.0,4224646.0
2014-09-12,65500,67100,65500,66100,1298,279249.0,4224646.0
2014-09-15,66000,66500,65000,66300,6134,280094.0,4224646.0
2014-09-16,67900,68100,66500,67000,1396,283051.0,4224646.0
2014-09-17,67000,68000,66400,68000,4464,287276.0,4224646.0
2014-09-18,68000,69200,67000,68700,1954,290233.0,4224646.0
2014-09-19,68700,69900,68000,69900,1910,295303.0,4224646.0
2014-09-22,69100,70200,69100,70000,2370,295725.0,4224646.0
2014-09-23,70000,70500,69500,70500,2613,297838.0,4224646.0
2014-09-24,70500,72000,70500,71700,2066,302907.0,4224646.0
2014-09-25,71900,72300,71200,72300,1306,305442.0,4224646.0
2014-09-26,72200,72600,71700,72400,2489,305864.0,4224646.0
2014-09-29,72600,73800,72400,73700,3473,311356.0,4224646.0
2014-09-30,74100,74100,73000,73900,1649,312201.0,4224646.0
2014-10-01,74200,74200,73100,73800,2455,311779.0,4224646.0
2014-10-02,74100,74100,73600,73700,12664,311356.0,4224646.0
2014-10-06,74000,74000,72500,74000,974,312624.0,4224646.0
2014-10-07,73600,74000,73600,74000,967,312624.0,4224646.0
2014-10-08,73700,74100,72900,74000,3300,312624.0,4224646.0
2014-10-10,72700,74000,71900,71900,2183,303752.0,4224646.0
2014-10-13,71900,71900,68000,70500,5445,297838.0,4224646.0
2014-10-14,69000,71300,68800,71100,2675,300372.0,4224646.0
2014-10-15,71600,71600,70800,71600,1843,302485.0,4224646.0
2014-10-16,71700,71900,71300,71600,1435,302485.0,4224646.0
2014-10-17,71900,74400,71600,73600,2613,310934.0,4224646.0
2014-10-20,72600,74200,72600,74000,648,312624.0,4224646.0
2014-10-21,74100,74800,73000,73900,2382,312201.0,4224646.0
2014-10-22,74900,76200,73700,76100,3614,321496.0,4224646.0
2014-10-23,77200,78500,76200,77000,2211,325298.0,4224646.0
2014-10-24,78300,78800,76900,77300,1179,326565.0,4224646.0
2014-10-27,78000,78500,77200,77600,1225,327833.0,4224646.0
2014-10-28,76400,77900,76400,77600,611,327833.0,4224646.0
2014-10-29,76500,78500,76500,78400,2106,331212.0,4224646.0
2014-10-30,78700,81100,77100,81100,1730,342619.0,4224646.0
2014-10-31,83800,83900,81500,81800,1708,345576.0,4224646.0
2014-11-03,81700,84000,81700,82200,849,347266.0,4224646.0
2014-11-04,82200,83700,81900,83400,2760,352335.0,4224646.0
2014-11-05,83500,83900,81700,82700,1256,349378.0,4224646.0
2014-11-06,82700,82800,80400,82500,2267,348533.0,4224646.0
2014-11-07,81100,82600,80800,80800,1215,341351.0,4224646.0
2014-11-10,78100,82300,77800,78300,1561,330790.0,4224646.0
2014-11-11,78100,79000,76200,78000,750,329522.0,4224646.0
2014-11-12,77800,78500,76300,78000,883,329522.0,4224646.0
2014-11-13,76100,78200,76100,76300,895,322340.0,4224646.0
2014-11-14,76000,77100,74800,74800,694,316004.0,4224646.0
2014-11-17,75300,75800,74300,75500,701,318961.0,4224646.0
2014-11-18,76800,76800,71900,74000,502,312624.0,4224646.0
2014-11-19,72400,73800,72400,73400,909,310089.0,4224646.0
2014-11-20,72600,76800,72600,73300,1910,309667.0,4224646.0
2014-11-21,83800,83800,73000,73400,1475,310089.0,4224646.0
2014-11-24,73100,75000,71400,72600,1101,306709.0,4224646.0
2014-11-25,72000,73000,71500,73000,1353,308399.0,4224646.0
2014-11-26,73500,73600,71700,73400,3093,310089.0,4224646.0
2014-11-27,74800,74800,72500,73300,144,309667.0,4224646.0
2014-11-28,73800,73800,72000,73600,1382,310934.0,4224646.0
2014-12-01,73300,74000,72300,73600,1343,310934.0,4224646.0
2014-12-02,74800,74800,72500,73800,5312,311779.0,4224646.0
2014-12-03,72700,74000,72300,73900,750,312201.0,4224646.0
2014-12-04,72900,74300,72900,74200,510,313469.0,4224646.0
2014-12-05,74200,74200,72900,74200,211,313469.0,4224646.0
2014-12-08,74500,74500,72900,73200,846,309244.0,4224646.0
2014-12-09,73500,74200,72400,73900,888,312201.0,4224646.0
2014-12-10,72800,74900,72700,74100,1231,313046.0,4224646.0
2014-12-11,73000,74800,73000,74200,774,313469.0,4224646.0
2014-12-12,76000,76000,73300,74100,478,313046.0,4224646.0
2014-12-15,74500,74500,73600,74000,326,312624.0,4224646.0
2014-12-16,73100,74000,73100,73300,937,309667.0,4224646.0
