S-Oil(010950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-04-11,18000,18350,17150,17800,233550,2003974.0,112582792.0
2003-04-14,18150,18750,17950,18500,199700,2082782.0,112582792.0
2003-04-15,18800,19500,18650,19500,222040,2195364.0,112582792.0
2003-04-16,19600,19950,19050,19050,172914,2144702.0,112582792.0
2003-04-17,18700,19600,18700,19400,130430,2184106.0,112582792.0
2003-04-18,19500,20300,19500,20150,144991,2268543.0,112582792.0
2003-04-21,20700,21000,20350,20800,126920,2341722.0,112582792.0
2003-04-22,20500,20600,19200,19300,168820,2172848.0,112582792.0
2003-04-23,19500,20100,19200,19400,152390,2184106.0,112582792.0
2003-04-24,19600,19950,19150,19250,59063,2167219.0,112582792.0
2003-04-25,19300,19300,17800,18150,157710,2043378.0,112582792.0
2003-04-28,18150,18800,17900,18600,103230,2094040.0,112582792.0
2003-04-29,18600,20000,18600,19950,106950,2246027.0,112582792.0
2003-04-30,19600,20650,19600,19800,125955,2229139.0,112582792.0
2003-05-02,19900,20450,18550,19900,229220,2240398.0,112582792.0
2003-05-06,19800,20350,19500,19650,117640,2212252.0,112582792.0
2003-05-07,20000,20000,19300,19800,217390,2229139.0,112582792.0
2003-05-09,19700,20250,19600,20200,84023,2274172.0,112582792.0
2003-05-12,20600,22150,20500,21200,284873,2386755.0,112582792.0
2003-05-13,21200,22150,20500,20500,177913,2307947.0,112582792.0
2003-05-14,20200,21300,20200,20900,131478,2352980.0,112582792.0
2003-05-15,21100,22350,20600,22200,214208,2499338.0,112582792.0
2003-05-16,22600,22600,21100,21400,148880,2409272.0,112582792.0
2003-05-19,21150,21150,20200,20550,187770,2313576.0,112582792.0
2003-05-20,20100,20950,19950,20950,147184,2358609.0,112582792.0
2003-05-21,20850,21000,20350,20500,167480,2307947.0,112582792.0
2003-05-22,20000,20950,19900,20150,267643,2268543.0,112582792.0
2003-05-23,20400,20850,20350,20700,141900,2330464.0,112582792.0
2003-05-26,20600,21000,20350,20350,184260,2291060.0,112582792.0
2003-05-27,20500,20550,20100,20200,117530,2274172.0,112582792.0
2003-05-28,20550,21200,20550,20950,310770,2358609.0,112582792.0
2003-05-29,20700,21400,20550,21150,190443,2381126.0,112582792.0
2003-05-30,20850,21250,20700,21000,152675,2364239.0,112582792.0
2003-06-02,21050,21450,21000,21100,135078,2375497.0,112582792.0
2003-06-03,21100,21200,20400,20700,195500,2330464.0,112582792.0
2003-06-04,20600,20700,20150,20300,181290,2285431.0,112582792.0
2003-06-05,20550,20650,20300,20500,139010,2307947.0,112582792.0
2003-06-09,20500,20750,20200,20400,134610,2296689.0,112582792.0
2003-06-10,20200,20500,20200,20300,126616,2285431.0,112582792.0
2003-06-11,20200,20500,20150,20200,171373,2274172.0,112582792.0
2003-06-12,20400,20900,20250,20550,570401,2313576.0,112582792.0
2003-06-13,20500,20600,20200,20550,155172,2313576.0,112582792.0
2003-06-16,20500,20650,20100,20300,118490,2285431.0,112582792.0
2003-06-17,20500,20900,20400,20550,188283,2313576.0,112582792.0
2003-06-18,20300,20500,20250,20250,134497,2279802.0,112582792.0
2003-06-19,20250,20600,20250,20400,183777,2296689.0,112582792.0
2003-06-20,20250,20500,20150,20300,90040,2285431.0,112582792.0
2003-06-23,20200,20950,20200,20750,207740,2336093.0,112582792.0
2003-06-24,20700,21150,20700,21100,271890,2375497.0,112582792.0
2003-06-25,21200,21350,20900,21250,205720,2392384.0,112582792.0
2003-06-26,20750,21400,20750,21400,155040,2409272.0,112582792.0
2003-06-27,21000,21500,20900,21100,100210,2375497.0,112582792.0
2003-06-30,21050,21300,20500,20500,53380,2307947.0,112582792.0
2003-07-01,20450,20750,20350,20600,64627,2319206.0,112582792.0
2003-07-02,20950,21250,20800,21000,82120,2364239.0,112582792.0
2003-07-03,21350,21350,20700,20750,135240,2336093.0,112582792.0
2003-07-04,20750,21300,20750,21150,154380,2381126.0,112582792.0
2003-07-07,21350,21600,21100,21450,70489,2414901.0,112582792.0
2003-07-08,21500,21500,20500,20500,250720,2307947.0,112582792.0
2003-07-09,20650,20650,20350,20350,79200,2291060.0,112582792.0
2003-07-10,20200,20700,20200,20200,245220,2274172.0,112582792.0
2003-07-11,19900,20250,19750,19800,122740,2229139.0,112582792.0
2003-07-14,19900,20250,19900,20150,89390,2268543.0,112582792.0
2003-07-15,20000,20200,19600,20200,163740,2274172.0,112582792.0
2003-07-16,20100,20500,20000,20250,79450,2279802.0,112582792.0
2003-07-18,20250,20500,20250,20250,71550,2279802.0,112582792.0
2003-07-21,20550,20550,20100,20300,73450,2285431.0,112582792.0
2003-07-22,20300,20650,20300,20300,77289,2285431.0,112582792.0
2003-07-23,20350,20600,20250,20550,61920,2313576.0,112582792.0
2003-07-24,20550,20550,20200,20550,45120,2313576.0,112582792.0
2003-07-25,20300,20350,20000,20200,81620,2274172.0,112582792.0
2003-07-28,20200,20750,20150,20600,186050,2319206.0,112582792.0
2003-07-29,20700,20750,20400,20650,64910,2324835.0,112582792.0
2003-07-30,20750,20750,20450,20700,101050,2330464.0,112582792.0
2003-07-31,20750,21150,20750,20750,175029,2336093.0,112582792.0
2003-08-01,21000,21100,20750,21000,104030,2364239.0,112582792.0
2003-08-04,21000,21200,20450,20600,57970,2319206.0,112582792.0
2003-08-05,20600,21100,20600,21000,62705,2364239.0,112582792.0
2003-08-06,20900,21100,20650,20900,59690,2352980.0,112582792.0
2003-08-07,20750,21000,20750,21000,35105,2364239.0,112582792.0
2003-08-08,21000,21000,20650,20750,62464,2336093.0,112582792.0
2003-08-11,21000,21000,20450,20550,45060,2313576.0,112582792.0
2003-08-12,20350,20700,20300,20300,56776,2285431.0,112582792.0
2003-08-13,20350,20550,20250,20550,65469,2313576.0,112582792.0
2003-08-14,20350,20800,20300,20800,196310,2341722.0,112582792.0
2003-08-18,20800,21500,20550,21000,274715,2364239.0,112582792.0
2003-08-19,21900,22200,21350,21500,620370,2420530.0,112582792.0
2003-08-20,21500,22100,21250,22100,228810,2488080.0,112582792.0
2003-08-21,22100,22500,21600,22200,248360,2499338.0,112582792.0
2003-08-22,22050,22050,21400,21450,100995,2414901.0,112582792.0
2003-08-25,21500,22200,21500,22100,122830,2488080.0,112582792.0
2003-08-26,21800,22750,21550,22750,203360,2561259.0,112582792.0
2003-08-27,22850,23600,22650,23100,146607,2600662.0,112582792.0
2003-08-28,22800,23400,22050,22700,119420,2555629.0,112582792.0
2003-08-29,22550,23200,22300,23000,105710,2589404.0,112582792.0
2003-09-01,23000,23550,22800,23100,91000,2600662.0,112582792.0
2003-09-02,23000,23500,22950,23400,93600,2634437.0,112582792.0
2003-09-03,23150,23400,22300,22500,160320,2533113.0,112582792.0
2003-09-04,22150,22650,22000,22200,119337,2499338.0,112582792.0
2003-09-05,22150,22450,21550,21600,150720,2431788.0,112582792.0
2003-09-08,21400,21700,21300,21600,136345,2431788.0,112582792.0
2003-09-09,21600,22000,21350,21500,320550,2420530.0,112582792.0
2003-09-15,21100,21400,20750,20900,180870,2352980.0,112582792.0
2003-09-16,21200,22200,21100,21700,95215,2443047.0,112582792.0
2003-09-17,21700,22250,21600,21850,100966,2459934.0,112582792.0
2003-09-18,22200,22300,21950,22200,163110,2499338.0,112582792.0
2003-09-19,22500,22900,21600,21600,160121,2431788.0,112582792.0
2003-09-22,21600,22400,21050,21050,188500,2369868.0,112582792.0
2003-09-23,21950,22900,21900,22800,232695,2566888.0,112582792.0
2003-09-24,22900,23000,21900,22250,254180,2504967.0,112582792.0
2003-09-25,22700,22900,21550,22300,357255,2510596.0,112582792.0
2003-09-26,22750,24450,22550,23700,689144,2668212.0,112582792.0
2003-09-29,23700,24150,23200,23200,186358,2611921.0,112582792.0
2003-09-30,23050,23200,21900,21900,270154,2465563.0,112582792.0
2003-10-01,21550,22250,21550,22050,117654,2482451.0,112582792.0
2003-10-02,22350,22900,22050,22750,221690,2561259.0,112582792.0
2003-10-06,22500,23900,22500,23900,236852,2690729.0,112582792.0
2003-10-07,23900,23950,23150,23800,193370,2679470.0,112582792.0
2003-10-08,23500,23800,23000,23700,175970,2668212.0,112582792.0
2003-10-09,23600,24400,23500,24200,312880,2724504.0,112582792.0
2003-10-10,23850,27700,23600,26400,324890,2972186.0,112582792.0
2003-10-13,26200,27700,25000,25000,270530,2814570.0,112582792.0
2003-10-14,25700,28550,25600,27800,383784,3129802.0,112582792.0
2003-10-15,28050,28800,27800,27800,244983,3129802.0,112582792.0
2003-10-16,27800,29800,27050,29800,365795,3354967.0,112582792.0
2003-10-17,29400,30000,28500,28700,233351,3231126.0,112582792.0
2003-10-20,28600,30000,28500,29150,158361,3281788.0,112582792.0
2003-10-21,29500,30100,28600,29100,156144,3276159.0,112582792.0
2003-10-22,28550,29100,27200,27250,310506,3067881.0,112582792.0
2003-10-23,27100,27100,25000,25450,439087,2865232.0,112582792.0
2003-10-24,25550,26200,25500,26050,202790,2932782.0,112582792.0
2003-10-27,26850,26850,26100,26500,127780,2983444.0,112582792.0
2003-10-28,25750,28800,25750,28600,324476,3219868.0,112582792.0
2003-10-29,28200,28600,27500,27600,206697,3107285.0,112582792.0
2003-10-30,27600,28600,27600,28250,130307,3180464.0,112582792.0
2003-10-31,28000,28950,27500,27550,122980,3101656.0,112582792.0
2003-11-03,27550,29000,27200,27800,152086,3129802.0,112582792.0
2003-11-04,28200,28800,27100,27300,191476,3073510.0,112582792.0
2003-11-05,27100,28450,27100,27800,153860,3129802.0,112582792.0
2003-11-06,27900,28400,27400,28200,135580,3174835.0,112582792.0
2003-11-07,27900,28600,27450,28100,112920,3163576.0,112582792.0
2003-11-10,27800,28100,26450,26800,250073,3017219.0,112582792.0
2003-11-11,26850,27300,26000,26100,181450,2938411.0,112582792.0
2003-11-12,26000,26450,25900,26050,141696,2932782.0,112582792.0
2003-11-13,26200,27200,26150,27200,243160,3062252.0,112582792.0
2003-11-14,26600,27300,26500,26800,139480,3017219.0,112582792.0
2003-11-17,26550,26550,25750,25850,186350,2910265.0,112582792.0
2003-11-18,25500,26950,25500,26900,166820,3028477.0,112582792.0
2003-11-19,26700,26700,25650,25700,185042,2893378.0,112582792.0
2003-11-20,26200,26700,25700,25800,168960,2904636.0,112582792.0
2003-11-21,25700,26200,25350,25350,108560,2853974.0,112582792.0
2003-11-24,25300,25650,24950,25650,126920,2887749.0,112582792.0
2003-11-25,26050,26700,25400,26250,177752,2955298.0,112582792.0
2003-11-26,26650,27100,26250,26950,150920,3034106.0,112582792.0
2003-11-27,26750,27000,26150,26850,65420,3022848.0,112582792.0
2003-11-28,26550,27550,26550,27450,139446,3090398.0,112582792.0
2003-12-01,27450,27950,27000,27500,130756,3096027.0,112582792.0
2003-12-02,27550,27650,27100,27100,83254,3050994.0,112582792.0
2003-12-03,26800,27700,26700,26800,147089,3017219.0,112582792.0
2003-12-04,26800,27200,26400,27000,78790,3039735.0,112582792.0
2003-12-05,26700,26900,26100,26150,81822,2944040.0,112582792.0
2003-12-08,25650,26200,25400,25700,125544,2893378.0,112582792.0
2003-12-09,26150,26700,26000,26700,89030,3005961.0,112582792.0
2003-12-10,26600,26750,26100,26700,232790,3005961.0,112582792.0
2003-12-11,27000,27400,26100,26100,642002,2938411.0,112582792.0
2003-12-12,26500,26750,25450,25700,399520,2893378.0,112582792.0
2003-12-15,26400,27200,26400,26850,441026,3022848.0,112582792.0
2003-12-16,26850,28900,26750,28800,735894,3242384.0,112582792.0
2003-12-17,29500,29500,27650,27800,258708,3129802.0,112582792.0
2003-12-18,28200,29500,27800,29500,379241,3321192.0,112582792.0
2003-12-19,30000,31650,30000,31000,548149,3490067.0,112582792.0
2003-12-22,31400,31550,30300,30600,164670,3445033.0,112582792.0
2003-12-23,31000,31550,29950,30000,172203,3377484.0,112582792.0
2003-12-24,29200,30500,29200,30000,121572,3377484.0,112582792.0
2003-12-26,29700,30450,28600,28600,215174,3219868.0,112582792.0
2003-12-29,27600,28600,27400,28150,184780,3169206.0,112582792.0
2003-12-30,28000,28300,27650,28000,251301,3152318.0,112582792.0
2004-01-02,28000,29600,28000,29600,265820,3332451.0,112582792.0
2004-01-05,29300,29500,28200,29100,217782,3276159.0,112582792.0
2004-01-06,29500,29850,29000,29450,199429,3315563.0,112582792.0
2004-01-07,29250,30200,29250,30000,194214,3377484.0,112582792.0
2004-01-08,29800,30550,29800,29900,307376,3366225.0,112582792.0
2004-01-09,30500,31600,30400,31200,313280,3512583.0,112582792.0
2004-01-12,31200,31700,30000,30000,245630,3377484.0,112582792.0
2004-01-13,30000,30500,29500,29950,157700,3371855.0,112582792.0
2004-01-14,31000,31750,30000,31000,192440,3490067.0,112582792.0
2004-01-15,30600,30600,29850,30350,249650,3416888.0,112582792.0
2004-01-16,30350,31150,29900,30800,200732,3467550.0,112582792.0
2004-01-19,30700,31800,30700,31200,232669,3512583.0,112582792.0
2004-01-20,30900,31150,30300,30700,152640,3456292.0,112582792.0
2004-01-26,31000,31400,30400,30800,336250,3467550.0,112582792.0
2004-01-27,30900,31100,30650,31100,260660,3501325.0,112582792.0
2004-01-28,30700,30900,30300,30450,108340,3428146.0,112582792.0
2004-01-29,30000,32500,30000,32500,194840,3658941.0,112582792.0
2004-01-30,32300,32950,31400,32100,145550,3613908.0,112582792.0
2004-02-02,33200,34200,32200,33700,162852,3794040.0,112582792.0
2004-02-03,34000,35500,32600,33700,264020,3794040.0,112582792.0
2004-02-04,33700,36000,33300,35950,121620,4047351.0,112582792.0
2004-02-05,35300,37950,34600,36000,239710,4052981.0,112582792.0
2004-02-06,35900,41400,35600,41400,701824,4660928.0,112582792.0
2004-02-09,41000,42800,38250,42450,444060,4779140.0,112582792.0
2004-02-10,41050,42450,40200,40700,248300,4582120.0,112582792.0
2004-02-11,40200,41700,39450,41700,199451,4694702.0,112582792.0
2004-02-12,41100,42800,40800,42800,242945,4818543.0,112582792.0
2004-02-13,42800,49100,41900,45200,250180,5088742.0,112582792.0
2004-02-16,44250,45800,42500,45450,156690,5116888.0,112582792.0
2004-02-17,45950,45950,44100,44700,114654,5032451.0,112582792.0
2004-02-18,43600,43700,40450,41400,166671,4660928.0,112582792.0
2004-02-19,40500,43150,40500,42000,138962,4728477.0,112582792.0
2004-02-20,42500,42500,40650,41250,227443,4644040.0,112582792.0
2004-02-23,40650,41950,39500,41000,321830,4615894.0,112582792.0
2004-02-24,41200,43200,40700,42000,179710,4728477.0,112582792.0
2004-02-25,41550,43200,41550,42700,127786,4807285.0,112582792.0
2004-02-26,42000,43000,41300,41450,122637,4666557.0,112582792.0
2004-02-27,42450,42700,40500,42600,96060,4796027.0,112582792.0
2004-03-02,42100,43800,42100,42800,151237,4818543.0,112582792.0
2004-03-03,42700,43150,42000,42700,148290,4807285.0,112582792.0
2004-03-04,43200,43500,42100,42100,114753,4739736.0,112582792.0
2004-03-05,41600,42350,41000,41000,146340,4615894.0,112582792.0
2004-03-08,40750,46300,40550,44500,386790,5009934.0,112582792.0
2004-03-09,44450,46450,43900,46200,156246,5201325.0,112582792.0
2004-03-10,46600,47600,41700,44900,146260,5054967.0,112582792.0
2004-03-11,45000,45250,41100,41900,422362,4717219.0,112582792.0
2004-03-12,42450,42450,38700,40400,354872,4548345.0,112582792.0
2004-03-15,40100,41100,39700,40400,168505,4548345.0,112582792.0
2004-03-16,40850,42700,40500,42300,153419,4762252.0,112582792.0
2004-03-17,43050,45200,42400,44600,162900,5021193.0,112582792.0
2004-03-18,44400,45250,42650,42800,181250,4818543.0,112582792.0
2004-03-19,43800,43800,41950,43300,87410,4874835.0,112582792.0
2004-03-22,42850,43150,41450,41450,151590,4666557.0,112582792.0
2004-03-23,42000,43600,40450,43000,136210,4841060.0,112582792.0
2004-03-24,42200,42350,41300,41400,194410,4660928.0,112582792.0
2004-03-25,41400,43450,41400,43300,222071,4874835.0,112582792.0
2004-03-26,42500,45000,42500,44300,157305,4987418.0,112582792.0
2004-03-29,45000,46900,44900,46000,130895,5178808.0,112582792.0
2004-03-30,45500,47900,44400,46300,97041,5212583.0,112582792.0
2004-03-31,47000,48300,45000,46000,141550,5178808.0,112582792.0
2004-04-01,45550,46300,44700,44800,144545,5043709.0,112582792.0
2004-04-02,44700,45800,44250,44500,152781,5009934.0,112582792.0
2004-04-06,45000,45100,43750,44900,203030,5054967.0,112582792.0
2004-04-07,45000,45800,44500,45050,184501,5071855.0,112582792.0
2004-04-08,45050,48200,44700,48200,286372,5426491.0,112582792.0
2004-04-09,48200,49600,47500,48750,168175,5488411.0,112582792.0
2004-04-12,48700,55700,47900,54000,290680,6079471.0,112582792.0
2004-04-13,54700,57300,53000,54000,165150,6079471.0,112582792.0
2004-04-14,52000,53900,51900,52700,161516,5933113.0,112582792.0
2004-04-16,51000,52200,48700,49000,298461,5516557.0,112582792.0
2004-04-19,48900,49700,47350,49000,228707,5516557.0,112582792.0
2004-04-20,49500,49700,47800,48950,135171,5510928.0,112582792.0
2004-04-21,49700,52800,49500,52300,337717,5888080.0,112582792.0
2004-04-22,52000,53200,51500,52000,184151,5854305.0,112582792.0
2004-04-23,52500,53000,51400,52000,202562,5854305.0,112582792.0
2004-04-26,51700,51800,50000,50000,158111,5629140.0,112582792.0
2004-04-27,50000,51200,49500,50000,126490,5629140.0,112582792.0
2004-04-28,51000,51200,49250,49250,129016,5544703.0,112582792.0
2004-04-29,49100,50900,48200,48500,388432,5460265.0,112582792.0
2004-04-30,50500,50600,45650,46800,300840,5268875.0,112582792.0
2004-05-03,47500,48600,47100,48300,249050,5437749.0,112582792.0
2004-05-04,48300,48500,46000,46000,140050,5178808.0,112582792.0
2004-05-06,46350,46500,41800,42300,247591,4762252.0,112582792.0
2004-05-07,42700,43000,40050,40050,333540,4508941.0,112582792.0
2004-05-10,40050,41400,37950,37950,336418,4272517.0,112582792.0
2004-05-11,37950,39950,37350,39600,412462,4458279.0,112582792.0
2004-05-12,39250,43200,39200,41150,423030,4632782.0,112582792.0
2004-05-13,42500,42500,38600,38850,382830,4373841.0,112582792.0
2004-05-14,40200,40200,37600,37600,474486,4233113.0,112582792.0
2004-05-17,38500,40000,35950,37950,405810,4272517.0,112582792.0
2004-05-18,39200,40300,38000,38350,416016,4317550.0,112582792.0
2004-05-19,38450,42450,38000,41200,455956,4638411.0,112582792.0
2004-05-20,41000,41100,38700,39900,460832,4492053.0,112582792.0
2004-05-21,41000,42600,39300,42400,476145,4773510.0,112582792.0
2004-05-24,43100,45700,43100,44600,518942,5021193.0,112582792.0
2004-05-25,44000,44850,42800,43500,288719,4897351.0,112582792.0
2004-05-27,44700,45200,44150,44800,365188,5043709.0,112582792.0
2004-05-28,45950,46900,45700,45850,336700,5161921.0,112582792.0
2004-05-31,45100,48250,45100,48000,384224,5403974.0,112582792.0
2004-06-01,49000,50100,49000,49000,500723,5516557.0,112582792.0
2004-06-02,49050,49100,47050,48000,242528,5403974.0,112582792.0
2004-06-03,48500,49100,45000,45000,197580,5066226.0,112582792.0
2004-06-04,45350,47700,44750,47300,203624,5325166.0,112582792.0
2004-06-07,47100,50000,47100,50000,297010,5629140.0,112582792.0
2004-06-08,49600,50200,48200,48850,303232,5499669.0,112582792.0
2004-06-09,49450,49900,46300,47000,275200,5291391.0,112582792.0
2004-06-10,47000,48200,45800,46600,417622,5246358.0,112582792.0
2004-06-11,46950,47000,44550,45000,276512,5066226.0,112582792.0
2004-06-14,44850,45900,42700,43500,209107,4897351.0,112582792.0
2004-06-15,44600,48000,43300,48000,342515,5403974.0,112582792.0
2004-06-16,47900,49450,46500,47500,206102,5347683.0,112582792.0
2004-06-17,48800,48800,46900,48350,218901,5443378.0,112582792.0
2004-06-18,48350,48500,46000,48500,257116,5460265.0,112582792.0
2004-06-21,48800,50100,48700,49900,368440,5617881.0,112582792.0
2004-06-22,49900,49950,48650,49300,168276,5550332.0,112582792.0
2004-06-23,49900,50000,48050,48050,175390,5409603.0,112582792.0
2004-06-24,48500,49900,48300,49750,169006,5600994.0,112582792.0
2004-06-25,49050,49200,48150,48300,235790,5437749.0,112582792.0
2004-06-28,48600,49000,46700,47350,195645,5330795.0,112582792.0
2004-06-29,46700,48550,46300,48550,161170,5465895.0,112582792.0
2004-06-30,48050,48700,47600,48200,115617,5426491.0,112582792.0
2004-07-01,47700,49000,47450,47600,125665,5358941.0,112582792.0
2004-07-02,46650,46900,44850,45050,167305,5071855.0,112582792.0
2004-07-05,45300,46550,45200,46150,124001,5195696.0,112582792.0
2004-07-06,45500,47150,45500,47150,110390,5308279.0,112582792.0
2004-07-07,46700,49250,46000,49250,190113,5544703.0,112582792.0
2004-07-08,49500,49500,48500,48750,296310,5488411.0,112582792.0
2004-07-09,49050,49300,48000,48000,108300,5403974.0,112582792.0
2004-07-12,49000,49800,47750,47950,155580,5398345.0,112582792.0
2004-07-13,49200,49200,47800,48100,66688,5415232.0,112582792.0
2004-07-14,47800,48150,46450,46800,148820,5268875.0,112582792.0
2004-07-15,46500,47600,46000,47600,92602,5358941.0,112582792.0
2004-07-16,47600,48650,46000,47750,149148,5375828.0,112582792.0
2004-07-19,48100,51300,47800,51300,293840,5775497.0,112582792.0
2004-07-20,50700,50900,49800,50300,253377,5662914.0,112582792.0
2004-07-21,50600,54000,50600,53400,302110,6011921.0,112582792.0
2004-07-22,52200,57500,51800,55000,561680,6192054.0,112582792.0
2004-07-23,55200,56300,53000,53000,354057,5966888.0,112582792.0
2004-07-26,53000,53800,52000,53800,218161,6056954.0,112582792.0
2004-07-27,53800,58300,52500,57500,188222,6473511.0,112582792.0
2004-07-28,57500,58300,54700,54800,361705,6169537.0,112582792.0
2004-07-29,55700,55700,51300,51900,335667,5843047.0,112582792.0
2004-07-30,52600,53000,51600,51600,256971,5809272.0,112582792.0
2004-08-02,51000,52600,48950,49050,273426,5522186.0,112582792.0
2004-08-03,50400,52100,50000,51600,200991,5809272.0,112582792.0
2004-08-04,51500,51500,49550,51000,346693,5741722.0,112582792.0
2004-08-05,51100,51500,49150,50700,392560,5707948.0,112582792.0
2004-08-06,50200,51200,49900,50200,262203,5651656.0,112582792.0
2004-08-09,50700,52100,50200,52000,231197,5854305.0,112582792.0
2004-08-10,52500,53100,51200,52700,153540,5933113.0,112582792.0
2004-08-11,53100,54800,52800,53500,207167,6023179.0,112582792.0
2004-08-12,53500,54600,53100,53900,364942,6068212.0,112582792.0
2004-08-13,54000,54100,52500,52900,297321,5955630.0,112582792.0
2004-08-16,53500,53800,52000,52400,163700,5899338.0,112582792.0
2004-08-17,53000,53400,50300,50500,251859,5685431.0,112582792.0
2004-08-18,50100,50900,50000,50300,155934,5662914.0,112582792.0
2004-08-19,51000,52600,51000,52400,188620,5899338.0,112582792.0
2004-08-20,52300,53800,52200,53000,154941,5966888.0,112582792.0
2004-08-23,53300,53700,52300,52800,148721,5944371.0,112582792.0
2004-08-24,53000,53300,51500,52600,141330,5921855.0,112582792.0
2004-08-25,52100,52400,51300,51300,253591,5775497.0,112582792.0
2004-08-26,51200,51800,50300,50700,223120,5707948.0,112582792.0
2004-08-27,50500,51000,49550,49700,232542,5595365.0,112582792.0
2004-08-30,49500,50600,48850,49200,177080,5539073.0,112582792.0
2004-08-31,48600,49600,48550,49200,160704,5539073.0,112582792.0
2004-09-01,48900,51300,48900,51200,224735,5764239.0,112582792.0
2004-09-02,50600,51000,49700,50800,185689,5719206.0,112582792.0
2004-09-03,50900,51700,50400,50500,214190,5685431.0,112582792.0
2004-09-06,51200,52900,50600,52500,260590,5910597.0,112582792.0
2004-09-07,52200,52900,52200,52300,128780,5888080.0,112582792.0
2004-09-08,51800,52600,50700,51000,183546,5741722.0,112582792.0
2004-09-09,51000,52100,50300,52100,293410,5865563.0,112582792.0
2004-09-10,52000,52800,51300,52200,152780,5876822.0,112582792.0
2004-09-13,52200,52900,51300,51800,218659,5831789.0,112582792.0
2004-09-14,52100,52400,51100,51200,141951,5764239.0,112582792.0
2004-09-15,51700,52800,51500,52200,154980,5876822.0,112582792.0
2004-09-16,52700,54600,52700,54000,432895,6079471.0,112582792.0
2004-09-17,53500,55000,53500,54900,174435,6180795.0,112582792.0
2004-09-20,56400,61700,56000,59800,430840,6732451.0,112582792.0
2004-09-21,59800,59900,57900,59200,229794,6664901.0,112582792.0
2004-09-22,59000,59900,54900,54900,357195,6180795.0,112582792.0
2004-09-23,54500,56200,53200,54000,172020,6079471.0,112582792.0
2004-09-24,54600,57300,53500,56900,204395,6405961.0,112582792.0
2004-09-30,56900,58000,55400,57200,196066,6439736.0,112582792.0
2004-10-01,57400,58400,57300,58000,149782,6529802.0,112582792.0
2004-10-04,59000,59200,58000,59000,281910,6642385.0,112582792.0
2004-10-05,58100,58400,57000,57500,174722,6473511.0,112582792.0
2004-10-06,57500,58700,57500,58000,114911,6529802.0,112582792.0
2004-10-07,58500,59100,58100,58900,421720,6631126.0,112582792.0
2004-10-08,58900,59400,57400,58600,249261,6597352.0,112582792.0
2004-10-11,57300,59600,56900,59000,152987,6642385.0,112582792.0
2004-10-12,60000,61100,59200,59900,315590,6743709.0,112582792.0
2004-10-13,59600,60300,59300,59700,133500,6721193.0,112582792.0
2004-10-14,59600,59600,57900,58700,153700,6608610.0,112582792.0
2004-10-15,57300,59000,55100,57600,196630,6484769.0,112582792.0
2004-10-18,58800,59100,56800,57200,108962,6439736.0,112582792.0
2004-10-19,58300,59100,56800,57200,169036,6439736.0,112582792.0
2004-10-20,57000,58000,54000,54000,149649,6079471.0,112582792.0
2004-10-21,55000,55700,53500,54200,173620,6101987.0,112582792.0
2004-10-22,54500,57000,54500,57000,177046,6417219.0,112582792.0
2004-10-25,54300,55700,54300,55000,246300,6192054.0,112582792.0
2004-10-26,56000,57200,55700,56300,195154,6338411.0,112582792.0
2004-10-27,57000,59400,56900,59000,323891,6642385.0,112582792.0
2004-10-28,58400,59400,57800,58500,136732,6586093.0,112582792.0
2004-10-29,57900,58100,56400,56500,241624,6360928.0,112582792.0
2004-11-01,56800,57700,56500,56600,110612,6372186.0,112582792.0
2004-11-02,57500,59000,57200,58000,255743,6529802.0,112582792.0
2004-11-03,58500,60000,58500,60000,207043,6754968.0,112582792.0
2004-11-04,60500,61100,60400,60900,146370,6856292.0,112582792.0
2004-11-05,60900,61700,60400,61400,135130,6912583.0,112582792.0
2004-11-08,61800,61800,59500,59600,114486,6709934.0,112582792.0
2004-11-09,60000,61200,59000,60700,105475,6833775.0,112582792.0
2004-11-10,61400,61600,59900,60500,167985,6811259.0,112582792.0
2004-11-11,61400,61400,59900,59900,265215,6743709.0,112582792.0
2004-11-12,60200,65200,60200,64100,388037,7216557.0,112582792.0
2004-11-15,63300,66200,62400,64000,208400,7205299.0,112582792.0
2004-11-16,64500,65900,62800,62800,106826,7070199.0,112582792.0
2004-11-17,64500,65500,62800,62900,178256,7081458.0,112582792.0
2004-11-18,63100,64200,61800,64200,185630,7227815.0,112582792.0
2004-11-19,64200,64700,61100,61700,137499,6946358.0,112582792.0
2004-11-22,60000,61000,58400,59700,210522,6721193.0,112582792.0
2004-11-23,60000,61600,60000,61500,192320,6923842.0,112582792.0
2004-11-24,61500,63800,61400,63200,271730,7115232.0,112582792.0
2004-11-25,62800,65000,62800,63500,193563,7149007.0,112582792.0
2004-11-26,64800,65200,62400,62400,353950,7025166.0,112582792.0
2004-11-29,64800,64800,63000,63800,150630,7182782.0,112582792.0
2004-11-30,64500,65800,62800,65800,275405,7407948.0,112582792.0
2004-12-01,66300,67800,66000,67000,182472,7543047.0,112582792.0
2004-12-02,67600,68600,64900,65700,327835,7396689.0,112582792.0
2004-12-03,66500,69400,66400,69200,245724,7790729.0,112582792.0
2004-12-06,68000,69000,66900,67000,255350,7543047.0,112582792.0
2004-12-07,67000,68500,67000,67300,183890,7576822.0,112582792.0
2004-12-08,67500,67500,65100,66300,304310,7464239.0,112582792.0
