씨에스윈드(112610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-11,25750,26300,25200,26300,116732,454614.0,17285715.0
2016-08-12,26450,26450,25550,25700,77523,444243.0,17285715.0
2016-08-16,25700,25850,25250,25850,47968,446836.0,17285715.0
2016-08-17,25850,26800,25000,26300,141028,454614.0,17285715.0
2016-08-18,26600,28250,26350,27100,306651,468443.0,17285715.0
2016-08-19,26900,27700,26750,27150,115000,469307.0,17285715.0
2016-08-22,27200,28000,26800,27000,138506,466714.0,17285715.0
2016-08-23,27100,27100,26200,26350,60921,455479.0,17285715.0
2016-08-24,26250,27000,26250,26850,49112,464121.0,17285715.0
2016-08-25,26700,26800,26250,26500,31588,458071.0,17285715.0
2016-08-26,26450,26450,24400,24850,197627,429550.0,17285715.0
2016-08-29,24850,25400,24600,25200,79705,435600.0,17285715.0
2016-08-30,25350,25900,25100,25350,61361,438193.0,17285715.0
2016-08-31,25050,25250,23750,24400,92459,421771.0,17285715.0
2016-09-01,24450,25250,24200,25100,56210,433871.0,17285715.0
2016-09-02,25450,25700,25050,25600,53147,442514.0,17285715.0
2016-09-05,25600,26150,25250,25250,50309,436464.0,17285715.0
2016-09-06,25450,25550,24650,24950,36960,431279.0,17285715.0
2016-09-07,24950,25000,24050,24150,85063,417450.0,17285715.0
2016-09-08,24150,24500,23400,24500,72053,423500.0,17285715.0
2016-09-09,24500,24500,23400,23800,42584,411400.0,17285715.0
2016-09-12,23300,23800,23000,23550,43795,407079.0,17285715.0
2016-09-13,23600,24000,23300,23400,40555,404486.0,17285715.0
2016-09-19,23550,24050,23400,24050,25612,415721.0,17285715.0
2016-09-20,24050,24050,23550,23700,28189,409671.0,17285715.0
2016-09-21,23850,24000,23600,23800,17655,411400.0,17285715.0
2016-09-22,23850,23850,23400,23550,38769,407079.0,17285715.0
2016-09-23,23650,23900,23450,23850,21634,412264.0,17285715.0
2016-09-26,24250,24700,23550,23700,62022,409671.0,17285715.0
2016-09-27,23650,24000,23450,23850,44795,412264.0,17285715.0
2016-09-28,24000,24500,23900,23950,46961,413993.0,17285715.0
2016-09-29,24250,24600,24100,24350,43759,420907.0,17285715.0
2016-09-30,24250,24850,23450,24650,122853,426093.0,17285715.0
2016-10-04,24850,25500,24650,24800,96735,428686.0,17285715.0
2016-10-05,25000,25000,24100,24300,33251,420043.0,17285715.0
2016-10-06,24150,24550,23900,24050,29278,415721.0,17285715.0
2016-10-07,24150,24300,23650,23700,32825,409671.0,17285715.0
2016-10-10,23500,24150,23500,24000,18447,414857.0,17285715.0
2016-10-11,24200,24250,23350,23650,46122,408807.0,17285715.0
2016-10-12,23500,23900,23350,23700,23047,409671.0,17285715.0
2016-10-13,23750,23800,23450,23450,14885,405350.0,17285715.0
2016-10-14,23500,23650,23250,23500,27883,406214.0,17285715.0
2016-10-17,23550,23650,23150,23200,25879,401029.0,17285715.0
2016-10-18,23300,23850,23150,23850,25863,412264.0,17285715.0
2016-10-19,23950,25000,23950,24600,59917,425229.0,17285715.0
2016-10-20,24700,25500,24350,25000,87023,432143.0,17285715.0
2016-10-21,25300,25400,24350,24350,106476,420907.0,17285715.0
2016-10-24,24550,25650,24400,25600,112132,442514.0,17285715.0
2016-10-25,25700,25900,25000,25300,58305,437329.0,17285715.0
2016-10-26,25250,25500,24150,24600,77325,425229.0,17285715.0
2016-10-27,24600,25550,24600,25100,76132,433871.0,17285715.0
2016-10-28,24950,26300,24950,25850,109396,446836.0,17285715.0
2016-10-31,25700,25700,24650,24750,105669,427821.0,17285715.0
2016-11-01,24800,24950,24150,24600,46934,425229.0,17285715.0
2016-11-02,24400,24400,22900,22900,100912,395843.0,17285715.0
2016-11-03,22650,23600,22100,23150,61925,400164.0,17285715.0
2016-11-04,22900,23150,22750,23000,29014,397571.0,17285715.0
2016-11-07,22600,24700,22600,24550,182293,424364.0,17285715.0
2016-11-08,24800,24850,23650,24400,86387,421771.0,17285715.0
2016-11-09,24200,24400,18550,19950,412256,344850.0,17285715.0
2016-11-10,20250,20350,19100,19250,190826,332750.0,17285715.0
2016-11-11,19400,19400,18350,18600,159329,321514.0,17285715.0
2016-11-14,18600,18850,17700,18000,171997,311143.0,17285715.0
2016-11-15,18100,18150,17550,17700,95011,305957.0,17285715.0
2016-11-16,17900,18150,17800,18050,73745,312007.0,17285715.0
2016-11-17,18250,18550,18050,18300,67753,316329.0,17285715.0
2016-11-18,18450,18450,17900,17900,41012,309414.0,17285715.0
2016-11-21,17900,18000,17200,17450,52906,301636.0,17285715.0
2016-11-22,17550,17750,17250,17350,61197,299907.0,17285715.0
2016-11-23,17700,17750,16850,16900,77347,292129.0,17285715.0
2016-11-24,16800,17050,16100,16650,68194,287807.0,17285715.0
2016-11-25,16300,16750,16300,16650,43240,287807.0,17285715.0
2016-11-28,16800,16800,16300,16350,24948,282621.0,17285715.0
2016-11-29,16200,16500,15650,15750,64033,272250.0,17285715.0
2016-11-30,15800,15950,15600,15950,37122,275707.0,17285715.0
2016-12-01,16150,16450,16000,16100,41183,278300.0,17285715.0
2016-12-02,16200,16200,15800,15900,24258,274843.0,17285715.0
2016-12-05,15750,15850,15350,15400,35431,266200.0,17285715.0
2016-12-06,15300,16000,15300,15900,23100,274843.0,17285715.0
2016-12-07,16000,16100,15500,16000,38699,276571.0,17285715.0
2016-12-08,16100,16200,15900,16000,23477,276571.0,17285715.0
2016-12-09,16100,16350,15950,16250,34470,280893.0,17285715.0
2016-12-12,16350,16650,16250,16350,36509,282621.0,17285715.0
2016-12-13,16500,16750,16150,16750,39547,289536.0,17285715.0
2016-12-14,16750,16750,16350,16450,39827,284350.0,17285715.0
2016-12-15,16450,17250,16300,17050,47730,294721.0,17285715.0
2016-12-16,17150,17150,16850,17050,27096,294721.0,17285715.0
2016-12-19,17400,17450,17250,17250,43371,298179.0,17285715.0
2016-12-20,17300,17300,17150,17150,14678,296450.0,17285715.0
2016-12-21,17150,17150,16600,16800,29280,290400.0,17285715.0
2016-12-22,16650,16700,16400,16500,32039,285214.0,17285715.0
2016-12-23,16700,17050,16550,16950,19767,292993.0,17285715.0
2016-12-26,17000,17700,16900,17450,43472,301636.0,17285715.0
2016-12-27,17600,17750,17450,17550,17441,303364.0,17285715.0
2016-12-28,17550,17700,17200,17550,14009,303364.0,17285715.0
2016-12-29,17650,17650,17400,17550,6661,303364.0,17285715.0
2017-01-02,17700,17700,17200,17300,9928,299043.0,17285715.0
2017-01-03,17450,17750,17000,17650,31664,305093.0,17285715.0
2017-01-04,17650,17650,17300,17500,19074,302500.0,17285715.0
2017-01-05,17500,17800,17400,17650,24350,305093.0,17285715.0
2017-01-06,17750,17800,17300,17550,32805,303364.0,17285715.0
2017-01-09,17700,17700,17300,17350,16826,299907.0,17285715.0
2017-01-10,17350,17350,16800,16900,27094,292129.0,17285715.0
2017-01-11,16900,17200,16900,17000,15081,293857.0,17285715.0
2017-01-12,17050,17150,16500,16800,22102,290400.0,17285715.0
2017-01-13,16700,16900,16550,16750,26398,289536.0,17285715.0
2017-01-16,16750,16750,16400,16500,15685,285214.0,17285715.0
2017-01-17,16450,16800,16450,16550,12848,286079.0,17285715.0
2017-01-18,16550,17150,16550,17050,28559,294721.0,17285715.0
2017-01-19,17200,17700,17200,17650,53407,305093.0,17285715.0
2017-01-20,17800,17800,17150,17250,24389,298179.0,17285715.0
2017-01-23,17250,17400,16750,16750,25147,289536.0,17285715.0
2017-01-24,16600,16850,16250,16300,31170,281757.0,17285715.0
2017-01-25,16500,16500,16100,16200,12217,280029.0,17285715.0
2017-01-26,16300,16500,16200,16400,12053,283486.0,17285715.0
2017-01-31,16300,16700,16300,16450,10049,284350.0,17285715.0
2017-02-01,16550,16550,16150,16500,27757,285214.0,17285715.0
2017-02-02,16400,16550,16350,16450,21889,284350.0,17285715.0
2017-02-03,16450,16550,16100,16300,21464,281757.0,17285715.0
2017-02-06,16550,16550,16050,16250,10556,280893.0,17285715.0
2017-02-07,16150,16300,15950,16200,20573,280029.0,17285715.0
2017-02-08,16200,16250,16000,16150,8662,279164.0,17285715.0
2017-02-09,16150,16300,16050,16200,8496,280029.0,17285715.0
2017-02-10,16200,16700,16200,16550,27196,286079.0,17285715.0
2017-02-13,16700,16900,16550,16600,22366,286943.0,17285715.0
2017-02-14,16800,17000,16450,16950,23863,292993.0,17285715.0
2017-02-15,16900,17200,16750,16950,25340,292993.0,17285715.0
2017-02-16,17000,17250,16800,17200,25290,297314.0,17285715.0
2017-02-17,17200,17200,16600,16900,36058,292129.0,17285715.0
2017-02-20,16700,17000,16600,16700,10109,288671.0,17285715.0
2017-02-21,16750,17300,16750,16950,32581,292993.0,17285715.0
2017-02-22,17150,17200,16900,17150,20777,296450.0,17285715.0
2017-02-23,17200,17200,16800,16800,18282,290400.0,17285715.0
2017-02-24,17050,17050,16600,16600,15998,286943.0,17285715.0
2017-02-27,16700,17150,16700,17000,26619,293857.0,17285715.0
2017-02-28,16150,16500,16000,16500,53640,285214.0,17285715.0
2017-03-02,16900,16900,16300,16550,14418,286079.0,17285715.0
2017-03-03,16650,16650,16050,16200,31828,280029.0,17285715.0
2017-03-06,16050,16300,15800,16000,24113,276571.0,17285715.0
2017-03-07,16200,16450,16000,16350,12199,282621.0,17285715.0
2017-03-08,16200,16500,16100,16450,10173,284350.0,17285715.0
2017-03-09,16450,16450,16000,16200,24725,280029.0,17285715.0
2017-03-10,16200,16800,16200,16750,33491,289536.0,17285715.0
2017-03-13,16900,17100,16650,16700,22513,288671.0,17285715.0
2017-03-14,17050,17150,16750,16800,40385,290400.0,17285715.0
2017-03-15,17000,17450,16750,16900,72921,292129.0,17285715.0
2017-03-16,17150,17800,16950,17600,85077,304229.0,17285715.0
2017-03-17,17600,17950,17500,17850,52321,308550.0,17285715.0
2017-03-20,17850,17950,17650,17900,31937,309414.0,17285715.0
2017-03-21,18000,18350,17800,17900,68277,309414.0,17285715.0
2017-03-22,17900,18100,17400,17900,50188,309414.0,17285715.0
2017-03-23,17900,17900,17600,17800,15733,307686.0,17285715.0
2017-03-24,17850,17950,17500,17550,29681,303364.0,17285715.0
2017-03-27,17750,18100,17650,18100,34367,312871.0,17285715.0
2017-03-28,17950,18250,17900,18200,22080,314600.0,17285715.0
2017-03-29,18250,18300,18000,18200,23575,314600.0,17285715.0
2017-03-30,18300,18650,18050,18200,46747,314600.0,17285715.0
2017-03-31,18150,18250,17900,18050,35022,312007.0,17285715.0
2017-04-03,18150,18650,18100,18600,28093,321514.0,17285715.0
2017-04-04,18700,19050,18400,18800,26819,324971.0,17285715.0
2017-04-05,19000,19000,18500,18750,25251,324107.0,17285715.0
2017-04-06,18800,18850,18200,18400,15803,318057.0,17285715.0
2017-04-07,18650,19050,18450,19050,23027,329293.0,17285715.0
2017-04-10,19050,19100,18550,18800,34359,324971.0,17285715.0
2017-04-11,18700,19150,18700,19100,50130,330157.0,17285715.0
2017-04-12,19150,19250,19000,19000,20787,328429.0,17285715.0
2017-04-13,19000,19250,19000,19250,19120,332750.0,17285715.0
2017-04-14,19250,19600,19050,19450,42121,336207.0,17285715.0
2017-04-17,19550,19550,19300,19450,19700,336207.0,17285715.0
2017-04-18,19450,19600,19300,19450,18119,336207.0,17285715.0
2017-04-19,19500,19550,19300,19500,26266,337071.0,17285715.0
2017-04-20,19500,19650,19400,19650,10764,339664.0,17285715.0
2017-04-21,19750,19750,19400,19650,13667,339664.0,17285715.0
2017-04-24,19750,19750,19300,19500,23682,337071.0,17285715.0
2017-04-25,19600,19600,19350,19350,14261,334479.0,17285715.0
2017-04-26,19350,19600,19350,19600,18664,338800.0,17285715.0
2017-04-27,19600,19600,19450,19450,10529,336207.0,17285715.0
2017-04-28,19450,19550,19350,19400,6765,335343.0,17285715.0
2017-05-02,19500,19500,19300,19400,8346,335343.0,17285715.0
2017-05-04,19400,19700,19400,19600,11399,338800.0,17285715.0
2017-05-08,19600,20250,19600,20150,29287,348307.0,17285715.0
2017-05-10,20200,21550,20000,21100,55404,364729.0,17285715.0
2017-05-11,20950,21450,20950,21100,18685,364729.0,17285715.0
2017-05-12,21350,21400,20800,21000,12300,363000.0,17285715.0
2017-05-15,21000,21750,20500,21700,28830,375100.0,17285715.0
2017-05-16,21900,24150,21900,22450,285585,388064.0,17285715.0
2017-05-17,22450,22450,21700,22300,61379,385471.0,17285715.0
2017-05-18,22500,23500,22300,23450,104087,405350.0,17285715.0
2017-05-19,23350,24400,23000,24000,122091,414857.0,17285715.0
2017-05-22,24000,24100,23300,23400,61099,404486.0,17285715.0
2017-05-23,23600,24600,23400,24550,77385,424364.0,17285715.0
2017-05-24,24700,24750,24300,24500,36822,423500.0,17285715.0
2017-05-25,24450,24600,24100,24250,58891,419179.0,17285715.0
2017-05-26,24550,24600,23900,24200,37242,418314.0,17285715.0
2017-05-29,24000,24000,22750,23450,86785,405350.0,17285715.0
2017-05-30,23500,23900,23400,23700,17952,409671.0,17285715.0
2017-05-31,23700,24000,23300,23500,21797,406214.0,17285715.0
2017-06-01,23450,23750,22650,23600,49339,407943.0,17285715.0
2017-06-02,23200,23800,22850,23550,35634,407079.0,17285715.0
2017-06-05,23250,23550,23200,23300,18734,402757.0,17285715.0
2017-06-07,23500,24200,23200,24100,41249,416586.0,17285715.0
2017-06-08,24050,24050,23550,23850,32113,412264.0,17285715.0
2017-06-09,23850,23850,23400,23650,29502,408807.0,17285715.0
2017-06-12,23650,23650,22700,23300,25820,402757.0,17285715.0
2017-06-13,23400,23400,22900,23300,21602,402757.0,17285715.0
2017-06-14,23250,23250,22800,22800,17737,394114.0,17285715.0
2017-06-15,23000,23700,22800,23650,28779,408807.0,17285715.0
2017-06-16,23650,24650,23450,24200,77031,418314.0,17285715.0
2017-06-19,24650,25550,24600,25500,121891,440786.0,17285715.0
2017-06-20,26000,26500,25250,25500,122726,440786.0,17285715.0
2017-06-21,25300,25850,24550,25850,63345,446836.0,17285715.0
2017-06-22,25900,26550,25650,25850,70811,446836.0,17285715.0
2017-06-23,26000,26350,25850,26000,34088,449429.0,17285715.0
2017-06-26,26000,28450,25950,28150,149549,486593.0,17285715.0
2017-06-27,28000,28400,27700,28100,68656,485729.0,17285715.0
2017-06-28,28650,29400,27200,27350,95212,472764.0,17285715.0
2017-06-29,27400,27650,26850,27300,47702,471900.0,17285715.0
2017-06-30,27000,27550,26950,27550,30972,476221.0,17285715.0
2017-07-03,27550,27600,25700,25900,85270,447700.0,17285715.0
2017-07-04,25750,26850,25750,26050,48241,450293.0,17285715.0
2017-07-05,26050,27000,26050,26750,32963,462393.0,17285715.0
2017-07-06,26950,26950,26050,26500,18254,458071.0,17285715.0
2017-07-07,26300,26450,25950,26350,24513,455479.0,17285715.0
2017-07-10,26600,26600,26000,26200,18901,452886.0,17285715.0
2017-07-11,26250,27200,26100,26850,65116,464121.0,17285715.0
2017-07-12,27150,28200,27150,27500,144583,475357.0,17285715.0
2017-07-13,27500,27700,26900,27550,75204,476221.0,17285715.0
2017-07-14,27500,27550,26900,27550,66529,476221.0,17285715.0
2017-07-17,27550,27750,27300,27500,40730,475357.0,17285715.0
2017-07-18,27750,28100,26950,27500,106167,475357.0,17285715.0
2017-07-19,27500,28600,27000,28500,73758,492643.0,17285715.0
2017-07-20,28700,31650,28700,31600,448927,546229.0,17285715.0
2017-07-21,31500,31550,30750,31050,148255,536721.0,17285715.0
2017-07-24,31100,31500,29900,30000,220580,518571.0,17285715.0
2017-07-25,30550,31100,29800,30100,227078,520300.0,17285715.0
2017-07-26,30600,30600,29100,29900,111333,516843.0,17285715.0
2017-07-27,30200,30250,28800,28800,91607,497829.0,17285715.0
2017-07-28,28600,29150,27550,27600,67007,477086.0,17285715.0
2017-07-31,27550,27950,26450,26800,88136,463257.0,17285715.0
2017-08-01,27000,29350,27000,28950,139739,500421.0,17285715.0
2017-08-02,29150,29400,28200,29200,67983,504743.0,17285715.0
2017-08-03,30100,30300,29000,29300,131530,506471.0,17285715.0
2017-08-04,29900,29900,29100,29250,48488,505607.0,17285715.0
2017-08-07,29250,29550,28950,28950,29292,500421.0,17285715.0
2017-08-08,29050,29550,28600,29300,47775,506471.0,17285715.0
2017-08-09,29000,29100,27650,27700,72653,478814.0,17285715.0
2017-08-10,27600,28250,26750,27450,61549,474493.0,17285715.0
2017-08-11,26950,27700,26600,27600,47892,477086.0,17285715.0
2017-08-14,27600,27950,26800,26950,32934,465850.0,17285715.0
2017-08-16,27500,28050,27050,27200,47305,470171.0,17285715.0
2017-08-17,27400,28600,27050,27700,73960,478814.0,17285715.0
2017-08-18,27150,27450,27150,27300,33743,471900.0,17285715.0
2017-08-21,27350,27400,26850,26850,26299,464121.0,17285715.0
2017-08-22,26900,28200,26800,28200,61709,487457.0,17285715.0
2017-08-23,28250,28250,27650,28000,42634,484000.0,17285715.0
2017-08-24,28050,28100,27600,27750,27569,479679.0,17285715.0
2017-08-25,27600,28500,27600,28000,48853,484000.0,17285715.0
2017-08-28,28300,28550,27500,27650,38286,477950.0,17285715.0
2017-08-29,27750,28450,27300,28300,34572,489186.0,17285715.0
2017-08-30,28300,28450,28000,28150,25987,486593.0,17285715.0
2017-08-31,28200,28350,27600,27950,28885,483136.0,17285715.0
2017-09-01,27900,27950,27350,27600,40785,477086.0,17285715.0
2017-09-04,26400,26900,26400,26400,78833,456343.0,17285715.0
2017-09-05,26900,26900,26250,26250,30657,453750.0,17285715.0
2017-09-06,26250,26800,26200,26250,26384,453750.0,17285715.0
2017-09-07,26500,26850,26200,26350,58495,455479.0,17285715.0
2017-09-08,26300,26400,25600,26000,44403,449429.0,17285715.0
2017-09-11,25850,26100,24750,25050,96617,433007.0,17285715.0
2017-09-12,25850,28350,25800,26850,210663,464121.0,17285715.0
2017-09-13,27350,27600,26650,27050,54411,467579.0,17285715.0
2017-09-14,27200,27200,26300,26400,36043,456343.0,17285715.0
2017-09-15,26700,26700,26300,26500,9618,458071.0,17285715.0
2017-09-18,26500,26800,26150,26150,20241,452021.0,17285715.0
2017-09-19,26400,26600,26150,26300,20157,454614.0,17285715.0
2017-09-20,26400,26450,25150,25250,50918,436464.0,17285715.0
2017-09-21,25500,25500,23650,23650,55173,408807.0,17285715.0
2017-09-22,23800,23800,22650,23650,68355,408807.0,17285715.0
2017-09-25,23300,24300,23300,23850,26389,412264.0,17285715.0
2017-09-26,23450,24650,23300,24650,29981,426093.0,17285715.0
2017-09-27,24450,24450,24000,24150,36836,417450.0,17285715.0
2017-09-28,24200,24650,24000,24150,14373,417450.0,17285715.0
2017-09-29,24100,24750,23950,24700,15280,426957.0,17285715.0
2017-10-10,24950,24950,24000,24500,19329,423500.0,17285715.0
2017-10-11,24600,25100,24000,24750,22855,427821.0,17285715.0
2017-10-12,24650,25000,24300,25000,19473,432143.0,17285715.0
2017-10-13,25000,25250,24450,25100,19967,433871.0,17285715.0
2017-10-16,25150,25200,24600,25100,14025,433871.0,17285715.0
2017-10-17,25200,25700,24750,25300,33974,437329.0,17285715.0
2017-10-18,25050,25500,25050,25200,15179,435600.0,17285715.0
2017-10-19,25050,25300,24300,24450,26435,422636.0,17285715.0
2017-10-20,24400,26250,22800,24900,117954,430414.0,17285715.0
2017-10-23,24900,26050,24900,25850,45106,446836.0,17285715.0
2017-10-24,26250,27000,26050,26150,95583,452021.0,17285715.0
2017-10-25,27550,28100,26800,27600,223089,477086.0,17285715.0
2017-10-26,27750,27950,27100,27550,70946,476221.0,17285715.0
2017-10-27,27650,27700,26950,27100,58352,468443.0,17285715.0
2017-10-30,27100,27100,25900,26100,69109,451157.0,17285715.0
2017-10-31,26350,26450,25950,26300,38002,454614.0,17285715.0
2017-11-01,26300,26600,26100,26500,32391,458071.0,17285715.0
2017-11-02,26500,26550,25200,25350,77664,438193.0,17285715.0
2017-11-03,25400,25400,24400,24750,61184,427821.0,17285715.0
2017-11-06,24950,24950,23100,23800,84424,411400.0,17285715.0
2017-11-07,24200,24250,23150,23400,62886,404486.0,17285715.0
2017-11-08,23350,23900,23000,23900,56943,413129.0,17285715.0
2017-11-09,23850,24300,23550,24200,47901,418314.0,17285715.0
2017-11-10,24200,24250,23250,23750,71495,410536.0,17285715.0
2017-11-13,23600,23850,23100,23700,42373,409671.0,17285715.0
2017-11-14,23750,24800,23500,24600,69135,425229.0,17285715.0
2017-11-15,24900,24950,24400,24650,56325,426093.0,17285715.0
2017-11-16,25100,25200,24400,24750,31232,427821.0,17285715.0
2017-11-17,25000,25000,24200,24500,22803,423500.0,17285715.0
2017-11-20,24500,24900,24300,24800,20527,428686.0,17285715.0
2017-11-21,24750,25550,24500,25550,71569,441650.0,17285715.0
2017-11-22,25550,25850,25150,25400,39752,439057.0,17285715.0
2017-11-23,25450,25850,25250,25250,29928,436464.0,17285715.0
2017-11-24,25300,25750,25250,25400,30610,439057.0,17285715.0
2017-11-27,25700,25700,24100,24100,77627,416586.0,17285715.0
2017-11-28,24350,24750,23800,24200,62853,418314.0,17285715.0
2017-11-29,24400,24700,23750,23900,65761,413129.0,17285715.0
2017-11-30,24000,24500,23350,23550,41277,407079.0,17285715.0
2017-12-01,23900,24100,23300,24050,23457,415721.0,17285715.0
2017-12-04,23800,23900,23400,23750,80228,410536.0,17285715.0
2017-12-05,23900,25000,23850,24800,107428,428686.0,17285715.0
2017-12-06,25000,25100,24250,24350,46508,420907.0,17285715.0
2017-12-07,24400,25400,24400,25350,194717,438193.0,17285715.0
2017-12-08,25350,25350,24800,24850,65845,429550.0,17285715.0
2017-12-11,24950,25500,24600,25100,69339,433871.0,17285715.0
2017-12-12,25300,25300,24350,24450,59375,422636.0,17285715.0
2017-12-13,24550,26400,24550,26350,215091,455479.0,17285715.0
2017-12-14,26350,26450,25900,26350,63495,455479.0,17285715.0
2017-12-15,26200,26400,25850,26250,51457,453750.0,17285715.0
2017-12-18,26500,26900,26150,26850,66931,464121.0,17285715.0
2017-12-19,26850,26850,25900,26200,53732,452886.0,17285715.0
2017-12-20,26500,27050,24850,24900,139323,430414.0,17285715.0
2017-12-21,25050,25600,24950,25400,48340,439057.0,17285715.0
2017-12-22,25400,26050,25000,25800,57351,445971.0,17285715.0
2017-12-26,25700,26500,25550,26400,65739,456343.0,17285715.0
2017-12-27,26200,26500,26000,26300,62276,454614.0,17285715.0
2017-12-28,26300,26400,25900,26200,32678,452886.0,17285715.0
2018-01-02,26300,27700,26200,27300,100639,471900.0,17285715.0
2018-01-03,27400,27500,26800,27100,63494,468443.0,17285715.0
2018-01-04,27450,28900,27150,28500,164921,492643.0,17285715.0
2018-01-05,28700,29600,27800,28200,116365,487457.0,17285715.0
2018-01-08,28200,29150,27950,29050,93790,502150.0,17285715.0
2018-01-09,29350,29800,28800,29700,121180,513386.0,17285715.0
2018-01-10,29950,31350,29500,30950,126887,534993.0,17285715.0
2018-01-11,30850,31900,30250,31500,192814,544500.0,17285715.0
2018-01-12,31500,31500,30450,31500,103383,544500.0,17285715.0
2018-01-15,31500,31700,30400,30600,64004,528943.0,17285715.0
2018-01-16,30600,32000,30350,31700,107632,547957.0,17285715.0
2018-01-17,31950,32350,30750,31000,66404,535857.0,17285715.0
2018-01-18,31000,31600,30500,31000,51323,535857.0,17285715.0
2018-01-19,31150,31350,30800,31300,36410,541043.0,17285715.0
2018-01-22,31300,31900,31250,31800,54663,549686.0,17285715.0
2018-01-23,32300,34700,31800,34350,234313,593764.0,17285715.0
2018-01-24,34950,34950,33900,34450,123364,595493.0,17285715.0
2018-01-25,34550,34700,33900,34450,62587,595493.0,17285715.0
2018-01-26,34800,34800,33850,34450,81701,595493.0,17285715.0
2018-01-29,35000,36450,35000,36300,172909,627471.0,17285715.0
2018-01-30,36550,38100,35950,37250,237732,643893.0,17285715.0
2018-01-31,37250,38200,36750,37700,100886,651671.0,17285715.0
2018-02-01,37900,38300,36600,37750,62703,652536.0,17285715.0
2018-02-02,37600,37800,36250,36250,87444,626607.0,17285715.0
2018-02-05,35800,37050,35050,35150,111286,607593.0,17285715.0
2018-02-06,33450,35950,33050,35650,113008,616236.0,17285715.0
2018-02-07,36150,37200,35200,35200,88236,608457.0,17285715.0
2018-02-08,35000,35950,34700,35700,40435,617100.0,17285715.0
2018-02-09,34400,35550,33500,35200,40147,608457.0,17285715.0
2018-02-12,35600,37100,34850,36900,73860,637843.0,17285715.0
2018-02-13,37200,37500,35500,36000,77148,622286.0,17285715.0
2018-02-14,36600,36750,35500,36500,62499,630929.0,17285715.0
2018-02-19,36800,38900,36700,38800,154491,670686.0,17285715.0
2018-02-20,38800,39550,37950,39300,97894,679329.0,17285715.0
2018-02-21,38900,39350,36350,36500,149564,630929.0,17285715.0
2018-02-22,37500,37700,35700,36700,111979,634386.0,17285715.0
2018-02-23,36850,37300,35000,35300,81338,610186.0,17285715.0
2018-02-26,36000,36650,35300,35700,51737,617100.0,17285715.0
2018-02-27,36250,36250,35200,35800,23692,618829.0,17285715.0
2018-02-28,35500,36000,34850,35700,31008,617100.0,17285715.0
2018-03-02,35150,35150,33950,35150,62400,607593.0,17285715.0
2018-03-05,35050,35700,33050,33050,61836,571293.0,17285715.0
2018-03-06,33200,34100,32800,33600,35665,580800.0,17285715.0
2018-03-07,33600,33850,33300,33500,23054,579071.0,17285715.0
2018-03-08,33350,34400,32800,34400,58790,594629.0,17285715.0
2018-03-09,34450,35150,34000,34300,40940,592900.0,17285715.0
2018-03-12,35250,36500,34400,36500,74075,630929.0,17285715.0
2018-03-13,36800,36800,35800,36150,39302,624879.0,17285715.0
2018-03-14,35850,36000,34200,34950,46373,604136.0,17285715.0
2018-03-15,34550,35550,34450,35500,28682,613643.0,17285715.0
2018-03-16,36450,36500,33750,34500,74469,596357.0,17285715.0
2018-03-19,34200,34400,33350,34050,33890,588579.0,17285715.0
2018-03-20,33800,34000,33250,33400,27232,577343.0,17285715.0
2018-03-21,33650,33700,31600,31900,90037,551414.0,17285715.0
2018-03-22,32300,33850,31950,32850,76356,567836.0,17285715.0
2018-03-23,31800,34500,31800,33200,71438,573886.0,17285715.0
2018-03-26,33450,34300,32600,34000,64534,587714.0,17285715.0
2018-03-27,34500,34500,33750,34200,32167,591171.0,17285715.0
2018-03-28,33700,34800,33300,34750,43784,600679.0,17285715.0
2018-03-29,34450,34750,34050,34750,35999,600679.0,17285715.0
2018-03-30,34900,34950,34150,34950,22423,604136.0,17285715.0
2018-04-02,34900,35000,33800,34200,38342,591171.0,17285715.0
2018-04-03,33750,34100,33300,33900,16478,585986.0,17285715.0
2018-04-04,34750,35650,33850,33900,79381,585986.0,17285715.0
2018-04-05,34500,34500,33900,34100,15653,589443.0,17285715.0
2018-04-06,34200,34550,33750,34100,28650,589443.0,17285715.0
2018-04-09,33900,33900,32350,32650,61035,564379.0,17285715.0
2018-04-10,33150,33150,31750,32200,54600,556600.0,17285715.0
2018-04-11,32700,32850,32150,32850,28549,567836.0,17285715.0
2018-04-12,33050,33050,32350,32750,34630,566107.0,17285715.0
2018-04-13,33150,33150,32100,32900,25662,568700.0,17285715.0
2018-04-16,32900,32900,31950,32650,26268,564379.0,17285715.0
2018-04-17,33000,33000,32200,32600,28634,563514.0,17285715.0
2018-04-18,32600,33350,32250,33150,30638,573021.0,17285715.0
2018-04-19,33500,34200,32600,33400,48531,577343.0,17285715.0
2018-04-20,33900,34000,32800,34000,34163,587714.0,17285715.0
2018-04-23,34000,34400,33150,34150,36827,590307.0,17285715.0
2018-04-24,33850,34000,33100,33200,20996,573886.0,17285715.0
2018-04-25,32700,33500,31650,31650,42706,547093.0,17285715.0
2018-04-26,32350,32350,30950,31650,44777,547093.0,17285715.0
2018-04-27,32100,32900,31500,32850,35180,567836.0,17285715.0
2018-04-30,32900,33650,32550,33300,20305,575614.0,17285715.0
2018-05-02,33800,36200,33300,36000,152301,622286.0,17285715.0
