모토닉(009680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-19,8800,8870,8720,8770,39290,289410.0,33000000.0
2010-11-22,8850,8990,8700,8790,34722,290070.0,33000000.0
2010-11-23,8790,8840,8540,8560,28775,282480.0,33000000.0
2010-11-24,8350,8490,8100,8450,60381,278850.0,33000000.0
2010-11-25,8500,8660,8190,8660,86551,285780.0,33000000.0
2010-11-26,8600,8750,8560,8620,67330,284460.0,33000000.0
2010-11-29,8660,8660,8300,8320,22630,274560.0,33000000.0
2010-11-30,8230,8470,8230,8400,26790,277200.0,33000000.0
2010-12-01,8310,8650,8310,8650,18760,285450.0,33000000.0
2010-12-02,8660,8840,8630,8740,53241,288420.0,33000000.0
2010-12-03,8740,8800,8650,8730,12200,288090.0,33000000.0
2010-12-06,8850,8860,8510,8560,36701,282480.0,33000000.0
2010-12-07,8470,8600,8470,8580,27230,283140.0,33000000.0
2010-12-08,8610,8630,8440,8480,15061,279840.0,33000000.0
2010-12-09,8500,8780,8380,8770,107858,289410.0,33000000.0
2010-12-10,8870,8950,8800,8940,37682,295020.0,33000000.0
2010-12-13,9000,9040,8790,9040,29865,298320.0,33000000.0
2010-12-14,9090,9200,8950,9150,45345,301950.0,33000000.0
2010-12-15,9100,9180,9050,9180,25211,302940.0,33000000.0
2010-12-16,9190,9250,9090,9200,28760,303600.0,33000000.0
2010-12-17,9120,9300,8850,9000,24387,297000.0,33000000.0
2010-12-20,9000,9000,8760,8910,22450,294030.0,33000000.0
2010-12-21,8990,9090,8920,9000,37500,297000.0,33000000.0
2010-12-22,9000,9140,8840,8870,22060,292710.0,33000000.0
2010-12-23,8940,8990,8810,8860,23214,292380.0,33000000.0
2010-12-24,8840,8940,8750,8790,19316,290070.0,33000000.0
2010-12-27,8850,9080,8820,9080,44201,299640.0,33000000.0
2010-12-28,9080,9200,8820,8830,74222,291390.0,33000000.0
2010-12-29,8850,8920,8750,8750,25403,288750.0,33000000.0
2010-12-30,8760,8900,8520,8600,44910,283800.0,33000000.0
2011-01-03,8600,8740,8540,8650,37644,285450.0,33000000.0
2011-01-04,8850,8850,8620,8620,37929,284460.0,33000000.0
2011-01-05,8700,8810,8610,8710,41930,287430.0,33000000.0
2011-01-06,8780,8950,8690,8800,71482,290400.0,33000000.0
2011-01-07,8820,8870,8800,8800,35243,290400.0,33000000.0
2011-01-10,8800,9050,8800,9020,51591,297660.0,33000000.0
2011-01-11,9120,9120,8850,8880,50602,293040.0,33000000.0
2011-01-12,8890,8950,8760,8760,28104,289080.0,33000000.0
2011-01-13,8740,8760,8540,8540,61281,281820.0,33000000.0
2011-01-14,8520,8590,8450,8500,37063,280500.0,33000000.0
2011-01-17,8500,8590,8260,8270,48470,272910.0,33000000.0
2011-01-18,8270,8380,8170,8340,58080,275220.0,33000000.0
2011-01-19,8470,8470,8290,8310,49726,274230.0,33000000.0
2011-01-20,8350,8350,8280,8300,17008,273900.0,33000000.0
2011-01-21,8250,8300,8100,8130,27439,268290.0,33000000.0
2011-01-24,8130,8210,8100,8120,14468,267960.0,33000000.0
2011-01-25,8260,8260,7700,7790,152171,257070.0,33000000.0
2011-01-26,7810,7970,7780,7790,48815,257070.0,33000000.0
2011-01-27,7900,7900,7670,7670,56661,253110.0,33000000.0
2011-01-28,7670,7970,7600,7900,47886,260700.0,33000000.0
2011-01-31,7800,7900,7550,7690,30092,253770.0,33000000.0
2011-02-01,7800,7800,7670,7770,21996,256410.0,33000000.0
2011-02-07,7820,7970,7800,7820,26043,258060.0,33000000.0
2011-02-08,7830,8100,7830,7900,49196,260700.0,33000000.0
2011-02-09,7920,7980,7820,7890,24748,260370.0,33000000.0
2011-02-10,7890,7910,7750,7770,23045,256410.0,33000000.0
2011-02-11,7750,7920,7600,7650,30529,252450.0,33000000.0
2011-02-14,7680,7780,7580,7640,24910,252120.0,33000000.0
2011-02-15,7650,7690,7410,7470,35079,246510.0,33000000.0
2011-02-16,7500,7660,7480,7640,9569,252120.0,33000000.0
2011-02-17,7790,7790,7500,7650,30470,252450.0,33000000.0
2011-02-18,7790,7790,7440,7620,16040,251460.0,33000000.0
2011-02-21,7650,7700,7550,7550,13660,249150.0,33000000.0
2011-02-22,7500,7600,7270,7290,25290,240570.0,33000000.0
2011-02-23,7300,7380,7130,7130,35646,235290.0,33000000.0
2011-02-24,7130,7270,7100,7210,15239,237930.0,33000000.0
2011-02-25,7300,7350,7160,7290,18429,240570.0,33000000.0
2011-02-28,7390,7390,7160,7180,19768,236940.0,33000000.0
2011-03-02,7250,7250,6990,7030,70510,231990.0,33000000.0
2011-03-03,7010,7200,7010,7140,41260,235620.0,33000000.0
2011-03-04,7260,7360,7150,7330,22480,241890.0,33000000.0
2011-03-07,7470,7470,7270,7340,15580,242220.0,33000000.0
2011-03-08,7340,7520,7250,7500,24698,247500.0,33000000.0
2011-03-09,7550,8220,7550,8070,118998,266310.0,33000000.0
2011-03-10,8150,8380,7950,7950,88045,262350.0,33000000.0
2011-03-11,7910,7950,7660,7790,39403,257070.0,33000000.0
2011-03-14,7950,7950,7610,7700,19210,254100.0,33000000.0
2011-03-15,7790,7790,7270,7600,41363,250800.0,33000000.0
2011-03-16,7470,7780,7470,7600,18320,250800.0,33000000.0
2011-03-17,7680,7680,7450,7680,10961,253440.0,33000000.0
2011-03-18,7730,7870,7610,7720,6630,254760.0,33000000.0
2011-03-21,7800,7980,7790,7930,12330,261690.0,33000000.0
2011-03-22,8070,8200,7900,8170,25660,269610.0,33000000.0
2011-03-23,8200,8240,7980,8180,29233,269940.0,33000000.0
2011-03-24,8180,8330,8120,8290,37531,273570.0,33000000.0
2011-03-25,8460,8500,8290,8340,67199,275220.0,33000000.0
2011-03-28,8340,8460,8130,8130,21943,268290.0,33000000.0
2011-03-29,8290,8290,8030,8130,17500,268290.0,33000000.0
2011-03-30,8010,8240,8000,8210,28813,270930.0,33000000.0
2011-03-31,8250,8450,8200,8440,37496,278520.0,33000000.0
2011-04-01,8430,8480,8350,8450,37790,278850.0,33000000.0
2011-04-04,8550,9710,8450,8940,712547,295020.0,33000000.0
2011-04-05,9100,9190,8650,8800,174967,290400.0,33000000.0
2011-04-06,8900,8930,8700,8730,87314,288090.0,33000000.0
2011-04-07,8650,8990,8620,8890,97456,293370.0,33000000.0
2011-04-08,8830,9000,8660,8860,87534,292380.0,33000000.0
2011-04-11,8780,8940,8630,8900,76637,293700.0,33000000.0
2011-04-12,8870,9290,8870,9150,136610,301950.0,33000000.0
2011-04-13,9230,9400,9020,9370,121433,309210.0,33000000.0
2011-04-14,9400,9780,9230,9650,219883,318450.0,33000000.0
2011-04-15,9700,10100,9530,10000,158076,330000.0,33000000.0
2011-04-18,10000,11300,9930,10400,469427,343200.0,33000000.0
2011-04-19,10300,11000,10150,10400,313759,343200.0,33000000.0
2011-04-20,10500,10700,10350,10600,198612,349800.0,33000000.0
2011-04-21,10700,10800,10200,10500,140398,346500.0,33000000.0
2011-04-22,10500,10600,9920,9970,177635,329010.0,33000000.0
2011-04-25,10350,11300,10150,11050,241147,364650.0,33000000.0
2011-04-26,11150,11600,10800,10800,382854,356400.0,33000000.0
2011-04-27,11150,11150,10000,10450,215135,344850.0,33000000.0
2011-04-28,10450,10800,10250,10650,98460,351450.0,33000000.0
2011-04-29,10600,10850,9970,9970,80308,329010.0,33000000.0
2011-05-02,9970,10250,9920,10000,67340,330000.0,33000000.0
2011-05-03,10000,10100,9440,9500,88604,313500.0,33000000.0
2011-05-04,9650,10750,9300,10450,184476,344850.0,33000000.0
2011-05-06,10550,10550,9840,10200,131870,336600.0,33000000.0
2011-05-09,10200,10200,9760,9760,56302,322080.0,33000000.0
2011-05-11,9940,10000,9600,9600,61452,316800.0,33000000.0
2011-05-12,9770,9770,9550,9600,29843,316800.0,33000000.0
2011-05-13,9900,9960,9440,9570,87287,315810.0,33000000.0
2011-05-16,9350,9480,9160,9170,112490,302610.0,33000000.0
2011-05-17,9130,9320,9010,9060,34342,298980.0,33000000.0
2011-05-18,9220,9730,9120,9400,121738,310200.0,33000000.0
2011-05-19,9490,9600,9000,9250,57752,305250.0,33000000.0
2011-05-20,9200,9480,9060,9170,30107,302610.0,33000000.0
2011-05-23,9000,9160,8940,9120,34642,300960.0,33000000.0
2011-05-24,8910,9280,8910,9150,35408,301950.0,33000000.0
2011-05-25,9200,9200,8710,8860,69328,292380.0,33000000.0
2011-05-26,9060,9400,8900,9350,43460,308550.0,33000000.0
2011-05-27,9350,9480,9270,9380,40226,309540.0,33000000.0
2011-05-30,9450,9450,9030,9060,42592,298980.0,33000000.0
2011-05-31,9060,9650,9010,9600,77471,316800.0,33000000.0
2011-06-01,9650,9670,9360,9390,22365,309870.0,33000000.0
2011-06-02,9280,9280,9010,9220,17591,304260.0,33000000.0
2011-06-03,9200,9500,9000,9040,20134,298320.0,33000000.0
2011-06-07,9040,9150,8800,9040,21613,298320.0,33000000.0
2011-06-08,8780,9190,8780,8780,25157,289740.0,33000000.0
2011-06-09,8750,8800,8520,8520,49068,281160.0,33000000.0
2011-06-10,8520,8800,8500,8500,58274,280500.0,33000000.0
2011-06-13,8500,8820,8420,8500,59328,280500.0,33000000.0
2011-06-14,8510,9270,8510,9040,74851,298320.0,33000000.0
2011-06-15,9170,9180,8940,9030,21460,297990.0,33000000.0
2011-06-16,9030,9030,8740,8770,21858,289410.0,33000000.0
2011-06-17,8840,8890,8520,8620,19976,284460.0,33000000.0
2011-06-20,8560,8950,8550,8550,37611,282150.0,33000000.0
2011-06-21,8620,8840,8550,8600,40100,283800.0,33000000.0
2011-06-22,8650,9000,8650,9000,37260,297000.0,33000000.0
2011-06-23,8720,8870,8600,8710,36020,287430.0,33000000.0
2011-06-24,8840,9180,8720,9000,43940,297000.0,33000000.0
2011-06-27,8800,8990,8800,8910,14968,294030.0,33000000.0
2011-06-28,8930,9550,8920,9260,74074,305580.0,33000000.0
2011-06-29,9390,9500,9170,9250,37900,305250.0,33000000.0
2011-06-30,9270,9470,9210,9210,12851,303930.0,33000000.0
2011-07-01,9370,9380,9100,9240,27210,304920.0,33000000.0
2011-07-04,9310,9480,9240,9450,30211,311850.0,33000000.0
2011-07-05,9450,9690,9450,9520,51681,314160.0,33000000.0
2011-07-06,9520,9550,9360,9380,28582,309540.0,33000000.0
2011-07-07,9440,9580,9220,9580,40492,316140.0,33000000.0
2011-07-08,9600,9650,9360,9400,23544,310200.0,33000000.0
2011-07-11,9160,9380,9100,9100,22510,300300.0,33000000.0
2011-07-12,8900,9260,8760,9180,50840,302940.0,33000000.0
2011-07-13,9250,9940,9200,9350,119572,308550.0,33000000.0
2011-07-14,9490,9490,8750,9200,41790,303600.0,33000000.0
2011-07-15,9060,9540,9060,9510,47941,313830.0,33000000.0
2011-07-18,9590,9850,9590,9600,59897,316800.0,33000000.0
2011-07-19,9600,9750,9540,9590,26964,316470.0,33000000.0
2011-07-20,9690,9750,9500,9500,40098,313500.0,33000000.0
2011-07-21,9500,9570,9400,9460,22650,312180.0,33000000.0
2011-07-22,9600,9710,9410,9470,16337,312510.0,33000000.0
2011-07-25,9450,9450,9280,9300,26641,306900.0,33000000.0
2011-07-26,9240,9450,9240,9300,26360,306900.0,33000000.0
2011-07-27,9270,9710,9260,9540,36450,314820.0,33000000.0
2011-07-28,9530,9680,9350,9540,29354,314820.0,33000000.0
2011-07-29,9550,9660,9490,9490,19510,313170.0,33000000.0
2011-08-01,9490,9590,9450,9480,29612,312840.0,33000000.0
2011-08-02,9540,9540,9160,9240,39240,304920.0,33000000.0
2011-08-03,9130,9130,8760,8760,73421,289080.0,33000000.0
2011-08-04,8660,8820,8630,8650,43674,285450.0,33000000.0
2011-08-05,8390,8390,8050,8130,63286,268290.0,33000000.0
2011-08-08,7950,8110,7320,7590,68970,250470.0,33000000.0
2011-08-09,7340,7340,6560,7060,99289,232980.0,33000000.0
2011-08-10,8110,8110,7140,7360,86227,242880.0,33000000.0
2011-08-11,7000,8000,7000,7850,84090,259050.0,33000000.0
2011-08-12,7910,8150,7900,7950,65230,262350.0,33000000.0
2011-08-16,8160,8620,8160,8620,46217,284460.0,33000000.0
2011-08-17,8410,8800,8250,8800,36541,290400.0,33000000.0
2011-08-18,8890,8890,8250,8320,39700,274560.0,33000000.0
2011-08-19,8010,8010,7420,7550,65530,249150.0,33000000.0
2011-08-22,7550,7960,7410,7900,58746,260700.0,33000000.0
2011-08-23,7990,8200,7710,8200,55656,270600.0,33000000.0
2011-08-24,8170,8260,7880,7920,18825,261360.0,33000000.0
2011-08-25,8290,8290,7810,7810,25760,257730.0,33000000.0
2011-08-26,7820,8090,7750,8090,29102,266970.0,33000000.0
2011-08-29,8230,8230,7980,8230,21412,271590.0,33000000.0
2011-08-30,8180,8320,8000,8300,51848,273900.0,33000000.0
2011-08-31,8210,8390,8070,8390,37411,276870.0,33000000.0
2011-09-01,8390,8390,8100,8110,44049,267630.0,33000000.0
2011-09-02,8110,8110,7900,7940,36157,262020.0,33000000.0
2011-09-05,7850,7860,7610,7610,21628,251130.0,33000000.0
2011-09-06,7510,7660,7480,7590,19591,250470.0,33000000.0
2011-09-07,7690,7850,7610,7710,15239,254430.0,33000000.0
2011-09-08,7800,7960,7550,7770,29913,256410.0,33000000.0
2011-09-09,7750,7750,7610,7650,15123,252450.0,33000000.0
2011-09-14,7680,7680,7150,7150,26690,235950.0,33000000.0
2011-09-15,7300,7380,7210,7250,46764,239250.0,33000000.0
2011-09-16,7260,7600,7260,7360,16800,242880.0,33000000.0
2011-09-19,7320,7560,7320,7350,11885,242550.0,33000000.0
2011-09-20,7160,7450,7160,7430,13384,245190.0,33000000.0
2011-09-21,7410,7610,7360,7440,18310,245520.0,33000000.0
2011-09-22,7210,7410,7210,7310,28810,241230.0,33000000.0
2011-09-23,7150,7170,6850,6850,52241,226050.0,33000000.0
2011-09-26,6810,7130,6350,6480,36642,213840.0,33000000.0
2011-09-27,6480,6770,6480,6640,30021,219120.0,33000000.0
2011-09-28,6640,6760,6640,6640,20271,219120.0,33000000.0
2011-09-29,6640,6760,6540,6740,12349,222420.0,33000000.0
2011-09-30,6780,6900,6750,6900,23028,227700.0,33000000.0
2011-10-04,6600,6940,6400,6850,45956,226050.0,33000000.0
2011-10-05,6860,6900,6690,6750,17230,222750.0,33000000.0
2011-10-06,6870,7190,6860,7190,18853,237270.0,33000000.0
2011-10-07,7010,7420,7010,7250,28390,239250.0,33000000.0
2011-10-10,7250,7500,7250,7490,26295,247170.0,33000000.0
2011-10-11,7630,7630,7340,7350,29804,242550.0,33000000.0
2011-10-12,7450,7450,7250,7350,5041,242550.0,33000000.0
2011-10-13,7410,7530,7230,7260,35217,239580.0,33000000.0
2011-10-14,7280,7330,7240,7300,3922,240900.0,33000000.0
2011-10-17,7310,7600,7310,7420,19168,244860.0,33000000.0
2011-10-18,7300,7340,7220,7230,12191,238590.0,33000000.0
2011-10-19,7320,7470,7260,7330,5134,241890.0,33000000.0
2011-10-20,7490,7490,7230,7280,10554,240240.0,33000000.0
2011-10-21,7280,7400,7240,7400,6251,244200.0,33000000.0
2011-10-24,7400,7640,7370,7640,27228,252120.0,33000000.0
2011-10-25,7640,7770,7550,7700,12042,254100.0,33000000.0
2011-10-26,7400,7770,7400,7740,5162,255420.0,33000000.0
2011-10-27,7620,7850,7620,7700,20773,254100.0,33000000.0
2011-10-28,7800,7950,7590,7950,25643,262350.0,33000000.0
2011-10-31,8000,8000,7820,7860,10794,259380.0,33000000.0
2011-11-01,7860,7930,7640,7750,11314,255750.0,33000000.0
2011-11-02,7520,7700,7420,7550,14663,249150.0,33000000.0
2011-11-03,7680,7680,7510,7570,9390,249810.0,33000000.0
2011-11-04,7850,7880,7630,7670,9196,253110.0,33000000.0
2011-11-07,7650,7700,7630,7660,6082,252780.0,33000000.0
2011-11-08,7560,7710,7530,7530,8799,248490.0,33000000.0
2011-11-09,7540,7790,7540,7680,13236,253440.0,33000000.0
2011-11-10,7460,7630,7200,7350,12704,242550.0,33000000.0
2011-11-11,7400,7500,7200,7380,17042,243540.0,33000000.0
2011-11-14,7380,7630,7380,7590,12649,250470.0,33000000.0
2011-11-15,7510,7640,7450,7450,7034,245850.0,33000000.0
2011-11-16,7480,7540,7300,7300,16653,240900.0,33000000.0
2011-11-17,7320,7490,7260,7310,9611,241230.0,33000000.0
2011-11-18,7260,7260,7160,7260,19740,239580.0,33000000.0
2011-11-21,7210,7370,7160,7190,12295,237270.0,33000000.0
2011-11-22,7170,7250,7090,7090,15111,233970.0,33000000.0
2011-11-23,7170,7380,7070,7080,19941,233640.0,33000000.0
2011-11-24,7080,7230,7050,7080,7104,233640.0,33000000.0
2011-11-25,7060,7390,7060,7360,22485,242880.0,33000000.0
2011-11-28,7480,7480,7300,7310,6282,241230.0,33000000.0
2011-11-29,7310,7350,7120,7200,50660,237600.0,33000000.0
2011-11-30,7150,7280,7150,7280,9260,240240.0,33000000.0
2011-12-01,7400,7540,7320,7520,26150,248160.0,33000000.0
2011-12-02,7520,7590,7380,7450,12440,245850.0,33000000.0
2011-12-05,7400,7510,7100,7370,12571,243210.0,33000000.0
2011-12-06,7300,7360,7250,7360,10100,242880.0,33000000.0
2011-12-07,7390,7480,7290,7350,21100,242550.0,33000000.0
2011-12-08,7390,7500,7350,7500,10525,247500.0,33000000.0
2011-12-09,7500,7500,7290,7340,16960,242220.0,33000000.0
2011-12-12,7380,7440,7340,7390,11785,243870.0,33000000.0
2011-12-13,7330,7360,7210,7210,9159,237930.0,33000000.0
2011-12-14,7210,7250,7150,7240,62814,238920.0,33000000.0
2011-12-15,7240,7250,7040,7100,14941,234300.0,33000000.0
2011-12-16,7190,7250,7100,7190,19510,237270.0,33000000.0
2011-12-19,7200,7250,6780,6890,25728,227370.0,33000000.0
2011-12-20,6900,7030,6900,6950,3320,229350.0,33000000.0
2011-12-21,6970,7220,6970,7140,12310,235620.0,33000000.0
2011-12-22,7200,7200,7020,7200,13083,237600.0,33000000.0
2011-12-23,7250,7390,7240,7390,40650,243870.0,33000000.0
2011-12-26,7300,7510,7300,7500,24852,247500.0,33000000.0
2011-12-27,7420,7670,7340,7610,23682,251130.0,33000000.0
2011-12-28,7290,7580,7290,7350,12430,242550.0,33000000.0
2011-12-29,7250,7500,7110,7110,12501,234630.0,33000000.0
2012-01-02,7160,7340,7150,7250,7934,239250.0,33000000.0
2012-01-03,7230,7450,7230,7360,12027,242880.0,33000000.0
2012-01-04,7300,7900,7300,7740,40836,255420.0,33000000.0
2012-01-05,7890,7890,7610,7610,21793,251130.0,33000000.0
2012-01-06,7610,7730,7570,7620,13796,251460.0,33000000.0
2012-01-09,7560,7790,7560,7780,18075,256740.0,33000000.0
2012-01-10,7780,8200,7780,8110,65759,267630.0,33000000.0
2012-01-11,8110,8130,7970,8040,24524,265320.0,33000000.0
2012-01-12,8040,8140,7920,8000,18619,264000.0,33000000.0
2012-01-13,8000,8240,7950,8230,33335,271590.0,33000000.0
2012-01-16,8200,8300,8100,8250,24652,272250.0,33000000.0
2012-01-17,8250,8480,8200,8310,35663,274230.0,33000000.0
2012-01-18,8310,8390,8200,8240,15282,271920.0,33000000.0
2012-01-19,8130,8380,8130,8220,13740,271260.0,33000000.0
2012-01-20,8260,8350,8110,8340,24014,275220.0,33000000.0
2012-01-25,8300,8700,8180,8560,35712,282480.0,33000000.0
2012-01-26,8600,8780,8440,8680,24879,286440.0,33000000.0
2012-01-27,8680,8680,8380,8660,6873,285780.0,33000000.0
2012-01-30,8660,8660,8390,8390,19630,276870.0,33000000.0
2012-01-31,8400,8580,8250,8310,15923,274230.0,33000000.0
2012-02-01,8310,8430,8280,8280,9877,273240.0,33000000.0
2012-02-02,8270,8450,8270,8420,18986,277860.0,33000000.0
2012-02-03,8500,8600,8400,8600,29803,283800.0,33000000.0
2012-02-06,8600,8770,8460,8700,46951,287100.0,33000000.0
2012-02-07,8760,8760,8600,8600,26456,283800.0,33000000.0
2012-02-08,8500,8790,8500,8750,15114,288750.0,33000000.0
2012-02-09,8850,8850,8560,8700,23775,287100.0,33000000.0
2012-02-10,8750,8790,8700,8790,16392,290070.0,33000000.0
2012-02-13,8850,8920,8790,8920,27194,294360.0,33000000.0
2012-02-14,8950,9380,8610,8910,51312,294030.0,33000000.0
2012-02-15,8900,9160,8750,9100,30479,300300.0,33000000.0
2012-02-16,9230,9230,9060,9070,12972,299310.0,33000000.0
2012-02-17,9070,9200,9030,9130,14123,301290.0,33000000.0
2012-02-20,8960,9180,8960,9070,18169,299310.0,33000000.0
2012-02-21,9100,9150,8940,9030,15393,297990.0,33000000.0
2012-02-22,9030,9110,8940,9070,13562,299310.0,33000000.0
2012-02-23,9100,9100,8880,9000,16790,297000.0,33000000.0
2012-02-24,9060,9060,8870,8950,10390,295350.0,33000000.0
2012-02-27,8920,9400,8910,8950,17155,295350.0,33000000.0
2012-02-28,8910,9080,8910,9060,11981,298980.0,33000000.0
2012-02-29,9010,9070,9010,9020,4273,297660.0,33000000.0
2012-03-02,9140,9140,8950,9000,13524,297000.0,33000000.0
2012-03-05,8920,9030,8920,8920,10930,294360.0,33000000.0
2012-03-06,8910,9070,8910,8950,15110,295350.0,33000000.0
2012-03-07,8800,8860,8730,8800,11062,290400.0,33000000.0
2012-03-08,8800,8870,8730,8730,20042,288090.0,33000000.0
2012-03-09,8790,9130,8790,9110,21158,300630.0,33000000.0
2012-03-12,9100,9270,9100,9120,10457,300960.0,33000000.0
2012-03-13,9100,9200,9100,9200,13161,303600.0,33000000.0
2012-03-14,9330,9400,9240,9390,13522,309870.0,33000000.0
2012-03-15,9400,9400,9160,9210,9676,303930.0,33000000.0
2012-03-16,9120,9200,9110,9190,6794,303270.0,33000000.0
2012-03-19,9190,9190,9010,9040,11730,298320.0,33000000.0
2012-03-20,9260,9260,8910,8910,5921,294030.0,33000000.0
2012-03-21,8920,8950,8810,8810,10200,290730.0,33000000.0
2012-03-22,8810,8860,8610,8770,15628,289410.0,33000000.0
2012-03-23,8800,8880,8560,8590,24821,283470.0,33000000.0
2012-03-26,8590,8590,8500,8520,13471,281160.0,33000000.0
2012-03-27,8490,8690,8490,8500,7332,280500.0,33000000.0
2012-03-28,8500,8680,8500,8610,11540,284130.0,33000000.0
2012-03-29,8510,9000,8420,8550,11228,282150.0,33000000.0
2012-03-30,8520,8700,8510,8560,10300,282480.0,33000000.0
2012-04-02,8550,8780,8460,8460,15256,279180.0,33000000.0
2012-04-03,8340,8530,8200,8290,10216,273570.0,33000000.0
2012-04-04,8350,8390,8240,8350,8850,275550.0,33000000.0
2012-04-05,8180,8400,8180,8400,3090,277200.0,33000000.0
2012-04-06,8420,8570,8410,8500,1990,280500.0,33000000.0
2012-04-09,8410,8470,8110,8440,7272,278520.0,33000000.0
2012-04-10,8340,8490,8260,8260,5410,272580.0,33000000.0
2012-04-12,8220,8260,8170,8200,2962,270600.0,33000000.0
2012-04-13,8110,8490,8110,8260,5070,272580.0,33000000.0
2012-04-16,8210,8290,8000,8280,10195,273240.0,33000000.0
2012-04-17,8140,8340,8100,8220,4650,271260.0,33000000.0
2012-04-18,8130,8350,8110,8170,6555,269610.0,33000000.0
2012-04-19,8140,8270,7990,7990,8940,263670.0,33000000.0
2012-04-20,8260,8260,7970,7980,10602,263340.0,33000000.0
2012-04-23,7980,7980,7800,7800,14920,257400.0,33000000.0
2012-04-24,8130,8380,7910,8270,24140,272910.0,33000000.0
2012-04-25,8150,8290,8000,8000,7642,264000.0,33000000.0
2012-04-26,7960,8130,7850,7850,2550,259050.0,33000000.0
2012-04-27,7850,8010,7740,7810,5323,257730.0,33000000.0
2012-04-30,7810,7950,7630,7670,8835,253110.0,33000000.0
2012-05-02,7640,7860,7530,7580,34461,250140.0,33000000.0
2012-05-03,7620,7620,7520,7520,10130,248160.0,33000000.0
2012-05-04,7580,7580,7350,7390,13950,243870.0,33000000.0
2012-05-07,7450,7560,7340,7360,8552,242880.0,33000000.0
2012-05-08,7310,7400,7260,7320,8270,241560.0,33000000.0
2012-05-09,7350,7370,7300,7350,7683,242550.0,33000000.0
2012-05-10,7300,7750,7200,7210,12243,237930.0,33000000.0
2012-05-11,7210,7250,7120,7240,7710,238920.0,33000000.0
2012-05-14,7140,7170,7050,7060,8050,232980.0,33000000.0
2012-05-15,7000,7120,6960,7120,11395,234960.0,33000000.0
2012-05-16,7050,7240,6860,6890,23140,227370.0,33000000.0
2012-05-17,6860,7290,6860,6990,18934,230670.0,33000000.0
2012-05-18,6960,7090,6790,7000,34350,231000.0,33000000.0
2012-05-21,7080,7200,6880,7120,10682,234960.0,33000000.0
2012-05-22,7120,7220,7100,7130,20802,235290.0,33000000.0
2012-05-23,7060,7070,6910,6940,12595,229020.0,33000000.0
2012-05-24,6920,7050,6880,6890,7990,227370.0,33000000.0
2012-05-25,6950,6950,6860,6880,25630,227040.0,33000000.0
2012-05-29,6890,7390,6870,7390,10730,243870.0,33000000.0
2012-05-30,7350,7350,7050,7050,11640,232650.0,33000000.0
2012-05-31,7000,7040,6920,6940,17623,229020.0,33000000.0
2012-06-01,6920,7040,6880,7000,6322,231000.0,33000000.0
2012-06-04,6900,7000,6800,6870,12890,226710.0,33000000.0
2012-06-05,7000,7130,6910,6910,18559,228030.0,33000000.0
2012-06-07,7020,7090,6990,7000,9090,231000.0,33000000.0
2012-06-08,6940,7090,6880,6950,22070,229350.0,33000000.0
2012-06-11,7130,7130,7020,7080,5590,233640.0,33000000.0
2012-06-12,7050,7050,6940,6970,5330,230010.0,33000000.0
2012-06-13,6970,7050,6940,7050,8080,232650.0,33000000.0
2012-06-14,7090,7300,6950,7300,17174,240900.0,33000000.0
2012-06-15,7150,7240,7100,7220,9894,238260.0,33000000.0
2012-06-18,7220,7400,7200,7270,7084,239910.0,33000000.0
2012-06-19,7250,7250,7040,7070,18205,233310.0,33000000.0
2012-06-20,7190,7190,7020,7130,17497,235290.0,33000000.0
2012-06-21,7120,7300,7080,7280,11482,240240.0,33000000.0
2012-06-22,7150,7180,7010,7060,11970,232980.0,33000000.0
2012-06-25,7060,7090,6960,7000,7559,231000.0,33000000.0
2012-06-26,6950,7050,6920,7050,5900,232650.0,33000000.0
2012-06-27,6990,7150,6900,6920,41331,228360.0,33000000.0
2012-06-28,7000,7000,6880,6890,22596,227370.0,33000000.0
2012-06-29,6870,6910,6850,6910,26768,228030.0,33000000.0
2012-07-02,7000,7070,6950,7060,11822,232980.0,33000000.0
2012-07-03,7060,7200,7020,7080,16050,233640.0,33000000.0
2012-07-04,7060,7170,7060,7090,5290,233970.0,33000000.0
2012-07-05,7060,7180,7040,7050,3310,232650.0,33000000.0
2012-07-06,7060,7090,6970,7070,10574,233310.0,33000000.0
2012-07-09,7020,7140,7000,7010,6485,231330.0,33000000.0
2012-07-10,7010,7110,6900,6900,8367,227700.0,33000000.0
2012-07-11,6910,7030,6850,6970,3170,230010.0,33000000.0
2012-07-12,6970,7000,6850,6850,10820,226050.0,33000000.0
2012-07-13,6990,6990,6780,6850,11711,226050.0,33000000.0
2012-07-16,6860,6950,6840,6900,6090,227700.0,33000000.0
2012-07-17,6850,6950,6850,6870,5861,226710.0,33000000.0
2012-07-18,6860,6890,6790,6860,8133,226380.0,33000000.0
2012-07-19,7000,7010,6820,6840,18900,225720.0,33000000.0
2012-07-20,6840,6850,6780,6800,8315,224400.0,33000000.0
2012-07-23,6800,6850,6750,6800,10621,224400.0,33000000.0
2012-07-24,6800,6950,6750,6950,15360,229350.0,33000000.0
2012-07-25,6830,6950,6790,6880,5850,227040.0,33000000.0
2012-07-26,6770,6930,6770,6870,16530,226710.0,33000000.0
2012-07-27,7050,7050,6890,7020,9250,231660.0,33000000.0
2012-07-30,6960,7010,6960,7000,6750,231000.0,33000000.0
2012-07-31,6910,7150,6910,7090,10127,233970.0,33000000.0
