롯데푸드(002270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-09-15,180065,182512,180065,182023,6502,234219.0,1259243.0
2009-09-16,181044,189362,181044,182512,13880,234849.0,1259243.0
2009-09-17,182512,183980,180065,183002,6049,235478.0,1259243.0
2009-09-18,182023,184469,180065,180555,10377,232330.0,1259243.0
2009-09-21,180555,187894,180065,187405,16948,241145.0,1259243.0
2009-09-22,187405,190830,183490,188873,8509,243034.0,1259243.0
2009-09-23,186916,188873,185448,188873,4753,243034.0,1259243.0
2009-09-24,188873,189851,182512,185448,6778,238627.0,1259243.0
2009-09-25,183490,184958,182512,183980,5693,236738.0,1259243.0
2009-09-28,183001,187894,183001,186427,4640,239886.0,1259243.0
2009-09-29,185937,194745,185937,192788,10494,248071.0,1259243.0
2009-09-30,194745,199148,191809,193766,13597,249330.0,1259243.0
2009-10-01,194745,195723,189362,192299,5113,247441.0,1259243.0
2009-10-05,191319,199638,187405,195724,8979,251849.0,1259243.0
2009-10-06,193277,197680,191319,192788,5301,248071.0,1259243.0
2009-10-07,190830,202084,190830,202085,8353,260034.0,1259243.0
2009-10-08,199638,207467,197680,200617,12988,258145.0,1259243.0
2009-10-09,199148,213338,198659,210892,14471,271367.0,1259243.0
2009-10-12,213338,213338,205999,208446,3734,268219.0,1259243.0
2009-10-13,208445,211381,202574,207956,7393,267589.0,1259243.0
2009-10-14,205509,209424,203552,207467,7733,266960.0,1259243.0
2009-10-15,206488,208445,202084,208446,8427,268219.0,1259243.0
2009-10-16,206488,213828,206488,212850,7554,273885.0,1259243.0
2009-10-19,214317,215296,209424,210892,6221,271367.0,1259243.0
2009-10-20,208445,212849,205999,208446,8928,268219.0,1259243.0
2009-10-21,208445,216274,206488,215296,8480,277033.0,1259243.0
2009-10-22,212849,217742,212360,215296,6133,277033.0,1259243.0
2009-10-23,215296,215296,210892,215296,3252,277033.0,1259243.0
2009-10-26,212849,217253,211870,214807,3693,276404.0,1259243.0
2009-10-27,214806,214806,206488,214317,8554,275774.0,1259243.0
2009-10-28,210402,211381,206488,208446,6491,268219.0,1259243.0
2009-10-29,202084,206488,200127,200127,5290,257515.0,1259243.0
2009-10-30,201106,209913,198170,207467,10812,266960.0,1259243.0
2009-11-02,203063,206977,196213,199638,4950,256886.0,1259243.0
2009-11-03,198170,201106,197191,200127,3456,257515.0,1259243.0
2009-11-04,200616,203063,196213,203063,4519,261293.0,1259243.0
2009-11-05,200616,201106,194745,199149,8676,256256.0,1259243.0
2009-11-06,200127,200127,196213,198660,4991,255626.0,1259243.0
2009-11-09,199148,203552,196213,196213,7172,252478.0,1259243.0
2009-11-10,197191,199638,197191,198170,2161,254997.0,1259243.0
2009-11-11,200127,202084,197680,200617,3600,258145.0,1259243.0
2009-11-12,201595,202084,197680,197681,2383,254367.0,1259243.0
2009-11-13,197191,199638,197191,199149,954,256256.0,1259243.0
2009-11-16,199148,205020,197191,204042,4174,262552.0,1259243.0
2009-11-17,202574,206488,202084,204042,2835,262552.0,1259243.0
2009-11-18,204041,207467,203063,204531,2264,263182.0,1259243.0
2009-11-19,207467,207467,203063,203063,2790,261293.0,1259243.0
2009-11-20,202574,208445,202084,207956,1800,267589.0,1259243.0
2009-11-23,205509,209424,203552,203553,2734,261923.0,1259243.0
2009-11-24,204531,206488,203063,204042,1182,262552.0,1259243.0
2009-11-25,202574,206977,202574,205510,1856,264441.0,1259243.0
2009-11-26,204041,208445,204041,206488,2423,265700.0,1259243.0
2009-11-27,206488,207467,199148,202085,5020,260034.0,1259243.0
2009-11-30,202084,205020,202084,203553,4713,261923.0,1259243.0
2009-12-01,201595,204531,201106,202085,1916,260034.0,1259243.0
2009-12-02,202084,203552,200616,202574,3326,260663.0,1259243.0
2009-12-03,202084,205020,201595,202574,2482,260663.0,1259243.0
2009-12-04,203552,206977,200616,204042,3552,262552.0,1259243.0
2009-12-07,203063,208935,203063,208446,6289,268219.0,1259243.0
2009-12-08,206488,216763,206488,216764,10694,278922.0,1259243.0
2009-12-09,218231,230953,217253,228997,21686,294663.0,1259243.0
2009-12-10,230464,230464,223125,225082,7833,289626.0,1259243.0
2009-12-11,225082,228996,223614,224593,5224,288996.0,1259243.0
2009-12-14,222146,230464,221657,229975,8925,295922.0,1259243.0
2009-12-15,229975,232421,224592,231443,7106,297811.0,1259243.0
2009-12-16,231932,234379,229486,229486,3161,295292.0,1259243.0
2009-12-17,225571,227528,221657,223125,5231,287107.0,1259243.0
2009-12-18,226060,226060,221657,223125,3476,287107.0,1259243.0
2009-12-21,221167,223614,219699,222636,3018,286478.0,1259243.0
2009-12-22,222146,231932,222146,231933,5865,298441.0,1259243.0
2009-12-23,233889,238782,231932,234868,6872,302218.0,1259243.0
2009-12-24,231932,243186,231932,243187,5120,312922.0,1259243.0
2009-12-28,241718,244165,234868,234868,3105,302218.0,1259243.0
2009-12-29,234868,237804,233400,237804,2783,305996.0,1259243.0
2009-12-30,242697,244654,236825,242697,5988,312292.0,1259243.0
2010-01-04,242697,249058,242697,248080,2875,319218.0,1259243.0
2010-01-05,245633,248079,240740,242697,2729,312292.0,1259243.0
2010-01-06,242697,244654,230464,236826,5740,304737.0,1259243.0
2010-01-07,236336,236336,230953,234379,4046,301589.0,1259243.0
2010-01-08,232421,237314,230953,236336,1798,304107.0,1259243.0
2010-01-11,236336,242208,235357,236336,4491,304107.0,1259243.0
2010-01-12,236336,240250,235357,235358,1908,302848.0,1259243.0
2010-01-13,232911,236825,231932,233890,3044,300959.0,1259243.0
2010-01-14,233889,247590,233889,244655,10470,314811.0,1259243.0
2010-01-15,240740,247590,240740,247101,4051,317959.0,1259243.0
2010-01-18,243186,247101,242208,243187,5544,312922.0,1259243.0
2010-01-19,242697,246122,239272,245633,5901,316070.0,1259243.0
2010-01-20,243675,246122,239761,246123,7066,316700.0,1259243.0
2010-01-21,244654,246611,242697,246612,3698,317329.0,1259243.0
2010-01-22,245633,246611,239272,243187,2899,312922.0,1259243.0
2010-01-25,236825,242697,234868,238783,5213,307255.0,1259243.0
2010-01-26,239272,242697,232911,242697,9243,312292.0,1259243.0
2010-01-27,243186,244165,237804,242697,3521,312292.0,1259243.0
2010-01-28,242697,244165,239272,239762,2266,308515.0,1259243.0
2010-01-29,237314,239761,229975,234868,5829,302218.0,1259243.0
2010-02-01,231443,235847,229486,234868,3122,302218.0,1259243.0
2010-02-02,234379,238782,231932,235358,1667,302848.0,1259243.0
2010-02-03,233889,236336,231932,235358,2404,302848.0,1259243.0
2010-02-04,232911,234379,230464,230954,1323,297181.0,1259243.0
2010-02-05,229486,229975,221657,228018,4265,293404.0,1259243.0
2010-02-08,225571,234379,220678,232911,12498,299700.0,1259243.0
2010-02-09,232911,232911,228507,231443,1125,297811.0,1259243.0
2010-02-10,230953,231932,225571,227039,8743,292144.0,1259243.0
2010-02-11,228018,233889,228018,231933,3888,298441.0,1259243.0
2010-02-12,231932,233889,226550,233401,8501,300329.0,1259243.0
2010-02-16,233400,241229,231932,239762,5722,308515.0,1259243.0
2010-02-17,239761,243186,237314,241719,2931,311033.0,1259243.0
2010-02-18,244165,244165,240250,241229,1297,310403.0,1259243.0
2010-02-19,241229,241718,236825,238294,1287,306626.0,1259243.0
2010-02-22,238782,241229,235357,237804,5034,305996.0,1259243.0
2010-02-23,239761,239761,234868,234868,2131,302218.0,1259243.0
2010-02-24,235847,236825,230953,233890,3442,300959.0,1259243.0
2010-02-25,232911,236825,230953,230954,2004,297181.0,1259243.0
2010-02-26,229486,232911,228018,232422,1805,299070.0,1259243.0
2010-03-02,230953,238782,230953,237804,1433,305996.0,1259243.0
2010-03-03,235357,240250,234868,239272,4420,307885.0,1259243.0
2010-03-04,237804,238782,235847,237315,2173,305366.0,1259243.0
2010-03-05,235847,238293,234379,235847,1998,303478.0,1259243.0
2010-03-08,235847,238293,235847,237804,1470,305996.0,1259243.0
2010-03-09,235357,242208,235357,241229,3604,310403.0,1259243.0
2010-03-10,243675,244165,240250,241719,1835,311033.0,1259243.0
2010-03-11,240740,244165,237804,237804,3613,305996.0,1259243.0
2010-03-12,237804,242208,235357,242208,3696,311663.0,1259243.0
2010-03-15,242208,252483,240740,251505,12393,323625.0,1259243.0
2010-03-16,251994,253462,248569,248569,3485,319848.0,1259243.0
2010-03-17,247590,258844,247590,257866,8583,331811.0,1259243.0
2010-03-18,259333,269609,254930,269120,9781,346292.0,1259243.0
2010-03-19,269120,273523,264226,268141,5422,345033.0,1259243.0
2010-03-22,266184,273523,265205,273524,4062,351958.0,1259243.0
2010-03-23,270588,273523,264226,265206,7985,341255.0,1259243.0
2010-03-24,264226,274013,264226,268631,3049,345662.0,1259243.0
2010-03-25,271566,279884,267652,273524,5710,351958.0,1259243.0
2010-03-26,274013,274991,270588,270588,1917,348181.0,1259243.0
2010-03-29,269120,270588,265694,269120,2557,346292.0,1259243.0
2010-03-30,269609,269609,261291,262759,4295,338107.0,1259243.0
2010-03-31,262759,270098,260312,270099,3779,347551.0,1259243.0
2010-04-01,270098,276459,267162,274013,7626,352588.0,1259243.0
2010-04-02,274013,274013,266673,273524,4008,351958.0,1259243.0
2010-04-05,273034,273034,265205,267652,5323,344403.0,1259243.0
2010-04-06,267652,270098,265205,270099,2802,347551.0,1259243.0
2010-04-07,270098,270588,267652,270099,2546,347551.0,1259243.0
2010-04-08,270098,272055,267162,270099,1827,347551.0,1259243.0
2010-04-09,267652,269120,262759,264716,4845,340625.0,1259243.0
2010-04-12,264227,264227,257376,260313,6734,334959.0,1259243.0
2010-04-13,258355,259333,254440,257866,6185,331811.0,1259243.0
2010-04-14,257865,262759,255419,257377,3291,331181.0,1259243.0
2010-04-15,257376,261291,256398,260802,6010,335588.0,1259243.0
2010-04-16,258355,263248,256887,262270,2963,337477.0,1259243.0
2010-04-19,261291,262759,258355,261780,1763,336848.0,1259243.0
2010-04-20,260312,269120,259823,267163,3374,343773.0,1259243.0
2010-04-21,268630,275481,266673,272545,6735,350699.0,1259243.0
2010-04-22,271077,274013,269609,274013,3293,352588.0,1259243.0
2010-04-23,274013,274013,268630,270099,3813,347551.0,1259243.0
2010-04-26,268141,273034,268141,270099,2957,347551.0,1259243.0
2010-04-27,271566,272055,267652,270099,3152,347551.0,1259243.0
2010-04-28,269120,270588,265694,269609,4460,346921.0,1259243.0
2010-04-29,268141,270098,265694,268631,2116,345662.0,1259243.0
2010-04-30,266673,269120,264716,264716,4564,340625.0,1259243.0
2010-05-03,264716,269120,262759,266674,2459,343144.0,1259243.0
2010-05-04,265694,266673,260801,265206,2748,341255.0,1259243.0
2010-05-06,264716,268141,258355,262270,4166,337477.0,1259243.0
2010-05-07,256887,263737,252972,260313,6091,334959.0,1259243.0
2010-05-10,263248,263248,257865,262270,2874,337477.0,1259243.0
2010-05-11,262269,262269,257376,260313,4074,334959.0,1259243.0
2010-05-12,261291,262759,258355,260313,2358,334959.0,1259243.0
2010-05-13,258844,263737,258844,263738,3143,339366.0,1259243.0
2010-05-14,263737,265205,259823,264716,4556,340625.0,1259243.0
2010-05-17,261291,265205,258844,262759,3659,338107.0,1259243.0
2010-05-18,262269,276949,261780,276949,10581,356366.0,1259243.0
2010-05-19,280374,280374,273523,278417,7191,358255.0,1259243.0
2010-05-20,278416,283310,277438,278906,7485,358884.0,1259243.0
2010-05-24,275970,278906,272055,275970,5303,355107.0,1259243.0
2010-05-25,272545,275970,258355,269120,6464,346292.0,1259243.0
2010-05-26,266673,269120,263737,263738,2595,339366.0,1259243.0
2010-05-27,263737,267162,260312,263248,2971,338736.0,1259243.0
2010-05-28,270098,270098,260801,261291,2830,336218.0,1259243.0
2010-05-31,259333,264716,258355,261780,4048,336848.0,1259243.0
2010-06-01,259823,261291,254930,255909,6221,329292.0,1259243.0
2010-06-03,256887,264716,256887,264716,4087,340625.0,1259243.0
2010-06-04,268141,268141,261780,264227,2114,339996.0,1259243.0
2010-06-07,261291,264226,258355,263248,1978,338736.0,1259243.0
2010-06-08,264226,268630,262759,268631,3977,345662.0,1259243.0
2010-06-09,269120,274991,267652,274502,4968,353218.0,1259243.0
2010-06-10,273034,276949,273034,273524,4688,351958.0,1259243.0
2010-06-11,273034,276459,265205,267163,7904,343773.0,1259243.0
2010-06-14,267652,271077,267652,267652,2585,344403.0,1259243.0
2010-06-15,269120,270098,266673,269120,1277,346292.0,1259243.0
2010-06-16,269120,269609,261291,269609,3226,346921.0,1259243.0
2010-06-17,269609,277438,269609,274013,7999,352588.0,1259243.0
2010-06-18,272055,289671,272055,289182,13251,372106.0,1259243.0
2010-06-21,288692,291628,282331,285267,8120,367069.0,1259243.0
2010-06-22,282820,286735,279884,282821,3913,363921.0,1259243.0
2010-06-23,282820,284288,278906,280864,2924,361403.0,1259243.0
2010-06-24,279884,282331,279395,279396,2114,359514.0,1259243.0
2010-06-25,279884,282820,277927,282821,2074,363921.0,1259243.0
2010-06-28,283799,289671,280374,288692,4418,371477.0,1259243.0
2010-06-29,286245,288692,280374,282331,3763,363292.0,1259243.0
2010-06-30,279884,284288,276459,282821,5737,363921.0,1259243.0
2010-07-01,279884,283799,279395,283799,5742,365180.0,1259243.0
2010-07-02,283799,283799,276459,277928,1628,357625.0,1259243.0
2010-07-05,277927,279395,272545,278417,2171,358255.0,1259243.0
2010-07-06,276459,277927,271077,274502,3624,353218.0,1259243.0
2010-07-07,273523,278906,270588,277928,4693,357625.0,1259243.0
2010-07-08,275970,280374,275970,278417,1842,358255.0,1259243.0
2010-07-09,277438,278416,273523,275970,5035,355107.0,1259243.0
2010-07-12,274991,276459,274013,274502,1416,353218.0,1259243.0
2010-07-13,274013,281352,274013,278906,4100,358884.0,1259243.0
2010-07-14,278906,286735,277927,278906,4639,358884.0,1259243.0
2010-07-15,278906,278906,274502,274502,4011,353218.0,1259243.0
2010-07-16,273523,276459,269120,271567,5086,349440.0,1259243.0
2010-07-19,271566,271566,268141,271567,4023,349440.0,1259243.0
2010-07-20,270098,273523,268141,271567,5231,349440.0,1259243.0
2010-07-21,271077,272055,268141,269120,5180,346292.0,1259243.0
2010-07-22,270098,274013,268630,274013,4393,352588.0,1259243.0
2010-07-23,274991,276949,271077,273035,3382,351329.0,1259243.0
2010-07-26,273034,284288,273034,283799,7916,365180.0,1259243.0
2010-07-27,281352,283310,274991,275481,6486,354477.0,1259243.0
2010-07-28,276949,276949,274502,276460,2987,355736.0,1259243.0
2010-07-29,276459,277438,273523,273524,2890,351958.0,1259243.0
2010-07-30,274013,275481,268630,268631,3977,345662.0,1259243.0
2010-08-02,269609,272545,269120,270099,3001,347551.0,1259243.0
2010-08-03,270587,275970,270587,272056,3428,350070.0,1259243.0
2010-08-04,272055,273523,269609,270099,3719,347551.0,1259243.0
2010-08-05,270098,277438,270098,275481,5346,354477.0,1259243.0
2010-08-06,273034,283310,273034,281353,4580,362032.0,1259243.0
2010-08-09,280374,282820,276459,279885,2360,360143.0,1259243.0
2010-08-10,277438,281352,276949,278906,817,358884.0,1259243.0
2010-08-11,276459,280374,274991,274992,2820,353847.0,1259243.0
2010-08-12,271077,274991,264226,264227,5934,339996.0,1259243.0
2010-08-13,265205,268630,264716,267163,2756,343773.0,1259243.0
2010-08-16,265694,268141,263248,266674,4736,343144.0,1259243.0
2010-08-17,265205,266673,261291,265695,7556,341884.0,1259243.0
2010-08-18,267162,267162,256398,257377,10179,331181.0,1259243.0
2010-08-19,256887,258844,251994,255909,11463,329292.0,1259243.0
2010-08-20,255908,255908,251504,252484,8542,324885.0,1259243.0
2010-08-23,251015,254930,251015,251505,3010,323625.0,1259243.0
2010-08-24,251504,252483,247590,248080,2298,319218.0,1259243.0
2010-08-25,246122,252972,243675,251016,4246,322996.0,1259243.0
2010-08-26,249058,250526,244654,247101,4094,317959.0,1259243.0
2010-08-27,246122,248569,242697,243676,6867,313552.0,1259243.0
2010-08-30,245143,246611,240740,241229,4493,310403.0,1259243.0
2010-08-31,240740,241229,235357,236826,4229,304737.0,1259243.0
2010-09-01,237804,244654,236825,242697,3292,312292.0,1259243.0
2010-09-02,244165,245143,238293,241719,5948,311033.0,1259243.0
2010-09-03,243675,251994,242697,250037,3842,321737.0,1259243.0
2010-09-06,252972,253951,247101,251016,2600,322996.0,1259243.0
2010-09-07,251015,251504,247101,251505,3772,323625.0,1259243.0
2010-09-08,250526,251504,245633,249058,2654,320477.0,1259243.0
2010-09-09,246611,250526,243186,245633,3356,316070.0,1259243.0
2010-09-10,248079,249058,245633,246123,2646,316700.0,1259243.0
2010-09-13,246122,248079,238782,240740,6731,309774.0,1259243.0
2010-09-14,241718,241718,235357,237804,6938,305996.0,1259243.0
2010-09-15,237804,240740,234868,235847,4458,303478.0,1259243.0
2010-09-16,236336,243186,235357,242697,4158,312292.0,1259243.0
2010-09-17,244165,245143,236336,244655,2487,314811.0,1259243.0
2010-09-20,242697,245143,240740,241229,2884,310403.0,1259243.0
2010-09-24,240740,243675,238293,240740,2174,309774.0,1259243.0
2010-09-27,240250,242208,236336,237315,5237,305366.0,1259243.0
2010-09-28,238293,241718,236336,241229,5690,310403.0,1259243.0
2010-09-29,240740,243676,240740,242697,2797,312292.0,1259243.0
2010-09-30,242697,251504,241718,250526,6632,322366.0,1259243.0
2010-10-01,249547,253462,246611,249548,3731,321107.0,1259243.0
2010-10-04,251504,251994,243675,245633,4385,316070.0,1259243.0
2010-10-05,246611,260312,243676,256398,12140,329922.0,1259243.0
2010-10-06,258844,263737,254440,259334,14132,333699.0,1259243.0
2010-10-07,259333,264226,256887,263738,10331,339366.0,1259243.0
2010-10-08,264226,264716,262269,264716,7715,340625.0,1259243.0
2010-10-11,264716,266184,261780,266184,4305,342514.0,1259243.0
2010-10-12,267162,267162,262759,265695,3823,341884.0,1259243.0
2010-10-13,265694,271566,262759,270588,5486,348181.0,1259243.0
2010-10-14,271077,275970,269120,273524,8321,351958.0,1259243.0
2010-10-15,274013,274991,270587,274502,1766,353218.0,1259243.0
2010-10-18,274013,274013,267162,270588,4750,348181.0,1259243.0
2010-10-19,267162,271077,267162,268631,3040,345662.0,1259243.0
2010-10-20,268630,268630,265205,268141,1571,345033.0,1259243.0
2010-10-21,269120,273034,265694,272545,4220,350699.0,1259243.0
2010-10-22,274013,275481,271566,272545,1779,350699.0,1259243.0
2010-10-25,272545,273034,268141,270099,2532,347551.0,1259243.0
2010-10-26,268630,269120,266184,268141,5601,345033.0,1259243.0
2010-10-27,268141,269120,265694,267163,5407,343773.0,1259243.0
2010-10-28,267162,267162,260801,262270,7450,337477.0,1259243.0
2010-10-29,261291,262759,256887,257866,8042,331811.0,1259243.0
2010-11-01,262269,266184,259823,265206,10958,341255.0,1259243.0
2010-11-02,265205,267162,263248,265206,4119,341255.0,1259243.0
2010-11-03,265205,270098,264226,267652,8708,344403.0,1259243.0
2010-11-04,269120,269120,265205,265206,2621,341255.0,1259243.0
2010-11-05,266184,269120,259823,264716,6666,340625.0,1259243.0
2010-11-08,259823,265694,259823,265695,1815,341884.0,1259243.0
2010-11-09,265694,266184,262269,264227,3678,339996.0,1259243.0
2010-11-10,265694,265694,261780,264716,3545,340625.0,1259243.0
2010-11-11,265205,268630,257376,257377,6730,331181.0,1259243.0
2010-11-12,263737,266673,259333,264716,5654,340625.0,1259243.0
2010-11-15,261780,268141,261780,265206,2206,341255.0,1259243.0
2010-11-16,265205,272055,264226,269120,8156,346292.0,1259243.0
2010-11-17,266184,277927,266184,274013,4670,352588.0,1259243.0
2010-11-18,272545,274502,271566,271567,4256,349440.0,1259243.0
2010-11-19,270588,277438,269120,276460,5209,355736.0,1259243.0
2010-11-22,276459,279884,272545,274013,6076,352588.0,1259243.0
2010-11-23,272545,275481,269609,269609,6189,346921.0,1259243.0
2010-11-24,262759,271566,260801,269120,6694,346292.0,1259243.0
2010-11-25,268141,274013,266673,272056,4358,350070.0,1259243.0
2010-11-26,273523,275970,265694,266184,5191,342514.0,1259243.0
2010-11-29,262759,269609,259333,259334,6847,333699.0,1259243.0
2010-11-30,257865,261291,256887,261291,3940,336218.0,1259243.0
2010-12-01,261291,265694,258355,262270,2932,337477.0,1259243.0
2010-12-02,262269,269609,260312,266184,3479,342514.0,1259243.0
2010-12-03,269609,269609,260801,268141,5364,345033.0,1259243.0
2010-12-06,267652,270098,262269,264716,4303,340625.0,1259243.0
2010-12-07,266673,266673,260801,260802,2484,335588.0,1259243.0
2010-12-08,259823,261780,255908,257866,4212,331811.0,1259243.0
2010-12-09,257865,258355,254440,257377,6132,331181.0,1259243.0
2010-12-10,257376,258355,254440,256398,2404,329922.0,1259243.0
2010-12-13,258355,258355,253462,257377,4549,331181.0,1259243.0
2010-12-14,256887,259333,255419,258845,4630,333070.0,1259243.0
2010-12-15,259823,262269,257376,262270,3034,337477.0,1259243.0
2010-12-16,262269,262269,257865,257866,2978,331811.0,1259243.0
2010-12-17,259333,260801,257376,257866,4323,331811.0,1259243.0
2010-12-20,257376,257865,254440,257377,5446,331181.0,1259243.0
2010-12-21,258844,264226,257376,261291,11144,336218.0,1259243.0
2010-12-22,264226,264226,258844,261780,3686,336848.0,1259243.0
2010-12-23,264227,264716,261291,262270,3519,337477.0,1259243.0
2010-12-24,262269,266673,260312,266184,3874,342514.0,1259243.0
2010-12-27,265205,272545,264226,270099,5759,347551.0,1259243.0
2010-12-28,270588,272055,268630,269120,3122,346292.0,1259243.0
2010-12-29,272055,272055,265205,266184,1832,342514.0,1259243.0
2010-12-30,267162,268141,263248,267163,3927,343773.0,1259243.0
2011-01-03,268141,270588,266673,270099,2769,347551.0,1259243.0
2011-01-04,270098,272055,268141,271567,2937,349440.0,1259243.0
2011-01-05,267162,271566,266184,271077,2311,348810.0,1259243.0
2011-01-06,271077,272055,267652,272056,2811,350070.0,1259243.0
2011-01-07,273034,273034,269120,270099,3154,347551.0,1259243.0
2011-01-10,269120,273523,265205,273035,4888,351329.0,1259243.0
2011-01-11,273034,273034,268630,268631,2859,345662.0,1259243.0
2011-01-12,268141,268630,262269,264227,10572,339996.0,1259243.0
2011-01-13,264226,265694,260801,263248,7424,338736.0,1259243.0
2011-01-14,261780,265205,261291,264227,1403,339996.0,1259243.0
2011-01-17,262269,265694,258355,258845,2943,333070.0,1259243.0
2011-01-18,261291,261291,255908,256398,2989,329922.0,1259243.0
2011-01-19,256398,259333,254440,255909,2714,329292.0,1259243.0
2011-01-20,254930,255908,251504,251994,4565,324255.0,1259243.0
2011-01-21,251994,255419,250526,251994,1535,324255.0,1259243.0
2011-01-24,250526,254440,249547,251994,2607,324255.0,1259243.0
2011-01-25,252972,256398,251994,256398,2679,329922.0,1259243.0
2011-01-26,254930,257376,253951,255419,3657,328662.0,1259243.0
2011-01-27,254930,257865,254440,255419,2063,328662.0,1259243.0
2011-01-28,254930,256887,253462,255419,1907,328662.0,1259243.0
2011-01-31,253951,255419,250037,252484,3922,324885.0,1259243.0
2011-02-01,251994,254440,250526,254441,612,327403.0,1259243.0
2011-02-07,255419,256398,248079,248569,4513,319848.0,1259243.0
2011-02-08,248569,250526,244654,246123,2830,316700.0,1259243.0
2011-02-09,244654,249547,244654,246123,1331,316700.0,1259243.0
2011-02-10,245143,249547,243186,243676,1206,313552.0,1259243.0
2011-02-11,243675,247101,239272,239762,4105,308515.0,1259243.0
2011-02-14,240250,244165,236336,239762,3192,308515.0,1259243.0
2011-02-15,237804,241229,235847,235847,2033,303478.0,1259243.0
2011-02-16,234868,243675,234379,241719,2856,311033.0,1259243.0
2011-02-17,241718,244165,239761,241719,1986,311033.0,1259243.0
2011-02-18,242697,251994,242208,250037,3234,321737.0,1259243.0
2011-02-21,247101,251015,246122,250526,1596,322366.0,1259243.0
2011-02-22,250526,250526,245143,246123,1077,316700.0,1259243.0
2011-02-23,246122,249058,244165,244655,1518,314811.0,1259243.0
2011-02-24,247101,248079,240740,240740,1510,309774.0,1259243.0
2011-02-25,240740,246611,239761,246612,1789,317329.0,1259243.0
2011-02-28,246611,247101,242697,247101,1318,317959.0,1259243.0
2011-03-02,246611,248079,239272,248080,3123,319218.0,1259243.0
2011-03-03,247101,248079,241718,246612,2446,317329.0,1259243.0
2011-03-04,245143,246122,240740,242208,4774,311663.0,1259243.0
2011-03-07,242208,242208,238782,239762,2658,308515.0,1259243.0
2011-03-08,239761,244165,239272,241719,1787,311033.0,1259243.0
2011-03-09,241718,242697,238293,239272,3048,307885.0,1259243.0
2011-03-10,239272,242208,232911,232911,5539,299700.0,1259243.0
2011-03-11,231932,241229,228996,240740,3156,309774.0,1259243.0
2011-03-14,237804,242208,237314,237315,3409,305366.0,1259243.0
2011-03-15,235357,240740,229486,229975,3845,295922.0,1259243.0
2011-03-16,232911,238293,230464,238294,2211,306626.0,1259243.0
2011-03-17,235847,237804,230953,234379,1724,301589.0,1259243.0
2011-03-18,233889,238782,233400,234868,1517,302218.0,1259243.0
2011-03-21,234868,242697,234379,242697,1462,312292.0,1259243.0
2011-03-22,244654,251504,242697,249548,2571,321107.0,1259243.0
2011-03-23,250526,251504,249547,249548,1463,321107.0,1259243.0
2011-03-24,249547,252972,245633,250037,2623,321737.0,1259243.0
2011-03-25,249058,254440,249058,253462,3422,326144.0,1259243.0
2011-03-28,257376,257376,251994,252484,4017,324885.0,1259243.0
2011-03-29,254440,256398,253462,256398,2194,329922.0,1259243.0
2011-03-30,255908,262759,255908,260802,4882,335588.0,1259243.0
2011-03-31,260801,267162,258355,266184,4687,342514.0,1259243.0
2011-04-01,265694,267652,264226,265695,3252,341884.0,1259243.0
2011-04-04,265694,269120,263248,268631,5805,345662.0,1259243.0
2011-04-05,268630,272545,267162,267163,3856,343773.0,1259243.0
2011-04-06,269120,270098,267162,269120,4837,346292.0,1259243.0
2011-04-07,268630,269609,263248,266674,2715,343144.0,1259243.0
2011-04-08,265205,269120,264226,267652,3402,344403.0,1259243.0
2011-04-11,265205,268141,263248,264716,3663,340625.0,1259243.0
2011-04-12,264226,267162,260312,265695,2651,341884.0,1259243.0
2011-04-13,264716,271566,261291,271567,6936,349440.0,1259243.0
2011-04-14,268141,273523,268141,271077,6172,348810.0,1259243.0
2011-04-15,271077,273034,268141,269609,4798,346921.0,1259243.0
2011-04-18,271077,285267,271077,281353,18902,362032.0,1259243.0
2011-04-19,280863,286245,278906,281353,9351,362032.0,1259243.0
2011-04-20,282820,294564,282331,293096,14516,377143.0,1259243.0
2011-04-21,292606,300435,286245,292607,14105,376514.0,1259243.0
2011-04-22,292606,297010,290649,292607,6791,376514.0,1259243.0
2011-04-25,291628,293585,289181,293586,3437,377773.0,1259243.0
2011-04-26,293585,298478,289181,296521,5985,381551.0,1259243.0
2011-04-27,296521,302393,294564,297011,7345,382180.0,1259243.0
2011-04-28,297500,307775,294074,307776,11790,396032.0,1259243.0
2011-04-29,311200,322454,305818,318051,13411,409254.0,1259243.0
2011-05-02,319029,335666,318050,327837,10069,421846.0,1259243.0
2011-05-03,332240,332240,318051,331262,9270,426254.0,1259243.0
2011-05-04,332730,332730,326858,329794,7653,424365.0,1259243.0
2011-05-06,329794,332730,315604,318051,3967,409254.0,1259243.0
2011-05-09,318051,322454,308264,308754,2517,397291.0,1259243.0
2011-05-11,307286,316583,306796,311201,3023,400439.0,1259243.0
2011-05-12,309732,311200,300435,301414,3143,387847.0,1259243.0
2011-05-13,302882,313157,301414,308754,2909,397291.0,1259243.0
2011-05-16,305328,315115,303861,314137,3228,404217.0,1259243.0
2011-05-17,313157,324412,313157,321965,8360,414291.0,1259243.0
2011-05-18,323922,327837,322944,326369,5170,419958.0,1259243.0
2011-05-19,323922,332730,323433,327837,3449,421846.0,1259243.0
2011-05-20,327837,346920,325390,332241,17139,427513.0,1259243.0
2011-05-23,339580,339580,327347,330773,5142,425624.0,1259243.0
2011-05-24,330773,342027,327837,333220,6136,428772.0,1259243.0
2011-05-25,334198,340069,330773,333709,4701,429402.0,1259243.0
