현대위아(011210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-11,187000,187000,183000,184500,67973,4747207.0,25730119.0
2014-06-12,183000,185000,180500,185000,69624,4760072.0,25730119.0
2014-06-13,184500,184500,181500,183500,42296,4721477.0,25730119.0
2014-06-16,182000,183000,179000,181000,47172,4657152.0,25730119.0
2014-06-17,181000,183500,181000,182500,49575,4695747.0,25730119.0
2014-06-18,183000,184000,179000,179000,46425,4605691.0,25730119.0
2014-06-19,180500,185000,180000,183000,65570,4708612.0,25730119.0
2014-06-20,183000,184500,181500,183000,42097,4708612.0,25730119.0
2014-06-23,182000,182500,178500,179000,73425,4605691.0,25730119.0
2014-06-24,179500,186000,179000,185000,68309,4760072.0,25730119.0
2014-06-25,184000,186500,183000,184500,69286,4747207.0,25730119.0
2014-06-26,186000,190000,185000,188500,149930,4850127.0,25730119.0
2014-06-27,189000,195000,188500,194500,198136,5004508.0,25730119.0
2014-06-30,195000,196500,192000,196000,108165,5043103.0,25730119.0
2014-07-01,194500,194500,190500,193500,68883,4978778.0,25730119.0
2014-07-02,193500,194000,189500,192000,80585,4940183.0,25730119.0
2014-07-03,190000,194000,188000,192500,73402,4953048.0,25730119.0
2014-07-04,192500,198000,192000,195500,62004,5030238.0,25730119.0
2014-07-07,194500,196500,188500,189000,87715,4862992.0,25730119.0
2014-07-08,189000,189500,186500,186500,74158,4798667.0,25730119.0
2014-07-09,184500,190000,184500,189000,85766,4862992.0,25730119.0
2014-07-10,189000,189500,186000,187500,61091,4824397.0,25730119.0
2014-07-11,186500,188000,185500,186000,37223,4785802.0,25730119.0
2014-07-14,186000,188000,184000,184000,38964,4734342.0,25730119.0
2014-07-15,185000,190000,185000,190000,52050,4888723.0,25730119.0
2014-07-16,190000,196000,190000,194000,81535,4991643.0,25730119.0
2014-07-17,195000,195000,191500,192500,73596,4953048.0,25730119.0
2014-07-18,191000,194500,189500,190000,49521,4888723.0,25730119.0
2014-07-21,189500,193000,189000,192000,47211,4940183.0,25730119.0
2014-07-22,190500,191500,188000,189500,65711,4875858.0,25730119.0
2014-07-23,190500,190500,184500,185500,109051,4772937.0,25730119.0
2014-07-24,186000,190000,183000,189000,88722,4862992.0,25730119.0
2014-07-25,189500,190000,185500,186500,94878,4798667.0,25730119.0
2014-07-28,185500,187000,182000,183000,132612,4708612.0,25730119.0
2014-07-29,184000,188000,183000,185500,93441,4772937.0,25730119.0
2014-07-30,186500,190500,185000,186500,137286,4798667.0,25730119.0
2014-07-31,187000,189500,186000,188500,77414,4850127.0,25730119.0
2014-08-01,187500,188000,185500,188000,67795,4837262.0,25730119.0
2014-08-04,188000,190000,185500,190000,80614,4888723.0,25730119.0
2014-08-05,189500,190000,183000,185000,92860,4760072.0,25730119.0
2014-08-06,184500,185000,179500,181500,120254,4670017.0,25730119.0
2014-08-07,181000,189000,180500,188000,105663,4837262.0,25730119.0
2014-08-08,188500,190000,185500,190000,77931,4888723.0,25730119.0
2014-08-11,189500,190000,187000,188000,29125,4837262.0,25730119.0
2014-08-12,188000,193500,185000,192000,97889,4940183.0,25730119.0
2014-08-13,193000,201500,191000,201500,291552,5184619.0,25730119.0
2014-08-14,202000,203500,198500,203000,117732,5223214.0,25730119.0
2014-08-18,201500,204500,200000,204500,75153,5261809.0,25730119.0
2014-08-19,205000,220500,204500,218500,367336,5622031.0,25730119.0
2014-08-20,229500,230500,216500,225000,448250,5789277.0,25730119.0
2014-08-21,226500,234000,220500,230000,225077,5917927.0,25730119.0
2014-08-22,230000,230000,223500,228500,89096,5879332.0,25730119.0
2014-08-25,228500,231000,222000,222500,85183,5724951.0,25730119.0
2014-08-26,223000,225500,221000,223500,81766,5750682.0,25730119.0
2014-08-27,223500,228500,219000,228500,99475,5879332.0,25730119.0
2014-08-28,225500,228000,219500,220500,80161,5673491.0,25730119.0
2014-08-29,219500,224000,219000,223000,57840,5737817.0,25730119.0
2014-09-01,220000,223500,219000,222500,53033,5724951.0,25730119.0
2014-09-02,220500,223000,217500,220000,68591,5660626.0,25730119.0
2014-09-03,218000,220500,215000,215000,96930,5531976.0,25730119.0
2014-09-04,215500,223000,215000,222000,122419,5712086.0,25730119.0
2014-09-05,220000,223000,218000,219500,70477,5647761.0,25730119.0
2014-09-11,218000,221000,214500,219500,93904,5647761.0,25730119.0
2014-09-12,219500,226500,219000,221000,56965,5686356.0,25730119.0
2014-09-15,221000,224500,219500,221500,70675,5699221.0,25730119.0
2014-09-16,222000,226000,222000,225000,63665,5789277.0,25730119.0
2014-09-17,227000,228500,224500,226000,67429,5815007.0,25730119.0
2014-09-18,223000,226000,215000,224000,139585,5763547.0,25730119.0
2014-09-19,224000,232000,224000,229000,77536,5892197.0,25730119.0
2014-09-22,227000,229000,221500,225000,38097,5789277.0,25730119.0
2014-09-23,223000,225500,213500,215000,119376,5531976.0,25730119.0
2014-09-24,215000,216500,209000,212000,155054,5454785.0,25730119.0
2014-09-25,214500,219500,213500,218500,92353,5622031.0,25730119.0
2014-09-26,218500,218500,210500,213000,55582,5480515.0,25730119.0
2014-09-29,213000,214500,209500,212000,51078,5454785.0,25730119.0
2014-09-30,213500,217500,213000,215000,46621,5531976.0,25730119.0
2014-10-01,213500,216500,212500,216500,66911,5570571.0,25730119.0
2014-10-02,214000,217000,211500,214500,77972,5519111.0,25730119.0
2014-10-06,213000,216000,207000,209500,64154,5390460.0,25730119.0
2014-10-07,211000,214500,208000,214500,39100,5519111.0,25730119.0
2014-10-08,211500,215000,209500,209500,46284,5390460.0,25730119.0
2014-10-10,211000,213000,207000,212500,62788,5467650.0,25730119.0
2014-10-13,212000,214500,210000,213500,48157,5493380.0,25730119.0
2014-10-14,213500,213500,198500,199000,155231,5120294.0,25730119.0
2014-10-15,200000,203000,192500,196000,126914,5043103.0,25730119.0
2014-10-16,196500,197000,190000,195500,111942,5030238.0,25730119.0
2014-10-17,197000,199500,193000,195500,118912,5030238.0,25730119.0
2014-10-20,199000,207000,197000,207000,77032,5326135.0,25730119.0
2014-10-21,204500,206000,198500,202000,122296,5197484.0,25730119.0
2014-10-22,202500,204000,188500,197000,190264,5068833.0,25730119.0
2014-10-23,196500,202000,191500,199500,125567,5133159.0,25730119.0
2014-10-24,198500,199500,189500,192500,138906,4953048.0,25730119.0
2014-10-27,193000,195500,187000,188000,143152,4837262.0,25730119.0
2014-10-28,189500,191000,184000,189000,91328,4862992.0,25730119.0
2014-10-29,192000,192500,185500,188500,112701,4850127.0,25730119.0
2014-10-30,188500,189000,180000,185000,132627,4760072.0,25730119.0
2014-10-31,185000,189000,182500,184500,114381,4747207.0,25730119.0
2014-11-03,182500,182500,167000,169000,259325,4348390.0,25730119.0
2014-11-04,168000,170000,160000,169500,223010,4361255.0,25730119.0
2014-11-05,171000,173500,166500,169500,137117,4361255.0,25730119.0
2014-11-06,168500,180500,166500,178500,150488,4592826.0,25730119.0
2014-11-07,177500,183000,173500,176000,92198,4528501.0,25730119.0
2014-11-10,178500,190000,178500,182500,162050,4695747.0,25730119.0
2014-11-11,182500,183500,177500,178500,104462,4592826.0,25730119.0
2014-11-12,178500,186000,177000,182000,76122,4682882.0,25730119.0
2014-11-13,184000,187000,182500,182500,66946,4695747.0,25730119.0
2014-11-14,188000,188000,182500,185000,43260,5031090.0,27195083.0
2014-11-17,183500,185000,178500,179000,55178,4867920.0,27195083.0
2014-11-18,179000,185500,176500,183500,103947,4990298.0,27195083.0
2014-11-19,184500,184500,179000,184500,79279,5017493.0,27195083.0
2014-11-20,183500,184000,178500,179500,74898,4881517.0,27195083.0
2014-11-21,180000,180000,172500,175000,171965,4759140.0,27195083.0
2014-11-24,179000,192000,174500,189000,253666,5139871.0,27195083.0
2014-11-25,187500,191000,184000,188500,142671,5126273.0,27195083.0
2014-11-26,188500,189500,182000,184000,72941,5003895.0,27195083.0
2014-11-27,184000,184000,177000,178500,284453,4854322.0,27195083.0
2014-11-28,175000,177500,172500,176500,171627,4799932.0,27195083.0
2014-12-01,175000,180000,172000,179500,130065,4881517.0,27195083.0
2014-12-02,177500,179000,174000,177000,60338,4813530.0,27195083.0
2014-12-03,177000,178500,175500,177000,61708,4813530.0,27195083.0
2014-12-04,177500,186500,177000,183500,166787,4990298.0,27195083.0
2014-12-05,184500,185000,181500,185000,66267,5031090.0,27195083.0
2014-12-08,185000,185500,177500,178500,129183,4854322.0,27195083.0
2014-12-09,176500,178000,173500,174000,88295,4731944.0,27195083.0
2014-12-10,174500,175500,171500,174500,79758,4745542.0,27195083.0
2014-12-11,172500,178000,171500,172500,107533,4691152.0,27195083.0
2014-12-12,170500,177000,170000,175000,136564,4759140.0,27195083.0
2014-12-15,174500,175000,171000,174500,83281,4745542.0,27195083.0
2014-12-16,172500,174500,171000,172000,63656,4677554.0,27195083.0
2014-12-17,172500,172500,164500,164500,144452,4473591.0,27195083.0
2014-12-18,166000,170500,163500,170000,108963,4623164.0,27195083.0
2014-12-19,171500,175500,168500,175500,102092,4772737.0,27195083.0
2014-12-22,174000,176000,171000,174000,81826,4731944.0,27195083.0
2014-12-23,174000,177000,171500,175000,85218,4759140.0,27195083.0
2014-12-24,175000,177000,173500,174000,36502,4731944.0,27195083.0
2014-12-26,174000,176500,172500,175500,44754,4772737.0,27195083.0
2014-12-29,175000,181000,174000,178000,75236,4840725.0,27195083.0
2014-12-30,175500,178500,172500,176000,74461,4786335.0,27195083.0
2015-01-02,179000,183500,176500,179500,121593,4881517.0,27195083.0
2015-01-05,179000,181500,178000,179500,42554,4881517.0,27195083.0
2015-01-06,178500,180500,175000,175000,56486,4759140.0,27195083.0
2015-01-07,176000,185000,175500,184000,130377,5003895.0,27195083.0
2015-01-08,187000,193000,186500,192500,465775,5235053.0,27195083.0
2015-01-09,192500,194500,190500,192500,67477,5235053.0,27195083.0
2015-01-12,191000,193000,189500,191500,56835,5207858.0,27195083.0
2015-01-13,193000,194000,182000,183000,149791,4976700.0,27195083.0
2015-01-14,183000,186500,180000,180000,71139,4895115.0,27195083.0
2015-01-15,181000,186500,181000,185500,49080,5044688.0,27195083.0
2015-01-16,185000,185500,179500,181500,61695,4935908.0,27195083.0
2015-01-19,187500,188500,182000,183500,63034,4990298.0,27195083.0
2015-01-20,184000,185500,177000,179000,107424,4867920.0,27195083.0
2015-01-21,177500,178000,160000,161500,773404,4392006.0,27195083.0
2015-01-22,162500,165000,157500,162000,281142,4405603.0,27195083.0
2015-01-23,164500,165000,154000,158500,389060,4310421.0,27195083.0
2015-01-26,157000,158000,152000,153000,339907,4160848.0,27195083.0
2015-01-27,154000,156000,151000,152500,215131,4147250.0,27195083.0
2015-01-28,151500,155000,151000,154000,173682,4188043.0,27195083.0
2015-01-29,154000,159000,153000,154500,144966,4201640.0,27195083.0
2015-01-30,155500,156500,152500,154000,125329,4188043.0,27195083.0
2015-02-02,154000,157500,153000,157500,108579,4283226.0,27195083.0
2015-02-03,159000,159000,148500,150000,309295,4079262.0,27195083.0
2015-02-04,151500,152500,148000,150500,199602,4092860.0,27195083.0
2015-02-05,151000,151500,147500,148000,109216,4024872.0,27195083.0
2015-02-06,148000,148500,139500,143500,393750,3902494.0,27195083.0
2015-02-09,143000,143500,134500,135000,353883,3671336.0,27195083.0
2015-02-10,135000,139500,133000,135500,281329,3684934.0,27195083.0
2015-02-11,136500,139500,136000,139000,150736,3780117.0,27195083.0
2015-02-12,138500,139500,136000,138000,100928,3752921.0,27195083.0
2015-02-13,139000,142500,138000,139000,176707,3780117.0,27195083.0
2015-02-16,139500,140500,137500,138000,63519,3752921.0,27195083.0
2015-02-17,137500,144500,137500,143500,160055,3902494.0,27195083.0
2015-02-23,146000,146500,143500,144000,113110,3916092.0,27195083.0
2015-02-24,145000,146000,143500,144000,97691,3916092.0,27195083.0
2015-02-25,145000,146000,143500,145500,121114,3956885.0,27195083.0
2015-02-26,145500,150000,144000,149000,127230,4052067.0,27195083.0
2015-02-27,149500,149500,139500,140500,481327,3820909.0,27195083.0
2015-03-02,140500,141000,138000,140500,126871,3820909.0,27195083.0
2015-03-03,141000,147000,139500,144500,219741,3929689.0,27195083.0
2015-03-04,145500,147000,142500,143500,118852,3902494.0,27195083.0
2015-03-05,144000,148000,143500,145000,95236,3943287.0,27195083.0
2015-03-06,146000,152500,145500,152500,265000,4147250.0,27195083.0
2015-03-09,151500,153000,148500,149500,146202,4065665.0,27195083.0
2015-03-10,151500,151500,147500,148500,145863,4038470.0,27195083.0
2015-03-11,146500,154500,146500,152500,233644,4147250.0,27195083.0
2015-03-12,154000,154500,151000,151000,155716,4106458.0,27195083.0
2015-03-13,152500,153000,147000,149000,152902,4052067.0,27195083.0
2015-03-16,149000,150000,146500,149000,75339,4052067.0,27195083.0
2015-03-17,150500,153000,149000,151000,120861,4106458.0,27195083.0
2015-03-18,151500,154000,148000,149500,129140,4065665.0,27195083.0
2015-03-19,151000,151500,147500,148500,102792,4038470.0,27195083.0
2015-03-20,148500,150000,145500,147000,149878,3997677.0,27195083.0
2015-03-23,148000,148000,143000,143500,157369,3902494.0,27195083.0
2015-03-24,143500,144500,142500,143000,83449,3888897.0,27195083.0
2015-03-25,142500,145500,142000,142500,86631,3875299.0,27195083.0
2015-03-26,141500,143000,140000,141000,122336,3834507.0,27195083.0
2015-03-27,141000,142500,141000,141000,77317,3834507.0,27195083.0
2015-03-30,142000,144500,141000,144500,69326,3929689.0,27195083.0
2015-03-31,144500,145000,140500,141500,99552,3848104.0,27195083.0
2015-04-01,141500,141500,137500,139000,123505,3780117.0,27195083.0
2015-04-02,139500,140000,135500,136000,147102,3698531.0,27195083.0
2015-04-03,136500,140500,136000,140000,77752,3807312.0,27195083.0
2015-04-06,140500,140500,136500,137000,85953,3725726.0,27195083.0
2015-04-07,138000,138500,135500,136000,98888,3698531.0,27195083.0
2015-04-08,136000,140000,135500,140000,105586,3807312.0,27195083.0
2015-04-09,140000,140500,138000,139500,83726,3793714.0,27195083.0
2015-04-10,139500,144500,139500,144500,138963,3929689.0,27195083.0
2015-04-13,146500,147000,144000,146000,116870,3970482.0,27195083.0
2015-04-14,146500,148000,145000,148000,148248,4024872.0,27195083.0
2015-04-15,149500,149500,145000,145500,102765,3956885.0,27195083.0
2015-04-16,145000,145500,140500,143500,176566,3902494.0,27195083.0
2015-04-17,143000,145000,142500,144500,115501,3929689.0,27195083.0
2015-04-20,142000,144500,141000,144000,87218,3916092.0,27195083.0
2015-04-21,145500,145500,141500,142000,79895,3861702.0,27195083.0
2015-04-22,143000,144500,139500,141000,121185,3834507.0,27195083.0
2015-04-23,142000,152000,141500,150000,351774,4079262.0,27195083.0
2015-04-24,150000,153000,149000,150500,231968,4092860.0,27195083.0
2015-04-27,153500,160000,153500,158500,527654,4310421.0,27195083.0
2015-04-28,160500,162000,154500,157500,231489,4283226.0,27195083.0
2015-04-29,156000,156500,150000,152500,150160,4147250.0,27195083.0
2015-04-30,150500,154000,150000,152500,101094,4147250.0,27195083.0
2015-05-04,153500,154500,151500,153500,80965,4174445.0,27195083.0
2015-05-06,151500,155500,151500,153000,105401,4160848.0,27195083.0
2015-05-07,152500,153500,149000,150000,62186,4079262.0,27195083.0
2015-05-08,150000,155000,149000,154000,92519,4188043.0,27195083.0
2015-05-11,156000,156500,148000,148500,154109,4038470.0,27195083.0
2015-05-12,149500,149500,144000,146000,148678,3970482.0,27195083.0
2015-05-13,146500,151500,146000,150000,101025,4079262.0,27195083.0
2015-05-14,149500,151500,147500,149000,67329,4052067.0,27195083.0
2015-05-15,151000,151000,146500,147500,60640,4011275.0,27195083.0
2015-05-18,147000,148000,142000,143000,115195,3888897.0,27195083.0
2015-05-19,142500,144000,140500,144000,107305,3916092.0,27195083.0
2015-05-20,144000,145500,142500,143500,60263,3902494.0,27195083.0
2015-05-21,143500,144500,139000,139000,118545,3780117.0,27195083.0
2015-05-22,140000,144500,139500,144500,98511,3929689.0,27195083.0
2015-05-26,143000,144000,141000,142000,52981,3861702.0,27195083.0
2015-05-27,140500,143000,138000,143000,131293,3888897.0,27195083.0
2015-05-28,142000,144500,140000,143000,111551,3888897.0,27195083.0
2015-05-29,141500,143500,141500,143000,72694,3888897.0,27195083.0
2015-06-01,143000,144000,139000,139500,113186,3793714.0,27195083.0
2015-06-02,138500,138500,122000,122500,605056,3331398.0,27195083.0
2015-06-03,122500,124000,120500,122500,247816,3331398.0,27195083.0
2015-06-04,122000,123500,120500,121000,153920,3290605.0,27195083.0
2015-06-05,119500,122500,119500,121500,113871,3304203.0,27195083.0
2015-06-08,121000,122500,116500,118500,246401,3222617.0,27195083.0
2015-06-09,119500,120500,116000,117000,152122,3181825.0,27195083.0
2015-06-10,118000,120500,115500,117000,136076,3181825.0,27195083.0
2015-06-11,119500,125000,118500,120000,266068,3263410.0,27195083.0
2015-06-12,121000,122000,116000,120000,149831,3263410.0,27195083.0
2015-06-15,118000,119500,114500,114500,177928,3113837.0,27195083.0
2015-06-16,113000,115000,107000,108000,369034,2937069.0,27195083.0
2015-06-17,109000,110000,107000,108000,193523,2937069.0,27195083.0
2015-06-18,109500,111000,107000,107500,181313,2923471.0,27195083.0
2015-06-19,108000,109000,107000,107500,171880,2923471.0,27195083.0
2015-06-22,108000,110500,105000,106500,184143,2896276.0,27195083.0
2015-06-23,108000,108500,104500,105500,177710,2869081.0,27195083.0
2015-06-24,105500,109500,105500,108000,198258,2937069.0,27195083.0
2015-06-25,107500,108500,106500,108000,109986,2937069.0,27195083.0
2015-06-26,108500,110500,108000,109500,121231,2977862.0,27195083.0
2015-06-29,107500,107500,103000,104500,251734,2841886.0,27195083.0
2015-06-30,103000,104000,101500,103000,247692,2801094.0,27195083.0
2015-07-01,103000,105000,101000,103000,237475,2801094.0,27195083.0
2015-07-02,103500,104000,100000,100500,262809,2733106.0,27195083.0
2015-07-03,100500,102000,97200,97300,466824,2646082.0,27195083.0
2015-07-06,95800,97100,93100,93400,306436,2540021.0,27195083.0
2015-07-07,93700,97000,91800,96700,273584,2629765.0,27195083.0
2015-07-08,97000,97000,93700,94500,203373,2569935.0,27195083.0
2015-07-09,93400,94400,93100,93700,163385,2548179.0,27195083.0
2015-07-10,94000,94300,91200,91500,265199,2488350.0,27195083.0
2015-07-13,91600,96300,91300,95000,198779,2583533.0,27195083.0
2015-07-14,95800,95800,94300,94700,114060,2575374.0,27195083.0
2015-07-15,95100,99600,95100,99400,243453,2703191.0,27195083.0
2015-07-16,100000,100500,96200,96700,181885,2629765.0,27195083.0
2015-07-17,96800,96800,91300,91500,208244,2488350.0,27195083.0
2015-07-20,91300,92800,90300,91500,171373,2488350.0,27195083.0
2015-07-21,91900,100500,91700,100000,440993,2719508.0,27195083.0
2015-07-22,100000,101500,97500,98200,249528,2670557.0,27195083.0
2015-07-23,98600,105000,97800,104500,374822,2841886.0,27195083.0
2015-07-24,103000,104500,100000,103000,291181,2801094.0,27195083.0
2015-07-27,101000,107000,99100,105000,332820,2855484.0,27195083.0
2015-07-28,103000,108500,103000,105500,267115,2869081.0,27195083.0
2015-07-29,107000,107000,101000,106000,261823,2882679.0,27195083.0
2015-07-30,106000,109500,105000,108000,213113,2937069.0,27195083.0
2015-07-31,107500,108500,105500,107000,147111,2909874.0,27195083.0
2015-08-03,107000,107000,101000,104000,182993,2828289.0,27195083.0
2015-08-04,102500,105000,101000,102000,192047,2773898.0,27195083.0
2015-08-05,102000,104000,101000,102500,170936,2787496.0,27195083.0
2015-08-06,102000,102500,97200,98000,284108,2665118.0,27195083.0
2015-08-07,97100,98300,95000,97700,239031,2656960.0,27195083.0
2015-08-10,97300,98200,95400,95400,147720,2594411.0,27195083.0
2015-08-11,95700,98000,95700,97600,169938,2654240.0,27195083.0
2015-08-12,97100,102500,96600,98300,365414,2673277.0,27195083.0
2015-08-13,98300,101000,97200,99700,201238,2711350.0,27195083.0
2015-08-17,100000,101000,98200,98200,88184,2670557.0,27195083.0
2015-08-18,98200,104500,98200,103500,375182,2814691.0,27195083.0
2015-08-19,103500,106000,101500,105500,275934,2869081.0,27195083.0
2015-08-20,104500,105000,98800,99100,382169,2695033.0,27195083.0
2015-08-21,95200,96800,94000,95400,239027,2594411.0,27195083.0
2015-08-24,93900,95500,91000,92700,163926,2520984.0,27195083.0
2015-08-25,93000,101500,91200,99300,420187,2700472.0,27195083.0
2015-08-26,99700,104000,99400,103500,252107,2814691.0,27195083.0
2015-08-27,105000,106500,100500,103000,201765,2801094.0,27195083.0
2015-08-28,103000,105000,100500,103000,199835,2801094.0,27195083.0
2015-08-31,102000,106500,101000,104500,195764,2841886.0,27195083.0
2015-09-01,104000,104500,100500,102000,133688,2773898.0,27195083.0
2015-09-02,99900,106000,99900,105000,223779,2855484.0,27195083.0
2015-09-03,106500,110000,105500,109500,279273,2977862.0,27195083.0
2015-09-04,110500,112000,106500,107000,209988,2909874.0,27195083.0
2015-09-07,107500,115500,106500,114500,456239,3113837.0,27195083.0
2015-09-08,115000,118000,113500,116000,344495,3154630.0,27195083.0
2015-09-09,117000,118000,114500,117500,251787,3195422.0,27195083.0
2015-09-10,116500,120000,116000,119500,209494,3249812.0,27195083.0
2015-09-11,118500,119500,114500,115000,194979,3127435.0,27195083.0
2015-09-14,114000,116500,113000,115000,156221,3127435.0,27195083.0
2015-09-15,115500,121000,115500,121000,253798,3290605.0,27195083.0
2015-09-16,120500,125500,119500,125500,289869,3412983.0,27195083.0
2015-09-17,125000,126000,120500,121000,223376,3290605.0,27195083.0
2015-09-18,121500,123000,119500,121000,149505,3290605.0,27195083.0
2015-09-21,119500,123000,118500,121500,144264,3304203.0,27195083.0
2015-09-22,123500,128000,123000,126500,203718,3440178.0,27195083.0
2015-09-23,126500,128000,121000,121000,188069,3290605.0,27195083.0
2015-09-24,123000,128500,123000,124000,178943,3372190.0,27195083.0
2015-09-25,125500,127000,124500,125500,99411,3412983.0,27195083.0
2015-09-30,122500,129000,120500,129000,179654,3508166.0,27195083.0
2015-10-01,129000,132500,128000,130500,157679,3548958.0,27195083.0
2015-10-02,131500,134000,130500,131500,171009,3576153.0,27195083.0
2015-10-05,133000,133000,127500,128500,182896,3494568.0,27195083.0
2015-10-06,126500,127000,122000,123500,270100,3358593.0,27195083.0
2015-10-07,122500,129500,121500,127500,215808,3467373.0,27195083.0
2015-10-08,129000,131000,128000,130500,113353,3548958.0,27195083.0
2015-10-12,131500,132000,128000,129000,115810,3508166.0,27195083.0
2015-10-13,129500,134500,129500,134500,163323,3657739.0,27195083.0
2015-10-14,133500,137000,133000,136500,151267,3712129.0,27195083.0
2015-10-15,136000,136000,133000,133000,137793,3616946.0,27195083.0
2015-10-16,134000,134000,127500,129000,186581,3508166.0,27195083.0
2015-10-19,129000,130500,126500,127500,143815,3467373.0,27195083.0
2015-10-20,128000,130000,127000,129000,84499,3508166.0,27195083.0
2015-10-21,129500,129500,127500,129000,59327,3508166.0,27195083.0
2015-10-22,129000,132000,125000,126500,115709,3440178.0,27195083.0
2015-10-23,129000,130000,124000,125000,121376,3399385.0,27195083.0
2015-10-26,126000,134500,126000,134000,215327,3644141.0,27195083.0
2015-10-27,134000,135500,132500,135000,70072,3671336.0,27195083.0
2015-10-28,134500,135000,130000,131000,80967,3562556.0,27195083.0
2015-10-29,131500,132500,128500,128500,86832,3494568.0,27195083.0
2015-10-30,128500,134500,126000,133500,134136,3630544.0,27195083.0
2015-11-02,134000,134500,131000,133500,51604,3630544.0,27195083.0
2015-11-03,134000,139000,133500,138500,155397,3766519.0,27195083.0
2015-11-04,138500,140000,136500,137500,104216,3739324.0,27195083.0
2015-11-05,138500,138500,134000,134500,81921,3657739.0,27195083.0
2015-11-06,134000,135000,130500,132000,160782,3589751.0,27195083.0
2015-11-09,132000,136000,131500,135500,96293,3684934.0,27195083.0
2015-11-10,135000,135000,129500,131000,90365,3562556.0,27195083.0
2015-11-11,130500,133000,129000,131500,70634,3576153.0,27195083.0
2015-11-12,131000,132000,127500,127500,80762,3467373.0,27195083.0
2015-11-13,126500,129000,124500,126500,73395,3440178.0,27195083.0
2015-11-16,123500,127500,123500,125000,74787,3399385.0,27195083.0
2015-11-17,127000,127500,123000,123000,86826,3344995.0,27195083.0
2015-11-18,124000,130500,124000,130000,123970,3535361.0,27195083.0
2015-11-19,131000,132000,128500,130500,72468,3548958.0,27195083.0
2015-11-20,130000,130500,127500,129000,59823,3508166.0,27195083.0
2015-11-23,128000,128000,123000,125000,148762,3399385.0,27195083.0
2015-11-24,126000,126000,124000,125500,76106,3412983.0,27195083.0
2015-11-25,126000,126000,123500,123500,94679,3358593.0,27195083.0
2015-11-26,124000,125500,120500,123000,148128,3344995.0,27195083.0
2015-11-27,123000,123500,121000,121500,53402,3304203.0,27195083.0
2015-11-30,120500,124000,119500,121000,126064,3290605.0,27195083.0
2015-12-01,121500,126000,121000,126000,129817,3426580.0,27195083.0
2015-12-02,127000,127000,122500,123000,115531,3344995.0,27195083.0
2015-12-03,122500,123500,121000,123000,64414,3344995.0,27195083.0
2015-12-04,121000,122500,118500,119000,86894,3236215.0,27195083.0
2015-12-07,120500,120500,117000,117000,58707,3181825.0,27195083.0
2015-12-08,117000,119000,115000,115500,65328,3141032.0,27195083.0
2015-12-09,115000,119000,112500,117500,110963,3195422.0,27195083.0
2015-12-10,116500,120000,115500,119000,94888,3236215.0,27195083.0
2015-12-11,118000,119000,108000,112500,466306,3059447.0,27195083.0
2015-12-14,109500,117000,109000,115500,195660,3141032.0,27195083.0
2015-12-15,117500,118500,113500,114000,82298,3100239.0,27195083.0
2015-12-16,117000,117000,114000,114500,58557,3113837.0,27195083.0
2015-12-17,116000,120500,115000,120000,118151,3263410.0,27195083.0
2015-12-18,118500,121500,117500,119000,78364,3236215.0,27195083.0
2015-12-21,119500,121500,118500,119000,31539,3236215.0,27195083.0
2015-12-22,118500,120000,116500,120000,56091,3263410.0,27195083.0
2015-12-23,120000,121000,117500,120500,70457,3277008.0,27195083.0
2015-12-24,121000,122000,118500,118500,39654,3222617.0,27195083.0
2015-12-28,118500,119500,117500,118000,25083,3209020.0,27195083.0
2015-12-29,117000,118500,114500,115000,71652,3127435.0,27195083.0
2015-12-30,116000,116000,111000,112000,126016,3045849.0,27195083.0
2016-01-04,112000,113000,107500,108000,120883,2937069.0,27195083.0
2016-01-05,106500,109000,106500,107500,93774,2923471.0,27195083.0
2016-01-06,108000,109000,105000,108500,117634,2950667.0,27195083.0
2016-01-07,107000,108500,103500,104000,142686,2828289.0,27195083.0
2016-01-08,101000,111000,101000,110000,191541,2991459.0,27195083.0
2016-01-11,107500,113500,107000,112000,90266,3045849.0,27195083.0
2016-01-12,112500,113500,109000,111000,75612,3018654.0,27195083.0
2016-01-13,112000,114500,111000,113500,95318,3086642.0,27195083.0
2016-01-14,111500,114500,109500,113000,128501,3073044.0,27195083.0
2016-01-15,114000,114500,110500,112000,89166,3045849.0,27195083.0
2016-01-18,109500,111500,106000,107000,142563,2909874.0,27195083.0
2016-01-19,107500,108000,104000,106000,94506,2882679.0,27195083.0
2016-01-20,106000,106500,101000,103000,152997,2801094.0,27195083.0
2016-01-21,102500,105000,102500,102500,71804,2787496.0,27195083.0
2016-01-22,104000,108500,102500,105000,142890,2855484.0,27195083.0
2016-01-25,105000,106000,103500,105000,93153,2855484.0,27195083.0
2016-01-26,104500,108000,101000,105000,115819,2855484.0,27195083.0
2016-01-27,107500,112000,106000,111000,165084,3018654.0,27195083.0
2016-01-28,111500,112500,107000,109000,163080,2964264.0,27195083.0
2016-01-29,109500,110000,104500,105000,182094,2855484.0,27195083.0
2016-02-01,105000,105000,100500,101500,229484,2760301.0,27195083.0
2016-02-02,100500,101500,98500,98700,203405,2684155.0,27195083.0
2016-02-03,98700,98700,94200,95800,231504,2605289.0,27195083.0
2016-02-04,96600,98300,96100,98000,170772,2665118.0,27195083.0
