하이골드3호(153360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-18,4345,4345,4290,4290,20,69283.0,16149790.0
2014-02-19,4440,4440,4340,4340,20,70090.0,16149790.0
2014-02-20,4300,4300,4300,4300,10,69444.0,16149790.0
2014-02-21,4310,4430,4200,4275,3330,69040.0,16149790.0
2014-02-24,4310,4445,4310,4445,50,71786.0,16149790.0
2014-02-25,4480,4480,4350,4350,20,70252.0,16149790.0
2014-02-26,4445,4445,4200,4375,1500,70655.0,16149790.0
2014-02-27,4395,4400,4340,4370,2170,70575.0,16149790.0
2014-02-28,4440,4440,4300,4300,190,69444.0,16149790.0
2014-03-03,4440,4440,4380,4380,20,70736.0,16149790.0
2014-03-04,4370,4370,4370,4370,0,70575.0,16149790.0
2014-03-05,4400,4400,4370,4370,20,70575.0,16149790.0
2014-03-06,4370,4370,4370,4370,0,70575.0,16149790.0
2014-03-07,4445,4445,4370,4370,470,70575.0,16149790.0
2014-03-10,4400,4440,4400,4440,1300,71705.0,16149790.0
2014-03-11,4400,4400,4400,4400,530,71059.0,16149790.0
2014-03-12,4400,4400,4400,4400,500,71059.0,16149790.0
2014-03-13,4450,4450,4415,4415,33,71301.0,16149790.0
2014-03-14,4395,4395,4395,4395,0,70978.0,16149790.0
2014-03-17,4385,4385,4385,4385,10,70817.0,16149790.0
2014-03-18,4390,4390,4390,4390,10,70898.0,16149790.0
2014-03-19,4395,4395,4385,4385,30,70817.0,16149790.0
2014-03-20,4350,4350,4265,4300,2360,69444.0,16149790.0
2014-03-21,4450,4450,4350,4370,280,70575.0,16149790.0
2014-03-24,4450,4450,4390,4390,20,70898.0,16149790.0
2014-03-25,4380,4380,4380,4380,50,70736.0,16149790.0
2014-03-26,4255,4380,4255,4380,110,70736.0,16149790.0
2014-03-27,4445,4445,4445,4445,10,71786.0,16149790.0
2014-03-28,4450,4450,4450,4450,60,71867.0,16149790.0
2014-03-31,4400,4400,4400,4400,110,71059.0,16149790.0
2014-04-01,4420,4420,4400,4400,30,71059.0,16149790.0
2014-04-02,4410,4410,4410,4410,10,71221.0,16149790.0
2014-04-03,4370,4370,4370,4370,20,70575.0,16149790.0
2014-04-04,4400,4400,4400,4400,320,71059.0,16149790.0
2014-04-07,4395,4395,4395,4395,10,70978.0,16149790.0
2014-04-08,4400,4400,4395,4400,2520,71059.0,16149790.0
2014-04-09,4395,4400,4395,4400,3400,71059.0,16149790.0
2014-04-10,4400,4400,4400,4400,3000,71059.0,16149790.0
2014-04-11,4400,4400,4400,4400,2000,71059.0,16149790.0
2014-04-14,4390,4390,4390,4390,20,70898.0,16149790.0
2014-04-15,4300,4380,4300,4380,2620,70736.0,16149790.0
2014-04-16,4375,4375,4375,4375,20,70655.0,16149790.0
2014-04-17,4380,4380,4380,4380,20,70736.0,16149790.0
2014-04-18,4360,4360,4360,4360,630,70413.0,16149790.0
2014-04-21,4360,4360,4340,4340,590,70090.0,16149790.0
2014-04-22,4370,4370,4350,4370,1500,70575.0,16149790.0
2014-04-23,4370,4370,4370,4370,0,,
2014-04-24,4380,4380,4370,4370,1620,70575.0,16149790.0
2014-04-25,4380,4390,4375,4390,1170,70898.0,16149790.0
2014-04-28,4380,4390,4330,4390,1320,70898.0,16149790.0
2014-04-29,4390,4390,4350,4380,11940,70736.0,16149790.0
2014-04-30,4380,4380,4375,4380,1420,70736.0,16149790.0
2014-05-02,4380,4380,4320,4375,1280,70655.0,16149790.0
2014-05-07,4375,4375,4375,4375,330,70655.0,16149790.0
2014-05-08,4380,4380,4375,4375,910,70655.0,16149790.0
2014-05-09,4370,4370,4370,4370,50,70575.0,16149790.0
2014-05-12,4380,4380,4380,4380,10,70736.0,16149790.0
2014-05-13,4370,4370,4370,4370,0,,
2014-05-14,4380,4380,4350,4350,20,70252.0,16149790.0
2014-05-15,4350,4350,4350,4350,10,70252.0,16149790.0
2014-05-16,4345,4345,4345,4345,510,70171.0,16149790.0
2014-05-19,4310,4340,4310,4340,120,70090.0,16149790.0
2014-05-20,4350,4350,4305,4350,1300,70252.0,16149790.0
2014-05-21,4350,4350,4350,4350,0,,
2014-05-22,4300,4350,4300,4350,210,70252.0,16149790.0
2014-05-23,4385,4385,4350,4350,20,70252.0,16149790.0
2014-05-26,4350,4350,4350,4350,20,70252.0,16149790.0
2014-05-27,4350,4350,4350,4350,300,70252.0,16149790.0
2014-05-28,4400,4400,4350,4350,110,70252.0,16149790.0
2014-05-29,4300,4300,4295,4300,380,69444.0,16149790.0
2014-05-30,4300,4300,4300,4300,20,69444.0,16149790.0
2014-06-02,4300,4300,4150,4255,764,68717.0,16149790.0
2014-06-03,4265,4270,4250,4270,932,68960.0,16149790.0
2014-06-05,4390,4390,4200,4370,18,70575.0,16149790.0
2014-06-09,4300,4370,4185,4365,1613,70494.0,16149790.0
2014-06-10,4105,4355,4105,4355,10,70332.0,16149790.0
2014-06-11,4395,4395,4300,4300,11,69444.0,16149790.0
2014-06-12,4395,4395,3830,4020,7469,64922.0,16149790.0
2014-06-13,4250,4250,3920,4005,1445,64680.0,16149790.0
2014-06-16,3920,3970,3920,3945,907,63711.0,16149790.0
2014-06-17,4295,4295,3525,3920,4999,63307.0,16149790.0
2014-06-18,3940,3940,3925,3930,232,63469.0,16149790.0
2014-06-19,3900,3935,3895,3930,4,63469.0,16149790.0
2014-06-20,4000,4000,3810,3890,1447,62823.0,16149790.0
2014-06-23,3900,3900,3895,3895,121,62903.0,16149790.0
2014-06-24,3850,3895,3600,3855,756,62257.0,16149790.0
2014-06-25,3895,3900,3750,3890,121,62823.0,16149790.0
2014-06-26,3885,3885,3870,3870,166,62500.0,16149790.0
2014-06-27,3890,3895,3890,3895,475,62903.0,16149790.0
2014-06-30,3900,3900,3880,3880,71,62661.0,16149790.0
2014-07-01,3880,3890,3805,3890,454,62823.0,16149790.0
2014-07-02,3890,3900,3885,3900,2252,62984.0,16149790.0
2014-07-03,3890,3890,3890,3890,31,62823.0,16149790.0
2014-07-04,3890,3890,3890,3890,465,62823.0,16149790.0
2014-07-07,3900,3900,3900,3900,66,62984.0,16149790.0
2014-07-08,3880,4030,3880,4025,10898,65003.0,16149790.0
2014-07-09,4045,4045,3900,4030,2016,65084.0,16149790.0
2014-07-10,4030,4030,3900,4030,2947,65084.0,16149790.0
2014-07-11,4030,4030,4030,4030,2,65084.0,16149790.0
2014-07-14,4080,4080,4030,4030,31,65084.0,16149790.0
2014-07-15,4030,4030,4030,4030,1,65084.0,16149790.0
2014-07-16,4000,4075,3930,3930,241,63469.0,16149790.0
2014-07-17,4030,4030,4030,4030,11,65084.0,16149790.0
2014-07-18,4030,4030,4030,4030,2,,
2014-07-21,4190,4195,4090,4090,9,66053.0,16149790.0
2014-07-22,3900,4030,3800,3900,4338,62984.0,16149790.0
2014-07-23,4050,4050,4050,4050,3,65407.0,16149790.0
2014-07-24,4195,4195,3930,4035,63,65164.0,16149790.0
2014-07-25,4145,4145,4050,4125,3,66618.0,16149790.0
2014-07-28,4040,4040,4040,4040,0,65245.0,16149790.0
2014-07-29,4000,4050,4000,4030,18,65084.0,16149790.0
2014-07-30,4025,4025,4025,4025,28,65003.0,16149790.0
2014-07-31,4120,4120,4025,4045,65,65326.0,16149790.0
2014-08-01,4105,4120,3995,4000,3973,64599.0,16149790.0
2014-08-04,4000,4000,3950,3980,365,64276.0,16149790.0
2014-08-05,3980,3980,3980,3980,20,64276.0,16149790.0
2014-08-06,3980,3980,3955,3975,1485,64195.0,16149790.0
2014-08-07,3980,3980,3960,3975,151,64195.0,16149790.0
2014-08-08,3980,3980,3770,3975,7162,64195.0,16149790.0
2014-08-11,3980,3980,3945,3970,604,64115.0,16149790.0
2014-08-12,3980,3980,3930,3960,52,63953.0,16149790.0
2014-08-13,3970,3970,3900,3970,3312,64115.0,16149790.0
2014-08-14,3980,3980,3980,3980,1,64276.0,16149790.0
2014-08-18,3970,3970,3970,3970,0,64115.0,16149790.0
2014-08-19,3980,3980,3935,3960,55,63953.0,16149790.0
2014-08-20,3980,3980,3950,3960,653,63953.0,16149790.0
2014-08-21,3970,3970,3950,3950,51,63792.0,16149790.0
2014-08-22,3980,3980,3930,3930,86,63469.0,16149790.0
2014-08-25,3980,3980,3950,3950,23,63792.0,16149790.0
2014-08-26,3980,3980,3730,3975,42,64195.0,16149790.0
2014-08-27,3980,3980,3960,3960,11,63953.0,16149790.0
2014-08-28,3980,3980,3425,3910,5419,63146.0,16149790.0
2014-08-29,3810,3950,3810,3950,272,63792.0,16149790.0
2014-09-01,3950,3950,3920,3920,72,63307.0,16149790.0
2014-09-02,3955,3955,3900,3930,22,63469.0,16149790.0
2014-09-03,3910,3910,3910,3910,1,63146.0,16149790.0
2014-09-04,3930,3930,3930,3930,121,63469.0,16149790.0
2014-09-05,3950,3950,3940,3945,620,63711.0,16149790.0
2014-09-11,3965,3965,3965,3965,1,64034.0,16149790.0
2014-09-12,3980,3980,3855,3980,2860,64276.0,16149790.0
2014-09-15,4050,4090,3995,3995,43,64518.0,16149790.0
2014-09-16,3980,4150,3810,3960,21116,63953.0,16149790.0
2014-09-17,3965,3965,3590,3690,34674,59593.0,16149790.0
2014-09-18,3700,3795,3690,3775,734,60965.0,16149790.0
2014-09-19,3780,3795,3765,3775,177,60965.0,16149790.0
2014-09-22,3690,3775,3690,3750,119,60562.0,16149790.0
2014-09-23,3795,3795,3630,3745,737,60481.0,16149790.0
2014-09-24,3755,3755,3680,3735,190,60319.0,16149790.0
2014-09-25,3795,3795,3605,3735,835,60319.0,16149790.0
2014-09-26,3795,3795,3700,3730,62,60239.0,16149790.0
2014-09-29,3700,3700,3530,3650,1253,58947.0,16149790.0
2014-09-30,3900,3900,3540,3540,7899,57170.0,16149790.0
2014-10-01,3630,3845,3595,3595,3176,58058.0,16149790.0
2014-10-02,3895,3895,3640,3640,14,58785.0,16149790.0
2014-10-06,3660,3815,3530,3710,5422,59916.0,16149790.0
2014-10-07,3610,3685,3520,3650,5790,58947.0,16149790.0
2014-10-08,3700,3700,3520,3630,1911,58624.0,16149790.0
2014-10-10,3600,3680,3600,3650,70,58947.0,16149790.0
2014-10-13,3620,3685,3400,3665,5693,59189.0,16149790.0
2014-10-14,3880,3880,3225,3260,41560,52648.0,16149790.0
2014-10-15,3230,3565,3160,3295,4152,53214.0,16149790.0
2014-10-16,3340,3430,3255,3365,1019,54344.0,16149790.0
2014-10-17,3355,3355,3230,3340,19778,53940.0,16149790.0
2014-10-20,3360,3365,3250,3345,19233,54021.0,16149790.0
2014-10-21,3380,3665,3315,3445,6643,55636.0,16149790.0
2014-10-22,3480,3665,3455,3495,1556,56444.0,16149790.0
2014-10-23,3500,3500,3410,3495,4140,56444.0,16149790.0
2014-10-24,3525,3530,3480,3480,644,56201.0,16149790.0
2014-10-27,3500,3510,3450,3495,3495,56444.0,16149790.0
2014-10-28,3450,3460,3450,3460,102,55878.0,16149790.0
2014-10-29,3545,3545,3470,3500,1991,56524.0,16149790.0
2014-10-30,3560,3580,3500,3535,365,57090.0,16149790.0
2014-10-31,3690,3695,3535,3535,2218,57090.0,16149790.0
2014-11-03,3790,3790,3570,3580,1003,57816.0,16149790.0
2014-11-04,3645,3645,3645,3645,21,58866.0,16149790.0
2014-11-05,3695,3695,3605,3605,422,58220.0,16149790.0
2014-11-06,3600,3600,3405,3595,2226,58058.0,16149790.0
2014-11-07,3550,3695,3550,3695,1870,59673.0,16149790.0
2014-11-10,3610,3790,3610,3720,1062,60077.0,16149790.0
2014-11-11,3795,3795,3670,3685,107,59512.0,16149790.0
2014-11-12,3650,3775,3650,3680,2095,59431.0,16149790.0
2014-11-13,3790,3790,3700,3780,28,61046.0,16149790.0
2014-11-14,3765,3775,3700,3775,1415,60965.0,16149790.0
2014-11-17,3750,3795,3750,3795,1001,61288.0,16149790.0
2014-11-18,3800,3800,3800,3800,1,61369.0,16149790.0
2014-11-19,3800,3800,3800,3800,2,61369.0,16149790.0
2014-11-20,3785,3785,3785,3785,0,61127.0,16149790.0
2014-11-21,3780,3780,3780,3780,0,61046.0,16149790.0
2014-11-24,3795,4185,3555,4000,1025,64599.0,16149790.0
2014-11-25,3530,3900,3530,3890,22,62823.0,16149790.0
2014-11-26,3800,3890,3700,3700,1257,59754.0,16149790.0
2014-11-27,4185,4185,3750,3750,1870,60562.0,16149790.0
2014-11-28,3990,3990,3700,3980,2096,64276.0,16149790.0
2014-12-01,3980,3980,3715,3980,690,64276.0,16149790.0
2014-12-02,3895,3895,3895,3895,0,62903.0,16149790.0
2014-12-03,3880,3880,3880,3880,0,62661.0,16149790.0
2014-12-04,3980,3980,3980,3980,2,64276.0,16149790.0
2014-12-05,3720,3950,3720,3950,13,63792.0,16149790.0
2014-12-08,3890,3890,3890,3890,0,62823.0,16149790.0
2014-12-09,3975,3975,3975,3975,11,64195.0,16149790.0
2014-12-10,3950,3950,3950,3950,4,63792.0,16149790.0
2014-12-11,3940,3945,3850,3850,1003,62177.0,16149790.0
2014-12-12,3940,3945,3940,3945,502,63711.0,16149790.0
2014-12-15,3935,3940,3580,3890,206,62823.0,16149790.0
2014-12-16,3720,3725,3535,3550,445,57332.0,16149790.0
2014-12-17,3900,3900,3555,3555,3317,57413.0,16149790.0
2014-12-18,3555,3660,3310,3415,7049,55152.0,16149790.0
2014-12-19,3890,3890,3230,3450,1320,55717.0,16149790.0
2014-12-22,3505,3505,3495,3505,23,56605.0,16149790.0
2014-12-23,3495,3950,3490,3700,553,59754.0,16149790.0
2014-12-24,3455,3845,3455,3650,522,58947.0,16149790.0
2014-12-26,3645,3645,3645,3645,372,58866.0,16149790.0
2014-12-29,3990,3990,3885,3885,21,62742.0,16149790.0
2014-12-30,3800,3800,3650,3785,1016,61127.0,16149790.0
2015-01-02,3650,3650,3650,3650,200,58947.0,16149790.0
2015-01-05,3745,3745,3670,3745,25,60481.0,16149790.0
2015-01-06,3965,3965,3965,3965,1,64034.0,16149790.0
2015-01-07,3885,3885,3885,3885,0,62742.0,16149790.0
2015-01-08,3835,3835,3580,3585,842,57897.0,16149790.0
2015-01-09,3605,3760,3605,3760,35,60723.0,16149790.0
2015-01-12,3675,3780,3675,3780,129,61046.0,16149790.0
2015-01-13,3845,3845,3600,3795,214,61288.0,16149790.0
2015-01-14,3780,3780,3780,3780,1,61046.0,16149790.0
2015-01-15,3695,3695,3600,3600,222,58139.0,16149790.0
2015-01-16,3780,3780,3740,3740,4,60400.0,16149790.0
2015-01-19,3735,3735,3720,3725,13,60158.0,16149790.0
2015-01-20,3730,3730,3320,3385,28538,54667.0,16149790.0
2015-01-21,3390,3590,3390,3550,2281,57332.0,16149790.0
2015-01-22,3500,3650,3455,3620,2385,58462.0,16149790.0
2015-01-23,3670,3670,3600,3600,1605,58139.0,16149790.0
2015-01-26,3650,3650,3560,3640,3953,58785.0,16149790.0
2015-01-27,3650,3650,3600,3600,63,58139.0,16149790.0
2015-01-28,3465,3790,3455,3545,7202,57251.0,16149790.0
2015-01-29,3455,3650,3455,3505,1782,56605.0,16149790.0
2015-01-30,3520,3745,3510,3590,1361,57978.0,16149790.0
2015-02-02,3585,3735,3585,3640,653,58785.0,16149790.0
2015-02-03,3635,3635,3580,3600,2439,58139.0,16149790.0
2015-02-04,3715,3715,3595,3650,4676,58947.0,16149790.0
2015-02-05,3715,3715,3600,3650,1741,58947.0,16149790.0
2015-02-06,3680,3680,3580,3650,2020,58947.0,16149790.0
2015-02-09,3650,3650,3460,3645,1172,58866.0,16149790.0
2015-02-10,3660,3660,3455,3585,458,57897.0,16149790.0
2015-02-11,3600,3600,3500,3560,388,57493.0,16149790.0
2015-02-12,3580,3650,3455,3645,6927,58866.0,16149790.0
2015-02-13,3555,3740,3450,3740,6638,60400.0,16149790.0
2015-02-16,3750,3970,3600,3970,2556,64115.0,16149790.0
2015-02-17,3605,3915,3550,3740,13254,60400.0,16149790.0
2015-02-23,3700,3735,3610,3690,754,59593.0,16149790.0
2015-02-24,3700,3745,3605,3695,10379,59673.0,16149790.0
2015-02-25,3700,3750,3480,3505,12743,56605.0,16149790.0
2015-02-26,3585,3645,3460,3635,2071,58704.0,16149790.0
2015-02-27,3500,3630,3500,3590,1610,57978.0,16149790.0
2015-03-02,3585,3690,3305,3620,41784,58462.0,16149790.0
2015-03-03,3690,3690,3500,3600,2979,58139.0,16149790.0
2015-03-04,3600,3600,3560,3600,1669,58139.0,16149790.0
2015-03-05,3650,3650,3550,3640,1622,58785.0,16149790.0
2015-03-06,3580,3700,3580,3650,2477,58947.0,16149790.0
2015-03-09,3675,3675,3580,3645,1112,58866.0,16149790.0
2015-03-10,3680,3680,3580,3680,1002,59431.0,16149790.0
2015-03-11,3685,3685,3610,3610,15148,58301.0,16149790.0
2015-03-12,3675,3750,3610,3745,417,60481.0,16149790.0
2015-03-13,3700,3780,3610,3760,1176,60723.0,16149790.0
2015-03-16,3760,3810,3690,3700,748,59754.0,16149790.0
2015-03-17,3710,3710,3710,3710,10,59916.0,16149790.0
2015-03-18,3620,3625,3620,3620,3262,58462.0,16149790.0
2015-03-19,3625,3630,3625,3630,150,58624.0,16149790.0
2015-03-20,3630,3630,3630,3630,83,58624.0,16149790.0
2015-03-23,3625,3625,3625,3625,60,58543.0,16149790.0
2015-03-24,3625,3625,3600,3625,1744,58543.0,16149790.0
2015-03-25,3750,3750,3575,3690,33,59593.0,16149790.0
2015-03-26,3600,3600,3515,3595,3497,58058.0,16149790.0
2015-03-27,3625,3625,3550,3595,5145,58058.0,16149790.0
2015-03-30,3630,3630,3460,3590,5203,57978.0,16149790.0
2015-03-31,3580,3590,3460,3585,31958,57897.0,16149790.0
2015-04-01,3580,3580,3550,3570,421,57655.0,16149790.0
2015-04-02,3570,3600,3540,3585,21031,57897.0,16149790.0
2015-04-03,3595,3595,3540,3585,110,57897.0,16149790.0
2015-04-06,3700,3700,3520,3590,239,57978.0,16149790.0
2015-04-07,3600,3600,3500,3580,2396,57816.0,16149790.0
2015-04-08,3575,3580,3510,3575,707,57735.0,16149790.0
2015-04-09,3570,3570,3515,3550,8069,57332.0,16149790.0
2015-04-10,3515,3515,3500,3515,7831,56767.0,16149790.0
2015-04-13,3525,3540,3515,3540,4935,57170.0,16149790.0
2015-04-14,3540,3585,3540,3585,1703,57897.0,16149790.0
2015-04-15,3585,3585,3550,3585,543,57897.0,16149790.0
2015-04-16,3580,3610,3550,3605,3248,58220.0,16149790.0
2015-04-17,3605,3625,3570,3620,717,58462.0,16149790.0
2015-04-20,3680,3680,3535,3635,66,58704.0,16149790.0
2015-04-21,3660,3660,3510,3645,4235,58866.0,16149790.0
2015-04-22,3600,3675,3530,3635,1297,58704.0,16149790.0
2015-04-23,3635,3680,3550,3610,3921,58301.0,16149790.0
2015-04-24,3600,3610,3450,3500,2955,56524.0,16149790.0
2015-04-27,3490,3500,3460,3460,34599,55878.0,16149790.0
2015-04-28,3500,3500,3470,3495,84,56444.0,16149790.0
2015-04-29,3495,3495,3460,3495,8267,56444.0,16149790.0
2015-04-30,3495,3500,3460,3500,2618,56524.0,16149790.0
2015-05-04,3500,3500,3455,3455,2832,55798.0,16149790.0
2015-05-06,3455,3455,3455,3455,28,55798.0,16149790.0
2015-05-07,3405,3455,3320,3400,13527,54909.0,16149790.0
2015-05-08,3395,3400,3360,3395,1463,54829.0,16149790.0
2015-05-11,3370,3395,3245,3340,16341,53940.0,16149790.0
2015-05-12,3300,3300,3190,3245,9425,52406.0,16149790.0
2015-05-13,3235,3300,3190,3190,15599,51518.0,16149790.0
2015-05-14,3190,3190,3190,3190,0,51518.0,16149790.0
2015-05-15,3195,3240,3190,3230,399,52164.0,16149790.0
2015-05-18,3230,3245,3115,3225,359,52083.0,16149790.0
2015-05-19,3225,3285,3205,3205,915,51760.0,16149790.0
2015-05-20,3225,3245,3225,3245,656,52406.0,16149790.0
2015-05-21,3350,3380,3060,3185,6462,51437.0,16149790.0
2015-05-22,3190,3190,3185,3190,32,51518.0,16149790.0
2015-05-26,3190,3385,3060,3130,10592,50549.0,16149790.0
2015-05-27,3125,3170,2925,3005,34268,48530.0,16149790.0
2015-05-28,2955,3100,2955,3090,1316,49903.0,16149790.0
2015-05-29,3050,3100,2950,3050,5623,49257.0,16149790.0
2015-06-01,3050,3050,2950,3030,8507,48934.0,16149790.0
2015-06-02,2990,3030,2950,2950,5895,47642.0,16149790.0
2015-06-03,2995,2995,2930,2995,694,48369.0,16149790.0
2015-06-04,2910,2995,2910,2970,3993,47965.0,16149790.0
2015-06-05,3280,3280,2885,3080,6,49741.0,16149790.0
2015-06-08,2930,3000,2920,2930,5725,47319.0,16149790.0
2015-06-09,2935,2935,2920,2925,179,47238.0,16149790.0
2015-06-10,2925,2925,2820,2850,7744,46027.0,16149790.0
2015-06-11,2855,2940,2850,2900,503,46834.0,16149790.0
2015-06-12,3215,3215,2810,2900,3397,46834.0,16149790.0
2015-06-15,2900,2900,2900,2900,9,46834.0,16149790.0
2015-06-16,2890,2895,2890,2895,34,46754.0,16149790.0
2015-06-17,2860,2860,2750,2750,6054,44412.0,16149790.0
2015-06-18,2650,2745,2650,2690,6007,43443.0,16149790.0
2015-06-19,2690,2690,2555,2645,1561,42716.0,16149790.0
2015-06-22,2645,2645,2405,2410,18845,38921.0,16149790.0
2015-06-23,2455,2590,2400,2440,10938,39405.0,16149790.0
2015-06-24,2460,2530,2420,2460,5303,39728.0,16149790.0
2015-06-25,2500,2580,2430,2500,1124,40374.0,16149790.0
2015-06-26,2415,2545,2415,2540,1020,41020.0,16149790.0
2015-06-29,2540,2540,2450,2450,14935,39567.0,16149790.0
2015-06-30,2460,2505,2460,2480,7783,40051.0,16149790.0
2015-07-01,2485,2485,2410,2475,5049,39971.0,16149790.0
2015-07-02,2450,2480,2450,2480,5049,40051.0,16149790.0
2015-07-03,2500,2640,2450,2490,221,40213.0,16149790.0
2015-07-06,2780,2785,2485,2490,407,40213.0,16149790.0
2015-07-07,2415,2510,2415,2500,1008,40374.0,16149790.0
2015-07-08,2680,2695,2500,2635,5715,42555.0,16149790.0
2015-07-09,2550,2550,2400,2450,5539,39567.0,16149790.0
2015-07-10,2475,2475,2430,2450,12552,39567.0,16149790.0
2015-07-13,2500,2500,2435,2465,112,39809.0,16149790.0
2015-07-14,2435,2480,2435,2475,222,39971.0,16149790.0
2015-07-15,2475,2475,2475,2475,100,39971.0,16149790.0
2015-07-16,2450,2490,2450,2490,944,40213.0,16149790.0
2015-07-17,2425,2460,2410,2460,5727,39728.0,16149790.0
2015-07-20,2465,2490,2465,2490,301,40213.0,16149790.0
2015-07-21,2455,2505,2455,2500,838,40374.0,16149790.0
2015-07-22,2500,2500,2495,2500,198,40374.0,16149790.0
2015-07-23,2590,2590,2505,2510,123,40536.0,16149790.0
2015-07-24,2595,2595,2360,2420,11547,39082.0,16149790.0
2015-07-27,2365,2430,2365,2430,5430,39244.0,16149790.0
2015-07-28,2400,2495,2400,2440,2018,39405.0,16149790.0
2015-07-29,2440,2440,2440,2440,0,39405.0,16149790.0
2015-07-30,2400,2450,2400,2450,112,39567.0,16149790.0
2015-07-31,2450,2710,2450,2575,11204,41586.0,16149790.0
2015-08-03,2640,2640,2630,2630,120,42474.0,16149790.0
2015-08-04,2630,2630,2630,2630,15,42474.0,16149790.0
2015-08-05,2630,2630,2630,2630,13,42474.0,16149790.0
2015-08-06,2640,2640,2535,2550,4613,41182.0,16149790.0
2015-08-07,2560,2565,2550,2565,9888,41424.0,16149790.0
2015-08-10,2535,2565,2345,2460,17909,39728.0,16149790.0
2015-08-11,2480,2520,2480,2520,18,40697.0,16149790.0
2015-08-12,2455,2515,2425,2515,5968,40617.0,16149790.0
2015-08-13,2515,2515,2515,2515,1,40617.0,16149790.0
2015-08-17,2515,2515,2475,2475,5,39971.0,16149790.0
2015-08-18,2475,2495,2460,2495,258,40294.0,16149790.0
2015-08-19,2500,2500,2500,2500,2,40374.0,16149790.0
2015-08-20,2500,2500,2500,2500,1991,40374.0,16149790.0
2015-08-21,2500,3190,2405,2475,3346,39971.0,16149790.0
2015-08-24,2450,2490,2425,2425,2388,39163.0,16149790.0
2015-08-25,2470,2495,2405,2465,829,39809.0,16149790.0
2015-08-26,2465,2465,2465,2465,64,39809.0,16149790.0
2015-08-27,2425,2450,2410,2450,345,39567.0,16149790.0
2015-08-28,2455,2495,2450,2495,278,40294.0,16149790.0
2015-08-31,2450,2535,2450,2480,101,40051.0,16149790.0
2015-09-01,2485,2490,2485,2485,36,40132.0,16149790.0
2015-09-02,2485,2545,2470,2470,3179,39890.0,16149790.0
2015-09-03,2480,2500,2480,2500,330,40374.0,16149790.0
2015-09-04,2490,2490,2425,2470,8731,39890.0,16149790.0
2015-09-07,2450,2470,2450,2470,16,39890.0,16149790.0
2015-09-08,2450,2450,2440,2440,1474,39405.0,16149790.0
2015-09-09,2435,2450,2430,2450,1036,39567.0,16149790.0
2015-09-10,2440,2460,2440,2460,546,39728.0,16149790.0
2015-09-11,2460,2465,2460,2460,14,39728.0,16149790.0
2015-09-14,2460,2460,2440,2440,12,39405.0,16149790.0
2015-09-15,2440,2470,2435,2435,1592,39325.0,16149790.0
2015-09-16,2715,2715,2435,2440,1186,39405.0,16149790.0
2015-09-17,2470,2470,2445,2445,2918,39486.0,16149790.0
2015-09-18,2470,2470,2450,2450,2394,39567.0,16149790.0
2015-09-21,2450,2470,2450,2460,775,39728.0,16149790.0
2015-09-22,2485,2485,2460,2460,219,39728.0,16149790.0
2015-09-23,2740,2740,2460,2535,329,40940.0,16149790.0
2015-09-24,2460,2525,2460,2525,416,40778.0,16149790.0
2015-09-25,2460,2555,2460,2510,55,40536.0,16149790.0
2015-09-30,2510,2570,2485,2490,2841,40213.0,16149790.0
2015-10-01,2490,2500,2470,2475,488,39971.0,16149790.0
2015-10-02,2470,2475,2465,2465,486,39809.0,16149790.0
2015-10-05,2470,2495,2465,2470,3240,39890.0,16149790.0
2015-10-06,2470,2475,2465,2470,2583,39890.0,16149790.0
2015-10-07,2470,2470,2460,2460,380,39728.0,16149790.0
2015-10-08,2460,2470,2460,2470,811,39890.0,16149790.0
2015-10-12,2470,2475,2470,2475,11,39971.0,16149790.0
2015-10-13,2475,2475,2470,2475,3282,39971.0,16149790.0
2015-10-14,2485,2485,2435,2440,7720,39405.0,16149790.0
2015-10-15,2460,2495,2435,2495,5785,40294.0,16149790.0
2015-10-16,2470,2570,2470,2525,71,40778.0,16149790.0
2015-10-19,2485,2570,2485,2485,6857,40132.0,16149790.0
2015-10-20,2495,2500,2490,2500,411,40374.0,16149790.0
2015-10-21,2500,2500,2485,2485,3180,40132.0,16149790.0
2015-10-22,2495,2500,2490,2500,63,40374.0,16149790.0
2015-10-23,2500,2500,2485,2500,76,40374.0,16149790.0
2015-10-26,2490,2500,2485,2490,2362,40213.0,16149790.0
2015-10-27,2490,2500,2485,2490,6015,40213.0,16149790.0
2015-10-28,2490,2500,2485,2500,143,40374.0,16149790.0
2015-10-29,2490,2500,2460,2470,3013,39890.0,16149790.0
2015-10-30,2495,2495,2470,2495,4226,40294.0,16149790.0
2015-11-02,2495,2585,2480,2485,940,40132.0,16149790.0
2015-11-03,2570,2570,2485,2485,1168,40132.0,16149790.0
2015-11-04,2545,2545,2485,2500,6236,40374.0,16149790.0
2015-11-05,2580,2580,2485,2485,498,40132.0,16149790.0
2015-11-06,2485,2495,2485,2495,9928,40294.0,16149790.0
2015-11-09,2495,2495,2485,2485,10813,40132.0,16149790.0
2015-11-10,2485,2505,2480,2485,10301,40132.0,16149790.0
2015-11-11,2485,2505,2430,2485,6236,40132.0,16149790.0
2015-11-12,2485,2495,2485,2495,119,40294.0,16149790.0
2015-11-13,2520,2520,2520,2520,1,40697.0,16149790.0
2015-11-16,2515,2530,2470,2520,2248,40697.0,16149790.0
