웅진에너지(103130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-21,64743,65140,61173,61411,4550167,482491.0,62337277.0
2012-02-22,60538,62363,58158,61808,6755269,485607.0,62337277.0
2012-02-23,61093,61490,54825,54826,6541142,430751.0,62337277.0
2012-02-24,54825,57523,54032,55778,4380955,454955.0,64716198.0
2012-02-27,56015,56888,54111,54191,2298142,442012.0,64716198.0
2012-02-28,54429,56174,54429,56016,2520554,456896.0,64716198.0
2012-02-29,56015,60062,55539,57444,4046120,468545.0,64716198.0
2012-03-02,57761,58792,56809,58000,1855448,473075.0,64716198.0
2012-03-05,58158,59348,57126,58952,2299256,480841.0,64716198.0
2012-03-06,58316,58872,56492,57920,1920092,472428.0,64716198.0
2012-03-07,56174,57126,55539,55540,1571719,453013.0,64716198.0
2012-03-08,55381,55777,53794,53953,2736266,440070.0,64716198.0
2012-03-09,54984,55222,53556,53874,1624351,439423.0,64716198.0
2012-03-12,54270,57682,54270,56333,2508750,473171.0,66643838.0
2012-03-13,57047,57602,55857,56095,1873841,471172.0,66643838.0
2012-03-14,57047,58316,56412,56413,2773863,473838.0,66643838.0
2012-03-15,56015,56730,54032,54191,2281935,455177.0,66643838.0
2012-03-16,54349,55222,54032,54270,963656,455844.0,66643838.0
2012-03-19,54667,54984,53953,53953,1026339,453178.0,66643838.0
2012-03-20,54349,58475,54111,56492,5577493,474504.0,66643838.0
2012-03-21,56809,57682,54429,54826,1910922,460645.0,66663565.0
2012-03-22,55222,55381,53794,54270,1346795,455979.0,66663565.0
2012-03-23,53318,54032,51810,52525,2172951,441313.0,66663565.0
2012-03-26,53159,54111,52604,53160,1115737,446646.0,66663565.0
2012-03-27,54349,56730,54191,56492,3354773,474645.0,66663565.0
2012-03-28,56492,57682,54905,54905,2656281,461312.0,66663565.0
2012-03-29,54429,55381,53318,54429,1414208,457312.0,66663565.0
2012-03-30,54587,56571,53873,56175,1851891,471978.0,66663565.0
2012-04-02,56492,58634,56174,56571,3548704,475311.0,66663565.0
2012-04-03,57602,57761,53953,54667,2280404,459312.0,66663565.0
2012-04-04,54667,55936,53159,55937,1798056,470061.0,66675251.0
2012-04-05,55619,57523,55301,56730,2995297,476728.0,66675251.0
2012-04-06,56174,57206,55698,55857,1673059,469394.0,66675251.0
2012-04-09,55777,56650,53794,54191,1978432,455392.0,66675251.0
2012-04-10,53715,55857,52762,53160,1910079,446724.0,66675251.0
2012-04-12,53318,53953,51969,52446,1377759,440723.0,66675251.0
2012-04-13,54349,57523,53715,55461,3284341,466060.0,66675251.0
2012-04-16,54825,56809,54429,56571,1681124,475395.0,66675251.0
2012-04-17,57364,59348,55698,56016,4740170,470727.0,66675251.0
2012-04-18,57920,59030,56730,57127,3146868,480062.0,66675251.0
2012-04-19,57126,57840,56015,56254,1662218,472728.0,66675251.0
2012-04-20,55619,56571,53953,54112,1958577,454725.0,66675251.0
2012-04-23,54349,55143,53873,54191,1150496,455427.0,66680400.0
2012-04-24,53794,55539,53318,55143,1199786,463429.0,66680400.0
2012-04-25,54746,55143,52445,52684,2084731,442758.0,66680400.0
2012-04-26,54191,54429,52842,53556,1141023,450093.0,66680400.0
2012-04-27,54032,56174,53715,54112,1530857,454760.0,66680400.0
2012-04-30,54587,54905,53397,54191,791909,455427.0,66680400.0
2012-05-02,55143,58634,55143,56809,6081194,477432.0,66680400.0
2012-05-03,56888,57126,55698,56333,1288388,473431.0,66680400.0
2012-05-04,56650,58237,56333,56651,1808882,476098.0,66680400.0
2012-05-07,55222,57285,55222,56254,1179275,472764.0,66680400.0
2012-05-08,57840,57920,56095,57523,1419702,483783.0,66728661.0
2012-05-09,58396,59507,57047,57047,3052085,479779.0,66728661.0
2012-05-10,56968,57444,55698,55699,1416764,468435.0,66728661.0
2012-05-11,54191,55381,54191,54746,1369889,460428.0,66728661.0
2012-05-14,54984,56015,54270,54826,933532,461095.0,66728661.0
2012-05-15,53715,54587,52842,53080,1216635,446415.0,66728661.0
2012-05-16,51969,53635,48399,48478,1716481,407712.0,66728661.0
2012-05-17,48478,50223,48478,49113,1044808,413050.0,66728661.0
2012-05-18,47605,48399,43083,43638,2457870,367008.0,66728661.0
2012-05-21,43638,44590,39512,41020,3678004,344987.0,66728661.0
2012-05-22,41813,42369,41258,41893,1582220,352327.0,66728661.0
2012-05-23,40782,42845,40782,41020,1466407,344987.0,66728661.0
2012-05-24,41734,42210,40623,41100,1026473,345654.0,66728661.0
2012-05-25,41416,45463,41416,42845,2525578,360335.0,66728661.0
2012-05-29,43083,44273,43003,43718,933619,367675.0,66728661.0
2012-05-30,44193,44590,42845,43321,811640,364338.0,66728661.0
2012-05-31,42289,43321,41813,42607,877260,358333.0,66728661.0
2012-06-01,42448,43003,41337,41576,869373,349658.0,66728661.0
2012-06-04,38957,40385,37925,38481,1353591,323634.0,66728661.0
2012-06-05,38639,39750,38600,39235,1186185,329973.0,66728661.0
2012-06-07,40464,41654,40147,40703,1370054,342318.0,66728661.0
2012-06-08,41020,41178,39671,39751,706987,334311.0,66728661.0
2012-06-11,40861,41178,40226,40703,1008914,342318.0,66728661.0
2012-06-12,39592,41972,39393,41655,954187,350325.0,66728661.0
2012-06-13,44511,44828,41416,41417,2320621,348324.0,66728721.0
2012-06-14,41654,41892,40306,40306,1585226,338982.0,66728721.0
2012-06-15,40623,40782,39750,40147,1054725,337647.0,66728721.0
2012-06-18,41258,41972,41020,41576,1120925,349658.0,66728721.0
2012-06-19,41654,43559,41258,42369,2177142,356331.0,66728721.0
2012-06-20,43162,43479,42527,42528,1045153,357666.0,66728721.0
2012-06-21,42448,43241,42369,42686,815691,359001.0,66728721.0
2012-06-22,41654,42210,41258,42052,679939,353662.0,66728721.0
2012-06-25,42448,42607,41496,41972,735861,352995.0,66728721.0
2012-06-26,41496,41892,40702,40941,772471,344320.0,66728721.0
2012-06-27,41020,41416,40226,41100,531841,345655.0,66728721.0
2012-06-28,41496,42527,41337,42528,951451,357666.0,66728721.0
2012-06-29,42527,43003,41734,42686,666549,359001.0,66728721.0
2012-07-02,43083,43321,41734,41814,825112,351660.0,66728721.0
2012-07-03,43003,44828,43003,44511,3151723,374348.0,66728721.0
2012-07-04,44828,45384,43876,43877,1464900,369010.0,66728721.0
2012-07-05,43876,44511,43241,43559,861172,366341.0,66728721.0
2012-07-06,43559,44193,42527,44194,1338480,371679.0,66728721.0
2012-07-09,43876,45384,43241,43400,1087083,365006.0,66728721.0
2012-07-10,43559,43638,41892,42131,870340,354330.0,66728721.0
2012-07-11,41892,42845,41813,42210,382162,354997.0,66728721.0
2012-07-12,42210,42686,40861,40862,696114,343653.0,66728721.0
2012-07-13,40861,41892,39433,41258,768870,346989.0,66728721.0
2012-07-16,41654,42051,40464,40465,525308,340316.0,66728721.0
2012-07-17,39671,40940,39353,40306,635617,338982.0,66728721.0
2012-07-18,39988,40464,38243,38243,1219643,321632.0,66728721.0
2012-07-19,38401,39036,38084,38085,644609,320298.0,66728721.0
2012-07-20,38401,38679,38163,38362,420365,322633.0,66728721.0
2012-07-23,37965,38163,36259,36458,891344,306618.0,66728722.0
2012-07-24,36100,38005,35902,36696,900693,308620.0,66728722.0
2012-07-25,35704,35862,32966,32967,1696706,277258.0,66728722.0
2012-07-26,32609,33919,32332,33007,1118921,277591.0,66728722.0
2012-07-27,33760,34077,33680,34078,557228,286600.0,66728722.0
2012-07-30,34196,35029,34196,34276,438671,288268.0,66728722.0
2012-07-31,34038,35267,34038,35188,516710,295942.0,66728722.0
2012-08-01,34950,35267,34434,34990,339461,294274.0,66728722.0
2012-08-02,35228,35426,34593,34673,342139,291605.0,66728722.0
2012-08-03,34434,34434,33800,34038,351291,286266.0,66728722.0
2012-08-06,34871,35307,34395,34554,650545,290604.0,66728722.0
2012-08-07,34553,34990,34553,34792,369587,292605.0,66728722.0
2012-08-08,34791,35267,34395,34435,740013,289603.0,66728722.0
2012-08-09,34434,35148,34236,35149,1029092,295608.0,66728722.0
2012-08-10,35267,36180,34752,35228,927614,296276.0,66728722.0
2012-08-13,35307,35505,34871,34990,510037,294274.0,66728722.0
2012-08-14,35109,37608,35109,36418,2113308,306285.0,66728722.0
2012-08-16,36537,36576,35823,36141,673937,303949.0,66728722.0
2012-08-17,36140,36775,35704,35784,531240,300947.0,66728722.0
2012-08-20,35823,36656,35823,36061,557715,303282.0,66728722.0
2012-08-21,36061,36418,35585,35585,550593,299278.0,66728722.0
2012-08-22,35466,35704,34752,34831,719479,292939.0,66728722.0
2012-08-23,34831,34990,34315,34395,809096,289269.0,66728722.0
2012-08-24,34117,34117,31697,32173,2140277,270585.0,66728722.0
2012-08-27,31737,31895,28126,28722,4456799,241558.0,66728722.0
2012-08-28,28484,29356,28444,29000,1312161,243893.0,66728722.0
2012-08-29,29079,29951,28682,29515,1401165,248231.0,66728722.0
2012-08-30,29436,29951,28603,28722,978300,241558.0,66728722.0
2012-08-31,28404,28563,27650,27730,1397046,233217.0,66728722.0
2012-09-03,27690,27690,26381,26897,1798422,226210.0,66728722.0
2012-09-04,27135,27650,27055,27254,1097402,229213.0,66728722.0
2012-09-05,27135,27135,26381,26381,1003435,221873.0,66728722.0
2012-09-06,26421,26738,25826,25985,882089,218537.0,66728722.0
2012-09-07,26579,27373,26381,26699,1124240,224542.0,66728722.0
2012-09-10,26778,27412,26698,27096,748703,227879.0,66728722.0
2012-09-11,27174,27492,26659,26778,756692,225209.0,66728722.0
2012-09-12,26698,27293,26500,27135,906296,228212.0,66728722.0
2012-09-13,27293,28920,26936,28841,2003214,242559.0,66728722.0
2012-09-14,29158,30467,28761,28881,2248638,242893.0,66728722.0
2012-09-17,28920,29039,28166,28325,780020,238222.0,66728722.0
2012-09-18,28761,28761,28166,28246,646020,237554.0,66728722.0
2012-09-19,27492,28365,26183,27810,1531391,233884.0,66728722.0
2012-09-20,27571,28087,27492,27611,524045,232216.0,66728722.0
2012-09-21,27849,28087,27174,27413,511777,230548.0,66728722.0
2012-09-24,27531,27531,26381,27016,788706,227211.0,66728722.0
2012-09-25,26659,28523,26619,27453,1351129,230881.0,66728722.0
2012-09-26,27214,28206,23644,24041,4362363,202188.0,66728722.0
2012-09-27,20470,20470,20470,20470,342688,172160.0,66728722.0
2012-09-28,17415,17415,17415,17416,703456,146470.0,66728722.0
2012-10-02,15471,17376,15471,16583,13222742,139463.0,66728722.0
2012-10-04,16542,18566,16542,17892,5686346,150473.0,66728722.0
2012-10-05,17931,18169,16463,16900,3204971,142132.0,66728722.0
2012-10-08,17138,17296,16582,17178,1492026,144468.0,66728722.0
2012-10-09,16820,18645,16582,17852,2523501,150140.0,66728722.0
2012-10-10,17614,17852,17217,17376,916909,146136.0,66728722.0
2012-10-11,17138,18248,16780,17059,1168330,143467.0,66728722.0
2012-10-12,16900,17058,16225,16543,824937,139129.0,66728722.0
2012-10-15,16542,16820,15392,15710,1171332,132123.0,66728722.0
2012-10-16,15471,15789,14519,15631,1276142,131456.0,66728722.0
2012-10-17,15709,16344,15709,15789,774730,132790.0,66728722.0
2012-10-18,15709,15908,15154,15829,614373,133124.0,66728722.0
2012-10-19,15947,16027,15551,15789,428896,132790.0,66728722.0
2012-10-22,15630,16146,15273,15869,567831,133457.0,66728722.0
2012-10-23,15868,16503,15709,16226,788407,136460.0,66728722.0
2012-10-24,15947,16225,15670,15869,561626,133457.0,66728722.0
2012-10-25,15868,16027,15154,15472,508202,130121.0,66728722.0
2012-10-26,15947,16701,15789,15869,1536050,133457.0,66728722.0
2012-10-29,16146,16225,15114,15154,643365,127452.0,66728722.0
2012-10-30,14519,15352,14519,15154,433143,127452.0,66728722.0
2012-10-31,15154,15313,14876,14877,353494,125116.0,66728722.0
2012-11-01,14797,14837,14202,14282,620845,120112.0,66728722.0
2012-11-02,14440,14440,13726,14083,715972,118443.0,66728722.0
2012-11-05,14083,14162,13765,13845,383058,116442.0,66728722.0
2012-11-06,13845,14599,13686,14559,712079,122447.0,66728722.0
2012-11-07,14757,14916,14281,14639,793059,123114.0,66728722.0
2012-11-08,14281,14876,14043,14639,470441,123114.0,66728722.0
2012-11-09,14876,16820,14440,16821,3068877,141465.0,66728722.0
2012-11-12,17217,19319,17058,19320,5107720,162484.0,66728722.0
2012-11-13,20867,22136,19359,20153,10230241,169491.0,66728722.0
2012-11-14,19835,20391,17138,17138,4708172,144134.0,66728722.0
2012-11-15,16185,19280,16185,17614,10226656,148138.0,66728722.0
2012-11-16,17058,18724,15035,15392,5360971,129454.0,66728722.0
2012-11-19,15154,15432,14242,15273,1702081,128453.0,66728722.0
2012-11-20,15590,16185,14995,15353,1284609,129120.0,66728722.0
2012-11-21,15075,15471,14440,15035,1284107,126451.0,66728722.0
2012-11-22,15154,15273,14440,14678,1007439,123448.0,66728722.0
2012-11-23,14956,14956,14361,14520,545960,122114.0,66728722.0
2012-11-26,14400,14599,13726,13964,1007255,117443.0,66728722.0
2012-11-27,13884,14519,13765,14361,905737,120779.0,66728722.0
2012-11-28,14519,14678,13805,14044,642641,118110.0,66728722.0
2012-11-29,14242,14678,14003,14123,667817,118777.0,66728722.0
2012-11-30,14003,14321,13805,14202,449000,119444.0,66728722.0
2012-12-03,14003,14281,13726,13766,836300,115774.0,66728722.0
2012-12-04,13646,15233,13408,14480,2735671,121780.0,66728722.0
2012-12-05,14361,14876,13765,13885,1019338,116775.0,66728722.0
2012-12-06,13646,14361,13646,13925,653255,117109.0,66728722.0
2012-12-07,13924,15273,13884,14282,2364123,120112.0,66728722.0
2012-12-10,14757,14797,13805,14004,673517,117776.0,66728722.0
2012-12-11,13964,14361,13884,14282,800005,120112.0,66728722.0
2012-12-12,14321,15075,14003,14321,2162367,120445.0,66728722.0
2012-12-13,14480,15511,14440,15035,2794788,126451.0,66728722.0
2012-12-14,14876,15392,14519,15313,804267,128786.0,66728722.0
2012-12-17,15313,17574,14876,16662,5070083,140130.0,66728722.0
2012-12-18,16661,18010,16542,16860,4937264,141799.0,66728722.0
2012-12-20,16304,16503,14757,15075,2533202,126785.0,66728722.0
2012-12-21,15114,15630,14837,14956,1198591,125784.0,66728722.0
2012-12-24,14757,14757,13845,14242,1087596,119778.0,66728722.0
2012-12-26,14043,14678,14043,14401,486603,121113.0,66728722.0
2012-12-27,14202,14638,14202,14440,386229,121446.0,66728722.0
2012-12-28,14440,14599,14162,14242,607373,119778.0,66728722.0
2013-01-02,14242,14638,13845,14282,969981,120112.0,66728722.0
2013-01-03,15075,16423,14916,16424,1663707,138128.0,66728722.0
2013-01-04,18129,18367,16661,17019,5728861,143133.0,66728722.0
2013-01-07,16661,17415,16106,17416,2458894,146470.0,66728722.0
2013-01-08,17336,17812,16741,17614,1391957,148138.0,66728722.0
2013-01-09,17693,20232,17653,18606,6497109,156479.0,66728722.0
2013-01-10,19280,20113,18724,19558,3489788,164486.0,66728722.0
2013-01-11,20073,21819,19637,21185,4966593,178166.0,66728722.0
2013-01-14,20470,24358,20272,24358,9070142,204857.0,66728722.0
2013-01-15,24596,24675,22374,22890,7735718,192512.0,66728722.0
2013-01-16,22890,22930,19954,20589,5319441,173161.0,66728722.0
2013-01-17,20549,21065,18962,20034,4347285,168490.0,66728722.0
2013-01-18,20549,22930,20153,22811,6085035,191845.0,66728722.0
2013-01-21,22215,23564,21660,23128,3789631,194514.0,66728722.0
2013-01-22,25627,25627,22096,22454,5977776,188842.0,66728722.0
2013-01-23,22215,23009,21422,22732,2538405,191178.0,66728722.0
2013-01-24,22811,23723,21977,22216,2051077,186840.0,66728722.0
2013-01-25,22215,22215,20748,21462,1592197,180501.0,66728722.0
2013-01-28,21462,21739,20708,21026,915657,176831.0,66728722.0
2013-01-29,21025,21779,20232,20907,1802230,175830.0,66728722.0
2013-01-30,20629,21660,18962,20391,4465611,171493.0,66728722.0
2013-01-31,20391,20906,19716,19717,1147345,165821.0,66728722.0
2013-02-01,19915,19915,19081,19360,823648,162818.0,66728722.0
2013-02-04,19835,20589,19637,20312,1427310,170826.0,66728722.0
2013-02-05,19994,20073,18923,18923,1318353,159148.0,66728722.0
2013-02-06,19002,19319,18248,18963,982011,159482.0,66728722.0
2013-02-07,18804,20232,18486,19320,962598,162484.0,66728722.0
2013-02-08,19042,19399,18685,18685,647713,157146.0,66728722.0
2013-02-12,18407,20430,18248,19518,1948491,164153.0,66728722.0
2013-02-13,19518,20232,19042,20232,1248870,170158.0,66728722.0
2013-02-14,20232,23247,19954,23247,3251131,195515.0,66728722.0
2013-02-15,23802,26500,23802,24477,13046576,205858.0,66728722.0
2013-02-18,24715,25151,23009,23168,3875809,194848.0,66728722.0
2013-02-19,23247,25151,22612,24438,6002254,205524.0,66728722.0
2013-02-20,24834,25350,24239,24398,3884957,205191.0,66728722.0
2013-02-21,23882,25032,23763,25033,2498978,210529.0,66728722.0
2013-02-22,24953,24953,21303,21304,9732735,179167.0,66728722.0
2013-02-25,21581,21858,20272,20986,2233408,176497.0,66728722.0
2013-02-26,20986,21224,20510,20748,1002109,174496.0,66728722.0
2013-02-27,20549,20827,20113,20272,1501447,170492.0,66728722.0
2013-02-28,20470,22414,20470,21938,3781757,184505.0,66728722.0
2013-03-04,21144,21501,20311,20867,1626795,175497.0,66728722.0
2013-03-05,21105,21660,20549,21581,997775,181502.0,66728722.0
2013-03-06,21819,22652,21462,21978,2001137,184839.0,66728722.0
2013-03-07,22850,23564,21581,21938,2542118,184505.0,66728722.0
2013-03-08,22295,22295,20946,21224,1252082,178499.0,66728722.0
2013-03-11,21422,21422,20311,21065,749268,177165.0,66728722.0
2013-03-12,21025,21898,20708,21700,1102872,182503.0,66728722.0
2013-03-13,21700,21898,21263,21343,1114427,179500.0,66728722.0
2013-03-14,21422,21581,20787,21304,569635,179167.0,66728722.0
2013-03-15,21501,21819,21025,21819,818374,183504.0,66728722.0
2013-03-18,22136,22136,20946,21105,1271486,177498.0,66728722.0
2013-03-19,21263,21462,21065,21224,425741,178499.0,66728722.0
2013-03-20,21025,21184,20510,20550,676257,172827.0,66728722.0
2013-03-21,20708,20906,19875,20312,585304,170826.0,66728722.0
2013-03-22,20073,20311,19875,20074,566573,168824.0,66728722.0
2013-03-25,20153,21025,20153,20827,625630,175163.0,66728722.0
2013-03-26,21025,21581,20668,20669,682578,173828.0,66728722.0
2013-03-27,20986,20986,19875,20431,565410,171826.0,66728722.0
2013-03-28,20153,20589,18685,19320,1139717,162484.0,66728722.0
2013-03-29,19716,19716,19200,19280,459318,162151.0,66728722.0
2013-04-01,19121,19121,17455,18408,1168066,154811.0,66728722.0
2013-04-02,18883,18883,18090,18288,459276,153810.0,66728722.0
2013-04-03,17852,18209,16622,16979,1204682,142799.0,66728722.0
2013-04-04,16900,16900,15868,16662,563204,140130.0,66728722.0
2013-04-05,16423,17217,15987,16186,586224,136127.0,66728722.0
2013-04-08,16185,16582,15075,15988,444443,134458.0,66728722.0
2013-04-09,15432,16582,15432,16027,450846,134792.0,66728722.0
2013-04-10,17217,17415,16542,16900,1024170,142132.0,66728722.0
2013-04-11,16384,17098,16344,16741,445034,140798.0,66728722.0
2013-04-12,17019,17217,16582,16860,476182,141799.0,66728722.0
2013-04-15,17217,17217,16066,16186,476306,136127.0,66728722.0
2013-04-16,16185,16185,15471,15869,553264,133457.0,66728722.0
2013-04-17,15828,16185,15551,15631,368240,131456.0,66728722.0
2013-04-18,15630,15749,15313,15353,398263,129120.0,66728722.0
2013-04-19,15392,15670,14718,15115,454340,127118.0,66728722.0
2013-04-22,14956,15432,14718,15194,313243,127786.0,66728722.0
2013-04-23,15273,15709,15154,15670,341452,131789.0,66728722.0
2013-04-24,15868,16146,15789,16027,481517,134792.0,66728722.0
2013-04-25,16106,16344,15670,15789,380943,132790.0,66728722.0
2013-04-26,15987,16066,15789,15948,321887,134125.0,66728722.0
2013-04-29,16106,16106,15630,15829,284280,133124.0,66728722.0
2013-04-30,15749,15947,15590,15869,285170,133457.0,66728722.0
2013-05-02,15868,15868,15352,15472,316720,130121.0,66728722.0
2013-05-03,15471,15749,15273,15591,245797,131122.0,66728722.0
2013-05-06,15789,17891,15789,17892,971403,150473.0,66728722.0
2013-05-07,19121,19478,16939,16979,2876373,142799.0,66728722.0
2013-05-08,17257,17296,16820,17098,667768,143800.0,66728722.0
2013-05-09,17376,17534,17058,17376,453433,146136.0,66728722.0
2013-05-10,17257,17257,16741,17059,412938,143467.0,66728722.0
2013-05-13,17058,17455,16780,17376,379336,146136.0,66728722.0
2013-05-14,17772,19161,17614,17931,2739114,150807.0,66728722.0
2013-05-15,17574,17852,17336,17455,565811,146803.0,66728722.0
2013-05-16,17376,18486,17296,18050,929985,151808.0,66728722.0
2013-05-20,18248,18407,17534,17574,394200,147804.0,66728722.0
2013-05-21,18288,19359,18010,18050,2129873,151808.0,66728722.0
2013-05-22,17891,18447,17852,18050,476303,151808.0,66728722.0
2013-05-23,18129,18209,17495,17495,510641,147137.0,66728722.0
2013-05-24,17415,17852,17138,17852,284684,150140.0,66728722.0
2013-05-27,17693,18367,17455,18090,384575,152141.0,66728722.0
2013-05-28,17971,18923,17852,18804,1339220,158147.0,66728722.0
2013-05-29,18883,19240,18486,18646,1146722,156812.0,66728722.0
2013-05-30,18962,19002,18050,18288,705364,153810.0,66728722.0
2013-05-31,18407,18566,17257,17257,686558,145135.0,66728722.0
2013-06-03,17376,17891,17098,17773,546999,149472.0,66728722.0
2013-06-04,17772,17772,17296,17574,398536,147804.0,66728722.0
2013-06-05,17931,18447,17455,17455,623048,146803.0,66728722.0
2013-06-07,17455,18090,16820,17178,451557,144468.0,66728722.0
2013-06-10,17296,17574,16820,16821,379787,141465.0,66728722.0
2013-06-11,16979,16979,15709,16265,609855,136794.0,66728722.0
2013-06-12,16027,16384,15868,16027,358570,134792.0,66728722.0
2013-06-13,16027,16066,15432,15670,448264,131789.0,66728722.0
2013-06-14,15471,15987,15471,15631,312323,131456.0,66728722.0
2013-06-17,15868,15868,15114,15392,227459,129454.0,66728722.0
2013-06-18,15233,15670,14916,15670,185036,131789.0,66728722.0
2013-06-19,15670,16820,15432,15948,562504,134125.0,66728722.0
2013-06-20,15590,15789,15075,15273,352565,128453.0,66728722.0
2013-06-21,14797,14956,14519,14837,437751,124783.0,66728722.0
2013-06-24,14837,15075,14559,14599,235003,122781.0,66728722.0
2013-06-25,14599,14876,13964,13964,385596,117443.0,66728722.0
2013-06-26,13884,14361,13805,14123,250374,118777.0,66728722.0
2013-06-27,14281,14638,14123,14599,236611,122781.0,66728722.0
2013-06-28,14599,14916,14480,14599,196331,122781.0,66728722.0
2013-07-01,14440,14837,14400,14797,202080,124449.0,66728722.0
2013-07-02,14876,14956,14559,14678,224938,123448.0,66728722.0
2013-07-03,12496,12496,12496,12496,105344,105098.0,66728722.0
2013-07-04,10631,11425,10631,10672,8434226,89750.0,66728722.0
2013-07-05,10671,11147,10512,10830,1765180,91085.0,66728722.0
2013-07-08,10711,10909,10274,10315,729839,86747.0,66728722.0
2013-07-09,10235,10552,9600,9838,1122913,82744.0,66728722.0
2013-07-10,9838,9957,9084,9204,1284616,77405.0,66728722.0
2013-07-11,8013,8727,7886,7926,9818920,66662.0,66728722.0
2013-07-12,8013,9084,7973,8847,10011140,74403.0,66728722.0
2013-07-15,8886,9957,8767,9640,6726998,81075.0,66728722.0
2013-07-16,9798,11068,9759,11068,3603838,93087.0,66728722.0
2013-07-17,11703,12099,10592,11306,14643754,95088.0,66728722.0
2013-07-18,11425,12972,11385,12973,9886059,109101.0,66728722.0
2013-07-19,13805,14916,13408,14837,11124498,124783.0,66728722.0
2013-07-22,14837,16027,13051,13964,16764076,117443.0,66728722.0
2013-07-23,13964,15233,13884,14361,6113340,120779.0,66728722.0
2013-07-24,14281,14956,13924,14202,3343654,119444.0,66728722.0
2013-07-25,14281,14361,13250,13449,2902260,113105.0,66728722.0
2013-07-26,13607,15233,13250,15035,8772976,126451.0,66728722.0
2013-07-29,15590,17257,15432,17257,9909758,145135.0,66728722.0
2013-07-30,16820,19002,16027,16900,15355067,142132.0,66728722.0
2013-07-31,19399,19399,19081,19399,3872905,163152.0,66728722.0
2013-08-01,20192,21898,20073,20946,12541978,176164.0,66728722.0
2013-08-02,21977,22176,19994,20312,5880973,170826.0,66728722.0
2013-08-05,19915,20787,17653,18368,6103011,154477.0,66728722.0
2013-08-06,18367,19835,18050,19042,5602197,160149.0,66728722.0
2013-08-07,18645,19597,18090,18169,3366116,152809.0,66728722.0
2013-08-08,17772,18645,16463,17336,4274049,145802.0,66728722.0
2013-08-09,17812,17971,16661,17217,1741977,144801.0,66728722.0
2013-08-12,17455,19796,16741,19796,9005201,166488.0,66728722.0
2013-08-13,20232,21660,18923,19042,10204568,160149.0,66728722.0
2013-08-14,19438,19597,17931,18527,3059814,155812.0,66728722.0
2013-08-16,18724,20192,18724,19280,4165013,162151.0,66728722.0
2013-08-19,19359,19518,17614,18288,2315699,153810.0,66728722.0
2013-08-20,17971,19676,17852,18447,3203658,155144.0,66728722.0
2013-08-21,18367,19002,17217,17336,2386699,145802.0,66728722.0
2013-08-22,17336,17336,15194,16345,2082223,137461.0,66728722.0
2013-08-23,16661,17772,16146,16583,2551336,139463.0,66728722.0
2013-08-26,17138,18407,16900,17178,2472577,144468.0,66728722.0
2013-08-27,17693,18090,16582,16900,1178615,142132.0,66728722.0
2013-08-28,16344,16622,15709,16265,915297,136794.0,66728722.0
2013-08-29,16265,16820,16106,16265,812895,136794.0,66728722.0
2013-08-30,16503,16503,15987,16186,702319,136127.0,66728722.0
2013-09-02,16027,16622,15987,16464,749907,138462.0,66728722.0
2013-09-03,16661,18407,16344,17257,4454407,145135.0,66728722.0
2013-09-04,17376,17415,16780,16860,1015923,141799.0,66728722.0
2013-09-05,16979,17217,16860,17019,625530,143133.0,66728722.0
2013-09-06,17177,17177,16503,16662,789678,140130.0,66728722.0
2013-09-09,16542,16939,16463,16781,378430,141131.0,66728722.0
2013-09-10,16939,18010,16741,17455,1809347,146803.0,66728722.0
2013-09-11,17653,20073,17495,19360,10900272,162818.0,66728722.0
2013-09-12,19359,19954,18804,19042,3023759,160149.0,66728722.0
2013-09-13,19359,19597,18328,18487,2012735,155478.0,66728722.0
2013-09-16,18566,19796,18209,19280,2198943,162151.0,66728722.0
2013-09-17,19280,19835,18169,18408,1809585,154811.0,66728722.0
2013-09-23,18883,19002,18288,18368,567398,154477.0,66728722.0
2013-09-24,18685,18685,17693,18368,809069,154477.0,66728722.0
2013-09-25,18328,19796,18248,18804,2780668,158147.0,66728722.0
2013-09-26,18764,21025,18526,20034,5872097,168490.0,66728722.0
2013-09-27,20391,21065,18843,19042,5000219,160149.0,66728722.0
2013-09-30,18883,19359,18605,18884,1082868,158814.0,66728722.0
2013-10-01,19161,20708,19042,19439,6969142,163485.0,66728722.0
2013-10-02,19756,20153,19200,19320,2114104,162484.0,66728722.0
2013-10-04,19081,20232,19042,19796,1944322,166488.0,66728722.0
2013-10-07,19835,19875,18605,18804,1349853,158147.0,66728722.0
2013-10-08,18605,19478,17931,18408,1913546,154811.0,66728722.0
2013-10-10,18526,18566,18010,18288,381374,153810.0,66728722.0
2013-10-11,18566,19200,18367,18408,1691314,154811.0,66728722.0
2013-10-14,19042,20232,18645,19875,5915034,167155.0,66728722.0
2013-10-15,19994,19994,19081,19201,1482954,161484.0,66728722.0
2013-10-16,19200,19875,18724,18884,1995152,158814.0,66728722.0
2013-10-17,19081,19399,18685,18884,1067887,158814.0,66728722.0
2013-10-18,19200,19200,18367,18527,963493,155812.0,66728722.0
2013-10-21,18645,19042,18367,18963,762329,159482.0,66728722.0
2013-10-22,19200,19557,18685,18804,704081,158147.0,66728722.0
2013-10-23,18645,18724,18248,18249,669321,153476.0,66728722.0
2013-10-24,18447,18685,18129,18328,477434,154143.0,66728722.0
