신세계(004170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-28,183814,184471,181188,182174,21529,4123789.0,14860500.0
2004-07-29,181517,182501,178891,180532,28102,4086638.0,14860500.0
2004-07-30,181517,181517,178891,178891,19729,4049486.0,14860500.0
2004-08-02,177906,177906,170685,173968,41201,3938032.0,14860500.0
2004-08-03,178562,178891,171341,178563,23119,4042056.0,14860500.0
2004-08-04,174295,181188,174295,181189,35500,4101498.0,14860500.0
2004-08-05,181188,184799,178891,184800,35980,4183231.0,14860500.0
2004-08-06,184471,185127,181188,183158,26000,4146080.0,14860500.0
2004-08-09,183814,184143,179875,183815,21140,4160940.0,14860500.0
2004-08-10,186112,195959,186112,195960,99190,4435859.0,14860500.0
2004-08-11,195959,198585,190379,194975,113470,4413568.0,14860500.0
2004-08-12,196616,196944,192349,196616,62811,4450720.0,14860500.0
2004-08-13,196944,196944,192020,192349,68185,4354126.0,14860500.0
2004-08-16,192677,194975,189723,194975,40092,4413568.0,14860500.0
2004-08-17,195959,196287,192677,194975,27914,4413568.0,14860500.0
2004-08-18,193662,197272,193005,196944,39787,4458150.0,14860500.0
2004-08-19,196616,200883,195631,196944,26881,4458150.0,14860500.0
2004-08-20,194975,196944,191036,193334,45841,4376417.0,14860500.0
2004-08-23,191364,193662,189066,189395,61531,4287254.0,14860500.0
2004-08-24,189723,193333,189394,191364,25791,4331836.0,14860500.0
2004-08-25,189723,196287,189394,196288,46331,4443290.0,14860500.0
2004-08-26,199242,207448,199242,203509,80836,4606755.0,14860500.0
2004-08-27,207448,207448,200883,203509,33851,4606755.0,14860500.0
2004-08-30,201868,204165,199570,202196,37080,4577034.0,14860500.0
2004-08-31,202196,202852,196944,198257,52030,4487871.0,14860500.0
2004-09-01,198257,214341,197929,212044,74180,4799942.0,14860500.0
2004-09-02,212043,213356,209745,210074,75977,4755360.0,14860500.0
2004-09-03,208761,213684,207776,209089,59445,4733069.0,14860500.0
2004-09-06,213356,213356,203509,207448,57720,4695918.0,14860500.0
2004-09-07,205150,208104,203181,204166,52385,4621616.0,14860500.0
2004-09-08,203837,206135,201539,201868,31269,4569604.0,14860500.0
2004-09-09,202852,207448,200226,206792,202430,4681058.0,14860500.0
2004-09-10,206791,207448,203181,204822,60619,4636476.0,14860500.0
2004-09-13,208761,213684,206791,213356,71973,4829662.0,14860500.0
2004-09-14,211387,214669,207448,211387,57075,4785081.0,14860500.0
2004-09-15,211387,212371,206791,207776,37072,4703348.0,14860500.0
2004-09-16,207448,211058,207119,210074,33920,4755360.0,14860500.0
2004-09-17,214997,214997,206791,209418,38467,4740500.0,14860500.0
2004-09-20,207776,211715,207119,207448,28126,4695918.0,14860500.0
2004-09-21,210074,214669,208432,211387,56704,4785081.0,14860500.0
2004-09-22,213356,213356,210074,210074,49066,4755360.0,14860500.0
2004-09-23,208761,210074,206791,206792,31412,4681058.0,14860500.0
2004-09-24,205150,206463,201868,203509,44443,4606755.0,14860500.0
2004-09-30,201211,203509,196287,201212,107947,4554743.0,14860500.0
2004-10-01,203181,203509,199898,202196,59555,4577034.0,14860500.0
2004-10-04,204822,213356,204822,210731,64692,4770220.0,14860500.0
2004-10-05,210730,210730,207119,210074,32900,4755360.0,14860500.0
2004-10-06,208761,212699,207448,211387,44641,4785081.0,14860500.0
2004-10-07,210074,211387,206135,208105,38143,4710778.0,14860500.0
2004-10-08,208104,210402,206135,206463,38955,4673627.0,14860500.0
2004-10-11,206463,206463,200883,202853,53862,4591894.0,14860500.0
2004-10-12,201211,202196,196944,196944,123843,4458150.0,14860500.0
2004-10-13,196944,197929,193990,194647,91988,4406138.0,14860500.0
2004-10-14,193333,195631,189723,194647,54613,4406138.0,14860500.0
2004-10-15,190379,197272,190379,196616,52765,4450720.0,14860500.0
2004-10-18,196616,200555,196616,200227,31922,4532452.0,14860500.0
2004-10-19,202524,203509,195959,198914,40846,4502732.0,14860500.0
2004-10-20,198913,198913,189066,189395,51639,4287254.0,14860500.0
2004-10-21,189723,190051,182173,183487,57356,4153510.0,14860500.0
2004-10-22,182501,193005,182501,191693,49747,4339266.0,14860500.0
2004-10-25,187753,190051,184143,185784,48199,4205522.0,14860500.0
2004-10-26,185784,189066,184799,188082,39868,4257533.0,14860500.0
2004-10-27,189723,192020,185127,186113,36972,4212952.0,14860500.0
2004-10-28,191036,196616,190379,196288,39569,4443290.0,14860500.0
2004-10-29,199242,208104,192349,206792,75486,4681058.0,14860500.0
2004-11-01,206135,206791,201211,202853,26381,4591894.0,14860500.0
2004-11-02,203509,205478,201539,205479,54911,4651336.0,14860500.0
2004-11-03,205150,205806,201539,203838,43371,4614185.0,14860500.0
2004-11-04,202196,203509,200226,201212,29473,4554743.0,14860500.0
2004-11-05,201539,203509,196287,199242,46764,4510162.0,14860500.0
2004-11-08,199242,200883,196944,196944,42514,4458150.0,14860500.0
2004-11-09,193662,195303,187753,188738,76335,4272394.0,14860500.0
2004-11-10,185456,191364,183814,191364,143449,4331836.0,14860500.0
2004-11-11,191692,194318,189066,189067,68495,4279824.0,14860500.0
2004-11-12,191036,193005,187753,188082,66816,4257533.0,14860500.0
2004-11-15,189066,193333,187753,189723,42771,4294684.0,14860500.0
2004-11-16,191036,192677,190379,192349,52220,4354126.0,14860500.0
2004-11-17,192020,192349,189394,190051,48435,4302115.0,14860500.0
2004-11-18,192677,192677,190051,191693,82729,4339266.0,14860500.0
2004-11-19,191692,193333,190379,192349,56479,4354126.0,14860500.0
2004-11-22,193662,195303,191364,195303,53970,4420999.0,14860500.0
2004-11-23,196944,196944,192349,195631,25352,4428429.0,14860500.0
2004-11-24,196616,199242,196287,197273,60862,4465580.0,14860500.0
2004-11-25,197272,199242,195303,195960,29724,4435859.0,14860500.0
2004-11-26,198913,199570,191364,193662,43148,4383848.0,14860500.0
2004-11-29,193662,196944,191692,196944,25553,4458150.0,14860500.0
2004-11-30,196944,196944,192349,194319,53282,4398708.0,14860500.0
2004-12-01,192349,193005,188410,190380,45312,4309545.0,14860500.0
2004-12-02,194318,194646,185784,186769,88375,4227812.0,14860500.0
2004-12-03,188410,189394,185456,186769,62771,4227812.0,14860500.0
2004-12-06,184799,186112,183814,185784,72933,4205522.0,14860500.0
2004-12-07,184799,187753,184799,186113,62267,4212952.0,14860500.0
2004-12-08,186112,187753,184143,185784,58139,4205522.0,14860500.0
2004-12-09,185127,186440,183486,186113,89602,4212952.0,14860500.0
2004-12-10,187097,187753,184143,184143,32360,4168370.0,14860500.0
2004-12-13,184143,186768,184143,185128,35016,4190661.0,14860500.0
2004-12-14,185127,186440,177578,181517,43645,4108928.0,14860500.0
2004-12-15,182830,190051,181517,189395,88502,4287254.0,14860500.0
2004-12-16,187097,190379,185784,187097,27677,4235242.0,14860500.0
2004-12-17,187753,189723,186440,189723,43758,4294684.0,14860500.0
2004-12-20,187097,189723,186440,189723,22259,4294684.0,14860500.0
2004-12-21,188081,189723,186112,187097,126226,4235242.0,14860500.0
2004-12-22,186768,186768,182830,183815,89406,5000940.0,17860500.0
2004-12-23,184471,185127,183158,184143,86923,5009870.0,17860500.0
2004-12-24,183486,186440,183158,186441,48907,5072382.0,17860500.0
2004-12-27,183814,186768,183158,184143,252861,5290370.0,18860500.0
2004-12-28,185456,185456,180532,180861,34468,5196068.0,18860500.0
2004-12-29,178891,184799,178891,183487,51881,5271510.0,18860500.0
2004-12-30,183486,186768,182501,186769,32240,5365812.0,18860500.0
2005-01-03,184799,186768,184471,185784,28895,5337522.0,18860500.0
2005-01-04,187097,191036,186440,191036,38661,5488406.0,18860500.0
2005-01-05,191692,197929,188738,197601,64703,5677010.0,18860500.0
2005-01-06,197600,198913,190379,190380,40300,5469545.0,18860500.0
2005-01-07,191036,192349,188081,189395,39727,5441254.0,18860500.0
2005-01-10,188081,194646,187425,193662,36955,5563848.0,18860500.0
2005-01-11,193005,196944,190707,196944,42221,5658150.0,18860500.0
2005-01-12,197600,198913,194975,196944,69450,5658150.0,18860500.0
2005-01-13,198913,201539,196944,201540,49538,5790174.0,18860500.0
2005-01-14,198257,204822,198257,201540,49145,5790174.0,18860500.0
2005-01-17,200555,202524,195631,201540,42227,5790174.0,18860500.0
2005-01-18,203509,206135,199242,199242,46028,5724162.0,18860500.0
2005-01-19,199570,202852,195959,195960,35645,5629859.0,18860500.0
2005-01-20,193990,194318,191364,191693,63247,5507266.0,18860500.0
2005-01-21,187753,191364,185127,185784,149845,5337522.0,18860500.0
2005-01-24,186440,189066,186440,187754,97835,5394103.0,18860500.0
2005-01-25,186440,187753,185127,185456,44510,5328091.0,18860500.0
2005-01-26,185784,193990,185784,193006,58996,5544987.0,18860500.0
2005-01-27,190379,193005,188081,193006,39675,5544987.0,18860500.0
2005-01-28,189723,192349,187753,188082,99001,5403533.0,18860500.0
2005-01-31,187425,191036,186440,189067,73096,5431824.0,18860500.0
2005-02-01,189066,189066,186112,186769,37123,5365812.0,18860500.0
2005-02-02,187097,187097,182501,182830,139524,5252649.0,18860500.0
2005-02-03,182501,182830,181845,182502,111028,5243219.0,18860500.0
2005-02-04,183814,186768,183814,185128,133149,5318661.0,18860500.0
2005-02-07,187097,187425,185127,186441,120082,5356382.0,18860500.0
2005-02-11,186112,186440,183814,184471,71203,5299800.0,18860500.0
2005-02-14,184471,189723,184471,189723,99032,5450684.0,18860500.0
2005-02-15,190379,190707,185127,189067,126649,5431824.0,18860500.0
2005-02-16,192349,197272,190379,196944,193715,5658150.0,18860500.0
2005-02-17,198913,198913,194318,196616,82140,5648720.0,18860500.0
2005-02-18,194318,199242,193662,197929,46420,5686441.0,18860500.0
2005-02-21,196287,201539,195631,201540,57170,5790174.0,18860500.0
2005-02-22,199570,201539,197272,198586,46412,5705301.0,18860500.0
2005-02-23,198257,198257,194975,197929,59147,5686441.0,18860500.0
2005-02-24,197600,204165,196944,204166,76718,5865616.0,18860500.0
2005-02-25,205478,205478,201539,204166,54759,5865616.0,18860500.0
2005-02-28,202196,213356,202196,213356,104872,6129662.0,18860500.0
2005-03-02,213684,214012,208104,212700,80129,6110802.0,18860500.0
2005-03-03,212700,213684,205806,208761,91923,5997639.0,18860500.0
2005-03-04,208761,208761,204822,207448,53765,5959918.0,18860500.0
2005-03-07,208761,208761,196616,200227,119764,5752452.0,18860500.0
2005-03-08,203509,204493,201211,201540,59981,5790174.0,18860500.0
2005-03-09,202852,207119,201539,207120,60773,5950488.0,18860500.0
2005-03-10,207448,216310,207119,211059,118103,6063651.0,18860500.0
2005-03-11,213028,220577,211387,219265,97130,6299407.0,18860500.0
2005-03-14,218608,227799,217951,225830,112927,6488012.0,18860500.0
2005-03-15,227799,228455,214012,215326,95469,6186244.0,18860500.0
2005-03-16,216638,217951,209417,214998,66386,6176814.0,18860500.0
2005-03-17,214997,214997,208104,208433,79558,5988209.0,18860500.0
2005-03-18,210074,215654,208761,210402,47636,6044790.0,18860500.0
2005-03-21,209089,210730,206135,208105,43331,5978778.0,18860500.0
2005-03-22,207119,209089,205806,206792,29326,5941058.0,18860500.0
2005-03-23,206791,208104,200226,202853,47521,5827894.0,18860500.0
2005-03-24,203509,206135,198257,198257,47125,5695871.0,18860500.0
2005-03-25,202196,202852,200226,200555,22997,5761883.0,18860500.0
2005-03-28,204822,208761,204493,208433,194555,5988209.0,18860500.0
2005-03-29,206791,208432,201539,203838,58177,5856185.0,18860500.0
2005-03-30,203837,204822,200226,204822,45441,5884476.0,18860500.0
2005-03-31,206135,208761,203509,205807,41828,5912767.0,18860500.0
2005-04-01,205806,209745,205806,208433,59092,5988209.0,18860500.0
2005-04-04,209745,210074,205806,206135,36562,5922197.0,18860500.0
2005-04-06,206463,207776,203509,205807,63595,5912767.0,18860500.0
2005-04-07,205806,208104,205806,206792,39869,5941058.0,18860500.0
2005-04-08,208761,214997,208104,214013,308498,6148523.0,18860500.0
2005-04-11,211387,214341,208761,212700,52299,6110802.0,18860500.0
2005-04-12,211387,216638,211387,214013,55745,6148523.0,18860500.0
2005-04-13,214012,218280,214012,215982,39485,6205104.0,18860500.0
2005-04-14,213356,214669,205478,205479,59269,5903336.0,18860500.0
2005-04-15,208432,208432,202524,205479,68293,5903336.0,18860500.0
2005-04-18,204822,204822,200226,203509,41406,5846755.0,18860500.0
2005-04-19,202852,205478,201868,202525,46487,5818464.0,18860500.0
2005-04-20,203509,208104,200226,202525,41217,5818464.0,18860500.0
2005-04-21,198913,204493,198913,202196,82146,5809034.0,18860500.0
2005-04-22,207119,207119,201539,203509,43454,5846755.0,18860500.0
2005-04-25,203509,204822,200226,202525,34710,5818464.0,18860500.0
2005-04-26,202524,205478,201539,203509,22184,5846755.0,18860500.0
2005-04-27,202196,203509,199242,201540,33116,5790174.0,18860500.0
2005-04-28,200226,202196,198913,198914,35066,5714732.0,18860500.0
2005-04-29,198913,208761,198257,208761,49544,5997639.0,18860500.0
2005-05-02,214012,214012,205478,206792,31809,5941058.0,18860500.0
2005-05-03,211387,211387,207119,207448,24387,5959918.0,18860500.0
2005-05-04,209417,212371,206791,209418,164921,6016500.0,18860500.0
2005-05-06,209417,210074,208761,208761,86546,5997639.0,18860500.0
2005-05-09,208761,210074,205478,209089,56976,6007069.0,18860500.0
2005-05-10,210730,212043,208432,209089,359414,6007069.0,18860500.0
2005-05-11,210074,214012,207448,212044,164679,6091942.0,18860500.0
2005-05-12,212700,212700,207776,208105,39488,5978778.0,18860500.0
2005-05-13,206791,211715,201868,211715,40944,6082511.0,18860500.0
2005-05-16,206791,214669,206791,211387,25976,6073081.0,18860500.0
2005-05-17,214669,214669,211387,212372,28665,6101372.0,18860500.0
2005-05-18,214341,214669,207776,209418,34688,6016500.0,18860500.0
2005-05-19,213356,214012,210074,210402,55603,6044790.0,18860500.0
2005-05-20,211387,213684,210730,211387,28348,6073081.0,18860500.0
2005-05-23,211387,213028,209089,209089,47602,6007069.0,18860500.0
2005-05-24,209417,210730,209089,210731,172917,6054220.0,18860500.0
2005-05-25,210730,215325,210730,215326,77808,6186244.0,18860500.0
2005-05-26,215325,220249,213356,219921,37307,6318268.0,18860500.0
2005-05-27,220249,226157,220249,225173,81728,6469152.0,18860500.0
2005-05-30,227142,227799,222547,225173,47373,6469152.0,18860500.0
2005-05-31,223203,225173,220906,224845,50599,6459721.0,18860500.0
2005-06-01,225173,225829,223203,224845,54448,6459721.0,18860500.0
2005-06-02,224844,227799,221234,223860,39671,6431430.0,18860500.0
2005-06-03,223860,225829,221890,221891,43078,6374849.0,18860500.0
2005-06-07,223203,224844,221562,221891,23893,6374849.0,18860500.0
2005-06-08,220577,225173,220577,223204,57333,6412570.0,18860500.0
2005-06-09,221234,223203,218936,223204,85298,6412570.0,18860500.0
2005-06-10,221234,225829,220906,223204,38267,6412570.0,18860500.0
2005-06-13,223203,225501,220577,221234,30285,6355988.0,18860500.0
2005-06-14,219921,224844,219921,222875,29098,6403140.0,18860500.0
2005-06-15,225501,225501,221234,225501,36317,6478582.0,18860500.0
2005-06-16,223860,224844,222547,222875,43881,6403140.0,18860500.0
2005-06-17,222875,223203,221234,221563,44298,6365419.0,18860500.0
2005-06-20,221234,223203,219264,220578,52500,6337128.0,18860500.0
2005-06-21,220577,223531,214997,216639,53611,6223965.0,18860500.0
2005-06-22,215654,216638,215325,216311,51433,6214535.0,18860500.0
2005-06-23,216310,218280,214669,216639,94477,6223965.0,18860500.0
2005-06-24,213356,215325,212043,212044,67967,6091942.0,18860500.0
2005-06-27,210074,211387,206463,209089,93783,6007069.0,18860500.0
2005-06-28,208761,210402,208761,210402,117482,6044790.0,18860500.0
2005-06-29,210402,211715,210402,211715,67421,6082511.0,18860500.0
2005-06-30,208104,215654,208104,214669,90342,6167384.0,18860500.0
2005-07-01,215982,217623,213028,214341,38425,6157953.0,18860500.0
2005-07-04,214669,216310,213028,213356,30302,6129662.0,18860500.0
2005-07-05,214012,220577,214012,220250,63057,6327698.0,18860500.0
2005-07-06,220906,223531,219921,222875,37112,6403140.0,18860500.0
2005-07-07,219921,223860,219593,221234,43437,6355988.0,18860500.0
2005-07-08,221890,222875,215325,215654,40084,6195674.0,18860500.0
2005-07-11,215325,222547,215325,220578,66613,6337128.0,18860500.0
2005-07-12,217951,223531,217623,223204,51066,6412570.0,18860500.0
2005-07-13,225501,225829,221234,222219,21308,6384279.0,18860500.0
2005-07-14,224188,231081,222218,231081,92976,6638896.0,18860500.0
2005-07-15,231081,231081,226814,227799,38287,6544594.0,18860500.0
2005-07-18,227142,230425,226486,226486,20140,6506872.0,18860500.0
2005-07-19,226157,236989,226157,236005,76795,6780350.0,18860500.0
2005-07-20,238302,240272,231081,237646,102958,6827501.0,18860500.0
2005-07-21,235676,240928,232722,236333,25115,6789780.0,18860500.0
2005-07-22,236333,239287,231409,233051,31480,6695478.0,18860500.0
2005-07-25,236333,242898,235348,239288,48193,6874652.0,18860500.0
2005-07-26,239615,241913,236005,241585,27951,6940664.0,18860500.0
2005-07-27,241913,241913,234363,234364,48951,6733198.0,18860500.0
2005-07-28,235020,240928,232394,238303,52151,6846362.0,18860500.0
2005-07-29,237974,240928,235676,238631,32282,6855792.0,18860500.0
2005-08-01,244211,244211,236333,236333,24607,6789780.0,18860500.0
2005-08-02,233707,236005,231737,235349,56027,6761489.0,18860500.0
2005-08-03,235676,236333,232066,236005,45634,6780350.0,18860500.0
2005-08-04,232722,236333,232394,233379,37622,6704908.0,18860500.0
2005-08-05,233379,236333,228455,228456,45632,6563454.0,18860500.0
2005-08-08,232066,233050,225829,228127,26059,6554024.0,18860500.0
2005-08-09,227799,229440,225829,226814,44844,6516303.0,18860500.0
2005-08-10,227799,236989,227799,232723,62843,6686047.0,18860500.0
2005-08-11,239615,243226,236333,242570,70215,6968955.0,18860500.0
2005-08-12,240272,252744,239943,250776,82482,7204711.0,18860500.0
2005-08-16,250775,252415,241913,241913,39452,6950094.0,18860500.0
2005-08-17,242241,248150,241913,244868,42507,7034966.0,18860500.0
2005-08-18,244867,247163,239615,240600,42807,6912373.0,18860500.0
2005-08-19,240272,242569,238302,241585,23129,6940664.0,18860500.0
2005-08-22,239943,249133,239943,249135,26497,7157560.0,18860500.0
2005-08-23,252745,252745,246508,246837,65907,7091548.0,18860500.0
2005-08-24,250775,250775,242241,242898,41468,6978385.0,18860500.0
2005-08-25,241585,246507,237318,242898,27196,6978385.0,18860500.0
2005-08-26,243226,247165,240928,240929,29180,6921804.0,18860500.0
2005-08-29,238631,240272,235020,235020,35438,6752059.0,18860500.0
2005-08-30,239615,239944,233050,238303,26001,6846362.0,18860500.0
2005-08-31,235348,244867,235348,241913,40982,6950094.0,18860500.0
2005-09-01,245522,249462,242898,249463,55790,7166990.0,18860500.0
2005-09-02,252417,252745,247821,249463,38261,7166990.0,18860500.0
2005-09-05,252745,252745,246180,246181,20343,7072688.0,18860500.0
2005-09-06,246180,257995,246180,256028,56238,7355595.0,18860500.0
2005-09-07,257012,259638,254058,257997,28817,7412176.0,18860500.0
2005-09-08,259966,259966,254058,257997,61494,7412176.0,18860500.0
2005-09-09,257997,260623,256684,258325,35727,7421607.0,18860500.0
2005-09-12,259310,260951,255371,255371,37457,7336734.0,18860500.0
2005-09-13,255371,255698,252745,252745,61466,7261292.0,18860500.0
2005-09-14,251104,257997,251104,257997,31310,7412176.0,18860500.0
2005-09-15,257340,258981,252745,258325,55346,7421607.0,18860500.0
2005-09-16,259638,260623,256027,259310,32243,7449898.0,18860500.0
2005-09-20,260293,262920,255699,260623,70033,7487618.0,18860500.0
2005-09-21,259965,265546,259965,265219,54483,7619642.0,18860500.0
2005-09-22,263249,263249,258981,258982,44178,7440467.0,18860500.0
2005-09-23,259966,260951,254058,255043,45710,7327304.0,18860500.0
2005-09-26,258325,265546,255371,263577,73558,7572491.0,18860500.0
2005-09-27,261607,266203,261607,264234,45619,7591351.0,18860500.0
2005-09-28,264233,264890,259966,261936,52723,7525340.0,18860500.0
2005-09-29,261936,264233,258981,261280,31193,7506479.0,18860500.0
2005-09-30,261279,261936,252417,254058,81452,7299014.0,18860500.0
2005-10-04,254058,259638,254058,255371,64907,7336734.0,18860500.0
2005-10-05,255371,257668,253730,254387,44519,7308444.0,18860500.0
2005-10-06,253730,253730,248478,248478,54542,7138699.0,18860500.0
2005-10-07,254714,254714,246508,251104,37807,7214141.0,18860500.0
2005-10-10,256027,257011,252745,256356,42093,7365025.0,18860500.0
2005-10-11,257997,262920,256027,262921,62941,7553630.0,18860500.0
2005-10-12,263249,264562,255699,255700,50986,7346165.0,18860500.0
2005-10-13,256027,257667,249133,249135,55217,7157560.0,18860500.0
2005-10-14,249791,255043,249462,251104,35941,7214141.0,18860500.0
2005-10-17,252088,255371,246180,246837,29791,7091548.0,18860500.0
2005-10-18,246837,255371,246837,255371,36201,7336734.0,18860500.0
2005-10-19,255371,255371,248805,249791,20769,7176420.0,18860500.0
2005-10-20,255369,255369,247493,250119,43374,7185850.0,18860500.0
2005-10-21,245524,252744,245195,250776,49146,7204711.0,18860500.0
2005-10-24,253401,257668,252745,254058,40832,7299014.0,18860500.0
2005-10-25,255371,256356,251760,253402,37855,7280153.0,18860500.0
2005-10-26,254714,255043,250775,252089,51753,7242432.0,18860500.0
2005-10-27,250774,254058,247493,248150,43385,7129269.0,18860500.0
2005-10-28,244866,247821,244211,245524,43003,7053827.0,18860500.0
2005-10-31,245524,248478,243882,245524,35420,7053827.0,18860500.0
2005-11-01,246508,254714,245524,250119,48709,7185850.0,18860500.0
2005-11-02,254058,257340,250774,257341,26364,7393316.0,18860500.0
2005-11-03,262263,262263,256684,261936,37586,7525340.0,18860500.0
2005-11-04,263577,267844,259310,262593,52484,7544200.0,18860500.0
2005-11-07,266531,266531,257997,260951,34446,7497049.0,18860500.0
2005-11-08,260951,266531,256684,266531,56030,7657363.0,18860500.0
2005-11-09,266531,267844,260951,263906,56709,7581921.0,18860500.0
2005-11-10,261279,262592,258981,259310,65943,7449898.0,18860500.0
2005-11-11,261606,265875,261606,265875,47415,7638502.0,18860500.0
2005-11-14,265875,267516,263249,263906,24122,7581921.0,18860500.0
2005-11-15,263905,268500,259638,262593,52591,7544200.0,18860500.0
2005-11-16,260623,263249,259638,262264,22529,7534770.0,18860500.0
2005-11-17,262264,265218,260951,264234,33320,7591351.0,18860500.0
2005-11-18,266531,281630,266531,279989,107794,8044003.0,18860500.0
2005-11-21,279988,283600,274081,280974,58219,8072294.0,18860500.0
2005-11-22,280974,282287,274737,281631,59916,8091154.0,18860500.0
2005-11-23,281630,296401,281630,296401,63659,8515516.0,18860500.0
2005-11-24,296401,321019,292462,308546,88835,8864435.0,18860500.0
2005-11-25,307233,307233,298042,299027,58611,8590958.0,18860500.0
2005-11-28,295416,298369,284584,284585,53821,8176027.0,18860500.0
2005-11-29,280974,284256,275393,275722,92268,7921410.0,18860500.0
2005-11-30,279004,285569,279004,280646,72109,8062864.0,18860500.0
2005-12-01,276706,280317,276378,277692,53490,7977992.0,18860500.0
2005-12-02,281302,283600,275722,275722,94486,7921410.0,18860500.0
2005-12-05,275722,280317,275065,279661,62842,8034573.0,18860500.0
2005-12-06,278348,288195,278348,284913,55005,8185457.0,18860500.0
2005-12-07,283600,297714,282287,295417,129459,8487225.0,18860500.0
2005-12-08,295416,297386,288523,294432,90813,8458934.0,18860500.0
2005-12-09,294431,298699,288851,288852,73832,8298620.0,18860500.0
2005-12-12,291806,296073,289180,296073,37837,8506086.0,18860500.0
2005-12-13,297057,302309,291477,298043,58796,8562667.0,18860500.0
2005-12-14,296401,298042,287867,289180,67558,8308050.0,18860500.0
2005-12-15,290164,290821,281629,283928,50202,8157166.0,18860500.0
2005-12-16,283928,292134,279004,288524,73099,8289190.0,18860500.0
2005-12-19,288523,292134,285569,292134,51147,8392922.0,18860500.0
2005-12-20,288851,292462,286882,288524,44730,8289190.0,18860500.0
2005-12-21,291477,292462,288851,290493,38272,8345771.0,18860500.0
2005-12-22,292462,295416,289180,291806,52535,8383492.0,18860500.0
2005-12-23,291806,294103,288195,289180,40655,8308050.0,18860500.0
2005-12-26,289836,290493,285241,285241,41750,8194887.0,18860500.0
2005-12-27,287538,287538,285241,285241,29235,8194887.0,18860500.0
2005-12-28,284256,285569,282287,282944,32621,8128876.0,18860500.0
2005-12-29,282287,290821,282287,290821,44321,8355202.0,18860500.0
2006-01-02,290493,290493,287210,288524,79190,8289190.0,18860500.0
2006-01-03,288850,300012,287538,299684,53337,8609818.0,18860500.0
2006-01-04,301981,322004,299683,318722,105611,9156773.0,18860500.0
2006-01-05,321019,322332,314126,320035,59538,9194494.0,18860500.0
2006-01-06,321675,322332,313798,322332,45643,9260506.0,18860500.0
2006-01-09,322331,322331,312813,314783,70199,9043610.0,18860500.0
2006-01-10,311828,313141,306248,307233,64900,8826714.0,18860500.0
2006-01-11,302637,307232,300668,304936,72431,8760702.0,18860500.0
2006-01-12,308218,310187,305592,305592,58813,8779563.0,18860500.0
2006-01-13,302966,305592,296073,296401,114840,8515516.0,18860500.0
2006-01-16,296401,298042,289508,290165,91732,8336341.0,18860500.0
2006-01-17,292134,292134,285568,285569,99953,8204318.0,18860500.0
2006-01-18,282943,285241,276706,278676,137294,8006282.0,18860500.0
2006-01-19,278676,290164,278676,288524,104587,8289190.0,18860500.0
2006-01-20,295416,297057,282613,284913,117020,8185457.0,18860500.0
2006-01-23,287538,292134,285568,290165,77610,8336341.0,18860500.0
2006-01-24,290164,312485,290164,312485,93066,8977598.0,18860500.0
2006-01-25,312483,312813,289836,295417,149164,8487225.0,18860500.0
2006-01-26,297713,307889,296401,307233,111079,8826714.0,18860500.0
2006-01-27,312813,326271,312485,326271,135782,9373668.0,18860500.0
2006-01-31,328897,342683,326927,334806,100821,9618855.0,18860500.0
2006-02-01,324301,340057,322660,340057,104039,9769739.0,18860500.0
2006-02-02,334805,336775,326599,327584,84142,9411390.0,18860500.0
2006-02-03,322988,323973,307233,308546,93135,8864435.0,18860500.0
2006-02-06,305263,309202,298370,308546,93131,8864435.0,18860500.0
2006-02-07,301980,311172,301980,303623,52763,8722981.0,18860500.0
2006-02-08,302309,307233,296729,296730,56915,8524946.0,18860500.0
2006-02-09,300012,302637,295416,297714,75288,8553237.0,18860500.0
2006-02-10,298699,308546,293447,308546,77761,8864435.0,18860500.0
2006-02-13,308546,308546,296401,300997,57178,8647539.0,18860500.0
2006-02-14,298699,311828,293775,307233,55546,8826714.0,18860500.0
2006-02-15,308545,308545,294103,294104,72402,8449504.0,18860500.0
2006-02-16,297386,300668,294103,297386,51353,8543806.0,18860500.0
2006-02-17,300668,305263,297714,304936,34078,8760702.0,18860500.0
2006-02-20,305263,308546,302309,307562,53957,8836144.0,18860500.0
2006-02-21,308546,321675,307889,320691,61419,9213354.0,18860500.0
2006-02-22,322988,322988,312156,318394,40743,9147342.0,18860500.0
2006-02-23,318393,321019,313469,319706,27918,9185064.0,18860500.0
2006-02-24,320691,320691,306905,308546,68068,8864435.0,18860500.0
2006-02-27,308546,308546,303950,306905,34749,8817284.0,18860500.0
2006-02-28,306905,307233,302966,303294,61898,8713551.0,18860500.0
2006-03-02,301981,302309,295744,296730,139547,8524946.0,18860500.0
2006-03-03,297386,299355,289180,291150,118947,8364632.0,18860500.0
2006-03-06,291477,293118,289180,290821,81212,8355202.0,18860500.0
2006-03-07,289835,293118,287867,288852,79384,8298620.0,18860500.0
2006-03-08,288851,292789,288195,292134,86725,8392922.0,18860500.0
2006-03-09,294103,302637,292134,298371,69027,8572097.0,18860500.0
2006-03-10,298042,300668,293447,298699,47406,8581528.0,18860500.0
2006-03-13,297386,300012,295416,298699,33310,8581528.0,18860500.0
2006-03-14,298370,298370,288851,288852,67378,8298620.0,18860500.0
2006-03-15,288850,294103,279989,279989,111290,8044003.0,18860500.0
2006-03-16,280644,285569,280644,284585,52881,8176027.0,18860500.0
