휠라코리아(081660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-27,18700,19440,18540,19280,23969,1099733.0,11408014.0
2016-09-28,19360,19600,19020,19020,19578,1084902.0,11408014.0
2016-09-29,19060,19260,18820,19020,15998,1084902.0,11408014.0
2016-09-30,19100,19340,18700,19080,21779,1088325.0,11408014.0
2016-10-04,19120,19580,19100,19580,36536,1116845.0,11408014.0
2016-10-05,19300,19720,19120,19700,25475,1123689.0,11408014.0
2016-10-06,19760,19860,19340,19860,28053,1132816.0,11408014.0
2016-10-07,20100,20100,19560,19760,39529,1127112.0,11408014.0
2016-10-10,19800,19860,19620,19660,18845,1121408.0,11408014.0
2016-10-11,19660,19740,18420,19500,21126,1112281.0,11408014.0
2016-10-12,19500,19580,19200,19500,25778,1112281.0,11408014.0
2016-10-13,19520,19540,19220,19220,5460,1096310.0,11408014.0
2016-10-14,19520,19540,18860,18980,11674,1082621.0,11408014.0
2016-10-17,19100,19180,18780,19120,10858,1090606.0,11408014.0
2016-10-18,19020,19260,18820,19020,15863,1084902.0,11408014.0
2016-10-19,19200,19560,19100,19100,16315,1089465.0,11408014.0
2016-10-20,19320,19380,19080,19160,15775,1092888.0,11408014.0
2016-10-21,19100,19420,18860,19000,24183,1083761.0,11408014.0
2016-10-24,19060,19060,18500,18640,29034,1063227.0,11408014.0
2016-10-25,18660,18720,18500,18520,14832,1056382.0,11408014.0
2016-10-26,18680,18680,18360,18500,14878,1055241.0,11408014.0
2016-10-27,18500,18680,18380,18580,13285,1059805.0,11408014.0
2016-10-28,18760,18760,18020,18020,29910,1027862.0,11408014.0
2016-10-31,18080,18160,17420,17440,72680,994779.0,11408014.0
2016-11-01,17280,17580,17180,17400,52901,992497.0,11408014.0
2016-11-02,17580,17580,17080,17160,33330,978808.0,11408014.0
2016-11-03,16800,17400,16780,16820,38805,959414.0,11408014.0
2016-11-04,16720,16960,16580,16880,22498,962836.0,11408014.0
2016-11-07,16900,16900,16660,16680,32555,951428.0,11408014.0
2016-11-08,16680,16720,16500,16600,32911,946865.0,11408014.0
2016-11-09,16640,16680,16000,16480,33595,940020.0,11408014.0
2016-11-10,16480,16780,16160,16280,26763,928612.0,11408014.0
2016-11-11,16300,16400,15919,16140,34165,920627.0,11408014.0
2016-11-14,16160,16400,15600,15920,66669,908078.0,11408014.0
2016-11-15,15840,15840,14980,15080,94502,860164.0,11408014.0
2016-11-16,15080,15460,14420,15040,89828,857883.0,11408014.0
2016-11-17,15040,15040,14639,14700,60626,838489.0,11408014.0
2016-11-18,14720,14900,14460,14560,47137,830503.0,11408014.0
2016-11-21,14620,14640,14160,14200,55224,809969.0,11408014.0
2016-11-22,14220,14400,13720,13980,65601,797420.0,11408014.0
2016-11-23,13920,13960,13600,13740,110643,783731.0,11408014.0
2016-11-24,13740,13860,13400,13520,54130,771182.0,11408014.0
2016-11-25,13520,13700,13460,13580,42172,774604.0,11408014.0
2016-11-28,13440,13700,13140,13380,95565,763196.0,11408014.0
2016-11-29,13240,13460,13080,13360,56055,762055.0,11408014.0
2016-11-30,13320,13460,12900,13400,113202,764337.0,11408014.0
2016-12-01,13440,13440,13020,13220,53361,754070.0,11408014.0
2016-12-02,13260,13260,12660,13140,71114,749507.0,11408014.0
2016-12-05,13000,13020,12360,12620,93360,719846.0,11408014.0
2016-12-06,12360,12620,12360,12400,77660,707297.0,11408014.0
2016-12-07,12400,12560,12240,12320,58206,702734.0,11408014.0
2016-12-08,12440,12560,12339,12520,38814,714142.0,11408014.0
2016-12-09,12500,12720,12460,12660,46052,722127.0,11408014.0
2016-12-12,12660,13260,12660,13260,81813,756351.0,11408014.0
2016-12-13,13260,13340,13020,13280,44899,757492.0,11408014.0
2016-12-14,13540,13840,13380,13640,98757,778027.0,11408014.0
2016-12-15,13660,13660,13420,13600,34027,775745.0,11408014.0
2016-12-16,13620,13880,13320,13760,52319,784871.0,11408014.0
2016-12-19,13680,13800,13600,13780,18707,786012.0,11408014.0
2016-12-20,13780,14120,13680,13880,32044,791716.0,11408014.0
2016-12-21,13880,13920,13420,13880,49298,791716.0,11408014.0
2016-12-22,13820,13940,13560,13600,20946,775745.0,11408014.0
2016-12-23,13680,13940,13600,13800,16931,787153.0,11408014.0
2016-12-26,13680,13940,13680,13740,12909,783731.0,11408014.0
2016-12-27,13700,13960,13660,13960,14714,796279.0,11408014.0
2016-12-28,13960,14060,13760,14040,19878,800843.0,11408014.0
2016-12-29,14060,14100,13860,14100,8997,804265.0,11408014.0
2017-01-02,14120,14180,13980,14180,10029,808828.0,11408014.0
2017-01-03,14180,14200,14020,14080,14803,803124.0,11408014.0
2017-01-04,14000,14120,13760,14100,22955,804265.0,11408014.0
2017-01-05,13900,14180,13900,14120,32440,805406.0,11408014.0
2017-01-06,14100,14300,13840,14300,27234,815673.0,11408014.0
2017-01-09,14320,14320,14000,14220,28991,811110.0,11408014.0
2017-01-10,14020,14060,13720,13720,54651,782590.0,11408014.0
2017-01-11,13840,13960,13520,13540,35014,772323.0,11408014.0
2017-01-12,13540,13900,13460,13820,27641,788294.0,11408014.0
2017-01-13,13840,13980,13660,13880,18051,791716.0,11408014.0
2017-01-16,13780,13920,13500,13820,22363,788294.0,11408014.0
2017-01-17,13940,13940,13680,13820,13525,788294.0,11408014.0
2017-01-18,13660,13940,13660,13820,14941,788294.0,11408014.0
2017-01-19,13960,13960,13600,13680,4868,780308.0,11408014.0
2017-01-20,13780,13980,13680,13680,11775,780308.0,11408014.0
2017-01-23,13880,13940,13700,13700,11346,781449.0,11408014.0
2017-01-24,13880,13880,13520,13660,16833,779167.0,11408014.0
2017-01-25,13660,13820,13240,13240,26516,755211.0,11408014.0
2017-01-26,13380,13480,13020,13320,13277,759774.0,11408014.0
2017-01-31,13080,13880,13080,13760,19181,784871.0,11408014.0
2017-02-01,13760,13920,13580,13780,24422,786012.0,11408014.0
2017-02-02,13600,13860,13600,13760,21142,784871.0,11408014.0
2017-02-03,13700,13700,13440,13540,13283,772323.0,11408014.0
2017-02-06,13560,13560,13120,13240,40514,755211.0,11408014.0
2017-02-07,13240,13400,13220,13400,18155,764337.0,11408014.0
2017-02-08,13300,13520,13120,13500,35497,770041.0,11408014.0
2017-02-09,13480,13580,13080,13120,37756,748366.0,11408014.0
2017-02-10,13140,13300,12960,13060,43235,744943.0,11408014.0
2017-02-13,13000,13180,12820,13180,41077,751788.0,11408014.0
2017-02-14,13260,13480,13080,13460,22699,771124.0,11458014.0
2017-02-15,13600,13600,13300,13340,15468,764250.0,11458014.0
2017-02-16,13340,14160,13200,14060,38653,805498.0,11458014.0
2017-02-17,14100,14100,13760,13820,11049,791749.0,11458014.0
2017-02-20,13800,14620,13740,14500,44153,830706.0,11458014.0
2017-02-21,14500,14740,14400,14680,143904,841018.0,11458014.0
2017-02-22,14740,14780,14380,14780,25560,846747.0,11458014.0
2017-02-23,14800,15000,14740,14960,32798,857059.0,11458014.0
2017-02-24,14940,15000,14780,14900,21598,853622.0,11458014.0
2017-02-27,14980,14980,14560,14640,28264,838727.0,11458014.0
2017-02-28,14660,14980,14440,14980,27714,858205.0,11458014.0
2017-03-02,14999,14999,14500,15000,17614,863101.0,11508014.0
2017-03-03,14740,14780,14480,14520,17857,835482.0,11508014.0
2017-03-06,14740,14740,14320,14380,14328,878835.0,12223014.0
2017-03-07,14400,14900,14400,14720,14098,899614.0,12223014.0
2017-03-08,14740,14800,14500,14680,10406,897169.0,12223014.0
2017-03-09,14680,14680,14220,14260,12536,871501.0,12223014.0
2017-03-10,14320,14420,13960,14200,19328,867834.0,12223014.0
2017-03-13,14240,14460,13900,13920,17104,850722.0,12223014.0
2017-03-14,14000,14080,13700,13900,29989,849499.0,12223014.0
2017-03-15,13780,13900,13540,13560,16778,828720.0,12223014.0
2017-03-16,13600,13720,13440,13540,18288,827498.0,12223014.0
2017-03-17,13700,13740,13440,13660,12363,834832.0,12223014.0
2017-03-20,13760,13760,13440,13620,15212,832387.0,12223014.0
2017-03-21,13480,13660,13420,13660,13931,834832.0,12223014.0
2017-03-22,13660,13700,13480,13560,30043,828720.0,12223014.0
2017-03-23,13540,13660,13480,13500,20054,825053.0,12223014.0
2017-03-24,13500,13660,13380,13620,19959,832387.0,12223014.0
2017-03-27,13720,13900,13540,13580,20534,829943.0,12223014.0
2017-03-28,13840,13840,13560,13640,19075,833610.0,12223014.0
2017-03-29,13640,14140,13580,14140,26122,864167.0,12223014.0
2017-03-30,14140,14280,13860,14240,23485,870279.0,12223014.0
2017-03-31,14260,14260,13880,14020,27536,856833.0,12223014.0
2017-04-03,13980,14020,13900,13940,11056,851944.0,12223014.0
2017-04-04,13960,14060,13900,14000,16534,855611.0,12223014.0
2017-04-05,14000,14040,13640,13760,30279,840943.0,12223014.0
2017-04-06,13840,13900,13640,13780,26296,842166.0,12223014.0
2017-04-07,13800,14080,13740,14080,34500,860500.0,12223014.0
2017-04-10,14080,14400,13820,14260,36580,871501.0,12223014.0
2017-04-11,14260,14660,13880,13980,38510,854389.0,12223014.0
2017-04-12,14020,14180,13660,14000,38802,855611.0,12223014.0
2017-04-13,13860,14180,13860,13980,21670,854389.0,12223014.0
2017-04-14,14040,14060,13700,13980,16072,854389.0,12223014.0
2017-04-17,14080,14180,13820,13980,15533,854389.0,12223014.0
2017-04-18,13900,14120,13840,14080,26345,860500.0,12223014.0
2017-04-19,14120,14180,14020,14140,26559,864167.0,12223014.0
2017-04-20,14140,14540,14080,14380,38012,878835.0,12223014.0
2017-04-21,14380,14400,14220,14340,24656,876390.0,12223014.0
2017-04-24,14460,14560,14100,14120,29908,862945.0,12223014.0
2017-04-25,14140,14260,14080,14240,17036,870279.0,12223014.0
2017-04-26,14180,14200,14000,14040,34317,858056.0,12223014.0
2017-04-27,14020,14160,13800,14020,34442,856833.0,12223014.0
2017-04-28,14020,14020,13740,13880,44829,848277.0,12223014.0
2017-05-02,13800,13800,13540,13720,34898,838499.0,12223014.0
2017-05-04,13820,13820,13500,13560,37640,828720.0,12223014.0
2017-05-08,13560,13980,13540,13980,44376,854389.0,12223014.0
2017-05-10,13980,14240,13940,14140,41526,864167.0,12223014.0
2017-05-11,14160,14320,14060,14180,39679,866612.0,12223014.0
2017-05-12,14200,14260,13980,14100,21864,861722.0,12223014.0
2017-05-15,14080,14340,14020,14300,34873,873946.0,12223014.0
2017-05-16,14320,14320,13720,13780,59987,842166.0,12223014.0
2017-05-17,14000,14000,13300,13700,65817,837276.0,12223014.0
2017-05-18,13480,13740,13320,13660,89110,834832.0,12223014.0
2017-05-19,13680,14240,13520,14180,92303,866612.0,12223014.0
2017-05-22,14220,14280,13900,14120,63660,862945.0,12223014.0
2017-05-23,14160,14240,14000,14240,34680,870279.0,12223014.0
2017-05-24,14400,15140,14380,14760,160968,902058.0,12223014.0
2017-05-25,14700,14940,14500,14860,64366,908170.0,12223014.0
2017-05-26,14900,14920,14560,14660,40217,895947.0,12223014.0
2017-05-29,14680,14840,14540,14700,43130,898392.0,12223014.0
2017-05-30,14780,15459,14659,15420,142239,942394.0,12223014.0
2017-05-31,15500,15500,15000,15340,82662,937505.0,12223014.0
2017-06-01,15420,15740,15200,15700,116366,959507.0,12223014.0
2017-06-02,15780,16500,15520,16320,139748,997398.0,12223014.0
2017-06-05,16400,16480,16060,16300,73876,996176.0,12223014.0
2017-06-07,16220,16420,15980,16320,69710,997398.0,12223014.0
2017-06-08,16339,16400,16040,16140,46402,986397.0,12223014.0
2017-06-09,16200,16200,15880,16100,43318,983953.0,12223014.0
2017-06-12,16020,16100,15520,15600,36173,953395.0,12223014.0
2017-06-13,15600,16099,15480,16080,64072,982730.0,12223014.0
2017-06-14,16160,16220,15860,16160,60202,987620.0,12223014.0
2017-06-15,16580,16980,16260,16480,242021,1007176.0,12223014.0
2017-06-16,16600,16660,16360,16460,112418,1005954.0,12223014.0
2017-06-19,16480,16560,16160,16500,81045,1008399.0,12223014.0
2017-06-20,16600,16600,16280,16500,100271,1008399.0,12223014.0
2017-06-21,16440,16460,16040,16440,54086,1004732.0,12223014.0
2017-06-22,16460,16460,16100,16300,45805,996176.0,12223014.0
2017-06-23,16440,16500,16220,16400,112664,1002287.0,12223014.0
2017-06-26,16500,16600,16300,16460,44245,1005954.0,12223014.0
2017-06-27,16400,17120,16320,17020,111496,1040178.0,12223014.0
2017-06-28,16960,16980,16620,16740,78922,1023066.0,12223014.0
2017-06-29,16760,16940,16600,16900,64047,1032845.0,12223014.0
2017-06-30,16720,17100,16660,17100,39657,1045068.0,12223014.0
2017-07-03,17140,17280,16400,16560,48036,1012066.0,12223014.0
2017-07-04,16580,16640,15760,15760,81551,963174.0,12223014.0
2017-07-05,15800,16060,15539,15660,63238,957062.0,12223014.0
2017-07-06,15800,15880,15600,15840,40720,968063.0,12223014.0
2017-07-07,15840,15939,15680,15760,34790,963174.0,12223014.0
2017-07-10,15779,15779,15100,15100,73652,922838.0,12223014.0
2017-07-11,15100,15700,15100,15640,29992,955840.0,12223014.0
2017-07-12,15680,15680,15380,15480,46440,946061.0,12223014.0
2017-07-13,15400,15600,15240,15600,24028,953395.0,12223014.0
2017-07-14,15600,15620,15120,15520,42295,948506.0,12223014.0
2017-07-17,15520,15660,15279,15500,42162,947284.0,12223014.0
2017-07-18,15500,15720,15320,15420,105106,942394.0,12223014.0
2017-07-19,15419,15579,15180,15300,41462,935061.0,12223014.0
2017-07-20,15220,15280,14800,15040,77936,919171.0,12223014.0
2017-07-21,14980,15159,14900,15160,42097,926504.0,12223014.0
2017-07-24,15240,15240,14780,14880,54048,909392.0,12223014.0
2017-07-25,14880,15060,14800,14880,43029,909392.0,12223014.0
2017-07-26,14800,14900,14740,14880,41260,909392.0,12223014.0
2017-07-27,14860,14900,14740,14820,32915,905725.0,12223014.0
2017-07-28,14880,15140,14780,14880,52530,909392.0,12223014.0
2017-07-31,14840,14880,14560,14800,19878,904503.0,12223014.0
2017-08-01,14800,15420,14800,15340,73026,937505.0,12223014.0
2017-08-02,15420,15640,15060,15540,63351,949728.0,12223014.0
2017-08-03,15540,15640,15060,15080,48088,921615.0,12223014.0
2017-08-04,15060,15440,14920,15360,34684,938727.0,12223014.0
2017-08-07,15360,15380,15140,15240,26973,931394.0,12223014.0
2017-08-08,15360,15440,15180,15400,33246,941172.0,12223014.0
2017-08-09,15339,15659,15140,15600,50077,953395.0,12223014.0
2017-08-10,15640,15640,15260,15440,25774,943617.0,12223014.0
2017-08-11,15080,15240,14600,14860,78304,908170.0,12223014.0
2017-08-14,14940,14940,14240,14420,58276,881279.0,12223014.0
2017-08-16,14460,14460,13620,13780,142247,842166.0,12223014.0
2017-08-17,13900,14060,13740,14060,47198,859278.0,12223014.0
2017-08-18,13800,14060,13740,14040,59471,858056.0,12223014.0
2017-08-21,14000,14100,13920,14000,39701,855611.0,12223014.0
2017-08-22,14120,14120,13880,13920,19057,850722.0,12223014.0
2017-08-23,13920,14000,13720,13820,26837,844610.0,12223014.0
2017-08-24,13920,13920,13380,13540,121790,827498.0,12223014.0
2017-08-25,13580,13740,13480,13740,31668,839721.0,12223014.0
2017-08-28,13760,14140,13740,14020,70712,856833.0,12223014.0
2017-08-29,13900,14200,13800,14120,49722,862945.0,12223014.0
2017-08-30,14140,14280,13900,14200,56031,867834.0,12223014.0
2017-08-31,14200,14280,14000,14160,58361,865389.0,12223014.0
2017-09-01,14020,14260,14020,14120,34492,862945.0,12223014.0
2017-09-04,13840,14100,13800,14060,39062,859278.0,12223014.0
2017-09-05,14100,14140,13960,14100,27085,861722.0,12223014.0
2017-09-06,14300,14620,14260,14540,86245,888613.0,12223014.0
2017-09-07,14620,14680,14300,14620,51185,893502.0,12223014.0
2017-09-08,14620,14700,14500,14620,30116,893502.0,12223014.0
2017-09-11,14520,14700,14040,14280,42786,872723.0,12223014.0
2017-09-12,14140,14280,13960,14160,27417,865389.0,12223014.0
2017-09-13,14180,14280,14020,14040,32035,858056.0,12223014.0
2017-09-14,14100,14420,14020,14320,33066,875168.0,12223014.0
2017-09-15,14280,14280,13920,14060,33818,859278.0,12223014.0
2017-09-18,13840,14200,13840,13980,34267,854389.0,12223014.0
2017-09-19,13980,14080,13940,14000,20681,855611.0,12223014.0
2017-09-20,14000,14020,13720,13720,44682,838499.0,12223014.0
2017-09-21,13640,13940,13620,13720,28008,838499.0,12223014.0
2017-09-22,13660,13720,13520,13540,42269,827498.0,12223014.0
2017-09-25,13560,13600,13360,13480,23365,823831.0,12223014.0
2017-09-26,13480,13700,13420,13640,18488,833610.0,12223014.0
2017-09-27,13640,13700,13300,13400,23751,818942.0,12223014.0
2017-09-28,13380,13440,13160,13440,42064,821387.0,12223014.0
2017-09-29,13400,13700,13300,13700,24707,837276.0,12223014.0
2017-10-10,13780,13780,13480,13600,10715,831165.0,12223014.0
2017-10-11,13600,13620,13340,13420,25371,820164.0,12223014.0
2017-10-12,13440,13480,13180,13440,40897,821387.0,12223014.0
2017-10-13,13500,13540,12900,13060,85824,798163.0,12223014.0
2017-10-16,12980,13320,12960,13200,34064,806719.0,12223014.0
2017-10-17,13200,13280,12940,13000,49746,794496.0,12223014.0
2017-10-18,12940,13140,12940,13040,27661,796941.0,12223014.0
2017-10-19,13060,13120,12860,13040,42483,796941.0,12223014.0
2017-10-20,12999,13159,12940,13060,37155,798163.0,12223014.0
2017-10-23,13060,13140,13000,13140,28533,803052.0,12223014.0
2017-10-24,13080,13280,12980,13260,53888,810386.0,12223014.0
2017-10-25,13320,13400,13220,13380,51391,817720.0,12223014.0
2017-10-26,13420,13460,13300,13380,38848,817720.0,12223014.0
2017-10-27,13400,13540,13340,13500,39000,825053.0,12223014.0
2017-10-30,13500,13560,13300,13520,37288,826276.0,12223014.0
2017-10-31,13520,13740,13440,13540,40677,827498.0,12223014.0
2017-11-01,13600,13800,13360,13760,64119,840943.0,12223014.0
2017-11-02,13760,13760,13540,13580,42113,829943.0,12223014.0
2017-11-03,13600,13780,13500,13740,41462,839721.0,12223014.0
2017-11-06,13720,13740,13420,13580,51721,829943.0,12223014.0
2017-11-07,13580,13640,13440,13620,44071,832387.0,12223014.0
2017-11-08,13620,13700,13420,13660,40641,834832.0,12223014.0
2017-11-09,13800,14700,13780,14700,261397,898392.0,12223014.0
2017-11-10,14800,14820,14360,14540,83408,888613.0,12223014.0
2017-11-13,14700,14700,14240,14680,74393,897169.0,12223014.0
2017-11-14,14500,14500,14080,14280,84652,872723.0,12223014.0
2017-11-15,14780,14880,14420,14560,137097,889835.0,12223014.0
2017-11-16,14580,14839,14500,14840,45109,906948.0,12223014.0
2017-11-17,14780,15300,14640,15240,86378,931394.0,12223014.0
2017-11-20,15240,15720,15160,15620,91699,954617.0,12223014.0
2017-11-21,15720,15720,15300,15620,62885,954617.0,12223014.0
2017-11-22,15700,15700,15339,15600,55106,953395.0,12223014.0
2017-11-23,15640,15979,15499,15600,71514,953395.0,12223014.0
2017-11-24,15680,15939,15580,15900,37541,971730.0,12223014.0
2017-11-27,15899,16360,15680,16260,76791,993731.0,12223014.0
2017-11-28,16380,16400,16020,16280,53371,994953.0,12223014.0
2017-11-29,16280,16420,16100,16340,53408,998620.0,12223014.0
2017-11-30,16340,16340,15899,15940,54745,974174.0,12223014.0
2017-12-01,15980,16400,15960,16400,77326,1002287.0,12223014.0
2017-12-04,16360,16660,15880,16080,60600,982730.0,12223014.0
2017-12-05,16180,16320,15940,16240,50978,992509.0,12223014.0
2017-12-06,16300,16640,16160,16300,71768,996176.0,12223014.0
2017-12-07,16440,16460,16040,16300,51731,996176.0,12223014.0
2017-12-08,16280,16340,16000,16000,33943,977841.0,12223014.0
2017-12-11,15960,16000,15400,15920,49421,972952.0,12223014.0
2017-12-12,15920,16160,15800,16080,32449,982730.0,12223014.0
2017-12-13,16040,16120,15900,16060,26902,981508.0,12223014.0
2017-12-14,16099,16160,15919,16060,40469,981508.0,12223014.0
2017-12-15,15980,16160,15880,16060,69192,981508.0,12223014.0
2017-12-18,16079,16400,16040,16260,58210,993731.0,12223014.0
2017-12-19,16260,16340,15960,16340,55414,998620.0,12223014.0
2017-12-20,16280,16440,16079,16100,33532,983953.0,12223014.0
2017-12-21,16239,16300,15840,15900,32624,971730.0,12223014.0
2017-12-22,15900,16180,15800,16060,38575,981508.0,12223014.0
2017-12-26,16060,16140,15820,15820,35093,966840.0,12223014.0
2017-12-27,16020,16160,15780,16120,19016,985175.0,12223014.0
2017-12-28,16100,16400,16040,16320,21157,997398.0,12223014.0
2018-01-02,16440,16740,16180,16660,51336,1018177.0,12223014.0
2018-01-03,16800,17680,16740,17500,78619,1069514.0,12223014.0
2018-01-04,17640,17640,17000,17080,42597,1043845.0,12223014.0
2018-01-05,17060,17280,16820,17240,28026,1053624.0,12223014.0
2018-01-08,17040,17240,16640,16900,29575,1032845.0,12223014.0
2018-01-09,16900,17000,16780,16960,22884,1036512.0,12223014.0
2018-01-10,16780,17100,16700,17080,36104,1043845.0,12223014.0
2018-01-11,17040,17160,16720,17040,20193,1041401.0,12223014.0
2018-01-12,17160,17160,16680,16840,21087,1029178.0,12223014.0
2018-01-15,16940,16960,16580,16660,20408,1018177.0,12223014.0
2018-01-16,16700,17340,16600,17200,56813,1051179.0,12223014.0
2018-01-17,17340,17340,16920,17120,19166,1046290.0,12223014.0
2018-01-18,17040,17100,16580,16740,45568,1023066.0,12223014.0
2018-01-19,16720,17160,16700,16860,33489,1030400.0,12223014.0
2018-01-22,16860,17100,16840,16840,38767,1029178.0,12223014.0
2018-01-23,16860,17680,16860,17300,112864,1057291.0,12223014.0
2018-01-24,17300,17460,17120,17220,44466,1052402.0,12223014.0
2018-01-25,17320,17600,17100,17580,37416,1074403.0,12223014.0
2018-01-26,17580,18220,17540,17960,101384,1097627.0,12223014.0
2018-01-29,17960,18020,17680,17720,37437,1082959.0,12223014.0
2018-01-30,17720,17720,17260,17460,28938,1067069.0,12223014.0
2018-01-31,17460,17540,17020,17280,16086,1056068.0,12223014.0
2018-02-01,17500,18040,17400,17880,76168,1092737.0,12223014.0
2018-02-02,17900,18100,17680,18000,74836,1100071.0,12223014.0
2018-02-05,17620,17820,17400,17520,30355,1070736.0,12223014.0
2018-02-06,16800,17120,16520,17040,47891,1041401.0,12223014.0
2018-02-07,17360,17380,16720,16760,24068,1024289.0,12223014.0
2018-02-08,17000,17000,16500,16800,28513,1026733.0,12223014.0
2018-02-09,16640,17180,16279,17080,42379,1043845.0,12223014.0
2018-02-12,17080,17700,16820,17480,26251,1068291.0,12223014.0
2018-02-13,17800,17800,17180,17500,23029,1069514.0,12223014.0
2018-02-14,17620,17780,17240,17780,21925,1086626.0,12223014.0
2018-02-19,17800,17960,17460,17520,26973,1070736.0,12223014.0
2018-02-20,17620,17780,17300,17500,29760,1069514.0,12223014.0
2018-02-21,17500,17600,17380,17580,14629,1074403.0,12223014.0
2018-02-22,17600,17780,17260,17740,25794,1084181.0,12223014.0
2018-02-23,18880,19760,18500,18940,296775,1157519.0,12223014.0
2018-02-26,19180,20200,19140,20000,301570,1222301.0,12223014.0
2018-02-27,19920,20500,18980,20400,131297,1246747.0,12223014.0
2018-02-28,20100,20400,19940,19940,92848,1218634.0,12223014.0
2018-03-02,19700,20600,19700,20200,95045,1234524.0,12223014.0
2018-03-05,20200,20400,19440,19440,51977,1188077.0,12223014.0
2018-03-06,19700,19880,19380,19860,64868,1213745.0,12223014.0
2018-03-07,19900,20300,19560,19880,61113,1214968.0,12223014.0
2018-03-08,20200,21300,20200,21200,108996,1295639.0,12223014.0
2018-03-09,21200,21200,20200,20300,77491,1240636.0,12223014.0
2018-03-12,20500,20900,20100,20400,72657,1246747.0,12223014.0
2018-03-13,20400,20800,19560,19860,64724,1213745.0,12223014.0
2018-03-14,19920,20200,19720,20100,42408,1228413.0,12223014.0
2018-03-15,20200,20500,19920,20400,47482,1246747.0,12223014.0
2018-03-16,20400,20700,20200,20600,34331,1258970.0,12223014.0
2018-03-19,20900,20900,20200,20300,25608,1240636.0,12223014.0
2018-03-20,20500,21900,20500,21900,157294,1338420.0,12223014.0
2018-03-21,22000,22700,21800,22600,134754,1381201.0,12223014.0
2018-03-22,22899,23400,22000,22300,109692,1362866.0,12223014.0
2018-03-23,22400,22600,21600,21700,89274,1326197.0,12223014.0
2018-03-26,21400,22200,21300,21800,62507,1332309.0,12223014.0
2018-03-27,22500,22800,22000,22300,92896,1362866.0,12223014.0
2018-03-28,22200,22600,21800,21900,43258,1338420.0,12223014.0
2018-03-29,21900,22300,21400,21500,46849,1313974.0,12223014.0
2018-03-30,21600,21800,21300,21700,52794,1326197.0,12223014.0
2018-04-02,21800,22300,21599,22300,33346,1362866.0,12223014.0
2018-04-03,22000,22500,21900,22300,39518,1362866.0,12223014.0
2018-04-04,22300,23100,22200,22500,105286,1375089.0,12223014.0
2018-04-05,22900,23700,22100,22100,96926,1350643.0,12223014.0
2018-04-06,22400,23300,22200,23000,153500,1405647.0,12223014.0
2018-04-09,23000,23200,22400,22600,60735,1381201.0,12223014.0
2018-04-10,22800,23800,22500,23700,117372,1448427.0,12223014.0
2018-04-11,23800,24100,23300,23900,70536,1460650.0,12223014.0
2018-04-12,24200,25200,24100,24900,141950,1521765.0,12223014.0
2018-04-13,25400,25400,24100,25100,89107,1533988.0,12223014.0
2018-04-16,25200,25800,24800,25700,49944,1570657.0,12223014.0
2018-04-17,25900,26200,25500,25600,58739,1564546.0,12223014.0
2018-04-18,25700,26200,25400,25800,71469,1576769.0,12223014.0
2018-04-19,25700,26100,24700,25000,77835,1527877.0,12223014.0
2018-04-20,25000,25400,24700,25300,34061,1546211.0,12223014.0
2018-04-23,25300,25600,24799,25500,31329,1558434.0,12223014.0
2018-04-24,25500,25900,24900,25100,37880,1533988.0,12223014.0
2018-04-25,24900,25100,24400,24600,54544,1503431.0,12223014.0
2018-04-26,24600,25200,24500,24900,71276,1521765.0,12223014.0
2018-04-27,25200,25700,25200,25300,43915,1546211.0,12223014.0
2018-04-30,25400,26300,25200,26100,107135,1595103.0,12223014.0
2018-05-02,26000,26400,25500,25900,49745,1582880.0,12223014.0
2018-05-03,0,0,0,25900,0,1582880.0,12223014.0
2018-05-04,0,0,0,25900,0,,
2018-05-08,0,0,0,25900,0,,
2018-05-09,24800,25400,23550,24850,510568,1518709.0,61115070.0
2018-05-10,24950,25600,24550,25500,286541,1558434.0,61115070.0
2018-05-11,25650,26650,25450,26600,555223,1625661.0,61115070.0
2018-05-14,26500,26600,24500,25600,441893,1564546.0,61115070.0
2018-05-15,25600,26300,25100,26000,350072,1588992.0,61115070.0
2018-05-16,26250,27150,25450,26800,444969,1637884.0,61115070.0
2018-05-17,27000,27750,26650,27350,335099,1671497.0,61115070.0
2018-05-18,27550,28200,27350,28000,380173,1711222.0,61115070.0
2018-05-21,28200,28200,26550,26850,439938,1640940.0,61115070.0
2018-05-23,27200,27550,26500,27150,332965,1659274.0,61115070.0
2018-05-24,27200,27450,26750,27450,152537,1677609.0,61115070.0
2018-05-25,27100,27200,25000,26400,328894,1613438.0,61115070.0
2018-05-28,26200,26550,25500,26450,356821,1616494.0,61115070.0
2018-05-29,26650,27000,26050,26700,199575,1631772.0,61115070.0
2018-05-30,26900,27900,26300,27900,521422,1705110.0,61115070.0
2018-05-31,28250,29350,27800,29150,1021032,1781504.0,61115070.0
2018-06-01,29150,29750,28800,29400,495106,1796783.0,61115070.0
2018-06-04,29500,29850,28850,29650,444505,1812062.0,61115070.0
2018-06-05,29650,30150,29000,30000,401417,1833452.0,61115070.0
2018-06-07,30200,30650,29600,30250,444021,1848731.0,61115070.0
2018-06-08,30100,30250,29250,29800,370501,1821229.0,61115070.0
2018-06-11,30150,30550,29900,30450,424070,1860954.0,61115070.0
2018-06-12,30600,32500,30350,32500,656053,1986240.0,61115070.0
