동성코퍼레이션(102260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-11,3150,3210,3105,3200,42650,76809.0,24002890.0
2011-11-14,3200,3375,3175,3270,72510,78489.0,24002890.0
2011-11-15,3300,3320,3240,3280,171992,78729.0,24002890.0
2011-11-16,3285,3375,3220,3265,101793,78369.0,24002890.0
2011-11-17,3325,3325,3250,3295,17620,79090.0,24002890.0
2011-11-18,3300,3345,3240,3330,76120,79930.0,24002890.0
2011-11-21,3560,3825,3560,3825,198291,91811.0,24002890.0
2011-11-22,4350,4395,4150,4395,4205916,105493.0,24002890.0
2011-11-23,4595,4700,3880,3930,3167207,94331.0,24002890.0
2011-11-24,3975,4165,3600,3815,2902269,91571.0,24002890.0
2011-11-25,3920,3990,3500,3500,1560437,84010.0,24002890.0
2011-11-28,3555,3755,3410,3570,1037961,85690.0,24002890.0
2011-11-29,3650,3715,3520,3620,833490,86890.0,24002890.0
2011-11-30,3550,3635,3420,3440,826108,82570.0,24002890.0
2011-12-01,3550,3955,3540,3955,920886,94931.0,24002890.0
2011-12-02,4545,4545,4545,4545,150900,109093.0,24002890.0
2011-12-05,5220,5220,5220,5220,30445,125295.0,24002890.0
2011-12-06,5220,5320,4440,4715,11209201,113174.0,24002890.0
2011-12-07,4500,5000,4340,5000,3316577,120014.0,24002890.0
2011-12-08,5750,5750,5730,5750,1334845,138017.0,24002890.0
2011-12-09,5220,5880,5000,5000,6644871,120014.0,24002890.0
2011-12-12,4715,4970,4250,4545,4452306,109093.0,24002890.0
2011-12-13,4710,5050,4025,4145,2847221,99492.0,24002890.0
2011-12-14,4145,4295,4030,4270,1003170,102999.0,24121467.0
2011-12-15,4110,4895,3930,4270,3241995,102999.0,24121467.0
2011-12-16,4370,4395,4055,4125,1015013,99501.0,24121467.0
2011-12-19,4125,4340,3600,4100,1184626,98898.0,24121467.0
2011-12-20,4400,4715,4195,4325,4687866,104325.0,24121467.0
2011-12-21,4325,4500,4100,4200,986929,101310.0,24121467.0
2011-12-22,4135,4220,4005,4100,580433,98898.0,24121467.0
2011-12-23,4055,4145,3840,3955,548260,95400.0,24121467.0
2011-12-26,3940,3995,3745,3850,320132,92868.0,24121467.0
2011-12-27,3765,3890,3665,3735,404450,90094.0,24121467.0
2011-12-28,3705,3745,3545,3640,278834,87802.0,24121467.0
2011-12-29,3640,4120,3570,3990,1735260,96245.0,24121467.0
2012-01-02,4050,4080,3780,3785,498363,91300.0,24121467.0
2012-01-03,3795,3915,3680,3780,362513,91179.0,24121467.0
2012-01-04,3885,3885,3730,3775,312448,91059.0,24121467.0
2012-01-05,3775,4215,3675,3975,1614517,95883.0,24121467.0
2012-01-06,4020,4045,3865,3990,296049,96245.0,24121467.0
2012-01-09,3960,3990,3780,3860,268326,93109.0,24121467.0
2012-01-10,3860,3875,3780,3820,218549,92144.0,24121467.0
2012-01-11,3880,4090,3745,3830,494812,92385.0,24121467.0
2012-01-12,3830,3950,3750,3800,164505,91662.0,24121467.0
2012-01-13,3810,4100,3750,4100,325017,98898.0,24121467.0
2012-01-16,4095,4170,3965,4020,236627,96968.0,24121467.0
2012-01-17,4015,4070,3965,4060,163593,97933.0,24121467.0
2012-01-18,4165,4245,3970,4010,237618,96727.0,24121467.0
2012-01-19,4040,4100,3865,3865,223495,93229.0,24121467.0
2012-01-20,3865,3870,3690,3750,257917,90456.0,24121467.0
2012-01-25,3750,3835,3660,3660,190809,88285.0,24121467.0
2012-01-26,3695,3955,3690,3800,303229,91662.0,24121467.0
2012-01-27,3820,3870,3720,3750,92532,90456.0,24121467.0
2012-01-30,3790,3845,3655,3660,116538,88285.0,24121467.0
2012-01-31,3620,3660,3550,3570,171637,86114.0,24121467.0
2012-02-01,3515,3845,3480,3630,516189,87561.0,24121467.0
2012-02-02,3650,3750,3645,3680,190150,91252.0,24796643.0
2012-02-03,3720,4150,3670,4065,926213,100798.0,24796643.0
2012-02-06,4270,4290,3870,3870,590943,95963.0,24796643.0
2012-02-07,3915,4100,3830,4020,439322,99683.0,24796643.0
2012-02-08,4020,4200,3965,4070,373102,100922.0,24796643.0
2012-02-09,4115,4275,4040,4060,250062,100674.0,24796643.0
2012-02-10,4055,4175,4040,4085,135330,101294.0,24796643.0
2012-02-13,4045,4180,4000,4025,287861,99806.0,24796643.0
2012-02-14,4115,4120,3880,4015,467640,99559.0,24796643.0
2012-02-15,4425,4425,4000,4055,674046,100550.0,24796643.0
2012-02-16,4055,4125,4000,4120,186122,102162.0,24796643.0
2012-02-17,4185,4185,4035,4130,268139,102410.0,24796643.0
2012-02-20,4130,4210,4090,4180,167426,103650.0,24796643.0
2012-02-21,4180,4365,4180,4355,293487,107989.0,24796643.0
2012-02-22,4460,4700,4400,4600,693604,114065.0,24796643.0
2012-02-23,4800,5110,4610,5090,2417289,126215.0,24796643.0
2012-02-24,4950,4965,4630,4710,1520927,116792.0,24796643.0
2012-02-27,4745,4745,4015,4230,670666,108607.0,25675487.0
2012-02-28,4210,4340,4120,4250,381444,109121.0,25675487.0
2012-02-29,4250,4330,4205,4230,369759,108607.0,25675487.0
2012-03-02,4180,4295,4130,4130,371029,106040.0,25675487.0
2012-03-05,4150,4175,3900,3945,413354,101290.0,25675487.0
2012-03-06,3940,3985,3760,3950,369672,101887.0,25794064.0
2012-03-07,3940,3975,3855,3960,228610,102144.0,25794064.0
2012-03-08,4040,4535,3980,4415,2290098,113881.0,25794064.0
2012-03-09,4500,4500,4080,4160,964700,107303.0,25794064.0
2012-03-12,4055,4170,3900,3930,298686,101371.0,25794064.0
2012-03-13,3930,4010,3925,3925,159030,101242.0,25794064.0
2012-03-14,3935,4100,3925,3990,295500,102918.0,25794064.0
2012-03-15,4000,4080,3950,4010,164118,103938.0,25919613.0
2012-03-16,4020,4235,3980,4120,275647,106789.0,25919613.0
2012-03-19,4140,4215,4070,4110,327894,106530.0,25919613.0
2012-03-20,4140,4165,3980,4005,210715,103808.0,25919613.0
2012-03-21,4075,4165,3985,4150,244715,107566.0,25919613.0
2012-03-22,4210,4245,3970,4040,503335,104715.0,25919613.0
2012-03-23,4035,4100,3990,4070,129370,105493.0,25919613.0
2012-03-26,4030,4060,3945,3990,188164,103419.0,25919613.0
2012-03-27,3980,4000,3885,3925,131392,101734.0,25919613.0
2012-03-28,3925,3975,3855,3925,133427,104198.0,26547359.0
2012-03-29,3925,3995,3840,3995,136668,106057.0,26547359.0
2012-03-30,3995,4205,3995,4170,269659,110702.0,26547359.0
2012-04-02,4200,4345,4165,4180,224736,110968.0,26547359.0
2012-04-03,4230,4230,4085,4130,187875,109641.0,26547359.0
2012-04-04,4135,4225,3970,3980,136822,105658.0,26547359.0
2012-04-05,3885,4050,3885,4000,139460,106189.0,26547359.0
2012-04-06,4015,4110,3930,3990,87110,105924.0,26547359.0
2012-04-09,3940,4025,3800,3900,137935,103535.0,26547359.0
2012-04-10,3870,3940,3805,3875,56920,102871.0,26547359.0
2012-04-12,3835,4000,3330,3850,103030,102207.0,26547359.0
2012-04-13,3865,3945,3800,3800,71112,100880.0,26547359.0
2012-04-16,3845,3955,3785,3925,74750,104198.0,26547359.0
2012-04-17,3990,3990,3910,3940,63890,104597.0,26547359.0
2012-04-18,4080,4080,3940,4045,115281,107384.0,26547359.0
2012-04-19,4040,4040,3940,4020,88561,106720.0,26547359.0
2012-04-20,4020,4100,3855,3855,100860,102340.0,26547359.0
2012-04-23,3860,3980,3780,3830,95561,101676.0,26547359.0
2012-04-24,3830,3870,3730,3775,103675,100216.0,26547359.0
2012-04-25,3770,3790,3710,3785,74509,100482.0,26547359.0
2012-04-26,3775,3900,3745,3750,142860,99553.0,26547359.0
2012-04-27,3735,3850,3720,3800,135748,100880.0,26547359.0
2012-04-30,3805,3925,3790,3925,156570,104198.0,26547359.0
2012-05-02,3925,4070,3925,4025,171200,106853.0,26547359.0
2012-05-03,4140,4230,4065,4130,328320,109641.0,26547359.0
2012-05-04,4100,4195,4020,4055,164360,107650.0,26547359.0
2012-05-07,4040,4050,3880,3900,135370,103535.0,26547359.0
2012-05-08,3905,4050,3905,3980,85630,105658.0,26547359.0
2012-05-09,3900,4090,3850,4060,154936,107782.0,26547359.0
2012-05-10,3950,4185,3950,4165,200116,110570.0,26547359.0
2012-05-11,4165,4165,3995,4050,81240,107517.0,26547359.0
2012-05-14,4050,4205,3955,4190,188841,111233.0,26547359.0
2012-05-15,4220,4300,4020,4100,202567,108844.0,26547359.0
2012-05-16,4130,4130,3925,3950,134207,104862.0,26547359.0
2012-05-17,3930,4000,3885,3960,55680,105128.0,26547359.0
2012-05-18,3865,3960,3755,3830,158330,101676.0,26547359.0
2012-05-21,3830,3840,3720,3800,100600,100880.0,26547359.0
2012-05-22,3810,3895,3780,3805,54160,103401.0,27175105.0
2012-05-23,3810,3930,3745,3900,91470,105983.0,27175105.0
2012-05-24,3900,3950,3825,3925,70430,106662.0,27175105.0
2012-05-25,3945,4180,3885,3940,213431,107070.0,27175105.0
2012-05-29,3965,4190,3960,4130,565415,112233.0,27175105.0
2012-05-30,4190,4205,3995,3995,299379,108565.0,27175105.0
2012-05-31,3920,4000,3895,4000,134563,108700.0,27175105.0
2012-06-01,4000,4110,3990,4110,197482,111690.0,27175105.0
2012-06-04,3940,4080,3910,3970,163155,107885.0,27175105.0
2012-06-05,4000,4170,3985,4110,402364,111690.0,27175105.0
2012-06-07,4220,4590,4170,4470,947143,121473.0,27175105.0
2012-06-08,4380,4730,4360,4650,1126612,126364.0,27175105.0
2012-06-11,4660,4730,4510,4670,378062,126908.0,27175105.0
2012-06-12,4610,4750,4530,4680,268389,127179.0,27175105.0
2012-06-13,4740,4765,4420,4430,251459,120386.0,27175105.0
2012-06-14,4470,4630,4305,4600,280503,125005.0,27175105.0
2012-06-15,4550,4650,4470,4570,183160,124190.0,27175105.0
2012-06-18,4600,4700,4555,4615,211885,125413.0,27175105.0
2012-06-19,4575,4650,4325,4395,309465,119435.0,27175105.0
2012-06-20,4425,4550,4350,4495,163237,122152.0,27175105.0
2012-06-21,4490,4640,4470,4560,222212,123918.0,27175105.0
2012-06-22,4550,4550,4445,4485,126778,121880.0,27175105.0
2012-06-25,4570,4570,4450,4480,109237,121744.0,27175105.0
2012-06-26,4415,4680,4415,4680,192941,127179.0,27175105.0
2012-06-27,4700,4730,4560,4580,133486,124462.0,27175105.0
2012-06-28,4580,4760,4540,4750,246750,129082.0,27175105.0
2012-06-29,4780,5040,4650,4990,359097,135604.0,27175105.0
2012-07-02,5020,5040,4880,4995,310921,135740.0,27175105.0
2012-07-03,4995,5100,4880,4900,294926,133158.0,27175105.0
2012-07-04,4950,5200,4830,5150,310093,139952.0,27175105.0
2012-07-05,5150,5190,5050,5170,179557,140495.0,27175105.0
2012-07-06,5250,5400,5130,5170,309809,140495.0,27175105.0
2012-07-09,5130,5200,5070,5100,107711,138593.0,27175105.0
2012-07-10,5060,5120,4980,5090,140032,138321.0,27175105.0
2012-07-11,5090,5320,5080,5300,205852,144028.0,27175105.0
2012-07-12,5300,5380,5130,5280,170950,143485.0,27175105.0
2012-07-13,5280,5280,4985,5180,244743,140767.0,27175105.0
2012-07-16,5260,5350,5040,5190,151438,141039.0,27175105.0
2012-07-17,5200,5250,5100,5230,86960,142126.0,27175105.0
2012-07-18,5300,5340,5100,5100,154717,138593.0,27175105.0
2012-07-19,5110,5200,4995,5000,208345,135876.0,27175105.0
2012-07-20,4990,5080,4730,4885,221748,132750.0,27175105.0
2012-07-23,4850,4885,4615,4700,163557,127723.0,27175105.0
2012-07-24,4610,4770,4450,4660,199415,126636.0,27175105.0
2012-07-25,4530,4775,4530,4570,190723,124190.0,27175105.0
2012-07-26,4700,4780,4550,4570,103100,124190.0,27175105.0
2012-07-27,4680,4680,4570,4570,62830,124190.0,27175105.0
2012-07-30,4670,4795,4660,4700,208361,127723.0,27175105.0
2012-07-31,4620,4735,4520,4625,152940,125685.0,27175105.0
2012-08-01,4570,4660,4515,4545,115781,123511.0,27175105.0
2012-08-02,4545,4780,4545,4770,159578,129625.0,27175105.0
2012-08-03,4675,4850,4675,4790,68160,130169.0,27175105.0
2012-08-06,4835,5000,4800,4975,188892,135196.0,27175105.0
2012-08-07,5010,5010,4875,4920,71039,133702.0,27175105.0
2012-08-08,4920,4980,4720,4860,132770,132071.0,27175105.0
2012-08-09,4730,4860,4705,4810,125510,130712.0,27175105.0
2012-08-10,4805,4805,4680,4680,99910,127179.0,27175105.0
2012-08-13,4680,4740,4620,4640,48708,126092.0,27175105.0
2012-08-14,4630,4700,4580,4650,108290,126364.0,27175105.0
2012-08-16,4680,4690,4540,4540,91576,123375.0,27175105.0
2012-08-17,4540,4600,4465,4550,119060,123647.0,27175105.0
2012-08-20,4600,4600,4450,4540,161841,123375.0,27175105.0
2012-08-21,4620,4620,4450,4460,133651,121201.0,27175105.0
2012-08-22,4460,4490,4340,4340,103886,117940.0,27175105.0
2012-08-23,4400,4410,4310,4380,118089,119027.0,27175105.0
2012-08-24,4400,4590,4255,4535,189074,123239.0,27175105.0
2012-08-27,4535,4650,4505,4580,244480,124462.0,27175105.0
2012-08-28,4615,4620,4480,4620,130914,125549.0,27175105.0
2012-08-29,4640,4655,4465,4615,217980,126572.0,27426202.0
2012-08-30,4545,4800,4520,4800,393580,131646.0,27426202.0
2012-08-31,4760,4780,4665,4760,158298,130549.0,27426202.0
2012-09-03,4800,4800,4630,4645,123925,127395.0,27426202.0
2012-09-04,4700,4900,4645,4840,326005,132743.0,27426202.0
2012-09-05,4850,4905,4720,4885,187789,133977.0,27426202.0
2012-09-06,4740,4900,4740,4875,139070,133703.0,27426202.0
2012-09-07,4875,4940,4755,4800,138685,131646.0,27426202.0
2012-09-10,4860,4860,4680,4785,111550,131234.0,27426202.0
2012-09-11,4790,5190,4640,4995,761803,136994.0,27426202.0
2012-09-12,5080,5170,4990,5010,568362,137405.0,27426202.0
2012-09-13,5000,5040,4890,4895,302536,134251.0,27426202.0
2012-09-14,4900,5070,4825,4925,270492,135074.0,27426202.0
2012-09-17,4970,5180,4925,5040,585009,138228.0,27426202.0
2012-09-18,5060,5150,5000,5100,337378,139874.0,27426202.0
2012-09-19,5150,5150,4900,4965,295781,136171.0,27426202.0
2012-09-20,4920,4940,4800,4835,290816,132606.0,27426202.0
2012-09-21,4835,4875,4700,4835,201316,132606.0,27426202.0
2012-09-24,4830,4835,4765,4790,139442,131372.0,27426202.0
2012-09-25,4720,4855,4690,4805,185289,131783.0,27426202.0
2012-09-26,4750,4850,4700,4710,140590,129177.0,27426202.0
2012-09-27,4745,4765,4605,4615,169652,126572.0,27426202.0
2012-09-28,4620,4835,4620,4760,156547,130549.0,27426202.0
2012-10-02,4795,4825,4740,4775,69560,130960.0,27426202.0
2012-10-04,4830,5110,4775,5010,571391,137405.0,27426202.0
2012-10-05,5070,5080,4855,4900,240725,134388.0,27426202.0
2012-10-08,4905,4905,4730,4780,154010,131097.0,27426202.0
2012-10-09,4740,4880,4740,4835,115260,132606.0,27426202.0
2012-10-10,4780,4830,4690,4690,129530,128629.0,27426202.0
2012-10-11,4675,5010,4675,4800,444694,131646.0,27426202.0
2012-10-12,4770,4895,4720,4805,196489,131783.0,27426202.0
2012-10-15,4865,5000,4790,4995,254912,136994.0,27426202.0
2012-10-16,4950,5740,4950,5740,934231,157426.0,27426202.0
2012-10-17,6230,6490,5600,5950,3882948,163186.0,27426202.0
2012-10-18,5900,6090,5600,6070,1537077,166477.0,27426202.0
2012-10-19,5850,6200,5740,6020,1116148,165106.0,27426202.0
2012-10-22,5810,6080,5780,5820,596417,159620.0,27426202.0
2012-10-23,5900,6170,5690,5800,1193936,159072.0,27426202.0
2012-10-24,5830,6070,5760,6070,907976,166477.0,27426202.0
2012-10-25,6100,6770,6010,6070,2696487,166477.0,27426202.0
2012-10-26,6070,6110,5570,5580,676839,153038.0,27426202.0
2012-10-29,5570,6000,5560,5710,604910,156604.0,27426202.0
2012-10-30,5710,5960,5670,5770,459900,158249.0,27426202.0
2012-10-31,5860,5960,5750,5960,284594,163460.0,27426202.0
2012-11-01,6050,6080,5740,5750,339107,157701.0,27426202.0
2012-11-02,5770,5850,5670,5790,281281,158798.0,27426202.0
2012-11-05,5740,5820,5590,5700,270141,156329.0,27426202.0
2012-11-06,5670,5700,5300,5300,449436,145359.0,27426202.0
2012-11-07,5320,5730,5310,5700,466006,156329.0,27426202.0
2012-11-08,5650,5730,5360,5670,310781,155507.0,27426202.0
2012-11-09,5590,5690,5450,5660,156792,155232.0,27426202.0
2012-11-12,5610,5720,5530,5660,165392,155232.0,27426202.0
2012-11-13,5630,5860,5500,5660,496806,155232.0,27426202.0
2012-11-14,5660,5890,5660,5850,438148,160443.0,27426202.0
2012-11-15,5710,6060,5700,6000,583717,164557.0,27426202.0
2012-11-16,6050,6050,5770,5770,301759,158249.0,27426202.0
2012-11-19,5760,5880,5760,5810,156296,159346.0,27426202.0
2012-11-20,5840,5900,5650,5790,231816,158798.0,27426202.0
2012-11-21,5930,6180,5820,5920,1049497,162363.0,27426202.0
2012-11-22,5970,6000,5790,5820,408768,159620.0,27426202.0
2012-11-23,5850,5880,5700,5700,172972,156329.0,27426202.0
2012-11-26,5640,5930,5630,5880,339954,161266.0,27426202.0
2012-11-27,5930,5930,5750,5880,164855,161266.0,27426202.0
2012-11-28,5850,5940,5750,5890,141490,161540.0,27426202.0
2012-11-29,5900,5990,5840,5980,259600,164009.0,27426202.0
2012-11-30,6040,6180,5920,5980,548215,164009.0,27426202.0
2012-12-03,5980,6010,5850,5880,195930,161266.0,27426202.0
2012-12-04,5890,5890,5780,5830,160092,159895.0,27426202.0
2012-12-05,5810,6010,5810,5810,315532,159346.0,27426202.0
2012-12-06,5840,5890,5770,5850,119836,160443.0,27426202.0
2012-12-07,5860,5920,5730,5850,157700,160443.0,27426202.0
2012-12-10,5810,5850,5780,5830,105613,159895.0,27426202.0
2012-12-11,5800,5860,5770,5840,67285,160169.0,27426202.0
2012-12-12,5800,5910,5750,5810,127363,159346.0,27426202.0
2012-12-13,5830,5890,5770,5840,136900,160169.0,27426202.0
2012-12-14,5810,5870,5770,5820,95360,159620.0,27426202.0
2012-12-17,5800,5810,5640,5690,167930,156055.0,27426202.0
2012-12-18,5720,5760,5530,5690,193982,156055.0,27426202.0
2012-12-20,5650,5840,5610,5840,268595,160169.0,27426202.0
2012-12-21,5840,5890,5770,5890,185830,161540.0,27426202.0
2012-12-24,5870,5870,5710,5770,102202,158249.0,27426202.0
2012-12-26,5770,5810,5720,5720,68486,156878.0,27426202.0
2012-12-27,5710,5760,5690,5740,58182,157426.0,27426202.0
2012-12-28,5800,5850,5680,5750,109575,157701.0,27426202.0
2013-01-02,5780,5780,5700,5710,156562,156604.0,27426202.0
2013-01-03,5720,5910,5660,5870,207646,160992.0,27426202.0
2013-01-04,5860,5920,5790,5840,106645,160169.0,27426202.0
2013-01-07,5850,5870,5730,5790,143830,158798.0,27426202.0
2013-01-08,5790,5930,5710,5800,188310,159072.0,27426202.0
2013-01-09,5820,5890,5730,5730,173245,157152.0,27426202.0
2013-01-10,5730,5760,5680,5760,108650,157975.0,27426202.0
2013-01-11,5820,5820,5710,5750,91992,157701.0,27426202.0
2013-01-14,5720,5790,5610,5640,145189,154684.0,27426202.0
2013-01-15,5610,5680,5500,5560,194660,152490.0,27426202.0
2013-01-16,5560,5620,5440,5440,100781,149199.0,27426202.0
2013-01-17,5380,5660,5380,5550,61690,152215.0,27426202.0
2013-01-18,5550,5640,5460,5630,69330,154410.0,27426202.0
2013-01-21,5630,5710,5550,5650,105590,154958.0,27426202.0
2013-01-22,5580,5690,5580,5680,68351,155781.0,27426202.0
2013-01-23,5630,5700,5610,5650,61663,154958.0,27426202.0
2013-01-24,5680,5690,5490,5500,99130,150844.0,27426202.0
2013-01-25,5440,5600,5440,5450,76150,149473.0,27426202.0
2013-01-28,5380,5540,5380,5520,97651,151393.0,27426202.0
2013-01-29,5520,5560,5430,5450,54679,149473.0,27426202.0
2013-01-30,5410,5520,5410,5470,58237,150021.0,27426202.0
2013-01-31,5420,5520,5420,5480,39603,150296.0,27426202.0
2013-02-01,5570,5570,5400,5540,91827,151941.0,27426202.0
2013-02-04,5540,5710,5440,5660,128440,155232.0,27426202.0
2013-02-05,5660,5690,5570,5650,93390,154958.0,27426202.0
2013-02-06,5640,5710,5620,5700,81155,156329.0,27426202.0
2013-02-07,5720,5720,5620,5700,43785,156329.0,27426202.0
2013-02-08,5740,5920,5680,5870,235958,160992.0,27426202.0
2013-02-12,5830,5950,5810,5810,139712,159346.0,27426202.0
2013-02-13,5870,5940,5830,5870,89233,160992.0,27426202.0
2013-02-14,5890,5890,5790,5860,49302,160718.0,27426202.0
2013-02-15,5820,5880,5760,5840,73590,160169.0,27426202.0
2013-02-18,5880,5930,5600,5800,125811,159072.0,27426202.0
2013-02-19,5800,5830,5720,5720,112911,156878.0,27426202.0
2013-02-20,5800,5990,5720,5990,385492,164283.0,27426202.0
2013-02-21,5980,6250,5910,6220,622242,170591.0,27426202.0
2013-02-22,6220,6410,6100,6200,448729,170042.0,27426202.0
2013-02-25,6230,6370,6220,6370,294320,174705.0,27426202.0
2013-02-26,6240,6380,6200,6340,212699,173882.0,27426202.0
2013-02-27,6320,6410,6270,6400,216609,175528.0,27426202.0
2013-02-28,6400,6510,6260,6270,209714,171962.0,27426202.0
2013-03-04,6320,6650,6190,6580,685108,180464.0,27426202.0
2013-03-05,6630,6740,6530,6740,515051,184853.0,27426202.0
2013-03-06,6780,6780,6470,6530,369239,179093.0,27426202.0
2013-03-07,6540,6720,6280,6380,314968,174979.0,27426202.0
2013-03-08,6390,6650,6300,6520,315496,178819.0,27426202.0
2013-03-11,6510,6550,6320,6450,152935,176899.0,27426202.0
2013-03-12,6400,6560,6300,6390,197321,175253.0,27426202.0
2013-03-13,6350,6400,6230,6340,246990,173882.0,27426202.0
2013-03-14,6320,6380,6230,6290,172918,172511.0,27426202.0
2013-03-15,6380,6380,6080,6200,211846,170042.0,27426202.0
2013-03-18,6230,6230,5890,6020,195574,165106.0,27426202.0
2013-03-19,5980,6180,5980,6020,156602,165106.0,27426202.0
2013-03-20,6020,6180,6020,6100,119266,167300.0,27426202.0
2013-03-21,6170,6540,6100,6490,275871,177996.0,27426202.0
2013-03-22,6560,6670,6350,6510,430960,178545.0,27426202.0
2013-03-25,6500,6660,6450,6530,122100,179093.0,27426202.0
2013-03-26,6570,6570,6410,6530,100580,179093.0,27426202.0
2013-03-27,6730,6890,6600,6630,550588,181836.0,27426202.0
2013-03-28,6730,6730,6520,6610,230605,181287.0,27426202.0
2013-03-29,6650,7090,6630,7060,632873,193629.0,27426202.0
2013-04-01,7090,7370,7010,7340,524361,201308.0,27426202.0
2013-04-02,7330,7420,7010,7300,356551,200211.0,27426202.0
2013-04-03,7400,7490,7280,7430,251414,203777.0,27426202.0
2013-04-04,7430,7520,7200,7380,243610,202405.0,27426202.0
2013-04-05,7450,7450,7160,7270,225314,199388.0,27426202.0
2013-04-08,7170,7400,7040,7180,248956,196920.0,27426202.0
2013-04-09,7270,7280,6830,7170,200217,196646.0,27426202.0
2013-04-10,7170,7320,7070,7300,176839,200211.0,27426202.0
2013-04-11,7400,7600,7300,7590,408126,208165.0,27426202.0
2013-04-12,7660,7750,7500,7550,249570,207068.0,27426202.0
2013-04-15,7520,7790,7500,7790,326040,213650.0,27426202.0
2013-04-16,7640,7800,7580,7700,212880,211182.0,27426202.0
2013-04-17,7770,7780,7480,7500,256010,205697.0,27426202.0
2013-04-18,7500,7630,7490,7580,165733,207891.0,27426202.0
2013-04-19,7570,7680,7260,7420,274298,203502.0,27426202.0
2013-04-22,7430,7520,7300,7340,234752,201308.0,27426202.0
2013-04-23,7450,7740,7380,7690,367367,210907.0,27426202.0
2013-04-24,7800,7900,7600,7690,205406,210907.0,27426202.0
2013-04-25,7690,7700,7460,7580,207985,207891.0,27426202.0
2013-04-26,7600,7680,7450,7510,144275,205971.0,27426202.0
2013-04-29,7510,7650,7470,7620,146219,208988.0,27426202.0
2013-04-30,7720,7750,7480,7550,188445,207068.0,27426202.0
2013-05-02,7440,7620,7360,7400,188000,202954.0,27426202.0
2013-05-03,7360,7510,7290,7390,134541,202680.0,27426202.0
2013-05-06,7460,7470,7320,7420,92249,203502.0,27426202.0
2013-05-07,7440,7440,7220,7320,170105,200760.0,27426202.0
2013-05-08,7300,7300,7000,7090,438237,194452.0,27426202.0
2013-05-09,7130,7270,7040,7190,269651,197194.0,27426202.0
2013-05-10,7220,7220,7040,7110,144595,195000.0,27426202.0
2013-05-13,7140,7140,6900,7010,150470,192258.0,27426202.0
2013-05-14,6980,7040,6820,6960,134468,190886.0,27426202.0
2013-05-15,7020,7140,6930,7060,100826,193629.0,27426202.0
2013-05-16,7140,7140,6930,7060,133620,193629.0,27426202.0
2013-05-20,7050,7060,6870,6970,135215,191161.0,27426202.0
2013-05-21,6990,6990,6740,6930,200306,190064.0,27426202.0
2013-05-22,6960,7010,6840,6940,98383,190338.0,27426202.0
2013-05-23,6940,6940,6860,6930,87822,190064.0,27426202.0
2013-05-24,6930,7140,6830,7050,142750,193355.0,27426202.0
2013-05-27,7100,7100,6940,6950,111333,190612.0,27426202.0
2013-05-28,6950,7020,6830,6970,106987,191161.0,27426202.0
2013-05-29,6950,7280,6950,7250,222138,198840.0,27426202.0
2013-05-30,7270,7270,7080,7100,210217,194726.0,27426202.0
2013-05-31,7100,7170,6860,7040,183213,193080.0,27426202.0
2013-06-03,7010,7050,6880,6940,102714,190338.0,27426202.0
2013-06-04,6880,6990,6580,6600,236425,181013.0,27426202.0
2013-06-05,6520,6600,6280,6590,205271,180739.0,27426202.0
2013-06-07,6330,6590,6190,6280,160085,172237.0,27426202.0
2013-06-10,6030,6370,6030,6340,108068,173882.0,27426202.0
2013-06-11,6340,6360,6200,6260,72082,171688.0,27426202.0
2013-06-12,6140,6290,6140,6290,95320,172511.0,27426202.0
2013-06-13,6200,6330,5630,6260,164480,171688.0,27426202.0
2013-06-14,6300,6300,6030,6250,141152,171414.0,27426202.0
2013-06-17,6140,6220,5850,5850,148760,160443.0,27426202.0
2013-06-18,5750,5960,5700,5880,127956,161266.0,27426202.0
2013-06-19,5880,6000,5850,5880,57003,161266.0,27426202.0
2013-06-20,5650,5850,5600,5710,119351,156604.0,27426202.0
2013-06-21,5770,6260,5670,5670,1041336,155507.0,27426202.0
2013-06-24,5680,5750,5440,5450,335739,149473.0,27426202.0
2013-06-25,5280,5420,4665,4670,514061,128080.0,27426202.0
2013-06-26,4705,4835,4480,4485,460844,123007.0,27426202.0
2013-06-27,4515,4980,4515,4910,671233,134663.0,27426202.0
2013-06-28,4990,5190,4980,5150,247203,141245.0,27426202.0
2013-07-01,5150,5210,5030,5100,123093,139874.0,27426202.0
2013-07-02,5200,5330,5080,5200,112209,142616.0,27426202.0
2013-07-03,5150,5260,5000,5050,166013,138502.0,27426202.0
2013-07-04,5090,5120,4945,5030,104531,137954.0,27426202.0
2013-07-05,5130,5130,4980,5080,53925,139325.0,27426202.0
2013-07-08,5050,5080,4870,5000,104830,137131.0,27426202.0
2013-07-09,4970,5040,4940,5000,59892,137131.0,27426202.0
2013-07-10,5040,5100,4985,5060,84035,138777.0,27426202.0
2013-07-11,5130,5350,5030,5270,264280,144536.0,27426202.0
2013-07-12,5310,5490,5270,5450,218247,149473.0,27426202.0
2013-07-15,5450,5450,5250,5380,112964,147553.0,27426202.0
2013-07-16,5460,5460,5270,5380,150716,147553.0,27426202.0
2013-07-17,5350,5580,5350,5470,114000,150021.0,27426202.0
2013-07-18,5510,5670,5440,5540,118170,151941.0,27426202.0
2013-07-19,5550,5620,5430,5550,64718,152215.0,27426202.0
