세아제강지주(003030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-19,32908,32908,32524,32909,2190,231600.0,6000000.0
2010-03-22,31842,33249,31842,33207,11300,233700.0,6000000.0
2010-03-23,32780,33675,32780,33548,38040,236100.0,6000000.0
2010-03-24,33590,33590,33121,33164,12720,233400.0,6000000.0
2010-03-25,33334,33334,32098,32099,7303,225900.0,6000000.0
2010-03-26,32141,32695,31800,31971,10496,225000.0,6000000.0
2010-03-29,31970,32311,31715,32056,6380,225600.0,6000000.0
2010-03-30,32013,32482,31715,32397,10952,228000.0,6000000.0
2010-03-31,32397,32524,32013,32269,9446,227100.0,6000000.0
2010-04-01,32269,32439,31842,32056,5372,225600.0,6000000.0
2010-04-02,31842,32567,31842,31971,11020,225000.0,6000000.0
2010-04-05,31970,33164,31970,32653,11284,229800.0,6000000.0
2010-04-06,32738,33505,32738,33505,13883,235800.0,6000000.0
2010-04-07,33590,34954,33505,34955,29575,246000.0,6000000.0
2010-04-08,35040,36361,34315,36234,20662,255000.0,6000000.0
2010-04-09,36489,36489,35210,35807,12398,252000.0,6000000.0
2010-04-12,34954,36659,34954,36575,24236,257400.0,6000000.0
2010-04-13,35935,36489,35551,36319,5930,255600.0,6000000.0
2010-04-14,36318,37000,35849,36830,11951,259200.0,6000000.0
2010-04-15,36830,36830,36233,36404,3460,256200.0,6000000.0
2010-04-16,36446,36446,34954,34955,4152,246000.0,6000000.0
2010-04-19,34954,34954,33846,34230,2491,240900.0,6000000.0
2010-04-20,34144,35807,34102,34955,2550,246000.0,6000000.0
2010-04-21,34997,35935,34997,35211,2947,247800.0,6000000.0
2010-04-22,36233,36233,34400,34614,7154,243600.0,6000000.0
2010-04-23,34528,35338,34230,35083,5562,246900.0,6000000.0
2010-04-26,35082,35807,33974,34358,11757,241800.0,6000000.0
2010-04-27,34357,34485,33761,34486,8200,242700.0,6000000.0
2010-04-28,34187,34954,33931,34486,16019,242700.0,6000000.0
2010-04-29,34528,34528,33462,34060,7789,239700.0,6000000.0
2010-04-30,34059,34485,33036,33207,12783,233700.0,6000000.0
2010-05-03,32610,33846,31118,31758,18881,223500.0,6000000.0
2010-05-04,31842,33377,31800,33292,8790,234300.0,6000000.0
2010-05-06,33462,33505,32013,32994,7938,232200.0,6000000.0
2010-05-07,31544,32269,31160,31715,17879,223200.0,6000000.0
2010-05-10,31416,33036,31331,32482,5200,228600.0,6000000.0
2010-05-11,32865,33590,32056,33335,8647,234600.0,6000000.0
2010-05-12,33505,33548,32695,33420,3956,235200.0,6000000.0
2010-05-13,33036,33420,31970,32397,20336,228000.0,6000000.0
2010-05-14,32397,32397,31160,31715,17657,223200.0,6000000.0
2010-05-17,31757,31757,30308,30521,19426,214800.0,6000000.0
2010-05-18,30436,30947,30308,30607,13945,215400.0,6000000.0
2010-05-19,30265,30691,29157,30351,20961,213600.0,6000000.0
2010-05-20,29711,30649,29626,29626,14142,208500.0,6000000.0
2010-05-24,29626,29924,29626,29839,3940,210000.0,6000000.0
2010-05-25,30052,30052,28219,29072,13273,204600.0,6000000.0
2010-05-26,28176,30223,28176,29754,9342,209400.0,6000000.0
2010-05-27,29839,30180,29114,29925,5780,210600.0,6000000.0
2010-05-28,29839,30777,29839,30010,4703,211200.0,6000000.0
2010-05-31,30819,30819,30009,30180,2870,212400.0,6000000.0
2010-06-01,31075,31075,29839,30649,5490,215700.0,6000000.0
2010-06-03,30947,31501,30095,31118,3610,219000.0,6000000.0
2010-06-04,31416,31416,30606,30862,2132,217200.0,6000000.0
2010-06-07,30265,31374,29370,31246,9250,219900.0,6000000.0
2010-06-08,31800,31800,30606,30862,3540,217200.0,6000000.0
2010-06-09,30691,31118,30350,30862,1110,217200.0,6000000.0
2010-06-10,30862,30862,30180,30180,3691,212400.0,6000000.0
2010-06-11,30350,30819,30265,30564,7446,215100.0,6000000.0
2010-06-14,31331,31331,30180,30180,9913,212400.0,6000000.0
2010-06-15,30137,31672,30137,31502,11716,221700.0,6000000.0
2010-06-16,31501,31800,31118,31459,5122,221400.0,6000000.0
2010-06-17,30905,31715,30905,31204,9237,219600.0,6000000.0
2010-06-18,31757,32056,31374,31800,5749,223800.0,6000000.0
2010-06-21,31800,32311,31629,31971,8596,225000.0,6000000.0
2010-06-22,32269,32269,31331,32056,4515,225600.0,6000000.0
2010-06-23,31501,32226,31501,32013,4846,225300.0,6000000.0
2010-06-24,32098,32141,31842,32056,2330,225600.0,6000000.0
2010-06-25,31842,31885,31246,31672,11980,222900.0,6000000.0
2010-06-28,31331,31544,31331,31374,2197,220800.0,6000000.0
2010-06-29,31629,31885,31118,31118,5524,219000.0,6000000.0
2010-06-30,31374,32397,30223,32354,9100,227700.0,6000000.0
2010-07-01,32311,32993,31672,32951,9950,231900.0,6000000.0
2010-07-02,32951,33505,32354,32653,6820,229800.0,6000000.0
2010-07-05,32652,33207,31928,32141,6955,226200.0,6000000.0
2010-07-06,31757,32567,31672,32568,4760,229200.0,6000000.0
2010-07-07,32013,32993,32013,32781,6723,230700.0,6000000.0
2010-07-08,32865,33249,32354,32354,4450,227700.0,6000000.0
2010-07-09,32439,32993,31374,31971,10890,225000.0,6000000.0
2010-07-12,31970,33036,31928,32994,10690,232200.0,6000000.0
2010-07-13,33420,33420,32695,32994,2870,232200.0,6000000.0
2010-07-14,33675,34016,33036,33846,11332,238200.0,6000000.0
2010-07-15,34016,34272,33505,34273,9964,241200.0,6000000.0
2010-07-16,34187,34698,34016,34699,9357,244200.0,6000000.0
2010-07-19,34272,34698,34272,34571,4667,243300.0,6000000.0
2010-07-20,34784,34784,33675,34358,9771,241800.0,6000000.0
2010-07-21,34400,34528,33846,33889,6168,238500.0,6000000.0
2010-07-22,33889,33931,32993,32994,5670,232200.0,6000000.0
2010-07-23,33036,34443,32993,34443,8930,242400.0,6000000.0
2010-07-26,34443,34443,33846,33846,5890,238200.0,6000000.0
2010-07-27,34102,34869,33974,34102,9290,240000.0,6000000.0
2010-07-28,34485,34485,33846,34315,7798,241500.0,6000000.0
2010-07-29,34102,34869,33931,33932,7048,238800.0,6000000.0
2010-07-30,34656,34912,33718,34827,8647,245100.0,6000000.0
2010-08-02,34272,34954,34230,34827,11472,245100.0,6000000.0
2010-08-03,34869,35210,34357,34358,3982,241800.0,6000000.0
2010-08-04,34400,35508,34102,35509,18045,249900.0,6000000.0
2010-08-05,35508,36489,35423,36148,14623,254400.0,6000000.0
2010-08-06,35764,36489,35636,35978,5921,253200.0,6000000.0
2010-08-09,35977,36190,35466,35637,2202,250800.0,6000000.0
2010-08-10,35636,36190,34997,34997,3655,246300.0,6000000.0
2010-08-11,34869,35295,34357,34358,6410,241800.0,6000000.0
2010-08-12,34102,35295,33505,34443,17703,242400.0,6000000.0
2010-08-13,34443,34656,34102,34315,3992,241500.0,6000000.0
2010-08-16,34144,34869,33931,34273,3065,241200.0,6000000.0
2010-08-17,34315,35125,34059,34273,7880,241200.0,6000000.0
2010-08-18,34315,34912,34187,34571,14440,243300.0,6000000.0
2010-08-19,34571,35125,34528,34784,14667,244800.0,6000000.0
2010-08-20,34954,35466,34613,34997,26558,246300.0,6000000.0
2010-08-23,35594,36148,35381,35765,11395,251700.0,6000000.0
2010-08-24,36063,36063,34656,34784,9053,244800.0,6000000.0
2010-08-25,34528,34826,33974,34230,11231,240900.0,6000000.0
2010-08-26,34144,34315,34059,34145,2307,240300.0,6000000.0
2010-08-27,33675,34230,33675,33846,5344,238200.0,6000000.0
2010-08-30,33974,34912,33931,34912,8380,245700.0,6000000.0
2010-08-31,34315,35210,34187,34230,11233,240900.0,6000000.0
2010-09-01,34315,34784,34272,34699,2800,244200.0,6000000.0
2010-09-02,34741,35125,34528,34955,7940,246000.0,6000000.0
2010-09-03,34869,35125,34571,34784,3393,244800.0,6000000.0
2010-09-06,34698,35040,34357,34656,2871,243900.0,6000000.0
2010-09-07,34230,34954,34230,34528,2097,243000.0,6000000.0
2010-09-08,34230,34954,34230,34869,3410,245400.0,6000000.0
2010-09-09,35253,35253,34528,34784,7390,244800.0,6000000.0
2010-09-10,35125,35594,35039,35552,10133,250200.0,6000000.0
2010-09-13,35722,36063,35551,35893,6263,252600.0,6000000.0
2010-09-14,35594,39388,35594,38365,34148,270000.0,6000000.0
2010-09-15,37256,38322,37214,37427,11099,263400.0,6000000.0
2010-09-16,37256,38364,37128,37981,20919,267300.0,6000000.0
2010-09-17,38492,39047,37597,37598,8958,264600.0,6000000.0
2010-09-20,37640,38364,36702,37598,4305,264600.0,6000000.0
2010-09-24,37555,38961,37214,37896,8020,266700.0,6000000.0
2010-09-27,37938,38791,37597,38706,13473,272400.0,6000000.0
2010-09-28,38450,39302,38194,39090,17724,275100.0,6000000.0
2010-09-29,39388,39388,38364,38365,10151,270000.0,6000000.0
2010-09-30,38919,39047,37768,38578,4992,271500.0,6000000.0
2010-10-01,38194,38535,38194,38237,4446,269100.0,6000000.0
2010-10-04,37981,39217,37981,38578,6290,271500.0,6000000.0
2010-10-05,38151,39132,38109,38749,17552,272700.0,6000000.0
2010-10-06,39217,39814,38876,38876,11431,273600.0,6000000.0
2010-10-07,39558,39558,38620,38962,5070,274200.0,6000000.0
2010-10-08,38620,39047,38322,38706,7550,272400.0,6000000.0
2010-10-11,39047,39132,37981,38024,6067,267600.0,6000000.0
2010-10-12,38194,38194,37214,37598,11125,264600.0,6000000.0
2010-10-13,37896,38705,37384,38663,9372,272100.0,6000000.0
2010-10-14,39047,39601,38151,39047,26742,274800.0,6000000.0
2010-10-15,39388,40411,39047,40368,21970,284100.0,6000000.0
2010-10-18,40453,41348,40453,41093,16512,289200.0,6000000.0
2010-10-19,40794,42798,40794,41477,18286,291900.0,6000000.0
2010-10-20,40624,42030,40538,41775,13760,294000.0,6000000.0
2010-10-21,41988,42542,41817,41988,17018,295500.0,6000000.0
2010-10-22,42116,42201,41519,41860,11717,294600.0,6000000.0
2010-10-25,41476,42457,41476,42116,8897,296400.0,6000000.0
2010-10-26,42201,43309,41903,42244,22880,297300.0,6000000.0
2010-10-27,42712,43906,42627,43821,19455,308400.0,6000000.0
2010-10-28,44162,44247,43054,43566,9064,306600.0,6000000.0
2010-10-29,43650,43650,41775,43054,15837,303000.0,6000000.0
2010-11-01,42968,43480,41178,43054,12175,303000.0,6000000.0
2010-11-02,43309,43395,42244,43395,6295,305400.0,6000000.0
2010-11-03,43650,43906,43054,43480,5473,306000.0,6000000.0
2010-11-04,43480,43480,42542,42884,5697,301800.0,6000000.0
2010-11-05,42798,43991,42627,42798,13871,301200.0,6000000.0
2010-11-08,42798,43565,42286,43566,5685,306600.0,6000000.0
2010-11-09,43821,43906,42627,42713,19086,300600.0,6000000.0
2010-11-10,42968,44247,42627,43736,13567,307800.0,6000000.0
2010-11-11,43736,44332,41860,41860,12365,294600.0,6000000.0
2010-11-12,42798,43650,40496,41178,12661,289800.0,6000000.0
2010-11-15,40837,41519,40496,41178,13506,289800.0,6000000.0
2010-11-16,41476,43224,41476,43225,16020,304200.0,6000000.0
2010-11-17,43139,44077,42542,43651,11659,307200.0,6000000.0
2010-11-18,43565,43736,43054,43736,8548,307800.0,6000000.0
2010-11-19,43906,45952,43139,45697,20733,321600.0,6000000.0
2010-11-22,45867,45867,45014,45612,4387,321000.0,6000000.0
2010-11-23,45100,46037,43906,44674,8484,314400.0,6000000.0
2010-11-24,42542,44418,42542,43310,11494,304800.0,6000000.0
2010-11-25,43565,45441,43565,43736,11485,307800.0,6000000.0
2010-11-26,44503,44503,42286,42628,9913,300000.0,6000000.0
2010-11-29,43224,43224,41988,42031,5528,295800.0,6000000.0
2010-11-30,42116,43480,41306,41306,7478,290700.0,6000000.0
2010-12-01,41391,42201,41391,42201,2327,297000.0,6000000.0
2010-12-02,43054,43821,42968,43821,5646,308400.0,6000000.0
2010-12-03,45100,45100,42627,43566,9779,306600.0,6000000.0
2010-12-06,43906,43906,42116,42287,7387,297600.0,6000000.0
2010-12-07,41135,42798,41050,42713,4790,300600.0,6000000.0
2010-12-08,42244,42712,41263,41349,18148,291000.0,6000000.0
2010-12-09,41519,42883,41135,41988,15653,295500.0,6000000.0
2010-12-10,42030,42457,41519,42415,4558,298500.0,6000000.0
2010-12-13,42414,43139,42030,43139,3904,303600.0,6000000.0
2010-12-14,43224,43395,42371,42884,3671,301800.0,6000000.0
2010-12-15,42883,42883,42116,42628,6331,300000.0,6000000.0
2010-12-16,42116,42627,41945,42457,3178,298800.0,6000000.0
2010-12-17,42457,42457,41860,42372,11510,298200.0,6000000.0
2010-12-20,42329,42329,40922,41178,6897,289800.0,6000000.0
2010-12-21,41775,42883,41434,42798,11257,301200.0,6000000.0
2010-12-22,42627,44673,42627,44333,20820,312000.0,6000000.0
2010-12-23,44503,44759,43139,44503,10521,313200.0,6000000.0
2010-12-24,44332,44332,43480,43821,6136,308400.0,6000000.0
2010-12-27,43906,44759,42883,43566,4366,306600.0,6000000.0
2010-12-28,44418,44418,42627,42969,11729,302400.0,6000000.0
2010-12-29,42414,42883,42371,42884,4023,301800.0,6000000.0
2010-12-30,42457,44418,42457,44248,6964,311400.0,6000000.0
2011-01-03,44759,45270,44332,45271,8731,318600.0,6000000.0
2011-01-04,45270,48680,44759,47146,23424,331800.0,6000000.0
2011-01-05,46805,49277,46293,48766,16141,343200.0,6000000.0
2011-01-06,49021,49277,47743,48937,13464,344400.0,6000000.0
2011-01-07,48936,50471,48936,50215,7267,353400.0,6000000.0
2011-01-10,49874,50215,49107,50045,5049,352200.0,6000000.0
2011-01-11,49618,51153,48510,49192,8203,346200.0,6000000.0
2011-01-12,48766,49192,47828,49192,7664,346200.0,6000000.0
2011-01-13,48254,48851,48169,48340,6377,340200.0,6000000.0
2011-01-14,47743,47828,46634,47232,5782,332400.0,6000000.0
2011-01-17,47316,47402,45952,46294,10531,325800.0,6000000.0
2011-01-18,45952,46720,45611,46294,7661,325800.0,6000000.0
2011-01-19,46720,48169,46208,48084,6386,338400.0,6000000.0
2011-01-20,48084,49703,48084,49192,14174,346200.0,6000000.0
2011-01-21,49192,49448,47572,48425,11766,340800.0,6000000.0
2011-01-24,48851,49789,47146,49789,8448,350400.0,6000000.0
2011-01-25,49959,51153,48680,50983,19234,358800.0,6000000.0
2011-01-26,51409,51494,50471,50812,10386,357600.0,6000000.0
2011-01-27,51494,54137,50982,53626,30971,377400.0,6000000.0
2011-01-28,53625,55416,52943,54478,27391,383400.0,6000000.0
2011-01-31,55330,58400,54478,57121,21188,402000.0,6000000.0
2011-02-01,57547,59252,55075,55416,20078,390000.0,6000000.0
2011-02-07,55586,60531,55586,57206,15683,402600.0,6000000.0
2011-02-08,57462,58996,55671,57206,11013,402600.0,6000000.0
2011-02-09,57206,58400,57206,57377,5373,403800.0,6000000.0
2011-02-10,57376,59593,55416,55587,21561,391200.0,6000000.0
2011-02-11,53881,58229,53369,57547,30036,405000.0,6000000.0
2011-02-14,60531,60787,56609,58997,12378,415200.0,6000000.0
2011-02-15,59678,60616,58229,59764,10093,420600.0,6000000.0
2011-02-16,60531,62065,58826,61384,8314,432000.0,6000000.0
2011-02-17,61383,61383,59082,60361,6766,424800.0,6000000.0
2011-02-18,58655,61554,58655,60958,6972,429000.0,6000000.0
2011-02-21,61042,63344,58996,62492,15818,439800.0,6000000.0
2011-02-22,62236,62407,60105,60105,12057,423000.0,6000000.0
2011-02-23,60105,63003,59252,61810,10507,435000.0,6000000.0
2011-02-24,62577,62577,60787,61810,15144,435000.0,6000000.0
2011-02-25,62321,62577,59849,59935,9653,421800.0,6000000.0
2011-02-28,60872,60872,58996,59167,8368,416400.0,6000000.0
2011-03-02,58996,58996,57121,57974,11128,408000.0,6000000.0
2011-03-03,57376,60360,57376,59764,7252,420600.0,6000000.0
2011-03-04,60019,61298,59337,60531,8032,426000.0,6000000.0
2011-03-07,61383,62236,59337,60020,6796,422400.0,6000000.0
2011-03-08,60019,61213,59082,59679,8580,420000.0,6000000.0
2011-03-09,59678,60446,58655,58741,3898,413400.0,6000000.0
2011-03-10,58741,59423,56780,57036,24899,401400.0,6000000.0
2011-03-11,58314,58314,56439,56695,5848,399000.0,6000000.0
2011-03-14,57121,60787,57121,60531,14300,426000.0,6000000.0
2011-03-15,62236,62236,57291,59423,15382,418200.0,6000000.0
2011-03-16,61383,61383,58655,59338,8695,417600.0,6000000.0
2011-03-17,58485,59252,57717,58826,5612,414000.0,6000000.0
2011-03-18,59678,60190,58911,59167,2571,416400.0,6000000.0
2011-03-21,60957,61724,59082,59679,13787,420000.0,6000000.0
2011-03-22,59934,60360,58229,59508,13556,418800.0,6000000.0
2011-03-23,59082,59934,57973,59935,9715,421800.0,6000000.0
2011-03-24,59934,62236,59934,62236,18598,438000.0,6000000.0
2011-03-25,62662,64708,61469,62578,12254,440400.0,6000000.0
2011-03-28,62833,64282,61213,64283,19082,452400.0,6000000.0
2011-03-29,64282,65305,63941,64794,9468,456000.0,6000000.0
2011-03-30,64794,65817,63515,64794,11845,456000.0,6000000.0
2011-03-31,65220,65305,63685,64538,8990,454200.0,6000000.0
2011-04-01,64453,65646,63856,64027,8081,450600.0,6000000.0
2011-04-04,62833,63685,62407,63601,8382,447600.0,6000000.0
2011-04-05,63344,65476,63089,65476,11367,460800.0,6000000.0
2011-04-06,65476,66755,64708,66073,5950,465000.0,6000000.0
2011-04-07,66072,67437,66072,66840,5163,470400.0,6000000.0
2011-04-08,66499,68033,65305,65476,6892,460800.0,6000000.0
2011-04-11,64879,67778,64794,67352,7960,474000.0,6000000.0
2011-04-12,68119,69909,67096,69057,10726,486000.0,6000000.0
2011-04-13,70932,70932,67863,69909,14973,492000.0,6000000.0
2011-04-14,71017,73575,68204,73575,15013,517800.0,6000000.0
2011-04-15,73575,76644,72637,76474,17961,538200.0,6000000.0
2011-04-18,78861,79969,77241,79884,19263,562200.0,6000000.0
2011-04-19,80140,81418,77156,78435,14118,552000.0,6000000.0
2011-04-20,80566,80566,75962,76048,11945,535200.0,6000000.0
2011-04-21,75536,79202,75195,78265,16687,550800.0,6000000.0
2011-04-22,78264,78605,76985,77241,13511,543600.0,6000000.0
2011-04-25,77241,79884,76559,79288,14156,558000.0,6000000.0
2011-04-26,80822,80822,78264,79288,14496,558000.0,6000000.0
2011-04-27,80992,84232,79372,83124,19336,585000.0,6000000.0
2011-04-28,84402,84914,78520,79799,17532,561600.0,6000000.0
2011-04-29,82442,82442,77070,78009,13037,549000.0,6000000.0
2011-05-02,78179,78179,74939,77838,29212,547800.0,6000000.0
2011-05-03,77838,79884,76388,77582,15317,546000.0,6000000.0
2011-05-04,77241,78349,76815,78094,5039,549600.0,6000000.0
2011-05-06,76985,78008,74683,76474,12288,538200.0,6000000.0
2011-05-09,74769,76474,74598,74684,4315,525600.0,6000000.0
2011-05-11,74854,76644,73660,75536,9167,531600.0,6000000.0
2011-05-12,76729,78264,71273,71274,23368,501600.0,6000000.0
2011-05-13,71529,73745,71444,71870,7641,505800.0,6000000.0
2011-05-16,71870,71870,69056,71444,9708,502800.0,6000000.0
2011-05-17,71103,71103,68801,69057,8058,486000.0,6000000.0
2011-05-18,68715,73234,68715,72723,10040,511800.0,6000000.0
2011-05-19,72808,73831,70080,73149,15152,514800.0,6000000.0
2011-05-20,72126,74428,71614,74087,6624,521400.0,6000000.0
2011-05-23,71273,73319,71273,71615,4200,504000.0,6000000.0
2011-05-24,71529,75451,70932,75451,14569,531000.0,6000000.0
2011-05-25,74172,76218,73063,75366,8944,530400.0,6000000.0
2011-05-26,75365,75365,73319,73320,7807,516000.0,6000000.0
2011-05-27,72978,74854,72978,74769,6669,526200.0,6000000.0
2011-05-30,74769,74769,73745,74258,3832,522600.0,6000000.0
2011-05-31,74257,74939,72893,74940,8065,527400.0,6000000.0
2011-06-01,75706,75706,72893,74940,9501,527400.0,6000000.0
2011-06-02,74001,75024,72808,74343,6458,523200.0,6000000.0
2011-06-03,74342,74342,73063,74002,3062,520800.0,6000000.0
2011-06-07,73234,74001,72552,73661,3405,518400.0,6000000.0
2011-06-08,72296,73234,71103,71103,7757,500400.0,6000000.0
2011-06-09,71358,72808,70250,71103,7107,500400.0,6000000.0
2011-06-10,71103,72126,68715,68716,7614,483600.0,6000000.0
2011-06-13,68204,68715,67010,67267,6944,473400.0,6000000.0
2011-06-14,67266,71614,67181,71188,9817,501000.0,6000000.0
2011-06-15,71614,71614,69994,71274,3822,501600.0,6000000.0
2011-06-16,71273,71273,69142,70421,3368,495600.0,6000000.0
2011-06-17,70421,72893,69738,72467,4862,510000.0,6000000.0
2011-06-20,70932,72552,70932,71870,3092,505800.0,6000000.0
2011-06-21,72296,72722,70762,72382,3418,509400.0,6000000.0
2011-06-22,72637,75024,72637,75025,12789,528000.0,6000000.0
2011-06-23,75024,75706,73916,75281,7201,529800.0,6000000.0
2011-06-24,74342,76218,73745,73917,7558,520200.0,6000000.0
2011-06-27,73831,73831,71017,71103,7841,500400.0,6000000.0
2011-06-28,72211,73745,70676,71785,7681,505200.0,6000000.0
2011-06-29,74001,74001,72126,72808,6987,512400.0,6000000.0
2011-06-30,73916,75792,72893,74599,11790,525000.0,6000000.0
2011-07-01,75280,76729,75280,75877,6784,534000.0,6000000.0
2011-07-04,76644,76644,73490,73490,5844,517200.0,6000000.0
2011-07-05,75621,75621,72978,74428,6316,523800.0,6000000.0
2011-07-06,74342,76047,73831,75366,7118,530400.0,6000000.0
2011-07-07,76047,76559,75451,76218,7706,536400.0,6000000.0
2011-07-08,76218,76729,75536,76048,3855,535200.0,6000000.0
2011-07-11,76047,77241,75962,76730,8937,540000.0,6000000.0
2011-07-12,76729,76729,73831,74343,3873,523200.0,6000000.0
2011-07-13,73831,74513,72978,73831,6107,519600.0,6000000.0
2011-07-14,73916,74172,72211,73831,10694,519600.0,6000000.0
2011-07-15,73831,73831,72126,73746,13644,519000.0,6000000.0
2011-07-18,73319,74087,72637,72979,12815,513600.0,6000000.0
2011-07-19,72978,75451,72637,75451,15796,531000.0,6000000.0
2011-07-20,75536,80395,75451,80140,31284,564000.0,6000000.0
2011-07-21,80481,82271,78094,82016,16948,577200.0,6000000.0
2011-07-22,81930,83379,81077,81845,23838,576000.0,6000000.0
2011-07-25,81845,84232,81845,83550,12768,588000.0,6000000.0
2011-07-26,83635,84743,82697,83977,19498,591000.0,6000000.0
2011-07-27,84317,87386,83124,84147,10948,592200.0,6000000.0
2011-07-28,83550,87813,82527,86108,18036,606000.0,6000000.0
2011-07-29,85681,91649,85681,90797,22438,639000.0,6000000.0
2011-08-01,93354,93781,86534,92928,21640,654000.0,6000000.0
2011-08-02,92075,92928,89518,89518,15355,630000.0,6000000.0
2011-08-03,86534,89518,86534,88666,14837,624000.0,6000000.0
2011-08-04,87813,88665,82101,82868,11067,583200.0,6000000.0
2011-08-05,79884,83209,76815,81248,18543,571800.0,6000000.0
2011-08-08,80907,80907,71188,79202,22410,557400.0,6000000.0
2011-08-09,78946,78946,67351,73064,44013,514200.0,6000000.0
2011-08-10,78435,78435,70847,74002,20835,520800.0,6000000.0
2011-08-11,70335,75877,69483,75707,12503,532800.0,6000000.0
2011-08-12,76388,76729,72296,72297,17282,508800.0,6000000.0
2011-08-16,74513,74513,72467,73746,16682,519000.0,6000000.0
2011-08-17,73063,80140,73063,78009,16676,549000.0,6000000.0
2011-08-18,78179,78179,75280,77071,10820,542400.0,6000000.0
2011-08-19,74172,74172,69312,69739,12948,490800.0,6000000.0
2011-08-22,68630,71955,63600,67267,16634,473400.0,6000000.0
2011-08-23,67266,68630,64197,68545,8800,482400.0,6000000.0
2011-08-24,68630,70335,66414,67778,8227,477000.0,6000000.0
2011-08-25,68374,69142,66925,67181,19616,472800.0,6000000.0
2011-08-26,66243,68033,64453,66499,6003,468000.0,6000000.0
2011-08-29,69909,71614,67437,70506,7823,496200.0,6000000.0
2011-08-30,72381,74172,70762,71188,7081,501000.0,6000000.0
2011-08-31,70932,74001,70335,73490,7953,517200.0,6000000.0
2011-09-01,72211,74001,71273,72041,10608,507000.0,6000000.0
2011-09-02,70847,73490,70847,70847,9077,498600.0,6000000.0
2011-09-05,69909,70762,67351,67437,6876,474600.0,6000000.0
2011-09-06,65220,67266,65220,65220,10335,459000.0,6000000.0
2011-09-07,66755,69227,65476,66414,8594,467400.0,6000000.0
2011-09-08,67522,67778,65305,67778,9510,477000.0,6000000.0
2011-09-09,67778,75451,65817,69227,34468,487200.0,6000000.0
2011-09-14,69909,69909,64026,65050,15319,457800.0,6000000.0
2011-09-15,65817,67692,65390,67693,13176,476400.0,6000000.0
2011-09-16,68545,69738,67351,69568,13189,489600.0,6000000.0
2011-09-19,69994,70421,67607,69568,11470,489600.0,6000000.0
2011-09-20,68630,69568,66755,68375,6508,481200.0,6000000.0
2011-09-21,68374,68715,66328,67863,5663,477600.0,6000000.0
2011-09-22,66328,69056,65646,67863,7739,477600.0,6000000.0
2011-09-23,65390,66414,64453,64453,9104,453600.0,6000000.0
2011-09-26,63941,64197,54819,58400,20298,411000.0,6000000.0
2011-09-27,60531,60531,57121,57974,10324,408000.0,6000000.0
2011-09-28,59423,59678,55927,56439,18836,397200.0,6000000.0
2011-09-29,56609,56694,55075,56269,11261,396000.0,6000000.0
2011-09-30,55927,56780,55416,56695,8682,399000.0,6000000.0
2011-10-04,52687,54904,51068,52603,14545,370200.0,6000000.0
2011-10-05,52602,52687,49277,50301,14941,354000.0,6000000.0
2011-10-06,50812,52261,49448,49448,10624,348000.0,6000000.0
2011-10-07,50215,52005,49959,50898,17749,358200.0,6000000.0
2011-10-10,50727,54904,50727,53967,15689,379800.0,6000000.0
2011-10-11,55842,55842,53710,54393,11862,382800.0,6000000.0
2011-10-12,54563,55330,52943,54393,11785,382800.0,6000000.0
2011-10-13,54563,55416,53881,54990,6267,387000.0,6000000.0
2011-10-14,53881,54989,52517,53114,13491,373800.0,6000000.0
2011-10-17,53710,54989,52517,53199,12470,374400.0,6000000.0
2011-10-18,52005,52176,51153,51494,12588,362400.0,6000000.0
2011-10-19,51920,52005,50897,51750,4941,364200.0,6000000.0
2011-10-20,52432,54563,50130,51068,19298,359400.0,6000000.0
2011-10-21,51835,52005,50641,51153,19842,360000.0,6000000.0
2011-10-24,51664,54989,51664,54990,21907,387000.0,6000000.0
2011-10-25,56268,63089,55842,59679,59516,420000.0,6000000.0
2011-10-26,64879,68630,62151,68631,289326,483000.0,6000000.0
2011-10-27,72467,77582,65049,68631,336924,483000.0,6000000.0
2011-10-28,70165,78861,66584,78009,389642,549000.0,6000000.0
2011-10-31,76559,76815,68715,70847,184054,498600.0,6000000.0
2011-11-01,72893,79969,72637,75110,245445,528600.0,6000000.0
2011-11-02,72467,77752,64453,65306,286670,459600.0,6000000.0
2011-11-03,68630,69653,59764,60872,174743,428400.0,6000000.0
2011-11-04,62065,63430,60446,61384,94739,432000.0,6000000.0
2011-11-07,61383,63003,59082,60361,94827,424800.0,6000000.0
2011-11-08,60446,62407,60275,60276,54442,424200.0,6000000.0
2011-11-09,61724,66499,60957,62833,135362,442200.0,6000000.0
2011-11-10,60957,61980,57803,57974,67850,408000.0,6000000.0
2011-11-11,59508,61128,57206,57718,57417,406200.0,6000000.0
2011-11-14,58911,59849,58229,59082,47149,415800.0,6000000.0
2011-11-15,58485,59593,57291,59082,76322,415800.0,6000000.0
2011-11-16,59593,60446,56694,56695,43932,399000.0,6000000.0
2011-11-17,57035,58911,56353,58912,28700,414600.0,6000000.0
2011-11-18,58400,60957,57121,60872,45740,428400.0,6000000.0
2011-11-21,61298,61298,58314,59679,28075,420000.0,6000000.0
2011-11-22,57973,60105,57803,58144,28069,409200.0,6000000.0
2011-11-23,59167,62151,55927,57718,98455,406200.0,6000000.0
2011-11-24,56950,58229,56012,56354,29677,396600.0,6000000.0
