한미글로벌(053690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-05,6980,7040,6950,7040,3050,49984.0,7100000.0
2012-11-06,7250,7250,6960,7020,3720,49842.0,7100000.0
2012-11-07,6990,6990,6910,6930,3950,49203.0,7100000.0
2012-11-08,6900,6900,6760,6800,6920,48280.0,7100000.0
2012-11-09,6800,6850,6750,6800,3340,48280.0,7100000.0
2012-11-12,6780,6870,6750,6870,1760,48777.0,7100000.0
2012-11-13,6840,7250,6770,7110,2580,50481.0,7100000.0
2012-11-14,7150,7200,6800,6920,2770,49132.0,7100000.0
2012-11-15,6720,6890,6700,6770,2040,48067.0,7100000.0
2012-11-16,6670,6750,6640,6640,3980,47144.0,7100000.0
2012-11-19,6620,7090,6620,6630,2540,47073.0,7100000.0
2012-11-20,6660,6830,6660,6790,1320,48209.0,7100000.0
2012-11-21,6800,6830,6650,6820,2320,48422.0,7100000.0
2012-11-22,6890,6890,6700,6810,2270,48351.0,7100000.0
2012-11-23,6910,6910,6550,6800,6200,48280.0,7100000.0
2012-11-26,6700,6800,6650,6680,2171,47428.0,7100000.0
2012-11-27,6510,6710,6510,6680,6440,47428.0,7100000.0
2012-11-28,6800,6800,6600,6700,3680,47570.0,7100000.0
2012-11-29,6600,6620,6520,6520,6340,46292.0,7100000.0
2012-11-30,6520,6640,6520,6600,820,46860.0,7100000.0
2012-12-03,6650,6650,6510,6610,2770,46931.0,7100000.0
2012-12-04,6500,6710,6500,6670,1182,47357.0,7100000.0
2012-12-05,6690,6690,6510,6600,2695,46860.0,7100000.0
2012-12-06,6600,6650,6510,6650,3130,47215.0,7100000.0
2012-12-07,6650,6680,6520,6650,2001,47215.0,7100000.0
2012-12-10,6540,6620,6540,6620,1360,47002.0,7100000.0
2012-12-11,6540,6740,6540,6590,2080,46789.0,7100000.0
2012-12-12,6610,6610,6500,6560,3010,46576.0,7100000.0
2012-12-13,6560,6640,6470,6510,3536,46221.0,7100000.0
2012-12-14,6540,6600,6450,6530,3220,46363.0,7100000.0
2012-12-17,6530,6680,6530,6680,5540,47428.0,7100000.0
2012-12-18,6640,6950,6640,6760,3250,47996.0,7100000.0
2012-12-20,6790,6890,6770,6770,2030,48067.0,7100000.0
2012-12-21,6770,6840,6680,6830,2410,48493.0,7100000.0
2012-12-24,6820,6900,6800,6900,3510,48990.0,7100000.0
2012-12-26,6900,6900,6810,6870,1320,48777.0,7100000.0
2012-12-27,6870,6890,6690,6750,2610,47925.0,7100000.0
2012-12-28,6570,6770,6570,6750,3570,47925.0,7100000.0
2013-01-02,6720,6830,6720,6830,3389,48493.0,7100000.0
2013-01-03,6810,6870,6790,6800,2039,48280.0,7100000.0
2013-01-04,6840,6850,6630,6800,2759,48280.0,7100000.0
2013-01-07,6750,6810,6730,6740,1310,47854.0,7100000.0
2013-01-08,6730,6820,6720,6740,1823,47854.0,7100000.0
2013-01-09,6770,6830,6760,6800,1635,48280.0,7100000.0
2013-01-10,6850,6880,6780,6800,12480,48280.0,7100000.0
2013-01-11,6770,6840,6760,6840,8172,48564.0,7100000.0
2013-01-14,6800,6860,6740,6740,4140,47854.0,7100000.0
2013-01-15,6660,6780,6660,6710,3298,47641.0,7100000.0
2013-01-16,6830,6830,6660,6760,3612,47996.0,7100000.0
2013-01-17,6760,6820,6730,6760,1746,47996.0,7100000.0
2013-01-18,6790,6870,6760,6790,10034,48209.0,7100000.0
2013-01-21,6790,6850,6760,6790,2334,48209.0,7100000.0
2013-01-22,6820,6840,6770,6840,16840,48564.0,7100000.0
2013-01-23,6840,6850,6790,6840,8030,48564.0,7100000.0
2013-01-24,6780,6840,6770,6770,3680,48067.0,7100000.0
2013-01-25,6800,6830,6700,6770,2160,48067.0,7100000.0
2013-01-28,6720,6800,6660,6680,4640,47428.0,7100000.0
2013-01-29,6760,6760,6650,6720,15120,47712.0,7100000.0
2013-01-30,6660,6730,6600,6730,4490,47783.0,7100000.0
2013-01-31,6660,6760,6660,6740,2111,47854.0,7100000.0
2013-02-01,6710,6720,6600,6720,5350,47712.0,7100000.0
2013-02-04,6680,6720,6650,6670,5950,47357.0,7100000.0
2013-02-05,6700,6760,6690,6750,6670,47925.0,7100000.0
2013-02-06,6700,6770,6700,6760,399,47996.0,7100000.0
2013-02-07,6740,6780,6700,6760,1820,47996.0,7100000.0
2013-02-08,6800,6800,6740,6790,800,48209.0,7100000.0
2013-02-12,6700,6800,6700,6800,3130,48280.0,7100000.0
2013-02-13,6780,6830,6740,6820,1380,48422.0,7100000.0
2013-02-14,6680,6820,6680,6820,5371,48422.0,7100000.0
2013-02-15,6770,6900,6770,6890,4270,48919.0,7100000.0
2013-02-18,6890,6900,6830,6870,2660,48777.0,7100000.0
2013-02-19,6910,6910,6780,6850,3650,48635.0,7100000.0
2013-02-20,6840,6900,6800,6890,4740,48919.0,7100000.0
2013-02-21,6910,6950,6810,6900,7620,48990.0,7100000.0
2013-02-22,6890,6910,6820,6890,1900,48919.0,7100000.0
2013-02-25,6910,6910,6830,6830,2690,48493.0,7100000.0
2013-02-26,6690,6830,6690,6800,1680,48280.0,7100000.0
2013-02-27,6800,6890,6780,6890,2700,48919.0,7100000.0
2013-02-28,6890,6900,6830,6900,10540,48990.0,7100000.0
2013-03-04,6880,6890,6820,6880,3610,48848.0,7100000.0
2013-03-05,6850,6900,6840,6900,2570,48990.0,7100000.0
2013-03-06,6900,6900,6830,6900,2830,48990.0,7100000.0
2013-03-07,6850,6920,6840,6920,1340,49132.0,7100000.0
2013-03-08,6900,6910,6840,6880,1020,48848.0,7100000.0
2013-03-11,6830,6880,6820,6870,2340,48777.0,7100000.0
2013-03-12,6840,6870,6830,6870,1150,48777.0,7100000.0
2013-03-13,6860,6900,6770,6900,5430,48990.0,7100000.0
2013-03-14,6930,7120,6870,7110,23100,50481.0,7100000.0
2013-03-15,7120,7330,7100,7290,14640,51759.0,7100000.0
2013-03-18,7170,7330,7130,7130,5080,50623.0,7100000.0
2013-03-19,7180,7200,7100,7180,3850,50978.0,7100000.0
2013-03-20,7260,7270,7100,7170,8840,50907.0,7100000.0
2013-03-21,7140,7210,7110,7170,1810,50907.0,7100000.0
2013-03-22,7170,7600,7170,7500,21440,53250.0,7100000.0
2013-03-25,7500,7670,7500,7530,10730,53463.0,7100000.0
2013-03-26,7460,7640,7460,7600,6520,53960.0,7100000.0
2013-03-27,7650,7650,7490,7600,2222,53960.0,7100000.0
2013-03-28,7640,7640,6460,7500,11668,53250.0,7100000.0
2013-03-29,7360,7460,7190,7200,10414,51120.0,7100000.0
2013-04-01,7400,7400,7130,7130,10613,50623.0,7100000.0
2013-04-02,7100,7160,6920,6920,5440,49132.0,7100000.0
2013-04-03,7170,7170,6930,6930,7940,49203.0,7100000.0
2013-04-04,6940,7240,6860,6900,5439,48990.0,7100000.0
2013-04-05,6930,7000,6900,6910,5270,49061.0,7100000.0
2013-04-08,6830,7050,6830,6840,1760,48564.0,7100000.0
2013-04-09,6840,7000,6710,6710,7381,47641.0,7100000.0
2013-04-10,6740,7110,6670,6810,3419,48351.0,7100000.0
2013-04-11,6950,7030,6890,6970,1800,49487.0,7100000.0
2013-04-12,6970,6970,6820,6900,4220,48990.0,7100000.0
2013-04-15,6900,6900,6780,6870,7720,48777.0,7100000.0
2013-04-16,6870,6890,6760,6890,2820,48919.0,7100000.0
2013-04-17,6940,6940,6780,6850,4230,48635.0,7100000.0
2013-04-18,6800,6820,6730,6810,6584,48351.0,7100000.0
2013-04-19,6810,6820,6720,6820,11864,48422.0,7100000.0
2013-04-22,6820,6860,6750,6750,3480,47925.0,7100000.0
2013-04-23,6780,6920,6700,6840,5230,48564.0,7100000.0
2013-04-24,6840,6930,6760,6900,9561,48990.0,7100000.0
2013-04-25,6840,6950,6780,6950,14702,49345.0,7100000.0
2013-04-26,6950,7150,6920,7070,12841,50197.0,7100000.0
2013-04-29,7050,7180,6980,6980,3730,49558.0,7100000.0
2013-04-30,7040,7040,6900,7000,6101,49700.0,7100000.0
2013-05-02,7000,7000,6860,6900,2690,48990.0,7100000.0
2013-05-03,6950,6950,6810,6860,2969,48706.0,7100000.0
2013-05-06,6910,6910,6760,6910,14940,49061.0,7100000.0
2013-05-07,6880,6900,6830,6890,2480,48919.0,7100000.0
2013-05-08,6910,7390,6910,7390,15289,52469.0,7100000.0
2013-05-09,7360,7360,7100,7170,7390,50907.0,7100000.0
2013-05-10,7180,7440,7180,7290,25580,51759.0,7100000.0
2013-05-13,7220,7590,7220,7450,28260,52895.0,7100000.0
2013-05-14,7410,7490,7300,7390,7260,52469.0,7100000.0
2013-05-15,7330,7460,7330,7430,11991,52753.0,7100000.0
2013-05-16,7420,7850,7420,7850,38440,55735.0,7100000.0
2013-05-20,8050,8050,7850,8000,27870,56800.0,7100000.0
2013-05-21,8000,8040,7850,7850,6691,55735.0,7100000.0
2013-05-22,7900,7900,7800,7820,2690,55522.0,7100000.0
2013-05-23,7710,7790,7700,7770,4260,55167.0,7100000.0
2013-05-24,7770,7850,7630,7790,3950,55309.0,7100000.0
2013-05-27,7860,7950,7600,7630,8358,54173.0,7100000.0
2013-05-28,7550,7710,7510,7590,7421,53889.0,7100000.0
2013-05-29,7600,7840,7200,7530,26510,53463.0,7100000.0
2013-05-30,7690,7690,7530,7620,10180,54102.0,7100000.0
2013-05-31,7680,8000,7570,7880,20979,55948.0,7100000.0
2013-06-03,7920,7920,7700,7710,8471,54741.0,7100000.0
2013-06-04,7860,7890,7540,7600,12990,53960.0,7100000.0
2013-06-05,7560,7780,7480,7590,6280,53889.0,7100000.0
2013-06-07,7660,7660,7220,7490,11880,53179.0,7100000.0
2013-06-10,7460,7550,7220,7450,4550,52895.0,7100000.0
2013-06-11,7530,7530,7310,7470,3555,53037.0,7100000.0
2013-06-12,7500,7500,7250,7450,3620,52895.0,7100000.0
2013-06-13,7490,7490,7220,7370,5210,52327.0,7100000.0
2013-06-14,7370,7370,7290,7360,5050,52256.0,7100000.0
2013-06-17,7360,7360,7020,7140,11980,50694.0,7100000.0
2013-06-18,7010,7210,7010,7210,2980,51191.0,7100000.0
2013-06-19,7260,7280,7170,7230,2770,51333.0,7100000.0
2013-06-20,7250,7250,6850,6870,20837,48777.0,7100000.0
2013-06-21,6750,6880,6600,6720,17470,47712.0,7100000.0
2013-06-24,6750,6830,6710,6780,3730,48138.0,7100000.0
2013-06-25,6800,6800,6400,6550,16833,46505.0,7100000.0
2013-06-26,6550,6890,6550,6640,5410,47144.0,7100000.0
2013-06-27,6650,6790,6640,6720,17290,47712.0,7100000.0
2013-06-28,6710,6990,6710,6820,2130,48422.0,7100000.0
2013-07-01,6800,6820,6750,6820,730,48422.0,7100000.0
2013-07-02,6900,6950,6790,6860,2610,48706.0,7100000.0
2013-07-03,6970,6970,6760,6890,6000,48919.0,7100000.0
2013-07-04,7140,7140,6790,6870,1238,48777.0,7100000.0
2013-07-05,6950,7200,6750,6970,5079,49487.0,7100000.0
2013-07-08,6970,7140,6810,6900,5930,48990.0,7100000.0
2013-07-09,6900,6900,6500,6580,26280,46718.0,7100000.0
2013-07-10,6780,6780,6430,6580,15823,46718.0,7100000.0
2013-07-11,6670,6670,6500,6540,8157,46434.0,7100000.0
2013-07-12,6540,6650,6500,6550,17121,46505.0,7100000.0
2013-07-15,6500,6550,6460,6510,10889,46221.0,7100000.0
2013-07-16,6590,6590,6470,6530,7450,46363.0,7100000.0
2013-07-17,6540,6560,6460,6550,8150,46505.0,7100000.0
2013-07-18,6550,6550,6500,6550,2380,46505.0,7100000.0
2013-07-19,6650,6650,6510,6530,3670,46363.0,7100000.0
2013-07-22,6550,6580,6500,6580,2870,46718.0,7100000.0
2013-07-23,6680,6680,6570,6620,851,47002.0,7100000.0
2013-07-24,6620,6750,6560,6570,6940,46647.0,7100000.0
2013-07-25,6610,6750,6590,6660,3380,47286.0,7100000.0
2013-07-26,6660,6660,6580,6640,2570,47144.0,7100000.0
2013-07-29,6640,6680,6610,6610,680,46931.0,7100000.0
2013-07-30,6610,6670,6570,6570,2870,46647.0,7100000.0
2013-07-31,6600,6640,6560,6560,10090,46576.0,7100000.0
2013-08-01,6600,6600,6500,6570,7400,46647.0,7100000.0
2013-08-02,6600,6600,6530,6570,8170,46647.0,7100000.0
2013-08-05,6600,6600,6510,6510,8420,46221.0,7100000.0
2013-08-06,6500,6540,6470,6470,10381,45937.0,7100000.0
2013-08-07,6470,6470,6420,6440,4264,45724.0,7100000.0
2013-08-08,6440,6490,6370,6490,9276,46079.0,7100000.0
2013-08-09,6490,6500,6400,6480,5330,46008.0,7100000.0
2013-08-12,6540,6570,6370,6480,9223,46008.0,7100000.0
2013-08-13,6420,6540,6400,6490,5139,46079.0,7100000.0
2013-08-14,6510,6550,6410,6460,6961,45866.0,7100000.0
2013-08-16,6410,6510,6410,6500,6350,46150.0,7100000.0
2013-08-19,6520,6520,6480,6500,6290,46150.0,7100000.0
2013-08-20,6520,6560,6480,6500,3250,46150.0,7100000.0
2013-08-21,6540,6540,6390,6400,12960,45440.0,7100000.0
2013-08-22,6400,6400,6270,6300,7320,44730.0,7100000.0
2013-08-23,6300,6390,6200,6320,10490,44872.0,7100000.0
2013-08-26,6340,6340,6250,6330,4040,44943.0,7100000.0
2013-08-27,6340,6370,6300,6370,2520,45227.0,7100000.0
2013-08-28,6250,6360,6220,6290,2490,44659.0,7100000.0
2013-08-29,6300,6370,6280,6290,2550,44659.0,7100000.0
2013-08-30,6260,6470,6260,6470,6490,45937.0,7100000.0
2013-09-02,6480,6480,6410,6480,1750,46008.0,7100000.0
2013-09-03,6450,6500,6400,6430,3590,45653.0,7100000.0
2013-09-04,6440,6520,6390,6500,8930,46150.0,7100000.0
2013-09-05,6450,6520,6440,6480,1830,46008.0,7100000.0
2013-09-06,6520,6520,6410,6460,3120,45866.0,7100000.0
2013-09-09,6480,6530,6460,6460,15740,45866.0,7100000.0
2013-09-10,6460,6700,6460,6590,4050,46789.0,7100000.0
2013-09-11,6590,6650,6520,6590,1750,46789.0,7100000.0
2013-09-12,6600,6610,6510,6540,3350,46434.0,7100000.0
2013-09-13,6560,6620,6550,6610,4580,46931.0,7100000.0
2013-09-16,6610,6890,6610,6800,16350,48280.0,7100000.0
2013-09-17,6830,6860,6700,6790,2580,48209.0,7100000.0
2013-09-23,6820,6820,6720,6800,86300,48280.0,7100000.0
2013-09-24,6860,6860,6600,6800,3430,48280.0,7100000.0
2013-09-25,6800,6820,6770,6800,570,48280.0,7100000.0
2013-09-26,6740,6800,6730,6790,3290,48209.0,7100000.0
2013-09-27,6830,7000,6690,6790,4430,48209.0,7100000.0
2013-09-30,6790,6790,6640,6650,11670,47215.0,7100000.0
2013-10-01,6650,6650,6550,6650,7000,47215.0,7100000.0
2013-10-02,6650,6750,6600,6740,3550,47854.0,7100000.0
2013-10-04,6770,6770,6640,6710,2600,47641.0,7100000.0
2013-10-07,6750,6750,6650,6650,2420,47215.0,7100000.0
2013-10-08,6770,6770,6580,6600,840,46860.0,7100000.0
2013-10-10,6600,6730,6600,6710,1290,47641.0,7100000.0
2013-10-11,6710,6880,5940,6730,11730,47783.0,7100000.0
2013-10-14,6850,6850,6660,6750,1300,47925.0,7100000.0
2013-10-15,6590,6810,6590,6810,3880,48351.0,7100000.0
2013-10-16,6850,6850,6790,6850,33410,48635.0,7100000.0
2013-10-17,6890,6890,6600,6870,5660,48777.0,7100000.0
2013-10-18,6870,6900,6800,6890,1051,48919.0,7100000.0
2013-10-21,6790,6860,6760,6760,771,47996.0,7100000.0
2013-10-22,6870,6870,6790,6800,3221,48280.0,7100000.0
2013-10-23,6800,7480,6800,7070,39847,50197.0,7100000.0
2013-10-24,7070,7090,6950,6950,10530,49345.0,7100000.0
2013-10-25,6920,7000,6850,6990,1110,49629.0,7100000.0
2013-10-28,6850,7200,6850,7000,1420,49700.0,7100000.0
2013-10-29,7000,7170,7000,7170,3970,50907.0,7100000.0
2013-10-30,6930,7160,6930,7130,1720,50623.0,7100000.0
2013-10-31,7190,7190,6920,6920,1420,49132.0,7100000.0
2013-11-01,6950,6980,6800,6800,950,48280.0,7100000.0
2013-11-04,6750,6840,6500,6750,11782,47925.0,7100000.0
2013-11-05,6620,6710,6620,6690,3146,47499.0,7100000.0
2013-11-06,6870,6870,6610,6670,2290,47357.0,7100000.0
2013-11-07,6880,6880,6600,6640,3920,47144.0,7100000.0
2013-11-08,6640,6650,6540,6600,4501,46860.0,7100000.0
2013-11-11,6600,6610,6540,6600,3760,46860.0,7100000.0
2013-11-12,6500,6640,6500,6600,340,46860.0,7100000.0
2013-11-13,6650,6660,6540,6590,3870,46789.0,7100000.0
2013-11-14,6500,6600,6490,6590,4020,46789.0,7100000.0
2013-11-15,6510,6640,6510,6640,1118,47144.0,7100000.0
2013-11-18,6640,6700,6530,6700,9570,47570.0,7100000.0
2013-11-19,6580,6790,6580,6790,1440,48209.0,7100000.0
2013-11-20,6700,6800,6580,6670,4730,47357.0,7100000.0
2013-11-21,6610,6680,6590,6660,322,47286.0,7100000.0
2013-11-22,6590,6900,6590,6830,2330,48493.0,7100000.0
2013-11-25,6850,6850,6690,6800,2040,48280.0,7100000.0
2013-11-26,6700,6940,6680,6750,790,47925.0,7100000.0
2013-11-27,6700,6870,6700,6800,970,48280.0,7100000.0
2013-11-28,6750,6790,6660,6780,1030,48138.0,7100000.0
2013-11-29,6750,6890,6750,6820,1570,48422.0,7100000.0
2013-12-02,6810,6940,6700,6710,3580,47641.0,7100000.0
2013-12-03,6710,6820,6580,6800,9030,48280.0,7100000.0
2013-12-04,6800,6800,6670,6700,4190,47570.0,7100000.0
2013-12-05,6600,6940,6600,6800,2803,48280.0,7100000.0
2013-12-06,6730,7090,6700,6830,7323,48493.0,7100000.0
2013-12-09,6760,6930,6740,6800,3868,48280.0,7100000.0
2013-12-10,6700,6840,6680,6780,5012,48138.0,7100000.0
2013-12-11,6660,6860,6650,6780,1430,48138.0,7100000.0
2013-12-12,6630,6780,6630,6760,2380,47996.0,7100000.0
2013-12-13,6680,6850,6670,6780,1401,48138.0,7100000.0
2013-12-16,6780,6780,6670,6750,1450,47925.0,7100000.0
2013-12-17,6750,6860,6720,6800,8620,48280.0,7100000.0
2013-12-18,6760,6870,6740,6800,2180,48280.0,7100000.0
2013-12-19,6700,6900,6700,6820,3932,48422.0,7100000.0
2013-12-20,6720,6870,6720,6800,6512,48280.0,7100000.0
2013-12-23,6770,6850,6770,6820,3490,48422.0,7100000.0
2013-12-24,6760,6890,6720,6850,4790,48635.0,7100000.0
2013-12-26,6810,6940,6810,6820,9201,48422.0,7100000.0
2013-12-27,6740,6860,6740,6850,5190,48635.0,7100000.0
2013-12-30,6790,6900,6780,6820,3960,48422.0,7100000.0
2014-01-02,6790,6950,6780,6820,5510,48422.0,7100000.0
2014-01-03,6800,6920,6790,6830,1900,48493.0,7100000.0
2014-01-06,6870,6930,6510,6790,6431,48209.0,7100000.0
2014-01-07,6770,6830,6700,6800,1542,48280.0,7100000.0
2014-01-08,6770,6830,6720,6830,3020,48493.0,7100000.0
2014-01-09,6800,6890,6800,6870,4910,48777.0,7100000.0
2014-01-10,6820,7110,6820,7070,13300,50197.0,7100000.0
2014-01-13,7050,7180,7030,7140,4240,50694.0,7100000.0
2014-01-14,7000,7190,6970,7000,2350,49700.0,7100000.0
2014-01-15,6990,7120,6950,7040,7470,49984.0,7100000.0
2014-01-16,7040,7160,6900,7040,2082,49984.0,7100000.0
2014-01-17,6980,7100,6980,7100,1570,50410.0,7100000.0
2014-01-20,7010,8160,6990,7190,21781,51049.0,7100000.0
2014-01-21,7190,7280,7110,7220,3990,51262.0,7100000.0
2014-01-22,7210,7360,7150,7360,9210,52256.0,7100000.0
2014-01-23,7280,7470,7280,7420,7030,52682.0,7100000.0
2014-01-24,7410,7600,7340,7340,5350,52114.0,7100000.0
2014-01-27,7300,7300,6970,6970,15010,49487.0,7100000.0
2014-01-28,6930,7060,6930,7030,2380,49913.0,7100000.0
2014-01-29,7010,7070,6950,7040,3751,49984.0,7100000.0
2014-02-03,6960,7100,6920,6960,3113,49416.0,7100000.0
2014-02-04,6710,6990,6710,6770,4600,48067.0,7100000.0
2014-02-05,6770,6810,6760,6790,1776,48209.0,7100000.0
2014-02-06,6790,6940,6790,6920,1880,49132.0,7100000.0
2014-02-07,7000,7000,6800,6930,1176,49203.0,7100000.0
2014-02-10,6990,6990,6820,6880,3680,48848.0,7100000.0
2014-02-11,6820,6940,6750,6820,3460,48422.0,7100000.0
2014-02-12,6770,6850,6620,6710,16550,47641.0,7100000.0
2014-02-13,6710,6910,6710,6910,7025,49061.0,7100000.0
2014-02-14,6980,6980,6710,6910,5450,49061.0,7100000.0
2014-02-17,6870,7190,6870,7190,11940,51049.0,7100000.0
2014-02-18,7250,7340,7120,7300,13430,51830.0,7100000.0
2014-02-19,7400,7400,7210,7290,4910,51759.0,7100000.0
2014-02-20,7080,7400,7080,7270,4400,51617.0,7100000.0
2014-02-21,7270,7330,7190,7300,1651,51830.0,7100000.0
2014-02-24,7210,7400,7210,7330,2640,52043.0,7100000.0
2014-02-25,7330,7390,7140,7220,4060,51262.0,7100000.0
2014-02-26,7240,7490,7170,7310,14650,51901.0,7100000.0
2014-02-27,7310,7440,7310,7330,4090,52043.0,7100000.0
2014-02-28,7330,7330,7150,7260,3400,51546.0,7100000.0
2014-03-03,7310,7310,7180,7260,1900,51546.0,7100000.0
2014-03-04,7110,7320,7110,7280,2800,51688.0,7100000.0
2014-03-05,7220,7390,7220,7340,6440,52114.0,7100000.0
2014-03-06,7340,7430,7310,7420,9761,52682.0,7100000.0
2014-03-07,7420,7450,7340,7410,5690,52611.0,7100000.0
2014-03-10,7400,7400,7220,7260,3980,51546.0,7100000.0
2014-03-11,7260,7350,7200,7290,6030,51759.0,7100000.0
2014-03-12,7290,7400,7050,7150,6100,50765.0,7100000.0
2014-03-13,7190,7290,7150,7230,2170,51333.0,7100000.0
2014-03-14,7230,7230,7140,7220,4340,51262.0,7100000.0
2014-03-17,7160,7230,7050,7160,4200,50836.0,7100000.0
2014-03-18,7250,7250,7150,7150,5620,50765.0,7100000.0
2014-03-19,7150,7150,7060,7120,5920,50552.0,7100000.0
2014-03-20,7090,7190,7020,7090,3434,50339.0,7100000.0
2014-03-21,7090,7120,7050,7100,4370,50410.0,7100000.0
2014-03-24,7100,7100,6980,6980,3710,49558.0,7100000.0
2014-03-25,6980,7030,6900,7020,6075,49842.0,7100000.0
2014-03-26,7010,7050,6910,6960,7080,49416.0,7100000.0
2014-03-27,6960,7020,6920,7010,4700,49771.0,7100000.0
2014-03-28,7010,7010,6900,7010,1320,49771.0,7100000.0
2014-03-31,7000,7060,7000,7040,1080,49984.0,7100000.0
2014-04-01,7100,7100,6950,7040,5140,49984.0,7100000.0
2014-04-02,7040,7050,6940,6940,7820,49274.0,7100000.0
2014-04-03,6940,6970,6870,6900,11080,48990.0,7100000.0
2014-04-04,6970,6970,6860,6940,6220,49274.0,7100000.0
2014-04-07,6870,6940,6840,6940,3680,49274.0,7100000.0
2014-04-08,6930,7050,6930,7030,3990,49913.0,7100000.0
2014-04-09,7030,7100,6950,6990,3300,49629.0,7100000.0
2014-04-10,6960,7110,6960,7080,4320,50268.0,7100000.0
2014-04-11,7080,7090,6990,7000,10090,49700.0,7100000.0
2014-04-14,7090,7490,7050,7490,32260,53179.0,7100000.0
2014-04-15,7640,7650,7490,7550,35529,53605.0,7100000.0
2014-04-16,7550,7650,7510,7550,6110,53605.0,7100000.0
2014-04-17,7550,7780,7330,7400,7637,52540.0,7100000.0
2014-04-18,7580,7580,7400,7450,2071,52895.0,7100000.0
2014-04-21,7450,7460,7300,7430,8300,52753.0,7100000.0
2014-04-22,7570,7780,7440,7700,15560,54670.0,7100000.0
2014-04-23,7630,7800,7500,7500,8600,53250.0,7100000.0
2014-04-24,7360,7470,7300,7350,11603,52185.0,7100000.0
2014-04-25,7330,7330,7190,7200,6540,51120.0,7100000.0
2014-04-28,7250,7400,7250,7270,1783,51617.0,7100000.0
2014-04-29,7270,7510,7250,7410,8831,52611.0,7100000.0
2014-04-30,7420,7500,7390,7390,2480,52469.0,7100000.0
2014-05-02,7390,7390,7310,7390,2300,52469.0,7100000.0
2014-05-07,7390,7400,7260,7350,3850,52185.0,7100000.0
2014-05-08,7350,7400,7170,7340,6550,52114.0,7100000.0
2014-05-09,7360,7360,7020,7220,4560,51262.0,7100000.0
2014-05-12,7340,7340,7210,7250,4840,51475.0,7100000.0
2014-05-13,7250,7400,7150,7320,4650,51972.0,7100000.0
2014-05-14,7320,7320,7230,7290,31250,51759.0,7100000.0
2014-05-15,7400,7510,7250,7460,12762,52966.0,7100000.0
2014-05-16,7440,7480,7370,7470,4790,53037.0,7100000.0
2014-05-19,7430,7430,7310,7320,4570,51972.0,7100000.0
2014-05-20,7270,7320,7230,7300,10210,51830.0,7100000.0
2014-05-21,7250,7490,7230,7490,11910,53179.0,7100000.0
2014-05-22,7350,7570,7210,7290,40460,51759.0,7100000.0
2014-05-23,7230,7310,7210,7310,4350,51901.0,7100000.0
2014-05-26,7300,7630,7300,7480,6200,53108.0,7100000.0
2014-05-27,7430,7560,7330,7470,4051,53037.0,7100000.0
2014-05-28,7550,7550,7270,7480,3250,53108.0,7100000.0
2014-05-29,7540,7540,7400,7400,3920,52540.0,7100000.0
2014-05-30,7400,7580,7200,7370,3240,52327.0,7100000.0
2014-06-02,7370,7500,7350,7350,5285,52185.0,7100000.0
2014-06-03,7350,7470,7310,7310,17278,51901.0,7100000.0
2014-06-05,7250,7380,7120,7310,6400,51901.0,7100000.0
2014-06-09,7330,7360,7220,7350,4606,52185.0,7100000.0
2014-06-10,7350,7490,7250,7480,9348,53108.0,7100000.0
2014-06-11,7450,7540,7350,7500,17511,53250.0,7100000.0
2014-06-12,7550,7560,7430,7480,3593,53108.0,7100000.0
2014-06-13,7530,7540,7410,7460,1530,52966.0,7100000.0
2014-06-16,7540,7540,7420,7490,1495,53179.0,7100000.0
2014-06-17,7530,7540,7310,7460,1653,52966.0,7100000.0
2014-06-18,7640,7640,7340,7420,1974,52682.0,7100000.0
2014-06-19,7420,7460,7130,7400,1080,52540.0,7100000.0
2014-06-20,7260,7340,7250,7250,5091,51475.0,7100000.0
2014-06-23,7260,7320,7100,7250,4044,51475.0,7100000.0
2014-06-24,7250,7320,7110,7200,3403,51120.0,7100000.0
2014-06-25,7150,7290,7110,7290,869,51759.0,7100000.0
2014-06-26,7300,7390,7210,7290,828,51759.0,7100000.0
2014-06-27,7160,7290,7120,7290,5425,51759.0,7100000.0
2014-06-30,7180,7290,7120,7280,6822,51688.0,7100000.0
2014-07-01,7160,7250,7160,7240,3727,51404.0,7100000.0
2014-07-02,7400,7400,7250,7310,2674,51901.0,7100000.0
2014-07-03,7290,7290,7140,7150,5034,50765.0,7100000.0
2014-07-04,7250,7340,7100,7240,7645,51404.0,7100000.0
2014-07-07,7240,7240,7160,7240,3247,51404.0,7100000.0
2014-07-08,7240,7450,7240,7450,12362,52895.0,7100000.0
2014-07-09,7400,7500,7280,7400,8496,52540.0,7100000.0
2014-07-10,7490,7590,7370,7390,5666,52469.0,7100000.0
2014-07-11,7380,7430,7250,7390,3481,52469.0,7100000.0
2014-07-14,7480,7480,7250,7250,2604,51475.0,7100000.0
2014-07-15,7280,7370,7250,7340,9634,52114.0,7100000.0
2014-07-16,7340,8390,7270,8170,133680,58007.0,7100000.0
2014-07-17,8200,8200,7810,7880,64535,55948.0,7100000.0
2014-07-18,7860,7970,7690,7750,30661,55025.0,7100000.0
2014-07-21,7760,7760,7570,7590,34375,53889.0,7100000.0
2014-07-22,7630,7680,7450,7500,16144,53250.0,7100000.0
2014-07-23,7510,7680,7460,7680,16218,54528.0,7100000.0
