한독(002390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-20,14295,14641,14295,14394,10629,168780.0,11600000.0
2010-08-23,14344,14839,14245,14394,10778,168780.0,11600000.0
2010-08-24,14394,14493,14344,14345,2940,168200.0,11600000.0
2010-08-25,14344,14443,14097,14295,6290,167620.0,11600000.0
2010-08-26,14295,14394,13949,14048,7600,164720.0,11600000.0
2010-08-27,13949,14097,13800,13900,8678,162980.0,11600000.0
2010-08-30,13899,14196,13899,14147,1751,165880.0,11600000.0
2010-08-31,13949,14344,13899,14345,11090,168200.0,11600000.0
2010-09-01,14443,14443,14147,14295,5311,167620.0,11600000.0
2010-09-02,14245,14443,14147,14246,4663,167040.0,11600000.0
2010-09-03,14245,14344,14097,14246,9191,167040.0,11600000.0
2010-09-06,14245,14691,14245,14543,15600,170520.0,11600000.0
2010-09-07,14394,14740,14394,14493,10337,169940.0,11600000.0
2010-09-08,14493,14592,14295,14592,4070,171100.0,11600000.0
2010-09-09,14839,15086,14542,14543,30413,170520.0,11600000.0
2010-09-10,14493,14740,14493,14642,11247,171680.0,11600000.0
2010-09-13,14493,14592,14344,14543,13871,170520.0,11600000.0
2010-09-14,14394,14641,14344,14493,5120,169940.0,11600000.0
2010-09-15,14542,14542,14245,14295,7264,167620.0,11600000.0
2010-09-16,14344,14493,14295,14345,4579,168200.0,11600000.0
2010-09-17,14344,14592,14344,14543,7260,170520.0,11600000.0
2010-09-20,14592,14592,14443,14543,621,170520.0,11600000.0
2010-09-24,14542,14641,14443,14642,4060,171680.0,11600000.0
2010-09-27,14691,14691,14394,14592,8660,171100.0,11600000.0
2010-09-28,14592,14641,14344,14543,6431,170520.0,11600000.0
2010-09-29,14691,14790,14542,14642,9060,171680.0,11600000.0
2010-09-30,14443,14641,14394,14592,10481,171100.0,11600000.0
2010-10-01,14641,14740,14344,14592,15314,171100.0,11600000.0
2010-10-04,14641,14987,14493,14691,14590,172260.0,11600000.0
2010-10-05,14691,14889,14691,14840,7926,174000.0,11600000.0
2010-10-06,14839,15185,14839,14939,12067,175160.0,11600000.0
2010-10-07,14938,15037,14740,14889,5582,174580.0,11600000.0
2010-10-08,14938,14938,14641,14840,13622,174000.0,11600000.0
2010-10-11,14740,14938,14691,14691,7872,172260.0,11600000.0
2010-10-12,14839,14839,14443,14444,8741,169360.0,11600000.0
2010-10-13,14740,15136,14740,14889,14670,174580.0,11600000.0
2010-10-14,14987,15136,14889,15037,8980,176320.0,11600000.0
2010-10-15,14987,15631,14938,15532,25681,182120.0,11600000.0
2010-10-18,15334,15779,15334,15680,8476,183860.0,11600000.0
2010-10-19,15680,15680,15235,15334,7926,179800.0,11600000.0
2010-10-20,15185,15334,14839,15186,11192,178060.0,11600000.0
2010-10-21,15334,15433,14987,15136,9971,177480.0,11600000.0
2010-10-22,15037,15334,15037,15087,6307,176900.0,11600000.0
2010-10-25,15086,15383,15086,15285,9800,179220.0,11600000.0
2010-10-26,15383,15383,15136,15334,9303,179800.0,11600000.0
2010-10-27,15235,15383,15136,15285,5370,179220.0,11600000.0
2010-10-28,15136,15284,15037,15136,4132,177480.0,11600000.0
2010-10-29,15037,15136,14542,14642,15801,171680.0,11600000.0
2010-11-01,14641,14839,14443,14790,6293,173420.0,11600000.0
2010-11-02,14790,14790,14592,14642,9450,171680.0,11600000.0
2010-11-03,14641,14889,14641,14741,4977,172840.0,11600000.0
2010-11-04,14740,15185,14691,14790,9210,173420.0,11600000.0
2010-11-05,14839,15136,14790,15037,17972,176320.0,11600000.0
2010-11-08,15037,15185,14889,15037,5510,176320.0,11600000.0
2010-11-09,14938,15383,14938,15235,15922,178640.0,11600000.0
2010-11-10,15086,15185,15037,15186,16202,178060.0,11600000.0
2010-11-11,15235,15235,14493,14493,25684,169940.0,11600000.0
2010-11-12,14740,14938,14542,14592,13225,171100.0,11600000.0
2010-11-15,14592,14790,14592,14642,2014,171680.0,11600000.0
2010-11-16,14641,14790,14542,14543,7300,170520.0,11600000.0
2010-11-17,14542,14691,14196,14295,9161,167620.0,11600000.0
2010-11-18,14245,14394,14048,14394,7062,168780.0,11600000.0
2010-11-19,14443,14542,14344,14444,3930,169360.0,11600000.0
2010-11-22,14542,14542,14394,14493,955,169940.0,11600000.0
2010-11-23,14493,14592,14245,14444,4280,169360.0,11600000.0
2010-11-24,14147,14394,13998,14246,7920,167040.0,11600000.0
2010-11-25,14592,14592,14147,14444,9390,169360.0,11600000.0
2010-11-26,14443,14493,14245,14444,9112,169360.0,11600000.0
2010-11-29,14443,14592,14394,14444,3600,169360.0,11600000.0
2010-11-30,14394,14542,14344,14543,1661,170520.0,11600000.0
2010-12-01,14542,14542,14394,14543,1571,170520.0,11600000.0
2010-12-02,14443,14592,14443,14543,1771,170520.0,11600000.0
2010-12-03,14443,14592,14394,14592,1786,171100.0,11600000.0
2010-12-06,14542,14542,14344,14493,1860,169940.0,11600000.0
2010-12-07,14394,14493,12366,14295,10782,167620.0,11600000.0
2010-12-08,14295,14443,14196,14295,3026,167620.0,11600000.0
2010-12-09,14295,14542,14295,14543,8700,170520.0,11600000.0
2010-12-10,14542,14542,14245,14394,6730,168780.0,11600000.0
2010-12-13,14394,14542,14344,14444,4640,169360.0,11600000.0
2010-12-14,14443,14493,14344,14444,5015,169360.0,11600000.0
2010-12-15,14394,14493,14344,14394,6005,168780.0,11600000.0
2010-12-16,14443,14493,14295,14444,3314,169360.0,11600000.0
2010-12-17,14443,14443,14295,14295,3113,167620.0,11600000.0
2010-12-20,14245,14740,14245,14493,11581,169940.0,11600000.0
2010-12-21,14493,14542,14394,14394,5349,168780.0,11600000.0
2010-12-22,14493,14493,14344,14444,4102,169360.0,11600000.0
2010-12-23,14443,14740,14295,14691,28959,172260.0,11600000.0
2010-12-24,14740,15086,14542,14889,30551,174580.0,11600000.0
2010-12-27,14938,15136,14740,14840,11581,174000.0,11600000.0
2010-12-28,14839,14987,14691,14939,13971,175160.0,11600000.0
2010-12-29,14740,14790,14592,14790,4500,173420.0,11600000.0
2010-12-30,14790,16323,14592,16324,30269,191400.0,11600000.0
2011-01-03,16125,16175,15284,15433,15861,180960.0,11600000.0
2011-01-04,15433,15581,15037,15037,18981,176320.0,11600000.0
2011-01-05,15037,15185,14839,14988,10396,175740.0,11600000.0
2011-01-06,15235,15977,14987,15136,35069,177480.0,11600000.0
2011-01-07,15136,15136,14938,15037,5350,176320.0,11600000.0
2011-01-10,15037,15185,14740,14889,9990,174580.0,11600000.0
2011-01-11,14889,14938,14691,14790,4320,173420.0,11600000.0
2011-01-12,14691,14938,14641,14840,8410,174000.0,11600000.0
2011-01-13,14790,14987,14542,14543,14361,170520.0,11600000.0
2011-01-14,14641,14641,14394,14642,11245,171680.0,11600000.0
2011-01-17,14641,14740,14394,14394,7595,168780.0,11600000.0
2011-01-18,14394,14542,14295,14295,5031,167620.0,11600000.0
2011-01-19,14344,14592,14295,14345,8380,168200.0,11600000.0
2011-01-20,14344,14394,14097,14246,9300,167040.0,11600000.0
2011-01-21,14245,14245,14097,14246,3260,167040.0,11600000.0
2011-01-24,14097,14245,14097,14246,1880,167040.0,11600000.0
2011-01-25,14147,14245,14097,14098,3883,165300.0,11600000.0
2011-01-26,14097,14196,14048,14197,3240,166460.0,11600000.0
2011-01-27,14097,14196,13850,13949,12314,163560.0,11600000.0
2011-01-28,14048,14196,13701,13801,8115,161820.0,11600000.0
2011-01-31,13800,13800,13504,13504,6473,158340.0,11600000.0
2011-02-01,13553,13850,13454,13504,12130,158340.0,11600000.0
2011-02-07,13504,13701,13504,13504,6860,158340.0,11600000.0
2011-02-08,13504,13652,13454,13504,5480,158340.0,11600000.0
2011-02-09,13504,13553,13256,13306,5540,156020.0,11600000.0
2011-02-10,13256,13306,13108,13108,5703,153700.0,11600000.0
2011-02-11,13207,13256,12860,12861,6157,150800.0,11600000.0
2011-02-14,12860,13058,12712,12811,9223,150220.0,11600000.0
2011-02-15,12811,12959,12415,12416,16732,145580.0,11600000.0
2011-02-16,12415,13800,12415,12960,11971,151960.0,11600000.0
2011-02-17,13009,13009,12465,12465,11720,146160.0,11600000.0
2011-02-18,12663,12663,12415,12564,10878,147320.0,11600000.0
2011-02-21,12564,12663,12267,12317,15222,144420.0,11600000.0
2011-02-22,12267,12316,12069,12070,8588,141520.0,11600000.0
2011-02-23,12020,12366,12020,12218,8065,143260.0,11600000.0
2011-02-24,12316,12514,12168,12267,9653,143840.0,11600000.0
2011-02-25,12465,12564,12267,12515,7990,146740.0,11600000.0
2011-02-28,12514,12663,12465,12515,6700,146740.0,11600000.0
2011-03-02,12514,12712,12415,12614,10140,147900.0,11600000.0
2011-03-03,12613,13256,12514,12762,16550,149640.0,11600000.0
2011-03-04,12712,12811,12514,12762,9160,149640.0,11600000.0
2011-03-07,12762,12762,12564,12564,3575,147320.0,11600000.0
2011-03-08,12514,12762,12465,12614,3480,147900.0,11600000.0
2011-03-09,12712,12712,12564,12564,3147,147320.0,11600000.0
2011-03-10,12613,12663,12366,12366,10562,145000.0,11600000.0
2011-03-11,12316,12465,12069,12070,28753,141520.0,11600000.0
2011-03-14,12069,12118,11871,12020,12475,140940.0,11600000.0
2011-03-15,11921,12069,11574,11624,21120,136300.0,11600000.0
2011-03-16,11723,11921,11673,11822,6207,138620.0,11600000.0
2011-03-17,11822,11871,11525,11822,9940,138620.0,11600000.0
2011-03-18,11772,11822,11624,11773,9982,138040.0,11600000.0
2011-03-21,11822,12118,11822,11822,6360,138620.0,11600000.0
2011-03-22,11871,12267,11871,12267,6901,143840.0,11600000.0
2011-03-23,12267,12366,12069,12317,3911,144420.0,11600000.0
2011-03-24,12316,12316,12118,12119,2740,142100.0,11600000.0
2011-03-25,12118,12267,12118,12218,5361,143260.0,11600000.0
2011-03-28,12168,12217,11970,12168,3140,142680.0,11600000.0
2011-03-29,12168,12316,12118,12267,10791,143840.0,11600000.0
2011-03-30,12267,12564,12267,12564,9210,147320.0,11600000.0
2011-03-31,12564,12811,12564,12614,8449,147900.0,11600000.0
2011-04-01,12712,12910,12613,12811,6665,150220.0,11600000.0
2011-04-04,12762,12811,12613,12762,7090,149640.0,11600000.0
2011-04-05,12762,13009,12613,12910,9815,151380.0,11600000.0
2011-04-06,12959,12959,12762,12762,4240,149640.0,11600000.0
2011-04-07,12762,12959,12762,12861,8375,150800.0,11600000.0
2011-04-08,12860,12910,12712,12861,5060,150800.0,11600000.0
2011-04-11,12860,13009,12712,12811,4501,150220.0,11600000.0
2011-04-12,12811,12860,12514,12762,10533,149640.0,11600000.0
2011-04-13,12762,12959,12564,12910,7611,151380.0,11600000.0
2011-04-14,12910,13009,12712,12861,7026,150800.0,11600000.0
2011-04-15,12762,13009,12762,12861,4146,150800.0,11600000.0
2011-04-18,12762,12910,12712,12811,6900,150220.0,11600000.0
2011-04-19,12811,13207,12811,12861,9117,150800.0,11600000.0
2011-04-20,12860,13009,12811,12910,5710,151380.0,11600000.0
2011-04-21,12910,13058,12762,12960,9297,151960.0,11600000.0
2011-04-22,13157,13405,12910,13405,17480,157180.0,11600000.0
2011-04-25,13256,13306,12860,12861,15550,150800.0,11600000.0
2011-04-26,12910,13009,12811,12910,6550,151380.0,11600000.0
2011-04-27,12910,13405,12860,12910,16574,151380.0,11600000.0
2011-04-28,12910,12959,12762,12910,27159,151380.0,11600000.0
2011-04-29,12811,12910,12465,12713,27477,149060.0,11600000.0
2011-05-02,12564,12910,12564,12713,6816,149060.0,11600000.0
2011-05-03,12811,12910,12762,12762,9890,149640.0,11600000.0
2011-05-04,12762,13009,12366,12564,91371,147320.0,11600000.0
2011-05-06,12564,12762,12366,12416,23951,145580.0,11600000.0
2011-05-09,12613,12860,12514,12614,8440,147900.0,11600000.0
2011-05-11,13454,14196,12762,12762,84611,149640.0,11600000.0
2011-05-12,12712,12762,12415,12465,33410,146160.0,11600000.0
2011-05-13,12564,12762,12415,12465,7474,146160.0,11600000.0
2011-05-16,12514,12514,12316,12366,13681,145000.0,11600000.0
2011-05-17,12366,12465,12217,12366,7532,145000.0,11600000.0
2011-05-18,12267,12465,12217,12366,9115,145000.0,11600000.0
2011-05-19,12267,12415,12168,12168,16786,142680.0,11600000.0
2011-05-20,12168,12316,12168,12267,3600,143840.0,11600000.0
2011-05-23,12267,12267,12069,12218,10774,143260.0,11600000.0
2011-05-24,12168,12267,12069,12218,5116,143260.0,11600000.0
2011-05-25,12168,12316,12069,12317,4090,144420.0,11600000.0
2011-05-26,12267,12267,12069,12267,6660,143840.0,11600000.0
2011-05-27,12267,12267,12118,12168,6975,142680.0,11600000.0
2011-05-30,12168,12168,11970,12119,10221,142100.0,11600000.0
2011-05-31,12118,12316,11871,12317,9230,144420.0,11600000.0
2011-06-01,12118,12267,12118,12267,8111,143840.0,11600000.0
2011-06-02,12217,12217,12069,12218,9471,143260.0,11600000.0
2011-06-03,12069,12267,12069,12267,5820,143840.0,11600000.0
2011-06-07,12267,12366,12069,12317,27170,144420.0,11600000.0
2011-06-08,12118,12217,12069,12218,8441,143260.0,11600000.0
2011-06-09,12020,12366,12020,12317,16353,144420.0,11600000.0
2011-06-10,12316,12959,12168,12168,24127,142680.0,11600000.0
2011-06-13,12217,12465,12168,12366,5560,145000.0,11600000.0
2011-06-14,11921,12316,11921,12317,4180,144420.0,11600000.0
2011-06-15,12316,12316,12020,12070,11082,141520.0,11600000.0
2011-06-16,12069,12267,12069,12168,5110,142680.0,11600000.0
2011-06-17,12118,12217,12069,12218,4390,143260.0,11600000.0
2011-06-20,12217,12316,12118,12119,1736,142100.0,11600000.0
2011-06-21,12069,12168,12069,12168,1592,142680.0,11600000.0
2011-06-22,12168,12217,12118,12119,1448,142100.0,11600000.0
2011-06-23,12118,12217,12118,12218,2150,143260.0,11600000.0
2011-06-24,12217,12415,12217,12416,3601,145580.0,11600000.0
2011-06-27,12267,12465,12267,12416,1051,145580.0,11600000.0
2011-06-28,12415,12613,12366,12465,6350,146160.0,11600000.0
2011-06-29,12613,12613,12316,12317,3915,144420.0,11600000.0
2011-06-30,12366,12613,12366,12515,4835,146740.0,11600000.0
2011-07-01,12514,12712,12366,12713,4880,149060.0,11600000.0
2011-07-04,12762,12762,12514,12564,1733,147320.0,11600000.0
2011-07-05,12663,12663,12366,12465,3910,146160.0,11600000.0
2011-07-06,12465,12564,12415,12465,723,146160.0,11600000.0
2011-07-07,12564,12613,12465,12614,2400,147900.0,11600000.0
2011-07-08,12564,12663,12514,12564,1870,147320.0,11600000.0
2011-07-11,12465,12613,12366,12465,3014,146160.0,11600000.0
2011-07-12,12316,12564,12316,12465,4410,146160.0,11600000.0
2011-07-13,12465,12564,12415,12465,2420,146160.0,11600000.0
2011-07-14,12415,12465,12316,12317,5490,144420.0,11600000.0
2011-07-15,12316,12514,12316,12515,3330,146740.0,11600000.0
2011-07-18,12415,12712,12415,12564,5170,147320.0,11600000.0
2011-07-19,12712,13355,12613,13257,29064,155440.0,11600000.0
2011-07-20,13652,13652,12910,13108,22476,153700.0,11600000.0
2011-07-21,13058,13108,12811,13009,5986,152540.0,11600000.0
2011-07-22,12910,13108,12860,12861,9940,150800.0,11600000.0
2011-07-25,12860,13108,12712,13059,6690,153120.0,11600000.0
2011-07-26,13108,13207,12910,13158,6476,154280.0,11600000.0
2011-07-27,13157,13256,13009,13059,5473,153120.0,11600000.0
2011-07-28,12959,13454,12959,13207,12861,154860.0,11600000.0
2011-07-29,13355,13949,13157,13702,30302,160660.0,11600000.0
2011-08-01,13602,13998,13602,13949,16799,163560.0,11600000.0
2011-08-02,13751,13998,13652,13949,16030,163560.0,11600000.0
2011-08-03,13751,13800,13256,13801,16194,161820.0,11600000.0
2011-08-04,13504,13949,13504,13504,10563,158340.0,11600000.0
2011-08-05,13108,13652,12663,13257,12951,155440.0,11600000.0
2011-08-08,12811,13256,12168,12614,14501,147900.0,11600000.0
2011-08-09,12267,12366,11723,12317,37282,144420.0,11600000.0
2011-08-10,12366,13009,12366,12515,17099,146740.0,11600000.0
2011-08-11,12366,13355,11921,12465,123111,146160.0,11600000.0
2011-08-12,12613,13553,12465,13059,49401,153120.0,11600000.0
2011-08-16,13157,13355,12712,12910,25658,151380.0,11600000.0
2011-08-17,13058,13108,12762,12811,13931,150220.0,11600000.0
2011-08-18,12860,13157,12811,13059,8621,153120.0,11600000.0
2011-08-19,12811,12910,12564,12614,10642,147900.0,11600000.0
2011-08-22,12613,12811,12366,12465,3972,146160.0,11600000.0
2011-08-23,12762,12762,12366,12713,4690,149060.0,11600000.0
2011-08-24,12663,12762,12564,12713,8491,149060.0,11600000.0
2011-08-25,12860,12860,12712,12762,6012,149640.0,11600000.0
2011-08-26,12712,12762,12564,12663,3420,148480.0,11600000.0
2011-08-29,12663,12811,12564,12564,4082,147320.0,11600000.0
2011-08-30,12613,12762,12613,12762,1879,149640.0,11600000.0
2011-08-31,12762,13306,12613,13306,11922,156020.0,11600000.0
2011-09-01,13306,13306,13058,13158,6671,154280.0,11600000.0
2011-09-02,13157,13256,12959,13059,1250,153120.0,11600000.0
2011-09-05,12860,13157,12762,13009,6951,152540.0,11600000.0
2011-09-06,12860,13009,12168,12713,9700,149060.0,11600000.0
2011-09-07,12860,13701,12762,13009,43093,152540.0,11600000.0
2011-09-08,13058,13058,12762,12811,11371,150220.0,11600000.0
2011-09-09,12762,12910,12663,12663,4002,148480.0,11600000.0
2011-09-14,12613,12712,12267,12366,4701,145000.0,11600000.0
2011-09-15,12465,12564,12316,12366,1610,145000.0,11600000.0
2011-09-16,12316,12465,12267,12267,8760,143840.0,11600000.0
2011-09-19,12267,12564,12267,12564,5231,147320.0,11600000.0
2011-09-20,12465,12663,12366,12416,2096,145580.0,11600000.0
2011-09-21,12663,12762,12514,12515,2383,146740.0,11600000.0
2011-09-22,12564,12564,12366,12465,2522,146160.0,11600000.0
2011-09-23,12267,12366,11921,11921,8270,139780.0,11600000.0
2011-09-26,11921,12118,11673,12070,10175,141520.0,11600000.0
2011-09-27,12118,12168,11772,12020,3691,140940.0,11600000.0
2011-09-28,12069,12118,11822,12020,2972,140940.0,11600000.0
2011-09-29,11921,12069,11921,12070,210,141520.0,11600000.0
2011-09-30,12217,12267,12069,12267,1586,143840.0,11600000.0
2011-10-04,11970,12168,11871,12119,850,142100.0,11600000.0
2011-10-05,12168,12267,12020,12168,2200,142680.0,11600000.0
2011-10-06,12069,12366,12069,12267,2781,143840.0,11600000.0
2011-10-07,12069,12267,12069,12218,5000,143260.0,11600000.0
2011-10-10,12118,12366,12069,12168,1301,142680.0,11600000.0
2011-10-11,12366,12366,12168,12317,970,144420.0,11600000.0
2011-10-12,12168,12267,12168,12267,560,143840.0,11600000.0
2011-10-13,12316,12415,12217,12416,750,145580.0,11600000.0
2011-10-14,12415,12415,12415,12416,386,145580.0,11600000.0
2011-10-17,12267,12564,12267,12515,1700,146740.0,11600000.0
2011-10-18,12514,12514,12316,12465,160,146160.0,11600000.0
2011-10-19,12267,12366,12217,12366,3520,145000.0,11600000.0
2011-10-20,12366,12465,12168,12267,1880,143840.0,11600000.0
2011-10-21,12168,12267,12069,12267,9470,143840.0,11600000.0
2011-10-24,12267,12316,12069,12168,13290,142680.0,11600000.0
2011-10-25,12217,12267,12069,12267,2630,143840.0,11600000.0
2011-10-26,12217,12267,12069,12267,3040,143840.0,11600000.0
2011-10-27,12168,12267,12168,12267,1435,143840.0,11600000.0
2011-10-28,12316,12366,12168,12317,6658,144420.0,11600000.0
2011-10-31,12316,12316,12168,12218,870,143260.0,11600000.0
2011-11-01,12217,12217,12020,12168,4531,142680.0,11600000.0
2011-11-02,11970,12118,11871,12020,1640,140940.0,11600000.0
2011-11-03,12020,12118,12020,12020,2979,140940.0,11600000.0
2011-11-04,12168,12168,11970,12168,4920,142680.0,11600000.0
2011-11-07,12267,12860,12069,12762,15424,149640.0,11600000.0
2011-11-08,12860,12959,12465,12564,11032,147320.0,11600000.0
2011-11-09,12564,12762,12366,12416,2316,145580.0,11600000.0
2011-11-10,12316,12316,12020,12119,2710,142100.0,11600000.0
2011-11-11,12118,12118,12020,12119,9100,142100.0,11600000.0
2011-11-14,12217,12366,12020,12366,1410,145000.0,11600000.0
2011-11-15,12267,12267,11970,12168,2730,142680.0,11600000.0
2011-11-16,12168,12168,12020,12168,1335,142680.0,11600000.0
2011-11-17,12168,12217,12069,12218,1170,143260.0,11600000.0
2011-11-18,12069,12267,12069,12267,521,143840.0,11600000.0
2011-11-21,12267,12267,11970,12168,1102,142680.0,11600000.0
2011-11-22,12020,12168,12020,12168,540,142680.0,11600000.0
2011-11-23,12020,12069,11772,11921,5703,139780.0,11600000.0
2011-11-24,11921,11970,11921,11971,1510,140360.0,11600000.0
2011-11-25,11970,12020,11871,11971,16691,140360.0,11600000.0
2011-11-28,12020,12069,11970,12070,445,141520.0,11600000.0
2011-11-29,12069,12217,12069,12218,1760,143260.0,11600000.0
2011-11-30,12217,12267,12069,12218,2720,143260.0,11600000.0
2011-12-01,12267,12316,12020,12119,1110,142100.0,11600000.0
2011-12-02,12118,12366,12020,12168,1440,142680.0,11600000.0
2011-12-05,12168,12267,12118,12267,430,143840.0,11600000.0
2011-12-06,12267,12267,12020,12168,1270,142680.0,11600000.0
2011-12-07,12217,12267,12168,12218,820,143260.0,11600000.0
2011-12-08,12118,12168,12118,12168,681,142680.0,11600000.0
2011-12-09,12020,12168,12020,12168,261,142680.0,11600000.0
2011-12-12,12168,12366,12020,12366,3440,145000.0,11600000.0
2011-12-13,12217,12267,12168,12267,130,143840.0,11600000.0
2011-12-14,12267,12267,12118,12119,2248,142100.0,11600000.0
2011-12-15,12020,12168,11970,12119,1711,142100.0,11600000.0
2011-12-16,12217,12415,12020,12020,4324,140940.0,11600000.0
2011-12-19,12020,12168,11624,12020,29350,140940.0,11600000.0
2011-12-20,11970,12069,11871,12020,1201,140940.0,11600000.0
2011-12-21,11970,12118,11970,12070,1421,141520.0,11600000.0
2011-12-22,12118,12366,12069,12070,2120,141520.0,11600000.0
2011-12-23,12168,12316,12118,12267,2312,143840.0,11600000.0
2011-12-26,12217,12267,12069,12267,450,143840.0,11600000.0
2011-12-27,12069,12217,12069,12218,1078,143260.0,11600000.0
2011-12-28,12020,12020,11921,12020,5622,140940.0,11600000.0
2011-12-29,11921,12118,11921,12070,1590,141520.0,11600000.0
2012-01-02,12118,12118,11970,12070,1930,141520.0,11600000.0
2012-01-03,11921,12118,11921,12119,170,142100.0,11600000.0
2012-01-04,12069,12069,11921,12070,1861,141520.0,11600000.0
2012-01-05,11921,12069,11871,11872,3030,139200.0,11600000.0
2012-01-06,11921,12020,11921,11921,1120,139780.0,11600000.0
2012-01-09,11970,12118,11921,12119,1050,142100.0,11600000.0
2012-01-10,12069,12514,12020,12515,9480,146740.0,11600000.0
2012-01-11,12514,12514,12267,12267,7230,143840.0,11600000.0
2012-01-12,12316,12366,12267,12267,640,143840.0,11600000.0
2012-01-13,12069,12267,11921,12168,1840,142680.0,11600000.0
2012-01-16,12020,12069,11921,12070,4500,141520.0,11600000.0
2012-01-17,12069,12069,11970,12070,1790,141520.0,11600000.0
2012-01-18,11970,12217,11970,12168,2321,142680.0,11600000.0
2012-01-19,12168,12217,12069,12218,3750,143260.0,11600000.0
2012-01-20,12217,12415,12217,12366,2980,145000.0,11600000.0
2012-01-25,12168,12415,12168,12366,3010,145000.0,11600000.0
2012-01-26,12316,12465,12316,12317,2620,144420.0,11600000.0
2012-01-27,12366,12366,12316,12317,1810,144420.0,11600000.0
2012-01-30,12316,12415,12316,12366,1030,145000.0,11600000.0
2012-01-31,12366,12663,12267,12416,5410,145580.0,11600000.0
2012-02-01,12514,12514,12217,12416,740,145580.0,11600000.0
2012-02-02,12415,12514,12316,12416,2751,145580.0,11600000.0
2012-02-03,12415,12811,12415,12465,8569,146160.0,11600000.0
2012-02-06,12465,12514,12366,12515,2696,146740.0,11600000.0
2012-02-07,12415,12564,12366,12465,1300,146160.0,11600000.0
2012-02-08,12465,12514,12415,12515,1571,146740.0,11600000.0
2012-02-09,12514,12613,12465,12515,4851,146740.0,11600000.0
2012-02-10,12514,12613,12514,12515,2540,146740.0,11600000.0
2012-02-13,12514,12514,12415,12515,2153,146740.0,11600000.0
2012-02-14,12564,12762,12415,12663,1870,148480.0,11600000.0
2012-02-15,12860,12860,12514,12614,5522,147900.0,11600000.0
2012-02-16,12465,12613,12415,12564,2512,147320.0,11600000.0
2012-02-17,12465,12514,12415,12416,1980,145580.0,11600000.0
2012-02-20,12465,12465,12366,12465,5780,146160.0,11600000.0
2012-02-21,12366,12514,12366,12515,2990,146740.0,11600000.0
2012-02-22,12465,12514,12316,12515,2720,146740.0,11600000.0
2012-02-23,12514,12514,12316,12416,2231,145580.0,11600000.0
2012-02-24,12267,12366,12118,12366,2591,145000.0,11600000.0
2012-02-27,12366,12465,12267,12465,730,146160.0,11600000.0
2012-02-28,12465,12514,12316,12515,1360,146740.0,11600000.0
2012-02-29,12366,12514,12267,12465,1810,146160.0,11600000.0
2012-03-02,12366,12465,12366,12465,530,146160.0,11600000.0
2012-03-05,12366,12415,12267,12416,810,145580.0,11600000.0
2012-03-06,12217,12316,12168,12267,1520,143840.0,11600000.0
2012-03-07,12168,12267,12069,12267,2140,143840.0,11600000.0
2012-03-08,12267,12267,12118,12267,6810,143840.0,11600000.0
2012-03-09,12267,12316,12267,12267,1881,143840.0,11600000.0
2012-03-12,12267,12267,12217,12267,1540,143840.0,11600000.0
2012-03-13,12217,12366,12217,12267,2270,143840.0,11600000.0
2012-03-14,12267,12366,12217,12317,5960,144420.0,11600000.0
2012-03-15,12217,12316,12168,12267,2320,143840.0,11600000.0
2012-03-16,12267,12415,12118,12267,6170,143840.0,11600000.0
2012-03-19,12267,12267,12118,12218,1218,143260.0,11600000.0
2012-03-20,12217,12217,12118,12218,1422,143260.0,11600000.0
2012-03-21,12217,12217,12168,12218,1070,143260.0,11600000.0
2012-03-22,12217,12217,12118,12218,850,143260.0,11600000.0
2012-03-23,12267,12267,12069,12119,201,142100.0,11600000.0
2012-03-26,12118,12217,12118,12168,360,142680.0,11600000.0
2012-03-27,12118,12217,12118,12119,240,142100.0,11600000.0
2012-03-28,12118,12168,12118,12168,1520,142680.0,11600000.0
2012-03-29,12168,12217,12069,12168,2181,142680.0,11600000.0
2012-03-30,12168,12267,12168,12267,180,143840.0,11600000.0
2012-04-02,12118,12217,12069,12218,2211,143260.0,11600000.0
2012-04-03,12168,12217,12118,12168,449,142680.0,11600000.0
2012-04-04,12069,12168,12069,12119,2591,142100.0,11600000.0
2012-04-05,12118,12118,12069,12070,1231,141520.0,11600000.0
2012-04-06,12118,12168,12118,12119,960,142100.0,11600000.0
2012-04-09,12020,12168,12020,12070,352,141520.0,11600000.0
2012-04-10,12118,12168,12069,12070,1070,141520.0,11600000.0
2012-04-12,12069,12069,12069,12070,1220,141520.0,11600000.0
2012-04-13,12069,12168,12069,12070,520,141520.0,11600000.0
2012-04-16,12069,12069,12069,12070,1210,141520.0,11600000.0
2012-04-17,12020,12168,12020,12070,970,141520.0,11600000.0
2012-04-18,12069,12069,11970,12070,2460,141520.0,11600000.0
2012-04-19,12069,12069,12069,12070,2231,141520.0,11600000.0
2012-04-20,12118,12118,12069,12070,750,141520.0,11600000.0
2012-04-23,12020,12118,12020,12119,620,142100.0,11600000.0
2012-04-24,12069,12118,12020,12119,1300,142100.0,11600000.0
2012-04-25,12069,12118,12069,12119,1700,142100.0,11600000.0
2012-04-26,12316,12316,12118,12119,500,142100.0,11600000.0
2012-04-27,12118,12168,12118,12119,450,142100.0,11600000.0
2012-04-30,12118,12267,12069,12267,1040,143840.0,11600000.0
2012-05-02,12267,12267,12069,12070,1310,141520.0,11600000.0
2012-05-03,12069,12316,12069,12070,1343,141520.0,11600000.0
