인천도시가스(034590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-14,23227,23593,23044,23548,781,103000.0,4000000.0
2009-12-15,23547,23547,23364,23365,505,102200.0,4000000.0
2009-12-16,23364,23639,23364,23639,1560,103400.0,4000000.0
2009-12-17,23684,24233,23639,24051,2762,105200.0,4000000.0
2009-12-18,23776,24690,23776,24234,2910,106000.0,4000000.0
2009-12-21,24645,24690,24233,24599,2450,107600.0,4000000.0
2009-12-22,24599,24965,24187,24416,2640,106800.0,4000000.0
2009-12-23,24096,24416,24050,24279,2140,106200.0,4000000.0
2009-12-24,24690,24690,23776,23959,1896,104800.0,4000000.0
2009-12-28,23639,24416,23410,23593,4506,103200.0,4000000.0
2009-12-29,23136,23547,22999,22999,1130,100600.0,4000000.0
2009-12-30,23181,24965,22861,23090,1130,101000.0,4000000.0
2010-01-04,22633,22770,22633,22770,1528,99600.0,4000000.0
2010-01-05,22633,22816,22313,22725,1490,99400.0,4000000.0
2010-01-06,22861,23044,22496,22999,1040,100600.0,4000000.0
2010-01-07,22907,23090,22724,23090,1052,101000.0,4000000.0
2010-01-08,22633,23090,22633,23045,990,100800.0,4000000.0
2010-01-11,22816,22907,22816,22908,590,100200.0,4000000.0
2010-01-12,22907,22907,22724,22770,2310,99600.0,4000000.0
2010-01-13,22724,22861,22724,22862,3310,100000.0,4000000.0
2010-01-14,22861,22953,22724,22953,1960,100400.0,4000000.0
2010-01-15,22953,22953,22770,22862,547,100000.0,4000000.0
2010-01-18,22861,22861,22861,22862,510,100000.0,4000000.0
2010-01-19,22861,22999,22678,22725,2670,99400.0,4000000.0
2010-01-20,22724,22861,22724,22770,1640,99600.0,4000000.0
2010-01-21,22770,22861,22724,22725,6060,99400.0,4000000.0
2010-01-22,22724,22861,22587,22862,9740,100000.0,4000000.0
2010-01-25,22861,22953,22724,22770,641,99600.0,4000000.0
2010-01-26,22678,22861,22587,22862,8370,100000.0,4000000.0
2010-01-27,22633,22816,22587,22816,5330,99800.0,4000000.0
2010-01-28,22861,22861,22587,22816,5570,99800.0,4000000.0
2010-01-29,22816,22816,22404,22496,7892,98400.0,4000000.0
2010-02-01,22404,22678,22404,22679,521,99200.0,4000000.0
2010-02-02,22496,22633,22496,22633,5501,99000.0,4000000.0
2010-02-03,22816,22816,22496,22496,264,98400.0,4000000.0
2010-02-04,22541,22770,22130,22725,1401,99400.0,4000000.0
2010-02-05,22724,22724,22313,22359,490,97800.0,4000000.0
2010-02-08,22221,22816,22221,22725,780,99400.0,4000000.0
2010-02-09,22724,22724,21947,22633,750,99000.0,4000000.0
2010-02-10,22633,22633,22313,22588,120,98800.0,4000000.0
2010-02-11,22587,22587,22587,22588,1240,98800.0,4000000.0
2010-02-12,22587,23136,22541,22679,2911,99200.0,4000000.0
2010-02-16,22678,22678,22358,22679,840,99200.0,4000000.0
2010-02-17,22678,22678,22404,22679,410,99200.0,4000000.0
2010-02-18,22678,23684,22404,23456,3170,102600.0,4000000.0
2010-02-19,23456,23456,23136,23365,140,102200.0,4000000.0
2010-02-22,23273,23273,22404,22405,490,98000.0,4000000.0
2010-02-23,22587,22861,22541,22862,200,100000.0,4000000.0
2010-02-24,22861,23776,22861,23411,2090,102400.0,4000000.0
2010-02-25,22404,23319,22404,23228,280,101600.0,4000000.0
2010-02-26,23227,23273,23044,23273,710,101800.0,4000000.0
2010-03-02,23273,23273,23090,23090,20,101000.0,4000000.0
2010-03-03,23090,23090,22633,22633,561,99000.0,4000000.0
2010-03-04,22633,22953,22633,22725,1000,99400.0,4000000.0
2010-03-05,22724,22953,22496,22953,911,100400.0,4000000.0
2010-03-08,22587,22770,22587,22770,3505,99600.0,4000000.0
2010-03-09,22541,22633,22450,22450,2407,98200.0,4000000.0
2010-03-10,22450,22541,22084,22405,411,98000.0,4000000.0
2010-03-11,22404,22541,22404,22542,600,98600.0,4000000.0
2010-03-12,22267,22541,22267,22542,350,98600.0,4000000.0
2010-03-15,22541,22678,22450,22679,450,99200.0,4000000.0
2010-03-16,22678,24004,22678,22862,2200,100000.0,4000000.0
2010-03-17,22861,22861,22587,22725,2350,99400.0,4000000.0
2010-03-18,22724,22724,22496,22725,4821,99400.0,4000000.0
2010-03-19,22724,22861,22450,22450,1543,98200.0,4000000.0
2010-03-22,22496,22816,22404,22450,6060,98200.0,4000000.0
2010-03-23,22724,22770,22678,22679,70,99200.0,4000000.0
2010-03-24,22678,22724,22450,22450,3150,98200.0,4000000.0
2010-03-25,22404,22999,22404,22405,5204,98000.0,4000000.0
2010-03-26,22404,22404,22313,22405,5874,98000.0,4000000.0
2010-03-29,22313,22587,22130,22130,2420,96800.0,4000000.0
2010-03-30,22130,22541,22084,22313,2605,97600.0,4000000.0
2010-03-31,22267,22404,22130,22405,5451,98000.0,4000000.0
2010-04-01,22175,22175,22084,22176,3570,97000.0,4000000.0
2010-04-02,22175,22175,22038,22176,3336,97000.0,4000000.0
2010-04-05,22175,22175,22038,22130,3540,96800.0,4000000.0
2010-04-06,22130,22130,21947,21993,1882,96200.0,4000000.0
2010-04-07,21993,22267,21993,22222,3616,97200.0,4000000.0
2010-04-08,22038,22130,22038,22130,5072,96800.0,4000000.0
2010-04-09,22038,22084,21947,22085,4952,96600.0,4000000.0
2010-04-12,22038,22084,21947,21947,2477,96000.0,4000000.0
2010-04-13,21947,21993,21947,21993,2513,96200.0,4000000.0
2010-04-14,21993,21993,21993,21993,1051,96200.0,4000000.0
2010-04-15,21993,22175,21993,22039,3749,96400.0,4000000.0
2010-04-16,21993,22038,21947,22039,3760,96400.0,4000000.0
2010-04-19,22038,22175,22038,22176,720,97000.0,4000000.0
2010-04-20,21947,22038,21947,22039,2100,96400.0,4000000.0
2010-04-21,22084,22084,22038,22085,2300,96600.0,4000000.0
2010-04-22,22084,22084,21901,21947,2776,96000.0,4000000.0
2010-04-23,21947,22084,21901,22085,4400,96600.0,4000000.0
2010-04-26,21947,22084,21947,21947,3244,96000.0,4000000.0
2010-04-27,21947,21993,21947,21993,1009,96200.0,4000000.0
2010-04-28,21993,22130,21901,21947,3155,96000.0,4000000.0
2010-04-29,21947,21947,21947,21947,2190,96000.0,4000000.0
2010-04-30,21947,22038,21901,21947,4510,96000.0,4000000.0
2010-05-03,21947,22084,21764,21947,3900,96000.0,4000000.0
2010-05-04,21947,21947,21855,21947,1670,96000.0,4000000.0
2010-05-06,21855,21947,21810,21947,310,96000.0,4000000.0
2010-05-07,21810,21947,21810,21947,880,96000.0,4000000.0
2010-05-10,21947,21947,21810,21947,3590,96000.0,4000000.0
2010-05-11,21901,22038,21764,22039,3701,96400.0,4000000.0
2010-05-12,21947,21947,21764,21902,4440,95800.0,4000000.0
2010-05-13,21947,21947,21718,21902,350,95800.0,4000000.0
2010-05-14,21901,22084,21718,21902,1150,95800.0,4000000.0
2010-05-17,21673,21947,21673,21764,861,95200.0,4000000.0
2010-05-18,21764,21764,21535,21764,492,95200.0,4000000.0
2010-05-19,21764,21901,21673,21902,600,95800.0,4000000.0
2010-05-20,21764,21901,21581,21902,2940,95800.0,4000000.0
2010-05-24,21673,21855,21581,21582,2007,94400.0,4000000.0
2010-05-25,21673,21673,21078,21490,3930,94000.0,4000000.0
2010-05-26,21490,21490,21215,21444,370,93800.0,4000000.0
2010-05-27,21581,21901,21581,21582,301,94400.0,4000000.0
2010-05-28,21581,21627,21398,21582,300,94400.0,4000000.0
2010-05-31,21947,21947,21398,21399,130,93600.0,4000000.0
2010-06-01,21398,21901,21398,21902,1680,95800.0,4000000.0
2010-06-03,21947,22496,21947,22176,6192,97000.0,4000000.0
2010-06-04,0,0,0,22176,0,97000.0,4000000.0
2010-06-07,21352,22038,21352,22039,141,96400.0,4000000.0
2010-06-08,22038,22221,22038,22222,810,97200.0,4000000.0
2010-06-09,22038,22038,22038,22039,150,96400.0,4000000.0
2010-06-10,22404,22404,21855,22039,1740,96400.0,4000000.0
2010-06-11,22038,22038,21764,21764,1485,95200.0,4000000.0
2010-06-14,21764,21764,21490,21536,3575,94200.0,4000000.0
2010-06-15,21718,21855,21581,21856,703,95600.0,4000000.0
2010-06-16,21581,21810,21581,21810,540,95400.0,4000000.0
2010-06-17,21810,21810,21215,21536,462,94200.0,4000000.0
2010-06-18,21535,21581,21490,21536,1460,94200.0,4000000.0
2010-06-21,21490,21535,21352,21536,1330,94200.0,4000000.0
2010-06-22,21535,21581,21444,21582,250,94400.0,4000000.0
2010-06-23,21352,21581,21352,21582,1280,94400.0,4000000.0
2010-06-24,21444,21718,21398,21719,2711,95000.0,4000000.0
2010-06-25,21535,22221,21535,21673,731,94800.0,4000000.0
2010-06-28,21673,21673,21673,21673,20,94800.0,4000000.0
2010-06-29,21947,21947,21947,21947,50,96000.0,4000000.0
2010-06-30,21490,21810,21307,21810,240,95400.0,4000000.0
2010-07-01,21901,21901,21627,21810,120,95400.0,4000000.0
2010-07-02,21810,21855,21810,21856,150,95600.0,4000000.0
2010-07-05,21947,21947,21947,21947,70,96000.0,4000000.0
2010-07-06,21901,21947,21901,21947,80,96000.0,4000000.0
2010-07-07,21855,21855,21718,21719,303,95000.0,4000000.0
2010-07-08,21718,21718,21627,21673,790,94800.0,4000000.0
2010-07-09,21490,21673,21444,21536,1520,94200.0,4000000.0
2010-07-12,21535,21673,21535,21627,1731,94600.0,4000000.0
2010-07-13,21535,21810,21352,21810,1620,95400.0,4000000.0
2010-07-14,21490,21810,21444,21673,7750,94800.0,4000000.0
2010-07-15,21444,21810,21307,21810,7140,95400.0,4000000.0
2010-07-16,21627,21718,21535,21673,4313,94800.0,4000000.0
2010-07-19,21673,21673,21490,21673,4623,94800.0,4000000.0
2010-07-20,21444,21581,21444,21582,344,94400.0,4000000.0
2010-07-21,21444,21581,21444,21582,791,94400.0,4000000.0
2010-07-22,21581,21810,21490,21764,770,95200.0,4000000.0
2010-07-23,21581,21764,21444,21627,3321,94600.0,4000000.0
2010-07-26,21535,21627,21535,21582,1410,94400.0,4000000.0
2010-07-27,21581,21810,21490,21810,6170,95400.0,4000000.0
2010-07-28,21490,21810,21490,21719,4609,95000.0,4000000.0
2010-07-29,21444,21764,21398,21536,4800,94200.0,4000000.0
2010-07-30,21535,21764,21490,21719,2420,95000.0,4000000.0
2010-08-02,21673,21673,21444,21490,3590,94000.0,4000000.0
2010-08-03,21490,21627,21490,21627,1353,94600.0,4000000.0
2010-08-04,21490,21718,21490,21719,1320,95000.0,4000000.0
2010-08-05,21810,21947,21673,21947,2200,96000.0,4000000.0
2010-08-06,21673,21855,21673,21764,533,95200.0,4000000.0
2010-08-09,21581,21764,21535,21764,360,95200.0,4000000.0
2010-08-10,21627,21764,21627,21627,227,94600.0,4000000.0
2010-08-11,21535,21581,21535,21582,1131,94400.0,4000000.0
2010-08-12,21490,21627,21490,21582,460,94400.0,4000000.0
2010-08-13,21535,21627,21535,21582,974,94400.0,4000000.0
2010-08-16,21490,21673,21490,21673,2100,94800.0,4000000.0
2010-08-17,21673,21764,21581,21582,2180,94400.0,4000000.0
2010-08-18,21581,21673,21490,21582,1450,94400.0,4000000.0
2010-08-19,21581,21627,21535,21582,15973,94400.0,4000000.0
2010-08-20,21535,21627,21490,21582,570,94400.0,4000000.0
2010-08-23,21627,21627,21535,21627,7062,94600.0,4000000.0
2010-08-24,21535,21673,21490,21627,2350,94600.0,4000000.0
2010-08-25,21535,21581,21444,21582,680,94400.0,4000000.0
2010-08-26,21490,21490,21490,21490,90,94000.0,4000000.0
2010-08-27,21398,21581,21398,21536,220,94200.0,4000000.0
2010-08-30,21490,21581,21398,21582,2010,94400.0,4000000.0
2010-08-31,21581,21581,21398,21444,420,93800.0,4000000.0
2010-09-01,21444,21490,21444,21490,320,94000.0,4000000.0
2010-09-02,21444,21535,21398,21536,1142,94200.0,4000000.0
2010-09-03,21444,21581,21398,21536,1860,94200.0,4000000.0
2010-09-06,21398,21490,21352,21399,1310,93600.0,4000000.0
2010-09-07,21398,21490,21352,21490,770,94000.0,4000000.0
2010-09-08,21490,21581,21490,21536,430,94200.0,4000000.0
2010-09-09,21398,21535,21352,21399,380,93600.0,4000000.0
2010-09-10,21352,21398,21307,21353,2370,93400.0,4000000.0
2010-09-13,21352,21352,21170,21262,3772,93000.0,4000000.0
2010-09-14,21215,21261,21032,21262,5436,93000.0,4000000.0
2010-09-15,21261,21352,21124,21216,2870,92800.0,4000000.0
2010-09-16,21261,21398,21215,21399,5071,93600.0,4000000.0
2010-09-17,21398,21398,21170,21216,1771,92800.0,4000000.0
2010-09-20,21261,21444,21261,21262,800,93000.0,4000000.0
2010-09-24,21261,21307,21261,21307,670,93200.0,4000000.0
2010-09-27,21307,21444,21307,21399,1120,93600.0,4000000.0
2010-09-28,21490,21490,21490,21490,22,94000.0,4000000.0
2010-09-29,21398,21535,21398,21490,1270,94000.0,4000000.0
2010-09-30,21490,21535,21490,21490,2080,94000.0,4000000.0
2010-10-01,21535,21535,21444,21490,3130,94000.0,4000000.0
2010-10-04,21490,21581,21444,21490,2680,94000.0,4000000.0
2010-10-05,21490,21627,21490,21582,1980,94400.0,4000000.0
2010-10-06,21581,21855,21490,21719,13503,95000.0,4000000.0
2010-10-07,21535,21764,21535,21627,6158,94600.0,4000000.0
2010-10-08,21535,21581,21398,21490,3650,94000.0,4000000.0
2010-10-11,21444,21627,21444,21582,6920,94400.0,4000000.0
2010-10-12,21673,21673,21535,21582,2471,94400.0,4000000.0
2010-10-13,21673,21673,21490,21582,4012,94400.0,4000000.0
2010-10-14,21581,21764,21581,21764,4870,95200.0,4000000.0
2010-10-15,21673,22496,21627,21902,11537,95800.0,4000000.0
2010-10-18,21947,22038,21901,21993,1261,96200.0,4000000.0
2010-10-19,22038,22084,21947,21993,1675,96200.0,4000000.0
2010-10-20,21947,22038,21901,21947,4444,96000.0,4000000.0
2010-10-21,22221,22221,21947,22176,4320,97000.0,4000000.0
2010-10-22,22175,22358,22038,22267,3680,97400.0,4000000.0
2010-10-25,22313,22313,22084,22267,1060,97400.0,4000000.0
2010-10-26,22175,22267,22084,22267,4421,97400.0,4000000.0
2010-10-27,22084,22267,21993,22039,4200,96400.0,4000000.0
2010-10-28,22084,22175,21947,22130,3141,96800.0,4000000.0
2010-10-29,21993,22038,21901,21902,4801,95800.0,4000000.0
2010-11-01,21855,22221,21855,22222,4050,97200.0,4000000.0
2010-11-02,21947,22221,21947,22039,1220,96400.0,4000000.0
2010-11-03,21993,22175,21993,22039,1563,96400.0,4000000.0
2010-11-04,22038,22221,21901,22222,5990,97200.0,4000000.0
2010-11-05,22175,22267,22038,22176,1724,97000.0,4000000.0
2010-11-08,22175,22175,22038,22039,632,96400.0,4000000.0
2010-11-09,22175,22175,21947,22039,2610,96400.0,4000000.0
2010-11-10,22038,22084,21993,22085,720,96600.0,4000000.0
2010-11-11,22084,22084,21810,21947,4510,96000.0,4000000.0
2010-11-12,21901,21947,21764,21902,2120,95800.0,4000000.0
2010-11-15,21947,21947,21764,21764,1410,95200.0,4000000.0
2010-11-16,21810,21901,21718,21810,1241,95400.0,4000000.0
2010-11-17,21764,21901,21764,21902,940,95800.0,4000000.0
2010-11-18,21901,21947,21764,21947,1020,96000.0,4000000.0
2010-11-19,21855,21901,21810,21856,3830,95600.0,4000000.0
2010-11-22,21855,21947,21855,21947,4570,96000.0,4000000.0
2010-11-23,21993,21993,21718,21902,1921,95800.0,4000000.0
2010-11-24,21581,21901,21581,21810,2141,95400.0,4000000.0
2010-11-25,21855,21855,21490,21856,2680,95600.0,4000000.0
2010-11-26,21855,21855,21627,21673,2450,94800.0,4000000.0
2010-11-29,21581,21764,21581,21582,2560,94400.0,4000000.0
2010-11-30,21673,21673,21490,21673,9040,94800.0,4000000.0
2010-12-01,21627,21673,21627,21673,420,94800.0,4000000.0
2010-12-02,21810,21810,21627,21673,2060,94800.0,4000000.0
2010-12-03,21627,21673,21627,21673,1740,94800.0,4000000.0
2010-12-06,21627,21673,21627,21627,2340,94600.0,4000000.0
2010-12-07,21627,21718,21581,21627,1220,94600.0,4000000.0
2010-12-08,21627,21718,21490,21719,2020,95000.0,4000000.0
2010-12-09,21718,21810,21673,21764,2160,95200.0,4000000.0
2010-12-10,21718,21810,21581,21764,610,95200.0,4000000.0
2010-12-13,21810,21901,21764,21856,2172,95600.0,4000000.0
2010-12-14,21810,22038,21810,21947,916,96000.0,4000000.0
2010-12-15,22084,22084,21673,21856,4790,95600.0,4000000.0
2010-12-16,21901,21901,21764,21856,3442,95600.0,4000000.0
2010-12-17,21855,21855,21764,21856,1895,95600.0,4000000.0
2010-12-20,21764,21764,21581,21764,3400,95200.0,4000000.0
2010-12-21,21855,21901,21718,21856,1040,95600.0,4000000.0
2010-12-22,21855,21901,21810,21810,5463,95400.0,4000000.0
2010-12-23,21855,22038,21855,21947,3630,96000.0,4000000.0
2010-12-24,21947,22175,21947,22085,5870,96600.0,4000000.0
2010-12-27,22084,22221,22084,22130,3637,96800.0,4000000.0
2010-12-28,22267,22267,22084,22130,7939,96800.0,4000000.0
2010-12-29,20987,21398,20987,21262,5774,93000.0,4000000.0
2010-12-30,21124,21261,21032,21216,2847,92800.0,4000000.0
2011-01-03,21215,21215,21032,21170,3190,92600.0,4000000.0
2011-01-04,21261,21261,21032,21079,3900,92200.0,4000000.0
2011-01-05,20987,21078,20895,21033,3030,92000.0,4000000.0
2011-01-06,20895,21078,20850,21079,2274,92200.0,4000000.0
2011-01-07,21078,21078,20850,20941,1368,91600.0,4000000.0
2011-01-10,20850,20850,20667,20850,1976,91200.0,4000000.0
2011-01-11,20850,20850,20575,20759,3518,90800.0,4000000.0
2011-01-12,20758,20758,20575,20713,6241,90600.0,4000000.0
2011-01-13,20712,20712,20484,20621,2641,90200.0,4000000.0
2011-01-14,20667,20667,20484,20621,1910,90200.0,4000000.0
2011-01-17,20758,20758,20575,20667,1002,90400.0,4000000.0
2011-01-18,20667,20667,20575,20667,680,90400.0,4000000.0
2011-01-19,20575,20575,20529,20576,710,90000.0,4000000.0
2011-01-20,20575,20575,20392,20484,1803,89600.0,4000000.0
2011-01-21,20164,20301,20072,20164,3745,88200.0,4000000.0
2011-01-24,20209,20209,20072,20118,650,88000.0,4000000.0
2011-01-25,20118,20118,20026,20073,2671,87800.0,4000000.0
2011-01-26,19981,20118,19935,20027,1940,87600.0,4000000.0
2011-01-27,20026,20118,20026,20027,1412,87600.0,4000000.0
2011-01-28,20072,20164,19889,19981,2330,87400.0,4000000.0
2011-01-31,20026,20026,19752,19936,1770,87200.0,4000000.0
2011-02-01,19935,19981,19661,19936,1500,87200.0,4000000.0
2011-02-07,19935,20072,19798,19890,2970,87000.0,4000000.0
2011-02-08,19798,19844,19661,19798,2490,86600.0,4000000.0
2011-02-09,19661,19798,19569,19661,2560,86000.0,4000000.0
2011-02-10,19661,19661,19478,19524,2190,85400.0,4000000.0
2011-02-11,19569,19615,19569,19615,2072,85800.0,4000000.0
2011-02-14,19615,19752,19478,19753,1321,86400.0,4000000.0
2011-02-15,19752,19752,19569,19661,452,86000.0,4000000.0
2011-02-16,19661,19661,19569,19615,1769,85800.0,4000000.0
2011-02-17,19615,19615,19524,19524,1321,85400.0,4000000.0
2011-02-18,19524,19569,19478,19524,3490,85400.0,4000000.0
2011-02-21,19524,19615,19386,19524,3201,85400.0,4000000.0
2011-02-22,19524,19524,19249,19387,3324,84800.0,4000000.0
2011-02-23,19295,19524,19295,19341,4620,84600.0,4000000.0
2011-02-24,19478,19478,19341,19341,752,84600.0,4000000.0
2011-02-25,19341,19432,19112,19250,3691,84200.0,4000000.0
2011-02-28,19158,19341,19112,19341,2013,84600.0,4000000.0
2011-03-02,19524,19524,19295,19341,2460,84600.0,4000000.0
2011-03-03,19341,19569,19341,19341,1360,84600.0,4000000.0
2011-03-04,19341,19386,19341,19341,1325,84600.0,4000000.0
2011-03-07,19341,19341,19249,19341,1857,84600.0,4000000.0
2011-03-08,19295,19386,19249,19341,1203,84600.0,4000000.0
2011-03-09,19341,19341,19249,19341,1388,84600.0,4000000.0
2011-03-10,19295,19386,19203,19341,1804,84600.0,4000000.0
2011-03-11,19341,19341,19249,19341,1052,84600.0,4000000.0
2011-03-14,19341,19341,19158,19204,2080,84000.0,4000000.0
2011-03-15,19203,19295,18929,19021,6390,83200.0,4000000.0
2011-03-16,18975,19066,18975,18975,5210,83000.0,4000000.0
2011-03-17,18975,18975,18838,18975,1675,83000.0,4000000.0
2011-03-18,18975,18975,18883,18930,2640,82800.0,4000000.0
2011-03-21,18929,18975,18838,18838,5111,82400.0,4000000.0
2011-03-22,18929,18929,18746,18884,5948,82600.0,4000000.0
2011-03-23,18883,18929,18746,18838,4875,82400.0,4000000.0
2011-03-24,18838,18883,18746,18838,5499,82400.0,4000000.0
2011-03-25,18838,18838,18700,18792,6051,82200.0,4000000.0
2011-03-28,18746,18929,18746,18838,3855,82400.0,4000000.0
2011-03-29,18838,18838,18700,18838,7287,82400.0,4000000.0
2011-03-30,18838,18838,18655,18792,5103,82200.0,4000000.0
2011-03-31,18655,18838,18655,18838,7292,82400.0,4000000.0
2011-04-01,18746,18792,18563,18792,10100,82200.0,4000000.0
2011-04-04,18792,18838,18700,18792,9485,82200.0,4000000.0
2011-04-05,18792,19021,18746,18930,7356,82800.0,4000000.0
2011-04-06,18929,18975,18883,18884,5250,82600.0,4000000.0
2011-04-07,18883,18929,18792,18838,14371,82400.0,4000000.0
2011-04-08,18838,19203,18838,19158,7262,83800.0,4000000.0
2011-04-11,19158,19203,18975,19067,2983,83400.0,4000000.0
2011-04-12,19021,19066,18838,18884,4332,82600.0,4000000.0
2011-04-13,18838,18975,18792,18884,5870,82600.0,4000000.0
2011-04-14,18883,18975,18838,18884,8570,82600.0,4000000.0
2011-04-15,18883,18929,18746,18930,4094,82800.0,4000000.0
2011-04-18,18929,18929,18746,18792,3440,82200.0,4000000.0
2011-04-19,18792,18838,18746,18792,4779,82200.0,4000000.0
2011-04-20,18838,18838,18700,18792,2574,82200.0,4000000.0
2011-04-21,18838,18838,18655,18747,4650,82000.0,4000000.0
2011-04-22,18746,18838,18609,18747,8012,82000.0,4000000.0
2011-04-25,18746,18929,18700,18701,3339,81800.0,4000000.0
2011-04-26,18700,18700,18472,18655,5430,81600.0,4000000.0
2011-04-27,18655,18655,18472,18655,3536,81600.0,4000000.0
2011-04-28,18609,18746,18518,18518,3496,81000.0,4000000.0
2011-04-29,18518,18609,18472,18610,1610,81400.0,4000000.0
2011-05-02,18655,18883,18655,18792,6580,82200.0,4000000.0
2011-05-03,18792,18838,18655,18838,1753,82400.0,4000000.0
2011-05-04,18838,19021,18746,18838,4661,82400.0,4000000.0
2011-05-06,18838,18975,18746,18884,5821,82600.0,4000000.0
2011-05-09,18792,18838,18609,18838,4060,82400.0,4000000.0
2011-05-11,18838,18929,18746,18838,7175,82400.0,4000000.0
2011-05-12,18929,18929,18746,18792,4200,82200.0,4000000.0
2011-05-13,18883,18883,18700,18701,3130,81800.0,4000000.0
2011-05-16,18883,18883,18700,18838,960,82400.0,4000000.0
2011-05-17,18655,18746,18655,18747,2670,82000.0,4000000.0
2011-05-18,18746,18838,18655,18792,4150,82200.0,4000000.0
2011-05-19,18746,18746,18655,18747,2293,82000.0,4000000.0
2011-05-20,18838,18929,18700,18838,2453,82400.0,4000000.0
2011-05-23,18700,18746,18609,18655,2755,81600.0,4000000.0
2011-05-24,18883,18883,18563,18564,740,81200.0,4000000.0
2011-05-25,18746,18746,18472,18610,3476,81400.0,4000000.0
2011-05-26,18700,18700,18563,18564,1450,81200.0,4000000.0
2011-05-27,18518,18563,18472,18472,940,80800.0,4000000.0
2011-05-30,18609,18655,18563,18655,403,81600.0,4000000.0
2011-05-31,18655,18655,18609,18610,910,81400.0,4000000.0
2011-06-01,18609,18655,18563,18655,829,81600.0,4000000.0
2011-06-02,18518,18609,18472,18518,1810,81000.0,4000000.0
2011-06-03,18518,18609,18518,18518,250,81000.0,4000000.0
2011-06-07,18426,18563,18426,18518,800,81000.0,4000000.0
2011-06-08,18518,18563,18518,18518,305,81000.0,4000000.0
2011-06-09,18518,18563,18289,18564,9360,81200.0,4000000.0
2011-06-10,18563,18609,18380,18564,931,81200.0,4000000.0
2011-06-13,18563,18609,18472,18472,1163,80800.0,4000000.0
2011-06-14,18472,18563,18380,18472,1200,80800.0,4000000.0
2011-06-15,18380,18700,18380,18701,381,81800.0,4000000.0
2011-06-16,18426,18655,18426,18518,303,81000.0,4000000.0
2011-06-17,18426,18609,18426,18564,270,81200.0,4000000.0
2011-06-20,18472,18746,18472,18655,2072,81600.0,4000000.0
2011-06-21,18563,18563,18563,18564,122,81200.0,4000000.0
2011-06-22,18472,18838,18472,18838,2132,82400.0,4000000.0
2011-06-23,18563,18883,18563,18564,520,81200.0,4000000.0
2011-06-24,18609,18609,18563,18564,567,81200.0,4000000.0
2011-06-27,18609,18700,18472,18472,1230,80800.0,4000000.0
2011-06-28,18563,18700,18563,18564,331,81200.0,4000000.0
2011-06-29,18655,18655,18563,18655,1600,81600.0,4000000.0
2011-06-30,18655,18792,18655,18792,363,82200.0,4000000.0
2011-07-01,18655,18655,18609,18610,519,81400.0,4000000.0
2011-07-04,18655,18746,18609,18747,1371,82000.0,4000000.0
2011-07-05,18746,18792,18655,18747,381,82000.0,4000000.0
2011-07-06,18746,18792,18700,18747,530,82000.0,4000000.0
2011-07-07,18838,18838,18746,18747,1800,82000.0,4000000.0
2011-07-08,18838,20118,18746,18930,1760,82800.0,4000000.0
2011-07-11,18883,18883,18746,18747,240,82000.0,4000000.0
2011-07-12,18746,18746,18563,18564,1712,81200.0,4000000.0
2011-07-13,18609,18792,18563,18792,360,82200.0,4000000.0
2011-07-14,18746,18838,18655,18838,646,82400.0,4000000.0
2011-07-15,18883,18883,18746,18747,31,82000.0,4000000.0
2011-07-18,18655,18929,18609,18610,938,81400.0,4000000.0
2011-07-19,18609,18655,18609,18610,1490,81400.0,4000000.0
2011-07-20,18838,18838,18655,18838,586,82400.0,4000000.0
2011-07-21,18838,18838,18609,18838,1280,82400.0,4000000.0
2011-07-22,18746,18838,18655,18838,820,82400.0,4000000.0
2011-07-25,18838,19021,18838,18930,1482,82800.0,4000000.0
2011-07-26,18929,19021,18838,18884,930,82600.0,4000000.0
2011-07-27,18883,19158,18883,19021,1081,83200.0,4000000.0
2011-07-28,19021,19066,19021,19067,224,83400.0,4000000.0
2011-07-29,19112,19432,19112,19387,3321,84800.0,4000000.0
2011-08-01,19386,19478,19203,19478,2400,85200.0,4000000.0
2011-08-02,19386,19386,19203,19204,1480,84000.0,4000000.0
2011-08-03,19341,19341,18929,19204,3093,84000.0,4000000.0
2011-08-04,19112,19386,19021,19250,2570,84200.0,4000000.0
2011-08-05,19021,19021,18426,18472,7270,80800.0,4000000.0
2011-08-08,18426,18609,17923,18107,9105,79200.0,4000000.0
2011-08-09,18015,18015,17009,17832,7962,78000.0,4000000.0
2011-08-10,17877,18243,17603,17787,2500,77800.0,4000000.0
2011-08-11,17329,17832,17100,17741,1640,77600.0,4000000.0
2011-08-12,17969,18243,17832,17832,1650,78000.0,4000000.0
2011-08-16,18655,18655,18152,18472,1191,80800.0,4000000.0
2011-08-17,18289,18563,18289,18518,1050,81000.0,4000000.0
2011-08-18,18380,18472,18243,18427,1260,80600.0,4000000.0
2011-08-19,18060,18152,17877,17878,4190,78200.0,4000000.0
2011-08-22,17877,18152,17832,18107,1120,79200.0,4000000.0
2011-08-23,18060,18289,18060,18244,1082,79800.0,4000000.0
2011-08-24,18243,18243,18152,18244,320,79800.0,4000000.0
2011-08-25,18243,18289,18152,18152,1100,79400.0,4000000.0
2011-08-26,18152,18243,18106,18107,322,79200.0,4000000.0
2011-08-29,18289,18335,18198,18198,502,79600.0,4000000.0
