삼호(001880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-04-16,37438,38813,37332,38602,231361,262800.0,14400000.0
2008-04-17,39341,39553,36803,37015,161955,252000.0,14400000.0
2008-04-18,37332,37438,36063,36275,56926,246960.0,14400000.0
2008-04-21,36803,37543,35957,36275,64077,246960.0,14400000.0
2008-04-22,35957,36380,34900,34900,64654,237600.0,14400000.0
2008-04-23,34900,36803,34900,36381,49635,247680.0,14400000.0
2008-04-24,36486,36909,35640,36909,57802,251280.0,14400000.0
2008-04-25,37332,37332,35428,36381,82281,247680.0,14400000.0
2008-04-28,36063,37120,35217,35429,41086,241200.0,14400000.0
2008-04-29,35111,35851,34053,34794,72492,236880.0,14400000.0
2008-04-30,34688,34688,32679,32996,149753,224640.0,14400000.0
2008-05-02,33419,34265,33102,34160,95750,232560.0,14400000.0
2008-05-06,34476,36063,34159,35746,131247,243360.0,14400000.0
2008-05-07,35746,35851,34265,34688,67833,236160.0,14400000.0
2008-05-08,34688,37332,34582,36381,122665,247680.0,14400000.0
2008-05-09,37015,38390,36486,38073,105538,259200.0,14400000.0
2008-05-13,38390,43043,36909,41351,176330,281520.0,14400000.0
2008-05-14,42197,42197,40505,41351,108910,281520.0,14400000.0
2008-05-15,41880,42197,40082,41986,114990,285840.0,14400000.0
2008-05-16,42408,42937,39976,39976,99666,272160.0,14400000.0
2008-05-19,39447,42726,39341,42197,164725,287280.0,14400000.0
2008-05-20,41562,43995,40082,41245,131519,280800.0,14400000.0
2008-05-21,40187,41456,40187,41034,43297,279360.0,14400000.0
2008-05-22,40505,40716,39130,39871,58530,271440.0,14400000.0
2008-05-23,39870,41139,39341,40294,35052,274320.0,14400000.0
2008-05-26,40928,41139,38707,40822,36992,277920.0,14400000.0
2008-05-27,40610,40610,39341,40505,24914,275760.0,14400000.0
2008-05-28,40082,40187,38601,40188,54432,273600.0,14400000.0
2008-05-29,39764,39870,39130,39871,66337,271440.0,14400000.0
2008-05-30,39870,39976,38707,39553,72752,269280.0,14400000.0
2008-06-02,39236,39553,38813,38813,38326,264240.0,14400000.0
2008-06-03,38495,38707,36274,36592,85497,249120.0,14400000.0
2008-06-04,36169,37438,36063,36063,45499,245520.0,14400000.0
2008-06-05,36380,36592,35217,35535,64470,241920.0,14400000.0
2008-06-09,34900,35005,33525,34477,93576,234720.0,14400000.0
2008-06-10,34794,36380,33948,33948,81891,231120.0,14400000.0
2008-06-11,34265,34688,32784,33948,69742,231120.0,14400000.0
2008-06-12,33102,33736,32361,33525,65164,228240.0,14400000.0
2008-06-13,33207,33525,31304,32256,96774,219600.0,14400000.0
2008-06-16,32784,32784,30986,31410,80443,213840.0,14400000.0
2008-06-17,31304,31410,29189,29824,122172,203040.0,14400000.0
2008-06-18,29294,30352,28977,29929,120516,203760.0,14400000.0
2008-06-19,29929,30458,29083,29929,54413,203760.0,14400000.0
2008-06-20,29929,30458,29294,29612,44128,201600.0,14400000.0
2008-06-23,29083,29612,28237,29612,90761,201600.0,14400000.0
2008-06-24,29400,29400,27285,27920,189377,190080.0,14400000.0
2008-06-25,27602,27920,25804,27391,195650,186480.0,14400000.0
2008-06-26,26968,29400,26862,29401,224880,200160.0,14400000.0
2008-06-27,28343,30246,28237,30247,164984,205920.0,14400000.0
2008-06-30,30246,30246,28025,29189,134772,198720.0,14400000.0
2008-07-01,28660,29083,27073,27074,92405,184320.0,14400000.0
2008-07-02,27073,27073,23055,24007,261942,163440.0,14400000.0
2008-07-03,23160,23583,21151,22209,308784,151200.0,14400000.0
2008-07-04,22314,23160,21786,22209,187294,151200.0,14400000.0
2008-07-07,21891,22209,20622,20728,173657,141120.0,14400000.0
2008-07-08,21151,21257,18740,19142,205702,130320.0,14400000.0
2008-07-09,19988,20284,19036,19248,158271,131040.0,14400000.0
2008-07-10,18507,19924,18211,19777,298827,134640.0,14400000.0
2008-07-11,20051,22420,19755,21892,478280,149040.0,14400000.0
2008-07-14,21997,23478,21257,21469,254633,146160.0,14400000.0
2008-07-15,21468,21574,19924,20411,160827,138960.0,14400000.0
2008-07-16,20326,21045,19099,19565,177570,133200.0,14400000.0
2008-07-17,20305,20940,19670,20411,289607,138960.0,14400000.0
2008-07-18,21363,22103,20538,20728,254439,141120.0,14400000.0
2008-07-21,21257,22103,21066,21998,252837,149760.0,14400000.0
2008-07-22,21997,21997,20876,21469,115082,146160.0,14400000.0
2008-07-23,21997,22526,21786,21998,215604,149760.0,14400000.0
2008-07-24,22632,23689,22420,23478,287408,159840.0,14400000.0
2008-07-25,22526,22949,21997,22632,157084,154080.0,14400000.0
2008-07-28,22949,23160,22632,23055,125120,156960.0,14400000.0
2008-07-29,22209,22632,21257,21786,145328,148320.0,14400000.0
2008-07-30,22209,22420,19861,20136,338546,137088.0,14400000.0
2008-07-31,20368,20728,18951,19142,304294,130320.0,14400000.0
2008-08-01,19036,19924,18846,18952,248947,129024.0,14400000.0
2008-08-04,19099,19099,17386,17683,286068,120384.0,14400000.0
2008-08-05,17576,17957,17280,17598,197543,119808.0,14400000.0
2008-08-06,18105,18528,17978,18402,153010,125280.0,14400000.0
2008-08-07,18401,18401,17682,17683,151969,120384.0,14400000.0
2008-08-08,17555,18719,17492,18444,132031,125568.0,14400000.0
2008-08-11,18824,18824,17978,18296,140492,124560.0,14400000.0
2008-08-12,18211,18571,17851,18000,104388,122544.0,14400000.0
2008-08-13,17894,18232,17873,17894,88295,121824.0,14400000.0
2008-08-14,17873,18613,17873,18486,56920,125856.0,14400000.0
2008-08-18,18803,19670,18697,19184,133054,130608.0,14400000.0
2008-08-19,19036,19438,18528,19100,79102,130032.0,14400000.0
2008-08-20,19057,19353,18719,19100,93090,130032.0,14400000.0
2008-08-21,19353,19649,18359,18381,152182,125136.0,14400000.0
2008-08-22,18232,18401,17026,17238,126150,117360.0,14400000.0
2008-08-25,17450,17555,17238,17344,77107,118080.0,14400000.0
2008-08-26,16942,17344,16794,17006,82132,115776.0,14400000.0
2008-08-27,16646,17640,16625,17471,111370,118944.0,14400000.0
2008-08-28,17555,17746,17026,17027,50223,115920.0,14400000.0
2008-08-29,17534,17534,16667,16773,65592,114192.0,14400000.0
2008-09-01,16709,16709,14848,14848,134131,101088.0,14400000.0
2008-09-02,14763,15017,13008,13325,149726,90720.0,14400000.0
2008-09-03,13325,14404,13325,13960,228191,95040.0,14400000.0
2008-09-04,13960,14340,13642,13918,276530,94752.0,14400000.0
2008-09-05,13367,13621,13113,13537,175498,92160.0,14400000.0
2008-09-08,13938,15377,13833,15229,381902,103680.0,14400000.0
2008-09-09,15186,15186,14657,14658,198897,99792.0,14400000.0
2008-09-10,14383,16836,14129,16287,586904,110880.0,14400000.0
2008-09-11,16286,16646,15863,16244,243621,110592.0,14400000.0
2008-09-12,16667,17280,16455,17133,219780,116640.0,14400000.0
2008-09-16,14975,15546,14573,14573,327987,99216.0,14400000.0
2008-09-17,15186,15482,14679,14954,406364,101808.0,14400000.0
2008-09-18,14129,14404,13769,14256,315060,97056.0,14400000.0
2008-09-19,15081,15081,14658,14848,305831,101088.0,14400000.0
2008-09-22,15292,15292,14361,14446,410638,98352.0,14400000.0
2008-09-23,14192,14890,14171,14806,280305,100800.0,14400000.0
2008-09-24,14763,15081,14615,14870,217463,101232.0,14400000.0
2008-09-25,14806,14932,14467,14700,366243,100080.0,14400000.0
2008-09-26,14763,14975,14361,14446,262101,98352.0,14400000.0
2008-09-29,14784,15123,14404,14785,288057,100656.0,14400000.0
2008-09-30,13600,15609,13600,15610,322583,106272.0,14400000.0
2008-10-01,15609,15842,15250,15335,199396,104400.0,14400000.0
2008-10-02,15334,16202,15081,15081,283583,102672.0,14400000.0
2008-10-06,14615,14806,13410,13410,237165,91296.0,14400000.0
2008-10-07,12754,12902,12077,12754,335809,86832.0,14400000.0
2008-10-08,11950,12119,10850,10851,407234,73872.0,14400000.0
2008-10-09,10660,11294,10269,10597,255617,72144.0,14400000.0
2008-10-10,9729,9941,9486,9687,249282,65952.0,14400000.0
2008-10-13,9962,10512,9846,10470,203037,71280.0,14400000.0
2008-10-14,11210,11908,10998,11824,330178,80496.0,14400000.0
2008-10-15,11421,11612,11104,11189,162505,76176.0,14400000.0
2008-10-16,10078,10321,9518,9518,332371,64800.0,14400000.0
2008-10-17,9750,9856,8090,8090,582831,55080.0,14400000.0
2008-10-20,8354,8619,7064,7551,1326765,51408.0,14400000.0
2008-10-21,6810,7233,6493,6494,2053827,44208.0,14400000.0
2008-10-22,6451,6937,5784,6028,917004,41040.0,14400000.0
2008-10-23,5668,5774,5160,5161,544651,35136.0,14400000.0
2008-10-24,5118,5182,4388,4389,475862,29880.0,14400000.0
2008-10-27,3923,4907,3923,4220,553783,28728.0,14400000.0
2008-10-28,3839,4843,3807,4844,421331,32976.0,14400000.0
2008-10-29,5097,5330,4145,4283,623831,29160.0,14400000.0
2008-10-30,4663,4917,4336,4918,569747,33480.0,14400000.0
2008-10-31,5245,5647,4981,5647,502025,38448.0,14400000.0
2008-11-03,5626,6493,5383,6494,853008,44208.0,14400000.0
2008-11-04,6831,7297,6292,7022,876409,47808.0,14400000.0
2008-11-05,7614,8069,6768,7699,600959,52416.0,14400000.0
2008-11-06,6980,7085,6546,6546,523797,44568.0,14400000.0
2008-11-07,5753,7075,5721,6980,618251,47520.0,14400000.0
2008-11-10,6990,7339,6768,6980,377262,47520.0,14400000.0
2008-11-11,6831,6937,6345,6536,315329,44496.0,14400000.0
2008-11-12,6334,6334,5964,6007,308810,40896.0,14400000.0
2008-11-13,5372,5435,5118,5330,322702,36288.0,14400000.0
2008-11-14,5710,5774,5351,5404,456759,36792.0,14400000.0
2008-11-17,5404,5774,5245,5468,390581,37224.0,14400000.0
2008-11-18,5393,5509,5245,5246,231948,35712.0,14400000.0
2008-11-19,5351,5351,4896,4992,144119,33984.0,14400000.0
2008-11-20,4547,4674,4272,4273,206752,29088.0,14400000.0
2008-11-21,4018,4896,3934,4770,257261,32472.0,14400000.0
2008-11-24,4769,4949,4505,4516,164911,30744.0,14400000.0
2008-11-25,4780,4864,4452,4495,139175,30600.0,14400000.0
2008-11-26,4537,4907,4484,4833,255345,32904.0,14400000.0
2008-11-27,4991,5488,4991,5330,178160,36288.0,14400000.0
2008-11-28,5509,5679,5118,5288,265499,36000.0,14400000.0
2008-12-01,5457,5573,5182,5309,254200,36144.0,14400000.0
2008-12-02,4780,5118,4780,5034,167873,34272.0,14400000.0
2008-12-03,5203,5287,5023,5076,190300,34560.0,14400000.0
2008-12-04,5171,5224,4727,4738,179787,32256.0,14400000.0
2008-12-05,4737,4928,4579,4791,141280,32616.0,14400000.0
2008-12-08,4970,5499,4833,5499,214436,37440.0,14400000.0
2008-12-09,6028,6324,5742,6324,614232,43056.0,14400000.0
2008-12-10,6556,7128,6155,6811,721412,46368.0,14400000.0
2008-12-11,7022,7381,6948,7255,427580,49392.0,14400000.0
2008-12-12,7117,7593,6366,6853,625304,46656.0,14400000.0
2008-12-15,7297,7878,7297,7879,490133,53640.0,14400000.0
2008-12-16,8650,9052,8460,9053,713772,61632.0,14400000.0
2008-12-17,10343,10343,8862,9730,1339356,66240.0,14400000.0
2008-12-18,9729,10364,8904,9709,867662,66096.0,14400000.0
2008-12-19,9602,9676,9200,9360,346073,63720.0,14400000.0
2008-12-22,9729,10744,9729,10745,1420196,73152.0,14400000.0
2008-12-23,10744,11506,9983,10206,1394303,69480.0,14400000.0
2008-12-24,9835,10110,8682,8683,1107515,59112.0,14400000.0
2008-12-26,8460,9074,8143,8207,1069794,55872.0,14400000.0
2008-12-29,8206,8354,7413,7615,603359,51840.0,14400000.0
2008-12-30,7614,8460,7614,8122,416931,55296.0,14400000.0
2009-01-02,8312,8397,7995,8122,385821,55296.0,14400000.0
2009-01-05,8555,9296,8471,8545,579471,58176.0,14400000.0
2009-01-06,8555,8735,8439,8588,335989,58464.0,14400000.0
2009-01-07,8735,9719,8735,9465,787182,64440.0,14400000.0
2009-01-08,9306,9623,8999,9444,572828,64296.0,14400000.0
2009-01-09,9655,10173,9306,9349,531394,63648.0,14400000.0
2009-01-12,8883,8989,8481,8513,349819,57960.0,14400000.0
2009-01-13,8312,8883,8101,8609,305079,58608.0,14400000.0
2009-01-14,8619,8904,8608,8799,209267,59904.0,14400000.0
2009-01-15,8323,8534,8016,8016,270522,54576.0,14400000.0
2009-01-16,8418,8777,8079,8313,230173,56592.0,14400000.0
2009-01-19,8502,8608,7075,7075,1002112,48168.0,14400000.0
2009-01-20,6017,6017,6017,6018,89224,40968.0,14400000.0
2009-01-21,5118,5118,5118,5119,37025,34848.0,14400000.0
2009-01-22,4547,5118,4484,4569,4184807,31104.0,14400000.0
2009-01-23,4547,4833,4526,4706,757790,32040.0,14400000.0
2009-01-28,4864,4970,4484,4611,763219,31392.0,14400000.0
2009-01-29,4653,5298,4642,5298,1276008,36072.0,14400000.0
2009-01-30,5309,6091,5034,6092,1557847,41472.0,14400000.0
2009-02-02,6578,6853,6165,6557,1101257,44640.0,14400000.0
2009-02-03,6430,6652,6144,6303,759867,42912.0,14400000.0
2009-02-04,6451,6757,6239,6345,979528,43200.0,14400000.0
2009-02-05,6652,6662,6239,6261,364811,42624.0,14400000.0
2009-02-06,6345,6387,5922,6049,433100,41184.0,14400000.0
2009-02-09,6155,6186,5795,5870,343202,39960.0,14400000.0
2009-02-10,5964,5975,5605,5838,439633,39744.0,14400000.0
2009-02-11,5584,6207,5541,6092,279821,41472.0,14400000.0
2009-02-12,6165,6176,5890,6081,237037,41400.0,14400000.0
2009-02-13,6133,6155,5975,5996,190553,40824.0,14400000.0
2009-02-16,5933,6007,5858,5870,234339,39960.0,14400000.0
2009-02-17,6059,6059,5467,5595,255443,38088.0,14400000.0
2009-02-18,5287,5562,4991,5510,188271,37512.0,14400000.0
2009-02-19,5531,5679,5277,5647,164840,38448.0,14400000.0
2009-02-20,5636,5636,5182,5288,148995,36000.0,14400000.0
2009-02-23,5499,5668,5287,5510,186143,37512.0,14400000.0
2009-02-24,5393,5393,5150,5330,145372,36288.0,14400000.0
2009-02-25,5573,5689,5203,5203,133379,35424.0,14400000.0
2009-02-26,5182,5562,5076,5563,116015,37872.0,14400000.0
2009-02-27,5552,5689,5372,5415,130868,36864.0,14400000.0
2009-03-02,5309,5309,5023,5108,160236,34776.0,14400000.0
2009-03-03,4727,5076,4706,4971,127029,33840.0,14400000.0
2009-03-04,4970,5710,4769,5711,263635,38880.0,14400000.0
2009-03-05,5890,6081,5499,5521,258323,37584.0,14400000.0
2009-03-06,5330,5383,4864,5277,144330,35928.0,14400000.0
2009-03-09,5457,5457,5182,5267,112592,35856.0,14400000.0
2009-03-10,5097,5668,5086,5605,146340,38160.0,14400000.0
2009-03-11,5784,5784,5541,5637,163271,38376.0,14400000.0
2009-03-12,5636,5647,5435,5647,106363,38448.0,14400000.0
2009-03-13,5647,5806,5615,5700,90733,38808.0,14400000.0
2009-03-16,5774,5964,5626,5626,174519,38304.0,14400000.0
2009-03-17,5668,5858,5615,5859,223548,39888.0,14400000.0
2009-03-18,6007,6736,6007,6737,1398368,45864.0,14400000.0
2009-03-19,6948,7741,6874,7741,1452246,52704.0,14400000.0
2009-03-20,8005,8249,7424,7826,1267481,53280.0,14400000.0
2009-03-23,7868,8365,7699,8080,742480,55008.0,14400000.0
2009-03-24,8259,9010,8249,8588,723289,58464.0,14400000.0
2009-03-25,8629,8714,8249,8524,403280,58032.0,14400000.0
2009-03-26,9084,9084,8460,8535,288743,58104.0,14400000.0
2009-03-27,8777,8936,7826,7826,371342,53280.0,14400000.0
2009-03-30,7614,7995,7466,7530,390362,51264.0,14400000.0
2009-03-31,7508,8122,7508,7995,343710,54432.0,14400000.0
2009-04-01,8101,9084,7868,8429,455755,57384.0,14400000.0
2009-04-02,8693,9063,8566,8884,510380,60480.0,14400000.0
2009-04-03,9200,9222,8460,8810,369502,59976.0,14400000.0
2009-04-06,8851,9084,8809,8884,258496,60480.0,14400000.0
2009-04-07,8883,9095,8587,9032,327018,61488.0,14400000.0
2009-04-08,8799,9687,8640,9307,626654,63360.0,14400000.0
2009-04-09,9518,10554,9338,10407,574406,70848.0,14400000.0
2009-04-10,11104,11612,8851,8852,1320546,60264.0,14400000.0
2009-04-13,9370,10173,9317,10174,992036,69264.0,14400000.0
2009-04-14,10681,10998,9898,10459,542432,71208.0,14400000.0
2009-04-15,10195,10269,9105,9941,373252,67680.0,14400000.0
2009-04-16,10353,10364,9898,9931,320599,67608.0,14400000.0
2009-04-17,10046,10078,9264,9465,262542,64440.0,14400000.0
2009-04-20,9306,9465,8672,9137,255102,62208.0,14400000.0
2009-04-21,8830,9560,8682,9349,252316,63648.0,14400000.0
2009-04-22,9560,10744,9264,10745,555274,73152.0,14400000.0
2009-04-23,11168,11189,9750,9962,866191,67824.0,14400000.0
2009-04-24,9518,9729,9021,9222,558243,62784.0,14400000.0
2009-04-27,9433,10152,9031,9381,359143,63864.0,14400000.0
2009-04-28,9581,9793,8672,9032,295644,61488.0,14400000.0
2009-04-29,9264,9370,8883,9180,202714,62496.0,14400000.0
2009-04-30,9518,9941,9433,9793,358419,66672.0,14400000.0
2009-05-04,11189,11189,10300,10660,530799,72576.0,14400000.0
2009-05-06,10893,11210,10660,10914,416940,74304.0,14400000.0
2009-05-07,11252,11252,10575,10787,289290,73440.0,14400000.0
2009-05-08,10977,11104,10681,11105,285653,75600.0,14400000.0
2009-05-11,11421,12754,11379,12754,608076,86832.0,14400000.0
2009-05-12,12690,14615,12373,13748,1101124,93600.0,14400000.0
2009-05-13,13748,14383,12923,13981,501462,95184.0,14400000.0
2009-05-14,13642,14150,13283,13939,259334,94896.0,14400000.0
2009-05-15,14383,14383,13325,13537,238055,92160.0,14400000.0
2009-05-18,13558,13685,12479,12945,344730,88128.0,14400000.0
2009-05-19,12902,13431,12754,13114,258214,89280.0,14400000.0
2009-05-20,13113,13431,12606,12860,330026,87552.0,14400000.0
2009-05-21,12902,13579,12860,13177,421743,89712.0,14400000.0
2009-05-22,13431,13536,12690,12754,202081,86832.0,14400000.0
2009-05-25,12564,12564,10871,12204,310901,83088.0,14400000.0
2009-05-26,12246,12267,10829,11147,244092,75888.0,14400000.0
2009-05-27,11421,11548,10681,10682,159062,72720.0,14400000.0
2009-05-28,10723,10723,9750,10639,187017,72432.0,14400000.0
2009-05-29,11104,11104,9729,9730,175140,66240.0,14400000.0
2009-06-01,9835,10850,9772,10766,256246,73296.0,14400000.0
2009-06-02,11337,11591,10914,11062,157211,75312.0,14400000.0
2009-06-03,11083,11316,10681,10872,71430,74016.0,14400000.0
2009-06-04,10998,10998,10311,10555,124734,71856.0,14400000.0
2009-06-05,10575,10575,10343,10428,69102,70992.0,14400000.0
2009-06-08,10427,10618,10364,10438,72000,71064.0,14400000.0
2009-06-09,10618,10618,10152,10216,92512,69552.0,14400000.0
2009-06-10,10046,10353,10046,10237,87152,69696.0,14400000.0
2009-06-11,10237,10787,10237,10576,99745,72000.0,14400000.0
2009-06-12,10850,10850,10364,10512,58001,71568.0,14400000.0
2009-06-15,10512,10787,10321,10375,44010,70632.0,14400000.0
2009-06-16,10385,10427,9920,10301,64183,70128.0,14400000.0
2009-06-17,10068,10300,9983,10089,53846,68688.0,14400000.0
2009-06-18,10152,10173,9941,10068,50130,68544.0,14400000.0
2009-06-19,10068,10068,9761,9846,57320,67032.0,14400000.0
2009-06-22,10036,10036,9835,9867,44615,67176.0,14400000.0
2009-06-23,9835,9835,9401,9423,101737,64152.0,14400000.0
2009-06-24,9475,9475,8968,9243,56165,62928.0,14400000.0
2009-06-25,9306,9433,9116,9360,48564,63720.0,14400000.0
2009-06-26,9412,9623,9243,9254,57805,63000.0,14400000.0
2009-06-29,9380,9380,8873,8884,57150,60480.0,14400000.0
2009-06-30,8672,8883,8312,8588,208490,58464.0,14400000.0
2009-07-01,8524,9095,8460,9095,116754,61920.0,14400000.0
2009-07-02,9010,9200,8693,8873,57060,60408.0,14400000.0
2009-07-03,8661,8989,8608,8968,47535,61056.0,14400000.0
2009-07-06,9021,9021,8629,8736,82497,59472.0,14400000.0
2009-07-07,8725,8756,8513,8630,55670,58752.0,14400000.0
2009-07-08,8608,8608,8227,8503,165003,57888.0,14400000.0
2009-07-09,8502,8545,8397,8439,83394,57456.0,14400000.0
2009-07-10,8312,8428,8238,8281,72900,56376.0,14400000.0
2009-07-13,8227,8354,7783,7837,79651,53352.0,14400000.0
2009-07-14,7868,8238,7868,7911,57203,53856.0,14400000.0
2009-07-15,8016,8270,7910,8270,37308,56304.0,14400000.0
2009-07-16,8323,8756,8270,8672,104975,59040.0,14400000.0
2009-07-17,8820,9518,8777,9307,119868,63360.0,14400000.0
2009-07-20,9306,9571,8957,9370,88289,63792.0,14400000.0
2009-07-21,9623,9750,9317,9444,59156,64296.0,14400000.0
2009-07-22,9581,9581,9105,9370,62018,63792.0,14400000.0
2009-07-23,9232,9391,9074,9137,54095,62208.0,14400000.0
2009-07-24,9243,9497,9243,9465,78539,64440.0,14400000.0
2009-07-27,9528,9581,9285,9360,59768,63720.0,14400000.0
2009-07-28,9370,9475,9148,9360,68523,63720.0,14400000.0
2009-07-29,9391,9433,8989,9360,111842,63720.0,14400000.0
2009-07-30,9359,9359,9095,9286,25572,63216.0,14400000.0
2009-07-31,9285,9454,9200,9317,34445,63432.0,14400000.0
2009-08-03,9327,9623,9222,9603,66760,65376.0,14400000.0
2009-08-04,9793,10089,9729,9931,105885,67608.0,14400000.0
2009-08-05,10110,11400,10089,11274,300656,76752.0,14400000.0
2009-08-06,11231,11379,10871,10978,196493,74736.0,14400000.0
2009-08-07,10977,11168,10723,10999,121477,74880.0,14400000.0
2009-08-10,11104,11316,10850,11316,126532,77040.0,14400000.0
2009-08-11,11506,12267,11316,11316,233821,77040.0,14400000.0
2009-08-12,11252,11316,10977,11316,172345,77040.0,14400000.0
2009-08-13,11464,11887,11421,11633,166945,79200.0,14400000.0
2009-08-14,11633,11633,11316,11528,82120,78480.0,14400000.0
2009-08-17,11421,11527,10575,11126,114342,75744.0,14400000.0
2009-08-18,10766,11041,10575,10893,154051,74160.0,14400000.0
2009-08-19,11104,11104,10766,10787,91195,73440.0,14400000.0
2009-08-20,10787,10893,10544,10745,77540,73152.0,14400000.0
2009-08-21,11104,11104,10364,10470,89313,71280.0,14400000.0
2009-08-24,10681,10681,10195,10618,60322,72288.0,14400000.0
2009-08-25,10332,10723,10332,10576,54140,72000.0,14400000.0
2009-08-26,10575,10723,10470,10639,69280,72432.0,14400000.0
2009-08-27,10639,10893,10522,10618,57375,72288.0,14400000.0
2009-08-28,10660,10744,10364,10576,52072,72000.0,14400000.0
2009-08-31,10385,10565,10152,10153,40239,69120.0,14400000.0
2009-09-01,10057,10364,10057,10237,36771,69696.0,14400000.0
2009-09-02,10046,10427,9920,10132,52598,68976.0,14400000.0
2009-09-03,10121,10237,9877,9941,74530,67680.0,14400000.0
2009-09-04,10004,10343,9877,10089,27601,68688.0,14400000.0
2009-09-07,10099,10099,9729,9783,62086,66600.0,14400000.0
2009-09-08,9782,9983,9518,9582,85633,65232.0,14400000.0
2009-09-09,9581,9676,9423,9434,58200,64224.0,14400000.0
2009-09-10,9433,9687,9412,9518,54860,64800.0,14400000.0
2009-09-11,9433,10110,9433,9941,65130,67680.0,14400000.0
2009-09-14,9877,10046,9782,9835,16907,66960.0,14400000.0
2009-09-15,9729,10025,9645,9835,29726,66960.0,14400000.0
2009-09-16,9835,9941,9729,9793,54590,66672.0,14400000.0
2009-09-17,9814,9867,9687,9730,59971,66240.0,14400000.0
2009-09-18,9729,9941,9560,9835,46230,66960.0,14400000.0
2009-09-21,10004,10216,9877,10216,62330,69552.0,14400000.0
2009-09-22,10216,10332,10068,10216,39754,69552.0,14400000.0
2009-09-23,10247,10247,9835,10005,46970,68112.0,14400000.0
2009-09-24,10057,10173,9623,9835,45340,66960.0,14400000.0
2009-09-25,9835,9835,9571,9624,33517,65520.0,14400000.0
2009-09-28,9602,9602,9222,9434,32542,64224.0,14400000.0
2009-09-29,9433,9581,9412,9508,19398,64728.0,14400000.0
2009-09-30,9571,9571,9306,9412,110370,64080.0,14400000.0
2009-10-01,9539,9539,9063,9063,31958,61704.0,14400000.0
2009-10-05,9031,9359,8925,8926,20724,60768.0,14400000.0
2009-10-06,8947,9264,8925,9085,35472,61848.0,14400000.0
2009-10-07,9243,9370,9148,9360,29666,63720.0,14400000.0
2009-10-08,9412,9613,9391,9518,16240,64800.0,14400000.0
2009-10-09,9729,9729,9306,9486,15670,64584.0,14400000.0
2009-10-12,9623,9623,9465,9476,12750,64512.0,14400000.0
2009-10-13,9518,9518,9306,9476,15626,64512.0,14400000.0
2009-10-14,9497,9497,9306,9444,11542,64296.0,14400000.0
2009-10-15,9232,9454,9232,9317,16393,63432.0,14400000.0
2009-10-16,9327,9380,9126,9360,15637,63720.0,14400000.0
2009-10-19,9475,9475,8936,9085,49220,61848.0,14400000.0
2009-10-20,9095,9264,8989,9011,18587,61344.0,14400000.0
2009-10-21,9010,9074,8862,8926,24040,60768.0,14400000.0
2009-10-22,8936,8989,8735,8862,30814,60336.0,14400000.0
2009-10-23,9497,9518,8883,9011,36440,61344.0,14400000.0
2009-10-26,8904,9074,8862,9000,25783,61272.0,14400000.0
2009-10-27,9274,9274,8777,8915,34710,60696.0,14400000.0
2009-10-28,8904,8915,8566,8588,26220,58464.0,14400000.0
2009-10-29,8270,8386,8122,8260,43133,56232.0,14400000.0
2009-10-30,8280,8587,8249,8461,35790,57600.0,14400000.0
2009-11-02,8418,8418,7847,8164,36029,55584.0,14400000.0
2009-11-03,8143,8460,8143,8334,18029,56736.0,14400000.0
2009-11-04,8333,8672,8227,8461,30781,57600.0,14400000.0
2009-11-05,8450,8450,8143,8154,86149,55512.0,14400000.0
2009-11-06,8270,8270,7889,8027,86713,54648.0,14400000.0
2009-11-09,8027,8439,8027,8302,162923,56520.0,14400000.0
2009-11-10,8418,8418,8079,8249,56280,56160.0,14400000.0
2009-11-11,8333,8333,8037,8143,71716,55440.0,14400000.0
2009-11-12,8153,8238,8069,8196,24725,55800.0,14400000.0
2009-11-13,8164,8164,7942,8143,33120,55440.0,14400000.0
2009-11-16,8143,8143,7931,7974,44017,54288.0,14400000.0
2009-11-17,7984,8069,7847,7890,34470,53712.0,14400000.0
2009-11-18,7931,8037,7889,8038,21197,54720.0,14400000.0
2009-11-19,8037,8132,7931,8080,14888,55008.0,14400000.0
2009-11-20,8164,8185,8037,8133,34735,55368.0,14400000.0
2009-11-23,8164,8629,8101,8461,90895,57600.0,14400000.0
2009-11-24,8492,8767,8249,8566,61165,58320.0,14400000.0
2009-11-25,8576,8693,8196,8196,31680,55800.0,14400000.0
2009-11-26,8365,8365,8058,8059,27182,54864.0,14400000.0
2009-11-27,7974,8143,7635,7731,57980,52632.0,14400000.0
2009-11-30,7826,8016,7551,7911,21060,53856.0,14400000.0
2009-12-01,8027,8027,7783,7847,23220,53424.0,14400000.0
2009-12-02,7974,7974,7773,7826,72860,53280.0,14400000.0
2009-12-03,7931,7931,7720,7826,47233,53280.0,14400000.0
2009-12-04,7974,7995,7783,7985,14541,54360.0,14400000.0
2009-12-07,8090,8132,7995,8038,17260,54720.0,14400000.0
2009-12-08,8111,8132,7826,7879,16546,53640.0,14400000.0
2009-12-09,7889,7974,7720,7826,24949,53280.0,14400000.0
2009-12-10,7942,7942,7730,7826,30490,53280.0,14400000.0
2009-12-11,7900,8249,7741,8112,36432,55224.0,14400000.0
2009-12-14,8111,8354,7974,8175,33670,55656.0,14400000.0
2009-12-15,8227,8227,8143,8143,17750,55440.0,14400000.0
2009-12-16,8143,8217,8016,8196,28655,55800.0,14400000.0
2009-12-17,8238,8238,8101,8101,21552,55152.0,14400000.0
