롯데케미칼(011170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-30,40100,41500,40100,41000,117150,1306260.0,31860000.0
2003-10-01,40000,40250,39000,39500,158351,1258470.0,31860000.0
2003-10-02,40200,41150,39500,41000,128044,1306260.0,31860000.0
2003-10-06,36700,40250,36350,39750,1106272,1266435.0,31860000.0
2003-10-07,40500,41000,39800,40100,350142,1277586.0,31860000.0
2003-10-08,40300,40700,39100,40000,177672,1274400.0,31860000.0
2003-10-09,39550,40100,38700,40000,386883,1274400.0,31860000.0
2003-10-10,39450,39850,38700,39100,390362,1245726.0,31860000.0
2003-10-13,38500,39150,36500,36650,603438,1167669.0,31860000.0
2003-10-14,37000,38200,37000,38150,422493,1215459.0,31860000.0
2003-10-15,38000,40000,37750,39700,358510,1264842.0,31860000.0
2003-10-16,39500,41450,39300,40100,623199,1277586.0,31860000.0
2003-10-17,40500,41450,40500,41000,499862,1306260.0,31860000.0
2003-10-20,41500,43100,41000,42100,341595,1341306.0,31860000.0
2003-10-21,43400,44500,42850,43800,444905,1395468.0,31860000.0
2003-10-22,44000,46700,44000,46700,499518,1487862.0,31860000.0
2003-10-23,45600,45900,43300,43800,216000,1395468.0,31860000.0
2003-10-24,44150,45200,44000,44500,166071,1417770.0,31860000.0
2003-10-27,43750,44700,43250,44700,85304,1424142.0,31860000.0
2003-10-28,44950,47350,44200,46500,175643,1481490.0,31860000.0
2003-10-29,47500,48200,43900,45500,321764,1449630.0,31860000.0
2003-10-30,46400,46500,44150,45550,79602,1451223.0,31860000.0
2003-10-31,46700,47750,45700,47400,242940,1510164.0,31860000.0
2003-11-03,48000,48900,47900,48900,144060,1557954.0,31860000.0
2003-11-04,49200,49400,47600,49000,189376,1561140.0,31860000.0
2003-11-05,49000,51100,48400,48800,237884,1554768.0,31860000.0
2003-11-06,48850,49600,47500,48000,198110,1529280.0,31860000.0
2003-11-07,48100,50100,48100,48900,107252,1557954.0,31860000.0
2003-11-10,48500,50100,48200,49150,138507,1565919.0,31860000.0
2003-11-11,49000,49800,48400,49450,72201,1575477.0,31860000.0
2003-11-12,49000,51500,49000,51000,116142,1624860.0,31860000.0
2003-11-13,52000,52400,51000,52400,114242,1669464.0,31860000.0
2003-11-14,53000,53000,50300,50700,115990,1615302.0,31860000.0
2003-11-17,50300,52300,49300,52300,134951,1666278.0,31860000.0
2003-11-18,52300,52500,50700,51700,73876,1647162.0,31860000.0
2003-11-19,51400,52300,50500,51700,147201,1647162.0,31860000.0
2003-11-20,52500,52900,49550,49950,160114,1591407.0,31860000.0
2003-11-21,50900,51500,50200,50500,125657,1608930.0,31860000.0
2003-11-24,50500,51600,50000,50200,80811,1599372.0,31860000.0
2003-11-25,50700,51200,49200,49250,99661,1569105.0,31860000.0
2003-11-26,49300,50200,49100,49100,131616,1564326.0,31860000.0
2003-11-27,49950,51700,49250,51600,125720,1643976.0,31860000.0
2003-11-28,52100,52700,51300,51800,97951,1650348.0,31860000.0
2003-12-01,52700,56000,51800,55000,123880,1752300.0,31860000.0
2003-12-02,55200,57700,54200,55000,179435,1752300.0,31860000.0
2003-12-03,55200,57000,54600,54700,86867,1742742.0,31860000.0
2003-12-04,55200,55500,54400,55500,99531,1768230.0,31860000.0
2003-12-05,56300,56600,54300,55700,109240,1774602.0,31860000.0
2003-12-08,56500,56500,53800,53800,89322,1714068.0,31860000.0
2003-12-09,54800,54800,53600,54000,55653,1720440.0,31860000.0
2003-12-10,53100,55000,51800,54800,173757,1745928.0,31860000.0
2003-12-11,55000,57100,53800,53800,263538,1714068.0,31860000.0
2003-12-12,55700,59800,55500,59000,267462,1879740.0,31860000.0
2003-12-15,61000,62600,60000,60800,103028,1937088.0,31860000.0
2003-12-16,59600,64600,59600,62700,147283,1997622.0,31860000.0
2003-12-17,64100,64300,61000,61500,101276,1959390.0,31860000.0
2003-12-18,61300,62000,58300,60000,217920,1911600.0,31860000.0
2003-12-19,60500,61300,59500,60000,153136,1911600.0,31860000.0
2003-12-22,60000,60400,59500,59500,110274,1895670.0,31860000.0
2003-12-23,59000,60000,58000,58000,85764,1847880.0,31860000.0
2003-12-24,57600,58800,57000,57000,72083,1816020.0,31860000.0
2003-12-26,57000,58300,56400,56900,78662,1812834.0,31860000.0
2003-12-29,57500,59500,56500,59500,79737,1895670.0,31860000.0
2003-12-30,60800,63200,59600,61500,119655,1959390.0,31860000.0
2004-01-02,62200,63500,61500,63200,82643,2013552.0,31860000.0
2004-01-05,63100,64500,61700,64500,113220,2054970.0,31860000.0
2004-01-06,64500,64500,63000,63600,84928,2026296.0,31860000.0
2004-01-07,63600,65000,63600,64700,105810,2061342.0,31860000.0
2004-01-08,64100,64600,62000,62000,142498,1975320.0,31860000.0
2004-01-09,62000,63300,60300,60400,177446,1924344.0,31860000.0
2004-01-12,61000,61500,60400,60700,160380,1933902.0,31860000.0
2004-01-13,61200,62800,60500,61300,142881,1953018.0,31860000.0
2004-01-14,62400,62600,61500,61800,126175,1968948.0,31860000.0
2004-01-15,62900,62900,59600,61200,141151,1949832.0,31860000.0
2004-01-16,62100,62400,60100,60500,91289,1927530.0,31860000.0
2004-01-19,59600,60500,58500,59100,176472,1882926.0,31860000.0
2004-01-20,59900,63600,59500,63400,301560,2019924.0,31860000.0
2004-01-26,65900,65900,60800,61500,172010,1959390.0,31860000.0
2004-01-27,62300,62400,59600,60000,183225,1911600.0,31860000.0
2004-01-28,60200,61600,59800,60300,174064,1921158.0,31860000.0
2004-01-29,59800,60100,56400,57000,266825,1816020.0,31860000.0
2004-01-30,57900,60400,57700,58000,215255,1847880.0,31860000.0
2004-02-02,58600,59700,58100,58400,87287,1860624.0,31860000.0
2004-02-03,58400,59200,57500,58000,203963,1847880.0,31860000.0
2004-02-04,58000,59100,57700,57700,140210,1838322.0,31860000.0
2004-02-05,57700,58000,54600,56900,277108,1812834.0,31860000.0
2004-02-06,57000,57800,56300,57100,325742,1819206.0,31860000.0
2004-02-09,58000,59600,58000,59500,150580,1895670.0,31860000.0
2004-02-10,59400,59500,58300,58900,63185,1876554.0,31860000.0
2004-02-11,59200,59600,57500,58000,261336,1847880.0,31860000.0
2004-02-12,58100,59400,58000,58600,173725,1866996.0,31860000.0
2004-02-13,58100,59100,58100,58600,173001,1866996.0,31860000.0
2004-02-16,58100,58400,57000,57400,165792,1828764.0,31860000.0
2004-02-17,57100,58300,57100,57700,130071,1838322.0,31860000.0
2004-02-18,58100,58100,56000,56000,158857,1784160.0,31860000.0
2004-02-19,55600,55900,52900,53100,383348,1691766.0,31860000.0
2004-02-20,53100,55100,52900,54600,299187,1739556.0,31860000.0
2004-02-23,55000,55300,53800,55000,87076,1752300.0,31860000.0
2004-02-24,53900,54700,53600,53600,78859,1707696.0,31860000.0
2004-02-25,53100,54000,52100,52400,138710,1669464.0,31860000.0
2004-02-26,53500,53500,51600,52000,132902,1656720.0,31860000.0
2004-02-27,52000,53100,51500,52900,196602,1685394.0,31860000.0
2004-03-02,54700,55900,53700,54900,242772,1749114.0,31860000.0
2004-03-03,55300,55300,53700,53700,158033,1710882.0,31860000.0
2004-03-04,54000,54200,53100,53900,418579,1717254.0,31860000.0
2004-03-05,53600,53800,52800,52800,294656,1682208.0,31860000.0
2004-03-08,53500,53500,50400,50900,349625,1621674.0,31860000.0
2004-03-09,50100,50700,49000,49100,301868,1564326.0,31860000.0
2004-03-10,48700,49100,47250,47350,461535,1508571.0,31860000.0
2004-03-11,46500,48300,46250,47500,440190,1513350.0,31860000.0
2004-03-12,47450,48200,44200,46450,432939,1479897.0,31860000.0
2004-03-15,47000,47650,46100,47650,315710,1518129.0,31860000.0
2004-03-16,47000,48700,46700,48300,344300,1538838.0,31860000.0
2004-03-17,48900,49000,47800,48300,226504,1538838.0,31860000.0
2004-03-18,48700,49000,47550,47700,254331,1519722.0,31860000.0
2004-03-19,47700,47950,46300,46700,235612,1487862.0,31860000.0
2004-03-22,46300,46500,44200,44300,311983,1411398.0,31860000.0
2004-03-23,43500,45300,43300,45300,252144,1443258.0,31860000.0
2004-03-24,45000,46200,44800,45900,178360,1462374.0,31860000.0
2004-03-25,45500,47100,45500,46400,311882,1478304.0,31860000.0
2004-03-26,47100,47500,45800,45850,219901,1460781.0,31860000.0
2004-03-29,46300,46950,46100,46100,85050,1468746.0,31860000.0
2004-03-30,46500,47000,46000,46000,127362,1465560.0,31860000.0
2004-03-31,46900,47200,46150,46500,205470,1481490.0,31860000.0
2004-04-01,46600,50600,46600,49950,624830,1591407.0,31860000.0
2004-04-02,50200,50900,49300,50900,570244,1621674.0,31860000.0
2004-04-06,51500,51800,51000,51400,389100,1637604.0,31860000.0
2004-04-07,51900,51900,50800,51000,215900,1624860.0,31860000.0
2004-04-08,51000,51200,49350,50500,203509,1608930.0,31860000.0
2004-04-09,49700,51500,49700,50200,140853,1599372.0,31860000.0
2004-04-12,50200,51100,50200,50500,144451,1608930.0,31860000.0
2004-04-13,50600,50800,48900,49200,215418,1567512.0,31860000.0
2004-04-14,49000,49950,48500,49700,120670,1583442.0,31860000.0
2004-04-16,49700,50700,49000,49800,259489,1586628.0,31860000.0
2004-04-19,50000,50300,49100,49600,173782,1580256.0,31860000.0
2004-04-20,50100,51000,49600,50400,291780,1605744.0,31860000.0
2004-04-21,50500,51500,50200,51500,272302,1640790.0,31860000.0
2004-04-22,51900,51900,50600,50900,177790,1621674.0,31860000.0
2004-04-23,52000,54800,52000,54700,560277,1742742.0,31860000.0
2004-04-26,54800,55300,53500,54700,286454,1742742.0,31860000.0
2004-04-27,55000,55100,52900,53000,260320,1688580.0,31860000.0
2004-04-28,52200,53500,50200,50200,345458,1599372.0,31860000.0
2004-04-29,48950,49000,44200,45100,597753,1436886.0,31860000.0
2004-04-30,44150,44800,42100,43700,609353,1392282.0,31860000.0
2004-05-03,43250,43300,39900,41750,606396,1330155.0,31860000.0
2004-05-04,41700,43650,41700,42700,410650,1360422.0,31860000.0
2004-05-06,43000,43950,41000,41000,573062,1306260.0,31860000.0
2004-05-07,40650,41500,39300,40000,378564,1274400.0,31860000.0
2004-05-10,39600,40350,35250,36800,241569,1172448.0,31860000.0
2004-05-11,36100,37300,34450,34700,555762,1105542.0,31860000.0
2004-05-12,35600,35900,33800,34600,754319,1102356.0,31860000.0
2004-05-13,34650,35750,33600,33700,427546,1073682.0,31860000.0
2004-05-14,34000,34200,29800,31100,1108512,990846.0,31860000.0
2004-05-17,31350,32500,29100,29700,850773,946242.0,31860000.0
2004-05-18,30300,34150,29900,33600,889714,1070496.0,31860000.0
2004-05-19,34800,37000,34150,35800,888512,1140588.0,31860000.0
2004-05-20,34400,35300,33500,34400,818180,1095984.0,31860000.0
2004-05-21,35400,36000,34050,35500,643510,1131030.0,31860000.0
2004-05-24,36700,37400,36000,36350,514611,1158111.0,31860000.0
2004-05-25,35550,37050,35000,36600,491458,1166076.0,31860000.0
2004-05-27,37700,38400,36700,36700,463420,1169262.0,31860000.0
2004-05-28,38300,40700,37950,40300,696294,1283958.0,31860000.0
2004-05-31,39350,41200,38800,40700,412861,1296702.0,31860000.0
2004-06-01,40900,41200,39700,40600,315114,1293516.0,31860000.0
2004-06-02,40300,41150,40000,40000,471070,1274400.0,31860000.0
2004-06-03,41100,41400,36200,36600,549432,1166076.0,31860000.0
2004-06-04,36650,38500,36500,38000,353628,1210680.0,31860000.0
2004-06-07,39000,39500,37750,39500,333165,1258470.0,31860000.0
2004-06-08,40000,40000,38250,39050,267860,1244133.0,31860000.0
2004-06-09,39550,39900,37550,37550,202680,1196343.0,31860000.0
2004-06-10,36700,37900,36050,36800,277710,1172448.0,31860000.0
2004-06-11,36800,37400,34950,35000,369530,1115100.0,31860000.0
2004-06-14,34000,36100,33950,34700,353156,1105542.0,31860000.0
2004-06-15,34850,35300,32900,34550,316621,1100763.0,31860000.0
2004-06-16,35000,36200,34300,34750,354710,1107135.0,31860000.0
2004-06-17,34900,35300,33500,34500,250301,1099170.0,31860000.0
2004-06-18,34150,34300,32550,32800,294014,1045008.0,31860000.0
2004-06-21,33000,33300,31750,32200,321012,1025892.0,31860000.0
2004-06-22,31900,31900,31000,31500,381470,1003590.0,31860000.0
2004-06-23,31500,32400,31500,32200,350080,1025892.0,31860000.0
2004-06-24,33100,34100,33000,34100,331047,1086426.0,31860000.0
2004-06-25,34500,37100,34100,36800,469631,1172448.0,31860000.0
2004-06-28,37150,37450,35700,36800,237222,1172448.0,31860000.0
2004-06-29,36800,37900,36300,37800,184790,1204308.0,31860000.0
2004-06-30,38450,39800,38000,39400,364675,1255284.0,31860000.0
2004-07-01,39200,39800,38600,38600,203382,1229796.0,31860000.0
2004-07-02,37800,38000,36200,36400,235580,1159704.0,31860000.0
2004-07-05,36000,36900,35550,36900,141150,1175634.0,31860000.0
2004-07-06,36000,37150,36000,36250,231540,1154925.0,31860000.0
2004-07-07,34950,36950,34250,36600,291100,1166076.0,31860000.0
2004-07-08,36650,37400,36100,36600,202935,1166076.0,31860000.0
2004-07-09,36600,37250,36450,36700,104574,1169262.0,31860000.0
2004-07-12,37400,38150,36800,37300,123094,1188378.0,31860000.0
2004-07-13,38000,39100,37800,38900,245600,1239354.0,31860000.0
2004-07-14,38500,38700,37200,37200,119992,1185192.0,31860000.0
2004-07-15,36300,36900,34400,35700,350659,1137402.0,31860000.0
2004-07-16,35550,37400,35550,37000,198532,1178820.0,31860000.0
2004-07-19,36250,38400,36200,38250,196532,1218645.0,31860000.0
2004-07-20,37750,38000,37300,37600,148131,1197936.0,31860000.0
2004-07-21,38500,39500,38400,39400,265230,1255284.0,31860000.0
2004-07-22,38300,40550,38300,40100,364302,1277586.0,31860000.0
2004-07-23,40500,40700,39350,40100,161751,1277586.0,31860000.0
2004-07-26,39800,41900,39400,41500,294578,1322190.0,31860000.0
2004-07-27,41600,42200,41350,41650,282850,1326969.0,31860000.0
2004-07-28,42300,42400,40900,41550,301780,1323783.0,31860000.0
2004-07-29,41550,41550,40000,40000,270341,1274400.0,31860000.0
2004-07-30,40400,42050,40250,41900,237390,1334934.0,31860000.0
2004-08-02,41400,43100,40500,41000,174558,1306260.0,31860000.0
2004-08-03,42700,43600,42300,43200,145611,1376352.0,31860000.0
2004-08-04,43000,43000,41600,42800,289389,1363608.0,31860000.0
2004-08-05,43100,43600,42100,43600,225430,1389096.0,31860000.0
2004-08-06,43000,45200,42600,44500,202551,1417770.0,31860000.0
2004-08-09,44950,45250,43800,44700,73902,1424142.0,31860000.0
2004-08-10,44300,44750,43300,44150,134305,1406619.0,31860000.0
2004-08-11,44000,45100,44000,44350,180830,1412991.0,31860000.0
2004-08-12,44500,45800,44100,45500,187022,1449630.0,31860000.0
2004-08-13,45500,48000,45500,47300,300710,1506978.0,31860000.0
2004-08-16,46700,46900,45350,45800,259035,1459188.0,31860000.0
2004-08-17,46600,46600,44700,45300,149548,1443258.0,31860000.0
2004-08-18,44500,45800,43050,43050,276580,1371573.0,31860000.0
2004-08-19,43500,44300,43000,43250,164968,1377945.0,31860000.0
2004-08-20,43000,43900,42100,43250,128785,1377945.0,31860000.0
2004-08-23,43700,44200,43100,44150,147325,1406619.0,31860000.0
2004-08-24,44250,44400,43450,43650,97680,1390689.0,31860000.0
2004-08-25,44000,45600,43500,44900,239685,1430514.0,31860000.0
2004-08-26,45550,45600,43600,43800,189683,1395468.0,31860000.0
2004-08-27,43250,43800,42450,42650,241031,1358829.0,31860000.0
2004-08-30,43050,44250,43050,43500,166140,1385910.0,31860000.0
2004-08-31,44000,44500,43700,44400,182908,1414584.0,31860000.0
2004-09-01,44400,45350,44000,45150,164605,1438479.0,31860000.0
2004-09-02,45150,46850,45150,46500,314007,1481490.0,31860000.0
2004-09-03,46950,48250,46700,47800,254968,1522908.0,31860000.0
2004-09-06,47500,49150,47300,48400,150079,1542024.0,31860000.0
2004-09-07,48000,48500,46300,46350,181008,1476711.0,31860000.0
2004-09-08,46500,47400,45200,47150,182540,1502199.0,31860000.0
2004-09-09,46400,47000,45450,46500,222460,1481490.0,31860000.0
2004-09-10,46500,47300,45500,47150,112980,1502199.0,31860000.0
2004-09-13,47000,49300,47000,48650,272111,1549989.0,31860000.0
2004-09-14,48650,48950,47600,48450,141570,1543617.0,31860000.0
2004-09-15,47850,49450,47850,49250,97952,1569105.0,31860000.0
2004-09-16,49250,50100,48600,49000,116010,1561140.0,31860000.0
2004-09-17,48900,49300,47400,47450,153298,1511757.0,31860000.0
2004-09-20,47650,49000,47500,48600,99093,1548396.0,31860000.0
2004-09-21,48800,49450,48000,48000,70866,1529280.0,31860000.0
2004-09-22,48300,49000,46500,46500,88152,1481490.0,31860000.0
2004-09-23,45500,46200,45050,45050,289760,1435293.0,31860000.0
2004-09-24,44200,45050,43600,44200,236851,1408212.0,31860000.0
2004-09-30,44250,45650,44250,45600,177885,1452816.0,31860000.0
2004-10-01,45350,48100,45350,47300,224670,1506978.0,31860000.0
2004-10-04,48000,50100,48000,49750,242135,1585035.0,31860000.0
2004-10-05,49800,51200,49500,50800,171359,1618488.0,31860000.0
2004-10-06,51000,51000,48400,49200,229907,1567512.0,31860000.0
2004-10-07,49200,51200,48500,51100,158515,1628046.0,31860000.0
2004-10-08,50900,50900,49550,49700,135360,1583442.0,31860000.0
2004-10-11,48900,49900,48800,48800,139995,1554768.0,31860000.0
2004-10-12,48950,49500,47200,47900,90090,1526094.0,31860000.0
2004-10-13,48400,50700,48350,50300,205940,1602558.0,31860000.0
2004-10-14,50300,50300,48100,49650,99915,1581849.0,31860000.0
2004-10-15,48200,48800,46500,46800,323450,1491048.0,31860000.0
2004-10-18,47600,47700,46700,47000,73082,1497420.0,31860000.0
2004-10-19,47700,48400,45700,46200,171970,1471932.0,31860000.0
2004-10-20,46050,46900,42750,43000,386480,1369980.0,31860000.0
2004-10-21,43200,43600,40250,41900,580326,1334934.0,31860000.0
2004-10-22,42000,42750,41600,42750,205251,1362015.0,31860000.0
2004-10-25,41450,41450,40200,40600,221903,1293516.0,31860000.0
2004-10-26,40200,41650,40000,41250,206930,1314225.0,31860000.0
2004-10-27,41600,42250,39550,40500,224060,1290330.0,31860000.0
2004-10-28,41700,43550,41550,43400,400961,1382724.0,31860000.0
2004-10-29,42600,44450,41850,43800,338491,1395468.0,31860000.0
2004-11-01,43500,44450,43050,43250,138758,1377945.0,31860000.0
2004-11-02,44200,44450,43700,44250,180890,1409805.0,31860000.0
2004-11-03,44250,44850,44200,44650,101398,1422549.0,31860000.0
2004-11-04,45200,45200,43800,43800,124388,1395468.0,31860000.0
2004-11-05,44950,45500,44800,45000,151450,1433700.0,31860000.0
2004-11-08,45400,45400,43500,43700,71770,1392282.0,31860000.0
2004-11-09,43700,44050,42200,43000,131530,1369980.0,31860000.0
2004-11-10,43900,44350,43250,43600,203190,1389096.0,31860000.0
2004-11-11,43700,45150,43650,44600,226903,1420956.0,31860000.0
2004-11-12,45000,46700,44950,46500,415000,1481490.0,31860000.0
2004-11-15,48000,49000,47800,49000,377750,1561140.0,31860000.0
2004-11-16,49950,51200,49750,50000,342844,1593000.0,31860000.0
2004-11-17,50500,50700,48250,49350,211655,1572291.0,31860000.0
2004-11-18,49000,49900,46400,47100,251716,1500606.0,31860000.0
2004-11-19,47900,48300,47050,47200,312406,1503792.0,31860000.0
2004-11-22,46800,47000,45750,46300,288190,1475118.0,31860000.0
2004-11-23,46750,47500,46750,46800,173421,1491048.0,31860000.0
2004-11-24,47100,48900,47000,48600,234249,1548396.0,31860000.0
2004-11-25,48200,49100,47400,47700,172102,1519722.0,31860000.0
2004-11-26,48500,49100,48000,48400,192506,1542024.0,31860000.0
2004-11-29,48000,48850,48000,48700,84493,1551582.0,31860000.0
2004-11-30,49300,50400,48550,50400,245328,1605744.0,31860000.0
2004-12-01,50400,51400,50000,50600,152344,1612116.0,31860000.0
2004-12-02,51500,53100,51400,52500,246245,1672650.0,31860000.0
2004-12-03,53100,54200,52200,54100,288970,1723626.0,31860000.0
2004-12-06,53100,53100,49900,52300,379240,1666278.0,31860000.0
2004-12-07,52200,52300,50300,51000,187010,1624860.0,31860000.0
2004-12-08,50900,51000,48800,50000,223581,1593000.0,31860000.0
2004-12-09,50000,50000,48550,48550,343327,1546803.0,31860000.0
2004-12-10,48100,48500,45400,46200,372662,1471932.0,31860000.0
2004-12-13,45900,47400,45800,47250,184901,1505385.0,31860000.0
2004-12-14,47250,48250,47250,47700,152482,1519722.0,31860000.0
2004-12-15,47350,48750,47350,48750,97136,1553175.0,31860000.0
2004-12-16,49000,50400,48850,50300,203127,1602558.0,31860000.0
2004-12-17,50300,50500,49500,50000,120961,1593000.0,31860000.0
2004-12-20,49900,49900,48650,49400,90773,1573884.0,31860000.0
2004-12-21,49900,49950,48600,49000,60911,1561140.0,31860000.0
2004-12-22,49000,50200,49000,49200,48746,1567512.0,31860000.0
2004-12-23,48850,50100,47800,48100,78390,1532466.0,31860000.0
2004-12-24,48700,48950,47650,48450,64710,1543617.0,31860000.0
2004-12-27,48500,49000,48000,48000,48861,1529280.0,31860000.0
2004-12-28,48000,48000,46900,46900,96887,1494234.0,31860000.0
2004-12-29,47800,47800,46700,46750,103380,1489455.0,31860000.0
2004-12-30,47250,48500,47000,48350,132650,1540431.0,31860000.0
2005-01-03,48350,48500,47750,48200,63459,1535652.0,31860000.0
2005-01-04,48800,49300,48200,48700,179660,1551582.0,31860000.0
2005-01-05,48200,51500,48200,51000,245981,1624860.0,31860000.0
2005-01-06,50500,50700,49400,49400,169910,1573884.0,31860000.0
2005-01-07,49400,49950,47800,48200,222009,1535652.0,31860000.0
2005-01-10,48000,49100,47300,48600,98776,1548396.0,31860000.0
2005-01-11,49000,49800,48000,49700,253282,1583442.0,31860000.0
2005-01-12,49700,49700,48000,48000,164974,1529280.0,31860000.0
2005-01-13,48350,49600,48200,49150,197913,1565919.0,31860000.0
2005-01-14,49100,51200,48200,50900,259661,1621674.0,31860000.0
2005-01-17,51000,51000,49900,50400,174306,1605744.0,31860000.0
2005-01-18,49800,50000,48600,48750,316422,1553175.0,31860000.0
2005-01-19,49200,49400,48300,48700,275044,1551582.0,31860000.0
2005-01-20,48200,48500,47800,47800,227715,1522908.0,31860000.0
2005-01-21,47400,48000,46150,46500,523554,1481490.0,31860000.0
2005-01-24,47100,48200,47100,48200,319228,1535652.0,31860000.0
2005-01-25,48200,48350,47300,47550,110382,1514943.0,31860000.0
2005-01-26,47200,48950,47200,48650,201205,1549989.0,31860000.0
2005-01-27,48650,49100,47400,47450,161345,1511757.0,31860000.0
2005-01-28,47300,47800,47300,47600,108420,1516536.0,31860000.0
2005-01-31,47200,47600,46900,47500,222952,1513350.0,31860000.0
2005-02-01,47050,47500,46950,46950,172701,1495827.0,31860000.0
2005-02-02,46600,47000,46100,46100,254099,1468746.0,31860000.0
2005-02-03,46100,47050,46100,46500,139210,1481490.0,31860000.0
2005-02-04,46500,47450,46500,46850,120030,1492641.0,31860000.0
2005-02-07,48000,48650,47650,48450,323311,1543617.0,31860000.0
2005-02-11,48700,48700,47450,47800,231602,1522908.0,31860000.0
2005-02-14,48000,48150,47050,47450,173210,1511757.0,31860000.0
2005-02-15,47450,47600,46650,46750,221540,1489455.0,31860000.0
2005-02-16,47300,48600,47050,48100,454653,1532466.0,31860000.0
2005-02-17,48300,49600,48100,48850,406890,1556361.0,31860000.0
2005-02-18,49400,53800,49200,52600,1039184,1675836.0,31860000.0
2005-02-21,54400,55500,53400,54000,516650,1720440.0,31860000.0
2005-02-22,54800,57400,54000,55500,512690,1768230.0,31860000.0
2005-02-23,54000,55400,53700,54000,703981,1720440.0,31860000.0
2005-02-24,54900,57000,54600,56000,240270,1784160.0,31860000.0
2005-02-25,55100,57400,54200,56000,246655,1784160.0,31860000.0
2005-02-28,55900,56900,54900,55200,219594,1758672.0,31860000.0
2005-03-02,55200,55200,52400,53000,359591,1688580.0,31860000.0
2005-03-03,53500,55300,53300,54700,203012,1742742.0,31860000.0
2005-03-04,55900,59000,55500,58500,403663,1863810.0,31860000.0
2005-03-07,58500,59800,57600,58800,381413,1873368.0,31860000.0
2005-03-08,59900,59900,56500,57800,258200,1841508.0,31860000.0
2005-03-09,57700,61000,57200,60000,321110,1911600.0,31860000.0
2005-03-10,60100,60200,56600,57400,882097,1828764.0,31860000.0
2005-03-11,57800,58400,56600,57300,265548,1825578.0,31860000.0
2005-03-14,57300,57800,55800,56000,155858,1784160.0,31860000.0
2005-03-15,56100,56900,55000,55100,256293,1755486.0,31860000.0
2005-03-16,55100,56800,54200,55600,205858,1771416.0,31860000.0
2005-03-17,55000,56200,53800,54100,285808,1723626.0,31860000.0
2005-03-18,54800,55200,52000,53000,238248,1688580.0,31860000.0
2005-03-21,53900,54000,52100,52800,201592,1682208.0,31860000.0
2005-03-22,52400,54200,52400,53200,174343,1694952.0,31860000.0
2005-03-23,52600,53200,49850,50300,329891,1602558.0,31860000.0
2005-03-24,50500,51500,49650,51100,320319,1628046.0,31860000.0
2005-03-25,51700,53000,51000,52700,237300,1679022.0,31860000.0
2005-03-28,52600,53000,51400,51800,182425,1650348.0,31860000.0
2005-03-29,51500,52100,49650,50000,338560,1593000.0,31860000.0
2005-03-30,49600,51100,49600,51000,195663,1624860.0,31860000.0
2005-03-31,51700,52600,51200,52000,285755,1656720.0,31860000.0
2005-04-01,52000,52800,52000,52400,134734,1669464.0,31860000.0
2005-04-04,52400,52500,50200,50500,243504,1608930.0,31860000.0
2005-04-06,51000,52300,50800,51300,551997,1634418.0,31860000.0
2005-04-07,51900,52900,51300,52700,228400,1679022.0,31860000.0
2005-04-08,53000,53300,52000,52900,181536,1685394.0,31860000.0
2005-04-11,52000,52500,50800,50900,210777,1621674.0,31860000.0
2005-04-12,50900,51400,49900,50100,205766,1596186.0,31860000.0
2005-04-13,50300,50700,49500,49850,233495,1588221.0,31860000.0
2005-04-14,49000,49600,48250,48350,354367,1540431.0,31860000.0
2005-04-15,47800,48200,46700,47200,275305,1503792.0,31860000.0
2005-04-18,46500,47400,46150,46500,346622,1481490.0,31860000.0
2005-04-19,46750,47700,46750,47350,270043,1508571.0,31860000.0
2005-04-20,47550,48350,47450,48200,144689,1535652.0,31860000.0
2005-04-21,47800,47800,46600,47250,203118,1505385.0,31860000.0
2005-04-22,48200,48450,47500,48300,206388,1538838.0,31860000.0
2005-04-25,48300,48750,47350,47550,83648,1514943.0,31860000.0
2005-04-26,48500,48750,47750,48100,173212,1532466.0,31860000.0
2005-04-27,47900,48600,47400,47400,132144,1510164.0,31860000.0
2005-04-28,48200,48200,46300,46400,107582,1478304.0,31860000.0
2005-04-29,46000,46400,44400,44550,259534,1419363.0,31860000.0
2005-05-02,45000,45250,44300,44700,137263,1424142.0,31860000.0
2005-05-03,45300,46400,45050,46000,215520,1465560.0,31860000.0
2005-05-04,46000,47350,46000,47250,118878,1505385.0,31860000.0
2005-05-06,47250,48050,46600,47200,95560,1503792.0,31860000.0
2005-05-09,47200,47650,45600,46000,123154,1465560.0,31860000.0
2005-05-10,46500,47100,45800,46150,184678,1470339.0,31860000.0
2005-05-11,45800,46200,44750,45000,118891,1433700.0,31860000.0
2005-05-12,44700,45300,44000,44000,214833,1401840.0,31860000.0
2005-05-13,43400,43650,41150,41600,332698,1325376.0,31860000.0
2005-05-16,42050,42250,40600,40750,219036,1298295.0,31860000.0
2005-05-17,40500,41000,38800,38800,549995,1236168.0,31860000.0
2005-05-18,38500,39400,37700,38900,647735,1239354.0,31860000.0
2005-05-19,39750,41600,39600,40950,760291,1304667.0,31860000.0
2005-05-20,40300,41000,39800,40400,333807,1287144.0,31860000.0
2005-05-23,40400,40700,39600,39900,204130,1271214.0,31860000.0
2005-05-24,40450,41300,40250,40700,170563,1296702.0,31860000.0
2005-05-25,40500,41600,40450,40500,152812,1290330.0,31860000.0
