삼영전자공업(005680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-08-06,9350,9580,9140,9570,19610,191400.0,20000000.0
2008-08-07,9500,9640,9420,9600,25997,192000.0,20000000.0
2008-08-08,9300,9990,9300,9980,42990,199600.0,20000000.0
2008-08-11,10100,10150,9910,10050,18840,201000.0,20000000.0
2008-08-12,9930,10000,9650,9820,19170,196400.0,20000000.0
2008-08-13,9710,10150,9710,10000,20710,200000.0,20000000.0
2008-08-14,9810,10200,9730,9870,41340,197400.0,20000000.0
2008-08-18,9800,10300,9800,10050,24282,201000.0,20000000.0
2008-08-19,10100,10150,9860,10150,21740,203000.0,20000000.0
2008-08-20,10000,10350,9980,10150,20650,203000.0,20000000.0
2008-08-21,10000,10200,9770,9860,20770,197200.0,20000000.0
2008-08-22,9590,9700,8640,9100,49740,182000.0,20000000.0
2008-08-25,9100,9370,8960,9200,10060,184000.0,20000000.0
2008-08-26,8900,9700,8900,9650,14360,193000.0,20000000.0
2008-08-27,9650,9970,9420,9970,21183,199400.0,20000000.0
2008-08-28,9970,9970,9350,9600,24540,192000.0,20000000.0
2008-08-29,9890,10000,9710,10000,24810,200000.0,20000000.0
2008-09-01,9850,10000,9800,9920,32045,198400.0,20000000.0
2008-09-02,9650,10000,9650,9900,26420,198000.0,20000000.0
2008-09-03,9940,10000,9750,9950,25190,199000.0,20000000.0
2008-09-04,10000,10000,9760,9810,17011,196200.0,20000000.0
2008-09-05,9600,9900,9450,9450,41830,189000.0,20000000.0
2008-09-08,9470,9750,9470,9650,21841,193000.0,20000000.0
2008-09-09,9530,9870,9420,9750,31900,195000.0,20000000.0
2008-09-10,9750,9800,9550,9610,18290,192200.0,20000000.0
2008-09-11,9500,9720,9400,9510,27804,190200.0,20000000.0
2008-09-12,9700,9970,9650,9940,21820,198800.0,20000000.0
2008-09-16,9000,9600,8450,9480,45680,189600.0,20000000.0
2008-09-17,9520,10000,9210,9690,12010,193800.0,20000000.0
2008-09-18,9490,9880,9300,9750,16650,195000.0,20000000.0
2008-09-19,9850,10400,9800,10150,46710,203000.0,20000000.0
2008-09-22,10300,10500,9960,9960,38460,199200.0,20000000.0
2008-09-23,10000,10450,9810,10300,33744,206000.0,20000000.0
2008-09-24,10400,10700,10150,10500,23681,210000.0,20000000.0
2008-09-25,10350,10650,10300,10400,10670,208000.0,20000000.0
2008-09-26,10500,10500,10100,10100,14627,202000.0,20000000.0
2008-09-29,10050,10650,10000,10600,44763,212000.0,20000000.0
2008-09-30,10400,10500,9800,10200,54491,204000.0,20000000.0
2008-10-01,10350,10350,10000,10200,16730,204000.0,20000000.0
2008-10-02,10250,10350,10000,10000,26670,200000.0,20000000.0
2008-10-06,9840,9880,9520,9640,25028,192800.0,20000000.0
2008-10-07,9450,9600,9300,9300,31753,186000.0,20000000.0
2008-10-08,9200,9200,8800,8890,46141,177800.0,20000000.0
2008-10-09,8720,9480,8500,9480,56040,189600.0,20000000.0
2008-10-10,9100,9390,8210,8890,39960,177800.0,20000000.0
2008-10-13,9070,9450,8810,9450,29846,189000.0,20000000.0
2008-10-14,9890,9890,9330,9450,53520,189000.0,20000000.0
2008-10-15,9390,9450,9330,9440,28490,188800.0,20000000.0
2008-10-16,9000,9400,8730,8730,32200,174600.0,20000000.0
2008-10-17,8820,9200,8700,9000,31850,180000.0,20000000.0
2008-10-20,9390,9400,8830,9000,40270,180000.0,20000000.0
2008-10-21,9010,9010,8600,8630,58390,172600.0,20000000.0
2008-10-22,8690,8810,8200,8210,67815,164200.0,20000000.0
2008-10-23,7900,7970,7300,7550,49712,151000.0,20000000.0
2008-10-24,7050,7450,6700,6700,78940,134000.0,20000000.0
2008-10-27,6700,6910,5700,5870,59662,117400.0,20000000.0
2008-10-28,5620,6200,5560,6060,76010,121200.0,20000000.0
2008-10-29,6590,6640,6030,6080,74920,121600.0,20000000.0
2008-10-30,6250,6990,6250,6990,66150,139800.0,20000000.0
2008-10-31,7000,8030,6800,8030,85353,160600.0,20000000.0
2008-11-03,8050,8700,8040,8300,74644,166000.0,20000000.0
2008-11-04,8350,8650,8050,8590,48316,171800.0,20000000.0
2008-11-05,8750,8890,8250,8600,84180,172000.0,20000000.0
2008-11-06,8490,8600,7910,8170,37470,163400.0,20000000.0
2008-11-07,8100,8750,7710,8700,59230,174000.0,20000000.0
2008-11-10,8780,8920,8330,8900,34414,178000.0,20000000.0
2008-11-11,8870,8900,8380,8510,29229,170200.0,20000000.0
2008-11-12,8210,8830,8210,8780,30440,175600.0,20000000.0
2008-11-13,8590,8590,8100,8460,28390,169200.0,20000000.0
2008-11-14,8500,8750,8350,8630,35870,172600.0,20000000.0
2008-11-17,8350,8670,8100,8200,41500,164000.0,20000000.0
2008-11-18,8020,8310,7850,8200,35706,164000.0,20000000.0
2008-11-19,8160,8360,7960,8000,77480,160000.0,20000000.0
2008-11-20,7890,8000,7550,7700,69490,154000.0,20000000.0
2008-11-21,7550,8200,7260,7810,39050,156200.0,20000000.0
2008-11-24,7950,8000,7110,7380,37150,147600.0,20000000.0
2008-11-25,7460,7750,7250,7700,24040,154000.0,20000000.0
2008-11-26,7560,7800,7520,7520,59830,150400.0,20000000.0
2008-11-27,7670,7990,7530,7950,26520,159000.0,20000000.0
2008-11-28,7970,8330,7810,8120,44180,162400.0,20000000.0
2008-12-01,7950,8140,7820,7990,21763,159800.0,20000000.0
2008-12-02,7890,8060,7600,7600,19524,152000.0,20000000.0
2008-12-03,7680,7690,7420,7570,35882,151400.0,20000000.0
2008-12-04,7570,7890,7420,7590,43370,151800.0,20000000.0
2008-12-05,7700,8090,7620,8000,50940,160000.0,20000000.0
2008-12-08,7920,8300,7910,8060,78459,161200.0,20000000.0
2008-12-09,8100,8200,7880,8140,29770,162800.0,20000000.0
2008-12-10,8130,8200,8040,8150,32550,163000.0,20000000.0
2008-12-11,8200,8290,7850,7850,78700,157000.0,20000000.0
2008-12-12,7850,8200,7640,8110,39560,162200.0,20000000.0
2008-12-15,8200,8400,8080,8100,38050,162000.0,20000000.0
2008-12-16,7970,8200,7870,8000,34360,160000.0,20000000.0
2008-12-17,8080,8200,8010,8200,34930,164000.0,20000000.0
2008-12-18,8200,8300,8140,8230,32230,164600.0,20000000.0
2008-12-19,8300,8490,8200,8210,59797,164200.0,20000000.0
2008-12-22,8250,8440,8140,8430,42418,168600.0,20000000.0
2008-12-23,8570,8570,8210,8360,17620,167200.0,20000000.0
2008-12-24,8370,8370,7780,7850,31270,157000.0,20000000.0
2008-12-26,7880,7950,7650,7900,19170,158000.0,20000000.0
2008-12-29,7950,8190,7390,8000,41330,160000.0,20000000.0
2008-12-30,8000,8500,8000,8400,44520,168000.0,20000000.0
2009-01-02,8400,8500,8030,8350,24030,167000.0,20000000.0
2009-01-05,8270,8300,8070,8110,31250,162200.0,20000000.0
2009-01-06,8270,8650,8210,8360,38511,167200.0,20000000.0
2009-01-07,8280,8400,8270,8360,43290,167200.0,20000000.0
2009-01-08,8350,8370,8120,8120,42720,162400.0,20000000.0
2009-01-09,8070,8320,7810,7810,60034,156200.0,20000000.0
2009-01-12,7850,7900,7570,7580,51366,151600.0,20000000.0
2009-01-13,7500,7640,7430,7600,30198,152000.0,20000000.0
2009-01-14,7630,7760,7450,7760,33740,155200.0,20000000.0
2009-01-15,7550,7600,7320,7320,48430,146400.0,20000000.0
2009-01-16,7320,8410,7320,7920,199417,158400.0,20000000.0
2009-01-19,8140,8140,7820,7820,63630,156400.0,20000000.0
2009-01-20,7820,7930,7520,7530,32439,150600.0,20000000.0
2009-01-21,7480,7480,7250,7300,43023,146000.0,20000000.0
2009-01-22,7400,7440,7080,7240,122294,144800.0,20000000.0
2009-01-23,7170,7240,6850,6850,101390,137000.0,20000000.0
2009-01-28,6930,7100,6700,6860,289081,137200.0,20000000.0
2009-01-29,6900,7170,6830,7140,195233,142800.0,20000000.0
2009-01-30,6980,7800,6980,7650,319506,153000.0,20000000.0
2009-02-02,7520,7980,7500,7970,564907,159400.0,20000000.0
2009-02-03,8290,9160,8100,8740,488771,174800.0,20000000.0
2009-02-04,8750,9000,8620,9000,164219,180000.0,20000000.0
2009-02-05,8900,9000,8510,8750,126920,175000.0,20000000.0
2009-02-06,8750,9600,8630,9430,122750,188600.0,20000000.0
2009-02-09,9430,9580,9250,9270,87243,185400.0,20000000.0
2009-02-10,9450,9460,9150,9450,139860,189000.0,20000000.0
2009-02-11,9340,9650,9150,9620,163664,192400.0,20000000.0
2009-02-12,9620,9750,9360,9750,114980,195000.0,20000000.0
2009-02-13,9750,9880,9540,9850,61313,197000.0,20000000.0
2009-02-16,9850,10200,9600,10200,233158,204000.0,20000000.0
2009-02-17,10300,10400,9480,9950,157560,199000.0,20000000.0
2009-02-18,9650,9880,9450,9800,84550,196000.0,20000000.0
2009-02-19,9580,9930,9310,9800,120610,196000.0,20000000.0
2009-02-20,9750,9750,8850,9320,76550,186400.0,20000000.0
2009-02-23,9130,9450,9000,9390,54820,187800.0,20000000.0
2009-02-24,9200,9390,8950,9200,57742,184000.0,20000000.0
2009-02-25,9340,9420,9150,9380,50631,187600.0,20000000.0
2009-02-26,9520,9850,9180,9500,201891,190000.0,20000000.0
2009-02-27,9580,9800,9450,9560,59440,191200.0,20000000.0
2009-03-02,9490,9490,8720,8990,80531,179800.0,20000000.0
2009-03-03,8600,9090,8600,9070,56830,181400.0,20000000.0
2009-03-04,8880,9260,8800,9210,57092,184200.0,20000000.0
2009-03-05,9300,9500,8860,9170,135980,183400.0,20000000.0
2009-03-06,8880,9270,8830,9210,56142,184200.0,20000000.0
2009-03-09,9250,9940,9040,9750,97297,195000.0,20000000.0
2009-03-10,9840,10200,9750,9950,142980,199000.0,20000000.0
2009-03-11,10000,10150,9800,10000,79980,200000.0,20000000.0
2009-03-12,10100,10100,9620,10000,131220,200000.0,20000000.0
2009-03-13,10100,10150,9730,9730,82167,194600.0,20000000.0
2009-03-16,9680,10100,9680,9900,76060,198000.0,20000000.0
2009-03-17,10000,10050,9750,9950,55110,199000.0,20000000.0
2009-03-18,10000,10000,9660,9670,102710,193400.0,20000000.0
2009-03-19,9790,9820,9410,9650,64784,193000.0,20000000.0
2009-03-20,9520,9820,9520,9750,65230,195000.0,20000000.0
2009-03-23,9850,9910,9600,9650,98205,193000.0,20000000.0
2009-03-24,9710,9750,9600,9750,78570,195000.0,20000000.0
2009-03-25,9630,9920,9570,9920,84815,198400.0,20000000.0
2009-03-26,10000,11400,10000,10550,666125,211000.0,20000000.0
2009-03-27,10600,10750,9920,9950,392118,199000.0,20000000.0
2009-03-30,9950,10050,8960,9500,391175,190000.0,20000000.0
2009-03-31,9360,9950,9300,9870,183587,197400.0,20000000.0
2009-04-01,9960,10500,9710,10400,248500,208000.0,20000000.0
2009-04-02,10700,11050,10450,10450,532429,209000.0,20000000.0
2009-04-03,11100,11900,10600,10750,830916,215000.0,20000000.0
2009-04-06,11100,11550,10650,10750,327677,215000.0,20000000.0
2009-04-07,10850,11700,10750,11700,302730,234000.0,20000000.0
2009-04-08,11500,12100,11300,11800,332372,236000.0,20000000.0
2009-04-09,12100,12600,11750,12500,372278,250000.0,20000000.0
2009-04-10,12800,12800,11950,12350,239342,247000.0,20000000.0
2009-04-13,12400,12400,11900,11950,203703,239000.0,20000000.0
2009-04-14,12250,12450,11700,12050,205816,241000.0,20000000.0
2009-04-15,11800,12350,11500,12350,159630,247000.0,20000000.0
2009-04-16,12550,12700,11850,12400,165510,248000.0,20000000.0
2009-04-17,12300,12500,11800,11800,90865,236000.0,20000000.0
2009-04-20,11700,11900,11350,11900,77040,238000.0,20000000.0
2009-04-21,11550,11850,11350,11800,183435,236000.0,20000000.0
2009-04-22,11750,13450,11500,12900,580315,258000.0,20000000.0
2009-04-23,12800,13500,12500,12500,523026,250000.0,20000000.0
2009-04-24,12600,12650,11800,12200,255049,244000.0,20000000.0
2009-04-27,12350,12600,11950,12200,144081,244000.0,20000000.0
2009-04-28,12400,12850,11500,11500,336801,230000.0,20000000.0
2009-04-29,11900,12200,11750,12150,183090,243000.0,20000000.0
2009-04-30,12150,12550,11950,12350,273035,247000.0,20000000.0
2009-05-04,12400,12550,12200,12350,172831,247000.0,20000000.0
2009-05-06,12350,12650,12300,12550,190297,251000.0,20000000.0
2009-05-07,12600,12950,12150,12300,560282,246000.0,20000000.0
2009-05-08,12450,12500,11900,12100,157182,242000.0,20000000.0
2009-05-11,12200,12200,11750,11800,112743,236000.0,20000000.0
2009-05-12,11750,12150,11550,11950,122017,239000.0,20000000.0
2009-05-13,12000,12000,11700,11800,102752,236000.0,20000000.0
2009-05-14,11800,12100,11600,11950,199760,239000.0,20000000.0
2009-05-15,12100,12400,11900,12250,200532,245000.0,20000000.0
2009-05-18,12350,12500,11750,12100,144400,242000.0,20000000.0
2009-05-19,12250,12800,11950,12800,422645,256000.0,20000000.0
2009-05-20,13000,13650,12900,13300,1256482,266000.0,20000000.0
2009-05-21,13550,13600,13050,13300,421305,266000.0,20000000.0
2009-05-22,13200,13550,12750,12800,380162,256000.0,20000000.0
2009-05-25,12600,13100,11600,12950,274847,259000.0,20000000.0
2009-05-26,12950,13000,12300,12300,190450,246000.0,20000000.0
2009-05-27,12600,12700,11850,12300,171975,246000.0,20000000.0
2009-05-28,11900,12700,11400,12700,214179,254000.0,20000000.0
2009-05-29,12700,12700,12200,12600,134646,252000.0,20000000.0
2009-06-01,12600,12700,12100,12300,121379,246000.0,20000000.0
2009-06-02,12500,12700,12100,12100,241118,242000.0,20000000.0
2009-06-03,12500,13250,12000,12000,854056,240000.0,20000000.0
2009-06-04,12150,12150,11700,11700,197995,234000.0,20000000.0
2009-06-05,11850,11850,11350,11500,187104,230000.0,20000000.0
2009-06-08,11600,12000,11500,11550,189897,231000.0,20000000.0
2009-06-09,11750,11750,10700,10700,349634,214000.0,20000000.0
2009-06-10,10850,11200,10700,11150,220898,223000.0,20000000.0
2009-06-11,11150,11450,10900,11100,170831,222000.0,20000000.0
2009-06-12,11100,11200,10950,11100,94830,222000.0,20000000.0
2009-06-15,11200,11400,11050,11250,100015,225000.0,20000000.0
2009-06-16,11200,11250,11000,11050,78685,221000.0,20000000.0
2009-06-17,11000,11000,10550,10600,132244,212000.0,20000000.0
2009-06-18,10700,10850,10550,10600,77959,212000.0,20000000.0
2009-06-19,10700,10700,10400,10550,73783,211000.0,20000000.0
2009-06-22,10500,10950,10450,10950,88820,219000.0,20000000.0
2009-06-23,10700,10900,10500,10500,100840,210000.0,20000000.0
2009-06-24,10600,10750,10200,10700,108191,214000.0,20000000.0
2009-06-25,10850,10950,10700,10850,87740,217000.0,20000000.0
2009-06-26,10900,11250,10800,11100,158807,222000.0,20000000.0
2009-06-29,11150,11400,10850,11000,104770,220000.0,20000000.0
2009-06-30,11150,11200,10550,10750,102624,215000.0,20000000.0
2009-07-01,10700,11050,10550,10950,85578,219000.0,20000000.0
2009-07-02,11050,11050,10800,10900,54653,218000.0,20000000.0
2009-07-03,10700,11100,10650,11000,109060,220000.0,20000000.0
2009-07-06,11150,11500,11000,11350,230660,227000.0,20000000.0
2009-07-07,11400,11600,11200,11200,249966,224000.0,20000000.0
2009-07-08,11050,11300,10950,11000,104397,220000.0,20000000.0
2009-07-09,11050,11700,11000,11700,245782,234000.0,20000000.0
2009-07-10,12200,12550,11900,11900,1029934,238000.0,20000000.0
2009-07-13,11800,11850,11250,11250,265827,225000.0,20000000.0
2009-07-14,11500,11500,11200,11400,166446,228000.0,20000000.0
2009-07-15,11600,11700,11400,11500,168602,230000.0,20000000.0
2009-07-16,11650,11800,11250,11350,161038,227000.0,20000000.0
2009-07-17,11400,11550,11350,11550,124939,231000.0,20000000.0
2009-07-20,11600,11700,11400,11700,203836,234000.0,20000000.0
2009-07-21,11800,11950,11500,11600,196463,232000.0,20000000.0
2009-07-22,11700,12100,11650,12000,248775,240000.0,20000000.0
2009-07-23,12050,12050,11850,11950,143774,239000.0,20000000.0
2009-07-24,12150,12150,11650,11700,163212,234000.0,20000000.0
2009-07-27,11700,11850,11450,11550,250587,231000.0,20000000.0
2009-07-28,11750,12000,11700,11800,201292,236000.0,20000000.0
2009-07-29,11850,11850,11350,11400,246469,228000.0,20000000.0
2009-07-30,11350,11550,11150,11400,99259,228000.0,20000000.0
2009-07-31,11500,11600,11350,11550,145261,231000.0,20000000.0
2009-08-03,11650,11950,11550,11850,189890,237000.0,20000000.0
2009-08-04,11950,11950,11500,11500,208816,230000.0,20000000.0
2009-08-05,11500,11550,11300,11400,119788,228000.0,20000000.0
2009-08-06,11300,11550,11250,11300,125731,226000.0,20000000.0
2009-08-07,11300,11550,11250,11400,153939,228000.0,20000000.0
2009-08-10,11350,11550,11350,11550,138026,231000.0,20000000.0
2009-08-11,11500,11500,11300,11350,178010,227000.0,20000000.0
2009-08-12,11400,11400,11200,11400,152450,228000.0,20000000.0
2009-08-13,11450,12150,11350,12100,1038870,242000.0,20000000.0
2009-08-14,12300,12750,12150,12500,1330369,250000.0,20000000.0
2009-08-17,12750,13100,12350,12500,794931,250000.0,20000000.0
2009-08-18,12400,12700,12050,12400,444392,248000.0,20000000.0
2009-08-19,12600,13050,12400,12400,787065,248000.0,20000000.0
2009-08-20,12550,12750,12150,12650,338911,253000.0,20000000.0
2009-08-21,12650,12700,12050,12450,428679,249000.0,20000000.0
2009-08-24,12450,12600,12250,12400,352952,248000.0,20000000.0
2009-08-25,12400,12850,12400,12550,495404,251000.0,20000000.0
2009-08-26,12650,13300,12450,13100,562048,262000.0,20000000.0
2009-08-27,13100,13100,12600,12650,332899,253000.0,20000000.0
2009-08-28,12650,12700,12300,12350,289306,247000.0,20000000.0
2009-08-31,12350,12650,12000,12000,311943,240000.0,20000000.0
2009-09-01,12000,12400,11800,12300,169236,246000.0,20000000.0
2009-09-02,12050,12750,11950,12400,332512,248000.0,20000000.0
2009-09-03,12550,13400,12500,12950,971732,259000.0,20000000.0
2009-09-04,13200,13500,12750,13300,617351,266000.0,20000000.0
2009-09-07,13450,13850,13150,13500,435593,270000.0,20000000.0
2009-09-08,13650,13650,13250,13400,320558,268000.0,20000000.0
2009-09-09,13600,14200,13250,13250,603494,265000.0,20000000.0
2009-09-10,13300,13550,12900,13100,397249,262000.0,20000000.0
2009-09-11,13200,13300,12750,12800,274822,256000.0,20000000.0
2009-09-14,12850,12950,12400,12450,277329,249000.0,20000000.0
2009-09-15,12550,12950,12500,12900,253842,258000.0,20000000.0
2009-09-16,12850,13150,12550,12650,384991,253000.0,20000000.0
2009-09-17,12700,12850,12100,12250,411499,245000.0,20000000.0
2009-09-18,12350,12800,12200,12800,301030,256000.0,20000000.0
2009-09-21,12750,12900,12350,12450,190060,249000.0,20000000.0
2009-09-22,12350,12500,12200,12300,168922,246000.0,20000000.0
2009-09-23,12350,12450,12100,12400,226319,248000.0,20000000.0
2009-09-24,12300,12400,11850,11850,263255,237000.0,20000000.0
2009-09-25,11850,11900,11400,11450,210168,229000.0,20000000.0
2009-09-28,11500,12000,11450,11750,197495,235000.0,20000000.0
2009-09-29,11900,12450,11750,12450,369231,249000.0,20000000.0
2009-09-30,12350,12550,12250,12500,266291,250000.0,20000000.0
2009-10-01,12600,12600,12000,12350,204737,247000.0,20000000.0
2009-10-05,12300,12300,11700,11750,198944,235000.0,20000000.0
2009-10-06,11850,12100,11750,11950,131176,239000.0,20000000.0
2009-10-07,12050,12100,11600,11600,181254,232000.0,20000000.0
2009-10-08,11800,12050,11500,12050,189754,241000.0,20000000.0
2009-10-09,12100,12200,11950,12100,173895,242000.0,20000000.0
2009-10-12,12250,12300,11900,12200,97840,244000.0,20000000.0
2009-10-13,12150,12200,11950,12000,111912,240000.0,20000000.0
2009-10-14,12100,12350,12050,12350,162708,247000.0,20000000.0
2009-10-15,12400,12450,12000,12000,167737,240000.0,20000000.0
2009-10-16,12000,12100,11700,11750,135475,235000.0,20000000.0
2009-10-19,11650,11900,11500,11850,94160,237000.0,20000000.0
2009-10-20,11800,11900,11700,11750,74037,235000.0,20000000.0
2009-10-21,11750,12100,11700,12050,207543,241000.0,20000000.0
2009-10-22,11900,12200,11900,11900,94156,238000.0,20000000.0
2009-10-23,11950,12200,11900,12000,147229,240000.0,20000000.0
2009-10-26,11900,12400,11800,12100,211202,242000.0,20000000.0
2009-10-27,12000,12150,12000,12050,98840,241000.0,20000000.0
2009-10-28,12000,12150,11550,11550,110783,231000.0,20000000.0
2009-10-29,11400,11400,11000,11300,147751,226000.0,20000000.0
2009-10-30,11500,11500,11150,11150,96200,223000.0,20000000.0
2009-11-02,10900,11200,10850,10900,56229,218000.0,20000000.0
2009-11-03,11000,11100,10900,10900,75057,218000.0,20000000.0
2009-11-04,10950,11150,10900,11100,77353,222000.0,20000000.0
2009-11-05,11000,11150,10900,10900,61157,218000.0,20000000.0
2009-11-06,11100,11150,10950,11050,47028,221000.0,20000000.0
2009-11-09,11050,11250,11050,11100,58538,222000.0,20000000.0
2009-11-10,11200,11200,10900,10900,88028,218000.0,20000000.0
2009-11-11,10900,11000,10600,10750,91721,215000.0,20000000.0
2009-11-12,10800,10900,10550,10600,103204,212000.0,20000000.0
2009-11-13,10750,10900,10500,10500,97121,210000.0,20000000.0
2009-11-16,10600,10650,10350,10400,108556,208000.0,20000000.0
2009-11-17,10500,10550,10150,10250,141957,205000.0,20000000.0
2009-11-18,10450,10850,10300,10800,330454,216000.0,20000000.0
2009-11-19,10750,10850,10550,10800,133056,216000.0,20000000.0
2009-11-20,10750,10850,10600,10750,94000,215000.0,20000000.0
2009-11-23,10850,11100,10800,11100,176682,222000.0,20000000.0
2009-11-24,11300,11350,10950,10950,148032,219000.0,20000000.0
2009-11-25,11050,11050,10750,10900,86935,218000.0,20000000.0
2009-11-26,10850,11000,10700,10750,72230,215000.0,20000000.0
2009-11-27,10450,10750,10050,10050,138476,201000.0,20000000.0
2009-11-30,10250,10450,10050,10050,295010,201000.0,20000000.0
2009-12-01,10100,10300,10000,10200,162016,204000.0,20000000.0
2009-12-02,10250,10650,10250,10450,157993,209000.0,20000000.0
2009-12-03,10550,10650,10450,10500,68581,210000.0,20000000.0
2009-12-04,10500,10650,10350,10350,114659,207000.0,20000000.0
2009-12-07,10450,10750,10350,10550,128190,211000.0,20000000.0
2009-12-08,10650,10900,10600,10850,152895,217000.0,20000000.0
2009-12-09,10700,10950,10650,10900,79204,218000.0,20000000.0
2009-12-10,11000,11000,10700,10750,139192,215000.0,20000000.0
2009-12-11,10850,11150,10800,11000,144795,220000.0,20000000.0
2009-12-14,11200,11250,11050,11150,182528,223000.0,20000000.0
2009-12-15,11200,11200,11050,11100,111255,222000.0,20000000.0
2009-12-16,11100,11100,10900,10950,127629,219000.0,20000000.0
2009-12-17,11000,11350,10900,11200,131526,224000.0,20000000.0
2009-12-18,11050,11200,11050,11200,87371,224000.0,20000000.0
2009-12-21,11200,11550,11150,11450,172892,229000.0,20000000.0
2009-12-22,11550,11550,11200,11250,112936,225000.0,20000000.0
2009-12-23,11300,11350,10950,11000,196257,220000.0,20000000.0
2009-12-24,11000,11850,11000,11700,350992,234000.0,20000000.0
2009-12-28,11850,11850,11600,11800,162453,236000.0,20000000.0
2009-12-29,11700,11750,11350,11450,115641,229000.0,20000000.0
2009-12-30,11400,11750,11400,11650,177756,233000.0,20000000.0
2010-01-04,11550,11900,11450,11900,160556,238000.0,20000000.0
2010-01-05,12100,12150,11700,11900,227201,238000.0,20000000.0
2010-01-06,12000,12000,11650,11750,109265,235000.0,20000000.0
2010-01-07,11750,11900,11450,11500,148323,230000.0,20000000.0
2010-01-08,11600,11600,11200,11350,126979,227000.0,20000000.0
2010-01-11,11300,11450,11200,11200,155167,224000.0,20000000.0
2010-01-12,11200,11400,11150,11200,93349,224000.0,20000000.0
2010-01-13,11150,11250,11000,11050,125129,221000.0,20000000.0
2010-01-14,11100,11250,10950,11050,131177,221000.0,20000000.0
2010-01-15,11150,11150,10800,10950,224090,219000.0,20000000.0
2010-01-18,10850,11250,10750,11150,176011,223000.0,20000000.0
2010-01-19,11200,11200,10800,10900,178191,218000.0,20000000.0
2010-01-20,11000,11100,10800,10850,118171,217000.0,20000000.0
2010-01-21,10800,11050,10750,11000,79660,220000.0,20000000.0
2010-01-22,10900,10900,10450,10600,210782,212000.0,20000000.0
2010-01-25,10400,10600,10350,10450,115212,209000.0,20000000.0
2010-01-26,10500,10800,10400,10550,117711,211000.0,20000000.0
2010-01-27,10700,10700,10400,10400,87707,208000.0,20000000.0
2010-01-28,10450,10500,10300,10450,62502,209000.0,20000000.0
2010-01-29,10350,10600,10200,10250,109453,205000.0,20000000.0
2010-02-01,10200,10400,10150,10250,61393,205000.0,20000000.0
2010-02-02,10400,10400,10200,10200,87518,204000.0,20000000.0
2010-02-03,10350,10400,10250,10300,73617,206000.0,20000000.0
2010-02-04,10350,10650,10350,10600,118571,212000.0,20000000.0
2010-02-05,10200,10300,9940,9990,260910,199800.0,20000000.0
2010-02-08,10050,10050,9750,9750,125588,195000.0,20000000.0
2010-02-09,9650,9780,9600,9730,69548,194600.0,20000000.0
2010-02-10,9870,9870,9710,9710,59510,194200.0,20000000.0
2010-02-11,9730,9950,9720,9860,53000,197200.0,20000000.0
2010-02-12,9890,9890,9720,9760,93403,195200.0,20000000.0
2010-02-16,9760,10100,9730,10050,103069,201000.0,20000000.0
2010-02-17,10150,10400,10100,10300,122834,206000.0,20000000.0
2010-02-18,10300,10300,10000,10100,60081,202000.0,20000000.0
2010-02-19,10050,10150,9840,9950,130985,199000.0,20000000.0
2010-02-22,10050,10150,10050,10050,62080,201000.0,20000000.0
2010-02-23,10100,10100,10000,10000,38692,200000.0,20000000.0
2010-02-24,9950,10050,9940,9990,32786,199800.0,20000000.0
2010-02-25,10050,10050,9850,9850,50444,197000.0,20000000.0
2010-02-26,9850,9980,9830,9860,54078,197200.0,20000000.0
2010-03-02,9910,9940,9860,9870,57110,197400.0,20000000.0
2010-03-03,9900,9980,9900,9970,25694,199400.0,20000000.0
2010-03-04,10050,10050,9860,9950,63101,199000.0,20000000.0
2010-03-05,10100,10100,9960,10050,45068,201000.0,20000000.0
2010-03-08,10150,10150,9990,10100,117547,202000.0,20000000.0
2010-03-09,10150,10150,9980,10000,62610,200000.0,20000000.0
2010-03-10,10100,10150,9970,10050,65794,201000.0,20000000.0
2010-03-11,10000,10150,9980,10150,82672,203000.0,20000000.0
2010-03-12,10150,10300,10100,10250,69101,205000.0,20000000.0
2010-03-15,10250,10250,10100,10100,45799,202000.0,20000000.0
2010-03-16,10200,10200,10050,10150,55573,203000.0,20000000.0
2010-03-17,10200,10500,10150,10400,124514,208000.0,20000000.0
2010-03-18,10450,10450,10300,10400,59043,208000.0,20000000.0
2010-03-19,10350,10500,10300,10400,54360,208000.0,20000000.0
2010-03-22,10350,10350,10250,10300,44790,206000.0,20000000.0
2010-03-23,10300,10400,10200,10200,44410,204000.0,20000000.0
2010-03-24,10250,10450,10200,10250,65441,205000.0,20000000.0
2010-03-25,10300,10300,10150,10250,40192,205000.0,20000000.0
2010-03-26,10300,10300,10050,10200,55842,204000.0,20000000.0
2010-03-29,10000,10100,9960,9980,86341,199600.0,20000000.0
2010-03-30,10100,10150,10000,10100,27140,202000.0,20000000.0
2010-03-31,10150,10500,10150,10350,154790,207000.0,20000000.0
2010-04-01,10400,10850,10400,10800,320200,216000.0,20000000.0
2010-04-02,10800,10850,10550,10750,118087,215000.0,20000000.0
2010-04-05,10750,10750,10350,10700,145575,214000.0,20000000.0
2010-04-06,10800,10800,10550,10700,89809,214000.0,20000000.0
2010-04-07,10700,10850,10550,10750,126228,215000.0,20000000.0
2010-04-08,10700,11250,10650,11100,301855,222000.0,20000000.0
2010-04-09,11200,11250,10950,11150,151264,223000.0,20000000.0
