삼양홀딩스(000070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-07-02,19929.0,20931.0,19929.0,20830.0,100710.0,237121.0,11400072.0
1999-07-05,21833.0,21833.0,21031.0,21331.0,117570.0,242822.0,11400072.0
1999-07-06,20831.0,21182.0,20481.0,20930.0,78450.0,238262.0,11400072.0
1999-07-07,21232.0,22033.0,20531.0,21381.0,110740.0,243392.0,11400072.0
1999-07-08,21632.0,22632.0,21532.0,22232.0,160110.0,253082.0,11400072.0
1999-07-09,22332.0,24034.0,21831.0,23733.0,220020.0,270182.0,11400072.0
1999-07-12,23733.0,24334.0,22532.0,22932.0,101480.0,261062.0,11400072.0
1999-07-13,22632.0,22934.0,21131.0,21831.0,37050.0,248522.0,11400072.0
1999-07-14,21632.0,21632.0,20330.0,20429.0,52930.0,232561.0,11400072.0
1999-07-15,20130.0,21032.0,20130.0,20529.0,40420.0,233701.0,11400072.0
1999-07-16,20630.0,21532.0,20330.0,20680.0,75970.0,235411.0,11400072.0
1999-07-19,20831.0,21532.0,20331.0,21431.0,129210.0,243962.0,11400072.0
1999-07-20,21132.0,21132.0,20531.0,20880.0,60390.0,237692.0,11400072.0
1999-07-21,20031.0,20631.0,19429.0,19428.0,51940.0,221161.0,11400072.0
1999-07-22,19078.0,19929.0,19028.0,19528.0,54520.0,222301.0,11400072.0
1999-07-23,19929.0,22333.0,18827.0,19027.0,241330.0,216601.0,11400072.0
1999-07-26,21882.0,21882.0,18827.0,19027.0,151230.0,216601.0,11400072.0
1999-07-27,19028.0,19830.0,18227.0,19628.0,74510.0,223441.0,11400072.0
1999-07-28,19028.0,21833.0,18828.0,21831.0,109380.0,248522.0,11400072.0
1999-07-29,20029.0,22133.0,20029.0,20930.0,143030.0,238262.0,11400072.0
1999-07-30,20831.0,20831.0,19328.0,19528.0,59190.0,222305.0,11400249.0
1999-08-02,19078.0,19528.0,18527.0,18627.0,53510.0,212045.0,11400249.0
1999-08-03,18827.0,19328.0,18827.0,19027.0,64330.0,216605.0,11400249.0
1999-08-04,19528.0,19629.0,18827.0,18827.0,55640.0,214325.0,11400249.0
1999-08-05,18627.0,19028.0,18026.0,18426.0,72140.0,209765.0,11400249.0
1999-08-06,18227.0,18828.0,17726.0,18026.0,63020.0,205204.0,11400249.0
1999-08-09,18527.0,18527.0,17626.0,17926.0,49130.0,204064.0,11400249.0
1999-08-10,17977.0,17977.0,17176.0,17174.0,28560.0,195514.0,11400249.0
1999-08-11,17075.0,17926.0,16674.0,16824.0,40810.0,191524.0,11400249.0
1999-08-12,16725.0,17125.0,16525.0,16924.0,51820.0,192664.0,11400249.0
1999-08-13,17426.0,18528.0,16825.0,16924.0,52260.0,192664.0,11400249.0
1999-08-16,16976.0,17125.0,16725.0,16724.0,27270.0,190384.0,11400249.0
1999-08-17,16926.0,17526.0,16023.0,16023.0,47040.0,182404.0,11400249.0
1999-08-18,16023.0,16525.0,15223.0,15322.0,28160.0,174424.0,11400249.0
1999-08-19,15372.0,15824.0,14921.0,15522.0,54280.0,176704.0,11400249.0
1999-08-20,15624.0,15824.0,15223.0,15822.0,56070.0,180124.0,11400249.0
1999-08-23,15924.0,16525.0,15823.0,16523.0,55330.0,188104.0,11400249.0
1999-08-24,16324.0,16524.0,15973.0,16373.0,91300.0,186394.0,11400249.0
1999-08-25,16524.0,17175.0,16524.0,16824.0,54000.0,191524.0,11400249.0
1999-08-26,17025.0,19328.0,17025.0,18376.0,399620.0,209195.0,11400249.0
1999-08-27,18528.0,18778.0,16825.0,17124.0,184800.0,194944.0,11400249.0
1999-08-30,17927.0,17927.0,16325.0,16323.0,102040.0,185824.0,11400249.0
1999-08-31,15573.0,17627.0,15573.0,15622.0,253520.0,177844.0,11400249.0
1999-09-01,16124.0,16725.0,15223.0,15322.0,176230.0,174424.0,11400249.0
1999-09-02,14820.0,15321.0,14520.0,14821.0,104300.0,168724.0,11400249.0
1999-09-03,14821.0,14821.0,14219.0,14420.0,140410.0,164164.0,11400249.0
1999-09-06,14470.0,14871.0,14470.0,14470.0,130550.0,164734.0,11400249.0
1999-09-07,14922.0,15724.0,14622.0,15472.0,144850.0,176134.0,11400249.0
1999-09-08,15321.0,15622.0,14620.0,14871.0,90770.0,169294.0,11400249.0
1999-09-09,14571.0,15021.0,14571.0,14921.0,65270.0,169864.0,11400249.0
1999-09-10,15322.0,16324.0,15122.0,15522.0,230300.0,176704.0,11400249.0
1999-09-13,16474.0,16525.0,15924.0,16323.0,205880.0,185824.0,11400249.0
1999-09-14,16325.0,16926.0,16024.0,16574.0,114230.0,188674.0,11400249.0
1999-09-15,16825.0,17526.0,16625.0,16924.0,236730.0,192664.0,11400249.0
1999-09-16,17526.0,17526.0,16424.0,16423.0,101850.0,186964.0,11400249.0
1999-09-17,16074.0,16224.0,15624.0,16023.0,61320.0,182404.0,11400249.0
1999-09-20,15824.0,16424.0,15824.0,15973.0,49100.0,181834.0,11400249.0
1999-09-21,15923.0,17125.0,15923.0,16824.0,155680.0,191524.0,11400249.0
1999-09-22,16976.0,17726.0,16825.0,17375.0,179890.0,197794.0,11400249.0
1999-09-27,17376.0,17575.0,16924.0,17325.0,100840.0,197224.0,11400249.0
1999-09-28,17025.0,17575.0,16424.0,16824.0,39320.0,191524.0,11400249.0
1999-09-29,16424.0,17226.0,16224.0,16223.0,38340.0,184684.0,11400249.0
1999-09-30,15824.0,16525.0,15523.0,15522.0,24640.0,176704.0,11400249.0
1999-10-01,15321.0,15472.0,14220.0,14921.0,39140.0,169864.0,11400249.0
1999-10-04,15021.0,15472.0,14821.0,14871.0,34010.0,169294.0,11400249.0
1999-10-05,14871.0,15522.0,14420.0,14420.0,32720.0,164164.0,11400249.0
1999-10-06,13819.0,14920.0,13169.0,14871.0,78020.0,169294.0,11400249.0
1999-10-07,14871.0,15072.0,14522.0,15071.0,55630.0,171574.0,11400249.0
1999-10-08,14971.0,15021.0,14420.0,14871.0,64590.0,169294.0,11400249.0
1999-10-11,15271.0,15672.0,14721.0,14871.0,66290.0,169294.0,11400249.0
1999-10-12,15122.0,15824.0,14922.0,15622.0,96720.0,177844.0,11400249.0
1999-10-13,15573.0,15624.0,15122.0,15372.0,48400.0,174994.0,11400249.0
1999-10-14,15424.0,15724.0,15023.0,15021.0,72510.0,171004.0,11400249.0
1999-10-15,15322.0,15322.0,14821.0,14971.0,45340.0,170434.0,11400249.0
1999-10-18,14521.0,14871.0,14320.0,14470.0,38200.0,164734.0,11400249.0
1999-10-19,14521.0,14771.0,14120.0,14420.0,35220.0,164164.0,11400249.0
1999-10-20,14571.0,15222.0,14571.0,14721.0,29830.0,167584.0,11400249.0
1999-10-21,14871.0,15322.0,14420.0,14521.0,28360.0,165304.0,11400249.0
1999-10-22,14520.0,14920.0,14420.0,14821.0,22970.0,168724.0,11400249.0
1999-10-25,14621.0,15022.0,14071.0,14120.0,33320.0,160744.0,11400249.0
1999-10-26,14120.0,14521.0,13920.0,14320.0,24930.0,163024.0,11400249.0
1999-10-27,14071.0,14321.0,13819.0,13870.0,19910.0,157893.0,11400249.0
1999-10-28,13819.0,15021.0,13819.0,14470.0,59320.0,164734.0,11400249.0
1999-10-29,14320.0,14921.0,14320.0,14470.0,33330.0,164734.0,11400249.0
1999-11-01,14723.0,15223.0,14572.0,15222.0,74850.0,173284.0,11400249.0
1999-11-02,15323.0,15323.0,14872.0,15222.0,69020.0,173284.0,11400249.0
1999-11-03,15423.0,15624.0,15072.0,15422.0,276700.0,175564.0,11400249.0
1999-11-04,16024.0,16976.0,15874.0,16523.0,342570.0,188104.0,11400249.0
1999-11-05,16525.0,16725.0,15723.0,16223.0,167450.0,184684.0,11400249.0
1999-11-08,15974.0,16525.0,15624.0,16523.0,120850.0,188104.0,11400249.0
1999-11-09,16224.0,16926.0,16023.0,16724.0,175460.0,190384.0,11400249.0
1999-11-10,16574.0,16725.0,15973.0,15973.0,83760.0,181834.0,11400249.0
1999-11-11,16074.0,16324.0,15322.0,15522.0,106260.0,176704.0,11400249.0
1999-11-12,15824.0,16023.0,15423.0,15572.0,133090.0,177274.0,11400249.0
1999-11-15,15724.0,15824.0,14872.0,15222.0,72460.0,173284.0,11400249.0
1999-11-16,15021.0,15321.0,14620.0,14621.0,111030.0,166444.0,11400249.0
1999-11-17,14670.0,14920.0,14019.0,14220.0,107260.0,161884.0,11400249.0
1999-11-18,13819.0,14722.0,13819.0,14370.0,48520.0,163594.0,11400249.0
1999-11-19,15222.0,15222.0,14420.0,14671.0,122370.0,167014.0,11400249.0
1999-11-22,14922.0,16024.0,14922.0,15021.0,367070.0,171004.0,11400249.0
1999-11-23,15222.0,15422.0,14521.0,14721.0,148530.0,167584.0,11400249.0
1999-11-24,14822.0,14822.0,14071.0,14370.0,84920.0,163594.0,11400249.0
1999-11-25,13870.0,14871.0,13819.0,13920.0,93120.0,158463.0,11400249.0
1999-11-26,13920.0,13920.0,12518.0,12818.0,101840.0,145923.0,11400249.0
1999-11-29,12819.0,13219.0,11516.0,11917.0,141730.0,135663.0,11400249.0
1999-11-30,11917.0,12417.0,11816.0,12317.0,101660.0,140223.0,11400249.0
1999-12-01,12318.0,12518.0,11016.0,11015.0,254730.0,125403.0,11400249.0
1999-12-02,11466.0,12667.0,11466.0,12668.0,324590.0,144213.0,11400249.0
1999-12-03,13019.0,13870.0,12318.0,13018.0,229390.0,148203.0,11400249.0
1999-12-06,13019.0,13219.0,12017.0,12367.0,169280.0,140793.0,11400249.0
1999-12-07,12768.0,13219.0,12016.0,12017.0,252100.0,136803.0,11400249.0
1999-12-08,11816.0,13319.0,11115.0,13219.0,339920.0,150483.0,11400249.0
1999-12-09,13921.0,15173.0,13720.0,15171.0,701050.0,172714.0,11400249.0
1999-12-10,15523.0,16023.0,14721.0,15372.0,598450.0,174994.0,11400249.0
1999-12-13,15122.0,17526.0,15122.0,17024.0,705660.0,193804.0,11400249.0
1999-12-14,17526.0,18929.0,16525.0,17024.0,737520.0,193804.0,11400249.0
1999-12-15,16624.0,17025.0,15122.0,15522.0,336380.0,176704.0,11400249.0
1999-12-16,15222.0,16022.0,14220.0,14220.0,185300.0,161884.0,11400249.0
1999-12-17,14571.0,14620.0,13118.0,13118.0,253780.0,149343.0,11400249.0
1999-12-20,13219.0,14220.0,13219.0,13369.0,151100.0,152193.0,11400249.0
1999-12-21,13069.0,13420.0,12117.0,12317.0,190530.0,140223.0,11400249.0
1999-12-22,12117.0,13219.0,11316.0,12718.0,390530.0,144783.0,11400249.0
1999-12-23,13118.0,13719.0,12016.0,12267.0,281740.0,139653.0,11400249.0
1999-12-24,12266.0,12617.0,11816.0,12167.0,214440.0,138513.0,11400249.0
1999-12-27,12016.0,12318.0,11365.0,11366.0,407250.0,129393.0,11400249.0
1999-12-28,11516.0,11917.0,11416.0,11616.0,278180.0,132243.0,11400249.0
2000-01-04,10765.0,13068.0,10765.0,12217.0,148870.0,139083.0,11400249.0
2000-01-05,12417.0,13219.0,12016.0,12217.0,238350.0,139083.0,11400249.0
2000-01-06,12918.0,12918.0,11717.0,12117.0,140400.0,137943.0,11400249.0
2000-01-07,11816.0,13219.0,11716.0,12718.0,209490.0,144783.0,11400249.0
2000-01-10,13219.0,14220.0,12718.0,13619.0,452250.0,155043.0,11400249.0
2000-01-11,13720.0,13720.0,12818.0,13018.0,192260.0,148203.0,11400249.0
2000-01-12,13368.0,13919.0,13118.0,13319.0,194850.0,151623.0,11400249.0
2000-01-13,13519.0,13819.0,13318.0,13319.0,286420.0,151623.0,11400249.0
2000-01-14,13620.0,13620.0,12718.0,12818.0,160210.0,145923.0,11400249.0
2000-01-17,12518.0,12818.0,12318.0,12518.0,111670.0,142503.0,11400249.0
2000-01-18,12717.0,12818.0,12016.0,12217.0,78520.0,139083.0,11400249.0
2000-01-19,12217.0,12618.0,11617.0,11716.0,171940.0,133383.0,11400249.0
2000-01-20,11916.0,12016.0,11315.0,11516.0,63890.0,131103.0,11400249.0
2000-01-21,11616.0,11916.0,11115.0,11316.0,74830.0,128823.0,11400249.0
2000-01-24,11315.0,12067.0,11315.0,11516.0,85350.0,131103.0,11400249.0
2000-01-25,11816.0,11967.0,11516.0,11917.0,92130.0,135663.0,11400249.0
2000-01-26,11917.0,12318.0,11617.0,11917.0,78440.0,135663.0,11400249.0
2000-01-27,12017.0,13519.0,11917.0,13219.0,443050.0,150483.0,11400249.0
2000-01-28,13318.0,13318.0,12467.0,12868.0,201020.0,146493.0,11400249.0
2000-01-31,12467.0,12718.0,12117.0,12718.0,156930.0,144783.0,11400249.0
2000-02-01,12518.0,13019.0,12518.0,13018.0,107220.0,148203.0,11400249.0
2000-02-02,12818.0,13719.0,12718.0,13619.0,274920.0,155043.0,11400249.0
2000-02-03,13670.0,13819.0,13019.0,13018.0,86350.0,148203.0,11400249.0
2000-02-07,13018.0,13018.0,12618.0,12718.0,77340.0,144783.0,11400249.0
2000-02-08,12718.0,13419.0,12568.0,12718.0,168680.0,144783.0,11400249.0
2000-02-09,12718.0,12969.0,12318.0,12818.0,108970.0,145923.0,11400249.0
2000-02-10,12618.0,13519.0,12017.0,13219.0,239020.0,150483.0,11400249.0
2000-02-11,13519.0,14722.0,12718.0,14320.0,315220.0,163024.0,11400249.0
2000-02-14,14320.0,14320.0,13219.0,13769.0,102570.0,156753.0,11400249.0
2000-02-15,13870.0,13870.0,13118.0,13419.0,78350.0,152763.0,11400249.0
2000-02-16,13419.0,13569.0,13018.0,13369.0,42960.0,152193.0,11400249.0
2000-02-17,13368.0,14220.0,13368.0,14020.0,151390.0,159603.0,11400249.0
2000-02-18,14219.0,15371.0,14219.0,14821.0,412910.0,168724.0,11400249.0
2000-02-21,14821.0,14821.0,13669.0,14020.0,125340.0,159603.0,11400249.0
2000-02-22,14220.0,14220.0,13219.0,14020.0,74640.0,159603.0,11400249.0
2000-02-23,14219.0,14821.0,13719.0,14170.0,77810.0,161314.0,11400249.0
2000-02-24,14221.0,15273.0,14171.0,15021.0,162280.0,171004.0,11400249.0
2000-02-25,15223.0,16024.0,15023.0,15422.0,248110.0,175564.0,11400249.0
2000-02-28,15223.0,15523.0,14522.0,15422.0,53700.0,175564.0,11400249.0
2000-02-29,15423.0,15973.0,14922.0,15121.0,111460.0,172144.0,11400249.0
2000-03-02,15122.0,16725.0,15022.0,15722.0,484700.0,178984.0,11400249.0
2000-03-03,16023.0,18027.0,15523.0,15522.0,507020.0,176704.0,11400249.0
2000-03-06,16124.0,16725.0,15223.0,16223.0,356420.0,184684.0,11400249.0
2000-03-07,16224.0,16324.0,15223.0,15322.0,113410.0,174424.0,11400249.0
2000-03-08,15022.0,15824.0,14421.0,15322.0,133080.0,174424.0,11400249.0
2000-03-09,15723.0,16023.0,15322.0,15322.0,144550.0,174424.0,11400249.0
2000-03-10,15523.0,15973.0,14822.0,15322.0,64440.0,174424.0,11400249.0
2000-03-13,15423.0,15523.0,14872.0,15121.0,106340.0,172144.0,11400249.0
2000-03-14,14822.0,15122.0,13820.0,15121.0,105880.0,172144.0,11400249.0
2000-03-15,14521.0,14821.0,14019.0,14270.0,40660.0,162454.0,11400249.0
2000-03-16,14470.0,14821.0,13569.0,13569.0,63900.0,154473.0,11400249.0
2000-03-17,14019.0,14019.0,13268.0,13319.0,68640.0,151623.0,11400249.0
2000-03-20,13118.0,13719.0,13068.0,13319.0,41770.0,151623.0,11400249.0
2000-03-21,13519.0,13819.0,13219.0,13419.0,38090.0,152763.0,11400249.0
2000-03-22,13219.0,13719.0,13118.0,13369.0,44050.0,152193.0,11400249.0
2000-03-23,13519.0,13619.0,13268.0,13319.0,45870.0,151623.0,11400249.0
2000-03-24,13219.0,13719.0,13018.0,13319.0,90070.0,151623.0,11400249.0
2000-03-27,13719.0,13719.0,13219.0,13319.0,51330.0,151623.0,11400249.0
2000-03-28,13620.0,14220.0,13269.0,13819.0,231590.0,157323.0,11400249.0
2000-03-29,13819.0,14219.0,13268.0,13719.0,107290.0,156183.0,11400249.0
2000-03-30,13319.0,13469.0,12318.0,12568.0,124920.0,143073.0,11400249.0
2000-03-31,12417.0,12719.0,12318.0,12317.0,59190.0,140223.0,11400249.0
2000-04-03,12417.0,12618.0,11716.0,11817.0,90600.0,134523.0,11400249.0
2000-04-04,11917.0,12167.0,11516.0,11616.0,69510.0,132243.0,11400249.0
2000-04-06,11917.0,12318.0,11516.0,11867.0,78270.0,135093.0,11400249.0
2000-04-07,12518.0,12568.0,12117.0,12117.0,75600.0,137943.0,11400249.0
2000-04-10,12568.0,13269.0,12317.0,12918.0,82650.0,147063.0,11400249.0
2000-04-11,13018.0,13018.0,12417.0,12718.0,38820.0,144783.0,11400249.0
2000-04-12,12618.0,13469.0,12318.0,13419.0,85250.0,152763.0,11400249.0
2000-04-14,13118.0,13469.0,12717.0,13419.0,33630.0,152763.0,11400249.0
2000-04-17,11617.0,12918.0,11617.0,12117.0,50710.0,137943.0,11400249.0
2000-04-18,12318.0,12918.0,12117.0,12317.0,75730.0,140223.0,11400249.0
2000-04-19,13019.0,13019.0,12318.0,12518.0,106030.0,142503.0,11400249.0
2000-04-20,12117.0,12518.0,12016.0,12417.0,34560.0,141363.0,11400249.0
