쿠쿠홀딩스(192400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-16,98200,99000,98000,98200,11541,522021.0,5315894.0
2018-03-19,98800,98800,96500,98000,11019,520958.0,5315894.0
2018-03-20,97400,97900,96500,96700,37770,514047.0,5315894.0
2018-03-21,96500,98300,95800,95800,7261,509263.0,5315894.0
2018-03-22,96000,96000,94400,94500,8220,502352.0,5315894.0
2018-03-23,93900,94000,92000,92000,8849,489062.0,5315894.0
2018-03-26,90300,91500,88000,89300,12291,474709.0,5315894.0
2018-03-27,89300,90500,87900,88000,10072,467799.0,5315894.0
2018-03-28,88700,88700,86100,86500,6815,459825.0,5315894.0
2018-03-29,86200,87100,85800,86100,8982,457698.0,5315894.0
2018-03-30,86500,87900,86100,86400,10528,459293.0,5315894.0
2018-04-02,86800,94500,86800,93800,27638,498631.0,5315894.0
2018-04-03,94100,95900,92500,94700,12556,503415.0,5315894.0
2018-04-04,94700,96500,94200,94900,23112,504478.0,5315894.0
2018-04-05,94700,101500,94700,95900,63701,509794.0,5315894.0
2018-04-06,95900,100500,95100,98500,25078,523616.0,5315894.0
2018-04-09,98500,102000,98000,100000,14772,531589.0,5315894.0
2018-04-10,100000,104000,99100,103500,25288,550195.0,5315894.0
2018-04-11,101500,105000,101500,104500,14751,555511.0,5315894.0
2018-04-12,105000,105500,102500,105000,12596,558169.0,5315894.0
2018-04-13,104000,106000,102500,106000,11365,563485.0,5315894.0
2018-04-16,107000,107000,103500,106000,8043,563485.0,5315894.0
2018-04-17,105000,108500,105000,108500,10435,576774.0,5315894.0
2018-04-18,109500,117500,107500,116500,28051,619302.0,5315894.0
2018-04-19,116500,130500,116000,121500,51467,645881.0,5315894.0
2018-04-20,123500,124500,115000,115500,30405,613986.0,5315894.0
2018-04-23,114000,115500,110500,113000,22091,600696.0,5315894.0
2018-04-24,112000,122500,112000,117000,16761,621960.0,5315894.0
2018-04-25,117000,123500,116000,121500,16250,645881.0,5315894.0
2018-04-26,122000,123000,118500,120500,7635,640565.0,5315894.0
2018-04-27,120500,125000,119500,122500,13197,651197.0,5315894.0
2018-04-30,122500,124500,118500,119000,13450,632591.0,5315894.0
2018-05-02,118000,121000,118000,121000,17501,643223.0,5315894.0
2018-05-03,121000,123500,119000,120500,6339,640565.0,5315894.0
2018-05-04,119500,130000,117000,126500,29813,672461.0,5315894.0
2018-05-08,127000,128500,125000,126500,22318,672461.0,5315894.0
2018-05-09,126000,127000,125500,127000,20722,675119.0,5315894.0
2018-05-10,127000,129500,125500,127000,7122,675119.0,5315894.0
2018-05-11,126000,129500,126000,128500,10359,683092.0,5315894.0
2018-05-14,129000,130500,126500,129000,6820,685750.0,5315894.0
2018-05-15,129000,129000,127000,127500,3966,677776.0,5315894.0
2018-05-16,127000,141000,125000,138000,36640,733593.0,5315894.0
2018-05-17,137000,149500,136000,149000,25542,792068.0,5315894.0
2018-05-18,149000,155500,148000,153000,16116,813332.0,5315894.0
2018-05-21,153500,157000,151500,155500,31751,826622.0,5315894.0
2018-05-23,153000,155000,150000,153000,10181,813332.0,5315894.0
2018-05-24,151500,158000,150000,154500,11901,821306.0,5315894.0
2018-05-25,151500,164000,146000,160500,19018,853201.0,5315894.0
2018-05-28,161000,167000,156000,159500,12412,847885.0,5315894.0
2018-05-29,159500,163000,157000,160500,4347,853201.0,5315894.0
2018-05-30,165000,167000,161500,167000,10791,887754.0,5315894.0
2018-05-31,168000,171000,163500,164000,17910,871807.0,5315894.0
2018-06-01,164500,165000,159000,161500,10988,1148659.0,7112437.0
2018-06-04,161500,165000,156000,160500,8770,1141546.0,7112437.0
2018-06-05,159000,163000,157000,158500,7280,1127321.0,7112437.0
2018-06-07,157500,164000,157500,163000,5909,1159327.0,7112437.0
2018-06-08,163000,168000,158500,161000,24625,1145102.0,7112437.0
2018-06-11,161000,165500,158000,159500,9472,1134434.0,7112437.0
2018-06-12,158000,162000,156500,159000,6643,1130877.0,7112437.0
2018-06-14,158000,159000,151000,151500,23932,1077534.0,7112437.0
2018-06-15,150000,160000,150000,159000,8679,1130877.0,7112437.0
2018-06-18,165500,165500,154000,158500,5730,1127321.0,7112437.0
2018-06-19,156500,163000,155500,160500,6641,1141546.0,7112437.0
2018-06-20,159000,167000,156000,163500,8806,1162883.0,7112437.0
2018-06-21,161500,173000,161500,169000,16267,1202002.0,7112437.0
2018-06-22,169000,170500,164000,166500,5382,1184221.0,7112437.0
2018-06-25,168500,168500,158500,160500,7336,1141546.0,7112437.0
2018-06-26,159500,168500,159500,167000,6076,1187777.0,7112437.0
2018-06-27,166000,172000,165000,171000,8124,1216227.0,7112437.0
2018-06-28,173000,183000,171000,180500,18351,1283795.0,7112437.0
2018-06-29,181500,186500,173500,177500,14801,1262458.0,7112437.0
2018-07-02,177500,185000,170000,182500,8271,1298020.0,7112437.0
2018-07-03,181000,189000,179500,180000,4609,1280239.0,7112437.0
2018-07-04,178000,178000,169500,173500,8625,1234008.0,7112437.0
2018-07-05,173000,177500,169500,175000,6111,1244676.0,7112437.0
2018-07-06,174000,179000,174000,178000,2265,1266014.0,7112437.0
2018-07-09,177000,180500,171500,173000,7172,1230452.0,7112437.0
2018-07-10,171500,178500,169500,170500,6315,1212671.0,7112437.0
2018-07-11,169500,173500,166500,168000,5158,1194889.0,7112437.0
2018-07-12,170500,172000,165000,167000,11417,1187777.0,7112437.0
2018-07-13,167000,185000,167000,184000,16762,1308688.0,7112437.0
2018-07-16,184000,186000,176000,176500,6710,1255345.0,7112437.0
2018-07-17,176000,176000,163500,168000,13193,1194889.0,7112437.0
2018-07-18,168000,169500,162500,166000,5960,1180665.0,7112437.0
2018-07-19,165000,170000,161500,164000,7178,1166440.0,7112437.0
2018-07-20,162500,167500,160500,165000,4066,1173552.0,7112437.0
2018-07-23,166000,168000,163500,163500,3401,1162883.0,7112437.0
2018-07-24,163500,167000,160500,165500,4068,1177108.0,7112437.0
2018-07-25,165500,166000,162000,164500,2586,1169996.0,7112437.0
2018-07-26,166000,167000,160500,160500,4268,1141546.0,7112437.0
2018-07-27,161500,163500,158000,160500,5720,1141546.0,7112437.0
2018-07-30,160000,161000,153000,155500,3425,1105984.0,7112437.0
2018-07-31,155500,160500,154000,160500,3925,1141546.0,7112437.0
2018-08-01,160500,165000,157500,160000,6254,1137990.0,7112437.0
2018-08-02,159500,162500,156000,156000,4977,1109540.0,7112437.0
2018-08-03,155000,160000,154500,158500,3460,1127321.0,7112437.0
2018-08-06,158500,163500,155000,156500,5653,1113096.0,7112437.0
2018-08-07,155500,157000,149500,152500,6865,1084647.0,7112437.0
2018-08-08,151000,154000,148000,148000,8145,1052641.0,7112437.0
2018-08-09,147000,150000,144500,150000,3668,1066866.0,7112437.0
2018-08-10,149000,154000,148000,149500,6495,1063309.0,7112437.0
2018-08-13,148500,154000,148000,149500,3365,1063309.0,7112437.0
2018-08-14,149500,156000,148500,152000,6900,1081090.0,7112437.0
2018-08-16,154500,166000,152000,161000,9905,1145102.0,7112437.0
2018-08-17,160000,177000,158000,166500,11490,1184221.0,7112437.0
2018-08-20,170500,176000,169500,174000,8094,1237564.0,7112437.0
2018-08-21,173000,177500,171000,173000,29240,1230452.0,7112437.0
2018-08-22,164500,172500,164500,167500,12152,1191333.0,7112437.0
2018-08-23,169500,175000,167000,171000,8300,1216227.0,7112437.0
2018-08-24,171000,177000,166000,172000,6326,1223339.0,7112437.0
2018-08-27,168500,177000,168500,173000,7370,1230452.0,7112437.0
2018-08-28,175000,181500,171500,171500,10542,1219783.0,7112437.0
2018-08-29,173500,177500,170500,170500,6402,1212671.0,7112437.0
2018-08-30,170500,177500,170500,172500,9158,1226895.0,7112437.0
2018-08-31,173000,176000,170500,176000,6793,1251789.0,7112437.0
2018-09-03,176000,176000,168500,174500,6010,1241120.0,7112437.0
2018-09-04,175500,175500,170000,172000,4737,1223339.0,7112437.0
2018-09-05,171000,175500,170500,171000,6097,1216227.0,7112437.0
2018-09-06,172000,176000,170000,173000,5409,1230452.0,7112437.0
2018-09-07,174000,174000,166500,167000,8000,1187777.0,7112437.0
2018-09-10,165000,170500,164500,165000,4986,1173552.0,7112437.0
2018-09-11,165000,167000,162500,163500,9539,1162883.0,7112437.0
2018-09-12,163500,167500,160500,167500,6614,1191333.0,7112437.0
2018-09-13,167500,167500,163500,165500,4755,1177108.0,7112437.0
2018-09-14,164500,166000,162500,164000,5975,1166440.0,7112437.0
2018-09-17,162500,170000,160000,169500,7451,1205558.0,7112437.0
2018-09-18,167500,177000,166000,174000,8597,1237564.0,7112437.0
2018-09-19,174000,175500,170500,172000,3062,1223339.0,7112437.0
2018-09-20,170000,170500,164500,165000,4805,1173552.0,7112437.0
2018-09-21,166500,166500,162000,165000,2834,1173552.0,7112437.0
2018-09-27,163000,165500,160000,160000,3736,1137990.0,7112437.0
2018-09-28,161500,161500,158000,161000,3060,1145102.0,7112437.0
2018-10-01,159500,163000,155000,159000,2797,1130877.0,7112437.0
2018-10-02,157500,159500,156500,158000,2193,1123765.0,7112437.0
2018-10-04,159500,162500,154500,156500,6043,1113096.0,7112437.0
2018-10-05,156500,162000,154000,157500,8493,1120209.0,7112437.0
2018-10-08,158500,159500,153500,158500,2180,1127321.0,7112437.0
2018-10-10,155000,160000,154500,155500,4423,1105984.0,7112437.0
2018-10-11,155000,159000,143500,143500,8268,1020635.0,7112437.0
2018-10-12,148000,149000,142000,145000,4700,1031303.0,7112437.0
2018-10-15,143000,146000,143000,145500,6739,1034860.0,7112437.0
2018-10-16,144000,145000,137000,137000,9275,974404.0,7112437.0
2018-10-17,138000,141000,134000,135500,5016,963735.0,7112437.0
2018-10-18,134000,135500,130500,130500,3429,928173.0,7112437.0
2018-10-19,130000,130000,126000,127000,9283,903279.0,7112437.0
2018-10-22,127500,136500,123500,135000,7905,960179.0,7112437.0
2018-10-23,135000,135000,119000,124500,28228,885498.0,7112437.0
2018-10-24,125500,129500,124000,128500,9797,913948.0,7112437.0
2018-10-25,126500,133000,122500,124500,5446,885498.0,7112437.0
2018-10-26,125000,127000,120500,124500,4022,885498.0,7112437.0
2018-10-29,128000,128000,121000,122500,3376,871274.0,7112437.0
2018-10-30,125000,128500,122000,124000,6015,881942.0,7112437.0
2018-10-31,123500,127500,118000,121500,8113,864161.0,7112437.0
2018-11-01,121500,129000,119500,121000,3961,860605.0,7112437.0
2018-11-02,121500,129000,121500,124000,5175,881942.0,7112437.0
2018-11-05,124000,124500,118500,120000,4934,853492.0,7112437.0
2018-11-06,122000,130000,119000,128500,8178,913948.0,7112437.0
2018-11-07,126500,130000,119500,120500,6634,857049.0,7112437.0
2018-11-08,121500,152500,121500,130000,33714,924617.0,7112437.0
2018-11-09,129500,139500,128500,131500,8857,935285.0,7112437.0
2018-11-12,131000,136500,128500,129500,4010,921061.0,7112437.0
2018-11-13,128000,130000,125000,126000,4954,896167.0,7112437.0
2018-11-14,126000,127500,123000,126000,2606,896167.0,7112437.0
2018-11-15,126000,134000,125500,130000,8635,924617.0,7112437.0
2018-11-16,130000,144500,130000,142500,10588,1013522.0,7112437.0
2018-11-19,141000,146000,137500,140000,5086,995741.0,7112437.0
2018-11-20,138500,146500,138500,144500,7678,1027747.0,7112437.0
2018-11-21,146500,147000,141000,145500,4475,1034860.0,7112437.0
2018-11-22,143500,147000,140500,145500,4746,1034860.0,7112437.0
2018-11-23,145500,148500,144000,146500,3159,1041972.0,7112437.0
2018-11-26,149500,149500,142000,142500,2780,1013522.0,7112437.0
2018-11-27,142000,145000,137500,138500,8717,985073.0,7112437.0
2018-11-28,140500,142000,137500,140000,3749,995741.0,7112437.0
2018-11-29,141000,143500,138500,138500,3463,985073.0,7112437.0
2018-11-30,138000,143000,135500,137000,6147,974404.0,7112437.0
2018-12-03,138000,139500,131000,133000,14806,945954.0,7112437.0
2018-12-04,134000,134000,125500,127000,14904,903279.0,7112437.0
2018-12-05,125000,129000,124500,126000,9799,896167.0,7112437.0
2018-12-06,127000,128500,120000,121000,9668,860605.0,7112437.0
2018-12-07,121500,123000,117500,120000,6746,853492.0,7112437.0
2018-12-10,118000,119500,115500,116000,10216,825043.0,7112437.0
2018-12-11,116000,117000,114500,116000,6114,825043.0,7112437.0
2018-12-12,116500,126000,115000,125000,14045,889055.0,7112437.0
2018-12-13,124000,127500,121000,122000,13497,867717.0,7112437.0
2018-12-14,122000,128000,121000,122500,7264,871274.0,7112437.0
2018-12-17,124000,125000,121500,123000,2678,874830.0,7112437.0
2018-12-18,124000,125500,122000,123000,3367,874830.0,7112437.0
2018-12-19,123000,126500,122500,125000,3919,889055.0,7112437.0
2018-12-20,126000,126000,118000,121500,6975,864161.0,7112437.0
2018-12-21,123000,123500,120500,122000,2236,867717.0,7112437.0
2018-12-24,122500,125000,120000,121500,3717,864161.0,7112437.0
2018-12-26,119500,121000,116500,120000,5354,853492.0,7112437.0
2018-12-27,120000,125000,118000,119500,5595,849936.0,7112437.0
2018-12-28,120000,122000,116000,118500,5452,842824.0,7112437.0
2019-01-02,119500,121000,117000,118000,4363,839268.0,7112437.0
2019-01-03,118000,119500,114000,116500,4570,828599.0,7112437.0
2019-01-04,115000,124000,115000,122000,9522,867717.0,7112437.0
2019-01-07,124000,124000,120500,123000,6213,874830.0,7112437.0
2019-01-08,123000,124500,121500,123000,5708,874830.0,7112437.0
2019-01-09,122500,130000,121500,129000,8207,917504.0,7112437.0
2019-01-10,128000,130500,122000,123500,5497,878386.0,7112437.0
2019-01-11,124000,133000,123500,130000,12272,924617.0,7112437.0
2019-01-14,131000,134000,128500,129000,4431,917504.0,7112437.0
2019-01-15,130000,134000,128000,128000,6922,910392.0,7112437.0
2019-01-16,129000,130000,123000,123500,5317,878386.0,7112437.0
2019-01-17,125000,125500,121000,122000,4592,867717.0,7112437.0
2019-01-18,123000,124000,123000,123000,1811,874830.0,7112437.0
2019-01-21,124500,124500,122000,124000,3254,881942.0,7112437.0
2019-01-22,123500,125000,122000,122500,2423,871274.0,7112437.0
2019-01-23,123500,130000,122500,129000,5141,917504.0,7112437.0
2019-01-24,127000,129000,126000,126500,2908,899723.0,7112437.0
2019-01-25,126500,131000,124500,129000,6022,917504.0,7112437.0
2019-01-28,132000,132000,125000,126500,5199,899723.0,7112437.0
2019-01-29,126000,129500,125000,127000,7020,903279.0,7112437.0
2019-01-30,127000,129000,126500,127000,4082,903279.0,7112437.0
2019-01-31,129500,129500,123000,125000,8117,889055.0,7112437.0
2019-02-01,125000,127000,124000,124500,6743,885498.0,7112437.0
2019-02-07,126000,126000,122000,123000,7036,874830.0,7112437.0
2019-02-08,123000,124500,121500,123000,6067,874830.0,7112437.0
2019-02-11,124000,125000,122500,124000,8434,881942.0,7112437.0
2019-02-12,123500,127500,123500,125000,3775,889055.0,7112437.0
2019-02-13,126000,137500,125500,136000,17050,967291.0,7112437.0
2019-02-14,135000,139000,134000,137500,6621,977960.0,7112437.0
2019-02-15,135000,141000,135000,138500,4119,985073.0,7112437.0
2019-02-18,137500,139500,136000,136500,3590,970848.0,7112437.0
2019-02-19,135500,138500,133500,138500,5215,985073.0,7112437.0
2019-02-20,139000,142000,137000,139000,3755,988629.0,7112437.0
2019-02-21,138500,145000,137500,140000,5361,995741.0,7112437.0
2019-02-22,141500,142000,137000,137000,3671,974404.0,7112437.0
2019-02-25,140000,142500,133500,141500,9969,1006410.0,7112437.0
2019-02-26,139500,142000,136500,141500,9622,1006410.0,7112437.0
2019-02-27,141000,141000,135000,138000,15956,981516.0,7112437.0
2019-02-28,138500,149000,135500,141500,19058,1006410.0,7112437.0
2019-03-04,141000,150000,140000,148500,11450,1056197.0,7112437.0
2019-03-05,145500,149500,145500,148500,5103,1056197.0,7112437.0
2019-03-06,148000,152000,140000,140500,11508,999297.0,7112437.0
2019-03-07,141000,156000,138500,151500,20213,1077534.0,7112437.0
2019-03-08,151500,156000,149500,153500,11876,1091759.0,7112437.0
2019-03-11,151000,157500,151000,157500,6478,1120209.0,7112437.0
2019-03-12,157500,160500,155500,160500,5652,1141546.0,7112437.0
2019-03-13,161500,164500,155500,156500,10024,1113096.0,7112437.0
2019-03-14,157000,160000,153500,159500,9116,1134434.0,7112437.0
2019-03-15,158000,159000,151500,151500,8966,1077534.0,7112437.0
2019-03-18,152500,160500,152500,159500,8280,1134434.0,7112437.0
2019-03-19,158000,158000,153000,153500,7019,1091759.0,7112437.0
2019-03-20,152500,154000,147500,151000,9295,1073978.0,7112437.0
2019-03-21,150000,154000,144000,144000,8382,1024191.0,7112437.0
2019-03-22,144000,146500,141000,141500,5185,1006410.0,7112437.0
2019-03-25,139500,142500,138000,139000,5548,988629.0,7112437.0
2019-03-26,139500,144000,139500,141500,5333,1006410.0,7112437.0
2019-03-27,141500,145000,140000,141500,4410,1006410.0,7112437.0
2019-03-28,140500,141500,138000,138500,4246,985073.0,7112437.0
2019-03-29,138000,142000,137000,140500,3472,999297.0,7112437.0
2019-04-01,140500,143500,138000,141000,4729,1002854.0,7112437.0
2019-04-02,141000,141500,137500,139000,6665,988629.0,7112437.0
2019-04-03,139000,141500,137000,140500,3349,999297.0,7112437.0
2019-04-04,142000,143000,139000,140500,4960,999297.0,7112437.0
2019-04-05,140500,143500,139500,142000,8552,1009966.0,7112437.0
2019-04-08,141500,147000,141500,145000,12208,1031303.0,7112437.0
2019-04-09,145500,152000,143500,146500,8132,1041972.0,7112437.0
2019-04-10,147000,150000,146000,148000,5027,1052641.0,7112437.0
2019-04-11,148500,157500,148500,154000,12347,1095315.0,7112437.0
2019-04-12,153000,160000,150500,155500,11514,1105984.0,7112437.0
2019-04-15,154500,158000,154000,155000,4984,1102428.0,7112437.0
2019-04-16,153500,157500,148500,155500,6769,1105984.0,7112437.0
2019-04-17,154500,161000,154500,159000,6253,1130877.0,7112437.0
2019-04-18,161000,161000,154000,155000,3814,1102428.0,7112437.0
2019-04-19,157000,157500,154500,155000,2793,1102428.0,7112437.0
2019-04-22,153500,157000,152000,153000,5421,1088203.0,7112437.0
2019-04-23,153500,155500,149500,151000,2671,1073978.0,7112437.0
2019-04-24,151500,151500,147000,147000,1600,1045528.0,7112437.0
2019-04-25,148000,151500,146000,150500,3387,1070422.0,7112437.0
2019-04-26,150500,151000,146000,147500,3955,1049084.0,7112437.0
2019-04-29,147500,149500,145000,147500,2902,1049084.0,7112437.0
2019-04-30,147000,147500,143500,145500,3326,1034860.0,7112437.0
2019-05-02,144000,146000,143000,145000,2898,1031303.0,7112437.0
2019-05-03,144000,144000,139000,141500,7568,1006410.0,7112437.0
2019-05-07,139500,145000,138000,144000,5288,1024191.0,7112437.0
2019-05-08,142000,148500,141000,146000,5386,1038416.0,7112437.0
2019-05-09,150000,150000,144500,146000,8087,1038416.0,7112437.0
2019-05-10,148000,149500,139000,141000,10008,1002854.0,7112437.0
2019-05-13,139000,141500,138500,140500,3956,999297.0,7112437.0
2019-05-14,143500,143500,136500,139500,5464,992185.0,7112437.0
2019-05-15,138500,144500,136500,144500,4997,1027747.0,7112437.0
2019-05-16,149000,161000,146000,148000,33689,1052641.0,7112437.0
2019-05-17,147000,148500,138500,141000,13980,1002854.0,7112437.0
2019-05-20,140000,144500,139000,140000,5387,995741.0,7112437.0
2019-05-21,138000,141000,137000,137500,3754,977960.0,7112437.0
2019-05-22,138000,139500,136000,138000,2439,981516.0,7112437.0
2019-05-23,139000,140500,136000,138000,2586,981516.0,7112437.0
2019-05-24,138500,142000,138500,142000,3283,1009966.0,7112437.0
2019-05-27,141500,143500,139500,140000,1473,995741.0,7112437.0
2019-05-28,139000,149000,139000,149000,5112,1059753.0,7112437.0
2019-05-29,145500,148000,139000,139500,7616,992185.0,7112437.0
2019-05-30,140000,140500,134000,136500,6454,970848.0,7112437.0
2019-05-31,136000,137000,130500,131500,12076,935285.0,7112437.0
2019-06-03,131000,135000,128000,134000,7281,953067.0,7112437.0
2019-06-04,134000,137500,131500,136000,3774,967291.0,7112437.0
2019-06-05,135500,139500,135000,138500,2134,985073.0,7112437.0
2019-06-07,139500,140500,138500,139000,1908,988629.0,7112437.0
2019-06-10,141000,143000,139000,142000,8009,1009966.0,7112437.0
2019-06-11,141500,144500,140000,143500,4079,1020635.0,7112437.0
2019-06-12,144500,146500,143000,145500,4925,1034860.0,7112437.0
2019-06-13,145500,170000,141500,170000,9726,1209114.0,7112437.0
2019-06-14,153500,159000,150500,153000,26548,1088203.0,7112437.0
2019-06-17,153000,154000,147500,149000,6617,1059753.0,7112437.0
2019-06-18,146500,152500,146500,147500,5996,1049084.0,7112437.0
2019-06-19,147500,149000,147000,147000,1867,1045528.0,7112437.0
2019-06-20,148500,150000,147500,149500,1932,1063309.0,7112437.0
2019-06-21,149000,151000,147000,148000,3703,1052641.0,7112437.0
2019-06-24,149500,150500,147500,149000,2016,1059753.0,7112437.0
2019-06-25,147000,149000,145500,146000,2605,1038416.0,7112437.0
2019-06-26,146000,147000,141000,141500,7543,1006410.0,7112437.0
2019-06-27,141500,144000,140500,142500,2775,1013522.0,7112437.0
2019-06-28,142000,142500,137500,138000,4084,981516.0,7112437.0
2019-07-01,139500,141500,138000,138000,2019,981516.0,7112437.0
2019-07-02,137500,137500,135500,135500,2801,963735.0,7112437.0
2019-07-03,137000,137500,133000,135000,3369,960179.0,7112437.0
2019-07-04,135500,137000,133000,136000,2377,967291.0,7112437.0
2019-07-05,137500,139000,135500,136500,2241,970848.0,7112437.0
2019-07-08,136000,137000,131500,132000,2484,938842.0,7112437.0
2019-07-09,131000,133000,128000,131000,7448,931729.0,7112437.0
2019-07-10,128500,130000,126500,128000,5816,910392.0,7112437.0
2019-07-11,128000,131000,127000,130500,2516,928173.0,7112437.0
2019-07-12,129500,129500,127000,127500,3182,906836.0,7112437.0
2019-07-15,128000,128500,123000,125500,3354,892611.0,7112437.0
2019-07-16,125500,128000,125000,125500,6169,892611.0,7112437.0
2019-07-17,125500,127000,125500,126000,2389,896167.0,7112437.0
2019-07-18,126000,130000,125000,130000,13939,924617.0,7112437.0
2019-07-19,131500,131500,128500,131000,2764,931729.0,7112437.0
2019-07-22,129500,129500,126000,126000,5041,896167.0,7112437.0
2019-07-23,125000,128000,125000,125000,5189,889055.0,7112437.0
2019-07-24,125500,127000,121500,122500,6787,871274.0,7112437.0
2019-07-25,122000,122500,120000,121500,4361,864161.0,7112437.0
2019-07-26,121500,124500,121500,122000,2928,867717.0,7112437.0
2019-07-29,123000,123000,116000,117000,3880,832155.0,7112437.0
2019-07-30,115500,119000,115000,117500,1878,835711.0,7112437.0
2019-07-31,119000,121000,118500,119500,2489,849936.0,7112437.0
2019-08-01,118500,121000,116000,119500,3079,849936.0,7112437.0
2019-08-02,117000,119000,116500,118000,1960,839268.0,7112437.0
2019-08-05,117000,120500,114000,116000,4111,825043.0,7112437.0
2019-08-06,109500,119500,109500,115500,4564,821486.0,7112437.0
2019-08-07,115500,118000,108000,114500,12102,814374.0,7112437.0
2019-08-08,115000,125000,114500,123500,10487,878386.0,7112437.0
2019-08-09,123500,124500,117000,117500,6230,835711.0,7112437.0
2019-08-12,117500,120500,115500,119000,2170,846380.0,7112437.0
2019-08-13,118000,122500,117500,119000,2404,846380.0,7112437.0
2019-08-14,120500,123000,119000,121000,4423,860605.0,7112437.0
2019-08-16,119000,119500,114500,114500,6342,814374.0,7112437.0
2019-08-19,115000,116000,112500,114500,4064,814374.0,7112437.0
2019-08-20,113500,115500,112500,113500,6523,807262.0,7112437.0
2019-08-21,113500,114000,110500,111500,7010,793037.0,7112437.0
2019-08-22,111500,111500,107500,108500,7740,771699.0,7112437.0
2019-08-23,106500,108000,106500,107500,2286,764587.0,7112437.0
2019-08-26,104500,106000,101500,103500,4954,736137.0,7112437.0
2019-08-27,104000,105000,100500,101500,6875,721912.0,7112437.0
2019-08-28,101500,103000,99100,100000,13265,711244.0,7112437.0
2019-08-29,100000,113000,99800,107000,24067,761031.0,7112437.0
2019-08-30,107000,109500,104500,105000,9440,746806.0,7112437.0
2019-09-02,104000,105500,103000,104500,2756,743250.0,7112437.0
2019-09-03,103500,112000,103500,109000,11188,775256.0,7112437.0
2019-09-04,108500,112000,108500,111000,4769,789481.0,7112437.0
2019-09-05,110000,111000,105500,106500,13606,757475.0,7112437.0
2019-09-06,105500,106000,102500,102500,8377,729025.0,7112437.0
2019-09-09,102500,104500,100500,101000,6969,718356.0,7112437.0
2019-09-10,101500,104500,101500,103000,3078,732581.0,7112437.0
2019-09-11,104500,105500,103000,104500,6964,743250.0,7112437.0
2019-09-16,106000,106000,104000,104000,3946,739693.0,7112437.0
2019-09-17,103500,106000,103500,105000,4008,746806.0,7112437.0
2019-09-18,106000,110500,106000,108500,8732,771699.0,7112437.0
2019-09-19,109000,109500,107500,108000,3124,768143.0,7112437.0
2019-09-20,107500,110500,107000,108500,6132,771699.0,7112437.0
2019-09-23,109500,113500,109000,112500,7638,800149.0,7112437.0
2019-09-24,112500,116000,112500,116000,5361,825043.0,7112437.0
2019-09-25,117000,118000,113500,115500,6087,821486.0,7112437.0
2019-09-26,114500,119000,114500,116500,5201,828599.0,7112437.0
2019-09-27,119000,120500,116000,117500,5400,835711.0,7112437.0
2019-09-30,117000,118500,116000,117000,1500,,
2019-10-01,116500,120500,116000,120000,5689,,
2019-10-02,118500,120000,117000,118000,6024,,
2019-10-04,118500,119000,113500,114500,5313,,
2019-10-07,114500,116000,113500,114500,2585,,
