지엠비코리아(013870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-06,8500,8550,8200,8330,45216,158872.0,19072280.0
2014-08-07,8200,8320,8180,8300,29997,158300.0,19072280.0
2014-08-08,8300,8320,8200,8270,20267,157728.0,19072280.0
2014-08-11,8210,8300,8200,8230,17907,156965.0,19072280.0
2014-08-12,8270,8310,8230,8280,15697,157918.0,19072280.0
2014-08-13,8300,8370,8250,8300,19398,158300.0,19072280.0
2014-08-14,8310,8440,8310,8360,24288,159444.0,19072280.0
2014-08-18,8380,8400,8220,8290,43772,158109.0,19072280.0
2014-08-19,8370,8370,8160,8180,39315,156011.0,19072280.0
2014-08-20,8260,8260,8140,8170,31281,155821.0,19072280.0
2014-08-21,8240,8260,8130,8160,33492,155630.0,19072280.0
2014-08-22,8260,8260,8110,8130,25898,155058.0,19072280.0
2014-08-25,8150,8190,7880,7910,62701,150862.0,19072280.0
2014-08-26,7840,7930,7790,7920,54679,151052.0,19072280.0
2014-08-27,7920,7920,7800,7830,72935,149336.0,19072280.0
2014-08-28,7830,7900,7770,7800,32407,148764.0,19072280.0
2014-08-29,7820,7820,7730,7730,34302,147429.0,19072280.0
2014-09-01,7730,7760,7480,7570,58246,144377.0,19072280.0
2014-09-02,7580,7600,7370,7490,59151,142851.0,19072280.0
2014-09-03,7500,7570,7400,7570,25393,144377.0,19072280.0
2014-09-04,7590,7590,7520,7570,31823,144377.0,19072280.0
2014-09-05,7550,7590,7440,7540,58477,143805.0,19072280.0
2014-09-11,7540,7590,7400,7400,55966,141135.0,19072280.0
2014-09-12,7480,7480,7390,7450,28191,142088.0,19072280.0
2014-09-15,7310,7540,7310,7540,37438,143805.0,19072280.0
2014-09-16,7590,7800,7500,7770,52273,148192.0,19072280.0
2014-09-17,7800,7800,7700,7800,20555,148764.0,19072280.0
2014-09-18,7810,7880,7730,7750,47773,147810.0,19072280.0
2014-09-19,7800,7840,7740,7770,14842,148192.0,19072280.0
2014-09-22,7710,7770,7690,7770,15748,148192.0,19072280.0
2014-09-23,7640,7850,7640,7770,23301,148192.0,19072280.0
2014-09-24,7710,7910,7710,7840,27208,149527.0,19072280.0
2014-09-25,7840,7920,7820,7870,17312,150099.0,19072280.0
2014-09-26,7870,7870,7700,7760,36957,148001.0,19072280.0
2014-09-29,7890,7950,7820,7850,30189,149717.0,19072280.0
2014-09-30,7850,7900,7700,7900,27273,150671.0,19072280.0
2014-10-01,7850,7920,7750,7900,44326,150671.0,19072280.0
2014-10-02,7780,7940,7780,7910,34319,150862.0,19072280.0
2014-10-06,7950,7960,7530,7670,35166,146284.0,19072280.0
2014-10-07,7600,7740,7460,7550,30222,143996.0,19072280.0
2014-10-08,7600,7600,7480,7560,16545,144186.0,19072280.0
2014-10-10,7560,7560,7250,7440,44222,141898.0,19072280.0
2014-10-13,7310,7490,7080,7180,43809,136939.0,19072280.0
2014-10-14,7180,7270,7110,7180,12816,136939.0,19072280.0
2014-10-15,7230,7380,7170,7210,14272,137511.0,19072280.0
2014-10-16,7170,7310,7120,7240,8841,138083.0,19072280.0
2014-10-17,7290,7290,7080,7200,12451,137320.0,19072280.0
2014-10-20,7240,7270,7140,7200,17558,137320.0,19072280.0
2014-10-21,7200,7220,6950,7000,43244,133506.0,19072280.0
2014-10-22,7170,7170,6740,6850,73692,130645.0,19072280.0
2014-10-23,6760,7030,6650,6820,44329,130073.0,19072280.0
2014-10-24,6850,6950,6620,6620,28947,126258.0,19072280.0
2014-10-27,6530,6620,6380,6410,74956,122253.0,19072280.0
2014-10-28,6510,6520,6230,6300,70577,120155.0,19072280.0
2014-10-29,6310,6430,6280,6310,43177,120346.0,19072280.0
2014-10-30,6260,6390,6260,6360,47832,121300.0,19072280.0
2014-10-31,6360,6450,6320,6400,27273,122063.0,19072280.0
2014-11-03,6500,6500,6240,6290,29736,119965.0,19072280.0
2014-11-04,6290,6370,6030,6030,43892,115006.0,19072280.0
2014-11-05,6010,6110,5970,6060,18618,115578.0,19072280.0
2014-11-06,6070,6230,5980,6140,13523,117104.0,19072280.0
2014-11-07,6230,6590,6120,6320,18483,120537.0,19072280.0
2014-11-10,6380,6460,6280,6450,40163,123016.0,19072280.0
2014-11-11,6450,6450,6290,6440,42175,122825.0,19072280.0
2014-11-12,6480,6510,6370,6450,39605,123016.0,19072280.0
2014-11-13,6530,6640,6460,6570,34242,125305.0,19072280.0
2014-11-14,6650,6650,6440,6530,20010,124542.0,19072280.0
2014-11-17,6500,6550,6430,6450,8475,123016.0,19072280.0
2014-11-18,6500,6500,6360,6390,11517,121872.0,19072280.0
2014-11-19,6340,6430,6230,6420,11486,122444.0,19072280.0
2014-11-20,6420,6460,6300,6390,5330,121872.0,19072280.0
2014-11-21,6420,6440,6200,6270,17932,119583.0,19072280.0
2014-11-24,6280,6450,6270,6450,26903,123016.0,19072280.0
2014-11-25,6400,6460,6380,6410,14081,122253.0,19072280.0
2014-11-26,6410,6460,6200,6330,22789,120728.0,19072280.0
2014-11-27,6330,6390,6250,6260,24789,119392.0,19072280.0
2014-11-28,6330,6330,6180,6220,20092,118630.0,19072280.0
2014-12-01,6160,6310,6140,6180,21109,117867.0,19072280.0
2014-12-02,6150,6260,6120,6130,18203,116913.0,19072280.0
2014-12-03,6150,6150,6000,6050,42268,115387.0,19072280.0
2014-12-04,6090,6090,6000,6060,56218,115578.0,19072280.0
2014-12-05,6060,6250,6060,6200,50615,118248.0,19072280.0
2014-12-08,6230,6280,6200,6270,42696,119583.0,19072280.0
2014-12-09,6270,6290,6170,6260,22816,119392.0,19072280.0
2014-12-10,6190,6280,6100,6180,21680,117867.0,19072280.0
2014-12-11,6180,6240,6060,6120,19357,116722.0,19072280.0
2014-12-12,6090,6220,6050,6070,29188,115769.0,19072280.0
2014-12-15,5980,6100,5980,6070,28448,115769.0,19072280.0
2014-12-16,6070,6110,6000,6050,35371,115387.0,19072280.0
2014-12-17,6020,6160,6020,6030,28694,115006.0,19072280.0
2014-12-18,6120,6120,5970,6080,38679,115959.0,19072280.0
2014-12-19,6100,6180,6070,6150,24243,117295.0,19072280.0
2014-12-22,6150,6200,6080,6200,15796,118248.0,19072280.0
2014-12-23,6200,6230,6130,6200,25457,118248.0,19072280.0
2014-12-24,6250,6470,6100,6400,62813,122063.0,19072280.0
2014-12-26,6480,6520,6310,6400,46908,122063.0,19072280.0
2014-12-29,6420,6420,6250,6340,34595,120918.0,19072280.0
2014-12-30,6340,6380,6250,6350,16942,121109.0,19072280.0
2015-01-02,6360,6380,6260,6310,18765,120346.0,19072280.0
2015-01-05,6360,6360,6190,6310,35152,120346.0,19072280.0
2015-01-06,6200,6290,6160,6270,43859,119583.0,19072280.0
2015-01-07,6220,6270,6180,6260,19762,119392.0,19072280.0
2015-01-08,6260,6330,6230,6330,17440,120728.0,19072280.0
2015-01-09,6310,6390,6290,6300,34353,120155.0,19072280.0
2015-01-12,6300,6370,6180,6310,30156,120346.0,19072280.0
2015-01-13,6350,6380,6130,6180,45952,117867.0,19072280.0
2015-01-14,6240,6240,6100,6180,43449,117867.0,19072280.0
2015-01-15,6170,6170,6090,6120,35169,116722.0,19072280.0
2015-01-16,6140,6140,5980,6100,46148,116341.0,19072280.0
2015-01-19,6090,6120,6050,6070,22401,115769.0,19072280.0
2015-01-20,6120,6120,6020,6060,19504,115578.0,19072280.0
2015-01-21,6060,6060,5930,5950,63291,113480.0,19072280.0
2015-01-22,5950,6000,5850,5890,34035,112336.0,19072280.0
2015-01-23,5870,6000,5860,5970,32001,113862.0,19072280.0
2015-01-26,6000,6000,5890,5950,21009,113480.0,19072280.0
2015-01-27,5990,5990,5830,5910,33430,112717.0,19072280.0
2015-01-28,5920,6210,5920,6070,70888,115769.0,19072280.0
2015-01-29,6100,6100,5950,6000,25368,114434.0,19072280.0
2015-01-30,6000,6010,5920,6000,19090,114434.0,19072280.0
2015-02-02,5910,6010,5900,5970,17996,113862.0,19072280.0
2015-02-03,5970,6030,5910,5930,17356,113099.0,19072280.0
2015-02-04,5940,6040,5910,6040,41703,115197.0,19072280.0
2015-02-05,6040,6060,5950,6060,17001,115578.0,19072280.0
2015-02-06,6090,6090,5990,6050,29164,115387.0,19072280.0
2015-02-09,6050,6050,5950,6010,25173,114624.0,19072280.0
2015-02-10,6000,6000,5930,5950,20930,113480.0,19072280.0
2015-02-11,5930,6000,5920,5940,18041,113289.0,19072280.0
2015-02-12,5940,6010,5850,5960,21639,113671.0,19072280.0
2015-02-13,5960,6040,5920,6030,12938,115006.0,19072280.0
2015-02-16,6030,6290,6030,6150,47704,117295.0,19072280.0
2015-02-17,6150,6240,6140,6170,13268,117676.0,19072280.0
2015-02-23,6180,6190,6060,6090,21631,116150.0,19072280.0
2015-02-24,6090,6180,6080,6140,27985,117104.0,19072280.0
2015-02-25,6180,6310,6150,6310,48179,120346.0,19072280.0
2015-02-26,6290,6460,6290,6460,42166,123207.0,19072280.0
2015-02-27,6430,6500,6380,6420,31482,122444.0,19072280.0
2015-03-02,6420,6500,6400,6490,34265,123779.0,19072280.0
2015-03-03,6520,6660,6450,6650,56783,126831.0,19072280.0
2015-03-04,6680,6680,6530,6570,28310,125305.0,19072280.0
2015-03-05,6760,6800,6610,6730,64139,128356.0,19072280.0
2015-03-06,6730,6730,6590,6600,31092,125877.0,19072280.0
2015-03-09,6580,6580,6330,6400,35490,122063.0,19072280.0
2015-03-10,6440,6460,6360,6460,28593,123207.0,19072280.0
2015-03-11,6380,6650,6350,6590,36170,125686.0,19072280.0
2015-03-12,6620,6620,6470,6540,14620,124733.0,19072280.0
2015-03-13,6500,6590,6440,6480,18143,123588.0,19072280.0
2015-03-16,6500,6500,6410,6460,19513,123207.0,19072280.0
2015-03-17,6440,6460,6310,6410,48006,122253.0,19072280.0
2015-03-18,6370,6440,6310,6310,30491,120346.0,19072280.0
2015-03-19,6380,6380,6270,6280,26292,119774.0,19072280.0
2015-03-20,6280,6440,6220,6340,41462,120918.0,19072280.0
2015-03-23,6340,6400,6320,6360,19827,121300.0,19072280.0
2015-03-24,6420,6420,6310,6350,11569,121109.0,19072280.0
2015-03-25,6410,6410,6270,6360,34305,121300.0,19072280.0
2015-03-26,6280,6450,6280,6430,28836,122635.0,19072280.0
2015-03-27,6430,6470,6350,6440,15012,122825.0,19072280.0
2015-03-30,6440,6540,6380,6400,13347,122063.0,19072280.0
2015-03-31,6450,6500,6360,6400,32374,122063.0,19072280.0
2015-04-01,6380,6450,6340,6410,37669,122253.0,19072280.0
2015-04-02,6450,6620,6370,6570,54574,125305.0,19072280.0
2015-04-03,6710,6800,6600,6670,77413,127212.0,19072280.0
2015-04-06,6670,6720,6560,6640,28602,126640.0,19072280.0
2015-04-07,6670,6700,6500,6610,39717,126068.0,19072280.0
2015-04-08,6670,6730,6550,6690,27061,127594.0,19072280.0
2015-04-09,6690,6710,6620,6650,23969,126831.0,19072280.0
2015-04-10,6630,6940,6630,6840,100486,130454.0,19072280.0
2015-04-13,6890,7050,6820,6820,33413,130073.0,19072280.0
2015-04-14,6820,6930,6730,6830,33365,130264.0,19072280.0
2015-04-15,6750,6840,6750,6820,23059,130073.0,19072280.0
2015-04-16,6800,6850,6660,6720,27887,128166.0,19072280.0
2015-04-17,6720,6730,6620,6730,23377,128356.0,19072280.0
2015-04-20,6690,6770,6590,6700,26023,127784.0,19072280.0
2015-04-21,6780,6820,6710,6770,33312,129119.0,19072280.0
2015-04-22,6820,6860,6600,6670,65808,127212.0,19072280.0
2015-04-23,6670,6710,6600,6690,48539,127594.0,19072280.0
2015-04-24,6720,6860,6710,6740,49342,128547.0,19072280.0
2015-04-27,6790,6810,6700,6790,49097,129501.0,19072280.0
2015-04-28,6810,6810,6690,6760,31395,128929.0,19072280.0
2015-04-29,6800,6830,6720,6780,32986,129310.0,19072280.0
2015-04-30,6800,6800,6640,6670,23018,127212.0,19072280.0
2015-05-04,6700,6700,6520,6600,21852,125877.0,19072280.0
2015-05-06,6550,6560,6460,6480,34227,123588.0,19072280.0
2015-05-07,6480,6500,6330,6450,17318,123016.0,19072280.0
2015-05-08,6400,6550,6400,6550,10754,124923.0,19072280.0
2015-05-11,6580,6590,6520,6570,25603,125305.0,19072280.0
2015-05-12,6610,6670,6540,6670,25883,127212.0,19072280.0
2015-05-13,6700,6700,6590,6680,24586,127403.0,19072280.0
2015-05-14,6680,6720,6550,6660,33587,127021.0,19072280.0
2015-05-15,6700,6740,6560,6630,23257,126449.0,19072280.0
2015-05-18,6630,6700,6460,6530,48507,124542.0,19072280.0
2015-05-19,6530,6530,6400,6440,43723,122825.0,19072280.0
2015-05-20,6430,6490,6340,6390,71448,121872.0,19072280.0
2015-05-21,6440,6450,6210,6320,39097,120537.0,19072280.0
2015-05-22,6280,6320,6210,6260,57091,119392.0,19072280.0
2015-05-26,6400,6400,6250,6250,18844,119202.0,19072280.0
2015-05-27,6250,6280,6160,6220,20708,118630.0,19072280.0
2015-05-28,6220,6280,6190,6220,25251,118630.0,19072280.0
2015-05-29,6220,6270,6140,6210,26417,118439.0,19072280.0
2015-06-01,6270,6270,6160,6170,32990,117676.0,19072280.0
2015-06-02,6140,6250,5880,5920,69591,112908.0,19072280.0
2015-06-03,5920,5950,5840,5890,37096,112336.0,19072280.0
2015-06-04,5910,6000,5860,5960,19330,113671.0,19072280.0
2015-06-05,5940,5950,5840,5910,22856,112717.0,19072280.0
2015-06-08,5900,5900,5680,5740,39688,109475.0,19072280.0
2015-06-09,5740,5890,5700,5800,30089,110619.0,19072280.0
2015-06-10,5800,5880,5800,5840,13082,111382.0,19072280.0
2015-06-11,5880,5970,5870,5940,17071,113289.0,19072280.0
2015-06-12,5940,6010,5870,5960,14226,113671.0,19072280.0
2015-06-15,5940,5940,5790,5880,19539,112145.0,19072280.0
2015-06-16,5840,5870,5720,5750,39578,109666.0,19072280.0
2015-06-17,5750,5880,5670,5770,17098,110047.0,19072280.0
2015-06-18,5830,5830,5610,5650,19538,107758.0,19072280.0
2015-06-19,5660,5750,5660,5730,19612,109284.0,19072280.0
2015-06-22,5770,5830,5700,5740,17998,109475.0,19072280.0
2015-06-23,5830,5870,5770,5810,7001,110810.0,19072280.0
2015-06-24,5830,5890,5770,5870,32117,111954.0,19072280.0
2015-06-25,5900,5930,5840,5870,18600,111954.0,19072280.0
2015-06-26,5830,5860,5740,5800,52462,110619.0,19072280.0
2015-06-29,5720,5770,5650,5660,19579,107949.0,19072280.0
2015-06-30,5660,5720,5600,5620,20842,107186.0,19072280.0
2015-07-01,5650,5750,5630,5750,11180,109666.0,19072280.0
2015-07-02,5750,5840,5710,5730,13482,109284.0,19072280.0
2015-07-03,5700,5830,5640,5670,28598,108140.0,19072280.0
2015-07-06,5670,5670,5500,5550,25848,105851.0,19072280.0
2015-07-07,5540,5580,5490,5560,19853,106042.0,19072280.0
2015-07-08,5560,5650,5560,5630,5532,107377.0,19072280.0
2015-07-09,5570,5620,5460,5480,19018,104516.0,19072280.0
2015-07-10,5580,5580,5460,5490,18405,104707.0,19072280.0
2015-07-13,5450,5570,5430,5500,18357,104898.0,19072280.0
2015-07-14,5570,5570,5450,5450,23030,103944.0,19072280.0
2015-07-15,5500,5500,5430,5480,14142,104516.0,19072280.0
2015-07-16,5500,5600,5480,5570,29343,106233.0,19072280.0
2015-07-17,5600,5600,5430,5430,32110,103562.0,19072280.0
2015-07-20,5500,5530,5430,5430,27847,103562.0,19072280.0
2015-07-21,5480,5530,5460,5500,45288,104898.0,19072280.0
2015-07-22,5500,5530,5470,5500,28798,104898.0,19072280.0
2015-07-23,5480,5540,5470,5540,16786,105660.0,19072280.0
2015-07-24,5540,5540,5440,5500,33140,104898.0,19072280.0
2015-07-27,5460,5530,5420,5500,19377,104898.0,19072280.0
2015-07-28,5430,5540,5430,5490,16881,104707.0,19072280.0
2015-07-29,5430,5480,5410,5440,20846,103753.0,19072280.0
2015-07-30,5440,5460,5390,5430,28716,103562.0,19072280.0
2015-07-31,5430,5460,5200,5270,27561,100511.0,19072280.0
2015-08-03,5340,5340,5190,5190,16195,98985.0,19072280.0
2015-08-04,5190,5300,5160,5250,15228,100129.0,19072280.0
2015-08-05,5330,5330,5250,5300,11883,101083.0,19072280.0
2015-08-06,5350,5370,5280,5340,12576,101846.0,19072280.0
2015-08-07,5350,5380,5300,5370,15916,102418.0,19072280.0
2015-08-10,5350,5400,5310,5400,11549,102990.0,19072280.0
2015-08-11,5400,5410,5370,5390,8336,102800.0,19072280.0
2015-08-12,5390,5390,5250,5260,33080,100320.0,19072280.0
2015-08-13,5330,5330,5270,5310,5168,101274.0,19072280.0
2015-08-17,5350,5350,5190,5200,9955,99176.0,19072280.0
2015-08-18,5290,5330,5200,5260,17130,100320.0,19072280.0
2015-08-19,5260,5260,5090,5220,29426,99557.0,19072280.0
2015-08-20,5070,5210,5070,5120,30695,97650.0,19072280.0
2015-08-21,5000,5090,4950,5050,51368,96315.0,19072280.0
2015-08-24,4910,5190,4880,4880,45941,93073.0,19072280.0
2015-08-25,5000,5080,4900,5070,39901,96696.0,19072280.0
2015-08-26,5090,5100,4970,5050,35940,96315.0,19072280.0
2015-08-27,5090,5170,5000,5080,18252,96887.0,19072280.0
2015-08-28,5150,5200,5080,5190,29286,98985.0,19072280.0
2015-08-31,5190,5230,5170,5200,10720,99176.0,19072280.0
2015-09-01,5200,5390,5170,5320,57473,101465.0,19072280.0
2015-09-02,5250,5450,5210,5450,32449,103944.0,19072280.0
2015-09-03,5480,5490,5420,5490,23206,104707.0,19072280.0
2015-09-04,5470,5500,5360,5430,9282,103562.0,19072280.0
2015-09-07,5410,5420,5300,5330,11753,101655.0,19072280.0
2015-09-08,5330,5400,5250,5310,9634,101274.0,19072280.0
2015-09-09,5390,5420,5350,5420,4257,103372.0,19072280.0
2015-09-10,5410,5490,5350,5400,6629,102990.0,19072280.0
2015-09-11,5410,5410,5250,5380,26400,102609.0,19072280.0
2015-09-14,5400,5430,5320,5360,7487,102227.0,19072280.0
2015-09-15,5390,5390,5300,5360,4608,102227.0,19072280.0
2015-09-16,5370,5450,5360,5370,9016,102418.0,19072280.0
2015-09-17,5430,5450,5380,5430,14038,103562.0,19072280.0
2015-09-18,5440,5570,5400,5570,26930,106233.0,19072280.0
2015-09-21,5560,5560,5480,5510,12197,105088.0,19072280.0
2015-09-22,5520,5550,5490,5540,10101,105660.0,19072280.0
2015-09-23,5490,5660,5490,5550,28077,105851.0,19072280.0
2015-09-24,5550,5760,5550,5690,49510,108521.0,19072280.0
2015-09-25,5740,5740,5600,5680,21888,108331.0,19072280.0
2015-09-30,5600,5650,5550,5600,9243,106805.0,19072280.0
2015-10-01,5640,5640,5570,5570,24088,106233.0,19072280.0
2015-10-02,5600,6040,5570,5890,83784,112336.0,19072280.0
2015-10-05,5860,5930,5830,5870,15370,111954.0,19072280.0
2015-10-06,5850,5910,5690,5800,40556,110619.0,19072280.0
2015-10-07,5780,5900,5750,5820,13308,111001.0,19072280.0
2015-10-08,5840,5850,5760,5820,15524,111001.0,19072280.0
2015-10-12,5730,5820,5730,5760,13284,109856.0,19072280.0
2015-10-13,5800,5810,5750,5760,12022,109856.0,19072280.0
2015-10-14,5790,5850,5670,5730,9073,109284.0,19072280.0
2015-10-15,5730,5840,5700,5840,7264,111382.0,19072280.0
2015-10-16,5800,5890,5790,5840,25515,111382.0,19072280.0
2015-10-19,5840,5870,5790,5810,7154,110810.0,19072280.0
2015-10-20,5840,5920,5790,5870,17406,111954.0,19072280.0
2015-10-21,5920,5920,5760,5820,31526,111001.0,19072280.0
2015-10-22,5810,5810,5750,5790,17553,110429.0,19072280.0
2015-10-23,5790,5800,5710,5730,18819,109284.0,19072280.0
2015-10-26,5700,5790,5660,5690,17738,108521.0,19072280.0
2015-10-27,5730,5740,5670,5740,8254,109475.0,19072280.0
2015-10-28,5770,5770,5670,5720,11782,109093.0,19072280.0
2015-10-29,5670,5740,5650,5660,13223,107949.0,19072280.0
2015-10-30,5660,5660,5550,5630,14854,107377.0,19072280.0
2015-11-02,5590,5600,5490,5510,21376,105088.0,19072280.0
2015-11-03,5510,5720,5510,5660,18388,107949.0,19072280.0
2015-11-04,5650,5700,5500,5600,18200,106805.0,19072280.0
2015-11-05,5640,5640,5520,5600,9077,106805.0,19072280.0
2015-11-06,5600,5600,5500,5540,11374,105660.0,19072280.0
2015-11-09,5650,5650,5410,5450,16202,103944.0,19072280.0
2015-11-10,5450,5450,5300,5300,13381,101083.0,19072280.0
2015-11-11,5250,5350,5250,5350,4034,102037.0,19072280.0
2015-11-12,5370,5380,5200,5210,15409,99367.0,19072280.0
2015-11-13,5260,5290,5170,5250,3880,100129.0,19072280.0
2015-11-16,5090,5090,4845,4915,86375,93740.0,19072280.0
2015-11-17,4980,4980,4810,4900,43469,93454.0,19072280.0
2015-11-18,4900,4975,4900,4940,16434,94217.0,19072280.0
2015-11-19,4955,4970,4910,4920,20466,93836.0,19072280.0
2015-11-20,4920,4995,4890,4995,24924,95266.0,19072280.0
2015-11-23,5020,5030,4930,4990,13207,95171.0,19072280.0
2015-11-24,4990,5030,4930,4940,10095,94217.0,19072280.0
2015-11-25,4940,4995,4920,4945,12468,94312.0,19072280.0
2015-11-26,4980,4990,4945,4970,11802,94789.0,19072280.0
2015-11-27,4965,4990,4910,4945,10024,94312.0,19072280.0
2015-11-30,4945,4975,4905,4905,24720,93550.0,19072280.0
2015-12-01,4950,4950,4845,4920,62637,93836.0,19072280.0
2015-12-02,4910,4990,4905,4970,18989,94789.0,19072280.0
2015-12-03,4970,4970,4900,4945,19438,94312.0,19072280.0
2015-12-04,4945,4945,4890,4940,10901,94217.0,19072280.0
2015-12-07,4940,4980,4920,4935,15662,94122.0,19072280.0
2015-12-08,4905,4945,4870,4945,18767,94312.0,19072280.0
2015-12-09,4940,4940,4875,4930,9994,94026.0,19072280.0
2015-12-10,4900,4915,4850,4900,31590,93454.0,19072280.0
2015-12-11,4900,4925,4860,4890,3759,93263.0,19072280.0
2015-12-14,4850,4850,4800,4825,16818,92024.0,19072280.0
2015-12-15,4825,4870,4755,4830,11814,92119.0,19072280.0
2015-12-16,4810,4910,4810,4890,34555,93263.0,19072280.0
2015-12-17,4900,4900,4850,4900,9993,93454.0,19072280.0
2015-12-18,4900,4900,4830,4885,17428,93168.0,19072280.0
2015-12-21,4885,4895,4850,4870,6822,92882.0,19072280.0
2015-12-22,4890,4920,4850,4915,13799,93740.0,19072280.0
2015-12-23,4895,4935,4800,4910,30594,93645.0,19072280.0
2015-12-24,4920,4945,4910,4940,27320,94217.0,19072280.0
2015-12-28,4935,4940,4760,4810,132563,91738.0,19072280.0
2015-12-29,4740,4760,4695,4705,42483,89735.0,19072280.0
2015-12-30,4750,4750,4680,4700,28117,89640.0,19072280.0
2016-01-04,4700,4710,4650,4650,18662,88686.0,19072280.0
2016-01-05,4650,4785,4595,4745,37185,90498.0,19072280.0
2016-01-06,4745,4790,4680,4740,21278,90403.0,19072280.0
2016-01-07,4740,4740,4620,4650,19543,88686.0,19072280.0
2016-01-08,4600,4600,4485,4540,20142,86588.0,19072280.0
2016-01-11,4535,4535,4400,4475,18806,85348.0,19072280.0
2016-01-12,4540,4540,4475,4475,8224,85348.0,19072280.0
2016-01-13,4480,4550,4480,4480,13370,85444.0,19072280.0
2016-01-14,4480,4480,4270,4375,13190,83441.0,19072280.0
2016-01-15,4375,4490,4375,4440,20456,84681.0,19072280.0
2016-01-18,4350,4390,4320,4380,15182,83537.0,19072280.0
2016-01-19,4380,4400,4275,4295,12436,81915.0,19072280.0
2016-01-20,4295,4295,4200,4240,21408,80866.0,19072280.0
2016-01-21,4240,4270,4110,4175,7218,79627.0,19072280.0
2016-01-22,4200,4295,4165,4190,20614,79913.0,19072280.0
2016-01-25,4200,4220,4170,4190,16748,79913.0,19072280.0
2016-01-26,4160,4230,4130,4160,15270,79341.0,19072280.0
2016-01-27,4160,4190,4135,4145,17044,79055.0,19072280.0
2016-01-28,4145,4170,4100,4150,12741,79150.0,19072280.0
2016-01-29,4150,4180,4145,4160,11477,79341.0,19072280.0
2016-02-01,4150,4165,4130,4150,10820,79150.0,19072280.0
2016-02-02,4150,4155,4115,4120,13248,78578.0,19072280.0
2016-02-03,4110,4110,4020,4030,26770,76861.0,19072280.0
2016-02-04,4205,4470,4180,4260,117376,81248.0,19072280.0
2016-02-05,4260,4350,4260,4310,17042,82202.0,19072280.0
2016-02-11,4285,4285,4145,4190,13428,79913.0,19072280.0
2016-02-12,4195,4220,4095,4175,16328,79627.0,19072280.0
2016-02-15,4175,4330,4175,4315,26316,82297.0,19072280.0
2016-02-16,4350,4435,4290,4420,13845,84299.0,19072280.0
2016-02-17,4420,4445,4330,4425,11565,84395.0,19072280.0
2016-02-18,4445,4485,4425,4470,6833,85253.0,19072280.0
2016-02-19,4450,4540,4450,4540,15991,86588.0,19072280.0
2016-02-22,4530,4610,4530,4565,18619,87065.0,19072280.0
2016-02-23,4570,4570,4520,4570,6675,87160.0,19072280.0
2016-02-24,4570,4620,4550,4615,14503,88019.0,19072280.0
2016-02-25,4615,4700,4600,4650,17451,88686.0,19072280.0
2016-02-26,4650,4680,4565,4565,4767,87065.0,19072280.0
2016-02-29,4550,4555,4475,4475,14298,85348.0,19072280.0
2016-03-02,4485,4510,4465,4495,14451,85730.0,19072280.0
2016-03-03,4495,4515,4475,4515,10414,86111.0,19072280.0
2016-03-04,4545,4550,4490,4540,2574,86588.0,19072280.0
2016-03-07,4540,4565,4490,4555,29520,86874.0,19072280.0
2016-03-08,4555,4630,4490,4610,15200,87923.0,19072280.0
2016-03-09,4610,4630,4555,4600,8806,87732.0,19072280.0
2016-03-10,4640,4675,4575,4630,13952,88305.0,19072280.0
2016-03-11,4675,4675,4630,4655,4243,88781.0,19072280.0
2016-03-14,4720,4740,4605,4640,23364,88495.0,19072280.0
2016-03-15,4690,4690,4580,4605,6741,87828.0,19072280.0
2016-03-16,4610,4690,4605,4625,6437,88209.0,19072280.0
2016-03-17,4625,4665,4600,4635,6564,88400.0,19072280.0
2016-03-18,4635,4640,4570,4625,14315,88209.0,19072280.0
2016-03-21,4625,4675,4580,4650,14285,88686.0,19072280.0
2016-03-22,4650,4700,4600,4695,16648,89544.0,19072280.0
2016-03-23,4700,4820,4685,4815,54781,91833.0,19072280.0
2016-03-24,4815,4860,4800,4825,17471,92024.0,19072280.0
2016-03-25,4835,4850,4785,4820,13047,91928.0,19072280.0
2016-03-28,4820,4835,4775,4775,29761,91070.0,19072280.0
2016-03-29,4775,4850,4740,4835,17556,92214.0,19072280.0
2016-03-30,4865,4865,4820,4840,20065,92310.0,19072280.0
2016-03-31,4880,4895,4870,4885,34253,93168.0,19072280.0
2016-04-01,4900,4900,4845,4875,11088,92977.0,19072280.0
2016-04-04,4875,4875,4785,4845,14387,92405.0,19072280.0
2016-04-05,4845,4920,4800,4910,65858,93645.0,19072280.0
2016-04-06,4930,4930,4880,4880,32677,93073.0,19072280.0
2016-04-07,4930,4935,4865,4920,41164,93836.0,19072280.0
2016-04-08,4940,4960,4890,4960,24994,94599.0,19072280.0
2016-04-11,4910,5020,4910,5010,19874,95552.0,19072280.0
2016-04-12,4980,5050,4960,4995,24022,95266.0,19072280.0
2016-04-14,5000,5000,4940,4940,28115,94217.0,19072280.0
2016-04-15,4940,4940,4890,4925,27295,93931.0,19072280.0
2016-04-18,4900,5100,4860,4950,36447,94408.0,19072280.0
2016-04-19,4960,5020,4935,4970,27679,94789.0,19072280.0
2016-04-20,4970,5050,4795,4805,75028,91642.0,19072280.0
2016-04-21,4810,4840,4755,4835,31686,92214.0,19072280.0
2016-04-22,4835,4920,4835,4900,16162,93454.0,19072280.0
2016-04-25,4935,4935,4845,4850,16153,92501.0,19072280.0
