종근당(185750),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-02,105646,107467,104734,107468,32987,1110268.0,9409050.0
2017-05-04,106101,107922,106101,107468,32431,1110268.0,9409050.0
2017-05-08,107922,112932,107922,112477,132204,1162018.0,9409050.0
2017-05-10,112476,115209,111110,112022,80287,1157313.0,9409050.0
2017-05-11,112476,114753,111110,114298,58483,1180836.0,9409050.0
2017-05-12,113842,114298,112932,112932,28159,1166722.0,9409050.0
2017-05-15,112476,113842,111110,112932,23757,1166722.0,9409050.0
2017-05-16,112932,113842,108834,109290,57921,1129086.0,9409050.0
2017-05-17,108834,110655,107922,108379,43328,1119677.0,9409050.0
2017-05-18,106557,109288,106101,108834,33059,1124381.0,9409050.0
2017-05-19,108378,109744,107011,107923,33098,1114972.0,9409050.0
2017-05-22,107922,108378,105190,106557,64675,1100859.0,9409050.0
2017-05-23,106557,109288,105190,108834,73124,1124381.0,9409050.0
2017-05-24,109288,112476,108834,110200,61793,1138495.0,9409050.0
2017-05-25,111110,111110,109288,109745,33296,1133791.0,9409050.0
2017-05-26,109744,111565,109288,109745,48937,1133791.0,9409050.0
2017-05-29,109744,110199,107467,107923,39391,1114972.0,9409050.0
2017-05-30,108834,111110,107922,110655,42694,1143200.0,9409050.0
2017-05-31,110655,113842,109744,112477,93942,1162018.0,9409050.0
2017-06-01,113386,113842,110655,110655,41087,1143200.0,9409050.0
2017-06-02,111110,112476,110199,111111,38322,1147904.0,9409050.0
2017-06-05,112021,116119,111565,116120,130485,1199654.0,9409050.0
2017-06-07,116119,116119,113386,114754,53199,1185540.0,9409050.0
2017-06-08,115663,115663,113386,113388,65780,1171427.0,9409050.0
2017-06-09,113842,117030,113386,115209,61947,1190245.0,9409050.0
2017-06-12,114298,114298,110199,110655,48994,1143200.0,9409050.0
2017-06-13,111565,112932,111110,112477,32780,1162018.0,9409050.0
2017-06-14,112932,113842,112021,113844,36057,1176131.0,9409050.0
2017-06-15,114298,114753,111110,112022,31592,1157313.0,9409050.0
2017-06-16,113386,113386,108378,108834,45230,1124381.0,9409050.0
2017-06-19,109288,110199,108378,109290,43959,1129086.0,9409050.0
2017-06-20,109744,110199,105646,106557,53054,1100859.0,9409050.0
2017-06-21,106101,109744,105646,107013,41025,1105563.0,9409050.0
2017-06-22,107467,109288,107011,107923,34791,1114972.0,9409050.0
2017-06-23,107922,110199,107922,109290,35805,1129086.0,9409050.0
2017-06-26,109288,110199,107922,108379,22952,1119677.0,9409050.0
2017-06-27,108378,109744,107467,107923,29683,1114972.0,9409050.0
2017-06-28,108378,109288,106557,109290,32221,1129086.0,9409050.0
2017-06-29,110199,112021,108834,110655,42591,1143200.0,9409050.0
2017-06-30,110655,112932,109744,111111,57518,1147904.0,9409050.0
2017-07-03,112021,112476,110655,111111,29196,1147904.0,9409050.0
2017-07-04,112476,113842,111110,112932,45584,1166722.0,9409050.0
2017-07-05,112932,112932,110655,110655,23769,1143200.0,9409050.0
2017-07-06,110199,112476,110199,111111,26877,1147904.0,9409050.0
2017-07-07,110199,113842,110199,113844,41266,1176131.0,9409050.0
2017-07-10,112932,114753,111565,111567,22835,1152609.0,9409050.0
2017-07-11,111565,113386,111565,112022,25775,1157313.0,9409050.0
2017-07-12,111565,112932,109288,110655,22370,1143200.0,9409050.0
2017-07-13,110199,111565,107467,108379,48991,1119677.0,9409050.0
2017-07-14,104734,106101,103824,104736,121706,1082041.0,9409050.0
2017-07-17,104280,107467,104280,106102,59766,1096154.0,9409050.0
2017-07-18,107011,107467,104734,105647,43606,1091450.0,9409050.0
2017-07-19,105190,106557,104734,105647,34462,1091450.0,9409050.0
2017-07-20,106101,107011,105190,106557,26586,1100859.0,9409050.0
2017-07-21,106101,106557,103824,104280,57071,1077336.0,9409050.0
2017-07-24,103369,105646,102913,104280,31252,1077336.0,9409050.0
2017-07-25,104280,105646,103824,104736,37855,1082041.0,9409050.0
2017-07-26,105190,107467,105190,107468,63171,1110268.0,9409050.0
2017-07-27,107467,108378,105646,107923,24067,1114972.0,9409050.0
2017-07-28,107922,107922,105190,105191,38471,1086745.0,9409050.0
2017-07-31,104280,106101,102458,102459,39627,1058518.0,9409050.0
2017-08-01,102003,104280,102003,103825,24211,1072632.0,9409050.0
2017-08-02,103369,103824,102458,102914,36108,1063223.0,9409050.0
2017-08-03,102458,102913,100181,101093,44153,1044405.0,9409050.0
2017-08-04,101092,101547,99270,99726,30401,1030291.0,9409050.0
2017-08-07,99726,102458,99726,102003,39357,1053814.0,9409050.0
2017-08-08,102003,102913,100181,100638,27082,1039700.0,9409050.0
2017-08-09,100181,100636,96993,96995,57267,1002064.0,9409050.0
2017-08-10,96083,100181,96083,99726,51871,1030291.0,9409050.0
2017-08-11,97905,99270,97449,98816,29220,1020882.0,9409050.0
2017-08-14,100181,100181,96538,97449,29034,1006768.0,9409050.0
2017-08-16,97449,98359,96083,96539,26816,997359.0,9409050.0
2017-08-17,96083,96993,93351,94262,64383,973837.0,9409050.0
2017-08-18,93806,96993,93351,95628,51182,987950.0,9409050.0
2017-08-21,95172,96993,94261,94262,52317,973837.0,9409050.0
2017-08-22,94716,96083,93806,94718,42250,978541.0,9409050.0
2017-08-23,94716,95628,93806,93807,27171,969132.0,9409050.0
2017-08-24,93806,96083,93806,94718,23530,978541.0,9409050.0
2017-08-25,95172,95628,93806,94718,39321,978541.0,9409050.0
2017-08-28,95172,99270,95172,98361,58675,1016177.0,9409050.0
2017-08-29,98359,98815,95628,98361,52973,1016177.0,9409050.0
2017-08-30,98359,98815,94716,95628,93762,987950.0,9409050.0
2017-08-31,95628,96538,93806,94718,66840,978541.0,9409050.0
2017-09-01,95172,96993,94261,96539,45034,997359.0,9409050.0
2017-09-04,93351,95172,93351,94262,39970,973837.0,9409050.0
2017-09-05,94716,95172,93351,94262,29875,973837.0,9409050.0
2017-09-06,94716,95172,93351,94262,25743,973837.0,9409050.0
2017-09-07,96083,97905,95628,96084,91648,992655.0,9409050.0
2017-09-08,97449,97449,96538,97449,42128,1006768.0,9409050.0
2017-09-11,98359,100181,97449,99271,66347,1025586.0,9409050.0
2017-09-12,100181,101092,96993,97449,44765,1006768.0,9409050.0
2017-09-13,97905,98815,96538,97905,37353,1011473.0,9409050.0
2017-09-14,96993,97905,96538,97905,39047,1011473.0,9409050.0
2017-09-15,97449,99270,96538,99271,40088,1025586.0,9409050.0
2017-09-18,99270,99270,96993,98361,32237,1016177.0,9409050.0
2017-09-19,97905,99726,97449,98816,43227,1020882.0,9409050.0
2017-09-20,98815,104280,98815,102459,143407,1058518.0,9409050.0
2017-09-21,102913,102913,97905,98816,78995,1020882.0,9409050.0
2017-09-22,98359,98815,95172,96084,48210,992655.0,9409050.0
2017-09-25,95628,97449,92895,93807,71521,969132.0,9409050.0
2017-09-26,93806,94716,93351,93807,46343,969132.0,9409050.0
2017-09-27,93806,96538,93806,96084,75897,992655.0,9409050.0
2017-09-28,95172,96538,94261,96084,41770,992655.0,9409050.0
2017-09-29,96538,99270,96083,98816,69677,1020882.0,9409050.0
2017-10-10,98815,99726,96993,97449,31600,1006768.0,9409050.0
2017-10-11,96993,101092,96993,100182,85936,1034996.0,9409050.0
2017-10-12,99726,102913,99270,102914,101553,1063223.0,9409050.0
2017-10-13,102913,105646,101092,103825,69228,1072632.0,9409050.0
2017-10-16,104280,105646,102458,103370,38478,1067927.0,9409050.0
2017-10-17,102458,105646,102003,105191,51172,1086745.0,9409050.0
2017-10-18,105190,107922,104734,106557,73133,1100859.0,9409050.0
2017-10-19,106557,109288,105646,107923,106191,1114972.0,9409050.0
2017-10-20,108378,109744,107011,108379,59771,1119677.0,9409050.0
2017-10-23,108378,111110,107467,109290,56932,1129086.0,9409050.0
2017-10-24,109288,110655,107922,109290,42297,1129086.0,9409050.0
2017-10-25,110199,110655,105646,107468,54213,1110268.0,9409050.0
2017-10-26,106101,107011,104280,105191,56006,1086745.0,9409050.0
2017-10-27,104280,105190,102913,104736,68920,1082041.0,9409050.0
2017-10-30,105190,105646,101547,102459,51748,1058518.0,9409050.0
2017-10-31,102003,104280,101092,102459,46284,1058518.0,9409050.0
2017-11-01,101547,106101,101547,104736,44282,1082041.0,9409050.0
2017-11-02,105190,105646,101547,102459,43735,1058518.0,9409050.0
2017-11-03,103369,107467,102458,107468,94343,1110268.0,9409050.0
2017-11-06,109288,111110,107467,110200,124277,1138495.0,9409050.0
2017-11-07,110655,112021,109288,111111,59406,1147904.0,9409050.0
2017-11-08,109744,114753,109288,114754,108361,1185540.0,9409050.0
2017-11-09,115663,117485,114298,115665,70851,1194949.0,9409050.0
2017-11-10,114298,117030,114298,117031,63607,1209063.0,9409050.0
2017-11-13,116575,116575,114298,115665,48297,1194949.0,9409050.0
2017-11-14,115209,121128,115209,119763,94444,1237290.0,9409050.0
2017-11-15,120217,125682,117485,123406,145924,1274926.0,9409050.0
2017-11-16,123405,126137,119762,124317,54892,1284335.0,9409050.0
2017-11-17,122494,123861,117940,120673,65046,1246699.0,9409050.0
2017-11-20,119762,130691,119762,128415,106737,1326676.0,9409050.0
2017-11-21,129325,132512,125682,131602,124954,1359608.0,9409050.0
2017-11-22,130236,131602,120673,121129,183112,1251404.0,9409050.0
2017-11-23,121128,125227,118851,124773,71222,1289040.0,9409050.0
2017-11-24,124771,126137,122950,122950,41404,1270222.0,9409050.0
2017-11-27,123405,126137,122494,124773,39500,1289040.0,9409050.0
2017-11-28,124771,126592,121128,122040,34258,1260813.0,9409050.0
2017-11-29,121584,125227,121128,124317,40937,1284335.0,9409050.0
2017-11-30,125227,125682,122039,122496,32824,1265517.0,9409050.0
2017-12-01,122494,127504,122494,127049,62461,1312562.0,9409050.0
2017-12-04,127048,127959,124771,125227,24154,1293744.0,9409050.0
2017-12-05,124316,124316,118396,119308,53091,1232586.0,9409050.0
2017-12-06,119307,120673,114753,114754,71664,1185540.0,9409050.0
2017-12-07,115663,117030,112932,113844,62776,1176131.0,9409050.0
2017-12-08,115209,115209,112932,113388,26635,1171427.0,9409050.0
2017-12-11,112932,119307,112932,118397,31982,1223176.0,9409050.0
2017-12-12,117940,117940,114298,115209,30067,1190245.0,9409050.0
2017-12-13,115209,118396,115209,118397,24195,1223176.0,9409050.0
2017-12-14,119762,123861,117940,122496,70226,1265517.0,9409050.0
2017-12-15,122950,123405,120673,122040,40806,1260813.0,9409050.0
2017-12-18,123861,123861,120673,122040,29573,1260813.0,9409050.0
2017-12-19,122950,122950,119307,122040,24864,1260813.0,9409050.0
2017-12-20,121128,122494,118852,119308,31692,1232586.0,9409050.0
2017-12-21,118852,118852,116575,117486,27830,1213767.0,9409050.0
2017-12-22,118396,125682,116575,124317,51259,1284335.0,9409050.0
2017-12-26,124771,127048,123405,124773,36908,1289040.0,9409050.0
2017-12-27,124771,126592,122950,124773,22541,1289040.0,9409050.0
2017-12-28,123861,129781,123861,126138,37688,1303153.0,9409050.0
2018-01-02,125682,129325,123861,127960,38186,1321972.0,9409050.0
2018-01-03,126592,128414,124771,126594,38624,1307858.0,9409050.0
2018-01-04,127048,127504,121128,121129,35143,1251404.0,9409050.0
2018-01-05,122039,127504,121584,126594,34748,1307858.0,9409050.0
2018-01-08,126592,127504,124771,127049,34419,1312562.0,9409050.0
2018-01-09,127048,133879,127048,132058,120869,1364312.0,9409050.0
2018-01-10,131602,135700,129325,134791,84917,1392539.0,9409050.0
2018-01-11,135245,135245,132512,133424,33970,1378426.0,9409050.0
2018-01-12,134789,140254,132512,135701,96313,1401948.0,9409050.0
2018-01-15,137977,139343,130236,134335,74796,1387835.0,9409050.0
2018-01-16,133423,134334,129781,133424,51893,1378426.0,9409050.0
2018-01-17,132058,133879,128869,129325,49245,1336085.0,9409050.0
2018-01-18,131146,131146,127959,128871,67293,1331381.0,9409050.0
2018-01-19,131602,131602,129325,129781,44468,1340790.0,9409050.0
2018-01-22,129781,132968,127504,131602,37757,1359608.0,9409050.0
2018-01-23,131602,136156,130691,134335,52808,1387835.0,9409050.0
2018-01-24,135700,135700,132968,133879,30014,1383130.0,9409050.0
2018-01-25,133879,140710,133879,139800,79565,1444289.0,9409050.0
2018-01-26,139798,140254,136611,137523,34845,1420767.0,9409050.0
2018-01-29,137522,138433,135245,137523,30950,1420767.0,9409050.0
2018-01-30,137977,142987,137977,137978,79864,1425471.0,9409050.0
2018-01-31,136611,137522,130236,133424,56295,1378426.0,9409050.0
2018-02-01,132512,135245,130691,132514,33015,1369017.0,9409050.0
2018-02-02,131602,134334,130236,132058,43342,1364312.0,9409050.0
2018-02-05,133488,136348,129674,131105,53365,1293744.0,9409050.0
2018-02-06,126337,128720,119186,125384,101053,1237290.0,9409050.0
2018-02-07,127767,127767,123476,124430,47503,1227881.0,9409050.0
2018-02-08,124430,125860,122523,124907,40039,1232586.0,9409050.0
2018-02-09,120616,126337,120616,125860,50427,1241995.0,9409050.0
2018-02-12,125860,130151,123953,129198,38797,1274926.0,9409050.0
2018-02-13,129197,129674,126337,128244,36043,1265517.0,9409050.0
2018-02-14,128244,128720,126813,128244,18592,1265517.0,9409050.0
2018-02-19,129674,130151,127290,129198,16435,1274926.0,9409050.0
2018-02-20,128720,132058,128244,129198,18033,1274926.0,9409050.0
2018-02-21,128720,129197,126813,128244,27630,1265517.0,9409050.0
2018-02-22,127290,128720,123000,124430,47840,1227881.0,9409050.0
2018-02-23,124430,128720,124430,128721,42262,1270222.0,9409050.0
2018-02-26,128720,130627,127290,127767,31988,1260813.0,9409050.0
2018-02-27,127767,130627,127290,130151,27655,1284335.0,9409050.0
2018-02-28,128720,130151,123476,123477,54057,1218472.0,9409050.0
2018-03-02,122046,123000,119186,121093,45005,1254663.0,9879236.0
2018-03-05,122046,124430,120139,122047,27375,1264542.0,9879236.0
2018-03-06,123000,125860,121093,123000,39211,1274421.0,9879236.0
2018-03-07,121093,122046,118709,118709,53334,1229965.0,9879236.0
2018-03-08,119662,122046,119186,122047,32815,1264542.0,9879236.0
2018-03-09,121569,124430,120616,123477,24808,1279361.0,9879236.0
2018-03-12,126813,126813,123000,123953,35055,1284301.0,9879236.0
2018-03-13,123000,123953,121093,122047,40389,1264542.0,9879236.0
2018-03-14,120139,123000,120139,122523,28457,1269482.0,9879236.0
2018-03-15,121569,123476,120139,123477,25792,1279361.0,9879236.0
2018-03-16,123476,123476,121093,121093,20882,1254663.0,9879236.0
2018-03-19,121093,121569,118709,119186,29771,1234904.0,9879236.0
2018-03-20,119186,121569,118709,121093,30030,1254663.0,9879236.0
2018-03-21,121093,123000,120616,122523,30022,1269482.0,9879236.0
2018-03-22,123000,124906,121093,121570,44240,1259603.0,9879236.0
2018-03-23,118232,122523,114895,115372,54019,1195388.0,9879236.0
2018-03-26,114895,118232,114895,118233,33870,1225025.0,9879236.0
2018-03-27,118709,122046,118232,120140,28418,1244784.0,9879236.0
2018-03-28,119662,122046,119662,120140,29751,1244784.0,9879236.0
2018-03-29,120616,122046,120139,121570,24999,1259603.0,9879236.0
2018-03-30,122046,123000,120616,121570,22358,1259603.0,9879236.0
2018-04-02,121569,123476,120616,123000,20630,1274421.0,9879236.0
2018-04-03,122523,122523,120616,121093,31789,1254663.0,9879236.0
2018-04-04,122523,125383,121093,122523,51166,1269482.0,9879236.0
2018-04-05,123953,123953,121093,121570,24030,1259603.0,9879236.0
2018-04-06,121569,123000,120616,122047,22262,1264542.0,9879236.0
2018-04-09,122046,125860,120139,125860,60615,1304059.0,9879236.0
2018-04-10,125860,132534,124430,131581,111408,1363335.0,9879236.0
2018-04-11,129674,131581,128244,129674,36414,1343576.0,9879236.0
2018-04-12,130627,130627,124906,124907,36682,1294180.0,9879236.0
2018-04-13,123953,126337,120616,125384,34965,1299120.0,9879236.0
2018-04-16,125860,128244,124906,126814,38405,1313938.0,9879236.0
2018-04-17,129197,129197,125860,126814,28652,1313938.0,9879236.0
2018-04-18,127290,128720,122523,123000,57737,1274421.0,9879236.0
2018-04-19,122046,123000,119186,119663,73156,1239844.0,9879236.0
2018-04-20,118232,121093,117755,119186,64052,1234904.0,9879236.0
2018-04-23,118232,118709,111558,113942,86423,1180569.0,9879236.0
2018-04-24,114418,115848,111558,112035,67964,1160810.0,9879236.0
2018-04-25,111558,113465,110127,112512,44418,1165750.0,9879236.0
2018-04-26,112511,113941,111558,112512,38503,1165750.0,9879236.0
2018-04-27,112511,116325,112511,114419,34588,1185508.0,9879236.0
2018-04-30,115372,115372,110127,111558,52424,1155871.0,9879236.0
2018-05-02,111081,112988,107744,111081,45573,1150931.0,9879236.0
2018-05-03,111558,111558,107267,108698,53416,1126233.0,9879236.0
2018-05-04,107744,108697,104883,108221,71878,1121293.0,9879236.0
2018-05-08,108697,109174,106313,106791,37667,1106474.0,9879236.0
2018-05-09,106790,109174,105837,108221,43877,1121293.0,9879236.0
2018-05-10,107267,108220,103930,106314,54200,1101535.0,9879236.0
2018-05-11,106313,108220,105837,106314,41077,1101535.0,9879236.0
2018-05-14,106313,107744,106313,107267,21330,1111414.0,9879236.0
2018-05-15,107267,109174,104883,105837,35836,1096595.0,9879236.0
2018-05-16,105837,106790,104406,106314,38915,1101535.0,9879236.0
2018-05-17,106313,107267,105360,107267,26515,1111414.0,9879236.0
2018-05-18,106790,108220,105837,106791,26910,1106474.0,9879236.0
2018-05-21,107267,107267,105837,106791,17395,1106474.0,9879236.0
2018-05-23,106313,106790,103930,104884,31359,1086716.0,9879236.0
2018-05-24,103930,105837,103930,105360,20040,1091656.0,9879236.0
2018-05-25,104883,105360,102500,105360,29661,1091656.0,9879236.0
2018-05-28,104883,105360,102976,103930,29945,1076837.0,9879236.0
2018-05-29,103453,105360,102976,103930,32230,1076837.0,9879236.0
2018-05-30,103453,103453,96779,98686,105400,1022501.0,9879236.0
2018-05-31,99162,100593,98209,100116,28053,1037320.0,9879236.0
2018-06-01,100593,103453,100116,102977,41046,1066957.0,9879236.0
2018-06-04,103453,103930,100593,102977,22941,1066957.0,9879236.0
2018-06-05,101546,102500,98686,100593,45981,1042259.0,9879236.0
2018-06-07,99639,101546,99639,100593,23963,1042259.0,9879236.0
2018-06-08,100593,101546,99639,101070,20988,1047199.0,9879236.0
2018-06-11,100593,101546,99639,100593,14401,1042259.0,9879236.0
2018-06-12,101069,102500,100116,102023,25820,1057078.0,9879236.0
2018-06-14,102023,102499,98209,98686,52258,1022501.0,9879236.0
2018-06-15,99162,100116,98209,98686,30981,1022501.0,9879236.0
2018-06-18,99162,101069,95348,96302,50225,997803.0,9879236.0
2018-06-19,96302,96779,93537,93728,45295,971129.0,9879236.0
2018-06-20,93537,96302,92869,95253,32351,986936.0,9879236.0
2018-06-21,94490,95348,93537,94109,21580,975081.0,9879236.0
2018-06-22,93441,95348,92679,95253,22659,986936.0,9879236.0
2018-06-25,95253,96779,93346,96779,19856,1002742.0,9879236.0
2018-06-26,95348,98209,94776,97256,22406,1007682.0,9879236.0
2018-06-27,95825,100116,95825,98209,30741,1017561.0,9879236.0
2018-06-28,98686,98686,95348,95826,19736,992863.0,9879236.0
2018-06-29,95348,96302,93441,95826,28969,992863.0,9879236.0
2018-07-02,95158,95348,93441,93537,26951,969153.0,9879236.0
2018-07-03,93918,96302,93727,93919,38706,973105.0,9879236.0
2018-07-04,92679,99162,92679,98209,38977,1017561.0,9879236.0
2018-07-05,97255,98209,94395,95158,33244,985948.0,9879236.0
2018-07-06,95348,96779,95062,96779,22577,1002742.0,9879236.0
2018-07-09,95825,98209,95253,96779,22674,1002742.0,9879236.0
2018-07-10,96779,98209,96779,97256,16845,1007682.0,9879236.0
2018-07-11,96302,96302,94586,95826,30699,992863.0,9879236.0
2018-07-12,96779,99162,95825,98209,30728,1017561.0,9879236.0
2018-07-13,97732,98686,97255,97256,18395,1007682.0,9879236.0
2018-07-16,96779,98209,96779,96779,19523,1002742.0,9879236.0
2018-07-17,96779,98209,96302,97733,13812,1012622.0,9879236.0
2018-07-18,97255,97732,95062,95253,25923,986936.0,9879236.0
2018-07-19,93632,95825,93441,93537,46756,969153.0,9879236.0
2018-07-20,93537,95062,93537,93823,19910,972117.0,9879236.0
2018-07-23,94872,94872,92679,92870,29038,962238.0,9879236.0
2018-07-24,92869,93346,90962,92012,38346,953346.0,9879236.0
2018-07-25,92011,92679,90676,91058,22084,943467.0,9879236.0
2018-07-26,91439,93441,91058,92584,18388,959274.0,9879236.0
2018-07-27,92297,93060,91153,91535,26447,948407.0,9879236.0
2018-07-30,91630,92774,89246,92488,42623,958286.0,9879236.0
2018-07-31,92774,100116,92679,99640,88326,1032380.0,9879236.0
2018-08-01,99639,101069,98209,99640,48580,1032380.0,9879236.0
2018-08-02,99639,100593,98209,99640,26772,1032380.0,9879236.0
2018-08-03,101069,101546,99639,100593,20761,1042259.0,9879236.0
2018-08-06,101069,102976,99639,100593,35081,1042259.0,9879236.0
2018-08-07,101069,101069,98686,100593,30323,1042259.0,9879236.0
2018-08-08,100116,102023,99639,100593,16820,1042259.0,9879236.0
2018-08-09,100593,102023,99162,101547,25411,1052139.0,9879236.0
2018-08-10,102023,102499,100593,101070,27838,1047199.0,9879236.0
2018-08-13,100593,101546,98209,100116,28075,1037320.0,9879236.0
2018-08-14,99639,102023,99639,101070,23975,1047199.0,9879236.0
2018-08-16,99639,100593,96779,98209,43983,1017561.0,9879236.0
2018-08-17,98209,102500,98209,102023,41205,1057078.0,9879236.0
2018-08-20,102500,102976,100116,100593,23395,1042259.0,9879236.0
2018-08-21,100593,105837,100593,103453,47103,1071897.0,9879236.0
2018-08-22,103453,103453,100116,100116,31065,1037320.0,9879236.0
2018-08-23,100593,101546,98209,99163,33898,1027441.0,9879236.0
2018-08-24,98686,100593,98209,99640,18125,1032380.0,9879236.0
2018-08-27,100593,102976,100116,101547,33078,1052139.0,9879236.0
2018-08-28,102023,102500,100593,101547,32188,1052139.0,9879236.0
2018-08-29,102023,103930,101069,102500,29512,1062018.0,9879236.0
2018-08-30,102500,103453,101546,101547,23027,1052139.0,9879236.0
2018-08-31,101546,104406,101546,103453,40153,1071897.0,9879236.0
2018-09-03,103453,104883,102976,104407,23842,1081776.0,9879236.0
2018-09-04,104406,107744,103453,107267,51210,1111414.0,9879236.0
2018-09-05,107267,109174,104883,104884,34940,1086716.0,9879236.0
2018-09-06,104406,105837,103453,103453,17037,1071897.0,9879236.0
2018-09-07,105360,107267,103930,106791,42094,1106474.0,9879236.0
2018-09-10,106790,107744,105360,105360,19878,1091656.0,9879236.0
2018-09-11,104883,109174,104883,108698,36448,1126233.0,9879236.0
2018-09-12,109174,110127,107744,109651,37348,1136112.0,9879236.0
2018-09-13,110127,110127,105837,107744,46546,1116354.0,9879236.0
2018-09-14,108220,109174,107744,108221,21579,1121293.0,9879236.0
2018-09-17,107267,108220,106790,106791,16112,1106474.0,9879236.0
2018-09-18,106313,108697,105837,108221,13090,1121293.0,9879236.0
2018-09-19,108220,108220,106790,108221,14767,1121293.0,9879236.0
2018-09-20,107267,111558,107267,109651,50220,1136112.0,9879236.0
2018-09-21,111558,111558,109174,109651,24515,1136112.0,9879236.0
2018-09-27,109651,112034,108220,110605,41284,1145991.0,9879236.0
2018-09-28,112034,114418,110127,112512,58343,1165750.0,9879236.0
2018-10-01,113465,114418,107744,108698,39042,1126233.0,9879236.0
2018-10-02,107744,108697,104406,104884,28008,1086716.0,9879236.0
2018-10-04,103930,106790,103453,106314,24283,1101535.0,9879236.0
2018-10-05,106313,107267,101546,102977,31873,1066957.0,9879236.0
2018-10-08,102976,103930,101069,101070,15965,1047199.0,9879236.0
2018-10-10,100116,101069,95825,96302,51307,997803.0,9879236.0
2018-10-11,91630,94586,91344,91916,49385,952358.0,9879236.0
2018-10-12,91916,93727,90772,93347,34424,967177.0,9879236.0
2018-10-15,92011,92488,89818,90200,44620,934576.0,9879236.0
2018-10-16,91058,93441,90009,92202,29029,955322.0,9879236.0
2018-10-17,94300,94300,91725,92679,18191,960262.0,9879236.0
2018-10-18,92679,92774,91058,91916,18659,952358.0,9879236.0
2018-10-19,90486,93346,89246,93347,36050,967177.0,9879236.0
2018-10-22,93060,93251,91058,92774,23677,961250.0,9879236.0
2018-10-23,92011,92106,88293,89151,32638,923709.0,9879236.0
2018-10-24,90104,92965,89437,90963,42282,942479.0,9879236.0
2018-10-25,89627,90581,86862,89533,40222,927660.0,9879236.0
2018-10-26,89627,89913,84479,86577,47030,897035.0,9879236.0
2018-10-29,86576,87148,83716,84193,50635,872337.0,9879236.0
2018-10-30,81713,87053,81713,85528,49523,886167.0,9879236.0
2018-10-31,84860,84955,82190,82667,45681,856530.0,9879236.0
2018-11-01,83525,84193,82381,82858,38825,858506.0,9879236.0
2018-11-02,82667,86672,82667,86481,34790,896047.0,9879236.0
2018-11-05,87339,88674,86004,87912,40313,910866.0,9879236.0
2018-11-06,88579,93060,88293,90677,63331,939515.0,9879236.0
2018-11-07,90581,92393,88769,88865,28728,920745.0,9879236.0
2018-11-08,91344,92011,89532,91535,25245,948407.0,9879236.0
2018-11-09,92297,92297,88960,89437,26959,926672.0,9879236.0
2018-11-12,87720,89532,87339,87626,20085,907902.0,9879236.0
2018-11-13,86481,90486,86195,90105,27487,933588.0,9879236.0
2018-11-14,90104,93632,88769,91821,30335,951370.0,9879236.0
2018-11-15,90676,93823,89723,92965,34062,963226.0,9879236.0
2018-11-16,93441,97255,92488,95158,38430,985948.0,9879236.0
2018-11-19,95253,98686,95253,98686,36429,1022501.0,9879236.0
2018-11-20,96302,98686,95825,97256,31434,1007682.0,9879236.0
2018-11-21,96302,100116,94013,98209,29430,1017561.0,9879236.0
2018-11-22,98209,99639,96779,97256,19550,1007682.0,9879236.0
2018-11-23,97255,98209,95253,95349,11549,987924.0,9879236.0
2018-11-26,95348,98209,95253,97256,17378,1007682.0,9879236.0
2018-11-27,98209,99162,95825,96302,16093,997803.0,9879236.0
2018-11-28,97255,97732,94967,95253,30730,986936.0,9879236.0
2018-11-29,96302,98686,96302,96302,18086,997803.0,9879236.0
2018-11-30,97732,102499,97255,97733,55321,1012622.0,9879236.0
2018-12-03,102500,105837,97732,98209,58512,1017561.0,9879236.0
2018-12-04,98209,103930,97732,101070,51684,1047199.0,9879236.0
2018-12-05,98686,106313,98209,105360,55101,1091656.0,9879236.0
2018-12-06,106790,108220,103453,105837,39416,1096595.0,9879236.0
2018-12-07,106790,107744,103453,103930,38874,1076837.0,9879236.0
2018-12-10,102023,106790,102023,104407,41899,1081776.0,9879236.0
2018-12-11,105360,105837,102023,102500,33014,1062018.0,9879236.0
2018-12-12,102500,104406,101546,104407,35456,1081776.0,9879236.0
2018-12-13,104406,105360,102023,105360,39624,1091656.0,9879236.0
2018-12-14,106790,107267,101069,103453,40344,1071897.0,9879236.0
2018-12-17,103930,104406,101546,103453,22044,1071897.0,9879236.0
2018-12-18,102023,102976,100593,101547,26716,1052139.0,9879236.0
2018-12-19,102023,102976,100593,102500,25706,1062018.0,9879236.0
2018-12-20,102023,102023,98209,100593,21972,1042259.0,9879236.0
2018-12-21,101069,103930,100593,102500,25751,1062018.0,9879236.0
2018-12-24,103930,105360,102500,104407,21909,1081776.0,9879236.0
2018-12-26,101546,102976,100593,102500,27521,1062018.0,9879236.0
2018-12-27,103500,105000,102000,103500,18943,1022501.0,9879236.0
2018-12-28,103500,105000,102000,102000,23025,1007682.0,9879236.0
2019-01-02,102000,102500,99100,100000,26508,987924.0,9879236.0
2019-01-03,100500,101000,98500,98500,22432,973105.0,9879236.0
2019-01-04,98500,101000,98000,99800,22707,985948.0,9879236.0
2019-01-07,102500,103000,101000,101000,21445,997803.0,9879236.0
2019-01-08,102500,104000,101000,102500,26535,1012622.0,9879236.0
2019-01-09,102000,105000,102000,102500,26167,1012622.0,9879236.0
2019-01-10,102000,105500,101500,104000,27477,1027441.0,9879236.0
