휴비스(079980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-27,9130,9170,8810,9160,401831,316020.0,34500000.0
2015-07-28,9100,9160,8830,8970,292629,309465.0,34500000.0
2015-07-29,9010,9050,8920,8970,170586,309465.0,34500000.0
2015-07-30,8950,9000,8710,8710,258419,300495.0,34500000.0
2015-07-31,8730,8800,8430,8620,239366,297390.0,34500000.0
2015-08-03,8520,8600,8310,8340,204426,287730.0,34500000.0
2015-08-04,8370,8480,8330,8450,113955,291525.0,34500000.0
2015-08-05,8470,8750,8460,8670,136587,299115.0,34500000.0
2015-08-06,8770,8880,8670,8780,124745,302910.0,34500000.0
2015-08-07,8780,8790,8570,8620,132746,297390.0,34500000.0
2015-08-10,8680,8730,8370,8380,156309,289110.0,34500000.0
2015-08-11,8450,8550,8250,8270,140471,285315.0,34500000.0
2015-08-12,8240,8400,8060,8350,182772,288075.0,34500000.0
2015-08-13,8280,8600,8230,8500,117966,293250.0,34500000.0
2015-08-17,8630,8630,8400,8470,102049,292215.0,34500000.0
2015-08-18,8480,8480,8340,8360,93184,288420.0,34500000.0
2015-08-19,8320,8410,8080,8120,186579,280140.0,34500000.0
2015-08-20,8050,8280,8050,8200,96974,282900.0,34500000.0
2015-08-21,8030,8150,7760,7850,232135,270825.0,34500000.0
2015-08-24,7700,8030,7650,7910,146254,272895.0,34500000.0
2015-08-25,8000,8100,7810,8000,93889,276000.0,34500000.0
2015-08-26,8000,8240,7950,8180,66206,282210.0,34500000.0
2015-08-27,8230,8290,8120,8260,97578,284970.0,34500000.0
2015-08-28,8330,8480,8270,8420,101209,290490.0,34500000.0
2015-08-31,8420,8490,8340,8400,66899,289800.0,34500000.0
2015-09-01,8400,8430,8240,8250,81392,284625.0,34500000.0
2015-09-02,8100,8200,8000,8140,43751,280830.0,34500000.0
2015-09-03,8260,8350,8180,8280,60601,285660.0,34500000.0
2015-09-04,8250,8320,8080,8090,74769,279105.0,34500000.0
2015-09-07,8170,8300,8080,8180,34528,282210.0,34500000.0
2015-09-08,8270,8370,8060,8310,87085,286695.0,34500000.0
2015-09-09,8400,8500,8330,8490,85346,292905.0,34500000.0
2015-09-10,8400,8500,8350,8500,94948,293250.0,34500000.0
2015-09-11,8470,8600,8390,8540,86587,294630.0,34500000.0
2015-09-14,8600,8600,8410,8460,48069,291870.0,34500000.0
2015-09-15,8460,8500,8350,8430,46572,290835.0,34500000.0
2015-09-16,8480,8580,8440,8540,49320,294630.0,34500000.0
2015-09-17,8540,8600,8470,8490,46253,292905.0,34500000.0
2015-09-18,8500,8560,8440,8500,34874,293250.0,34500000.0
2015-09-21,8450,8500,8360,8390,50614,289455.0,34500000.0
2015-09-22,8400,8590,8390,8560,54092,295320.0,34500000.0
2015-09-23,8510,8580,8450,8530,56344,294285.0,34500000.0
2015-09-24,8530,8570,8450,8550,46194,294975.0,34500000.0
2015-09-25,8570,8850,8470,8770,118372,302565.0,34500000.0
2015-09-30,8660,8760,8520,8620,67291,297390.0,34500000.0
2015-10-01,8660,8850,8560,8750,71035,301875.0,34500000.0
2015-10-02,8690,8860,8660,8820,61144,304290.0,34500000.0
2015-10-05,8870,9010,8840,8870,84371,306015.0,34500000.0
2015-10-06,8930,9000,8770,8780,68795,302910.0,34500000.0
2015-10-07,8730,8820,8610,8650,112155,298425.0,34500000.0
2015-10-08,8700,8720,8620,8660,73183,298770.0,34500000.0
2015-10-12,8670,8840,8650,8730,119062,301185.0,34500000.0
2015-10-13,8730,8950,8660,8860,84005,305670.0,34500000.0
2015-10-14,8900,8980,8800,8860,47651,305670.0,34500000.0
2015-10-15,8860,8950,8820,8920,58988,307740.0,34500000.0
2015-10-16,8890,9150,8830,9150,129406,315675.0,34500000.0
2015-10-19,9160,9190,9020,9150,68670,315675.0,34500000.0
2015-10-20,9080,9170,9060,9100,74348,313950.0,34500000.0
2015-10-21,9110,9180,9060,9060,59809,312570.0,34500000.0
2015-10-22,9050,9080,8860,8900,60394,307050.0,34500000.0
2015-10-23,8930,9030,8880,8900,64980,307050.0,34500000.0
2015-10-26,8980,8990,8890,8890,26845,306705.0,34500000.0
2015-10-27,8850,9040,8850,8980,50537,309810.0,34500000.0
2015-10-28,9000,9080,8560,8590,209522,296355.0,34500000.0
2015-10-29,8580,8730,8530,8660,63141,298770.0,34500000.0
2015-10-30,8700,8720,8470,8490,94695,292905.0,34500000.0
2015-11-02,8580,8580,8380,8400,71711,289800.0,34500000.0
2015-11-03,8410,8610,8300,8440,59501,291180.0,34500000.0
2015-11-04,8430,8500,8400,8460,33589,291870.0,34500000.0
2015-11-05,8560,8560,8440,8480,36584,292560.0,34500000.0
2015-11-06,8490,8530,8400,8410,26115,290145.0,34500000.0
2015-11-09,8400,8410,8230,8240,49076,284280.0,34500000.0
2015-11-10,8280,8330,8040,8110,75228,279795.0,34500000.0
2015-11-11,8130,8200,8050,8050,41832,277725.0,34500000.0
2015-11-12,8150,8160,8010,8120,32031,280140.0,34500000.0
2015-11-13,8090,8090,7990,8020,49041,276690.0,34500000.0
2015-11-16,8000,8020,7900,7930,45024,273585.0,34500000.0
2015-11-17,7990,8060,7910,7970,17478,274965.0,34500000.0
2015-11-18,8000,8040,7940,7970,21379,274965.0,34500000.0
2015-11-19,8040,8160,8010,8130,29356,280485.0,34500000.0
2015-11-20,8150,8180,8100,8180,19342,282210.0,34500000.0
2015-11-23,8150,8210,8120,8200,15468,282900.0,34500000.0
2015-11-24,8210,8240,8040,8090,34607,279105.0,34500000.0
2015-11-25,8150,8150,8030,8100,24626,279450.0,34500000.0
2015-11-26,8100,8200,8080,8120,28545,280140.0,34500000.0
2015-11-27,8180,8180,8090,8120,27232,280140.0,34500000.0
2015-11-30,8080,8170,7980,7980,51088,275310.0,34500000.0
2015-12-01,7990,8060,7940,8010,29495,276345.0,34500000.0
2015-12-02,8040,8140,8040,8060,30693,278070.0,34500000.0
2015-12-03,8040,8150,8020,8110,42669,279795.0,34500000.0
2015-12-04,8110,8140,8030,8100,28669,279450.0,34500000.0
2015-12-07,8180,8180,8000,8020,36746,276690.0,34500000.0
2015-12-08,8010,8050,7710,7730,129720,266685.0,34500000.0
2015-12-09,7760,7780,7500,7520,116063,259440.0,34500000.0
2015-12-10,7510,7790,7500,7550,68690,260475.0,34500000.0
2015-12-11,7530,7700,7510,7700,62165,265650.0,34500000.0
2015-12-14,7650,7710,7500,7670,73269,264615.0,34500000.0
2015-12-15,7690,7740,7620,7640,81880,263580.0,34500000.0
2015-12-16,7710,7880,7700,7810,56885,269445.0,34500000.0
2015-12-17,7860,7890,7730,7790,49965,268755.0,34500000.0
2015-12-18,7730,7810,7670,7710,50025,265995.0,34500000.0
2015-12-21,7600,7850,7600,7800,49981,269100.0,34500000.0
2015-12-22,7850,7880,7690,7850,54840,270825.0,34500000.0
2015-12-23,7850,7920,7820,7890,89722,272205.0,34500000.0
2015-12-24,7920,8050,7890,8030,47671,277035.0,34500000.0
2015-12-28,8050,8170,7980,8130,94385,280485.0,34500000.0
2015-12-29,8040,8040,7850,7890,52485,272205.0,34500000.0
2015-12-30,7890,7950,7770,7770,38377,268065.0,34500000.0
2016-01-04,7840,7840,7600,7600,43720,262200.0,34500000.0
2016-01-05,7530,7670,7500,7640,55178,263580.0,34500000.0
2016-01-06,7620,7710,7550,7580,73353,261510.0,34500000.0
2016-01-07,7550,7650,7550,7560,52943,260820.0,34500000.0
2016-01-08,7520,7600,7400,7470,75831,257715.0,34500000.0
2016-01-11,7490,7790,7450,7770,80677,268065.0,34500000.0
2016-01-12,7790,7830,7710,7780,36827,268410.0,34500000.0
2016-01-13,7850,7940,7760,7760,54249,267720.0,34500000.0
2016-01-14,7770,7810,7690,7750,29051,267375.0,34500000.0
2016-01-15,7760,7820,7540,7580,51915,261510.0,34500000.0
2016-01-18,7410,7550,7390,7480,39886,258060.0,34500000.0
2016-01-19,7510,7530,7350,7400,59130,255300.0,34500000.0
2016-01-20,7430,7430,7050,7120,156617,245640.0,34500000.0
2016-01-21,7000,7320,7000,7310,65853,252195.0,34500000.0
2016-01-22,7260,7380,7220,7340,25272,253230.0,34500000.0
2016-01-25,7370,7410,7300,7370,28501,254265.0,34500000.0
2016-01-26,7390,7390,7080,7210,53382,248745.0,34500000.0
2016-01-27,7260,7360,7180,7220,51611,249090.0,34500000.0
2016-01-28,7120,7250,7060,7070,109486,243915.0,34500000.0
2016-01-29,7080,7130,7040,7070,55147,243915.0,34500000.0
2016-02-01,7090,7220,7050,7090,94687,244605.0,34500000.0
2016-02-02,7130,7340,7100,7250,92250,250125.0,34500000.0
2016-02-03,7240,7240,7110,7190,22594,248055.0,34500000.0
2016-02-04,7180,7640,7180,7370,162014,254265.0,34500000.0
2016-02-05,7420,7630,7380,7570,59195,261165.0,34500000.0
2016-02-11,7400,7420,7310,7360,39264,253920.0,34500000.0
2016-02-12,7340,7340,7010,7260,78051,250470.0,34500000.0
2016-02-15,7290,7370,7190,7220,71809,249090.0,34500000.0
2016-02-16,7230,7340,7210,7300,59409,251850.0,34500000.0
2016-02-17,7300,7360,7260,7300,40328,251850.0,34500000.0
2016-02-18,7340,7500,7340,7490,64380,258405.0,34500000.0
2016-02-19,7470,7640,7460,7590,44585,261855.0,34500000.0
2016-02-22,7540,7650,7490,7560,32670,260820.0,34500000.0
2016-02-23,7600,7630,7530,7600,53911,262200.0,34500000.0
2016-02-24,7600,7660,7490,7590,57876,261855.0,34500000.0
2016-02-25,7550,7710,7550,7680,43657,264960.0,34500000.0
2016-02-26,7720,7780,7670,7730,32747,266685.0,34500000.0
2016-02-29,7730,7920,7720,7860,57305,271170.0,34500000.0
2016-03-02,7900,8010,7840,7900,80397,272550.0,34500000.0
2016-03-03,7940,8040,7930,8030,80569,277035.0,34500000.0
2016-03-04,8050,8130,7950,8110,54210,279795.0,34500000.0
2016-03-07,8110,8430,8040,8390,157473,289455.0,34500000.0
2016-03-08,8410,8560,8340,8490,94598,292905.0,34500000.0
2016-03-09,8490,8740,8470,8720,98949,300840.0,34500000.0
2016-03-10,8700,8810,8640,8760,95002,302220.0,34500000.0
2016-03-11,8760,8780,8550,8600,79031,296700.0,34500000.0
2016-03-14,8620,8720,8540,8590,42303,296355.0,34500000.0
2016-03-15,8560,8670,8530,8620,54709,297390.0,34500000.0
2016-03-16,8600,8870,8560,8830,112055,304635.0,34500000.0
2016-03-17,8800,8900,8790,8860,76026,305670.0,34500000.0
2016-03-18,8860,8940,8780,8910,86217,307395.0,34500000.0
2016-03-21,8910,8950,8770,8770,64695,302565.0,34500000.0
2016-03-22,8750,8970,8750,8840,88857,304980.0,34500000.0
2016-03-23,8800,8930,8790,8860,30604,305670.0,34500000.0
2016-03-24,8830,8960,8830,8840,43256,304980.0,34500000.0
2016-03-25,8840,9070,8840,9010,101357,310845.0,34500000.0
2016-03-28,9050,9080,8930,9060,54301,312570.0,34500000.0
2016-03-29,9070,9140,8940,9070,81164,312915.0,34500000.0
2016-03-30,9060,9090,9000,9040,48624,311880.0,34500000.0
2016-03-31,9040,9060,8890,8890,77494,306705.0,34500000.0
2016-04-01,8980,9170,8930,9060,105761,312570.0,34500000.0
2016-04-04,9140,9140,8960,9050,70301,312225.0,34500000.0
2016-04-05,8940,9070,8910,8960,50538,309120.0,34500000.0
2016-04-06,8930,9030,8670,8750,87947,301875.0,34500000.0
2016-04-07,8860,8870,8700,8820,46364,304290.0,34500000.0
2016-04-08,8750,8850,8690,8760,32133,302220.0,34500000.0
2016-04-11,8730,8830,8650,8670,41772,299115.0,34500000.0
2016-04-12,8680,8790,8640,8660,37491,298770.0,34500000.0
2016-04-14,8630,8820,8630,8790,61630,303255.0,34500000.0
2016-04-15,8780,8800,8560,8580,104353,296010.0,34500000.0
2016-04-18,8590,8590,8340,8500,113326,293250.0,34500000.0
2016-04-19,8560,8660,8460,8620,86677,297390.0,34500000.0
2016-04-20,8670,8780,8640,8750,71624,301875.0,34500000.0
2016-04-21,8780,8780,8640,8690,41567,299805.0,34500000.0
2016-04-22,8630,8810,8610,8800,60200,303600.0,34500000.0
2016-04-25,8750,8820,8650,8690,33488,299805.0,34500000.0
2016-04-26,8710,8850,8690,8720,50608,300840.0,34500000.0
2016-04-27,8790,8820,8580,8640,70458,298080.0,34500000.0
2016-04-28,8640,8830,8580,8580,55989,296010.0,34500000.0
2016-04-29,8580,8660,8450,8510,57188,293595.0,34500000.0
2016-05-02,8480,8510,8150,8230,87169,283935.0,34500000.0
2016-05-03,8230,8290,8160,8250,44236,284625.0,34500000.0
2016-05-04,8200,8260,8070,8070,53158,278415.0,34500000.0
2016-05-09,8000,8060,7870,7890,64357,272205.0,34500000.0
2016-05-10,7890,7960,7850,7940,27305,273930.0,34500000.0
2016-05-11,7940,7980,7870,7900,27183,272550.0,34500000.0
2016-05-12,7860,7980,7850,7940,28299,273930.0,34500000.0
2016-05-13,7970,7970,7830,7910,26042,272895.0,34500000.0
2016-05-16,7870,7950,7750,7760,47333,267720.0,34500000.0
2016-05-17,7770,7870,7690,7710,95313,265995.0,34500000.0
2016-05-18,7790,7790,7650,7680,53617,264960.0,34500000.0
2016-05-19,7650,7760,7500,7510,90048,259095.0,34500000.0
2016-05-20,7590,7590,7430,7480,61535,258060.0,34500000.0
2016-05-23,7570,7730,7490,7540,50061,260130.0,34500000.0
2016-05-24,7550,7620,7530,7580,47629,261510.0,34500000.0
2016-05-25,7610,7720,7580,7710,39125,265995.0,34500000.0
2016-05-26,7660,7840,7660,7820,85968,269790.0,34500000.0
2016-05-27,7800,7870,7700,7720,66019,266340.0,34500000.0
2016-05-30,7680,7760,7620,7690,34605,265305.0,34500000.0
2016-05-31,7660,7760,7650,7660,64539,264270.0,34500000.0
2016-06-01,7760,7830,7620,7740,66696,267030.0,34500000.0
2016-06-02,7740,7810,7720,7770,51234,268065.0,34500000.0
2016-06-03,7750,8300,7750,8250,183433,284625.0,34500000.0
2016-06-07,8240,8280,8110,8230,118391,283935.0,34500000.0
2016-06-08,8210,8420,8110,8310,90728,286695.0,34500000.0
2016-06-09,8390,8700,8150,8700,324632,300150.0,34500000.0
2016-06-10,8600,8690,8340,8420,113300,290490.0,34500000.0
2016-06-13,8430,8590,8250,8280,60860,285660.0,34500000.0
2016-06-14,8230,8320,8070,8100,75961,279450.0,34500000.0
2016-06-15,8060,8120,7960,7960,58687,274620.0,34500000.0
2016-06-16,8040,8110,7820,7820,49651,269790.0,34500000.0
2016-06-17,7870,7980,7770,7960,54977,274620.0,34500000.0
2016-06-20,7920,8170,7920,8090,25554,279105.0,34500000.0
2016-06-21,8110,8120,7840,7890,116372,272205.0,34500000.0
2016-06-22,7950,7950,7850,7880,40949,271860.0,34500000.0
2016-06-23,7890,8000,7810,7930,37073,273585.0,34500000.0
2016-06-24,7950,7970,7600,7630,155316,263235.0,34500000.0
2016-06-27,7490,7740,7480,7720,56618,266340.0,34500000.0
2016-06-28,7660,7790,7610,7760,37538,267720.0,34500000.0
2016-06-29,7830,7890,7720,7820,38099,269790.0,34500000.0
2016-06-30,7800,7880,7790,7810,40631,269445.0,34500000.0
2016-07-01,7830,7980,7750,7850,28366,270825.0,34500000.0
2016-07-04,7900,8070,7850,7950,45628,274275.0,34500000.0
2016-07-05,7950,8050,7900,7980,34758,275310.0,34500000.0
2016-07-06,7980,7990,7800,7870,46121,271515.0,34500000.0
2016-07-07,7950,8000,7860,7990,31941,275655.0,34500000.0
2016-07-08,7950,8010,7860,7890,36010,272205.0,34500000.0
2016-07-11,7990,7990,7830,7900,27699,272550.0,34500000.0
2016-07-12,7900,7940,7840,7860,26264,271170.0,34500000.0
2016-07-13,7860,7960,7840,7890,45901,272205.0,34500000.0
2016-07-14,7860,7920,7810,7860,29257,271170.0,34500000.0
2016-07-15,7860,7950,7860,7860,50747,271170.0,34500000.0
2016-07-18,7870,8170,7860,8100,78956,279450.0,34500000.0
2016-07-19,8100,8400,8060,8290,121755,286005.0,34500000.0
2016-07-20,8300,8340,8230,8290,35014,286005.0,34500000.0
2016-07-21,8310,8400,8210,8280,69145,285660.0,34500000.0
2016-07-22,8280,8280,8050,8060,69846,278070.0,34500000.0
2016-07-25,8070,8130,8040,8050,35172,277725.0,34500000.0
2016-07-26,8020,8100,7990,8080,41495,278760.0,34500000.0
2016-07-27,8070,8130,8030,8060,38611,278070.0,34500000.0
2016-07-28,8070,8170,8040,8170,32957,281865.0,34500000.0
2016-07-29,8170,8220,8090,8120,33406,280140.0,34500000.0
2016-08-01,8190,8190,8100,8140,33311,280830.0,34500000.0
2016-08-02,8180,8260,8140,8230,59211,283935.0,34500000.0
2016-08-03,8100,8110,7870,7930,179534,273585.0,34500000.0
2016-08-04,7930,7990,7800,7830,92604,270135.0,34500000.0
2016-08-05,7820,7950,7810,7860,89145,271170.0,34500000.0
2016-08-08,7870,7940,7820,7820,41338,269790.0,34500000.0
2016-08-09,7810,8010,7810,7940,59362,273930.0,34500000.0
2016-08-10,7970,7980,7840,7900,54839,272550.0,34500000.0
2016-08-11,7900,8000,7830,8000,58286,276000.0,34500000.0
2016-08-12,7940,7970,7860,7900,42414,272550.0,34500000.0
2016-08-16,7880,7950,7840,7860,26731,271170.0,34500000.0
2016-08-17,7830,7900,7770,7850,46614,270825.0,34500000.0
2016-08-18,7830,7860,7730,7780,45403,268410.0,34500000.0
2016-08-19,7740,7790,7690,7700,37772,265650.0,34500000.0
2016-08-22,7700,7760,7620,7650,33015,263925.0,34500000.0
2016-08-23,7640,7740,7580,7720,39718,266340.0,34500000.0
2016-08-24,7680,7800,7630,7720,17790,266340.0,34500000.0
2016-08-25,7700,7780,7670,7770,15300,268065.0,34500000.0
2016-08-26,7790,7830,7700,7810,21599,269445.0,34500000.0
2016-08-29,7800,7800,7680,7760,17563,267720.0,34500000.0
2016-08-30,7720,7800,7710,7710,25944,265995.0,34500000.0
2016-08-31,7700,7830,7670,7830,60075,270135.0,34500000.0
2016-09-01,7800,7800,7690,7730,43083,266685.0,34500000.0
2016-09-02,7780,7780,7620,7690,28164,265305.0,34500000.0
2016-09-05,7690,7720,7630,7670,30474,264615.0,34500000.0
2016-09-06,7680,7690,7610,7660,30867,264270.0,34500000.0
2016-09-07,7620,7680,7570,7620,62752,262890.0,34500000.0
2016-09-08,7550,7620,7450,7540,83570,260130.0,34500000.0
2016-09-09,7480,7550,7470,7500,31571,258750.0,34500000.0
2016-09-12,7460,7470,7380,7410,44783,255645.0,34500000.0
2016-09-13,7470,7470,7390,7420,29569,255990.0,34500000.0
2016-09-19,7450,7450,7250,7290,73479,251505.0,34500000.0
2016-09-20,7310,7410,7250,7370,31565,254265.0,34500000.0
2016-09-21,7330,7500,7330,7440,45219,256680.0,34500000.0
2016-09-22,7510,7530,7420,7530,37654,259785.0,34500000.0
2016-09-23,7490,7580,7470,7550,59047,260475.0,34500000.0
2016-09-26,7570,7570,7420,7440,25024,256680.0,34500000.0
2016-09-27,7440,7590,7440,7550,34206,260475.0,34500000.0
2016-09-28,7540,7590,7470,7500,25872,258750.0,34500000.0
2016-09-29,7510,7710,7500,7710,74215,265995.0,34500000.0
2016-09-30,7640,7760,7630,7670,36705,264615.0,34500000.0
2016-10-04,7760,7850,7670,7730,88812,266685.0,34500000.0
2016-10-05,7690,7820,7560,7630,75678,263235.0,34500000.0
2016-10-06,7670,7780,7600,7740,31958,267030.0,34500000.0
2016-10-07,7780,7810,7700,7730,34179,266685.0,34500000.0
2016-10-10,7780,7780,7630,7730,24707,266685.0,34500000.0
2016-10-11,7730,7750,7640,7730,26593,266685.0,34500000.0
2016-10-12,7730,7730,7600,7650,30746,263925.0,34500000.0
2016-10-13,7650,7710,7610,7700,9643,265650.0,34500000.0
2016-10-14,7700,7790,7700,7750,34442,267375.0,34500000.0
2016-10-17,7720,7790,7640,7690,26498,265305.0,34500000.0
2016-10-18,7650,7680,7570,7600,23445,262200.0,34500000.0
2016-10-19,7610,7640,7520,7600,17573,262200.0,34500000.0
2016-10-20,7570,7650,7540,7580,16398,261510.0,34500000.0
2016-10-21,7650,7700,7100,7100,138563,244950.0,34500000.0
2016-10-24,7240,7320,7210,7240,56967,249780.0,34500000.0
2016-10-25,7250,7300,7160,7280,21450,251160.0,34500000.0
2016-10-26,7260,7280,7170,7210,19665,248745.0,34500000.0
2016-10-27,7220,7300,7220,7280,13809,251160.0,34500000.0
2016-10-28,7230,7300,7200,7290,23145,251505.0,34500000.0
2016-10-31,7260,7280,7150,7170,24223,247365.0,34500000.0
2016-11-01,7150,7270,7090,7110,44134,245295.0,34500000.0
2016-11-02,7140,7320,7000,7250,79336,250125.0,34500000.0
2016-11-03,7180,7520,7130,7420,79046,255990.0,34500000.0
2016-11-04,7440,7610,7360,7600,53947,262200.0,34500000.0
2016-11-07,7600,7620,7400,7500,50551,258750.0,34500000.0
2016-11-08,7500,7620,7420,7610,32366,262545.0,34500000.0
2016-11-09,7620,7660,7130,7210,127762,248745.0,34500000.0
2016-11-10,7300,7530,7300,7430,45938,256335.0,34500000.0
2016-11-11,7450,7600,7350,7590,55587,261855.0,34500000.0
2016-11-14,7550,7680,7520,7670,27582,264615.0,34500000.0
2016-11-15,7670,7690,7600,7620,16199,262890.0,34500000.0
2016-11-16,7630,7680,7200,7530,24472,259785.0,34500000.0
2016-11-17,7520,7570,7470,7560,9296,260820.0,34500000.0
2016-11-18,7570,7640,7510,7630,27996,263235.0,34500000.0
2016-11-21,7640,7640,7510,7530,9108,259785.0,34500000.0
2016-11-22,7540,7600,7470,7520,12916,259440.0,34500000.0
2016-11-23,7520,7550,7390,7460,23671,257370.0,34500000.0
2016-11-24,7540,7540,7350,7500,21598,258750.0,34500000.0
2016-11-25,7500,7520,7350,7520,21713,259440.0,34500000.0
2016-11-28,7450,7490,7290,7290,29606,251505.0,34500000.0
2016-11-29,7300,7370,7230,7350,26888,253575.0,34500000.0
2016-11-30,7320,7580,7260,7580,34873,261510.0,34500000.0
2016-12-01,7580,7650,7500,7520,53083,259440.0,34500000.0
2016-12-02,7600,7630,7400,7570,19088,261165.0,34500000.0
2016-12-05,7570,7600,7470,7560,13861,260820.0,34500000.0
2016-12-06,7600,7620,7560,7600,23446,262200.0,34500000.0
2016-12-07,7600,7680,7550,7600,40247,262200.0,34500000.0
2016-12-08,7670,7710,7610,7620,21959,262890.0,34500000.0
2016-12-09,7690,7700,7540,7600,14279,262200.0,34500000.0
2016-12-12,7600,7700,7590,7690,18273,265305.0,34500000.0
2016-12-13,7690,7730,7510,7510,61829,259095.0,34500000.0
2016-12-14,7570,7590,7450,7450,35346,257025.0,34500000.0
2016-12-15,7450,7540,7430,7540,24378,260130.0,34500000.0
2016-12-16,7550,7590,7480,7490,14957,258405.0,34500000.0
2016-12-19,7540,7660,7490,7640,19438,263580.0,34500000.0
2016-12-20,7670,7670,7560,7660,15872,264270.0,34500000.0
2016-12-21,7640,7840,7610,7670,50728,264615.0,34500000.0
2016-12-22,7690,7870,7690,7710,37686,265995.0,34500000.0
2016-12-23,7780,8000,7760,7990,144143,275655.0,34500000.0
2016-12-26,8010,8180,8010,8110,108880,279795.0,34500000.0
2016-12-27,8090,8150,8050,8100,85782,279450.0,34500000.0
2016-12-28,7950,8100,7880,8090,82957,279105.0,34500000.0
2016-12-29,8100,8210,8020,8210,63826,283245.0,34500000.0
2017-01-02,8200,8230,8130,8170,33466,281865.0,34500000.0
2017-01-03,8180,8220,8100,8110,57194,279795.0,34500000.0
2017-01-04,8150,8150,7970,7970,60043,274965.0,34500000.0
2017-01-05,8110,8130,8010,8060,37559,278070.0,34500000.0
2017-01-06,8060,8090,7850,7900,59695,272550.0,34500000.0
2017-01-09,7970,8080,7900,8060,63413,278070.0,34500000.0
2017-01-10,8020,8250,8000,8220,88891,283590.0,34500000.0
2017-01-11,8240,8310,8130,8250,64714,284625.0,34500000.0
2017-01-12,8250,8400,8200,8270,59245,285315.0,34500000.0
2017-01-13,8300,8320,8190,8300,36594,286350.0,34500000.0
2017-01-16,8300,8330,8180,8190,41938,282555.0,34500000.0
2017-01-17,8200,8360,8120,8340,60255,287730.0,34500000.0
2017-01-18,8360,8390,8290,8380,45066,289110.0,34500000.0
2017-01-19,8380,8380,8260,8280,30374,285660.0,34500000.0
2017-01-20,8280,8320,8200,8200,37388,282900.0,34500000.0
2017-01-23,8200,8270,8090,8100,25385,279450.0,34500000.0
2017-01-24,8090,8500,8050,8480,76702,292560.0,34500000.0
2017-01-25,8470,8500,8410,8410,92254,290145.0,34500000.0
2017-01-26,8450,8460,8080,8140,78872,280830.0,34500000.0
2017-01-31,8100,8100,7890,8060,42290,278070.0,34500000.0
2017-02-01,8090,8230,7970,8200,45998,282900.0,34500000.0
2017-02-02,8200,8250,8170,8200,34437,282900.0,34500000.0
2017-02-03,8200,8230,8060,8140,24847,280830.0,34500000.0
2017-02-06,8140,8180,7980,8060,24451,278070.0,34500000.0
2017-02-07,8060,8060,7880,8020,19669,276690.0,34500000.0
2017-02-08,7940,8020,7920,7980,13210,275310.0,34500000.0
2017-02-09,7920,8040,7870,7940,12948,273930.0,34500000.0
2017-02-10,7920,8130,7880,8090,39310,279105.0,34500000.0
2017-02-13,8100,8100,7920,7960,31909,274620.0,34500000.0
2017-02-14,7930,8090,7760,8070,62319,278415.0,34500000.0
2017-02-15,8070,8080,7930,7970,22093,274965.0,34500000.0
2017-02-16,7950,7960,7830,7860,52955,271170.0,34500000.0
2017-02-17,7860,7930,7810,7920,16975,273240.0,34500000.0
2017-02-20,7850,7940,7750,7760,56801,267720.0,34500000.0
2017-02-21,7770,7850,7730,7830,20346,270135.0,34500000.0
2017-02-22,7840,7900,7780,7890,26387,272205.0,34500000.0
2017-02-23,7910,7940,7800,7900,16598,272550.0,34500000.0
2017-02-24,7890,7900,7780,7870,20031,271515.0,34500000.0
2017-02-27,7870,7890,7780,7780,15696,268410.0,34500000.0
2017-02-28,7780,7930,7730,7850,20635,270825.0,34500000.0
2017-03-02,7850,7930,7780,7800,12826,269100.0,34500000.0
2017-03-03,7800,7800,7600,7610,56078,262545.0,34500000.0
2017-03-06,7530,7760,7520,7740,25916,267030.0,34500000.0
2017-03-07,7670,7730,7660,7710,10522,265995.0,34500000.0
2017-03-08,7750,7780,7580,7770,35566,268065.0,34500000.0
2017-03-09,7770,7790,7650,7740,24970,267030.0,34500000.0
2017-03-10,7690,7760,7650,7660,27863,264270.0,34500000.0
2017-03-13,7660,7700,7570,7580,29429,261510.0,34500000.0
2017-03-14,7640,7640,7550,7550,20297,260475.0,34500000.0
2017-03-15,7540,7600,7500,7550,29187,260475.0,34500000.0
2017-03-16,7600,7600,7510,7590,29317,261855.0,34500000.0
2017-03-17,7550,7590,7440,7550,83794,260475.0,34500000.0
2017-03-20,7510,7600,7410,7420,51408,255990.0,34500000.0
2017-03-21,7420,7450,7340,7400,50101,255300.0,34500000.0
2017-03-22,7400,7430,7270,7320,85295,252540.0,34500000.0
2017-03-23,7320,7480,7300,7460,26409,257370.0,34500000.0
2017-03-24,7460,7560,7410,7500,23801,258750.0,34500000.0
2017-03-27,7510,7560,7450,7490,24348,258405.0,34500000.0
2017-03-28,7550,7550,7410,7410,29462,255645.0,34500000.0
2017-03-29,7410,7510,7410,7500,19263,258750.0,34500000.0
2017-03-30,7480,7520,7450,7520,13380,259440.0,34500000.0
2017-03-31,7550,7550,7470,7470,16037,257715.0,34500000.0
2017-04-03,7470,7550,7460,7510,26380,259095.0,34500000.0
2017-04-04,7530,7560,7460,7480,25111,258060.0,34500000.0
2017-04-05,7480,7520,7460,7510,14184,259095.0,34500000.0
2017-04-06,7510,7510,7450,7500,24451,258750.0,34500000.0
2017-04-07,7500,7540,7460,7520,18009,259440.0,34500000.0
2017-04-10,7520,7520,7350,7420,40269,255990.0,34500000.0
2017-04-11,7420,7440,7310,7370,42874,254265.0,34500000.0
