삼정펄프(009770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-11,38080,38080,37080,37840,620,94599.0,1999977.0
2013-04-12,37840,38640,36640,37600,1495,93999.0,1999977.0
2013-04-15,39040,39040,37560,38000,1730,94999.0,1999977.0
2013-04-16,37960,38440,37520,38440,1255,96099.0,1999977.0
2013-04-17,38760,40000,38760,39960,1050,99899.0,1999977.0
2013-04-18,40560,40560,39760,40240,202,100599.0,1999977.0
2013-04-19,40240,40240,39840,40000,1230,99999.0,1999977.0
2013-04-22,40000,40080,39840,40080,1915,100199.0,1999977.0
2013-04-23,40000,40160,39080,40080,1233,100199.0,1999977.0
2013-04-24,40400,40720,39800,40720,2045,101799.0,1999977.0
2013-04-25,40080,40800,40000,40640,439,101599.0,1999977.0
2013-04-26,39520,42080,39520,42000,2105,104999.0,1999977.0
2013-04-29,42400,44800,42400,42400,3370,105999.0,1999977.0
2013-04-30,42640,44560,40880,41360,1104,103399.0,1999977.0
2013-05-02,41360,42160,40720,41600,850,103999.0,1999977.0
2013-05-03,41520,42720,40080,40640,2282,101599.0,1999977.0
2013-05-06,40640,41120,40080,41120,1744,102799.0,1999977.0
2013-05-07,41520,41520,40400,41520,2934,103799.0,1999977.0
2013-05-08,41600,41680,40320,41680,2793,104199.0,1999977.0
2013-05-09,42240,43920,41760,43840,6762,109599.0,1999977.0
2013-05-10,43840,45360,42719,44400,5466,110999.0,1999977.0
2013-05-13,44400,45920,44000,45600,5164,113999.0,1999977.0
2013-05-14,46400,47040,44800,44960,3813,112399.0,1999977.0
2013-05-15,44400,45760,40480,41040,29582,102599.0,1999977.0
2013-05-16,41360,42320,41280,41600,5256,103999.0,1999977.0
2013-05-20,41600,42000,40960,41600,1263,103999.0,1999977.0
2013-05-21,41200,41840,40800,41520,2697,103799.0,1999977.0
2013-05-22,42400,42480,40960,41200,2101,102999.0,1999977.0
2013-05-23,41600,42000,41200,41200,1569,102999.0,1999977.0
2013-05-24,41200,42160,40880,42160,353,105399.0,1999977.0
2013-05-27,42320,43759,41199,43360,2803,108399.0,1999977.0
2013-05-28,44000,45039,42880,44640,2119,111599.0,1999977.0
2013-05-29,43600,45440,43280,44000,1796,109999.0,1999977.0
2013-05-30,42960,44720,42960,44480,4005,111199.0,1999977.0
2013-05-31,44480,45840,44160,44880,1287,112199.0,1999977.0
2013-06-03,46240,46400,44880,46320,3754,115799.0,1999977.0
2013-06-04,46080,47040,45200,46560,4041,116399.0,1999977.0
2013-06-05,46400,46400,45040,45200,1958,112999.0,1999977.0
2013-06-07,45200,46400,45040,45520,1560,113799.0,1999977.0
2013-06-10,43520,46000,43520,44720,2995,111799.0,1999977.0
2013-06-11,44720,44800,43039,43600,4801,108999.0,1999977.0
2013-06-12,43600,44640,43600,44240,895,110599.0,1999977.0
2013-06-13,46320,46320,42880,45520,1172,113799.0,1999977.0
2013-06-14,44800,46160,43280,44720,4016,111799.0,1999977.0
2013-06-17,43040,45360,43040,44800,3760,111999.0,1999977.0
2013-06-18,43920,44800,42479,43360,8000,108399.0,1999977.0
2013-06-19,44320,44640,42880,43840,1804,109599.0,1999977.0
2013-06-20,43200,43760,42160,42560,3365,106399.0,1999977.0
2013-06-21,42400,44160,42000,42560,4028,106399.0,1999977.0
2013-06-24,41999,43599,41920,42400,3731,105999.0,1999977.0
2013-06-25,42400,43840,42400,42400,7448,105999.0,1999977.0
2013-06-26,42399,43600,42399,42960,383,107399.0,1999977.0
2013-06-27,44240,44240,42720,42880,833,107199.0,1999977.0
2013-06-28,42880,44800,42880,42880,380,107199.0,1999977.0
2013-07-01,44160,44320,43600,44160,400,110399.0,1999977.0
2013-07-02,45440,45440,44160,44160,1262,110399.0,1999977.0
2013-07-03,43120,45520,43120,44800,382,111999.0,1999977.0
2013-07-04,45999,45999,44880,45920,289,114799.0,1999977.0
2013-07-05,45920,45920,44960,45920,163,114799.0,1999977.0
2013-07-08,44160,45600,44160,45600,665,113999.0,1999977.0
2013-07-09,44320,45520,44320,45360,348,113399.0,1999977.0
2013-07-10,45279,45360,44080,44720,511,111799.0,1999977.0
2013-07-11,46240,46240,44160,44160,638,110399.0,1999977.0
2013-07-12,43840,44880,43760,44880,605,112199.0,1999977.0
2013-07-15,44640,44960,43760,44960,1363,112399.0,1999977.0
2013-07-16,44880,45600,44399,44640,488,111599.0,1999977.0
2013-07-17,46080,46080,44639,44720,1681,111799.0,1999977.0
2013-07-18,44080,44640,44080,44560,249,111399.0,1999977.0
2013-07-19,44000,44400,44000,44320,86,110799.0,1999977.0
2013-07-22,43840,44560,43840,44080,514,110199.0,1999977.0
2013-07-23,43680,44800,43680,44320,1011,110799.0,1999977.0
2013-07-24,43920,44800,43760,43760,456,109399.0,1999977.0
2013-07-25,42000,44639,40960,43120,1023,107799.0,1999977.0
2013-07-26,42400,44160,42400,43200,714,107999.0,1999977.0
2013-07-29,42640,43999,42640,43120,161,107799.0,1999977.0
2013-07-30,42560,44000,42240,43200,602,107999.0,1999977.0
2013-07-31,42560,44240,42560,44240,520,110599.0,1999977.0
2013-08-01,42560,44319,42560,43600,1050,108999.0,1999977.0
2013-08-02,43200,43760,43200,43280,405,108199.0,1999977.0
2013-08-05,42800,44400,42720,42960,470,107399.0,1999977.0
2013-08-06,42640,43520,42560,43360,503,108399.0,1999977.0
2013-08-07,43200,44320,42560,43360,208,108399.0,1999977.0
2013-08-08,41520,43840,41520,43280,309,108199.0,1999977.0
2013-08-09,42880,43840,42560,43840,323,109599.0,1999977.0
2013-08-12,43200,44000,43200,43280,339,108199.0,1999977.0
2013-08-13,43200,43600,43200,43200,187,107999.0,1999977.0
2013-08-14,43200,43280,43200,43200,776,107999.0,1999977.0
2013-08-16,42880,43440,42880,43200,553,107999.0,1999977.0
2013-08-19,43840,43840,43200,43200,224,107999.0,1999977.0
2013-08-20,42800,43920,42800,43200,433,107999.0,1999977.0
2013-08-21,42880,43200,41840,43120,930,107799.0,1999977.0
2013-08-22,42800,43039,42640,42960,815,107399.0,1999977.0
2013-08-23,42560,43200,42560,43120,132,107799.0,1999977.0
2013-08-26,41840,43120,41840,42960,236,107399.0,1999977.0
2013-08-27,42160,42960,42160,42880,1372,107199.0,1999977.0
2013-08-28,43200,43200,42000,42160,697,105399.0,1999977.0
2013-08-29,42079,42480,41680,42480,261,106199.0,1999977.0
2013-08-30,43279,43279,41999,42400,204,105999.0,1999977.0
2013-09-02,42400,42400,41760,42400,206,105999.0,1999977.0
2013-09-03,42320,42320,41280,42160,389,105399.0,1999977.0
2013-09-04,41760,42560,41600,42080,198,105199.0,1999977.0
2013-09-05,41920,42240,41600,42000,802,104999.0,1999977.0
2013-09-06,41840,42480,40640,41520,671,103799.0,1999977.0
2013-09-09,41520,42400,40880,42400,1254,105999.0,1999977.0
2013-09-10,41760,42560,41520,42240,617,105599.0,1999977.0
2013-09-11,41760,42320,41520,42240,149,105599.0,1999977.0
2013-09-12,41600,43360,41600,43200,606,107999.0,1999977.0
2013-09-13,41759,43120,41680,42960,2108,107399.0,1999977.0
2013-09-16,42720,42720,41759,42640,528,106599.0,1999977.0
2013-09-17,42000,42240,41600,42160,280,105399.0,1999977.0
2013-09-23,41920,42640,41680,42560,270,106399.0,1999977.0
2013-09-24,42480,42480,41680,42240,461,105599.0,1999977.0
2013-09-25,41679,42080,41600,41760,663,104399.0,1999977.0
2013-09-26,41680,42000,41600,41680,714,104199.0,1999977.0
2013-09-27,40960,42160,40960,42160,573,105399.0,1999977.0
2013-09-30,41760,42160,41360,42160,194,105399.0,1999977.0
2013-10-01,40480,42240,40480,41680,680,104199.0,1999977.0
2013-10-02,41439,42160,41439,42160,962,105399.0,1999977.0
2013-10-04,41200,41520,40560,41280,505,103199.0,1999977.0
2013-10-07,40960,41600,40000,41600,1169,103999.0,1999977.0
2013-10-08,40800,42399,40640,42320,1337,105799.0,1999977.0
2013-10-10,41759,41840,40960,41680,492,104199.0,1999977.0
2013-10-11,41680,41840,41600,41680,949,104199.0,1999977.0
2013-10-14,42400,42400,41600,41760,1501,104399.0,1999977.0
2013-10-15,41280,41920,41280,41280,3030,103199.0,1999977.0
2013-10-16,41040,41920,41040,41840,2487,104599.0,1999977.0
2013-10-17,41280,41840,41280,41760,863,104399.0,1999977.0
2013-10-18,41280,42160,40240,40960,6805,102399.0,1999977.0
2013-10-21,40960,40960,40560,40560,1318,101399.0,1999977.0
2013-10-22,40240,40720,40160,40560,526,101399.0,1999977.0
2013-10-23,40240,41200,40240,40720,721,101799.0,1999977.0
2013-10-24,41360,41360,40560,41360,187,103399.0,1999977.0
2013-10-25,41360,41920,40560,41920,490,104799.0,1999977.0
2013-10-28,42320,42480,40960,41600,276,103999.0,1999977.0
2013-10-29,42159,42159,40560,40800,726,101999.0,1999977.0
2013-10-30,41120,41120,40080,40800,631,101999.0,1999977.0
2013-10-31,41040,41040,40400,40560,299,101399.0,1999977.0
2013-11-01,40160,40960,40160,40560,483,101399.0,1999977.0
2013-11-04,41040,41040,40240,40560,328,101399.0,1999977.0
2013-11-05,40560,40800,40160,40720,557,101799.0,1999977.0
2013-11-06,40720,41200,40320,40560,332,101399.0,1999977.0
2013-11-07,40800,41200,40400,40800,822,101999.0,1999977.0
2013-11-08,40400,43440,40400,42400,1328,105999.0,1999977.0
2013-11-11,41999,42880,40880,42400,3548,105999.0,1999977.0
2013-11-12,41920,43200,41359,43040,1907,107599.0,1999977.0
2013-11-13,42240,43280,42240,42480,673,106199.0,1999977.0
2013-11-14,42480,43120,42240,42480,1371,106199.0,1999977.0
2013-11-15,41680,42880,41680,42800,301,106999.0,1999977.0
2013-11-18,42960,42960,42400,42480,1434,106199.0,1999977.0
2013-11-19,42000,42640,41360,42000,690,104999.0,1999977.0
2013-11-20,41440,46400,40000,44560,2428,111399.0,1999977.0
2013-11-21,44000,44400,42640,43280,1004,108199.0,1999977.0
2013-11-22,42400,43360,42400,43200,1103,107999.0,1999977.0
2013-11-25,43200,43200,42320,42480,539,106199.0,1999977.0
2013-11-26,42880,43359,42320,42800,507,106999.0,1999977.0
2013-11-27,42960,43200,42240,42800,714,106999.0,1999977.0
2013-11-28,42720,46160,42720,42720,3333,106799.0,1999977.0
2013-11-29,43200,44000,43200,43920,592,109799.0,1999977.0
2013-12-02,43280,44800,43280,44240,1480,110599.0,1999977.0
2013-12-03,44319,45120,43600,43600,781,108999.0,1999977.0
2013-12-04,47400,47400,42800,43300,1760,86599.0,1999977.0
2013-12-05,42500,43800,42450,43300,761,86599.0,1999977.0
2013-12-06,42550,44200,42550,44200,241,88399.0,1999977.0
2013-12-09,43350,45700,43350,44150,386,88299.0,1999977.0
2013-12-10,43750,44650,43750,43800,120,87599.0,1999977.0
2013-12-11,43600,44800,43450,43450,204,86899.0,1999977.0
2013-12-12,44300,44300,42750,43700,280,87399.0,1999977.0
2013-12-13,43250,44350,43200,44300,940,88599.0,1999977.0
2013-12-16,43500,45200,43500,45200,140,90399.0,1999977.0
2013-12-17,47700,47700,45000,46550,700,93099.0,1999977.0
2013-12-18,46550,46950,46050,46550,972,93099.0,1999977.0
2013-12-19,47450,47450,46000,47350,80,94699.0,1999977.0
2013-12-20,48250,49800,48250,48450,294,96899.0,1999977.0
2013-12-23,48450,49000,46900,48350,410,96699.0,1999977.0
2013-12-24,47150,49300,47150,49250,341,98499.0,1999977.0
2013-12-26,47500,48700,46000,46000,2681,114999.0,2499971.0
2013-12-27,44650,45950,44650,45950,1550,114874.0,2499971.0
2013-12-30,45200,45250,44400,44600,488,111499.0,2499971.0
2014-01-02,43800,45250,43800,44950,450,112374.0,2499971.0
2014-01-03,44950,46000,44150,45800,890,114499.0,2499971.0
2014-01-06,46000,46100,44800,45350,515,113374.0,2499971.0
2014-01-07,46000,46100,45350,45350,310,113374.0,2499971.0
2014-01-08,46000,46100,45300,45300,581,113249.0,2499971.0
2014-01-09,45050,46050,44550,45900,365,114749.0,2499971.0
2014-01-10,45250,46050,45250,46050,660,115124.0,2499971.0
2014-01-13,45350,46150,45350,46150,1980,115374.0,2499971.0
2014-01-14,46150,46300,45150,46300,390,115749.0,2499971.0
2014-01-15,45700,46750,45700,46750,1260,116874.0,2499971.0
2014-01-16,46150,46800,46150,46150,339,115374.0,2499971.0
2014-01-17,45750,45750,44950,45000,330,112499.0,2499971.0
2014-01-20,44650,44900,43900,44750,440,111874.0,2499971.0
2014-01-21,44150,44800,43950,44700,712,111749.0,2499971.0
2014-01-22,44100,46000,43750,46000,1001,114999.0,2499971.0
2014-01-23,45300,46000,44600,45950,1420,114874.0,2499971.0
2014-01-24,45200,46000,45000,45500,470,113749.0,2499971.0
2014-01-27,45450,45500,44350,45000,110,112499.0,2499971.0
2014-01-28,44300,44550,44000,44550,170,111374.0,2499971.0
2014-01-29,44050,44300,44050,44200,400,110499.0,2499971.0
2014-02-03,43800,44050,43300,44000,680,109999.0,2499971.0
2014-02-04,44000,44400,43900,44400,2300,110999.0,2499971.0
2014-02-05,43600,44400,43600,44350,831,110874.0,2499971.0
2014-02-06,43800,45650,43750,44450,250,111124.0,2499971.0
2014-02-07,44100,44200,44050,44050,270,110124.0,2499971.0
2014-02-10,43700,44000,43400,43900,371,109749.0,2499971.0
2014-02-11,43500,44400,43500,44400,90,110999.0,2499971.0
2014-02-12,43900,44800,43800,44350,284,110874.0,2499971.0
2014-02-13,44000,44550,44000,44550,61,111374.0,2499971.0
2014-02-14,44800,44800,44000,44150,290,110374.0,2499971.0
2014-02-17,44200,45500,44200,45500,235,113749.0,2499971.0
2014-02-18,45500,46800,45500,46800,390,116999.0,2499971.0
2014-02-19,47650,48000,46550,47000,1020,117499.0,2499971.0
2014-02-20,46400,47100,46350,47050,410,117624.0,2499971.0
2014-02-21,46450,47050,46350,46900,230,117249.0,2499971.0
2014-02-24,47050,47900,46750,46750,480,116874.0,2499971.0
2014-02-25,46300,46300,45000,45250,910,113124.0,2499971.0
2014-02-26,44750,45000,44550,44650,290,111624.0,2499971.0
2014-02-27,44300,44300,44100,44150,250,110374.0,2499971.0
2014-02-28,43900,44150,43350,44150,430,110374.0,2499971.0
2014-03-03,43650,44350,43400,44300,160,110749.0,2499971.0
2014-03-04,44200,44800,44200,44700,151,111749.0,2499971.0
2014-03-05,44350,44950,44200,44950,270,112374.0,2499971.0
2014-03-06,44650,45150,44650,44700,750,111749.0,2499971.0
2014-03-07,44250,44800,44250,44800,540,111999.0,2499971.0
2014-03-10,44450,44850,44450,44500,700,111249.0,2499971.0
2014-03-11,44150,44750,44150,44250,260,110624.0,2499971.0
2014-03-12,44150,45000,44150,44500,531,111249.0,2499971.0
2014-03-13,44650,45300,44600,45000,285,112499.0,2499971.0
2014-03-14,44500,45400,44450,44750,792,111874.0,2499971.0
2014-03-17,44750,45300,44750,45050,906,112624.0,2499971.0
2014-03-18,45400,45450,44800,44800,310,111999.0,2499971.0
2014-03-19,44350,44750,44300,44400,361,110999.0,2499971.0
2014-03-20,44000,44150,43850,44000,248,109999.0,2499971.0
2014-03-21,43700,44100,43700,44100,259,110249.0,2499971.0
2014-03-24,44000,44050,44000,44000,153,109999.0,2499971.0
2014-03-25,43500,44150,43500,44150,120,110374.0,2499971.0
2014-03-26,44300,44300,43700,44000,150,109999.0,2499971.0
2014-03-27,43550,44300,43550,44300,170,110749.0,2499971.0
2014-03-28,43950,45200,43900,44700,493,111749.0,2499971.0
2014-03-31,44650,44700,44100,44250,360,110624.0,2499971.0
2014-04-01,43850,44300,43800,44250,260,110624.0,2499971.0
2014-04-02,44050,44400,43650,43850,640,109624.0,2499971.0
2014-04-03,43600,43750,42500,43400,1420,108499.0,2499971.0
2014-04-04,42900,43350,42550,43000,950,107499.0,2499971.0
2014-04-07,42650,43000,42200,42650,690,106624.0,2499971.0
2014-04-08,42050,43000,42050,42300,840,105749.0,2499971.0
2014-04-09,42900,43050,42600,43050,1040,107624.0,2499971.0
2014-04-10,42650,42750,42000,42350,1262,105874.0,2499971.0
2014-04-11,42100,42300,42000,42300,402,105749.0,2499971.0
2014-04-14,41850,42600,41850,42600,541,106499.0,2499971.0
2014-04-15,42450,43000,42450,43000,150,107499.0,2499971.0
2014-04-16,42500,42800,42200,42600,890,106499.0,2499971.0
2014-04-17,42600,42650,42200,42550,620,106374.0,2499971.0
2014-04-18,42100,42400,41950,42400,551,105999.0,2499971.0
2014-04-21,42000,42350,41350,42150,1143,105374.0,2499971.0
2014-04-22,41700,42100,41650,41800,294,104499.0,2499971.0
2014-04-23,41550,41950,41200,41900,822,104749.0,2499971.0
2014-04-24,41600,41900,41050,41350,905,103374.0,2499971.0
2014-04-25,41050,41700,40500,41700,3822,104249.0,2499971.0
2014-04-28,41300,41900,41100,41850,393,104624.0,2499971.0
2014-04-29,41750,41950,41550,41550,320,103874.0,2499971.0
2014-04-30,41400,41500,41100,41400,251,103499.0,2499971.0
2014-05-02,41250,41250,41000,41200,61,102999.0,2499971.0
2014-05-07,41200,41200,40800,41100,220,102749.0,2499971.0
2014-05-08,41150,41150,40650,41000,252,102499.0,2499971.0
2014-05-09,40600,41500,40600,40950,4160,102374.0,2499971.0
2014-05-12,40950,40950,40650,40750,375,101874.0,2499971.0
2014-05-13,40500,40900,40500,40800,1380,101999.0,2499971.0
2014-05-14,40550,41400,40550,41400,721,103499.0,2499971.0
2014-05-15,41100,41900,41100,41600,470,103999.0,2499971.0
2014-05-16,41250,41600,40700,41600,2660,103999.0,2499971.0
2014-05-19,40850,41300,40750,41050,341,102624.0,2499971.0
2014-05-20,40550,42000,40550,41950,3630,104874.0,2499971.0
2014-05-21,41150,42000,41150,42000,380,104999.0,2499971.0
2014-05-22,41500,42350,41500,42000,560,104999.0,2499971.0
2014-05-23,41350,42200,40800,41850,1650,104624.0,2499971.0
2014-05-26,41550,41550,40600,41150,1041,102874.0,2499971.0
2014-05-27,40950,41050,40650,40800,704,101999.0,2499971.0
2014-05-28,40550,41100,40550,41100,170,102749.0,2499971.0
2014-05-29,40750,41000,40750,41000,270,102499.0,2499971.0
2014-05-30,40600,40900,40550,40900,210,102249.0,2499971.0
2014-06-02,40400,41100,40400,41100,347,102749.0,2499971.0
2014-06-03,41100,42000,41000,41400,1627,103499.0,2499971.0
2014-06-05,40800,41650,40800,41650,562,104124.0,2499971.0
2014-06-09,41100,41400,41100,41300,116,103249.0,2499971.0
2014-06-10,41300,41650,40950,41250,58,103124.0,2499971.0
2014-06-11,40800,41700,40800,41700,477,104249.0,2499971.0
2014-06-12,41050,41700,41000,41650,322,104124.0,2499971.0
2014-06-13,41150,41500,40900,40900,354,102249.0,2499971.0
2014-06-16,42200,42200,40800,41400,312,103499.0,2499971.0
2014-06-17,40900,41350,40750,41350,383,103374.0,2499971.0
2014-06-18,40850,41100,40750,41050,93,102624.0,2499971.0
2014-06-19,41000,41750,40800,41050,397,102624.0,2499971.0
2014-06-20,41000,41100,40800,41100,163,102749.0,2499971.0
2014-06-23,41400,41400,40600,40700,2014,101749.0,2499971.0
2014-06-24,41450,41450,40500,40650,67615,101624.0,2499971.0
2014-06-25,40650,41150,40250,40900,152,102249.0,2499971.0
2014-06-26,41400,41400,40700,40850,375,102124.0,2499971.0
2014-06-27,40850,41000,40600,41000,11133,102499.0,2499971.0
2014-06-30,40650,43000,40650,42250,9091,105624.0,2499971.0
2014-07-01,43150,44600,42350,43000,3804,107499.0,2499971.0
2014-07-02,42550,43400,42500,43400,10746,108499.0,2499971.0
2014-07-03,43450,43700,43400,43700,1270,109249.0,2499971.0
2014-07-04,44600,44600,43150,43200,577,107999.0,2499971.0
2014-07-07,43050,43200,42000,43150,799,107874.0,2499971.0
2014-07-08,44000,44300,43200,43500,2202,108749.0,2499971.0
2014-07-09,43650,44200,43300,44200,1279,110499.0,2499971.0
2014-07-10,44300,44750,44300,44700,473,111749.0,2499971.0
2014-07-11,44700,45800,44700,44700,1293,111749.0,2499971.0
2014-07-14,44900,45250,44450,44950,2053,112374.0,2499971.0
2014-07-15,45000,45000,44500,44750,730,111874.0,2499971.0
2014-07-16,44550,44800,44450,44600,975,111499.0,2499971.0
2014-07-17,44500,44500,43900,44450,380,111124.0,2499971.0
2014-07-18,44450,44450,44250,44350,885,110874.0,2499971.0
2014-07-21,44800,44800,44050,44500,1158,111249.0,2499971.0
2014-07-22,43900,44550,43900,44350,757,110874.0,2499971.0
2014-07-23,44000,44150,43550,44150,1930,110374.0,2499971.0
2014-07-24,44150,44600,43900,44350,1102,110874.0,2499971.0
2014-07-25,44600,44950,44600,44600,1536,111499.0,2499971.0
2014-07-28,44900,45100,43600,44200,898,110499.0,2499971.0
2014-07-29,44200,44500,44150,44250,501,110624.0,2499971.0
2014-07-30,43800,44250,43650,44250,239,110624.0,2499971.0
2014-07-31,43850,45700,43850,44500,2467,111249.0,2499971.0
2014-08-01,44500,44800,44200,44800,1710,111999.0,2499971.0
2014-08-04,44500,44850,44200,44750,1948,111874.0,2499971.0
2014-08-05,44700,44750,43800,44100,1073,110249.0,2499971.0
2014-08-06,43550,43900,43050,43150,723,107874.0,2499971.0
2014-08-07,43100,43400,43000,43200,474,107999.0,2499971.0
2014-08-08,43150,44000,43100,43700,1081,109249.0,2499971.0
2014-08-11,43700,44600,43250,44600,478,111499.0,2499971.0
2014-08-12,44150,44650,43750,44650,361,111624.0,2499971.0
2014-08-13,44100,44500,43900,44400,521,110999.0,2499971.0
2014-08-14,44100,44400,43550,44400,442,110999.0,2499971.0
2014-08-18,44400,44400,43200,44000,1023,109999.0,2499971.0
2014-08-19,43400,43600,43250,43300,1351,108249.0,2499971.0
2014-08-20,43400,43450,42000,42000,924,104999.0,2499971.0
2014-08-21,42000,42400,40750,40750,3261,101874.0,2499971.0
2014-08-22,40850,42050,40700,41900,9299,104749.0,2499971.0
2014-08-25,41900,42000,41400,41400,1713,103499.0,2499971.0
2014-08-26,41050,41500,40800,41000,1104,102499.0,2499971.0
2014-08-27,41000,41100,40800,40900,1945,102249.0,2499971.0
2014-08-28,41100,41650,40950,41250,43063,103124.0,2499971.0
2014-08-29,42400,42400,42000,42250,1759,105624.0,2499971.0
2014-09-01,42450,43400,42450,43150,3133,107874.0,2499971.0
2014-09-02,43500,43700,43400,43500,367,108749.0,2499971.0
2014-09-03,43700,43700,42900,43500,626,108749.0,2499971.0
2014-09-04,43500,43500,43000,43000,760,107499.0,2499971.0
2014-09-05,43500,43750,42900,42900,667,107249.0,2499971.0
2014-09-11,42300,42300,42100,42300,389,105749.0,2499971.0
2014-09-12,42000,42300,41500,42250,405,105624.0,2499971.0
2014-09-15,42200,42800,41950,42000,1171,104999.0,2499971.0
2014-09-16,43800,43800,41550,42150,632,105374.0,2499971.0
2014-09-17,43300,43600,42000,42700,858,106749.0,2499971.0
2014-09-18,42350,43000,42300,43000,47,107499.0,2499971.0
2014-09-19,42200,43100,42000,43100,1755,107749.0,2499971.0
2014-09-22,43050,43050,42650,42650,382,106624.0,2499971.0
2014-09-23,42600,42600,42000,42550,830,106374.0,2499971.0
2014-09-24,42400,43050,42400,43000,719,107499.0,2499971.0
2014-09-25,43050,43300,42550,42600,662,106499.0,2499971.0
2014-09-26,42900,43700,42900,43700,1184,109249.0,2499971.0
2014-09-29,43150,44200,43100,43450,756,108624.0,2499971.0
2014-09-30,43600,43600,42550,43050,541,107624.0,2499971.0
2014-10-01,43050,43050,42350,42450,856,106124.0,2499971.0
2014-10-02,42400,44800,42400,42500,669,106249.0,2499971.0
2014-10-06,42400,44300,42400,43000,506,107499.0,2499971.0
2014-10-07,42600,43900,42600,43850,122,109624.0,2499971.0
2014-10-08,43750,43850,42500,43000,347,107499.0,2499971.0
2014-10-10,43000,43200,42850,43000,312,107499.0,2499971.0
2014-10-13,43000,43000,42450,42450,887,106124.0,2499971.0
2014-10-14,42300,43000,42300,42950,1099,107374.0,2499971.0
2014-10-15,43200,44700,43200,43500,1542,108749.0,2499971.0
2014-10-16,43650,43700,43300,43300,129,108249.0,2499971.0
2014-10-17,43300,44050,43300,44050,2,110124.0,2499971.0
2014-10-20,44050,44050,43850,44000,947,109999.0,2499971.0
2014-10-21,44000,44000,42700,43600,1043,108999.0,2499971.0
2014-10-22,43600,44000,42900,43000,1329,107499.0,2499971.0
2014-10-23,43000,43200,42700,43000,2551,107499.0,2499971.0
2014-10-24,43100,43100,42900,42900,914,107249.0,2499971.0
2014-10-27,42600,42600,42400,42600,1116,106499.0,2499971.0
2014-10-28,42600,42600,42000,42200,673,105499.0,2499971.0
2014-10-29,42450,42450,42400,42400,1303,105999.0,2499971.0
2014-10-30,42450,42450,41700,42050,509,105124.0,2499971.0
2014-10-31,42050,42200,42000,42150,747,105374.0,2499971.0
2014-11-03,42150,42250,41900,41900,517,104749.0,2499971.0
2014-11-04,42000,44500,41900,41900,3030,104749.0,2499971.0
2014-11-05,43250,43250,41900,41900,283,104749.0,2499971.0
2014-11-06,42100,42350,41800,42350,607,105874.0,2499971.0
2014-11-07,42150,42350,41750,41800,1242,104499.0,2499971.0
2014-11-10,41800,42100,41800,42000,229,104999.0,2499971.0
2014-11-11,41700,42200,41700,42200,290,105499.0,2499971.0
2014-11-12,42050,42200,42050,42200,230,105499.0,2499971.0
2014-11-13,41850,42750,41850,42100,779,105249.0,2499971.0
2014-11-14,41750,42000,40800,40800,941,101999.0,2499971.0
2014-11-17,40850,42000,40750,40800,2242,101999.0,2499971.0
2014-11-18,40500,40800,40500,40750,2442,101874.0,2499971.0
2014-11-19,40550,40800,40000,40800,1068,101999.0,2499971.0
2014-11-20,40300,40400,39350,39600,3244,98999.0,2499971.0
2014-11-21,40000,40000,39450,39750,1143,99374.0,2499971.0
2014-11-24,40050,40050,39800,39800,777,99499.0,2499971.0
2014-11-25,39800,39850,39550,39800,310,99499.0,2499971.0
2014-11-26,39800,39900,39650,39650,749,99124.0,2499971.0
2014-11-27,39800,39950,39800,39900,449,99749.0,2499971.0
2014-11-28,39900,39900,39000,39250,910,98124.0,2499971.0
2014-12-01,39250,39250,38800,38850,348,97124.0,2499971.0
2014-12-02,38850,39500,38850,39400,1101,98499.0,2499971.0
2014-12-03,39000,41900,38950,41550,985,103874.0,2499971.0
2014-12-04,40700,40700,39600,39600,775,98999.0,2499971.0
2014-12-05,39600,39600,39050,39500,500,98749.0,2499971.0
2014-12-08,39800,40200,39750,40100,1433,100249.0,2499971.0
2014-12-09,40100,40100,39950,40000,220,99999.0,2499971.0
2014-12-10,40050,40050,39900,39950,289,99874.0,2499971.0
2014-12-11,39850,41600,39850,40000,478,99999.0,2499971.0
2014-12-12,41800,41800,40100,40100,172,100249.0,2499971.0
2014-12-15,39800,39900,39800,39800,1269,99499.0,2499971.0
2014-12-16,40000,40000,39200,39700,374,99249.0,2499971.0
2014-12-17,39700,39700,39250,39450,581,98624.0,2499971.0
2014-12-18,39200,39450,39200,39200,654,97999.0,2499971.0
2014-12-19,38900,39400,38900,39400,191,98499.0,2499971.0
2014-12-22,39050,39500,39050,39500,290,98749.0,2499971.0
2014-12-23,38850,39500,38850,39350,924,98374.0,2499971.0
2014-12-24,38950,39450,38950,39350,639,98374.0,2499971.0
2014-12-26,39350,39800,39300,39600,2570,98999.0,2499971.0
2014-12-29,39050,39500,39050,39500,330,98749.0,2499971.0
2014-12-30,39550,40050,39300,39400,272,98499.0,2499971.0
2015-01-02,39550,39950,39050,39300,294,98249.0,2499971.0
2015-01-05,39300,39450,39100,39300,490,98249.0,2499971.0
2015-01-06,39850,39850,39100,39500,40,98749.0,2499971.0
2015-01-07,39650,39650,39050,39500,148,98749.0,2499971.0
2015-01-08,39000,41350,39000,41150,406,102874.0,2499971.0
2015-01-09,40950,40950,38850,38850,711,97124.0,2499971.0
2015-01-12,39050,39750,38850,39250,113,98124.0,2499971.0
2015-01-13,39650,39650,38750,39350,843,98374.0,2499971.0
