제이준코스메틱(025620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-01-09,1034811,1092360,1034811,1058875,19330,13981.0,3170312.0
2004-01-12,1050412,1116659,1042261,1114211,32690,14710.0,3170312.0
2004-01-13,1094673,1116431,1074407,1082923,12460,14298.0,3170312.0
2004-01-14,1066076,1087778,1056488,1056547,14820,13949.0,3170312.0
2004-01-15,986781,1034690,986781,1013365,41070,13379.0,3170312.0
2004-01-16,1013370,1044429,999043,1012073,10430,13363.0,3170312.0
2004-01-19,1005854,1052747,1005854,1010779,7920,13347.0,3170312.0
2004-01-20,989190,1008443,985600,989317,17920,13062.0,3170312.0
2004-01-26,977209,1003709,974939,982077,14970,12967.0,3170312.0
2004-01-27,982900,992726,960058,960357,15430,12681.0,3170312.0
2004-01-28,948502,1080770,948502,972510,57760,12840.0,3170312.0
2004-01-29,996528,1006181,961626,961649,16150,12697.0,3170312.0
2004-01-30,984468,998853,963004,979750,9180,12935.0,3170312.0
2004-02-02,986560,1092383,986560,1025260,82540,13537.0,3170312.0
2004-02-03,1037093,1039614,990269,990350,15648,13078.0,3170312.0
2004-02-04,997503,1137622,972322,1020346,163960,13474.0,3170312.0
2004-02-05,1019978,1128015,993774,1051633,65885,13886.0,3170312.0
2004-02-06,1080509,1080509,1020188,1027588,33540,13569.0,3170312.0
2004-02-09,1027574,1038243,992855,992936,20760,13109.0,3170312.0
2004-02-10,1005978,1020067,993873,997592,8270,13173.0,3170312.0
2004-02-11,981869,1021318,981869,1008451,17930,13315.0,3170312.0
2004-02-12,1007072,1025424,982006,982077,9905,12967.0,3170312.0
2004-02-13,988184,998921,982006,982077,13920,12967.0,3170312.0
2004-02-16,981879,1026366,981879,992936,10050,13109.0,3170312.0
2004-02-17,991163,1005857,979354,986731,6070,13030.0,3170312.0
2004-02-18,991345,1008250,984268,991645,14210,13093.0,3170312.0
2004-02-19,997607,1006120,979620,980783,13140,12951.0,3170312.0
2004-02-20,982026,988192,972725,972510,8260,12840.0,3170312.0
2004-02-23,961509,997655,961509,974836,14700,12871.0,3170312.0
2004-02-24,984564,1120241,984564,996556,249140,13157.0,3170312.0
2004-02-25,1008458,1019195,979734,985697,62250,13014.0,3170312.0
2004-02-26,996682,1008547,977259,978458,24460,12919.0,3170312.0
2004-02-27,978470,991419,963789,974836,19440,12871.0,3170312.0
2004-03-02,974630,1000889,960005,1001212,33404,13220.0,3170312.0
2004-03-03,985294,1008136,978214,986731,11910,13030.0,3170312.0
2004-03-04,984630,1066106,984630,1015693,75730,13410.0,3170312.0
2004-03-05,1080557,1166833,1067005,1166960,110540,15408.0,3170312.0
2004-03-08,1339640,1339640,1248805,1308660,539910,17278.0,3170312.0
2004-03-09,1224704,1248982,1114448,1114211,232050,14710.0,3170312.0
2004-03-10,1080245,1106507,1036843,1061203,158870,14013.0,3170312.0
2004-03-11,1050607,1080835,1026693,1043360,87100,13775.0,3170312.0
2004-03-12,1043064,1073041,886882,936309,128939,12364.0,3170312.0
2004-03-15,965149,984334,957844,984405,79860,12998.0,3170312.0
2004-03-16,969488,1015421,961281,967596,31641,12776.0,3170312.0
2004-03-17,972350,1006761,967312,1001212,62070,13220.0,3170312.0
2004-03-18,1003402,1056463,976902,997592,105630,13173.0,3170312.0
2004-03-19,989263,1016607,989263,998884,32320,13188.0,3170312.0
2004-03-22,996277,1008154,975714,977164,31022,12903.0,3170312.0
2004-03-23,969480,997417,969480,977164,20110,12903.0,3170312.0
2004-03-24,977209,1004848,973561,982077,21527,12967.0,3170312.0
2004-03-25,983032,1003650,979668,979750,30470,12935.0,3170312.0
2004-03-26,1003463,1003463,937456,960357,28070,12681.0,3170312.0
2004-03-29,951076,975058,931835,931653,32850,12301.0,3170312.0
2004-03-30,927722,951704,919332,920795,19412,12158.0,3170312.0
2004-03-31,941238,953115,922896,953115,27710,12586.0,3170312.0
2004-04-01,941025,968667,932512,936309,15176,12364.0,3170312.0
2004-04-02,938548,948145,924163,926742,23310,12237.0,3170312.0
2004-04-06,925614,948150,925614,941221,22810,12428.0,3170312.0
2004-04-07,931427,951752,931427,936309,19580,12364.0,3170312.0
2004-04-08,933862,978419,933862,953115,24632,12586.0,3170312.0
2004-04-09,977160,977160,942441,948462,10760,12523.0,3170312.0
2004-04-12,948074,1032081,948074,977164,63852,12903.0,3170312.0
2004-04-13,994950,994950,952981,960357,22210,12681.0,3170312.0
2004-04-14,952958,960035,938629,947168,16081,12507.0,3170312.0
2004-04-16,948092,968667,935987,936309,15210,12364.0,3170312.0
2004-04-19,935911,976854,935911,977164,38189,12903.0,3170312.0
2004-04-20,976963,1056466,960058,960357,92949,12681.0,3170312.0
2004-04-21,952998,991310,936037,950790,32090,12554.0,3170312.0
2004-04-22,960245,1092512,957966,979750,452376,12935.0,3170312.0
2004-04-23,974509,1008020,959817,971216,50461,12824.0,3170312.0
2004-04-26,971330,974990,960364,962943,20360,12713.0,3170312.0
2004-04-27,952170,973635,952170,965269,24990,12745.0,3170312.0
2004-04-28,963961,1008506,963961,966563,32860,12761.0,3170312.0
2004-04-29,961350,976816,933707,936309,33630,12364.0,3170312.0
2004-04-30,935941,935941,883189,902694,33460,11920.0,3170312.0
2004-05-03,890565,912268,889129,889507,22700,11746.0,3170312.0
2004-05-04,891032,930483,889595,912519,59530,12047.0,3170312.0
2004-05-06,924631,1001307,924631,949754,145465,12539.0,3170312.0
2004-05-07,960402,960402,901700,912519,43600,12047.0,3170312.0
2004-05-10,912415,922002,816248,816329,26245,10779.0,3170312.0
2004-05-11,794925,876173,794925,864423,24210,11413.0,3170312.0
2004-05-12,855717,872688,849845,853564,15550,11270.0,3170312.0
2004-05-13,835311,855577,799155,799520,24825,10557.0,3170312.0
2004-05-14,802884,832803,744182,768233,32240,10145.0,3170312.0
2004-05-17,780016,796919,698472,705917,25300,9321.0,3170312.0
2004-05-18,683970,716638,683970,698675,16215,9226.0,3170312.0
2004-05-19,703662,761520,703662,720398,27060,9511.0,3170312.0
2004-05-20,697350,709227,652805,678249,16757,8956.0,3170312.0
2004-05-21,679307,704429,649388,665062,14120,8782.0,3170312.0
2004-05-24,676007,764871,676007,764872,50110,10097.0,3170312.0
2004-05-25,828244,878785,767868,768233,202400,10145.0,3170312.0
2004-05-27,768304,804697,711038,720398,96090,9511.0,3170312.0
2004-05-28,730901,734562,684135,699969,37310,9241.0,3170312.0
2004-05-31,689242,705906,676042,686783,32580,9067.0,3170312.0
2004-06-01,700881,788603,700881,788662,72300,10414.0,3170312.0
2004-06-02,830407,883113,748635,765905,228567,10113.0,3170312.0
2004-06-03,770672,825886,758557,793573,102630,10478.0,3170312.0
2004-06-04,840549,912734,835693,912519,194260,12047.0,3170312.0
2004-06-07,984666,1049546,958163,1049308,175970,13854.0,3170312.0
2004-06-08,1176640,1176640,965347,1056547,506637,13949.0,3170312.0
2004-06-09,1090101,1151311,969653,984405,368775,12998.0,3170312.0
2004-06-10,953209,960585,836717,845289,184621,11159.0,3170312.0
2004-06-11,883668,936488,804702,881232,263237,11635.0,3170312.0
2004-06-14,845235,882166,825744,870370,78450,11492.0,3170312.0
2004-06-15,900107,943274,851905,852270,166440,11255.0,3170312.0
2004-06-16,822203,907336,795642,890799,274550,11762.0,3170312.0
2004-06-17,921850,959865,840010,840377,236337,11096.0,3170312.0
2004-06-18,845218,851930,722479,768233,95806,10145.0,3170312.0
2004-06-21,770441,816058,750175,799520,113050,10557.0,3170312.0
2004-06-22,804649,852375,724007,754010,139740,9955.0,3170312.0
2004-06-23,735975,765897,732317,746771,63100,9860.0,3170312.0
2004-06-24,752485,768010,736960,751427,45562,9923.0,3170312.0
2004-06-25,745339,776627,740542,758666,39112,10018.0,3170312.0
2004-06-28,763567,775376,747733,750391,33593,9907.0,3170312.0
2004-06-29,756272,862026,756272,862098,208343,11381.0,3170312.0
2004-06-30,907493,990350,798365,815293,702398,10763.0,3170312.0
2004-07-01,835552,835552,770626,778059,94480,10272.0,3170312.0
2004-07-02,777653,789520,755940,771853,67792,10193.0,3170312.0
2004-07-05,774264,852079,773124,806762,124911,10652.0,3170312.0
2004-07-06,808895,834255,782633,782714,54520,10335.0,3170312.0
2004-07-07,770788,782904,751548,780386,34670,10304.0,3170312.0
2004-07-08,763731,811638,760071,764872,39276,10097.0,3170312.0
2004-07-09,762118,835443,762118,785042,110935,10367.0,3170312.0
2004-07-12,804257,825663,784834,789953,44520,10430.0,3170312.0
2004-07-13,793319,860707,792179,833136,96725,11001.0,3170312.0
2004-07-14,823381,851922,752333,762286,82740,10066.0,3170312.0
2004-07-15,775616,781852,750494,757633,55870,10002.0,3170312.0
2004-07-16,751634,761221,727652,757633,42570,10002.0,3170312.0
2004-07-19,745281,756019,736765,756338,35950,9986.0,3170312.0
2004-07-20,748032,780472,744612,744443,59890,9828.0,3170312.0
2004-07-21,751573,768179,746786,761252,39540,10050.0,3170312.0
2004-07-22,766031,771971,750509,754010,23190,9955.0,3170312.0
2004-07-23,751193,779975,745256,762286,84020,10066.0,3170312.0
2004-07-26,757569,792230,750261,769527,79440,10161.0,3170312.0
2004-07-27,763273,784735,734308,734618,42630,9701.0,3170312.0
2004-07-28,728619,750322,728619,732290,24540,9669.0,3170312.0
2004-07-29,724850,740613,686779,708244,39200,9352.0,3170312.0
2004-07-30,732338,744455,690313,699969,50050,9241.0,3170312.0
2004-08-02,684031,696146,666283,666354,23520,8798.0,3170312.0
2004-08-03,669826,683915,663886,667387,17660,8813.0,3170312.0
2004-08-04,672387,767414,672387,767200,163780,10129.0,3170312.0
2004-08-05,816078,840060,729805,758666,179590,10018.0,3170312.0
2004-08-06,746750,746750,692904,696350,71930,9194.0,3170312.0
2004-08-09,698614,722538,688970,689108,37800,9099.0,3170312.0
2004-08-10,689323,724032,689323,707208,39360,9337.0,3170312.0
2004-08-11,711101,778192,707385,744443,85900,9828.0,3170312.0
2004-08-12,748794,792255,748794,792281,114903,10462.0,3170312.0
2004-08-13,816276,825805,704584,713156,182606,9416.0,3170312.0
2004-08-16,720524,731023,703621,729965,36660,9638.0,3170312.0
2004-08-17,742758,742758,720154,728670,34950,9622.0,3170312.0
2004-08-18,720248,736912,708188,717812,26770,9479.0,3170312.0
2004-08-19,715498,736061,715498,729965,25460,9638.0,3170312.0
2004-08-20,732507,764641,730228,744443,38410,9828.0,3170312.0
2004-08-23,767295,779160,737077,737204,25381,9733.0,3170312.0
2004-08-24,742059,755246,722806,724017,30395,9558.0,3170312.0
2004-08-25,711418,734329,711418,725051,32745,9574.0,3170312.0
2004-08-26,739346,739346,718784,721431,10980,9527.0,3170312.0
2004-08-27,722864,731380,709609,726343,42630,9590.0,3170312.0
2004-08-30,720164,734308,715068,734618,26337,9701.0,3170312.0
2004-08-31,727712,739521,720691,720398,14760,9511.0,3170312.0
2004-09-01,722788,815002,722788,746771,191249,9860.0,3170312.0
2004-09-02,763775,823558,751669,804434,164290,10621.0,3170312.0
2004-09-03,794783,836514,784889,816329,104330,10779.0,3170312.0
2004-09-06,816559,923466,727652,744443,357974,9828.0,3170312.0
2004-09-07,744506,757761,737198,743151,39766,9812.0,3170312.0
2004-09-08,745522,751462,732208,732290,35490,9669.0,3170312.0
2004-09-09,729751,739339,727234,728670,20020,9622.0,3170312.0
2004-09-10,729762,739346,727241,734618,32370,9701.0,3170312.0
2004-09-13,732208,741806,732208,732290,15976,9669.0,3170312.0
2004-09-14,734564,743022,734564,740824,15520,9780.0,3170312.0
2004-09-15,751462,751462,732208,732290,18130,9669.0,3170312.0
2004-09-16,732029,744146,727241,734618,13360,9701.0,3170312.0
2004-09-17,736770,744146,729762,734618,30210,9701.0,3170312.0
2004-09-20,734488,742946,731069,732290,15298,9669.0,3170312.0
2004-09-21,728784,739521,728784,733584,16659,9685.0,3170312.0
2004-09-22,736960,775327,734440,751427,56009,9923.0,3170312.0
2004-09-23,765608,765608,721063,721431,26959,9527.0,3170312.0
2004-09-24,727497,751479,709513,709536,23990,9368.0,3170312.0
2004-09-30,717596,717596,703507,703589,12400,9289.0,3170312.0
2004-10-01,705779,728566,703444,713156,12650,9416.0,3170312.0
2004-10-04,716745,723766,711651,713156,13470,9416.0,3170312.0
2004-10-05,722586,744288,707061,717812,23130,9479.0,3170312.0
2004-10-06,720691,730233,714754,720398,17180,9511.0,3170312.0
2004-10-07,729825,729825,708122,711864,3730,9400.0,3170312.0
2004-10-08,702380,716765,697583,701003,27490,9257.0,3170312.0
2004-10-11,720425,720425,698654,701003,4420,9257.0,3170312.0
2004-10-12,699733,708191,697453,698675,6880,9226.0,3170312.0
2004-10-13,704541,705681,699743,704622,8540,9305.0,3170312.0
2004-10-14,708211,709351,683932,689108,9785,9099.0,3170312.0
2004-10-15,677927,698489,677927,678249,6910,8956.0,3170312.0
2004-10-18,681924,691511,679644,686783,11900,9067.0,3170312.0
2004-10-19,703221,703221,677803,691436,9250,9130.0,3170312.0
2004-10-20,695972,695972,664922,665062,7760,8782.0,3170312.0
2004-10-21,666235,687641,656647,656787,15750,8671.0,3170312.0
2004-10-22,656698,674444,651898,666354,4900,8798.0,3170312.0
2004-10-25,653116,655634,643519,643600,1885,8496.0,3170312.0
2004-10-26,650406,669829,650406,661440,6840,8734.0,3170312.0
2004-10-27,671916,671916,650213,650581,2290,8592.0,3170312.0
2004-10-28,643635,657964,636558,639978,10421,8449.0,3170312.0
2004-10-29,655490,734810,655490,679541,153675,8972.0,3170312.0
2004-11-01,671946,683813,611867,641014,65502,8465.0,3170312.0
2004-11-02,657701,727368,634858,708244,129760,9352.0,3170312.0
2004-11-03,721355,814216,714333,814002,351289,10747.0,3170312.0
2004-11-04,842695,935273,799586,935276,601710,12348.0,3170312.0
2004-11-05,854569,1074308,849782,1074390,317997,14187.0,3170312.0
2004-11-08,1200645,1224924,936359,996556,943087,13157.0,3170312.0
2004-11-09,1035092,1061299,852284,898038,787673,11857.0,3170312.0
2004-11-10,912238,961286,864035,924414,524920,12206.0,3170312.0
2004-11-11,912590,948381,888311,948462,301390,12523.0,3170312.0
2004-11-12,953006,955582,816248,816329,311666,10779.0,3170312.0
2004-11-15,804297,851953,801480,833136,251690,11001.0,3170312.0
2004-11-16,833011,842609,787564,811674,152520,10716.0,3170312.0
2004-11-17,811476,869038,799315,859512,378842,11350.0,3170312.0
2004-11-18,857371,907853,756345,780386,307824,10304.0,3170312.0
2004-11-19,780269,816367,762224,778059,100290,10272.0,3170312.0
2004-11-22,756013,777716,708039,728670,74321,9622.0,3170312.0
2004-11-23,732328,754030,728612,731257,90265,9654.0,3170312.0
2004-11-24,731013,763440,731013,745479,63556,9844.0,3170312.0
2004-11-25,751424,773126,722641,722723,48330,9543.0,3170312.0
2004-11-26,722826,740813,687810,696350,54420,9194.0,3170312.0
2004-11-29,696250,708355,677068,699969,27273,9241.0,3170312.0
2004-11-30,696309,708426,680784,686783,41367,9067.0,3170312.0
2004-12-01,686663,705549,681567,705917,28740,9321.0,3170312.0
2004-12-02,703251,773990,703251,715484,177023,9448.0,3170312.0
2004-12-03,732155,738095,698588,708244,38110,9352.0,3170312.0
2004-12-06,701116,713290,681990,692730,44403,9146.0,3170312.0
2004-12-07,696319,711853,692968,692730,30300,9146.0,3170312.0
2004-12-08,692656,710711,689008,698675,21770,9226.0,3170312.0
2004-12-09,703525,744354,686567,694022,89000,9162.0,3170312.0
2004-12-10,691511,703685,684203,686783,19530,9067.0,3170312.0
2004-12-13,685227,705493,683791,687816,24120,9083.0,3170312.0
2004-12-14,688884,693684,675639,687816,24430,9083.0,3170312.0
2004-12-15,680455,693700,680455,684196,21810,9035.0,3170312.0
2004-12-16,688884,751234,688884,705917,84853,9321.0,3170312.0
2004-12-17,705531,739339,697312,715484,30490,9448.0,3170312.0
2004-12-20,720200,792157,709234,768233,151373,10145.0,3170312.0
2004-12-21,777891,808895,739524,782714,136176,10335.0,3170312.0
2004-12-22,789770,888516,710802,732290,345480,9669.0,3170312.0
2004-12-23,728391,750094,685227,705917,71980,9321.0,3170312.0
2004-12-24,704726,715450,696268,696350,35360,9194.0,3170312.0
2004-12-27,696190,739607,696190,703589,35093,9289.0,3170312.0
2004-12-28,698593,715202,696017,698675,40443,9226.0,3170312.0
2004-12-29,687793,705838,687793,699969,13630,9241.0,3170312.0
2004-12-30,698786,715450,696268,696350,11483,9194.0,3170312.0
2005-01-03,696412,720691,696412,720398,17150,9511.0,3170312.0
2005-01-04,721243,753911,710802,732290,25630,9669.0,3170312.0
2005-01-05,721063,752422,715182,739532,22820,9765.0,3170312.0
2005-01-06,748962,748962,720534,727637,21910,9606.0,3170312.0
2005-01-07,727548,748111,723890,737204,21370,9733.0,3170312.0
2005-01-10,742059,742059,720595,724017,15370,9558.0,3170312.0
2005-01-11,722451,741634,722451,725051,34470,9574.0,3170312.0
2005-01-12,725136,734779,719255,720398,12780,9511.0,3170312.0
2005-01-13,720233,741695,720233,721431,19040,9527.0,3170312.0
2005-01-14,714607,731271,714607,714450,26770,9432.0,3170312.0
2005-01-17,722679,734488,715306,732290,24370,9669.0,3170312.0
2005-01-18,722444,735757,720233,721431,13660,9527.0,3170312.0
2005-01-19,722444,739346,721063,721431,22530,9527.0,3170312.0
2005-01-20,722434,728374,709120,715484,26640,9448.0,3170312.0
2005-01-21,715362,754813,713082,750391,49170,9907.0,3170312.0
2005-01-24,761153,761153,739450,755046,37270,9971.0,3170312.0
2005-01-25,746776,778134,746776,763580,48485,10082.0,3170312.0
2005-01-26,765641,864088,761138,805468,216150,10636.0,3170312.0
2005-01-27,830764,830764,746712,746771,64535,9860.0,3170312.0
2005-01-28,756153,759813,732170,735912,45240,9717.0,3170312.0
2005-01-31,737059,746657,735919,741860,23493,9796.0,3170312.0
2005-02-01,745709,760107,736180,754010,40843,9955.0,3170312.0
2005-02-02,763856,775720,748318,759958,36370,10034.0,3170312.0
2005-02-03,749045,836770,749045,770819,134360,10177.0,3170312.0
2005-02-04,801518,816200,767939,782714,75933,10335.0,3170312.0
2005-02-07,801329,801329,771475,771853,44995,10193.0,3170312.0
2005-02-11,780150,808874,779010,792281,59930,10462.0,3170312.0
2005-02-14,789449,813725,780991,803140,49010,10605.0,3170312.0
2005-02-15,802924,825767,802924,823569,54510,10874.0,3170312.0
2005-02-16,845319,848976,804672,804434,59420,10621.0,3170312.0
2005-02-17,804383,816260,784960,785042,31060,10367.0,3170312.0
2005-02-18,784834,798329,777767,789953,28280,10430.0,3170312.0
2005-02-21,801346,902372,801346,840377,210360,11096.0,3170312.0
2005-02-22,847718,862115,816417,821241,58280,10842.0,3170312.0
2005-02-23,835585,943563,823467,864423,299645,11413.0,3170312.0
2005-02-24,852105,919492,845266,900366,100401,11889.0,3170312.0
2005-02-25,908889,974853,854759,871665,117699,11508.0,3170312.0
2005-02-28,860600,888243,808682,818657,96145,10811.0,3170312.0
2005-03-02,820962,840088,820962,833136,47240,11001.0,3170312.0
2005-03-03,832732,847355,818279,818657,29830,10811.0,3170312.0
2005-03-04,823545,858196,823545,857184,34700,11318.0,3170312.0
2005-03-07,857115,872650,832892,857184,51885,11318.0,3170312.0
2005-03-08,884755,945977,857115,857184,138730,11318.0,3170312.0
2005-03-09,851385,854805,800903,814002,51740,10747.0,3170312.0
2005-03-10,692968,692968,692968,692730,4760,9146.0,3170312.0
2005-03-11,589771,589771,589771,589557,3910,7783.0,3170312.0
2005-03-14,501839,501839,501839,501898,8690,6626.0,3170312.0
2005-03-15,434533,468112,429436,432084,371420,5707.0,3170312.0
2005-03-16,449948,489399,444011,448890,133532,5928.0,3170312.0
2005-03-17,475881,475881,384499,393813,86320,5199.0,3170312.0
2005-03-18,386520,450262,386520,408294,57915,5390.0,3170312.0
2005-03-21,415490,432098,390370,425100,39360,5611.0,3170312.0
2005-03-22,470400,470400,405474,422517,11194,5580.0,3170312.0
2005-03-23,403136,449905,395763,396141,16890,5231.0,3170312.0
2005-03-24,408250,425155,386548,391485,11970,5168.0,3170312.0
2005-03-25,393675,403273,377842,388901,15030,5136.0,3170312.0
2005-03-28,386287,446369,386287,420189,26830,5548.0,3170312.0
2005-03-29,419745,427118,393539,396141,18860,5231.0,3170312.0
2005-03-30,408250,408250,384268,391485,10210,5168.0,3170312.0
2005-03-31,392642,432162,379397,390193,45780,5152.0,3170312.0
2005-04-01,390375,390375,390375,390193,0,5152.0,3170312.0
2005-04-04,366226,400877,345607,373387,32480,4930.0,3170312.0
2005-04-06,372274,394035,350812,350631,26220,4629.0,3170312.0
2005-04-07,345311,354908,329786,355286,28500,4692.0,3170312.0
2005-04-08,345311,389856,341651,355286,19880,4692.0,3170312.0
2005-04-11,357940,408425,345825,393813,70650,5199.0,3170312.0
2005-04-12,391383,431675,391383,420189,33590,5548.0,3170312.0
2005-04-13,402057,440665,378075,408294,37150,5390.0,3170312.0
2005-04-14,388161,398592,369820,374679,9850,4946.0,3170312.0
2005-04-15,364544,382586,364544,382954,5990,5057.0,3170312.0
2005-04-18,374562,374562,326301,331238,19677,4375.0,3170312.0
2005-04-19,338343,345420,320298,345719,13690,4565.0,3170312.0
2005-04-20,338223,367003,330847,349339,4820,4613.0,3170312.0
2005-04-21,381532,381532,344543,348044,1730,4597.0,3170312.0
2005-04-22,341694,370782,341694,345719,1655,4565.0,3170312.0
2005-04-25,348062,360179,338477,338477,2290,4470.0,3170312.0
2005-04-26,337466,357733,324221,326582,13430,4312.0,3170312.0
2005-04-27,327615,344533,311853,314429,11740,4153.0,3170312.0
2005-04-28,320194,323910,299872,312104,27830,4121.0,3170312.0
2005-04-29,301115,315510,301115,314429,7930,4153.0,3170312.0
2005-05-02,302549,361489,302549,361492,19240,4771.0,3170312.0
2005-05-03,367110,415006,367110,398468,30350,5263.0,3170312.0
2005-05-04,381436,419803,380355,398468,4330,5263.0,3170312.0
2005-05-06,385046,427369,380545,380626,9910,5025.0,3170312.0
2005-05-09,375555,416146,375555,398468,3990,5263.0,3170312.0
2005-05-10,375514,400580,375514,386574,2820,5104.0,3170312.0
2005-05-11,405966,407346,372396,374679,2580,4946.0,3170312.0
2005-05-12,401771,401771,368260,382954,2710,5057.0,3170312.0
2005-05-13,395221,395221,348087,384246,4470,5072.0,3170312.0
2005-05-16,384395,384395,345731,360198,5700,4755.0,3170312.0
2005-05-17,347112,372221,347112,360198,3880,4755.0,3170312.0
2005-05-18,350519,379060,350519,368473,3150,4866.0,3170312.0
2005-05-19,351233,370656,348953,358906,4920,4740.0,3170312.0
2005-05-20,347813,358538,347813,358906,3010,4740.0,3170312.0
2005-05-23,360210,412128,360210,411913,24350,5437.0,3170312.0
2005-05-24,471658,472548,419854,472938,114915,6246.0,3170312.0
2005-05-25,492008,492008,401766,402088,43650,5310.0,3170312.0
2005-05-26,398286,398286,364716,372092,24270,4914.0,3170312.0
2005-05-27,367581,388974,367581,384246,24210,5072.0,3170312.0
2005-05-30,371798,406814,371798,386574,5650,5104.0,3170312.0
2005-05-31,404463,404463,369754,372092,14089,4914.0,3170312.0
2005-06-01,359982,392422,359982,380626,8570,5025.0,3170312.0
2005-06-02,380458,436868,372056,436995,51594,5770.0,3170312.0
2005-06-03,425315,447919,398519,425100,19440,5611.0,3170312.0
2005-06-07,442937,452534,400912,451476,4810,5960.0,3170312.0
2005-06-08,478054,478054,438297,444237,8080,5865.0,3170312.0
2005-06-09,429330,451088,428486,448890,22680,5928.0,3170312.0
2005-06-10,432076,468472,432076,458715,24120,6055.0,3170312.0
2005-06-13,480169,480169,445209,447856,14230,5913.0,3170312.0
2005-06-14,451065,513359,451065,513793,28870,6784.0,3170312.0
2005-06-15,576136,590293,540105,590590,99001,7799.0,3170312.0
2005-06-16,669935,678096,522146,576370,124630,7609.0,3170312.0
2005-06-17,576243,578522,528278,540168,40570,7133.0,3170312.0
2005-06-20,540373,573943,516153,552322,14270,7292.0,3170312.0
2005-06-21,528022,550627,517047,517412,12195,6832.0,3170312.0
2005-06-22,456334,528281,456334,505520,24810,6674.0,3170312.0
2005-06-23,494382,580954,494382,581023,31480,7672.0,3170312.0
2005-06-24,609658,660084,552949,588265,24070,7767.0,3170312.0
2005-06-27,565445,586007,552440,555941,6510,7339.0,3170312.0
2005-06-28,541222,636252,532764,624205,44389,8243.0,3170312.0
2005-06-29,624334,696225,577509,643600,23430,8496.0,3170312.0
2005-06-30,631444,739433,631444,714450,50400,9432.0,3170312.0
2005-07-01,717874,741857,683998,741860,23070,9796.0,3170312.0
2005-07-04,742072,742072,649562,679541,15925,8972.0,3170312.0
2005-07-05,672430,744618,672430,720398,9590,9511.0,3170312.0
2005-07-06,720547,780330,689257,696350,19450,9194.0,3170312.0
2005-07-07,678385,720651,678385,716776,8280,9463.0,3170312.0
2005-07-08,695906,717608,671924,672301,15760,8877.0,3170312.0
2005-07-11,662508,762095,662508,698675,77270,9226.0,3170312.0
2005-07-12,691286,720374,691286,704622,26221,9305.0,3170312.0
2005-07-13,744618,744618,691612,720398,8680,9511.0,3170312.0
2005-07-14,756249,756249,703429,732290,4804,9669.0,3170312.0
2005-07-15,715210,730975,715210,717812,9570,9479.0,3170312.0
2005-07-18,741626,804216,708046,752719,62030,9939.0,3170312.0
2005-07-19,756011,810153,734308,734618,16140,9701.0,3170312.0
2005-07-20,708231,741811,708231,713156,7640,9416.0,3170312.0
2005-07-21,718779,756019,718779,756338,9060,9986.0,3170312.0
2005-07-22,756046,811329,756046,799520,15670,10557.0,3170312.0
2005-07-25,799051,825610,765540,765905,12320,10113.0,3170312.0
2005-07-26,814883,814883,724653,765905,13240,10113.0,3170312.0
2005-07-27,775543,814216,747913,814002,14330,10747.0,3170312.0
2005-07-28,813874,852241,792172,845289,18060,11159.0,3170312.0
2005-07-29,821045,852039,798443,816329,14131,10779.0,3170312.0
2005-08-01,818386,832770,775277,833136,21760,11001.0,3170312.0
2005-08-02,788522,812560,708173,708244,66091,9352.0,3170312.0
2005-08-03,674436,708312,602545,660407,30530,8718.0,3170312.0
2005-08-04,671969,744157,660105,705917,39150,9321.0,3170312.0
2005-08-05,672169,720440,672169,694022,12800,9162.0,3170312.0
2005-08-08,638640,705731,638640,701003,9190,9257.0,3170312.0
2005-08-09,700815,720248,696083,717812,2970,9479.0,3170312.0
2005-08-10,716512,756019,683775,756338,6650,9986.0,3170312.0
2005-08-11,720184,721028,647997,672301,22982,8877.0,3170312.0
2005-08-12,662742,689242,643544,686783,14910,9067.0,3170312.0
2005-08-16,686691,693700,657612,684196,4750,9035.0,3170312.0
2005-08-17,627819,680880,627819,636358,11420,8401.0,3170312.0
2005-08-18,621512,624088,561739,621877,19080,8211.0,3170312.0
2005-08-19,624058,638387,587902,600157,3930,7926.0,3170312.0
2005-08-22,577352,599888,559310,583351,4910,7704.0,3170312.0
2005-08-23,576189,599817,507604,516120,30500,6816.0,3170312.0
2005-08-24,517262,524570,451243,465699,28490,6150.0,3170312.0
2005-08-25,453905,479027,425376,427428,88600,5643.0,3170312.0
2005-08-26,433279,444257,405581,405708,38021,5358.0,3170312.0
2005-08-29,391396,441878,372269,407002,100380,5374.0,3170312.0
2005-08-30,411959,429760,384316,407002,32672,5374.0,3170312.0
2005-08-31,395879,403139,385152,398468,5301,5263.0,3170312.0
2005-09-01,391376,419861,386282,416569,23669,5500.0,3170312.0
2005-09-02,420095,479034,417883,451476,111740,5960.0,3170312.0
2005-09-05,472603,472603,421229,432084,22272,5707.0,3170312.0
2005-09-06,434467,440404,424867,439323,6110,5802.0,3170312.0
2005-09-07,432146,451625,427643,427428,14780,5643.0,3170312.0
2005-09-08,431668,444082,429388,429756,9860,5675.0,3170312.0
2005-09-09,429426,439026,424867,439323,2970,5802.0,3170312.0
2005-09-12,434550,444138,409190,422517,39260,5580.0,3170312.0
2005-09-13,432025,432025,410563,410622,7104,5421.0,3170312.0
2005-09-14,403435,417820,403435,408294,3970,5390.0,3170312.0
