애경유화(161000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-03,7200,7290,7080,7290,9821,233572.0,3204000.0
2014-06-05,7270,7280,7090,7160,4759,229406.0,3204000.0
2014-06-09,7350,7350,7010,7110,10752,227804.0,3204000.0
2014-06-10,7040,7130,6980,7110,7268,227804.0,3204000.0
2014-06-11,7150,7180,7010,7180,8268,230047.0,3204000.0
2014-06-12,7190,7470,7140,7460,8856,239018.0,3204000.0
2014-06-13,7490,7660,7400,7600,14634,243504.0,3204000.0
2014-06-16,7689,7689,7400,7400,5869,237096.0,3204000.0
2014-06-17,7400,7500,7330,7460,4632,239018.0,3204000.0
2014-06-18,7489,7489,7400,7470,3338,239339.0,3204000.0
2014-06-19,7430,7490,7400,7430,1943,238057.0,3204000.0
2014-06-20,7310,7430,7300,7420,4800,237737.0,3204000.0
2014-06-23,7380,7590,7320,7580,3954,242863.0,3204000.0
2014-06-24,7570,7570,7400,7480,2357,239659.0,3204000.0
2014-06-25,7450,7480,7360,7360,2972,235814.0,3204000.0
2014-06-26,7440,7440,7200,7290,4173,233572.0,3204000.0
2014-06-27,7340,7340,7090,7120,10085,228125.0,3204000.0
2014-06-30,7130,7210,7130,7200,3271,230688.0,3204000.0
2014-07-01,7280,7390,7110,7340,7212,235174.0,3204000.0
2014-07-02,7380,7389,7230,7330,6210,234853.0,3204000.0
2014-07-03,7280,7470,7280,7450,4013,238698.0,3204000.0
2014-07-04,7470,7559,7310,7450,8060,238698.0,3204000.0
2014-07-07,7320,7430,7290,7310,5662,234212.0,3204000.0
2014-07-08,7300,7440,7230,7350,7829,235494.0,3204000.0
2014-07-09,7360,7440,7180,7290,7627,233572.0,3204000.0
2014-07-10,7230,7310,7170,7230,7379,231649.0,3204000.0
2014-07-11,7180,7270,7090,7190,3100,230368.0,3204000.0
2014-07-14,7130,7380,7130,7170,6935,229727.0,3204000.0
2014-07-15,7190,7230,7000,7100,10506,227484.0,3204000.0
2014-07-16,7020,7170,7020,7090,5181,227164.0,3204000.0
2014-07-17,7020,7250,7020,7250,7288,232290.0,3204000.0
2014-07-18,7230,7270,7180,7250,3210,232290.0,3204000.0
2014-07-21,7270,7280,7190,7230,3291,231649.0,3204000.0
2014-07-22,7250,7250,7180,7210,5085,231008.0,3204000.0
2014-07-23,7270,7270,7160,7240,5390,231970.0,3204000.0
2014-07-24,7280,7280,7170,7240,3352,231970.0,3204000.0
2014-07-25,7150,7240,7150,7150,2644,229086.0,3204000.0
2014-07-28,7150,7190,6930,6930,7728,222037.0,3204000.0
2014-07-29,6810,7000,6780,6940,9643,222358.0,3204000.0
2014-07-30,7030,7030,6710,6750,9645,216270.0,3204000.0
2014-07-31,6800,6800,6650,6650,3898,213066.0,3204000.0
2014-08-01,6640,6900,6460,6860,6369,219794.0,3204000.0
2014-08-04,6950,7050,6870,7040,5158,225562.0,3204000.0
2014-08-05,7070,7070,6920,6990,4653,223960.0,3204000.0
2014-08-06,6990,7010,6740,6900,8989,221076.0,3204000.0
2014-08-07,6900,6900,6730,6760,2345,216590.0,3204000.0
2014-08-08,6760,6790,6610,6750,3260,216270.0,3204000.0
2014-08-11,6720,6740,6440,6460,10139,206978.0,3204000.0
2014-08-12,6470,6620,6440,6450,9756,206658.0,3204000.0
2014-08-13,6450,6520,6210,6230,15077,199609.0,3204000.0
2014-08-14,6240,6259,6010,6050,21032,193842.0,3204000.0
2014-08-18,6070,6140,6040,6050,10153,193842.0,3204000.0
2014-08-19,6060,6300,6060,6250,10998,200250.0,3204000.0
2014-08-20,6340,6710,6340,6590,21897,211144.0,3204000.0
2014-08-21,6530,6810,6530,6780,14675,217231.0,3204000.0
2014-08-22,6690,6870,6600,6770,9610,216911.0,3204000.0
2014-08-25,6770,6850,6640,6770,8695,216911.0,3204000.0
2014-08-26,6760,6790,6650,6740,6274,215950.0,3204000.0
2014-08-27,6650,6900,6650,6900,15111,221076.0,3204000.0
2014-08-28,6940,6960,6880,6930,7250,222037.0,3204000.0
2014-08-29,6860,7500,6850,7380,22773,236455.0,3204000.0
2014-09-01,7440,7620,7429,7530,17442,241261.0,3204000.0
2014-09-02,7600,7770,7250,7540,14617,241582.0,3204000.0
2014-09-03,7530,7580,7370,7470,10510,239339.0,3204000.0
2014-09-04,7410,7500,7170,7360,9368,235814.0,3204000.0
2014-09-05,7380,7489,7280,7470,7897,239339.0,3204000.0
2014-09-11,7400,7670,7360,7660,7938,245426.0,3204000.0
2014-09-12,7590,7729,7590,7720,4988,247349.0,3204000.0
2014-09-15,7700,8000,7640,7980,10086,255679.0,3204000.0
2014-09-16,7950,8120,7910,7980,7644,255679.0,3204000.0
2014-09-17,7970,8030,7849,7990,8758,256000.0,3204000.0
2014-09-18,7850,8049,7770,8030,5606,257281.0,3204000.0
2014-09-19,7900,8040,7830,8020,7667,256961.0,3204000.0
2014-09-22,7910,8020,7890,7990,4370,256000.0,3204000.0
2014-09-23,7910,8099,7910,8020,5339,256961.0,3204000.0
2014-09-24,7920,8030,7920,8000,3965,256320.0,3204000.0
2014-09-25,8020,8020,7900,8000,3919,256320.0,3204000.0
2014-09-26,7979,8030,7730,7980,11038,255679.0,3204000.0
2014-09-29,7900,8070,7870,8000,4732,256320.0,3204000.0
2014-09-30,7969,8040,7849,7880,4100,252475.0,3204000.0
2014-10-01,7860,7940,7610,7730,10475,247669.0,3204000.0
2014-10-02,7729,7729,7470,7550,6724,241902.0,3204000.0
2014-10-06,7569,7569,7400,7400,4401,237096.0,3204000.0
2014-10-07,7530,7730,7440,7530,6607,241261.0,3204000.0
2014-10-08,7520,7650,7510,7620,5615,244145.0,3204000.0
2014-10-10,7620,7620,7290,7550,11099,241902.0,3204000.0
2014-10-13,7530,7550,7339,7500,5632,240300.0,3204000.0
2014-10-14,7350,7490,7350,7420,4708,237737.0,3204000.0
2014-10-15,7420,7479,7350,7430,3871,238057.0,3204000.0
2014-10-16,7350,7500,7350,7440,2780,238378.0,3204000.0
2014-10-17,7370,7470,7310,7380,1816,236455.0,3204000.0
2014-10-20,7440,7480,7380,7480,3741,239659.0,3204000.0
2014-10-21,7490,7609,7400,7590,3388,243184.0,3204000.0
2014-10-22,7700,7700,7570,7640,5134,244786.0,3204000.0
2014-10-23,7640,7660,7380,7410,6685,237416.0,3204000.0
2014-10-24,7430,7430,6920,6920,11259,221717.0,3204000.0
2014-10-27,6910,7310,6910,7280,5359,233251.0,3204000.0
2014-10-28,7280,7310,7110,7200,4235,230688.0,3204000.0
2014-10-29,7220,7300,7150,7220,4072,231329.0,3204000.0
2014-10-30,7220,7300,7150,7250,2683,232290.0,3204000.0
2014-10-31,7110,7380,7110,7350,3346,235494.0,3204000.0
2014-11-03,7350,7370,7140,7300,6030,233892.0,3204000.0
2014-11-04,7310,7310,7090,7160,3867,229406.0,3204000.0
2014-11-05,7120,7350,7110,7310,6921,234212.0,3204000.0
2014-11-06,7320,7330,7190,7320,2718,234533.0,3204000.0
2014-11-07,7269,7730,7269,7690,8751,246388.0,3204000.0
2014-11-10,7719,8000,7600,7970,7805,255359.0,3204000.0
2014-11-11,7920,8120,7830,7940,6894,254398.0,3204000.0
2014-11-12,7929,7940,7689,7750,6334,248310.0,3204000.0
2014-11-13,7749,7789,7530,7640,11659,244786.0,3204000.0
2014-11-14,7639,7780,7560,7590,5025,243184.0,3204000.0
2014-11-17,7590,7690,7310,7390,7592,236776.0,3204000.0
2014-11-18,7390,7530,7150,7210,6195,231008.0,3204000.0
2014-11-19,7210,7980,7130,7150,11877,229086.0,3204000.0
2014-11-20,7200,7270,7160,7240,3401,231970.0,3204000.0
2014-11-21,7200,7360,7200,7300,4999,233892.0,3204000.0
2014-11-24,7320,7399,7210,7290,4377,233572.0,3204000.0
2014-11-25,7200,7340,7140,7300,3863,233892.0,3204000.0
2014-11-26,7240,7290,7120,7200,4662,230688.0,3204000.0
2014-11-27,7150,7240,7080,7080,1799,226843.0,3204000.0
2014-11-28,7110,7180,6960,7150,3819,229086.0,3204000.0
2014-12-01,7080,7210,7070,7200,3503,230688.0,3204000.0
2014-12-02,7090,7190,6900,7000,6287,224280.0,3204000.0
2014-12-03,7130,7200,6990,7010,3195,224600.0,3204000.0
2014-12-04,7010,7050,6870,6960,3559,222998.0,3204000.0
2014-12-05,6920,6960,6800,6940,4889,222358.0,3204000.0
2014-12-08,6950,6970,6800,6850,4378,219474.0,3204000.0
2014-12-09,6810,6840,6670,6720,5503,215309.0,3204000.0
2014-12-10,6640,6649,6390,6420,11387,205697.0,3204000.0
2014-12-11,6369,6489,6329,6340,3567,203134.0,3204000.0
2014-12-12,6340,6349,6120,6220,17492,199289.0,3204000.0
2014-12-15,6210,6320,6190,6280,2801,201211.0,3204000.0
2014-12-16,6280,6280,6210,6270,6362,200891.0,3204000.0
2014-12-17,6290,6400,6230,6360,5586,203774.0,3204000.0
2014-12-18,6340,6400,6120,6390,11142,204736.0,3204000.0
2014-12-19,6390,6480,6310,6350,3781,203454.0,3204000.0
2014-12-22,6419,6419,6300,6370,2771,204095.0,3204000.0
2014-12-23,6400,6400,6300,6300,2019,201852.0,3204000.0
2014-12-24,6290,6340,6200,6300,8583,201852.0,3204000.0
2014-12-26,6300,6380,6230,6360,4663,203774.0,3204000.0
2014-12-29,6280,6300,6200,6220,2546,199289.0,3204000.0
2014-12-30,6220,6270,6099,6250,4001,200250.0,3204000.0
2015-01-02,6250,6250,6110,6190,1958,198328.0,3204000.0
2015-01-05,6190,6190,6040,6170,6011,197687.0,3204000.0
2015-01-06,6040,6180,6030,6120,4069,196085.0,3204000.0
2015-01-07,6060,6190,6060,6130,3162,196405.0,3204000.0
2015-01-08,6160,6230,6140,6200,3395,198648.0,3204000.0
2015-01-09,6210,6320,6189,6300,3091,201852.0,3204000.0
2015-01-12,6350,6350,6240,6290,3705,201532.0,3204000.0
2015-01-13,6290,6310,6030,6280,2626,201211.0,3204000.0
2015-01-14,6270,6270,6120,6170,3792,197687.0,3204000.0
2015-01-15,6170,6190,6070,6170,2394,197687.0,3204000.0
2015-01-16,6170,6210,6080,6210,3858,198968.0,3204000.0
2015-01-19,6210,6330,6180,6310,3928,202172.0,3204000.0
2015-01-20,6310,6630,6300,6620,4989,212105.0,3204000.0
2015-01-21,6600,6770,6560,6700,6227,214668.0,3204000.0
2015-01-22,6690,6750,6600,6700,3594,214668.0,3204000.0
2015-01-23,6800,6800,6640,6700,3480,214668.0,3204000.0
2015-01-26,6659,6730,6470,6490,4131,207940.0,3204000.0
2015-01-27,6490,6800,6450,6740,5788,215950.0,3204000.0
2015-01-28,6740,6810,6670,6760,4837,216590.0,3204000.0
2015-01-29,6780,6780,6600,6740,4123,215950.0,3204000.0
2015-01-30,6720,6800,6520,6750,4655,216270.0,3204000.0
2015-02-02,6740,6740,6660,6690,1264,214348.0,3204000.0
2015-02-03,6690,6730,6570,6620,2435,212105.0,3204000.0
2015-02-04,6620,6620,6490,6600,4434,211464.0,3204000.0
2015-02-05,6660,6670,6540,6630,3972,212425.0,3204000.0
2015-02-06,6610,6610,6340,6390,12205,204736.0,3204000.0
2015-02-09,6310,6360,6180,6270,11496,200891.0,3204000.0
2015-02-10,6310,6320,6200,6230,1670,199609.0,3204000.0
2015-02-11,6210,6340,6100,6280,8039,201211.0,3204000.0
2015-02-12,6220,6370,6180,6200,3474,198648.0,3204000.0
2015-02-13,6200,6360,6160,6340,3723,203134.0,3204000.0
2015-02-16,6390,6390,6180,6180,4678,198007.0,3204000.0
2015-02-17,6160,6250,6160,6210,5960,198968.0,3204000.0
2015-02-23,6229,6400,6220,6380,6666,204415.0,3204000.0
2015-02-24,6390,6460,6310,6370,4012,204095.0,3204000.0
2015-02-25,6369,6449,6329,6340,4781,203134.0,3204000.0
2015-02-26,6350,6590,6320,6580,12561,210823.0,3204000.0
2015-02-27,6580,6590,6470,6570,6131,210503.0,3204000.0
2015-03-02,6610,6680,6500,6570,5471,210503.0,3204000.0
2015-03-03,6500,6590,6480,6560,6652,210182.0,3204000.0
2015-03-04,6560,6650,6470,6470,5569,207299.0,3204000.0
2015-03-05,6460,6570,6440,6540,3126,209542.0,3204000.0
2015-03-06,6510,6580,6430,6470,4886,207299.0,3204000.0
2015-03-09,6430,6470,6310,6320,3444,202493.0,3204000.0
2015-03-10,6390,6390,6250,6290,2649,201532.0,3204000.0
2015-03-11,6260,6410,6200,6300,4202,201852.0,3204000.0
2015-03-12,6299,6330,6250,6310,3385,202172.0,3204000.0
2015-03-13,6330,6379,6280,6310,6458,202172.0,3204000.0
2015-03-16,6310,6540,6310,6530,12043,209221.0,3204000.0
2015-03-17,6530,6610,6480,6520,25368,208901.0,3204000.0
2015-03-18,6570,6620,6460,6600,7654,211464.0,3204000.0
2015-03-19,6650,6650,6500,6630,4838,212425.0,3204000.0
2015-03-20,6610,6640,6520,6610,4844,211784.0,3204000.0
2015-03-23,6620,6720,6570,6670,6214,213707.0,3204000.0
2015-03-24,6700,6770,6570,6680,6184,214027.0,3204000.0
2015-03-25,6700,6810,6690,6780,10826,217231.0,3204000.0
2015-03-26,6770,6880,6760,6790,5818,217552.0,3204000.0
2015-03-27,6780,6820,6620,6800,6666,217872.0,3204000.0
2015-03-30,6780,6780,6640,6730,10222,215629.0,3204000.0
2015-03-31,6770,6900,6680,6880,7952,220435.0,3204000.0
2015-04-01,6820,6960,6800,6920,7539,221717.0,3204000.0
2015-04-02,6920,7300,6870,7260,17795,232610.0,3204000.0
2015-04-03,7260,7820,7190,7760,27479,248630.0,3204000.0
2015-04-06,7800,7850,7600,7690,13774,246388.0,3204000.0
2015-04-07,7700,7799,7510,7790,14509,249592.0,3204000.0
2015-04-08,7789,7800,7600,7650,8665,245106.0,3204000.0
2015-04-09,7699,7740,7539,7540,8540,241582.0,3204000.0
2015-04-10,7600,7619,7410,7540,6419,241582.0,3204000.0
2015-04-13,7570,7620,7480,7520,6807,240941.0,3204000.0
2015-04-14,7520,7900,7440,7700,9696,246708.0,3204000.0
2015-04-15,7710,7950,7600,7900,11132,253116.0,3204000.0
2015-04-16,7929,8089,7790,8070,12992,258563.0,3204000.0
2015-04-17,8070,8169,8000,8150,8914,261126.0,3204000.0
2015-04-20,8030,8140,8030,8100,4117,259524.0,3204000.0
2015-04-21,8110,8110,7889,7950,7749,254718.0,3204000.0
2015-04-22,7900,8050,7500,7910,4469,253436.0,3204000.0
2015-04-23,7910,7950,7700,7790,6195,249592.0,3204000.0
2015-04-24,7750,7940,7480,7660,9922,245426.0,3204000.0
2015-04-27,7580,7740,7460,7610,3502,243824.0,3204000.0
2015-04-28,7609,7630,7220,7240,9622,231970.0,3204000.0
2015-04-29,7250,7450,7250,7330,4462,234853.0,3204000.0
2015-04-30,7270,7390,7220,7310,5199,234212.0,3204000.0
2015-05-04,7310,7310,7050,7270,8436,232931.0,3204000.0
2015-05-06,7260,7260,7050,7200,5849,230688.0,3204000.0
2015-05-07,7090,7200,7050,7200,4032,230688.0,3204000.0
2015-05-08,7140,7410,7110,7370,2917,236135.0,3204000.0
2015-05-11,7450,7490,7370,7440,3369,238378.0,3204000.0
2015-05-12,7290,7410,7290,7380,2619,236455.0,3204000.0
2015-05-13,7370,7380,7200,7340,3901,235174.0,3204000.0
2015-05-14,7350,7450,7340,7440,1911,238378.0,3204000.0
2015-05-15,7430,7430,7170,7210,7330,231008.0,3204000.0
2015-05-18,7220,7440,7110,7430,9524,238057.0,3204000.0
2015-05-19,7390,7430,7250,7430,8986,238057.0,3204000.0
2015-05-20,7250,7400,7110,7170,21051,229727.0,3204000.0
2015-05-21,7170,7250,7080,7170,8614,229727.0,3204000.0
2015-05-22,7330,7340,7210,7250,7381,232290.0,3204000.0
2015-05-26,7320,7320,7150,7280,3920,233251.0,3204000.0
2015-05-27,7280,7280,7110,7200,5772,230688.0,3204000.0
2015-05-28,7170,7340,7150,7250,3831,232290.0,3204000.0
2015-05-29,7160,7210,7100,7180,9164,230047.0,3204000.0
2015-06-01,7250,7250,7070,7140,5475,228766.0,3204000.0
2015-06-02,7120,7140,6930,7060,7188,226202.0,3204000.0
2015-06-03,7080,7120,6760,6790,8472,217552.0,3204000.0
2015-06-04,6750,6840,6580,6610,11302,211784.0,3204000.0
2015-06-05,6550,6630,6550,6610,3452,211784.0,3204000.0
2015-06-08,6610,6800,6610,6650,6220,213066.0,3204000.0
2015-06-09,6710,6750,6580,6730,6727,215629.0,3204000.0
2015-06-10,6790,6850,6660,6730,6167,215629.0,3204000.0
2015-06-11,6730,6880,6660,6850,5431,219474.0,3204000.0
2015-06-12,6870,6870,6780,6850,5122,219474.0,3204000.0
2015-06-15,6870,6930,6760,6930,5572,222037.0,3204000.0
2015-06-16,6930,6930,6760,6810,4480,218192.0,3204000.0
2015-06-17,6810,6920,6770,6920,6101,221717.0,3204000.0
2015-06-18,6900,7060,6880,7040,7317,225562.0,3204000.0
2015-06-19,7090,7230,7050,7210,8340,231008.0,3204000.0
2015-06-22,7230,7330,7110,7290,7944,233572.0,3204000.0
2015-06-23,7240,7340,7150,7300,5844,233892.0,3204000.0
2015-06-24,7300,7380,7170,7340,7125,235174.0,3204000.0
2015-06-25,7220,7400,7220,7380,4870,236455.0,3204000.0
2015-06-26,7370,7380,7180,7370,9052,236135.0,3204000.0
2015-06-29,7030,7280,7030,7240,4589,231970.0,3204000.0
2015-06-30,7080,7240,7040,7160,7721,229406.0,3204000.0
2015-07-01,7240,7240,7100,7200,5063,230688.0,3204000.0
2015-07-02,7160,7240,6980,6980,8885,223639.0,3204000.0
2015-07-03,6940,7000,6840,6880,5168,220435.0,3204000.0
2015-07-06,6820,6880,6650,6730,4972,215629.0,3204000.0
2015-07-07,6750,6800,6570,6710,6197,214988.0,3204000.0
2015-07-08,6710,6800,6620,6760,3992,216590.0,3204000.0
2015-07-09,6730,6800,6590,6730,3149,215629.0,3204000.0
2015-07-10,6740,6790,6680,6770,2215,216911.0,3204000.0
2015-07-13,6830,6960,6770,6930,3880,222037.0,3204000.0
2015-07-14,6970,6970,6880,6920,1522,221717.0,3204000.0
2015-07-15,6990,6990,6860,6930,4464,222037.0,3204000.0
2015-07-16,6960,6980,6850,6980,4463,223639.0,3204000.0
2015-07-17,7000,7050,6880,6940,3884,222358.0,3204000.0
2015-07-20,6920,7010,6800,6990,4917,223960.0,3204000.0
2015-07-21,6980,6990,6910,6960,3990,222998.0,3204000.0
2015-07-22,6900,6910,6770,6880,6629,220435.0,3204000.0
2015-07-23,6810,6870,6700,6770,8202,216911.0,3204000.0
2015-07-24,6740,6740,6530,6560,10706,210182.0,3204000.0
2015-07-27,6560,6600,6350,6430,5869,206017.0,3204000.0
2015-07-28,6330,6370,6180,6190,7757,198328.0,3204000.0
2015-07-29,6200,6310,6120,6270,7259,200891.0,3204000.0
2015-07-30,6270,6320,6130,6160,4486,197366.0,3204000.0
2015-07-31,6170,6179,6000,6010,7221,192560.0,3204000.0
2015-08-03,6040,6090,5830,5960,9506,190958.0,3204000.0
2015-08-04,5920,6170,5920,6170,7446,197687.0,3204000.0
2015-08-05,6180,6200,6080,6150,6207,197046.0,3204000.0
2015-08-06,6160,6200,6070,6170,4644,197687.0,3204000.0
2015-08-07,6100,6180,6090,6160,2643,197366.0,3204000.0
2015-08-10,6160,6200,6030,6050,3945,193842.0,3204000.0
2015-08-11,6070,6150,6019,6050,3210,193842.0,3204000.0
2015-08-12,6010,6019,5840,5970,7864,191279.0,3204000.0
2015-08-13,5990,6120,5940,6020,6496,192881.0,3204000.0
2015-08-17,6080,6139,5899,5990,9110,191920.0,3204000.0
2015-08-18,6010,6010,5579,5590,24156,179104.0,3204000.0
2015-08-19,5590,5590,5179,5430,26438,173977.0,3204000.0
2015-08-20,5389,5589,5300,5500,10687,176220.0,3204000.0
2015-08-21,5380,5750,5240,5750,19295,184230.0,3204000.0
2015-08-24,5650,5720,5459,5530,6580,177181.0,3204000.0
2015-08-25,5500,5540,5350,5480,6545,175579.0,3204000.0
2015-08-26,5490,5690,5390,5630,5927,180385.0,3204000.0
2015-08-27,5660,5880,5630,5850,8308,187434.0,3204000.0
2015-08-28,5900,6170,5900,6080,13612,194803.0,3204000.0
2015-08-31,6080,6080,5920,6040,4243,193522.0,3204000.0
2015-09-01,6050,6090,5970,5980,3783,191599.0,3204000.0
2015-09-02,5850,5899,5780,5870,6271,188075.0,3204000.0
2015-09-03,5910,6070,5870,6040,5308,193522.0,3204000.0
2015-09-04,6040,6130,5740,5920,5901,189677.0,3204000.0
2015-09-07,5900,5900,5680,5850,4295,187434.0,3204000.0
2015-09-08,5760,5849,5649,5780,3625,185191.0,3204000.0
2015-09-09,5840,5890,5770,5830,4210,186793.0,3204000.0
2015-09-10,5780,5910,5750,5910,2940,189356.0,3204000.0
2015-09-11,5910,6060,5880,6040,4187,193522.0,3204000.0
2015-09-14,6019,6110,6000,6050,1285,193842.0,3204000.0
2015-09-15,6060,6090,5970,6050,1549,193842.0,3204000.0
2015-09-16,5970,6130,5970,6040,11868,193522.0,3204000.0
2015-09-17,6040,6110,5980,6040,5324,193522.0,3204000.0
2015-09-18,6050,6180,6040,6140,4862,196726.0,3204000.0
2015-09-21,6100,6120,5990,6040,4648,193522.0,3204000.0
2015-09-22,6049,6120,6000,6100,2853,195444.0,3204000.0
2015-09-23,6090,6139,5990,6110,7656,195764.0,3204000.0
2015-09-24,6100,6110,6000,6070,2989,194483.0,3204000.0
2015-09-25,6090,6090,6010,6050,1247,193842.0,3204000.0
2015-09-30,6030,6070,5920,5990,3616,191920.0,3204000.0
2015-10-01,5990,6140,5960,6100,4203,195444.0,3204000.0
2015-10-02,6070,6139,6010,6070,4375,194483.0,3204000.0
2015-10-05,6049,6200,6000,6180,5931,198007.0,3204000.0
2015-10-06,6190,6200,6110,6170,2697,197687.0,3204000.0
2015-10-07,6160,6210,6120,6170,3676,197687.0,3204000.0
2015-10-08,6110,6290,6080,6130,4794,196405.0,3204000.0
2015-10-12,6140,6209,6110,6180,2795,198007.0,3204000.0
2015-10-13,6180,6190,6110,6150,1988,197046.0,3204000.0
2015-10-14,6150,6150,6030,6030,2374,193201.0,3204000.0
2015-10-15,6019,6110,6000,6050,3709,193842.0,3204000.0
2015-10-16,6050,6099,6030,6050,2108,193842.0,3204000.0
2015-10-19,6050,6120,6030,6090,1431,195124.0,3204000.0
2015-10-20,6060,6190,6030,6100,2917,195444.0,3204000.0
2015-10-21,6070,6370,6070,6290,6336,201532.0,3204000.0
2015-10-22,6240,6320,6069,6140,6183,196726.0,3204000.0
2015-10-23,6200,6240,6040,6200,7533,198648.0,3204000.0
2015-10-26,6240,6339,6220,6290,7554,201532.0,3204000.0
2015-10-27,6240,6290,6150,6230,2828,199609.0,3204000.0
2015-10-28,6230,6230,6100,6150,1583,197046.0,3204000.0
2015-10-29,6140,6230,6089,6180,4087,198007.0,3204000.0
2015-10-30,6240,6260,6089,6180,6772,198007.0,3204000.0
2015-11-02,6180,6320,6109,6300,10757,201852.0,3204000.0
2015-11-03,6300,6490,6280,6400,11011,205056.0,3204000.0
2015-11-04,6400,6520,6320,6510,7453,208580.0,3204000.0
2015-11-05,6480,6499,6330,6410,6004,205376.0,3204000.0
2015-11-06,6390,6390,6110,6230,9667,199609.0,3204000.0
2015-11-09,6240,6240,6000,6050,7115,193842.0,3204000.0
2015-11-10,5960,6000,5820,5840,5966,187114.0,3204000.0
2015-11-11,5840,5940,5829,5900,4351,189036.0,3204000.0
2015-11-12,5870,5880,5710,5750,6886,184230.0,3204000.0
2015-11-13,5710,5750,5600,5600,4456,179424.0,3204000.0
2015-11-16,5610,5860,5610,5750,10333,184230.0,3204000.0
2015-11-17,5750,6049,5750,5940,7023,190318.0,3204000.0
2015-11-18,5940,5940,5730,5830,7241,186793.0,3204000.0
2015-11-19,5880,5890,5760,5850,4142,187434.0,3204000.0
2015-11-20,5850,5910,5819,5910,2114,189356.0,3204000.0
2015-11-23,6020,6130,5960,6110,10366,195764.0,3204000.0
2015-11-24,6140,6200,6070,6120,6723,196085.0,3204000.0
2015-11-25,6120,6149,5869,6060,5181,194162.0,3204000.0
2015-11-26,6020,6130,6010,6110,4430,195764.0,3204000.0
2015-11-27,6070,6120,6020,6080,3675,194803.0,3204000.0
2015-11-30,6080,6140,5989,6060,6033,194162.0,3204000.0
2015-12-01,6100,6100,5979,5990,6691,191920.0,3204000.0
2015-12-02,5990,6020,5920,5920,5331,189677.0,3204000.0
2015-12-03,5890,5930,5830,5920,9368,189677.0,3204000.0
2015-12-04,5860,5920,5819,5870,4950,188075.0,3204000.0
2015-12-07,5870,5870,5760,5760,6090,184550.0,3204000.0
2015-12-08,5780,5780,5640,5660,5508,181346.0,3204000.0
2015-12-09,5660,5710,5550,5600,9064,179424.0,3204000.0
2015-12-10,5560,5600,5510,5560,5361,178142.0,3204000.0
2015-12-11,5590,5630,5520,5530,4350,177181.0,3204000.0
2015-12-14,5480,5520,5400,5440,5928,174298.0,3204000.0
2015-12-15,5450,5510,5420,5440,3476,174298.0,3204000.0
2015-12-16,5470,5600,5470,5530,5002,177181.0,3204000.0
2015-12-17,5560,5640,5480,5640,7447,180706.0,3204000.0
2015-12-18,5590,5660,5560,5640,2296,180706.0,3204000.0
2015-12-21,5600,5659,5560,5630,2919,180385.0,3204000.0
2015-12-22,5620,5700,5570,5660,3822,181346.0,3204000.0
2015-12-23,5700,5740,5630,5640,8012,180706.0,3204000.0
2015-12-24,5700,5700,5620,5680,8292,181987.0,3204000.0
2015-12-28,5650,5700,5590,5640,7556,180706.0,3204000.0
2015-12-29,5540,5560,5429,5500,8623,176220.0,3204000.0
2015-12-30,5500,5540,5460,5460,2648,174938.0,3204000.0
2016-01-04,5530,5560,5380,5420,3195,173657.0,3204000.0
2016-01-05,5330,5400,5310,5320,7340,170453.0,3204000.0
2016-01-06,5369,5400,5260,5300,8243,169812.0,3204000.0
2016-01-07,5290,5350,5160,5200,10175,166608.0,3204000.0
2016-01-08,5130,5280,5080,5280,5815,169171.0,3204000.0
2016-01-11,5210,5230,5140,5190,11567,166288.0,3204000.0
2016-01-12,5190,5240,5120,5190,5856,166288.0,3204000.0
2016-01-13,5220,5280,5180,5240,5113,167890.0,3204000.0
2016-01-14,5190,5220,5120,5220,4121,167249.0,3204000.0
2016-01-15,5240,5250,5130,5200,2923,166608.0,3204000.0
2016-01-18,5170,5170,5080,5090,3047,163084.0,3204000.0
2016-01-19,5090,5110,4990,5010,4569,160520.0,3204000.0
2016-01-20,5010,5010,4750,4875,11144,156195.0,3204000.0
2016-01-21,4875,4915,4785,4795,8662,153632.0,3204000.0
2016-01-22,4810,4985,4810,4980,4314,159559.0,3204000.0
2016-01-25,5050,5150,5010,5130,5076,164365.0,3204000.0
2016-01-26,5100,5120,5020,5100,1611,163404.0,3204000.0
2016-01-27,5110,5160,5060,5060,2666,162122.0,3204000.0
2016-01-28,5030,5140,5030,5130,2042,164365.0,3204000.0
2016-01-29,5150,5200,5080,5140,5135,164686.0,3204000.0
2016-02-01,5150,5210,5080,5160,3636,165326.0,3204000.0
2016-02-02,5130,5220,5120,5200,2794,166608.0,3204000.0
2016-02-03,5180,5180,5050,5090,3342,163084.0,3204000.0
2016-02-04,5070,5140,5030,5090,2812,163084.0,3204000.0
2016-02-05,5100,5220,5090,5140,6976,164686.0,3204000.0
2016-02-11,4910,5050,4910,4970,6354,159239.0,3204000.0
2016-02-12,4970,5010,4815,4945,7983,158438.0,3204000.0
2016-02-15,5000,5080,4950,5070,2554,162443.0,3204000.0
2016-02-16,5080,5150,5050,5140,4032,164686.0,3204000.0
2016-02-17,5150,5150,5030,5040,3703,161482.0,3204000.0
2016-02-18,5080,5150,5070,5130,4268,164365.0,3204000.0
2016-02-19,5080,5260,5060,5090,11630,163084.0,3204000.0
2016-02-22,5110,5200,5090,5160,6783,165326.0,3204000.0
