신세계인터내셔날(031430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-10,118000,118000,111000,113500,24142,810390.0,7140000.0
2014-12-11,112000,112500,110000,110000,12272,785400.0,7140000.0
2014-12-12,108500,113000,108000,112000,22424,799680.0,7140000.0
2014-12-15,111000,117000,110000,115500,15236,824670.0,7140000.0
2014-12-16,115000,115000,111500,112000,10365,799680.0,7140000.0
2014-12-17,112500,115500,111500,115000,10799,821100.0,7140000.0
2014-12-18,114500,117000,110000,115000,17531,821100.0,7140000.0
2014-12-19,115500,117000,113000,115500,16852,824670.0,7140000.0
2014-12-22,117000,119500,113000,116000,17248,828240.0,7140000.0
2014-12-23,116000,117000,110500,114000,38539,813960.0,7140000.0
2014-12-24,113000,118500,112000,117500,12333,838950.0,7140000.0
2014-12-26,117500,117500,113000,114500,36177,817530.0,7140000.0
2014-12-29,113000,115000,111500,114000,11683,813960.0,7140000.0
2014-12-30,114000,117000,112500,114000,10993,813960.0,7140000.0
2015-01-02,114000,117500,114000,115500,10641,824670.0,7140000.0
2015-01-05,98500,114500,98500,114000,7157,813960.0,7140000.0
2015-01-06,114000,114500,108500,112000,19624,799680.0,7140000.0
2015-01-07,111000,111500,108000,108000,16918,771120.0,7140000.0
2015-01-08,109500,109500,105000,107500,27754,767550.0,7140000.0
2015-01-09,108000,108500,101500,102000,65693,728280.0,7140000.0
2015-01-12,102000,105000,101500,104500,18117,746130.0,7140000.0
2015-01-13,104500,104500,101500,102000,23488,728280.0,7140000.0
2015-01-14,101500,103500,101000,101000,32457,721140.0,7140000.0
2015-01-15,102500,102500,101500,102500,16032,731850.0,7140000.0
2015-01-16,101500,101500,94900,98000,56756,699720.0,7140000.0
2015-01-19,98000,99600,96000,98800,15444,705432.0,7140000.0
2015-01-20,97900,99500,96100,97000,17734,692580.0,7140000.0
2015-01-21,96500,96800,92700,93000,25326,664020.0,7140000.0
2015-01-22,93100,93100,90700,91500,28746,653310.0,7140000.0
2015-01-23,91000,91500,86800,91100,77172,650454.0,7140000.0
2015-01-26,89700,91800,88800,91400,29341,652596.0,7140000.0
2015-01-27,91400,91400,89200,89900,28897,641886.0,7140000.0
2015-01-28,89300,90700,88200,89200,28293,636888.0,7140000.0
2015-01-29,90000,90700,86700,88400,47961,631176.0,7140000.0
2015-01-30,88000,90400,87800,90000,36784,642600.0,7140000.0
2015-02-02,90500,94000,87700,94000,45515,671160.0,7140000.0
2015-02-03,93800,94200,90200,90200,40171,644028.0,7140000.0
2015-02-04,91200,94300,90800,94300,34428,673302.0,7140000.0
2015-02-05,94400,94400,89800,90500,62168,646170.0,7140000.0
2015-02-06,90000,90200,85100,87300,111088,623322.0,7140000.0
2015-02-09,88100,88100,85600,86000,24883,614040.0,7140000.0
2015-02-10,84500,87800,83600,87400,27475,624036.0,7140000.0
2015-02-11,87900,89000,86500,88200,22857,629748.0,7140000.0
2015-02-12,90300,90900,87600,90800,26955,648312.0,7140000.0
2015-02-13,90800,90900,88800,89600,18969,639744.0,7140000.0
2015-02-16,90200,91600,88000,91500,22302,653310.0,7140000.0
2015-02-17,91900,95800,90200,93600,34074,668304.0,7140000.0
2015-02-23,93700,94400,90700,91000,24743,649740.0,7140000.0
2015-02-24,90300,91800,89300,90500,17994,646170.0,7140000.0
2015-02-25,91600,91600,89700,91400,15279,652596.0,7140000.0
2015-02-26,91800,91800,88500,91000,31483,649740.0,7140000.0
2015-02-27,91000,91000,89200,89700,19208,640458.0,7140000.0
2015-03-02,90600,90600,87000,87200,30233,622608.0,7140000.0
2015-03-03,87200,87700,84700,86100,44200,614754.0,7140000.0
2015-03-04,86200,86300,83800,84300,44024,601902.0,7140000.0
2015-03-05,84200,85300,84100,84600,21660,604044.0,7140000.0
2015-03-06,84900,86200,83200,84100,29014,600474.0,7140000.0
2015-03-09,83800,85000,83100,83200,17413,594048.0,7140000.0
2015-03-10,83400,84000,80900,81000,35764,578340.0,7140000.0
2015-03-11,80700,81500,80000,80100,23308,571914.0,7140000.0
2015-03-12,80100,81100,79700,81000,12794,578340.0,7140000.0
2015-03-13,81000,85800,81000,85400,43293,609756.0,7140000.0
2015-03-16,85400,86700,84000,86700,35658,619038.0,7140000.0
2015-03-17,86700,86700,83300,83300,39228,594762.0,7140000.0
2015-03-18,83300,83600,80200,80800,42858,576912.0,7140000.0
2015-03-19,81800,81800,80500,80800,31340,576912.0,7140000.0
2015-03-20,80800,83300,80400,83200,17444,594048.0,7140000.0
2015-03-23,83400,83700,81200,82100,13980,586194.0,7140000.0
2015-03-24,82000,82200,80800,80800,19021,576912.0,7140000.0
2015-03-25,80900,82100,80700,81700,19712,583338.0,7140000.0
2015-03-26,81500,82100,80600,81900,20385,584766.0,7140000.0
2015-03-27,82000,82100,80500,81700,60167,583338.0,7140000.0
2015-03-30,81300,82400,80700,82000,19388,585480.0,7140000.0
2015-03-31,81700,84600,81500,84400,28556,602616.0,7140000.0
2015-04-01,84500,84500,82700,84200,16064,601188.0,7140000.0
2015-04-02,83800,84400,83400,83800,15643,598332.0,7140000.0
2015-04-03,85000,87600,83600,87000,33633,621180.0,7140000.0
2015-04-06,87200,90000,86300,87800,39992,626892.0,7140000.0
2015-04-07,88400,89000,86100,88700,33877,633318.0,7140000.0
2015-04-08,88700,94900,87900,93400,59993,666876.0,7140000.0
2015-04-09,93200,98000,91500,96800,66628,691152.0,7140000.0
2015-04-10,97900,98100,94700,97100,36924,693294.0,7140000.0
2015-04-13,96800,98900,95200,97300,44813,694722.0,7140000.0
2015-04-14,97200,97900,94500,97100,48481,693294.0,7140000.0
2015-04-15,99700,111500,99500,108000,188304,771120.0,7140000.0
2015-04-16,108500,110500,105000,107500,56464,767550.0,7140000.0
2015-04-17,109000,114000,105500,110500,75805,788970.0,7140000.0
2015-04-20,110000,118500,107500,117500,56369,838950.0,7140000.0
2015-04-21,118000,119000,111500,112500,81539,803250.0,7140000.0
2015-04-22,112000,115000,105000,113000,76205,806820.0,7140000.0
2015-04-23,112000,112500,108000,112000,37304,799680.0,7140000.0
2015-04-24,110500,111500,100000,100000,115193,714000.0,7140000.0
2015-04-27,99100,104500,98900,104000,83023,742560.0,7140000.0
2015-04-28,104000,106500,99800,104500,26156,746130.0,7140000.0
2015-04-29,105500,110000,103500,109000,43466,778260.0,7140000.0
2015-04-30,110000,111500,102000,107000,63207,763980.0,7140000.0
2015-05-04,105000,108000,104000,108000,19773,771120.0,7140000.0
2015-05-06,106000,107500,104000,106500,31068,760410.0,7140000.0
2015-05-07,105500,105500,99500,102500,55886,731850.0,7140000.0
2015-05-08,103000,111500,100500,108500,53080,774690.0,7140000.0
2015-05-11,109000,111000,106000,108500,37505,774690.0,7140000.0
2015-05-12,108000,110000,106000,110000,20393,785400.0,7140000.0
2015-05-13,109000,120000,109000,119000,162449,849660.0,7140000.0
2015-05-14,120000,124000,119000,120000,65894,856800.0,7140000.0
2015-05-15,124000,128000,120000,123500,42536,881790.0,7140000.0
2015-05-18,124500,125000,118000,121000,48147,863940.0,7140000.0
2015-05-19,123500,127000,119500,127000,40330,906780.0,7140000.0
2015-05-20,126000,130500,125000,129000,56081,921060.0,7140000.0
2015-05-21,131000,138000,128500,131000,65909,935340.0,7140000.0
2015-05-22,132000,134500,127500,128000,25665,913920.0,7140000.0
2015-05-26,131000,131000,124500,127000,19164,906780.0,7140000.0
2015-05-27,127500,127500,123500,127000,16615,906780.0,7140000.0
2015-05-28,128000,129000,122500,122500,28679,874650.0,7140000.0
2015-05-29,123500,126000,120000,121500,35840,867510.0,7140000.0
2015-06-01,120000,124000,117500,124000,32629,885360.0,7140000.0
2015-06-02,122500,125500,121000,123000,36309,878220.0,7140000.0
2015-06-03,121000,124000,118000,123000,32673,878220.0,7140000.0
2015-06-04,125000,129500,123500,128000,37814,913920.0,7140000.0
2015-06-05,128500,130000,122500,125000,34956,892500.0,7140000.0
2015-06-08,125500,130500,123000,129000,18051,921060.0,7140000.0
2015-06-09,129000,130000,123500,128000,24920,913920.0,7140000.0
2015-06-10,128000,128000,123000,125500,21361,896070.0,7140000.0
2015-06-11,126500,126500,115500,115500,60889,824670.0,7140000.0
2015-06-12,114500,118000,114000,116000,30890,828240.0,7140000.0
2015-06-15,114000,116500,109500,112500,41941,803250.0,7140000.0
2015-06-16,112500,121000,111500,120500,32519,860370.0,7140000.0
2015-06-17,119500,122500,117500,122000,34492,871080.0,7140000.0
2015-06-18,120500,126500,118500,126000,39255,899640.0,7140000.0
2015-06-19,126000,127500,122000,127500,36113,910350.0,7140000.0
2015-06-22,128000,130500,125000,130000,28237,928200.0,7140000.0
2015-06-23,128500,132500,127500,130000,27034,928200.0,7140000.0
2015-06-24,132000,135000,125000,126000,33670,899640.0,7140000.0
2015-06-25,125500,131000,125000,130000,28016,928200.0,7140000.0
2015-06-26,130000,134000,126500,131500,20781,938910.0,7140000.0
2015-06-29,128000,133000,128000,133000,12656,949620.0,7140000.0
2015-06-30,131000,134000,129000,133000,16524,949620.0,7140000.0
2015-07-01,134000,137000,132000,135500,14936,967470.0,7140000.0
2015-07-02,137000,137000,131000,132000,20050,942480.0,7140000.0
2015-07-03,132000,134500,128000,132500,20490,946050.0,7140000.0
2015-07-06,129000,134500,129000,134000,11232,956760.0,7140000.0
2015-07-07,134500,134500,124500,128000,22800,913920.0,7140000.0
2015-07-08,129000,129000,124500,127000,7597,906780.0,7140000.0
2015-07-09,127000,155000,122000,145000,28827,1035300.0,7140000.0
2015-07-10,144000,145000,127000,127000,62456,906780.0,7140000.0
2015-07-13,123000,130000,118500,127000,58833,906780.0,7140000.0
2015-07-14,127500,127500,122500,124000,26435,885360.0,7140000.0
2015-07-15,123500,132000,121500,130000,37568,928200.0,7140000.0
2015-07-16,130000,139000,129000,136000,30674,971040.0,7140000.0
2015-07-17,137000,138500,131500,131500,19764,938910.0,7140000.0
2015-07-20,133000,134000,128000,128000,17742,913920.0,7140000.0
2015-07-21,128000,130500,126000,127000,13335,906780.0,7140000.0
2015-07-22,127000,133000,124500,130000,18132,928200.0,7140000.0
2015-07-23,129000,131500,127500,129000,10816,921060.0,7140000.0
2015-07-24,127000,132000,126000,131500,14945,938910.0,7140000.0
2015-07-27,131500,134000,126000,133000,27690,949620.0,7140000.0
2015-07-28,133000,135000,126000,134500,21874,960330.0,7140000.0
2015-07-29,135500,135500,128500,128500,26646,917490.0,7140000.0
2015-07-30,130500,130500,127000,128500,8859,917490.0,7140000.0
2015-07-31,127500,138000,125500,137000,21330,978180.0,7140000.0
2015-08-03,136000,149500,135000,142500,38784,1017450.0,7140000.0
2015-08-04,143500,149000,141000,148000,23253,1056720.0,7140000.0
2015-08-05,148000,161000,146000,153500,39094,1095990.0,7140000.0
2015-08-06,154500,164000,149000,155000,22635,1106700.0,7140000.0
2015-08-07,155000,161000,152000,158500,24004,1131690.0,7140000.0
2015-08-10,161000,161000,154000,161000,14762,1149540.0,7140000.0
2015-08-11,162000,163500,146500,158500,33785,1131690.0,7140000.0
2015-08-12,155500,165000,142000,163000,35420,1163820.0,7140000.0
2015-08-13,160500,164000,156000,159500,14747,1138830.0,7140000.0
2015-08-17,159500,159500,144000,149000,79982,1063860.0,7140000.0
2015-08-18,149000,150000,139500,146000,35541,1042440.0,7140000.0
2015-08-19,144500,144500,137000,144000,34812,1028160.0,7140000.0
2015-08-20,140500,146000,140500,142500,18877,1017450.0,7140000.0
2015-08-21,140000,145000,137000,144500,14716,1031730.0,7140000.0
2015-08-24,144500,145500,134000,138500,27033,988890.0,7140000.0
2015-08-25,139500,145500,135000,145500,10287,1038870.0,7140000.0
2015-08-26,145500,152000,143000,151500,14982,1081710.0,7140000.0
2015-08-27,152000,152000,146500,146500,20027,1046010.0,7140000.0
2015-08-28,147000,151000,146500,149000,20462,1063860.0,7140000.0
2015-08-31,149000,150000,141000,147000,39675,1049580.0,7140000.0
2015-09-01,144500,145500,137000,137000,54089,978180.0,7140000.0
2015-09-02,133000,150500,131000,145500,30312,1038870.0,7140000.0
2015-09-03,145500,146000,138000,138000,27409,985320.0,7140000.0
2015-09-04,136500,138500,126500,128500,49743,917490.0,7140000.0
2015-09-07,129000,131500,125500,130000,21974,928200.0,7140000.0
2015-09-08,128500,129500,119500,121500,43402,867510.0,7140000.0
2015-09-09,122000,125000,121000,122500,31231,874650.0,7140000.0
2015-09-10,122000,129000,122000,129000,20596,921060.0,7140000.0
2015-09-11,129000,129000,122500,123000,24815,878220.0,7140000.0
2015-09-14,123000,124500,116000,122000,35680,871080.0,7140000.0
2015-09-15,121500,125500,118000,119500,30751,853230.0,7140000.0
2015-09-16,121000,122500,119500,121500,17520,867510.0,7140000.0
2015-09-17,122000,123000,118000,120000,16622,856800.0,7140000.0
2015-09-18,119500,125500,119500,121000,24360,863940.0,7140000.0
2015-09-21,121000,125000,119000,123500,21451,881790.0,7140000.0
2015-09-22,124500,129500,124000,126000,42606,899640.0,7140000.0
2015-09-23,125000,125500,121000,121500,24785,867510.0,7140000.0
2015-09-24,121500,124500,121000,122000,8588,871080.0,7140000.0
2015-09-25,120500,123500,120000,123500,10228,881790.0,7140000.0
2015-09-30,123000,126000,119000,126000,20832,899640.0,7140000.0
2015-10-01,126000,127000,123000,125500,12942,896070.0,7140000.0
2015-10-02,126000,127000,122500,123000,12703,878220.0,7140000.0
2015-10-05,123500,125000,119000,119000,18015,849660.0,7140000.0
2015-10-06,120000,120500,115500,116500,26196,831810.0,7140000.0
2015-10-07,116500,116500,111000,112000,28621,799680.0,7140000.0
2015-10-08,112000,114000,109000,113000,20094,806820.0,7140000.0
2015-10-12,113000,113000,110000,111500,18277,796110.0,7140000.0
2015-10-13,110500,111500,104500,107500,45557,767550.0,7140000.0
2015-10-14,106000,110000,106000,107500,14504,767550.0,7140000.0
2015-10-15,107000,109000,105500,108500,24537,774690.0,7140000.0
2015-10-16,109000,109000,106500,108000,22683,771120.0,7140000.0
2015-10-19,108000,112500,107000,110500,28400,788970.0,7140000.0
2015-10-20,110500,111500,108000,110500,22609,788970.0,7140000.0
2015-10-21,110500,111000,103500,105000,51541,749700.0,7140000.0
2015-10-22,105000,106500,100000,101000,33962,721140.0,7140000.0
2015-10-23,102000,102500,100000,101000,16030,721140.0,7140000.0
2015-10-26,101500,102000,97600,101000,33450,721140.0,7140000.0
2015-10-27,101500,105500,100000,104000,19497,742560.0,7140000.0
2015-10-28,103500,111000,102500,110000,37849,785400.0,7140000.0
2015-10-29,110000,114000,109500,112000,44828,799680.0,7140000.0
2015-10-30,112500,116500,110500,111000,33356,792540.0,7140000.0
2015-11-02,111500,111500,106000,107500,22299,767550.0,7140000.0
2015-11-03,107000,109500,106000,109000,13746,778260.0,7140000.0
2015-11-04,108000,109000,104500,105000,24941,749700.0,7140000.0
2015-11-05,107000,107500,103000,107000,18479,763980.0,7140000.0
2015-11-06,104500,106000,102500,102500,12826,731850.0,7140000.0
2015-11-09,102500,104000,102000,103000,7146,735420.0,7140000.0
2015-11-10,100500,102000,99700,101000,11268,721140.0,7140000.0
2015-11-11,99900,100000,97200,98000,27544,699720.0,7140000.0
2015-11-12,98000,104000,98000,103500,20963,738990.0,7140000.0
2015-11-13,104500,113000,100000,105000,38072,749700.0,7140000.0
2015-11-16,112000,116500,107500,107500,82735,767550.0,7140000.0
2015-11-17,108000,111000,105500,109500,24215,781830.0,7140000.0
2015-11-18,110500,111000,107500,108500,12640,774690.0,7140000.0
2015-11-19,110000,118000,110000,112500,35992,803250.0,7140000.0
2015-11-20,112500,112500,107000,109000,22393,778260.0,7140000.0
2015-11-23,109000,109000,106500,108500,9349,774690.0,7140000.0
2015-11-24,108000,108000,104000,105000,16471,749700.0,7140000.0
2015-11-25,104000,110000,103500,109500,18822,781830.0,7140000.0
2015-11-26,110000,110500,108000,110000,12840,785400.0,7140000.0
2015-11-27,109500,112500,108500,110500,13565,788970.0,7140000.0
2015-11-30,110000,115500,108500,113500,25541,810390.0,7140000.0
2015-12-01,113500,116000,113000,115000,11975,821100.0,7140000.0
2015-12-02,115000,116000,112000,112500,14721,803250.0,7140000.0
2015-12-03,110500,116000,108500,115500,17717,824670.0,7140000.0
2015-12-04,115500,115500,110500,111000,14552,792540.0,7140000.0
2015-12-07,110500,111500,105500,106500,24000,760410.0,7140000.0
2015-12-08,106500,107500,102500,104500,19847,746130.0,7140000.0
2015-12-09,105000,105000,99000,99100,44755,707574.0,7140000.0
2015-12-10,99300,101000,98900,100000,9554,714000.0,7140000.0
2015-12-11,100000,102000,99300,100500,11413,717570.0,7140000.0
2015-12-14,98500,100500,97600,100500,10959,717570.0,7140000.0
2015-12-15,100500,100500,94500,94700,28388,676158.0,7140000.0
2015-12-16,95900,96100,93500,93500,19749,667590.0,7140000.0
2015-12-17,94600,96000,94600,95400,12290,681156.0,7140000.0
2015-12-18,95400,96000,94100,95400,11366,681156.0,7140000.0
2015-12-21,94900,95300,92800,94100,16133,671874.0,7140000.0
2015-12-22,94100,94900,92400,92800,15640,662592.0,7140000.0
2015-12-23,94500,106000,94500,99500,69464,710430.0,7140000.0
2015-12-24,102500,107000,99700,102500,40400,731850.0,7140000.0
2015-12-28,104000,104000,99800,102000,24387,728280.0,7140000.0
2015-12-29,102000,107000,100000,106500,37263,760410.0,7140000.0
2015-12-30,106500,107000,102000,102500,25775,731850.0,7140000.0
2016-01-04,101500,105000,101000,102000,12840,728280.0,7140000.0
2016-01-05,101000,102500,100000,100500,10687,717570.0,7140000.0
2016-01-06,100500,103500,99900,102500,14686,731850.0,7140000.0
2016-01-07,103000,103000,100000,101500,11158,724710.0,7140000.0
2016-01-08,98700,99600,94800,95000,44914,678300.0,7140000.0
2016-01-11,95000,95500,93800,93800,8683,669732.0,7140000.0
2016-01-12,93200,94300,89300,90400,28212,645456.0,7140000.0
2016-01-13,91700,92100,90600,90900,10328,649026.0,7140000.0
2016-01-14,90800,90800,86600,86800,28243,619752.0,7140000.0
2016-01-15,87400,88500,85500,86100,12645,614754.0,7140000.0
2016-01-18,85600,87500,83700,86300,14942,616182.0,7140000.0
2016-01-19,85000,87300,82000,84000,30272,599760.0,7140000.0
2016-01-20,84100,85200,79900,80000,26644,571200.0,7140000.0
2016-01-21,80600,83200,80000,82400,12654,588336.0,7140000.0
2016-01-22,83800,84000,80200,80200,23396,572628.0,7140000.0
2016-01-25,80900,90400,80400,88900,43582,634746.0,7140000.0
2016-01-26,88900,89900,87100,88000,11058,628320.0,7140000.0
2016-01-27,88500,94300,88500,89900,25137,641886.0,7140000.0
2016-01-28,90000,93400,90000,90800,14789,648312.0,7140000.0
2016-01-29,90100,91700,89900,90900,6448,649026.0,7140000.0
2016-02-01,91700,94400,91200,92100,14919,657594.0,7140000.0
2016-02-02,92100,92800,87000,92500,17128,660450.0,7140000.0
2016-02-03,91400,92400,90200,90800,3503,648312.0,7140000.0
2016-02-04,90800,91700,88500,88700,14197,633318.0,7140000.0
2016-02-05,88700,91600,88700,90300,8107,644742.0,7140000.0
2016-02-11,88600,88600,85100,88500,7511,631890.0,7140000.0
2016-02-12,87000,87800,82100,83400,17729,595476.0,7140000.0
2016-02-15,84900,85100,82000,83600,14672,596904.0,7140000.0
2016-02-16,83200,84900,83200,83800,12118,598332.0,7140000.0
2016-02-17,84200,85600,83000,84700,11697,604758.0,7140000.0
2016-02-18,86700,86900,84800,86700,8940,619038.0,7140000.0
2016-02-19,87200,87200,84600,86400,15067,616896.0,7140000.0
2016-02-22,86600,89200,86200,88500,8823,631890.0,7140000.0
2016-02-23,88500,89600,85500,85900,10428,613326.0,7140000.0
2016-02-24,85300,86100,83300,83600,11849,596904.0,7140000.0
2016-02-25,84400,84400,83200,84000,4264,599760.0,7140000.0
2016-02-26,83600,84400,82600,83200,10959,594048.0,7140000.0
2016-02-29,83100,88200,83100,87900,19588,627606.0,7140000.0
2016-03-02,87900,88800,85800,86400,17623,616896.0,7140000.0
2016-03-03,86100,87400,86100,87300,18599,623322.0,7140000.0
2016-03-04,86900,89300,86900,88200,9951,629748.0,7140000.0
2016-03-07,89000,89500,86800,88500,15751,631890.0,7140000.0
2016-03-08,88800,89800,87900,88500,10577,631890.0,7140000.0
2016-03-09,88300,90500,88300,89900,15715,641886.0,7140000.0
2016-03-10,90500,94300,89900,93500,19302,667590.0,7140000.0
2016-03-11,93700,94600,90300,91400,18984,652596.0,7140000.0
2016-03-14,91500,91500,88000,89900,17514,641886.0,7140000.0
2016-03-15,89100,90600,89100,89700,5657,640458.0,7140000.0
2016-03-16,89100,92500,89100,92200,10039,658308.0,7140000.0
2016-03-17,93100,93900,91200,91500,10531,653310.0,7140000.0
2016-03-18,91500,92500,89700,90500,12564,646170.0,7140000.0
2016-03-21,89600,90900,88900,89400,11870,638316.0,7140000.0
2016-03-22,89500,90400,89500,90200,6583,644028.0,7140000.0
2016-03-23,89700,92400,89700,91600,11655,654024.0,7140000.0
2016-03-24,90300,91400,90300,91100,5188,650454.0,7140000.0
2016-03-25,91000,92200,89700,89800,5433,641172.0,7140000.0
2016-03-28,90400,90800,89300,89800,7320,641172.0,7140000.0
2016-03-29,90200,90600,88900,90300,9901,644742.0,7140000.0
2016-03-30,90400,90600,88700,89700,12600,640458.0,7140000.0
2016-03-31,89700,89700,87500,87500,11862,624750.0,7140000.0
2016-04-01,87500,87800,85300,85600,8553,611184.0,7140000.0
2016-04-04,86100,86100,83800,84500,8959,603330.0,7140000.0
2016-04-05,84500,85700,83800,85700,12726,611898.0,7140000.0
2016-04-06,85700,86000,84000,84000,16110,599760.0,7140000.0
2016-04-07,84100,85200,81800,82300,26293,587622.0,7140000.0
2016-04-08,82500,82500,81000,81400,24746,581196.0,7140000.0
2016-04-11,81300,81400,79000,79400,39637,566916.0,7140000.0
2016-04-12,79400,80000,76800,77000,40122,549780.0,7140000.0
2016-04-14,77700,78100,76100,76200,37697,544068.0,7140000.0
2016-04-15,76200,76200,73600,74500,51823,531930.0,7140000.0
2016-04-18,74700,75100,74400,75000,22886,535500.0,7140000.0
2016-04-19,75000,77300,75000,75800,36923,541212.0,7140000.0
2016-04-20,76300,77700,76100,76800,21382,548352.0,7140000.0
2016-04-21,77800,77800,76800,77100,15368,550494.0,7140000.0
2016-04-22,77400,78500,76500,77900,20432,556206.0,7140000.0
2016-04-25,78000,80400,77900,79400,27162,566916.0,7140000.0
2016-04-26,80100,80100,78300,79600,22217,568344.0,7140000.0
2016-04-27,79300,80000,78600,78700,10645,561918.0,7140000.0
2016-04-28,78700,79000,77000,77000,20407,549780.0,7140000.0
2016-04-29,77100,77900,76800,77700,12347,554778.0,7140000.0
2016-05-02,78300,79200,78100,79000,14982,564060.0,7140000.0
2016-05-03,79000,79300,77500,77900,10935,556206.0,7140000.0
2016-05-04,77500,78600,76300,78600,16642,561204.0,7140000.0
2016-05-09,78600,78900,75000,75000,34699,535500.0,7140000.0
2016-05-10,75300,75700,73900,75200,30551,536928.0,7140000.0
2016-05-11,75400,75400,74200,74800,20135,534072.0,7140000.0
2016-05-12,74300,75800,74000,75600,15224,539784.0,7140000.0
2016-05-13,75800,77200,75500,76800,12335,548352.0,7140000.0
2016-05-16,76500,78400,76000,78200,24234,558348.0,7140000.0
2016-05-17,78400,78400,74500,77000,44859,549780.0,7140000.0
2016-05-18,76700,77000,74600,74600,25804,532644.0,7140000.0
2016-05-19,74600,74600,72100,72500,34773,517650.0,7140000.0
2016-05-20,72100,73000,71000,71200,37972,508368.0,7140000.0
2016-05-23,71900,71900,70200,70600,24641,504084.0,7140000.0
2016-05-24,70600,71200,69200,69700,32076,497658.0,7140000.0
2016-05-25,69900,70400,69500,70100,17397,500514.0,7140000.0
2016-05-26,70300,70300,68800,69000,27509,492660.0,7140000.0
2016-05-27,69000,69700,68000,68800,41610,491232.0,7140000.0
2016-05-30,68800,68900,67800,68000,17934,485520.0,7140000.0
2016-05-31,68100,69200,68000,68300,26578,487662.0,7140000.0
2016-06-01,69200,71500,68500,71000,43622,506940.0,7140000.0
2016-06-02,71000,71800,69300,69300,27706,494802.0,7140000.0
2016-06-03,70300,70300,68300,68300,22732,487662.0,7140000.0
2016-06-07,68500,70200,68500,69600,17780,496944.0,7140000.0
2016-06-08,69200,70200,68200,69800,32518,498372.0,7140000.0
2016-06-09,69700,69800,68400,68400,21375,488376.0,7140000.0
2016-06-10,68500,69600,67100,67100,72068,479094.0,7140000.0
2016-06-13,67000,67100,64800,64800,78486,462672.0,7140000.0
2016-06-14,64600,65200,63600,64700,37667,461958.0,7140000.0
2016-06-15,64600,65000,63600,65000,29642,464100.0,7140000.0
2016-06-16,64400,65400,63300,63300,27748,451962.0,7140000.0
2016-06-17,63600,63900,62500,63400,19452,452676.0,7140000.0
2016-06-20,63900,64200,63600,63800,11028,455532.0,7140000.0
2016-06-21,64300,66700,64300,66300,46082,473382.0,7140000.0
2016-06-22,66000,67000,65300,66600,20331,475524.0,7140000.0
2016-06-23,66700,66900,65500,66000,17003,471240.0,7140000.0
2016-06-24,67300,67300,61100,62500,53070,446250.0,7140000.0
2016-06-27,61500,65900,61200,65500,45428,467670.0,7140000.0
2016-06-28,65600,65900,64800,65500,15480,467670.0,7140000.0
2016-06-29,66100,68100,66100,67100,31082,479094.0,7140000.0
2016-06-30,67700,68600,66400,67900,23564,484806.0,7140000.0
2016-07-01,68000,68500,67300,68200,12623,486948.0,7140000.0
2016-07-04,68200,68700,66800,66900,13168,477666.0,7140000.0
2016-07-05,67000,67100,65600,67100,23063,479094.0,7140000.0
2016-07-06,66700,67000,65200,66700,25713,476238.0,7140000.0
2016-07-07,67100,67100,65600,65700,14842,469098.0,7140000.0
2016-07-08,65700,65700,64000,64100,26174,457674.0,7140000.0
2016-07-11,63800,65000,63800,64700,11289,461958.0,7140000.0
2016-07-12,64400,67300,64400,67100,30016,479094.0,7140000.0
2016-07-13,67200,69000,67200,68300,44945,487662.0,7140000.0
2016-07-14,68700,71000,68700,69600,65269,496944.0,7140000.0
2016-07-15,70200,70200,67900,68000,30223,485520.0,7140000.0
2016-07-18,67800,68000,66100,67300,38958,480522.0,7140000.0
2016-07-19,67100,68000,65800,66300,51772,473382.0,7140000.0
2016-07-20,66500,67600,64600,65800,44143,469812.0,7140000.0
2016-07-21,66100,67600,65200,67400,41784,481236.0,7140000.0
2016-07-22,67400,68600,67100,68100,32496,486234.0,7140000.0
2016-07-25,68100,68200,66500,66500,30893,474810.0,7140000.0
2016-07-26,67000,72100,67000,72100,143383,514794.0,7140000.0
2016-07-27,72200,77300,71400,75900,197119,541926.0,7140000.0
2016-07-28,75900,79500,74900,78300,150490,559062.0,7140000.0
2016-07-29,78300,79700,76800,78300,84175,559062.0,7140000.0
2016-08-01,78300,81500,76600,81000,75116,578340.0,7140000.0
2016-08-02,80700,81800,78400,81400,59299,581196.0,7140000.0
2016-08-03,81000,81000,78000,78200,54021,558348.0,7140000.0
2016-08-04,78600,79200,76600,77800,41872,555492.0,7140000.0
2016-08-05,77900,78400,76100,76400,31686,545496.0,7140000.0
2016-08-08,76400,79900,75000,79900,43488,570486.0,7140000.0
2016-08-09,79600,80800,78300,78500,28104,560490.0,7140000.0
2016-08-10,78700,79000,76300,78800,44359,562632.0,7140000.0
2016-08-11,78300,79800,77900,79600,30843,568344.0,7140000.0
2016-08-12,80100,80400,77600,78100,32387,557634.0,7140000.0
2016-08-16,78100,79000,76200,77400,33272,552636.0,7140000.0
2016-08-17,77900,79300,76000,79100,41938,564774.0,7140000.0
2016-08-18,79400,79400,78000,78900,17993,563346.0,7140000.0
2016-08-19,78600,78800,76900,77100,25617,550494.0,7140000.0
2016-08-22,77100,77200,74200,75900,35067,541926.0,7140000.0
2016-08-23,75400,76300,73500,73800,31325,526932.0,7140000.0
2016-08-24,74100,75600,72600,75000,22391,535500.0,7140000.0
2016-08-25,75300,75300,72300,72300,28003,516222.0,7140000.0
