BNK금융지주(138930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-14,14800,14848,14560,14849,377078,2987719.0,193379899.0
2014-07-15,14848,14992,14752,14993,427180,3016726.0,193379899.0
2014-07-16,14848,15040,14848,14897,583131,2997388.0,193379899.0
2014-07-17,14800,15040,14800,14897,489122,2997388.0,193379899.0
2014-07-18,14752,15137,14752,15041,502615,3026395.0,193379899.0
2014-07-21,14944,15088,14848,14849,386775,2987719.0,193379899.0
2014-07-22,14848,15137,14848,15089,255785,3036064.0,193379899.0
2014-07-23,14992,15233,14992,15185,357094,3055402.0,193379899.0
2014-07-24,15137,15281,15088,15185,358282,3055402.0,193379899.0
2014-07-25,15137,15377,15088,15281,540517,3726640.0,234379899.0
2014-07-28,15185,15569,15088,15329,668817,3738359.0,234379899.0
2014-07-29,15473,15761,15329,15329,1036823,3738359.0,234379899.0
2014-07-30,15473,16050,15425,15714,1256488,3832111.0,234379899.0
2014-07-31,15761,16915,15761,15906,1578701,3878987.0,234379899.0
2014-08-01,15809,16434,15761,16242,1035527,3961020.0,234379899.0
2014-08-04,16194,16386,15857,16242,826450,3961020.0,234379899.0
2014-08-05,16242,16242,15761,15906,871674,3878987.0,234379899.0
2014-08-06,15857,16242,15809,16098,794629,3925863.0,234379899.0
2014-08-07,16098,16194,15905,16050,568101,3914144.0,234379899.0
2014-08-08,16194,16242,15809,16194,633053,3949301.0,234379899.0
2014-08-11,16290,16338,16002,16098,412226,3925863.0,234379899.0
2014-08-12,16194,16242,15857,15954,460884,3890706.0,234379899.0
2014-08-13,15953,16050,15761,15906,411476,3878987.0,234379899.0
2014-08-14,15857,16290,15809,16290,582059,3972739.0,234379899.0
2014-08-18,16194,16290,15857,16050,494061,3914144.0,234379899.0
2014-08-19,15953,16338,15953,16242,582930,3961020.0,234379899.0
2014-08-20,16290,16338,16098,16242,626703,3961020.0,234379899.0
2014-08-21,16194,16290,15761,15954,554666,3890706.0,234379899.0
2014-08-22,15809,16146,15761,16050,403933,3914144.0,234379899.0
2014-08-25,15905,16098,15713,16050,394436,3914144.0,234379899.0
2014-08-26,16098,16146,15857,16050,593994,3914144.0,234379899.0
2014-08-27,16194,16674,16098,16338,778084,3984458.0,234379899.0
2014-08-28,16338,16482,16194,16290,427604,3972739.0,234379899.0
2014-08-29,16194,16290,16050,16146,573895,3937582.0,234379899.0
2014-09-01,16098,16146,15857,15906,306001,3878987.0,234379899.0
2014-09-02,15665,15953,15665,15954,453134,3890706.0,234379899.0
2014-09-03,15761,16434,15761,16434,626925,4007896.0,234379899.0
2014-09-04,16386,16530,16290,16434,313826,4007896.0,234379899.0
2014-09-05,16290,16530,16194,16290,366258,3972739.0,234379899.0
2014-09-11,16722,16818,16530,16819,953331,4101648.0,234379899.0
2014-09-12,16818,16818,16578,16819,437404,4101648.0,234379899.0
2014-09-15,16866,16866,16242,16483,516388,4019615.0,234379899.0
2014-09-16,16482,16722,16434,16627,313234,4054772.0,234379899.0
2014-09-17,16530,16818,16434,16771,390240,4089929.0,234379899.0
2014-09-18,16530,16866,16530,16819,524900,4101648.0,234379899.0
2014-09-19,16818,16915,16626,16819,426179,4101648.0,234379899.0
2014-09-22,16626,16866,16626,16867,354136,4113367.0,234379899.0
2014-09-23,16818,17059,16770,16963,486958,4136805.0,234379899.0
2014-09-24,16963,17059,16818,17059,412953,4160243.0,234379899.0
2014-09-25,17107,17155,16626,16915,616947,4125086.0,234379899.0
2014-09-26,16866,16915,16194,16434,355585,4007896.0,234379899.0
2014-09-29,16290,16770,16242,16627,434967,4054772.0,234379899.0
2014-09-30,16482,16674,15857,16242,633454,3961020.0,234379899.0
2014-10-01,16050,16146,15761,15858,298581,3867268.0,234379899.0
2014-10-02,15617,15857,15329,15714,731599,3832111.0,234379899.0
2014-10-06,15761,15905,15569,15666,359360,3820392.0,234379899.0
2014-10-07,15905,16050,15569,15858,331127,3867268.0,234379899.0
2014-10-08,15809,16242,15809,16098,285077,3925863.0,234379899.0
2014-10-10,16050,16194,15809,16050,504517,3914144.0,234379899.0
2014-10-13,15809,16242,15713,16050,511216,3914144.0,234379899.0
2014-10-14,16242,16242,15809,15954,427763,3890706.0,234379899.0
2014-10-15,15857,16098,15761,16002,287225,3902425.0,234379899.0
2014-10-16,16002,16050,15713,15858,364369,3867268.0,234379899.0
2014-10-17,15857,16146,15761,15810,905244,3855549.0,234379899.0
2014-10-20,15905,16050,15809,15906,314861,3878987.0,234379899.0
2014-10-21,16002,16050,15521,15666,516832,3820392.0,234379899.0
2014-10-22,15809,16338,15665,16242,388863,3961020.0,234379899.0
2014-10-23,16098,16290,15857,16146,274965,3937582.0,234379899.0
2014-10-24,16194,16242,15521,15858,322901,3867268.0,234379899.0
2014-10-27,16098,16338,15713,15858,459891,3867268.0,234379899.0
2014-10-28,15809,15905,15521,15714,391633,3832111.0,234379899.0
2014-10-29,15809,16722,15761,16627,731574,4054772.0,234379899.0
2014-10-30,16482,16626,15905,16531,502891,4031334.0,234379899.0
2014-10-31,16386,16482,15761,16002,807721,3902425.0,234379899.0
2014-11-03,15857,16194,15857,15954,177005,3890706.0,234379899.0
2014-11-04,16242,16626,16002,16050,556944,3914144.0,234379899.0
2014-11-05,16290,16434,16001,16338,776035,3984458.0,234379899.0
2014-11-06,16770,16818,16386,16483,653850,4019615.0,234379899.0
2014-11-07,16626,16915,16578,16627,355987,4054772.0,234379899.0
2014-11-10,16770,16818,16098,16098,330614,3925863.0,234379899.0
2014-11-11,16146,16194,15713,15762,747276,3843830.0,234379899.0
2014-11-12,15761,16002,15713,15954,361070,3890706.0,234379899.0
2014-11-13,15857,16002,15569,16002,713318,3902425.0,234379899.0
2014-11-14,15809,15809,15377,15473,571078,3773516.0,234379899.0
2014-11-17,15473,15521,15137,15377,361980,3750078.0,234379899.0
2014-11-18,15473,15473,15281,15425,313729,3761797.0,234379899.0
2014-11-19,15521,15521,15233,15425,454330,3761797.0,234379899.0
2014-11-20,15377,15473,15137,15329,357330,3738359.0,234379899.0
2014-11-21,15377,15377,14896,15089,517552,3679764.0,234379899.0
2014-11-24,15088,15521,15088,15233,261905,3714921.0,234379899.0
2014-11-25,15281,15569,15233,15521,447615,3785235.0,234379899.0
2014-11-26,15617,15665,15329,15425,298606,3761797.0,234379899.0
2014-11-27,15329,15473,15088,15281,256763,3726640.0,234379899.0
2014-11-28,15281,15329,15088,15089,207237,3679764.0,234379899.0
2014-12-01,14944,15185,14752,14753,306361,3597731.0,234379899.0
2014-12-02,14752,14992,14752,14993,268413,3656326.0,234379899.0
2014-12-03,14896,14992,14800,14945,361158,3644607.0,234379899.0
2014-12-04,14944,15281,14896,15089,272255,3679764.0,234379899.0
2014-12-05,14944,15185,14944,15089,245686,3679764.0,234379899.0
2014-12-08,14944,15137,14896,14945,253216,3644607.0,234379899.0
2014-12-09,14896,15040,14848,14897,219679,3632888.0,234379899.0
2014-12-10,14752,14944,14320,14320,565621,3492260.0,234379899.0
2014-12-11,14127,14560,14031,14032,744424,3421947.0,234379899.0
2014-12-12,14127,14560,14079,14464,501024,3527417.0,234379899.0
2014-12-15,14656,14656,14079,14224,524219,3468823.0,234379899.0
2014-12-16,14224,14272,13983,14272,570916,3480542.0,234379899.0
2014-12-17,14368,14608,14079,14608,563095,3562574.0,234379899.0
2014-12-18,14704,14752,14272,14416,384473,3515698.0,234379899.0
2014-12-19,14512,14560,14031,14128,920756,3445385.0,234379899.0
2014-12-22,14127,14416,14079,14176,319589,3457104.0,234379899.0
2014-12-23,14272,14416,14127,14416,424633,3515698.0,234379899.0
2014-12-24,14320,14560,14175,14512,261257,3539136.0,234379899.0
2014-12-26,14416,14608,14416,14512,275357,3539136.0,234379899.0
2014-12-29,14416,14416,14127,14320,244183,3492260.0,234379899.0
2014-12-30,14416,14416,13695,13936,705002,3398509.0,234379899.0
2015-01-02,13743,14127,13743,13840,343452,3375071.0,234379899.0
2015-01-05,13791,13983,13407,13647,535414,3328195.0,234379899.0
2015-01-06,13359,13551,13359,13503,506336,3293038.0,234379899.0
2015-01-07,13407,13455,12878,12975,876406,3164129.0,234379899.0
2015-01-08,12974,13599,12926,13359,1007607,3257881.0,234379899.0
2015-01-09,13503,14224,13503,13647,819084,3328195.0,234379899.0
2015-01-12,13551,13887,13310,13407,828907,3269600.0,234379899.0
2015-01-13,13503,13647,13310,13455,605743,3281319.0,234379899.0
2015-01-14,13503,13935,13503,13647,523555,3328195.0,234379899.0
2015-01-15,13599,13743,13359,13743,574894,3351633.0,234379899.0
2015-01-16,13695,13791,13262,13455,451149,3281319.0,234379899.0
2015-01-19,13551,13791,13455,13695,345258,3339914.0,234379899.0
2015-01-20,13647,13743,13455,13551,292477,3304757.0,234379899.0
2015-01-21,13551,13551,13214,13455,626080,3281319.0,234379899.0
2015-01-22,13407,13503,13262,13407,642797,3269600.0,234379899.0
2015-01-23,13599,14079,13551,13888,637670,3386790.0,234379899.0
2015-01-26,13983,14127,13455,13551,683133,3304757.0,234379899.0
2015-01-27,13647,13839,13503,13743,441356,3351633.0,234379899.0
2015-01-28,13599,13695,13262,13359,844595,3257881.0,234379899.0
2015-01-29,13310,13743,13214,13551,628832,3304757.0,234379899.0
2015-01-30,13647,13695,13262,13311,893109,3246162.0,234379899.0
2015-02-02,13407,13503,13310,13407,370699,3269600.0,234379899.0
2015-02-03,13455,13983,13407,13888,862034,3386790.0,234379899.0
2015-02-04,13935,14272,13839,13984,615734,3410228.0,234379899.0
2015-02-05,13935,13935,13070,13311,1489361,3246162.0,234379899.0
2015-02-06,13359,13503,13214,13359,616975,3257881.0,234379899.0
2015-02-09,13359,13407,13166,13215,340433,3222724.0,234379899.0
2015-02-10,13214,13455,13118,13311,473788,3246162.0,234379899.0
2015-02-11,13310,14175,13262,14128,1213537,3445385.0,234379899.0
2015-02-12,13887,14127,13503,13888,1073836,3386790.0,234379899.0
2015-02-13,13887,14368,13887,14320,685954,3492260.0,234379899.0
2015-02-16,14224,14272,14079,14128,369038,3445385.0,234379899.0
2015-02-17,14031,14704,13983,14705,926101,3586012.0,234379899.0
2015-02-23,14752,14752,14512,14608,575833,3562574.0,234379899.0
2015-02-24,14512,14800,14464,14656,586296,3574293.0,234379899.0
2015-02-25,14848,14848,14416,14416,359112,3515698.0,234379899.0
2015-02-26,14464,14512,14175,14416,510934,3515698.0,234379899.0
2015-02-27,14272,14464,14175,14320,487998,3492260.0,234379899.0
2015-03-02,14320,14368,13983,14032,626001,3421947.0,234379899.0
2015-03-03,14031,14368,14031,14176,449017,3457104.0,234379899.0
2015-03-04,14127,14320,14127,14176,276591,3457104.0,234379899.0
2015-03-05,14079,14127,13983,14080,307762,3433666.0,234379899.0
2015-03-06,14031,14175,13791,13792,438692,3363352.0,234379899.0
2015-03-09,13743,14224,13743,14080,413338,3433666.0,234379899.0
2015-03-10,14079,14127,13791,13888,450297,3386790.0,234379899.0
2015-03-11,13743,13791,13599,13695,641279,3339914.0,234379899.0
2015-03-12,13551,14175,13455,13792,982578,3363352.0,234379899.0
2015-03-13,13983,14127,13695,13840,441901,3375071.0,234379899.0
2015-03-16,13839,14175,13791,13936,296821,3398509.0,234379899.0
2015-03-17,14079,14464,14031,14464,490919,3527417.0,234379899.0
2015-03-18,14656,14896,14464,14705,635260,3586012.0,234379899.0
2015-03-19,14752,14992,14512,14801,557458,3609450.0,234379899.0
2015-03-20,14464,14800,14464,14656,662617,3574293.0,234379899.0
2015-03-23,14752,14992,14608,14897,456450,3632888.0,234379899.0
2015-03-24,14848,14896,14560,14608,678387,3562574.0,234379899.0
2015-03-25,14608,14704,13983,14080,1043391,3433666.0,234379899.0
2015-03-26,14175,14752,14127,14656,705476,3574293.0,234379899.0
2015-03-27,14512,14656,14079,14128,960413,3445385.0,234379899.0
2015-03-30,14224,14320,13935,13984,757300,3410228.0,234379899.0
2015-03-31,14127,14656,14079,14608,505034,3562574.0,234379899.0
2015-04-01,14560,14608,14175,14320,940194,3492260.0,234379899.0
2015-04-02,14320,14848,14320,14849,1848627,3621169.0,234379899.0
2015-04-03,14704,14992,14704,14897,437841,3632888.0,234379899.0
2015-04-06,14896,14944,14608,14705,457307,3586012.0,234379899.0
2015-04-07,14752,14800,14416,14512,634044,3539136.0,234379899.0
2015-04-08,14368,14464,14175,14224,496235,3468823.0,234379899.0
2015-04-09,14416,14512,13839,13840,1175758,3375071.0,234379899.0
2015-04-10,13935,14224,13887,14128,806482,3445385.0,234379899.0
2015-04-13,14272,14272,13839,14128,719080,3445385.0,234379899.0
2015-04-14,14224,14992,14175,14801,1618142,3609450.0,234379899.0
2015-04-15,14800,14896,14416,14801,947636,3609450.0,234379899.0
2015-04-16,14704,14944,14512,14705,1025571,3586012.0,234379899.0
2015-04-17,14800,15233,14704,14993,989171,3656326.0,234379899.0
2015-04-20,14896,15329,14656,15041,977331,3668045.0,234379899.0
2015-04-21,15329,15377,14608,14705,729352,3586012.0,234379899.0
2015-04-22,14704,14752,14272,14320,1043128,3492260.0,234379899.0
2015-04-23,14608,15329,14560,15281,1409820,3726640.0,234379899.0
2015-04-24,15329,16098,15281,15377,1592265,3750078.0,234379899.0
2015-04-27,15521,15617,15040,15137,768763,3691483.0,234379899.0
2015-04-28,15809,16290,15521,15618,1362846,3808673.0,234379899.0
2015-04-29,15761,15809,15521,15618,589209,3808673.0,234379899.0
2015-04-30,15761,15809,15377,15425,696720,3761797.0,234379899.0
2015-05-04,15329,15905,15233,15714,752986,3832111.0,234379899.0
2015-05-06,15713,15857,15425,15666,652896,3820392.0,234379899.0
2015-05-07,15569,15665,15329,15473,657082,3773516.0,234379899.0
2015-05-08,15473,15473,15185,15377,536816,3750078.0,234379899.0
2015-05-11,15425,15521,15281,15521,452735,3785235.0,234379899.0
2015-05-12,15377,15713,15329,15618,771292,3808673.0,234379899.0
2015-05-13,15473,15761,15473,15666,513124,3820392.0,234379899.0
2015-05-14,15713,15761,15377,15377,1001367,3750078.0,234379899.0
2015-05-15,15425,15521,15233,15281,517721,3726640.0,234379899.0
2015-05-18,15281,15281,15040,15089,360873,3679764.0,234379899.0
2015-05-19,15088,15617,15088,15570,776842,3796954.0,234379899.0
2015-05-20,15569,15761,15425,15570,605144,3796954.0,234379899.0
2015-05-21,15473,15521,15088,15185,535268,3703202.0,234379899.0
2015-05-22,15185,15473,15185,15425,616939,3761797.0,234379899.0
2015-05-26,15233,15617,15185,15377,483446,3750078.0,234379899.0
2015-05-27,15233,15425,15040,15137,645816,3691483.0,234379899.0
2015-05-28,15233,15521,15185,15281,1249458,3726640.0,234379899.0
2015-05-29,15137,15329,14992,15089,819228,3679764.0,234379899.0
2015-06-01,14944,15040,14656,14753,983720,3597731.0,234379899.0
2015-06-02,14992,15137,14704,14753,668568,3597731.0,234379899.0
2015-06-03,14848,15088,14752,14849,432180,3621169.0,234379899.0
2015-06-04,14752,14944,14272,14368,651280,3503979.0,234379899.0
2015-06-05,14272,14512,14031,14128,441258,3445385.0,234379899.0
2015-06-08,14031,14272,13887,14032,506743,3421947.0,234379899.0
2015-06-09,14031,14368,14031,14320,420773,3492260.0,234379899.0
2015-06-10,14320,14512,14224,14272,411379,3480542.0,234379899.0
2015-06-11,14464,14560,14175,14176,871666,3457104.0,234379899.0
2015-06-12,14224,14320,13695,13743,802114,3351633.0,234379899.0
2015-06-15,13743,13791,13503,13599,761392,3316476.0,234379899.0
2015-06-16,13599,13647,13262,13263,645491,3234443.0,234379899.0
2015-06-17,13310,13839,13310,13743,781085,3351633.0,234379899.0
2015-06-18,13791,13983,13407,13503,533964,3293038.0,234379899.0
2015-06-19,13599,13791,13455,13551,544825,3304757.0,234379899.0
2015-06-22,13503,13839,13310,13840,818402,3375071.0,234379899.0
2015-06-23,13935,14127,13695,13840,1841168,3685468.0,255935246.0
2015-06-24,13839,13935,13647,13936,496774,3711061.0,255935246.0
2015-06-25,13791,13983,13695,13984,898281,3723858.0,255935246.0
2015-06-26,13791,13983,13743,13888,589650,3698264.0,255935246.0
2015-06-29,13695,13839,13310,13792,843711,3672671.0,255935246.0
2015-06-30,13599,13695,13359,13647,915074,3634280.0,255935246.0
2015-07-01,13551,14031,13455,13840,739585,3685468.0,255935246.0
2015-07-02,14079,14127,13695,13936,882536,3711061.0,255935246.0
2015-07-03,13887,14224,13743,14080,518024,3749451.0,255935246.0
2015-07-06,13887,13935,13407,13647,726411,3634280.0,255935246.0
2015-07-07,13647,13743,13503,13695,511083,3647077.0,255935246.0
2015-07-08,13695,13839,13407,13599,561077,3621484.0,255935246.0
2015-07-09,13551,13551,13166,13167,822204,3506313.0,255935246.0
2015-07-10,13310,13407,13214,13263,371447,3531906.0,255935246.0
2015-07-13,13310,13599,13262,13503,427640,3595890.0,255935246.0
2015-07-14,13551,13935,13455,13792,640236,3672671.0,255935246.0
2015-07-15,13791,13935,12830,12975,2073101,3455126.0,255935246.0
2015-07-16,13214,13359,12974,13215,2292426,3519110.0,255935246.0
2015-07-17,13262,13310,13022,13167,1018252,3506313.0,255935246.0
2015-07-20,13214,13214,13070,13119,598615,3493516.0,255935246.0
2015-07-21,13118,13359,13070,13215,778184,3519110.0,255935246.0
2015-07-22,13166,13166,12878,12927,761444,3442329.0,255935246.0
2015-07-23,12926,12974,12638,12782,695210,3403939.0,255935246.0
2015-07-24,12734,12782,12205,12254,907606,3263174.0,255935246.0
2015-07-27,12109,12782,11821,12590,1032911,3352752.0,255935246.0
2015-07-28,12590,12638,12301,12446,791769,3314361.0,255935246.0
2015-07-29,12590,12590,12446,12542,837873,3339955.0,255935246.0
2015-07-30,12686,12926,12638,12878,1433206,3429532.0,255935246.0
2015-07-31,12926,13214,12830,13215,1299323,3519110.0,255935246.0
2015-08-03,13214,13310,13118,13167,672000,3506313.0,255935246.0
2015-08-04,13359,13695,13262,13647,1217655,3634280.0,255935246.0
2015-08-05,14127,14320,13839,14176,2205064,3775045.0,255935246.0
2015-08-06,14175,14320,13935,14176,1005537,3775045.0,255935246.0
2015-08-07,14175,14272,13887,14176,491971,3775045.0,255935246.0
2015-08-10,14224,14416,14079,14272,627859,3800638.0,255935246.0
2015-08-11,14368,14416,14127,14224,490275,3787842.0,255935246.0
2015-08-12,14175,14224,13743,14128,639763,3762248.0,255935246.0
2015-08-13,14127,14224,13599,13599,923764,3621484.0,255935246.0
2015-08-17,14127,14272,13887,13936,767611,3711061.0,255935246.0
2015-08-18,13887,14272,13887,14128,555889,3762248.0,255935246.0
2015-08-19,14031,14272,13935,14272,802736,3800638.0,255935246.0
2015-08-20,14127,14368,13983,14224,584022,3787842.0,255935246.0
2015-08-21,14175,14224,13935,14032,822648,3736655.0,255935246.0
2015-08-24,14031,14031,13070,13167,1321125,3506313.0,255935246.0
2015-08-25,13214,13262,12782,13071,766125,3480719.0,255935246.0
2015-08-26,13022,13359,12974,13311,924790,3544703.0,255935246.0
2015-08-27,13503,13503,13166,13215,811498,3519110.0,255935246.0
2015-08-28,13262,13743,13214,13503,865369,3595890.0,255935246.0
2015-08-31,13407,13503,12974,13359,1369672,3557500.0,255935246.0
2015-09-01,13166,13310,12974,13023,862733,3467923.0,255935246.0
2015-09-02,12830,13070,12686,12975,663701,3455126.0,255935246.0
2015-09-03,13070,13070,12590,12734,890929,3391142.0,255935246.0
2015-09-04,12734,12782,12494,12734,815618,3391142.0,255935246.0
2015-09-07,12590,12974,12590,12782,535662,3403939.0,255935246.0
2015-09-08,12974,12974,12590,12734,574543,3391142.0,255935246.0
2015-09-09,12974,13166,12782,13119,1005269,3493516.0,255935246.0
2015-09-10,13118,13166,12926,13071,1024189,3480719.0,255935246.0
2015-09-11,13070,13166,12974,12975,488921,3455126.0,255935246.0
2015-09-14,13070,13310,13022,13263,526146,3531906.0,255935246.0
2015-09-15,13262,13262,13118,13215,295069,3519110.0,255935246.0
2015-09-16,13262,13503,13214,13503,568160,3595890.0,255935246.0
2015-09-17,13455,13647,13407,13551,591544,3608687.0,255935246.0
2015-09-18,13503,13551,12926,13119,1361118,3493516.0,255935246.0
2015-09-21,13022,13118,12926,13023,769436,3467923.0,255935246.0
2015-09-22,13118,13455,13022,13455,785616,3583093.0,255935246.0
2015-09-23,13262,13407,13070,13215,735165,3519110.0,255935246.0
2015-09-24,13262,13310,12974,12975,487639,3455126.0,255935246.0
2015-09-25,12974,13118,12926,13071,277060,3480719.0,255935246.0
2015-09-30,13022,13166,12974,13167,1113458,3506313.0,255935246.0
2015-10-01,13166,13647,13118,13455,938364,3583093.0,255935246.0
2015-10-02,13359,13551,13214,13263,1028016,3531906.0,255935246.0
2015-10-05,13310,13407,13070,13215,587596,3519110.0,255935246.0
2015-10-06,13262,13455,13262,13359,395528,3557500.0,255935246.0
2015-10-07,13262,13359,13166,13263,624963,3531906.0,255935246.0
2015-10-08,13166,13262,12974,13071,1142716,3480719.0,255935246.0
2015-10-12,13070,13455,13070,13311,812346,3544703.0,255935246.0
2015-10-13,13359,13455,13310,13455,471985,3583093.0,255935246.0
2015-10-14,13359,13455,13214,13263,590774,3531906.0,255935246.0
2015-10-15,13262,13407,13214,13311,568358,3544703.0,255935246.0
2015-10-16,13407,13407,13310,13359,330661,3557500.0,255935246.0
2015-10-19,13359,13407,13262,13359,256552,3557500.0,255935246.0
2015-10-20,13359,13695,13310,13647,698836,3634280.0,255935246.0
2015-10-21,13647,13935,13647,13792,641934,3672671.0,255935246.0
2015-10-22,13743,14031,13695,13743,532858,3659874.0,255935246.0
2015-10-23,13839,13935,13743,13936,381355,3711061.0,255935246.0
2015-10-26,14031,14079,13791,13840,349661,3685468.0,255935246.0
2015-10-27,13839,13935,13743,13888,183671,3698264.0,255935246.0
2015-10-28,13983,13983,13407,13792,489124,3672671.0,255935246.0
2015-10-29,13695,13791,13407,13503,642126,3595890.0,255935246.0
2015-10-30,13503,13743,13455,13455,651080,3583093.0,255935246.0
2015-11-02,13503,13599,13262,13359,495469,3557500.0,255935246.0
2015-11-03,13407,13599,13310,13551,462414,3608687.0,255935246.0
2015-11-04,13551,13599,13359,13503,454245,3595890.0,255935246.0
2015-11-05,13455,13455,13262,13455,428223,3583093.0,255935246.0
2015-11-06,13407,13455,13166,13263,490634,3531906.0,255935246.0
2015-11-09,13262,13407,13214,13359,489427,3557500.0,255935246.0
2015-11-10,13262,13359,12974,13119,534060,3493516.0,255935246.0
2015-11-11,12974,13070,12686,12734,971966,3391142.0,255935246.0
2015-11-12,12734,12878,12494,12542,593715,3339955.0,255935246.0
2015-11-13,12446,12542,12397,12494,450728,3327158.0,255935246.0
2015-11-16,12301,12301,12013,12110,1021439,3224784.0,255935246.0
2015-11-17,12253,12253,11965,12110,661939,3224784.0,255935246.0
2015-11-18,10091,10187,9255,9342,10023813,2487691.0,255935246.0
2015-11-19,9408,9572,9284,9515,4033663,2533759.0,255935246.0
2015-11-20,9505,9514,9255,9351,3157586,2490250.0,255935246.0
2015-11-23,9351,9581,9284,9582,2290762,2551674.0,255935246.0
2015-11-24,9485,9562,9332,9486,2118069,2526081.0,255935246.0
2015-11-25,9437,9514,9351,9457,1797769,2518403.0,255935246.0
2015-11-26,9466,9524,9370,9419,1267285,2508165.0,255935246.0
2015-11-27,9408,9562,9370,9563,1403482,2546556.0,255935246.0
2015-11-30,9514,9514,9187,9351,2215262,2490250.0,255935246.0
2015-12-01,9293,9322,9197,9217,1568152,2454419.0,255935246.0
2015-12-02,9216,9245,8841,8948,2536475,2382757.0,255935246.0
2015-12-03,8841,8928,8707,8890,1995202,2367401.0,255935246.0
2015-12-04,8910,8920,8620,8650,2177835,2213840.0,255935246.0
2015-12-07,8700,8710,8500,8520,1231978,2180568.0,255935246.0
2015-12-08,8520,8660,8520,8570,1329007,2193365.0,255935246.0
2015-12-09,8580,8630,8320,8350,1800718,2137059.0,255935246.0
2015-12-10,8320,8830,8320,8830,1988261,2259908.0,255935246.0
2015-12-11,8750,8770,8640,8710,1209772,2229196.0,255935246.0
2015-12-14,8630,8800,8610,8740,921747,2236874.0,255935246.0
2015-12-15,8750,8750,8520,8650,1157965,2213840.0,255935246.0
2015-12-16,8820,8940,8760,8870,864277,2270146.0,255935246.0
2015-12-17,8920,9050,8830,8900,835947,2277824.0,255935246.0
2015-12-18,8820,8900,8700,8700,814795,2226637.0,255935246.0
2015-12-21,8700,8760,8610,8660,836647,2216399.0,255935246.0
2015-12-22,8640,8710,8550,8610,758060,2203602.0,255935246.0
2015-12-23,8610,8730,8480,8550,1086585,2188246.0,255935246.0
2015-12-24,8560,8580,8200,8230,4393240,2106347.0,255935246.0
2015-12-28,8240,8590,8180,8560,2936981,2190806.0,255935246.0
2015-12-29,8400,8480,8220,8370,1529771,2142178.0,255935246.0
2015-12-30,8380,8430,8320,8420,1398463,2154975.0,255935246.0
2016-01-04,8420,8430,8290,8300,1368767,2124263.0,255935246.0
2016-01-05,8260,8470,8250,8400,1270225,2149856.0,255935246.0
2016-01-06,8380,8390,8070,8130,2696553,2080754.0,255935246.0
2016-01-07,8100,8180,8000,8180,2920711,2093550.0,255935246.0
2016-01-08,8070,8330,8020,8290,3468098,2121703.0,255935246.0
2016-01-11,8220,8230,8040,8100,1311544,2073075.0,255935246.0
2016-01-12,8100,8200,8090,8090,934363,2070516.0,255935246.0
2016-01-13,8130,8270,8090,8220,1311403,2103788.0,255935246.0
2016-01-14,8100,8240,8100,8160,1033851,2088432.0,255935246.0
2016-01-15,8230,8350,8160,8190,2540017,2096110.0,255935246.0
2016-01-18,8180,8420,8090,8350,1524092,2137059.0,255935246.0
2016-01-19,8350,8380,8160,8250,905711,2111466.0,255935246.0
2016-01-20,8250,8250,7790,7820,1247856,2001414.0,255935246.0
2016-01-21,7850,8020,7750,7990,1185635,2044923.0,255935246.0
2016-01-22,8060,8180,7960,8060,873750,2062838.0,255935246.0
2016-01-25,8130,8390,8110,8370,970818,2142178.0,255935246.0
2016-01-26,8270,8340,8170,8310,561986,2126822.0,255935246.0
2016-01-27,8380,8420,8210,8260,796579,2114025.0,255935246.0
2016-01-28,8260,8740,8230,8740,2214467,2236874.0,255935246.0
2016-01-29,8770,8990,8690,8990,2201689,2300858.0,255935246.0
2016-02-01,9030,9120,8970,9090,1686170,2326451.0,255935246.0
2016-02-02,9050,9060,8680,8760,1556898,2241993.0,255935246.0
2016-02-03,8620,8770,8490,8750,1106200,2239433.0,255935246.0
2016-02-04,8650,8880,8510,8860,1366343,2267586.0,255935246.0
2016-02-05,8800,9080,8640,9010,2394216,2936677.0,325935246.0
2016-02-11,8590,8700,8410,8490,1704378,2767190.0,325935246.0
2016-02-12,8370,8440,8190,8280,1619144,2698744.0,325935246.0
2016-02-15,8360,8650,8360,8650,1102172,2819340.0,325935246.0
2016-02-16,8660,8740,8530,8710,575936,2838896.0,325935246.0
2016-02-17,8680,9040,8660,8950,1287638,2917120.0,325935246.0
2016-02-18,9010,9070,8820,9040,1002345,2946455.0,325935246.0
2016-02-19,9020,9040,8820,8950,684195,2917120.0,325935246.0
2016-02-22,8860,8980,8810,8940,428907,2913861.0,325935246.0
2016-02-23,8970,8970,8820,8830,658901,2878008.0,325935246.0
2016-02-24,8830,8830,8700,8750,509873,2851933.0,325935246.0
2016-02-25,8820,8870,8700,8760,747634,2855193.0,325935246.0
2016-02-26,8770,8810,8700,8780,462994,2861711.0,325935246.0
2016-02-29,8730,8760,8610,8610,1438617,2806302.0,325935246.0
2016-03-02,8680,8760,8670,8760,676652,2855193.0,325935246.0
2016-03-03,8810,8940,8780,8870,904991,2891046.0,325935246.0
2016-03-04,8850,9200,8840,9200,2441094,2998604.0,325935246.0
2016-03-07,9260,9460,9260,9370,1415186,3054013.0,325935246.0
2016-03-08,9280,9320,9080,9170,924561,2988826.0,325935246.0
2016-03-09,9130,9180,8960,9020,1156482,2939936.0,325935246.0
