가온전선(000500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-12,29271,29565,29074,29271,2591,116220.0,3900000.0
2010-01-13,29271,29516,29271,29517,2061,117195.0,3900000.0
2010-01-14,29467,29516,29271,29517,1360,117195.0,3900000.0
2010-01-15,29467,29467,28632,28633,8800,113685.0,3900000.0
2010-01-18,28485,28779,27994,28633,8717,113685.0,3900000.0
2010-01-19,28632,28681,28239,28534,1721,113295.0,3900000.0
2010-01-20,28927,28927,28583,28682,1120,113880.0,3900000.0
2010-01-21,28141,29123,28141,28682,2010,113880.0,3900000.0
2010-01-22,29221,29221,27994,28387,1304,112710.0,3900000.0
2010-01-25,28239,28288,27552,28240,1301,112125.0,3900000.0
2010-01-26,28141,28190,27404,27994,3702,111150.0,3900000.0
2010-01-27,27453,27650,27306,27307,28662,108420.0,3900000.0
2010-01-28,27404,28485,27404,27601,1440,109590.0,3900000.0
2010-01-29,27060,27944,27060,27798,1662,110370.0,3900000.0
2010-02-01,27601,28436,27208,27798,3070,110370.0,3900000.0
2010-02-02,27846,27994,27453,27454,1342,109005.0,3900000.0
2010-02-03,27502,27650,27355,27356,242,108615.0,3900000.0
2010-02-04,27601,27994,27502,27994,1170,111150.0,3900000.0
2010-02-05,27208,27552,26520,27012,3094,107250.0,3900000.0
2010-02-08,27060,27404,26569,26570,1270,105495.0,3900000.0
2010-02-09,26520,27159,26127,26717,2690,106080.0,3900000.0
2010-02-10,26717,27208,26717,27159,375,107835.0,3900000.0
2010-02-11,26766,28485,26520,28338,4030,112515.0,3900000.0
2010-02-12,28337,28485,27502,28485,1750,113100.0,3900000.0
2010-02-16,27994,28485,27895,27994,1300,111150.0,3900000.0
2010-02-17,28288,28583,28190,28485,1070,113100.0,3900000.0
2010-02-18,28779,28779,28288,28633,220,113685.0,3900000.0
2010-02-19,28583,28583,27994,28141,541,111735.0,3900000.0
2010-02-22,28141,28386,27748,28387,3165,112710.0,3900000.0
2010-02-23,28386,28386,27994,28338,490,112515.0,3900000.0
2010-02-24,28337,28337,28337,28338,20,112515.0,3900000.0
2010-02-25,27994,28337,27748,28289,2225,112320.0,3900000.0
2010-02-26,28239,28485,27895,28289,1180,112320.0,3900000.0
2010-03-02,28386,28485,27944,28436,1240,112905.0,3900000.0
2010-03-03,28927,28927,28288,28633,170,113685.0,3900000.0
2010-03-04,28141,28583,28141,28534,620,113295.0,3900000.0
2010-03-05,28288,28386,28092,28092,1370,111540.0,3900000.0
2010-03-08,28092,28534,28092,28485,1671,113100.0,3900000.0
2010-03-09,28190,28485,28190,28485,1350,113100.0,3900000.0
2010-03-10,28485,28534,28337,28485,1420,113100.0,3900000.0
2010-03-11,28583,28583,28190,28338,430,112515.0,3900000.0
2010-03-12,28485,28485,28141,28338,580,112515.0,3900000.0
2010-03-15,27895,28239,27797,28240,2191,112125.0,3900000.0
2010-03-16,27797,28779,27797,28633,3230,113685.0,3900000.0
2010-03-17,28485,28632,28485,28534,1431,113295.0,3900000.0
2010-03-18,28534,28534,28288,28534,641,113295.0,3900000.0
2010-03-19,28141,28632,28141,28485,1755,113100.0,3900000.0
2010-03-22,28141,28583,28092,28485,1340,113100.0,3900000.0
2010-03-23,28485,28485,28337,28485,1460,113100.0,3900000.0
2010-03-24,28681,28730,28288,28534,1630,113295.0,3900000.0
2010-03-25,28534,28534,28141,28485,1440,113100.0,3900000.0
2010-03-26,28485,28485,27846,28485,1270,113100.0,3900000.0
2010-03-29,28583,28583,28141,28485,3790,113100.0,3900000.0
2010-03-30,28337,28485,28141,28485,4220,113100.0,3900000.0
2010-03-31,28485,28485,28288,28485,321,113100.0,3900000.0
2010-04-01,28485,28779,28337,28485,3562,113100.0,3900000.0
2010-04-02,28485,28485,27944,28092,2975,111540.0,3900000.0
2010-04-05,27748,28288,27699,27847,1750,110565.0,3900000.0
2010-04-06,27846,29221,27846,28780,7935,114270.0,3900000.0
2010-04-07,28878,28878,28386,28485,5947,113100.0,3900000.0
2010-04-08,28779,28878,28337,28436,7279,112905.0,3900000.0
2010-04-09,28828,28828,28337,28485,6385,113100.0,3900000.0
2010-04-12,28583,28583,28043,28141,1190,111735.0,3900000.0
2010-04-13,28141,28485,27994,28485,1980,113100.0,3900000.0
2010-04-14,28436,28632,28190,28436,5362,112905.0,3900000.0
2010-04-15,28436,28632,28190,28485,5210,113100.0,3900000.0
2010-04-16,28583,28976,28239,28780,7861,119642.0,4083343.0
2010-04-19,28779,28779,27994,28387,5050,118009.0,4083343.0
2010-04-20,28386,29467,28239,29320,15744,121888.0,4083343.0
2010-04-21,29320,29860,29025,29517,13472,122704.0,4083343.0
2010-04-22,30056,30056,28779,28878,9144,120050.0,4083343.0
2010-04-23,28976,29172,28534,28682,5752,119234.0,4083343.0
2010-04-26,28681,29369,28386,29369,7486,122092.0,4083343.0
2010-04-27,29467,29565,29025,29075,2714,120867.0,4083343.0
2010-04-28,28976,28976,28583,28583,5533,118825.0,4083343.0
2010-04-29,28485,29123,28485,28927,2712,120254.0,4083343.0
2010-04-30,29320,29418,28779,29418,6997,122296.0,4083343.0
2010-05-03,29172,29565,29025,29467,2842,122500.0,4083343.0
2010-05-04,29418,29467,29123,29124,1810,121071.0,4083343.0
2010-05-06,28976,29172,28583,29075,3604,120867.0,4083343.0
2010-05-07,28583,28632,28092,28338,3925,117804.0,4083343.0
2010-05-10,28288,28828,27994,28436,6226,118213.0,4083343.0
2010-05-11,28485,28828,28288,28485,3436,118417.0,4083343.0
2010-05-12,28681,28779,28190,28682,5503,119234.0,4083343.0
2010-05-13,28632,29369,28632,28976,3615,120459.0,4083343.0
2010-05-14,28976,29074,28779,28927,1505,120254.0,4083343.0
2010-05-17,28976,28976,28043,28436,3290,118213.0,4083343.0
2010-05-18,28092,28337,27895,27945,6891,116171.0,4083343.0
2010-05-19,27994,28534,27502,28191,6969,117192.0,4083343.0
2010-05-20,28386,28976,28386,28534,8103,118621.0,4083343.0
2010-05-24,28583,28976,28534,28976,3366,120459.0,4083343.0
2010-05-25,28583,29418,27502,29271,9310,121684.0,4083343.0
2010-05-26,29271,29271,28386,29271,3671,121684.0,4083343.0
2010-05-27,29271,29271,28878,29222,4208,121479.0,4083343.0
2010-05-28,29663,29663,28436,28436,1520,118213.0,4083343.0
2010-05-31,28681,28681,28190,28583,2687,118825.0,4083343.0
2010-06-01,28534,28927,27797,28927,16460,120254.0,4083343.0
2010-06-03,28583,29074,28485,28633,740,119029.0,4083343.0
2010-06-04,29025,29025,28632,28633,1124,119029.0,4083343.0
2010-06-07,28092,28288,27895,27994,920,116375.0,4083343.0
2010-06-08,29221,29221,28043,28092,1890,116784.0,4083343.0
2010-06-09,28092,28092,27994,27994,1010,116375.0,4083343.0
2010-06-10,27994,28386,27944,28387,1330,118009.0,4083343.0
2010-06-11,28386,28534,28092,28534,665,118621.0,4083343.0
2010-06-14,28534,28534,27944,27945,2172,116171.0,4083343.0
2010-06-15,27895,28878,27895,28878,1161,120050.0,4083343.0
2010-06-16,28878,29320,28288,28436,1404,118213.0,4083343.0
2010-06-17,28190,28878,27994,28092,1430,116784.0,4083343.0
2010-06-18,27994,28386,27895,27945,3671,116171.0,4083343.0
2010-06-21,27944,28141,27846,28092,2810,116784.0,4083343.0
2010-06-22,27895,27994,27748,27798,1035,115559.0,4083343.0
2010-06-23,27748,28043,27502,28043,3166,116579.0,4083343.0
2010-06-24,28043,28043,27650,27896,1433,115967.0,4083343.0
2010-06-25,27895,27994,27601,27798,735,115559.0,4083343.0
2010-06-28,27650,27748,27306,27307,2981,113517.0,4083343.0
2010-06-29,27257,27257,26618,26619,8781,110659.0,4083343.0
2010-06-30,26373,26913,25636,26914,2800,111884.0,4083343.0
2010-07-01,26815,26864,26569,26717,590,111067.0,4083343.0
2010-07-02,26668,26815,26668,26668,1900,110863.0,4083343.0
2010-07-05,26618,27110,26520,27061,2300,112496.0,4083343.0
2010-07-06,27060,27060,26668,27061,1008,112496.0,4083343.0
2010-07-07,27060,27060,26815,27012,664,112292.0,4083343.0
2010-07-08,26717,27110,26717,27110,650,112700.0,4083343.0
2010-07-09,27110,27208,26668,27208,690,113109.0,4083343.0
2010-07-12,27159,27159,26766,27012,2202,112292.0,4083343.0
2010-07-13,26815,27011,26717,26766,2971,111271.0,4083343.0
2010-07-14,27159,27159,26668,26717,2578,111067.0,4083343.0
2010-07-15,26618,26864,26275,26275,3270,109229.0,4083343.0
2010-07-16,26275,26275,25931,26030,2598,108209.0,4083343.0
2010-07-19,26226,26226,25685,25735,2799,106984.0,4083343.0
2010-07-20,26029,26029,25685,25931,1661,107800.0,4083343.0
2010-07-21,25784,26029,25636,25637,5521,106575.0,4083343.0
2010-07-22,25587,25833,25538,25784,2131,107188.0,4083343.0
2010-07-23,25538,25931,25538,25931,1880,107800.0,4083343.0
2010-07-26,25734,25931,25685,25784,2142,107188.0,4083343.0
2010-07-27,25784,25784,25391,25538,4940,106167.0,4083343.0
2010-07-28,25489,25587,25391,25538,3050,106167.0,4083343.0
2010-07-29,25587,25587,25292,25293,2011,105146.0,4083343.0
2010-07-30,25243,25292,24556,25293,7432,105146.0,4083343.0
2010-08-02,25342,26029,25342,26030,2830,108209.0,4083343.0
2010-08-03,25980,26127,25489,26079,1500,108413.0,4083343.0
2010-08-04,26078,26078,25636,26079,1412,108413.0,4083343.0
2010-08-05,26176,27011,26176,26521,3790,110250.0,4083343.0
2010-08-06,25685,26520,25685,26422,2592,109842.0,4083343.0
2010-08-09,26029,26520,25882,26030,2293,108209.0,4083343.0
2010-08-10,25685,26324,25685,26324,4442,109434.0,4083343.0
2010-08-11,26078,26078,25833,26030,2931,108209.0,4083343.0
2010-08-12,25784,26078,25391,26030,1890,108209.0,4083343.0
2010-08-13,27257,27502,26078,26766,3691,111271.0,4083343.0
2010-08-16,26668,26668,26275,26324,3065,109434.0,4083343.0
2010-08-17,26078,26422,26078,26422,4041,109842.0,4083343.0
2010-08-18,26373,26520,25980,26128,2025,108617.0,4083343.0
2010-08-19,25980,26127,25882,25931,4976,107800.0,4083343.0
2010-08-20,25833,25833,25636,25637,2519,106575.0,4083343.0
2010-08-23,25587,25636,25342,25342,3101,105350.0,4083343.0
2010-08-24,25096,25342,25096,25293,1154,105146.0,4083343.0
2010-08-25,25342,25440,25096,25096,1754,104329.0,4083343.0
2010-08-26,26422,26422,25096,25096,1949,104329.0,4083343.0
2010-08-27,25636,25636,25194,25538,1171,106167.0,4083343.0
2010-08-30,25538,25882,25538,25538,1471,106167.0,4083343.0
2010-08-31,25342,25391,25145,25195,891,104738.0,4083343.0
2010-09-01,25243,25734,25243,25588,1618,106371.0,4083343.0
2010-09-02,25489,25685,25440,25538,2412,106167.0,4083343.0
2010-09-03,25538,25538,25047,25146,3987,104534.0,4083343.0
2010-09-06,25194,25685,25096,25195,4246,104738.0,4083343.0
2010-09-07,25243,25440,24949,25440,4310,105759.0,4083343.0
2010-09-08,25243,25538,25194,25342,1935,105350.0,4083343.0
2010-09-09,25243,25292,25145,25293,670,105146.0,4083343.0
2010-09-10,25194,25538,25194,25440,7531,105759.0,4083343.0
2010-09-13,25440,25489,25194,25293,4351,105146.0,4083343.0
2010-09-14,28632,28632,25391,25538,13784,106167.0,4083343.0
2010-09-15,25538,25784,25391,25538,4429,106167.0,4083343.0
2010-09-16,25292,25538,25292,25440,3650,105759.0,4083343.0
2010-09-17,25194,25538,25145,25293,3740,105146.0,4083343.0
2010-09-20,25292,25882,25243,25538,3761,106167.0,4083343.0
2010-09-24,25292,25538,25243,25342,2527,105350.0,4083343.0
2010-09-27,25391,25440,24949,25342,14693,105350.0,4083343.0
2010-09-28,25342,25538,25243,25440,3974,105759.0,4083343.0
2010-09-29,25342,25538,25243,25538,16700,106167.0,4083343.0
2010-09-30,25440,25489,25342,25342,3731,105350.0,4083343.0
2010-10-01,25342,25538,25292,25489,10137,105963.0,4083343.0
2010-10-04,25391,25391,25047,25195,57978,104738.0,4083343.0
2010-10-05,25047,25292,25047,25244,3516,104942.0,4083343.0
2010-10-06,25243,25685,25194,25489,7631,105963.0,4083343.0
2010-10-07,25292,25538,25292,25342,6008,105350.0,4083343.0
2010-10-08,25587,25587,25243,25342,3370,105350.0,4083343.0
2010-10-11,25292,25440,25292,25440,2114,105759.0,4083343.0
2010-10-12,25489,25489,25243,25293,2701,105146.0,4083343.0
2010-10-13,25292,25391,25145,25342,12451,105350.0,4083343.0
2010-10-14,25342,25440,25292,25391,5910,105554.0,4083343.0
2010-10-15,25292,25440,25194,25440,6812,105759.0,4083343.0
2010-10-18,25440,25538,25440,25538,9265,106167.0,4083343.0
2010-10-19,25636,25636,25342,25342,5610,105350.0,4083343.0
2010-10-20,25292,25538,25243,25538,6902,106167.0,4083343.0
2010-10-21,25636,25734,25194,25588,12547,106371.0,4083343.0
2010-10-22,25587,25636,25292,25342,13725,105350.0,4083343.0
2010-10-25,25587,25587,25342,25538,6112,106167.0,4083343.0
2010-10-26,25636,25636,25342,25342,6788,105350.0,4083343.0
2010-10-27,25391,25587,25342,25391,6390,105554.0,4083343.0
2010-10-28,25440,25636,25292,25538,21802,106167.0,4083343.0
2010-10-29,25587,25587,25292,25391,25457,105554.0,4083343.0
2010-11-01,25538,25980,25440,25931,11603,107800.0,4083343.0
2010-11-02,26029,26029,25685,25833,18679,107392.0,4083343.0
2010-11-03,25980,26029,25685,25980,13398,108004.0,4083343.0
2010-11-04,25931,25980,25734,25735,14994,106984.0,4083343.0
2010-11-05,26176,26226,25734,25735,13974,106984.0,4083343.0
2010-11-08,26127,26618,25784,25833,13649,107392.0,4083343.0
2010-11-09,25734,25833,25734,25833,3772,107392.0,4083343.0
2010-11-10,25734,25980,25636,25686,9650,106779.0,4083343.0
2010-11-11,25685,25833,25685,25686,5667,106779.0,4083343.0
2010-11-12,25833,25882,25145,25293,11367,105146.0,4083343.0
2010-11-15,25292,25292,25096,25146,2405,104534.0,4083343.0
2010-11-16,25194,25194,24654,24704,10626,102696.0,4083343.0
2010-11-17,24654,24654,23770,24262,4200,100859.0,4083343.0
2010-11-18,24261,24654,24261,24556,2310,102084.0,4083343.0
2010-11-19,24703,24801,24605,24753,654,102900.0,4083343.0
2010-11-22,24507,24900,24507,24851,3210,103309.0,4083343.0
2010-11-23,24752,24850,24457,24851,2350,103309.0,4083343.0
2010-11-24,24163,24752,23868,24556,2252,102084.0,4083343.0
2010-11-25,24556,24556,24310,24409,850,101471.0,4083343.0
2010-11-26,24212,24359,23966,24065,5086,100042.0,4083343.0
2010-11-29,23672,24065,23672,24065,1620,100042.0,4083343.0
2010-11-30,24065,24457,23868,24065,1506,100042.0,4083343.0
2010-12-01,24261,24261,23868,24262,885,100859.0,4083343.0
2010-12-02,24556,24556,24261,24262,1150,100859.0,4083343.0
2010-12-03,24065,24163,23966,24114,5050,100246.0,4083343.0
2010-12-06,23966,24065,23966,24065,1813,100042.0,4083343.0
2010-12-07,23966,24163,23966,24163,1643,100450.0,4083343.0
2010-12-08,24114,24310,23966,24212,2402,100654.0,4083343.0
2010-12-09,24163,24310,24015,24311,1321,101063.0,4083343.0
2010-12-10,24310,24556,24065,24556,1690,102084.0,4083343.0
2010-12-13,24556,24556,24359,24507,830,101879.0,4083343.0
2010-12-14,24457,24605,24359,24556,2100,102084.0,4083343.0
2010-12-15,24163,24556,24065,24556,1900,102084.0,4083343.0
2010-12-16,24556,24556,24261,24458,1592,101675.0,4083343.0
2010-12-17,24261,24457,24212,24458,2849,101675.0,4083343.0
2010-12-20,24457,24457,24163,24458,3510,101675.0,4083343.0
2010-12-21,24310,24457,24212,24360,8710,101267.0,4083343.0
2010-12-22,24359,24703,24359,24704,1930,102696.0,4083343.0
2010-12-23,24654,24703,24457,24704,4891,102696.0,4083343.0
2010-12-24,24801,24801,24556,24605,370,102288.0,4083343.0
2010-12-27,24556,24949,24556,24949,2376,103717.0,4083343.0
2010-12-28,25047,25047,24654,24900,2551,103513.0,4083343.0
2010-12-29,24900,24900,24450,24700,6773,100859.0,4083343.0
2010-12-30,24850,24900,24700,24900,8035,101675.0,4083343.0
2011-01-03,25050,25050,24600,24800,6447,101267.0,4083343.0
2011-01-04,24800,25050,24800,24850,2455,101471.0,4083343.0
2011-01-05,24900,25050,24800,24800,21730,101267.0,4083343.0
2011-01-06,24800,24900,24300,24350,15622,99429.0,4083343.0
2011-01-07,24400,24750,24300,24550,8090,100246.0,4083343.0
2011-01-10,24500,24900,24250,24550,16320,100246.0,4083343.0
2011-01-11,24550,24600,24350,24600,12940,100450.0,4083343.0
2011-01-12,24600,24600,23950,24000,57873,98000.0,4083343.0
2011-01-13,24000,24250,23750,24100,19949,98409.0,4083343.0
2011-01-14,23750,24100,23350,23550,14703,96163.0,4083343.0
2011-01-17,23400,23750,23350,23350,8446,95346.0,4083343.0
2011-01-18,23500,24350,23200,23300,5932,95142.0,4083343.0
2011-01-19,23350,23400,22900,23100,22580,94325.0,4083343.0
2011-01-20,23700,23700,22500,22800,13892,93100.0,4083343.0
2011-01-21,22900,22900,22700,22700,1192,92692.0,4083343.0
2011-01-24,22700,22850,22250,22450,2135,91671.0,4083343.0
2011-01-25,22500,22650,22350,22600,6400,92284.0,4083343.0
2011-01-26,22350,22600,22350,22600,1422,92284.0,4083343.0
2011-01-27,22600,22600,22200,22300,9051,91059.0,4083343.0
2011-01-28,22300,22450,21800,21800,6353,89017.0,4083343.0
2011-01-31,21800,22000,21550,21700,3090,88609.0,4083343.0
2011-02-01,21500,21950,21500,21650,4520,88404.0,4083343.0
2011-02-07,21650,22100,21600,21850,5022,89221.0,4083343.0
2011-02-08,21650,22450,21650,22450,5000,91671.0,4083343.0
2011-02-09,22450,22550,22000,22000,2210,89834.0,4083343.0
2011-02-10,22300,22450,21950,22000,7020,89834.0,4083343.0
2011-02-11,22000,22000,21650,21650,3046,88404.0,4083343.0
2011-02-14,21650,21650,21000,21200,7242,86567.0,4083343.0
2011-02-15,21200,21250,21100,21200,2920,86567.0,4083343.0
2011-02-16,20900,21050,20500,20500,5314,83709.0,4083343.0
2011-02-17,20500,20950,20400,20500,2090,83709.0,4083343.0
2011-02-18,20250,20850,20250,20600,2040,84117.0,4083343.0
2011-02-21,20400,20600,20400,20600,3320,84117.0,4083343.0
2011-02-22,20700,20700,20200,20400,1552,83300.0,4083343.0
2011-02-23,20200,20500,20000,20500,1371,83709.0,4083343.0
2011-02-24,20350,20400,20100,20400,1671,83300.0,4083343.0
2011-02-25,20400,20450,19900,20400,3541,83300.0,4083343.0
2011-02-28,20000,20000,19600,19650,4640,80238.0,4083343.0
2011-03-02,19650,19650,19300,19400,3104,79217.0,4083343.0
2011-03-03,19200,19850,19200,19850,1392,81054.0,4083343.0
2011-03-04,20200,20200,19850,19850,861,81054.0,4083343.0
2011-03-07,19850,19850,19700,19800,720,80850.0,4083343.0
2011-03-08,19750,19750,19600,19750,4020,80646.0,4083343.0
2011-03-09,19750,19800,19700,19750,230,80646.0,4083343.0
2011-03-10,19900,19900,19600,19600,2261,80034.0,4083343.0
2011-03-11,19600,19650,19600,19600,3220,80034.0,4083343.0
2011-03-14,20000,20000,19300,19450,2607,79421.0,4083343.0
2011-03-15,19300,19350,18900,18950,4780,77379.0,4083343.0
2011-03-16,19000,19350,19000,19350,1540,79013.0,4083343.0
2011-03-17,19000,19250,19000,19200,1540,78400.0,4083343.0
2011-03-18,19200,19550,19200,19450,3584,79421.0,4083343.0
2011-03-21,19250,19400,19250,19400,1530,79217.0,4083343.0
2011-03-22,19500,19700,19250,19400,1930,79217.0,4083343.0
2011-03-23,19500,19500,19000,19300,1451,78809.0,4083343.0
2011-03-24,19300,19300,19100,19300,2701,78809.0,4083343.0
2011-03-25,19200,19500,19050,19350,3171,79013.0,4083343.0
2011-03-28,19400,19400,19200,19250,1491,78604.0,4083343.0
2011-03-29,19250,19500,19200,19500,4550,79625.0,4083343.0
2011-03-30,19500,19700,19450,19700,1990,80442.0,4083343.0
2011-03-31,19750,20200,19750,20100,1530,82075.0,4083343.0
2011-04-01,20150,21200,20100,21200,3271,86567.0,4083343.0
2011-04-04,21450,21650,21050,21400,3638,87384.0,4083343.0
2011-04-05,21400,21500,21200,21500,2530,87792.0,4083343.0
2011-04-06,21300,21550,21200,21250,3520,86771.0,4083343.0
2011-04-07,21250,21400,20750,21400,4250,87384.0,4083343.0
2011-04-08,21200,21450,20850,21000,6619,85750.0,4083343.0
2011-04-11,21000,21150,20500,21150,1831,86363.0,4083343.0
2011-04-12,20600,20800,20500,20500,5682,83709.0,4083343.0
2011-04-13,20400,20500,20400,20500,2311,83709.0,4083343.0
2011-04-14,20600,21200,20400,20550,1550,83913.0,4083343.0
2011-04-15,20500,20850,20300,20500,3176,85287.0,4160347.0
2011-04-18,20350,20500,20250,20350,3933,84663.0,4160347.0
2011-04-19,20450,20450,20050,20300,2808,84455.0,4160347.0
2011-04-20,20400,20850,20350,20450,2220,85079.0,4160347.0
2011-04-21,20700,20700,20500,20650,1701,85911.0,4160347.0
2011-04-22,20800,20800,20300,20400,1421,84871.0,4160347.0
2011-04-25,20350,20400,19950,20000,7110,83207.0,4160347.0
2011-04-26,20000,20050,19900,19950,2681,82999.0,4160347.0
2011-04-27,19950,20100,19500,20100,5682,83623.0,4160347.0
2011-04-28,20100,20450,20000,20450,5064,85079.0,4160347.0
2011-04-29,20100,20350,19950,20350,2940,84663.0,4160347.0
2011-05-02,20350,20350,20000,20350,4341,84663.0,4160347.0
2011-05-03,20900,20900,20300,20300,5171,84455.0,4160347.0
2011-05-04,20250,20450,20250,20450,570,85079.0,4160347.0
2011-05-06,20450,20550,20300,20450,1911,85079.0,4160347.0
2011-05-09,20250,20500,20250,20500,2860,85287.0,4160347.0
2011-05-11,20500,20600,20200,20600,1280,85703.0,4160347.0
2011-05-12,20700,20700,20200,20450,1200,85079.0,4160347.0
2011-05-13,20300,20300,20150,20300,3030,84455.0,4160347.0
2011-05-16,20300,20300,20200,20300,1162,84455.0,4160347.0
2011-05-17,20300,20300,19700,19850,7030,82583.0,4160347.0
2011-05-18,19800,20000,19700,19850,7940,82583.0,4160347.0
2011-05-19,19850,19900,19500,19650,2764,81751.0,4160347.0
2011-05-20,19650,19700,19600,19700,1984,81959.0,4160347.0
2011-05-23,19700,19700,19450,19700,470,81959.0,4160347.0
2011-05-24,20050,20050,19300,19300,1389,80295.0,4160347.0
2011-05-25,19300,19850,19050,19850,1100,82583.0,4160347.0
2011-05-26,19500,19500,19500,19500,10,81127.0,4160347.0
2011-05-27,19650,19650,19300,19600,1024,81543.0,4160347.0
2011-05-30,19300,19550,19250,19300,2848,80295.0,4160347.0
2011-05-31,19250,19700,19200,19200,1160,79879.0,4160347.0
2011-06-01,19200,19950,19100,19350,1142,80503.0,4160347.0
2011-06-02,19750,19750,19200,19400,130,80711.0,4160347.0
2011-06-03,19800,19800,18900,19400,1280,80711.0,4160347.0
2011-06-07,19050,19750,19000,19700,50,81959.0,4160347.0
2011-06-08,19650,19700,19150,19250,2761,80087.0,4160347.0
2011-06-09,19350,19750,19100,19200,3671,79879.0,4160347.0
2011-06-10,19200,19700,18900,19000,1343,79047.0,4160347.0
2011-06-13,19100,19100,18950,19000,490,79047.0,4160347.0
2011-06-14,18900,19000,18550,18950,1230,78839.0,4160347.0
2011-06-15,18950,18950,18550,18600,2171,77382.0,4160347.0
2011-06-16,18550,18550,18200,18200,3534,75718.0,4160347.0
2011-06-17,18050,18250,16100,17950,2955,74678.0,4160347.0
2011-06-20,17950,18050,17750,18000,1443,74886.0,4160347.0
2011-06-21,17950,19150,17900,18000,19471,74886.0,4160347.0
2011-06-22,18000,20000,18000,19000,5480,79047.0,4160347.0
2011-06-23,18950,18950,18250,18600,2450,77382.0,4160347.0
2011-06-24,18600,19000,18550,19000,5600,79047.0,4160347.0
2011-06-27,19100,19150,18650,19000,4440,79047.0,4160347.0
2011-06-28,18750,19300,18600,19050,6550,79255.0,4160347.0
2011-06-29,19050,19350,18750,18900,1218,78631.0,4160347.0
2011-06-30,19200,19450,18900,19300,1550,80295.0,4160347.0
2011-07-01,19400,19400,18600,18900,23910,78631.0,4160347.0
2011-07-04,18750,18950,17950,18150,54354,75510.0,4160347.0
2011-07-05,18150,18250,17450,17700,25641,73638.0,4160347.0
2011-07-06,17600,17600,17200,17400,19812,72390.0,4160347.0
2011-07-07,17350,17700,17150,17350,19230,72182.0,4160347.0
2011-07-08,17250,17250,16950,17150,23474,71350.0,4160347.0
2011-07-11,17200,17300,16650,16900,28000,70310.0,4160347.0
2011-07-12,16900,16900,16400,16850,9380,70102.0,4160347.0
2011-07-13,16900,17100,16700,17000,9280,70726.0,4160347.0
2011-07-14,16900,17050,16750,16850,11110,70102.0,4160347.0
2011-07-15,16900,17100,16700,16950,11970,70518.0,4160347.0
2011-07-18,16800,16950,16650,16950,12530,70518.0,4160347.0
2011-07-19,16800,17050,16750,17050,17651,70934.0,4160347.0
2011-07-20,16950,17150,16700,17000,59397,70726.0,4160347.0
2011-07-21,17100,17950,16650,17800,244921,74054.0,4160347.0
2011-07-22,17750,18900,17650,18700,76573,77798.0,4160347.0
2011-07-25,18700,19000,18400,18400,41658,76550.0,4160347.0
2011-07-26,18400,18700,18350,18400,19963,76550.0,4160347.0
2011-07-27,18400,18500,18200,18450,14615,76758.0,4160347.0
2011-07-28,18500,18600,18300,18600,9780,77382.0,4160347.0
2011-07-29,18800,18800,18400,18600,9960,77382.0,4160347.0
2011-08-01,18700,18750,18400,18450,10467,76758.0,4160347.0
2011-08-02,18300,18800,18050,18100,15834,75302.0,4160347.0
2011-08-03,18000,18250,17400,17900,22780,74470.0,4160347.0
2011-08-04,17750,17850,17500,17500,16151,72806.0,4160347.0
2011-08-05,17000,17700,16750,17700,12372,73638.0,4160347.0
2011-08-08,17500,17500,15550,17300,19502,71974.0,4160347.0
2011-08-09,16750,16750,14750,15400,61711,64069.0,4160347.0
2011-08-10,15600,15900,15500,15600,12296,64901.0,4160347.0
2011-08-11,15000,16350,14650,16350,47471,68022.0,4160347.0
2011-08-12,16800,17850,16250,16350,18890,68022.0,4160347.0
2011-08-16,17350,17600,16950,17300,16420,71974.0,4160347.0
2011-08-17,17400,17650,17100,17500,15151,72806.0,4160347.0
2011-08-18,17500,17500,16700,17200,22590,71558.0,4160347.0
2011-08-19,16850,16850,16000,16000,12640,66566.0,4160347.0
2011-08-22,16500,16500,15600,16150,10080,67190.0,4160347.0
2011-08-23,16450,16850,16050,16800,10283,69894.0,4160347.0
2011-08-24,17200,17200,16450,16750,8430,69686.0,4160347.0
2011-08-25,17150,17150,16450,16800,25231,69894.0,4160347.0
2011-08-26,16250,16850,16250,16800,9650,69894.0,4160347.0
2011-08-29,17000,17450,16950,17250,6073,71766.0,4160347.0
2011-08-30,17100,17550,17100,17250,13220,71766.0,4160347.0
2011-08-31,17450,17550,17100,17550,4994,73014.0,4160347.0
2011-09-01,17300,17800,17300,17450,17708,72598.0,4160347.0
2011-09-02,17450,17500,17050,17100,10681,71142.0,4160347.0
2011-09-05,17000,17000,16600,16600,11405,69062.0,4160347.0
2011-09-06,16100,16550,16050,16350,12230,68022.0,4160347.0
2011-09-07,17050,17050,16200,16900,6070,70310.0,4160347.0
2011-09-08,17300,17300,16750,17050,2630,70934.0,4160347.0
2011-09-09,16600,17050,16600,16700,6181,69478.0,4160347.0
2011-09-14,16700,16950,16200,16950,8053,70518.0,4160347.0
2011-09-15,17150,17150,15950,16000,23718,66566.0,4160347.0
2011-09-16,16050,16450,16000,16100,13664,66982.0,4160347.0
2011-09-19,16000,16400,15900,16250,5964,67606.0,4160347.0
2011-09-20,15950,16050,15500,16000,16930,66566.0,4160347.0
2011-09-21,15950,16200,15800,16200,2870,67398.0,4160347.0
2011-09-22,15800,16350,15600,16350,39390,68022.0,4160347.0
