코오롱글로벌(003070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-04-13,23543,23689,23252,23325,108838,108685.0,22619131.0
2010-04-14,23373,23567,23373,23544,41144,109703.0,22619131.0
2010-04-15,23592,23883,23592,23641,102368,110155.0,22619131.0
2010-04-16,23640,23834,23470,23471,65257,109363.0,22619131.0
2010-04-19,23325,23349,22936,22961,119710,106988.0,22619131.0
2010-04-20,23058,23300,23009,23058,36998,107441.0,22619131.0
2010-04-21,23131,23300,22815,22864,106350,106536.0,22619131.0
2010-04-22,22839,23058,22766,22913,103810,106762.0,22619131.0
2010-04-23,23033,23033,22766,22913,102506,106762.0,22619131.0
2010-04-26,23131,23373,23058,23180,77952,108006.0,22619131.0
2010-04-27,23155,23300,22864,22937,89960,106875.0,22619131.0
2010-04-28,22718,22766,22402,22524,82463,104953.0,22619131.0
2010-04-29,22694,22694,21966,22282,136290,103822.0,22619131.0
2010-04-30,22257,22524,21941,21990,79990,102465.0,22619131.0
2010-05-03,21844,21990,21116,21189,102862,98733.0,22619131.0
2010-05-04,21092,21456,21043,21092,49872,98280.0,22619131.0
2010-05-06,20558,20728,20388,20485,108080,95453.0,22619131.0
2010-05-07,20048,20048,18203,19515,149191,90929.0,22619131.0
2010-05-10,19563,19854,19563,19636,122857,91494.0,22619131.0
2010-05-11,19805,20194,19660,19757,93094,92060.0,22619131.0
2010-05-12,19951,19951,19611,19612,39041,91381.0,22619131.0
2010-05-13,19708,19878,19466,19563,73729,91155.0,22619131.0
2010-05-14,19660,19660,19320,19563,110683,91155.0,22619131.0
2010-05-17,19368,19490,18689,19175,122180,89346.0,22619131.0
2010-05-18,19174,19271,18907,18981,69240,88441.0,22619131.0
2010-05-19,19150,19174,18689,19053,37629,88780.0,22619131.0
2010-05-20,19004,19805,19004,19175,119070,89346.0,22619131.0
2010-05-24,19271,19271,18737,18981,41660,88441.0,22619131.0
2010-05-25,19029,19029,17766,18301,82397,85274.0,22619131.0
2010-05-26,18276,19174,18276,18738,33259,87310.0,22619131.0
2010-05-27,18737,19271,18470,18932,24301,88215.0,22619131.0
2010-05-28,19344,19344,18932,19175,23242,89346.0,22619131.0
2010-05-31,19150,19830,18980,19830,66707,92399.0,22619131.0
2010-06-01,19757,20582,19757,20510,134730,95566.0,22619131.0
2010-06-03,20655,20655,19878,20146,74372,93869.0,22619131.0
2010-06-04,20145,20266,19368,19466,62480,90703.0,22619131.0
2010-06-07,18786,19126,18786,19102,63035,89006.0,22619131.0
2010-06-08,18883,19538,18883,19417,20193,90477.0,22619131.0
2010-06-09,19441,19708,19271,19466,23510,90703.0,22619131.0
2010-06-10,19660,19708,19417,19612,21395,91381.0,22619131.0
2010-06-11,19854,20000,19466,19587,74550,91268.0,22619131.0
2010-06-14,19611,20315,19611,20291,104336,94548.0,22619131.0
2010-06-15,20388,20412,19902,19903,64911,92738.0,22619131.0
2010-06-16,20194,20194,19660,19854,39184,92512.0,22619131.0
2010-06-17,19757,19975,19587,19806,38661,92286.0,22619131.0
2010-06-18,19902,20315,19805,19927,55300,92852.0,22619131.0
2010-06-21,20048,20800,19951,20704,122211,96471.0,22619131.0
2010-06-22,20679,20873,20436,20631,52442,96131.0,22619131.0
2010-06-23,20631,20776,20388,20655,32340,96244.0,22619131.0
2010-06-24,20776,22111,20606,21845,143144,101786.0,22619131.0
2010-06-25,21844,23009,21577,22087,159128,102917.0,22619131.0
2010-06-28,22087,22087,20825,21214,66671,98846.0,22619131.0
2010-06-29,21359,21359,20266,20413,69978,95113.0,22619131.0
2010-06-30,20364,20364,19878,20146,69885,93869.0,22619131.0
2010-07-01,20145,20242,19733,20073,72363,93530.0,22619131.0
2010-07-02,19902,20000,19708,19782,91052,92173.0,22619131.0
2010-07-05,19684,19805,19611,19684,55450,91721.0,22619131.0
2010-07-06,19708,19708,19368,19684,54906,91721.0,22619131.0
2010-07-07,19854,19854,19368,19490,42402,90816.0,22619131.0
2010-07-08,19514,19781,19417,19587,57230,91268.0,22619131.0
2010-07-09,19587,19660,19441,19490,37194,90816.0,22619131.0
2010-07-12,19490,19490,19004,19417,53100,90477.0,22619131.0
2010-07-13,19271,19563,19199,19417,50284,90477.0,22619131.0
2010-07-14,19611,20072,19320,19976,110219,93078.0,22619131.0
2010-07-15,20097,20097,19708,19903,39709,92738.0,22619131.0
2010-07-16,19757,20072,19344,19539,74427,91042.0,22619131.0
2010-07-19,19320,19902,17961,19830,55053,92399.0,22619131.0
2010-07-20,19927,20631,19854,20534,202871,95679.0,22619131.0
2010-07-21,20388,20631,19902,20000,62761,93191.0,22619131.0
2010-07-22,20000,20000,19271,19417,71162,90477.0,22619131.0
2010-07-23,19660,19660,19393,19417,44901,90477.0,22619131.0
2010-07-26,19466,19684,19417,19417,24193,90477.0,22619131.0
2010-07-27,19635,19635,19393,19417,43380,90477.0,22619131.0
2010-07-28,19466,19490,19344,19369,39605,90250.0,22619131.0
2010-07-29,19514,19563,19174,19248,59439,89685.0,22619131.0
2010-07-30,19174,19441,19150,19369,42712,90250.0,22619131.0
2010-08-02,19514,19514,19247,19320,25371,90024.0,22619131.0
2010-08-03,19320,19417,19223,19223,38945,89572.0,22619131.0
2010-08-04,19247,19417,19223,19393,36090,90363.0,22619131.0
2010-08-05,19271,19417,19101,19369,46511,90250.0,22619131.0
2010-08-06,19441,19441,19126,19199,61772,89459.0,22619131.0
2010-08-09,19199,19368,19077,19126,40402,89119.0,22619131.0
2010-08-10,19223,19611,19174,19466,30760,90703.0,22619131.0
2010-08-11,19441,19563,19296,19393,33020,90363.0,22619131.0
2010-08-12,19344,19660,19126,19345,74463,90137.0,22619131.0
2010-08-13,19296,19635,19174,19587,62101,91268.0,22619131.0
2010-08-16,19587,19902,19368,19903,81931,92738.0,22619131.0
2010-08-17,19733,19878,19635,19709,57324,91834.0,22619131.0
2010-08-18,19587,19708,19296,19369,70603,90250.0,22619131.0
2010-08-19,19271,19368,18956,19078,89273,88893.0,22619131.0
2010-08-20,18932,19077,18859,19078,37208,88893.0,22619131.0
2010-08-23,19417,20000,19417,19854,136970,92512.0,22619131.0
2010-08-24,19854,19951,19368,19515,59294,90929.0,22619131.0
2010-08-25,19417,19733,19271,19466,41603,90703.0,22619131.0
2010-08-26,19514,19805,19320,19393,40165,90363.0,22619131.0
2010-08-27,19368,19708,19199,19320,48419,90024.0,22619131.0
2010-08-30,19708,19757,19150,19248,60475,89685.0,22619131.0
2010-08-31,19004,19320,18932,19320,47600,90024.0,22619131.0
2010-09-01,19320,19417,19126,19369,55081,90250.0,22619131.0
2010-09-02,19417,19587,19174,19272,34502,89798.0,22619131.0
2010-09-03,19393,19393,19150,19248,41617,89685.0,22619131.0
2010-09-06,19126,19223,18907,19078,75104,88893.0,22619131.0
2010-09-07,19077,19174,19004,19126,42957,89119.0,22619131.0
2010-09-08,18980,19077,18883,18908,46765,88102.0,22619131.0
2010-09-09,18907,18907,18592,18689,39929,87084.0,22619131.0
2010-09-10,18616,18956,18616,18786,24901,87536.0,22619131.0
2010-09-13,18786,18980,18713,18835,31798,87762.0,22619131.0
2010-09-14,18883,19271,18883,19102,47472,89006.0,22619131.0
2010-09-15,19126,19174,18834,19150,45465,89232.0,22619131.0
2010-09-16,19296,19951,19004,19903,115639,92738.0,22619131.0
2010-09-17,20194,20242,19368,19636,73947,91494.0,22619131.0
2010-09-20,19635,19635,18883,19320,144017,90024.0,22619131.0
2010-09-24,19466,19733,19271,19660,75220,91607.0,22619131.0
2010-09-27,19805,20242,19563,20194,152906,94096.0,22619131.0
2010-09-28,20339,20631,20121,20534,185430,95679.0,22619131.0
2010-09-29,20679,21990,20242,21359,293464,99524.0,22619131.0
2010-09-30,21601,21893,21213,21869,199863,101899.0,22619131.0
2010-10-01,21844,22888,21844,22791,291516,106197.0,22619131.0
2010-10-04,23058,23689,22864,23592,296483,109929.0,22619131.0
2010-10-05,23300,23689,22718,22888,257821,106649.0,22619131.0
2010-10-06,23058,23495,22815,23107,163452,107667.0,22619131.0
2010-10-07,23155,23932,22815,23762,147604,110721.0,22619131.0
2010-10-08,23737,23883,23373,23786,126341,110834.0,22619131.0
2010-10-11,23810,24514,23300,24029,264310,111965.0,22619131.0
2010-10-12,23786,24368,23665,23981,147364,111739.0,22619131.0
2010-10-13,23786,24902,23762,24709,157831,115131.0,22619131.0
2010-10-14,25242,25631,24757,24951,206589,116262.0,22619131.0
2010-10-15,24805,27135,24708,26214,531511,122143.0,22619131.0
2010-10-18,26553,27621,26213,26456,383042,123274.0,22619131.0
2010-10-19,26310,26407,25000,25000,206117,116489.0,22619131.0
2010-10-20,24368,25194,24174,24951,161162,116262.0,22619131.0
2010-10-21,24951,25825,24660,25485,155240,118750.0,22619131.0
2010-10-22,25242,25631,24805,25291,156039,117846.0,22619131.0
2010-10-25,25291,25436,24708,25049,137641,116715.0,22619131.0
2010-10-26,25048,25776,24757,25777,135841,120108.0,22619131.0
2010-10-27,25873,26747,25728,25922,168552,120786.0,22619131.0
2010-10-28,25776,26213,24708,25000,121243,116489.0,22619131.0
2010-10-29,24951,25048,23058,23058,300452,107441.0,22619131.0
2010-11-01,23155,23300,22038,23252,322308,108346.0,22619131.0
2010-11-02,23373,23373,22427,22646,193103,105518.0,22619131.0
2010-11-03,22766,24199,22475,24126,140421,112417.0,22619131.0
2010-11-04,24320,24320,23398,23422,108053,109137.0,22619131.0
2010-11-05,23980,23980,22815,22816,98844,106310.0,22619131.0
2010-11-08,22815,22961,22378,22549,99584,105066.0,22619131.0
2010-11-09,22427,22742,22354,22524,49986,104953.0,22619131.0
2010-11-10,22645,22645,22014,22282,109802,103822.0,22619131.0
2010-11-11,22160,22669,22160,22427,96155,104500.0,22619131.0
2010-11-12,22427,22742,21674,21723,130636,101221.0,22619131.0
2010-11-15,21601,21844,21237,21456,84384,99977.0,22619131.0
2010-11-16,21213,21601,20509,20874,78004,97262.0,22619131.0
2010-11-17,20388,21165,20169,20777,75322,96810.0,22619131.0
2010-11-18,20873,21796,20873,21796,39010,101560.0,22619131.0
2010-11-19,21844,22087,21456,21505,26110,100203.0,22619131.0
2010-11-22,21820,21844,21165,21262,73948,99072.0,22619131.0
2010-11-23,21165,21456,21019,21286,42375,120955.0,27583879.0
2010-11-24,20145,20873,20145,20874,83301,118611.0,27583879.0
2010-11-25,20946,21359,20873,21189,40050,120404.0,27583879.0
2010-11-26,21213,21286,20582,20850,32284,118473.0,27583879.0
2010-11-29,20849,21456,20266,20728,29872,117783.0,27583879.0
2010-11-30,20679,21165,20631,21117,51993,119990.0,27583879.0
2010-12-01,21116,21844,20970,21796,71099,123852.0,27583879.0
2010-12-02,22281,22281,21674,21893,53658,124403.0,27583879.0
2010-12-03,22087,22087,21359,21408,27300,121645.0,27583879.0
2010-12-06,21626,23131,21407,23010,207887,130748.0,27583879.0
2010-12-07,23422,23786,22669,22694,66259,128955.0,27583879.0
2010-12-08,22694,22694,22111,22282,54819,126610.0,27583879.0
2010-12-09,22111,22257,21893,22233,38260,126334.0,27583879.0
2010-12-10,22572,22985,22257,22816,113305,129644.0,27583879.0
2010-12-13,22621,23082,22621,22791,60150,129506.0,27583879.0
2010-12-14,22839,22864,22572,22573,57759,128265.0,27583879.0
2010-12-15,22961,22961,22548,22816,32849,129644.0,27583879.0
2010-12-16,22669,22912,22500,22791,41824,129506.0,27583879.0
2010-12-17,22791,23373,22718,23058,80090,131023.0,27583879.0
2010-12-20,22597,22597,22087,22524,69935,127989.0,27583879.0
2010-12-21,22475,23106,22475,22767,25020,129368.0,27583879.0
2010-12-22,22912,23058,22597,22621,36623,128541.0,27583879.0
2010-12-23,22815,22961,22330,22379,37437,127162.0,27583879.0
2010-12-24,22427,22475,21868,21893,37854,124403.0,27583879.0
2010-12-27,21650,22038,20873,21723,54411,123438.0,27583879.0
2010-12-28,21723,22766,21723,22087,69116,125507.0,27583879.0
2010-12-29,22766,22766,22281,22524,42050,127989.0,27583879.0
2010-12-30,22572,22766,22281,22621,59810,128541.0,27583879.0
2011-01-03,22864,23276,22766,23252,53107,132127.0,27583879.0
2011-01-04,23252,23543,23058,23544,94704,133782.0,27583879.0
2011-01-05,23834,23883,23155,23350,62050,132678.0,27583879.0
2011-01-06,23689,23762,23155,23762,77726,135023.0,27583879.0
2011-01-07,23980,25097,23786,25097,234845,142609.0,27583879.0
2011-01-10,25000,25000,24271,24515,105248,139299.0,27583879.0
2011-01-11,24757,24757,24077,24466,102591,139023.0,27583879.0
2011-01-12,24271,26893,24271,26845,527936,152539.0,27583879.0
2011-01-13,27718,27815,26310,27427,320547,155849.0,27583879.0
2011-01-14,27427,28737,26990,27670,517011,157228.0,27583879.0
2011-01-17,27912,28640,27330,27330,763067,155297.0,27583879.0
2011-01-18,27330,27330,25970,26214,393776,148953.0,27583879.0
2011-01-19,26456,26456,25825,26068,205291,148125.0,27583879.0
2011-01-20,25970,26067,25242,25583,188457,145367.0,27583879.0
2011-01-21,25048,25582,24951,25049,138989,142333.0,27583879.0
2011-01-24,25000,25922,25000,25777,131778,146470.0,27583879.0
2011-01-25,25922,26504,25145,25243,128931,143436.0,27583879.0
2011-01-26,25533,25679,25048,25631,66599,145643.0,27583879.0
2011-01-27,25776,25776,25000,25000,76696,142057.0,27583879.0
2011-01-28,25194,25436,24271,24272,158746,137919.0,27583879.0
2011-01-31,24174,24271,23398,23544,138935,133782.0,27583879.0
2011-02-01,23956,24174,23543,23617,115300,134196.0,27583879.0
2011-02-07,23980,24514,23737,23835,81920,135437.0,27583879.0
2011-02-08,23980,24757,23786,23835,109285,135437.0,27583879.0
2011-02-09,23834,24223,23398,23447,130283,133230.0,27583879.0
2011-02-10,23300,23907,23106,23350,136357,132678.0,27583879.0
2011-02-11,23398,23640,22912,23107,143106,131299.0,27583879.0
2011-02-14,22961,23300,21407,21699,233370,123300.0,27583879.0
2011-02-15,21893,22087,21116,21505,132265,122197.0,27583879.0
2011-02-16,21504,22281,21456,22015,80570,125093.0,27583879.0
2011-02-17,22427,22427,21116,21408,116520,121645.0,27583879.0
2011-02-18,21407,22330,21310,22282,69270,126610.0,27583879.0
2011-02-21,22281,22500,21844,22184,49050,126058.0,27583879.0
2011-02-22,21893,22160,21310,21383,118674,121507.0,27583979.0
2011-02-23,21189,21844,21189,21699,52291,123300.0,27583979.0
2011-02-24,21699,22038,21359,21796,45411,123852.0,27583979.0
2011-02-25,22038,23300,21553,22573,70270,128266.0,27583979.0
2011-02-28,22815,22815,21990,22743,49180,129231.0,27583979.0
2011-03-02,21844,22694,21844,22427,72373,127438.0,27583979.0
2011-03-03,22427,23058,22427,22985,157386,130610.0,27583979.0
2011-03-04,23106,23567,22961,23350,48198,132679.0,27583979.0
2011-03-07,23300,23300,22815,23058,56737,131024.0,27583979.0
2011-03-08,23058,23300,22572,22961,30720,130472.0,27583979.0
2011-03-09,23373,23495,22645,22913,42610,130196.0,27583979.0
2011-03-10,22912,23009,22669,22743,30660,129231.0,27583979.0
2011-03-11,22645,22985,22330,22524,23420,127990.0,27583979.0
2011-03-14,22524,22742,21116,22136,58970,125783.0,27583979.0
2011-03-15,22087,22475,21019,21359,84314,121370.0,27583979.0
2011-03-16,21359,22281,21359,21748,62730,123576.0,27583979.0
2011-03-17,21844,21844,21262,21626,44750,122887.0,27583979.0
2011-03-18,21626,21941,21359,21796,46030,123852.0,27583979.0
2011-03-21,21820,22548,21820,22306,66560,126748.0,27583979.0
2011-03-22,22330,22475,21650,21942,45716,124680.0,27583979.0
2011-03-23,22087,22281,21650,21796,53815,123852.0,27583979.0
2011-03-24,22135,22233,21747,22136,43906,125783.0,27583979.0
2011-03-25,22330,22378,21699,21845,51670,124128.0,27583979.0
2011-03-28,21941,22135,21601,21796,29620,123852.0,27583979.0
2011-03-29,21796,21917,21407,21845,46030,124128.0,27583979.0
2011-03-30,21601,21844,21480,21626,65170,122887.0,27583979.0
2011-03-31,21601,21796,21359,21456,124130,121921.0,27583979.0
2011-04-01,21601,21650,21189,21408,90850,121645.0,27583979.0
2011-04-04,21383,21383,20752,20898,148731,118749.0,27583979.0
2011-04-05,20946,21019,20364,20534,97170,116680.0,27583979.0
2011-04-06,20533,20703,20388,20437,61680,116129.0,27583979.0
2011-04-07,20485,20631,20145,20485,72540,116404.0,27583979.0
2011-04-08,20485,21067,20266,21068,149934,119714.0,27583979.0
2011-04-11,21165,21286,20631,20825,96587,118335.0,27583979.0
2011-04-12,21092,21092,20485,20510,59619,116542.0,27583979.0
2011-04-13,20339,20582,19757,20340,119703,115577.0,27583979.0
2011-04-14,20339,20339,19393,19757,143186,112267.0,27583979.0
2011-04-15,19417,20461,18665,19636,402928,111577.0,27583979.0
2011-04-18,19684,19684,18106,18544,392553,105371.0,27583979.0
2011-04-19,18446,18859,18349,18592,92700,105647.0,27583979.0
2011-04-20,18592,18592,17985,18083,183131,102750.0,27583979.0
2011-04-21,18228,19199,18155,18981,184685,107853.0,27583979.0
2011-04-22,19029,19199,18592,18932,91399,107578.0,27583979.0
2011-04-25,18737,19126,18713,19005,60152,107991.0,27583979.0
2011-04-26,18762,19029,18446,18592,52607,105647.0,27583979.0
2011-04-27,19150,19344,18689,19248,101580,109370.0,27583979.0
2011-04-28,19393,20072,19320,19806,96271,112543.0,27583979.0
2011-04-29,19854,20145,19271,19709,65408,111991.0,27583979.0
2011-05-02,20000,20509,19975,20218,104535,114887.0,27583979.0
2011-05-03,20145,20145,19344,19563,88130,111163.0,27583979.0
2011-05-04,19805,20169,19563,20146,72883,114474.0,27583979.0
2011-05-06,20072,20145,19538,19563,30450,111163.0,27583979.0
2011-05-09,20048,20048,19466,19612,18735,111439.0,27583979.0
2011-05-11,20048,20048,19660,20000,64490,113646.0,27583979.0
2011-05-12,20048,20048,19684,19733,55700,112129.0,27583979.0
2011-05-13,19902,19902,19514,19806,24537,112543.0,27583979.0
2011-05-16,19660,19660,18786,19029,94546,108129.0,27583979.0
2011-05-17,19174,19174,18689,18981,20392,107853.0,27583979.0
2011-05-18,18616,19101,18616,19078,26100,108405.0,27583979.0
2011-05-19,19077,19417,18689,19345,53204,109922.0,27583979.0
2011-05-20,19029,19757,19029,19612,28484,111439.0,27583979.0
2011-05-23,19611,19611,19174,19223,40820,109233.0,27583979.0
2011-05-24,19223,19854,19077,19660,34434,111715.0,27583979.0
2011-05-25,19757,19757,19320,19466,48124,110612.0,27583979.0
2011-05-26,19466,19781,19174,19490,53500,110750.0,27583979.0
2011-05-27,19514,19514,19199,19490,24830,110750.0,27583979.0
2011-05-30,19466,19854,19417,19733,54960,112129.0,27583979.0
2011-05-31,19344,19660,18033,18374,185709,104405.0,27583979.0
2011-06-01,18592,19174,18592,18981,91851,107853.0,27583979.0
2011-06-02,18883,18980,18495,18932,36740,107578.0,27583979.0
2011-06-03,19368,19368,18543,18932,70590,107578.0,27583979.0
2011-06-07,18932,19296,18495,18641,57872,105922.0,27583979.0
2011-06-08,18640,19077,18640,18981,41620,107853.0,27583979.0
2011-06-09,18980,19490,18932,19417,52834,110336.0,27583979.0
2011-06-10,19514,19805,19247,19393,49129,110198.0,27583979.0
2011-06-13,19635,19635,18689,18981,24358,107853.0,27583979.0
2011-06-14,19393,19393,18932,18981,38340,107853.0,27583979.0
2011-06-15,19393,19466,18932,19442,42200,110474.0,27583979.0
2011-06-16,19417,19587,19053,19126,36353,108681.0,27583979.0
2011-06-17,19368,19393,18956,19150,36683,108819.0,27583979.0
2011-06-20,18956,19393,18932,18932,42634,107578.0,27583979.0
2011-06-21,18932,19320,18689,18883,55126,107302.0,27583979.0
2011-06-22,19126,19296,18640,18689,76970,106198.0,27583979.0
2011-06-23,18689,18834,18373,18544,52640,105371.0,27583979.0
2011-06-24,18543,18883,18543,18641,47740,105922.0,27583979.0
2011-06-27,18640,18932,18592,18738,17428,106474.0,27583979.0
2011-06-28,18859,19126,18689,18883,43677,107302.0,27583979.0
2011-06-29,19174,19441,18907,19345,69806,109922.0,27583979.0
2011-06-30,19344,19708,19223,19393,82269,110198.0,27583979.0
2011-07-01,19393,19733,19368,19709,58400,111991.0,27583979.0
2011-07-04,19878,21067,19878,20995,212604,119301.0,27583979.0
2011-07-05,20995,21480,20679,21286,132320,120956.0,27583979.0
2011-07-06,21286,21650,20873,21456,123211,121921.0,27583979.0
2011-07-07,21699,22912,21699,22816,266687,129645.0,27583979.0
2011-07-08,22669,23689,22669,22913,200354,130196.0,27583979.0
2011-07-11,22912,23155,22402,23155,135000,131576.0,27583979.0
2011-07-12,23058,23300,22669,23107,133090,131300.0,27583979.0
2011-07-13,23300,24708,23300,24515,324392,139299.0,27583979.0
2011-07-14,24320,24757,23810,24320,136673,138196.0,27583979.0
2011-07-15,24223,24563,24029,24272,116982,137920.0,27583979.0
2011-07-18,24514,24563,24126,24272,122976,137920.0,27583979.0
2011-07-19,24417,26213,24417,26165,320657,148678.0,27583979.0
2011-07-20,26601,27912,26504,26893,417524,152815.0,27583979.0
2011-07-21,27330,27961,26699,27961,298698,158884.0,27583979.0
2011-07-22,28155,28446,26699,27670,254358,157229.0,27583979.0
2011-07-25,27669,28252,27184,27816,180472,158056.0,27583979.0
2011-07-26,27621,27669,26067,26650,328944,151436.0,27583979.0
2011-07-27,26699,26699,25242,25825,404301,146747.0,27583979.0
2011-07-28,25485,26456,25048,26214,239822,148953.0,27583979.0
2011-07-29,25922,26213,24563,24757,246710,140678.0,27583979.0
2011-08-01,25000,26067,25000,25825,106795,146747.0,27583979.0
2011-08-02,25339,25339,23834,24078,232893,136817.0,27583979.0
2011-08-03,23592,24029,23300,23641,142272,134334.0,27583979.0
2011-08-04,23737,24174,22330,22816,155638,129645.0,27583979.0
2011-08-05,20995,22208,20873,21845,162558,124128.0,27583979.0
2011-08-08,20922,21747,19684,20922,176369,118887.0,27583979.0
2011-08-09,20097,20825,18932,20558,292867,116818.0,27583979.0
2011-08-10,21359,22281,21116,21602,134877,122749.0,27583979.0
2011-08-11,21019,22184,19781,22136,83298,125783.0,27583979.0
2011-08-12,22378,23009,22330,22670,94731,128817.0,27583979.0
2011-08-16,22961,23300,22718,22888,77271,130058.0,27583979.0
2011-08-17,22815,22936,22330,22718,66936,129093.0,27583979.0
2011-08-18,22718,22718,21359,21578,106503,122611.0,27583979.0
2011-08-19,20800,20873,20145,20291,150600,115301.0,27583979.0
2011-08-22,20194,20533,19368,19563,92177,111165.0,27584459.0
2011-08-23,19902,20873,19805,20728,74380,117786.0,27584459.0
2011-08-24,21747,21747,20582,21262,57866,120820.0,27584459.0
2011-08-25,20946,21699,20873,20874,45990,118613.0,27584459.0
2011-08-26,21286,21286,20825,21286,42090,120958.0,27584459.0
2011-08-29,21529,21796,20898,20995,94676,119303.0,27584459.0
2011-08-30,21165,21165,20194,20485,165640,116406.0,27584459.0
2011-08-31,20752,21310,20388,21117,83640,119992.0,27584459.0
2011-09-01,21116,23058,21116,22573,149580,128268.0,27584459.0
2011-09-02,22330,22888,21941,22816,57050,129647.0,27584459.0
2011-09-05,22087,22548,21699,21699,82347,123303.0,27584459.0
2011-09-06,20703,23689,20703,22330,161390,126889.0,27584459.0
2011-09-07,23203,23203,21796,22816,158730,129647.0,27584459.0
2011-09-08,22815,23106,22621,22913,102300,130199.0,27584459.0
2011-09-09,22912,26213,22548,23544,129419,133785.0,27584459.0
2011-09-14,23592,24320,23058,23155,165251,131578.0,27584459.0
2011-09-15,22985,23131,19733,20170,420474,114613.0,27584459.0
2011-09-16,20582,21019,20048,20728,109783,117786.0,27584459.0
2011-09-19,20655,22305,20655,21505,98900,122199.0,27584459.0
2011-09-20,21796,21796,20873,21117,57170,119992.0,27584459.0
2011-09-21,21140,21699,21140,21335,43970,121234.0,27584459.0
2011-09-22,21092,21359,20485,20874,62220,118613.0,27584459.0
2011-09-23,19902,20509,19830,20194,76629,114751.0,27584459.0
2011-09-26,20436,22281,17912,19369,105984,110062.0,27584459.0
2011-09-27,19684,22135,19684,22136,148546,125785.0,27584459.0
2011-09-28,22572,23980,22572,23859,309841,135578.0,27584459.0
2011-09-29,24757,25631,22791,23544,348086,133785.0,27584459.0
2011-09-30,23567,23640,22281,22282,91421,126613.0,27584459.0
2011-10-04,21310,21310,19902,20874,78590,118613.0,27584459.0
2011-10-05,20679,21237,19733,19757,112329,112269.0,27584459.0
2011-10-06,20024,20533,19927,20170,39029,114613.0,27584459.0
2011-10-07,20533,21067,20291,20850,65676,118475.0,27584459.0
2011-10-10,21116,21601,20679,21044,55180,119579.0,27584459.0
2011-10-11,21359,21577,20145,20728,121924,117786.0,27584459.0
2011-10-12,20291,21067,20145,20607,37073,117096.0,27584459.0
2011-10-13,20606,21116,20291,21019,47142,119441.0,27584459.0
2011-10-14,21092,21213,20631,20850,43090,118475.0,27584459.0
2011-10-17,21116,21601,20946,21019,67484,119441.0,27584459.0
2011-10-18,21189,21213,20752,20922,39033,118889.0,27584459.0
2011-10-19,21019,21237,20728,20752,30030,117924.0,27584459.0
2011-10-20,20509,21019,20509,20534,42431,116682.0,27584459.0
2011-10-21,21019,21116,20388,20631,26170,117234.0,27584459.0
2011-10-24,21844,21844,20776,21238,70400,120682.0,27584459.0
2011-10-25,21237,21529,21019,21359,54924,121372.0,27584459.0
2011-10-26,21359,23980,21359,23811,226403,135302.0,27584459.0
2011-10-27,25242,25339,23398,24272,328406,137922.0,27584459.0
2011-10-28,25000,25145,22961,23544,226010,133785.0,27584459.0
2011-10-31,23058,24077,23058,23714,63648,134750.0,27584459.0
2011-11-01,23713,24029,23300,23447,69260,133233.0,27584459.0
2011-11-02,22961,23398,22233,23398,61660,132957.0,27584459.0
2011-11-03,23422,23422,22718,22937,41770,130337.0,27584459.0
2011-11-04,23300,24368,23058,24175,209697,137371.0,27584459.0
2011-11-07,24320,24368,23689,24078,77765,136819.0,27584459.0
2011-11-08,24126,24126,23592,23883,75920,135716.0,27584459.0
2011-11-09,23616,23859,22572,22864,98152,129923.0,27584459.0
2011-11-10,22427,22669,21868,21942,80035,124682.0,27584459.0
2011-11-11,21990,23495,21990,23277,140373,132267.0,27584459.0
2011-11-14,24004,24004,23082,23155,89300,131578.0,27584459.0
2011-11-15,22718,23155,22330,22330,58357,126889.0,27584459.0
2011-11-16,22087,22766,22063,22087,84498,125509.0,27584459.0
2011-11-17,22087,22257,21844,22257,61790,126475.0,27584459.0
2011-11-18,22257,22257,21893,21893,38100,124406.0,27584459.0
2011-11-21,21917,21941,21601,21917,52310,124544.0,27584459.0
2011-11-22,21941,21941,20509,21796,22870,123854.0,27584459.0
2011-11-23,21359,21553,20631,20631,76860,117234.0,27584459.0
2011-11-24,20145,21820,20145,21117,43017,119992.0,27584459.0
2011-11-25,21116,21771,21019,21068,31997,119717.0,27584459.0
2011-11-28,20898,21747,20898,21068,14170,119717.0,27584459.0
2011-11-29,21019,21553,20873,20995,46280,119303.0,27584459.0
2011-11-30,20873,20873,20436,20583,71460,116958.0,27584459.0
2011-12-01,20873,20898,20145,20583,84202,116958.0,27584459.0
2011-12-02,20582,20776,20388,20777,53730,118061.0,27584459.0
2011-12-05,20946,21310,20728,21311,100815,121096.0,27584459.0
2011-12-06,21650,22427,21383,21748,126860,123578.0,27584459.0
2011-12-07,22160,22160,21601,21602,82765,122751.0,27584459.0
2011-12-08,21407,21650,21116,21359,28300,121372.0,27584459.0
2011-12-09,20946,21529,20946,20995,58518,119303.0,27584459.0
2011-12-12,21043,21747,21043,21626,27493,122889.0,27584459.0
2011-12-13,21601,21699,21116,21578,85195,122613.0,27584459.0
2011-12-14,21601,22378,21601,21626,65248,122889.0,27584459.0
2011-12-15,21407,21626,20873,20874,70110,118613.0,27584459.0
2011-12-16,20873,20898,20218,20267,100759,115165.0,27584459.0
2011-12-19,20169,20194,18932,19417,129330,110338.0,27584459.0
