동아에스티(170900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-26,109000,109500,108000,109000,35648,920382.0,8443868.0
2016-08-29,108000,109000,105500,105500,34614,890828.0,8443868.0
2016-08-30,105500,107000,104000,105000,32680,886606.0,8443868.0
2016-08-31,104500,105000,102500,104000,30759,878162.0,8443868.0
2016-09-01,105000,108500,103500,107500,29675,907716.0,8443868.0
2016-09-02,107500,109500,107000,109000,18204,920382.0,8443868.0
2016-09-05,111000,111000,108000,109000,20931,920382.0,8443868.0
2016-09-06,108000,109000,105500,106000,26595,895050.0,8443868.0
2016-09-07,105500,107000,103000,103500,44725,873940.0,8443868.0
2016-09-08,103000,106000,103000,104000,44276,878162.0,8443868.0
2016-09-09,103500,104500,102500,104000,23644,878162.0,8443868.0
2016-09-12,103000,105500,102500,103500,17844,873940.0,8443868.0
2016-09-13,104000,105000,102000,103500,29118,873940.0,8443868.0
2016-09-19,102500,104500,102500,104500,11238,882384.0,8443868.0
2016-09-20,103500,109000,103000,109000,39002,920382.0,8443868.0
2016-09-21,119000,120000,114500,117000,246528,987933.0,8443868.0
2016-09-22,117500,118500,115000,116000,50219,979489.0,8443868.0
2016-09-23,117000,122000,116500,121000,68574,1021708.0,8443868.0
2016-09-26,121000,122000,118500,119000,49075,1004820.0,8443868.0
2016-09-27,117000,120000,116500,119500,28055,1009042.0,8443868.0
2016-09-28,120000,120000,113500,115500,73933,975267.0,8443868.0
2016-09-29,114500,117500,114500,116500,47188,983711.0,8443868.0
2016-09-30,116500,116500,108000,109000,239361,920382.0,8443868.0
2016-10-04,106000,111000,105000,108000,44774,911938.0,8443868.0
2016-10-05,107500,109500,106000,106500,30192,899272.0,8443868.0
2016-10-06,106500,107500,104000,104500,29750,882384.0,8443868.0
2016-10-07,104500,105500,100500,102000,53150,861275.0,8443868.0
2016-10-10,101500,105500,101500,103500,26998,873940.0,8443868.0
2016-10-11,105000,106500,103000,105000,22663,886606.0,8443868.0
2016-10-12,105000,107500,103500,106000,19846,895050.0,8443868.0
2016-10-13,105000,105000,101500,102000,51130,861275.0,8443868.0
2016-10-14,102000,103000,100500,101000,46278,852831.0,8443868.0
2016-10-17,102000,102000,100000,101000,32203,852831.0,8443868.0
2016-10-18,100000,102500,100000,102500,23368,865496.0,8443868.0
2016-10-19,102000,104000,101000,101500,29554,857053.0,8443868.0
2016-10-20,102000,102000,98200,98600,53580,832565.0,8443868.0
2016-10-21,99000,99000,96900,97700,39466,824966.0,8443868.0
2016-10-24,97400,98400,95400,95800,52923,808923.0,8443868.0
2016-10-25,95800,96100,93100,95100,51909,803012.0,8443868.0
2016-10-26,94100,96700,94100,95700,32098,808078.0,8443868.0
2016-10-27,96000,100500,96000,99600,39453,841009.0,8443868.0
2016-10-28,99000,99100,95000,95000,41094,802167.0,8443868.0
2016-10-31,89900,90400,85800,85900,114538,725328.0,8443868.0
2016-11-01,84200,87700,84200,86900,65785,733772.0,8443868.0
2016-11-02,86000,86900,82400,84000,81235,709285.0,8443868.0
2016-11-03,82700,87400,82700,86900,51394,733772.0,8443868.0
2016-11-04,86900,88500,85600,87700,25126,740527.0,8443868.0
2016-11-07,89000,89400,87000,88500,25600,747282.0,8443868.0
2016-11-08,89900,89900,88200,89100,19055,752349.0,8443868.0
2016-11-09,89700,89800,82900,88600,61268,748127.0,8443868.0
2016-11-10,90900,97400,90800,97100,93566,819900.0,8443868.0
2016-11-11,97000,97400,93600,96600,32258,815678.0,8443868.0
2016-11-14,96700,97500,93600,95000,28097,802167.0,8443868.0
2016-11-15,95700,95700,93600,94100,25597,794568.0,8443868.0
2016-11-16,94100,98900,93600,97700,41444,824966.0,8443868.0
2016-11-17,96300,97200,95200,95200,18592,803856.0,8443868.0
2016-11-18,94500,95000,92100,92500,21769,781058.0,8443868.0
2016-11-21,92900,92900,88600,89500,20085,755726.0,8443868.0
2016-11-22,89200,90400,88200,88900,22436,750660.0,8443868.0
2016-11-23,88200,89300,84700,84700,40090,715196.0,8443868.0
2016-11-24,85000,86000,82800,84400,33681,712662.0,8443868.0
2016-11-25,84700,86300,83900,85100,29431,718573.0,8443868.0
2016-11-28,85200,86000,84000,84800,15162,716040.0,8443868.0
2016-11-29,84200,86800,84100,85300,20071,720262.0,8443868.0
2016-11-30,85300,86400,83200,84300,28703,711818.0,8443868.0
2016-12-01,84300,84400,80600,82000,73687,692397.0,8443868.0
2016-12-02,82500,82700,81000,81800,31059,690708.0,8443868.0
2016-12-05,80800,81700,80300,81100,17466,684798.0,8443868.0
2016-12-06,82100,83000,80700,81500,32674,688175.0,8443868.0
2016-12-07,81000,81500,79800,80600,38202,680576.0,8443868.0
2016-12-08,80700,81400,79400,81000,35387,683953.0,8443868.0
2016-12-09,80200,82900,80200,81800,22784,690708.0,8443868.0
2016-12-12,83000,84800,82200,84000,23795,709285.0,8443868.0
2016-12-13,84100,91000,84100,90500,62639,764170.0,8443868.0
2016-12-14,89600,91300,87500,90100,42225,760793.0,8443868.0
2016-12-15,88400,91900,88400,91000,24504,768392.0,8443868.0
2016-12-16,89700,92000,88200,88600,28934,748127.0,8443868.0
2016-12-19,89000,89100,86800,87300,16136,737150.0,8443868.0
2016-12-20,87300,88400,87000,87000,15062,734617.0,8443868.0
2016-12-21,87100,87500,85600,86700,17424,732083.0,8443868.0
2016-12-22,86700,88400,86100,86200,7826,727861.0,8443868.0
2016-12-23,87000,89700,85700,88800,28419,749815.0,8443868.0
2016-12-26,89700,90700,89200,89900,29236,759104.0,8443868.0
2016-12-27,89900,91100,89300,91100,16301,769236.0,8443868.0
2016-12-28,90400,113000,90100,108000,410631,911938.0,8443868.0
2016-12-29,110000,110000,105500,105500,171432,890828.0,8443868.0
2017-01-02,105500,107500,104000,104500,68118,882384.0,8443868.0
2017-01-03,104500,106000,102000,102500,54609,865496.0,8443868.0
2017-01-04,103000,105000,102500,103000,51917,869718.0,8443868.0
2017-01-05,104000,106000,103000,104000,47817,878162.0,8443868.0
2017-01-06,104500,105000,102000,102000,39668,861275.0,8443868.0
2017-01-09,102000,102500,97000,97900,103059,826655.0,8443868.0
2017-01-10,97600,99000,96000,97700,39322,824966.0,8443868.0
2017-01-11,97800,98000,96200,96500,41141,814833.0,8443868.0
2017-01-12,96500,96700,94000,95200,44919,803856.0,8443868.0
2017-01-13,95800,98800,95500,97500,46802,823277.0,8443868.0
2017-01-16,98600,98600,94600,96000,37629,810611.0,8443868.0
2017-01-17,96500,96500,94200,94500,28502,797946.0,8443868.0
2017-01-18,94100,95900,93600,94300,21275,796257.0,8443868.0
2017-01-19,94900,95000,93500,94100,19320,794568.0,8443868.0
2017-01-20,93900,96200,93200,93700,35614,791190.0,8443868.0
2017-01-23,94400,94600,92600,92600,16050,781902.0,8443868.0
2017-01-24,92500,93000,90600,90700,21876,765859.0,8443868.0
2017-01-25,91800,91900,86700,86800,62010,732928.0,8443868.0
2017-01-26,87100,89300,85600,88900,31767,750660.0,8443868.0
2017-01-31,89500,89700,87800,88400,16646,746438.0,8443868.0
2017-02-01,88600,91200,88600,90500,21262,764170.0,8443868.0
2017-02-02,89600,90500,88600,88700,24402,748971.0,8443868.0
2017-02-03,88600,89800,88000,88500,16521,747282.0,8443868.0
2017-02-06,90200,92000,88100,91900,40481,775991.0,8443868.0
2017-02-07,92200,94700,91300,93600,44406,790346.0,8443868.0
2017-02-08,93600,94400,92000,93600,23331,790346.0,8443868.0
2017-02-09,94000,94900,92200,93300,27366,787813.0,8443868.0
2017-02-10,92400,93300,87500,87600,93816,739683.0,8443868.0
2017-02-13,88200,89800,88000,89600,31168,756571.0,8443868.0
2017-02-14,90000,91500,89000,91300,32447,770925.0,8443868.0
2017-02-15,92500,96600,91700,96200,72233,812300.0,8443868.0
2017-02-16,96700,97800,93500,95400,55116,805545.0,8443868.0
2017-02-17,95400,97500,95400,96300,20155,813144.0,8443868.0
2017-02-20,96300,97000,94400,94900,19396,801323.0,8443868.0
2017-02-21,95400,96700,94200,94600,28802,798790.0,8443868.0
2017-02-22,94300,96600,94000,95700,20170,808078.0,8443868.0
2017-02-23,96400,97800,95300,95300,24182,804701.0,8443868.0
2017-02-24,94900,97300,94900,97000,22746,819055.0,8443868.0
2017-02-27,97600,98800,97300,98000,30175,827499.0,8443868.0
2017-02-28,98200,98400,94300,94700,39242,799634.0,8443868.0
2017-03-02,95700,95700,93000,93200,23924,786968.0,8443868.0
2017-03-03,93200,93900,91700,91700,18061,774303.0,8443868.0
2017-03-06,92000,94400,91300,92100,22968,777680.0,8443868.0
2017-03-07,93000,94600,90800,94000,26917,793724.0,8443868.0
2017-03-08,93300,95000,93300,94200,23304,795412.0,8443868.0
2017-03-09,94400,96700,93000,94200,41503,795412.0,8443868.0
2017-03-10,94600,96000,93400,96000,30214,810611.0,8443868.0
2017-03-13,96000,97000,95200,96300,27161,813144.0,8443868.0
2017-03-14,96400,96500,93000,94200,34405,795412.0,8443868.0
2017-03-15,92600,93900,87500,89400,148415,754882.0,8443868.0
2017-03-16,89500,90500,88600,90500,46456,764170.0,8443868.0
2017-03-17,90400,92200,90000,91800,27250,775147.0,8443868.0
2017-03-20,91800,92500,90500,92500,23054,781058.0,8443868.0
2017-03-21,92900,92900,90600,92000,35879,776836.0,8443868.0
2017-03-22,92000,93000,90900,92600,37257,781902.0,8443868.0
2017-03-23,93100,93100,91300,92600,18555,781902.0,8443868.0
2017-03-24,92800,92800,91700,92100,15817,777680.0,8443868.0
2017-03-27,91700,94200,91700,93600,38037,790346.0,8443868.0
2017-03-28,94200,94200,92000,93600,32562,790346.0,8443868.0
2017-03-29,93600,93600,91900,92900,14931,784435.0,8443868.0
2017-03-30,92900,94000,92100,93500,17037,789502.0,8443868.0
2017-03-31,94000,94100,92300,93900,19525,792879.0,8443868.0
2017-04-03,93900,95900,93500,95800,52842,808923.0,8443868.0
2017-04-04,95800,96600,94600,96100,31276,811456.0,8443868.0
2017-04-05,96300,97200,94300,96000,44315,810611.0,8443868.0
2017-04-06,95800,95900,94100,94900,16815,801323.0,8443868.0
2017-04-07,95300,96300,94600,95500,17887,806389.0,8443868.0
2017-04-10,95300,95300,93100,94000,18101,793724.0,8443868.0
2017-04-11,93200,95400,93200,94500,15792,797946.0,8443868.0
2017-04-12,94500,94600,91400,93400,32661,788657.0,8443868.0
2017-04-13,93500,93800,92700,93800,16264,792035.0,8443868.0
2017-04-14,93500,94900,93200,94500,24588,797946.0,8443868.0
2017-04-17,94800,94900,93700,94700,10662,799634.0,8443868.0
2017-04-18,94900,95000,93600,94800,19991,800479.0,8443868.0
2017-04-19,94400,97000,94400,96800,64001,817366.0,8443868.0
2017-04-20,97000,100500,96800,99500,72302,840165.0,8443868.0
2017-04-21,99900,101000,98200,99700,46926,841854.0,8443868.0
2017-04-24,101000,101000,98300,99400,28768,839320.0,8443868.0
2017-04-25,99100,100500,97500,97500,53303,823277.0,8443868.0
2017-04-26,98300,98600,96500,98300,31254,830032.0,8443868.0
2017-04-27,99400,99400,95200,96000,40721,810611.0,8443868.0
2017-04-28,95100,95900,93600,93800,45391,792035.0,8443868.0
2017-05-02,93800,93800,91700,92600,36478,781902.0,8443868.0
2017-05-04,93500,95700,92600,95000,39696,802167.0,8443868.0
2017-05-08,94600,98900,94600,98900,73388,835099.0,8443868.0
2017-05-10,98900,99400,96700,97500,33836,823277.0,8443868.0
2017-05-11,97700,99500,96600,99500,41540,840165.0,8443868.0
2017-05-12,98500,99400,97600,98300,19951,830032.0,8443868.0
2017-05-15,98500,98500,95700,96100,23994,811456.0,8443868.0
2017-05-16,96600,96600,93200,94100,31763,794568.0,8443868.0
2017-05-17,94000,96000,93600,94600,19333,798790.0,8443868.0
2017-05-18,93100,94900,92700,94200,28009,795412.0,8443868.0
2017-05-19,94500,95200,93500,93800,32708,792035.0,8443868.0
2017-05-22,94500,94500,92300,94100,33750,794568.0,8443868.0
2017-05-23,94000,95400,93300,94700,31259,799634.0,8443868.0
2017-05-24,95100,97700,94600,97500,50570,823277.0,8443868.0
2017-05-25,97700,97900,96400,97900,23323,826655.0,8443868.0
2017-05-26,97500,98700,97100,98000,25269,827499.0,8443868.0
2017-05-29,98000,98900,95000,95800,26835,808923.0,8443868.0
2017-05-30,96200,99700,95200,99500,81997,840165.0,8443868.0
2017-05-31,99000,103500,98900,103500,111801,873940.0,8443868.0
2017-06-01,103000,104000,101500,104000,47402,878162.0,8443868.0
2017-06-02,104500,104500,101500,102500,52268,865496.0,8443868.0
2017-06-05,103000,105000,100500,101000,60078,852831.0,8443868.0
2017-06-07,100500,101500,98800,100500,53861,848609.0,8443868.0
2017-06-08,100000,103000,99500,100500,79408,848609.0,8443868.0
2017-06-09,100500,102500,99800,100500,58701,848609.0,8443868.0
2017-06-12,100500,100500,96400,96900,65979,818211.0,8443868.0
2017-06-13,97000,104500,97000,103000,105828,869718.0,8443868.0
2017-06-14,104500,104500,99900,100500,67578,848609.0,8443868.0
2017-06-15,100000,102000,98300,98600,55337,832565.0,8443868.0
2017-06-16,98700,99000,96600,96800,53651,817366.0,8443868.0
2017-06-19,96900,99400,96100,97900,40521,826655.0,8443868.0
2017-06-20,98300,98400,93900,94100,75867,794568.0,8443868.0
2017-06-21,94100,95400,92900,93400,37334,788657.0,8443868.0
2017-06-22,93500,94300,92700,93200,40379,786968.0,8443868.0
2017-06-23,93500,94600,92800,93500,41641,789502.0,8443868.0
2017-06-26,93900,94000,92400,92900,28972,784435.0,8443868.0
2017-06-27,92300,94500,92300,92500,40161,781058.0,8443868.0
2017-06-28,92400,93100,89000,91300,73775,770925.0,8443868.0
2017-06-29,91000,92400,90800,92400,16910,780213.0,8443868.0
2017-06-30,92400,93400,91400,92200,18510,778525.0,8443868.0
2017-07-03,92200,92700,91400,91500,11000,772614.0,8443868.0
2017-07-04,92000,92000,90000,90400,33625,763326.0,8443868.0
2017-07-05,90400,90800,90200,90500,18547,764170.0,8443868.0
2017-07-06,90300,91500,90200,90200,24023,761637.0,8443868.0
2017-07-07,90000,90300,86700,86800,64864,732928.0,8443868.0
2017-07-10,86700,86700,84600,85100,31261,718573.0,8443868.0
2017-07-11,85400,85900,85100,85400,20585,721106.0,8443868.0
2017-07-12,85400,86100,82800,83200,37750,702530.0,8443868.0
2017-07-13,83400,83900,81900,82200,28329,694086.0,8443868.0
2017-07-14,82000,82100,80500,81000,39186,683953.0,8443868.0
2017-07-17,81900,84000,81600,82200,34295,694086.0,8443868.0
2017-07-18,82900,82900,81200,81500,30815,688175.0,8443868.0
2017-07-19,82400,83000,81600,82500,17824,696619.0,8443868.0
2017-07-20,83200,83200,81600,82900,15945,699997.0,8443868.0
2017-07-21,83100,83100,82300,82600,10469,697463.0,8443868.0
2017-07-24,82200,84000,82000,83800,21935,707596.0,8443868.0
2017-07-25,84200,85000,83500,84100,27016,710129.0,8443868.0
2017-07-26,84700,85200,84300,84700,22125,715196.0,8443868.0
2017-07-27,84700,85000,83000,83500,25508,705063.0,8443868.0
2017-07-28,83200,84600,82800,84400,31404,712662.0,8443868.0
2017-07-31,84500,84600,82400,83000,21624,700841.0,8443868.0
2017-08-01,83000,83500,82500,83200,14683,702530.0,8443868.0
2017-08-02,83300,83600,82000,82100,26948,693242.0,8443868.0
2017-08-03,81900,83500,81900,83100,22312,701685.0,8443868.0
2017-08-04,82700,83500,81500,82100,23102,693242.0,8443868.0
2017-08-07,82100,84000,82100,82300,19424,694930.0,8443868.0
2017-08-08,82100,83000,81200,81800,29391,690708.0,8443868.0
2017-08-09,81400,82600,80900,81600,22544,689020.0,8443868.0
2017-08-10,81100,84200,81100,82300,42692,694930.0,8443868.0
2017-08-11,81700,82400,81100,81900,21071,691553.0,8443868.0
2017-08-14,82200,82700,81300,81500,11712,688175.0,8443868.0
2017-08-16,0,0,0,81500,0,688175.0,8443868.0
2017-08-17,73500,76500,71000,76000,201765,641734.0,8443868.0
2017-08-18,74900,78500,74900,77800,40230,656933.0,8443868.0
2017-08-21,77800,78400,76100,76300,35908,644267.0,8443868.0
2017-08-22,76000,76900,76000,76400,19377,645112.0,8443868.0
2017-08-23,76300,77300,76100,76600,17909,646800.0,8443868.0
2017-08-24,76600,77800,76600,77800,15009,656933.0,8443868.0
2017-08-25,78500,80200,77900,79700,30741,672976.0,8443868.0
2017-08-28,80300,82100,78800,79900,33743,674665.0,8443868.0
2017-08-29,80500,82800,79800,82600,52703,697463.0,8443868.0
2017-08-30,82800,83300,81600,82900,21056,699997.0,8443868.0
2017-08-31,82400,84000,82400,83500,20678,705063.0,8443868.0
2017-09-01,83500,83600,82300,82800,19914,699152.0,8443868.0
2017-09-04,80800,83800,80500,81700,25552,689864.0,8443868.0
2017-09-05,82600,82600,79500,79800,31720,673821.0,8443868.0
2017-09-06,80400,81200,78900,79200,21099,668754.0,8443868.0
2017-09-07,79500,81200,79500,81100,14761,684798.0,8443868.0
2017-09-08,80300,81100,79900,80800,11948,682265.0,8443868.0
2017-09-11,81100,82500,80800,81500,16361,688175.0,8443868.0
2017-09-12,81500,81600,79000,80100,29318,676354.0,8443868.0
2017-09-13,80100,80100,77700,77900,28449,657777.0,8443868.0
2017-09-14,77800,81100,77000,80700,35263,681420.0,8443868.0
2017-09-15,80800,80800,79200,79500,18387,671288.0,8443868.0
2017-09-18,79500,79700,78500,79200,15946,668754.0,8443868.0
2017-09-19,78800,80200,77500,80000,22504,675509.0,8443868.0
2017-09-20,80100,82900,80000,81700,42897,689864.0,8443868.0
2017-09-21,81300,82500,79700,80000,19141,675509.0,8443868.0
2017-09-22,79500,80000,78500,79100,27379,667910.0,8443868.0
2017-09-25,79800,79800,78000,78600,27563,663688.0,8443868.0
2017-09-26,77500,79900,77500,79600,18371,672132.0,8443868.0
2017-09-27,79100,80300,79100,79500,11983,671288.0,8443868.0
2017-09-28,78500,80100,78200,80000,15779,675509.0,8443868.0
2017-09-29,80200,81900,79300,81900,30439,691553.0,8443868.0
2017-10-10,81900,82100,79700,79800,27608,673821.0,8443868.0
2017-10-11,79500,81400,79500,81300,22216,686486.0,8443868.0
2017-10-12,81800,89600,81600,89400,142424,754882.0,8443868.0
2017-10-13,89300,90700,86600,88800,65765,749815.0,8443868.0
2017-10-16,89000,90500,88100,89600,38936,756571.0,8443868.0
2017-10-17,89800,91200,87200,90600,44332,765014.0,8443868.0
2017-10-18,91500,92000,89000,90700,48126,765859.0,8443868.0
2017-10-19,91000,91200,89000,90500,24995,764170.0,8443868.0
2017-10-20,89800,90700,88600,89000,18490,751504.0,8443868.0
2017-10-23,88500,90900,88500,90100,26075,760793.0,8443868.0
2017-10-24,90100,91000,89500,90600,21139,765014.0,8443868.0
2017-10-25,90500,90500,89100,89700,18831,757415.0,8443868.0
2017-10-26,89300,91200,89100,89900,26056,759104.0,8443868.0
2017-10-27,89700,90900,88600,90500,19641,764170.0,8443868.0
2017-10-30,90500,90900,89100,90300,21004,762481.0,8443868.0
2017-10-31,90300,90300,88900,89400,24211,754882.0,8443868.0
2017-11-01,88000,90100,88000,89200,28360,753193.0,8443868.0
2017-11-02,93000,95400,91600,94000,202827,793724.0,8443868.0
2017-11-03,94300,99300,94000,98000,173642,827499.0,8443868.0
2017-11-06,98000,98900,96800,98200,49482,829188.0,8443868.0
2017-11-07,98200,100500,96900,99400,62259,839320.0,8443868.0
2017-11-08,98500,100500,97900,100000,45028,844387.0,8443868.0
2017-11-09,99800,101000,99300,99900,48024,843542.0,8443868.0
2017-11-10,100500,101500,99400,100500,31064,848609.0,8443868.0
2017-11-13,99900,101000,98500,101000,35273,852831.0,8443868.0
2017-11-14,100500,102500,99600,102000,43899,861275.0,8443868.0
2017-11-15,103000,108500,100000,106000,123408,895050.0,8443868.0
2017-11-16,109000,110000,103000,105000,106006,886606.0,8443868.0
2017-11-17,103500,103500,100000,102500,81427,865496.0,8443868.0
2017-11-20,102000,105500,102000,103000,76990,869718.0,8443868.0
2017-11-21,104000,107000,99900,105000,99435,886606.0,8443868.0
2017-11-22,107500,108000,104000,105000,79859,886606.0,8443868.0
2017-11-23,103000,107500,101000,107000,67786,903494.0,8443868.0
2017-11-24,107000,107000,104500,104500,44611,882384.0,8443868.0
2017-11-27,104500,106000,102500,103500,37919,873940.0,8443868.0
2017-11-28,103500,106000,101500,102000,54881,861275.0,8443868.0
2017-11-29,101500,105500,101500,105500,52350,890828.0,8443868.0
2017-11-30,106000,106500,100500,102000,57175,861275.0,8443868.0
2017-12-01,102000,107000,101500,106000,52877,895050.0,8443868.0
2017-12-04,106000,106000,99500,101000,107621,852831.0,8443868.0
2017-12-05,100500,101000,96300,96300,89715,813144.0,8443868.0
2017-12-06,96000,97400,92300,92600,67391,781902.0,8443868.0
2017-12-07,93500,93800,90600,91200,37477,770081.0,8443868.0
2017-12-08,91300,92100,90100,90600,23877,765014.0,8443868.0
2017-12-11,90700,94400,90700,94000,28650,793724.0,8443868.0
2017-12-12,92800,93400,90500,91100,38494,769236.0,8443868.0
2017-12-13,91100,93300,91100,93000,20777,785280.0,8443868.0
2017-12-14,92900,94400,90300,90300,38269,762481.0,8443868.0
2017-12-15,92200,95400,91800,95400,35125,805545.0,8443868.0
2017-12-18,95400,95400,92800,93800,29655,792035.0,8443868.0
2017-12-19,93000,94400,91000,92400,28379,780213.0,8443868.0
2017-12-20,92400,94500,91200,93300,17693,787813.0,8443868.0
2017-12-21,92600,94100,92000,93600,19465,790346.0,8443868.0
2017-12-22,93900,97000,92300,96700,42573,816522.0,8443868.0
2017-12-26,96900,98500,96700,98400,40234,830877.0,8443868.0
2017-12-27,98400,98400,96800,97900,24859,826655.0,8443868.0
2017-12-28,97900,101000,97400,99600,34290,841009.0,8443868.0
2018-01-02,101000,101000,98700,100000,27056,844387.0,8443868.0
2018-01-03,98900,101000,98400,99200,38864,837632.0,8443868.0
2018-01-04,99200,102000,95000,96800,49261,817366.0,8443868.0
2018-01-05,97300,100500,97100,100000,34560,844387.0,8443868.0
2018-01-08,100500,101000,98600,100000,33516,844387.0,8443868.0
2018-01-09,100000,103000,99200,102500,53303,865496.0,8443868.0
2018-01-10,102500,107000,101500,105500,89032,890828.0,8443868.0
2018-01-11,107000,125000,106000,123500,541787,1042818.0,8443868.0
2018-01-12,123500,125500,117500,121000,237765,1021708.0,8443868.0
2018-01-15,121000,128000,119000,126500,211805,1068149.0,8443868.0
2018-01-16,126000,126500,121500,123000,114704,1038596.0,8443868.0
2018-01-17,121500,122500,116000,120000,107771,1013264.0,8443868.0
2018-01-18,119000,137500,117500,124500,427019,1051262.0,8443868.0
2018-01-19,129000,132000,114000,115000,302279,971045.0,8443868.0
2018-01-22,117000,120500,114000,118000,119560,996376.0,8443868.0
2018-01-23,118000,120500,116000,117500,93619,992154.0,8443868.0
2018-01-24,117500,121000,117000,119500,84155,1009042.0,8443868.0
2018-01-25,119000,119500,117000,118000,61371,996376.0,8443868.0
2018-01-26,116500,121500,116000,121000,79503,1021708.0,8443868.0
2018-01-29,123500,124000,118500,118500,81092,1000598.0,8443868.0
2018-01-30,118500,124000,118500,122500,128723,1034374.0,8443868.0
2018-01-31,120000,123000,116000,119000,73506,1004820.0,8443868.0
2018-02-01,121000,121500,117000,118500,69376,1000598.0,8443868.0
2018-02-02,118500,119000,112500,113500,68209,958379.0,8443868.0
2018-02-05,112000,113500,108500,109500,66183,924604.0,8443868.0
2018-02-06,106500,112000,104500,109500,70724,924604.0,8443868.0
2018-02-07,113000,115000,109000,109000,56973,920382.0,8443868.0
2018-02-08,108500,112000,107000,110000,45961,928825.0,8443868.0
2018-02-09,106500,112000,106500,111500,43152,941491.0,8443868.0
2018-02-12,111500,112000,108500,109000,33593,920382.0,8443868.0
2018-02-13,110000,111000,107500,109000,26816,920382.0,8443868.0
2018-02-14,109500,110000,107000,108500,30284,916160.0,8443868.0
2018-02-19,108500,111500,107000,111500,38513,941491.0,8443868.0
2018-02-20,112000,113000,110500,111000,23214,937269.0,8443868.0
2018-02-21,111000,112500,110000,111500,23035,941491.0,8443868.0
2018-02-22,111500,112000,108500,109500,23787,924604.0,8443868.0
2018-02-23,110000,112000,108500,112000,24925,945713.0,8443868.0
2018-02-26,114000,114500,111500,113500,28254,958379.0,8443868.0
2018-02-27,113500,114000,111500,112000,28395,945713.0,8443868.0
2018-02-28,111500,112000,106500,108000,38061,911938.0,8443868.0
2018-03-02,105500,107500,105000,106500,26700,899272.0,8443868.0
2018-03-05,107000,109500,105000,106000,23996,895050.0,8443868.0
2018-03-06,106500,107500,104000,105000,32977,886606.0,8443868.0
2018-03-07,104500,108000,103500,104000,28420,878162.0,8443868.0
2018-03-08,104500,106500,104000,105000,36647,886606.0,8443868.0
2018-03-09,105500,109000,105000,107500,24072,907716.0,8443868.0
2018-03-12,108500,110000,106500,110000,24889,928825.0,8443868.0
2018-03-13,108000,111000,107500,108500,27085,916160.0,8443868.0
2018-03-14,107500,108000,105000,108000,23640,911938.0,8443868.0
2018-03-15,108500,110500,106500,110500,29536,933047.0,8443868.0
2018-03-16,111500,111500,108000,108000,23727,911938.0,8443868.0
2018-03-19,108500,108500,106000,106500,22677,899272.0,8443868.0
2018-03-20,105000,110000,105000,109000,35687,920382.0,8443868.0
2018-03-21,110000,117500,109500,115500,100850,975267.0,8443868.0
2018-03-22,115500,118000,111000,113000,58945,954157.0,8443868.0
2018-03-23,109500,110500,106000,106000,60389,895050.0,8443868.0
2018-03-26,106000,108000,104500,107500,27820,907716.0,8443868.0
2018-03-27,108500,114500,107000,114000,50360,962601.0,8443868.0
2018-03-28,113000,114000,111000,112000,26808,945713.0,8443868.0
2018-03-29,114000,114000,111500,113500,17759,958379.0,8443868.0
2018-03-30,114500,115000,112000,114000,26764,962601.0,8443868.0
2018-04-02,114000,115500,113000,114500,22418,966823.0,8443868.0
2018-04-03,112000,114000,110500,112500,36154,949935.0,8443868.0
2018-04-04,112500,113000,103000,106000,130305,895050.0,8443868.0
2018-04-05,107000,107500,104500,105000,45067,886606.0,8443868.0
2018-04-06,106000,107000,104500,106000,21572,895050.0,8443868.0
2018-04-09,106500,111000,106000,109500,43943,924604.0,8443868.0
2018-04-10,108000,116500,107500,114000,116438,962601.0,8443868.0
2018-04-11,115000,121500,113500,121000,146204,1021708.0,8443868.0
2018-04-12,122000,122000,116000,119000,117462,1004820.0,8443868.0
2018-04-13,121000,127000,119500,126500,181290,1068149.0,8443868.0
2018-04-16,126500,130000,123000,125500,91601,1059705.0,8443868.0
2018-04-17,125500,129000,124000,126500,73823,1068149.0,8443868.0
2018-04-18,126000,128000,118000,121000,84943,1021708.0,8443868.0
2018-04-19,119500,119500,115000,118000,65583,996376.0,8443868.0
2018-04-20,118000,119500,114500,116000,76581,979489.0,8443868.0
2018-04-23,115000,115500,112500,113500,35529,958379.0,8443868.0
2018-04-24,114000,116000,111500,113000,35915,954157.0,8443868.0
2018-04-25,112500,113500,110500,113500,26291,958379.0,8443868.0
2018-04-26,114000,115000,110000,111000,52131,937269.0,8443868.0
2018-04-27,111000,114500,111000,114000,26835,962601.0,8443868.0
2018-04-30,114000,114000,107500,110000,47697,928825.0,8443868.0
2018-05-02,106000,111000,106000,108500,34922,916160.0,8443868.0
2018-05-03,107500,109500,107000,107500,16767,907716.0,8443868.0
2018-05-04,106000,106000,99600,99900,90569,843542.0,8443868.0
2018-05-08,101000,104500,99500,99500,64645,840165.0,8443868.0
2018-05-09,99900,102000,98000,101500,36823,857053.0,8443868.0
2018-05-10,104500,104500,101000,102500,34277,865496.0,8443868.0
2018-05-11,103000,104500,102000,104000,34637,878162.0,8443868.0
2018-05-14,105000,105500,101000,102000,38706,861275.0,8443868.0
2018-05-15,102000,104000,100000,100500,40979,848609.0,8443868.0
2018-05-16,100500,104500,99800,104000,37608,878162.0,8443868.0
2018-05-17,103000,104500,102000,103000,17868,869718.0,8443868.0
