삼화전자공업(011230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-12-04,5395,5454,5269,5421,22730,13651.0,5808900.0
2003-12-05,5478,5478,5329,5456,6580,13738.0,5808900.0
2003-12-08,5351,5421,5247,5352,7660,13477.0,5808900.0
2003-12-09,5231,5391,5231,5363,15910,13506.0,5808900.0
2003-12-10,5214,5374,5214,5352,11370,13477.0,5808900.0
2003-12-11,5276,5403,5276,5386,11490,13564.0,5808900.0
2003-12-12,5421,6193,5303,6194,103044,15597.0,5808900.0
2003-12-15,6616,7054,6338,6909,175370,17398.0,5808900.0
2003-12-16,6892,6892,6453,6482,41110,16323.0,5808900.0
2003-12-17,6684,6732,6131,6159,50480,15510.0,5808900.0
2003-12-18,6007,6516,5881,6067,51280,15277.0,5808900.0
2003-12-19,6019,6943,6019,6943,138540,17485.0,5808900.0
2003-12-22,7147,7147,6453,6459,64030,16265.0,5808900.0
2003-12-23,6309,6621,6135,6217,38510,15655.0,5808900.0
2003-12-24,6118,6245,5784,6021,40370,15161.0,5808900.0
2003-12-26,5532,5807,5532,5605,37310,14116.0,5808900.0
2003-12-29,5432,5811,5432,5652,4390,14232.0,5808900.0
2003-12-30,5859,6042,5696,5882,7690,14813.0,5808900.0
2004-01-02,5882,6298,5882,6228,6910,15684.0,5808900.0
2004-01-05,6227,6330,5881,5963,11870,15016.0,5808900.0
2004-01-06,5997,6227,5882,5998,25530,15103.0,5808900.0
2004-01-07,6112,6112,5882,5894,26926,14842.0,5808900.0
2004-01-08,5878,6086,5600,5629,30790,14174.0,5808900.0
2004-01-09,5626,5766,5536,5652,18240,14232.0,5808900.0
2004-01-12,5812,5812,5466,5663,14450,14261.0,5808900.0
2004-01-13,5744,5766,5432,5536,11450,13941.0,5808900.0
2004-01-14,5536,5604,5351,5559,5210,13999.0,5808900.0
2004-01-15,5647,5829,5472,5479,27900,13796.0,5808900.0
2004-01-16,5626,5626,5317,5329,18720,13419.0,5808900.0
2004-01-19,5299,5417,5243,5306,7040,13360.0,5808900.0
2004-01-20,5220,5417,5184,5398,7990,13593.0,5808900.0
2004-01-26,5314,5451,5221,5306,6710,13360.0,5808900.0
2004-01-27,5299,5299,5198,5294,13580,13331.0,5808900.0
2004-01-28,5288,5392,5184,5294,9550,13331.0,5808900.0
2004-01-29,5255,5336,5210,5306,10370,13360.0,5808900.0
2004-01-30,5351,5351,5143,5248,8410,13215.0,5808900.0
2004-02-02,5363,5363,5144,5144,7150,12954.0,5808900.0
2004-02-03,5187,5258,5097,5098,6820,12838.0,5808900.0
2004-02-04,5232,5299,5069,5190,3980,13070.0,5808900.0
2004-02-05,5198,5220,5080,5167,15310,13012.0,5808900.0
2004-02-06,5094,5532,5068,5386,22650,13564.0,5808900.0
2004-02-09,5303,5443,5246,5317,5130,13390.0,5808900.0
2004-02-10,5280,5351,5213,5329,8560,13419.0,5808900.0
2004-02-11,5231,5324,5231,5283,9610,13302.0,5808900.0
2004-02-12,5403,5403,5184,5190,9010,13070.0,5808900.0
2004-02-13,5150,5276,5150,5271,8870,13273.0,5808900.0
2004-02-16,5265,5265,5150,5156,14090,12983.0,5808900.0
2004-02-17,5346,5346,5139,5167,2820,13012.0,5808900.0
2004-02-18,5165,5258,5072,5213,24670,13128.0,5808900.0
2004-02-19,5106,5221,5069,5086,9490,12809.0,5808900.0
2004-02-20,5073,5155,5006,5133,17480,12925.0,5808900.0
2004-02-23,5214,5214,5028,5144,8180,12954.0,5808900.0
2004-02-24,5139,5184,5001,5167,6450,13012.0,5808900.0
2004-02-25,5214,5214,5028,5029,11950,12663.0,5808900.0
2004-02-26,5017,5166,5006,5144,6680,12954.0,5808900.0
2004-02-27,4958,5166,4958,5144,11390,12954.0,5808900.0
2004-03-02,5213,5280,5039,5213,13540,13128.0,5808900.0
2004-03-03,5236,5270,5121,5236,16360,13186.0,5808900.0
2004-03-04,5259,5582,5202,5352,16980,13477.0,5808900.0
2004-03-05,5417,5462,5221,5306,8060,13360.0,5808900.0
2004-03-08,5220,5299,5057,5063,18730,12751.0,5808900.0
2004-03-09,5005,5154,5005,5098,14180,12838.0,5808900.0
2004-03-10,5013,5139,5013,5075,13040,12780.0,5808900.0
2004-03-11,5139,5172,5023,5167,3620,13012.0,5808900.0
2004-03-12,5105,5197,4608,5052,3520,12721.0,5808900.0
2004-03-15,4861,5069,4861,5075,3060,12780.0,5808900.0
2004-03-16,4990,5094,4771,5075,8960,12780.0,5808900.0
2004-03-17,4976,5184,4954,5179,11260,13041.0,5808900.0
2004-03-18,5183,5220,5023,5052,6620,12721.0,5808900.0
2004-03-19,4980,5154,4980,5110,2520,12867.0,5808900.0
2004-03-22,5187,5187,4980,4994,8600,12576.0,5808900.0
2004-03-23,4860,4990,4723,4948,23280,12460.0,5808900.0
2004-03-24,4831,4947,4831,4913,5990,12373.0,5808900.0
2004-03-25,5098,5098,4798,4798,1610,12083.0,5808900.0
2004-03-26,4968,4968,4774,4879,3000,12286.0,5808900.0
2004-03-29,4804,4874,4700,4821,5120,12141.0,5808900.0
2004-03-30,4746,4839,4723,4752,8440,11966.0,5808900.0
2004-03-31,4683,4832,4683,4810,3010,12112.0,5808900.0
2004-04-01,4705,4820,4646,4787,9860,12053.0,5808900.0
2004-04-02,4783,4794,4679,4763,18490,11995.0,5808900.0
2004-04-06,4798,4798,4683,4694,19350,11821.0,5808900.0
2004-04-07,4746,4746,4608,4648,18860,11705.0,5808900.0
2004-04-08,4727,4727,4612,4671,33870,11763.0,5808900.0
2004-04-09,4659,4659,4611,4660,15560,11734.0,5808900.0
2004-04-12,4705,4705,4623,4683,3870,11792.0,5808900.0
2004-04-13,4689,4723,4619,4729,7870,11908.0,5808900.0
2004-04-14,4712,4782,4701,4752,5610,11966.0,5808900.0
2004-04-16,4745,5184,4678,5167,54755,13012.0,5808900.0
2004-04-19,5072,5937,5072,5536,355344,13941.0,5808900.0
2004-04-20,5663,5663,5166,5236,59340,13186.0,5808900.0
2004-04-21,5139,5417,4977,4983,49050,12547.0,5808900.0
2004-04-22,4981,5144,4809,4925,35850,12402.0,5808900.0
2004-04-23,4901,4993,4878,4879,19410,12286.0,5808900.0
2004-04-26,4860,4953,4815,4937,26990,12431.0,5808900.0
2004-04-27,4849,4942,4723,4740,34820,11937.0,5808900.0
2004-04-28,4827,5391,4678,5375,112430,13535.0,5808900.0
2004-04-29,5277,6108,5069,5179,293340,13041.0,5808900.0
2004-04-30,5002,5830,5002,5306,193727,13360.0,5808900.0
2004-05-03,5188,5213,5006,5017,49507,12634.0,5808900.0
2004-05-04,4890,5084,4890,4890,66880,12315.0,5808900.0
2004-05-06,4861,5069,4608,4856,44720,12228.0,5808900.0
2004-05-07,4723,4782,4515,4637,45210,11676.0,5808900.0
2004-05-10,4498,4509,3944,3945,70630,9933.0,5808900.0
2004-05-11,3807,4026,3807,3841,12840,9672.0,5808900.0
2004-05-12,4103,4103,3873,3910,15100,9846.0,5808900.0
2004-05-13,3895,3999,3895,3910,4750,9846.0,5808900.0
2004-05-14,3918,4078,3892,3898,16340,9817.0,5808900.0
2004-05-17,3906,3962,3698,3772,11740,9498.0,5808900.0
2004-05-18,3697,3905,3512,3633,17920,9149.0,5808900.0
2004-05-19,3631,3828,3505,3691,15470,9294.0,5808900.0
2004-05-20,3802,3802,3571,3760,9620,9469.0,5808900.0
2004-05-21,3776,3776,3594,3645,9100,9178.0,5808900.0
2004-05-24,3687,3777,3650,3668,5570,9236.0,5808900.0
2004-05-25,3621,4163,3621,4060,25350,10224.0,5808900.0
2004-05-27,4058,4103,3690,3910,13980,9846.0,5808900.0
2004-05-28,3806,4415,3780,3806,10260,9585.0,5808900.0
2004-05-31,3754,3984,3535,3656,11860,9207.0,5808900.0
2004-06-01,3654,3770,3609,3714,28030,9352.0,5808900.0
2004-06-02,3639,3766,3639,3668,9290,9236.0,5808900.0
2004-06-03,3631,3735,3631,3691,12770,9294.0,5808900.0
2004-06-04,3661,3880,3661,3760,7730,9469.0,5808900.0
2004-06-07,3721,3985,3721,3887,19740,9788.0,5808900.0
2004-06-08,3966,4463,3828,4464,317430,11240.0,5808900.0
2004-06-09,4493,4909,4077,4314,263730,10863.0,5808900.0
2004-06-10,4256,4256,3944,4060,83900,10224.0,5808900.0
2004-06-11,3999,4092,3643,3691,74550,9294.0,5808900.0
2004-06-14,3562,3770,3562,3622,48005,9120.0,5808900.0
2004-06-15,3572,3743,3572,3668,12740,9236.0,5808900.0
2004-06-16,3650,3765,3639,3656,21258,9207.0,5808900.0
2004-06-17,3650,3687,3594,3668,15690,9236.0,5808900.0
2004-06-18,3655,3747,3587,3725,16100,9381.0,5808900.0
2004-06-21,3698,3824,3639,3656,7750,9207.0,5808900.0
2004-06-22,3594,3731,3501,3645,33168,9178.0,5808900.0
2004-06-23,3606,3710,3606,3679,14400,9265.0,5808900.0
2004-06-24,3743,4214,3743,4083,306050,10282.0,5808900.0
2004-06-25,4081,4151,3806,3922,52620,9875.0,5808900.0
2004-06-28,3862,3932,3794,3806,14138,9585.0,5808900.0
2004-06-29,3747,4370,3505,3922,69160,9875.0,5808900.0
2004-06-30,3840,3955,3806,3945,18660,9933.0,5808900.0
2004-07-01,3896,4037,3829,3829,5770,9643.0,5808900.0
2004-07-02,4082,4082,3736,3737,13330,9410.0,5808900.0
2004-07-05,3790,3846,3742,3749,9250,9439.0,5808900.0
2004-07-06,3691,4037,3691,3829,13080,9643.0,5808900.0
2004-07-07,3702,3829,3677,3829,17890,9643.0,5808900.0
2004-07-08,3735,3828,3735,3795,6100,9556.0,5808900.0
2004-07-09,3806,3862,3702,3806,9830,9585.0,5808900.0
2004-07-12,3850,3850,3690,3691,16860,9294.0,5808900.0
2004-07-13,3690,3758,3654,3691,13950,9294.0,5808900.0
2004-07-14,3686,4214,3686,3956,115070,9962.0,5808900.0
2004-07-15,3850,3850,3586,3691,36100,9294.0,5808900.0
2004-07-16,3686,3720,3639,3645,19523,9178.0,5808900.0
2004-07-19,3587,3736,3587,3714,19690,9352.0,5808900.0
2004-07-20,3709,3802,3650,3656,23060,9207.0,5808900.0
2004-07-21,3687,3777,3687,3783,13360,9527.0,5808900.0
2004-07-22,3840,3840,3654,3714,4590,9352.0,5808900.0
2004-07-23,3690,3758,3643,3691,18287,9294.0,5808900.0
2004-07-26,3777,4077,3687,3979,62580,10020.0,5808900.0
2004-07-27,3962,4032,3386,3645,51980,9178.0,5808900.0
2004-07-28,3781,3781,3643,3714,18170,9352.0,5808900.0
2004-07-29,3616,3709,3594,3645,4640,9178.0,5808900.0
2004-07-30,3594,3639,3513,3552,10450,8946.0,5808900.0
2004-08-02,3677,3677,3506,3506,7180,8830.0,5808900.0
2004-08-03,3506,3621,3472,3506,5960,8830.0,5808900.0
2004-08-04,3506,3562,3320,3495,9380,8800.0,5808900.0
2004-08-05,3402,3562,3402,3518,3330,8859.0,5808900.0
2004-08-06,3453,3616,3420,3437,1420,8655.0,5808900.0
2004-08-09,3650,3686,3420,3645,13090,9178.0,5808900.0
2004-08-10,3642,3642,3550,3576,230,9004.0,5808900.0
2004-08-11,3512,3638,3501,3529,7370,8888.0,5808900.0
2004-08-12,3494,3620,3457,3483,24750,8771.0,5808900.0
2004-08-13,3467,3546,3467,3529,3430,8888.0,5808900.0
2004-08-16,3524,3617,3524,3552,2720,8946.0,5808900.0
2004-08-17,3621,3677,3551,3622,10770,9120.0,5808900.0
2004-08-18,3599,3621,3551,3622,8792,9120.0,5808900.0
2004-08-19,3620,3884,3620,3702,11060,9323.0,5808900.0
2004-08-20,3829,3829,3599,3622,11040,9120.0,5808900.0
2004-08-23,3610,3677,3610,3622,4410,9120.0,5808900.0
2004-08-24,3583,3720,3583,3656,2850,9207.0,5808900.0
2004-08-25,3654,3795,3654,3714,17600,9352.0,5808900.0
2004-08-26,3758,3770,3713,3714,7580,9352.0,5808900.0
2004-08-27,3724,4103,3724,4014,61336,10107.0,5808900.0
2004-08-30,3955,4245,3944,3945,29450,9933.0,5808900.0
2004-08-31,4036,4047,3884,4025,10780,10137.0,5808900.0
2004-09-01,3955,4093,3921,4048,64880,10195.0,5808900.0
2004-09-02,4263,4400,4100,4314,21250,10863.0,5808900.0
2004-09-03,4182,4297,4066,4221,5660,10630.0,5808900.0
2004-09-06,4140,4267,4014,4256,17030,10717.0,5808900.0
2004-09-07,4070,4196,3988,4141,31780,10427.0,5808900.0
2004-09-08,4043,4214,4043,4175,9940,10514.0,5808900.0
2004-09-09,4037,4152,3944,3945,12540,9933.0,5808900.0
2004-09-10,3954,4129,3921,4129,8070,10398.0,5808900.0
2004-09-13,4037,4256,4037,4152,7720,10456.0,5808900.0
2004-09-14,4059,4244,4036,4037,10940,10166.0,5808900.0
2004-09-15,4099,4124,3917,3968,19490,9991.0,5808900.0
2004-09-16,4147,4551,4043,4406,140976,11095.0,5808900.0
2004-09-17,4333,4448,4170,4221,31430,10630.0,5808900.0
2004-09-20,4077,4215,4066,4106,30120,10340.0,5808900.0
2004-09-21,4047,4705,4047,4567,136770,11502.0,5808900.0
2004-09-22,4564,4642,4285,4544,80990,11444.0,5808900.0
2004-09-23,4337,4497,4219,4360,16840,10979.0,5808900.0
2004-09-24,4170,4333,4125,4198,28300,10572.0,5808900.0
2004-09-30,4267,4267,4152,4164,9460,10485.0,5808900.0
2004-10-01,4129,4312,4129,4268,15030,10746.0,5808900.0
2004-10-04,4267,4452,4185,4360,3570,10979.0,5808900.0
2004-10-05,4193,4493,4193,4221,5980,10630.0,5808900.0
2004-10-06,4262,4411,4169,4175,11780,10514.0,5808900.0
2004-10-07,4181,4240,4100,4106,12250,10340.0,5808900.0
2004-10-08,4103,4140,4058,4129,13430,10398.0,5808900.0
2004-10-11,4048,4104,4014,4048,9030,10195.0,5808900.0
2004-10-12,4047,4151,3966,4025,3140,10137.0,5808900.0
2004-10-13,4170,4170,3939,3979,9370,10020.0,5808900.0
2004-10-14,3939,4009,3916,3956,9540,9962.0,5808900.0
2004-10-15,3943,4025,3910,4025,12770,10137.0,5808900.0
2004-10-18,3933,4037,3921,3933,26350,9904.0,5808900.0
2004-10-19,3917,4032,3917,3991,6900,10049.0,5808900.0
2004-10-20,3917,4124,3835,3968,6890,9991.0,5808900.0
2004-10-21,3974,3974,3802,3898,9390,9817.0,5808900.0
2004-10-22,3801,3857,3709,3852,8181,9701.0,5808900.0
2004-10-25,3713,3736,3598,3714,7090,9352.0,5808900.0
2004-10-26,3616,3743,3616,3656,9029,9207.0,5808900.0
2004-10-27,3677,3677,3587,3599,7390,9062.0,5808900.0
2004-10-28,3759,3759,3599,3737,27500,9410.0,5808900.0
2004-10-29,3632,3759,3621,3725,6900,9381.0,5808900.0
2004-11-01,3795,3795,3457,3483,50550,8771.0,5808900.0
2004-11-02,3575,3575,3457,3483,17050,8771.0,5808900.0
2004-11-03,3732,3996,3687,4002,72800,10078.0,5808900.0
2004-11-04,4597,4597,3836,3991,605130,10049.0,5808900.0
2004-11-05,4036,4151,3769,3795,122350,9556.0,5808900.0
2004-11-08,3869,3916,3731,3852,33840,9701.0,5808900.0
2004-11-09,3780,4000,3780,3806,56310,9585.0,5808900.0
2004-11-10,3742,3869,3709,3749,41520,9439.0,5808900.0
2004-11-11,3743,3814,3687,3783,14680,9527.0,5808900.0
2004-11-12,3777,3825,3732,3783,36330,9527.0,5808900.0
2004-11-15,3921,3921,3780,3806,16420,9585.0,5808900.0
2004-11-16,3795,3921,3795,3818,13810,9614.0,5808900.0
2004-11-17,3921,3943,3873,3922,8950,9875.0,5808900.0
2004-11-18,3846,4009,3846,3852,3320,9701.0,5808900.0
2004-11-19,3743,3892,3743,3760,26030,9469.0,5808900.0
2004-11-22,3703,3781,3692,3737,11970,9410.0,5808900.0
2004-11-23,3702,3725,3691,3714,5590,9352.0,5808900.0
2004-11-24,3702,3759,3691,3725,2720,9381.0,5808900.0
2004-11-25,3724,3758,3702,3702,1580,9323.0,5808900.0
2004-11-26,3754,3790,3697,3749,8670,9439.0,5808900.0
2004-11-29,3698,3985,3698,3991,21440,10049.0,5808900.0
2004-11-30,3921,3921,3795,3818,8680,9614.0,5808900.0
2004-12-01,3791,3858,3743,3783,6450,9527.0,5808900.0
2004-12-02,3802,3825,3766,3783,2410,9527.0,5808900.0
2004-12-03,3790,3858,3754,3864,9630,9730.0,5808900.0
2004-12-06,3769,3794,3769,3795,1976,9556.0,5808900.0
2004-12-07,3780,3806,3735,3806,3840,9585.0,5808900.0
2004-12-08,3781,4337,3781,4141,88710,10427.0,5808900.0
2004-12-09,3961,4009,3835,3852,25371,9701.0,5808900.0
2004-12-10,3847,3869,3777,3875,15910,9759.0,5808900.0
2004-12-13,3813,3869,3791,3875,1590,9759.0,5808900.0
2004-12-14,3769,3921,3769,3922,7940,9875.0,5808900.0
2004-12-15,3916,3984,3790,3956,5925,9962.0,5808900.0
2004-12-16,3950,4020,3916,3956,8985,9962.0,5808900.0
2004-12-17,3955,3989,3851,3933,13610,9904.0,5808900.0
2004-12-20,3932,4070,3921,4037,12881,10166.0,5808900.0
2004-12-21,4059,4267,3933,4060,16600,10224.0,5808900.0
2004-12-22,4081,4197,3770,3933,21660,9904.0,5808900.0
2004-12-23,3928,4136,3905,3968,19670,9991.0,5808900.0
2004-12-24,3921,3943,3921,3922,7200,9875.0,5808900.0
2004-12-27,3918,3918,3859,3898,5190,9817.0,5808900.0
2004-12-28,3996,4021,3870,3887,2793,9788.0,5808900.0
2004-12-29,3835,4229,3835,3979,8850,10020.0,5808900.0
2004-12-30,4058,4129,3988,4129,150,10398.0,5808900.0
2005-01-03,4208,4208,4014,4141,6720,10427.0,5808900.0
2005-01-04,4208,4208,4081,4141,11040,10427.0,5808900.0
2005-01-05,4152,4163,4152,4152,3800,10456.0,5808900.0
2005-01-06,4037,4152,3966,4152,8540,10456.0,5808900.0
2005-01-07,4100,4333,4100,4106,13300,10340.0,5808900.0
2005-01-10,4151,4311,4103,4129,14260,10398.0,5808900.0
2005-01-11,4193,4263,4148,4221,1270,10630.0,5808900.0
2005-01-12,4147,4215,4032,4095,3550,10311.0,5808900.0
2005-01-13,4092,4452,4092,4129,3660,10398.0,5808900.0
2005-01-14,4135,4228,4135,4175,12780,10514.0,5808900.0
2005-01-17,4148,4263,4032,4210,33230,10601.0,5808900.0
2005-01-18,4196,4311,4196,4244,32910,10688.0,5808900.0
2005-01-19,4359,4878,4266,4879,113298,12286.0,5808900.0
2005-01-20,5058,5533,4887,5086,208852,12809.0,5808900.0
2005-01-21,5094,5299,4838,4844,59310,12199.0,5808900.0
2005-01-24,4886,5288,4886,5075,30270,12780.0,5808900.0
2005-01-25,5299,5507,4861,5075,46340,12780.0,5808900.0
2005-01-26,5299,5299,4931,5075,14740,12780.0,5808900.0
2005-01-27,5232,5232,4861,4867,24480,12257.0,5808900.0
2005-01-28,4890,4924,4567,4694,14360,11821.0,5808900.0
2005-01-31,4623,4890,4578,4660,10020,11734.0,5808900.0
2005-02-01,4701,4953,4656,4844,13300,12199.0,5808900.0
2005-02-02,4957,5027,4727,4775,17790,12024.0,5808900.0
2005-02-03,4891,4891,4590,4590,11790,11560.0,5808900.0
2005-02-04,4563,4771,4563,4752,17860,11966.0,5808900.0
2005-02-07,5187,5187,4774,4879,11190,12286.0,5808900.0
2005-02-11,4656,4875,4642,4648,10888,11705.0,5808900.0
2005-02-14,4645,5027,4645,4994,31140,12576.0,5808900.0
2005-02-15,5028,5028,4843,5029,41280,12663.0,5808900.0
2005-02-16,4980,5281,4843,5236,30162,13186.0,5808900.0
2005-02-17,5254,5254,4898,4971,44220,12518.0,5808900.0
2005-02-18,4838,5127,4838,5052,24810,12721.0,5808900.0
2005-02-21,5281,5478,5166,5467,24470,13767.0,5808900.0
2005-02-22,5416,5554,4874,5040,34610,12692.0,5808900.0
2005-02-23,4887,5094,4816,4983,10880,12547.0,5808900.0
2005-02-24,4860,5046,4756,5052,15290,12721.0,5808900.0
2005-02-25,4875,5057,4850,4856,11080,12228.0,5808900.0
2005-02-28,4885,5045,4804,4821,18990,12141.0,5808900.0
2005-03-02,4746,5369,4746,4960,71069,12489.0,5808900.0
2005-03-03,4954,5117,4723,4752,52210,11966.0,5808900.0
2005-03-04,4976,5057,4782,4844,79134,12199.0,5808900.0
2005-03-07,4804,5023,4689,4729,37896,11908.0,5808900.0
2005-03-08,4775,4865,4634,4787,43834,12053.0,5808900.0
2005-03-09,4689,4771,4608,4729,20750,11908.0,5808900.0
2005-03-10,4728,4728,4590,4602,23540,11589.0,5808900.0
2005-03-11,4537,4655,4537,4614,29784,11618.0,5808900.0
2005-03-14,4619,4641,4574,4625,12440,11647.0,5808900.0
2005-03-15,4556,4613,4219,4268,60210,10746.0,5808900.0
2005-03-16,4308,4308,4240,4314,20340,10863.0,5808900.0
2005-03-17,4244,4426,4070,4129,59080,10398.0,5808900.0
2005-03-18,4125,4701,4100,4221,120650,10630.0,5808900.0
2005-03-21,4219,4219,3966,4037,13950,10166.0,5808900.0
2005-03-22,3966,4129,3966,4129,18400,10398.0,5808900.0
2005-03-23,4000,4163,4000,4164,16250,10485.0,5808900.0
2005-03-24,4104,4174,4059,4141,7210,10427.0,5808900.0
2005-03-25,4137,4215,4089,4221,8840,10630.0,5808900.0
2005-03-28,4103,4255,4103,4118,11194,10369.0,5808900.0
2005-03-29,4113,4180,4054,4175,17860,10514.0,5808900.0
2005-03-30,4113,4169,4076,4175,11730,10514.0,5808900.0
2005-03-31,4174,4219,4059,4152,14850,10456.0,5808900.0
2005-04-01,4058,4173,4058,4118,13150,10369.0,5808900.0
2005-04-04,4099,4214,4099,4187,12900,10543.0,5808900.0
2005-04-06,4104,4267,4104,4152,9820,10456.0,5808900.0
2005-04-07,4141,4290,4141,4164,11310,10485.0,5808900.0
2005-04-08,4147,4562,4147,4498,79790,11327.0,5808900.0
2005-04-11,4543,4568,4245,4383,30100,11037.0,5808900.0
2005-04-12,4288,4451,4232,4337,24410,10921.0,5808900.0
2005-04-13,4289,4370,4233,4244,11560,10688.0,5808900.0
2005-04-14,4163,4289,4129,4152,8870,10456.0,5808900.0
2005-04-15,4151,4196,4103,4118,10550,10369.0,5808900.0
2005-04-18,4013,4140,3850,4118,12970,10369.0,5808900.0
2005-04-19,4128,4128,3977,4118,2670,10369.0,5808900.0
2005-04-20,4129,4140,3896,3933,27004,9904.0,5808900.0
2005-04-21,3910,3910,3677,3714,31980,9352.0,5808900.0
2005-04-22,3847,3847,3698,3772,11130,9498.0,5808900.0
2005-04-25,3748,3874,3692,3737,9800,9410.0,5808900.0
2005-04-26,3698,3790,3698,3760,27810,9469.0,5808900.0
2005-04-27,3713,3758,3676,3691,7220,9294.0,5808900.0
2005-04-28,3686,3686,3512,3529,58520,8888.0,5808900.0
2005-04-29,3398,3617,3224,3241,61280,8162.0,5808900.0
2005-05-02,3264,3309,3253,3299,15170,8307.0,5808900.0
2005-05-03,3332,3368,3276,3299,10090,8307.0,5808900.0
2005-05-04,3260,3524,3260,3356,6210,8452.0,5808900.0
2005-05-06,3342,3413,3275,3379,8750,8510.0,5808900.0
2005-05-09,3309,3390,3253,3276,12960,8249.0,5808900.0
2005-05-10,3286,3353,3264,3264,11380,8220.0,5808900.0
2005-05-11,3271,3338,3201,3218,8711,8103.0,5808900.0
2005-05-12,3217,3298,3217,3299,9689,8307.0,5808900.0
2005-05-13,3253,3343,3228,3299,12610,8307.0,5808900.0
2005-05-16,3293,3349,3259,3322,22560,8365.0,5808900.0
2005-05-17,3339,3814,3339,3460,121431,8713.0,5808900.0
2005-05-18,3467,3478,3397,3414,24100,8597.0,5808900.0
2005-05-19,3413,3516,3354,3483,32850,8771.0,5808900.0
2005-05-20,3490,3572,3339,3449,21950,8684.0,5808900.0
2005-05-23,3379,3446,3331,3368,6120,8481.0,5808900.0
2005-05-24,3436,3436,3253,3299,14513,8307.0,5808900.0
2005-05-25,3276,3332,3276,3299,6510,8307.0,5808900.0
2005-05-26,3368,3368,3264,3276,6720,8249.0,5808900.0
2005-05-27,3294,3420,3294,3345,15850,8423.0,5808900.0
2005-05-30,3413,3413,3342,3379,1710,8510.0,5808900.0
2005-05-31,3342,3413,3342,3379,7330,8510.0,5808900.0
2005-06-01,3374,3442,3315,3414,31710,8597.0,5808900.0
2005-06-02,3458,3483,3390,3391,26690,8539.0,5808900.0
2005-06-03,3420,3420,3294,3356,25620,8452.0,5808900.0
2005-06-07,3293,3375,3293,3333,13300,8394.0,5808900.0
2005-06-08,3331,3435,3331,3391,13050,8539.0,5808900.0
2005-06-09,3435,3435,3320,3368,4670,8481.0,5808900.0
2005-06-10,3368,3494,3343,3495,22640,8800.0,5808900.0
2005-06-13,3490,3524,3409,3437,20360,8655.0,5808900.0
2005-06-14,3424,3435,3379,3379,22970,8510.0,5808900.0
2005-06-15,3375,3431,3350,3437,16390,8655.0,5808900.0
2005-06-16,3368,3424,3368,3379,22140,8510.0,5808900.0
2005-06-17,3402,3402,3390,3391,6930,8539.0,5808900.0
2005-06-20,3397,3501,3386,3437,27720,8655.0,5808900.0
2005-06-21,3430,3478,3385,3414,10160,8597.0,5808900.0
2005-06-22,3431,3453,3375,3426,34704,8626.0,5808900.0
2005-06-23,3447,3599,3391,3518,87350,8859.0,5808900.0
2005-06-24,3528,3540,3447,3506,11800,8830.0,5808900.0
2005-06-27,3535,3535,3431,3449,26690,8684.0,5808900.0
2005-06-28,3424,3483,3424,3483,19440,8771.0,5808900.0
2005-06-29,3479,3501,3420,3449,51310,8684.0,5808900.0
2005-06-30,3483,3494,3435,3483,16610,8771.0,5808900.0
2005-07-01,3483,3632,3483,3622,56920,9120.0,5808900.0
2005-07-04,3673,3673,3595,3679,19520,9265.0,5808900.0
2005-07-05,3677,3724,3598,3702,35530,9323.0,5808900.0
2005-07-06,3687,3777,3628,3668,42670,9236.0,5808900.0
2005-07-07,3736,3851,3643,3725,40100,9381.0,5808900.0
2005-07-08,3725,3795,3666,3737,27220,9410.0,5808900.0
2005-07-11,3714,3807,3714,3737,19970,9410.0,5808900.0
2005-07-12,3770,3955,3770,3841,36020,9672.0,5808900.0
2005-07-13,3933,3933,3736,3737,32808,9410.0,5808900.0
2005-07-14,3736,4141,3736,4060,259330,10224.0,5808900.0
2005-07-15,4070,4174,3921,3933,144240,9904.0,5808900.0
2005-07-18,3906,4010,3858,3875,76750,9759.0,5808900.0
2005-07-19,3884,3909,3769,3795,76490,9556.0,5808900.0
2005-07-20,3818,3851,3691,3725,73370,9381.0,5808900.0
2005-07-21,3731,3754,3731,3749,15830,9439.0,5808900.0
2005-07-22,3806,3806,3643,3691,44708,9294.0,5808900.0
2005-07-25,3654,3781,3643,3702,27980,9323.0,5808900.0
2005-07-26,3655,3781,3655,3725,45400,9381.0,5808900.0
2005-07-27,3731,3846,3731,3852,34960,9701.0,5808900.0
2005-07-28,4044,4044,3836,3898,65210,9817.0,5808900.0
2005-07-29,3840,3978,3829,3829,25450,9643.0,5808900.0
2005-08-01,3929,3929,3732,3898,22091,9817.0,5808900.0
2005-08-02,3805,3895,3794,3795,19580,9556.0,5808900.0
2005-08-03,3781,3851,3713,3714,47340,9352.0,5808900.0
2005-08-04,3713,3724,3575,3587,25780,9033.0,5808900.0
2005-08-05,3506,3632,3472,3495,34640,8800.0,5808900.0
2005-08-08,3420,3512,3420,3437,12920,8655.0,5808900.0
2005-08-09,3443,3502,3432,3460,13500,8713.0,5808900.0
2005-08-10,3453,3557,3453,3529,23600,8888.0,5808900.0
2005-08-11,3524,3617,3454,3552,13821,8946.0,5808900.0
2005-08-12,3546,3650,3479,3552,21890,8946.0,5808900.0
2005-08-16,3512,3661,3501,3541,27860,8917.0,5808900.0
2005-08-17,3535,3535,3443,3449,21887,8684.0,5808900.0
