한화에어로스페이스(012450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-07,8615,8861,8562,8861,426349,638330.0,77000000.0
2004-07-08,8689,8817,8668,8669,603790,624470.0,77000000.0
2004-07-09,8657,8946,8646,8872,536135,639100.0,77000000.0
2004-07-12,9063,9256,8978,9011,788700,649110.0,77000000.0
2004-07-13,9106,9181,8967,9161,454462,659890.0,77000000.0
2004-07-14,9096,9161,8818,8818,404567,635250.0,77000000.0
2004-07-15,8765,8861,8626,8754,408381,630630.0,77000000.0
2004-07-16,8668,8914,8582,8872,385080,639100.0,77000000.0
2004-07-19,8690,8936,8680,8936,504381,643720.0,77000000.0
2004-07-20,8839,8850,8657,8680,390861,625240.0,77000000.0
2004-07-21,8860,9127,8807,9043,949780,651420.0,77000000.0
2004-07-22,8850,9149,8764,9150,594950,659120.0,77000000.0
2004-07-23,9095,9149,8924,9011,613650,649110.0,77000000.0
2004-07-26,8786,8936,8786,8893,297120,640640.0,77000000.0
2004-07-27,8872,8883,8701,8861,426806,638330.0,77000000.0
2004-07-28,8968,9289,8957,9267,1266417,667590.0,77000000.0
2004-07-29,9214,9267,8893,8936,595570,643720.0,77000000.0
2004-07-30,9074,9320,9010,9193,715833,662200.0,77000000.0
2004-08-02,9193,9193,9011,9107,552093,656040.0,77000000.0
2004-08-03,9213,9352,9202,9321,727220,671440.0,77000000.0
2004-08-04,9160,9331,9042,9332,516860,672210.0,77000000.0
2004-08-05,9385,9770,9278,9727,1159909,700700.0,77000000.0
2004-08-06,9566,9918,9512,9802,791470,706090.0,77000000.0
2004-08-09,9705,9993,9598,9941,637859,716100.0,77000000.0
2004-08-10,9886,9951,9705,9845,445514,709170.0,77000000.0
2004-08-11,9929,9929,9608,9642,600198,694540.0,77000000.0
2004-08-12,9652,9780,9577,9780,810324,704550.0,77000000.0
2004-08-13,9726,9886,9619,9845,728420,709170.0,77000000.0
2004-08-16,9845,9855,9663,9759,580560,703010.0,77000000.0
2004-08-17,9855,10123,9823,9898,847376,713020.0,77000000.0
2004-08-18,9941,10144,9877,10101,828095,727650.0,77000000.0
2004-08-19,10208,10251,9962,9962,1009401,717640.0,77000000.0
2004-08-20,9877,9919,9674,9919,948980,714560.0,77000000.0
2004-08-23,9951,10015,9812,9834,578731,708400.0,77000000.0
2004-08-24,9844,9951,9737,9866,729400,710710.0,77000000.0
2004-08-25,9918,9972,9812,9909,1018655,713790.0,77000000.0
2004-08-26,9994,10016,9845,9930,1366610,715330.0,77000000.0
2004-08-27,9994,10304,9952,10304,2014983,742280.0,77000000.0
2004-08-30,10378,10378,10100,10144,944510,730730.0,77000000.0
2004-08-31,10057,10175,9940,10048,860894,723800.0,77000000.0
2004-09-01,10122,10432,10047,10422,1151063,750750.0,77000000.0
2004-09-02,10433,10454,10197,10197,1216480,734580.0,77000000.0
2004-09-03,10251,10283,9866,9898,1165600,713020.0,77000000.0
2004-09-06,9897,9993,9779,9834,1001951,708400.0,77000000.0
2004-09-07,9801,9886,9630,9663,1821849,696080.0,77000000.0
2004-09-08,9630,9779,9523,9524,1326149,686070.0,77000000.0
2004-09-09,9566,9566,9331,9524,1599803,686070.0,77000000.0
2004-09-10,9556,9834,9556,9823,1754460,707630.0,77000000.0
2004-09-13,9994,10090,9952,10058,1774490,724570.0,77000000.0
2004-09-14,10196,10196,9822,9845,1235496,709170.0,77000000.0
2004-09-15,9834,9909,9684,9716,1182755,699930.0,77000000.0
2004-09-16,9652,9877,9652,9716,1333554,699930.0,77000000.0
2004-09-17,9631,9748,9599,9620,1315901,693000.0,77000000.0
2004-09-20,9619,9822,9619,9663,1230298,696080.0,77000000.0
2004-09-21,9662,9822,9651,9706,828895,699160.0,77000000.0
2004-09-22,9758,9822,9502,9503,1046245,684530.0,77000000.0
2004-09-23,9427,9459,9309,9364,760015,674520.0,77000000.0
2004-09-24,9310,9470,9310,9342,672059,672980.0,77000000.0
2004-09-30,9341,9523,9341,9460,499724,681450.0,77000000.0
2004-10-01,9470,9588,9460,9513,743490,685300.0,77000000.0
2004-10-04,9694,10047,9694,10048,2229542,723800.0,77000000.0
2004-10-05,10069,10080,9930,9994,1298314,719950.0,77000000.0
2004-10-06,9994,10197,9866,10026,1903867,722260.0,77000000.0
2004-10-07,10112,10400,10090,10261,2762760,739200.0,77000000.0
2004-10-08,10133,10614,10123,10475,2693328,754600.0,77000000.0
2004-10-11,10410,10624,10314,10529,1318738,758450.0,77000000.0
2004-10-12,10624,10667,9940,9941,1832717,716100.0,77000000.0
2004-10-13,10048,10080,9631,9727,1646151,700700.0,77000000.0
2004-10-14,9620,9684,9503,9588,908671,690690.0,77000000.0
2004-10-15,9428,9609,9417,9449,1169107,680680.0,77000000.0
2004-10-18,9448,9608,9309,9364,1170240,674520.0,77000000.0
2004-10-19,9459,9566,9437,9503,676788,684530.0,77000000.0
2004-10-20,9428,9481,9139,9139,1078130,658350.0,77000000.0
2004-10-21,9063,9085,8091,8231,3210972,592900.0,77000000.0
2004-10-22,8316,8583,8316,8455,1080417,609070.0,77000000.0
2004-10-25,8251,8262,7930,7942,1127621,572110.0,77000000.0
2004-10-26,7910,8102,7910,7974,714597,574420.0,77000000.0
2004-10-27,8069,8155,7578,7632,1518031,549780.0,77000000.0
2004-10-28,7782,7814,7632,7696,1262267,554400.0,77000000.0
2004-10-29,7652,7802,7588,7707,773150,555170.0,77000000.0
2004-11-01,7749,8026,7749,7910,977901,569800.0,77000000.0
2004-11-02,8017,8231,7963,8198,1007770,590590.0,77000000.0
2004-11-03,8198,8209,7995,8198,1002150,590590.0,77000000.0
2004-11-04,8241,8252,8017,8027,709540,578270.0,77000000.0
2004-11-05,8092,8156,7963,8070,957190,581350.0,77000000.0
2004-11-08,8081,8124,7782,7792,799427,561330.0,77000000.0
2004-11-09,7803,7921,7782,7824,455812,563640.0,77000000.0
2004-11-10,7835,7931,7835,7899,463414,569030.0,77000000.0
2004-11-11,7878,8038,7867,7963,941019,573650.0,77000000.0
2004-11-12,8037,8272,7973,8156,1342432,587510.0,77000000.0
2004-11-15,8208,8251,8080,8156,1001465,587510.0,77000000.0
2004-11-16,8144,8336,8048,8188,1525629,589820.0,77000000.0
2004-11-17,8315,8743,8283,8701,2306888,626780.0,77000000.0
2004-11-18,8669,8701,8423,8476,1681724,610610.0,77000000.0
2004-11-19,8541,8573,8380,8551,907736,616000.0,77000000.0
2004-11-22,8402,8487,8305,8305,837541,598290.0,77000000.0
2004-11-23,8348,8519,8327,8508,517316,612920.0,77000000.0
2004-11-24,8497,8550,8390,8498,460343,612150.0,77000000.0
2004-11-25,8540,8550,8390,8498,478843,612150.0,77000000.0
2004-11-26,8422,8561,8262,8263,728660,595210.0,77000000.0
2004-11-29,8230,8304,8069,8124,537300,585200.0,77000000.0
2004-11-30,8081,8252,8081,8177,592993,589050.0,77000000.0
2004-12-01,8176,8336,8176,8295,537470,597520.0,77000000.0
2004-12-02,8443,8475,8262,8263,635758,595210.0,77000000.0
2004-12-03,8391,8455,8273,8455,759135,609070.0,77000000.0
2004-12-06,8476,8594,8380,8444,780407,608300.0,77000000.0
2004-12-07,8476,8562,8263,8273,699110,595980.0,77000000.0
2004-12-08,8230,8283,8144,8188,543946,589820.0,77000000.0
2004-12-09,8176,8251,8144,8188,494369,589820.0,77000000.0
2004-12-10,8176,8219,7920,7942,649271,572110.0,77000000.0
2004-12-13,7952,8026,7898,7942,379009,572110.0,77000000.0
2004-12-14,8016,8048,7930,7942,421560,572110.0,77000000.0
2004-12-15,7963,8166,7963,8038,650461,579040.0,77000000.0
2004-12-16,8069,8165,8016,8081,844794,582120.0,77000000.0
2004-12-17,8091,8112,7749,7846,1934662,565180.0,77000000.0
2004-12-20,7846,7921,7803,7856,576050,565950.0,77000000.0
2004-12-21,7877,7920,7802,7814,472590,562870.0,77000000.0
2004-12-22,7866,8016,7834,7985,768111,575190.0,77000000.0
2004-12-23,8070,8412,8049,8209,2258541,591360.0,77000000.0
2004-12-24,8273,8273,8102,8166,533380,588280.0,77000000.0
2004-12-27,8252,8295,8134,8177,662488,589050.0,77000000.0
2004-12-28,8144,8219,8059,8060,562315,580580.0,77000000.0
2004-12-29,8081,8316,8060,8316,604356,599060.0,77000000.0
2004-12-30,8379,8636,8336,8594,1469730,619080.0,77000000.0
2005-01-03,8689,8764,8572,8701,921225,626780.0,77000000.0
2005-01-04,8637,8733,8573,8583,773459,618310.0,77000000.0
2005-01-05,8486,8711,8465,8712,691621,627550.0,77000000.0
2005-01-06,8712,8861,8669,8786,1080608,632940.0,77000000.0
2005-01-07,8871,8892,8679,8701,792407,626780.0,77000000.0
2005-01-10,8712,8733,8583,8615,566680,620620.0,77000000.0
2005-01-11,8636,8711,8604,8637,652990,622160.0,77000000.0
2005-01-12,8626,8712,8605,8615,438570,620620.0,77000000.0
2005-01-13,8637,8722,8583,8647,529285,622930.0,77000000.0
2005-01-14,8604,8839,8572,8637,1432435,622160.0,77000000.0
2005-01-17,8711,9053,8711,8904,2080196,641410.0,77000000.0
2005-01-18,9031,9341,8914,9332,2412568,672210.0,77000000.0
2005-01-19,9417,9481,9225,9267,1474950,667590.0,77000000.0
2005-01-20,9192,9192,9106,9118,826210,656810.0,77000000.0
2005-01-21,9085,9181,9031,9118,746110,656810.0,77000000.0
2005-01-24,9118,9385,9011,9278,1348960,668360.0,77000000.0
2005-01-25,9203,9235,9064,9064,870310,652960.0,77000000.0
2005-01-26,9127,9363,9095,9321,1131258,671440.0,77000000.0
2005-01-27,9364,9385,9193,9246,780622,666050.0,77000000.0
2005-01-28,9224,9331,9170,9193,474953,662200.0,77000000.0
2005-01-31,9150,9278,9086,9171,631516,660660.0,77000000.0
2005-02-01,9182,9235,9086,9096,565990,655270.0,77000000.0
2005-02-02,9117,9170,8999,9022,512080,649880.0,77000000.0
2005-02-03,9011,9075,8979,9000,511820,648340.0,77000000.0
2005-02-04,8999,9202,8967,9161,617151,659890.0,77000000.0
2005-02-07,9257,9278,9203,9235,759148,665280.0,77000000.0
2005-02-11,9138,9320,9127,9225,797552,664510.0,77000000.0
2005-02-14,9309,9502,9234,9385,1437598,676060.0,77000000.0
2005-02-15,9460,9577,9342,9438,1095938,679910.0,77000000.0
2005-02-16,9534,9555,9363,9503,1113075,684530.0,77000000.0
2005-02-17,9448,9705,9427,9706,1311525,699160.0,77000000.0
2005-02-18,9727,9962,9631,9887,1338528,712250.0,77000000.0
2005-02-21,10101,10123,9834,9930,1475063,715330.0,77000000.0
2005-02-22,9941,9941,9503,9513,1133081,685300.0,77000000.0
2005-02-23,9364,9738,9332,9545,1239173,687610.0,77000000.0
2005-02-24,9674,10229,9663,10101,2413352,727650.0,77000000.0
2005-02-25,10283,10358,10069,10101,1803844,727650.0,77000000.0
2005-02-28,10347,10529,10272,10368,1995841,746900.0,77000000.0
2005-03-02,10529,10796,10368,10571,2103011,761530.0,77000000.0
2005-03-03,10689,11170,10689,11170,2344717,804650.0,77000000.0
2005-03-04,11223,11330,10956,11330,1724062,816200.0,77000000.0
2005-03-07,11384,11491,10796,11063,1478852,796950.0,77000000.0
2005-03-08,11010,11117,10529,10689,1337958,770000.0,77000000.0
2005-03-09,10581,10902,10474,10903,1128009,785400.0,77000000.0
2005-03-10,10657,11010,10657,10849,857600,781550.0,77000000.0
2005-03-11,10956,11277,10956,11063,1057753,796950.0,77000000.0
2005-03-14,11009,11169,10795,11010,1095817,793100.0,77000000.0
2005-03-15,11062,11116,10453,10454,1417969,753060.0,77000000.0
2005-03-16,10315,10475,10048,10229,1256665,736890.0,77000000.0
2005-03-17,10058,10112,9631,9684,1433468,697620.0,77000000.0
2005-03-18,9683,10057,9683,9834,1479702,708400.0,77000000.0
2005-03-21,9940,10250,9908,10048,1221573,723800.0,77000000.0
2005-03-22,10048,10101,9941,9962,485133,717640.0,77000000.0
2005-03-23,9845,10005,9716,9748,663396,702240.0,77000000.0
2005-03-24,9855,9930,9556,9684,702130,697620.0,77000000.0
2005-03-25,9726,9940,9555,9941,967897,716100.0,77000000.0
2005-03-28,10015,10122,9940,10048,579376,723800.0,77000000.0
2005-03-29,10057,10122,9726,9802,546259,706090.0,77000000.0
2005-03-30,9684,9813,9642,9780,421230,704550.0,77000000.0
2005-03-31,9972,10004,9833,9877,432082,711480.0,77000000.0
2005-04-01,9801,10100,9801,10048,632939,723800.0,77000000.0
2005-04-04,10004,10100,9897,10048,568995,723800.0,77000000.0
2005-04-06,10089,10122,9940,10048,590754,723800.0,77000000.0
2005-04-07,10133,10294,10080,10240,973191,737660.0,77000000.0
2005-04-08,10378,10421,10143,10144,752232,730730.0,77000000.0
2005-04-11,10100,10111,9961,9973,478532,718410.0,77000000.0
2005-04-12,9951,9993,9854,9866,570639,710710.0,77000000.0
2005-04-13,9865,9951,9844,9877,411532,711480.0,77000000.0
2005-04-14,9747,9929,9705,9706,687930,699160.0,77000000.0
2005-04-15,9652,9684,9492,9577,661320,689920.0,77000000.0
2005-04-18,9395,9459,9149,9150,725696,659120.0,77000000.0
2005-04-19,9224,9363,9170,9193,589372,662200.0,77000000.0
2005-04-20,9298,9469,9256,9385,654030,676060.0,77000000.0
2005-04-21,9202,9384,9160,9385,355058,676060.0,77000000.0
2005-04-22,9524,9642,9342,9342,503598,672980.0,77000000.0
2005-04-25,9214,9385,9214,9374,332460,675290.0,77000000.0
2005-04-26,9384,9437,9213,9214,344920,663740.0,77000000.0
2005-04-27,9128,9171,8915,9000,524080,648340.0,77000000.0
2005-04-28,8989,9032,8851,8861,331886,638330.0,77000000.0
2005-04-29,8689,8775,8550,8562,690580,616770.0,77000000.0
2005-05-02,8615,8701,8476,8615,470533,620620.0,77000000.0
2005-05-03,8614,8657,8497,8498,501824,612150.0,77000000.0
2005-05-04,8498,8754,8498,8754,536602,630630.0,77000000.0
2005-05-06,8764,8924,8753,8851,419150,637560.0,77000000.0
2005-05-09,8840,8851,8690,8754,325740,630630.0,77000000.0
2005-05-10,8807,8850,8764,8808,267700,634480.0,77000000.0
2005-05-11,8743,8753,8582,8605,243208,619850.0,77000000.0
2005-05-12,8605,8658,8594,8615,230120,620620.0,77000000.0
2005-05-13,8541,8701,8530,8658,270735,623700.0,77000000.0
2005-05-16,8743,8850,8711,8744,268677,629860.0,77000000.0
2005-05-17,8893,8925,8754,8786,351002,632940.0,77000000.0
2005-05-18,8903,9095,8850,9054,506518,652190.0,77000000.0
2005-05-19,9192,9213,9063,9086,526092,654500.0,77000000.0
2005-05-20,9128,9235,9086,9171,375490,660660.0,77000000.0
2005-05-23,9214,9267,9150,9246,274397,666050.0,77000000.0
2005-05-24,9245,9480,9192,9460,676010,681450.0,77000000.0
2005-05-25,9492,9503,9246,9246,493780,666050.0,77000000.0
2005-05-26,9257,9802,9257,9727,1208090,700700.0,77000000.0
2005-05-27,9854,9961,9769,9877,897663,711480.0,77000000.0
2005-05-30,9844,9993,9812,9866,476532,710710.0,77000000.0
2005-05-31,9833,9929,9705,9909,404153,713790.0,77000000.0
2005-06-01,9790,9940,9790,9845,401128,709170.0,77000000.0
2005-06-02,9909,10005,9887,9962,535400,717640.0,77000000.0
2005-06-03,9994,10219,9994,10197,808620,734580.0,77000000.0
2005-06-07,10068,10207,10025,10176,509170,733040.0,77000000.0
2005-06-08,10165,10326,10133,10197,580076,734580.0,77000000.0
2005-06-09,10122,10453,10122,10454,687830,753060.0,77000000.0
2005-06-10,10422,10582,10368,10507,607021,756910.0,77000000.0
2005-06-13,10550,10646,10411,10411,562751,749980.0,77000000.0
2005-06-14,10368,10422,9941,9962,1010233,717640.0,77000000.0
2005-06-15,10026,10636,10026,10582,1359354,762300.0,77000000.0
2005-06-16,10678,10689,10475,10550,734689,759990.0,77000000.0
2005-06-17,10550,10625,10283,10550,468542,759990.0,77000000.0
2005-06-20,10549,10570,10282,10315,436000,743050.0,77000000.0
2005-06-21,10228,10357,10100,10155,435622,731500.0,77000000.0
2005-06-22,10058,10272,10026,10197,530899,734580.0,77000000.0
2005-06-23,10132,10464,10111,10454,701443,753060.0,77000000.0
2005-06-24,10260,10346,10132,10176,479971,733040.0,77000000.0
2005-06-27,9994,10037,9823,9898,593240,713020.0,77000000.0
2005-06-28,9833,10100,9812,10080,507800,726110.0,77000000.0
2005-06-29,10260,10613,10239,10497,1340558,756140.0,77000000.0
2005-06-30,10646,10849,10604,10689,1201943,770000.0,77000000.0
2005-07-01,10635,11276,10603,11117,1641953,800800.0,77000000.0
2005-07-04,11329,11650,11276,11598,1676013,835450.0,77000000.0
2005-07-05,11704,11757,11222,11384,986372,820050.0,77000000.0
2005-07-06,11543,11864,11383,11705,1421400,843150.0,77000000.0
2005-07-07,11437,12186,11384,12025,1388731,866250.0,77000000.0
2005-07-08,12024,12024,11704,11758,809270,847000.0,77000000.0
2005-07-11,12024,12078,11597,11865,947761,854700.0,77000000.0
2005-07-12,11971,12131,11276,11598,1771350,835450.0,77000000.0
2005-07-13,11491,11865,11330,11651,702300,839300.0,77000000.0
2005-07-14,11810,11971,11650,11705,953870,843150.0,77000000.0
2005-07-15,11757,11917,11490,11491,687775,827750.0,77000000.0
2005-07-18,11490,11543,11276,11491,736774,827750.0,77000000.0
2005-07-19,11437,11972,11384,11918,1434725,858550.0,77000000.0
2005-07-20,11971,12398,11650,12079,1960211,870100.0,77000000.0
2005-07-21,12399,12399,11758,11918,1075995,858550.0,77000000.0
2005-07-22,11651,12025,11384,11918,1313026,858550.0,77000000.0
2005-07-25,12185,12826,12131,12667,2100006,912450.0,77000000.0
2005-07-26,12773,12880,12399,12613,1170160,908600.0,77000000.0
2005-07-27,12720,12720,12239,12613,1119488,908600.0,77000000.0
2005-07-28,12719,12933,12505,12667,1446752,912450.0,77000000.0
2005-07-29,12666,12719,12291,12346,1031268,889350.0,77000000.0
2005-08-01,12346,12560,12239,12399,922219,893200.0,77000000.0
2005-08-02,12345,12452,11917,11972,1177125,862400.0,77000000.0
2005-08-03,12186,12934,12079,12506,2947218,900900.0,77000000.0
2005-08-04,12826,13200,12559,12667,3526340,912450.0,77000000.0
2005-08-05,12505,12559,12024,12346,1605613,889350.0,77000000.0
2005-08-08,12131,12559,12131,12453,1157762,897050.0,77000000.0
2005-08-09,12559,13628,12505,13629,3331703,981750.0,77000000.0
2005-08-10,13735,14056,13415,14056,2401587,1012550.0,77000000.0
2005-08-11,13948,14429,13788,14110,2197509,1016400.0,77000000.0
2005-08-12,14216,14484,13896,14430,2130731,1039500.0,77000000.0
2005-08-16,14591,14751,14270,14430,1764022,1039500.0,77000000.0
2005-08-17,14109,14376,13895,14110,1594615,1016400.0,77000000.0
2005-08-18,14215,14483,13521,13522,1967468,974050.0,77000000.0
2005-08-19,13522,13842,13201,13735,1524115,989450.0,77000000.0
2005-08-22,13629,14377,13629,14216,1598467,1024100.0,77000000.0
2005-08-23,14269,14857,14215,14484,1800098,1043350.0,77000000.0
2005-08-24,14483,14643,14269,14591,1273752,1051050.0,77000000.0
2005-08-25,14536,14696,14215,14484,1375010,1043350.0,77000000.0
2005-08-26,14376,14964,14376,14751,1779777,1062600.0,77000000.0
2005-08-29,14377,14377,13842,14056,1975525,1012550.0,77000000.0
2005-08-30,14483,14536,14002,14270,1102831,1027950.0,77000000.0
2005-08-31,13949,14323,13896,14056,1097322,1012550.0,77000000.0
2005-09-01,14430,15178,14377,15178,2880913,1093400.0,77000000.0
2005-09-02,15177,15284,14910,15232,1171451,1097250.0,77000000.0
2005-09-05,15177,15552,15017,15072,1168600,1085700.0,77000000.0
2005-09-06,15178,15339,12987,13575,9258393,977900.0,77000000.0
2005-09-07,13896,14056,13254,13575,7991677,977900.0,77000000.0
2005-09-08,13735,13789,12720,12987,7315655,935550.0,77000000.0
2005-09-09,12986,13414,12826,13415,4130042,966350.0,77000000.0
2005-09-12,13361,13629,13254,13361,3833481,962500.0,77000000.0
2005-09-13,13360,13895,13253,13415,4746770,966350.0,77000000.0
2005-09-14,13467,13734,13467,13629,2441076,981750.0,77000000.0
2005-09-15,13735,14270,13575,13949,4298147,1004850.0,77000000.0
2005-09-16,14163,14323,13949,14056,1949028,1012550.0,77000000.0
2005-09-20,14216,14270,13896,13949,1808799,1004850.0,77000000.0
2005-09-21,13895,14055,13628,13629,1689315,981750.0,77000000.0
2005-09-22,13467,13681,13414,13629,1377173,981750.0,77000000.0
2005-09-23,13682,14056,13361,13361,1929273,962500.0,77000000.0
2005-09-26,13361,13842,13361,13842,1757884,997150.0,77000000.0
2005-09-27,13949,14056,13735,13949,1745677,1004850.0,77000000.0
2005-09-28,14216,14484,14056,14323,2641977,1031800.0,77000000.0
2005-09-29,14430,14484,13949,14323,1430195,1031800.0,77000000.0
2005-09-30,14483,14803,14322,14484,2242774,1043350.0,77000000.0
2005-10-04,14857,15017,14750,14751,1629256,1062600.0,77000000.0
2005-10-05,14751,15072,14537,14804,1810260,1066450.0,77000000.0
2005-10-06,14804,15125,14697,14911,1935656,1074150.0,77000000.0
2005-10-07,14965,15285,14858,14911,1744644,1074150.0,77000000.0
2005-10-10,15124,15177,14803,15072,1613592,1085700.0,77000000.0
2005-10-11,15072,15927,14965,15873,2746961,1143450.0,77000000.0
2005-10-12,16034,16461,15606,15606,3556853,1124200.0,77000000.0
2005-10-13,15820,16247,15553,16087,2786724,1158850.0,77000000.0
2005-10-14,16140,16354,15285,15392,2528087,1108800.0,77000000.0
2005-10-17,15605,15765,15231,15446,1451615,1112650.0,77000000.0
2005-10-18,15605,16246,15391,16034,2199652,1155000.0,77000000.0
2005-10-19,15873,15980,15125,15285,1924730,1101100.0,77000000.0
2005-10-20,15499,15659,15178,15178,1291184,1093400.0,77000000.0
2005-10-21,14965,15659,14911,15606,1261542,1124200.0,77000000.0
2005-10-24,15819,16781,15605,16782,3150337,1208900.0,77000000.0
2005-10-25,16996,17049,16354,16568,2744164,1193500.0,77000000.0
2005-10-26,16728,16942,16354,16621,1527949,1197350.0,77000000.0
2005-10-27,16620,17208,16460,16782,2364875,1208900.0,77000000.0
2005-10-28,16515,16621,15873,15980,1628127,1151150.0,77000000.0
2005-10-31,16300,16353,15872,16194,1035690,1166550.0,77000000.0
2005-11-01,16193,16727,16193,16515,1274313,1189650.0,77000000.0
2005-11-02,16567,16834,16514,16675,1099280,1201200.0,77000000.0
2005-11-03,16888,16888,16460,16675,957788,1201200.0,77000000.0
2005-11-04,16781,17476,16781,17263,2004116,1243550.0,77000000.0
2005-11-07,17477,17797,17263,17583,1409049,1266650.0,77000000.0
2005-11-08,17636,17743,17101,17744,1041710,1278200.0,77000000.0
2005-11-09,17744,17958,17530,17583,842553,1266650.0,77000000.0
2005-11-10,17476,17850,17262,17851,1291170,1285900.0,77000000.0
2005-11-11,18118,18385,18011,18385,1677323,1324400.0,77000000.0
2005-11-14,18492,18545,18171,18385,1485654,1324400.0,77000000.0
2005-11-15,18384,18384,18010,18225,1017436,1312850.0,77000000.0
2005-11-16,18064,18599,17851,18492,1175935,1332100.0,77000000.0
2005-11-17,18438,18919,18331,18813,1074107,1355200.0,77000000.0
2005-11-18,19026,19132,18598,18920,952400,1362900.0,77000000.0
2005-11-21,18706,18920,18545,18759,662062,1351350.0,77000000.0
2005-11-22,18706,18813,18011,18064,977006,1301300.0,77000000.0
2005-11-23,18385,19027,18385,18973,1250585,1366750.0,77000000.0
2005-11-24,19132,19667,19079,19294,1118979,1389850.0,77000000.0
2005-11-25,19346,19667,19079,19401,788148,1397550.0,77000000.0
2005-11-28,19293,19507,18865,18920,699195,1362900.0,77000000.0
2005-11-29,18598,18919,18438,18599,852397,1339800.0,77000000.0
2005-11-30,18384,19132,18384,19080,763690,1374450.0,77000000.0
2005-12-01,18758,18919,18491,18706,828119,1347500.0,77000000.0
2005-12-02,19080,19080,18545,18652,1339188,1343650.0,77000000.0
2005-12-05,18599,19347,18599,19240,1304659,1386000.0,77000000.0
2005-12-06,19293,20094,19132,19989,1665807,1439900.0,77000000.0
2005-12-07,19988,20148,19507,19508,945984,1405250.0,77000000.0
2005-12-08,19508,19828,19294,19828,824882,1428350.0,77000000.0
2005-12-09,19774,20522,19667,20256,1186239,1459150.0,77000000.0
2005-12-12,20256,20630,20149,20202,610356,1455300.0,77000000.0
2005-12-13,20149,20576,20149,20416,720920,1470700.0,77000000.0
2005-12-14,20416,20576,19775,20095,1169935,1447600.0,77000000.0
2005-12-15,20095,20202,19614,19828,804068,1428350.0,77000000.0
2005-12-16,19400,19667,19079,19561,871525,1409100.0,77000000.0
2005-12-19,19240,19775,19240,19614,830343,1412950.0,77000000.0
2005-12-20,19453,19881,19239,19561,850140,1409100.0,77000000.0
2005-12-21,19721,20256,19668,20202,1019828,1455300.0,77000000.0
2005-12-22,20363,20416,19454,19614,1251065,1412950.0,77000000.0
2005-12-23,19613,19720,18865,19401,1151716,1397550.0,77000000.0
2005-12-26,19187,19508,18759,18759,1064379,1351350.0,77000000.0
2005-12-27,18651,19293,18544,18706,1077251,1347500.0,77000000.0
2005-12-28,18332,19187,18332,19133,777153,1378300.0,77000000.0
2005-12-29,19239,19453,19079,19294,712709,1389850.0,77000000.0
2006-01-02,19667,20148,19239,20149,1247925,1451450.0,77000000.0
2006-01-03,20202,21538,19989,21378,2761107,1540000.0,77000000.0
2006-01-04,21751,21912,20789,20844,1211018,1501500.0,77000000.0
2006-01-05,20951,21111,19935,20309,1231791,1463000.0,77000000.0
2006-01-06,20149,21271,20149,21271,1310885,1532300.0,77000000.0
2006-01-09,22018,22393,21431,22180,1651403,1597750.0,77000000.0
2006-01-10,22554,23356,22019,22019,1702742,1586200.0,77000000.0
2006-01-11,22232,23087,21591,22768,1393353,1640100.0,77000000.0
2006-01-12,22981,23676,22875,23302,1061976,1678600.0,77000000.0
2006-01-13,23302,24799,22714,24371,1489575,1755600.0,77000000.0
2006-01-16,24585,26081,24157,25386,1906983,1828750.0,77000000.0
2006-01-17,25974,26990,25333,25493,1957278,1836450.0,77000000.0
2006-01-18,25385,26347,24156,24478,2266766,1763300.0,77000000.0
2006-01-19,24905,25066,23890,24264,1301761,1747900.0,77000000.0
2006-01-20,24156,24798,22232,22447,1395783,1617000.0,77000000.0
2006-01-23,21591,22874,20950,21485,1927051,1547700.0,77000000.0
2006-01-24,21965,23248,21484,23249,2072167,1674750.0,77000000.0
2006-01-25,23675,24637,23034,23837,1801301,1717100.0,77000000.0
2006-01-26,23837,24264,23302,24157,941781,1740200.0,77000000.0
2006-01-27,24798,24798,24210,24211,765173,1744050.0,77000000.0
2006-01-31,24210,25332,24103,24585,1012808,1771000.0,77000000.0
2006-02-01,24423,24477,22713,23623,1221449,1701700.0,77000000.0
2006-02-02,24049,24210,22606,23730,1126267,1709400.0,77000000.0
2006-02-03,23088,24211,23035,23462,1503009,1690150.0,77000000.0
2006-02-06,22981,23516,22500,22981,878330,1655500.0,77000000.0
2006-02-07,22981,23890,22981,22981,809558,1655500.0,77000000.0
2006-02-08,22980,23836,22980,23035,1165420,1659350.0,77000000.0
2006-02-09,23675,24691,23461,24692,1504576,1778700.0,77000000.0
2006-02-10,25012,25921,24959,25386,1758287,1828750.0,77000000.0
2006-02-13,25760,25866,24904,24959,693101,1797950.0,77000000.0
2006-02-14,24799,25707,24585,25707,1006469,1851850.0,77000000.0
2006-02-15,26027,26187,24530,24585,1259725,1771000.0,77000000.0
2006-02-16,24584,24958,24530,24585,1077156,1771000.0,77000000.0
2006-02-17,25119,25974,25012,25974,1140825,1871100.0,77000000.0
2006-02-20,26081,26936,26028,26936,1301946,1940400.0,77000000.0
2006-02-21,27043,27257,26562,27150,713048,1955800.0,77000000.0
2006-02-22,26883,27043,26455,26669,801611,1921150.0,77000000.0
2006-02-23,27149,27791,27042,27578,855253,1986600.0,77000000.0
2006-02-24,27630,28966,27577,27952,1547145,2013550.0,77000000.0
