대신증권(003540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-28,20300,20500,20200,20300,227592,1030700.0,50773400.0
2008-07-29,19850,20000,19650,19750,181492,1002775.0,50773400.0
2008-07-30,20400,20400,19900,20100,345029,1020545.0,50773400.0
2008-07-31,20300,20500,20150,20350,425897,1033239.0,50773400.0
2008-08-01,20000,20300,19850,20050,217978,1018007.0,50773400.0
2008-08-04,20050,20050,19250,19300,505527,979927.0,50773400.0
2008-08-05,19100,19550,18950,19200,459616,974849.0,50773400.0
2008-08-06,19750,19950,19550,19850,457241,1007852.0,50773400.0
2008-08-07,19700,20150,19450,20100,257359,1020545.0,50773400.0
2008-08-08,19800,20150,19650,20050,232751,1018007.0,50773400.0
2008-08-11,20350,20550,20000,20000,347856,1015468.0,50773400.0
2008-08-12,20050,20350,19950,20200,162140,1025623.0,50773400.0
2008-08-13,19900,20200,19550,19600,309955,995159.0,50773400.0
2008-08-14,19500,19900,19400,19850,183847,1007852.0,50773400.0
2008-08-18,19900,20000,19500,19550,161268,992620.0,50773400.0
2008-08-19,19250,19350,18900,19000,174093,964695.0,50773400.0
2008-08-20,18800,19400,18700,19100,226270,969772.0,50773400.0
2008-08-21,19100,19100,18550,18600,191259,944385.0,50773400.0
2008-08-22,18350,18500,17650,18000,299103,913921.0,50773400.0
2008-08-25,18050,18150,17650,17650,174829,896151.0,50773400.0
2008-08-26,17300,17950,17150,17300,227788,878380.0,50773400.0
2008-08-27,17150,17850,17100,17700,317213,898689.0,50773400.0
2008-08-28,17700,18250,17450,17450,319224,885996.0,50773400.0
2008-08-29,17850,18000,17550,17800,206310,903767.0,50773400.0
2008-09-01,17350,17500,16900,16900,290780,858070.0,50773400.0
2008-09-02,16600,17050,15900,16300,396246,827606.0,50773400.0
2008-09-03,16300,17250,16000,17200,317915,873302.0,50773400.0
2008-09-04,17050,17400,16550,16600,446362,842838.0,50773400.0
2008-09-05,16050,16550,15850,16550,229890,840300.0,50773400.0
2008-09-08,17250,18700,17000,18600,1190064,944385.0,50773400.0
2008-09-09,18100,18700,17800,17800,418719,903767.0,50773400.0
2008-09-10,17400,19300,17350,19000,647609,964695.0,50773400.0
2008-09-11,19000,19300,18700,19100,276081,969772.0,50773400.0
2008-09-12,19500,19700,19000,19250,238794,977388.0,50773400.0
2008-09-16,16400,16850,16400,16400,3353658,832684.0,50773400.0
2008-09-17,17000,17700,16650,17150,1147315,870764.0,50773400.0
2008-09-18,16400,16950,16100,16900,700428,858070.0,50773400.0
2008-09-19,18000,18150,17100,17400,499172,883457.0,50773400.0
2008-09-22,17650,17800,17250,17350,473712,880918.0,50773400.0
2008-09-23,17000,17850,16900,17750,399112,901228.0,50773400.0
2008-09-24,18000,18900,17750,18500,755059,939308.0,50773400.0
2008-09-25,18500,18950,18100,18750,404984,952001.0,50773400.0
2008-09-26,18700,18750,18000,18050,326486,916460.0,50773400.0
2008-09-29,18450,18700,17750,17850,290609,906305.0,50773400.0
2008-09-30,16700,18200,16500,18200,336126,924076.0,50773400.0
2008-10-01,18200,18350,17850,17950,179314,911383.0,50773400.0
2008-10-02,18200,18600,17750,17900,245183,908844.0,50773400.0
2008-10-06,17300,17650,16500,16600,252597,842838.0,50773400.0
2008-10-07,16200,16850,16000,16700,310995,847916.0,50773400.0
2008-10-08,16000,16350,15700,15800,396249,802220.0,50773400.0
2008-10-09,16100,16350,15800,15800,338825,802220.0,50773400.0
2008-10-10,15100,15300,14400,15300,304971,776833.0,50773400.0
2008-10-13,15950,16100,15350,16050,220743,814913.0,50773400.0
2008-10-14,17000,17500,16900,17050,555514,865686.0,50773400.0
2008-10-15,16650,17150,16500,16800,238787,852993.0,50773400.0
2008-10-16,15800,16100,15050,15600,290131,792065.0,50773400.0
2008-10-17,16150,16150,15150,15350,236833,779372.0,50773400.0
2008-10-20,15500,15800,14600,15400,309101,781910.0,50773400.0
2008-10-21,15650,15750,14800,15000,183770,761601.0,50773400.0
2008-10-22,14950,15200,13600,14150,285567,718444.0,50773400.0
2008-10-23,13200,13500,12600,12600,295445,639745.0,50773400.0
2008-10-24,12350,12750,10750,10800,827943,548353.0,50773400.0
2008-10-27,10300,11500,10300,11150,984674,566123.0,50773400.0
2008-10-28,10400,12750,10400,12750,1316960,647361.0,50773400.0
2008-10-29,13350,13850,10850,10900,1117663,553430.0,50773400.0
2008-10-30,11900,12500,10750,12500,1146282,634668.0,50773400.0
2008-10-31,12200,13900,12000,13900,1640899,705750.0,50773400.0
2008-11-03,13800,14400,13450,13800,705336,700673.0,50773400.0
2008-11-04,13800,13850,13000,13750,622777,698134.0,50773400.0
2008-11-05,14600,15400,14100,14350,994190,728598.0,50773400.0
2008-11-06,13300,13600,12500,12500,314207,634668.0,50773400.0
2008-11-07,11800,13500,11800,13500,350160,685441.0,50773400.0
2008-11-10,13700,13800,13100,13450,261290,682902.0,50773400.0
2008-11-11,13100,13250,12700,12950,234026,657516.0,50773400.0
2008-11-12,12500,13100,12300,13100,308014,665132.0,50773400.0
2008-11-13,12200,12400,11950,12050,188666,611819.0,50773400.0
2008-11-14,12650,12750,11750,11800,349106,599126.0,50773400.0
2008-11-17,11500,12450,11450,12400,2863763,629590.0,50773400.0
2008-11-18,12000,12200,11500,11500,315310,583894.0,50773400.0
2008-11-19,11650,11750,11350,11750,328956,596587.0,50773400.0
2008-11-20,11050,11200,10000,10300,408697,522966.0,50773400.0
2008-11-21,9800,11450,9740,11450,343140,581355.0,50773400.0
2008-11-24,11400,11800,10700,11200,389996,568662.0,50773400.0
2008-11-25,11950,12200,11300,11300,377201,573739.0,50773400.0
2008-11-26,11600,12750,11600,12700,903132,644822.0,50773400.0
2008-11-27,13150,13250,12500,12700,774229,644822.0,50773400.0
2008-11-28,12800,13100,12300,12300,390390,624513.0,50773400.0
2008-12-01,12400,13850,12250,12650,1113006,642284.0,50773400.0
2008-12-02,12000,12550,11800,12500,471855,634668.0,50773400.0
2008-12-03,12950,13700,12500,12500,789931,634668.0,50773400.0
2008-12-04,12900,13100,11800,12000,478182,609281.0,50773400.0
2008-12-05,12200,12550,11850,12500,264733,634668.0,50773400.0
2008-12-08,12900,13850,12700,13700,943601,695596.0,50773400.0
2008-12-09,13900,13900,13150,13450,518212,682902.0,50773400.0
2008-12-10,13650,14050,13550,13900,582619,705750.0,50773400.0
2008-12-11,14000,14650,13850,13950,594259,708289.0,50773400.0
2008-12-12,13450,14050,13000,13350,329170,677825.0,50773400.0
2008-12-15,13850,14700,13650,14650,461412,743830.0,50773400.0
2008-12-16,14500,14850,14100,14750,369188,748908.0,50773400.0
2008-12-17,15400,15500,14350,14500,507762,736214.0,50773400.0
2008-12-18,14950,15100,14450,14900,384105,756524.0,50773400.0
2008-12-19,14600,14900,14200,14800,222114,751446.0,50773400.0
2008-12-22,14900,15800,14850,15650,710223,794604.0,50773400.0
2008-12-23,15350,15550,14700,15050,309130,764140.0,50773400.0
2008-12-24,14700,14750,13900,14450,417756,733676.0,50773400.0
2008-12-26,14300,14500,13850,14050,354472,713366.0,50773400.0
2008-12-29,14000,14050,13550,13950,218174,708289.0,50773400.0
2008-12-30,13950,14200,13700,13700,205468,695596.0,50773400.0
2009-01-02,14000,15250,13900,14950,459877,759062.0,50773400.0
2009-01-05,15350,15650,15050,15100,665927,766678.0,50773400.0
2009-01-06,15100,15600,14950,15400,372467,781910.0,50773400.0
2009-01-07,15600,15900,15350,15800,566052,802220.0,50773400.0
2009-01-08,15100,15550,15100,15400,485983,781910.0,50773400.0
2009-01-09,15800,15800,14850,14850,476752,753985.0,50773400.0
2009-01-12,14400,14600,14200,14300,248267,726060.0,50773400.0
2009-01-13,14250,14700,14050,14700,321388,746369.0,50773400.0
2009-01-14,14550,15450,14550,15450,492983,784449.0,50773400.0
2009-01-15,14700,15100,14300,14350,553476,728598.0,50773400.0
2009-01-16,14700,14850,14050,14850,465463,753985.0,50773400.0
2009-01-19,14900,15050,14600,14900,423777,756524.0,50773400.0
2009-01-20,14600,14750,14200,14700,340193,746369.0,50773400.0
2009-01-21,14000,14750,13950,14450,337196,733676.0,50773400.0
2009-01-22,14950,14950,14650,14850,354355,753985.0,50773400.0
2009-01-23,14800,15100,14400,15050,584242,764140.0,50773400.0
2009-01-28,15400,16200,15350,16200,1630666,822529.0,50773400.0
2009-01-29,16450,16550,15850,16300,649277,827606.0,50773400.0
2009-01-30,15850,16750,15800,16500,400712,837761.0,50773400.0
2009-02-02,16300,16900,16250,16250,695870,825068.0,50773400.0
2009-02-03,16450,17200,16150,17000,623294,863148.0,50773400.0
2009-02-04,17300,17350,16750,17100,517455,868225.0,50773400.0
2009-02-05,16800,16850,16000,16700,495610,847916.0,50773400.0
2009-02-06,16950,16950,15800,16400,569157,832684.0,50773400.0
2009-02-09,16750,16750,16350,16500,400207,837761.0,50773400.0
2009-02-10,16750,16750,16200,16500,164011,837761.0,50773400.0
2009-02-11,16000,16650,15800,16450,378617,835222.0,50773400.0
2009-02-12,16350,16400,15750,16050,312032,814913.0,50773400.0
2009-02-13,15850,16250,15800,15950,350219,809836.0,50773400.0
2009-02-16,15700,16150,15600,15600,235492,792065.0,50773400.0
2009-02-17,15600,15600,14900,15300,311114,776833.0,50773400.0
2009-02-18,14900,16450,14700,16400,575179,832684.0,50773400.0
2009-02-19,16400,16600,15700,16100,280801,817452.0,50773400.0
2009-02-20,15850,15950,15250,15250,203128,774294.0,50773400.0
2009-02-23,14900,16550,14850,16500,271885,837761.0,50773400.0
2009-02-24,15850,16450,15450,16150,277539,819990.0,50773400.0
2009-02-25,16750,16950,15850,15850,492831,804758.0,50773400.0
2009-02-26,15950,16350,15100,15300,233316,776833.0,50773400.0
2009-02-27,15300,15850,15100,15650,191486,794604.0,50773400.0
2009-03-02,15300,15400,15050,15200,194652,771756.0,50773400.0
2009-03-03,14500,15350,14500,14900,1377983,756524.0,50773400.0
2009-03-04,14900,15950,14800,15950,231781,809836.0,50773400.0
2009-03-05,16000,16050,15450,15800,221178,802220.0,50773400.0
2009-03-06,15300,15850,15300,15500,1324260,786988.0,50773400.0
2009-03-09,15700,16100,15300,16000,341981,812374.0,50773400.0
2009-03-10,15700,16500,15700,16500,391350,837761.0,50773400.0
2009-03-11,16900,17200,16350,16450,978755,835222.0,50773400.0
2009-03-12,16500,16550,15900,16050,332252,814913.0,50773400.0
2009-03-13,16450,16550,16150,16200,249106,822529.0,50773400.0
2009-03-16,16150,16500,16050,16050,192267,814913.0,50773400.0
2009-03-17,16250,18050,16250,17550,2483069,891073.0,50773400.0
2009-03-18,17750,18000,17350,17600,682298,893612.0,50773400.0
2009-03-19,17950,18200,17450,17500,723024,888534.0,50773400.0
2009-03-20,17500,17800,17350,17650,299035,896151.0,50773400.0
2009-03-23,17800,18150,17750,18000,592064,913921.0,50773400.0
2009-03-24,18650,19000,18300,18550,889207,941847.0,50773400.0
2009-03-25,18400,19050,18400,19050,458909,967233.0,50773400.0
2009-03-26,19150,19150,18550,19000,434270,964695.0,50773400.0
2009-03-27,19100,19100,18250,18650,643877,946924.0,50773400.0
2009-03-30,18150,18200,17000,17000,668596,863148.0,50773400.0
2009-03-31,17300,17700,17000,17000,717907,863148.0,50773400.0
2009-04-01,17200,18200,17000,17850,686809,906305.0,50773400.0
2009-04-02,18300,18400,18050,18200,569365,924076.0,50773400.0
2009-04-03,18600,18650,17700,17900,424619,908844.0,50773400.0
2009-04-06,18100,18500,17850,17900,653094,908844.0,50773400.0
2009-04-07,17900,18050,17550,17750,602887,901228.0,50773400.0
2009-04-08,17400,17550,17000,17050,509483,865686.0,50773400.0
2009-04-09,17300,18300,17150,18300,778578,929153.0,50773400.0
2009-04-10,18750,19150,17950,18850,1082452,957079.0,50773400.0
2009-04-13,19200,19550,18650,18750,807710,952001.0,50773400.0
2009-04-14,19100,19200,18500,18950,370037,962156.0,50773400.0
2009-04-15,18500,18700,18100,18500,453974,939308.0,50773400.0
2009-04-16,18900,19200,18100,18100,1338975,918999.0,50773400.0
2009-04-17,18350,18550,17900,18350,424731,931692.0,50773400.0
2009-04-20,18400,18400,17900,18250,504170,926615.0,50773400.0
2009-04-21,17700,18050,17550,18000,313518,913921.0,50773400.0
2009-04-22,18300,18550,17850,18200,905001,924076.0,50773400.0
2009-04-23,18450,18900,18200,18500,702848,939308.0,50773400.0
2009-04-24,18600,18750,17750,17800,806887,903767.0,50773400.0
2009-04-27,18050,18050,17150,17200,428385,873302.0,50773400.0
2009-04-28,17300,17450,16200,16250,549864,825068.0,50773400.0
2009-04-29,16600,17050,16300,17000,419989,863148.0,50773400.0
2009-04-30,17300,18000,17300,17850,726151,906305.0,50773400.0
2009-05-04,18100,18450,17950,18450,809026,936769.0,50773400.0
2009-05-06,18550,18550,18000,18300,719037,929153.0,50773400.0
2009-05-07,18750,19050,18500,18850,1164274,957079.0,50773400.0
2009-05-08,18700,18950,18500,18800,584060,954540.0,50773400.0
2009-05-11,19000,19000,18650,18800,350924,954540.0,50773400.0
2009-05-12,18500,18600,18200,18400,244859,934231.0,50773400.0
2009-05-13,18500,18600,18000,18200,352762,924076.0,50773400.0
2009-05-14,17750,17800,17500,17650,629601,896151.0,50773400.0
2009-05-15,17950,17950,17650,17700,290531,898689.0,50773400.0
2009-05-18,17450,17500,17050,17400,382757,883457.0,50773400.0
2009-05-19,17950,18150,17650,18000,803996,913921.0,50773400.0
2009-05-20,18000,18200,17800,17950,448896,911383.0,50773400.0
2009-05-21,17800,18600,17550,18000,893215,913921.0,50773400.0
2009-05-22,17900,18550,17650,18000,685910,913921.0,50773400.0
2009-05-25,17900,18350,16700,17650,533551,896151.0,50773400.0
2009-05-26,17800,17800,16750,16750,363381,850454.0,50773400.0
2009-05-27,17150,17200,16350,16400,577094,832684.0,50773400.0
2009-05-28,16300,16600,15900,16500,445539,837761.0,50773400.0
2009-05-29,16600,16650,16200,16450,360492,835222.0,50773400.0
2009-06-01,16500,17350,16400,17350,509949,880918.0,50773400.0
2009-06-02,17800,17900,17300,17300,435684,878380.0,50773400.0
2009-06-03,17500,17700,17100,17550,365663,891073.0,50773400.0
2009-06-04,17450,17500,16950,17000,264261,863148.0,50773400.0
2009-06-05,17200,17450,16850,17300,223891,878380.0,50773400.0
2009-06-08,17150,17500,16950,17000,222466,863148.0,50773400.0
2009-06-09,17150,17350,16600,16600,433807,842838.0,50773400.0
2009-06-10,16800,16900,16500,16700,630038,847916.0,50773400.0
2009-06-11,16700,17000,16600,17000,302558,863148.0,50773400.0
2009-06-12,17100,17250,16800,17000,400020,863148.0,50773400.0
2009-06-15,17050,17150,16600,16700,351043,847916.0,50773400.0
2009-06-16,16500,16700,16400,16600,212159,842838.0,50773400.0
2009-06-17,16550,16600,16200,16200,330358,822529.0,50773400.0
2009-06-18,16250,16450,16150,16200,271422,822529.0,50773400.0
2009-06-19,16300,16400,16000,16200,181713,822529.0,50773400.0
2009-06-22,16250,16700,16200,16650,216922,845377.0,50773400.0
2009-06-23,16350,16350,15800,16000,356952,812374.0,50773400.0
2009-06-24,16150,16150,15700,15850,177006,804758.0,50773400.0
2009-06-25,15900,16550,15900,16350,361135,830145.0,50773400.0
2009-06-26,16500,16550,15900,15900,281065,807297.0,50773400.0
2009-06-29,15900,16100,15200,15650,867970,794604.0,50773400.0
2009-06-30,15800,15950,15350,15600,463747,792065.0,50773400.0
2009-07-01,15600,16000,15450,15950,261699,809836.0,50773400.0
2009-07-02,16050,16050,15850,15950,143763,809836.0,50773400.0
2009-07-03,15550,16300,15550,16200,321529,822529.0,50773400.0
2009-07-06,16150,16300,15850,16000,330301,812374.0,50773400.0
2009-07-07,16100,16450,16000,16450,319764,835222.0,50773400.0
2009-07-08,16250,16350,16100,16250,161824,825068.0,50773400.0
2009-07-09,16350,16750,16300,16450,437512,835222.0,50773400.0
2009-07-10,16550,16700,16200,16250,317527,825068.0,50773400.0
2009-07-13,16250,16250,15500,15600,260589,792065.0,50773400.0
2009-07-14,15900,15950,15650,15650,152304,794604.0,50773400.0
2009-07-15,15800,16200,15800,16150,295716,819990.0,50773400.0
2009-07-16,16400,16550,16200,16200,330215,822529.0,50773400.0
2009-07-17,16400,16800,16350,16800,579989,852993.0,50773400.0
2009-07-20,16900,17350,16850,17350,812372,880918.0,50773400.0
2009-07-21,17450,17500,17000,17250,366957,875841.0,50773400.0
2009-07-22,17300,17300,16950,17100,434520,868225.0,50773400.0
2009-07-23,17000,17150,16700,16900,771527,858070.0,50773400.0
2009-07-24,17200,17350,16850,16900,644429,858070.0,50773400.0
2009-07-27,17100,17450,17000,17450,932061,885996.0,50773400.0
2009-07-28,17550,17550,17200,17250,336866,875841.0,50773400.0
2009-07-29,17300,17550,17150,17400,362619,883457.0,50773400.0
2009-07-30,17150,17300,17000,17300,277233,878380.0,50773400.0
2009-07-31,17500,17850,17500,17850,696849,906305.0,50773400.0
2009-08-03,17900,18450,17800,18300,759831,929153.0,50773400.0
2009-08-04,18550,18600,18050,18300,610477,929153.0,50773400.0
2009-08-05,18450,18450,17900,18000,353029,913921.0,50773400.0
2009-08-06,17800,18050,17550,17750,439483,901228.0,50773400.0
2009-08-07,17750,17900,17650,17900,268274,908844.0,50773400.0
2009-08-10,18050,18100,17650,17700,393395,898689.0,50773400.0
2009-08-11,17600,17700,17450,17550,259009,891073.0,50773400.0
2009-08-12,17450,18000,17350,17850,372014,906305.0,50773400.0
2009-08-13,17950,18000,17600,17650,330873,896151.0,50773400.0
2009-08-14,17800,18250,17750,17900,494092,908844.0,50773400.0
2009-08-17,17700,17850,16900,16950,494050,860609.0,50773400.0
2009-08-18,16800,17000,16250,16500,727025,837761.0,50773400.0
2009-08-19,16700,16700,16200,16300,389397,827606.0,50773400.0
2009-08-20,16500,16800,16350,16800,211740,852993.0,50773400.0
2009-08-21,16850,17000,16500,16500,320312,837761.0,50773400.0
2009-08-24,16950,17250,16800,17150,1135155,870764.0,50773400.0
2009-08-25,16950,17050,16800,16900,313924,858070.0,50773400.0
2009-08-26,17100,17100,16750,16900,242916,858070.0,50773400.0
2009-08-27,16900,17000,16550,16600,422288,842838.0,50773400.0
2009-08-28,16650,16700,16350,16450,465304,835222.0,50773400.0
2009-08-31,16550,16550,16200,16250,241550,825068.0,50773400.0
2009-09-01,16150,16450,16050,16350,372687,830145.0,50773400.0
2009-09-02,16050,16400,16000,16400,372674,832684.0,50773400.0
2009-09-03,16400,16650,16300,16600,235093,842838.0,50773400.0
2009-09-04,16750,16800,16350,16450,275123,835222.0,50773400.0
2009-09-07,16600,16600,16400,16400,181728,832684.0,50773400.0
2009-09-08,16450,16600,16200,16350,237186,830145.0,50773400.0
2009-09-09,16350,16400,15850,15900,398639,807297.0,50773400.0
2009-09-10,16050,17200,16050,17200,790667,873302.0,50773400.0
2009-09-11,17200,17250,16900,17050,320832,865686.0,50773400.0
2009-09-14,17150,17150,16650,16650,152923,845377.0,50773400.0
2009-09-15,16900,17250,16800,17200,374938,873302.0,50773400.0
2009-09-16,17250,17700,17200,17500,746412,888534.0,50773400.0
2009-09-17,17850,17850,17350,17600,458661,893612.0,50773400.0
2009-09-18,17650,17900,17350,17900,410019,908844.0,50773400.0
2009-09-21,17900,18000,17450,17450,230274,885996.0,50773400.0
2009-09-22,17450,17700,17400,17550,195706,891073.0,50773400.0
2009-09-23,17600,17600,17050,17100,216862,868225.0,50773400.0
2009-09-24,17050,17400,16600,16950,318684,860609.0,50773400.0
2009-09-25,16900,16950,16600,16900,103333,858070.0,50773400.0
2009-09-28,16700,16800,16350,16400,270162,832684.0,50773400.0
2009-09-29,16600,16650,16300,16400,241446,832684.0,50773400.0
2009-09-30,16400,16500,16150,16200,232373,822529.0,50773400.0
2009-10-01,16200,16350,15850,16050,233104,814913.0,50773400.0
2009-10-05,15900,16050,15800,15900,203895,807297.0,50773400.0
2009-10-06,16150,16200,15850,15900,133982,807297.0,50773400.0
2009-10-07,16200,16350,15900,16000,231562,812374.0,50773400.0
2009-10-08,16100,16350,16000,16300,130912,827606.0,50773400.0
2009-10-09,16350,16450,16150,16400,206739,832684.0,50773400.0
2009-10-12,16500,16550,16350,16450,169130,835222.0,50773400.0
2009-10-13,16450,16450,16050,16100,169849,817452.0,50773400.0
2009-10-14,16200,16350,16100,16250,105183,825068.0,50773400.0
2009-10-15,16450,16650,16350,16350,144311,830145.0,50773400.0
2009-10-16,16400,16450,16250,16250,119485,825068.0,50773400.0
2009-10-19,16250,16250,16000,16250,94296,825068.0,50773400.0
2009-10-20,16350,16700,16250,16650,279921,845377.0,50773400.0
2009-10-21,16500,16750,16450,16500,158706,837761.0,50773400.0
2009-10-22,16300,16400,16100,16200,187476,822529.0,50773400.0
2009-10-23,16300,16350,15950,16000,243718,812374.0,50773400.0
2009-10-26,15850,16150,15800,15950,105473,809836.0,50773400.0
2009-10-27,15850,16150,15650,15900,200217,807297.0,50773400.0
2009-10-28,15900,16050,15200,15250,258523,774294.0,50773400.0
2009-10-29,15050,15200,14850,15200,331897,771756.0,50773400.0
2009-10-30,15550,15550,15200,15200,126446,771756.0,50773400.0
2009-11-02,14750,15050,14750,15000,254775,761601.0,50773400.0
2009-11-03,15100,15300,14950,15150,192889,769217.0,50773400.0
2009-11-04,15300,15750,15200,15550,189150,789526.0,50773400.0
2009-11-05,15600,15600,15250,15400,118070,781910.0,50773400.0
2009-11-06,15750,15850,15600,15600,88780,792065.0,50773400.0
2009-11-09,15650,15850,15500,15700,66981,797142.0,50773400.0
2009-11-10,15950,16000,15550,15600,116110,792065.0,50773400.0
2009-11-11,15650,15750,15400,15700,55710,797142.0,50773400.0
2009-11-12,15750,15750,15400,15450,81542,784449.0,50773400.0
2009-11-13,15450,15500,15250,15300,86260,776833.0,50773400.0
2009-11-16,15400,15450,15250,15450,94218,784449.0,50773400.0
2009-11-17,15600,15600,15400,15400,123140,781910.0,50773400.0
2009-11-18,15400,15850,15400,15650,249166,794604.0,50773400.0
2009-11-19,15700,15750,15550,15600,168085,792065.0,50773400.0
2009-11-20,15500,15650,15500,15650,103681,794604.0,50773400.0
2009-11-23,15650,15650,15450,15500,107599,786988.0,50773400.0
2009-11-24,15650,15700,15400,15400,106809,781910.0,50773400.0
2009-11-25,15500,15500,15150,15300,169752,776833.0,50773400.0
2009-11-26,15300,15500,15050,15300,232498,776833.0,50773400.0
2009-11-27,14950,15200,14750,14750,385145,748908.0,50773400.0
2009-11-30,15000,15000,14850,14950,157144,759062.0,50773400.0
2009-12-01,14850,14900,14650,14800,183144,751446.0,50773400.0
2009-12-02,14900,15150,14900,15100,144344,766678.0,50773400.0
2009-12-03,15050,15300,15050,15250,157473,774294.0,50773400.0
2009-12-04,15100,15250,15050,15200,138204,771756.0,50773400.0
2009-12-07,15200,15300,15200,15200,144775,771756.0,50773400.0
2009-12-08,15200,15200,15050,15100,64062,766678.0,50773400.0
2009-12-09,14950,15150,14800,15050,144532,764140.0,50773400.0
2009-12-10,15050,15150,14950,15100,124730,766678.0,50773400.0
2009-12-11,15200,15750,15100,15650,305977,794604.0,50773400.0
2009-12-14,15800,15950,15600,15900,257359,807297.0,50773400.0
2009-12-15,15900,15950,15800,15850,367092,804758.0,50773400.0
2009-12-16,15800,15950,15700,15750,156960,799681.0,50773400.0
2009-12-17,15750,15800,15500,15500,256491,786988.0,50773400.0
2009-12-18,15300,15700,15300,15550,98564,789526.0,50773400.0
2009-12-21,15600,15900,15600,15650,161760,794604.0,50773400.0
2009-12-22,15850,15900,15600,15600,171393,792065.0,50773400.0
2009-12-23,15700,15700,15400,15400,135083,781910.0,50773400.0
2009-12-24,15500,15700,15450,15700,148244,797142.0,50773400.0
2009-12-28,15900,15950,15800,15950,328318,809836.0,50773400.0
2009-12-29,15800,15900,15650,15650,166999,794604.0,50773400.0
2009-12-30,15650,15750,15600,15700,121317,797142.0,50773400.0
2010-01-04,15750,16100,15750,16000,308058,812374.0,50773400.0
2010-01-05,16100,16200,15900,16050,473701,814913.0,50773400.0
2010-01-06,16050,16200,16000,16100,191683,817452.0,50773400.0
2010-01-07,16150,16300,15800,15800,500551,802220.0,50773400.0
2010-01-08,16000,16200,15900,16150,451592,819990.0,50773400.0
2010-01-11,16300,16450,16200,16400,267126,832684.0,50773400.0
2010-01-12,16350,16400,16050,16100,168039,817452.0,50773400.0
2010-01-13,16000,16000,15700,15800,297697,802220.0,50773400.0
2010-01-14,15950,16000,15850,15900,93786,807297.0,50773400.0
2010-01-15,15900,16100,15900,15950,108268,809836.0,50773400.0
2010-01-18,15850,16100,15850,16100,140910,817452.0,50773400.0
2010-01-19,16150,16150,15850,15900,310762,807297.0,50773400.0
2010-01-20,16050,16150,15800,15800,318443,802220.0,50773400.0
2010-01-21,15750,16150,15700,16150,185954,819990.0,50773400.0
2010-01-22,15850,15950,15750,15950,287745,809836.0,50773400.0
2010-01-25,15750,15900,15750,15800,293241,802220.0,50773400.0
2010-01-26,15850,15900,15550,15600,326808,792065.0,50773400.0
2010-01-27,15700,15700,15400,15450,261095,784449.0,50773400.0
2010-01-28,15500,15550,15350,15500,178934,786988.0,50773400.0
2010-01-29,15350,15500,15200,15250,234350,774294.0,50773400.0
2010-02-01,15200,15400,15200,15300,143571,776833.0,50773400.0
2010-02-02,15450,15750,15250,15250,109376,774294.0,50773400.0
2010-02-03,15400,15500,15400,15500,39522,786988.0,50773400.0
2010-02-04,15500,15500,15350,15400,98453,781910.0,50773400.0
2010-02-05,15000,15200,14950,15100,451677,766678.0,50773400.0
2010-02-08,15100,15200,14900,14950,250386,759062.0,50773400.0
2010-02-09,14900,15100,14900,15000,149678,761601.0,50773400.0
2010-02-10,15300,15300,15100,15300,140423,776833.0,50773400.0
2010-02-11,15300,15750,15250,15650,183079,794604.0,50773400.0
2010-02-12,15700,15800,15500,15750,139540,799681.0,50773400.0
2010-02-16,15650,16050,15600,15850,302316,804758.0,50773400.0
2010-02-17,15900,15950,15750,15850,192967,804758.0,50773400.0
2010-02-18,15950,15950,15400,15400,304752,781910.0,50773400.0
2010-02-19,15450,15600,15300,15300,261532,776833.0,50773400.0
2010-02-22,15500,15800,15500,15800,211664,802220.0,50773400.0
2010-02-23,15800,15800,15600,15750,75697,799681.0,50773400.0
2010-02-24,15600,15800,15600,15800,111869,802220.0,50773400.0
2010-02-25,15900,15900,15550,15550,156635,789526.0,50773400.0
2010-02-26,15600,15700,15500,15600,115653,792065.0,50773400.0
2010-03-02,15700,16050,15700,15850,364686,804758.0,50773400.0
2010-03-03,15950,15950,15700,15750,105839,799681.0,50773400.0
2010-03-04,15750,15850,15550,15700,211360,797142.0,50773400.0
2010-03-05,15700,16200,15700,16150,519347,819990.0,50773400.0
2010-03-08,16350,16450,16250,16350,282358,830145.0,50773400.0
2010-03-09,16350,16500,16250,16450,180384,835222.0,50773400.0
2010-03-10,16550,16550,16350,16500,245607,837761.0,50773400.0
2010-03-11,16450,16500,16350,16400,160000,832684.0,50773400.0
2010-03-12,16500,16750,16400,16700,310866,847916.0,50773400.0
2010-03-15,16600,16700,16500,16550,148796,840300.0,50773400.0
2010-03-16,16500,16800,16450,16550,231403,840300.0,50773400.0
2010-03-17,16650,16800,16650,16800,283137,852993.0,50773400.0
2010-03-18,16850,17100,16800,16900,396468,858070.0,50773400.0
2010-03-19,16950,17100,16900,17050,279000,865686.0,50773400.0
2010-03-22,17000,17000,16800,17000,282664,863148.0,50773400.0
2010-03-23,17050,17100,16800,16800,289185,852993.0,50773400.0
2010-03-24,17000,17000,16750,16850,317124,855532.0,50773400.0
2010-03-25,16850,16900,16700,16750,364560,850454.0,50773400.0
2010-03-26,16750,17000,16650,17000,585109,863148.0,50773400.0
2010-03-29,16850,17000,16800,16950,698142,860609.0,50773400.0
2010-03-30,16250,16350,16000,16050,638180,814913.0,50773400.0
2010-03-31,16050,16100,15700,15750,278176,799681.0,50773400.0
