디와이(013570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-20,607,653,607,623,341700,18132.0,2420859.0
2000-10-23,624,624,582,586,142800,17067.0,2420859.0
2000-10-24,603,603,571,579,151400,16849.0,2420859.0
2000-10-25,582,598,582,590,166600,17188.0,2420859.0
2000-10-26,574,590,566,582,49800,16946.0,2420859.0
2000-10-27,589,589,571,579,104400,16873.0,2420859.0
2000-10-30,569,569,493,493,86700,14356.0,2420859.0
2000-10-31,491,566,441,503,577100,14646.0,2420859.0
2000-11-01,515,532,505,514,110400,14961.0,2420859.0
2000-11-02,514,514,491,501,91700,14598.0,2420859.0
2000-11-03,523,528,507,527,135000,15348.0,2420859.0
2000-11-06,523,539,507,528,247100,15372.0,2420859.0
2000-11-07,499,603,482,515,579000,15009.0,2420859.0
2000-11-08,482,523,438,440,667100,12806.0,2420859.0
2000-11-09,439,439,408,408,520800,11886.0,2420859.0
2000-11-10,415,415,395,407,448300,11850.0,2420859.0
2000-11-13,398,444,398,420,788700,12225.0,2420859.0
2000-11-14,431,465,424,441,656000,12831.0,2420859.0
2000-11-15,441,464,425,439,486100,12782.0,2420859.0
2000-11-16,432,439,417,425,393300,12371.0,2420859.0
2000-11-17,421,443,420,443,310300,12903.0,2420859.0
2000-11-20,435,444,429,432,223300,12588.0,2420859.0
2000-11-21,433,444,422,436,134300,12685.0,2420859.0
2000-11-22,436,440,424,424,198100,12346.0,2420859.0
2000-11-23,429,433,414,423,99700,12322.0,2420859.0
2000-11-24,412,433,412,428,84400,12467.0,2420859.0
2000-11-27,417,474,417,466,499000,13557.0,2420859.0
2000-11-28,475,515,467,499,888200,14525.0,2420859.0
2000-11-29,498,498,470,480,401700,13968.0,2420859.0
2000-11-30,483,487,409,466,248900,13557.0,2420859.0
2000-12-01,416,528,416,482,1183800,14041.0,2420859.0
2000-12-04,499,516,485,486,531200,14138.0,2420859.0
2000-12-05,494,494,457,472,253800,13750.0,2420859.0
2000-12-06,499,499,474,476,461700,13847.0,2420859.0
2000-12-07,441,473,441,472,133000,13750.0,2420859.0
2000-12-08,473,482,459,466,111300,13557.0,2420859.0
2000-12-11,440,477,440,472,222500,13750.0,2420859.0
2000-12-12,474,474,455,466,136200,13557.0,2420859.0
2000-12-13,451,473,451,458,64300,13339.0,2420859.0
2000-12-14,449,491,449,491,427800,14283.0,2420859.0
2000-12-15,475,562,475,503,981600,14646.0,2420859.0
2000-12-18,511,516,487,502,482800,14622.0,2420859.0
2000-12-19,491,569,491,524,1149300,15251.0,2420859.0
2000-12-20,499,540,474,505,597800,14719.0,2420859.0
2000-12-21,506,506,466,475,312700,13823.0,2420859.0
2000-12-22,458,483,442,465,171600,13533.0,2420859.0
2000-12-26,459,473,445,457,76300,13315.0,2420859.0
2001-01-02,445,473,445,464,168400,13508.0,2420859.0
2001-01-03,471,515,453,496,693100,14428.0,2420859.0
2001-01-04,514,531,487,499,499300,14525.0,2420859.0
2001-01-05,499,532,482,507,1108100,14767.0,2420859.0
2001-01-08,519,583,508,583,1866300,16970.0,2420859.0
2001-01-09,590,590,546,561,1217700,16341.0,2420859.0
2001-01-10,557,573,493,494,715700,14380.0,2420859.0
2001-01-11,499,509,491,507,527100,14767.0,2420859.0
2001-01-12,508,532,508,507,728800,14767.0,2420859.0
2001-01-15,507,522,495,520,974400,15130.0,2420859.0
2001-01-16,525,589,524,549,1563900,15978.0,2420859.0
2001-01-17,553,553,519,526,538900,15324.0,2420859.0
2001-01-18,532,562,528,528,580400,15372.0,2420859.0
2001-01-19,529,540,505,505,458100,14719.0,2420859.0
2001-01-22,505,515,503,515,264500,15009.0,2420859.0
2001-01-26,503,522,494,497,373900,14477.0,2420859.0
2001-01-29,492,508,491,507,256700,14767.0,2420859.0
2001-01-30,511,517,503,502,310800,14622.0,2420859.0
2001-01-31,507,514,493,510,432900,14864.0,2420859.0
2001-02-01,510,516,499,510,249600,14840.0,2420859.0
2001-02-02,501,509,499,506,168400,14743.0,2420859.0
2001-02-05,492,495,485,491,81500,14283.0,2420859.0
2001-02-06,486,495,482,484,150100,14089.0,2420859.0
2001-02-07,491,494,478,486,92600,14162.0,2420859.0
2001-02-08,483,483,473,481,178200,14017.0,2420859.0
2001-02-09,483,506,477,498,398000,14501.0,2420859.0
2001-02-12,499,499,484,489,139800,14235.0,2420859.0
2001-02-13,490,497,485,488,180600,14210.0,2420859.0
2001-02-14,485,497,484,497,220700,14477.0,2420859.0
2001-02-15,497,497,466,491,259900,14283.0,2420859.0
2001-02-16,483,536,481,507,569500,14767.0,2420859.0
2001-02-19,499,507,478,490,343300,14259.0,2420859.0
2001-02-20,502,540,498,532,1177700,15493.0,2420859.0
2001-02-21,531,531,511,530,479000,15421.0,2420859.0
2001-02-22,525,529,502,503,250700,14646.0,2420859.0
2001-02-23,504,541,504,525,721800,15300.0,2420859.0
2001-02-26,545,578,545,563,1436100,16389.0,2420859.0
2001-02-27,557,557,544,544,467100,15832.0,2420859.0
2001-02-28,544,568,525,565,415900,16462.0,2420859.0
2001-03-02,569,569,547,546,295600,15905.0,2420859.0
2001-03-05,545,545,513,520,376600,15130.0,2420859.0
2001-03-06,514,544,513,532,514100,15493.0,2420859.0
2001-03-07,539,560,524,548,1091300,15953.0,2420859.0
2001-03-08,573,605,557,577,1863500,16801.0,2420859.0
2001-03-09,585,590,562,562,989900,16365.0,2420859.0
2001-03-12,562,646,562,599,2950200,17430.0,2420859.0
2001-03-13,607,655,574,582,4736500,16946.0,2420859.0
2001-03-14,606,614,582,591,1516900,17212.0,2420859.0
2001-03-15,586,589,551,565,1359700,16462.0,2420859.0
2001-03-16,580,597,569,574,1229900,16728.0,2420859.0
2001-03-19,566,578,555,561,561600,16341.0,2420859.0
2001-03-20,558,573,550,563,503800,16389.0,2420859.0
2001-03-21,532,566,532,557,370800,16220.0,2420859.0
2001-03-22,561,608,561,565,785200,16462.0,2420859.0
2001-03-23,572,572,534,536,528000,15615.0,2420859.0
2001-03-26,536,542,525,528,331200,15372.0,2420859.0
2001-03-27,524,532,511,511,410600,14888.0,2420859.0
2001-03-28,516,521,504,505,202600,14695.0,2420859.0
2001-03-29,500,506,474,487,204700,14186.0,2420859.0
2001-03-30,473,497,463,497,366800,14477.0,2420859.0
2001-04-02,473,514,473,515,124500,14985.0,2420859.0
2001-04-03,507,512,481,481,92500,14017.0,2420859.0
2001-04-04,483,492,471,482,126200,14041.0,2420859.0
2001-04-06,492,507,474,485,277800,14114.0,2420859.0
2001-04-09,477,496,467,481,64300,13993.0,2420859.0
2001-04-10,480,486,461,468,133500,13629.0,2420859.0
2001-04-11,459,477,459,472,79700,13750.0,2420859.0
2001-04-12,476,479,463,475,63200,13823.0,2420859.0
2001-04-13,477,490,474,487,186400,14186.0,2420859.0
2001-04-16,488,498,478,478,165600,13920.0,2420859.0
2001-04-17,490,493,478,487,118100,14186.0,2420859.0
2001-04-18,491,494,482,491,158600,14283.0,2420859.0
2001-04-19,499,520,495,505,361600,14719.0,2420859.0
2001-04-20,506,529,499,505,347000,14695.0,2420859.0
2001-04-23,481,511,481,507,253000,14767.0,2420859.0
2001-04-24,508,582,506,540,1859200,15736.0,2420859.0
2001-04-25,540,565,525,553,537300,16099.0,2420859.0
2001-04-26,538,555,528,528,292500,15372.0,2420859.0
2001-04-27,517,524,511,518,76200,15082.0,2420859.0
2001-04-30,540,581,540,566,1231400,16486.0,2420859.0
2001-05-02,583,586,562,565,497900,16462.0,2420859.0
2001-05-03,572,597,550,589,519100,17164.0,2420859.0
2001-05-04,587,632,585,632,781500,18399.0,2420859.0
2001-05-07,648,682,644,657,1315200,19125.0,2420859.0
2001-05-08,665,673,642,662,511400,19270.0,2420859.0
2001-05-09,661,661,634,640,523700,18641.0,2420859.0
2001-05-10,657,682,641,652,314100,18980.0,2420859.0
2001-05-11,658,677,658,665,365000,19367.0,2420859.0
2001-05-14,664,664,636,648,285000,18883.0,2420859.0
2001-05-15,648,656,626,626,310200,18229.0,2420859.0
2001-05-16,619,626,606,607,357800,17672.0,2420859.0
2001-05-17,611,614,598,611,278200,17793.0,2420859.0
2001-05-18,606,629,603,623,222100,18132.0,2420859.0
2001-05-21,625,651,625,651,324200,18955.0,2420859.0
2001-05-22,655,657,642,648,348500,18858.0,2420859.0
2001-05-23,653,657,636,637,163000,18544.0,2420859.0
2001-05-24,631,648,618,648,214500,18883.0,2420859.0
2001-05-25,662,682,643,672,776500,19561.0,2420859.0
2001-05-28,686,715,686,712,798600,20747.0,2420859.0
2001-05-29,744,788,741,742,1835700,21594.0,2420859.0
2001-05-30,781,786,727,736,1084200,21425.0,2420859.0
2001-05-31,722,725,685,686,1090000,19972.0,2420859.0
2001-06-01,682,697,665,676,648100,19682.0,2420859.0
2001-06-04,676,694,673,674,234900,19633.0,2420859.0
2001-06-05,660,686,644,644,383100,18762.0,2420859.0
2001-06-07,659,660,644,659,271300,19197.0,2420859.0
2001-06-08,659,679,648,665,224800,19367.0,2420859.0
2001-06-11,665,689,665,682,354300,19851.0,2420859.0
2001-06-12,690,692,672,680,329500,19803.0,2420859.0
2001-06-13,665,679,665,677,217000,19706.0,2420859.0
2001-06-14,677,692,670,690,306000,20093.0,2420859.0
2001-06-15,673,698,673,698,344600,20335.0,2420859.0
2001-06-18,711,715,681,696,477000,20263.0,2420859.0
2001-06-19,686,703,686,688,226500,20021.0,2420859.0
2001-06-20,691,691,669,673,269300,19609.0,2420859.0
2001-06-21,673,684,672,682,125900,19851.0,2420859.0
2001-06-22,698,698,682,689,149400,20069.0,2420859.0
2001-06-25,691,697,686,688,137800,20045.0,2420859.0
2001-06-26,688,694,672,678,131700,19730.0,2420859.0
2001-06-27,669,673,632,641,196100,18665.0,2420859.0
2001-06-28,639,650,636,646,85900,18810.0,2420859.0
2001-06-29,657,661,642,655,161500,19076.0,2420859.0
2001-07-02,660,663,654,660,92600,19222.0,2420859.0
2001-07-03,663,665,648,648,51000,18883.0,2420859.0
2001-07-04,653,653,636,644,69100,18762.0,2420859.0
2001-07-05,637,715,636,675,226400,19657.0,2420859.0
2001-07-06,671,671,648,648,79200,18883.0,2420859.0
2001-07-09,632,640,598,611,127600,17793.0,2420859.0
2001-07-10,616,616,589,603,124100,17551.0,2420859.0
2001-07-11,587,596,576,595,180700,17333.0,2420859.0
2001-07-12,603,634,599,624,305300,18156.0,2420859.0
2001-07-13,624,640,611,611,158300,17793.0,2420859.0
2001-07-16,603,613,596,605,71500,17624.0,2420859.0
2001-07-18,600,610,600,601,37800,17503.0,2420859.0
2001-07-19,599,599,590,599,66300,17430.0,2420859.0
2001-07-20,591,621,591,606,286700,17648.0,2420859.0
2001-07-23,592,606,578,589,106400,17140.0,2420859.0
2001-07-24,589,589,554,577,119300,16801.0,2420859.0
2001-07-25,561,577,554,567,40400,16510.0,2420859.0
2001-07-26,560,646,560,567,1179100,16510.0,2420859.0
2001-07-27,582,595,574,579,303900,16873.0,2420859.0
2001-07-30,578,581,565,571,89000,16631.0,2420859.0
2001-07-31,569,577,565,574,123100,16704.0,2420859.0
2001-08-01,578,597,575,597,165500,17382.0,2420859.0
2001-08-02,586,590,566,578,198500,16825.0,2420859.0
2001-08-03,583,584,572,579,134100,16873.0,2420859.0
2001-08-06,575,585,575,579,89400,16849.0,2420859.0
2001-08-07,574,586,570,580,43300,16898.0,2420859.0
2001-08-08,566,582,566,579,155500,16849.0,2420859.0
2001-08-09,578,603,572,597,212600,17382.0,2420859.0
2001-08-10,590,609,585,593,245900,17261.0,2420859.0
2001-08-13,618,618,585,590,129300,17188.0,2420859.0
2001-08-14,591,598,585,590,171400,17188.0,2420859.0
2001-08-16,585,589,540,571,292000,16631.0,2420859.0
2001-08-17,573,581,564,571,252800,16631.0,2420859.0
2001-08-20,562,568,558,562,56000,16365.0,2420859.0
2001-08-21,569,569,557,561,53100,16341.0,2420859.0
2001-08-22,557,557,544,556,92600,16196.0,2420859.0
2001-08-23,564,564,553,557,57600,16220.0,2420859.0
2001-08-24,563,563,553,555,56500,16147.0,2420859.0
2001-08-27,554,561,554,555,99800,16171.0,2420859.0
2001-08-28,561,561,552,554,69700,16123.0,2420859.0
2001-08-29,547,557,540,547,53700,15929.0,2420859.0
2001-08-30,537,544,531,540,121300,15711.0,2420859.0
2001-08-31,509,531,494,515,174700,14985.0,2420859.0
2001-09-03,508,510,497,500,49800,14549.0,2420859.0
2001-09-04,504,547,504,539,280100,15687.0,2420859.0
2001-09-05,531,535,522,524,105600,15251.0,2420859.0
2001-09-06,522,535,517,522,121500,15203.0,2420859.0
2001-09-07,518,537,518,527,44900,15348.0,2420859.0
2001-09-10,527,586,527,584,388100,17019.0,2420859.0
2001-09-11,586,593,543,564,393200,16413.0,2420859.0
2001-09-12,479,498,479,480,234700,13968.0,2420859.0
2001-09-13,457,479,457,480,560300,13968.0,2420859.0
2001-09-14,474,479,416,416,301500,12104.0,2420859.0
2001-09-17,433,442,387,432,272000,12588.0,2420859.0
2001-09-18,417,497,417,497,637500,14477.0,2420859.0
2001-09-19,523,523,474,482,657800,14041.0,2420859.0
2001-09-20,482,482,454,464,347500,13508.0,2420859.0
2001-09-21,473,532,464,508,1317800,14791.0,2420859.0
2001-09-24,500,510,489,489,480800,14235.0,2420859.0
2001-09-25,503,503,487,489,281400,14235.0,2420859.0
2001-09-26,492,492,483,491,178400,14283.0,2420859.0
2001-09-27,467,486,467,482,89100,14041.0,2420859.0
2001-09-28,494,504,491,496,56200,14453.0,2420859.0
2001-10-04,510,523,507,520,151400,15130.0,2420859.0
2001-10-05,527,531,511,515,247500,15009.0,2420859.0
2001-10-08,505,519,491,507,242200,14767.0,2420859.0
2001-10-09,508,566,508,524,381900,15251.0,2420859.0
2001-10-10,529,529,513,522,150500,15203.0,2420859.0
2001-10-11,529,567,528,542,445000,15784.0,2420859.0
2001-10-12,556,556,537,543,132100,15808.0,2420859.0
2001-10-15,554,600,546,585,344600,17043.0,2420859.0
2001-10-16,574,593,569,588,70300,17115.0,2420859.0
2001-10-17,582,617,582,601,333000,17503.0,2420859.0
2001-10-18,601,607,582,590,98100,17188.0,2420859.0
2001-10-19,588,593,582,589,66900,17164.0,2420859.0
2001-10-22,591,615,591,593,75500,17261.0,2420859.0
2001-10-23,604,621,595,601,70300,17503.0,2420859.0
2001-10-24,593,609,593,601,54000,17503.0,2420859.0
2001-10-25,599,613,597,601,156300,17503.0,2420859.0
2001-10-26,591,605,591,599,9800,17430.0,2420859.0
2001-10-29,582,607,582,597,52200,17382.0,2420859.0
2001-10-30,592,602,590,593,43700,17261.0,2420859.0
2001-10-31,591,592,582,592,78500,17237.0,2420859.0
2001-11-01,597,598,591,594,17700,17285.0,2420859.0
2001-11-02,596,603,593,595,48000,17333.0,2420859.0
2001-11-05,595,602,595,600,32200,17479.0,2420859.0
2001-11-06,602,614,601,614,35600,17866.0,2420859.0
2001-11-07,622,622,614,615,56000,17914.0,2420859.0
2001-11-08,616,623,609,614,38400,17890.0,2420859.0
2001-11-09,611,615,611,611,47600,17793.0,2420859.0
2001-11-12,608,611,599,599,40400,17454.0,2420859.0
2001-11-13,596,616,584,594,205600,17309.0,2420859.0
2001-11-14,594,604,588,594,128400,17285.0,2420859.0
2001-11-15,584,604,584,601,65900,17503.0,2420859.0
2001-11-16,605,608,597,599,73400,17430.0,2420859.0
2001-11-19,601,610,601,603,165300,17551.0,2420859.0
2001-11-20,607,630,607,615,348800,17914.0,2420859.0
2001-11-21,616,622,609,613,142300,17842.0,2420859.0
2001-11-22,613,620,611,619,110000,18035.0,2420859.0
2001-11-23,623,634,621,624,73300,18156.0,2420859.0
2001-11-26,628,645,625,629,282800,18326.0,2420859.0
2001-11-27,644,644,625,625,126300,18205.0,2420859.0
2001-11-28,638,638,618,618,189900,17987.0,2420859.0
2001-11-29,615,625,610,625,45800,18205.0,2420859.0
2001-11-30,625,640,625,639,66700,18592.0,2420859.0
2001-12-03,657,724,653,688,558200,20045.0,2420859.0
2001-12-04,709,709,681,686,243100,19972.0,2420859.0
2001-12-05,686,696,681,685,78000,19948.0,2420859.0
2001-12-06,685,692,665,666,108400,19391.0,2420859.0
2001-12-07,673,687,669,686,81200,19972.0,2420859.0
2001-12-10,686,686,659,676,54400,19682.0,2420859.0
2001-12-11,666,666,644,659,140600,19197.0,2420859.0
2001-12-12,636,651,634,648,150100,18883.0,2420859.0
2001-12-13,649,682,645,653,114500,19004.0,2420859.0
2001-12-14,663,663,641,654,71500,19052.0,2420859.0
2001-12-17,658,658,640,648,80100,18858.0,2420859.0
2001-12-18,648,655,637,637,23500,18544.0,2420859.0
2001-12-19,632,641,620,632,32600,18399.0,2420859.0
2001-12-20,632,632,623,624,34500,18156.0,2420859.0
2001-12-21,630,632,613,614,39800,17866.0,2420859.0
2001-12-24,613,632,606,610,79400,17769.0,2420859.0
2001-12-26,631,631,613,630,123100,18350.0,2420859.0
2001-12-27,610,637,582,586,51100,17067.0,2420859.0
2001-12-28,587,610,587,600,34000,17479.0,2420859.0
2002-01-02,603,619,603,609,70200,17745.0,2420859.0
2002-01-03,606,614,605,614,41600,17866.0,2420859.0
2002-01-04,622,631,611,612,74210,17818.0,2420859.0
2002-01-07,606,608,592,600,141940,17479.0,2420859.0
2002-01-08,594,606,582,588,157190,17115.0,2420859.0
2002-01-09,592,604,590,594,101120,17285.0,2420859.0
2002-01-10,591,674,591,622,539180,18108.0,2420859.0
2002-01-11,632,657,632,640,342210,18641.0,2420859.0
2002-01-14,648,649,627,648,125100,18883.0,2420859.0
2002-01-15,640,660,606,631,167300,18374.0,2420859.0
2002-01-16,652,695,637,657,714350,19125.0,2420859.0
2002-01-17,659,679,647,669,231850,19488.0,2420859.0
2002-01-18,669,673,633,656,135270,19101.0,2420859.0
2002-01-21,624,657,624,657,199800,19125.0,2420859.0
2002-01-22,665,665,649,665,128100,19367.0,2420859.0
2002-01-23,652,672,648,665,155900,19367.0,2420859.0
2002-01-24,665,682,665,676,156120,19682.0,2420859.0
2002-01-25,681,741,665,740,423420,21546.0,2420859.0
2002-01-28,769,773,732,772,402420,22490.0,2420859.0
2002-01-29,770,772,751,765,216720,22272.0,2420859.0
2002-01-30,765,780,763,777,205000,22635.0,2420859.0
2002-01-31,786,877,786,860,393040,25056.0,2420859.0
2002-02-01,882,882,799,800,231100,23289.0,2420859.0
2002-02-04,800,814,782,792,126200,23071.0,2420859.0
2002-02-05,798,798,760,773,101300,22514.0,2420859.0
2002-02-06,762,790,762,785,51100,22853.0,2420859.0
2002-02-07,785,808,782,788,268900,22950.0,2420859.0
2002-02-08,782,807,748,806,149800,23482.0,2420859.0
2002-02-14,781,868,781,831,234800,24209.0,2420859.0
2002-02-15,819,831,802,815,115500,23724.0,2420859.0
2002-02-18,807,831,789,823,232000,23967.0,2420859.0
2002-02-19,835,844,810,811,146900,23603.0,2420859.0
2002-02-20,821,829,815,816,83300,23749.0,2420859.0
2002-02-21,819,857,819,856,144300,24935.0,2420859.0
2002-02-22,856,893,831,890,209100,25903.0,2420859.0
2002-02-25,890,1023,890,1023,1233400,29777.0,2420859.0
2002-02-26,1023,1035,960,1031,396300,30019.0,2420859.0
2002-02-27,1023,1040,993,1023,202240,29777.0,2420859.0
2002-02-28,1002,1081,990,1081,176200,31471.0,2420859.0
2002-03-04,1064,1081,997,998,379000,29050.0,2420859.0
2002-03-05,1039,1039,969,969,305200,28203.0,2420859.0
2002-03-06,986,1014,973,985,142900,28687.0,2420859.0
2002-03-07,985,998,948,952,301100,27719.0,2420859.0
2002-03-08,939,956,922,939,97560,27356.0,2420859.0
2002-03-11,927,993,927,981,141760,28566.0,2420859.0
2002-03-12,976,1055,964,1056,367200,30745.0,2420859.0
2002-03-13,1056,1131,1048,1081,274300,31471.0,2420859.0
2002-03-14,1123,1123,1064,1122,494700,32682.0,2420859.0
2002-03-15,1135,1163,1089,1164,314100,33892.0,2420859.0
2002-03-18,1164,1189,1147,1189,316400,34618.0,2420859.0
2002-03-19,1238,1364,1238,1363,1444700,39702.0,2420859.0
2002-03-20,1388,1533,1330,1372,2299700,39944.0,2420859.0
2002-03-21,1413,1446,1346,1372,437400,39944.0,2420859.0
2002-03-22,1372,1439,1346,1418,443370,41276.0,2420859.0
2002-03-25,1346,1455,1330,1330,280800,38734.0,2420859.0
2002-03-26,1334,1405,1306,1380,305100,40186.0,2420859.0
2002-03-27,1414,1530,1388,1509,1008010,43939.0,2420859.0
2002-03-28,1512,1579,1479,1480,483200,43091.0,2420859.0
2002-03-29,1517,1563,1463,1526,655100,44423.0,2420859.0
2002-04-01,1496,1521,1484,1496,241500,43575.0,2420859.0
2002-04-02,1496,1543,1476,1542,159300,44907.0,2420859.0
2002-04-03,1512,1538,1488,1538,167100,44786.0,2420859.0
2002-04-04,1512,1579,1488,1521,237300,44302.0,2420859.0
2002-04-08,1521,1530,1500,1501,75100,43697.0,2420859.0
2002-04-09,1500,1505,1455,1480,118400,43091.0,2420859.0
2002-04-10,1564,1564,1405,1413,270500,41155.0,2420859.0
2002-04-11,1480,1480,1422,1467,113800,42728.0,2420859.0
2002-04-12,1422,1447,1372,1430,82800,41639.0,2420859.0
2002-04-15,1409,1451,1397,1422,72200,41397.0,2420859.0
2002-04-16,1430,1430,1381,1430,99500,41639.0,2420859.0
2002-04-17,1397,1455,1397,1405,221500,40913.0,2420859.0
2002-04-18,1438,1512,1417,1501,395370,43697.0,2420859.0
2002-04-19,1509,1509,1426,1472,128000,42849.0,2420859.0
2002-04-22,1493,1497,1397,1430,104800,41639.0,2420859.0
2002-04-23,1404,1517,1401,1426,677300,41518.0,2420859.0
2002-04-24,1488,1505,1421,1455,345300,42365.0,2420859.0
2002-04-25,1413,1434,1330,1405,332700,40913.0,2420859.0
2002-04-26,1364,1414,1364,1397,173500,40670.0,2420859.0
2002-04-29,1355,1430,1355,1409,304100,41034.0,2420859.0
2002-04-30,1447,1447,1360,1393,133700,40549.0,2420859.0
2002-05-02,1335,1447,1335,1430,183100,41639.0,2420859.0
2002-05-03,1401,1446,1384,1405,149800,40913.0,2420859.0
2002-05-06,1372,1405,1356,1355,62900,39460.0,2420859.0
2002-05-07,1346,1359,1280,1314,177800,38250.0,2420859.0
2002-05-08,1289,1347,1289,1322,110800,38492.0,2420859.0
2002-05-09,1322,1364,1322,1363,139500,39702.0,2420859.0
2002-05-10,1296,1363,1296,1297,37150,37765.0,2420859.0
2002-05-13,1264,1351,1264,1330,60700,38734.0,2420859.0
2002-05-14,1364,1364,1330,1355,54400,39460.0,2420859.0
2002-05-15,1355,1414,1355,1413,128300,41155.0,2420859.0
2002-05-16,1430,1497,1422,1467,563600,42728.0,2420859.0
2002-05-17,1472,1475,1455,1455,95600,42365.0,2420859.0
2002-05-20,1346,1459,1346,1422,84800,41397.0,2420859.0
2002-05-21,1388,1439,1388,1413,235400,41155.0,2420859.0
2002-05-22,1414,1513,1414,1434,538000,41760.0,2420859.0
2002-05-23,1439,1443,1418,1430,62400,41639.0,2420859.0
2002-05-24,1484,1496,1439,1438,218100,41881.0,2420859.0
2002-05-27,1380,1430,1380,1401,38100,40791.0,2420859.0
2002-05-28,1371,1430,1371,1405,41700,40913.0,2420859.0
2002-05-29,1388,1422,1388,1413,46500,41155.0,2420859.0
2002-05-30,1392,1413,1392,1405,45900,40913.0,2420859.0
2002-05-31,1405,1455,1397,1455,47500,42365.0,2420859.0
2002-06-03,1434,1496,1388,1472,163100,42849.0,2420859.0
2002-06-04,1459,1459,1397,1405,42400,40913.0,2420859.0
2002-06-05,1413,1446,1413,1422,41700,41397.0,2420859.0
