진원생명과학(011000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-10-14,815,815,796,802,1210,5000.0,758680.0
2003-10-15,788,797,770,785,1970,4856.0,758680.0
2003-10-16,801,801,801,798,10,4969.0,758680.0
2003-10-17,770,783,770,789,740,4893.0,758680.0
2003-10-20,815,815,805,802,920,5007.0,758680.0
2003-10-21,805,805,805,802,0,5000.0,758680.0
2003-10-22,785,813,785,819,630,5083.0,758680.0
2003-10-23,819,819,805,802,70,4992.0,758680.0
2003-10-24,805,805,796,802,560,4992.0,758680.0
2003-10-27,805,805,805,802,0,4992.0,758680.0
2003-10-28,787,805,787,802,700,4992.0,758680.0
2003-10-29,805,805,801,802,250,5007.0,758680.0
2003-10-30,774,774,774,789,240,4893.0,758680.0
2003-10-31,771,812,771,823,2040,5114.0,758680.0
2003-11-03,797,811,765,785,162,4878.0,758680.0
2003-11-04,780,812,780,823,160,5114.0,758680.0
2003-11-05,797,797,765,785,1850,4878.0,758680.0
2003-11-06,805,805,778,793,820,4947.0,758680.0
2003-11-07,797,797,774,789,1160,4909.0,758680.0
2003-11-10,783,783,770,785,120,4863.0,758680.0
2003-11-11,770,774,765,789,250,4901.0,758680.0
2003-11-12,790,896,790,865,1190,5379.0,758680.0
2003-11-13,816,853,816,832,2080,5151.0,758680.0
2003-11-14,826,826,812,832,60,5159.0,758680.0
2003-11-17,816,829,802,840,210,5197.0,758680.0
2003-11-18,803,816,803,827,20,5144.0,758680.0
2003-11-19,825,825,802,840,90,5205.0,758680.0
2003-11-20,803,816,789,827,740,5144.0,758680.0
2003-11-21,813,813,781,819,270,5106.0,758680.0
2003-11-24,790,808,790,819,520,5098.0,758680.0
2003-11-25,805,815,805,802,210,4985.0,758680.0
2003-11-26,805,851,805,802,630,4985.0,758680.0
2003-11-27,799,831,799,819,770,5076.0,758680.0
2003-11-28,809,814,809,811,320,5053.0,758680.0
2003-12-01,831,831,804,819,1560,5083.0,758680.0
2003-12-02,803,812,803,823,30,5121.0,758680.0
2003-12-03,821,821,807,827,220,5144.0,758680.0
2003-12-04,833,847,824,848,290,5273.0,758680.0
2003-12-05,847,847,815,844,30,5258.0,758680.0
2003-12-08,842,847,810,848,440,5265.0,758680.0
2003-12-09,829,829,802,835,1080,5174.0,758680.0
2003-12-10,843,843,820,835,190,5174.0,758680.0
2003-12-11,834,834,811,835,390,5174.0,758680.0
2003-12-12,812,821,812,832,1110,5151.0,758680.0
2003-12-15,816,829,806,840,620,5220.0,758680.0
2003-12-16,816,826,807,827,1300,5136.0,758680.0
2003-12-17,816,816,807,827,340,5136.0,758680.0
2003-12-18,807,816,807,827,90,5144.0,758680.0
2003-12-19,816,816,807,823,320,5121.0,758680.0
2003-12-22,811,825,811,840,650,5205.0,758680.0
2003-12-23,822,822,804,819,480,5106.0,758680.0
2003-12-24,815,847,815,844,2840,5250.0,758680.0
2003-12-26,834,839,834,840,2160,5235.0,758680.0
2003-12-29,813,813,785,819,330,5076.0,758680.0
2003-12-30,792,805,782,802,250,5015.0,758680.0
2004-01-02,796,801,787,798,310,4969.0,758680.0
2004-01-05,801,801,792,798,1640,4969.0,758680.0
2004-01-06,801,805,801,802,1250,5007.0,758680.0
2004-01-07,810,810,796,802,1060,4985.0,758680.0
2004-01-08,805,805,787,798,430,4977.0,758680.0
2004-01-09,776,799,758,764,1580,4742.0,758680.0
2004-01-12,756,770,751,785,430,4848.0,758680.0
2004-01-13,763,772,759,760,90,4727.0,758680.0
2004-01-14,752,766,752,781,20,4840.0,758680.0
2004-01-15,757,766,757,781,50,4833.0,758680.0
2004-01-16,770,770,756,785,120,4863.0,758680.0
2004-01-19,770,770,760,785,30,4856.0,758680.0
2004-01-20,758,767,758,768,210,4780.0,758680.0
2004-01-26,756,770,751,785,440,4863.0,758680.0
2004-01-27,757,766,757,781,420,4840.0,758680.0
2004-01-28,756,770,756,785,1450,4856.0,758680.0
2004-01-29,765,765,765,785,117,4871.0,758680.0
2004-01-30,760,770,756,785,220,4856.0,758680.0
2004-02-02,770,770,770,785,0,4848.0,758680.0
2004-02-03,757,766,757,777,100,4825.0,758680.0
2004-02-04,761,761,757,777,260,4825.0,758680.0
2004-02-05,775,775,752,781,670,4833.0,758680.0
2004-02-06,771,771,753,768,320,4765.0,758680.0
2004-02-09,766,766,748,772,1350,4795.0,758680.0
2004-02-10,771,771,761,777,40,4825.0,758680.0
2004-02-11,766,766,752,777,320,4825.0,758680.0
2004-02-12,761,761,761,777,0,4825.0,758680.0
2004-02-13,762,762,753,768,190,4772.0,758680.0
2004-02-16,759,759,759,755,110,4704.0,758680.0
2004-02-17,759,759,736,755,3550,4704.0,758680.0
2004-02-18,759,759,759,760,100,4727.0,758680.0
2004-02-19,759,759,740,760,1330,4719.0,758680.0
2004-02-20,759,759,759,755,30,4711.0,758680.0
2004-02-23,745,759,740,755,230,4696.0,758680.0
2004-02-24,745,754,736,751,70,4681.0,758680.0
2004-02-25,725,761,720,772,730,4802.0,758680.0
2004-02-26,761,761,761,772,10,4802.0,758680.0
2004-02-27,742,747,737,739,210,4613.0,758680.0
2004-03-02,759,759,759,755,10,4711.0,758680.0
2004-03-03,733,756,733,734,100,4590.0,758680.0
2004-03-04,736,754,726,751,380,4681.0,758680.0
2004-03-05,726,754,726,751,520,4681.0,758680.0
2004-03-08,725,752,720,731,168,4537.0,758680.0
2004-03-09,715,738,711,731,992,4552.0,758680.0
2004-03-10,724,737,705,734,1150,4590.0,758680.0
2004-03-11,711,734,711,725,833,4499.0,758680.0
2004-03-12,713,763,694,755,690,4704.0,758680.0
2004-03-15,711,720,706,731,230,4552.0,758680.0
2004-03-16,707,758,698,717,1190,4453.0,758680.0
2004-03-17,721,721,703,712,1570,4431.0,758680.0
2004-03-18,707,707,703,712,250,4431.0,758680.0
2004-03-19,711,711,711,720,20,4476.0,758680.0
2004-03-22,729,729,688,731,790,4522.0,758680.0
2004-03-23,712,712,684,712,460,4431.0,758680.0
2004-03-24,695,695,695,691,170,4317.0,758680.0
2004-03-25,695,718,695,691,60,4324.0,758680.0
2004-03-26,723,723,672,691,650,4332.0,758680.0
2004-03-29,691,704,681,696,460,4340.0,758680.0
2004-03-30,695,695,677,691,467,4317.0,758680.0
2004-03-31,684,693,657,662,5840,4112.0,758680.0
2004-04-01,685,759,662,699,46380,4370.0,758680.0
2004-04-02,696,696,664,687,6600,4294.0,758680.0
2004-04-06,695,709,686,691,6170,4302.0,758680.0
2004-04-07,686,695,686,691,2550,4317.0,758680.0
2004-04-08,673,687,659,687,3710,4264.0,758680.0
2004-04-09,678,678,678,687,100,4264.0,758680.0
2004-04-12,669,692,669,687,1240,4294.0,758680.0
2004-04-13,676,708,676,709,410,4416.0,758680.0
2004-04-14,695,695,681,691,770,4324.0,758680.0
2004-04-16,692,692,673,687,250,4294.0,758680.0
2004-04-19,673,687,673,687,1180,4279.0,758680.0
2004-04-20,683,683,660,675,419,4218.0,758680.0
2004-04-21,687,701,669,687,4260,4271.0,758680.0
2004-04-22,702,780,669,679,48870,4226.0,758680.0
2004-04-23,686,727,681,691,6470,4309.0,758680.0
2004-04-26,710,710,673,683,670,4249.0,758680.0
2004-04-27,682,719,682,687,10550,4279.0,758680.0
2004-04-28,708,786,690,699,105590,4362.0,758680.0
2004-04-29,709,709,691,691,12720,4324.0,758680.0
2004-04-30,688,688,669,679,5940,4226.0,758680.0
2004-05-03,672,700,672,691,3710,4317.0,758680.0
2004-05-04,696,696,673,683,990,4249.0,758680.0
2004-05-06,665,679,651,670,5670,4165.0,758680.0
2004-05-07,669,669,651,675,650,4211.0,758680.0
2004-05-10,694,694,625,653,2810,4051.0,758680.0
2004-05-11,647,657,634,662,1130,4097.0,758680.0
2004-05-12,634,657,634,666,20,4127.0,758680.0
2004-05-13,661,661,629,662,580,4089.0,758680.0
2004-05-14,635,663,631,645,1160,4013.0,758680.0
2004-05-17,623,650,554,632,2010,3922.0,758680.0
2004-05-18,605,610,564,573,1940,3566.0,758680.0
2004-05-19,604,604,563,586,3710,3642.0,758680.0
2004-05-20,609,609,563,586,100,3638.0,758680.0
2004-05-21,580,594,580,595,30,3699.0,758680.0
2004-05-24,608,608,571,590,1560,3680.0,758680.0
2004-05-25,598,598,598,598,10,3714.0,758680.0
2004-05-27,584,607,566,603,1030,3782.0,758680.0
2004-05-28,567,586,567,582,1140,3596.0,758680.0
2004-05-31,607,607,566,603,490,3782.0,758680.0
2004-06-01,590,590,563,582,540,3596.0,758680.0
2004-06-02,595,595,563,586,2050,3653.0,758680.0
2004-06-03,595,595,572,586,1180,3619.0,758680.0
2004-06-04,586,586,567,586,1920,3661.0,758680.0
2004-06-07,567,581,567,586,320,3661.0,758680.0
2004-06-08,585,589,585,590,1140,3687.0,758680.0
2004-06-09,580,589,580,590,1720,3687.0,758680.0
2004-06-10,581,581,572,586,3620,3623.0,758680.0
2004-06-11,589,599,580,595,2510,3706.0,758680.0
2004-06-14,586,604,581,586,1310,3661.0,758680.0
2004-06-15,587,660,587,675,62450,4203.0,758680.0
2004-06-16,673,728,609,687,56200,4264.0,758680.0
2004-06-17,703,703,629,666,8170,4127.0,758680.0
2004-06-18,651,692,637,675,4552,4203.0,758680.0
2004-06-21,685,703,667,699,17700,4355.0,758680.0
2004-06-22,693,703,647,666,3870,4135.0,758680.0
2004-06-23,663,695,663,691,2710,4317.0,758680.0
2004-06-24,691,695,658,691,550,4317.0,758680.0
2004-06-25,675,675,652,666,2380,4135.0,758680.0
2004-06-28,651,715,637,731,4750,4514.0,758680.0
2004-06-29,672,746,672,743,2570,4628.0,758680.0
2004-06-30,692,756,692,739,2300,4613.0,758680.0
2004-07-01,737,819,737,802,22257,5007.0,758680.0
2004-07-02,805,818,745,806,34840,5022.0,758680.0
2004-07-05,795,929,786,912,67360,5637.0,758680.0
2004-07-06,881,881,761,772,39296,4795.0,758680.0
2004-07-07,703,758,693,712,30300,4431.0,758680.0
2004-07-08,692,702,660,675,3120,4211.0,758680.0
2004-07-09,658,709,654,691,4050,4324.0,758680.0
2004-07-12,692,692,664,683,7020,4249.0,758680.0
2004-07-13,686,695,677,691,210,4302.0,758680.0
2004-07-14,671,722,671,709,9830,4400.0,758680.0
2004-07-15,722,722,694,704,7090,4378.0,758680.0
2004-07-16,782,782,708,751,4000,4689.0,758680.0
2004-07-19,763,763,726,755,680,4696.0,758680.0
2004-07-20,761,761,720,731,1510,4552.0,758680.0
2004-07-21,741,796,737,793,6640,4931.0,758680.0
2004-07-22,794,794,702,781,9000,4833.0,758680.0
2004-07-23,769,801,760,798,1730,4969.0,758680.0
2004-07-26,729,816,711,832,4260,5159.0,758680.0
2004-07-27,828,896,814,857,3870,5326.0,758680.0
2004-07-28,842,888,805,802,16500,4992.0,758680.0
2004-07-29,760,856,760,802,2980,5007.0,758680.0
2004-07-30,811,848,811,840,8687,5197.0,758680.0
2004-08-02,849,849,789,832,2430,5151.0,758680.0
2004-08-03,816,843,760,840,3560,5235.0,758680.0
2004-08-04,851,851,851,853,10,5296.0,758680.0
2004-08-05,788,820,774,789,1090,4916.0,758680.0
2004-08-06,780,816,780,832,1500,5159.0,758680.0
2004-08-09,849,849,812,823,30,5114.0,758680.0
2004-08-10,837,855,828,857,3230,5303.0,758680.0
2004-08-11,850,859,831,865,1430,5387.0,758680.0
2004-08-12,858,881,858,882,9600,5485.0,758680.0
2004-08-13,886,1010,882,1016,12600,6305.0,758680.0
2004-08-16,1014,1115,867,878,12790,5462.0,758680.0
2004-08-17,902,953,879,954,8350,5925.0,758680.0
2004-08-18,918,1014,885,983,31950,6069.0,758680.0
2004-08-19,1023,1023,945,983,13440,6069.0,758680.0
2004-08-20,990,1091,967,992,36110,6145.0,758680.0
2004-08-23,972,1013,940,941,3190,5842.0,758680.0
2004-08-24,945,1055,904,983,18200,6092.0,758680.0
2004-08-25,967,1018,949,996,10140,6176.0,758680.0
2004-08-26,976,1009,935,996,9299,6176.0,758680.0
2004-08-27,995,995,953,987,6849,6123.0,758680.0
2004-08-30,1047,1047,928,975,2840,6024.0,758680.0
2004-08-31,929,952,906,912,14680,5629.0,758680.0
2004-09-01,866,880,862,891,6610,5500.0,758680.0
2004-09-02,873,924,873,912,2690,5652.0,758680.0
2004-09-03,905,964,905,966,6260,5994.0,758680.0
2004-09-06,941,974,937,966,1750,5978.0,758680.0
2004-09-07,967,967,921,936,2670,5796.0,758680.0
2004-09-08,926,949,903,936,7890,5811.0,758680.0
2004-09-09,940,949,907,941,2650,5849.0,758680.0
2004-09-10,917,963,917,941,9750,5842.0,758680.0
2004-09-13,908,936,872,928,3960,5766.0,758680.0
2004-09-14,944,944,907,941,340,5865.0,758680.0
2004-09-15,935,935,912,941,520,5865.0,758680.0
2004-09-16,940,940,880,936,320,5811.0,758680.0
2004-09-17,901,929,901,907,250,5622.0,758680.0
2004-09-20,911,911,879,899,340,5576.0,758680.0
2004-09-21,864,896,782,811,5200,5045.0,758680.0
2004-09-22,805,814,791,811,450,5053.0,758680.0
2004-09-23,808,813,808,819,190,5083.0,758680.0
2004-09-24,796,815,792,802,200,5007.0,758680.0
2004-09-30,757,798,711,772,534,4802.0,758680.0
2004-10-01,776,813,753,814,1100,5068.0,758680.0
2004-10-04,847,847,782,793,80,4924.0,758680.0
2004-10-05,824,824,760,793,340,4931.0,758680.0
2004-10-06,806,806,751,785,640,4856.0,758680.0
2004-10-07,804,804,758,768,1270,4772.0,758680.0
2004-10-08,767,767,735,768,600,4787.0,758680.0
2004-10-11,758,808,758,814,470,5068.0,758680.0
2004-10-12,762,808,762,814,120,5060.0,758680.0
2004-10-13,767,767,753,768,630,4765.0,758680.0
2004-10-14,745,759,745,755,320,4696.0,758680.0
2004-10-15,864,864,745,755,7120,4696.0,758680.0
2004-10-18,813,813,758,768,310,4780.0,758680.0
2004-10-19,758,758,758,768,0,4780.0,758680.0
2004-10-20,730,776,730,764,150,4734.0,758680.0
2004-10-21,760,769,732,743,1230,4636.0,758680.0
2004-10-22,762,762,758,768,170,4780.0,758680.0
2004-10-25,745,754,708,709,320,4408.0,758680.0
2004-10-26,688,720,674,731,710,4514.0,758680.0
2004-10-27,683,761,683,777,820,4818.0,758680.0
2004-10-28,747,747,678,687,3106,4271.0,758680.0
2004-10-29,688,702,660,675,2570,4218.0,758680.0
2004-11-01,687,687,659,687,400,4271.0,758680.0
2004-11-02,694,694,653,658,1390,4074.0,758680.0
2004-11-03,652,657,652,666,120,4142.0,758680.0
2004-11-04,658,708,653,709,140,4400.0,758680.0
2004-11-05,665,720,660,731,990,4544.0,758680.0
2004-11-08,711,711,711,725,0,4491.0,758680.0
2004-11-09,715,715,715,731,10,4507.0,758680.0
2004-11-10,683,702,660,675,140,4218.0,758680.0
2004-11-11,691,695,672,691,60,4324.0,758680.0
2004-11-12,683,683,660,670,760,4188.0,758680.0
2004-11-15,674,674,660,679,300,4233.0,758680.0
2004-11-16,678,678,678,687,11,4264.0,758680.0
2004-11-17,677,695,668,691,870,4324.0,758680.0
2004-11-18,687,687,673,683,290,4256.0,758680.0
2004-11-19,687,687,687,687,10,4279.0,758680.0
2004-11-22,632,673,632,683,20,4249.0,758680.0
2004-11-23,688,688,651,670,190,4165.0,758680.0
2004-11-24,679,679,660,670,110,4165.0,758680.0
2004-11-25,660,674,660,679,970,4233.0,758680.0
2004-11-26,674,674,651,679,510,4226.0,758680.0
2004-11-29,651,683,651,670,1470,4188.0,758680.0
2004-11-30,651,674,651,670,520,4165.0,758680.0
2004-12-01,650,687,636,683,2350,4249.0,758680.0
2004-12-02,651,679,651,675,310,4203.0,758680.0
2004-12-03,658,680,653,653,350,4059.0,758680.0
2004-12-06,658,671,653,658,930,4082.0,758680.0
2004-12-07,651,660,651,675,40,4203.0,758680.0
2004-12-08,651,660,637,675,450,4211.0,758680.0
2004-12-09,642,660,642,670,190,4188.0,758680.0
2004-12-10,651,660,651,670,30,4180.0,758680.0
2004-12-13,651,660,651,670,20,4165.0,758680.0
2004-12-14,642,669,642,670,250,4188.0,758680.0
2004-12-15,641,659,613,637,4440,3983.0,758680.0
2004-12-16,629,661,629,662,570,4120.0,758680.0
2004-12-17,636,655,627,637,3260,3991.0,758680.0
2004-12-20,627,641,613,637,3870,3983.0,758680.0
2004-12-21,618,632,613,637,350,3991.0,758680.0
2004-12-22,631,645,631,641,3200,4006.0,758680.0
2004-12-23,628,637,614,624,3585,3869.0,758680.0
2004-12-24,624,624,591,624,560,3877.0,758680.0
2004-12-27,618,618,613,628,1070,3900.0,758680.0
2004-12-28,631,654,631,641,2080,3998.0,758680.0
2004-12-29,639,713,639,649,22320,4044.0,758680.0
2004-12-30,636,646,627,637,4210,3983.0,758680.0
2005-01-03,636,724,636,734,21147,4575.0,758680.0
2005-01-04,704,727,691,691,17080,4324.0,758680.0
2005-01-05,704,801,695,696,6530,4347.0,758680.0
2005-01-06,698,721,666,717,2720,4461.0,758680.0
2005-01-07,692,752,692,731,1200,4529.0,758680.0
2005-01-10,695,695,686,691,700,4332.0,758680.0
2005-01-11,713,713,680,709,320,4423.0,758680.0
2005-01-12,685,713,685,699,650,4362.0,758680.0
2005-01-13,692,692,678,687,520,4264.0,758680.0
2005-01-14,678,678,673,687,867,4264.0,758680.0
2005-01-17,743,743,674,720,990,4476.0,758680.0
2005-01-18,698,707,689,717,570,4453.0,758680.0
2005-01-19,710,710,687,687,620,4287.0,758680.0
2005-01-20,691,695,672,696,100,4347.0,758680.0
2005-01-21,723,723,658,696,2010,4340.0,758680.0
2005-01-24,680,771,680,768,19620,4772.0,758680.0
2005-01-25,758,813,721,764,2243,4734.0,758680.0
2005-01-26,758,758,744,768,8970,4765.0,758680.0
2005-01-27,760,815,760,793,310,4931.0,758680.0
2005-01-28,760,774,756,789,660,4886.0,758680.0
2005-01-31,812,812,748,777,1646,4810.0,758680.0
2005-02-01,760,764,709,747,10290,4673.0,758680.0
2005-02-02,751,760,714,734,2330,4582.0,758680.0
2005-02-03,808,808,726,764,540,4742.0,758680.0
2005-02-04,713,759,713,760,20,4727.0,758680.0
2005-02-07,787,787,737,743,900,4636.0,758680.0
2005-02-11,719,756,719,739,3190,4605.0,758680.0
2005-02-14,743,771,743,781,1910,4840.0,758680.0
2005-02-15,773,833,760,793,500,4931.0,758680.0
2005-02-16,805,805,805,802,10,5007.0,758680.0
2005-02-17,847,847,782,802,1080,4992.0,758680.0
2005-02-18,762,827,762,819,860,5076.0,758680.0
2005-02-21,808,868,808,874,800,5417.0,758680.0
2005-02-22,829,884,829,891,170,5538.0,758680.0
2005-02-23,828,883,791,861,1310,5364.0,758680.0
2005-02-24,813,891,813,874,640,5425.0,758680.0
2005-02-25,859,863,859,874,137,5425.0,758680.0
2005-02-28,870,907,870,903,310,5599.0,758680.0
2005-03-02,897,897,847,848,2180,5273.0,758680.0
2005-03-03,846,855,846,857,120,5303.0,758680.0
2005-03-04,816,825,806,840,3630,5220.0,758680.0
2005-03-07,831,831,804,819,230,5083.0,758680.0
2005-03-08,814,814,809,811,530,5045.0,758680.0
2005-03-09,803,839,803,832,280,5159.0,758680.0
2005-03-10,804,813,804,819,690,5106.0,758680.0
2005-03-11,826,826,812,823,1020,5129.0,758680.0
2005-03-14,789,821,789,832,140,5159.0,758680.0
2005-03-15,802,820,802,835,1440,5174.0,758680.0
2005-03-16,816,816,816,832,0,5151.0,758680.0
2005-03-17,816,816,774,789,1220,4893.0,758680.0
2005-03-18,788,788,760,785,860,4848.0,758680.0
2005-03-21,757,757,697,720,1630,4469.0,758680.0
2005-03-22,697,720,697,731,530,4537.0,758680.0
2005-03-23,716,716,703,712,990,4438.0,758680.0
2005-03-24,679,748,679,731,440,4560.0,758680.0
2005-03-25,742,742,719,739,180,4613.0,758680.0
2005-03-28,751,751,737,739,150,4613.0,758680.0
2005-03-29,738,752,720,731,620,4560.0,758680.0
2005-03-30,718,746,718,743,160,4620.0,758680.0
2005-03-31,712,712,703,712,1600,4438.0,758680.0
2005-04-01,713,754,713,751,100,4689.0,758680.0
2005-04-04,724,724,724,734,0,4567.0,758680.0
2005-04-06,754,754,754,751,10,4689.0,758680.0
2005-04-07,720,752,702,731,1030,4552.0,758680.0
2005-04-08,759,759,759,755,10,4704.0,758680.0
2005-04-11,723,741,723,743,610,4651.0,758680.0
2005-04-12,722,759,722,760,210,4727.0,758680.0
2005-04-13,720,720,720,731,100,4529.0,758680.0
2005-04-14,715,715,715,731,30,4522.0,758680.0
2005-04-15,715,715,715,731,20,4522.0,758680.0
2005-04-18,720,720,720,731,10,4529.0,758680.0
2005-04-19,692,711,692,725,130,4499.0,758680.0
2005-04-20,718,755,718,747,320,4666.0,758680.0
2005-04-21,714,741,709,743,120,4643.0,758680.0
2005-04-22,715,715,715,731,0,4522.0,758680.0
2005-04-25,715,715,715,731,0,4514.0,758680.0
2005-04-26,708,708,708,709,820,4408.0,758680.0
2005-04-27,708,731,708,709,380,4408.0,758680.0
2005-04-28,705,737,705,734,800,4590.0,758680.0
2005-04-29,837,837,759,755,30,4704.0,758680.0
2005-05-02,746,746,746,743,0,4620.0,758680.0
2005-05-03,709,709,695,691,1050,4332.0,758680.0
2005-05-04,691,704,691,691,100,4324.0,758680.0
2005-05-06,689,712,689,712,550,4438.0,758680.0
2005-05-09,720,720,720,731,40,4544.0,758680.0
2005-05-10,720,720,715,731,720,4507.0,758680.0
2005-05-11,703,703,703,709,30,4416.0,758680.0
2005-05-12,708,708,703,709,70,4393.0,758680.0
2005-05-13,708,708,685,699,630,4355.0,758680.0
2005-05-16,694,759,694,760,1010,4727.0,758680.0
2005-05-17,692,719,682,687,650,4287.0,758680.0
2005-05-18,695,695,695,691,30,4302.0,758680.0
2005-05-19,699,699,694,699,40,4370.0,758680.0
2005-05-20,709,709,695,691,740,4324.0,758680.0
2005-05-23,687,687,678,687,1360,4264.0,758680.0
2005-05-24,710,770,710,785,220,4856.0,758680.0
2005-05-25,730,758,703,768,2830,4780.0,758680.0
2005-05-26,770,811,756,785,1960,4856.0,758680.0
2005-05-27,773,773,746,743,30,4636.0,758680.0
2005-05-30,764,764,732,743,1030,4620.0,758680.0
2005-05-31,746,764,741,743,17810,4628.0,758680.0
2005-06-01,751,825,733,785,9340,4878.0,758680.0
2005-06-02,805,906,805,907,5820,5607.0,758680.0
2005-06-03,1027,1027,949,1042,74970,6441.0,758680.0
2005-06-07,1183,1183,1032,1194,57670,7405.0,758680.0
2005-06-08,1179,1212,1009,1190,53450,7374.0,758680.0
2005-06-09,1158,1200,1103,1114,46180,6919.0,758680.0
2005-06-10,1080,1122,1053,1114,19330,6927.0,758680.0
2005-06-13,1203,1268,1171,1278,16690,7928.0,758680.0
2005-06-14,1429,1472,1388,1468,33140,9104.0,758680.0
2005-06-15,1641,1682,1503,1687,55540,10470.0,758680.0
2005-06-16,1691,1935,1572,1935,26650,12025.0,758680.0
2005-06-17,2075,2226,2075,2223,24320,13808.0,758680.0
2005-06-20,2411,2439,1997,2215,58280,13770.0,758680.0
2005-06-21,2257,2538,2257,2548,8670,15818.0,758680.0
2005-06-22,2890,2913,2329,2565,112330,15932.0,758680.0
2005-06-23,2576,2691,2189,2223,48780,13808.0,758680.0
2005-06-24,2222,2332,1886,2126,102090,13239.0,758680.0
2005-06-27,2079,2419,2038,2283,56360,14187.0,758680.0
2005-06-28,2278,2301,2011,2012,29651,12518.0,758680.0
2005-06-29,1944,2114,1921,1940,25370,12063.0,758680.0
2005-06-30,1972,2050,1921,1991,9000,12366.0,758680.0
2005-07-01,1976,2004,1894,1995,7160,12404.0,758680.0
2005-07-04,2024,2295,2019,2223,30930,13808.0,758680.0
2005-07-05,2349,2368,2161,2180,15690,13542.0,758680.0
2005-07-06,2176,2203,2042,2172,4560,13505.0,758680.0
2005-07-07,2128,2482,2114,2497,29670,15515.0,758680.0
2005-07-08,2639,2796,2510,2539,39080,15781.0,758680.0
2005-07-11,2602,2602,2280,2291,23272,14225.0,758680.0
2005-07-12,2211,2316,2211,2299,7190,14263.0,758680.0
2005-07-13,2254,2640,2254,2637,10370,16387.0,758680.0
2005-07-14,2867,3032,2867,3028,20120,18815.0,758680.0
2005-07-15,3291,3415,3029,3214,29840,19953.0,758680.0
2005-07-18,3215,3215,2736,2738,42950,16994.0,758680.0
2005-07-19,2715,3038,2642,2873,43002,17829.0,758680.0
2005-07-20,2781,2929,2685,2801,14260,17374.0,758680.0
2005-07-21,2746,2852,2507,2624,12730,16312.0,758680.0
2005-07-22,2550,3014,2348,2927,31070,18170.0,758680.0
2005-07-25,2859,2924,2679,2915,9660,18095.0,758680.0
2005-07-26,2809,2911,2740,2751,4040,17070.0,758680.0
2005-07-27,2688,2908,2669,2772,9670,17222.0,758680.0
2005-07-28,2802,3046,2779,2932,9452,18208.0,758680.0
2005-07-29,2918,3042,2802,2923,5900,18132.0,758680.0
2005-08-01,2931,2931,2531,2772,6530,17222.0,758680.0
2005-08-02,2682,2875,2618,2624,7055,16312.0,758680.0
2005-08-03,2561,2758,2437,2539,3320,15781.0,758680.0
2005-08-04,2452,2530,2149,2163,28150,13429.0,758680.0
2005-08-05,2181,2388,2140,2215,11540,13770.0,758680.0
2005-08-08,2202,2345,2189,2184,5200,13580.0,758680.0
2005-08-09,2150,2430,2150,2303,9950,14301.0,758680.0
2005-08-10,2302,2430,2288,2358,11490,14643.0,758680.0
2005-08-11,2282,2393,2011,2007,30961,12480.0,758680.0
2005-08-12,2024,2107,1735,1914,25100,11911.0,758680.0
2005-08-16,1911,1920,1764,1792,8590,11115.0,758680.0
2005-08-17,1685,1763,1588,1708,14220,10622.0,758680.0
2005-08-18,1706,1940,1683,1877,22010,11684.0,758680.0
2005-08-19,1794,1914,1794,1818,12860,11304.0,758680.0
2005-08-22,1895,1983,1836,1864,11730,11570.0,758680.0
2005-08-23,1843,1926,1834,1844,7750,11456.0,758680.0
2005-08-24,1803,2010,1803,1873,8770,11646.0,758680.0
2005-08-25,1897,2145,1897,2160,14564,13391.0,758680.0
2005-08-26,2365,2466,2291,2472,16734,15363.0,758680.0
2005-08-29,2434,2439,2149,2163,34938,13429.0,758680.0
2005-08-30,2190,2337,2016,2067,18345,12860.0,758680.0
2005-08-31,2125,2373,2061,2375,20427,14756.0,758680.0
2005-09-01,2554,2591,2292,2312,21620,14339.0,758680.0
2005-09-02,2277,2552,2277,2333,13477,14491.0,758680.0
2005-09-05,2472,2527,2329,2409,9905,14946.0,758680.0
2005-09-06,2482,2482,2247,2350,6035,14605.0,758680.0
2005-09-07,2317,2450,2317,2438,15450,15174.0,758680.0
2005-09-08,2397,2650,2397,2624,13900,16312.0,758680.0
2005-09-09,2515,2689,2515,2691,11240,16691.0,758680.0
2005-09-12,2686,3086,2686,2944,30434,18284.0,758680.0
2005-09-13,2938,2961,2780,2915,8218,18095.0,758680.0
2005-09-14,2909,2979,2840,2915,7223,18095.0,758680.0
2005-09-15,2910,3223,2910,3150,18100,19574.0,758680.0
2005-09-16,3163,3319,3080,3264,12850,20295.0,758680.0
2005-09-20,3225,3262,2968,3088,17538,19195.0,758680.0
2005-09-21,3266,3325,2989,3197,17650,19877.0,758680.0
2005-09-22,3189,3350,3143,3273,12460,20333.0,758680.0
2005-09-23,3247,3298,3049,3298,8360,20484.0,758680.0
2005-09-26,3188,3353,3188,3294,9619,20446.0,758680.0
2005-09-27,3236,3774,3236,3780,34807,23481.0,758680.0
2005-09-28,4334,4334,4270,4340,16680,26971.0,758680.0
2005-09-29,4984,4984,4984,4989,2528,30992.0,758680.0
2005-09-30,5731,5731,5492,5733,46126,35620.0,758680.0
2005-10-04,6220,6574,5424,6585,54419,40893.0,758680.0
2005-10-05,6648,7325,6102,6930,33511,43017.0,758680.0
2005-10-06,6707,6831,6285,6538,18260,40589.0,758680.0
2005-10-07,6462,7317,6342,7327,15250,45521.0,758680.0
