일진디스플(020760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-06-22,3842,3991,3842,3954,33435,26818.0,2518149.0
2005-06-23,4043,4133,3968,4103,50720,27826.0,2518149.0
2005-06-24,4025,4078,3929,3973,25156,26944.0,2518149.0
2005-06-27,4007,4007,3917,3917,19420,26566.0,2518149.0
2005-06-28,3895,3954,3895,3917,15032,26566.0,2518149.0
2005-06-29,3934,4159,3881,4084,61711,27700.0,2518149.0
2005-06-30,4041,4079,3929,4047,33189,27448.0,2518149.0
2005-07-01,4022,4193,3985,4177,56873,28329.0,2518149.0
2005-07-04,4207,4447,4207,4437,81384,30092.0,2518149.0
2005-07-05,4468,4522,4319,4474,59319,30344.0,2518149.0
2005-07-06,4447,4559,4303,4437,40354,30092.0,2518149.0
2005-07-07,4415,4415,4281,4363,36670,29588.0,2518149.0
2005-07-08,4360,4450,4269,4344,41057,29462.0,2518149.0
2005-07-11,4394,4746,4378,4716,66770,31980.0,2518149.0
2005-07-12,4710,4747,4523,4530,35397,30721.0,2518149.0
2005-07-13,4524,4524,4342,4419,29549,29966.0,2518149.0
2005-07-14,4454,4524,4342,4419,42582,29966.0,2518149.0
2005-07-15,4397,4456,4307,4307,23150,29211.0,2518149.0
2005-07-18,4267,4342,4192,4251,56879,28833.0,2518149.0
2005-07-19,4266,4303,4207,4289,30663,29085.0,2518149.0
2005-07-20,4283,4320,4192,4214,44843,28581.0,2518149.0
2005-07-21,4169,4228,4004,4047,63037,27448.0,2518149.0
2005-07-22,4041,4078,3950,3973,31453,26944.0,2518149.0
2005-07-25,3967,4079,3967,4047,32617,27448.0,2518149.0
2005-07-26,4025,4041,3929,3973,40660,26944.0,2518149.0
2005-07-27,3952,4027,3931,4029,40252,27322.0,2518149.0
2005-07-28,4079,4116,3988,4047,40607,27448.0,2518149.0
2005-07-29,4042,4058,3983,4010,25390,27196.0,2518149.0
2005-08-01,4045,4066,3933,3954,25130,26818.0,2518149.0
2005-08-02,3932,3954,3841,3843,30122,26063.0,2518149.0
2005-08-03,3801,3967,3801,3862,29460,26189.0,2518149.0
2005-08-04,3840,3877,3728,3787,27400,25685.0,2518149.0
2005-08-05,3660,3767,3543,3598,36363,24401.0,2518149.0
2005-08-08,3526,3585,3526,3553,21881,24099.0,2518149.0
2005-08-09,3557,3621,3552,3605,17595,24451.0,2518149.0
2005-08-10,3616,3701,3616,3676,12285,24930.0,2518149.0
2005-08-11,3641,3727,3641,3691,9010,25030.0,2518149.0
2005-08-12,3707,3782,3659,3713,15210,25181.0,2518149.0
2005-08-16,3696,3706,3669,3676,8780,24930.0,2518149.0
2005-08-17,3641,3647,3572,3583,16350,24300.0,2518149.0
2005-08-18,3578,3616,3562,3568,14310,24199.0,2518149.0
2005-08-19,3501,3560,3491,3535,16780,23973.0,2518149.0
2005-08-22,3508,3545,3497,3520,20310,23872.0,2518149.0
2005-08-23,3520,3707,3520,3650,29160,24753.0,2518149.0
2005-08-24,3577,3694,3571,3657,16020,24804.0,2518149.0
2005-08-25,3620,3636,3556,3631,10770,24627.0,2518149.0
2005-08-26,3600,3658,3557,3568,15003,24199.0,2518149.0
2005-08-29,3464,3581,3416,3427,18382,23243.0,2518149.0
2005-08-30,3411,3459,3278,3301,24124,22386.0,2518149.0
2005-08-31,3293,3325,3213,3219,25562,21832.0,2518149.0
2005-09-01,3214,3299,3214,3253,19682,22059.0,2518149.0
2005-09-02,3254,3499,3243,3505,24500,23771.0,2518149.0
2005-09-05,3432,3672,3432,3672,28850,24904.0,2518149.0
2005-09-06,3610,3658,3599,3628,11540,24602.0,2518149.0
2005-09-07,3624,3694,3581,3683,11241,24980.0,2518149.0
2005-09-08,3634,3708,3591,3698,17880,25081.0,2518149.0
2005-09-09,3605,3893,3605,3824,88278,25937.0,2518149.0
2005-09-12,3821,3858,3698,3769,19860,25559.0,2518149.0
2005-09-13,3728,3744,3632,3639,11950,24678.0,2518149.0
2005-09-14,3582,3705,3582,3609,10151,24476.0,2518149.0
2005-09-15,3561,3646,3486,3520,10319,23872.0,2518149.0
2005-09-16,3513,3599,3439,3483,14072,23620.0,2518149.0
2005-09-20,3494,3542,3494,3505,9470,23771.0,2518149.0
2005-09-21,3506,3548,3495,3527,11590,23922.0,2518149.0
2005-09-22,3530,3530,3413,3420,17188,23192.0,2518149.0
2005-09-23,3426,3485,3378,3453,14620,23419.0,2518149.0
2005-09-26,3454,3470,3417,3449,13750,23394.0,2518149.0
2005-09-27,3450,3460,3402,3409,21964,23117.0,2518149.0
2005-09-28,3417,3460,3417,3435,10458,23293.0,2518149.0
2005-09-29,3464,3497,3438,3438,12729,23318.0,2518149.0
2005-09-30,3431,3501,3431,3453,15569,23419.0,2518149.0
2005-10-04,3451,3483,3414,3442,18742,23343.0,2518149.0
2005-10-05,3422,3476,3412,3472,41822,23545.0,2518149.0
2005-10-06,3477,3477,3376,3397,22880,23041.0,2518149.0
2005-10-07,3375,3466,3338,3349,36807,22714.0,2518149.0
2005-10-10,3327,3423,3327,3375,25929,22890.0,2518149.0
2005-10-11,3371,3387,3366,3371,11077,22865.0,2518149.0
2005-10-12,3376,3451,3366,3371,28345,22865.0,2518149.0
2005-10-13,3331,3379,3245,3279,54490,22235.0,2518149.0
2005-10-14,3325,3325,3256,3279,20070,22235.0,2518149.0
2005-10-17,3277,3283,3219,3219,34729,21832.0,2518149.0
2005-10-18,3194,3242,3194,3212,25000,21782.0,2518149.0
2005-10-19,3188,3188,3028,3067,44391,20800.0,2518149.0
2005-10-20,3060,3114,3023,3030,33830,20548.0,2518149.0
2005-10-21,2913,3004,2913,2952,31380,20019.0,2518149.0
2005-10-24,2970,2981,2927,2933,22180,19893.0,2518149.0
2005-10-25,2955,2960,2939,2944,16800,19969.0,2518149.0
2005-10-26,2943,2975,2943,2982,25690,20221.0,2518149.0
2005-10-27,2978,3085,2978,3060,33160,20750.0,2518149.0
2005-10-28,2996,3081,2975,2996,20350,20321.0,2518149.0
2005-10-31,2967,3053,2941,3037,33400,20598.0,2518149.0
2005-11-01,2984,3064,2984,3000,13090,20347.0,2518149.0
2005-11-02,3001,3065,2990,3022,14090,20498.0,2518149.0
2005-11-03,3041,3121,3014,3126,26190,21203.0,2518149.0
2005-11-04,3121,3206,3094,3160,27646,21429.0,2518149.0
2005-11-07,3158,3185,3132,3160,12270,21429.0,2518149.0
2005-11-08,3179,3179,3040,3078,22520,20875.0,2518149.0
2005-11-09,3083,3121,3025,3126,16660,21203.0,2518149.0
2005-11-10,3086,3246,3086,3230,40341,21908.0,2518149.0
2005-11-11,3216,3707,3216,3713,230676,25181.0,2518149.0
2005-11-14,3966,4265,3838,3973,504552,26944.0,2518149.0
2005-11-15,3917,4194,3746,4159,143044,28203.0,2518149.0
2005-11-16,4191,4265,3967,4047,61210,27448.0,2518149.0
2005-11-17,3934,4159,3881,4084,86350,27700.0,2518149.0
2005-11-18,4095,4671,3967,4437,195832,30092.0,2518149.0
2005-11-21,4436,4452,4084,4084,72589,27700.0,2518149.0
2005-11-22,4209,4209,3931,4029,60544,27322.0,2518149.0
2005-11-23,4082,4381,4082,4159,69872,28203.0,2518149.0
2005-11-24,4156,4380,4097,4140,59270,28077.0,2518149.0
2005-11-25,4116,4154,3914,4010,72026,27196.0,2518149.0
2005-11-28,3970,4082,3858,3917,63181,26566.0,2518149.0
2005-11-29,3895,3970,3783,3806,41330,25811.0,2518149.0
2005-11-30,3767,4343,3767,4270,274338,28959.0,2518149.0
2005-12-01,4271,4361,3988,4084,178156,27700.0,2518149.0
2005-12-02,4227,4243,3966,3973,73540,26944.0,2518149.0
2005-12-05,4081,4524,4043,4456,185484,30218.0,2518149.0
2005-12-06,4491,5121,4454,4678,451559,31729.0,2518149.0
2005-12-07,4671,4692,4170,4326,145110,29336.0,2518149.0
2005-12-08,4230,4508,4065,4140,135860,28077.0,2518149.0
2005-12-09,3968,4358,3968,4029,182370,27322.0,2518149.0
2005-12-12,4027,4192,3968,4066,69480,27574.0,2518149.0
2005-12-13,4004,4116,3929,4047,51400,27448.0,2518149.0
2005-12-14,3991,4157,3917,3954,83055,26818.0,2518149.0
2005-12-15,3970,4061,3917,3917,35067,26566.0,2518149.0
2005-12-16,3782,4491,3696,4493,225000,30470.0,2518149.0
2005-12-19,5161,5161,5161,5161,56157,35002.0,2518149.0
2005-12-20,5083,5249,4561,4678,605513,31729.0,2518149.0
2005-12-21,4634,5360,4544,5365,295689,36387.0,2518149.0
2005-12-22,5658,6138,5285,5402,680168,36639.0,2518149.0
2005-12-23,5172,5359,4820,4827,207981,32736.0,2518149.0
2005-12-26,4820,5172,4618,4790,182026,32484.0,2518149.0
2005-12-27,4897,4972,4582,4641,270941,31477.0,2518149.0
2005-12-28,4634,5135,4634,4790,237515,32484.0,2518149.0
2005-12-29,4824,4915,4638,4734,73550,32106.0,2518149.0
2006-01-02,4712,5288,4659,5198,158973,35254.0,2518149.0
2006-01-03,5194,5621,4970,5328,260590,36135.0,2518149.0
2006-01-04,5379,5417,5011,5013,106828,33995.0,2518149.0
2006-01-05,5011,5123,4862,5013,67900,33995.0,2518149.0
2006-01-06,4858,5471,4858,5217,150290,35380.0,2518149.0
2006-01-09,5363,5363,5011,5161,44330,35002.0,2518149.0
2006-01-10,5061,5210,5008,5143,28814,34876.0,2518149.0
2006-01-11,5024,5269,5024,5143,37790,34876.0,2518149.0
2006-01-12,5234,5623,5025,5458,101994,37017.0,2518149.0
2006-01-13,5384,5528,5326,5514,46849,37395.0,2518149.0
2006-01-16,5513,5529,5326,5440,41360,36891.0,2518149.0
2006-01-17,5342,5401,5086,5161,45030,35002.0,2518149.0
2006-01-18,5123,5139,4525,4808,61404,32610.0,2518149.0
2006-01-19,4692,4873,4671,4827,31000,32736.0,2518149.0
2006-01-20,4746,5082,4671,4716,68634,31980.0,2518149.0
2006-01-23,4596,4820,4004,4010,40780,27196.0,2518149.0
2006-01-24,4043,4358,3968,4214,48560,28581.0,2518149.0
2006-01-25,4209,4823,4209,4567,73288,30973.0,2518149.0
2006-01-26,4596,4948,4484,4827,97130,32736.0,2518149.0
2006-01-27,4863,4991,4676,4975,54185,33743.0,2518149.0
2006-01-31,5009,5714,5009,5458,167840,37017.0,2518149.0
2006-02-01,5488,5488,5008,5143,111130,34876.0,2518149.0
2006-02-02,5177,5310,4974,5161,65037,35002.0,2518149.0
2006-02-03,5011,5161,4878,5161,26607,35002.0,2518149.0
2006-02-06,5026,5176,4824,5124,56330,34750.0,2518149.0
2006-02-07,5045,5488,5045,5328,68410,36135.0,2518149.0
2006-02-08,5249,5436,5137,5310,21370,36010.0,2518149.0
2006-02-09,5323,5563,5211,5570,52452,37772.0,2518149.0
2006-02-10,5640,5640,5416,5551,26940,37646.0,2518149.0
2006-02-13,5454,5529,5326,5440,38280,36891.0,2518149.0
2006-02-14,5325,5752,5325,5551,29850,37646.0,2518149.0
2006-02-15,5527,5602,5399,5458,48504,37017.0,2518149.0
2006-02-16,5399,5565,5383,5421,16722,36765.0,2518149.0
2006-02-17,5416,5587,5416,5551,24361,37646.0,2518149.0
2006-02-20,5487,5546,5359,5402,37190,36639.0,2518149.0
2006-02-21,5324,5453,5287,5421,19605,36765.0,2518149.0
2006-02-22,5418,5525,5343,5402,16754,36639.0,2518149.0
2006-02-23,5397,5488,5232,5328,28100,36135.0,2518149.0
2006-02-24,5272,5288,5011,5198,42080,35254.0,2518149.0
2006-02-27,5135,5269,5119,5217,28584,35380.0,2518149.0
2006-02-28,5210,5284,5172,5254,15080,35632.0,2518149.0
2006-03-02,5342,6030,5342,5904,247488,40039.0,2518149.0
2006-03-03,5749,6010,5269,5365,150450,36387.0,2518149.0
2006-03-06,5384,5491,5251,5477,27067,37143.0,2518149.0
2006-03-07,5377,5415,5287,5347,33330,36261.0,2518149.0
2006-03-08,5175,5340,5175,5273,37115,35758.0,2518149.0
2006-03-09,5289,5475,5235,5440,22133,36891.0,2518149.0
2006-03-10,5379,5566,5379,5440,10860,36891.0,2518149.0
2006-03-13,5454,5513,5400,5477,20279,37143.0,2518149.0
2006-03-14,5384,5939,5384,5514,48685,37395.0,2518149.0
2006-03-15,5527,5527,5383,5495,17410,37269.0,2518149.0
2006-03-16,5452,5452,5324,5384,15640,36513.0,2518149.0
2006-03-17,5343,5397,5285,5402,13530,36639.0,2518149.0
2006-03-20,5340,5378,5212,5273,7980,35758.0,2518149.0
2006-03-21,5231,5284,5194,5254,13900,35632.0,2518149.0
2006-03-22,5234,5287,5159,5273,7060,35758.0,2518149.0
2006-03-23,5271,5586,5271,5458,29930,37017.0,2518149.0
2006-03-24,5452,5714,5362,5458,23223,37017.0,2518149.0
2006-03-27,5473,5601,5415,5532,18080,37520.0,2518149.0
2006-03-28,5527,5527,5362,5421,9760,36765.0,2518149.0
2006-03-29,5361,5623,5212,5384,20150,36513.0,2518149.0
2006-03-30,5377,5548,5377,5532,6053,37520.0,2518149.0
2006-03-31,5602,6199,5586,6201,69076,42053.0,2518149.0
2006-04-03,6290,6605,5938,6386,40780,43312.0,2518149.0
2006-04-04,6267,6454,6214,6461,17890,43816.0,2518149.0
2006-04-05,6475,6625,6379,6424,21646,43564.0,2518149.0
2006-04-06,6513,6587,6454,6461,13335,43816.0,2518149.0
2006-04-07,6456,7422,6440,7166,77915,48600.0,2518149.0
2006-04-10,7052,7570,6993,7426,42928,50363.0,2518149.0
2006-04-11,7571,8089,7422,8057,44080,54644.0,2518149.0
2006-04-12,8133,8277,7797,8224,46206,55777.0,2518149.0
2006-04-13,8163,9449,7203,7482,470267,50741.0,2518149.0
2006-04-14,7984,8165,7610,7760,246153,52629.0,2518149.0
2006-04-17,7772,7905,7292,7315,109005,49608.0,2518149.0
2006-04-18,7201,7478,6993,7389,124850,50111.0,2518149.0
2006-04-19,7404,7532,7254,7315,59682,49608.0,2518149.0
2006-04-20,7235,7369,6867,6981,72467,47341.0,2518149.0
2006-04-21,6977,7217,6881,6999,38885,47467.0,2518149.0
2006-04-24,6918,6955,6550,6609,49790,44823.0,2518149.0
2006-04-25,6475,6827,6475,6609,51070,44823.0,2518149.0
2006-04-26,6566,6769,6550,6609,47099,44823.0,2518149.0
2006-04-27,6603,6790,6550,6683,31355,45327.0,2518149.0
2006-04-28,6569,6644,6404,6479,41950,43942.0,2518149.0
2006-05-02,6342,6475,6102,6182,49483,41927.0,2518149.0
2006-05-03,6087,6402,6087,6164,32770,41801.0,2518149.0
2006-05-04,6343,6365,6087,6201,27056,42053.0,2518149.0
2006-05-08,6162,6268,6087,6238,33401,42305.0,2518149.0
2006-05-09,6233,6233,5902,5978,21220,40542.0,2518149.0
2006-05-10,5913,5988,5710,5867,51710,39787.0,2518149.0
2006-05-11,5811,5849,5566,5662,36580,38402.0,2518149.0
2006-05-12,5566,5625,5401,5625,25100,38150.0,2518149.0
2006-05-15,5397,5749,5376,5644,25754,38276.0,2518149.0
2006-05-16,5639,6013,5549,5700,47240,38654.0,2518149.0
2006-05-17,5640,6030,5640,5941,31700,40290.0,2518149.0
2006-05-18,5659,5845,5488,5570,31658,37772.0,2518149.0
2006-05-19,5413,5674,5413,5644,13550,38276.0,2518149.0
2006-05-22,5661,5901,5527,5700,25870,38654.0,2518149.0
2006-05-23,5564,5676,5452,5532,16828,37520.0,2518149.0
2006-05-24,5546,5546,5269,5365,20726,36387.0,2518149.0
2006-05-25,5308,5340,4844,4920,26584,33365.0,2518149.0
2006-05-26,5044,5044,4655,4827,35902,32736.0,2518149.0
2006-05-29,4824,4899,4621,4771,20590,32358.0,2518149.0
2006-05-30,4858,4858,4671,4790,20909,32484.0,2518149.0
2006-06-01,4785,4823,4508,4567,17627,30973.0,2518149.0
2006-06-02,4559,4597,4378,4437,19606,30092.0,2518149.0
2006-06-05,4308,4383,4009,4084,25469,27700.0,2518149.0
2006-06-07,3970,4045,3698,3709,19323,25156.0,2518149.0
2006-06-08,3573,3915,3499,3824,23449,25937.0,2518149.0
2006-06-09,3821,4007,3709,3917,23573,26566.0,2518149.0
2006-06-12,3933,3970,3820,3954,16130,26818.0,2518149.0
2006-06-13,3876,3951,3764,3899,9150,26441.0,2518149.0
2006-06-14,3892,3988,3764,3936,7829,26692.0,2518149.0
2006-06-15,3950,4153,3929,3973,24102,26944.0,2518149.0
2006-06-16,4082,4381,3970,4233,25900,28707.0,2518149.0
2006-06-19,4173,4269,4098,4196,6778,28455.0,2518149.0
2006-06-20,4100,4159,4009,4084,10010,27700.0,2518149.0
2006-06-21,4044,4156,3969,4140,6000,28077.0,2518149.0
2006-06-22,4321,4321,4118,4177,7140,28329.0,2518149.0
2006-06-23,4098,4210,3986,4196,4932,28455.0,2518149.0
2006-06-26,4248,4248,4061,4159,5240,28203.0,2518149.0
2006-06-27,4248,4306,4119,4196,9150,28455.0,2518149.0
2006-06-28,4081,4172,4044,4140,7800,28077.0,2518149.0
2006-06-29,4157,4450,4157,4381,26840,29714.0,2518149.0
2006-06-30,4522,4543,4378,4437,5540,30092.0,2518149.0
2006-07-03,4342,4582,4320,4530,12538,30721.0,2518149.0
2006-07-04,4580,4580,4415,4511,7940,30596.0,2518149.0
2006-07-05,4395,4491,4246,4493,15820,30470.0,2518149.0
2006-07-06,4395,4523,4379,4493,5719,30470.0,2518149.0
2006-07-07,4470,4710,4470,4604,11520,31225.0,2518149.0
2006-07-10,4543,4821,4543,4753,10702,32232.0,2518149.0
2006-07-11,4860,5453,4786,5421,46635,36765.0,2518149.0
2006-07-12,5235,5529,5214,5440,16922,36891.0,2518149.0
2006-07-13,5342,5753,5273,5625,29550,38150.0,2518149.0
2006-07-14,5450,6138,5434,5829,67439,39535.0,2518149.0
2006-07-18,5991,6087,5623,5811,29581,39409.0,2518149.0
2006-07-19,5914,5989,5231,5254,51000,35632.0,2518149.0
2006-07-20,5346,5474,5138,5421,29190,36765.0,2518149.0
2006-07-21,5308,5602,5308,5495,19460,37269.0,2518149.0
2006-07-24,5511,5602,5234,5458,20850,37017.0,2518149.0
2006-07-25,5454,5566,5310,5440,16020,36891.0,2518149.0
2006-07-26,5513,5753,5454,5477,14500,37143.0,2518149.0
2006-07-27,5436,5601,5345,5384,10970,36513.0,2518149.0
2006-07-28,5383,5489,5308,5495,9650,37269.0,2518149.0
2006-07-31,5490,5602,5346,5421,13598,36765.0,2518149.0
2006-08-01,5383,5490,5346,5421,6106,36765.0,2518149.0
2006-08-02,5437,5453,5346,5421,4986,36765.0,2518149.0
2006-08-03,5491,5550,5363,5440,10520,36891.0,2518149.0
2006-08-04,5488,5712,5451,5718,20300,38779.0,2518149.0
2006-08-07,5811,6089,5753,5941,36059,40290.0,2518149.0
2006-08-08,5900,6012,5698,5774,20576,39157.0,2518149.0
2006-08-09,5770,5786,5546,5681,23197,38528.0,2518149.0
2006-08-10,5602,5863,5602,5737,12063,38905.0,2518149.0
2006-08-11,5774,5849,5641,5662,15190,38402.0,2518149.0
2006-08-14,5603,5790,5566,5662,5358,38402.0,2518149.0
2006-08-16,5676,5676,5383,5495,21324,37269.0,2518149.0
2006-08-17,5488,5674,5488,5644,7770,38276.0,2518149.0
2006-08-18,5588,5588,5273,5440,18400,36891.0,2518149.0
2006-08-21,5436,5623,5399,5458,8537,37017.0,2518149.0
2006-08-22,5452,5452,5196,5273,27584,35758.0,2518149.0
2006-08-23,5271,5383,5271,5310,4350,36010.0,2518149.0
2006-08-24,5308,5382,5286,5384,5110,36513.0,2518149.0
2006-08-25,5376,5397,5322,5365,8750,36387.0,2518149.0
2006-08-28,5376,5413,5306,5365,3130,36387.0,2518149.0
2006-08-29,5359,5487,5343,5402,8240,36639.0,2518149.0
2006-08-30,5323,5600,5323,5570,14310,37772.0,2518149.0
2006-08-31,5637,5749,5562,5681,16230,38528.0,2518149.0
2006-09-01,5700,6239,5700,6052,48197,41046.0,2518149.0
2006-09-04,6214,6214,5936,5997,12680,40668.0,2518149.0
2006-09-05,6105,6105,5940,6015,7340,40794.0,2518149.0
2006-09-06,6011,6528,5973,6535,46157,44319.0,2518149.0
2006-09-07,6564,6954,6340,6758,44438,45830.0,2518149.0
2006-09-08,6810,6981,6666,6869,21621,46586.0,2518149.0
2006-09-11,6866,6882,6626,6665,19574,45201.0,2518149.0
2006-09-12,6591,6682,6329,6331,22296,42934.0,2518149.0
2006-09-13,6475,6491,6198,6424,17360,43564.0,2518149.0
2006-09-14,6325,6565,6304,6535,10910,44319.0,2518149.0
2006-09-15,6441,6905,6441,6832,24700,46334.0,2518149.0
2006-09-18,6738,6941,6642,6665,16468,45201.0,2518149.0
2006-09-19,6603,6806,6550,6609,9650,44823.0,2518149.0
2006-09-20,6529,6731,6454,6609,8161,44823.0,2518149.0
2006-09-21,6604,6753,6566,6572,10968,44571.0,2518149.0
2006-09-22,6640,6640,6304,6535,22540,44319.0,2518149.0
2006-09-25,6733,6733,6419,6554,5200,44445.0,2518149.0
2006-09-26,6550,6641,6380,6572,7310,44571.0,2518149.0
2006-09-27,6438,6625,6438,6572,7704,44571.0,2518149.0
2006-09-28,6568,6739,6552,6739,25558,45704.0,2518149.0
2006-09-29,6624,6736,6363,6498,29870,44068.0,2518149.0
2006-10-02,6492,6492,5804,5811,68800,39409.0,2518149.0
2006-10-04,5711,5845,5525,5681,22680,38528.0,2518149.0
2006-10-09,5676,5698,4844,4994,72280,33869.0,2518149.0
2006-10-10,4989,5139,4920,5124,30750,34750.0,2518149.0
2006-10-11,5100,5452,4844,5458,28670,37017.0,2518149.0
2006-10-12,5416,5940,5416,5904,34368,40039.0,2518149.0
2006-10-13,6012,6050,5826,5959,14790,40416.0,2518149.0
2006-10-16,6844,6844,6566,6851,172730,46460.0,2518149.0
2006-10-17,6643,6643,5880,6127,165661,41549.0,2518149.0
2006-10-18,6010,6010,5733,5829,59067,39535.0,2518149.0
2006-10-19,5806,5902,5587,5625,44156,38150.0,2518149.0
2006-10-20,5621,5861,5621,5755,37840,39031.0,2518149.0
2006-10-23,5826,5879,5660,5737,29240,38905.0,2518149.0
2006-10-24,5714,5789,5639,5700,16900,38654.0,2518149.0
2006-10-25,5623,5789,5602,5737,16180,38905.0,2518149.0
2006-10-26,5803,5803,5600,5718,28604,38779.0,2518149.0
2006-10-27,5711,5749,5562,5681,24701,38528.0,2518149.0
2006-10-30,5658,5674,5525,5644,22250,38276.0,2518149.0
2006-10-31,5584,5674,5525,5644,13960,38276.0,2518149.0
2006-11-01,5621,5824,5621,5792,15120,39283.0,2518149.0
2006-11-02,5826,5916,5714,5922,14826,40164.0,2518149.0
2006-11-03,5952,5952,5786,5829,14174,39535.0,2518149.0
2006-11-06,5770,5770,5562,5681,9384,38528.0,2518149.0
2006-11-07,5678,5753,5566,5662,11921,38402.0,2518149.0
2006-11-08,5586,5639,5399,5421,27170,36765.0,2518149.0
2006-11-09,5416,5624,5416,5551,26224,37646.0,2518149.0
2006-11-10,5511,5660,5473,5495,14630,37269.0,2518149.0
2006-11-13,5491,5625,5454,5477,3960,37143.0,2518149.0
2006-11-14,5453,5490,5383,5421,17490,36765.0,2518149.0
2006-11-15,5412,5450,5247,5254,14750,35632.0,2518149.0
2006-11-16,5269,5322,5210,5217,9682,35380.0,2518149.0
2006-11-17,5233,5233,5025,5068,17354,34373.0,2518149.0
2006-11-20,5062,5137,4934,5105,11302,34625.0,2518149.0
2006-11-21,5046,5100,4972,5105,8270,34625.0,2518149.0
2006-11-22,5120,5173,5023,5180,10370,35128.0,2518149.0
2006-11-23,5196,5196,5025,5068,8190,34373.0,2518149.0
2006-11-24,5009,5063,4919,5031,14500,34121.0,2518149.0
2006-11-27,5027,5198,4952,5161,12170,35002.0,2518149.0
2006-11-28,5177,5198,5027,5161,5460,35002.0,2518149.0
2006-11-29,5084,5421,5084,5421,18021,36765.0,2518149.0
2006-11-30,5376,5434,5322,5365,6301,36387.0,2518149.0
2006-12-01,5399,5399,5308,5347,3480,36261.0,2518149.0
2006-12-04,5308,5452,5286,5384,6719,36513.0,2518149.0
2006-12-05,5420,5420,5249,5384,3920,36513.0,2518149.0
2006-12-06,5381,5397,5157,5217,5279,35380.0,2518149.0
2006-12-07,5160,5251,5160,5198,4690,35254.0,2518149.0
2006-12-08,5101,5325,5101,5124,3880,34750.0,2518149.0
2006-12-11,5234,5287,5047,5273,6169,35758.0,2518149.0
2006-12-12,5214,5288,5198,5235,3990,35506.0,2518149.0
2006-12-13,5234,5324,5138,5273,4160,35758.0,2518149.0
2006-12-14,5269,5344,5269,5328,4780,36135.0,2518149.0
2006-12-15,5361,5526,5361,5384,10417,36513.0,2518149.0
2006-12-18,5340,5511,5340,5458,10203,37017.0,2518149.0
2006-12-19,5450,5487,5397,5402,6216,36639.0,2518149.0
2006-12-20,5397,5450,5269,5365,10979,36387.0,2518149.0
2006-12-21,5360,5360,5306,5365,2306,36387.0,2518149.0
2006-12-22,5472,5472,5322,5365,7923,36387.0,2518149.0
2006-12-26,5399,5490,5308,5421,10270,36765.0,2518149.0
2006-12-27,5382,5420,5361,5384,8090,36513.0,2518149.0
2006-12-28,5902,5902,5325,5551,12228,37646.0,2518149.0
2007-01-02,5561,6174,5561,5867,16390,39787.0,2518149.0
2007-01-03,5936,5936,5749,5792,5860,39283.0,2518149.0
2007-01-04,6048,6048,5771,5792,6930,39283.0,2518149.0
2007-01-05,5824,5898,5749,5829,12520,39535.0,2518149.0
2007-01-08,5749,5861,5674,5792,5179,39283.0,2518149.0
2007-01-09,5696,5840,5659,5718,5570,38779.0,2518149.0
2007-01-10,5641,5753,5566,5662,7344,38402.0,2518149.0
2007-01-11,5917,5917,5661,5700,3020,38654.0,2518149.0
2007-01-12,5917,5917,5565,5700,9604,38654.0,2518149.0
2007-01-15,5676,5676,5340,5347,16100,36261.0,2518149.0
2007-01-16,5340,5361,4988,5068,27430,34373.0,2518149.0
2007-01-17,5175,5175,4823,5031,11680,34121.0,2518149.0
2007-01-18,5008,5008,4730,4864,15855,32988.0,2518149.0
2007-01-19,4732,4844,4492,4567,16210,30973.0,2518149.0
2007-01-22,4472,4563,4248,4344,20700,29462.0,2518149.0
2007-01-23,4342,4673,4283,4493,16930,30470.0,2518149.0
2007-01-24,4486,4656,4486,4530,9027,30721.0,2518149.0
2007-01-25,4561,4599,4524,4567,8570,30973.0,2518149.0
2007-01-26,4599,4673,4508,4567,5138,30973.0,2518149.0
2007-01-29,4637,4659,4525,4623,12180,31351.0,2518149.0
2007-01-30,4617,4671,4431,4511,12630,30596.0,2518149.0
2007-01-31,4470,4635,4449,4641,6493,31477.0,2518149.0
2007-02-01,4545,4657,4492,4567,5310,30973.0,2518149.0
2007-02-02,4563,4659,4547,4586,5302,31099.0,2518149.0
2007-02-05,4621,4675,4600,4623,4570,31351.0,2518149.0
2007-02-06,4659,4824,4659,4771,4480,32358.0,2518149.0
2007-02-07,4671,4820,4671,4827,2790,32736.0,2518149.0
2007-02-08,4899,4899,4712,4734,3440,32106.0,2518149.0
2007-02-09,4767,4821,4709,4716,1591,31980.0,2518149.0
2007-02-12,4709,4730,4415,4716,7410,31980.0,2518149.0
2007-02-13,4786,4786,4562,4697,3790,31884.0,2520435.0
2007-02-14,4695,4808,4621,4697,3818,31884.0,2520435.0
2007-02-15,4674,4808,4674,4697,3670,31884.0,2520435.0
2007-02-16,4692,4873,4692,4827,6060,32766.0,2520435.0
2007-02-20,4821,4821,4671,4753,2120,32262.0,2520435.0
2007-02-21,4749,4749,4637,4660,5510,31631.0,2520435.0
2007-02-22,4655,4804,4655,4790,11360,32514.0,2520435.0
2007-02-23,4655,4783,4634,4753,16730,32262.0,2520435.0
2007-02-26,4712,4861,4637,4771,5940,32388.0,2520435.0
2007-02-27,4659,4899,4563,4623,20349,31379.0,2520435.0
2007-02-28,4470,4545,4395,4456,11170,30245.0,2520435.0
