경보제약(214390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-13,12600,12600,12400,12450,37579,297640.0,23906860.0
2017-03-14,12450,12500,12250,12350,85856,295250.0,23906860.0
2017-03-15,12350,12400,12150,12150,51591,290468.0,23906860.0
2017-03-16,12150,12500,12150,12450,47304,297640.0,23906860.0
2017-03-17,12350,12800,12350,12650,45098,302422.0,23906860.0
2017-03-20,12700,12700,12350,12450,31434,297640.0,23906860.0
2017-03-21,12400,12600,12350,12500,25110,298836.0,23906860.0
2017-03-22,12550,12650,12350,12600,36628,301226.0,23906860.0
2017-03-23,12700,12700,12450,12500,33497,298836.0,23906860.0
2017-03-24,12550,12650,12350,12500,47514,298836.0,23906860.0
2017-03-27,12500,12850,12450,12750,68432,304812.0,23906860.0
2017-03-28,12700,12800,12600,12800,17714,306008.0,23906860.0
2017-03-29,12750,12800,12500,12700,38808,303617.0,23906860.0
2017-03-30,12700,12750,12550,12700,19805,303617.0,23906860.0
2017-03-31,12700,12800,12550,12800,45128,306008.0,23906860.0
2017-04-03,12800,13250,12750,13200,95687,315571.0,23906860.0
2017-04-04,13200,13350,13150,13150,92717,314375.0,23906860.0
2017-04-05,13250,13350,12950,13200,58995,315571.0,23906860.0
2017-04-06,13050,13450,12950,13450,92013,321547.0,23906860.0
2017-04-07,13400,13750,13400,13650,127745,326329.0,23906860.0
2017-04-10,13600,13600,13050,13200,80900,315571.0,23906860.0
2017-04-11,13100,13350,13000,13150,48894,314375.0,23906860.0
2017-04-12,13100,13150,12800,12900,72700,308398.0,23906860.0
2017-04-13,13000,13300,13000,13200,58945,315571.0,23906860.0
2017-04-14,13200,13300,13150,13150,52610,314375.0,23906860.0
2017-04-17,13150,13500,13100,13450,55692,321547.0,23906860.0
2017-04-18,13450,13600,13250,13550,62029,323938.0,23906860.0
2017-04-19,13500,13550,13300,13400,45613,320352.0,23906860.0
2017-04-20,13450,13600,13400,13600,43228,325133.0,23906860.0
2017-04-21,13600,13650,13350,13400,42624,320352.0,23906860.0
2017-04-24,13400,13400,13050,13150,39035,314375.0,23906860.0
2017-04-25,13150,13350,13000,13350,56156,319157.0,23906860.0
2017-04-26,13300,13550,13250,13350,33479,319157.0,23906860.0
2017-04-27,13350,13500,13250,13350,1524564,319157.0,23906860.0
2017-04-28,13450,13450,13100,13200,46912,315571.0,23906860.0
2017-05-02,13150,13250,12900,12900,56452,308398.0,23906860.0
2017-05-04,12900,13100,12800,12900,58210,308398.0,23906860.0
2017-05-08,12950,13350,12900,13350,99823,319157.0,23906860.0
2017-05-10,13350,13450,13200,13250,53687,316766.0,23906860.0
2017-05-11,13200,13700,13200,13700,143566,327524.0,23906860.0
2017-05-12,13600,13700,13350,13700,63159,327524.0,23906860.0
2017-05-15,13650,13850,13550,13800,53539,329915.0,23906860.0
2017-05-16,13800,13850,13400,13550,70780,323938.0,23906860.0
2017-05-17,13500,13600,13250,13300,64185,317961.0,23906860.0
2017-05-18,13200,13300,13100,13250,41323,316766.0,23906860.0
2017-05-19,13300,13350,13200,13300,36933,317961.0,23906860.0
2017-05-22,13400,13450,13250,13350,35955,319157.0,23906860.0
2017-05-23,13350,13400,13200,13350,40398,319157.0,23906860.0
2017-05-24,13450,13950,13450,13900,197184,332305.0,23906860.0
2017-05-25,14000,14050,13700,13800,87179,329915.0,23906860.0
2017-05-26,13750,14050,13650,14050,94855,335891.0,23906860.0
2017-05-29,14150,14400,13900,13950,119203,333501.0,23906860.0
2017-05-30,13850,14500,13850,14500,208392,346649.0,23906860.0
2017-05-31,14500,14850,14450,14500,191792,346649.0,23906860.0
2017-06-01,14500,14550,14200,14400,72235,344259.0,23906860.0
2017-06-02,14400,14600,14250,14350,62860,343063.0,23906860.0
2017-06-05,14350,14750,14300,14600,113092,349040.0,23906860.0
2017-06-07,14650,14750,14300,14500,58167,346649.0,23906860.0
2017-06-08,14400,14500,14100,14200,92037,339477.0,23906860.0
2017-06-09,14200,14650,14200,14350,87446,343063.0,23906860.0
2017-06-12,14350,14450,14100,14250,66131,340673.0,23906860.0
2017-06-13,14200,14650,14200,14450,79402,345454.0,23906860.0
2017-06-14,14600,14700,14400,14400,80003,344259.0,23906860.0
2017-06-15,14350,14450,13850,14050,106050,335891.0,23906860.0
2017-06-16,14050,14150,13750,13750,89129,328719.0,23906860.0
2017-06-19,13750,13950,13550,13850,53016,331110.0,23906860.0
2017-06-20,13850,13900,13550,13550,67367,323938.0,23906860.0
2017-06-21,13550,13700,13450,13600,38193,325133.0,23906860.0
2017-06-22,13650,13850,13500,13750,56493,328719.0,23906860.0
2017-06-23,13750,13900,13750,13800,41505,329915.0,23906860.0
2017-06-26,13800,13850,13300,13450,98376,321547.0,23906860.0
2017-06-27,13350,13650,13350,13450,50451,321547.0,23906860.0
2017-06-28,13500,13500,13200,13350,78793,319157.0,23906860.0
2017-06-29,13350,13400,13050,13100,88513,313180.0,23906860.0
2017-06-30,13100,13300,13000,13100,49311,313180.0,23906860.0
2017-07-03,13200,13250,12950,13200,67439,315571.0,23906860.0
2017-07-04,13150,13200,12900,13050,58258,311985.0,23906860.0
2017-07-05,13050,13100,12950,13050,34654,311985.0,23906860.0
2017-07-06,13100,13250,13000,13150,35300,314375.0,23906860.0
2017-07-07,13150,13150,12800,12950,82369,309594.0,23906860.0
2017-07-10,12900,13000,12700,12750,73236,304812.0,23906860.0
2017-07-11,12700,12900,12700,12700,41838,303617.0,23906860.0
2017-07-12,12750,12900,12450,12600,72954,301226.0,23906860.0
2017-07-13,12600,12650,12500,12550,43416,300031.0,23906860.0
2017-07-14,12450,12550,12300,12500,59770,298836.0,23906860.0
2017-07-17,12450,12750,12450,12750,36767,304812.0,23906860.0
2017-07-18,12650,12900,12650,12800,31883,306008.0,23906860.0
2017-07-19,12700,12850,12650,12800,25631,306008.0,23906860.0
2017-07-20,12900,12900,12700,12800,35925,306008.0,23906860.0
2017-07-21,12800,12900,12700,12900,27731,308398.0,23906860.0
2017-07-24,12900,12950,12750,12800,20632,306008.0,23906860.0
2017-07-25,12800,12900,12500,12750,53252,304812.0,23906860.0
2017-07-26,12900,13050,12800,12850,66873,307203.0,23906860.0
2017-07-27,12900,12950,12800,12900,38896,308398.0,23906860.0
2017-07-28,12800,12950,12600,12800,53843,306008.0,23906860.0
2017-07-31,12650,12850,12550,12700,41064,303617.0,23906860.0
2017-08-01,12800,12900,12650,12900,35301,308398.0,23906860.0
2017-08-02,12900,12950,12800,12950,31303,309594.0,23906860.0
2017-08-03,12900,13000,12600,12750,43748,304812.0,23906860.0
2017-08-04,12750,12800,12550,12650,35797,302422.0,23906860.0
2017-08-07,12600,12850,12600,12750,31118,304812.0,23906860.0
2017-08-08,12700,12800,12600,12750,19980,304812.0,23906860.0
2017-08-09,12750,12750,12550,12550,34205,300031.0,23906860.0
2017-08-10,12500,12750,12200,12450,78069,297640.0,23906860.0
2017-08-11,12200,12300,12000,12050,121120,288078.0,23906860.0
2017-08-14,12100,12150,11950,12000,46255,286882.0,23906860.0
2017-08-16,12100,12250,12050,12100,39552,289273.0,23906860.0
2017-08-17,12050,12250,12050,12250,32281,292859.0,23906860.0
2017-08-18,12200,12350,12150,12350,26707,295250.0,23906860.0
2017-08-21,12350,12450,12200,12300,32210,294054.0,23906860.0
2017-08-22,12250,12400,12200,12350,21093,295250.0,23906860.0
2017-08-23,12300,12400,12300,12350,26889,295250.0,23906860.0
2017-08-24,12300,12400,12200,12400,19778,296445.0,23906860.0
2017-08-25,12350,12400,12200,12300,28192,294054.0,23906860.0
2017-08-28,12350,12800,12300,12600,93855,301226.0,23906860.0
2017-08-29,12600,12700,12300,12550,47079,300031.0,23906860.0
2017-08-30,12600,12700,12450,12550,27546,300031.0,23906860.0
2017-08-31,12600,12700,12450,12600,34094,301226.0,23906860.0
2017-09-01,12650,12800,12600,12700,49004,303617.0,23906860.0
2017-09-04,12400,12600,12300,12500,52182,298836.0,23906860.0
2017-09-05,12500,12600,12300,12350,24991,295250.0,23906860.0
2017-09-06,12300,12450,12250,12300,30894,294054.0,23906860.0
2017-09-07,12400,12550,12300,12500,28527,298836.0,23906860.0
2017-09-08,12400,12500,12200,12200,36038,291664.0,23906860.0
2017-09-11,12200,12350,12150,12300,32820,294054.0,23906860.0
2017-09-12,12300,12350,12150,12350,38449,295250.0,23906860.0
2017-09-13,12350,12400,12150,12250,56330,292859.0,23906860.0
2017-09-14,12150,12300,12050,12300,42081,294054.0,23906860.0
2017-09-15,12200,12350,12100,12150,39371,290468.0,23906860.0
2017-09-18,12150,12250,12050,12100,28423,289273.0,23906860.0
2017-09-19,12100,12150,12000,12150,45795,290468.0,23906860.0
2017-09-20,12150,12550,12050,12250,108121,292859.0,23906860.0
2017-09-21,12300,12400,12050,12100,42494,289273.0,23906860.0
2017-09-22,12100,12100,11700,11750,102555,280906.0,23906860.0
2017-09-25,11650,11650,11100,11150,143595,266561.0,23906860.0
2017-09-26,10900,11150,10800,11100,116384,265366.0,23906860.0
2017-09-27,11100,11250,11000,11150,43103,266561.0,23906860.0
2017-09-28,11100,11450,11100,11400,26681,272538.0,23906860.0
2017-09-29,11550,11550,11300,11450,32908,273734.0,23906860.0
2017-10-10,11500,11600,11350,11600,46229,277320.0,23906860.0
2017-10-11,11900,12150,11850,12100,94435,289273.0,23906860.0
2017-10-12,12150,12150,11900,12050,47320,288078.0,23906860.0
2017-10-13,12150,12200,11800,11950,58440,285687.0,23906860.0
2017-10-16,12050,12150,11850,12150,38414,290468.0,23906860.0
2017-10-17,12200,12300,11950,12050,34721,288078.0,23906860.0
2017-10-18,12100,12150,11900,12000,42282,286882.0,23906860.0
2017-10-19,12100,12150,11950,12050,24689,288078.0,23906860.0
2017-10-20,12100,12150,11900,12050,21401,288078.0,23906860.0
2017-10-23,12100,12650,12100,12200,64966,291664.0,23906860.0
2017-10-24,12250,12350,12150,12250,26356,292859.0,23906860.0
2017-10-25,12400,12400,12150,12250,27011,292859.0,23906860.0
2017-10-26,12400,12400,12200,12300,26895,294054.0,23906860.0
2017-10-27,12400,12400,12150,12300,37684,294054.0,23906860.0
2017-10-30,12300,12450,12100,12200,34651,291664.0,23906860.0
2017-10-31,12200,12350,12050,12200,43401,291664.0,23906860.0
2017-11-01,12200,12650,12150,12550,91673,300031.0,23906860.0
2017-11-02,12650,12700,12400,12450,64937,297640.0,23906860.0
2017-11-03,12450,13300,12400,12900,262849,308398.0,23906860.0
2017-11-06,12900,12950,12750,12900,68084,308398.0,23906860.0
2017-11-07,12950,13050,12850,12950,53529,309594.0,23906860.0
2017-11-08,13050,13750,12900,13450,272304,321547.0,23906860.0
2017-11-09,13500,13650,13300,13400,64078,320352.0,23906860.0
2017-11-10,13500,13550,13050,13350,67134,319157.0,23906860.0
2017-11-13,13400,13400,13050,13150,74220,314375.0,23906860.0
2017-11-14,13150,13500,13050,13500,107962,322743.0,23906860.0
2017-11-15,13650,14450,13350,13900,697745,332305.0,23906860.0
2017-11-16,14250,14500,13850,14100,365377,337087.0,23906860.0
2017-11-17,14100,14150,13700,13750,196122,328719.0,23906860.0
2017-11-20,13750,14450,13650,14100,162954,337087.0,23906860.0
2017-11-21,14300,14350,13800,13850,170672,331110.0,23906860.0
2017-11-22,13950,13950,13400,13400,154158,320352.0,23906860.0
2017-11-23,13300,13800,13200,13600,85051,325133.0,23906860.0
2017-11-24,13700,13750,13300,13400,80725,320352.0,23906860.0
2017-11-27,13550,13700,13350,13350,73754,319157.0,23906860.0
2017-11-28,13300,13600,13250,13350,66270,319157.0,23906860.0
2017-11-29,13350,13450,13050,13300,91311,317961.0,23906860.0
2017-11-30,13200,13950,13100,13350,179160,319157.0,23906860.0
2017-12-01,13450,13500,13250,13450,65276,321547.0,23906860.0
2017-12-04,13350,13800,13300,13500,139485,322743.0,23906860.0
2017-12-05,13850,13850,13200,13200,128869,315571.0,23906860.0
2017-12-06,13200,13350,12800,12950,122875,309594.0,23906860.0
2017-12-07,12950,13000,12550,12700,80806,303617.0,23906860.0
2017-12-08,12650,12800,12550,12550,40480,300031.0,23906860.0
2017-12-11,12500,13000,12500,13000,29667,310789.0,23906860.0
2017-12-12,13000,13050,12650,12750,47523,304812.0,23906860.0
2017-12-13,12750,13050,12750,12800,40944,306008.0,23906860.0
2017-12-14,12800,12900,12550,12600,47773,301226.0,23906860.0
2017-12-15,12600,12750,12500,12700,32894,303617.0,23906860.0
2017-12-18,12800,12850,12550,12600,42601,301226.0,23906860.0
2017-12-19,12600,12650,12200,12400,73561,296445.0,23906860.0
2017-12-20,12250,12750,12200,12600,56591,301226.0,23906860.0
2017-12-21,12550,12700,12350,12450,39822,297640.0,23906860.0
2017-12-22,12350,12500,12200,12450,36424,297640.0,23906860.0
2017-12-26,12500,12750,12450,12550,38942,300031.0,23906860.0
2017-12-27,12600,12650,12350,12550,37268,300031.0,23906860.0
2017-12-28,12550,12650,12400,12550,44368,300031.0,23906860.0
2018-01-02,12600,13300,12600,13300,151746,317961.0,23906860.0
2018-01-03,13350,13450,13150,13350,107041,319157.0,23906860.0
2018-01-04,13350,13500,13200,13300,64350,317961.0,23906860.0
2018-01-05,13300,13450,13200,13450,86566,321547.0,23906860.0
2018-01-08,13450,13550,13250,13400,74260,320352.0,23906860.0
2018-01-09,13450,13900,13300,13400,169683,320352.0,23906860.0
2018-01-10,13450,13750,13300,13700,89504,327524.0,23906860.0
2018-01-11,13700,13750,13400,13650,126753,326329.0,23906860.0
2018-01-12,13800,14650,13650,14050,585664,335891.0,23906860.0
2018-01-15,14300,14450,13900,14100,174444,337087.0,23906860.0
2018-01-16,14200,14250,13800,13850,151128,331110.0,23906860.0
2018-01-17,13950,13950,13550,13800,88691,329915.0,23906860.0
2018-01-18,13700,13900,13600,13850,72574,331110.0,23906860.0
2018-01-19,13850,14450,13850,13850,170004,331110.0,23906860.0
2018-01-22,13750,13900,13650,13900,71573,332305.0,23906860.0
2018-01-23,14000,14400,13800,14350,166655,343063.0,23906860.0
2018-01-24,14400,14450,14250,14400,108102,344259.0,23906860.0
2018-01-25,14550,14800,14150,14400,191225,344259.0,23906860.0
2018-01-26,14500,15500,14350,15350,431537,366970.0,23906860.0
2018-01-29,15750,16100,15200,15250,371652,364580.0,23906860.0
2018-01-30,15250,15650,15000,15500,269425,370556.0,23906860.0
2018-01-31,15200,15450,14750,14850,251878,355017.0,23906860.0
2018-02-01,14850,14950,14550,14750,150261,352626.0,23906860.0
2018-02-02,14700,14800,14300,14700,136332,351431.0,23906860.0
2018-02-05,14500,14550,13950,14200,205059,339477.0,23906860.0
2018-02-06,13650,14250,13400,14100,271359,337087.0,23906860.0
2018-02-07,14250,14850,13900,13900,277664,332305.0,23906860.0
2018-02-08,14000,14650,13850,14500,165632,346649.0,23906860.0
2018-02-09,14100,14450,13850,14350,144973,343063.0,23906860.0
2018-02-12,14700,14850,14400,14500,157043,346649.0,23906860.0
2018-02-13,14700,14850,14200,14350,124452,343063.0,23906860.0
2018-02-14,14450,14450,14050,14450,74103,345454.0,23906860.0
2018-02-19,14250,14700,14250,14650,120660,350235.0,23906860.0
2018-02-20,14800,14850,14600,14700,89719,351431.0,23906860.0
2018-02-21,14700,14950,14500,14900,110084,356212.0,23906860.0
2018-02-22,14900,15150,14600,14850,137569,355017.0,23906860.0
2018-02-23,14750,15000,14650,14800,76809,353822.0,23906860.0
2018-02-26,14850,15000,14600,14750,93603,352626.0,23906860.0
2018-02-27,14800,14850,14400,14600,124395,349040.0,23906860.0
2018-02-28,14450,14600,14000,14100,142139,337087.0,23906860.0
2018-03-02,13900,14350,13900,14200,68013,339477.0,23906860.0
2018-03-05,14300,14400,14050,14100,53457,337087.0,23906860.0
2018-03-06,14150,14300,13900,14150,79045,338282.0,23906860.0
2018-03-07,14250,14700,14200,14350,122351,343063.0,23906860.0
2018-03-08,14400,14650,14300,14500,98120,346649.0,23906860.0
2018-03-09,14700,14850,14500,14600,105684,349040.0,23906860.0
2018-03-12,14750,15150,14600,14900,188246,356212.0,23906860.0
2018-03-13,14950,15050,14650,14800,77255,353822.0,23906860.0
2018-03-14,14800,15250,14650,15000,145445,358603.0,23906860.0
2018-03-15,14900,15150,14850,15150,103859,362189.0,23906860.0
2018-03-16,15100,15200,14850,15000,109220,358603.0,23906860.0
2018-03-19,15000,15000,14600,14650,95369,350235.0,23906860.0
2018-03-20,14550,14950,14450,14850,85910,355017.0,23906860.0
2018-03-21,14950,15800,14950,15400,491189,368166.0,23906860.0
2018-03-22,15600,15850,15000,15200,337675,363384.0,23906860.0
2018-03-23,14800,15050,14300,14450,270212,345454.0,23906860.0
2018-03-26,14350,14750,14150,14600,142158,349040.0,23906860.0
2018-03-27,14850,14950,14700,14950,114179,357408.0,23906860.0
2018-03-28,14850,14900,14450,14550,99845,347845.0,23906860.0
2018-03-29,14700,15350,14600,15200,186011,363384.0,23906860.0
2018-03-30,15250,15350,15050,15300,111074,365775.0,23906860.0
2018-04-02,15350,15600,15050,15100,135185,360994.0,23906860.0
2018-04-03,14850,15500,14800,15400,144492,368166.0,23906860.0
2018-04-04,15500,15800,15250,15650,235297,374142.0,23906860.0
2018-04-05,15850,16200,15600,15600,409467,372947.0,23906860.0
2018-04-06,15500,16050,15200,15950,264265,381314.0,23906860.0
2018-04-09,15950,17000,15850,16850,806615,402831.0,23906860.0
2018-04-10,16850,16950,16400,16600,297246,396854.0,23906860.0
2018-04-11,16800,17250,16500,16700,314034,399245.0,23906860.0
2018-04-12,16800,17150,16000,16100,348521,384900.0,23906860.0
2018-04-13,16100,16450,15900,16250,128773,388486.0,23906860.0
2018-04-16,16200,16650,16150,16400,126591,392073.0,23906860.0
2018-04-17,16500,16600,15950,16100,166417,384900.0,23906860.0
2018-04-18,16100,16300,15700,15800,171040,377728.0,23906860.0
2018-04-19,15750,15750,15100,15300,345305,365775.0,23906860.0
2018-04-20,15300,15550,15150,15500,141675,370556.0,23906860.0
2018-04-23,15500,15500,14850,15000,193274,358603.0,23906860.0
2018-04-24,14800,15150,14650,14750,137352,352626.0,23906860.0
2018-04-25,14600,14900,14450,14650,131804,350235.0,23906860.0
2018-04-26,14750,14900,14700,14800,79725,353822.0,23906860.0
2018-04-27,14850,14850,14450,14550,85770,347845.0,23906860.0
2018-04-30,14600,14700,13850,14100,170314,337087.0,23906860.0
2018-05-02,13950,14150,13400,14000,133270,334696.0,23906860.0
2018-05-03,13900,14200,13700,13700,96000,327524.0,23906860.0
2018-05-04,13650,13700,13450,13550,105486,323938.0,23906860.0
2018-05-08,13550,13700,13050,13050,137771,311985.0,23906860.0
2018-05-09,13200,13500,12950,13400,97124,320352.0,23906860.0
2018-05-10,13400,13500,13050,13200,55220,315571.0,23906860.0
2018-05-11,13300,13650,13300,13450,77985,321547.0,23906860.0
2018-05-14,13450,13500,13100,13200,116529,315571.0,23906860.0
2018-05-15,13200,13350,13000,13150,80977,314375.0,23906860.0
2018-05-16,13150,13450,13050,13300,96473,317961.0,23906860.0
2018-05-17,13250,13450,13050,13250,79742,316766.0,23906860.0
2018-05-18,13150,13550,13150,13500,45976,322743.0,23906860.0
2018-05-21,13500,13750,13450,13500,56629,322743.0,23906860.0
2018-05-23,13350,13500,13250,13300,73925,317961.0,23906860.0
2018-05-24,13350,13700,13200,13600,69750,325133.0,23906860.0
2018-05-25,13600,13650,13350,13450,61401,321547.0,23906860.0
2018-05-28,13300,13400,13200,13350,56376,319157.0,23906860.0
2018-05-29,13350,13550,13300,13350,61525,319157.0,23906860.0
2018-05-30,13200,13300,12900,13000,106026,310789.0,23906860.0
2018-05-31,13050,13100,12750,13100,100858,313180.0,23906860.0
2018-06-01,13100,13400,12950,13350,52357,319157.0,23906860.0
2018-06-04,13350,13500,13100,13250,37489,316766.0,23906860.0
2018-06-05,13200,13350,13150,13250,29536,316766.0,23906860.0
2018-06-07,13350,14000,13250,14000,151922,334696.0,23906860.0
2018-06-08,14000,14000,13650,13750,45885,328719.0,23906860.0
2018-06-11,13650,13750,13450,13550,60741,323938.0,23906860.0
2018-06-12,13600,13850,13500,13800,51562,329915.0,23906860.0
2018-06-14,13750,13750,13250,13300,59617,317961.0,23906860.0
2018-06-15,13200,13450,13050,13250,41216,316766.0,23906860.0
2018-06-18,13250,13650,12900,12950,69612,309594.0,23906860.0
2018-06-19,12950,13100,12500,12500,78188,298836.0,23906860.0
2018-06-20,12350,12800,12300,12700,37542,303617.0,23906860.0
2018-06-21,12700,12800,12450,12550,30139,300031.0,23906860.0
2018-06-22,12450,12650,12350,12550,42896,300031.0,23906860.0
2018-06-25,12700,12900,12550,12900,19373,308398.0,23906860.0
2018-06-26,12750,12750,12500,12700,21304,303617.0,23906860.0
2018-06-27,12700,12800,12500,12600,33231,301226.0,23906860.0
2018-06-28,12600,12650,12300,12350,38438,295250.0,23906860.0
2018-06-29,12450,12450,11950,12400,58604,296445.0,23906860.0
2018-07-02,12300,12400,11750,11900,59629,284492.0,23906860.0
2018-07-03,11900,12100,11700,11850,63838,283296.0,23906860.0
2018-07-04,11650,12200,11650,12100,31355,289273.0,23906860.0
2018-07-05,12000,12350,12000,12250,21507,292859.0,23906860.0
2018-07-06,12200,12450,12100,12450,27442,297640.0,23906860.0
2018-07-09,12350,12500,12250,12400,12431,296445.0,23906860.0
2018-07-10,12350,12700,12350,12650,26817,302422.0,23906860.0
2018-07-11,12650,12650,12400,12500,25502,298836.0,23906860.0
2018-07-12,12450,12800,12300,12600,20160,301226.0,23906860.0
2018-07-13,12500,12750,12500,12600,19614,301226.0,23906860.0
2018-07-16,12500,12650,12450,12550,18004,300031.0,23906860.0
2018-07-17,12700,12750,12250,12500,45878,298836.0,23906860.0
2018-07-18,12500,12600,12350,12450,27044,297640.0,23906860.0
2018-07-19,12500,12500,12150,12200,42115,291664.0,23906860.0
2018-07-20,12200,12300,12150,12300,23384,294054.0,23906860.0
2018-07-23,12300,12300,11800,11950,64524,285687.0,23906860.0
2018-07-24,11850,12100,11850,11950,29286,285687.0,23906860.0
2018-07-25,11900,12050,11650,11750,55984,280906.0,23906860.0
2018-07-26,11900,12150,11750,12000,18309,286882.0,23906860.0
2018-07-27,12000,12250,12000,12150,14539,290468.0,23906860.0
2018-07-30,12100,12250,12050,12200,9462,291664.0,23906860.0
2018-07-31,12200,12350,12050,12350,15984,295250.0,23906860.0
2018-08-01,12350,12400,12150,12350,13510,295250.0,23906860.0
2018-08-02,12250,12350,12150,12300,16452,294054.0,23906860.0
2018-08-03,12400,12450,12200,12300,14249,294054.0,23906860.0
2018-08-06,12300,12350,12150,12200,22435,291664.0,23906860.0
2018-08-07,12300,12300,12150,12200,21876,291664.0,23906860.0
2018-08-08,12300,12400,12150,12150,40178,290468.0,23906860.0
2018-08-09,12350,12400,12100,12350,19428,295250.0,23906860.0
2018-08-10,12400,12550,12300,12400,28346,296445.0,23906860.0
2018-08-13,12400,12400,11950,11950,38491,285687.0,23906860.0
2018-08-14,11950,12150,11900,12050,14058,288078.0,23906860.0
2018-08-16,12050,12050,11500,11750,65834,280906.0,23906860.0
2018-08-17,11800,11950,11700,11850,41738,283296.0,23906860.0
2018-08-20,11850,12050,11850,12000,18970,286882.0,23906860.0
2018-08-21,12100,12300,11950,12250,25956,292859.0,23906860.0
2018-08-22,12250,12300,12100,12250,15047,292859.0,23906860.0
2018-08-23,12250,12350,12150,12200,21003,291664.0,23906860.0
2018-08-24,12300,12650,12150,12500,56047,298836.0,23906860.0
2018-08-27,12650,12650,12350,12550,22554,300031.0,23906860.0
2018-08-28,12550,13050,12400,12600,81883,301226.0,23906860.0
2018-08-29,12450,12750,12400,12500,29731,298836.0,23906860.0
2018-08-30,12650,12650,12250,12350,31964,295250.0,23906860.0
2018-08-31,12400,12650,12300,12500,25264,298836.0,23906860.0
2018-09-03,12500,12650,12450,12600,28055,301226.0,23906860.0
2018-09-04,12500,13250,12500,13000,143915,310789.0,23906860.0
2018-09-05,12950,13000,12700,12750,56990,304812.0,23906860.0
2018-09-06,12800,12900,12650,12800,29024,306008.0,23906860.0
2018-09-07,12900,12900,12600,12700,32875,303617.0,23906860.0
2018-09-10,12800,12850,12600,12700,27974,303617.0,23906860.0
2018-09-11,12700,13200,12700,12950,60742,309594.0,23906860.0
2018-09-12,13050,13050,12750,12900,43245,308398.0,23906860.0
2018-09-13,12900,13050,12600,12650,49456,302422.0,23906860.0
2018-09-14,12750,12850,12650,12650,31315,302422.0,23906860.0
2018-09-17,12650,12750,12550,12650,23530,302422.0,23906860.0
2018-09-18,12650,12850,12600,12750,42047,304812.0,23906860.0
2018-09-19,13000,13000,12650,12750,24106,304812.0,23906860.0
2018-09-20,12750,13400,12650,13050,173408,311985.0,23906860.0
2018-09-21,13050,13100,12850,13050,37663,311985.0,23906860.0
2018-09-27,13050,13850,12900,13450,262101,321547.0,23906860.0
2018-09-28,13550,13650,13250,13400,87210,320352.0,23906860.0
2018-10-01,13400,13600,13100,13300,72362,317961.0,23906860.0
2018-10-02,13200,13500,12750,12750,83390,304812.0,23906860.0
2018-10-04,12850,12850,12450,12600,68755,301226.0,23906860.0
2018-10-05,12450,12700,12150,12350,55647,295250.0,23906860.0
2018-10-08,12350,12650,12100,12500,29316,298836.0,23906860.0
2018-10-10,12350,12500,12000,12050,57864,288078.0,23906860.0
2018-10-11,11500,11750,11100,11100,159393,265366.0,23906860.0
2018-10-12,10900,11600,10900,11550,94856,276124.0,23906860.0
2018-10-15,11500,11550,11200,11250,36906,268952.0,23906860.0
2018-10-16,11300,11500,11250,11300,24461,270148.0,23906860.0
2018-10-17,11400,11600,11400,11600,33577,277320.0,23906860.0
2018-10-18,11450,11600,11350,11550,27133,276124.0,23906860.0
2018-10-19,11550,11800,11350,11600,35707,277320.0,23906860.0
2018-10-22,11600,11750,11350,11500,33215,274929.0,23906860.0
2018-10-23,11450,11500,11100,11200,50735,267757.0,23906860.0
2018-10-24,11200,11500,11100,11200,41787,267757.0,23906860.0
2018-10-25,10800,11050,10600,10850,80764,259389.0,23906860.0
2018-10-26,10850,10950,10000,10300,119553,246241.0,23906860.0
2018-10-29,10200,10450,9910,9910,125286,236917.0,23906860.0
2018-10-30,9300,10150,9300,9950,163989,237873.0,23906860.0
2018-10-31,9970,10200,9890,10000,70031,239069.0,23906860.0
2018-11-01,10050,10400,10050,10150,31041,242655.0,23906860.0
2018-11-02,10200,10600,10200,10550,37917,252217.0,23906860.0
2018-11-05,10400,10650,10200,10650,43874,254608.0,23906860.0
2018-11-06,10650,10850,10350,10650,26672,254608.0,23906860.0
2018-11-07,10550,10800,10250,10400,29900,248631.0,23906860.0
2018-11-08,10500,10600,10450,10550,22575,252217.0,23906860.0
2018-11-09,10500,10650,10250,10650,21981,254608.0,23906860.0
2018-11-12,10500,10500,10050,10150,32960,242655.0,23906860.0
2018-11-13,10000,10250,9970,10250,33484,245045.0,23906860.0
2018-11-14,10250,10300,10000,10200,32955,243850.0,23906860.0
2018-11-15,10100,10200,10000,10100,33280,241459.0,23906860.0
2018-11-16,10150,10450,10150,10400,36866,248631.0,23906860.0
2018-11-19,10450,10700,10200,10700,34872,255803.0,23906860.0
2018-11-20,10600,10650,10300,10400,51741,248631.0,23906860.0
2018-11-21,10250,10300,10100,10150,65230,242655.0,23906860.0
2018-11-22,10200,10350,10100,10200,41903,243850.0,23906860.0
2018-11-23,10200,10400,10000,10050,49646,240264.0,23906860.0
2018-11-26,10100,10250,10050,10200,26384,243850.0,23906860.0
2018-11-27,10250,10500,10050,10100,83936,241459.0,23906860.0
2018-11-28,10100,10400,10050,10250,76025,245045.0,23906860.0
2018-11-29,10350,10400,10150,10250,55328,245045.0,23906860.0
2018-11-30,10300,10550,10200,10350,137989,247436.0,23906860.0
2018-12-03,10450,10600,10350,10500,38486,251022.0,23906860.0
