한라홀딩스(060980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-25,0,0,0,63500,0,,
2014-09-26,0,0,0,63500,0,,
2014-09-29,0,0,0,63500,0,,
2014-09-30,0,0,0,63500,0,,
2014-10-01,0,0,0,63500,0,,
2014-10-02,0,0,0,63500,0,,
2014-10-06,63499,63499,54299,56800,1263111,488938.0,8608064.0
2014-10-07,57800,64400,56700,62200,664414,535422.0,8608064.0
2014-10-08,62000,71500,61600,71500,612518,615477.0,8608064.0
2014-10-10,72500,77000,71500,73300,591594,630971.0,8608064.0
2014-10-13,73600,78400,67800,71400,619049,614616.0,8608064.0
2014-10-14,73100,73900,70300,70800,282686,609451.0,8608064.0
2014-10-15,71900,72900,67200,68600,305987,590513.0,8608064.0
2014-10-16,68300,72600,65600,72500,395355,624085.0,8608064.0
2014-10-17,73300,73700,70100,70100,225825,603425.0,8608064.0
2014-10-20,70600,71400,68200,68900,195190,593096.0,8608064.0
2014-10-21,68500,68900,65800,66400,236548,571575.0,8608064.0
2014-10-22,66600,67500,62100,65900,317479,567271.0,8608064.0
2014-10-23,65800,68200,64700,65400,174625,562967.0,8608064.0
2014-10-24,65900,69000,65700,68400,190695,588792.0,8608064.0
2014-10-27,69700,71400,68300,68400,204473,588792.0,8608064.0
2014-10-28,68800,71300,67400,69800,143391,600843.0,8608064.0
2014-10-29,71200,72500,69900,70200,130486,604286.0,8608064.0
2014-10-30,71800,72800,70100,70900,137200,610312.0,8608064.0
2014-10-31,70200,71300,68700,70900,97183,610312.0,8608064.0
2014-11-03,71100,72000,68300,69000,101870,593956.0,8608064.0
2014-11-04,69000,70300,67700,68400,109492,588792.0,8608064.0
2014-11-05,69100,69100,66700,66700,108479,574158.0,8608064.0
2014-11-06,67400,68500,64800,65200,178010,561246.0,8608064.0
2014-11-07,60000,67600,58300,66700,1180758,574158.0,8608064.0
2014-11-10,67500,71200,66700,68300,214598,587931.0,8608064.0
2014-11-11,69000,71200,68000,70500,177872,606869.0,8608064.0
2014-11-12,70900,71300,68700,70000,95820,602564.0,8608064.0
2014-11-13,69400,72700,69100,71500,182771,615477.0,8608064.0
2014-11-14,71700,77000,71500,76200,395540,655934.0,8608064.0
2014-11-17,76500,78400,74600,77300,190821,665403.0,8608064.0
2014-11-18,77700,78500,76600,77300,123706,665403.0,8608064.0
2014-11-19,77500,79800,77300,79500,203394,684341.0,8608064.0
2014-11-20,79900,80700,77700,78000,123381,671429.0,8608064.0
2014-11-21,78300,78300,73100,74100,189609,637858.0,8608064.0
2014-11-24,74100,74200,72000,73600,88353,633554.0,8608064.0
2014-11-25,74000,76000,72300,75700,127583,651630.0,8608064.0
2014-11-26,76200,76600,74300,76000,81016,654213.0,8608064.0
2014-11-27,75600,77300,75200,76200,101447,655934.0,8608064.0
2014-11-28,76300,77000,75600,76700,75262,660239.0,8608064.0
2014-12-01,77500,77500,75300,76000,77960,654213.0,8608064.0
2014-12-02,75000,76900,74400,75800,114311,652491.0,8608064.0
2014-12-03,75200,77700,75200,77400,103745,666264.0,8608064.0
2014-12-04,77400,81000,77200,79700,110018,686063.0,8608064.0
2014-12-05,79700,79700,77000,77800,103169,669707.0,8608064.0
2014-12-08,78000,78700,77100,77700,49487,668847.0,8608064.0
2014-12-09,78400,78400,76700,77500,46054,667125.0,8608064.0
2014-12-10,77200,78300,76600,76600,53705,659378.0,8608064.0
2014-12-11,75800,77800,75000,77100,52535,663682.0,8608064.0
2014-12-12,78200,78200,76600,77600,86077,667986.0,8608064.0
2014-12-15,77500,77500,74600,76400,99846,657656.0,8608064.0
2014-12-16,76500,77700,75200,77500,56780,667125.0,8608064.0
2014-12-17,77700,77700,72100,72100,87467,620641.0,8608064.0
2014-12-18,73200,76400,72200,75900,106700,653352.0,8608064.0
2014-12-19,77400,77400,74400,75100,48862,646466.0,8608064.0
2014-12-22,74600,76200,74000,74000,59127,636997.0,8608064.0
2014-12-23,74800,74900,71300,71500,58487,615477.0,8608064.0
2014-12-24,71300,73400,71000,71900,56806,618920.0,8608064.0
2014-12-26,71300,73200,71300,72700,38953,625806.0,8608064.0
2014-12-29,73000,73300,68500,68700,70617,742145.0,10802691.0
2014-12-30,69300,70900,67200,69500,103040,750787.0,10802691.0
2015-01-02,68600,70300,67600,69000,46283,745386.0,10802691.0
2015-01-05,68300,69900,67800,69600,73098,751867.0,10802691.0
2015-01-06,68600,69900,68600,69400,44774,749707.0,10802691.0
2015-01-07,70000,72300,69400,72000,107954,777794.0,10802691.0
2015-01-08,71500,72300,68600,69100,121839,746466.0,10802691.0
2015-01-09,69300,69400,67800,68700,86166,742145.0,10802691.0
2015-01-12,68700,69100,67500,68600,78073,741065.0,10802691.0
2015-01-13,68600,68600,67400,68500,62057,739984.0,10802691.0
2015-01-14,68200,69400,67300,67700,114937,731342.0,10802691.0
2015-01-15,67400,68600,67400,68600,33732,741065.0,10802691.0
2015-01-16,68800,68800,66700,67700,99239,731342.0,10802691.0
2015-01-19,67900,68000,66700,67700,43339,731342.0,10802691.0
2015-01-20,68000,68100,67100,68000,31000,734583.0,10802691.0
2015-01-21,67900,68200,66100,66200,55978,715138.0,10802691.0
2015-01-22,66700,66700,63800,64300,72832,694613.0,10802691.0
2015-01-23,64300,64900,61200,61900,145630,668687.0,10802691.0
2015-01-26,62500,62700,60600,61300,71717,662205.0,10802691.0
2015-01-27,61500,62200,60100,61300,172214,662205.0,10802691.0
2015-01-28,61100,63300,60700,62700,81248,677329.0,10802691.0
2015-01-29,62600,64600,62200,63500,98856,685971.0,10802691.0
2015-01-30,63500,64300,62500,63600,80648,687051.0,10802691.0
2015-02-02,63200,64600,63000,63400,40995,684891.0,10802691.0
2015-02-03,63500,63500,60600,62200,51709,671927.0,10802691.0
2015-02-04,62200,65500,61600,65500,62297,707576.0,10802691.0
2015-02-05,65000,65800,62100,62100,89374,670847.0,10802691.0
2015-02-06,62700,63300,61600,62000,97429,669767.0,10802691.0
2015-02-09,62600,63700,61500,62700,55567,677329.0,10802691.0
2015-02-10,61800,63000,61600,62000,62933,669767.0,10802691.0
2015-02-11,62100,63000,62000,62200,65811,671927.0,10802691.0
2015-02-12,62800,63400,62600,62600,36708,676248.0,10802691.0
2015-02-13,63400,65700,62700,65300,54070,705416.0,10802691.0
2015-02-16,65500,65800,63800,65200,37461,704335.0,10802691.0
2015-02-17,65400,66300,63600,65500,32793,707576.0,10802691.0
2015-02-23,66400,67000,65300,65700,51467,709737.0,10802691.0
2015-02-24,65700,66900,65600,66700,36213,720539.0,10802691.0
2015-02-25,67000,68600,65500,68000,65610,734583.0,10802691.0
2015-02-26,68500,68500,66000,66500,61226,718379.0,10802691.0
2015-02-27,66500,67500,65000,65000,52228,702175.0,10802691.0
2015-03-02,64500,64600,62200,62900,118666,679489.0,10802691.0
2015-03-03,63400,69900,62600,68300,171270,737824.0,10802691.0
2015-03-04,68200,68700,66700,67200,58595,725941.0,10802691.0
2015-03-05,67700,67900,67000,67000,45512,723780.0,10802691.0
2015-03-06,67500,68400,66300,66900,56727,722700.0,10802691.0
2015-03-09,66100,67200,65500,65500,53799,707576.0,10802691.0
2015-03-10,66700,70300,66100,68800,107607,743225.0,10802691.0
2015-03-11,68600,70100,67300,67300,72304,727021.0,10802691.0
2015-03-12,68000,71000,66800,69900,89768,755108.0,10802691.0
2015-03-13,70800,71600,68500,68500,70101,739984.0,10802691.0
2015-03-16,70100,72800,69400,72100,75550,778874.0,10802691.0
2015-03-17,72100,72500,69600,69900,108068,755108.0,10802691.0
2015-03-18,70200,71200,68600,68900,65514,744305.0,10802691.0
2015-03-19,70700,70700,69200,70100,66527,757269.0,10802691.0
2015-03-20,69500,70100,68000,69700,172528,752948.0,10802691.0
2015-03-23,69900,70000,68300,69700,83361,752948.0,10802691.0
2015-03-24,69700,71200,69100,71200,70430,769152.0,10802691.0
2015-03-25,71200,71300,69100,69100,87719,746466.0,10802691.0
2015-03-26,68500,69900,68400,69700,58550,752948.0,10802691.0
2015-03-27,70000,70100,68700,69700,47296,752948.0,10802691.0
2015-03-30,69500,71100,68000,69900,74264,755108.0,10802691.0
2015-03-31,69700,71400,69500,70800,65951,764831.0,10802691.0
2015-04-01,70800,71500,69600,70500,52550,761590.0,10802691.0
2015-04-02,71100,71100,68300,68700,78764,742145.0,10802691.0
2015-04-03,68600,69200,67300,68900,59714,744305.0,10802691.0
2015-04-06,68800,69000,67300,67400,31798,728101.0,10802691.0
2015-04-07,67400,68200,66600,67700,29556,731342.0,10802691.0
2015-04-08,67900,68500,67100,67400,33405,728101.0,10802691.0
2015-04-09,67500,67900,65500,65700,72735,709737.0,10802691.0
2015-04-10,66200,66600,64300,64800,69734,700014.0,10802691.0
2015-04-13,65100,65200,62800,63100,103651,681650.0,10802691.0
2015-04-14,62900,64900,62900,64600,62231,697854.0,10802691.0
2015-04-15,64300,64800,63900,64300,54413,694613.0,10802691.0
2015-04-16,64400,68900,64300,68400,1025690,738904.0,10802691.0
2015-04-17,69000,75900,68400,73400,281622,792918.0,10802691.0
2015-04-20,73200,74500,72000,72900,100870,787516.0,10802691.0
2015-04-21,72500,72700,71100,71100,68191,768071.0,10802691.0
2015-04-22,71300,73600,69500,72000,73498,777794.0,10802691.0
2015-04-23,72000,72100,69100,69600,90234,751867.0,10802691.0
2015-04-24,68800,72800,68800,70500,87956,761590.0,10802691.0
2015-04-27,70700,71200,68500,69100,93890,746466.0,10802691.0
2015-04-28,69400,71600,69300,69300,60026,748626.0,10802691.0
2015-04-29,70100,70200,67500,68100,69080,735663.0,10802691.0
2015-04-30,68000,69600,67500,69300,39222,748626.0,10802691.0
2015-05-04,69200,69500,67800,69500,45355,750787.0,10802691.0
2015-05-06,69600,70500,67600,68400,57267,738904.0,10802691.0
2015-05-07,68400,68900,66400,68500,41798,739984.0,10802691.0
2015-05-08,68200,69300,67500,68400,46840,738904.0,10802691.0
2015-05-11,68900,68900,67100,67600,26063,730262.0,10802691.0
2015-05-12,67200,68300,66200,66500,64739,718379.0,10802691.0
2015-05-13,66200,67500,66100,67300,42414,727021.0,10802691.0
2015-05-14,66900,67700,66000,66600,48555,719459.0,10802691.0
2015-05-15,67000,68300,66000,68000,49350,734583.0,10802691.0
2015-05-18,68700,69000,66500,66800,74264,721620.0,10802691.0
2015-05-19,66800,68000,65500,67500,39161,729182.0,10802691.0
2015-05-20,67100,67400,65900,66500,74711,718379.0,10802691.0
2015-05-21,66400,67200,65000,65600,54382,708657.0,10802691.0
2015-05-22,65300,66400,64900,65500,52345,707576.0,10802691.0
2015-05-26,65500,65600,63800,64900,63568,701095.0,10802691.0
2015-05-27,64200,65500,64200,65100,52934,703255.0,10802691.0
2015-05-28,64900,67600,64700,66800,52878,721620.0,10802691.0
2015-05-29,67800,69200,66600,68400,95133,738904.0,10802691.0
2015-06-01,69300,71500,68500,70700,117757,763750.0,10802691.0
2015-06-02,70700,71300,67800,67800,148731,732422.0,10802691.0
2015-06-03,68000,70000,66900,67400,104262,728101.0,10802691.0
2015-06-04,67000,67400,64500,64800,113749,700014.0,10802691.0
2015-06-05,64100,65000,60200,61600,210518,665446.0,10802691.0
2015-06-08,60800,61600,58900,59500,133864,642760.0,10802691.0
2015-06-09,59500,59600,58100,58800,81972,635198.0,10802691.0
2015-06-10,59200,59400,57000,57800,107253,624396.0,10802691.0
2015-06-11,58800,62500,58400,62100,175732,670847.0,10802691.0
2015-06-12,62100,62500,57600,58100,183736,627636.0,10802691.0
2015-06-15,58100,58800,57000,57700,50748,623315.0,10802691.0
2015-06-16,56800,57500,53800,54100,129031,584426.0,10802691.0
2015-06-17,53900,56000,53500,54200,78603,585506.0,10802691.0
2015-06-18,54200,54800,52500,52500,110314,567141.0,10802691.0
2015-06-19,52800,54200,52400,53400,73568,576864.0,10802691.0
2015-06-22,53400,54400,52800,53800,50500,581185.0,10802691.0
2015-06-23,54200,54400,53500,54000,46928,583345.0,10802691.0
2015-06-24,53800,55200,53500,54000,73246,583345.0,10802691.0
2015-06-25,53500,54900,53400,54600,35572,589827.0,10802691.0
2015-06-26,54600,54700,53400,53500,51181,577944.0,10802691.0
2015-06-29,53000,53000,50400,52500,111144,567141.0,10802691.0
2015-06-30,51400,53700,51400,51900,80465,560660.0,10802691.0
2015-07-01,51800,52100,51200,51500,63655,556339.0,10802691.0
2015-07-02,51900,52200,49850,50600,180564,546616.0,10802691.0
2015-07-03,50200,50600,48550,48700,153625,526091.0,10802691.0
2015-07-06,48000,48650,46800,47450,137669,512588.0,10802691.0
2015-07-07,47400,48350,45600,48100,156025,519609.0,10802691.0
2015-07-08,47450,48750,46100,46400,122961,501245.0,10802691.0
2015-07-09,46450,46450,45000,45650,104361,493143.0,10802691.0
2015-07-10,45200,46400,45200,45750,84289,494223.0,10802691.0
2015-07-13,44900,46500,44900,45900,97777,495844.0,10802691.0
2015-07-14,46050,47450,45800,45950,71963,496384.0,10802691.0
2015-07-15,46450,47500,46150,46800,67368,505566.0,10802691.0
2015-07-16,46950,49000,46950,48000,84674,518529.0,10802691.0
2015-07-17,48350,48650,45800,45900,82004,495844.0,10802691.0
2015-07-20,45900,47450,45200,46550,61850,502865.0,10802691.0
2015-07-21,46950,49300,46650,49150,104661,530952.0,10802691.0
2015-07-22,49150,49250,47150,47150,100660,509347.0,10802691.0
2015-07-23,47200,48800,47100,48150,89021,520150.0,10802691.0
2015-07-24,47700,49000,46800,48250,55293,521230.0,10802691.0
2015-07-27,48000,52500,47300,51500,148085,556339.0,10802691.0
2015-07-28,51100,52300,49850,49900,80117,539054.0,10802691.0
2015-07-29,50400,51100,49000,49850,109093,538514.0,10802691.0
2015-07-30,50100,53400,50000,52200,117329,563900.0,10802691.0
2015-07-31,52400,53400,50200,51500,86897,556339.0,10802691.0
2015-08-03,51300,51300,49800,50600,61007,546616.0,10802691.0
2015-08-04,49550,52600,49550,51900,71233,560660.0,10802691.0
2015-08-05,51600,53700,51500,52900,79663,571462.0,10802691.0
2015-08-06,53800,54100,52600,53200,83070,574703.0,10802691.0
2015-08-07,52700,53000,51100,51700,64148,558499.0,10802691.0
2015-08-10,51000,51300,50100,51000,38763,550937.0,10802691.0
2015-08-11,51600,51600,49500,49700,68323,536894.0,10802691.0
2015-08-12,49300,52500,49050,52000,111150,561740.0,10802691.0
2015-08-13,51600,52500,51400,52300,41609,564981.0,10802691.0
2015-08-17,52300,52400,51100,51500,27094,556339.0,10802691.0
2015-08-18,51200,53500,50000,52700,90723,569302.0,10802691.0
2015-08-19,52000,53200,51300,52600,87523,568222.0,10802691.0
2015-08-20,51700,53100,51700,52400,60158,566061.0,10802691.0
2015-08-21,50700,51500,48250,49450,94669,534193.0,10802691.0
2015-08-24,48550,49300,47950,48050,51081,519069.0,10802691.0
2015-08-25,48000,50100,47100,48200,53712,520690.0,10802691.0
2015-08-26,48500,51600,48200,51300,92548,554178.0,10802691.0
2015-08-27,51300,52100,49600,50300,61868,543375.0,10802691.0
2015-08-28,51400,51500,50200,50300,47593,543375.0,10802691.0
2015-08-31,49800,51000,49800,50400,34758,544456.0,10802691.0
2015-09-01,50100,51300,50000,50600,47230,546616.0,10802691.0
2015-09-02,49350,50500,48500,50000,77297,540135.0,10802691.0
2015-09-03,50300,50800,49800,50600,45663,546616.0,10802691.0
2015-09-04,50100,50700,48400,48400,72480,522850.0,10802691.0
2015-09-07,48300,51800,48300,50800,59444,548777.0,10802691.0
2015-09-08,50800,51700,50600,51000,49521,550937.0,10802691.0
2015-09-09,51500,54500,51300,54300,121880,586586.0,10802691.0
2015-09-10,53900,55300,53100,55300,67032,597389.0,10802691.0
2015-09-11,54600,56000,54300,55400,48346,598469.0,10802691.0
2015-09-14,54800,55700,52700,53600,46750,579024.0,10802691.0
2015-09-15,52100,57100,52000,56600,83173,611432.0,10802691.0
2015-09-16,56100,58500,55900,57600,121952,622235.0,10802691.0
2015-09-17,57600,58300,56500,56500,59643,610352.0,10802691.0
2015-09-18,56400,57100,55800,56200,44236,607111.0,10802691.0
2015-09-21,56200,57100,55600,56400,31787,609272.0,10802691.0
2015-09-22,57200,58500,56500,58100,62765,627636.0,10802691.0
2015-09-23,57100,57600,55700,55700,61964,601710.0,10802691.0
2015-09-24,56000,56800,54900,55700,31487,601710.0,10802691.0
2015-09-25,56200,56500,55100,55800,24147,602790.0,10802691.0
2015-09-30,54500,60000,54500,59100,97803,638439.0,10802691.0
2015-10-01,58800,61500,58800,61300,94030,662205.0,10802691.0
2015-10-02,61300,61500,59600,60400,81317,652483.0,10802691.0
2015-10-05,60400,60400,57400,58500,102787,631957.0,10802691.0
2015-10-06,58000,58100,56000,56400,81734,609272.0,10802691.0
2015-10-07,55800,57200,55500,56300,67421,608192.0,10802691.0
2015-10-08,56700,56900,54400,55800,61402,602790.0,10802691.0
2015-10-12,55700,58300,55500,56500,43621,610352.0,10802691.0
2015-10-13,56100,58500,55900,57900,46737,625476.0,10802691.0
2015-10-14,57900,58400,55500,55800,55652,602790.0,10802691.0
2015-10-15,55800,57900,55700,57400,31915,620074.0,10802691.0
2015-10-16,57100,57500,55000,56000,76211,604951.0,10802691.0
2015-10-19,56000,56000,53900,54400,71766,587666.0,10802691.0
2015-10-20,54100,55400,54100,55100,48252,595228.0,10802691.0
2015-10-21,55000,55400,54300,55400,28712,598469.0,10802691.0
2015-10-22,54700,55400,53300,53600,45500,579024.0,10802691.0
2015-10-23,54500,55100,53600,54400,53538,587666.0,10802691.0
2015-10-26,55000,58800,54900,58500,173898,631957.0,10802691.0
2015-10-27,57900,58200,56700,57600,39543,622235.0,10802691.0
2015-10-28,57000,57700,56400,57200,44240,617914.0,10802691.0
2015-10-29,57000,57500,54700,55900,56910,603870.0,10802691.0
2015-10-30,55900,57300,55000,56900,42571,614673.0,10802691.0
2015-11-02,55800,56800,54900,56500,34913,610352.0,10802691.0
2015-11-03,56500,59700,56500,59500,75079,642760.0,10802691.0
2015-11-04,59900,60100,58600,59500,81081,642760.0,10802691.0
2015-11-05,59000,59700,58200,58800,32733,635198.0,10802691.0
2015-11-06,59000,59100,57400,57800,25008,624396.0,10802691.0
2015-11-09,57300,57700,56000,56200,31028,607111.0,10802691.0
2015-11-10,55800,56500,54100,55300,46457,597389.0,10802691.0
2015-11-11,54900,55800,53200,53800,59016,581185.0,10802691.0
2015-11-12,54300,54300,53300,53400,18976,576864.0,10802691.0
2015-11-13,52900,54000,52100,53200,23806,574703.0,10802691.0
2015-11-16,52300,53100,50900,51000,49524,550937.0,10802691.0
2015-11-17,51600,52400,50400,52100,43806,562820.0,10802691.0
2015-11-18,52300,54800,51800,53700,60864,580105.0,10802691.0
2015-11-19,53800,54800,53200,53900,22684,582265.0,10802691.0
2015-11-20,53600,54700,53200,54300,25282,586586.0,10802691.0
2015-11-23,54800,54800,53300,54000,21132,583345.0,10802691.0
2015-11-24,55200,55500,54100,55000,31229,594148.0,10802691.0
2015-11-25,54900,55400,53800,55000,32301,594148.0,10802691.0
2015-11-26,54700,57300,54700,57000,83890,615753.0,10802691.0
2015-11-27,57400,57400,55500,55800,34809,602790.0,10802691.0
2015-11-30,55300,56400,55300,56000,33832,604951.0,10802691.0
2015-12-01,55600,57300,55300,56500,48070,610352.0,10802691.0
2015-12-02,56800,57300,55500,56200,74447,607111.0,10802691.0
2015-12-03,55700,56600,55200,55800,43963,602790.0,10802691.0
2015-12-04,55500,56200,54600,55900,58621,603870.0,10802691.0
2015-12-07,55800,56500,54900,55900,39366,603870.0,10802691.0
2015-12-08,55300,56300,53900,55200,56549,596309.0,10802691.0
2015-12-09,56000,60300,55200,59600,180148,643840.0,10802691.0
2015-12-10,59900,62700,59500,60600,141134,654643.0,10802691.0
2015-12-11,60600,63100,60100,62000,118838,669767.0,10802691.0
2015-12-14,61400,62400,59600,60300,67380,651402.0,10802691.0
2015-12-15,61200,61800,59500,60400,72550,652483.0,10802691.0
2015-12-16,61000,63000,60000,62100,74134,670847.0,10802691.0
2015-12-17,62300,63700,62100,63600,55049,687051.0,10802691.0
2015-12-18,63400,64100,62300,62300,61033,673008.0,10802691.0
2015-12-21,62000,63600,61800,62300,54570,673008.0,10802691.0
2015-12-22,62100,63600,61100,63000,42997,680570.0,10802691.0
2015-12-23,63000,63700,62400,62600,46318,676248.0,10802691.0
2015-12-24,63600,65200,62900,63800,61512,689212.0,10802691.0
2015-12-28,64500,64500,62500,62700,42266,677329.0,10802691.0
2015-12-29,61500,64100,61500,62700,42505,677329.0,10802691.0
2015-12-30,62700,64500,62000,64400,32821,695693.0,10802691.0
2016-01-04,63200,63300,61300,62400,104722,674088.0,10802691.0
2016-01-05,60800,62200,59800,60500,95196,653563.0,10802691.0
2016-01-06,60800,61400,59600,60500,77745,653563.0,10802691.0
2016-01-07,60800,60800,59800,60600,58297,654643.0,10802691.0
2016-01-08,60600,62100,59700,61500,59463,664365.0,10802691.0
2016-01-11,60700,61900,59500,60400,31236,652483.0,10802691.0
2016-01-12,61300,61300,60200,60500,23113,653563.0,10802691.0
2016-01-13,60800,61600,60300,60900,25933,657884.0,10802691.0
2016-01-14,60300,61900,59000,61900,36501,668687.0,10802691.0
2016-01-15,62700,62700,59300,59600,48277,643840.0,10802691.0
2016-01-18,59600,60300,58500,59500,40291,642760.0,10802691.0
2016-01-19,58900,60400,58400,59500,41419,642760.0,10802691.0
2016-01-20,60000,60400,57100,58500,45412,631957.0,10802691.0
2016-01-21,59200,59400,58200,58600,28578,633038.0,10802691.0
2016-01-22,58600,61300,58600,60500,40074,653563.0,10802691.0
2016-01-25,60500,62200,60000,60200,28985,650322.0,10802691.0
2016-01-26,59600,61500,59500,60300,20383,651402.0,10802691.0
2016-01-27,61400,61400,60500,61100,58354,660044.0,10802691.0
2016-01-28,60700,62500,60700,62000,29195,669767.0,10802691.0
2016-01-29,61500,62500,61400,62200,23135,671927.0,10802691.0
2016-02-01,62300,62700,59300,60400,49814,652483.0,10802691.0
2016-02-02,59600,60400,58900,60200,27051,650322.0,10802691.0
2016-02-03,60200,60400,57000,59900,82762,647081.0,10802691.0
2016-02-04,60000,60400,59200,60400,26324,652483.0,10802691.0
2016-02-05,61000,62500,59800,62400,33691,674088.0,10802691.0
2016-02-11,61000,62600,59400,62100,73623,670847.0,10802691.0
2016-02-12,62100,62100,60500,61800,50735,667606.0,10802691.0
2016-02-15,62400,65000,60800,64500,51804,696774.0,10802691.0
2016-02-16,65300,65400,62900,64500,34359,696774.0,10802691.0
2016-02-17,63400,64400,62700,63500,46151,685971.0,10802691.0
2016-02-18,63600,64300,61500,62500,46242,675168.0,10802691.0
2016-02-19,61600,63300,61600,62600,18526,676248.0,10802691.0
2016-02-22,62400,62700,61000,61600,31921,665446.0,10802691.0
2016-02-23,61600,62300,60500,61400,26440,663285.0,10802691.0
2016-02-24,60700,62500,60700,61900,15312,668687.0,10802691.0
2016-02-25,62000,62300,61000,61600,38581,665446.0,10802691.0
2016-02-26,61300,61900,59900,60600,30576,654643.0,10802691.0
2016-02-29,60400,60900,59200,60500,44612,653563.0,10802691.0
2016-03-02,60800,61300,59900,60400,43214,652483.0,10802691.0
2016-03-03,61000,61000,59200,59600,27378,643840.0,10802691.0
2016-03-04,59100,60000,58200,60000,71337,648161.0,10802691.0
2016-03-07,59300,61300,58400,60900,78229,657884.0,10802691.0
2016-03-08,57300,57400,49800,51400,665111,555258.0,10802691.0
2016-03-09,51100,52800,50900,51800,167981,559579.0,10802691.0
2016-03-10,52300,52300,51100,51700,104110,558499.0,10802691.0
2016-03-11,52100,53600,51600,52500,120609,567141.0,10802691.0
2016-03-14,53300,53400,52200,53100,57447,573623.0,10802691.0
2016-03-15,53100,53100,51500,52000,88492,561740.0,10802691.0
2016-03-16,52000,52300,51700,52000,59022,561740.0,10802691.0
2016-03-17,51900,53500,51900,52600,80917,568222.0,10802691.0
2016-03-18,53500,53500,52000,52700,45322,569302.0,10802691.0
2016-03-21,52700,52700,51800,52300,35467,564981.0,10802691.0
2016-03-22,52200,53600,52200,53000,53569,572543.0,10802691.0
2016-03-23,53500,55800,53100,55100,83307,595228.0,10802691.0
2016-03-24,54800,55400,54000,54700,66380,590907.0,10802691.0
2016-03-25,54700,55500,54000,54900,26609,593068.0,10802691.0
2016-03-28,54600,55200,53000,54400,39786,587666.0,10802691.0
2016-03-29,54300,54900,53200,53800,42684,581185.0,10802691.0
2016-03-30,53800,54500,52200,54000,63977,583345.0,10802691.0
2016-03-31,53600,54800,52900,54000,101600,583345.0,10802691.0
2016-04-01,54000,54100,53000,53100,30598,573623.0,10802691.0
2016-04-04,52800,53400,52300,53000,42805,572543.0,10802691.0
2016-04-05,52500,53600,52300,52600,34168,568222.0,10802691.0
2016-04-06,52200,54000,52200,53500,33350,577944.0,10802691.0
2016-04-07,53200,54200,53200,53700,52408,580105.0,10802691.0
2016-04-08,53300,55000,52500,54300,41142,586586.0,10802691.0
2016-04-11,53900,54700,53300,53300,18792,575783.0,10802691.0
2016-04-12,53200,54000,52700,53400,30922,576864.0,10802691.0
2016-04-14,53100,55500,53100,55500,45591,599549.0,10802691.0
2016-04-15,54900,56000,54900,55800,55893,602790.0,10802691.0
2016-04-18,54900,56300,54900,56300,35940,608192.0,10802691.0
2016-04-19,56300,56700,55800,56400,32915,609272.0,10802691.0
2016-04-20,56900,56900,55000,56200,68670,607111.0,10802691.0
2016-04-21,56200,57000,55500,56200,47830,607111.0,10802691.0
2016-04-22,55700,57000,55700,56600,24424,611432.0,10802691.0
2016-04-25,55600,57000,55600,56200,36573,607111.0,10802691.0
2016-04-26,56200,56900,55800,56400,53148,609272.0,10802691.0
2016-04-27,55900,56500,55300,56400,42223,609272.0,10802691.0
2016-04-28,56900,56900,55100,55300,51710,597389.0,10802691.0
2016-04-29,55200,57200,55100,56600,55277,611432.0,10802691.0
2016-05-02,56600,57600,56000,57300,33758,618994.0,10802691.0
2016-05-03,57300,58000,56600,57600,29813,622235.0,10802691.0
2016-05-04,56800,58900,56800,58100,46651,627636.0,10802691.0
2016-05-09,58100,59500,57200,58600,31662,633038.0,10802691.0
2016-05-10,58700,59400,57200,57600,44448,622235.0,10802691.0
2016-05-11,57600,57600,56300,56600,27801,611432.0,10802691.0
2016-05-12,56200,57000,56000,56800,20338,613593.0,10802691.0
2016-05-13,56800,57200,56300,57000,15612,615753.0,10802691.0
2016-05-16,56400,57300,55700,55900,29080,603870.0,10802691.0
2016-05-17,55700,57000,54900,56500,42694,610352.0,10802691.0
2016-05-18,56500,57100,55100,56600,48018,611432.0,10802691.0
2016-05-19,55500,56600,55400,56100,27909,606031.0,10802691.0
2016-05-20,55600,56100,55100,55300,21503,597389.0,10802691.0
2016-05-23,56000,61000,55600,60500,162178,653563.0,10802691.0
2016-05-24,61000,61300,59200,60400,62986,652483.0,10802691.0
2016-05-25,60500,62500,60000,61500,77557,664365.0,10802691.0
2016-05-26,61500,66000,61100,65100,147578,703255.0,10802691.0
2016-05-27,65900,66500,64600,66100,71232,714058.0,10802691.0
2016-05-30,65300,67500,63200,66400,82094,717299.0,10802691.0
2016-05-31,66400,68100,64900,68100,86246,735663.0,10802691.0
2016-06-01,67300,68400,66300,66900,45250,722700.0,10802691.0
2016-06-02,65900,67200,65500,65700,45650,709737.0,10802691.0
2016-06-03,65300,67600,65200,67400,43721,728101.0,10802691.0
2016-06-07,68000,68000,65100,66500,66586,718379.0,10802691.0
2016-06-08,65400,66000,63600,65300,81969,705416.0,10802691.0
2016-06-09,65000,65900,64000,65900,66256,711897.0,10802691.0
2016-06-10,65500,65500,63000,63800,62790,689212.0,10802691.0
2016-06-13,62800,64500,62800,64200,19609,693533.0,10802691.0
2016-06-14,63100,65400,63100,63700,45541,688131.0,10802691.0
2016-06-15,63200,65900,63100,63800,30457,689212.0,10802691.0
2016-06-16,64000,64000,62800,63000,15409,680570.0,10802691.0
