우진(105840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-16,8010,8100,8000,8030,1540,139401.0,17360000.0
2013-12-17,7920,8030,7830,7830,9832,135929.0,17360000.0
2013-12-18,7810,7880,7710,7760,13540,134714.0,17360000.0
2013-12-19,7760,7800,7730,7750,9859,134540.0,17360000.0
2013-12-20,7750,7880,7700,7780,12908,135061.0,17360000.0
2013-12-23,7730,7800,7730,7760,7800,134714.0,17360000.0
2013-12-24,7730,7740,7500,7560,19991,131242.0,17360000.0
2013-12-26,7640,7640,7370,7540,27420,130894.0,17360000.0
2013-12-27,7520,7650,7470,7540,14712,130894.0,17360000.0
2013-12-30,7630,7630,7450,7520,7701,130547.0,17360000.0
2014-01-02,7510,7520,7210,7240,32680,125686.0,17360000.0
2014-01-03,7340,7460,7250,7400,29431,128464.0,17360000.0
2014-01-06,7430,7500,7330,7400,11110,128464.0,17360000.0
2014-01-07,7340,7400,7270,7400,13710,128464.0,17360000.0
2014-01-08,7430,7430,7320,7380,11751,128117.0,17360000.0
2014-01-09,7540,7540,7370,7510,15810,130374.0,17360000.0
2014-01-10,7460,7510,7330,7510,11060,130374.0,17360000.0
2014-01-13,7520,7530,7380,7470,12460,129679.0,17360000.0
2014-01-14,7470,7470,7200,7380,34051,128117.0,17360000.0
2014-01-15,7400,7670,7360,7660,45342,132978.0,17360000.0
2014-01-16,7900,8180,7860,8180,193032,142005.0,17360000.0
2014-01-17,8260,8450,8100,8160,101931,141658.0,17360000.0
2014-01-20,8130,8270,7900,8190,33084,142178.0,17360000.0
2014-01-21,8280,8280,8050,8100,38897,140616.0,17360000.0
2014-01-22,8100,8620,8100,8600,193100,149296.0,17360000.0
2014-01-23,8690,8840,8550,8740,139586,151726.0,17360000.0
2014-01-24,8690,8690,8500,8680,47070,150685.0,17360000.0
2014-01-27,8410,8500,8290,8330,72936,144609.0,17360000.0
2014-01-28,8330,8530,8110,8530,78315,148081.0,17360000.0
2014-01-29,8470,8570,8400,8450,36051,146692.0,17360000.0
2014-02-03,8490,8550,8260,8380,17330,145477.0,17360000.0
2014-02-04,8280,8300,8180,8290,18391,143914.0,17360000.0
2014-02-05,8300,8350,8170,8250,15010,143220.0,17360000.0
2014-02-06,8490,8600,8300,8500,23975,147560.0,17360000.0
2014-02-07,8450,8700,8370,8650,49303,150164.0,17360000.0
2014-02-10,8850,8930,8590,8590,46660,149122.0,17360000.0
2014-02-11,8520,8670,8310,8350,49660,144956.0,17360000.0
2014-02-12,8360,8850,8340,8850,136938,153636.0,17360000.0
2014-02-13,8850,8920,8750,8890,39511,154330.0,17360000.0
2014-02-14,8890,9040,8830,9040,79744,156934.0,17360000.0
2014-02-17,9040,9220,8900,9150,76360,158844.0,17360000.0
2014-02-18,9150,9180,9030,9140,31802,158670.0,17360000.0
2014-02-19,9160,9240,9070,9080,22279,157629.0,17360000.0
2014-02-20,9080,9080,8880,8880,28455,154157.0,17360000.0
2014-02-21,8850,9170,8850,9120,72741,158323.0,17360000.0
2014-02-24,9080,9120,9000,9050,10673,157108.0,17360000.0
2014-02-25,9080,9080,8790,8800,31541,152768.0,17360000.0
2014-02-26,8760,8850,8500,8650,79782,150164.0,17360000.0
2014-02-27,8650,8740,8600,8690,10632,150858.0,17360000.0
2014-02-28,8690,8690,8410,8430,47039,146345.0,17360000.0
2014-03-03,8410,8560,8410,8540,9855,148254.0,17360000.0
2014-03-04,8500,8540,8310,8350,39920,144956.0,17360000.0
2014-03-05,8460,8540,8270,8440,26742,146518.0,17360000.0
2014-03-06,8450,8550,8400,8450,34002,146692.0,17360000.0
2014-03-07,8510,8620,8470,8500,63250,147560.0,17360000.0
2014-03-10,8590,8590,8430,8560,28110,148602.0,17360000.0
2014-03-11,8600,8670,8560,8610,28601,149470.0,17360000.0
2014-03-12,8640,8650,8450,8540,29841,148254.0,17360000.0
2014-03-13,8550,8550,8400,8490,21870,147386.0,17360000.0
2014-03-14,8450,8490,8330,8380,14931,145477.0,17360000.0
2014-03-17,8390,8390,8150,8200,29359,142352.0,17360000.0
2014-03-18,8260,8390,8170,8390,17900,145650.0,17360000.0
2014-03-19,8440,8450,8350,8380,15042,145477.0,17360000.0
2014-03-20,8350,8350,8160,8210,11070,142526.0,17360000.0
2014-03-21,8340,8410,8320,8390,31277,145650.0,17360000.0
2014-03-24,8390,8410,8260,8390,22021,145650.0,17360000.0
2014-03-25,8390,8460,8260,8270,15091,143567.0,17360000.0
2014-03-26,8310,8340,8190,8250,28070,143220.0,17360000.0
2014-03-27,8250,8310,8100,8100,36110,140616.0,17360000.0
2014-03-28,8090,8190,8090,8110,18762,140790.0,17360000.0
2014-03-31,8240,8240,8090,8150,15351,141484.0,17360000.0
2014-04-01,8220,8220,8120,8180,8191,142005.0,17360000.0
2014-04-02,8160,8230,8110,8140,21621,141310.0,17360000.0
2014-04-03,8250,8300,8100,8130,15283,141137.0,17360000.0
2014-04-04,8040,8170,7950,7950,31239,138012.0,17360000.0
2014-04-07,7950,8150,7920,8150,28874,141484.0,17360000.0
2014-04-08,8050,8150,8010,8100,5893,140616.0,17360000.0
2014-04-09,8050,8160,8050,8140,10501,141310.0,17360000.0
2014-04-10,8100,8150,8060,8130,9280,141137.0,17360000.0
2014-04-11,8050,8120,7970,8090,19131,140442.0,17360000.0
2014-04-14,8020,8100,7960,8000,20291,138880.0,17360000.0
2014-04-15,8070,8450,8070,8200,74635,142352.0,17360000.0
2014-04-16,8200,8280,8050,8100,23251,140616.0,17360000.0
2014-04-17,8100,8200,8060,8120,10472,140963.0,17360000.0
2014-04-18,8120,8150,8050,8100,8911,140616.0,17360000.0
2014-04-21,8100,8350,8060,8340,53721,144782.0,17360000.0
2014-04-22,8300,8410,8280,8340,19662,144782.0,17360000.0
2014-04-23,8340,8350,8250,8300,12488,144088.0,17360000.0
2014-04-24,8390,8390,8160,8200,20905,142352.0,17360000.0
2014-04-25,8160,8260,8100,8190,6580,142178.0,17360000.0
2014-04-28,8140,8180,8060,8160,13840,141658.0,17360000.0
2014-04-29,8160,8200,8050,8120,16030,140963.0,17360000.0
2014-04-30,8120,8220,8040,8050,14467,139748.0,17360000.0
2014-05-02,8030,8130,8000,8010,12220,139054.0,17360000.0
2014-05-07,8000,8180,7950,8130,29830,141137.0,17360000.0
2014-05-08,8550,8550,8150,8230,51610,142873.0,17360000.0
2014-05-09,8350,8510,8250,8500,90531,147560.0,17360000.0
2014-05-12,8600,8600,8300,8300,62060,144088.0,17360000.0
2014-05-13,8390,8470,8280,8370,22839,145303.0,17360000.0
2014-05-14,8330,8990,8330,8990,205290,156066.0,17360000.0
2014-05-15,8980,8980,8770,8970,69958,155719.0,17360000.0
2014-05-16,8880,8980,8500,8660,126892,150338.0,17360000.0
2014-05-19,8700,8780,8250,8300,107864,144088.0,17360000.0
2014-05-20,8390,8400,8060,8100,76623,140616.0,17360000.0
2014-05-21,8030,8170,8010,8110,64175,140790.0,17360000.0
2014-05-22,8100,8560,8100,8510,64354,147734.0,17360000.0
2014-05-23,8500,8620,8400,8520,17633,147907.0,17360000.0
2014-05-26,8650,8650,8380,8400,23140,145824.0,17360000.0
2014-05-27,8490,8540,8150,8200,39221,142352.0,17360000.0
2014-05-28,8220,8330,8200,8330,18621,144609.0,17360000.0
2014-05-29,8310,8330,8200,8250,21821,143220.0,17360000.0
2014-05-30,8250,8320,8200,8290,23630,143914.0,17360000.0
2014-06-02,8240,8300,7050,8100,131888,140616.0,17360000.0
2014-06-03,8060,8130,7900,8090,28793,140442.0,17360000.0
2014-06-05,8010,8100,7950,8050,24040,139748.0,17360000.0
2014-06-09,7950,8070,7950,8020,15142,139227.0,17360000.0
2014-06-10,8050,8090,7980,8050,23821,139748.0,17360000.0
2014-06-11,8050,8250,8020,8200,28468,142352.0,17360000.0
2014-06-12,8140,8490,8140,8490,57179,147386.0,17360000.0
2014-06-13,8510,8570,8280,8490,38110,147386.0,17360000.0
2014-06-16,8510,8530,8430,8500,48526,147560.0,17360000.0
2014-06-17,8400,8650,8400,8640,43879,149990.0,17360000.0
2014-06-18,8700,8700,8560,8600,48785,149296.0,17360000.0
2014-06-19,8600,8680,8500,8600,57523,149296.0,17360000.0
2014-06-20,8690,8700,8570,8690,71514,150858.0,17360000.0
2014-06-23,8650,8720,8450,8520,15986,147907.0,17360000.0
2014-06-24,8520,8530,8280,8350,46675,144956.0,17360000.0
2014-06-25,8350,8640,8260,8550,58160,148428.0,17360000.0
2014-06-26,8560,8770,8030,8480,69288,147213.0,17360000.0
2014-06-27,8490,8580,8290,8370,14733,145303.0,17360000.0
2014-06-30,8480,8480,8290,8360,12440,145130.0,17360000.0
2014-07-01,8360,8400,8200,8380,19028,145477.0,17360000.0
2014-07-02,8490,8490,8360,8430,14155,146345.0,17360000.0
2014-07-03,8390,8600,8390,8520,65095,147907.0,17360000.0
2014-07-04,8480,8850,8450,8830,191613,153289.0,17360000.0
2014-07-07,8860,8910,8570,8760,63204,152074.0,17360000.0
2014-07-08,8630,8880,8590,8800,80469,152768.0,17360000.0
2014-07-09,8800,9200,8800,9180,279390,159365.0,17360000.0
2014-07-10,9250,9390,9160,9320,168902,161795.0,17360000.0
2014-07-11,9200,9360,9200,9350,105010,162316.0,17360000.0
2014-07-14,9400,9500,9250,9350,107732,162316.0,17360000.0
2014-07-15,9400,9410,9200,9350,56129,162316.0,17360000.0
2014-07-16,9310,9400,9170,9330,92604,161969.0,17360000.0
2014-07-17,9330,9430,9250,9330,55225,161969.0,17360000.0
2014-07-18,9250,9400,9250,9370,56779,162663.0,17360000.0
2014-07-21,9470,9850,9330,9810,261097,170302.0,17360000.0
2014-07-22,9840,9870,9700,9820,141667,170475.0,17360000.0
2014-07-23,9870,9890,9760,9800,61413,170128.0,17360000.0
2014-07-24,9750,9870,9680,9700,78571,168392.0,17360000.0
2014-07-25,9700,9790,8980,9400,105881,163184.0,17360000.0
2014-07-28,9400,9400,9100,9250,99114,160580.0,17360000.0
2014-07-29,9160,9350,9100,9200,47742,159712.0,17360000.0
2014-07-30,9150,9320,9100,9290,37050,161274.0,17360000.0
2014-07-31,9300,9370,9030,9230,40282,160233.0,17360000.0
2014-08-01,9240,9240,9100,9230,26140,160233.0,17360000.0
2014-08-04,9150,9340,9100,9190,40081,159538.0,17360000.0
2014-08-05,9150,9220,9040,9150,32295,158844.0,17360000.0
2014-08-06,9250,9250,8990,9100,34776,157976.0,17360000.0
2014-08-07,9190,9190,8910,8910,29942,154678.0,17360000.0
2014-08-08,8900,9000,8700,8940,35448,155198.0,17360000.0
2014-08-11,8910,8990,8800,8940,21230,155198.0,17360000.0
2014-08-12,8800,8980,8800,8880,24324,154157.0,17360000.0
2014-08-13,8890,9200,8880,9180,29125,159365.0,17360000.0
2014-08-14,9180,9250,9070,9190,23792,159538.0,17360000.0
2014-08-18,9190,9230,8920,9000,41642,156240.0,17360000.0
2014-08-19,8950,9040,8850,8890,29991,154330.0,17360000.0
2014-08-20,8800,8880,8470,8640,60034,149990.0,17360000.0
2014-08-21,8570,8750,8270,8750,65667,151900.0,17360000.0
2014-08-22,8690,8870,8690,8850,32374,153636.0,17360000.0
2014-08-25,8940,8950,8800,8910,39303,154678.0,17360000.0
2014-08-26,9010,9140,8940,9120,34138,158323.0,17360000.0
2014-08-27,9130,9150,8950,8950,38746,155372.0,17360000.0
2014-08-28,8950,9050,8920,9000,42632,156240.0,17360000.0
2014-08-29,9130,9440,9100,9330,74301,161969.0,17360000.0
2014-09-01,9400,9450,9230,9320,32100,161795.0,17360000.0
2014-09-02,9420,9420,9250,9350,21158,162316.0,17360000.0
2014-09-03,9350,9350,9070,9160,30216,159018.0,17360000.0
2014-09-04,9100,9190,9000,9170,13029,159191.0,17360000.0
2014-09-05,9100,9220,9070,9190,20558,159538.0,17360000.0
2014-09-11,9260,9300,9120,9300,23942,161448.0,17360000.0
2014-09-12,9300,9330,9110,9270,22911,160927.0,17360000.0
2014-09-15,9280,9280,9010,9050,26068,157108.0,17360000.0
2014-09-16,9060,9170,8990,9050,31205,157108.0,17360000.0
2014-09-17,9130,9130,8980,9100,24724,157976.0,17360000.0
2014-09-18,9100,9140,8950,9080,21563,157629.0,17360000.0
2014-09-19,9270,9270,9060,9200,46005,159712.0,17360000.0
2014-09-22,9200,9230,9110,9200,15224,159712.0,17360000.0
2014-09-23,9260,9260,8980,9150,44587,158844.0,17360000.0
2014-09-24,8920,9120,8920,9120,38520,158323.0,17360000.0
2014-09-25,9150,9150,8990,9070,26751,157455.0,17360000.0
2014-09-26,8970,9090,8970,9060,30929,157282.0,17360000.0
2014-09-29,9000,9140,8930,9050,22956,157108.0,17360000.0
2014-09-30,9050,9060,8960,9040,27114,156934.0,17360000.0
2014-10-01,9040,9040,8720,8960,45958,155546.0,17360000.0
2014-10-02,8960,9100,8870,9070,20501,157455.0,17360000.0
2014-10-06,9170,9610,9070,9600,88021,166656.0,17360000.0
2014-10-07,9740,10350,9500,9690,542570,168218.0,17360000.0
2014-10-08,9680,9950,9510,9940,92012,172558.0,17360000.0
2014-10-10,9840,10000,9830,9930,87189,172385.0,17360000.0
2014-10-13,9800,9870,9280,9500,86607,164920.0,17360000.0
2014-10-14,9400,9500,9310,9440,46485,163878.0,17360000.0
2014-10-15,9350,9460,9300,9400,40496,163184.0,17360000.0
2014-10-16,9340,9490,9060,9240,57292,160406.0,17360000.0
2014-10-17,9200,9280,8960,9130,55936,158497.0,17360000.0
2014-10-20,9100,9130,9000,9120,66453,158323.0,17360000.0
2014-10-21,9120,9130,8940,9040,34139,156934.0,17360000.0
2014-10-22,9100,9240,8950,9180,30652,159365.0,17360000.0
2014-10-23,9280,9280,9000,9140,23203,158670.0,17360000.0
2014-10-24,9100,9250,8740,9040,57224,156934.0,17360000.0
2014-10-27,9040,9090,8920,9030,23996,156761.0,17360000.0
2014-10-28,9110,9260,9010,9100,44176,157976.0,17360000.0
2014-10-29,9100,9150,9030,9130,18983,158497.0,17360000.0
2014-10-30,9130,9140,8960,9080,27029,157629.0,17360000.0
2014-10-31,9010,9070,8570,8990,46316,156066.0,17360000.0
2014-11-03,8890,9070,8790,8970,26379,155719.0,17360000.0
2014-11-04,9000,9000,8570,8750,42041,151900.0,17360000.0
2014-11-05,8550,8810,8330,8750,14951,151900.0,17360000.0
2014-11-06,8900,8920,8600,8740,17782,151726.0,17360000.0
2014-11-07,8750,8930,8740,8900,6351,154504.0,17360000.0
2014-11-10,8970,8970,8800,8900,16374,154504.0,17360000.0
2014-11-11,9060,9060,8790,8980,11240,155893.0,17360000.0
2014-11-12,9000,9000,8720,8990,35407,156066.0,17360000.0
2014-11-13,9350,9500,9030,9150,82944,158844.0,17360000.0
2014-11-14,9200,9200,9000,9010,26488,156414.0,17360000.0
2014-11-17,9020,9100,8760,8860,33179,153810.0,17360000.0
2014-11-18,8780,8860,8750,8830,35043,153289.0,17360000.0
2014-11-19,8800,8830,8660,8800,38541,152768.0,17360000.0
2014-11-20,8890,8890,8680,8800,16749,152768.0,17360000.0
2014-11-21,8800,8970,8750,8940,31301,155198.0,17360000.0
2014-11-24,8980,9230,8980,9220,43014,160059.0,17360000.0
2014-11-25,9220,9310,9150,9220,29191,160059.0,17360000.0
2014-11-26,9300,9350,9090,9100,31033,157976.0,17360000.0
2014-11-27,9170,9260,9050,9250,16258,160580.0,17360000.0
2014-11-28,9300,9300,9030,9220,26086,160059.0,17360000.0
2014-12-01,9140,9180,8910,8990,29917,156066.0,17360000.0
2014-12-02,8990,9110,8880,9050,23233,157108.0,17360000.0
2014-12-03,9050,9120,8890,8980,27130,155893.0,17360000.0
2014-12-04,8980,9000,8850,8930,16140,155025.0,17360000.0
2014-12-05,8930,8990,8920,8930,10153,155025.0,17360000.0
2014-12-08,8930,8940,8800,8870,29556,153983.0,17360000.0
2014-12-09,8870,8870,8710,8850,23936,153636.0,17360000.0
2014-12-10,8870,8870,8790,8850,7094,153636.0,17360000.0
2014-12-11,8850,8910,8720,8720,12442,151379.0,17360000.0
2014-12-12,8670,8820,8670,8820,10069,153115.0,17360000.0
2014-12-15,8820,8910,8680,8810,17752,152942.0,17360000.0
2014-12-16,8810,8810,8590,8740,27592,151726.0,17360000.0
2014-12-17,8740,8800,8620,8730,11405,151553.0,17360000.0
2014-12-18,8770,8770,8530,8720,21589,151379.0,17360000.0
2014-12-19,8720,8720,8560,8720,12693,151379.0,17360000.0
2014-12-22,8900,8900,8700,8790,15964,152594.0,17360000.0
2014-12-23,8830,8830,8620,8620,19130,149643.0,17360000.0
2014-12-24,8660,8790,8620,8790,9453,152594.0,17360000.0
2014-12-26,8840,8850,8740,8770,21711,152247.0,17360000.0
2014-12-29,8630,8840,8630,8780,4944,152421.0,17360000.0
2014-12-30,8830,8930,8720,8880,7515,154157.0,17360000.0
2015-01-02,8800,8920,8800,8880,3063,154157.0,17360000.0
2015-01-05,8860,8880,8700,8880,13562,154157.0,17360000.0
2015-01-06,8850,8870,8650,8840,12403,153462.0,17360000.0
2015-01-07,8840,8840,8660,8830,11812,153289.0,17360000.0
2015-01-08,8760,8850,8690,8800,21128,152768.0,17360000.0
2015-01-09,8800,8820,8700,8790,19607,152594.0,17360000.0
2015-01-12,8810,8850,8710,8840,17119,153462.0,17360000.0
2015-01-13,8840,8840,8660,8800,40625,152768.0,17360000.0
2015-01-14,8830,8830,8680,8780,18579,152421.0,17360000.0
2015-01-15,8780,8780,8650,8760,23597,152074.0,17360000.0
2015-01-16,8760,8760,8610,8650,12965,150164.0,17360000.0
2015-01-19,8610,8640,8360,8600,18223,149296.0,17360000.0
2015-01-20,8520,8690,8300,8480,27426,147213.0,17360000.0
2015-01-21,8400,8500,8160,8300,69021,144088.0,17360000.0
2015-01-22,8200,8350,8110,8260,31509,143394.0,17360000.0
2015-01-23,8250,8250,7890,8050,80551,139748.0,17360000.0
2015-01-26,8040,8040,7980,8040,29788,139574.0,17360000.0
2015-01-27,8020,8040,7980,8030,31829,139401.0,17360000.0
2015-01-28,8000,8020,7930,8000,42602,138880.0,17360000.0
2015-01-29,8070,8070,7960,8020,31880,139227.0,17360000.0
2015-01-30,8030,8030,7920,8020,20782,139227.0,17360000.0
2015-02-02,7990,8020,7820,8000,22251,138880.0,17360000.0
2015-02-03,7930,8000,7900,7940,15538,137838.0,17360000.0
2015-02-04,7930,7960,7630,7900,42214,137144.0,17360000.0
2015-02-05,7900,7970,7590,7760,56484,134714.0,17360000.0
2015-02-06,7760,8000,7670,7890,64952,136970.0,17360000.0
2015-02-09,7980,7980,7670,7770,15326,134887.0,17360000.0
2015-02-10,7770,7770,7580,7680,49704,133325.0,17360000.0
2015-02-11,7600,7650,7300,7580,69897,131589.0,17360000.0
2015-02-12,7570,7590,7500,7580,46980,131589.0,17360000.0
2015-02-13,7600,7650,7430,7550,74693,131068.0,17360000.0
2015-02-16,7630,7630,7420,7550,41209,131068.0,17360000.0
2015-02-17,7640,7700,7480,7640,150468,132630.0,17360000.0
2015-02-23,7680,7680,7600,7630,45778,132457.0,17360000.0
2015-02-24,7620,7640,7510,7580,74777,131589.0,17360000.0
2015-02-25,7570,7610,7460,7540,112474,130894.0,17360000.0
2015-02-26,7550,7990,7550,7970,116890,138359.0,17360000.0
2015-02-27,8100,8210,7970,8080,140981,140269.0,17360000.0
2015-03-02,8110,8120,7960,8080,54930,140269.0,17360000.0
2015-03-03,8040,8350,7980,8340,141933,144782.0,17360000.0
2015-03-04,8580,8720,8200,8200,176830,142352.0,17360000.0
2015-03-05,8190,8250,7970,8140,107008,141310.0,17360000.0
2015-03-06,8350,8410,8200,8270,92134,143567.0,17360000.0
2015-03-09,8250,8250,8060,8100,72273,140616.0,17360000.0
2015-03-10,8090,8110,7820,7920,109281,137491.0,17360000.0
2015-03-11,7850,7970,7810,7920,27309,137491.0,17360000.0
2015-03-12,7980,8130,7900,8110,32176,140790.0,17360000.0
2015-03-13,8090,8190,8000,8070,28716,140095.0,17360000.0
2015-03-16,8030,8110,7950,7970,25265,138359.0,17360000.0
2015-03-17,8080,8130,7980,8080,43585,140269.0,17360000.0
2015-03-18,8120,8150,8030,8110,53406,140790.0,17360000.0
2015-03-19,8080,8130,7870,8050,57400,139748.0,17360000.0
2015-03-20,8040,8040,7880,7980,52923,138533.0,17360000.0
2015-03-23,7960,7960,7800,7890,46433,136970.0,17360000.0
2015-03-24,7850,7910,7800,7870,23229,136623.0,17360000.0
2015-03-25,7810,7940,7800,7870,13355,136623.0,17360000.0
2015-03-26,7870,7900,7760,7830,26769,135929.0,17360000.0
2015-03-27,7890,7900,7760,7900,28023,137144.0,17360000.0
2015-03-30,8110,8340,7900,8270,108425,143567.0,17360000.0
2015-03-31,8350,8390,8230,8270,86851,143567.0,17360000.0
2015-04-01,8280,8370,8230,8320,63333,144435.0,17360000.0
2015-04-02,8370,8370,8200,8270,55399,143567.0,17360000.0
2015-04-03,8270,8270,8110,8210,40116,142526.0,17360000.0
2015-04-06,8210,8210,8100,8170,62269,141831.0,17360000.0
2015-04-07,8250,8250,8140,8250,44578,143220.0,17360000.0
2015-04-08,8290,8330,8230,8270,26994,143567.0,17360000.0
2015-04-09,8280,8530,8220,8530,118920,148081.0,17360000.0
2015-04-10,8580,8590,8480,8540,33607,148254.0,17360000.0
2015-04-13,8550,8720,8550,8650,90465,150164.0,17360000.0
2015-04-14,8680,8690,8500,8610,49119,149470.0,17360000.0
2015-04-15,8610,8640,8460,8500,44489,147560.0,17360000.0
2015-04-16,8470,8510,8400,8470,34126,147039.0,17360000.0
2015-04-17,8470,8510,8320,8430,38751,146345.0,17360000.0
2015-04-20,8400,8400,8220,8350,57822,144956.0,17360000.0
2015-04-21,8310,8420,8210,8220,66091,142699.0,17360000.0
2015-04-22,8240,8280,7800,8020,94367,139227.0,17360000.0
2015-04-23,8100,8220,8020,8130,66988,141137.0,17360000.0
2015-04-24,8190,8200,7970,8110,45224,140790.0,17360000.0
2015-04-27,8120,8200,8030,8130,32587,141137.0,17360000.0
2015-04-28,8190,8190,8020,8080,21693,140269.0,17360000.0
2015-04-29,8050,8130,8020,8090,41222,140442.0,17360000.0
2015-04-30,8140,8140,8020,8070,35452,140095.0,17360000.0
2015-05-04,8120,8120,7890,8000,28318,138880.0,17360000.0
2015-05-06,7970,8000,7800,7900,28500,137144.0,17360000.0
2015-05-07,7810,7960,7700,7830,38134,135929.0,17360000.0
2015-05-08,7800,7870,7730,7870,37699,136623.0,17360000.0
2015-05-11,7910,7930,7780,7870,41272,136623.0,17360000.0
2015-05-12,7900,7920,7750,7840,34009,136102.0,17360000.0
2015-05-13,7830,8000,7780,7990,55893,138706.0,17360000.0
2015-05-14,8000,8030,7910,7980,42128,138533.0,17360000.0
2015-05-15,7950,8010,7950,7980,42142,138533.0,17360000.0
2015-05-18,8050,8050,7840,7930,28451,137665.0,17360000.0
2015-05-19,7880,7930,7770,7910,37873,137318.0,17360000.0
2015-05-20,8050,8250,8010,8200,89246,142352.0,17360000.0
2015-05-21,8260,8270,8080,8160,53540,141658.0,17360000.0
2015-05-22,8130,8340,8120,8250,61956,143220.0,17360000.0
2015-05-26,8210,8210,8040,8150,37787,141484.0,17360000.0
2015-05-27,8130,8150,7910,8000,64215,138880.0,17360000.0
2015-05-28,8000,8020,7810,7890,58528,136970.0,17360000.0
2015-05-29,7890,7950,7820,7900,51113,137144.0,17360000.0
2015-06-01,7900,7900,7720,7780,66160,135061.0,17360000.0
2015-06-02,7800,7860,7680,7780,41465,135061.0,17360000.0
2015-06-03,7780,7820,7670,7790,41975,135234.0,17360000.0
2015-06-04,7750,7810,7630,7700,52462,133672.0,17360000.0
2015-06-05,7670,7820,7360,7490,105644,130026.0,17360000.0
2015-06-08,7490,7570,7360,7380,52406,128117.0,17360000.0
2015-06-09,7380,7550,7380,7500,70001,130200.0,17360000.0
2015-06-10,7490,7500,7380,7400,60272,128464.0,17360000.0
2015-06-11,7400,7520,7380,7450,35551,129332.0,17360000.0
2015-06-12,7530,7530,7390,7450,32212,129332.0,17360000.0
2015-06-15,7450,7450,7230,7330,48971,127249.0,17360000.0
2015-06-16,7290,7490,7160,7330,40010,127249.0,17360000.0
2015-06-17,7550,7550,7200,7310,17971,126902.0,17360000.0
2015-06-18,7200,7330,7200,7310,10846,126902.0,17360000.0
2015-06-19,7400,7400,7200,7370,24618,127943.0,17360000.0
2015-06-22,7360,7480,7240,7350,20068,127596.0,17360000.0
2015-06-23,7470,7930,7390,7520,103410,130547.0,17360000.0
2015-06-24,7610,7610,7400,7490,30633,130026.0,17360000.0
2015-06-25,7420,7520,7390,7490,34225,130026.0,17360000.0
2015-06-26,7570,7570,7430,7520,18597,130547.0,17360000.0
2015-06-29,7430,7510,7300,7380,41816,128117.0,17360000.0
2015-06-30,7350,7400,7190,7370,34079,127943.0,17360000.0
2015-07-01,7370,7450,7300,7450,32332,129332.0,17360000.0
2015-07-02,7540,7650,7500,7610,36888,132110.0,17360000.0
2015-07-03,7620,7720,7440,7560,32708,131242.0,17360000.0
2015-07-06,7410,7520,7340,7500,27800,130200.0,17360000.0
2015-07-07,7590,7590,7300,7440,7383,129158.0,17360000.0
2015-07-08,7360,7460,7310,7370,17692,127943.0,17360000.0
2015-07-09,7270,7410,7230,7370,19162,127943.0,17360000.0
2015-07-10,7420,7440,7350,7440,24160,129158.0,17360000.0
2015-07-13,7390,7510,7390,7460,14031,129506.0,17360000.0
2015-07-14,7460,7590,7460,7560,46451,131242.0,17360000.0
2015-07-15,7640,7850,7520,7780,43458,135061.0,17360000.0
2015-07-16,7750,7780,7650,7750,46188,134540.0,17360000.0
2015-07-17,7770,7770,7600,7690,38490,133498.0,17360000.0
2015-07-20,7690,7770,7630,7680,45165,133325.0,17360000.0
2015-07-21,7630,7820,7610,7790,52417,135234.0,17360000.0
2015-07-22,7720,7820,7660,7720,63173,134019.0,17360000.0
2015-07-23,7700,7700,7600,7640,41266,132630.0,17360000.0
2015-07-24,7600,7600,7470,7590,68151,131762.0,17360000.0
2015-07-27,7500,7500,7330,7430,52512,128985.0,17360000.0
2015-07-28,7310,7400,7270,7400,36138,128464.0,17360000.0
2015-07-29,7400,7490,7270,7370,19279,127943.0,17360000.0
2015-07-30,7420,7420,7250,7360,22992,127770.0,17360000.0
2015-07-31,7470,7470,7260,7400,11063,128464.0,17360000.0
2015-08-03,7500,7550,7350,7440,15114,129158.0,17360000.0
2015-08-04,7280,7460,7280,7420,5313,128811.0,17360000.0
2015-08-05,7480,7590,7430,7570,27249,131415.0,17360000.0
2015-08-06,7590,7600,7530,7600,27339,131936.0,17360000.0
2015-08-07,7610,7680,7500,7650,23269,132804.0,17360000.0
2015-08-10,7690,7690,7560,7600,7424,131936.0,17360000.0
2015-08-11,7680,7680,7500,7590,6893,131762.0,17360000.0
2015-08-12,7580,7670,7460,7520,14845,130547.0,17360000.0
2015-08-13,7400,7550,7400,7510,18576,130374.0,17360000.0
2015-08-17,7510,7690,7510,7580,34408,131589.0,17360000.0
2015-08-18,7550,7630,7320,7520,20503,130547.0,17360000.0
2015-08-19,7410,7530,7200,7410,21780,128638.0,17360000.0
2015-08-20,7410,7460,7320,7410,15355,128638.0,17360000.0
2015-08-21,7090,7360,7080,7100,38311,123256.0,17360000.0
2015-08-24,6910,7100,6900,7070,45308,122735.0,17360000.0
2015-08-25,7080,7220,7040,7200,19945,124992.0,17360000.0
2015-08-26,7300,7300,7160,7270,10347,126207.0,17360000.0
2015-08-27,7400,7490,7300,7410,23837,128638.0,17360000.0
2015-08-28,7420,7500,7400,7480,10117,129853.0,17360000.0
2015-08-31,7450,7540,7440,7530,15147,130721.0,17360000.0
2015-09-01,7530,7570,7420,7540,24712,130894.0,17360000.0
2015-09-02,7420,7540,7410,7530,29237,130721.0,17360000.0
2015-09-03,7640,7800,7460,7500,63790,130200.0,17360000.0
