엔씨소프트(036570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-08-28,56000,60500,55200,60500,1138768,1138674.0,18821055.0
2003-08-29,61800,61900,58200,60600,708017,1140556.0,18821055.0
2003-09-01,62400,63300,60600,61200,480699,1151849.0,18821055.0
2003-09-02,62500,64000,60400,63500,755921,1195137.0,18821055.0
2003-09-03,64100,66000,63400,63900,812655,1202665.0,18821055.0
2003-09-04,65000,65400,61400,61700,446479,1161259.0,18821055.0
2003-09-05,62000,62500,59900,62000,333841,1166905.0,18821055.0
2003-09-08,61800,63500,61500,62200,313470,1170670.0,18821055.0
2003-09-09,62000,63500,62000,63500,333692,1195137.0,18821055.0
2003-09-15,62900,63800,61400,61900,335831,1165023.0,18821055.0
2003-09-16,61600,67000,61600,66500,795307,1251600.0,18821055.0
2003-09-17,67000,68000,66500,67100,461837,1262893.0,18821055.0
2003-09-18,67000,71600,67000,69800,1110359,1313710.0,18821055.0
2003-09-19,71400,74500,70800,73000,1036773,1373937.0,18821055.0
2003-09-22,72000,72500,64000,67600,825620,1272303.0,18821055.0
2003-09-23,66900,71200,64600,71200,672724,1340059.0,18821055.0
2003-09-24,71400,73200,69900,71200,556590,1340059.0,18821055.0
2003-09-25,68200,69900,67600,68200,451699,1283596.0,18821055.0
2003-09-26,67100,68900,64900,65800,565005,1238425.0,18821055.0
2003-09-29,65100,66700,61200,62000,626135,1166905.0,18821055.0
2003-09-30,62200,65300,61100,64400,510961,1212076.0,18821055.0
2003-10-01,63000,66300,63000,66000,398098,1242190.0,18821055.0
2003-10-02,69500,70500,65900,67800,728593,1276068.0,18821055.0
2003-10-06,68100,69700,66500,69000,619402,1298653.0,18821055.0
2003-10-07,70500,71500,65900,66200,655547,1245954.0,18821055.0
2003-10-08,66300,67100,64600,64900,427160,1221486.0,18821055.0
2003-10-09,64900,68300,64900,67900,526252,1277950.0,18821055.0
2003-10-10,67600,68000,61400,65200,1900874,1227133.0,18821055.0
2003-10-13,64700,67100,63600,66300,504191,1247836.0,18821055.0
2003-10-14,67200,67800,65200,65400,378980,1230897.0,18821055.0
2003-10-15,65700,66600,64600,64700,303491,1217722.0,18821055.0
2003-10-16,64400,66900,64400,65300,601480,1229015.0,18821055.0
2003-10-17,65100,66000,62900,63200,425072,1189491.0,18821055.0
2003-10-20,62200,63400,61800,62500,380684,1176316.0,18821055.0
2003-10-21,63100,64400,62600,63200,441177,1189491.0,18821055.0
2003-10-22,63500,65400,63400,64000,393500,1204548.0,18821055.0
2003-10-23,62400,63500,59300,59500,554097,1119853.0,18821055.0
2003-10-24,59000,60400,58300,59000,361049,1110442.0,18821055.0
2003-10-27,59200,60200,58500,58900,360144,1108560.0,18821055.0
2003-10-28,58300,60000,57600,58200,504433,1095385.0,18821055.0
2003-10-29,59200,62300,59000,60000,819279,1129263.0,18821055.0
2003-10-30,61300,62600,60400,61700,523450,1161259.0,18821055.0
2003-10-31,62800,63100,60800,63000,330712,1185726.0,18821055.0
2003-11-03,62200,63000,60200,62100,329179,1168788.0,18821055.0
2003-11-04,63100,64300,62000,64000,600014,1204548.0,18821055.0
2003-11-05,64600,64700,62500,63600,384190,1197019.0,18821055.0
2003-11-06,64200,66300,62600,64800,644477,1219604.0,18821055.0
2003-11-07,65400,66500,64800,66100,370568,1244072.0,18821055.0
2003-11-10,66200,68200,66100,67500,437120,1270421.0,18821055.0
2003-11-11,66900,67300,64800,65000,241910,1223369.0,18821055.0
2003-11-12,65000,66600,65000,66300,229667,1247836.0,18821055.0
2003-11-13,66700,69500,66700,69000,546590,1298653.0,18821055.0
2003-11-14,68300,70000,67800,68500,254654,1289242.0,18821055.0
2003-11-17,68200,68500,66400,66600,285408,1253482.0,18821055.0
2003-11-18,66600,69000,66400,69000,197577,1298653.0,18821055.0
2003-11-19,67500,67800,65000,65000,224256,1223369.0,18821055.0
2003-11-20,65000,66500,64800,65200,172990,1227133.0,18821055.0
2003-11-21,64200,66400,64200,65000,223227,1223369.0,18821055.0
2003-11-24,64200,65100,62800,63500,175049,1195137.0,18821055.0
2003-11-25,65500,66500,65100,65900,235629,1240308.0,18821055.0
2003-11-26,65800,66100,64500,65800,155857,1238425.0,18821055.0
2003-11-27,66400,67200,65100,65800,137175,1238425.0,18821055.0
2003-11-28,65800,66500,65100,65200,207051,1227133.0,18821055.0
2003-12-01,65500,69300,65500,68300,351262,1285478.0,18821055.0
2003-12-02,69000,69100,67400,68400,192278,1287360.0,18821055.0
2003-12-03,68500,70900,67900,70000,536799,1317474.0,18821055.0
2003-12-04,70700,73200,70300,72600,750627,1366409.0,18821055.0
2003-12-05,73200,73500,71500,71900,304679,1353234.0,18821055.0
2003-12-08,70500,71000,69200,69400,182632,1306181.0,18821055.0
2003-12-09,69500,70300,68600,69000,121044,1298653.0,18821055.0
2003-12-10,68000,68600,67500,68000,172712,1279832.0,18821055.0
2003-12-11,67900,69800,67900,68300,181316,1285478.0,18821055.0
2003-12-12,69000,70600,68500,70400,262695,1325002.0,18821055.0
2003-12-15,72100,72300,70000,70000,193906,1317474.0,18821055.0
2003-12-16,68600,69400,68300,68500,190260,1289242.0,18821055.0
2003-12-17,68100,70400,66800,68000,276202,1279832.0,18821055.0
2003-12-18,67900,69300,67700,67900,126892,1277950.0,18821055.0
2003-12-19,68100,69000,67100,67400,125316,1268539.0,18821055.0
2003-12-22,66800,67900,65000,65200,205057,1227133.0,18821055.0
2003-12-23,66100,66300,63500,64200,181593,1208312.0,18821055.0
2003-12-24,64200,65000,62200,62900,106417,1183844.0,18821055.0
2003-12-26,62500,63700,62400,62500,106957,1176316.0,18821055.0
2003-12-29,62500,65600,62500,65000,75511,1223369.0,18821055.0
2003-12-30,66000,66900,65500,66000,79205,1242190.0,18821055.0
2004-01-02,66500,68000,66000,67000,110588,1261011.0,18821055.0
2004-01-05,67000,67800,66600,67000,106789,1261011.0,18821055.0
2004-01-06,68400,69300,68200,69000,306322,1298653.0,18821055.0
2004-01-07,69000,72300,69000,71800,382082,1351352.0,18821055.0
2004-01-08,72600,72900,70700,71300,163930,1341941.0,18821055.0
2004-01-09,71300,72300,69400,70900,218614,1334413.0,18821055.0
2004-01-12,71200,71400,69500,70100,144645,1319356.0,18821055.0
2004-01-13,70500,72200,69800,70100,186134,1319356.0,18821055.0
2004-01-14,70100,70700,68500,68900,174716,1296771.0,18821055.0
2004-01-15,68200,70000,68200,68800,128191,1294889.0,18821055.0
2004-01-16,69000,71200,69000,70900,152282,1334413.0,18821055.0
2004-01-19,71700,72700,70500,72700,240506,1368291.0,18821055.0
2004-01-20,73400,74900,71700,74700,366150,1405933.0,18821055.0
2004-01-26,76500,76500,74000,75000,178649,1411579.0,18821055.0
2004-01-27,75100,75700,73200,74200,151566,1396522.0,18821055.0
2004-01-28,74000,74500,71000,71800,134284,1351352.0,18821055.0
2004-01-29,71300,72600,70200,71800,117465,1351352.0,18821055.0
2004-01-30,71500,74100,71300,73800,141819,1388994.0,18821055.0
2004-02-02,73400,75200,73400,74900,173781,1409697.0,18821055.0
2004-02-03,74900,75100,72300,74000,178682,1392758.0,18821055.0
2004-02-04,72700,76400,72500,76000,247314,1430400.0,18821055.0
2004-02-05,75800,76200,72800,74200,242687,1396522.0,18821055.0
2004-02-06,73500,75300,72700,74200,164611,1396522.0,18821055.0
2004-02-09,75200,76400,74600,76400,301451,1437929.0,18821055.0
2004-02-10,76800,82500,76700,82000,740237,1543327.0,18821055.0
2004-02-11,84300,88200,81200,83000,841606,1562148.0,18821055.0
2004-02-12,84500,84700,80500,81700,208518,1537680.0,18821055.0
2004-02-13,83300,85300,80600,81700,364578,1537680.0,18821055.0
2004-02-16,80700,82600,79800,82200,161821,1547091.0,18821055.0
2004-02-17,82800,85000,82600,83200,135170,1565912.0,18821055.0
2004-02-18,82000,83400,81000,81000,211101,1524505.0,18821055.0
2004-02-19,81200,82100,79000,79200,191994,1490628.0,18821055.0
2004-02-20,80000,80500,78100,78300,107606,1473689.0,18821055.0
2004-02-23,79000,79600,78100,79300,90185,1492510.0,18821055.0
2004-02-24,78200,78800,74700,75000,221233,1411579.0,18821055.0
2004-02-25,74500,76000,73200,75500,178583,1420990.0,18821055.0
2004-02-26,75800,76700,73700,73900,101877,1390876.0,18821055.0
2004-02-27,72600,76500,72600,76500,116329,1439811.0,18821055.0
2004-03-02,75000,77600,75000,76900,124882,1447339.0,18821055.0
2004-03-03,77000,77000,75400,75600,113735,1422872.0,18821055.0
2004-03-04,75600,79500,75600,79500,172505,1496274.0,18821055.0
2004-03-05,78500,80800,78200,79000,94127,1486863.0,18821055.0
2004-03-08,79500,79500,77000,77300,87062,1454868.0,18821055.0
2004-03-09,76900,77000,75300,75600,117334,1422872.0,18821055.0
2004-03-10,75000,76400,73000,74000,131713,1392758.0,18821055.0
2004-03-11,72500,73000,70400,71900,237352,1353234.0,18821055.0
2004-03-12,72100,73000,65200,71000,237448,1336295.0,18821055.0
2004-03-15,70300,72200,70300,70700,207427,1330649.0,18821055.0
2004-03-16,69000,69900,63700,67500,376059,1270421.0,18821055.0
2004-03-17,68200,69900,67800,69400,270591,1306181.0,18821055.0
2004-03-18,70600,74000,70100,71100,237433,1338177.0,18821055.0
2004-03-19,71800,72300,70700,71100,119559,1338177.0,18821055.0
2004-03-22,70500,70900,69300,69300,106513,1304299.0,18821055.0
2004-03-23,68500,71100,67900,71000,124487,1336295.0,18821055.0
2004-03-24,70000,72300,70000,71000,133102,1336295.0,18821055.0
2004-03-25,71000,71800,70500,70800,84956,1332531.0,18821055.0
2004-03-26,72000,72500,69700,71000,169050,1336295.0,18821055.0
2004-03-29,70500,71700,70400,71500,138844,1345705.0,18821055.0
2004-03-30,71500,71600,70800,71000,91010,1336295.0,18821055.0
2004-03-31,71000,71500,70000,70900,114361,1334413.0,18821055.0
2004-04-01,70900,71500,70700,71000,108310,1336295.0,18821055.0
2004-04-02,71200,76700,71200,76500,314028,1439811.0,18821055.0
2004-04-06,78100,80500,78000,79200,332454,1490628.0,18821055.0
2004-04-07,79900,80200,78700,78700,141897,1481217.0,18821055.0
2004-04-08,80000,81700,78300,78800,195316,1483099.0,18821055.0
2004-04-09,77900,78000,76200,77000,145623,1449221.0,18821055.0
2004-04-12,76500,77500,76500,76700,82573,1450278.0,18908454.0
2004-04-13,77300,79200,76800,79200,152201,1497550.0,18908454.0
2004-04-14,78200,78800,77000,78000,104310,1474859.0,18908454.0
2004-04-16,77600,79500,77100,77600,100972,1467296.0,18908454.0
2004-04-19,77800,79700,77800,79300,89568,1499440.0,18908454.0
2004-04-20,79500,80800,79400,80800,149439,1527803.0,18908454.0
2004-04-21,80000,82500,79300,81400,145522,1539148.0,18908454.0
2004-04-22,83200,88000,83200,85700,410977,1620455.0,18908454.0
2004-04-23,89700,90500,87700,87900,625160,1662053.0,18908454.0
2004-04-26,89000,89500,86700,88800,201271,1679071.0,18908454.0
2004-04-27,89500,89500,86000,88100,166871,1665835.0,18908454.0
2004-04-28,91500,91900,88000,88100,286400,1665835.0,18908454.0
2004-04-29,87100,87100,81100,81900,158951,1548602.0,18908454.0
2004-04-30,78100,84600,78100,84000,164732,1588310.0,18908454.0
2004-05-03,84000,85200,83600,85000,56542,1607219.0,18908454.0
2004-05-04,85000,86000,83500,84600,75360,1599655.0,18908454.0
2004-05-06,84600,91000,84600,88000,457496,1663944.0,18908454.0
2004-05-07,88000,89000,84700,87900,215807,1662053.0,18908454.0
2004-05-10,87300,90800,81600,83900,310893,1590817.0,18960876.0
2004-05-11,85500,88000,80600,83000,195295,1573753.0,18960876.0
2004-05-12,83900,85600,82600,84500,226806,1602194.0,18960876.0
2004-05-13,84900,85700,83700,84800,150624,1607882.0,18960876.0
2004-05-14,84900,85500,80000,80500,179955,1526351.0,18960876.0
2004-05-17,79700,80500,68500,68500,196653,1298820.0,18960876.0
2004-05-18,67000,73700,65000,71800,268329,1361391.0,18960876.0
2004-05-19,78000,81500,76900,80000,327333,1516870.0,18960876.0
2004-05-20,81000,92000,80000,88000,696413,1668557.0,18960876.0
2004-05-21,91000,94300,89000,89500,319202,1696998.0,18960876.0
2004-05-24,89500,94400,89100,90900,362942,1723544.0,18960876.0
2004-05-25,90000,96100,90000,93500,348343,1772842.0,18960876.0
2004-05-27,95000,100500,94700,99500,546452,1886607.0,18960876.0
2004-05-28,99600,99600,94800,96000,360609,1820244.0,18960876.0
2004-05-31,94600,95000,90500,93000,264891,1763361.0,18960876.0
2004-06-01,91500,94000,90600,93000,298527,1763361.0,18960876.0
2004-06-02,91200,95100,91200,94900,250015,1799387.0,18960876.0
2004-06-03,94800,96000,84500,86900,422467,1647700.0,18960876.0
2004-06-04,86300,87400,82900,87000,260963,1649596.0,18960876.0
2004-06-07,87500,91000,87500,90000,149720,1706479.0,18960876.0
2004-06-08,90000,92000,89700,91500,216870,1736002.0,18972699.0
2004-06-09,91600,92500,89600,91500,177071,1736002.0,18972699.0
2004-06-10,91000,94000,91000,92900,172092,1762564.0,18972699.0
2004-06-11,93400,93900,88800,89200,157677,1692365.0,18972699.0
2004-06-14,88200,93000,86700,89500,129744,1698057.0,18972699.0
2004-06-15,91500,91500,87400,90000,96087,1707543.0,18972699.0
2004-06-16,90000,92700,90000,92400,108364,1753077.0,18972699.0
2004-06-17,91100,96000,90200,96000,136002,1821379.0,18972699.0
2004-06-18,96000,96500,92700,95900,140282,1819482.0,18972699.0
2004-06-21,96000,97600,92100,93000,117412,1764461.0,18972699.0
2004-06-22,92300,94600,91800,94000,63371,1783434.0,18972699.0
2004-06-23,93200,94700,89500,89500,211248,1698057.0,18972699.0
2004-06-24,89500,91100,87900,89800,148170,1703748.0,18972699.0
2004-06-25,89800,91900,87100,91000,172717,1726516.0,18972699.0
2004-06-28,90600,91800,89300,91300,77241,1732207.0,18972699.0
2004-06-29,91400,95300,91400,95300,140252,1808098.0,18972699.0
2004-06-30,94900,96000,93500,95900,88364,1819482.0,18972699.0
2004-07-01,96500,97000,93800,93900,79307,1781536.0,18972699.0
2004-07-02,92700,92700,90300,91200,99726,1730310.0,18972699.0
2004-07-05,91200,91500,89500,91400,54520,1734105.0,18972699.0
2004-07-06,90700,92000,90100,90100,37754,1709440.0,18972699.0
2004-07-07,88000,89300,87300,89000,75415,1688570.0,18972699.0
2004-07-08,88000,91000,87400,88000,98091,1669598.0,18972699.0
2004-07-09,89800,89800,87500,87500,57451,1660111.0,18972699.0
2004-07-12,87600,89000,87300,88700,66795,1682878.0,18972699.0
2004-07-13,89000,91500,87800,91000,69704,1726516.0,18972699.0
2004-07-14,92000,92400,88000,89200,61039,1692365.0,18972699.0
2004-07-15,88700,91000,87800,89800,80066,1703748.0,18972699.0
2004-07-16,89000,91000,87300,90200,95429,1711337.0,18972699.0
2004-07-19,90600,94000,89000,92900,115972,1762564.0,18972699.0
2004-07-20,92900,94200,92400,92900,58500,1762564.0,18972699.0
2004-07-21,94500,95000,93100,93400,67063,1772050.0,18972699.0
2004-07-22,91600,92500,90600,91400,36834,1734105.0,18972699.0
2004-07-23,92300,93000,91000,92100,60626,1747386.0,18972699.0
2004-07-26,91300,91300,84000,86400,202568,1639241.0,18972699.0
2004-07-27,86100,86100,80200,82800,277794,1570939.0,18972699.0
2004-07-28,84600,84600,81900,82000,162529,1555761.0,18972699.0
2004-07-29,80200,81700,79000,80000,169231,1517816.0,18972699.0
2004-07-30,81000,88600,81000,85500,186992,1622166.0,18972699.0
2004-08-02,84200,85500,80500,81500,120158,1546275.0,18972699.0
2004-08-03,82000,82300,76900,77100,539092,1462795.0,18972699.0
2004-08-04,75100,75500,70400,72600,502476,1377418.0,18972699.0
2004-08-05,72600,73400,70800,73000,452423,1385007.0,18972699.0
2004-08-06,70600,73500,70600,70700,347598,1341370.0,18972699.0
2004-08-09,69500,72600,69500,72600,220592,1377418.0,18972699.0
2004-08-10,72500,76300,72100,76300,413385,1447617.0,18972699.0
2004-08-11,77100,79300,76800,77900,261975,1512765.0,19419318.0
2004-08-12,78000,79000,77400,78500,152170,1524416.0,19419318.0
2004-08-13,78000,80800,77000,80000,236324,1553545.0,19419318.0
2004-08-16,80800,81000,78700,79500,131370,1543836.0,19419318.0
2004-08-17,79600,82000,77200,77900,578438,1512765.0,19419318.0
2004-08-18,77100,78900,77000,78700,75516,1528300.0,19419318.0
2004-08-19,79600,85100,79600,83000,314223,1611803.0,19419318.0
2004-08-20,84000,85000,83700,83700,85720,1625397.0,19419318.0
2004-08-23,84400,86400,84200,84300,63478,1637049.0,19419318.0
2004-08-24,84300,85300,82700,83400,92617,1619571.0,19419318.0
2004-08-25,83400,84600,82800,83500,96269,1621513.0,19419318.0
2004-08-26,83500,84500,83000,83800,63049,1627339.0,19419318.0
2004-08-27,84500,85700,83800,83800,70242,1627339.0,19419318.0
2004-08-30,83800,84000,83000,83300,96352,1617629.0,19419318.0
2004-08-31,82000,83800,82000,83200,66834,1615687.0,19419318.0
2004-09-01,83400,87600,82800,86600,165963,1681713.0,19419318.0
2004-09-02,86400,92400,86400,91500,181681,1776868.0,19419318.0
2004-09-03,91500,91500,88100,89500,95355,1738029.0,19419318.0
2004-09-06,88000,90000,85600,86000,147195,1670061.0,19419318.0
2004-09-07,85500,87000,85000,85500,63929,1660352.0,19419318.0
2004-09-08,85500,86700,84400,84400,76661,1638990.0,19419318.0
2004-09-09,84100,89600,84000,88000,199476,1708900.0,19419318.0
2004-09-10,88400,89300,87100,87200,78156,1700160.0,19497248.0
2004-09-13,88100,90200,86600,89800,181830,1750853.0,19497248.0
2004-09-14,90000,91800,89400,90000,158708,1754752.0,19497248.0
2004-09-15,92000,96900,91500,95000,310882,1852239.0,19497248.0
2004-09-16,94000,95500,92500,94000,159921,1832741.0,19497248.0
2004-09-17,93600,98000,93300,97500,130406,1900982.0,19497248.0
2004-09-20,96100,99000,95800,98000,64173,1910730.0,19497248.0
2004-09-21,97000,97200,92800,94000,140829,1832741.0,19497248.0
2004-09-22,94000,97500,94000,94800,201171,1848339.0,19497248.0
2004-09-23,94500,95400,94000,94200,64679,1836641.0,19497248.0
2004-09-24,91900,94500,87900,93800,214409,1828842.0,19497248.0
2004-09-30,92400,95200,92400,94700,244785,1846389.0,19497248.0
2004-10-01,94600,96000,94000,94900,76817,1850289.0,19497248.0
2004-10-04,94900,97100,94900,96900,150148,1889283.0,19497248.0
2004-10-05,96600,96900,93900,94300,111553,1838590.0,19497248.0
2004-10-06,94700,95500,93700,94000,149606,1832741.0,19497248.0
2004-10-07,94300,98600,93900,95700,226516,1865887.0,19497248.0
2004-10-08,94600,97500,94600,95800,94921,1867836.0,19497248.0
2004-10-11,95200,98300,95200,96400,87617,1879535.0,19497248.0
2004-10-12,96500,96800,94500,95200,192775,1872717.0,19671401.0
2004-10-13,96500,102500,96300,100500,368540,1976976.0,19671401.0
2004-10-14,98500,99900,97200,98200,98900,1931732.0,19671401.0
2004-10-15,97000,102500,96000,101500,142585,1996647.0,19671401.0
2004-10-18,102000,108500,101500,106000,239420,2085169.0,19671401.0
2004-10-19,108000,109500,104000,106500,93835,2095004.0,19671401.0
2004-10-20,106500,106500,101500,101500,88153,1996647.0,19671401.0
2004-10-21,104000,104000,98200,100500,79929,1976976.0,19671401.0
2004-10-22,100000,108500,99500,108000,145666,2124511.0,19671401.0
2004-10-25,107000,107000,102000,104000,100523,2045826.0,19671401.0
2004-10-26,105000,107000,102000,103500,55221,2035990.0,19671401.0
2004-10-27,105500,105500,99000,102000,111461,2006483.0,19671401.0
2004-10-28,104500,110000,103500,110000,223968,2163854.0,19671401.0
2004-10-29,107500,109500,106000,107000,68885,2104840.0,19671401.0
2004-11-01,107000,108500,105000,105500,64073,2075333.0,19671401.0
2004-11-02,106000,107500,102000,104000,133976,2045826.0,19671401.0
2004-11-03,104000,104000,97200,98500,265757,1937633.0,19671401.0
2004-11-04,98500,99800,96500,96500,156960,1898290.0,19671401.0
2004-11-05,97600,98500,96400,97000,111851,1908126.0,19671401.0
2004-11-08,96500,97700,95000,95000,128667,1868783.0,19671401.0
2004-11-09,95100,96800,95100,96300,109188,1894356.0,19671401.0
2004-11-10,96000,97500,95500,96800,113928,1904192.0,19671401.0
2004-11-11,96400,99100,96200,97500,119523,1917962.0,19671401.0
2004-11-12,98000,99200,97200,99000,182530,1960537.0,19803402.0
2004-11-15,99000,99000,95100,96700,188170,1914989.0,19803402.0
2004-11-16,96700,97100,95500,96200,81441,1905087.0,19803402.0
2004-11-17,95800,97500,95800,97500,149729,1930832.0,19803402.0
2004-11-18,98000,100000,96200,97500,249049,1930832.0,19803402.0
2004-11-19,99000,99400,95000,95000,287826,1881323.0,19803402.0
2004-11-22,94900,98200,94500,96600,163125,1913009.0,19803402.0
2004-11-23,96600,97400,95600,95600,91290,1893205.0,19803402.0
2004-11-24,95000,96300,94500,95800,123227,1897166.0,19803402.0
2004-11-25,95700,95700,93300,93400,168457,1849638.0,19803402.0
2004-11-26,94000,94700,90400,91000,173111,1802110.0,19803402.0
2004-11-29,91300,93100,91200,91900,113502,1819933.0,19803402.0
2004-11-30,92000,95000,92000,95000,201370,1881323.0,19803402.0
2004-12-01,94800,95400,93500,94000,123935,1861520.0,19803402.0
2004-12-02,95800,95800,94300,95000,167710,1881323.0,19803402.0
2004-12-03,95000,95700,92700,93400,149856,1849638.0,19803402.0
2004-12-06,92100,93400,90800,91100,82516,1804090.0,19803402.0
2004-12-07,91200,92700,89600,90000,143715,1782306.0,19803402.0
2004-12-08,89000,89600,85800,87900,244304,1740719.0,19803402.0
2004-12-09,89700,89700,85300,86000,254486,1703093.0,19803402.0
2004-12-10,85900,86100,81400,82000,234982,1627431.0,19846722.0
2004-12-13,81600,85700,81600,85500,194229,1696895.0,19846722.0
2004-12-14,87600,88600,87000,88300,169524,1752466.0,19846722.0
2004-12-15,88300,89700,88000,89500,196281,1776282.0,19846722.0
2004-12-16,90000,90400,89900,90000,232222,1786205.0,19846722.0
2004-12-17,90800,91400,90000,91100,108887,1808036.0,19846722.0
2004-12-20,91000,91500,90500,91200,100400,1810021.0,19846722.0
2004-12-21,91000,91300,87500,87500,67826,1736588.0,19846722.0
2004-12-22,88000,89400,84000,87000,107926,1726665.0,19846722.0
2004-12-23,87000,87000,84300,84400,195267,1675063.0,19846722.0
2004-12-24,82600,86500,82600,85800,306970,1702849.0,19846722.0
2004-12-27,84100,85500,83400,84100,63438,1669109.0,19846722.0
2004-12-28,82700,84300,82700,83600,71100,1659186.0,19846722.0
2004-12-29,82800,85100,82800,84400,62819,1675063.0,19846722.0
2004-12-30,84400,84400,83300,83800,112690,1663155.0,19846722.0
2005-01-03,84000,84500,83200,83200,127693,1651247.0,19846722.0
2005-01-04,83800,84100,82600,82600,137097,1639339.0,19846722.0
2005-01-05,82000,82600,80700,82500,218293,1637355.0,19846722.0
2005-01-06,81000,82000,77700,81700,672984,1621477.0,19846722.0
2005-01-07,81700,83300,79400,80500,415840,1615155.0,20064043.0
2005-01-10,80700,81100,78700,79000,399380,1585059.0,20064043.0
2005-01-11,78700,81400,78700,81000,261870,1625187.0,20064043.0
2005-01-12,81100,87400,80500,83500,541189,1675348.0,20064043.0
2005-01-13,83700,86400,83700,85700,329480,1719488.0,20064043.0
2005-01-14,85000,85900,84100,84900,229954,1703437.0,20064043.0
2005-01-17,85200,86300,84000,85800,188721,1721495.0,20064043.0
2005-01-18,86000,89200,85900,88200,388184,1769649.0,20064043.0
2005-01-19,87600,89900,86000,86200,197044,1729521.0,20064043.0
2005-01-20,85800,87400,84800,85000,106600,1705444.0,20064043.0
2005-01-21,84000,86000,83900,84500,311351,1695412.0,20064043.0
2005-01-24,83600,83800,81700,81800,273528,1641239.0,20064043.0
2005-01-25,81500,82400,80400,81000,174353,1625187.0,20064043.0
2005-01-26,79500,81000,78700,79400,510834,1593085.0,20064043.0
2005-01-27,79000,79800,74100,75800,855446,1520854.0,20064043.0
2005-01-28,76200,77200,75600,76700,253143,1538912.0,20064043.0
2005-01-31,75500,76900,75100,75100,320805,1506810.0,20064043.0
2005-02-01,74400,78300,74400,78200,294748,1569008.0,20064043.0
2005-02-02,78400,79300,77300,77700,216942,1558976.0,20064043.0
2005-02-03,76900,78100,76000,77600,211161,1556970.0,20064043.0
2005-02-04,75200,76000,71400,72400,805003,1452637.0,20064043.0
2005-02-07,72000,74100,72000,73600,388600,1476714.0,20064043.0
2005-02-11,72200,72900,71800,72400,254218,1452637.0,20064043.0
2005-02-14,73000,75500,72900,74700,273075,1498784.0,20064043.0
2005-02-15,74700,77700,73400,77000,329724,1549026.0,20117217.0
2005-02-16,78100,78200,75200,75600,248616,1520862.0,20117217.0
2005-02-17,75500,76500,75200,75900,167706,1526897.0,20117217.0
2005-02-18,75300,77300,75100,77000,179240,1549026.0,20117217.0
2005-02-21,76500,77000,75000,75200,181968,1512815.0,20117217.0
2005-02-22,74900,75600,74000,74100,146804,1490686.0,20117217.0
2005-02-23,73100,75400,73100,74600,151698,1500744.0,20117217.0
2005-02-24,74600,77200,74600,77000,211173,1549026.0,20117217.0
2005-02-25,78600,78900,73800,74200,450998,1492698.0,20117217.0
2005-02-28,74300,75000,72100,72500,337817,1458498.0,20117217.0
2005-03-02,73000,73200,71200,71700,322578,1442404.0,20117217.0
2005-03-03,71500,73000,71500,71500,222631,1438381.0,20117217.0
2005-03-04,71300,72500,70200,70500,275209,1418264.0,20117217.0
2005-03-07,70500,71400,69800,70000,234721,1408205.0,20117217.0
2005-03-08,70600,71600,70300,71000,251625,1428322.0,20117217.0
2005-03-09,71000,71900,71000,71400,168365,1436369.0,20117217.0
2005-03-10,71500,72100,70600,70600,169005,1420276.0,20117217.0
2005-03-11,71200,76100,71200,76100,431428,1530920.0,20117217.0
2005-03-14,77000,77000,73900,74900,252184,1506780.0,20117217.0
2005-03-15,75300,76300,73100,73100,213402,1470569.0,20117217.0
2005-03-16,73000,77000,73000,76900,363408,1547014.0,20117217.0
2005-03-17,76700,78000,74700,78000,437666,1569143.0,20117217.0
2005-03-18,77500,78200,75100,77200,191813,1553049.0,20117217.0
2005-03-21,77200,77300,75200,75200,168574,1512815.0,20117217.0
2005-03-22,74600,75900,73800,74600,138374,1500744.0,20117217.0
2005-03-23,74400,75600,73300,73300,124394,1474592.0,20117217.0
2005-03-24,73400,76000,73400,75000,212735,1508791.0,20117217.0
2005-03-25,76100,78500,75200,78500,261584,1579202.0,20117217.0
2005-03-28,79000,79900,78000,79000,189493,1589260.0,20117217.0
2005-03-29,79000,79400,75800,76300,171206,1534944.0,20117217.0
2005-03-30,75500,76700,75100,75500,103110,1518850.0,20117217.0
2005-03-31,76500,78000,76200,78000,117507,1569143.0,20117217.0
2005-04-01,76700,78500,76700,77300,109661,1555061.0,20117217.0
2005-04-04,76800,77500,75700,75800,93597,1524885.0,20117217.0
2005-04-06,75900,77700,75600,77600,142926,1561096.0,20117217.0
2005-04-07,77100,78600,77100,77400,158208,1557073.0,20117217.0
2005-04-08,77500,77800,76000,76200,83395,1532932.0,20117217.0
2005-04-11,75500,75800,73800,74600,176143,1500744.0,20117217.0
2005-04-12,74100,75400,74100,74100,64536,1490686.0,20117217.0
2005-04-13,74100,75300,74100,74700,74157,1502756.0,20117217.0
2005-04-14,74000,74900,72000,72000,153820,1448440.0,20117217.0
2005-04-15,72000,72800,71400,71400,151077,1436369.0,20117217.0
2005-04-18,70500,70500,65500,66100,297508,1329748.0,20117217.0
2005-04-19,67100,69500,67100,68100,370583,1369982.0,20117217.0
2005-04-20,68600,70600,68200,68200,179053,1371994.0,20117217.0
2005-04-21,67200,70200,67200,69400,165633,1396135.0,20117217.0
2005-04-22,71100,74900,70500,74500,269211,1498733.0,20117217.0
2005-04-25,74600,74800,72300,74600,141863,1500744.0,20117217.0
2005-04-26,74500,77900,74500,76800,367256,1545002.0,20117217.0
