현대제철(004020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-05,75500,77300,74200,74400,1001927,6316405.0,84897919.0
2009-10-06,75500,77000,75000,76700,836373,6511670.0,84897919.0
2009-10-07,78900,80800,78500,79800,1439498,6774854.0,84897919.0
2009-10-08,80200,80900,78200,80900,723825,6868242.0,84897919.0
2009-10-09,82000,82100,80300,81000,625974,6876731.0,84897919.0
2009-10-12,81300,81500,79100,80200,453395,6808813.0,84897919.0
2009-10-13,79000,79100,76500,76600,1300827,6503181.0,84897919.0
2009-10-14,77500,81700,77400,81700,1203155,6936160.0,84897919.0
2009-10-15,83000,85200,82800,84200,1780197,7148405.0,84897919.0
2009-10-16,84500,84900,81600,81900,1119490,6953140.0,84897919.0
2009-10-19,81300,84100,80500,84000,815608,7131425.0,84897919.0
2009-10-20,84900,85100,83300,83800,735814,7114446.0,84897919.0
2009-10-21,83100,84400,82700,84000,477189,7131425.0,84897919.0
2009-10-22,83200,83300,81100,81700,669486,6936160.0,84897919.0
2009-10-23,82200,84000,82200,83300,626483,7071997.0,84897919.0
2009-10-26,82300,85800,82300,85200,1097688,7233303.0,84897919.0
2009-10-27,84600,86100,84200,85600,820928,7267262.0,84897919.0
2009-10-28,85600,85600,81600,81800,1227153,6944650.0,84897919.0
2009-10-29,78700,79000,75100,77100,2354255,6545630.0,84897919.0
2009-10-30,79100,79800,77100,77300,1209242,6562609.0,84897919.0
2009-11-02,74100,75700,73900,74700,1073222,6341875.0,84897919.0
2009-11-03,74700,75900,74700,74900,416712,6358854.0,84897919.0
2009-11-04,75000,77200,74900,77200,439325,6554119.0,84897919.0
2009-11-05,76900,77200,75600,76000,334701,6452242.0,84897919.0
2009-11-06,77900,78700,77100,78300,520568,6647507.0,84897919.0
2009-11-09,79200,80000,77900,78000,638237,6622038.0,84897919.0
2009-11-10,79500,80200,78400,78500,533360,6664487.0,84897919.0
2009-11-11,79100,79500,77600,79500,357103,6749385.0,84897919.0
2009-11-12,79300,79900,78500,78500,387978,6664487.0,84897919.0
2009-11-13,78900,81700,78500,81700,1033864,6936160.0,84897919.0
2009-11-16,82600,82700,81300,82500,674753,7004078.0,84897919.0
2009-11-17,82400,84200,81500,81500,961038,6919180.0,84897919.0
2009-11-18,81700,82400,80200,81200,683063,6893711.0,84897919.0
2009-11-19,81000,82800,80900,82300,579928,6987099.0,84897919.0
2009-11-20,81800,82400,81500,82100,341537,6970119.0,84897919.0
2009-11-23,81700,82300,80500,81100,496326,6885221.0,84897919.0
2009-11-24,81200,82500,80400,81200,554887,6893711.0,84897919.0
2009-11-25,81800,81900,79500,79900,789187,6783344.0,84897919.0
2009-11-26,80000,81100,79400,79400,612308,6740895.0,84897919.0
2009-11-27,77800,78000,74100,74900,1135090,6358854.0,84897919.0
2009-11-30,76800,78200,76300,77600,665522,6588079.0,84897919.0
2009-12-01,77500,78400,75700,77900,518662,6613548.0,84897919.0
2009-12-02,78600,79400,77800,78200,687772,6639017.0,84897919.0
2009-12-03,78300,79200,77500,78700,586625,6681466.0,84897919.0
2009-12-04,79000,80300,78500,78900,698328,6698446.0,84897919.0
2009-12-07,79000,79600,77800,78200,625038,6639017.0,84897919.0
2009-12-08,78200,78200,76700,76900,694685,6528650.0,84897919.0
2009-12-09,75900,78100,75600,78100,542727,6630527.0,84897919.0
2009-12-10,78100,78400,77100,78000,959512,6622038.0,84897919.0
2009-12-11,78400,82000,78000,81900,1786312,6953140.0,84897919.0
2009-12-14,82600,82800,81300,82300,1002416,6987099.0,84897919.0
2009-12-15,82700,83800,82500,83400,1062174,7080486.0,84897919.0
2009-12-16,83300,83600,81900,82400,558658,6995589.0,84897919.0
2009-12-17,82600,84800,82600,82800,999530,7029548.0,84897919.0
2009-12-18,82300,83600,82100,83400,465474,7080486.0,84897919.0
2009-12-21,83400,84000,83000,83100,377867,7055017.0,84897919.0
2009-12-22,84000,84400,82400,82900,546694,7038037.0,84897919.0
2009-12-23,83200,83300,82100,82200,393401,6978609.0,84897919.0
2009-12-24,82500,85000,82400,84700,1170437,7190854.0,84897919.0
2009-12-28,85700,88600,85100,88000,1830922,7471017.0,84897919.0
2009-12-29,88600,89900,85800,86100,1401868,7309711.0,84897919.0
2009-12-30,86500,89000,85600,86500,1239956,7343670.0,84897919.0
2010-01-04,87500,90800,87300,90700,1424386,7700241.0,84897919.0
2010-01-05,92000,93900,90200,91000,1949217,7725711.0,84897919.0
2010-01-06,92700,94000,91700,94000,1240471,7980404.0,84897919.0
2010-01-07,94500,94900,91200,91400,1293020,7759670.0,84897919.0
2010-01-08,92700,93500,89700,92500,998988,7853058.0,84897919.0
2010-01-11,92000,94400,91500,92300,764944,7836078.0,84897919.0
2010-01-12,92400,94300,91500,94100,811618,7988894.0,84897919.0
2010-01-13,92300,93900,91400,92300,1175447,7836078.0,84897919.0
2010-01-14,91800,93400,90700,93200,764952,7912486.0,84897919.0
2010-01-15,93100,94200,91800,93700,765844,7954935.0,84897919.0
2010-01-18,93100,93500,92000,92700,704292,7870037.0,84897919.0
2010-01-19,93800,95400,92200,95000,978097,8065302.0,84897919.0
2010-01-20,96600,97400,93500,95000,881881,8065302.0,84897919.0
2010-01-21,93700,94200,92500,93200,736538,7912486.0,84897919.0
2010-01-22,91400,92200,89000,90000,1442717,7640813.0,84897919.0
2010-01-25,88000,89400,86400,89400,1056984,7589874.0,84897919.0
2010-01-26,89700,90300,84800,85500,1171051,7258772.0,84897919.0
2010-01-27,85500,86600,83700,85700,652029,7275752.0,84897919.0
2010-01-28,85100,86400,83600,85700,777541,7275752.0,84897919.0
2010-01-29,85000,87000,84600,85300,833100,7241792.0,84897919.0
2010-02-01,85300,86400,82900,84400,686159,7165384.0,84897919.0
2010-02-02,85600,87300,84100,85500,1082100,7258772.0,84897919.0
2010-02-03,86700,87500,86300,87200,588754,7403099.0,84897919.0
2010-02-04,86700,87000,85300,85500,487791,7258772.0,84897919.0
2010-02-05,82000,83300,80800,81000,1148396,6876731.0,84897919.0
2010-02-08,80800,81000,77700,78000,975885,6622038.0,84897919.0
2010-02-09,77200,80800,77000,80600,719076,6842772.0,84897919.0
2010-02-10,82000,82600,81000,81000,456016,6876731.0,84897919.0
2010-02-11,81200,83500,81200,83000,469647,7046527.0,84897919.0
2010-02-12,83600,83600,81700,82700,395465,7021058.0,84897919.0
2010-02-16,82000,85800,82000,85300,498645,7241792.0,84897919.0
2010-02-17,86200,87100,85800,86400,493291,7335180.0,84897919.0
2010-02-18,86500,87300,86100,86500,408100,7343670.0,84897919.0
2010-02-19,85200,86900,84200,84300,589296,7156895.0,84897919.0
2010-02-22,86300,87300,86200,87300,581467,7411588.0,84897919.0
2010-02-23,87000,89300,87000,89100,686088,7564405.0,84897919.0
2010-02-24,88700,89500,87900,88200,570887,7487996.0,84897919.0
2010-02-25,88700,89800,87500,88400,560856,7504976.0,84897919.0
2010-02-26,88500,89500,87900,88800,359346,7538935.0,84897919.0
2010-03-02,89600,90300,88100,88400,433224,7504976.0,84897919.0
2010-03-03,88200,88900,88100,88700,258253,7530445.0,84897919.0
2010-03-04,89200,89600,86700,87800,486153,7454037.0,84897919.0
2010-03-05,87500,88500,87100,87600,322105,7437058.0,84897919.0
2010-03-08,88800,91500,88500,91500,1186699,7768160.0,84897919.0
2010-03-09,91500,91900,90400,91500,540404,7768160.0,84897919.0
2010-03-10,91500,91800,90100,90300,408684,7666282.0,84897919.0
2010-03-11,91300,92200,90300,90500,583563,7683262.0,84897919.0
2010-03-12,90700,91000,89000,90800,441593,7708731.0,84897919.0
2010-03-15,90900,91200,88900,89900,446606,7632323.0,84897919.0
2010-03-16,89600,89900,88000,88300,549711,7496486.0,84897919.0
2010-03-17,89100,89900,88300,89800,690037,7623833.0,84897919.0
2010-03-18,89300,90700,88300,88400,550560,7504976.0,84897919.0
2010-03-19,88800,90000,88400,90000,414555,7640813.0,84897919.0
2010-03-22,89500,89500,87500,87600,814860,7473548.0,85314475.0
2010-03-23,88400,88400,87200,87500,569400,7465017.0,85314475.0
2010-03-24,88700,89300,87500,87900,436544,7499142.0,85314475.0
2010-03-25,87900,88300,86400,86700,626763,7396765.0,85314475.0
2010-03-26,86900,87900,85800,87800,625281,7490611.0,85314475.0
2010-03-29,86900,88400,86700,86900,506227,7413828.0,85314475.0
2010-03-30,88000,88400,86900,87100,846310,7430891.0,85314475.0
2010-03-31,87300,87300,85100,85900,974492,7328513.0,85314475.0
2010-04-01,85600,86800,84900,85400,1038269,7285856.0,85314475.0
2010-04-02,86000,87400,85400,86900,1264738,7413828.0,85314475.0
2010-04-05,87000,89700,86500,89600,1241143,7644177.0,85314475.0
2010-04-06,90400,90900,89200,89700,1057843,7652708.0,85314475.0
2010-04-07,90000,90600,89300,89700,684256,7652708.0,85314475.0
2010-04-08,89600,90200,88500,90200,628394,7695366.0,85314475.0
2010-04-09,90500,91200,88600,89400,827524,7627114.0,85314475.0
2010-04-12,89700,91500,89300,90600,1296623,7729491.0,85314475.0
2010-04-13,91000,91500,90100,90200,783061,7695366.0,85314475.0
2010-04-14,90700,90700,89000,90300,874176,7703897.0,85314475.0
2010-04-15,90500,90600,88700,89400,607987,7627114.0,85314475.0
2010-04-16,88900,89300,87500,87700,947448,7482079.0,85314475.0
2010-04-19,86500,87600,86300,86400,557445,7371171.0,85314475.0
2010-04-20,87500,88000,86500,86600,499724,7388234.0,85314475.0
2010-04-21,87200,89200,87100,88700,724909,7567394.0,85314475.0
2010-04-22,88700,89500,87500,88400,698814,7541800.0,85314475.0
2010-04-23,89500,90900,89000,90900,1485044,7755086.0,85314475.0
2010-04-26,91700,93000,91400,93000,1425479,7934246.0,85314475.0
2010-04-27,93000,93000,91700,92300,747046,7874526.0,85314475.0
2010-04-28,90200,94000,90200,94000,1336682,8019561.0,85314475.0
2010-04-29,94400,96800,93500,96100,2098340,8198721.0,85314475.0
2010-04-30,96800,97200,91200,91200,3387330,7780680.0,85314475.0
2010-05-03,91000,91100,88100,89000,1252766,7592988.0,85314475.0
2010-05-04,89700,91500,88700,91100,726578,7772149.0,85314475.0
2010-05-06,88900,89600,88000,88500,947784,7550331.0,85314475.0
2010-05-07,85400,87300,85000,86100,1299666,7345576.0,85314475.0
2010-05-10,87200,90400,86600,90200,791625,7695366.0,85314475.0
2010-05-11,91300,91500,88200,89800,673113,7661240.0,85314475.0
2010-05-12,89500,90000,87900,90000,715111,7678303.0,85314475.0
2010-05-13,91200,91500,89500,89800,622489,7661240.0,85314475.0
2010-05-14,89300,89500,87800,88200,938257,7524737.0,85314475.0
2010-05-17,87200,87400,84100,84800,1207964,7234667.0,85314475.0
2010-05-18,85100,85500,83100,83500,877953,7123759.0,85314475.0
2010-05-19,82900,83000,79800,80100,1306900,6833689.0,85314475.0
2010-05-20,79700,81900,79500,79700,660850,6799564.0,85314475.0
2010-05-24,79400,84600,79100,84300,898953,7192010.0,85314475.0
2010-05-25,83300,83600,79900,82100,791281,7004318.0,85314475.0
2010-05-26,82800,85500,82600,85500,1043037,7294388.0,85314475.0
2010-05-27,84200,88500,84000,87000,870363,7422359.0,85314475.0
2010-05-28,88200,89300,87500,87900,746510,7499142.0,85314475.0
2010-05-31,87100,88300,87100,88200,335238,7524737.0,85314475.0
2010-06-01,88100,88500,86700,87500,318099,7465017.0,85314475.0
2010-06-03,87500,88500,87200,88300,409594,7533268.0,85314475.0
2010-06-04,88300,88700,84800,85000,976954,7251730.0,85314475.0
2010-06-07,81900,83200,81900,82300,659797,7021381.0,85314475.0
2010-06-08,82800,84300,82400,83000,591502,7081101.0,85314475.0
2010-06-09,83800,85600,83100,85300,694504,7277325.0,85314475.0
2010-06-10,85500,86800,84400,86500,405120,7379702.0,85314475.0
2010-06-11,87500,87900,86700,87200,499714,7439422.0,85314475.0
2010-06-14,87000,88800,87000,87800,470386,7490611.0,85314475.0
2010-06-15,87400,88200,87100,87900,271104,7499142.0,85314475.0
2010-06-16,88500,88700,87300,88000,339935,7507674.0,85314475.0
2010-06-17,88500,89200,87700,88900,631158,7584457.0,85314475.0
2010-06-18,88900,89300,85600,86800,897828,7405296.0,85314475.0
2010-06-21,89000,92700,88800,92700,2172963,7908652.0,85314475.0
2010-06-22,92600,93300,91600,92200,1173002,7865995.0,85314475.0
2010-06-23,91900,94100,91300,93500,1174732,7976903.0,85314475.0
2010-06-24,93100,93500,92100,93500,584611,7976903.0,85314475.0
2010-06-25,92800,93000,91200,91300,584783,7789212.0,85314475.0
2010-06-28,91500,93000,90800,92900,502926,7925715.0,85314475.0
2010-06-29,93400,94000,90200,90400,637012,7712429.0,85314475.0
2010-06-30,88500,91200,88500,90400,557813,7712429.0,85314475.0
2010-07-01,89700,92400,89700,90100,617781,7686834.0,85314475.0
2010-07-02,90700,93100,90100,91100,733784,7772149.0,85314475.0
2010-07-05,92000,94200,91700,93400,901905,7968372.0,85314475.0
2010-07-06,93600,93600,91500,93100,683121,7942778.0,85314475.0
2010-07-07,93700,95000,93200,94200,934976,8036624.0,85314475.0
2010-07-08,95100,95700,94400,95000,972354,8104875.0,85314475.0
2010-07-09,95800,96300,93800,94900,831570,8096344.0,85314475.0
2010-07-12,96000,96200,93200,93600,809574,7985435.0,85314475.0
2010-07-13,93700,95200,93000,94800,968986,8087812.0,85314475.0
2010-07-14,95000,95400,94100,94800,779741,8087812.0,85314475.0
2010-07-15,94800,95400,93800,95000,563217,8104875.0,85314475.0
2010-07-16,94600,96100,94300,94700,667626,8079281.0,85314475.0
2010-07-19,93500,94700,93300,94300,332407,8045155.0,85314475.0
2010-07-20,94000,98300,93800,98000,1645851,8360819.0,85314475.0
2010-07-21,99000,104000,99000,103500,2851881,8830048.0,85314475.0
2010-07-22,104500,107000,103500,104000,2023258,8872705.0,85314475.0
2010-07-23,107000,107500,103000,105000,983325,8958020.0,85314475.0
2010-07-26,106000,108500,104500,105000,921704,8958020.0,85314475.0
2010-07-27,106000,110000,105000,108000,1266399,9213963.0,85314475.0
2010-07-28,108000,108500,105000,108500,973639,9256621.0,85314475.0
2010-07-29,108000,108500,106000,106500,670427,9085992.0,85314475.0
2010-07-30,106000,107500,100500,102500,1725503,8744734.0,85314475.0
2010-08-02,104000,109500,104000,109500,955327,9341935.0,85314475.0
2010-08-03,110500,114000,108500,113500,1297482,9683193.0,85314475.0
2010-08-04,114000,116000,111500,115000,1014651,9811165.0,85314475.0
2010-08-05,114500,115000,110500,112000,1196337,9555221.0,85314475.0
2010-08-06,111000,111500,108000,110000,966226,9384592.0,85314475.0
2010-08-09,109000,112500,108500,111000,405178,9469907.0,85314475.0
2010-08-10,112000,114000,111000,111000,639562,9469907.0,85314475.0
2010-08-11,112000,114000,111500,113000,800067,9640536.0,85314475.0
2010-08-12,110000,111500,107000,107000,1083652,9128649.0,85314475.0
2010-08-13,107500,111000,105500,110500,610713,9427249.0,85314475.0
2010-08-16,110500,111500,106500,111000,507533,9469907.0,85314475.0
2010-08-17,112000,113000,110500,112000,508275,9555221.0,85314475.0
2010-08-18,113000,113000,110000,111500,495574,9512564.0,85314475.0
2010-08-19,111500,113000,110000,112500,610697,9597878.0,85314475.0
2010-08-20,111000,112000,109000,110500,566854,9427249.0,85314475.0
2010-08-23,110000,110500,103500,103500,1864152,8830048.0,85314475.0
2010-08-24,103500,106000,101500,104500,771357,8915363.0,85314475.0
2010-08-25,103000,104000,101000,101500,813094,8659419.0,85314475.0
2010-08-26,102000,105000,101500,103000,690543,8787391.0,85314475.0
2010-08-27,102000,104500,101000,104000,314086,8872705.0,85314475.0
2010-08-30,106000,108000,105500,108000,494754,9213963.0,85314475.0
2010-08-31,106500,109000,106000,108000,429202,9213963.0,85314475.0
2010-09-01,109000,109000,106000,108500,555339,9256621.0,85314475.0
2010-09-02,110000,110500,108500,110000,547489,9384592.0,85314475.0
2010-09-03,110500,111500,106000,108500,647777,9256621.0,85314475.0
2010-09-06,108500,109000,105500,108000,520537,9213963.0,85314475.0
2010-09-07,111500,113500,110500,113500,1474857,9683193.0,85314475.0
2010-09-08,113500,114000,111500,113500,635721,9683193.0,85314475.0
2010-09-09,114000,116500,113500,115500,1050767,9853822.0,85314475.0
2010-09-10,115000,117000,114000,114500,630293,9768507.0,85314475.0
2010-09-13,115500,118000,115500,117500,588658,10024451.0,85314475.0
2010-09-14,118500,120000,117500,117500,542386,10024451.0,85314475.0
2010-09-15,117000,119000,115500,117000,588311,9981794.0,85314475.0
2010-09-16,116500,117000,111500,111500,1218827,9512564.0,85314475.0
2010-09-17,111500,113500,111500,113000,470139,9640536.0,85314475.0
2010-09-20,113000,114500,111500,114500,434198,9768507.0,85314475.0
2010-09-24,115500,118000,115000,117000,443929,9981794.0,85314475.0
2010-09-27,118500,118500,113500,115000,544657,9811165.0,85314475.0
2010-09-28,115000,119000,114000,118500,848299,10109765.0,85314475.0
2010-09-29,118000,118500,115000,116000,878034,9896479.0,85314475.0
2010-09-30,115000,117500,115000,117000,528652,9981794.0,85314475.0
2010-10-01,117000,117000,113500,115000,823790,9811165.0,85314475.0
2010-10-04,115000,116500,112500,113000,553920,9640536.0,85314475.0
2010-10-05,112500,114000,110500,111000,659741,9469907.0,85314475.0
2010-10-06,113500,116000,113000,116000,696392,9896479.0,85314475.0
2010-10-07,116500,116500,113000,114000,590672,9725850.0,85314475.0
2010-10-08,115500,119000,115000,118000,1294803,10067108.0,85314475.0
2010-10-11,120000,120500,117500,118500,642501,10109765.0,85314475.0
2010-10-12,119000,119500,116500,119500,660564,10195080.0,85314475.0
2010-10-13,119000,119500,114000,115500,1016569,9853822.0,85314475.0
2010-10-14,115500,117500,115000,116500,528988,9939136.0,85314475.0
2010-10-15,117000,117500,113500,114500,591524,9768507.0,85314475.0
2010-10-18,113500,114000,112500,113000,511745,9640536.0,85314475.0
2010-10-19,113500,114000,112000,112000,352364,9555221.0,85314475.0
2010-10-20,110000,111500,108500,110500,884068,9427249.0,85314475.0
2010-10-21,111000,111500,107000,107500,870106,9171306.0,85314475.0
2010-10-22,108000,111500,108000,111500,555975,9512564.0,85314475.0
2010-10-25,112000,113000,110000,112500,478034,9597878.0,85314475.0
2010-10-26,112000,114500,110500,114000,606142,9725850.0,85314475.0
2010-10-27,113500,113500,108500,109000,824543,9299278.0,85314475.0
2010-10-28,108000,110000,105500,107500,856686,9171306.0,85314475.0
2010-10-29,108500,110000,107500,109000,580888,9299278.0,85314475.0
2010-11-01,108500,110500,107500,108500,474443,9256621.0,85314475.0
2010-11-02,108000,111000,108000,110500,508753,9427249.0,85314475.0
2010-11-03,112000,112500,109500,110000,498893,9384592.0,85314475.0
2010-11-04,111500,113000,110500,111500,530934,9512564.0,85314475.0
2010-11-05,113000,113000,109500,110000,447806,9384592.0,85314475.0
2010-11-08,112000,115500,111000,115500,1307375,9853822.0,85314475.0
2010-11-09,116000,116000,114000,115500,599363,9853822.0,85314475.0
2010-11-10,115500,119500,114500,119500,1839813,10195080.0,85314475.0
2010-11-11,119500,123000,118500,119000,1694270,10152423.0,85314475.0
2010-11-12,121000,121500,116000,118000,925510,10067108.0,85314475.0
2010-11-15,118000,120000,115500,117000,530979,9981794.0,85314475.0
2010-11-16,117000,118000,115000,115500,492713,9853822.0,85314475.0
2010-11-17,114000,115500,113000,114500,682854,9768507.0,85314475.0
2010-11-18,114500,116500,114000,116000,425653,9896479.0,85314475.0
2010-11-19,117000,119500,109000,111000,2644985,9469907.0,85314475.0
2010-11-22,112000,113000,108000,109500,1134511,9341935.0,85314475.0
2010-11-23,110000,111000,109500,110000,549147,9384592.0,85314475.0
2010-11-24,106500,111000,106000,110000,757095,9384592.0,85314475.0
2010-11-25,110500,111000,109000,109000,377235,9299278.0,85314475.0
2010-11-26,109000,110000,107500,109000,475606,9299278.0,85314475.0
2010-11-29,108000,110500,108000,110000,298545,9384592.0,85314475.0
2010-11-30,110000,111000,109000,110000,354684,9384592.0,85314475.0
2010-12-01,110500,111000,107500,109000,609470,9299278.0,85314475.0
2010-12-02,110000,110500,109000,110500,378192,9427249.0,85314475.0
2010-12-03,111000,111000,107000,108000,742292,9213963.0,85314475.0
2010-12-06,108000,108500,106500,107000,396951,9128649.0,85314475.0
2010-12-07,107000,113000,106500,112500,1057041,9597878.0,85314475.0
2010-12-08,112500,113500,110500,113000,557814,9640536.0,85314475.0
2010-12-09,113000,116000,112000,115000,957833,9811165.0,85314475.0
2010-12-10,114000,115000,113500,114500,369485,9768507.0,85314475.0
2010-12-13,115500,116000,114000,114500,357054,9768507.0,85314475.0
2010-12-14,114500,114500,112000,114000,354152,9725850.0,85314475.0
2010-12-15,114500,117000,113000,116000,565300,9896479.0,85314475.0
2010-12-16,116500,117000,115000,116000,331413,9896479.0,85314475.0
2010-12-17,117000,118500,117000,118000,822780,10067108.0,85314475.0
2010-12-20,116500,118500,114500,118000,716816,10067108.0,85314475.0
2010-12-21,119500,127000,119000,127000,2726395,10834938.0,85314475.0
2010-12-22,126500,128500,124500,127000,1072130,10834938.0,85314475.0
2010-12-23,128000,128000,125000,126000,548578,10749624.0,85314475.0
2010-12-24,125500,126000,122000,125000,648209,10664309.0,85314475.0
2010-12-27,123000,125000,121000,122500,593173,10451023.0,85314475.0
2010-12-28,123000,125000,122000,123000,654539,10493680.0,85314475.0
2010-12-29,123500,126000,122500,125000,543443,10664309.0,85314475.0
2010-12-30,125500,128000,124500,124500,526833,10621652.0,85314475.0
2011-01-03,126000,128000,125000,125500,482769,10706967.0,85314475.0
2011-01-04,126500,129500,125000,129000,811097,11005567.0,85314475.0
2011-01-05,129000,131000,128000,130500,940793,11133539.0,85314475.0
2011-01-06,131500,133000,130500,132500,731146,11304168.0,85314475.0
2011-01-07,132000,132000,128000,128500,695515,10962910.0,85314475.0
2011-01-10,126500,130000,126000,129500,528388,11048225.0,85314475.0
2011-01-11,129000,131500,127500,131500,432204,11218853.0,85314475.0
2011-01-12,132000,134500,130000,134000,653675,11432140.0,85314475.0
2011-01-13,135000,135000,132500,132500,574217,11304168.0,85314475.0
2011-01-14,132000,132500,130000,131500,426031,11218853.0,85314475.0
2011-01-17,131500,132000,127000,127500,790392,10877596.0,85314475.0
2011-01-18,127500,129500,126500,128000,464434,10920253.0,85314475.0
2011-01-19,129000,130000,127000,128500,300634,10962910.0,85314475.0
2011-01-20,129000,131500,128500,128500,375787,10962910.0,85314475.0
2011-01-21,128500,129500,125000,126500,451220,10792281.0,85314475.0
2011-01-24,126000,130500,125500,130000,437742,11090882.0,85314475.0
2011-01-25,132000,132500,129000,129500,391186,11048225.0,85314475.0
2011-01-26,131000,134000,131000,133500,808238,11389482.0,85314475.0
2011-01-27,134000,138000,132500,138000,1011366,11773398.0,85314475.0
2011-01-28,136500,138000,135000,137500,582668,11730740.0,85314475.0
2011-01-31,136000,140500,134500,139000,769455,11858712.0,85314475.0
2011-02-01,139500,140500,136000,136000,636406,11602769.0,85314475.0
2011-02-07,138000,141500,137000,137000,553350,11688083.0,85314475.0
2011-02-08,139500,143000,137500,142000,974749,12114655.0,85314475.0
2011-02-09,142000,144500,139000,140000,603620,11944026.0,85314475.0
2011-02-10,140000,143000,138000,139000,580043,11858712.0,85314475.0
2011-02-11,138000,139000,130000,130000,1244802,11090882.0,85314475.0
2011-02-14,131500,137000,130000,137000,557918,11688083.0,85314475.0
2011-02-15,137000,138500,133500,137000,368905,11688083.0,85314475.0
2011-02-16,135000,137500,135000,136000,425697,11602769.0,85314475.0
2011-02-17,137000,138500,131000,133500,637564,11389482.0,85314475.0
2011-02-18,134500,135000,132500,135000,363852,11517454.0,85314475.0
2011-02-21,135000,135000,128500,130000,972956,11090882.0,85314475.0
2011-02-22,128000,130000,127000,128500,513945,10962910.0,85314475.0
2011-02-23,128000,130000,127000,129000,307256,11005567.0,85314475.0
2011-02-24,128000,130500,127000,127500,370120,10877596.0,85314475.0
2011-02-25,128000,132000,128000,131000,319736,11176196.0,85314475.0
2011-02-28,129500,133000,127000,129500,398328,11048225.0,85314475.0
2011-03-02,128000,130000,127500,128000,338599,10920253.0,85314475.0
2011-03-03,128500,132500,128000,132000,355134,11261511.0,85314475.0
2011-03-04,133500,135000,129000,130500,728899,11133539.0,85314475.0
2011-03-07,131000,131000,127500,128000,477089,10920253.0,85314475.0
2011-03-08,127500,131000,127000,129500,387276,11048225.0,85314475.0
2011-03-09,129500,130500,126500,129500,486989,11048225.0,85314475.0
2011-03-10,128000,129000,125000,125500,709825,10706967.0,85314475.0
2011-03-11,123500,125500,121500,123500,459665,10536338.0,85314475.0
2011-03-14,133000,136000,129500,136000,2061788,11602769.0,85314475.0
2011-03-15,136000,136000,127000,131000,1255134,11176196.0,85314475.0
2011-03-16,133000,136000,130000,133000,786184,11346825.0,85314475.0
2011-03-17,131000,134500,129500,134000,730068,11432140.0,85314475.0
2011-03-18,134000,139000,132500,138000,1334447,11773398.0,85314475.0
2011-03-21,140000,141500,138500,139000,619338,11858712.0,85314475.0
2011-03-22,138500,139000,136500,138500,712307,11816055.0,85314475.0
2011-03-23,138000,139500,135500,139500,635236,11901369.0,85314475.0
2011-03-24,138500,140000,138500,139500,474397,11901369.0,85314475.0
2011-03-25,142500,144000,140000,140500,624832,11986684.0,85314475.0
2011-03-28,141000,143500,139500,143000,715888,12199970.0,85314475.0
2011-03-29,143000,144500,142000,144000,495508,12285284.0,85314475.0
2011-03-30,145000,145500,143000,143000,488145,12199970.0,85314475.0
2011-03-31,143000,143500,137500,140000,931517,11944026.0,85314475.0
2011-04-01,138500,142000,138000,142000,532035,12114655.0,85314475.0
2011-04-04,140500,142500,138500,139500,544790,11901369.0,85314475.0
2011-04-05,139500,143000,139000,141000,497887,12029341.0,85314475.0
2011-04-06,141500,145500,140500,143500,849635,12242627.0,85314475.0
2011-04-07,145000,147500,143500,144000,677473,12285284.0,85314475.0
2011-04-08,144500,147500,144000,146000,563804,12455913.0,85314475.0
2011-04-11,147000,149500,146500,148000,466831,12626542.0,85314475.0
2011-04-12,148500,148500,145000,145000,377852,12370599.0,85314475.0
2011-04-13,145000,147000,143000,147000,351387,12541228.0,85314475.0
2011-04-14,146500,148000,144500,146000,640809,12455913.0,85314475.0
2011-04-15,145000,145500,142000,144000,752374,12285284.0,85314475.0
2011-04-18,144000,144000,139500,141500,770413,12071998.0,85314475.0
2011-04-19,141500,146000,140000,142500,824119,12157313.0,85314475.0
2011-04-20,146500,148000,144000,146500,783450,12498571.0,85314475.0
2011-04-21,149000,149500,146000,148000,742630,12626542.0,85314475.0
2011-04-22,148000,148500,145000,146500,491548,12498571.0,85314475.0
2011-04-25,147500,148000,144000,145000,768574,12370599.0,85314475.0
2011-04-26,144000,144500,140000,141500,1157004,12071998.0,85314475.0
2011-04-27,143500,144000,140000,142000,723992,12114655.0,85314475.0
2011-04-28,142500,143500,141000,143500,477253,12242627.0,85314475.0
2011-04-29,145000,145000,133500,136000,2228371,11602769.0,85314475.0
2011-05-02,135500,138000,133000,136000,875528,11602769.0,85314475.0
2011-05-03,138500,141500,136000,137000,973065,11688083.0,85314475.0
2011-05-04,138000,139500,137000,138500,387565,11816055.0,85314475.0
2011-05-06,137500,138000,133500,136500,492206,11645426.0,85314475.0
2011-05-09,135000,136000,133500,133500,374765,11389482.0,85314475.0
2011-05-11,134500,135000,132500,134500,374176,11474797.0,85314475.0
2011-05-12,132500,133000,131000,131000,545399,11176196.0,85314475.0
2011-05-13,131500,132500,128000,132500,565283,11304168.0,85314475.0
2011-05-16,130500,131000,128000,128000,656180,10920253.0,85314475.0
2011-05-17,127000,129000,125000,126000,593190,10749624.0,85314475.0
2011-05-18,126000,133000,125500,131000,697821,11176196.0,85314475.0
2011-05-19,131500,131500,128500,129500,468759,11048225.0,85314475.0
2011-05-20,130000,132500,128500,131500,411478,11218853.0,85314475.0
2011-05-23,131500,133000,128500,130000,346119,11090882.0,85314475.0
