계룡건설산업(013580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-04-07,19700,19750,19250,19700,4872,175939.0,8930907.0
2010-04-08,19700,20000,19700,20000,9290,178618.0,8930907.0
2010-04-09,20100,20200,19900,19950,25060,178172.0,8930907.0
2010-04-12,19950,20200,19700,19800,22149,176832.0,8930907.0
2010-04-13,19700,19750,19300,19350,18810,172813.0,8930907.0
2010-04-14,19150,19550,19050,19150,124032,171027.0,8930907.0
2010-04-15,19300,19550,19150,19350,44030,172813.0,8930907.0
2010-04-16,19400,19450,19000,19050,51976,170134.0,8930907.0
2010-04-19,18800,18950,18550,18700,13871,167008.0,8930907.0
2010-04-20,18900,19100,18750,18800,16820,167901.0,8930907.0
2010-04-21,18850,19050,18600,18700,23622,167008.0,8930907.0
2010-04-22,18700,18850,18150,18200,58890,162543.0,8930907.0
2010-04-23,18300,18300,17700,17750,68952,158524.0,8930907.0
2010-04-26,17800,17850,17000,17000,64019,151825.0,8930907.0
2010-04-27,16900,17300,16650,16950,129509,151379.0,8930907.0
2010-04-28,16750,16800,16300,16350,70809,146020.0,8930907.0
2010-04-29,16550,16550,15600,15750,101898,140662.0,8930907.0
2010-04-30,15800,15950,15400,15650,74391,139769.0,8930907.0
2010-05-03,15500,15600,14850,14900,99565,133071.0,8930907.0
2010-05-04,14950,15100,14450,14500,84035,129498.0,8930907.0
2010-05-06,14250,14250,13500,13900,191590,124140.0,8930907.0
2010-05-07,13200,13400,12850,13200,236545,117888.0,8930907.0
2010-05-10,13300,13550,12950,13350,281322,119228.0,8930907.0
2010-05-11,13550,13600,12750,12800,263566,114316.0,8930907.0
2010-05-12,12950,13500,12800,13300,153116,118781.0,8930907.0
2010-05-13,13350,13450,12850,12900,131153,115209.0,8930907.0
2010-05-14,12750,13350,12750,13100,101074,116995.0,8930907.0
2010-05-17,13050,13150,12550,12650,137091,112976.0,8930907.0
2010-05-18,12700,12900,12400,12600,81214,112529.0,8930907.0
2010-05-19,12500,12700,12350,12550,68624,112083.0,8930907.0
2010-05-20,12500,12750,11900,12000,138000,107171.0,8930907.0
2010-05-24,12000,12100,11650,12100,55561,108064.0,8930907.0
2010-05-25,11900,11900,11300,11600,73587,103599.0,8930907.0
2010-05-26,11550,12100,11500,11950,48524,106724.0,8930907.0
2010-05-27,12000,12700,11700,12700,93941,113423.0,8930907.0
2010-05-28,12750,12750,12350,12500,72140,111636.0,8930907.0
2010-05-31,12450,12950,12450,12900,42335,115209.0,8930907.0
2010-06-01,12900,13850,12900,13300,144835,118781.0,8930907.0
2010-06-03,13300,14000,13100,13950,124594,124586.0,8930907.0
2010-06-04,13950,13950,13400,13650,58860,121907.0,8930907.0
2010-06-07,13150,13350,13100,13350,34762,119228.0,8930907.0
2010-06-08,13350,13750,13000,13650,67863,121907.0,8930907.0
2010-06-09,13750,13900,13500,13650,49200,121907.0,8930907.0
2010-06-10,13800,14450,13700,14000,82059,125033.0,8930907.0
2010-06-11,14300,14700,14300,14300,72090,127712.0,8930907.0
2010-06-14,14500,15250,14450,15200,75465,135750.0,8930907.0
2010-06-15,15200,15300,14700,14950,65642,133517.0,8930907.0
2010-06-16,15000,15100,14350,14400,62864,128605.0,8930907.0
2010-06-17,14350,14400,13550,13700,75893,122353.0,8930907.0
2010-06-18,13950,14200,13750,13850,42840,123693.0,8930907.0
2010-06-21,13850,14400,13700,14150,42520,126372.0,8930907.0
2010-06-22,14050,14450,13900,14400,26886,128605.0,8930907.0
2010-06-23,14400,15050,14100,14950,69885,133517.0,8930907.0
2010-06-24,14800,15350,14700,15250,74309,136196.0,8930907.0
2010-06-25,15000,15500,14650,15500,82442,138429.0,8930907.0
2010-06-28,15400,15450,15000,15250,46684,136196.0,8930907.0
2010-06-29,15250,15550,15050,15050,63965,134410.0,8930907.0
2010-06-30,14550,15500,14500,15250,42005,136196.0,8930907.0
2010-07-01,15350,15900,14950,15750,90349,140662.0,8930907.0
2010-07-02,15550,15850,15050,15300,31323,136643.0,8930907.0
2010-07-05,15300,15300,14750,15000,29640,133964.0,8930907.0
2010-07-06,14800,14800,14400,14600,38512,130391.0,8930907.0
2010-07-07,14650,15000,14400,14550,16286,129945.0,8930907.0
2010-07-08,14600,15100,14600,15000,22790,133964.0,8930907.0
2010-07-09,15050,15200,14500,14500,29780,129498.0,8930907.0
2010-07-12,14600,14700,13900,14200,47286,126819.0,8930907.0
2010-07-13,14250,14450,14150,14200,24330,126819.0,8930907.0
2010-07-14,14500,15000,14400,15000,54282,133964.0,8930907.0
2010-07-15,15100,15250,14700,14900,36440,133071.0,8930907.0
2010-07-16,15000,15000,14700,14700,13176,131284.0,8930907.0
2010-07-19,14550,14950,14350,14700,31236,131284.0,8930907.0
2010-07-20,15000,15400,14750,15300,37070,136643.0,8930907.0
2010-07-21,15300,15400,14900,14950,12860,133517.0,8930907.0
2010-07-22,14900,14900,14400,14550,20530,129945.0,8930907.0
2010-07-23,14600,15100,14600,14950,16710,133517.0,8930907.0
2010-07-26,15000,15100,14600,14800,8714,132177.0,8930907.0
2010-07-27,14700,14700,14300,14300,31902,127712.0,8930907.0
2010-07-28,14100,14400,14100,14300,12789,127712.0,8930907.0
2010-07-29,14150,14350,14100,14350,10280,128159.0,8930907.0
2010-07-30,14150,14400,14050,14150,7701,126372.0,8930907.0
2010-08-02,14100,14350,14100,14150,11950,126372.0,8930907.0
2010-08-03,14150,14500,14150,14350,13949,128159.0,8930907.0
2010-08-04,14350,14650,14350,14650,19937,130838.0,8930907.0
2010-08-05,14750,14750,14400,14400,13027,128605.0,8930907.0
2010-08-06,14200,14700,14200,14550,11990,129945.0,8930907.0
2010-08-09,14400,14650,14400,14450,7837,129052.0,8930907.0
2010-08-10,14450,14550,14350,14350,16560,128159.0,8930907.0
2010-08-11,14400,14600,14050,14150,19970,126372.0,8930907.0
2010-08-12,13900,14250,13850,14050,12292,125479.0,8930907.0
2010-08-13,14250,14250,13900,13950,15782,124586.0,8930907.0
2010-08-16,14150,14150,13600,13650,19650,121907.0,8930907.0
2010-08-17,13500,13700,13200,13300,50101,118781.0,8930907.0
2010-08-18,13400,13400,12950,13000,61595,116102.0,8930907.0
2010-08-19,12900,13200,12900,13100,17215,116995.0,8930907.0
2010-08-20,13000,13400,13000,13350,12088,119228.0,8930907.0
2010-08-23,13550,13850,13550,13700,20820,122353.0,8930907.0
2010-08-24,13200,13950,13200,13950,23431,124586.0,8930907.0
2010-08-25,13700,13900,13500,13600,16317,121460.0,8930907.0
2010-08-26,13500,13650,13300,13500,21570,120567.0,8930907.0
2010-08-27,13500,13550,13200,13550,13454,121014.0,8930907.0
2010-08-30,13850,13850,13400,13500,15380,120567.0,8930907.0
2010-08-31,13450,13450,12950,13150,22902,117441.0,8930907.0
2010-09-01,13400,13400,13150,13200,12928,117888.0,8930907.0
2010-09-02,13250,13700,13250,13400,8040,119674.0,8930907.0
2010-09-03,13350,13550,13250,13450,12760,120121.0,8930907.0
2010-09-06,13450,13500,13150,13200,32500,117888.0,8930907.0
2010-09-07,13350,13350,12950,13100,22450,116995.0,8930907.0
2010-09-08,13200,13200,12700,12800,46478,114316.0,8930907.0
2010-09-09,13000,13000,12500,12550,59800,112083.0,8930907.0
2010-09-10,12650,12750,12600,12750,18040,113869.0,8930907.0
2010-09-13,12800,12950,12650,12900,16062,115209.0,8930907.0
2010-09-14,12900,13350,12800,13250,28153,118335.0,8930907.0
2010-09-15,13200,13250,13000,13150,12171,117441.0,8930907.0
2010-09-16,13200,14000,13050,13750,95100,122800.0,8930907.0
2010-09-17,13900,14000,13550,13850,72811,123693.0,8930907.0
2010-09-20,13850,14050,13750,13950,15740,124586.0,8930907.0
2010-09-24,14000,14000,13300,13650,17064,121907.0,8930907.0
2010-09-27,13850,14050,13600,13950,37603,124586.0,8930907.0
2010-09-28,13650,14000,13550,13650,34307,121907.0,8930907.0
2010-09-29,13600,14050,13600,14000,41983,125033.0,8930907.0
2010-09-30,14100,15300,14000,15300,124380,136643.0,8930907.0
2010-10-01,15250,15500,14850,15200,88688,135750.0,8930907.0
2010-10-04,15100,16350,15100,15800,162108,141108.0,8930907.0
2010-10-05,15650,16400,15300,16350,51576,146020.0,8930907.0
2010-10-06,16550,16800,16150,16500,92000,147360.0,8930907.0
2010-10-07,16700,17050,16500,16950,63967,151379.0,8930907.0
2010-10-08,16950,18200,16850,18150,131653,162096.0,8930907.0
2010-10-11,18450,18900,18000,18000,105786,160756.0,8930907.0
2010-10-12,17900,18250,16900,17350,69253,154951.0,8930907.0
2010-10-13,17350,18600,17350,18600,70033,166115.0,8930907.0
2010-10-14,18600,19050,18150,18250,281520,162989.0,8930907.0
2010-10-15,18700,20100,18550,19900,169573,177725.0,8930907.0
2010-10-18,20300,21050,19850,20000,167532,178618.0,8930907.0
2010-10-19,20050,20900,19500,19950,83235,178172.0,8930907.0
2010-10-20,19600,19800,18600,19350,63358,172813.0,8930907.0
2010-10-21,19000,19350,18300,18300,74711,163436.0,8930907.0
2010-10-22,18550,18950,18300,18800,54788,167901.0,8930907.0
2010-10-25,18850,18850,17900,18350,63952,163882.0,8930907.0
2010-10-26,18650,19500,18550,18850,107107,168348.0,8930907.0
2010-10-27,18950,18950,18100,18500,67772,165222.0,8930907.0
2010-10-28,18800,19400,18550,18950,89372,169241.0,8930907.0
2010-10-29,19100,19300,17800,18950,88387,169241.0,8930907.0
2010-11-01,18950,18950,18050,18550,69808,165668.0,8930907.0
2010-11-02,18100,18550,17500,17500,78671,156291.0,8930907.0
2010-11-03,17850,18350,17700,18050,65132,161203.0,8930907.0
2010-11-04,18250,18500,17550,17850,44090,159417.0,8930907.0
2010-11-05,17900,18050,16700,17200,128029,153612.0,8930907.0
2010-11-08,16800,17150,16650,16700,55382,149146.0,8930907.0
2010-11-09,16700,16950,16500,16600,31572,148253.0,8930907.0
2010-11-10,16750,16950,16350,16700,50750,149146.0,8930907.0
2010-11-11,16850,17000,16150,16200,49738,144681.0,8930907.0
2010-11-12,16150,16400,15150,15150,89471,135303.0,8930907.0
2010-11-15,15200,15400,15000,15250,27047,136196.0,8930907.0
2010-11-16,15350,16250,15200,16200,102622,144681.0,8930907.0
2010-11-17,15900,16400,15850,16150,35071,144234.0,8930907.0
2010-11-18,16300,16600,16050,16250,39703,145127.0,8930907.0
2010-11-19,16250,16400,15950,15950,47025,142448.0,8930907.0
2010-11-22,16000,16650,15900,16300,34230,145574.0,8930907.0
2010-11-23,16550,16800,16200,16250,66916,145127.0,8930907.0
2010-11-24,15500,15950,15300,15650,70696,139769.0,8930907.0
2010-11-25,15900,16000,15500,15500,48916,138429.0,8930907.0
2010-11-26,15600,15700,15050,15200,50697,135750.0,8930907.0
2010-11-29,15100,15550,15050,15100,22832,134857.0,8930907.0
2010-11-30,15300,15550,15150,15550,22799,138876.0,8930907.0
2010-12-01,15600,16100,15400,16050,63023,143341.0,8930907.0
2010-12-02,16250,17100,16150,16700,104846,149146.0,8930907.0
2010-12-03,17000,17000,16150,16300,38876,145574.0,8930907.0
2010-12-06,16200,16900,16150,16800,53145,150039.0,8930907.0
2010-12-07,16850,16850,16450,16550,38833,147807.0,8930907.0
2010-12-08,16750,16950,16550,16600,26640,148253.0,8930907.0
2010-12-09,16650,17000,16550,16900,32476,150932.0,8930907.0
2010-12-10,16950,17000,16250,16450,57692,146913.0,8930907.0
2010-12-13,16550,16600,16250,16500,41531,147360.0,8930907.0
2010-12-14,16450,16800,16350,16500,20942,147360.0,8930907.0
2010-12-15,16550,16800,16450,16650,26995,148700.0,8930907.0
2010-12-16,16850,16850,16450,16500,22445,147360.0,8930907.0
2010-12-17,16650,16850,16450,16500,29850,147360.0,8930907.0
2010-12-20,16450,16700,16150,16700,55685,149146.0,8930907.0
2010-12-21,16900,16950,16700,16750,44241,149593.0,8930907.0
2010-12-22,16700,17150,16700,16900,30882,150932.0,8930907.0
2010-12-23,17150,17150,16700,16900,13395,150932.0,8930907.0
2010-12-24,16950,17050,16350,16500,28306,147360.0,8930907.0
2010-12-27,16600,16750,16350,16750,31570,149593.0,8930907.0
2010-12-28,16900,18100,16750,18100,131601,161649.0,8930907.0
2010-12-29,18000,18600,17900,18400,59292,164329.0,8930907.0
2010-12-30,18500,18500,17900,18000,48471,160756.0,8930907.0
2011-01-03,18000,18900,18000,18500,57270,165222.0,8930907.0
2011-01-04,18500,18700,18150,18600,54629,166115.0,8930907.0
2011-01-05,18750,18800,18200,18300,35901,163436.0,8930907.0
2011-01-06,18300,18650,17950,18400,61820,164329.0,8930907.0
2011-01-07,18450,19000,18250,18950,54294,169241.0,8930907.0
2011-01-10,18950,19350,18600,18900,35360,168794.0,8930907.0
2011-01-11,18900,19000,18600,19000,22450,169687.0,8930907.0
2011-01-12,19000,19850,18900,19550,65903,174599.0,8930907.0
2011-01-13,19750,19750,19000,19600,64967,175046.0,8930907.0
2011-01-14,19800,20350,19500,20300,94057,181297.0,8930907.0
2011-01-17,20600,21300,20300,20700,98225,184870.0,8930907.0
2011-01-18,20700,20700,20000,20400,49332,182191.0,8930907.0
2011-01-19,20500,20500,19600,19800,42838,176832.0,8930907.0
2011-01-20,19700,20100,19350,19850,26777,177279.0,8930907.0
2011-01-21,19500,19750,19000,19150,53020,171027.0,8930907.0
2011-01-24,19100,19400,18650,19150,28680,171027.0,8930907.0
2011-01-25,19300,19550,18650,19000,48698,169687.0,8930907.0
2011-01-26,18800,19150,18700,19150,30269,171027.0,8930907.0
2011-01-27,19200,19350,18750,18900,23298,168794.0,8930907.0
2011-01-28,18900,18900,18250,18300,28082,163436.0,8930907.0
2011-01-31,18000,18200,17700,17800,28800,158970.0,8930907.0
2011-02-01,17950,18100,17500,17650,37132,157631.0,8930907.0
2011-02-07,18100,18300,17750,17900,29627,159863.0,8930907.0
2011-02-08,18250,18350,17650,17750,19415,158524.0,8930907.0
2011-02-09,18000,18000,16800,16850,51720,150486.0,8930907.0
2011-02-10,17000,17200,16650,16700,36880,149146.0,8930907.0
2011-02-11,16800,17350,16750,17000,33598,151825.0,8930907.0
2011-02-14,17250,17250,16650,16800,34202,150039.0,8930907.0
2011-02-15,16850,16850,16250,16400,31861,146467.0,8930907.0
2011-02-16,16400,16650,16050,16500,30964,147360.0,8930907.0
2011-02-17,16650,16650,15600,16100,36383,143788.0,8930907.0
2011-02-18,16100,16600,16000,16600,11344,148253.0,8930907.0
2011-02-21,16600,16700,16150,16200,26665,144681.0,8930907.0
2011-02-22,16200,16200,15450,15600,40694,139322.0,8930907.0
2011-02-23,15400,15750,15400,15600,29250,139322.0,8930907.0
2011-02-24,15700,16200,15600,15850,24469,141555.0,8930907.0
2011-02-25,16000,16250,15800,16200,16522,144681.0,8930907.0
2011-02-28,16100,16100,15650,15850,15273,141555.0,8930907.0
2011-03-02,15600,15800,15500,15500,11725,138429.0,8930907.0
2011-03-03,15500,15900,15500,15900,9001,142001.0,8930907.0
2011-03-04,15950,16400,15950,16150,20616,144234.0,8930907.0
2011-03-07,16350,16500,16050,16200,14447,144681.0,8930907.0
2011-03-08,16200,16600,16200,16300,12602,145574.0,8930907.0
2011-03-09,16350,16950,16350,16600,14490,148253.0,8930907.0
2011-03-10,16650,16800,16200,16750,14050,149593.0,8930907.0
2011-03-11,16500,16500,16200,16350,11410,146020.0,8930907.0
2011-03-14,16150,16300,15300,15850,24616,141555.0,8930907.0
2011-03-15,15800,16000,15100,15500,17755,138429.0,8930907.0
2011-03-16,15250,15800,15000,15300,30730,136643.0,8930907.0
2011-03-17,15150,15200,15000,15050,28230,134410.0,8930907.0
2011-03-18,15150,15500,15100,15400,23420,137536.0,8930907.0
2011-03-21,15650,15950,15650,15950,16535,142448.0,8930907.0
2011-03-22,15850,16150,15750,16000,14383,142895.0,8930907.0
2011-03-23,16000,16300,15800,16150,19270,144234.0,8930907.0
2011-03-24,16200,16200,15850,15900,15434,142001.0,8930907.0
2011-03-25,15850,15950,15700,15700,10214,140215.0,8930907.0
2011-03-28,15700,15850,15650,15750,14970,140662.0,8930907.0
2011-03-29,15850,15950,15750,15900,5681,142001.0,8930907.0
2011-03-30,15850,16150,15700,16050,18553,143341.0,8930907.0
2011-03-31,16150,16450,16050,16400,12049,146467.0,8930907.0
2011-04-01,16350,16550,16000,16500,20700,147360.0,8930907.0
2011-04-04,16600,16650,16500,16550,13510,147807.0,8930907.0
2011-04-05,16550,16550,16200,16450,8791,146913.0,8930907.0
2011-04-06,16250,16550,15950,16000,17600,142895.0,8930907.0
2011-04-07,16000,16150,15600,15750,28417,140662.0,8930907.0
2011-04-08,15800,16200,15700,16050,18180,143341.0,8930907.0
2011-04-11,16250,16400,16050,16300,37740,145574.0,8930907.0
2011-04-12,16600,17250,16050,16050,94609,143341.0,8930907.0
2011-04-13,16200,16200,15650,15950,51971,142448.0,8930907.0
2011-04-14,16150,16150,15700,15700,39043,140215.0,8930907.0
2011-04-15,15700,15800,15400,15600,27261,139322.0,8930907.0
2011-04-18,15450,15500,15000,15200,48416,135750.0,8930907.0
2011-04-19,15100,15350,15050,15200,23890,135750.0,8930907.0
2011-04-20,15200,15400,15000,15050,24907,134410.0,8930907.0
2011-04-21,15150,15250,15000,15200,37080,135750.0,8930907.0
2011-04-22,15350,15350,14800,14900,41430,133071.0,8930907.0
2011-04-25,15000,15100,14500,14600,45716,130391.0,8930907.0
2011-04-26,14450,14650,13600,13900,65893,124140.0,8930907.0
2011-04-27,13900,14300,13800,13900,76100,124140.0,8930907.0
2011-04-28,14250,14500,13900,14000,64970,125033.0,8930907.0
2011-04-29,14300,14300,13800,14100,37229,125926.0,8930907.0
2011-05-02,14400,15250,14400,14650,86670,130838.0,8930907.0
2011-05-03,14650,14800,14450,14650,37916,130838.0,8930907.0
2011-05-04,14650,14750,14300,14650,38020,130838.0,8930907.0
2011-05-06,14650,14650,14200,14350,29674,128159.0,8930907.0
2011-05-09,14350,14450,14150,14200,14369,126819.0,8930907.0
2011-05-11,14100,14500,14000,14250,18111,127265.0,8930907.0
2011-05-12,14200,14550,14150,14300,12890,127712.0,8930907.0
2011-05-13,14600,14800,14450,14650,24130,130838.0,8930907.0
2011-05-16,14850,15300,14800,15050,52449,134410.0,8930907.0
2011-05-17,15050,15050,14350,14500,32753,129498.0,8930907.0
2011-05-18,14800,14800,14300,14300,23279,127712.0,8930907.0
2011-05-19,14500,14650,14250,14450,22556,129052.0,8930907.0
2011-05-20,14450,14700,14300,14650,36250,130838.0,8930907.0
2011-05-23,14700,14700,14100,14100,13490,125926.0,8930907.0
2011-05-24,14200,14500,13900,13900,11145,124140.0,8930907.0
2011-05-25,14100,14200,13400,13500,34074,120567.0,8930907.0
2011-05-26,13500,13750,13450,13600,12820,121460.0,8930907.0
2011-05-27,13600,13850,13200,13500,31351,120567.0,8930907.0
2011-05-30,13200,13700,13200,13450,11861,120121.0,8930907.0
2011-05-31,13350,13550,13200,13200,45999,117888.0,8930907.0
2011-06-01,13250,13550,13200,13550,10491,121014.0,8930907.0
2011-06-02,13450,13450,13150,13350,10363,119228.0,8930907.0
2011-06-03,13400,14100,13350,13900,32960,124140.0,8930907.0
2011-06-07,14000,14300,13900,14300,30401,127712.0,8930907.0
2011-06-08,14000,14600,14000,14400,24696,128605.0,8930907.0
2011-06-09,14400,14650,14250,14600,24174,130391.0,8930907.0
2011-06-10,14700,14700,14300,14300,13660,127712.0,8930907.0
2011-06-13,14450,14450,13800,13800,13501,123247.0,8930907.0
2011-06-14,13950,14000,13750,13850,10683,123693.0,8930907.0
2011-06-15,14000,14000,13750,13850,5340,123693.0,8930907.0
2011-06-16,13750,13750,13450,13550,9495,121014.0,8930907.0
2011-06-17,13700,14700,13650,14350,35190,128159.0,8930907.0
2011-06-20,14350,14950,14350,14700,34176,131284.0,8930907.0
2011-06-21,14900,15150,14700,14950,19501,133517.0,8930907.0
2011-06-22,14950,15100,14750,14850,22216,132624.0,8930907.0
2011-06-23,14900,14900,14400,14500,9840,129498.0,8930907.0
2011-06-24,14400,15100,14400,15000,22140,133964.0,8930907.0
2011-06-27,14950,15300,14900,15200,15572,135750.0,8930907.0
2011-06-28,15400,15900,15250,15550,53611,138876.0,8930907.0
2011-06-29,15700,15900,15350,15600,20473,139322.0,8930907.0
2011-06-30,15300,15750,15100,15400,33544,137536.0,8930907.0
2011-07-01,15400,15650,15250,15250,25618,136196.0,8930907.0
2011-07-04,15350,15900,15350,15700,51668,140215.0,8930907.0
2011-07-05,15700,16200,15700,16200,55488,144681.0,8930907.0
2011-07-06,16200,16950,16000,16900,52214,150932.0,8930907.0
2011-07-07,17200,17850,16900,17650,116572,157631.0,8930907.0
2011-07-08,17650,18200,17550,17950,43454,160310.0,8930907.0
2011-07-11,17800,18100,17400,17800,35206,158970.0,8930907.0
2011-07-12,17400,17700,17300,17450,27103,155844.0,8930907.0
2011-07-13,17050,18900,17050,18700,71860,167008.0,8930907.0
2011-07-14,18700,19300,18700,19100,65195,170580.0,8930907.0
2011-07-15,19300,19300,18400,18800,73141,167901.0,8930907.0
2011-07-18,18650,18900,17900,18550,79470,165668.0,8930907.0
2011-07-19,18400,18500,17600,18450,90731,164775.0,8930907.0
2011-07-20,18900,20100,18600,20100,112725,179511.0,8930907.0
2011-07-21,20150,20600,19700,19800,92720,176832.0,8930907.0
2011-07-22,19900,21750,19600,21400,145826,191121.0,8930907.0
2011-07-25,21500,22200,21150,21500,133014,192015.0,8930907.0
2011-07-26,21250,21650,20550,21650,88982,193354.0,8930907.0
2011-07-27,21500,21850,21000,21550,55540,192461.0,8930907.0
2011-07-28,21400,22300,21150,21700,59809,193801.0,8930907.0
2011-07-29,22000,22200,21500,21700,39395,193801.0,8930907.0
2011-08-01,22000,22000,20000,21150,74081,188889.0,8930907.0
2011-08-02,21000,21000,19800,20850,93355,186209.0,8930907.0
2011-08-03,20100,20700,19700,20650,37475,184423.0,8930907.0
2011-08-04,20500,20650,19850,19900,48093,177725.0,8930907.0
2011-08-05,17450,19200,17450,18850,94724,168348.0,8930907.0
2011-08-08,18750,19050,16650,18450,100353,164775.0,8930907.0
2011-08-09,17050,18500,16500,18250,79310,162989.0,8930907.0
2011-08-10,19050,20000,18650,19200,49980,171473.0,8930907.0
2011-08-11,18000,19200,17600,18850,36080,168348.0,8930907.0
2011-08-12,19300,19600,18400,18400,39335,164329.0,8930907.0
2011-08-16,18850,19850,18800,19600,44570,175046.0,8930907.0
2011-08-17,19400,19900,19350,19600,34182,175046.0,8930907.0
2011-08-18,19750,19900,18700,19500,48505,174153.0,8930907.0
2011-08-19,18300,19100,18200,18200,35748,162543.0,8930907.0
2011-08-22,18050,18600,17400,17850,32990,159417.0,8930907.0
2011-08-23,18000,18650,18000,18550,18341,165668.0,8930907.0
2011-08-24,19100,19200,18400,18400,35812,164329.0,8930907.0
2011-08-25,18700,18950,17750,18000,32675,160756.0,8930907.0
2011-08-26,17700,18100,17700,18100,8470,161649.0,8930907.0
2011-08-29,18250,18400,18000,18300,19180,163436.0,8930907.0
2011-08-30,18400,18550,17650,18150,33185,162096.0,8930907.0
2011-08-31,18100,18800,17900,18450,26391,164775.0,8930907.0
2011-09-01,18600,18750,17950,17950,32006,160310.0,8930907.0
2011-09-02,17800,18200,17650,18100,21855,161649.0,8930907.0
2011-09-05,18000,18400,17600,17600,17604,157184.0,8930907.0
2011-09-06,16900,17350,16100,16550,28612,147807.0,8930907.0
2011-09-07,16800,17250,16800,17000,14674,151825.0,8930907.0
2011-09-08,17100,17450,16650,16800,15342,150039.0,8930907.0
2011-09-09,17000,17000,16300,16300,20418,145574.0,8930907.0
2011-09-14,16150,16250,14950,14950,27530,133517.0,8930907.0
2011-09-15,15400,15800,14300,14300,46060,127712.0,8930907.0
2011-09-16,14650,16400,14450,16400,34018,146467.0,8930907.0
2011-09-19,16350,17100,16000,16300,25900,145574.0,8930907.0
2011-09-20,16000,16450,15800,16450,7670,146913.0,8930907.0
2011-09-21,16500,16650,16250,16500,8231,147360.0,8930907.0
2011-09-22,16000,16100,15600,15700,15099,140215.0,8930907.0
2011-09-23,15100,15400,14800,15200,23731,135750.0,8930907.0
2011-09-26,15350,15400,13700,13750,38355,122800.0,8930907.0
2011-09-27,14100,15000,14000,14900,35661,133071.0,8930907.0
2011-09-28,15150,15150,14400,14500,12899,129498.0,8930907.0
2011-09-29,14400,14800,14150,14800,18246,132177.0,8930907.0
2011-09-30,14800,15100,14500,15100,17200,134857.0,8930907.0
2011-10-04,14550,14550,13950,14150,18039,126372.0,8930907.0
2011-10-05,14250,14450,13500,13500,34681,120567.0,8930907.0
2011-10-06,14000,14250,13850,13850,15691,123693.0,8930907.0
2011-10-07,14150,14450,14150,14350,16321,128159.0,8930907.0
2011-10-10,14100,14550,14100,14400,9474,128605.0,8930907.0
2011-10-11,14950,15000,14500,14600,26323,130391.0,8930907.0
2011-10-12,14200,14650,14050,14600,28554,130391.0,8930907.0
2011-10-13,14900,15600,14700,15500,26600,138429.0,8930907.0
2011-10-14,15500,15500,15000,15300,10320,136643.0,8930907.0
2011-10-17,15600,15600,15050,15500,9821,138429.0,8930907.0
2011-10-18,15300,15400,14850,14900,13635,133071.0,8930907.0
2011-10-19,15200,15250,14950,15200,6890,135750.0,8930907.0
2011-10-20,15050,15200,14600,14800,11640,132177.0,8930907.0
2011-10-21,14850,15000,14450,14700,23230,131284.0,8930907.0
2011-10-24,14750,15400,14750,15300,39117,136643.0,8930907.0
2011-10-25,15450,15450,14850,15000,25045,133964.0,8930907.0
2011-10-26,14550,14900,14550,14800,19433,132177.0,8930907.0
2011-10-27,14900,15250,14550,15050,39704,134410.0,8930907.0
2011-10-28,15450,15500,15000,15200,54178,135750.0,8930907.0
2011-10-31,15450,15450,14900,14900,29190,133071.0,8930907.0
2011-11-01,14750,15250,14750,15200,12832,135750.0,8930907.0
2011-11-02,14550,15150,14550,15150,14850,135303.0,8930907.0
2011-11-03,15200,15300,14650,14800,13751,132177.0,8930907.0
2011-11-04,15200,15700,15000,15450,28103,137983.0,8930907.0
2011-11-07,15400,15450,15150,15300,12770,136643.0,8930907.0
2011-11-08,15200,15350,14950,15100,16080,134857.0,8930907.0
2011-11-09,15250,15300,14850,14900,13610,133071.0,8930907.0
2011-11-10,14500,14500,13800,14000,41750,125033.0,8930907.0
2011-11-11,14200,14350,13950,14200,13980,126819.0,8930907.0
2011-11-14,14350,14500,14200,14300,17560,127712.0,8930907.0
2011-11-15,14300,14300,14000,14000,21270,125033.0,8930907.0
2011-11-16,14050,14200,13950,14100,10920,125926.0,8930907.0
2011-11-17,14100,14100,13650,14050,9653,125479.0,8930907.0
2011-11-18,13800,14000,13700,13800,13080,123247.0,8930907.0
2011-11-21,14000,14150,13650,13700,18342,122353.0,8930907.0
2011-11-22,13300,13750,13300,13600,11230,121460.0,8930907.0
2011-11-23,13750,13750,13350,13400,15361,119674.0,8930907.0
2011-11-24,13350,13600,13150,13600,12180,121460.0,8930907.0
2011-11-25,13300,13500,13150,13450,9261,120121.0,8930907.0
2011-11-28,13350,13950,13350,13700,10252,122353.0,8930907.0
2011-11-29,13800,13900,13650,13800,10353,123247.0,8930907.0
2011-11-30,13800,13800,13500,13500,9480,120567.0,8930907.0
2011-12-01,13800,13850,13600,13800,35140,123247.0,8930907.0
2011-12-02,13800,14000,13350,13600,17040,121460.0,8930907.0
2011-12-05,13600,13600,13400,13550,5440,121014.0,8930907.0
2011-12-06,13550,13550,13350,13500,9640,120567.0,8930907.0
2011-12-07,13900,14200,13700,13850,30071,123693.0,8930907.0
2011-12-08,13800,13800,13450,13550,19845,121014.0,8930907.0
2011-12-09,13400,13700,13350,13350,17643,119228.0,8930907.0
2011-12-12,13500,13750,13400,13650,13454,121907.0,8930907.0
2011-12-13,13500,13600,13300,13400,23940,119674.0,8930907.0
