에이리츠(140910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-10,6944,6944,6795,6855,44688,25183.0,3628735.0
2016-10-11,6914,6914,6726,6826,44705,25075.0,3628735.0
2016-10-12,6756,6825,6667,6747,43602,24784.0,3628735.0
2016-10-13,6726,6786,6697,6697,30287,24603.0,3628735.0
2016-10-14,6766,6766,6647,6756,38766,24821.0,3628735.0
2016-10-17,6716,6795,6707,6786,22916,24929.0,3628735.0
2016-10-18,6726,6825,6726,6727,24108,24712.0,3628735.0
2016-10-19,6766,6786,6707,6717,34032,24675.0,3628735.0
2016-10-20,6756,6766,6637,6638,34637,24385.0,3628735.0
2016-10-21,6707,6746,6568,6579,54292,24167.0,3628735.0
2016-10-24,6647,6647,6440,6440,49849,23659.0,3628735.0
2016-10-25,6450,6519,6134,6134,63315,22534.0,3628735.0
2016-10-26,6143,6213,6005,6203,37283,22788.0,3628735.0
2016-10-27,6203,6331,6124,6302,12155,23151.0,3628735.0
2016-10-28,6302,6321,6134,6243,15925,22934.0,3628735.0
2016-10-31,6223,6242,6084,6154,17384,22607.0,3628735.0
2016-11-01,6223,6272,6074,6124,13495,22498.0,3628735.0
2016-11-02,6124,6134,5827,5956,47339,21881.0,3628735.0
2016-11-03,5926,6223,5887,5956,28822,21881.0,3628735.0
2016-11-04,6084,6084,5926,6016,13560,22099.0,3628735.0
2016-11-07,5985,6163,5857,5937,52211,21809.0,3628735.0
2016-11-08,6045,6055,5778,5779,40461,21228.0,3628735.0
2016-11-09,5778,5818,5264,5611,48438,20611.0,3628735.0
2016-11-10,5610,5916,5432,5532,63332,20321.0,3628735.0
2016-11-11,5531,5847,5531,5808,42134,21337.0,3628735.0
2016-11-14,5916,5956,5630,5719,52612,21010.0,3628735.0
2016-11-15,5640,5768,5580,5660,36209,20793.0,3628735.0
2016-11-16,5729,5768,5620,5749,11970,21119.0,3628735.0
2016-11-17,5748,5818,5630,5680,34476,20865.0,3628735.0
2016-11-18,5719,5729,5630,5690,13097,20902.0,3628735.0
2016-11-21,5689,5729,5541,5670,19305,20829.0,3628735.0
2016-11-22,5689,5719,5630,5670,24360,20829.0,3628735.0
2016-11-23,5679,5719,5610,5611,30238,20611.0,3628735.0
2016-11-24,5571,5689,5561,5660,12595,20793.0,3628735.0
2016-11-25,5699,5709,5541,5680,12749,20865.0,3628735.0
2016-11-28,5679,5877,5580,5759,26999,21156.0,3628735.0
2016-11-29,5748,5916,5650,5917,38419,21736.0,3628735.0
2016-11-30,5926,5926,5511,5887,20283,21627.0,3628735.0
2016-12-01,5906,5916,5729,5877,9131,21591.0,3628735.0
2016-12-02,5887,5897,5748,5858,17260,21518.0,3628735.0
2016-12-05,5778,5867,5729,5867,12135,21555.0,3628735.0
2016-12-06,5916,5985,5768,5887,18274,21627.0,3628735.0
2016-12-07,5768,5887,5679,5808,18510,21337.0,3628735.0
2016-12-08,5887,5926,5808,5907,22560,21700.0,3628735.0
2016-12-09,5976,5976,5798,5927,11165,21772.0,3628735.0
2016-12-12,5857,5926,5739,5848,25982,21482.0,3628735.0
2016-12-13,5916,5916,5827,5867,6438,21555.0,3628735.0
2016-12-14,5867,5916,5768,5887,33081,21627.0,3628735.0
2016-12-15,5926,5966,5788,5956,14222,21881.0,3628735.0
2016-12-16,5966,6005,5897,5996,27800,22026.0,3628735.0
2016-12-19,5956,6015,5897,5897,30765,21664.0,3628735.0
2016-12-20,5976,6687,5897,6440,695485,23659.0,3628735.0
2016-12-21,6469,6558,6331,6460,235716,23732.0,3628735.0
2016-12-22,6381,6509,6371,6421,87055,23587.0,3628735.0
2016-12-23,6440,6539,6410,6509,164455,23913.0,3628735.0
2016-12-26,6509,6578,6460,6539,167766,24022.0,3628735.0
2016-12-27,6608,6736,6519,6727,299757,24712.0,3628735.0
2016-12-28,6124,6124,5867,5867,210189,21555.0,3628735.0
2016-12-29,5788,5788,5610,5759,112152,21156.0,3628735.0
2017-01-02,5689,5768,5620,5749,48231,21119.0,3628735.0
2017-01-03,5808,5808,5689,5729,25518,21047.0,3628735.0
2017-01-04,5729,5729,5600,5699,55743,20938.0,3628735.0
2017-01-05,5699,5719,5600,5650,43420,20756.0,3628735.0
2017-01-06,5650,5739,5650,5680,37547,20865.0,3628735.0
2017-01-09,5659,5659,5600,5601,29156,20575.0,3628735.0
2017-01-10,5600,5630,5482,5611,36781,20611.0,3628735.0
2017-01-11,5620,5640,5561,5640,12950,20720.0,3628735.0
2017-01-12,5590,5669,5571,5630,9448,20684.0,3628735.0
2017-01-13,5659,5659,5571,5630,13650,20684.0,3628735.0
2017-01-16,5630,5630,5551,5581,15821,20502.0,3628735.0
2017-01-17,5590,5650,5561,5601,17496,20575.0,3628735.0
2017-01-18,5659,5659,5501,5601,8361,20575.0,3628735.0
2017-01-19,5600,5600,5482,5512,22300,20248.0,3628735.0
2017-01-20,5571,5571,5482,5502,14526,20212.0,3628735.0
2017-01-23,5590,5590,5472,5472,17721,20103.0,3628735.0
2017-01-24,5432,5501,5334,5383,28675,19777.0,3628735.0
2017-01-25,5442,5531,5294,5295,13947,19450.0,3628735.0
2017-01-26,5284,5432,5235,5374,5050,19740.0,3628735.0
2017-01-31,5373,5422,5225,5314,14101,19523.0,3628735.0
2017-02-01,5314,5383,5235,5334,21475,19595.0,3628735.0
2017-02-02,5343,5393,5146,5314,30460,19523.0,3628735.0
2017-02-03,5235,5334,5235,5304,14257,19486.0,3628735.0
2017-02-06,5304,5304,5195,5235,16521,19232.0,3628735.0
2017-02-07,5175,5383,5156,5206,14129,19123.0,3628735.0
2017-02-08,5254,5254,5116,5136,16848,18869.0,3628735.0
2017-02-09,5175,5215,5106,5136,16779,18869.0,3628735.0
2017-02-10,5116,5195,5067,5117,16364,18797.0,3628735.0
2017-02-13,5077,5166,5037,5146,6781,18906.0,3628735.0
2017-02-14,5175,5215,5126,5156,5382,18942.0,3628735.0
2017-02-15,5225,5235,5156,5176,14965,19015.0,3628735.0
2017-02-16,5235,5235,5126,5225,20961,19196.0,3628735.0
2017-02-17,5225,5264,5156,5235,10703,19232.0,3628735.0
2017-02-20,5205,5284,5205,5235,11285,19232.0,3628735.0
2017-02-21,5274,5294,5205,5235,10303,19232.0,3628735.0
2017-02-22,5235,5314,5185,5275,12471,19377.0,3628735.0
2017-02-23,5274,5274,5185,5255,5550,19305.0,3628735.0
2017-02-24,5254,5264,5195,5225,5778,19196.0,3628735.0
2017-02-27,5264,5284,5215,5265,8874,19341.0,3628735.0
2017-02-28,5264,5284,5235,5275,9165,19377.0,3628735.0
2017-03-02,5363,5363,5205,5285,6354,19414.0,3628735.0
2017-03-03,5225,5284,5017,5235,11612,19232.0,3628735.0
2017-03-06,5225,5264,5136,5255,8296,19305.0,3628735.0
2017-03-07,5254,5284,5185,5265,14211,19341.0,3628735.0
2017-03-08,5235,5264,5195,5225,11393,19196.0,3628735.0
2017-03-09,5284,5314,5245,5265,12567,19341.0,3628735.0
2017-03-10,5264,5274,5195,5245,14404,19269.0,3628735.0
2017-03-13,5343,5343,5215,5235,6933,19232.0,3628735.0
2017-03-14,5294,5422,5254,5334,33839,19595.0,3628735.0
2017-03-15,5383,5383,5274,5275,13250,19377.0,3628735.0
2017-03-16,5235,5630,5057,5285,146503,19414.0,3628735.0
2017-03-17,5343,5343,5225,5255,22792,19305.0,3628735.0
2017-03-20,5254,5304,5225,5255,13035,19305.0,3628735.0
2017-03-21,5314,5314,5195,5265,18770,19341.0,3628735.0
2017-03-22,5284,5294,5225,5225,7341,19196.0,3628735.0
2017-03-23,5274,5274,5146,5186,27105,19051.0,3628735.0
2017-03-24,5185,5205,5116,5117,43867,18797.0,3628735.0
2017-03-27,5106,5175,5106,5146,12350,18906.0,3628735.0
2017-03-28,5166,5175,5116,5156,13980,18942.0,3628735.0
2017-03-29,5205,5274,5166,5225,25564,19196.0,3628735.0
2017-03-30,5274,5304,5175,5225,10669,19196.0,3628735.0
2017-03-31,5264,5284,5195,5225,19748,19196.0,3628735.0
2017-04-03,5334,5343,5274,5324,26178,19559.0,3628735.0
2017-04-04,5334,5334,5264,5314,11412,19523.0,3628735.0
2017-04-05,5363,5363,5274,5304,11422,19486.0,3628735.0
2017-04-06,5304,5304,5106,5225,22928,19196.0,3628735.0
2017-04-07,5264,5274,5156,5186,24357,19051.0,3628735.0
2017-04-10,5225,5432,5136,5235,108443,19232.0,3628735.0
2017-04-11,5235,5284,5166,5196,11865,19087.0,3628735.0
2017-04-12,5225,5264,5205,5245,15265,19269.0,3628735.0
2017-04-13,5274,5314,5235,5255,8746,19305.0,3628735.0
2017-04-14,5254,5284,5215,5255,10260,19305.0,3628735.0
2017-04-17,5254,5294,5245,5285,14873,19414.0,3628735.0
2017-04-18,5284,5334,5254,5324,8239,19559.0,3628735.0
2017-04-19,5324,5492,5294,5462,52308,20067.0,3628735.0
2017-04-20,5561,5561,5383,5443,12975,19994.0,3628735.0
2017-04-21,5492,5492,5363,5453,23141,20031.0,3628735.0
2017-04-24,5482,5531,5413,5453,21416,20031.0,3628735.0
2017-04-25,5492,5580,5492,5571,37269,20466.0,3628735.0
2017-04-26,5620,5679,5590,5630,36215,20684.0,3628735.0
2017-04-27,5630,5669,5571,5630,14414,20684.0,3628735.0
2017-04-28,5630,5699,5590,5699,37323,20938.0,3628735.0
2017-05-02,5699,5758,5669,5670,31146,20829.0,3628735.0
2017-05-04,5669,5709,5630,5670,11791,20829.0,3628735.0
2017-05-08,5669,5689,5571,5611,18215,20611.0,3628735.0
2017-05-10,5580,5877,5580,5680,21578,20865.0,3628735.0
2017-05-11,5719,5788,5669,5729,30802,21047.0,3628735.0
2017-05-12,5729,6074,5679,5867,154880,21555.0,3628735.0
2017-05-15,5916,6005,5808,5907,39870,21700.0,3628735.0
2017-05-16,5926,5926,5729,5779,45743,21228.0,3628735.0
2017-05-17,5778,5867,5689,5808,24380,21337.0,3628735.0
2017-05-18,5798,5827,5689,5779,24141,21228.0,3628735.0
2017-05-19,5827,5827,5719,5788,8626,21264.0,3628735.0
2017-05-22,5729,5837,5650,5719,32978,21010.0,3628735.0
2017-05-23,5768,5768,5659,5719,14066,21010.0,3628735.0
2017-05-24,5748,5748,5580,5650,29221,20756.0,3628735.0
2017-05-25,5640,5827,5531,5541,23301,20357.0,3628735.0
2017-05-26,5600,5630,5482,5630,40731,20684.0,3628735.0
2017-05-29,5669,5808,5600,5670,22647,20829.0,3628735.0
2017-05-30,5729,5729,5590,5670,5992,20829.0,3628735.0
2017-05-31,5709,5729,5620,5680,5609,20865.0,3628735.0
2017-06-01,5679,5758,5640,5709,8928,20974.0,3628735.0
2017-06-02,5739,5739,5640,5690,14473,20902.0,3628735.0
2017-06-05,5719,5719,5610,5670,16111,20829.0,3628735.0
2017-06-07,5669,5709,5590,5650,30028,20756.0,3628735.0
2017-06-08,5630,5640,5521,5561,71466,20430.0,3628735.0
2017-06-09,5610,5610,5383,5512,55456,20248.0,3628735.0
2017-06-12,5521,5521,5403,5502,16970,20212.0,3628735.0
2017-06-13,5442,5521,5442,5502,9653,20212.0,3628735.0
2017-06-14,5531,5531,5462,5492,4372,20176.0,3628735.0
2017-06-15,5551,5551,5393,5472,15347,20103.0,3628735.0
2017-06-16,5511,5511,5353,5443,21278,19994.0,3628735.0
2017-06-19,5442,5521,5383,5433,9762,19958.0,3628735.0
2017-06-20,5432,5472,5363,5433,14869,19958.0,3628735.0
2017-06-21,5432,5432,5294,5304,37761,19486.0,3628735.0
2017-06-22,5304,5324,5274,5314,16364,19523.0,3628735.0
2017-06-23,5363,5363,5284,5334,7644,19595.0,3628735.0
2017-06-26,5324,5432,5324,5403,7946,19849.0,3628735.0
2017-06-27,5422,5531,5422,5472,7807,20103.0,3628735.0
2017-06-28,5511,5511,5353,5472,10886,20103.0,3628735.0
2017-06-29,5422,5472,5363,5472,11320,20103.0,3628735.0
2017-06-30,5472,5501,5393,5472,8785,20103.0,3628735.0
2017-07-03,5472,5482,5413,5433,5611,19958.0,3628735.0
2017-07-04,5462,5462,5343,5403,7829,19849.0,3628735.0
2017-07-05,5403,5452,5334,5354,7231,19668.0,3628735.0
2017-07-06,5422,5422,5334,5354,5885,19668.0,3628735.0
2017-07-07,5353,5403,5334,5374,8435,19740.0,3628735.0
2017-07-10,5314,5422,5314,5374,4897,19740.0,3628735.0
2017-07-11,5422,5422,5314,5334,5801,19595.0,3628735.0
2017-07-12,5422,5422,5284,5344,10394,19631.0,3628735.0
2017-07-13,5363,5393,5294,5304,4581,19486.0,3628735.0
2017-07-14,5353,5363,5245,5295,7215,19450.0,3628735.0
2017-07-17,5334,5334,5254,5275,8709,19377.0,3628735.0
2017-07-18,5314,5314,5235,5275,9303,19377.0,3628735.0
2017-07-19,5343,5343,5245,5265,9107,19341.0,3628735.0
2017-07-20,5274,5274,5185,5215,22660,19160.0,3628735.0
2017-07-21,5304,5304,5215,5235,11697,19232.0,3628735.0
2017-07-24,5235,5274,5215,5255,6650,19305.0,3628735.0
2017-07-25,5254,5314,5235,5265,4403,19341.0,3628735.0
2017-07-26,5294,5432,5215,5275,14176,19377.0,3628735.0
2017-07-27,5343,5343,5264,5265,4281,19341.0,3628735.0
2017-07-28,5264,5334,5215,5265,7887,19341.0,3628735.0
2017-07-31,5215,5304,5146,5245,9728,19269.0,3628735.0
2017-08-01,5274,5314,5205,5255,6855,19305.0,3628735.0
2017-08-02,5324,5324,5185,5206,7383,19123.0,3628735.0
2017-08-03,5225,5294,5175,5225,10130,19196.0,3628735.0
2017-08-04,5314,5314,5195,5206,6031,19123.0,3628735.0
2017-08-07,5225,5225,5175,5206,7950,19123.0,3628735.0
2017-08-08,5205,5264,5126,5166,16841,18978.0,3628735.0
2017-08-09,5195,5225,5096,5097,9697,18724.0,3628735.0
2017-08-10,5126,5185,5047,5136,5098,18869.0,3628735.0
2017-08-11,5166,5166,5047,5087,4786,18688.0,3628735.0
2017-08-14,5175,5175,5087,5107,3578,18761.0,3628735.0
2017-08-16,5116,5116,5037,5077,11423,18652.0,3628735.0
2017-08-17,5077,5324,5077,5136,2330,18869.0,3628735.0
2017-08-18,5057,5166,5057,5107,3292,18761.0,3628735.0
2017-08-21,5166,5185,5087,5107,2544,18761.0,3628735.0
2017-08-22,5175,5175,5087,5127,4457,18833.0,3628735.0
2017-08-23,5136,5185,5008,5028,16097,18470.0,3628735.0
2017-08-24,5087,5087,4938,5028,18935,18470.0,3628735.0
2017-08-25,4968,5047,4938,5038,14082,18507.0,3628735.0
2017-08-28,5037,5037,4968,4988,4928,18325.0,3628735.0
2017-08-29,5017,5017,4948,4949,5408,18180.0,3628735.0
2017-08-30,4968,5017,4933,4988,11993,18325.0,3628735.0
2017-08-31,5008,5017,4938,4988,4945,18325.0,3628735.0
2017-09-01,5008,5017,4968,5008,5101,18398.0,3628735.0
2017-09-04,4958,5008,4919,4969,23006,18253.0,3628735.0
2017-09-05,4988,4988,4948,4969,4120,18253.0,3628735.0
2017-09-06,4998,4998,4889,4969,25985,18253.0,3628735.0
2017-09-07,4998,4998,4909,4969,4389,18253.0,3628735.0
2017-09-08,4998,4998,4914,4939,7158,18144.0,3628735.0
2017-09-11,4938,4958,4924,4939,4356,18144.0,3628735.0
2017-09-12,4958,4968,4909,4939,5064,18144.0,3628735.0
2017-09-13,4968,4968,4889,4939,3065,18144.0,3628735.0
2017-09-14,4938,4968,4879,4894,12215,17980.0,3628735.0
2017-09-15,4889,4958,4859,4904,20463,18017.0,3628735.0
2017-09-18,4938,4938,4850,4904,23710,18017.0,3628735.0
2017-09-19,4904,4938,4840,4919,12716,18071.0,3628735.0
2017-09-20,4938,4938,4894,4934,3638,18126.0,3628735.0
2017-09-21,4948,4948,4854,4919,16929,18071.0,3628735.0
2017-09-22,4889,4958,4859,4880,16069,17926.0,3628735.0
2017-09-25,4840,4899,4800,4815,32632,17690.0,3628735.0
2017-09-26,4840,4958,4785,4830,8706,17745.0,3628735.0
2017-09-27,4899,4924,4879,4909,2845,18035.0,3628735.0
2017-09-28,4904,4914,4874,4914,7013,18053.0,3628735.0
2017-09-29,4938,4958,4914,4959,7879,18216.0,3628735.0
2017-10-10,4948,4998,4938,4978,6249,18289.0,3628735.0
2017-10-11,4988,5136,4958,5038,6772,18507.0,3628735.0
2017-10-12,4988,5037,4978,5028,4909,18470.0,3628735.0
2017-10-13,4988,5027,4938,4939,5156,18144.0,3628735.0
2017-10-16,4978,4978,4924,4949,32797,18180.0,3628735.0
2017-10-17,4948,4988,4933,4949,2604,18180.0,3628735.0
2017-10-18,4948,5008,4914,4939,8079,18144.0,3628735.0
2017-10-19,4938,5037,4924,4978,17886,18289.0,3628735.0
2017-10-20,4998,4998,4929,4929,3599,18107.0,3628735.0
2017-10-23,4929,4968,4924,4934,17506,18126.0,3628735.0
2017-10-24,4998,5136,4933,5117,37355,18797.0,3628735.0
2017-10-25,5195,5531,5047,5087,167818,18688.0,3628735.0
2017-10-26,5087,5136,4948,5067,28430,18615.0,3628735.0
2017-10-27,5047,5136,4978,5087,6557,18688.0,3628735.0
2017-10-30,5087,5116,5027,5087,3803,18688.0,3628735.0
2017-10-31,5087,5087,5008,5028,12847,18470.0,3628735.0
2017-11-01,5008,5077,4988,4998,13595,18361.0,3628735.0
2017-11-02,5027,5027,4988,4998,9477,18361.0,3628735.0
2017-11-03,4998,5027,4938,4998,26472,18361.0,3628735.0
2017-11-06,5017,5116,4978,5048,6438,18543.0,3628735.0
2017-11-07,5047,5096,4968,5038,13654,18507.0,3628735.0
2017-11-08,5057,5057,4978,5038,4583,18507.0,3628735.0
2017-11-09,5057,5057,4938,4988,20237,18325.0,3628735.0
2017-11-10,4988,4998,4929,4969,14265,18253.0,3628735.0
2017-11-13,4988,5008,4938,4988,14152,18325.0,3628735.0
2017-11-14,5008,5037,4958,4988,8401,18325.0,3628735.0
2017-11-15,4988,4988,4919,4949,31662,18180.0,3628735.0
2017-11-16,4988,4988,4919,4949,14905,18180.0,3628735.0
2017-11-17,4938,4998,4929,4959,5611,18216.0,3628735.0
2017-11-20,4938,4958,4914,4939,21373,18144.0,3628735.0
2017-11-21,4988,4988,4879,4929,24012,18107.0,3628735.0
2017-11-22,4919,4938,4889,4929,17279,18107.0,3628735.0
2017-11-23,5017,5017,4899,4934,7574,18126.0,3628735.0
2017-11-24,4914,4988,4914,4959,2949,18216.0,3628735.0
2017-11-27,4968,4988,4672,4860,15848,17853.0,3628735.0
2017-11-28,4933,4938,4859,4890,28093,17962.0,3628735.0
2017-11-29,4889,4919,4884,4919,2810,18071.0,3628735.0
2017-11-30,4914,4919,4889,4899,3793,17999.0,3628735.0
2017-12-01,4899,4978,4899,4929,27550,18107.0,3628735.0
2017-12-04,4948,4948,4894,4924,6005,18089.0,3628735.0
2017-12-05,4924,4938,4899,4929,9510,18107.0,3628735.0
2017-12-06,4958,4958,4919,4919,4209,18071.0,3628735.0
2017-12-07,4938,4938,4874,4894,15899,17980.0,3628735.0
2017-12-08,4933,4933,4879,4890,12365,17962.0,3628735.0
2017-12-11,4924,4924,4849,4870,15092,17890.0,3628735.0
2017-12-12,4869,4919,4845,4914,15601,18053.0,3628735.0
2017-12-13,4864,4919,4864,4899,2164,17999.0,3628735.0
2017-12-14,4869,4929,4859,4924,22413,18089.0,3628735.0
2017-12-15,4914,4948,4914,4929,13175,18107.0,3628735.0
2017-12-18,4929,4938,4904,4929,5133,18107.0,3628735.0
2017-12-19,4864,4948,4854,4880,22304,17926.0,3628735.0
2017-12-20,4869,4884,4835,4845,8033,17799.0,3628735.0
2017-12-21,4741,4840,4741,4751,23579,17454.0,3628735.0
2017-12-22,4751,4884,4687,4796,18091,17618.0,3628735.0
2017-12-26,4741,4909,4741,4850,10717,17817.0,3628735.0
2017-12-27,4710,4870,4710,4850,12463,17599.0,3628735.0
2017-12-28,4890,4930,4780,4915,10183,17835.0,3628735.0
2018-01-02,4915,4915,4630,4800,10953,17418.0,3628735.0
2018-01-03,4890,4890,4760,4790,5392,17382.0,3628735.0
2018-01-04,4810,4810,4400,4715,21092,17109.0,3628735.0
2018-01-05,4715,4745,4510,4600,13190,16692.0,3628735.0
2018-01-08,4550,4795,4545,4630,12432,16801.0,3628735.0
2018-01-09,4695,4695,4500,4540,16178,16474.0,3628735.0
2018-01-10,4455,4680,4455,4635,9781,16819.0,3628735.0
2018-01-11,4635,4680,4510,4535,9516,16456.0,3628735.0
2018-01-12,4620,4635,4540,4625,10373,16783.0,3628735.0
2018-01-15,4650,4675,4610,4660,5479,16910.0,3628735.0
2018-01-16,4680,4760,4660,4705,12180,17073.0,3628735.0
2018-01-17,4705,4730,4580,4650,10048,16874.0,3628735.0
2018-01-18,4670,4740,4575,4635,17686,16819.0,3628735.0
2018-01-19,4580,4695,4580,4625,5501,16783.0,3628735.0
2018-01-22,4650,4695,4625,4655,1870,16892.0,3628735.0
2018-01-23,4680,4680,4620,4640,4211,16837.0,3628735.0
2018-01-24,4680,4680,4610,4655,6971,16892.0,3628735.0
2018-01-25,4680,4680,4560,4635,52639,16819.0,3628735.0
2018-01-26,4675,4675,4140,4325,231828,15694.0,3628735.0
2018-01-29,4260,4405,4245,4385,46798,15912.0,3628735.0
2018-01-30,4430,4430,4300,4345,10011,15767.0,3628735.0
2018-01-31,4350,4420,4315,4390,12978,15930.0,3628735.0
2018-02-01,4390,4500,4380,4435,16214,16093.0,3628735.0
2018-02-02,4480,4480,4295,4350,48200,15785.0,3628735.0
2018-02-05,4310,4485,4310,4420,9211,16039.0,3628735.0
2018-02-06,4395,4395,4280,4370,29827,15858.0,3628735.0
2018-02-07,4370,4495,4370,4415,9783,16021.0,3628735.0
2018-02-08,4490,4490,4420,4455,3219,16166.0,3628735.0
2018-02-09,4400,4500,4285,4495,27192,16311.0,3628735.0
2018-02-12,4480,4485,4375,4435,4402,16093.0,3628735.0
2018-02-13,4480,4480,4385,4455,2641,16166.0,3628735.0
2018-02-14,4455,4520,4405,4495,5633,16311.0,3628735.0
2018-02-19,4490,4540,4490,4515,8667,16384.0,3628735.0
2018-02-20,4515,4530,4480,4510,1371,16366.0,3628735.0
2018-02-21,4535,4535,4370,4445,6844,16130.0,3628735.0
2018-02-22,4515,4600,4435,4450,6397,16148.0,3628735.0
2018-02-23,4400,4460,4330,4455,17484,16166.0,3628735.0
2018-02-26,4450,4645,4440,4600,32830,16692.0,3628735.0
2018-02-27,4650,4650,4455,4560,8371,16547.0,3628735.0
2018-02-28,4230,4580,4230,4540,1895,16474.0,3628735.0
2018-03-02,4535,4540,4420,4475,6955,16239.0,3628735.0
2018-03-05,4500,4565,4450,4510,12847,16366.0,3628735.0
2018-03-06,4535,4660,4460,4505,12689,16347.0,3628735.0
2018-03-07,4570,4630,4495,4545,5649,16493.0,3628735.0
2018-03-08,4590,4590,4520,4545,4996,16493.0,3628735.0
2018-03-09,4605,4605,4545,4580,1942,16620.0,3628735.0
2018-03-12,4530,4615,4530,4580,3146,16620.0,3628735.0
2018-03-13,4595,4620,4500,4560,8734,16547.0,3628735.0
2018-03-14,4490,4550,4490,4505,1599,16347.0,3628735.0
2018-03-15,0,0,0,4505,0,16347.0,3628735.0
2018-03-16,4425,4560,4425,4505,26436,16347.0,3628735.0
2018-03-19,4505,4525,4415,4505,15793,16347.0,3628735.0
2018-03-20,4420,4545,4420,4510,10860,16366.0,3628735.0
2018-03-21,4500,4540,4450,4505,3989,16347.0,3628735.0
2018-03-22,4560,4600,4450,4525,16698,16420.0,3628735.0
2018-03-23,4520,4520,4400,4490,26693,16293.0,3628735.0
2018-03-26,4500,4600,4420,4485,17044,16275.0,3628735.0
2018-03-27,4485,4580,4415,4460,25108,16184.0,3628735.0
2018-03-28,4450,4465,4400,4465,12520,16202.0,3628735.0
2018-03-29,4465,4485,4400,4470,892,16220.0,3628735.0
2018-03-30,4470,4535,4425,4530,16444,16438.0,3628735.0
2018-04-02,4530,4580,4460,4565,14019,16565.0,3628735.0
2018-04-03,4550,4575,4410,4565,16873,16565.0,3628735.0
2018-04-04,4460,4550,4460,4530,14951,16438.0,3628735.0
2018-04-05,4465,4500,4450,4465,3290,16413.0,3675909.0
2018-04-06,4465,4510,4415,4500,19179,16542.0,3675909.0
2018-04-09,4475,4510,4430,4495,15573,16523.0,3675909.0
2018-04-10,4480,4540,4425,4495,9959,16523.0,3675909.0
2018-04-11,4545,4545,4460,4460,12294,16395.0,3675909.0
2018-04-12,4450,4510,4450,4510,15271,16578.0,3675909.0
2018-04-13,4500,4620,4480,4600,16709,16909.0,3675909.0
2018-04-16,4620,4740,4510,4650,9637,17093.0,3675909.0
2018-04-17,4680,4700,4600,4645,7628,17075.0,3675909.0
2018-04-18,4645,4670,4580,4670,14976,17166.0,3675909.0
2018-04-19,4670,4720,4610,4670,13040,17166.0,3675909.0
2018-04-20,4690,4785,4665,4730,14708,17387.0,3675909.0
2018-04-23,4720,4800,4715,4740,14193,17424.0,3675909.0
2018-04-24,4790,4990,4730,4955,26274,18214.0,3675909.0
2018-04-25,4845,4985,4845,4975,11853,18288.0,3675909.0
2018-04-26,5000,5010,4940,4970,17402,18269.0,3675909.0
2018-04-27,5030,5050,4960,5000,9015,18380.0,3675909.0
2018-04-30,5030,5100,4970,5060,14820,18600.0,3675909.0
2018-05-02,5060,5150,4960,5050,14467,18563.0,3675909.0
2018-05-03,5000,5090,4990,5060,8021,18600.0,3675909.0
2018-05-04,5090,5290,5010,5150,31566,18931.0,3675909.0
2018-05-08,5260,5260,5110,5140,6718,18894.0,3675909.0
2018-05-09,5210,5210,5050,5170,6170,19004.0,3675909.0
2018-05-10,5170,5250,5110,5250,16002,19299.0,3675909.0
2018-05-11,5270,5300,5200,5290,17462,19446.0,3675909.0
2018-05-14,5280,5280,5140,5230,8683,19225.0,3675909.0
2018-05-15,5170,5320,5160,5250,5143,19299.0,3675909.0
2018-05-16,5280,5310,5210,5240,10065,19262.0,3675909.0
2018-05-17,5240,5270,5030,5230,7703,19225.0,3675909.0
2018-05-18,5270,5270,5110,5230,7328,19225.0,3675909.0
2018-05-21,5250,5250,5150,5230,3324,19225.0,3675909.0
2018-05-23,5230,5230,5150,5200,9788,19115.0,3675909.0
2018-05-24,5120,5360,5080,5260,12557,19335.0,3675909.0
2018-05-25,5250,5250,5110,5200,9029,19115.0,3675909.0
2018-05-28,5100,5250,5020,5170,17347,19004.0,3675909.0
2018-05-29,5170,5170,5060,5120,4933,18821.0,3675909.0
2018-05-30,5190,5190,5030,5140,9332,18894.0,3675909.0
2018-05-31,5250,5250,5020,5100,6965,18747.0,3675909.0
2018-06-01,5190,5190,5010,5100,16051,18747.0,3675909.0
2018-06-04,5050,5150,5050,5120,3502,18821.0,3675909.0
2018-06-05,5070,5180,5040,5170,2394,19004.0,3675909.0
2018-06-07,5170,5170,5070,5170,5678,19004.0,3675909.0
2018-06-08,5160,5160,5030,5140,3587,18894.0,3675909.0
2018-06-11,5100,5290,5100,5200,8686,19115.0,3675909.0
2018-06-12,5250,5280,5080,5130,6650,18857.0,3675909.0
2018-06-14,5130,5220,5110,5180,7698,19041.0,3675909.0
2018-06-15,5190,5190,5100,5140,2268,18894.0,3675909.0
2018-06-18,5220,5220,5020,5120,2733,18821.0,3675909.0
2018-06-19,5140,5140,5010,5090,6227,18710.0,3675909.0
2018-06-20,5040,5140,5040,5040,794,18527.0,3675909.0
2018-06-21,5130,5130,5040,5090,4824,18710.0,3675909.0
2018-06-22,5150,5150,4980,5030,7362,18490.0,3675909.0
2018-06-25,5020,5100,5000,5000,3676,18380.0,3675909.0
2018-06-26,4995,5100,4950,4995,3921,18361.0,3675909.0
2018-06-27,5080,5080,4890,5020,10265,18453.0,3675909.0
2018-06-28,5020,5100,4920,4980,3878,18306.0,3675909.0
2018-06-29,5050,5120,4925,4985,2714,18324.0,3675909.0
