현대모비스(012330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-04-09,86000,91700,84100,89500,921218,7839395.0,87591007.0
2009-04-10,89800,91600,88100,88300,479076,7734286.0,87591007.0
2009-04-13,90300,94500,89700,92000,653545,8058373.0,87591007.0
2009-04-14,92000,94500,90100,92000,405339,8058373.0,87591007.0
2009-04-15,89000,92900,89000,92100,398307,8067132.0,87591007.0
2009-04-16,94000,94700,89500,89500,592306,7839395.0,87591007.0
2009-04-17,91000,94300,89900,94000,747551,8233555.0,87591007.0
2009-04-20,94200,94700,91400,91800,423792,8040854.0,87591007.0
2009-04-21,91100,92800,90200,92400,333000,8093409.0,87591007.0
2009-04-22,93500,94800,91300,93600,381683,8198518.0,87591007.0
2009-04-23,95300,95900,92500,94600,453549,8286109.0,87591007.0
2009-04-24,94600,96200,94000,94700,381643,8294868.0,87591007.0
2009-04-27,95300,98900,94700,95400,560875,8356182.0,87591007.0
2009-04-28,98500,99500,94900,95200,611992,8338664.0,87591007.0
2009-04-29,96000,97400,92800,97100,562029,8505087.0,87591007.0
2009-04-30,98300,103500,97800,98200,753325,8601437.0,87591007.0
2009-05-04,100500,102000,99500,101500,451830,8890487.0,87591007.0
2009-05-06,101500,101500,97800,98700,608501,8645232.0,87591007.0
2009-05-07,100000,100500,95000,97900,474527,8575160.0,87591007.0
2009-05-08,99000,99500,94600,96200,566562,8426255.0,87591007.0
2009-05-11,96100,96700,94000,94800,491124,8303627.0,87591007.0
2009-05-12,94700,99300,94500,99000,588824,8671510.0,87591007.0
2009-05-13,100000,105500,98400,103000,752566,9021874.0,87591007.0
2009-05-14,101500,111500,101000,106000,1241288,9284647.0,87591007.0
2009-05-15,108000,112000,102500,104000,783368,9109465.0,87591007.0
2009-05-18,103000,110500,102500,107000,736658,9372238.0,87591007.0
2009-05-19,110000,114000,108000,109000,837666,9547420.0,87591007.0
2009-05-20,108000,115500,105500,113000,739382,9897784.0,87591007.0
2009-05-21,115500,119000,112000,113500,922008,9941579.0,87591007.0
2009-05-22,111500,115500,104000,104000,835875,9109465.0,87591007.0
2009-05-25,105500,110000,102500,108500,627404,9503624.0,87591007.0
2009-05-26,111000,114500,105000,108500,482172,9503624.0,87591007.0
2009-05-27,112500,115000,109000,114000,477491,9985375.0,87591007.0
2009-05-28,114000,123000,112500,120500,777267,10554716.0,87591007.0
2009-05-29,119000,119000,112000,118000,1112160,10335739.0,87591007.0
2009-06-01,114500,115500,109000,111000,1029238,9722602.0,87591007.0
2009-06-02,110500,113000,102500,103500,1823306,9065669.0,87591007.0
2009-06-03,105000,107500,101500,104000,1173834,9109465.0,87591007.0
2009-06-04,104000,108500,103000,103500,830782,9065669.0,87591007.0
2009-06-05,104500,105500,99200,102000,770852,8934283.0,87591007.0
2009-06-08,101000,103500,97600,98500,653706,8627714.0,87591007.0
2009-06-09,100000,103000,99300,101000,833726,8846692.0,87591007.0
2009-06-10,101500,106500,100500,105000,719643,9197056.0,87591007.0
2009-06-11,104000,105000,101000,102000,731656,8934283.0,87591007.0
2009-06-12,103000,105000,102000,104000,708367,9109465.0,87591007.0
2009-06-15,105000,105000,100500,101000,566231,8846692.0,87591007.0
2009-06-16,99600,102500,98900,102000,361000,8934283.0,87591007.0
2009-06-17,100000,102500,99600,100000,361850,8759101.0,87591007.0
2009-06-18,101000,103500,99900,102000,474216,8934283.0,87591007.0
2009-06-19,104000,108000,104000,108000,742646,9459829.0,87591007.0
2009-06-22,108000,109000,105500,108500,572517,9503624.0,87591007.0
2009-06-23,105500,109000,104500,108500,571500,9503624.0,87591007.0
2009-06-24,109000,112500,107000,107500,386237,9416033.0,87591007.0
2009-06-25,109000,113000,107500,110500,482131,9678806.0,87591007.0
2009-06-26,111000,115500,111000,114500,613215,10029170.0,87591007.0
2009-06-29,115500,115500,110500,114000,424043,9985375.0,87591007.0
2009-06-30,113000,114500,108500,111500,463735,9766397.0,87591007.0
2009-07-01,109500,112000,107500,108500,460887,9503624.0,87591007.0
2009-07-02,110000,111000,108000,109000,366059,9547420.0,87591007.0
2009-07-03,106500,108000,105500,107500,371841,9416033.0,87591007.0
2009-07-06,107000,112000,105000,111500,674668,9766397.0,87591007.0
2009-07-07,111500,113500,109500,113000,480280,9897784.0,87591007.0
2009-07-08,112000,115500,110500,115500,546632,10116761.0,87591007.0
2009-07-09,115500,120500,113500,118500,744035,10379534.0,87591007.0
2009-07-10,118500,119000,114000,115000,460862,10072966.0,87591007.0
2009-07-13,116500,119000,112000,112000,793410,9810193.0,87591007.0
2009-07-14,114000,117500,112500,115500,566069,10116761.0,87591007.0
2009-07-15,117000,117500,113000,116000,957929,10160557.0,87591007.0
2009-07-16,115000,115500,112000,115000,792337,11194544.0,97343863.0
2009-07-17,115500,118000,114000,115500,523380,11243216.0,97343863.0
2009-07-20,116000,122000,115500,121500,835200,11827279.0,97343863.0
2009-07-21,122000,126500,121000,122500,803245,11924623.0,97343863.0
2009-07-22,123500,125500,122500,125000,444443,12167983.0,97343863.0
2009-07-23,124000,126500,121500,124500,442951,12119311.0,97343863.0
2009-07-24,124000,125000,122500,124000,399032,12070639.0,97343863.0
2009-07-27,124500,127500,123000,125000,652487,12167983.0,97343863.0
2009-07-28,127000,127500,119500,122500,615174,11924623.0,97343863.0
2009-07-29,124000,125500,119500,120000,564349,11681264.0,97343863.0
2009-07-30,120000,126000,117500,124500,708853,12119311.0,97343863.0
2009-07-31,125000,129500,123000,129500,597093,12606030.0,97343863.0
2009-08-03,131000,139000,130000,134000,736272,13044078.0,97343863.0
2009-08-04,133500,140000,132500,136000,437384,13238765.0,97343863.0
2009-08-05,135000,135000,130000,130000,462739,12654702.0,97343863.0
2009-08-06,129000,132500,128000,132500,372605,12898062.0,97343863.0
2009-08-07,130500,134500,130500,134500,351277,13092750.0,97343863.0
2009-08-10,136500,137000,132000,132000,426004,12849390.0,97343863.0
2009-08-11,130500,131000,126000,127500,1197804,12411343.0,97343863.0
2009-08-12,126500,128500,124000,126500,749009,12313999.0,97343863.0
2009-08-13,128000,134000,127500,130500,875004,12703374.0,97343863.0
2009-08-14,132000,133000,128000,129000,459505,12557358.0,97343863.0
2009-08-17,128000,132000,125000,126500,530673,12313999.0,97343863.0
2009-08-18,125000,130500,124500,129500,486364,12606030.0,97343863.0
2009-08-19,130000,136000,129000,131500,855153,12800718.0,97343863.0
2009-08-20,134000,139500,133000,139500,750338,13579469.0,97343863.0
2009-08-21,140000,141500,137000,140000,671904,13628141.0,97343863.0
2009-08-24,143000,145000,140000,144500,539507,14066188.0,97343863.0
2009-08-25,143000,144500,138000,138000,747896,13433453.0,97343863.0
2009-08-26,137500,139000,135000,137000,453273,13336109.0,97343863.0
2009-08-27,133500,137500,133000,135500,617196,13190093.0,97343863.0
2009-08-28,141500,148000,139500,147000,1205770,14309548.0,97343863.0
2009-08-31,135000,140500,126500,132500,4279992,12898062.0,97343863.0
2009-09-01,135000,140500,129500,139500,2492754,13579469.0,97343863.0
2009-09-02,135500,150000,133000,144500,2465637,14066188.0,97343863.0
2009-09-03,146500,148000,138000,141000,1101594,13725485.0,97343863.0
2009-09-04,140500,141500,136000,136500,1215383,13287437.0,97343863.0
2009-09-07,138000,142500,134000,141500,1127498,13774157.0,97343863.0
2009-09-08,142500,149000,140000,146000,1281988,14212204.0,97343863.0
2009-09-09,146000,146500,139000,142500,722183,13871500.0,97343863.0
2009-09-10,142500,144000,138500,144000,1295120,14017516.0,97343863.0
2009-09-11,142000,145000,139000,139500,1063265,13579469.0,97343863.0
2009-09-14,139500,143500,136000,141000,881138,13725485.0,97343863.0
2009-09-15,142000,150000,141000,148500,1091308,14455564.0,97343863.0
2009-09-16,151000,159500,149500,158000,1588626,15380330.0,97343863.0
2009-09-17,160000,163000,154500,157500,1304210,15331658.0,97343863.0
2009-09-18,157500,162500,156500,159500,710701,15526346.0,97343863.0
2009-09-21,161500,161500,157000,160000,355537,15575018.0,97343863.0
2009-09-22,163000,174000,162500,172500,998913,16791816.0,97343863.0
2009-09-23,170500,181000,167500,176500,986376,17181192.0,97343863.0
2009-09-24,177500,181500,172000,177500,672062,17278536.0,97343863.0
2009-09-25,174000,183500,171000,183000,773492,17813927.0,97343863.0
2009-09-28,183000,185000,175000,175000,676722,17035176.0,97343863.0
2009-09-29,176000,177500,167500,170000,1044436,16548457.0,97343863.0
2009-09-30,170000,174000,164000,165500,887942,16110409.0,97343863.0
2009-10-01,167000,169000,155500,162000,1186611,15769706.0,97343863.0
2009-10-05,158000,160500,154000,157000,1191413,15282986.0,97343863.0
2009-10-06,160000,161500,155000,155500,787155,15136971.0,97343863.0
2009-10-07,158500,160500,145000,147000,1297497,14309548.0,97343863.0
2009-10-08,149500,154000,146500,154000,1055974,14990955.0,97343863.0
2009-10-09,155500,159500,154000,159000,880282,15477674.0,97343863.0
2009-10-12,159000,159000,150500,153000,697069,14893611.0,97343863.0
2009-10-13,152500,157000,149500,152000,696407,14796267.0,97343863.0
2009-10-14,153000,157500,153000,156500,580713,15234315.0,97343863.0
2009-10-15,159000,163000,156500,159000,990267,15477674.0,97343863.0
2009-10-16,157000,158500,148000,151000,1077133,14698923.0,97343863.0
2009-10-19,149000,153500,147000,152000,430654,14796267.0,97343863.0
2009-10-20,153500,157000,150500,153000,555741,14893611.0,97343863.0
2009-10-21,152000,155000,150000,151500,368843,14747595.0,97343863.0
2009-10-22,149500,152000,147500,150000,499419,14601579.0,97343863.0
2009-10-23,152500,157500,151000,157000,785691,15282986.0,97343863.0
2009-10-26,157000,165000,155500,163500,994067,15915722.0,97343863.0
2009-10-27,161000,167000,160500,166000,584849,16159081.0,97343863.0
2009-10-28,166000,167000,162000,162500,661978,15818378.0,97343863.0
2009-10-29,160000,166000,158000,165500,773482,16110409.0,97343863.0
2009-10-30,168000,169000,160500,160500,581247,15623690.0,97343863.0
2009-11-02,154500,160500,153500,154000,626916,14990955.0,97343863.0
2009-11-03,156000,156500,150500,151500,471697,14747595.0,97343863.0
2009-11-04,153000,158500,151500,158500,335476,15429002.0,97343863.0
2009-11-05,157500,158500,152500,153000,330006,14893611.0,97343863.0
2009-11-06,158000,161000,156500,159500,530724,15526346.0,97343863.0
2009-11-09,161500,162000,156500,157500,441279,15331658.0,97343863.0
2009-11-10,160500,161500,154500,156000,629305,15185643.0,97343863.0
2009-11-11,157000,158000,153500,157000,394029,15282986.0,97343863.0
2009-11-12,156500,157000,149500,149500,1093225,14552908.0,97343863.0
2009-11-13,149500,151500,147000,148500,582770,14455564.0,97343863.0
2009-11-16,149000,150000,146000,149000,407039,14504236.0,97343863.0
2009-11-17,147500,148500,141000,141000,1280407,13725485.0,97343863.0
2009-11-18,144000,149000,143000,147000,2999703,14309548.0,97343863.0
2009-11-19,148500,155000,148000,154000,747290,14990955.0,97343863.0
2009-11-20,152500,156000,152500,155000,443577,15088299.0,97343863.0
2009-11-23,154500,154500,149500,151000,437949,14698923.0,97343863.0
2009-11-24,152000,153000,150000,150500,284572,14650251.0,97343863.0
2009-11-25,152500,153000,148500,152000,282163,14796267.0,97343863.0
2009-11-26,150500,152000,147500,150000,427468,14601579.0,97343863.0
2009-11-27,146000,148500,142500,143500,460637,13968844.0,97343863.0
2009-11-30,146500,150000,144000,149000,643512,14504236.0,97343863.0
2009-12-01,147500,152500,146000,152000,506299,14796267.0,97343863.0
2009-12-02,154000,155000,151000,153000,495360,14893611.0,97343863.0
2009-12-03,152000,155500,151500,155500,479593,15136971.0,97343863.0
2009-12-04,154000,158500,153500,158000,524162,15380330.0,97343863.0
2009-12-07,159000,163000,158500,159500,722068,15526346.0,97343863.0
2009-12-08,160000,161500,158000,159000,243122,15477674.0,97343863.0
2009-12-09,158000,163500,157500,163500,620382,15915722.0,97343863.0
2009-12-10,164000,166000,159000,165000,770339,16061737.0,97343863.0
2009-12-11,165000,166500,163000,163500,473094,15915722.0,97343863.0
2009-12-14,163500,164000,159500,162500,316081,15818378.0,97343863.0
2009-12-15,162500,165000,159000,162500,491896,15818378.0,97343863.0
2009-12-16,161000,163500,159500,163500,297874,15915722.0,97343863.0
2009-12-17,162000,164500,160500,161000,263598,15672362.0,97343863.0
2009-12-18,160000,161500,158000,159000,314815,15477674.0,97343863.0
2009-12-21,159000,162000,158500,160000,301752,15575018.0,97343863.0
2009-12-22,162500,162500,160000,161000,277522,15672362.0,97343863.0
2009-12-23,162000,166000,162000,165500,578517,16110409.0,97343863.0
2009-12-24,165500,172000,164500,169500,694275,16499785.0,97343863.0
2009-12-28,168000,169000,165000,168000,422486,16353769.0,97343863.0
2009-12-29,168000,171500,166000,168500,271111,16402441.0,97343863.0
2009-12-30,168000,171000,166000,171000,390413,16645801.0,97343863.0
2010-01-04,170000,171000,168000,169500,347498,16499785.0,97343863.0
2010-01-05,169000,169500,157000,157500,1521081,15331658.0,97343863.0
2010-01-06,158500,159500,154000,156500,746479,15234315.0,97343863.0
2010-01-07,157500,158500,151000,151500,613861,14747595.0,97343863.0
2010-01-08,152000,153000,145500,151500,1049929,14747595.0,97343863.0
2010-01-11,152500,152500,146000,147000,668633,14309548.0,97343863.0
2010-01-12,149000,151000,146000,148500,564535,14455564.0,97343863.0
2010-01-13,147000,152500,146500,151000,536276,14698923.0,97343863.0
2010-01-14,150500,151500,147000,149500,561638,14552908.0,97343863.0
2010-01-15,148500,153000,147500,150500,479562,14650251.0,97343863.0
2010-01-18,150500,155000,150000,154000,527631,14990955.0,97343863.0
2010-01-19,156000,157000,149500,150000,370315,14601579.0,97343863.0
2010-01-20,150500,152000,147000,148000,375237,14406892.0,97343863.0
2010-01-21,147000,152500,146500,152000,313868,14796267.0,97343863.0
2010-01-22,150500,152000,147000,150000,361597,14601579.0,97343863.0
2010-01-25,147500,150000,146500,148500,249266,14455564.0,97343863.0
2010-01-26,149500,150000,141500,144000,461624,14017516.0,97343863.0
2010-01-27,145000,147500,142000,144000,311231,14017516.0,97343863.0
2010-01-28,145500,148000,142500,146500,424215,14260876.0,97343863.0
2010-01-29,145000,150500,144000,148000,631710,14406892.0,97343863.0
2010-02-01,150500,152000,149000,150000,408010,14601579.0,97343863.0
2010-02-02,150000,151000,144500,146500,428917,14260876.0,97343863.0
2010-02-03,148000,149000,145000,147000,258663,14309548.0,97343863.0
2010-02-04,147000,155500,146500,151000,760347,14698923.0,97343863.0
2010-02-05,145000,148500,144000,147000,390069,14309548.0,97343863.0
2010-02-08,149000,150500,147000,149000,264977,14504236.0,97343863.0
2010-02-09,147500,148000,142500,145000,785310,14114860.0,97343863.0
2010-02-10,146000,146500,141500,141500,997483,13774157.0,97343863.0
2010-02-11,143000,144500,142500,144000,460962,14017516.0,97343863.0
2010-02-12,144000,144500,140500,142500,381088,13871500.0,97343863.0
2010-02-16,142000,145000,141500,143000,217183,13920172.0,97343863.0
2010-02-17,145000,145500,143000,143500,348771,13968844.0,97343863.0
2010-02-18,145000,147500,144500,146500,541418,14260876.0,97343863.0
2010-02-19,145000,147500,144000,146500,406301,14260876.0,97343863.0
2010-02-22,149000,150500,148000,149000,418630,14504236.0,97343863.0
2010-02-23,148500,151000,147500,149500,256319,14552908.0,97343863.0
2010-02-24,148500,151000,145000,150000,403899,14601579.0,97343863.0
2010-02-25,149500,150000,147000,149000,191187,14504236.0,97343863.0
2010-02-26,148500,150500,148000,148500,183661,14455564.0,97343863.0
2010-03-02,151000,152500,147500,148000,1048068,14406892.0,97343863.0
2010-03-03,147000,148000,145000,147000,438313,14309548.0,97343863.0
2010-03-04,147000,148000,145500,147000,329569,14309548.0,97343863.0
2010-03-05,147000,149000,146500,148500,333401,14455564.0,97343863.0
2010-03-08,150000,151000,147000,148000,356284,14406892.0,97343863.0
2010-03-09,147500,148000,145500,145500,330889,14163532.0,97343863.0
2010-03-10,145500,147500,144000,146500,257616,14260876.0,97343863.0
2010-03-11,147000,148000,144500,144500,271468,14066188.0,97343863.0
2010-03-12,145000,146000,142000,143000,484035,13920172.0,97343863.0
2010-03-15,142500,145500,142500,143000,226315,13920172.0,97343863.0
2010-03-16,143000,144500,142500,143000,311462,13920172.0,97343863.0
2010-03-17,144500,148000,144500,147500,464925,14358220.0,97343863.0
2010-03-18,147500,149000,145000,145500,363796,14163532.0,97343863.0
2010-03-19,146500,148000,145500,147000,390855,14309548.0,97343863.0
2010-03-22,147000,148000,145000,147500,254672,14358220.0,97343863.0
2010-03-23,149000,152500,148500,152000,818416,14796267.0,97343863.0
2010-03-24,152500,157500,152500,154500,1003931,15039627.0,97343863.0
2010-03-25,156000,157500,155000,156000,383304,15185643.0,97343863.0
2010-03-26,156500,157000,155000,155000,256566,15088299.0,97343863.0
2010-03-29,153500,155500,151000,151500,1012995,14747595.0,97343863.0
2010-03-30,153500,154500,152500,153500,442954,14942283.0,97343863.0
2010-03-31,153000,153500,150000,150000,419193,14601579.0,97343863.0
2010-04-01,150000,151500,148500,151000,2010505,14698923.0,97343863.0
2010-04-02,153500,155500,152500,155000,1227079,15088299.0,97343863.0
2010-04-05,157000,160500,156500,159000,1006212,15477674.0,97343863.0
2010-04-06,162000,162000,157000,158500,597120,15429002.0,97343863.0
2010-04-07,159500,163000,158500,161500,911226,15721034.0,97343863.0
2010-04-08,161500,164500,158000,159000,1684220,15477674.0,97343863.0
2010-04-09,161000,161000,155000,157000,779327,15282986.0,97343863.0
2010-04-12,158000,158500,151000,153000,695896,14893611.0,97343863.0
2010-04-13,155000,158000,154000,157500,809809,15331658.0,97343863.0
2010-04-14,159500,160500,158000,159500,709552,15526346.0,97343863.0
2010-04-15,162000,162000,156000,157000,1033990,15282986.0,97343863.0
2010-04-16,156500,158000,154500,156500,366239,15234315.0,97343863.0
2010-04-19,156000,159000,154500,159000,458036,15477674.0,97343863.0
2010-04-20,162000,163000,160000,162000,613928,15769706.0,97343863.0
2010-04-21,162000,168000,162000,167000,788294,16256425.0,97343863.0
2010-04-22,166000,167000,164000,165000,451967,16061737.0,97343863.0
2010-04-23,167000,168500,165000,167000,530841,16256425.0,97343863.0
2010-04-26,168500,170500,167000,169000,564968,16451113.0,97343863.0
2010-04-27,168500,172000,168500,172000,588284,16743144.0,97343863.0
2010-04-28,169000,180000,168500,179500,1319666,17473223.0,97343863.0
2010-04-29,183000,186500,182500,186000,1176636,18105959.0,97343863.0
2010-04-30,188500,190500,183500,186000,815089,18105959.0,97343863.0
2010-05-03,185500,187500,178000,181000,691801,17619239.0,97343863.0
2010-05-04,182500,185500,178500,181000,591392,17619239.0,97343863.0
2010-05-06,176000,182500,175000,180000,736563,17521895.0,97343863.0
2010-05-07,174500,178500,171000,177500,855842,17278536.0,97343863.0
2010-05-10,178000,180500,176500,180000,534696,17521895.0,97343863.0
2010-05-11,181500,181500,177000,178000,535366,17327208.0,97343863.0
2010-05-12,178000,185000,178000,183000,654202,17813927.0,97343863.0
2010-05-13,185000,190000,185000,189000,537208,18397990.0,97343863.0
2010-05-14,188000,196500,187000,194000,626968,18884709.0,97343863.0
2010-05-17,191500,196000,189500,196000,657536,19079397.0,97343863.0
2010-05-18,196000,198000,180000,188000,874504,18300646.0,97343863.0
2010-05-19,183000,189000,177000,188000,880664,18300646.0,97343863.0
2010-05-20,187500,193000,180500,185000,559664,18008615.0,97343863.0
2010-05-24,183000,187000,180000,185000,372467,18008615.0,97343863.0
2010-05-25,184000,185000,176000,185000,663691,18008615.0,97343863.0
2010-05-26,184000,189500,181500,189500,659101,18446662.0,97343863.0
2010-05-27,186000,199000,185000,199000,785674,19371429.0,97343863.0
2010-05-28,200000,201500,193500,197500,520439,19225413.0,97343863.0
2010-05-31,198500,202000,197000,199000,318825,19371429.0,97343863.0
2010-06-01,197500,199000,189000,192000,574984,18690022.0,97343863.0
2010-06-03,194500,194500,190000,192500,534538,18738694.0,97343863.0
2010-06-04,192000,196500,191000,193000,481119,18787366.0,97343863.0
2010-06-07,188000,191500,187500,190500,442590,18544006.0,97343863.0
2010-06-08,189500,194500,187500,192500,437266,18738694.0,97343863.0
2010-06-09,193000,195000,187000,192000,503536,18690022.0,97343863.0
2010-06-10,192000,195000,190500,194500,400243,18933381.0,97343863.0
2010-06-11,196500,199500,196000,198500,378879,19322757.0,97343863.0
2010-06-14,197000,201000,195000,199000,276478,19371429.0,97343863.0
2010-06-15,199000,200500,197000,200500,221064,19517445.0,97343863.0
2010-06-16,202500,205000,201500,203000,360893,19760804.0,97343863.0
2010-06-17,203000,210000,202500,209000,372380,20344867.0,97343863.0
2010-06-18,212000,212000,206000,207500,293435,20198852.0,97343863.0
2010-06-21,209000,211000,206000,209000,281053,20344867.0,97343863.0
2010-06-22,204500,206000,201000,205000,515724,19955492.0,97343863.0
2010-06-23,204500,205000,201000,201000,318361,19566116.0,97343863.0
2010-06-24,200500,204000,199500,202000,226505,19663460.0,97343863.0
2010-06-25,200000,206000,200000,204500,290317,19906820.0,97343863.0
2010-06-28,203000,205000,201500,203000,166053,19760804.0,97343863.0
2010-06-29,206000,208000,202000,202500,347636,19712132.0,97343863.0
2010-06-30,199500,207000,199500,207000,379709,20150180.0,97343863.0
2010-07-01,203000,204500,197000,199500,559065,19420101.0,97343863.0
2010-07-02,195500,198000,190500,192000,617848,18690022.0,97343863.0
2010-07-05,192000,193500,188500,191000,250817,18592678.0,97343863.0
2010-07-06,189500,200000,188500,200000,402664,19468773.0,97343863.0
2010-07-07,199500,199500,194000,198000,208367,19274085.0,97343863.0
2010-07-08,199000,200000,194000,197500,333044,19225413.0,97343863.0
2010-07-09,196500,197500,193000,196500,423844,19128069.0,97343863.0
2010-07-12,198000,203000,197500,203000,314683,19760804.0,97343863.0
2010-07-13,204000,210000,203000,205000,518755,19955492.0,97343863.0
2010-07-14,207500,210000,207000,208000,334931,20247524.0,97343863.0
2010-07-15,206000,209500,205000,207500,222615,20198852.0,97343863.0
2010-07-16,206500,207500,201000,203000,307911,19760804.0,97343863.0
2010-07-19,202000,203500,200000,200000,181463,19468773.0,97343863.0
2010-07-20,199500,203500,198000,202000,212275,19663460.0,97343863.0
2010-07-21,202500,204000,197500,200000,291369,19468773.0,97343863.0
2010-07-22,200000,203000,193000,193500,399737,18836037.0,97343863.0
2010-07-23,194500,198500,191500,195000,356733,18982053.0,97343863.0
2010-07-26,196000,203000,195000,202000,284886,19663460.0,97343863.0
2010-07-27,202000,207500,201500,206500,328773,20101508.0,97343863.0
2010-07-28,207000,208500,201500,204000,191419,19858148.0,97343863.0
2010-07-29,203500,206000,199500,206000,235960,20052836.0,97343863.0
2010-07-30,204500,207500,201000,204500,244121,19906820.0,97343863.0
2010-08-02,209500,222000,208000,222000,649429,21610338.0,97343863.0
2010-08-03,221500,225500,219500,225500,362040,21951041.0,97343863.0
2010-08-04,227500,227500,221500,225000,320453,21902369.0,97343863.0
2010-08-05,225000,229000,219000,227000,398315,22097057.0,97343863.0
2010-08-06,225500,226000,215500,219500,454253,21366978.0,97343863.0
2010-08-09,219500,224000,217000,224000,192592,21805025.0,97343863.0
2010-08-10,223500,225500,213500,214500,400260,20880259.0,97343863.0
2010-08-11,213500,217000,211000,214500,222094,20880259.0,97343863.0
2010-08-12,208500,212500,206000,206500,444161,20101508.0,97343863.0
2010-08-13,206500,211000,206000,210000,310139,20442211.0,97343863.0
2010-08-16,211500,214500,205000,212500,245458,20685571.0,97343863.0
2010-08-17,213500,213500,206500,209000,243728,20344867.0,97343863.0
2010-08-18,210000,211000,204000,207500,446461,20198852.0,97343863.0
2010-08-19,209000,219500,207500,218500,488530,21269634.0,97343863.0
2010-08-20,216000,221500,214500,218500,323645,21269634.0,97343863.0
2010-08-23,218500,221000,208500,208500,377682,20296195.0,97343863.0
2010-08-24,208500,215000,207500,212500,296695,20685571.0,97343863.0
2010-08-25,210500,212500,205500,205500,280294,20004164.0,97343863.0
2010-08-26,208000,211500,205500,209500,198161,20393539.0,97343863.0
2010-08-27,207500,209500,205500,208500,225705,20296195.0,97343863.0
2010-08-30,212000,213500,209500,213500,186288,20782915.0,97343863.0
2010-08-31,212000,217000,212000,217000,282636,21123618.0,97343863.0
2010-09-01,219000,226000,218000,225500,412835,21951041.0,97343863.0
2010-09-02,227000,229000,222000,224000,306848,21805025.0,97343863.0
2010-09-03,222000,229000,221500,229000,288130,22291745.0,97343863.0
2010-09-06,230000,234500,228000,233500,302214,22729792.0,97343863.0
2010-09-07,235500,235500,230500,234000,210052,22778464.0,97343863.0
2010-09-08,231000,236000,230500,236000,267284,22973152.0,97343863.0
2010-09-09,234500,235500,231000,235000,265644,22875808.0,97343863.0
2010-09-10,235000,239500,232000,232500,211538,22632448.0,97343863.0
2010-09-13,234000,244000,234000,243500,295257,23703231.0,97343863.0
2010-09-14,243000,247000,240500,244000,280300,23751903.0,97343863.0
2010-09-15,243000,246500,238500,243500,283455,23703231.0,97343863.0
2010-09-16,243500,244500,239500,241500,217947,23508543.0,97343863.0
2010-09-17,240000,247500,237500,247500,321536,24092606.0,97343863.0
2010-09-20,245000,247500,242000,244500,198163,23800575.0,97343863.0
2010-09-24,241500,257000,241500,257000,420057,25017373.0,97343863.0
2010-09-27,253500,257500,252000,255000,243389,24822685.0,97343863.0
2010-09-28,253500,260000,251000,255500,239747,24871357.0,97343863.0
2010-09-29,254000,257500,248500,253500,297790,24676669.0,97343863.0
2010-09-30,251000,257000,250500,257000,235247,25017373.0,97343863.0
2010-10-01,256000,260000,254000,260000,298910,25309404.0,97343863.0
2010-10-04,264000,265000,257000,260500,290507,25358076.0,97343863.0
2010-10-05,257500,264500,256000,261000,244371,25406748.0,97343863.0
2010-10-06,264000,265000,252500,258500,401035,25163389.0,97343863.0
2010-10-07,258000,258500,252500,254000,295648,24725341.0,97343863.0
2010-10-08,254500,258500,253000,257000,237084,25017373.0,97343863.0
2010-10-11,260000,269000,259000,266000,240705,25893468.0,97343863.0
2010-10-12,266000,268000,253000,260000,363643,25309404.0,97343863.0
2010-10-13,260000,261500,252000,256000,362308,24920029.0,97343863.0
2010-10-14,254000,260000,253000,260000,352146,25309404.0,97343863.0
2010-10-15,256000,259500,252000,254000,442320,24725341.0,97343863.0
2010-10-18,256000,256000,242500,243500,350232,23703231.0,97343863.0
2010-10-19,245500,248000,243000,244500,347787,23800575.0,97343863.0
2010-10-20,242500,252500,238000,250000,311516,24335966.0,97343863.0
2010-10-21,251000,253500,245500,253500,280185,24676669.0,97343863.0
2010-10-22,258000,260000,254500,258000,236187,25114717.0,97343863.0
2010-10-25,262000,274000,260000,271500,451859,26428859.0,97343863.0
2010-10-26,273500,281500,271000,277500,313577,27012922.0,97343863.0
2010-10-27,279500,285500,272500,281500,346035,27402297.0,97343863.0
2010-10-28,282000,283500,279000,280000,216659,27256282.0,97343863.0
2010-10-29,285000,285500,275500,280000,447372,27256282.0,97343863.0
2010-11-01,280000,296000,280000,295000,305846,28716440.0,97343863.0
2010-11-02,294500,296500,289000,292500,304963,28473080.0,97343863.0
2010-11-03,299000,300500,290500,292500,227795,28473080.0,97343863.0
2010-11-04,290500,291000,282500,283000,417012,27548313.0,97343863.0
2010-11-05,284500,288500,278500,282000,337902,27450969.0,97343863.0
2010-11-08,280000,283000,276500,283000,244056,27548313.0,97343863.0
2010-11-09,287500,289500,283500,285500,284464,27791673.0,97343863.0
2010-11-10,282000,298000,281000,297500,318999,28959799.0,97343863.0
2010-11-11,294000,299500,283000,283000,531819,27548313.0,97343863.0
2010-11-12,289500,298000,283500,286500,506814,27889017.0,97343863.0
2010-11-15,290000,290000,279500,283500,186479,27596985.0,97343863.0
2010-11-16,282000,286500,274000,281500,336501,27402297.0,97343863.0
2010-11-17,278000,284000,276000,280000,258440,27256282.0,97343863.0
2010-11-18,282000,291500,282000,291500,330754,28375736.0,97343863.0
2010-11-19,292500,294500,287000,292000,198879,28424408.0,97343863.0
2010-11-22,290000,293500,282000,282000,270581,27450969.0,97343863.0
