LF(093050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-30,32600,32650,31450,31550,336000,922522.0,29240000.0
2013-05-02,31150,31900,30700,30950,251104,904978.0,29240000.0
2013-05-03,31150,31700,31100,31700,205660,926908.0,29240000.0
2013-05-06,31950,31950,31350,31550,132765,922522.0,29240000.0
2013-05-07,31550,32100,31500,31900,102095,932756.0,29240000.0
2013-05-08,31950,32000,31550,31850,110325,931294.0,29240000.0
2013-05-09,32000,32600,31750,32500,203542,950300.0,29240000.0
2013-05-10,32650,32850,31900,32100,304669,938604.0,29240000.0
2013-05-13,32100,32100,31750,31850,178946,931294.0,29240000.0
2013-05-14,31800,32450,31650,31700,175092,926908.0,29240000.0
2013-05-15,31950,31950,31500,31650,132126,925446.0,29240000.0
2013-05-16,31800,32350,31750,32250,154527,942990.0,29240000.0
2013-05-20,32300,32350,31600,32150,183834,940066.0,29240000.0
2013-05-21,32200,32400,31750,31950,146528,934218.0,29240000.0
2013-05-22,32100,32300,31900,31950,145379,934218.0,29240000.0
2013-05-23,31950,32100,31250,31250,154562,913750.0,29240000.0
2013-05-24,31300,31400,30800,31250,137369,913750.0,29240000.0
2013-05-27,31200,31700,31000,31700,157834,926908.0,29240000.0
2013-05-28,31500,31650,31150,31400,211174,918136.0,29240000.0
2013-05-29,31400,31550,31100,31400,153750,918136.0,29240000.0
2013-05-30,31200,31750,31200,31600,188911,923984.0,29240000.0
2013-05-31,31600,31950,31200,31250,141112,913750.0,29240000.0
2013-06-03,30900,31050,29500,29600,304652,865504.0,29240000.0
2013-06-04,29600,29800,28950,29300,249275,856732.0,29240000.0
2013-06-05,29300,29600,29100,29250,121835,855270.0,29240000.0
2013-06-07,29200,30200,29100,29500,148946,862580.0,29240000.0
2013-06-10,29500,29600,28850,29150,87677,852346.0,29240000.0
2013-06-11,29000,29650,29000,29550,76928,864042.0,29240000.0
2013-06-12,29550,29650,29300,29350,71429,858194.0,29240000.0
2013-06-13,29300,29700,29000,29650,90157,866966.0,29240000.0
2013-06-14,29600,29600,28800,29000,120170,847960.0,29240000.0
2013-06-17,29100,29700,28900,29700,103383,868428.0,29240000.0
2013-06-18,29500,29700,29050,29500,100068,862580.0,29240000.0
2013-06-19,29450,30000,29200,30000,91876,877200.0,29240000.0
2013-06-20,29800,29950,29500,29650,100936,866966.0,29240000.0
2013-06-21,29050,29300,28800,29100,98769,850884.0,29240000.0
2013-06-24,28900,29000,27750,27750,79097,811410.0,29240000.0
2013-06-25,27100,28000,27000,28000,146434,818720.0,29240000.0
2013-06-26,28100,28100,27600,28000,67802,818720.0,29240000.0
2013-06-27,28000,28200,27900,28000,103411,818720.0,29240000.0
2013-06-28,28000,28500,28000,28200,104927,824568.0,29240000.0
2013-07-01,28100,28400,27950,28000,57311,818720.0,29240000.0
2013-07-02,28100,28250,27950,28200,69615,824568.0,29240000.0
2013-07-03,28050,28350,27950,28200,92631,824568.0,29240000.0
2013-07-04,28200,28350,28050,28100,40515,821644.0,29240000.0
2013-07-05,28050,28250,27800,28000,103670,818720.0,29240000.0
2013-07-08,28000,28200,27800,28050,58655,820182.0,29240000.0
2013-07-09,28200,28950,27950,28950,85519,846498.0,29240000.0
2013-07-10,28850,29150,28600,29100,84360,850884.0,29240000.0
2013-07-11,29300,29550,28800,28800,121865,842112.0,29240000.0
2013-07-12,28900,29050,28650,29050,70919,849422.0,29240000.0
2013-07-15,29050,29050,28250,28750,132124,840650.0,29240000.0
2013-07-16,28750,28750,28400,28600,46351,836264.0,29240000.0
2013-07-17,28700,28750,28400,28650,58680,837726.0,29240000.0
2013-07-18,28550,28700,28300,28600,71010,836264.0,29240000.0
2013-07-19,28700,28700,28050,28450,64530,831878.0,29240000.0
2013-07-22,28550,28850,28350,28850,57518,843574.0,29240000.0
2013-07-23,28800,28950,28600,28700,54229,839188.0,29240000.0
2013-07-24,28650,28950,28300,28400,96828,830416.0,29240000.0
2013-07-25,28350,28500,27900,28000,140948,818720.0,29240000.0
2013-07-26,28050,28150,27950,28100,64670,821644.0,29240000.0
2013-07-29,28050,28100,27850,28000,132208,818720.0,29240000.0
2013-07-30,27800,27900,27550,27650,140507,808486.0,29240000.0
2013-07-31,27650,27700,27450,27550,111298,805562.0,29240000.0
2013-08-01,27500,27700,27050,27250,275385,796790.0,29240000.0
2013-08-02,27300,27850,27150,27800,204052,812872.0,29240000.0
2013-08-05,27850,28750,27800,28750,152615,840650.0,29240000.0
2013-08-06,28800,28900,28550,28650,171296,837726.0,29240000.0
2013-08-07,28650,28800,28250,28350,89281,828954.0,29240000.0
2013-08-08,28500,28950,28500,28800,81715,842112.0,29240000.0
2013-08-09,28700,28800,28150,28350,66422,828954.0,29240000.0
2013-08-12,28200,28500,28000,28350,45494,828954.0,29240000.0
2013-08-13,28450,28700,28150,28300,91899,827492.0,29240000.0
2013-08-14,28350,28350,27900,28300,113030,827492.0,29240000.0
2013-08-16,28000,28300,27900,28250,65705,826030.0,29240000.0
2013-08-19,28350,28350,27400,27700,179472,809948.0,29240000.0
2013-08-20,27700,27800,27450,27450,107906,802638.0,29240000.0
2013-08-21,27650,27700,27200,27300,103146,798252.0,29240000.0
2013-08-22,27000,27250,26450,26550,127187,776322.0,29240000.0
2013-08-23,26500,27000,26500,27000,75703,789480.0,29240000.0
2013-08-26,27050,27150,26800,26900,60987,786556.0,29240000.0
2013-08-27,26500,27050,26500,26850,53020,785094.0,29240000.0
2013-08-28,26400,26500,25950,26450,135515,773398.0,29240000.0
2013-08-29,26400,26750,26200,26300,94437,769012.0,29240000.0
2013-08-30,26150,26400,25750,25850,170292,755854.0,29240000.0
2013-09-02,25850,27050,25850,26900,164673,786556.0,29240000.0
2013-09-03,26950,28150,26850,27900,315935,815796.0,29240000.0
2013-09-04,27850,27950,27600,27700,123492,809948.0,29240000.0
2013-09-05,27700,27850,27350,27550,91252,805562.0,29240000.0
2013-09-06,27550,27850,27400,27500,92544,804100.0,29240000.0
2013-09-09,27500,28350,27350,28050,124438,820182.0,29240000.0
2013-09-10,28000,28650,27850,28400,150975,830416.0,29240000.0
2013-09-11,28400,29050,28100,28950,225111,846498.0,29240000.0
2013-09-12,28950,29200,28650,28800,130883,842112.0,29240000.0
2013-09-13,28700,29600,28700,29050,159720,849422.0,29240000.0
2013-09-16,29000,29500,28700,28950,122782,846498.0,29240000.0
2013-09-17,28750,29250,28700,29000,79734,847960.0,29240000.0
2013-09-23,29000,29450,28000,28500,180720,833340.0,29240000.0
2013-09-24,28350,28750,28200,28500,92455,833340.0,29240000.0
2013-09-25,28500,29000,28300,28600,110438,836264.0,29240000.0
2013-09-26,28800,29300,28700,29300,122338,856732.0,29240000.0
2013-09-27,29450,30300,29300,30300,214912,885972.0,29240000.0
2013-09-30,30300,30300,29700,30200,134242,883048.0,29240000.0
2013-10-01,30000,30700,29900,30100,144831,880124.0,29240000.0
2013-10-02,30450,30450,29500,29950,104833,875738.0,29240000.0
2013-10-04,29800,30300,29350,30050,80518,878662.0,29240000.0
2013-10-07,29800,29950,28950,29400,131519,859656.0,29240000.0
2013-10-08,29150,29300,28700,28850,52799,843574.0,29240000.0
2013-10-10,28900,29500,28550,29250,135306,855270.0,29240000.0
2013-10-11,29350,30250,29250,30200,244079,883048.0,29240000.0
2013-10-14,30200,30300,29650,30100,91017,880124.0,29240000.0
2013-10-15,30500,30500,29850,30050,140498,878662.0,29240000.0
2013-10-16,30250,31400,30050,31000,408161,906440.0,29240000.0
2013-10-17,31300,32750,31300,32600,730182,953224.0,29240000.0
2013-10-18,32550,33150,32300,32650,201944,954686.0,29240000.0
2013-10-21,32650,33200,32400,33050,159710,966382.0,29240000.0
2013-10-22,33050,33400,32700,33400,168331,976616.0,29240000.0
2013-10-23,33400,33400,32750,32900,142678,961996.0,29240000.0
2013-10-24,32900,33400,32300,33300,124381,973692.0,29240000.0
2013-10-25,32900,33400,32800,33350,91919,975154.0,29240000.0
2013-10-28,33500,33500,32500,32750,101895,957610.0,29240000.0
2013-10-29,32750,32750,32000,32200,112648,941528.0,29240000.0
2013-10-30,32200,33200,32200,32700,96276,956148.0,29240000.0
2013-10-31,32700,32900,32000,32500,92231,950300.0,29240000.0
2013-11-01,32350,33000,32300,32750,59356,957610.0,29240000.0
2013-11-04,32750,33150,32150,32900,106065,961996.0,29240000.0
2013-11-05,32900,33000,32100,32250,87079,942990.0,29240000.0
2013-11-06,32100,32250,31500,32050,137003,937142.0,29240000.0
2013-11-07,31800,32300,31300,31550,71365,922522.0,29240000.0
2013-11-08,31450,31700,31100,31200,140800,912288.0,29240000.0
2013-11-11,31250,31600,30050,30050,103190,878662.0,29240000.0
2013-11-12,30300,31950,30300,31550,109595,922522.0,29240000.0
2013-11-13,31550,31900,31350,31550,80249,922522.0,29240000.0
2013-11-14,31550,32700,31550,31800,101858,929832.0,29240000.0
2013-11-15,32000,32550,31600,32150,106102,940066.0,29240000.0
2013-11-18,32150,33000,32100,32450,72513,948838.0,29240000.0
2013-11-19,32350,32900,32000,32500,105278,950300.0,29240000.0
2013-11-20,32500,32950,32250,32700,65513,956148.0,29240000.0
2013-11-21,32700,32700,32150,32200,67504,941528.0,29240000.0
2013-11-22,32350,33450,32150,33450,179097,978078.0,29240000.0
2013-11-25,33450,33800,33200,33600,115969,982464.0,29240000.0
2013-11-26,33300,33500,32350,32350,164340,945914.0,29240000.0
2013-11-27,32500,33500,32100,33400,125842,976616.0,29240000.0
2013-11-28,33400,33700,32650,33300,93588,973692.0,29240000.0
2013-11-29,33750,34600,33500,34350,219081,1004394.0,29240000.0
2013-12-02,34350,34600,33800,34100,100573,997084.0,29240000.0
2013-12-03,34100,34100,32900,33300,200931,973692.0,29240000.0
2013-12-04,33350,33750,32550,33450,126714,978078.0,29240000.0
2013-12-05,33400,33800,33050,33600,74169,982464.0,29240000.0
2013-12-06,33600,33850,32550,33200,102780,970768.0,29240000.0
2013-12-09,33850,33850,32500,32600,100211,953224.0,29240000.0
2013-12-10,32800,33350,32500,33150,110773,969306.0,29240000.0
2013-12-11,32900,32900,31750,32100,154207,938604.0,29240000.0
2013-12-12,32000,32700,31850,32700,102233,956148.0,29240000.0
2013-12-13,32650,32650,31750,32000,77871,935680.0,29240000.0
2013-12-16,32000,32500,31900,32200,65014,941528.0,29240000.0
2013-12-17,32200,33150,32200,32950,141656,963458.0,29240000.0
2013-12-18,32750,33150,32650,33000,47581,964920.0,29240000.0
2013-12-19,33400,33400,31850,32250,159794,942990.0,29240000.0
2013-12-20,32300,32600,31100,31400,189265,918136.0,29240000.0
2013-12-23,31700,31950,31350,31550,150573,922522.0,29240000.0
2013-12-24,31650,31950,31350,31950,89713,934218.0,29240000.0
2013-12-26,31950,32200,31750,31950,56638,934218.0,29240000.0
2013-12-27,31950,33400,31600,33050,110491,966382.0,29240000.0
2013-12-30,33300,33850,33000,33700,114306,985388.0,29240000.0
2014-01-02,33700,33750,32350,32350,81805,945914.0,29240000.0
2014-01-03,32500,32500,31700,32100,67635,938604.0,29240000.0
2014-01-06,32000,32550,31700,31900,81203,932756.0,29240000.0
2014-01-07,31900,32650,31550,32000,101815,935680.0,29240000.0
2014-01-08,32750,32750,32100,32550,166447,951762.0,29240000.0
2014-01-09,32850,33800,32600,33200,263820,970768.0,29240000.0
2014-01-10,33100,33500,31800,32400,246039,947376.0,29240000.0
2014-01-13,32300,32700,31950,31950,117474,934218.0,29240000.0
2014-01-14,31800,32200,30850,30900,153967,903516.0,29240000.0
2014-01-15,31150,31750,31150,31400,172249,918136.0,29240000.0
2014-01-16,31400,31850,31350,31500,118303,921060.0,29240000.0
2014-01-17,31800,32000,31450,31900,116871,932756.0,29240000.0
2014-01-20,31600,31650,30000,30050,311967,878662.0,29240000.0
2014-01-21,30200,30250,29200,29400,227418,859656.0,29240000.0
2014-01-22,29500,29800,29350,29750,261428,869890.0,29240000.0
2014-01-23,29800,29850,28400,28700,374686,839188.0,29240000.0
2014-01-24,28850,29250,28600,29200,190493,853808.0,29240000.0
2014-01-27,29050,29050,28200,28600,131329,836264.0,29240000.0
2014-01-28,28500,28850,28050,28850,162577,843574.0,29240000.0
2014-01-29,28600,29400,28600,29300,106092,856732.0,29240000.0
2014-02-03,29300,29550,28850,29300,110999,856732.0,29240000.0
2014-02-04,29000,29350,28850,29100,135280,850884.0,29240000.0
2014-02-05,29100,29350,28350,28650,134918,837726.0,29240000.0
2014-02-06,28800,28800,27900,28050,199891,820182.0,29240000.0
2014-02-07,28150,28450,28050,28250,102199,826030.0,29240000.0
2014-02-10,28300,28400,27900,28000,137926,818720.0,29240000.0
2014-02-11,27950,28300,27900,28200,115425,824568.0,29240000.0
2014-02-12,28250,28750,28200,28750,116454,840650.0,29240000.0
2014-02-13,28750,28850,28150,28150,84877,823106.0,29240000.0
2014-02-14,28150,28400,27900,28000,114475,818720.0,29240000.0
2014-02-17,28250,28400,28050,28250,76225,826030.0,29240000.0
2014-02-18,28250,28450,27950,27950,87669,817258.0,29240000.0
2014-02-19,27950,28350,27900,28050,105461,820182.0,29240000.0
2014-02-20,27950,28150,27600,27900,250885,815796.0,29240000.0
2014-02-21,28050,28400,28000,28050,118910,820182.0,29240000.0
2014-02-24,28100,28200,27350,27600,176270,807024.0,29240000.0
2014-02-25,27600,27950,27550,27600,90029,807024.0,29240000.0
2014-02-26,27700,28150,27600,28050,99360,820182.0,29240000.0
2014-02-27,28100,28200,27950,28100,54973,821644.0,29240000.0
2014-02-28,28100,28350,27600,27750,135485,811410.0,29240000.0
2014-03-03,27750,27950,27500,27800,61770,812872.0,29240000.0
2014-03-04,27400,27800,27400,27600,80702,807024.0,29240000.0
2014-03-05,27800,27850,27500,27600,73781,807024.0,29240000.0
2014-03-06,27500,27700,27300,27300,563976,798252.0,29240000.0
2014-03-07,27300,27500,27000,27200,110383,795328.0,29240000.0
2014-03-10,27350,27350,26850,26950,61896,788018.0,29240000.0
2014-03-11,27100,27150,26850,27050,94763,790942.0,29240000.0
2014-03-12,26900,27000,26500,26650,101015,779246.0,29240000.0
2014-03-13,26650,27100,26300,26700,117320,780708.0,29240000.0
2014-03-14,26700,26950,26150,26950,211459,788018.0,29240000.0
2014-03-17,26700,26900,26450,26600,110316,777784.0,29240000.0
2014-03-18,26650,26750,26200,26300,155236,769012.0,29240000.0
2014-03-19,26550,26800,26000,26200,128055,766088.0,29240000.0
2014-03-20,26050,26250,25850,26100,83800,763164.0,29240000.0
2014-03-21,26250,26350,25800,25900,160189,757316.0,29240000.0
2014-03-24,26100,26550,25950,26500,124219,774860.0,29240000.0
2014-03-25,26450,26600,26200,26500,126391,774860.0,29240000.0
2014-03-26,26700,26900,26650,26800,246605,783632.0,29240000.0
2014-03-27,26800,26850,26350,26500,130830,774860.0,29240000.0
2014-03-28,26550,27600,26500,27500,359885,804100.0,29240000.0
2014-03-31,27600,28000,27500,27900,172115,815796.0,29240000.0
2014-04-01,27900,27950,27550,27600,160720,807024.0,29240000.0
2014-04-02,27600,27950,27500,27950,171177,817258.0,29240000.0
2014-04-03,27700,27850,27400,27800,133980,812872.0,29240000.0
2014-04-04,27800,27900,27550,27850,113070,814334.0,29240000.0
2014-04-07,27800,28000,27550,27650,113373,808486.0,29240000.0
2014-04-08,27650,28000,27600,27850,129059,814334.0,29240000.0
2014-04-09,27950,28200,27750,27850,145648,814334.0,29240000.0
2014-04-10,27900,28100,27700,27700,123726,809948.0,29240000.0
2014-04-11,27500,27800,27350,27650,105013,808486.0,29240000.0
2014-04-14,27550,27950,27550,27700,88103,809948.0,29240000.0
2014-04-15,27650,27900,27550,27850,126286,814334.0,29240000.0
2014-04-16,27850,28400,27800,28100,103609,821644.0,29240000.0
2014-04-17,28100,28200,28000,28200,80375,824568.0,29240000.0
2014-04-18,28300,28450,28100,28300,59167,827492.0,29240000.0
2014-04-21,28350,28450,28000,28200,56388,824568.0,29240000.0
2014-04-22,28050,28150,27800,27800,85217,812872.0,29240000.0
2014-04-23,28100,28200,27700,27700,93245,809948.0,29240000.0
2014-04-24,27650,27850,27400,27800,97928,812872.0,29240000.0
2014-04-25,27800,27800,26600,26650,208085,779246.0,29240000.0
2014-04-28,26500,26700,26400,26650,76303,779246.0,29240000.0
2014-04-29,26650,27200,26650,26950,66856,788018.0,29240000.0
2014-04-30,27100,27100,26750,26800,52538,783632.0,29240000.0
2014-05-02,26800,27450,26600,26800,116924,783632.0,29240000.0
2014-05-07,26800,27050,25850,26200,140348,766088.0,29240000.0
2014-05-08,26050,26300,25750,25800,79676,754392.0,29240000.0
2014-05-09,25850,26150,25850,25950,103006,758778.0,29240000.0
2014-05-12,26050,26300,25900,26000,54137,760240.0,29240000.0
2014-05-13,26100,26550,25950,26350,63638,770474.0,29240000.0
2014-05-14,26500,27150,26400,26950,99305,788018.0,29240000.0
2014-05-15,26900,27300,26600,26950,43230,788018.0,29240000.0
2014-05-16,27000,27000,26550,26550,44510,776322.0,29240000.0
2014-05-19,26600,27100,26600,27000,93975,789480.0,29240000.0
2014-05-20,26900,26900,26600,26700,60321,780708.0,29240000.0
2014-05-21,26550,26700,26400,26500,86454,774860.0,29240000.0
2014-05-22,26400,27050,26400,26900,55500,786556.0,29240000.0
2014-05-23,27050,27050,26600,26900,64249,786556.0,29240000.0
2014-05-26,26900,27050,26700,26800,59887,783632.0,29240000.0
2014-05-27,26850,26850,26200,26250,96631,767550.0,29240000.0
2014-05-28,26250,27350,26200,27300,272350,798252.0,29240000.0
2014-05-29,27300,27400,26600,27000,296168,789480.0,29240000.0
2014-05-30,27000,27650,26900,27300,144851,798252.0,29240000.0
2014-06-02,27100,27400,26750,27150,103242,793866.0,29240000.0
2014-06-03,26850,26950,26300,26500,155820,774860.0,29240000.0
2014-06-05,26250,26600,25850,26000,206408,760240.0,29240000.0
2014-06-09,26000,26650,25900,26400,104949,771936.0,29240000.0
2014-06-10,26500,26600,26300,26350,110334,770474.0,29240000.0
2014-06-11,26350,27500,26300,27500,280597,804100.0,29240000.0
2014-06-12,27300,27600,27200,27550,157333,805562.0,29240000.0
2014-06-13,27500,27500,26800,26800,111380,783632.0,29240000.0
2014-06-16,26750,27200,26600,26800,114352,783632.0,29240000.0
2014-06-17,26700,27000,26600,26750,138811,782170.0,29240000.0
2014-06-18,26800,27050,26350,26400,168222,771936.0,29240000.0
2014-06-19,26450,26800,26450,26750,118662,782170.0,29240000.0
2014-06-20,26750,26750,26200,26450,127700,773398.0,29240000.0
2014-06-23,26350,26600,26150,26250,124981,767550.0,29240000.0
2014-06-24,26150,26900,26150,26850,111765,785094.0,29240000.0
2014-06-25,26900,27150,26800,26900,81600,786556.0,29240000.0
2014-06-26,26750,27150,26750,26750,54306,782170.0,29240000.0
2014-06-27,26800,27450,26800,27350,82865,799714.0,29240000.0
2014-06-30,27450,27850,27350,27650,93912,808486.0,29240000.0
2014-07-01,27700,27750,27300,27450,53535,802638.0,29240000.0
2014-07-02,27500,27600,26950,27150,157646,793866.0,29240000.0
2014-07-03,27250,27550,27150,27350,116119,799714.0,29240000.0
2014-07-04,27350,27550,27050,27050,55177,790942.0,29240000.0
2014-07-07,27250,27550,27100,27450,60451,802638.0,29240000.0
2014-07-08,27450,27500,27050,27100,83271,792404.0,29240000.0
2014-07-09,27000,27200,26750,27100,80956,792404.0,29240000.0
2014-07-10,27300,27300,26850,27000,91341,789480.0,29240000.0
2014-07-11,26850,27350,26700,27200,82661,795328.0,29240000.0
2014-07-14,27200,27700,27000,27350,89144,799714.0,29240000.0
2014-07-15,27350,28750,27350,27750,333973,811410.0,29240000.0
2014-07-16,28050,28050,27400,27450,74877,802638.0,29240000.0
2014-07-17,27600,28400,27550,28350,136463,828954.0,29240000.0
2014-07-18,28250,28450,27800,27800,84646,812872.0,29240000.0
2014-07-21,27850,28100,27600,27800,80877,812872.0,29240000.0
2014-07-22,27550,28200,27550,27900,75250,815796.0,29240000.0
2014-07-23,27900,28250,27750,28200,61707,824568.0,29240000.0
2014-07-24,28250,28250,27850,27900,46153,815796.0,29240000.0
2014-07-25,27900,28150,27850,28050,36150,820182.0,29240000.0
2014-07-28,28100,28500,27900,28200,94356,824568.0,29240000.0
2014-07-29,28200,28750,28050,28650,140044,837726.0,29240000.0
2014-07-30,28750,28800,28200,28400,127293,830416.0,29240000.0
2014-07-31,28450,28950,28050,28950,141795,846498.0,29240000.0
2014-08-01,28500,29200,28500,29100,96570,850884.0,29240000.0
2014-08-04,28950,29100,28250,28250,113138,826030.0,29240000.0
2014-08-05,28300,28600,28100,28450,127755,831878.0,29240000.0
2014-08-06,28750,28750,27650,27900,218487,815796.0,29240000.0
2014-08-07,28000,28400,27750,28300,123899,827492.0,29240000.0
2014-08-08,28450,28500,28000,28250,97281,826030.0,29240000.0
2014-08-11,28350,28600,28250,28450,61641,831878.0,29240000.0
2014-08-12,28500,28700,27900,28650,118988,837726.0,29240000.0
2014-08-13,28600,28950,28450,28600,121004,836264.0,29240000.0
2014-08-14,28650,29150,28500,28950,78327,846498.0,29240000.0
2014-08-18,29000,29450,28700,29200,195833,853808.0,29240000.0
2014-08-19,29150,29550,29050,29350,125506,858194.0,29240000.0
2014-08-20,29350,29800,29300,29600,113486,865504.0,29240000.0
2014-08-21,29650,29700,28650,28750,166492,840650.0,29240000.0
2014-08-22,28800,29200,28550,28850,117773,843574.0,29240000.0
2014-08-25,29100,29900,29000,29700,147763,868428.0,29240000.0
2014-08-26,29950,30650,29650,30450,117926,890358.0,29240000.0
2014-08-27,30450,30750,29850,30100,140597,880124.0,29240000.0
2014-08-28,30000,30700,30000,30300,106681,885972.0,29240000.0
2014-08-29,30350,30650,30050,30500,64981,891820.0,29240000.0
2014-09-01,30950,32500,30800,32400,319727,947376.0,29240000.0
2014-09-02,32300,32950,31900,32650,204752,954686.0,29240000.0
2014-09-03,32300,33200,32050,32300,136889,944452.0,29240000.0
2014-09-04,32600,32800,32100,32700,88748,956148.0,29240000.0
2014-09-05,32400,33000,32300,32600,87047,953224.0,29240000.0
2014-09-11,32650,33000,32050,32200,114517,941528.0,29240000.0
2014-09-12,32200,33200,31800,33000,186744,964920.0,29240000.0
2014-09-15,33100,33100,32500,32550,93827,951762.0,29240000.0
2014-09-16,32700,33900,32650,33650,147994,983926.0,29240000.0
2014-09-17,33650,34450,33500,34450,230666,1007318.0,29240000.0
2014-09-18,34150,34450,33650,34100,106573,997084.0,29240000.0
2014-09-19,34350,34700,33600,33600,143618,982464.0,29240000.0
2014-09-22,33750,34900,33600,34500,156352,1008780.0,29240000.0
2014-09-23,34800,34800,33050,33800,108470,988312.0,29240000.0
2014-09-24,33950,34300,33600,34000,79442,994160.0,29240000.0
2014-09-25,34000,34450,33900,34100,98508,997084.0,29240000.0
2014-09-26,34000,34050,33300,33900,81312,991236.0,29240000.0
2014-09-29,34100,34300,32800,32900,123186,961996.0,29240000.0
2014-09-30,33050,35700,33050,35000,256368,1023400.0,29240000.0
2014-10-01,35350,36000,34200,34950,152501,1021938.0,29240000.0
2014-10-02,34800,35500,34250,34450,158587,1007318.0,29240000.0
2014-10-06,34500,36100,34450,35600,171401,1040944.0,29240000.0
2014-10-07,35900,35950,34700,34800,133136,1017552.0,29240000.0
2014-10-08,35000,35000,32700,33600,215914,982464.0,29240000.0
2014-10-10,33550,35300,33000,35300,217616,1032172.0,29240000.0
2014-10-13,35000,35400,33150,34100,119963,997084.0,29240000.0
2014-10-14,34200,34450,32900,33250,256277,972230.0,29240000.0
2014-10-15,33500,33950,32850,33400,232969,976616.0,29240000.0
2014-10-16,32900,34050,32700,33500,197212,979540.0,29240000.0
2014-10-17,34150,34150,32050,32900,158801,961996.0,29240000.0
2014-10-20,33050,34000,33000,33900,103173,991236.0,29240000.0
2014-10-21,33500,33850,32650,33350,120520,975154.0,29240000.0
2014-10-22,33600,33600,32900,33250,79149,972230.0,29240000.0
2014-10-23,32850,34500,32800,33600,115422,982464.0,29240000.0
2014-10-24,34300,35400,34200,34600,170975,1011704.0,29240000.0
2014-10-27,35000,35600,33450,33800,111248,988312.0,29240000.0
2014-10-28,33700,34250,33100,33250,76946,972230.0,29240000.0
2014-10-29,33200,34200,33100,33950,87928,992698.0,29240000.0
2014-10-30,34250,34300,32450,33400,104688,976616.0,29240000.0
2014-10-31,33650,34000,32900,33650,117908,983926.0,29240000.0
2014-11-03,33350,34450,32950,33850,72085,989774.0,29240000.0
2014-11-04,33600,34200,32950,33100,115287,967844.0,29240000.0
2014-11-05,33500,34250,32750,33900,105598,991236.0,29240000.0
2014-11-06,33900,34200,32600,33050,78543,966382.0,29240000.0
2014-11-07,32750,33600,32750,33100,67335,967844.0,29240000.0
2014-11-10,33400,33900,32900,33750,91107,986850.0,29240000.0
2014-11-11,33750,33750,31350,31700,241398,926908.0,29240000.0
2014-11-12,31850,32250,30950,31950,189954,934218.0,29240000.0
2014-11-13,31700,32600,31500,32500,55429,950300.0,29240000.0
2014-11-14,32500,32900,31900,32400,77347,947376.0,29240000.0
2014-11-17,32100,33150,32000,32650,78814,954686.0,29240000.0
2014-11-18,32950,34400,32700,33850,135223,989774.0,29240000.0
2014-11-19,34200,34450,33650,33900,96980,991236.0,29240000.0
2014-11-20,33950,34500,32900,33150,77050,969306.0,29240000.0
2014-11-21,33250,33450,32450,32700,102549,956148.0,29240000.0
2014-11-24,32550,33100,31850,32100,74503,938604.0,29240000.0
2014-11-25,31850,32950,31500,32900,97075,961996.0,29240000.0
2014-11-26,32900,32950,32000,32400,61990,947376.0,29240000.0
2014-11-27,32750,32950,32200,32400,61559,947376.0,29240000.0
2014-11-28,32100,32550,31450,32000,78000,935680.0,29240000.0
2014-12-01,31500,31900,31000,31400,103253,918136.0,29240000.0
2014-12-02,31150,31950,31150,31500,62920,921060.0,29240000.0
2014-12-03,31850,32550,31700,32450,74447,948838.0,29240000.0
2014-12-04,32800,32850,31750,31850,61626,931294.0,29240000.0
2014-12-05,31800,31900,31250,31300,68871,915212.0,29240000.0
2014-12-08,31200,31550,30950,31050,54900,907902.0,29240000.0
2014-12-09,31050,31950,31050,31450,63214,919598.0,29240000.0
2014-12-10,31200,32200,30250,31450,138984,919598.0,29240000.0
2014-12-11,31400,31400,29650,30000,116910,877200.0,29240000.0
2014-12-12,29850,31550,29800,30850,89934,902054.0,29240000.0
2014-12-15,31100,31200,30400,31000,56865,906440.0,29240000.0
2014-12-16,30450,31250,30250,30550,80373,893282.0,29240000.0
2014-12-17,30950,31650,30300,31500,69639,921060.0,29240000.0
2014-12-18,32000,32000,30750,31000,71489,906440.0,29240000.0
2014-12-19,31100,31200,30600,30850,65504,902054.0,29240000.0
2014-12-22,30850,31400,30600,30700,25942,897668.0,29240000.0
2014-12-23,30750,31100,30450,30750,37564,899130.0,29240000.0
2014-12-24,30750,31450,30550,31300,31606,915212.0,29240000.0
2014-12-26,31100,31600,30850,31300,35623,915212.0,29240000.0
2014-12-29,31300,31300,30300,30300,30151,885972.0,29240000.0
2014-12-30,30100,30400,29100,29900,108360,874276.0,29240000.0
2015-01-02,29400,29700,28550,29300,83903,856732.0,29240000.0
2015-01-05,28850,29450,28100,28450,142226,831878.0,29240000.0
2015-01-06,28200,28800,28100,28500,66644,833340.0,29240000.0
2015-01-07,28500,28950,28250,28400,84885,830416.0,29240000.0
2015-01-08,28400,29600,28150,28700,123769,839188.0,29240000.0
2015-01-09,29100,29500,28300,28700,111552,839188.0,29240000.0
2015-01-12,28500,29200,28500,29050,32842,849422.0,29240000.0
2015-01-13,29200,29200,28350,28600,71204,836264.0,29240000.0
2015-01-14,28450,29050,28400,29000,47688,847960.0,29240000.0
2015-01-15,29400,29550,28700,29550,92232,864042.0,29240000.0
2015-01-16,29550,30150,29450,30150,122190,881586.0,29240000.0
2015-01-19,29900,30650,29750,30150,80148,881586.0,29240000.0
