예스코홀딩스(015360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-18,9960,10100,9680,10050,4910,60300.0,6000000.0
2003-03-19,10300,10300,10200,10200,1000,61200.0,6000000.0
2003-03-20,10250,10400,10200,10400,1870,62400.0,6000000.0
2003-03-21,10500,10500,10250,10400,540,62400.0,6000000.0
2003-03-24,10500,10500,9730,10400,1770,62400.0,6000000.0
2003-03-25,10150,10400,10150,10200,284320,61200.0,6000000.0
2003-03-26,10200,10400,10150,10200,7530,61200.0,6000000.0
2003-03-27,10400,10400,10400,10400,20,62400.0,6000000.0
2003-03-28,10200,10400,10200,10300,190,61800.0,6000000.0
2003-03-31,10900,11000,10250,10250,941020,61500.0,6000000.0
2003-04-01,10550,10600,10400,10500,55530,63000.0,6000000.0
2003-04-02,10350,11400,10350,10800,27900,64800.0,6000000.0
2003-04-03,11000,11000,10800,10800,2900,64800.0,6000000.0
2003-04-04,10600,11250,10600,11100,7640,66600.0,6000000.0
2003-04-07,11300,11500,11300,11500,10700,69000.0,6000000.0
2003-04-08,11500,11600,11250,11350,240,68100.0,6000000.0
2003-04-09,11350,11500,11100,11100,3575,66600.0,6000000.0
2003-04-10,11150,11400,11150,11400,1100,68400.0,6000000.0
2003-04-11,11400,11550,11300,11550,880,69300.0,6000000.0
2003-04-14,11600,11600,11400,11550,6350,69300.0,6000000.0
2003-04-15,11550,11600,11450,11500,4260,69000.0,6000000.0
2003-04-16,11600,11750,11600,11700,4930,70200.0,6000000.0
2003-04-17,11700,11700,11500,11600,3409,69600.0,6000000.0
2003-04-18,11550,11650,11500,11550,2940,69300.0,6000000.0
2003-04-21,11550,12000,11550,11550,589190,69300.0,6000000.0
2003-04-22,11600,11750,11600,11700,5951,70200.0,6000000.0
2003-04-23,11650,11650,11550,11600,2310,69600.0,6000000.0
2003-04-24,11550,11750,11500,11550,1981,69300.0,6000000.0
2003-04-25,11550,11550,11100,11300,12070,67800.0,6000000.0
2003-04-28,11000,11450,11000,11450,830,68700.0,6000000.0
2003-04-29,11450,11550,11450,11500,2330,69000.0,6000000.0
2003-04-30,11700,11700,11500,11600,5250,69600.0,6000000.0
2003-05-02,11600,11600,11600,11600,0,69600.0,6000000.0
2003-05-06,11800,11800,11750,11800,4530,70800.0,6000000.0
2003-05-07,11900,12050,11700,12000,60040,72000.0,6000000.0
2003-05-09,12000,12000,12000,12000,6149,72000.0,6000000.0
2003-05-12,11950,12400,11950,12400,91480,74400.0,6000000.0
2003-05-13,12250,12300,12100,12100,25040,72600.0,6000000.0
2003-05-14,12000,12200,12000,12000,8044,72000.0,6000000.0
2003-05-15,12200,12400,12000,12400,10601,74400.0,6000000.0
2003-05-16,12200,12500,12200,12500,42100,75000.0,6000000.0
2003-05-19,12800,13000,12500,12800,79520,76800.0,6000000.0
2003-05-20,12400,12850,12400,12800,6310,76800.0,6000000.0
2003-05-21,12800,13000,12600,12900,3970,77400.0,6000000.0
2003-05-22,13050,13350,12750,13350,8970,80100.0,6000000.0
2003-05-23,13350,13900,13350,13850,27720,83100.0,6000000.0
2003-05-26,13800,13850,13500,13800,6780,82800.0,6000000.0
2003-05-27,13500,13800,13500,13800,5537,82800.0,6000000.0
2003-05-28,13900,14100,13750,14000,20980,84000.0,6000000.0
2003-05-29,13950,14100,13950,14000,4530,84000.0,6000000.0
2003-05-30,14000,14400,13700,14250,17947,85500.0,6000000.0
2003-06-02,14250,14400,13900,14300,24062,85800.0,6000000.0
2003-06-03,14150,14200,14100,14200,17200,85200.0,6000000.0
2003-06-04,14150,14300,14000,14200,19220,85200.0,6000000.0
2003-06-05,14050,14300,14050,14200,5140,85200.0,6000000.0
2003-06-09,13800,14500,13800,14400,16690,86400.0,6000000.0
2003-06-10,14400,14400,14200,14400,14440,86400.0,6000000.0
2003-06-11,14500,14500,14100,14400,17800,86400.0,6000000.0
2003-06-12,14050,14450,14050,14450,4610,86700.0,6000000.0
2003-06-13,14350,14750,14150,14500,11500,87000.0,6000000.0
2003-06-16,14500,14500,14300,14300,11390,85800.0,6000000.0
2003-06-17,14250,14600,14200,14500,4500,87000.0,6000000.0
2003-06-18,14450,14450,14200,14400,3090,86400.0,6000000.0
2003-06-19,14450,14500,14300,14400,1770,86400.0,6000000.0
2003-06-20,14450,14450,14100,14350,1820,86100.0,6000000.0
2003-06-23,14150,14200,14150,14150,4980,84900.0,6000000.0
2003-06-24,14000,14200,14000,14100,2520,84600.0,6000000.0
2003-06-25,14150,14200,13850,14200,13570,85200.0,6000000.0
2003-06-26,14000,14450,13950,14450,12080,86700.0,6000000.0
2003-06-27,14150,14450,14150,14250,6080,85500.0,6000000.0
2003-06-30,14350,14350,14350,14350,1000,86100.0,6000000.0
2003-07-01,14350,14350,14300,14300,19600,85800.0,6000000.0
2003-07-02,13750,14450,13750,14250,5740,85500.0,6000000.0
2003-07-03,14250,14400,14100,14300,1250,85800.0,6000000.0
2003-07-04,14300,14300,14100,14300,1360,85800.0,6000000.0
2003-07-07,13850,14300,13850,14250,7330,85500.0,6000000.0
2003-07-08,14100,14250,14000,14200,20778,85200.0,6000000.0
2003-07-09,14050,14200,14050,14050,2040,84300.0,6000000.0
2003-07-10,14100,14100,13850,14000,9836,84000.0,6000000.0
2003-07-11,14000,14000,13900,14000,1820,84000.0,6000000.0
2003-07-14,13800,14000,13800,14000,2010,84000.0,6000000.0
2003-07-15,14000,14200,13900,14200,2680,85200.0,6000000.0
2003-07-16,13950,14200,13900,14200,1520,85200.0,6000000.0
2003-07-18,13900,14200,13650,14100,3090,84600.0,6000000.0
2003-07-21,14300,14300,13900,13950,5720,83700.0,6000000.0
2003-07-22,13600,14200,13600,14000,2760,84000.0,6000000.0
2003-07-23,14000,14000,13850,14000,1070,84000.0,6000000.0
2003-07-24,13950,14000,13950,14000,160,84000.0,6000000.0
2003-07-25,13950,14150,13700,14150,1440,84900.0,6000000.0
2003-07-28,13950,14050,13850,13900,1550,83400.0,6000000.0
2003-07-29,14000,14000,14000,14000,60,84000.0,6000000.0
2003-07-30,14050,14050,13800,14000,1220,84000.0,6000000.0
2003-07-31,13650,14100,13650,14100,1390,84600.0,6000000.0
2003-08-01,14100,14100,13950,14100,560,84600.0,6000000.0
2003-08-04,13900,13950,13900,13900,810,83400.0,6000000.0
2003-08-05,13950,13950,13850,13900,3190,83400.0,6000000.0
2003-08-06,14000,14000,13800,13900,3520,83400.0,6000000.0
2003-08-07,13900,13900,13850,13900,2720,83400.0,6000000.0
2003-08-08,13900,14200,13900,14200,18020,85200.0,6000000.0
2003-08-11,14200,14200,13850,14100,2216,84600.0,6000000.0
2003-08-12,14200,14200,14000,14000,1470,84000.0,6000000.0
2003-08-13,14000,14100,13950,14000,2210,84000.0,6000000.0
2003-08-14,14200,14200,14100,14100,1450,84600.0,6000000.0
2003-08-18,14000,14300,14000,14300,1050,85800.0,6000000.0
2003-08-19,14300,14400,14050,14400,2990,86400.0,6000000.0
2003-08-20,14200,14450,14150,14350,1640,86100.0,6000000.0
2003-08-21,14200,14400,14200,14200,1530,85200.0,6000000.0
2003-08-22,14150,14400,14100,14200,470,85200.0,6000000.0
2003-08-25,14150,14300,14100,14300,12760,85800.0,6000000.0
2003-08-26,14150,14200,14150,14150,1054,84900.0,6000000.0
2003-08-27,14150,14200,14100,14200,2320,85200.0,6000000.0
2003-08-28,14150,14150,14050,14050,4820,84300.0,6000000.0
2003-08-29,14000,14200,14000,14150,840,84900.0,6000000.0
2003-09-01,13950,14150,13950,14150,1410,84900.0,6000000.0
2003-09-02,13900,14250,13900,14200,1150,85200.0,6000000.0
2003-09-03,14000,14300,14000,14100,3995,84600.0,6000000.0
2003-09-04,14050,14450,14050,14100,1070,84600.0,6000000.0
2003-09-05,14100,14100,14100,14100,2080,84600.0,6000000.0
2003-09-08,14050,14100,14050,14100,1350,84600.0,6000000.0
2003-09-09,14100,14100,14100,14100,160,84600.0,6000000.0
2003-09-15,13950,14000,13950,14000,850,84000.0,6000000.0
2003-09-16,14000,14300,14000,14250,220,85500.0,6000000.0
2003-09-17,14150,14700,14150,14300,14970,85800.0,6000000.0
2003-09-18,14500,14900,14350,14500,7300,87000.0,6000000.0
2003-09-19,14200,14700,14200,14200,4420,85200.0,6000000.0
2003-09-22,14200,14200,13900,14000,7180,84000.0,6000000.0
2003-09-23,14000,14450,14000,14450,3140,86700.0,6000000.0
2003-09-24,14600,14600,14150,14500,2000,87000.0,6000000.0
2003-09-25,14800,14800,14150,14200,2010,85200.0,6000000.0
2003-09-26,14100,14400,13650,14200,1990,85200.0,6000000.0
2003-09-29,14000,14000,13900,13900,3550,83400.0,6000000.0
2003-09-30,13900,14100,13900,13900,1720,83400.0,6000000.0
2003-10-01,13900,14050,13850,13850,2640,83100.0,6000000.0
2003-10-02,13900,13950,13800,13900,5190,83400.0,6000000.0
2003-10-06,13900,14150,13900,13900,420,83400.0,6000000.0
2003-10-07,13900,13900,13850,13850,2310,83100.0,6000000.0
2003-10-08,13900,14150,13700,14150,11440,84900.0,6000000.0
2003-10-09,14000,14000,14000,14000,1060,84000.0,6000000.0
2003-10-10,13900,13950,13750,13800,2435,82800.0,6000000.0
2003-10-13,13800,13850,13750,13800,3324,82800.0,6000000.0
2003-10-14,13800,13950,13750,13950,2430,83700.0,6000000.0
2003-10-15,13950,13950,13800,13800,1050,82800.0,6000000.0
2003-10-16,13700,13800,13650,13800,9750,82800.0,6000000.0
2003-10-17,13700,13750,13700,13750,3480,82500.0,6000000.0
2003-10-20,13750,13750,13650,13700,3130,82200.0,6000000.0
2003-10-21,13700,13750,13650,13700,5790,82200.0,6000000.0
2003-10-22,13700,13700,13500,13500,28130,81000.0,6000000.0
2003-10-23,13600,13600,13300,13600,5900,81600.0,6000000.0
2003-10-24,13500,13500,13400,13500,440,81000.0,6000000.0
2003-10-27,13350,13550,13350,13550,660,81300.0,6000000.0
2003-10-28,13400,13650,13400,13600,1160,81600.0,6000000.0
2003-10-29,13600,13700,13600,13600,1070,81600.0,6000000.0
2003-10-30,13600,13650,13600,13600,1760,81600.0,6000000.0
2003-10-31,13600,14000,13600,13600,3340,81600.0,6000000.0
2003-11-03,13700,13800,13700,13750,1675,82500.0,6000000.0
2003-11-04,13800,13900,13750,13750,326,82500.0,6000000.0
2003-11-05,13900,13900,13550,13900,10190,83400.0,6000000.0
2003-11-06,13900,13900,13650,13850,1450,83100.0,6000000.0
2003-11-07,13650,13900,13650,13650,1730,81900.0,6000000.0
2003-11-10,13700,13800,13700,13700,430,82200.0,6000000.0
2003-11-11,13700,13750,13700,13750,630,82500.0,6000000.0
2003-11-12,13700,13850,13650,13850,1940,83100.0,6000000.0
2003-11-13,13650,13900,13650,13900,1010,83400.0,6000000.0
2003-11-14,13700,13900,13700,13800,1110,82800.0,6000000.0
2003-11-17,13900,13900,13600,13800,1210,82800.0,6000000.0
2003-11-18,13650,13850,13650,13800,1710,82800.0,6000000.0
2003-11-19,13700,13800,13650,13800,80,82800.0,6000000.0
2003-11-20,13700,13850,13650,13800,1070,82800.0,6000000.0
2003-11-21,13850,13900,13800,13800,5180,82800.0,6000000.0
2003-11-24,13650,13800,13550,13550,1550,81300.0,6000000.0
2003-11-25,13600,13650,13600,13600,450,81600.0,6000000.0
2003-11-26,13600,13750,13600,13650,3420,81900.0,6000000.0
2003-11-27,13650,13750,13650,13700,200,82200.0,6000000.0
2003-11-28,13700,13800,13700,13700,570,82200.0,6000000.0
2003-12-01,13650,13800,13650,13650,2042,81900.0,6000000.0
2003-12-02,13700,13800,13650,13650,1499,81900.0,6000000.0
2003-12-03,13700,13700,13500,13550,6020,81300.0,6000000.0
2003-12-04,13600,13750,13600,13650,2240,81900.0,6000000.0
2003-12-05,13600,13700,13600,13600,2040,81600.0,6000000.0
2003-12-08,13550,14600,13550,13650,3630,81900.0,6000000.0
2003-12-09,13550,14900,13550,14000,60791,84000.0,6000000.0
2003-12-10,14000,14000,13700,13800,8171,82800.0,6000000.0
2003-12-11,14000,14000,13800,13850,6210,83100.0,6000000.0
2003-12-12,13900,13950,13700,13700,14357,82200.0,6000000.0
2003-12-15,14100,14100,13600,13700,18740,82200.0,6000000.0
2003-12-16,13600,13750,13500,13550,28410,81300.0,6000000.0
2003-12-17,13700,13700,13600,13600,6680,81600.0,6000000.0
2003-12-18,13700,13700,13550,13600,200,81600.0,6000000.0
2003-12-19,13700,13700,13500,13600,6073,81600.0,6000000.0
2003-12-22,13550,13750,13550,13650,17210,81900.0,6000000.0
2003-12-23,13650,13750,13550,13650,18120,81900.0,6000000.0
2003-12-24,13850,13850,13650,13700,5130,82200.0,6000000.0
2003-12-26,13850,13850,13600,13750,11230,82500.0,6000000.0
2003-12-29,12950,13000,12800,13000,6870,78000.0,6000000.0
2003-12-30,12900,13000,12900,12950,1960,77700.0,6000000.0
2004-01-02,12950,13000,12800,12800,4620,76800.0,6000000.0
2004-01-05,12900,12950,12800,12800,2410,76800.0,6000000.0
2004-01-06,12900,12900,12750,12900,3850,77400.0,6000000.0
2004-01-07,12950,13000,12800,12800,3792,76800.0,6000000.0
2004-01-08,12800,12950,12750,12950,1734,77700.0,6000000.0
2004-01-09,13000,13000,12800,12850,2994,77100.0,6000000.0
2004-01-12,12950,12950,12600,12850,4210,77100.0,6000000.0
2004-01-13,12850,12850,12600,12600,3949,75600.0,6000000.0
2004-01-14,12700,12700,12500,12600,17310,75600.0,6000000.0
2004-01-15,12700,12700,12500,12650,8830,75900.0,6000000.0
2004-01-16,12650,12650,12500,12500,9213,75000.0,6000000.0
2004-01-19,12500,12600,12450,12500,5340,75000.0,6000000.0
2004-01-20,12500,12700,12500,12600,7122,75600.0,6000000.0
2004-01-26,12600,12650,12500,12600,1210,75600.0,6000000.0
2004-01-27,12600,12600,12500,12500,3249,75000.0,6000000.0
2004-01-28,12550,12550,12500,12500,5416,75000.0,6000000.0
2004-01-29,12500,12650,12450,12500,3900,75000.0,6000000.0
2004-01-30,12550,12600,12550,12550,890,75300.0,6000000.0
2004-02-02,12600,12650,12500,12650,3260,75900.0,6000000.0
2004-02-03,12650,12750,12650,12750,550,76500.0,6000000.0
2004-02-04,12750,12800,12650,12700,740,76200.0,6000000.0
2004-02-05,13000,13000,12900,13000,9665,78000.0,6000000.0
2004-02-06,12900,13100,12900,13100,11010,78600.0,6000000.0
2004-02-09,13000,13300,13000,13150,8598,78900.0,6000000.0
2004-02-10,13150,13300,13150,13200,3740,79200.0,6000000.0
2004-02-11,13150,13300,13050,13200,13701,79200.0,6000000.0
2004-02-12,13200,13300,13050,13050,62180,78300.0,6000000.0
2004-02-13,13150,13250,13100,13250,14340,79500.0,6000000.0
2004-02-16,13200,13250,13050,13200,2340,79200.0,6000000.0
2004-02-17,13050,13100,13000,13050,664,78300.0,6000000.0
2004-02-18,13050,13150,13050,13100,55320,78600.0,6000000.0
2004-02-19,13100,13300,13050,13200,64360,79200.0,6000000.0
2004-02-20,13200,13300,13150,13200,8846,79200.0,6000000.0
2004-02-23,13250,13250,13200,13200,3190,79200.0,6000000.0
2004-02-24,13150,13350,13100,13200,4620,79200.0,6000000.0
2004-02-25,13050,13200,13050,13200,3880,79200.0,6000000.0
2004-02-26,13150,13250,13150,13250,3030,79500.0,6000000.0
2004-02-27,13100,13300,13100,13300,2960,79800.0,6000000.0
2004-03-02,13250,13450,13250,13400,1970,80400.0,6000000.0
2004-03-03,13300,13450,13300,13300,3460,79800.0,6000000.0
2004-03-04,13300,13300,13200,13200,7742,79200.0,6000000.0
2004-03-05,13250,13350,13250,13300,1870,79800.0,6000000.0
2004-03-08,13250,13500,13250,13500,5170,81000.0,6000000.0
2004-03-09,13500,13550,13400,13400,1550,80400.0,6000000.0
2004-03-10,13400,13600,13400,13600,7640,81600.0,6000000.0
2004-03-11,13400,13450,13400,13450,2760,80700.0,6000000.0
2004-03-12,13150,13400,13150,13300,4810,79800.0,6000000.0
2004-03-15,13300,13350,13300,13350,501,80100.0,6000000.0
2004-03-16,13300,13300,13200,13250,4132,79500.0,6000000.0
2004-03-17,13200,13300,13200,13300,2170,79800.0,6000000.0
2004-03-18,13250,13450,13200,13450,5130,80700.0,6000000.0
2004-03-19,13250,13350,13200,13250,4201,79500.0,6000000.0
2004-03-22,13200,13400,13150,13400,6201,80400.0,6000000.0
2004-03-23,13150,13400,13150,13200,6380,79200.0,6000000.0
2004-03-24,13200,13250,13200,13200,2476,79200.0,6000000.0
2004-03-25,13200,13350,13200,13300,6450,79800.0,6000000.0
2004-03-26,13300,13500,13300,13400,13140,80400.0,6000000.0
2004-03-29,13350,13500,13350,13500,6760,81000.0,6000000.0
2004-03-30,13350,13400,13300,13300,1210,79800.0,6000000.0
2004-03-31,13300,13350,13300,13300,2900,79800.0,6000000.0
2004-04-01,13500,13500,13350,13400,6730,80400.0,6000000.0
2004-04-02,13550,13550,13400,13500,4730,81000.0,6000000.0
2004-04-06,13600,13600,13500,13500,10640,81000.0,6000000.0
2004-04-07,13500,13600,13500,13550,3192,81300.0,6000000.0
2004-04-08,13550,13600,13500,13600,4390,81600.0,6000000.0
2004-04-09,13550,13650,13500,13550,3340,81300.0,6000000.0
2004-04-12,13550,13650,13500,13600,6949,81600.0,6000000.0
2004-04-13,13600,13650,13600,13650,4050,81900.0,6000000.0
2004-04-14,13550,13700,13550,13700,2480,82200.0,6000000.0
2004-04-16,13600,13700,13600,13650,3370,81900.0,6000000.0
2004-04-19,13600,13650,13600,13650,5160,81900.0,6000000.0
2004-04-20,13650,13800,13600,13750,14690,82500.0,6000000.0
2004-04-21,13700,13800,13650,13650,9240,81900.0,6000000.0
2004-04-22,13650,13800,13650,13750,5970,82500.0,6000000.0
2004-04-23,13700,13850,13700,13850,5445,83100.0,6000000.0
2004-04-26,13750,13850,13750,13800,2990,82800.0,6000000.0
2004-04-27,13800,14200,13800,13900,11330,83400.0,6000000.0
2004-04-28,13850,13950,13850,13950,3449,83700.0,6000000.0
2004-04-29,13850,14000,13800,14000,17610,84000.0,6000000.0
2004-04-30,13900,14000,13850,14000,5890,84000.0,6000000.0
2004-05-03,14000,14000,13900,14000,3960,84000.0,6000000.0
2004-05-04,14000,14000,13900,14000,2484,84000.0,6000000.0
2004-05-06,14000,14100,13850,13900,8650,83400.0,6000000.0
2004-05-07,13900,13900,13850,13900,950,83400.0,6000000.0
2004-05-10,13900,13900,13500,13600,6420,81600.0,6000000.0
2004-05-11,13700,13700,13600,13700,1410,82200.0,6000000.0
2004-05-12,13700,13900,13700,13800,2410,82800.0,6000000.0
2004-05-13,13700,13900,13700,13750,1920,82500.0,6000000.0
2004-05-14,13850,13850,13700,13750,1340,82500.0,6000000.0
2004-05-17,13650,13650,13150,13500,5870,81000.0,6000000.0
2004-05-18,12850,13450,12850,13450,12670,80700.0,6000000.0
2004-05-19,13450,13550,13450,13550,4510,81300.0,6000000.0
2004-05-20,13450,13600,13450,13500,1500,81000.0,6000000.0
2004-05-21,13600,13650,13600,13650,2140,81900.0,6000000.0
2004-05-24,13900,13900,13500,13500,12240,81000.0,6000000.0
2004-05-25,13650,13650,13550,13600,4510,81600.0,6000000.0
2004-05-27,13600,13900,13550,13600,2200,81600.0,6000000.0
2004-05-28,13550,13700,13550,13600,3590,81600.0,6000000.0
2004-05-31,13600,13600,13450,13600,6290,81600.0,6000000.0
2004-06-01,13450,13650,13450,13500,31200,81000.0,6000000.0
2004-06-02,13500,13500,13200,13300,51870,79800.0,6000000.0
2004-06-03,13250,13300,13150,13200,18130,79200.0,6000000.0
2004-06-04,13200,13300,13200,13300,128780,79800.0,6000000.0
2004-06-07,13400,13450,13350,13400,29880,80400.0,6000000.0
2004-06-08,13550,13550,13400,13550,8060,81300.0,6000000.0
2004-06-09,13400,13500,13400,13400,3020,80400.0,6000000.0
2004-06-10,13400,13500,13350,13450,10110,80700.0,6000000.0
2004-06-11,13450,13450,13200,13400,33450,80400.0,6000000.0
2004-06-14,13200,13400,13200,13400,4450,80400.0,6000000.0
2004-06-15,13250,13350,13250,13300,8290,79800.0,6000000.0
2004-06-16,13300,13300,13300,13300,2320,79800.0,6000000.0
2004-06-17,13350,13350,13350,13350,720,80100.0,6000000.0
2004-06-18,13300,13350,13300,13300,6200,79800.0,6000000.0
2004-06-21,13300,13400,13300,13400,15480,80400.0,6000000.0
2004-06-22,13350,13400,13250,13400,12730,80400.0,6000000.0
2004-06-23,13400,13400,13300,13300,3314,79800.0,6000000.0
2004-06-24,13300,13400,13300,13300,6250,79800.0,6000000.0
2004-06-25,13300,13400,13300,13400,910,80400.0,6000000.0
2004-06-28,13350,13450,13350,13400,6440,80400.0,6000000.0
2004-06-29,13400,13450,13400,13450,12240,80700.0,6000000.0
2004-06-30,13450,13500,13450,13500,7690,81000.0,6000000.0
2004-07-01,13600,13650,13600,13650,3260,81900.0,6000000.0
2004-07-02,13650,13650,13550,13650,1580,81900.0,6000000.0
2004-07-05,13650,13650,13500,13500,4050,81000.0,6000000.0
2004-07-06,13500,13600,13500,13600,280,81600.0,6000000.0
2004-07-07,13500,13500,13450,13450,1910,80700.0,6000000.0
2004-07-08,13500,13550,13500,13500,18030,81000.0,6000000.0
2004-07-09,13500,13500,13500,13500,2700,81000.0,6000000.0
2004-07-12,13600,13600,13450,13500,6030,81000.0,6000000.0
2004-07-13,13550,13550,13450,13500,8160,81000.0,6000000.0
2004-07-14,13500,13500,13450,13500,12420,81000.0,6000000.0
2004-07-15,13500,13500,13400,13400,3560,80400.0,6000000.0
2004-07-16,13450,13450,13400,13400,11870,80400.0,6000000.0
2004-07-19,13400,13500,13350,13450,6280,80700.0,6000000.0
2004-07-20,13450,13450,13350,13400,16950,80400.0,6000000.0
2004-07-21,13500,13550,13450,13550,19480,81300.0,6000000.0
2004-07-22,13500,13600,13400,13600,4110,81600.0,6000000.0
2004-07-23,13550,13600,13500,13500,13120,81000.0,6000000.0
2004-07-26,13550,13600,13550,13550,17480,81300.0,6000000.0
2004-07-27,13600,13600,13500,13500,510,81000.0,6000000.0
2004-07-28,13500,13600,13500,13500,2590,81000.0,6000000.0
2004-07-29,13550,13750,13550,13750,4070,82500.0,6000000.0
2004-07-30,13600,13750,13600,13750,2000,82500.0,6000000.0
2004-08-02,12200,12750,11700,11850,330810,71100.0,6000000.0
2004-08-03,12000,12200,12000,12000,45360,72000.0,6000000.0
2004-08-04,11950,12150,11950,12100,23490,72600.0,6000000.0
2004-08-05,11950,12200,11950,12200,13270,73200.0,6000000.0
2004-08-06,12250,12500,12200,12400,13870,74400.0,6000000.0
2004-08-09,12400,12700,12400,12650,7160,75900.0,6000000.0
2004-08-10,12700,12700,12600,12600,4900,75600.0,6000000.0
2004-08-11,12600,12750,12600,12750,7300,76500.0,6000000.0
2004-08-12,12700,12800,12700,12700,2974,76200.0,6000000.0
2004-08-13,12650,12900,12650,12800,3560,76800.0,6000000.0
2004-08-16,12800,13150,12800,13150,5770,78900.0,6000000.0
2004-08-17,13200,13200,12900,13000,17100,78000.0,6000000.0
2004-08-18,13000,13000,12950,12950,4020,77700.0,6000000.0
2004-08-19,12950,13000,12900,13000,6500,78000.0,6000000.0
2004-08-20,12900,13000,12900,13000,17670,78000.0,6000000.0
2004-08-23,13000,13000,12900,13000,13550,78000.0,6000000.0
2004-08-24,13000,13250,12950,13000,10500,78000.0,6000000.0
2004-08-25,12900,13100,12900,13100,30870,78600.0,6000000.0
2004-08-26,13100,13200,12950,13200,16710,79200.0,6000000.0
2004-08-27,13100,13450,13100,13400,6660,80400.0,6000000.0
2004-08-30,13400,13400,13200,13350,620,80100.0,6000000.0
2004-08-31,13350,13500,13350,13500,5850,81000.0,6000000.0
2004-09-01,13550,13600,13500,13600,4920,81600.0,6000000.0
2004-09-02,13650,13650,13550,13650,5060,81900.0,6000000.0
2004-09-03,13650,13650,13550,13600,1520,81600.0,6000000.0
2004-09-06,13600,13650,13600,13600,6080,81600.0,6000000.0
2004-09-07,13550,13700,13550,13700,8310,82200.0,6000000.0
2004-09-08,13700,13700,13600,13700,4970,82200.0,6000000.0
2004-09-09,13600,13700,13500,13700,3920,82200.0,6000000.0
2004-09-10,13650,13750,13500,13750,8020,82500.0,6000000.0
2004-09-13,13750,13800,13700,13750,1570,82500.0,6000000.0
2004-09-14,13700,13850,13700,13850,3780,83100.0,6000000.0
2004-09-15,13750,13800,13700,13750,15320,82500.0,6000000.0
2004-09-16,13750,13850,13700,13800,4130,82800.0,6000000.0
2004-09-17,13850,14300,13850,13950,13240,83700.0,6000000.0
2004-09-20,13950,14200,13950,14100,4460,84600.0,6000000.0
2004-09-21,14200,14350,14200,14300,7590,85800.0,6000000.0
2004-09-22,14200,14400,14200,14350,2800,86100.0,6000000.0
2004-09-23,14450,14450,14150,14300,810,85800.0,6000000.0
2004-09-24,14300,14500,14200,14300,5070,85800.0,6000000.0
2004-09-30,14500,14500,14400,14500,14120,87000.0,6000000.0
2004-10-01,14600,14850,14600,14850,59428,89100.0,6000000.0
2004-10-04,14850,15000,14750,15000,2730,90000.0,6000000.0
2004-10-05,15100,15100,14950,15000,2962,90000.0,6000000.0
2004-10-06,15000,15000,14800,15000,1570,90000.0,6000000.0
2004-10-07,14750,15050,14750,15000,5250,90000.0,6000000.0
2004-10-08,14750,15050,14750,15050,1530,90300.0,6000000.0
2004-10-11,15000,15100,14900,15050,4840,90300.0,6000000.0
2004-10-12,14850,15150,14850,15000,6220,90000.0,6000000.0
2004-10-13,14800,15000,14800,15000,570,90000.0,6000000.0
2004-10-14,14850,14850,14850,14850,400,89100.0,6000000.0
2004-10-15,14950,14950,14750,14850,5990,89100.0,6000000.0
2004-10-18,14750,14950,14750,14950,3140,89700.0,6000000.0
2004-10-19,14750,15150,14750,15000,7490,90000.0,6000000.0
2004-10-20,15000,15000,14800,15000,9770,90000.0,6000000.0
2004-10-21,15000,15000,14950,15000,1470,90000.0,6000000.0
2004-10-22,15100,15150,15050,15100,2085,90600.0,6000000.0
2004-10-25,14900,15250,14900,15250,5180,91500.0,6000000.0
2004-10-26,15250,15300,15200,15250,780,91500.0,6000000.0
2004-10-27,15300,15300,14800,15300,8460,91800.0,6000000.0
2004-10-28,15300,15300,15150,15300,4780,91800.0,6000000.0
2004-10-29,15200,15300,15200,15300,46060,91800.0,6000000.0
2004-11-01,15350,15450,15200,15400,9002,92400.0,6000000.0
2004-11-02,15300,15450,15300,15400,17990,92400.0,6000000.0
2004-11-03,15400,15500,15300,15450,7460,92700.0,6000000.0
2004-11-04,15050,15450,15050,15400,1840,92400.0,6000000.0
2004-11-05,15800,15800,15400,15450,6170,92700.0,6000000.0
2004-11-08,15450,15500,15300,15500,3320,93000.0,6000000.0
2004-11-09,15600,15650,15400,15550,4790,93300.0,6000000.0
2004-11-10,15550,15550,14800,15550,10600,93300.0,6000000.0
2004-11-11,15500,15600,15500,15600,4660,93600.0,6000000.0
2004-11-12,15600,15600,15500,15550,13440,93300.0,6000000.0
2004-11-15,15500,15600,15500,15500,2880,93000.0,6000000.0
2004-11-16,15500,15550,15350,15550,5000,93300.0,6000000.0
2004-11-17,15250,15600,15250,15600,4120,93600.0,6000000.0
2004-11-18,15500,15550,15500,15500,1410,93000.0,6000000.0
2004-11-19,15050,15500,15050,15450,730,92700.0,6000000.0
2004-11-22,15450,15500,15300,15450,4160,92700.0,6000000.0
2004-11-23,15450,15500,15350,15500,7130,93000.0,6000000.0
2004-11-24,15200,15500,15200,15500,580,93000.0,6000000.0
2004-11-25,15500,15500,15400,15450,2080,92700.0,6000000.0
2004-11-26,15500,15500,15350,15350,1470,92100.0,6000000.0
2004-11-29,15350,15400,15350,15400,1840,92400.0,6000000.0
2004-11-30,15450,15500,15400,15500,3550,93000.0,6000000.0
2004-12-01,15700,15700,15500,15500,4760,93000.0,6000000.0
2004-12-02,15700,15700,15500,15600,1570,93600.0,6000000.0
