부산산업(011390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-23,15500,15500,14250,14550,9659,15365.0,1056000.0
2010-06-24,14500,15050,14450,14700,10390,15523.0,1056000.0
2010-06-25,14500,15350,14500,14900,12192,15734.0,1056000.0
2010-06-28,14900,15950,14900,15100,20399,15946.0,1056000.0
2010-06-29,15150,15400,14400,14400,16501,15206.0,1056000.0
2010-06-30,13950,14450,13500,13850,15990,14626.0,1056000.0
2010-07-01,13950,15900,13950,15900,86273,16790.0,1056000.0
2010-07-02,15800,16600,15200,15550,85337,16421.0,1056000.0
2010-07-05,16050,17750,15800,16700,85660,17635.0,1056000.0
2010-07-06,16950,17750,16200,16600,32174,17530.0,1056000.0
2010-07-07,17100,17300,15500,15500,26012,16368.0,1056000.0
2010-07-08,15900,16700,15750,16200,25060,17107.0,1056000.0
2010-07-09,16600,18550,15800,17000,81440,17952.0,1056000.0
2010-07-12,17550,18300,17000,17600,39254,18586.0,1056000.0
2010-07-13,17950,18100,16950,17200,20960,18163.0,1056000.0
2010-07-14,17250,18000,17000,17500,42720,18480.0,1056000.0
2010-07-15,17600,17650,16300,16300,23891,17213.0,1056000.0
2010-07-16,16400,17000,16000,16300,17750,17213.0,1056000.0
2010-07-19,16550,17150,16000,16750,18830,17688.0,1056000.0
2010-07-20,16600,19250,16300,19250,50790,20328.0,1056000.0
2010-07-21,19800,20800,18300,18300,78973,19325.0,1056000.0
2010-07-22,18100,19250,17700,18450,47321,19483.0,1056000.0
2010-07-23,19250,19300,17800,17800,22701,18797.0,1056000.0
2010-07-26,17650,18300,17100,17300,26707,18269.0,1056000.0
2010-07-27,17400,18100,16950,17400,19462,18374.0,1056000.0
2010-07-28,17450,19000,17400,18150,31627,19166.0,1056000.0
2010-07-29,18650,18800,17850,17950,29031,18955.0,1056000.0
2010-07-30,18000,18300,17400,17400,15700,18374.0,1056000.0
2010-08-02,17300,17950,17100,17800,12482,18797.0,1056000.0
2010-08-03,17750,18450,17500,17650,8690,18638.0,1056000.0
2010-08-04,17650,17700,17150,17200,9106,18163.0,1056000.0
2010-08-05,17100,17650,17000,17300,9181,18269.0,1056000.0
2010-08-06,17300,17500,16650,16750,18940,17688.0,1056000.0
2010-08-09,16700,17400,16650,16800,8680,17741.0,1056000.0
2010-08-10,17000,17200,16300,16450,10473,17371.0,1056000.0
2010-08-11,16550,16800,15900,16400,14660,17318.0,1056000.0
2010-08-12,16250,16450,15900,16000,7080,16896.0,1056000.0
2010-08-13,16100,16700,15900,16350,7100,17266.0,1056000.0
2010-08-16,16350,17450,16150,17300,7440,18269.0,1056000.0
2010-08-17,16950,17700,16900,17000,7994,17952.0,1056000.0
2010-08-18,16950,17200,16650,17000,6420,17952.0,1056000.0
2010-08-19,17000,17500,17000,17150,4210,18110.0,1056000.0
2010-08-20,17200,17500,16950,16950,7510,17899.0,1056000.0
2010-08-23,16950,17250,14750,16000,9280,16896.0,1056000.0
2010-08-24,16200,16700,15750,16250,12770,17160.0,1056000.0
2010-08-25,16000,16200,15150,15400,12960,16262.0,1056000.0
2010-08-26,15700,15800,15250,15300,10300,16157.0,1056000.0
2010-08-27,15300,16000,13650,15600,30330,16474.0,1056000.0
2010-08-30,15700,16000,15300,15950,6397,16843.0,1056000.0
2010-08-31,15650,15900,15400,15750,6323,16632.0,1056000.0
2010-09-01,15650,16400,15650,16300,7764,17213.0,1056000.0
2010-09-02,16900,17450,16500,16600,19622,17530.0,1056000.0
2010-09-03,16800,16950,16300,16700,5575,17635.0,1056000.0
2010-09-06,17200,17200,16600,16600,4640,17530.0,1056000.0
2010-09-07,16600,17050,16500,16650,7112,17582.0,1056000.0
2010-09-08,16900,16900,15500,15850,9004,16738.0,1056000.0
2010-09-09,15850,16850,15750,16100,5200,17002.0,1056000.0
2010-09-10,16250,16800,16250,16700,5170,17635.0,1056000.0
2010-09-13,17000,17000,16000,16600,7580,17530.0,1056000.0
2010-09-14,16400,16650,16300,16600,5920,17530.0,1056000.0
2010-09-15,16300,16600,15950,16000,6280,16896.0,1056000.0
2010-09-16,16000,18400,15750,18400,84034,19430.0,1056000.0
2010-09-17,19000,20000,17350,18200,73410,19219.0,1056000.0
2010-09-20,18600,20900,18150,20900,53127,22070.0,1056000.0
2010-09-24,23000,24000,22850,24000,25067,25344.0,1056000.0
2010-09-27,26600,27600,24100,24100,340042,25450.0,1056000.0
2010-09-28,23300,24550,22250,22700,140350,23971.0,1056000.0
2010-09-29,23300,26100,22800,26100,150732,27562.0,1056000.0
2010-09-30,25500,29500,24900,25400,358953,26822.0,1056000.0
2010-10-01,25400,27900,24300,24300,195713,25661.0,1056000.0
2010-10-04,23850,25200,23700,24150,102281,25502.0,1056000.0
2010-10-05,23750,25100,22750,22750,79306,24024.0,1056000.0
2010-10-06,22700,23200,21700,22000,80025,23232.0,1056000.0
2010-10-07,22100,22800,20950,21950,97343,23179.0,1056000.0
2010-10-08,22400,22450,20950,21250,76202,22440.0,1056000.0
2010-10-11,21500,24050,21100,22350,196944,23602.0,1056000.0
2010-10-12,22350,22650,21000,21400,61037,22598.0,1056000.0
2010-10-13,21550,22250,19350,20500,48292,21648.0,1056000.0
2010-10-14,21600,23250,20600,21300,161256,22493.0,1056000.0
2010-10-15,21100,21600,20600,20700,30752,21859.0,1056000.0
2010-10-18,21150,21700,20700,20900,32070,22070.0,1056000.0
2010-10-19,21200,21850,20750,20850,27531,22018.0,1056000.0
2010-10-20,20600,20800,19950,20150,30768,21278.0,1056000.0
2010-10-21,20200,20300,19300,19300,25600,20381.0,1056000.0
2010-10-22,19200,20200,19150,19400,21170,20486.0,1056000.0
2010-10-25,19600,20100,19350,19600,12930,20698.0,1056000.0
2010-10-26,19650,20850,19600,20700,28822,21859.0,1056000.0
2010-10-27,21000,21000,19650,19800,27967,20909.0,1056000.0
2010-10-28,19950,20400,19350,19350,10789,20434.0,1056000.0
2010-10-29,19400,19600,19000,19400,14874,20486.0,1056000.0
2010-11-01,19400,19850,19150,19200,10944,20275.0,1056000.0
2010-11-02,19200,19200,18400,18500,16810,19536.0,1056000.0
2010-11-03,18550,20600,18400,19850,84290,20962.0,1056000.0
2010-11-04,19500,19750,19000,19300,12430,20381.0,1056000.0
2010-11-05,19500,19900,18700,19000,16474,20064.0,1056000.0
2010-11-08,19000,19750,19000,19150,11541,20222.0,1056000.0
2010-11-09,19100,19600,18900,19050,5177,20117.0,1056000.0
2010-11-10,19200,19700,19100,19700,17356,20803.0,1056000.0
2010-11-11,19900,20600,19700,19950,34586,21067.0,1056000.0
2010-11-12,20000,20600,19250,19350,19810,20434.0,1056000.0
2010-11-15,19200,19200,18650,18750,9830,19800.0,1056000.0
2010-11-16,18750,18800,17200,17500,20500,18480.0,1056000.0
2010-11-17,17100,18200,17000,17700,4360,18691.0,1056000.0
2010-11-18,18000,18200,17750,18050,4966,19061.0,1056000.0
2010-11-19,18100,18200,17650,17900,3810,18902.0,1056000.0
2010-11-22,17900,18700,17750,18100,5611,19114.0,1056000.0
2010-11-23,18450,18450,17700,17850,3570,18850.0,1056000.0
2010-11-24,16900,17850,15200,17500,10480,18480.0,1056000.0
2010-11-25,18000,18000,17300,17300,5130,18269.0,1056000.0
2010-11-26,17750,19850,17750,19850,85048,20962.0,1056000.0
2010-11-29,19550,19900,17650,17750,60469,18744.0,1056000.0
2010-11-30,17550,20200,17500,19200,34301,20275.0,1056000.0
2010-12-01,19400,19650,18350,18900,10444,19958.0,1056000.0
2010-12-02,19250,19350,18300,18300,15560,19325.0,1056000.0
2010-12-03,18350,19000,18000,19000,8726,20064.0,1056000.0
2010-12-06,19700,19750,18600,18600,17240,19642.0,1056000.0
2010-12-07,19000,19350,18100,18700,18695,19747.0,1056000.0
2010-12-08,18750,18900,18400,18400,6973,19430.0,1056000.0
2010-12-09,18250,18700,18100,18250,8680,19272.0,1056000.0
2010-12-10,18300,18400,18100,18350,4610,19378.0,1056000.0
2010-12-13,18200,18400,17850,18150,13810,19166.0,1056000.0
2010-12-14,18150,18800,17500,18550,19420,19589.0,1056000.0
2010-12-15,18700,18700,17800,18050,8970,19061.0,1056000.0
2010-12-16,17850,18250,17850,18000,9010,19008.0,1056000.0
2010-12-17,17950,18100,17750,17750,8231,18744.0,1056000.0
2010-12-20,17550,17550,16600,16950,16181,17899.0,1056000.0
2010-12-21,16950,17500,16950,16950,9281,17899.0,1056000.0
2010-12-22,17000,17100,16700,16900,10770,17846.0,1056000.0
2010-12-23,16850,17050,16700,16700,7150,17635.0,1056000.0
2010-12-24,16550,17200,16550,16600,10620,17530.0,1056000.0
2010-12-27,17300,18000,16950,16950,29289,17899.0,1056000.0
2010-12-28,16900,17100,16700,16750,8090,17688.0,1056000.0
2010-12-29,16700,16800,16500,16600,7150,17530.0,1056000.0
2010-12-30,16750,18800,16600,17000,73080,17952.0,1056000.0
2011-01-03,17300,17450,16600,17150,16397,18110.0,1056000.0
2011-01-04,17100,18800,16900,17700,46174,18691.0,1056000.0
2011-01-05,17300,17700,17150,17300,19111,18269.0,1056000.0
2011-01-06,17300,17350,16950,17000,8975,17952.0,1056000.0
2011-01-07,17000,17450,17000,17050,5882,18005.0,1056000.0
2011-01-10,17050,17150,16800,17100,5890,18058.0,1056000.0
2011-01-11,17150,17600,16800,16900,10460,17846.0,1056000.0
2011-01-12,16800,17200,16800,17050,9680,18005.0,1056000.0
2011-01-13,17150,17850,17000,17100,19264,18058.0,1056000.0
2011-01-14,17400,17400,16850,17150,7755,18110.0,1056000.0
2011-01-17,17200,17200,16850,16850,7491,17794.0,1056000.0
2011-01-18,16900,16900,16300,16600,9160,17530.0,1056000.0
2011-01-19,16700,16900,16200,16550,6370,17477.0,1056000.0
2011-01-20,16250,16500,16050,16150,14751,17054.0,1056000.0
2011-01-21,16000,16000,15400,15600,10092,16474.0,1056000.0
2011-01-24,15400,15650,15150,15400,5150,16262.0,1056000.0
2011-01-25,15400,15750,15300,15750,10290,16632.0,1056000.0
2011-01-26,15600,15800,15450,15700,4030,16579.0,1056000.0
2011-01-27,15500,15950,15450,15800,12308,16685.0,1056000.0
2011-01-28,15850,15900,15500,15700,4100,16579.0,1056000.0
2011-01-31,15350,15500,13350,15400,10730,16262.0,1056000.0
2011-02-01,15250,15400,15250,15250,5760,16104.0,1056000.0
2011-02-07,15250,15500,14950,15000,11193,15840.0,1056000.0
2011-02-08,15200,17100,15100,15350,57164,16210.0,1056000.0
2011-02-09,15450,15500,14650,14850,15440,15682.0,1056000.0
2011-02-10,14700,15000,14450,14750,10420,15576.0,1056000.0
2011-02-11,14550,14850,14200,14600,8840,15418.0,1056000.0
2011-02-14,14500,14700,14200,14250,4930,15048.0,1056000.0
2011-02-15,14100,14350,13950,14000,4952,14784.0,1056000.0
2011-02-16,13800,14300,13800,14100,5570,14890.0,1056000.0
2011-02-17,14000,14000,13450,13500,10672,14256.0,1056000.0
2011-02-18,13700,14000,13250,13700,5921,14467.0,1056000.0
2011-02-21,13850,14050,13600,13750,3800,14520.0,1056000.0
2011-02-22,13500,13800,13250,13650,7232,14414.0,1056000.0
2011-02-23,13350,13800,13350,13750,4354,14520.0,1056000.0
2011-02-24,13850,13850,13100,13100,4862,13834.0,1056000.0
2011-02-25,13000,13200,12700,13050,7559,13781.0,1056000.0
2011-02-28,12800,14250,12800,13850,15874,14626.0,1056000.0
2011-03-02,13600,13900,13150,13200,4231,13939.0,1056000.0
2011-03-03,13600,14050,13450,13650,5860,14414.0,1056000.0
2011-03-04,13850,14200,13400,14000,8886,14784.0,1056000.0
2011-03-07,14400,15900,14400,14700,44401,15523.0,1056000.0
2011-03-08,15050,15200,14800,15000,9100,15840.0,1056000.0
2011-03-09,15200,17250,14650,17100,76070,18058.0,1056000.0
2011-03-10,16900,17900,16500,17500,30788,18480.0,1056000.0
2011-03-11,17450,17500,16800,17150,11790,18110.0,1056000.0
2011-03-14,17150,17150,15450,15550,15931,16421.0,1056000.0
2011-03-15,15350,17850,15150,17850,131114,18850.0,1056000.0
2011-03-16,18400,18950,16800,16800,60224,17741.0,1056000.0
2011-03-17,16500,16850,14850,16550,19252,17477.0,1056000.0
2011-03-18,16650,17800,16500,17000,18480,17952.0,1056000.0
2011-03-21,17000,17400,16650,17150,14440,18110.0,1056000.0
2011-03-22,17300,19300,17150,18300,57241,19325.0,1056000.0
2011-03-23,17600,18500,17200,18000,19761,19008.0,1056000.0
2011-03-24,18000,18350,17500,17950,7505,18955.0,1056000.0
2011-03-25,18700,20000,18300,18600,45046,19642.0,1056000.0
2011-03-28,18500,19100,18150,18900,19947,19958.0,1056000.0
2011-03-29,18700,19750,18500,18750,21458,19800.0,1056000.0
2011-03-30,18700,20400,18700,19900,36215,21014.0,1056000.0
2011-03-31,19600,19600,18150,19050,46008,20117.0,1056000.0
2011-04-01,19000,19450,18400,19100,21249,20170.0,1056000.0
2011-04-04,19900,20900,19400,19400,26646,20486.0,1056000.0
2011-04-05,18900,19550,18750,18800,8224,19853.0,1056000.0
2011-04-06,18650,19100,17500,17850,20350,18850.0,1056000.0
2011-04-07,17500,18700,17250,18250,21109,19272.0,1056000.0
2011-04-08,17750,17900,17150,17400,20881,18374.0,1056000.0
2011-04-11,17300,18200,17300,17750,9230,18744.0,1056000.0
2011-04-12,17750,17900,16700,17500,19020,18480.0,1056000.0
2011-04-13,16850,17600,16850,17300,5980,18269.0,1056000.0
2011-04-14,16900,18150,16900,17550,9657,18533.0,1056000.0
2011-04-15,17550,18000,17400,17450,6422,18427.0,1056000.0
2011-04-18,17450,17950,17200,17250,7280,18216.0,1056000.0
2011-04-19,17250,17400,16600,16600,13640,17530.0,1056000.0
2011-04-20,16650,16900,16250,16250,7382,17160.0,1056000.0
2011-04-21,16200,16450,14650,16050,14550,16949.0,1056000.0
2011-04-22,15650,16800,15650,16250,7570,17160.0,1056000.0
2011-04-25,16300,17050,16300,16450,4470,17371.0,1056000.0
2011-04-26,16450,16550,16050,16300,3931,17213.0,1056000.0
2011-04-27,16750,16750,16300,16450,3210,17371.0,1056000.0
2011-04-28,16450,17400,16400,17200,10031,18163.0,1056000.0
2011-04-29,17450,17450,16600,17200,5510,18163.0,1056000.0
2011-05-02,16950,17150,16650,16800,4670,17741.0,1056000.0
2011-05-03,16700,17800,16550,17350,8021,18322.0,1056000.0
2011-05-04,17500,17700,17100,17500,5290,18480.0,1056000.0
2011-05-06,17250,17300,16250,16500,11129,17424.0,1056000.0
2011-05-09,16550,16900,16500,16500,2800,17424.0,1056000.0
2011-05-11,16500,16750,16450,16700,2120,17635.0,1056000.0
2011-05-12,16400,17000,16400,16700,2140,17635.0,1056000.0
2011-05-13,16800,17400,16600,17100,5570,18058.0,1056000.0
2011-05-16,17350,17350,16650,16900,3210,17846.0,1056000.0
2011-05-17,16750,17500,16750,17400,7050,18374.0,1056000.0
2011-05-18,17000,17350,16900,16900,3271,17846.0,1056000.0
2011-05-19,16950,17050,16700,16700,2681,17635.0,1056000.0
2011-05-20,16700,16900,16500,16750,3980,17688.0,1056000.0
2011-05-23,16750,16850,16200,16350,3290,17266.0,1056000.0
2011-05-24,16700,16700,16000,16200,3660,17107.0,1056000.0
2011-05-25,15900,16400,15500,15500,4170,16368.0,1056000.0
2011-05-26,15600,16550,15500,15900,3180,16790.0,1056000.0
2011-05-27,16250,16250,15800,15800,450,16685.0,1056000.0
2011-05-30,15700,16200,15700,16150,1100,17054.0,1056000.0
2011-05-31,16050,16450,15800,16000,4550,16896.0,1056000.0
2011-06-01,15950,16200,15800,15800,1190,16685.0,1056000.0
2011-06-02,15500,16000,15200,15550,2800,16421.0,1056000.0
2011-06-03,15650,15650,15100,15200,2790,16051.0,1056000.0
2011-06-07,15400,15400,14850,14950,3722,15787.0,1056000.0
2011-06-08,14800,15000,14650,14650,1670,15470.0,1056000.0
2011-06-09,14500,15300,14500,15100,2660,15946.0,1056000.0
2011-06-10,15400,15450,15150,15150,760,15998.0,1056000.0
2011-06-13,14950,15900,14950,15450,2281,16315.0,1056000.0
2011-06-14,15500,15700,15400,15700,1740,16579.0,1056000.0
2011-06-15,16200,16200,15800,16050,2010,16949.0,1056000.0
2011-06-16,16250,16250,15650,15850,3280,16738.0,1056000.0
2011-06-17,15850,15900,15400,15500,1310,16368.0,1056000.0
2011-06-20,15200,15500,15150,15250,2702,16104.0,1056000.0
2011-06-21,15300,15300,14850,15000,3470,15840.0,1056000.0
2011-06-22,15300,15650,14750,15500,4547,16368.0,1056000.0
2011-06-23,15250,15750,15000,15300,4490,16157.0,1056000.0
2011-06-24,15700,15700,15150,15500,2910,16368.0,1056000.0
2011-06-27,15350,15500,15050,15250,3581,16104.0,1056000.0
2011-06-28,15650,15650,15150,15150,2000,15998.0,1056000.0
2011-06-29,15000,15400,15000,15100,2600,15946.0,1056000.0
2011-06-30,14950,15100,14800,15050,3970,15893.0,1056000.0
2011-07-01,15150,15200,14850,15150,2930,15998.0,1056000.0
2011-07-04,15400,15400,14900,15100,3890,15946.0,1056000.0
2011-07-05,15000,15200,15000,15150,3470,15998.0,1056000.0
2011-07-06,15250,15400,15050,15200,2294,16051.0,1056000.0
2011-07-07,15450,15850,15200,15500,5941,16368.0,1056000.0
2011-07-08,15550,15700,15150,15250,5140,16104.0,1056000.0
2011-07-11,15550,17200,15350,16250,14788,17160.0,1056000.0
2011-07-12,16300,16350,15650,15900,5790,16790.0,1056000.0
2011-07-13,16000,16200,15750,15900,3740,16790.0,1056000.0
2011-07-14,16100,16150,15800,16150,2230,17054.0,1056000.0
2011-07-15,16600,16600,16000,16000,3291,16896.0,1056000.0
2011-07-18,15850,15850,15600,15800,4099,16685.0,1056000.0
2011-07-19,15800,15800,15500,15800,3429,16685.0,1056000.0
2011-07-20,15600,15850,15550,15600,3121,16474.0,1056000.0
2011-07-21,15800,16050,15500,16050,7050,16949.0,1056000.0
2011-07-22,16050,16050,15750,15850,1570,16738.0,1056000.0
2011-07-25,16000,16450,15850,15850,10788,16738.0,1056000.0
2011-07-26,15700,15900,15550,15650,5710,16526.0,1056000.0
2011-07-27,15550,15700,15500,15700,1720,16579.0,1056000.0
2011-07-28,15500,16000,15450,15900,3060,16790.0,1056000.0
2011-07-29,15900,16400,15750,15900,4938,16790.0,1056000.0
2011-08-01,16200,16200,15750,16000,2540,16896.0,1056000.0
2011-08-02,16000,16000,15750,15950,1190,16843.0,1056000.0
2011-08-03,15900,15900,15400,15400,3690,16262.0,1056000.0
2011-08-04,15500,15550,15000,15050,2770,15893.0,1056000.0
2011-08-05,14500,14500,13350,14350,6869,15154.0,1056000.0
2011-08-08,14350,14350,13000,13050,7110,13781.0,1056000.0
2011-08-09,13350,13350,11100,12400,14420,13094.0,1056000.0
2011-08-10,12750,13250,12000,12550,9345,13253.0,1056000.0
2011-08-11,12000,13500,12000,13450,4082,14203.0,1056000.0
2011-08-12,13550,14300,12800,13450,6781,14203.0,1056000.0
2011-08-16,13900,15400,13900,14000,17186,14784.0,1056000.0
2011-08-17,14000,14300,13700,14200,5290,14995.0,1056000.0
2011-08-18,14250,14700,13950,13950,4191,14731.0,1056000.0
2011-08-19,13500,13900,13250,13300,4195,14045.0,1056000.0
2011-08-22,14350,14500,13700,13750,8740,14520.0,1056000.0
2011-08-23,13750,13900,13350,13700,6071,14467.0,1056000.0
2011-08-24,13950,14300,13800,13950,2370,14731.0,1056000.0
2011-08-25,14000,14350,13600,13950,1320,14731.0,1056000.0
2011-08-26,13250,14300,13250,14150,3160,14942.0,1056000.0
2011-08-29,15100,16250,14350,16250,18378,17160.0,1056000.0
2011-08-30,18000,18650,16400,16700,138749,17635.0,1056000.0
2011-08-31,16600,17200,16200,17100,18487,18058.0,1056000.0
2011-09-01,16900,17800,16750,17650,15640,18638.0,1056000.0
2011-09-02,17350,19750,17350,18900,59853,19958.0,1056000.0
2011-09-05,19300,20000,18500,19550,36816,20645.0,1056000.0
2011-09-06,19700,21700,18900,19950,51857,21067.0,1056000.0
2011-09-07,20500,20650,19150,19850,23881,20962.0,1056000.0
2011-09-08,20400,20550,18500,18850,28804,19906.0,1056000.0
2011-09-09,18700,21600,18700,19600,35047,20698.0,1056000.0
2011-09-14,19500,20350,17650,17950,22600,18955.0,1056000.0
2011-09-15,18500,19800,17800,17900,15052,18902.0,1056000.0
2011-09-16,18100,18100,17200,17250,17522,18216.0,1056000.0
2011-09-19,17600,18300,17200,17450,13790,18427.0,1056000.0
2011-09-20,17500,18950,17500,18400,18355,19430.0,1056000.0
2011-09-21,19400,19400,18100,18150,10775,19166.0,1056000.0
2011-09-22,18000,18150,17050,17200,14040,18163.0,1056000.0
2011-09-23,16600,16800,15250,15650,14273,16526.0,1056000.0
2011-09-26,15400,15750,13350,13350,27280,14098.0,1056000.0
2011-09-27,13450,14500,13350,14000,18807,14784.0,1056000.0
2011-09-28,14300,15250,14200,14350,13000,15154.0,1056000.0
2011-09-29,13800,14350,13800,14350,6240,15154.0,1056000.0
2011-09-30,14350,14700,14100,14100,6610,14890.0,1056000.0
2011-10-04,13550,13650,12650,13400,10130,14150.0,1056000.0
2011-10-05,13500,13500,12800,12800,8943,13517.0,1056000.0
2011-10-06,13050,13500,13050,13050,4080,13781.0,1056000.0
2011-10-07,13050,13350,12900,12900,14810,13622.0,1056000.0
2011-10-10,12950,13500,12700,13200,9000,13939.0,1056000.0
2011-10-11,13650,13700,13250,13500,11100,14256.0,1056000.0
2011-10-12,13500,15500,13500,15500,42400,16368.0,1056000.0
2011-10-13,15450,15950,15000,15000,14663,15840.0,1056000.0
2011-10-14,15000,15700,14500,14800,13822,15629.0,1056000.0
2011-10-17,15000,15300,14600,14850,9260,15682.0,1056000.0
2011-10-18,14600,14650,14050,14150,7470,14942.0,1056000.0
2011-10-19,14150,14700,14100,14250,5220,15048.0,1056000.0
2011-10-20,14200,14450,13450,13450,13450,14203.0,1056000.0
2011-10-21,13400,13900,13350,13500,8816,14256.0,1056000.0
2011-10-24,13600,14200,13600,14000,6750,14784.0,1056000.0
2011-10-25,14350,14400,14050,14100,4840,14890.0,1056000.0
2011-10-26,14100,14400,14000,14000,11120,14784.0,1056000.0
2011-10-27,14050,15800,14050,15000,20984,15840.0,1056000.0
2011-10-28,15300,15600,14950,15200,12160,16051.0,1056000.0
2011-10-31,14850,15500,14750,14750,7922,15576.0,1056000.0
2011-11-01,15250,15350,14750,14950,7420,15787.0,1056000.0
2011-11-02,14300,14950,14000,14500,5190,15312.0,1056000.0
2011-11-03,14450,14750,14100,14700,8220,15523.0,1056000.0
2011-11-04,14600,15300,14600,15200,9520,16051.0,1056000.0
2011-11-07,15400,15450,14800,15000,3840,15840.0,1056000.0
2011-11-08,14800,14800,14500,14700,6300,15523.0,1056000.0
2011-11-09,14750,15000,14300,14450,6950,15259.0,1056000.0
2011-11-10,14250,14250,13800,13800,6970,14573.0,1056000.0
2011-11-11,13900,14400,13700,13800,5712,14573.0,1056000.0
2011-11-14,13850,14300,13800,14300,5670,15101.0,1056000.0
2011-11-15,14000,14100,13700,13800,7990,14573.0,1056000.0
2011-11-16,14000,14000,13400,13400,14720,14150.0,1056000.0
2011-11-17,13250,13500,13200,13450,4302,14203.0,1056000.0
2011-11-18,13200,13400,13000,13200,6042,13939.0,1056000.0
2011-11-21,12750,13500,12700,12850,8470,13570.0,1056000.0
2011-11-22,12550,13200,12500,13150,5300,13886.0,1056000.0
2011-11-23,13150,13200,12500,12550,7270,13253.0,1056000.0
2011-11-24,12600,12950,12500,12950,2930,13675.0,1056000.0
2011-11-25,12750,12800,12200,12450,8410,13147.0,1056000.0
2011-11-28,12450,12450,12200,12400,6432,13094.0,1056000.0
2011-11-29,12750,12750,12400,12600,4170,13306.0,1056000.0
2011-11-30,12500,12800,12400,12450,3480,13147.0,1056000.0
2011-12-01,12650,12900,12450,12700,6970,13411.0,1056000.0
2011-12-02,12700,12950,12550,12850,3240,13570.0,1056000.0
2011-12-05,12750,12850,12600,12800,2484,13517.0,1056000.0
2011-12-06,12800,13100,12600,12800,6250,13517.0,1056000.0
2011-12-07,12650,12850,12400,12700,4550,13411.0,1056000.0
2011-12-08,12700,13550,12700,13400,14530,14150.0,1056000.0
2011-12-09,13050,13400,13000,13100,6151,13834.0,1056000.0
2011-12-12,13150,14500,13100,13500,6981,14256.0,1056000.0
2011-12-13,13700,14000,13350,13550,5690,14309.0,1056000.0
2011-12-14,13500,13700,12800,13300,7820,14045.0,1056000.0
2011-12-15,12950,13150,12850,13000,4240,13728.0,1056000.0
2011-12-16,13000,13250,12900,13200,3401,13939.0,1056000.0
2011-12-19,13200,13200,11900,12550,4810,13253.0,1056000.0
2011-12-20,12100,12700,12100,12400,2950,13094.0,1056000.0
2011-12-21,12500,12700,12100,12500,4312,13200.0,1056000.0
2011-12-22,12500,12600,12300,12500,3010,13200.0,1056000.0
2011-12-23,12500,12900,12450,12600,4250,13306.0,1056000.0
2011-12-26,13200,14450,13200,14450,27393,15259.0,1056000.0
2011-12-27,14450,15400,13500,14000,56142,14784.0,1056000.0
2011-12-28,14400,14500,13400,13800,10571,14573.0,1056000.0
2011-12-29,13800,14100,13200,13250,6884,13992.0,1056000.0
2012-01-02,13400,13400,12800,13100,8042,13834.0,1056000.0
2012-01-03,13100,13800,12800,13400,7030,14150.0,1056000.0
2012-01-04,13400,13750,13300,13400,3941,14150.0,1056000.0
2012-01-05,13450,15400,13050,15400,35789,16262.0,1056000.0
2012-01-06,15800,16500,14600,15200,37749,16051.0,1056000.0
2012-01-09,15950,16600,15300,16000,27933,16896.0,1056000.0
2012-01-10,16000,16250,13600,15850,26059,16738.0,1056000.0
2012-01-11,15950,16550,15550,15900,6380,16790.0,1056000.0
2012-01-12,16300,16450,15600,16100,9007,17002.0,1056000.0
2012-01-13,16200,16500,15550,15700,6963,16579.0,1056000.0
2012-01-16,15700,15900,15500,15850,3157,16738.0,1056000.0
2012-01-17,15650,15800,15100,15700,6923,16579.0,1056000.0
2012-01-18,15700,16300,15600,16000,13714,16896.0,1056000.0
2012-01-19,16000,16950,16000,16150,20016,17054.0,1056000.0
2012-01-20,16200,16450,15500,15850,6920,16738.0,1056000.0
2012-01-25,15600,15900,15300,15500,5497,16368.0,1056000.0
2012-01-26,15300,15850,15300,15650,4420,16526.0,1056000.0
2012-01-27,15650,15950,15250,15300,1455,16157.0,1056000.0
2012-01-30,15500,15500,15150,15200,2854,16051.0,1056000.0
2012-01-31,14850,15750,14850,15350,4530,16210.0,1056000.0
2012-02-01,15350,15500,15200,15200,1265,16051.0,1056000.0
2012-02-02,15300,17450,15250,16500,58913,17424.0,1056000.0
2012-02-03,16300,18700,15800,18000,62826,19008.0,1056000.0
2012-02-06,19900,20700,19850,20700,34440,21859.0,1056000.0
2012-02-07,23800,23800,23500,23800,53542,25133.0,1056000.0
2012-02-08,23200,26000,20550,21950,196561,23179.0,1056000.0
2012-02-09,21200,24550,20150,20300,129281,21437.0,1056000.0
2012-02-10,23300,23300,23200,23300,41041,24605.0,1056000.0
2012-02-13,25350,26750,19850,22500,286724,23760.0,1056000.0
2012-02-14,21400,23400,21100,21500,106525,22704.0,1056000.0
2012-02-15,22900,23950,21050,21050,97981,22229.0,1056000.0
2012-02-16,21350,21350,19550,19700,66944,20803.0,1056000.0
2012-02-17,20200,20900,19250,19700,62949,20803.0,1056000.0
2012-02-20,20800,22650,20200,22650,78390,23918.0,1056000.0
2012-02-21,26000,26000,26000,26000,21800,27456.0,1056000.0
2012-02-22,29900,29900,28000,29900,151236,31574.0,1056000.0
2012-02-23,33000,34350,31000,34350,258886,36274.0,1056000.0
2012-02-24,35550,37600,29200,29200,561508,30835.0,1056000.0
2012-02-27,29850,32250,25150,25600,474807,27034.0,1056000.0
2012-02-28,26200,26300,24100,24200,183059,25555.0,1056000.0
2012-02-29,24150,26600,24150,24350,177405,25714.0,1056000.0
